AvgRet,BatchSize,VarVanillaIw,SamplesThisIter,MaxVanillaIw,delta,ESSRenyi,Bound,VanillaAvgRet,IterType,AvgEpLen,renyi2,AvgNormIw,AvgVanillaIw,VarJ,AvgDiscRet,VarNormIw,ESSClassic,MaxNormIw,EpsThisIter,VarDiscRet,J,MinVanillaIw,MinNormIw,VarRet
-246.127357899,100,144.527,50000,198.762,0.4,nan,-136.221,-246.127357899,1,320.512820513,nan,3.56125e-05,5.00521,1474.58,-246.127357899,7.31661e-09,4.80844939955,0.00141421,156,23484.1881401,-21353.6,,,23484.1881401
-251.421082668,100,40.2097,50000,43.721,0.4,nan,nan,-251.421082668,1,324.675324675,nan,3.6075e-05,2.99373,nan,-251.421082668,5.83876e-09,2.29553377558,0.000526847,154,24452.0574088,nan,,,24452.0574088
-188.508881331,100,17.4937,50000,34.1653,0.4,nan,-106.45,-188.508881331,1,250.0,nan,2.77778e-05,2.5261,1391.45,-188.508881331,2.11533e-09,6.03271924145,0.000375692,200,25265.3295235,-16672.2,,,25265.3295235
-263.850165275,100,244.84,50000,137.735,0.4,nan,-151.772,-263.850165275,1,344.827586207,nan,3.83142e-05,5.35332,1703.45,-263.850165275,1.25417e-08,2.14730062381,0.000985781,145,20748.9630272,-22240.2,,,20748.9630272
-244.455123937,100,47.9268,50000,82.7009,0.4,nan,-144.807,-244.455123937,1,316.455696203,nan,3.51617e-05,2.98424,1594.06,-244.455123937,6.65352e-09,2.97979974244,0.000974422,158,23434.6691337,-23456.0,,,23434.6691337
-164.694874883,100,9.63792,50000,20.0485,0.4,nan,-111.828,-164.694874883,1,219.298245614,nan,2.43665e-05,2.02838,1252.27,-164.694874883,1.39082e-09,6.21271429686,0.000240838,228,19455.6327591,-17104.5,,,19455.6327591
-151.887574058,100,3.02796,50000,19.8112,0.4,nan,-101.164,-151.887574058,1,202.429149798,nan,2.24921e-05,1.43303,1126.13,-151.887574058,7.45931e-10,5.33610268204,0.000310946,247,20683.3460005,-15306.7,,,20683.3460005
-169.895425598,100,7.11941,50000,21.7121,0.4,nan,-108.385,-169.895425598,1,226.244343891,nan,2.51383e-05,1.91092,1305.74,-169.895425598,1.23206e-09,4.89287505948,0.000285625,221,21180.6357508,-17350.7,,,21180.6357508
-186.425751587,100,19.9028,50000,42.7932,0.4,nan,-108.59,-186.425751587,1,246.305418719,nan,2.73673e-05,2.33611,1493.98,-186.425751587,2.73143e-09,3.71609668598,0.000501316,203,23077.4386314,-16646.9,,,23077.4386314
-203.697356132,100,17.1191,50000,55.4524,0.4,nan,-111.294,-203.697356132,1,263.157894737,nan,2.92398e-05,2.20429,1687.74,-203.697356132,3.01225e-09,2.51627257251,0.000735573,190,27322.4861323,-17908.6,,,27322.4861323
-119.503015568,100,1.64896,50000,8.91523,0.4,nan,-95.8979,-119.503015568,1,160.77170418,nan,1.78635e-05,1.35244,881.291,-119.503015568,2.87678e-10,5.00762622019,0.000117755,311,13346.6252165,-14327.9,,,13346.6252165
-164.19452196,100,5.19147,50000,13.1962,0.4,nan,-110.655,-164.19452196,1,226.244343891,nan,2.51383e-05,1.71768,1161.91,-164.19452196,1.11193e-09,5.56828672961,0.000193126,221,19615.6154579,-16835.9,,,19615.6154579
-124.974864243,100,1.47658,50000,13.8085,0.4,nan,-93.4918,-124.974864243,1,168.918918919,nan,1.87688e-05,1.24906,1010.61,-124.974864243,3.33396e-10,4.22050390656,0.000207491,296,16662.0790755,-14135.3,,,16662.0790755
-98.2444477446,100,0.526287,50000,5.31352,0.4,nan,-95.9343,-98.2444477446,1,138.121546961,nan,1.53468e-05,1.08227,629.418,-98.2444477446,1.05826e-10,3.81001336993,7.53472e-05,362,7139.52568571,-13874.2,1.42982e-13,2.02753e-18,7139.52568571
-106.368966609,100,1.45385,50000,9.46157,0.4,nan,-86.8168,-106.368966609,1,148.367952522,nan,1.64853e-05,1.23404,885.353,-106.368966609,2.59453e-10,3.87994078225,0.000126396,337,11276.8660335,-12653.4,3.98299e-32,5.32082e-37,11276.8660335
-96.9380738994,100,0.592399,50000,7.85311,0.4,nan,-86.7699,-96.9380738994,1,137.362637363,nan,1.52625e-05,1.08036,774.257,-96.9380738994,1.1823e-10,4.93002332452,0.000110943,364,10228.1964882,-12679.0,1.72393e-15,2.43543e-20,10228.1964882
-90.4148165321,100,0.450771,50000,7.54305,0.4,nan,-87.7402,-90.4148165321,1,126.582278481,nan,1.40647e-05,0.998531,632.262,-90.4148165321,8.94322e-11,4.46913207495,0.000106247,395,7872.90656057,-12507.7,9.62894e-13,1.35627e-17,7872.90656057
-98.8747432121,100,0.645165,50000,6.04977,0.4,nan,-90.0437,-98.8747432121,1,140.056022409,nan,1.55618e-05,1.07952,708.477,-98.8747432121,1.3407e-10,4.24981172426,8.72105e-05,357,8842.1128475,-13094.1,,,8842.1128475
-69.986565662,100,0.1945,50000,3.68966,0.4,nan,-81.9774,-69.986565662,1,100.60362173,nan,1.11782e-05,0.998874,384.244,-69.986565662,2.4358e-11,4.05628613476,4.12902e-05,497,2780.70939612,-11211.5,7.03694e-07,7.87488e-12,2780.70939612
-84.2081542837,100,0.392412,50000,6.66921,0.4,nan,-86.6665,-84.2081542837,1,121.065375303,nan,1.34517e-05,1.04424,549.478,-84.2081542837,6.51173e-11,4.56567740746,8.59115e-05,413,5479.94160697,-12221.9,1.44101e-08,1.85628e-13,5479.94160697
-62.2937414534,100,0.149347,50000,6.13959,0.4,6.19687751626e-16,-75.6868,-62.2937414534,1,91.0746812386,39.6225,1.01194e-05,1.01409,212.975,-62.2937414534,1.48714e-11,4.71562842924,6.12657e-05,549,316.457851687,-10699.8,0.011841,1.18159e-07,316.457851687
-77.5409891828,100,0.336446,50000,5.04409,0.4,nan,-83.5937,-77.5409891828,1,111.35857461,nan,1.23732e-05,1.01838,432.883,-77.5409891828,4.96661e-11,4.32777469818,6.12851e-05,449,4431.88361486,-11534.4,3.16186e-17,3.84162e-22,4431.88361486
-60.9396226081,100,0.0931696,50000,2.47416,0.4,4.4081795133e-16,-76.5019,-60.9396226081,1,88.809946714,39.9631,9.86777e-06,1.01762,217.043,-60.9396226081,8.76082e-12,4.69270710615,2.39918e-05,563,523.760731442,-10570.8,0.0114923,1.1144e-07,523.760731442
-65.5441994258,100,0.192893,50000,3.80559,0.4,3.97603714042e-16,-81.3134,-65.5441994258,1,95.785440613,40.0662,1.06428e-05,1.03657,294.273,-65.5441994258,2.03347e-11,4.64332957376,3.90735e-05,522,851.065229121,-10982.5,0.00787025,8.08069e-08,851.065229121
-64.5918342591,100,0.0904889,50000,2.4009,0.4,7.20338174228e-16,-82.8759,-64.5918342591,1,94.5179584121,39.472,1.0502e-05,0.999531,175.887,-64.5918342591,9.98955e-12,3.50093455341,2.52261e-05,529,293.237672998,-11261.9,0.0181526,1.90728e-07,293.237672998
-63.2967073568,100,0.10811,50000,2.59802,0.4,1.85315374053e-15,-80.3618,-63.2967073568,1,92.2509225092,38.5271,1.02501e-05,0.991724,217.514,-63.2967073568,1.15489e-11,4.2682733693,2.68522e-05,542,485.190229758,-10823.3,0.0119219,1.2322e-07,485.190229758
-68.1772024892,100,0.176542,50000,3.39853,0.4,nan,-81.6575,-68.1772024892,1,98.0392156863,nan,1.08932e-05,1.01168,336.805,-68.1772024892,2.04681e-11,3.96086875946,3.65936e-05,510,2651.85493754,-11071.1,4.90392e-06,5.28029e-11,2651.85493754
-61.1683763819,100,0.461054,50000,9.60236,0.4,1.37211283491e-15,-66.9363,-61.1683763819,1,89.928057554,38.8276,9.99201e-06,1.04687,199.624,-61.1683763819,4.20021e-11,4.13219956597,9.1651e-05,556,184.60921008,-10266.4,0.00187862,1.79308e-08,184.60921008
-62.5706724378,100,1.08673,50000,9.43231,0.4,nan,-63.7094,-62.5706724378,1,91.5750915751,nan,1.0175e-05,1.15216,125.783,-62.5706724378,8.4755e-11,5.53577452402,8.32989e-05,546,177.959956184,-10442.5,1.75751e-06,1.5521e-11,177.959956184
-59.8775685177,100,0.936497,50000,14.0689,0.4,nan,-63.2405,-59.8775685177,1,88.1834215168,nan,9.79816e-06,1.1186,195.663,-59.8775685177,7.18531e-11,4.6112433236,0.000123234,567,116.259960878,-10034.3,2.83841e-05,2.48625e-10,116.259960878
-62.3026559322,100,0.110079,50000,3.54239,0.4,6.70798884471e-17,-80.1157,-62.3026559322,1,90.9090909091,41.8458,1.0101e-05,1.00424,215.101,-62.3026559322,1.11369e-11,3.87528596711,3.56307e-05,550,434.271371703,-10701.0,0.00195346,1.96487e-08,434.271371703
-64.8762749933,100,0.267542,50000,4.94287,0.4,nan,-75.5924,-64.8762749933,1,93.808630394,nan,1.04232e-05,1.01715,404.978,-64.8762749933,2.80948e-11,4.08029579171,5.06519e-05,533,2284.17879917,-10328.8,9.98783e-07,1.0235e-11,2284.17879917
-68.0488191583,100,0.183244,50000,3.75847,0.4,8.5381791837e-18,-81.2468,-68.0488191583,1,97.65625,43.9072,1.08507e-05,0.996115,333.294,-68.0488191583,2.17433e-11,3.86683692188,4.0941e-05,512,2698.28084074,-10948.0,2.58153e-05,2.81206e-10,2698.28084074
-59.7108165153,100,0.100152,50000,3.72132,0.4,1.43248559477e-17,-74.543,-59.7108165153,1,87.1080139373,43.3897,9.67867e-06,0.996236,152.476,-59.7108165153,9.4529e-12,4.37920809971,3.61535e-05,574,220.037454977,-10389.4,0.0164416,1.59734e-07,220.037454977
-66.1223931395,100,0.162579,50000,3.2404,0.4,nan,-78.4809,-66.1223931395,1,96.7117988395,nan,1.07458e-05,0.989449,285.762,-66.1223931395,1.91757e-11,3.77635996905,3.51918e-05,517,1851.44238393,-10879.6,0.000477789,5.18896e-09,1851.44238393
-66.7117334469,100,0.131082,50000,3.00175,0.4,,-81.0917,-66.7117334469,1,97.65625,inf,1.08507e-05,0.984761,290.049,-66.7117334469,1.59146e-11,4.18480828523,3.30751e-05,512,2005.26007567,-11020.1,4.09408e-05,4.5111e-10,2005.26007567
-59.9544769383,100,7.01328,50000,179.828,0.4,nan,-60.3866,-59.9544769383,1,88.1834215168,nan,9.79816e-06,1.30134,476.624,-59.9544769383,3.97581e-10,8.62968852316,0.00135397,567,130.541165304,-9502.84,2.1593e-11,1.62579e-16,130.541165304
-65.4220864396,100,0.122138,50000,3.79787,0.4,,-79.4651,-65.4220864396,1,94.1619585687,inf,1.04624e-05,0.949969,305.383,-65.4220864396,1.48148e-11,4.69884892152,4.18276e-05,531,2268.23711173,-10779.9,3.35729e-05,3.69754e-10,2268.23711173
-60.0649117223,100,inf,50000,1.05869e+24,0.4,nan,-48.0816,-60.0649117223,1,88.1834215168,nan,9.79816e-06,1.06603e+20,268.549,-60.0649117223,9.28355e-07,9.99253031943,0.0973067,567,133.302025051,-5852.97,,,133.302025051
-59.5683527256,100,0.220635,50000,4.47783,0.4,,-70.6585,-59.5683527256,1,87.260034904,inf,9.69556e-06,1.03741,187.677,-59.5683527256,1.92717e-11,3.99675776144,4.18495e-05,573,221.627233056,-10193.5,0.0117291,1.0962e-07,221.627233056
-62.7587121669,100,0.227809,50000,3.70934,0.4,,-70.4816,-62.7587121669,1,91.5750915751,inf,1.0175e-05,1.01134,202.333,-62.7587121669,2.30592e-11,4.73098432487,3.73193e-05,546,769.826032699,-10524.9,0.00108401,1.09061e-08,769.826032699
-61.9944925617,100,0.139429,50000,3.97037,0.4,,-78.4201,-61.9944925617,1,91.2408759124,inf,1.01379e-05,1.01515,249.079,-61.9944925617,1.39055e-11,4.11673122564,3.96504e-05,548,446.799382159,-10645.0,0.0201192,2.00921e-07,446.799382159
-60.1013079559,100,1.70254,50000,27.1968,0.4,nan,-59.9347,-60.1013079559,1,88.1834215168,nan,9.79816e-06,1.2112,168.89,-60.1013079559,1.11418e-10,6.15797013884,0.000220013,567,100.972119975,-10106.9,1.01215e-08,8.18796e-14,100.972119975
-59.8595256261,100,4.00144,50000,82.7147,0.4,nan,-57.9835,-59.8595256261,1,88.0281690141,nan,9.78091e-06,1.3914,266.424,-59.8595256261,1.97729e-10,11.2409578809,0.000581446,568,62.5586943925,-9994.32,1.45648e-16,1.02384e-21,62.5586943925
-63.6166525371,100,0.293621,50000,6.40495,0.4,,-72.7645,-63.6166525371,1,93.1098696462,inf,1.03455e-05,1.02939,371.37,-63.6166525371,2.96572e-11,3.88738750475,6.43706e-05,537,1549.92445104,-10285.1,3.30916e-06,3.32575e-11,1549.92445104
-63.1033180646,100,0.107876,50000,4.3746,0.4,,-79.0126,-63.1033180646,1,91.0746812386,inf,1.01194e-05,0.996959,284.1,-63.1033180646,1.11143e-11,4.47812826823,4.44034e-05,549,1069.87313942,-10670.1,0.00167057,1.69567e-08,1069.87313942
-58.8351110961,100,2.82812,50000,39.2467,0.4,nan,-57.6349,-58.8351110961,1,86.5051903114,nan,9.61169e-06,1.29703,179.714,-58.8351110961,1.55309e-10,6.23292041968,0.000290839,578,62.1048808832,-9847.17,2.12198e-10,1.5725e-15,62.1048808832
-58.6348242571,100,1.84409e+21,50000,3.57286e+12,0.4,nan,-44.5758,-58.6348242571,1,86.5051903114,nan,9.61169e-06,6.26563e+08,241.629,-58.6348242571,4.33961e-07,6.65215439714,0.0548089,578,84.963400369,-6633.35,,,84.963400369
-60.8201772788,100,0.18523,50000,5.54518,0.4,,-70.4781,-60.8201772788,1,88.6524822695,inf,9.85028e-06,1.02275,188.338,-60.8201772788,1.71816e-11,5.32732333632,5.34063e-05,564,421.277196539,-10339.1,0.000657672,6.33412e-09,421.277196539
-60.5378077787,100,0.241508,50000,5.90844,0.4,,-73.3471,-60.5378077787,1,89.4454382826,inf,9.93838e-06,1.05507,243.269,-60.5378077787,2.14288e-11,4.24867175062,5.56553e-05,559,290.368533929,-10289.5,0.0135382,1.27524e-07,290.368533929
-59.144508714,100,1.44518,50000,19.5502,0.4,nan,-61.4898,-59.144508714,1,86.5051903114,nan,9.61169e-06,1.14848,309.763,-59.144508714,1.01221e-10,6.42779374207,0.000163616,578,118.241016395,-9797.8,5.75498e-11,4.81636e-16,118.241016395
-59.3210690119,100,1.96951,50000,20.4046,0.4,nan,-60.7353,-59.3210690119,1,88.0281690141,nan,9.78091e-06,1.14117,527.867,-59.3210690119,1.44683e-10,3.93026436915,0.000174888,568,354.75508186,-9405.75,5.93175e-16,5.08409e-21,354.75508186
-64.8532953905,100,0.125985,50000,3.25559,0.4,,-75.5384,-64.8532953905,1,95.2380952381,inf,1.0582e-05,0.963362,210.076,-64.8532953905,1.52012e-11,3.65780690507,3.57609e-05,525,544.964392863,-10970.7,0.000579982,6.3708e-09,544.964392863
-58.2111913544,100,3.64971,50000,39.3883,0.4,nan,-56.8062,-58.2111913544,1,85.4700854701,nan,9.49668e-06,1.3862,171.667,-58.2111913544,1.71296e-10,6.92477889805,0.000269844,585,64.6841595339,-9719.04,5.85287e-06,4.00972e-11,64.6841595339
-64.9321567835,100,0.21367,50000,4.88942,0.4,nan,-76.398,-64.9321567835,1,94.5179584121,nan,1.0502e-05,1.00909,382.982,-64.9321567835,2.31433e-11,5.49128472114,5.0886e-05,529,1944.45774688,-10562.7,2.1413e-06,2.22854e-11,1944.45774688
-59.5508138967,100,0.190742,50000,4.72365,0.4,,-73.8944,-59.5508138967,1,87.7192982456,inf,9.74659e-06,1.05615,218.898,-59.5508138967,1.62441e-11,4.82142406434,4.35916e-05,570,253.457010253,-10229.0,0.0256865,2.37045e-07,253.457010253
-74.8049913671,100,0.269738,50000,4.68447,0.4,nan,-80.6624,-74.8049913671,1,105.93220339,nan,1.17702e-05,1.0064,588.012,-74.8049913671,3.68954e-11,3.79897951733,5.47867e-05,472,5256.1637525,-11272.6,4.63627e-07,5.42231e-12,5256.1637525
-58.1112339694,100,2.37328e+15,50000,4.96605e+09,0.4,nan,-46.972,-58.1112339694,1,85.3242320819,nan,9.48047e-06,584590.0,282.882,-58.1112339694,6.24176e-07,9.85016186154,0.0805359,586,81.9388108876,-6470.94,,,81.9388108876
-59.880892389,100,4.36934,50000,27.1007,0.4,nan,-58.829,-59.880892389,1,88.1834215168,nan,9.79816e-06,1.32739,343.976,-59.880892389,2.38072e-10,2.90984642981,0.000200044,567,84.7237067046,-9777.79,6.69282e-12,4.94031e-17,84.7237067046
-58.8145409688,100,6.52775,50000,29.8558,0.4,nan,-57.4658,-58.8145409688,1,86.6551126516,nan,9.62834e-06,1.53463,136.365,-58.8145409688,2.56957e-10,5.20859555223,0.000187317,577,53.0729440218,-9815.12,3.42272e-06,2.14743e-11,53.0729440218
-62.624754242,100,0.120894,50000,3.62958,0.4,,-74.5303,-62.624754242,1,91.5750915751,inf,1.0175e-05,1.00273,276.427,-62.624754242,1.24482e-11,3.78932658259,3.68305e-05,546,1555.10895317,-10481.8,0.00065192,6.61525e-09,1555.10895317
-67.2030083356,100,0.125228,50000,3.87462,0.4,,-81.3544,-67.2030083356,1,96.3391136802,inf,1.07043e-05,0.966157,330.737,-67.2030083356,1.53719e-11,4.63886280123,4.2928e-05,519,2389.68475268,-11055.8,4.35886e-06,4.82931e-11,2389.68475268
-61.1896257315,100,1474.35,50000,1880.35,0.4,nan,-58.0015,-61.1896257315,1,89.7666068223,nan,9.97407e-06,3.0309,490.907,-61.1896257315,1.59662e-08,2.73780634525,0.00618785,557,117.581784901,-8980.09,,,117.581784901
-61.9313352124,100,0.287554,50000,6.44869,0.4,,-71.4667,-61.9313352124,1,90.2527075812,inf,1.00281e-05,1.04286,371.492,-61.9313352124,2.65892e-11,6.04744835373,6.20103e-05,554,1586.35549711,-10060.7,1.79538e-05,1.72643e-10,1586.35549711
-59.6923599339,100,368727.0,50000,41472.2,0.4,nan,-50.1153,-59.6923599339,1,88.0281690141,nan,9.78091e-06,33.1028,372.816,-59.6923599339,3.2191e-08,4.63822171396,0.0122538,568,118.924487966,-7549.89,,,118.924487966
-57.8067134357,100,13.9872,50000,165.402,0.4,nan,-54.8282,-57.8067134357,1,84.7457627119,nan,9.4162e-06,1.49438,385.44,-57.8067134357,5.55342e-10,3.65250081272,0.00104221,590,64.4252810308,-9258.85,,,64.4252810308
-59.0434834577,100,3.64021,50000,35.4335,0.4,nan,-58.8938,-59.0434834577,1,86.6551126516,nan,9.62834e-06,1.42722,82.2644,-59.0434834577,1.65672e-10,6.7931442876,0.000239043,577,50.1675925424,-9995.68,3.08244e-06,2.07949e-11,50.1675925424
-59.1058029325,100,2.0789,50000,24.4782,0.4,nan,-58.7486,-59.1058029325,1,86.3557858377,nan,9.59509e-06,1.25483,148.932,-59.1058029325,1.21553e-10,5.48862131348,0.000187174,579,68.0227824676,-9952.57,2.69092e-13,2.05763e-18,68.0227824676
-59.7578184235,100,4.10557,50000,76.1667,0.4,nan,-58.596,-59.7578184235,1,88.1834215168,nan,9.79816e-06,1.42802,197.43,-59.7578184235,1.93284e-10,6.89695265028,0.000522609,567,59.734993927,-10042.9,1.12839e-06,7.74233e-12,59.734993927
