VarRet,ESSRenyi,VarDiscRet,VarJ,AvgEpLen,AvgVanillaIw,ESSClassic,AvgRet,J,VarVanillaIw,BatchSize,AvgNormIw,MaxVanillaIw,eRenyi2,MinVanillaIw,Bound,VarNormIw,MaxNormIw,MinNormIw,AvgDiscRet
10199.071013907338,100.0,10199.071013907336,100.48423,23.44,1.0,100.0,224.23032967966728,-1.0728836e-06,,100,0.009999998,1.0,1.0,1.0,-24.034266,3.5044917e-18,0.01,0.01,-1.5347723092418165e-14
8156.980852471203,100.0,8156.980852471203,89.86329,24.1,1.0,100.0,230.83490288443144,2.9802322e-07,,100,0.009999998,1.0,1.0,1.0,-30.212826,3.5044917e-18,0.01,0.01,-1.9468870959826747e-14
8500.562246481764,100.0,8500.562246481766,91.73634,24.1,1.0,100.0,230.83169275388767,-5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-20.113249,3.5044917e-18,0.01,0.01,2.4726887204451486e-14
7688.24261683159,100.0,7688.24261683159,87.24311,23.51,1.0,100.0,224.9324004559559,7.748604e-07,,100,0.009999998,1.0,1.0,1.0,-20.60989,3.5044917e-18,0.01,0.01,4.6895820560166614e-15
7207.538282183189,100.0,7207.538282183189,84.47167,24.15,1.0,100.0,231.33388443466512,1.1920929e-07,,100,0.009999998,1.0,1.0,1.0,-20.914509,3.5044917e-18,0.01,0.01,3.9790393202565614e-15
9887.506838482403,100.0,9887.506838482403,98.937515,25.76,1.0,100.0,247.43356418875123,-7.1525574e-07,,100,0.009999998,1.0,1.0,1.0,-21.242285,3.5044917e-18,0.01,0.01,-1.4495071809506044e-14
7763.113598284754,100.0,7763.113598284754,87.666885,23.97,1.0,100.0,229.5328329512199,3.5762787e-07,,100,0.009999998,1.0,1.0,1.0,-22.747913,3.5044917e-18,0.01,0.01,-1.5063505998114125e-14
8059.617267757557,100.0,8059.617267757557,89.32536,23.42,1.0,100.0,224.03645619662038,-9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-27.421396,3.5044917e-18,0.01,0.01,1.5631940186722205e-14
10884.863860089572,100.0,10884.863860089572,103.80759,24.11,1.0,100.0,230.93140418103758,-5.9604645e-08,,100,0.009999998,1.0,1.0,1.0,-28.521738,3.5044917e-18,0.01,0.01,1.6200374375330283e-14
9441.771848612161,100.0,9441.771848612161,96.68172,23.97,1.0,100.0,229.53232183772514,,,100,0.009999998,1.0,1.0,1.0,-21.907227,3.5044917e-18,0.01,0.01,-9.663381206337363e-15
7514.515684466612,100.0,7514.515684466613,86.251785,24.88,1.0,100.0,238.63364551434697,-8.34465e-07,,100,0.009999998,1.0,1.0,1.0,-19.457384,3.5044917e-18,0.01,0.01,-3.495870259939693e-14
8021.6068778490035,100.0,8021.6068778490035,89.11448,23.9,1.0,100.0,228.83290606701408,9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-23.647484,3.5044917e-18,0.01,0.01,-1.9753088054130784e-14
7637.600637822905,100.0,7637.600637822905,86.95531,22.85,1.0,100.0,218.33281349325682,,,100,0.009999998,1.0,1.0,1.0,-28.739279,3.5044917e-18,0.01,0.01,5.968558980384841e-15
6582.403813076238,100.0,6582.403813076238,80.725334,24.28,1.0,100.0,232.63349889945684,1.1920929e-06,,100,0.009999998,1.0,1.0,1.0,-20.80392,3.5044917e-18,0.01,0.01,-6.082245818106458e-14
7470.382578033529,100.0,7470.382578033529,85.99814,23.26,1.0,100.0,222.4340042510501,,,100,0.009999998,1.0,1.0,1.0,-23.345722,3.5044917e-18,0.01,0.01,-8.810729923425242e-15
8398.590899219644,100.0,8398.590899219644,91.184456,23.43,1.0,100.0,224.13529438543793,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-21.520544,3.5044917e-18,0.01,0.01,-2.3590018827235325e-14
7287.90703174758,100.0,7287.90703174758,84.94132,23.71,1.0,100.0,226.9318243392522,-2.9802322e-07,,100,0.009999998,1.0,1.0,1.0,-21.284636,3.5044917e-18,0.01,0.01,-2.1316282072803006e-14
6116.785721552834,100.0,6116.785721552834,77.817856,22.9,1.0,100.0,218.83295349071986,8.34465e-07,,100,0.009999998,1.0,1.0,1.0,-15.234285,3.5044917e-18,0.01,0.01,1.2505552149377763e-14
8805.010940357786,100.0,8805.010940357786,93.36466,24.76,1.0,100.0,237.43519305274538,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-21.242249,3.5044917e-18,0.01,0.01,-2.2737367544323206e-15
6352.096331229149,100.0,6352.096331229149,79.30054,20.89,1.0,100.0,198.73288466419572,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-26.183323,3.5044917e-18,0.01,0.01,5.684341886080802e-15
7354.472136565408,100.0,7354.472136565408,85.328354,23.88,1.0,100.0,228.63315901635534,1.1920929e-06,,100,0.009999998,1.0,1.0,1.0,-36.288143,3.5044917e-18,0.01,0.01,1.8758328224066646e-14
11241.53714467228,100.0,11241.53714467228,105.49465,24.08,1.0,100.0,230.63309489636688,-5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-37.802494,3.5044917e-18,0.01,0.01,-2.899014361901209e-14
12808.73398340026,100.0,12808.73398340026,112.608376,24.5,1.0,100.0,234.83251235970081,4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-38.291428,3.5044917e-18,0.01,0.01,-1.1084466677857563e-14
10859.400693150263,100.0,10859.400693150268,103.6861,24.07,1.0,100.0,230.53413769684371,-2.1457672e-06,,100,0.009999998,1.0,1.0,1.0,-39.495995,3.5044917e-18,0.01,0.01,2.5863755581667648e-14
7022.736403521443,100.0,7022.736403521443,83.38171,23.0,1.0,100.0,219.83319312091655,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-23.566406,3.5044917e-18,0.01,0.01,-2.5011104298755527e-14
8424.87780593459,100.0,8424.87780593459,91.32704,24.8,1.0,100.0,237.833531884887,9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-32.14981,3.5044917e-18,0.01,0.01,1.5205614545266145e-14
5817.8029404526815,100.0,5817.8029404526815,75.8922,23.3,1.0,100.0,222.83481087741595,-7.1525574e-07,,100,0.009999998,1.0,1.0,1.0,-17.421776,3.5044917e-18,0.01,0.01,-3.808509063674137e-14
10871.232686243906,100.0,10871.23268624391,103.74256,25.58,1.0,100.0,245.63139055212855,5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-27.283638,3.5044917e-18,0.01,0.01,3.467448550509289e-14
6798.9558757454915,100.0,6798.9558757454915,82.04247,22.43,1.0,100.0,214.1335354895147,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-21.519503,3.5044917e-18,0.01,0.01,-2.842170943040401e-16
8836.521181591463,100.0,8836.521181591463,93.53158,22.68,1.0,100.0,216.63449414206949,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-28.04241,3.5044917e-18,0.01,0.01,1.8474111129762605e-14
5981.659583543993,100.0,5981.659583543993,76.953514,22.64,1.0,100.0,216.23389517666428,-4.172325e-07,,100,0.009999998,1.0,1.0,1.0,-17.135757,3.5044917e-18,0.01,0.01,-7.972289495228325e-14
8163.994919353301,100.0,8163.994919353301,89.90192,24.38,1.0,100.0,233.63349215345056,,,100,0.009999998,1.0,1.0,1.0,-26.612926,3.5044917e-18,0.01,0.01,1.3073986337985844e-14
8916.65925931767,100.0,8916.65925931767,93.954735,24.52,1.0,100.0,235.03526378133444,7.748604e-07,,100,0.009999998,1.0,1.0,1.0,-23.968225,3.5044917e-18,0.01,0.01,3.126388037344441e-15
7671.938053190543,100.0,7671.938053190543,87.15055,23.15,1.0,100.0,221.3344799948118,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-19.23162,3.5044917e-18,0.01,0.01,3.2116531656356525e-14
8120.300028626678,100.0,8120.300028626678,89.66101,23.07,1.0,100.0,220.53340997779708,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-23.506338,3.5044917e-18,0.01,0.01,5.0022208597511053e-14
7497.904869456224,100.0,7497.9048694562225,86.1564,22.95,1.0,100.0,219.33244708961726,1.4305115e-06,,100,0.009999998,1.0,1.0,1.0,-22.764015,3.5044917e-18,0.01,0.01,5.883293852093629e-14
8743.040450297127,100.0,8743.040450297129,93.03553,25.9,1.0,100.0,248.83503444393213,-5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-22.807117,3.5044917e-18,0.01,0.01,-1.5063505998114125e-14
6655.254771857534,100.0,6655.254771857534,81.170815,23.0,1.0,100.0,219.8308785583864,5.364418e-07,,100,0.009999998,1.0,1.0,1.0,-32.823135,3.5044917e-18,0.01,0.01,9.379164112033323e-15
8068.356041265692,100.0,8068.356041265689,89.37378,24.47,1.0,100.0,234.5353764678756,1.4305115e-06,,100,0.009999998,1.0,1.0,1.0,-22.327497,3.5044917e-18,0.01,0.01,-7.958078640513123e-15
6189.544186110102,100.0,6189.544186110102,78.27929,23.51,1.0,100.0,224.93346065038412,2.4557114e-05,7.971859e-12,100,0.01,1.0000067,1.0,0.99998903,-15.561401,7.9551963e-16,0.010000067,0.00999989,-3.126388037344441e-15
8595.580960581146,100.0,8595.580960581146,92.247635,23.99,1.0,100.0,229.73349278032384,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-25.25462,3.5044917e-18,0.01,0.01,9.663381206337363e-15
7621.8608378134695,100.0,7621.8608378134695,86.865654,22.87,1.0,100.0,218.53449441314942,3.5762787e-07,,100,0.009999998,1.0,1.0,1.0,-18.625952,3.5044917e-18,0.01,0.01,1.6768808563938364e-14
9159.298936670226,100.0,9159.298936670226,95.224495,24.08,1.0,100.0,230.633680132921,2.9802322e-08,,100,0.009999998,1.0,1.0,1.0,-26.022444,3.5044917e-18,0.01,0.01,-1.7337242752546444e-14
9795.44588022652,100.0,9795.44588022652,98.47584,24.08,1.0,100.0,230.63173838090785,-4.4703484e-07,,100,0.009999998,1.0,1.0,1.0,-26.862707,3.5044917e-18,0.01,0.01,2.1316282072803006e-14
8385.22586115588,100.0,8385.225861155881,91.11187,23.12,1.0,100.0,221.03204851554798,3.2782555e-07,,100,0.009999998,1.0,1.0,1.0,-23.464394,3.5044917e-18,0.01,0.01,-4.945377440890297e-14
8081.222794843634,100.0,8081.222794843633,89.445015,23.24,1.0,100.0,222.2360649599527,8.34465e-07,,100,0.009999998,1.0,1.0,1.0,-24.203646,3.5044917e-18,0.01,0.01,2.842170943040401e-14
8185.685975502887,100.0,8185.685975502887,90.02127,23.74,1.0,100.0,227.2337697372983,9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-27.15095,3.5044917e-18,0.01,0.01,1.3073986337985844e-14
7693.530935836235,100.0,7693.530935836235,87.27311,23.2,1.0,100.0,221.83292917740408,5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-21.71428,3.5044917e-18,0.01,0.01,-1.9326762412674726e-14
11031.653341984173,100.0,11031.653341984169,104.505196,24.52,1.0,100.0,235.03250023093196,2.9802322e-07,,100,0.009999998,1.0,1.0,1.0,-31.543497,3.5044917e-18,0.01,0.01,2.0747847884194925e-14
8843.601986846255,100.0,8843.601986846255,93.569046,23.71,1.0,100.0,226.93352627775016,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-21.284153,3.5044917e-18,0.01,0.01,3.8937741919653493e-14
8987.564487015661,100.0,8987.564487015661,94.32756,23.79,1.0,100.0,227.73380265430256,,,100,0.009999998,1.0,1.0,1.0,-26.268057,3.5044917e-18,0.01,0.01,5.641709321935196e-14
9098.759300483618,100.0,9098.759300483614,94.90928,22.78,1.0,100.0,217.63373167982377,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-22.909199,3.5044917e-18,0.01,0.01,-9.663381206337363e-15
8039.271009966166,100.0,8039.271009966168,89.21254,23.76,1.0,100.0,227.43589330833947,8.940697e-07,,100,0.009999998,1.0,1.0,1.0,-32.18262,3.5044917e-18,0.01,0.01,7.02016222930979e-14
7877.1770387205115,100.0,7877.1770387205115,88.30858,24.06,1.0,100.0,230.43447543130765,,,100,0.009999998,1.0,1.0,1.0,-20.149162,3.5044917e-18,0.01,0.01,7.105427357601002e-15
10212.751526900478,100.0,10212.75152690048,100.5516,23.41,1.0,100.0,223.92984305072497,-1.9073486e-06,,100,0.009999998,1.0,1.0,1.0,-36.684036,3.5044917e-18,0.01,0.01,1.1084466677857563e-14
7682.098641812079,100.0,7682.098641812079,87.208244,24.56,1.0,100.0,235.43311653412155,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-20.569298,3.5044917e-18,0.01,0.01,5.4001247917767615e-15
7502.629999773401,100.0,7502.629999773401,86.18355,22.7,1.0,100.0,216.83104377875992,,,100,0.009999998,1.0,1.0,1.0,-22.13566,3.5044917e-18,0.01,0.01,-1.0089706847793422e-14
7133.353266933611,100.0,7133.353266933609,84.03583,22.92,1.0,100.0,219.03467861531706,4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-23.63293,3.5044917e-18,0.01,0.01,1.9468870959826747e-14
7651.915757675124,100.0,7651.915757675124,87.03675,23.46,1.0,100.0,224.43273225614305,-5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-24.0202,3.5044917e-18,0.01,0.01,2.955857780762017e-14
11477.438139160937,100.0,11477.438139160937,106.595795,25.21,1.0,100.0,241.93133385596946,9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-25.070704,3.5044917e-18,0.01,0.01,-9.094947017729283e-15
8768.469246165418,100.0,8768.469246165418,93.17072,25.24,1.0,100.0,242.23344137190577,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-25.04491,3.5044917e-18,0.01,0.01,8.526512829121202e-15
6283.425987931872,99.9992370663676,6283.425987931872,78.87078,24.98,1.0000004,100.00000381469621,239.63456449872552,0.00010442734,1.0531363e-10,100,0.01,1.0000491,1.0000076,0.999969,-15.167,1.0531673e-14,0.010000488,0.009999687,-6.252776074688882e-15
7129.810598717416,100.0,7129.810598717416,84.01495,23.2,1.0,100.0,221.835628569728,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-21.713436,3.5044917e-18,0.01,0.01,-2.899014361901209e-14
7370.672400264313,100.0,7370.672400264313,85.42227,21.79,1.0,100.0,207.73176852159693,3.5762787e-07,,100,0.009999998,1.0,1.0,1.0,-29.631546,3.5044917e-18,0.01,0.01,-3.353761712787673e-14
7943.2140945673455,100.0,7943.2140945673455,88.67796,23.51,1.0,100.0,224.93567690150707,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-20.610886,3.5044917e-18,0.01,0.01,-5.684341886080802e-16
9680.795702374993,100.0,9680.795702374993,97.89784,24.08,1.0,100.0,230.63371784460548,-5.9604645e-08,,100,0.009999998,1.0,1.0,1.0,-22.655628,3.5044917e-18,0.01,0.01,4.4622083805734293e-14
8985.89222461787,100.0,8985.89222461787,94.31878,23.08,1.0,100.0,220.63186774127075,-5.364418e-07,,100,0.009999998,1.0,1.0,1.0,-29.389645,3.5044917e-18,0.01,0.01,-1.4210854715202005e-15
6554.859422167827,100.0,6554.859422167827,80.55625,23.15,1.0,100.0,221.336649806764,-8.34465e-07,,100,0.009999998,1.0,1.0,1.0,-25.962244,3.5044917e-18,0.01,0.01,2.842170943040401e-15
8965.125443880843,100.0,8965.125443880843,94.20973,23.79,1.0,100.0,227.73315029282773,5.364418e-07,,100,0.009999998,1.0,1.0,1.0,-27.949926,3.5044917e-18,0.01,0.01,-1.8758328224066646e-14
8619.919707846148,100.0,8619.919707846146,92.378136,23.13,1.0,100.0,221.13761965003476,5.9604645e-07,,100,0.009999998,1.0,1.0,1.0,-24.29771,3.5044917e-18,0.01,0.01,-1.7621459846850484e-14
8179.389111383564,100.0,8179.3891113835625,89.98664,23.36,1.0,100.0,223.43377964124943,-9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-26.628757,3.5044917e-18,0.01,0.01,-2.4158453015843406e-14
10057.08151336775,100.0,10057.08151336775,99.78231,24.66,1.0,100.0,236.43351458554895,-1.1920929e-06,,100,0.009999998,1.0,1.0,1.0,-29.741352,3.5044917e-18,0.01,0.01,-2.2168933355715127e-14
7732.624413476485,100.0,7732.624413476485,87.49456,22.82,1.0,100.0,218.03424986021892,1.0728836e-06,,100,0.009999998,1.0,1.0,1.0,-31.290524,3.5044917e-18,0.01,0.01,2.1032064978498965e-14
11964.166915774123,100.0,11964.166915774123,108.83256,23.57,1.0,100.0,225.5337117271837,3.2186508e-06,,100,0.009999998,1.0,1.0,1.0,-27.295353,3.5044917e-18,0.01,0.01,1.4210854715202005e-15
10246.18513364241,100.0,10246.18513364241,100.71605,24.13,1.0,100.0,231.13128880184127,-9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-23.45452,3.5044917e-18,0.01,0.01,-1.2789769243681804e-14
8931.786859837102,100.0,8931.786859837102,94.0344,21.8,1.0,100.0,207.83264031126663,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-28.783283,3.5044917e-18,0.01,0.01,1.1652900866465642e-14
11738.132293919305,100.0,11738.132293919303,107.79958,23.93,1.0,100.0,229.13096605400426,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-32.03948,3.5044917e-18,0.01,0.01,-1.9895196601282804e-14
6686.26995846747,100.0,6686.26995846747,81.35974,22.64,1.0,100.0,216.23350282191961,-8.940697e-07,,100,0.009999998,1.0,1.0,1.0,-17.977167,3.5044917e-18,0.01,0.01,-9.663381206337363e-15
6639.112334342317,100.0,6639.112334342317,81.07232,23.2,1.0,100.0,221.83502591724832,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-18.347557,3.5044917e-18,0.01,0.01,1.4210854715202004e-14
8080.402500062885,100.0,8080.402500062887,89.440475,24.3,1.0,100.0,232.83271434680796,-4.7683716e-07,,100,0.009999998,1.0,1.0,1.0,-19.944956,3.5044917e-18,0.01,0.01,6.963318810448982e-14
9069.154810380693,100.0,9069.154810380694,94.75475,23.8,1.0,100.0,227.83349007169346,9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-22.89214,3.5044917e-18,0.01,0.01,-4.888534022029489e-14
8137.116234691857,100.0,8137.116234691856,89.75381,23.87,1.0,100.0,228.53527593566054,3.5762787e-07,,100,0.009999998,1.0,1.0,1.0,-19.466156,3.5044917e-18,0.01,0.01,6.45172804070171e-14
10186.832374837571,100.0,10186.832374837571,100.42393,24.54,1.0,100.0,235.23242076118018,,,100,0.009999998,1.0,1.0,1.0,-22.26878,3.5044917e-18,0.01,0.01,-1.9610979506978764e-14
8638.71489548965,100.0,8638.71489548965,92.47879,24.17,1.0,100.0,231.53540283165924,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-18.373379,3.5044917e-18,0.01,0.01,-2.6147972675971688e-14
10446.36779429956,100.0,10446.36779429956,101.69515,25.06,1.0,100.0,240.43431857562598,1.1920929e-07,,100,0.009999998,1.0,1.0,1.0,-26.87861,3.5044917e-18,0.01,0.01,5.684341886080802e-16
7473.480137388487,100.0,7473.480137388487,86.01596,23.4,1.0,100.0,223.83549704529796,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-19.86225,3.5044917e-18,0.01,0.01,2.4726887204451486e-14
8278.228174658121,100.0,8278.228174658121,90.5287,23.82,1.0,100.0,228.03229274385814,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-19.509123,3.5044917e-18,0.01,0.01,1.3358203432289883e-14
6625.407237111708,100.0,6625.407237111707,80.988594,22.93,1.0,100.0,219.13546090424384,7.1525574e-07,,100,0.009999998,1.0,1.0,1.0,-20.256384,3.5044917e-18,0.01,0.01,-8.668621376273222e-15
7295.703088730267,100.0,7295.703088730267,84.98674,24.06,1.0,100.0,230.43499382495065,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-17.624884,3.5044917e-18,0.01,0.01,2.955857780762017e-14
5863.350678957987,100.0,5863.350678957987,76.18869,22.2,1.0,100.0,211.83127321983613,-2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-18.348083,3.5044917e-18,0.01,0.01,9.237055564881303e-15
8981.99159480461,100.0,8981.99159480461,94.29832,23.98,1.0,100.0,229.6333358831308,-1.2367964e-06,,100,0.009999998,1.0,1.0,1.0,-30.31359,3.5044917e-18,0.01,0.01,-3.041122909053229e-14
8123.795796517419,100.0,8123.795796517419,89.680305,24.91,1.0,100.0,238.9310459351804,-7.1525574e-07,,100,0.009999998,1.0,1.0,1.0,-23.640574,3.5044917e-18,0.01,0.01,2.2737367544323207e-14
8355.54353092907,100.0,8355.54353092907,90.95047,24.87,1.0,100.0,238.53376130195034,-1.1920929e-06,,100,0.009999998,1.0,1.0,1.0,-20.307953,3.5044917e-18,0.01,0.01,2.899014361901209e-14
9380.54004956445,100.0,9380.54004956445,96.36771,23.83,1.0,100.0,228.1330299069284,1.1920929e-07,,100,0.009999998,1.0,1.0,1.0,-24.550076,3.5044917e-18,0.01,0.01,-4.547473508864641e-15
9462.03238028632,100.0,9462.03238028632,96.785385,22.18,1.0,100.0,211.6335667908991,5.6251884e-07,,100,0.009999998,1.0,1.0,1.0,-30.988573,3.5044917e-18,0.01,0.01,1.9610979506978764e-14
8825.85448509713,100.0,8825.85448509713,93.475105,24.13,1.0,100.0,231.13016319713995,2.3841858e-07,,100,0.009999998,1.0,1.0,1.0,-27.663101,3.5044917e-18,0.01,0.01,3.922195901395753e-14
10638.60487308786,100.0,10638.60487308786,102.6266,23.98,1.0,100.0,229.63417341071593,-9.536743e-07,,100,0.009999998,1.0,1.0,1.0,-26.107504,3.5044917e-18,0.01,0.01,2.2453150450019167e-14
