AvgRet,BatchSize,VanillaAvgRet,eRenyi2,VarNormIw,EpsThisIter,AvgNormIw,AvgDiscRet,Bound,AvgEpLen,MinNormIw,ESSClassic,VarDiscRet,AvgVanillaIw,VarVanillaIw,IterType,Delta,ESSRenyi,MinVanillaIw,VarJ,VarRet,MaxVanillaIw,J,MaxNormIw
-495.849375313,100,-495.849375313,1.01073,1.35824e-06,100,0.01,-495.849375313,-669.772,500.0,0.00639474,98.6732033469,1751.24998264,0.997101,0.0135037,1,0.1,98.9380732417,0.63762,42.0308,1751.24998264,1.21793,-494.01,0.0122147
-495.496341468,100,-495.496341468,1.03442,4.80128e-06,100,0.01,-495.496341468,-676.415,500.0,0.00407799,95.462403672,1902.58504403,0.990804,0.0471338,1,0.1,96.6720845822,0.404049,44.4602,1902.58504403,1.66656,-489.387,0.0168203
-491.452742947,100,-491.452742947,1.00901,1.02367e-06,100,0.01,-491.452742947,-670.123,500.0,0.00735262,98.9967293024,1700.14902658,0.99312,0.0100964,1,0.1,99.107494656,0.730204,40.5266,1700.14902658,1.19835,-489.856,0.0120665
-493.805582526,100,-493.805582526,1.02677,3.84011e-06,100,0.01,-493.805582526,-686.785,500.0,0.00457677,96.3375194446,2543.16076494,0.985898,0.0373257,1,0.1,97.3931910514,0.451223,47.2932,2543.16076494,1.29561,-488.439,0.0131414
-498.505630179,100,-498.505630179,1.00986,1.26475e-06,100,0.01,-498.505630179,-692.68,500.0,0.00705067,98.7633871329,1920.20562969,1.00179,0.0126928,1,0.1,99.0234362089,0.706327,42.2787,1920.20562969,1.19615,-496.506,0.0119402
-488.236626278,100,-488.236626278,1.01531,2.15062e-06,100,0.01,-488.236626278,-662.792,500.0,0.00518892,97.9152941803,1715.24095606,0.995133,0.0212973,1,0.1,98.492486148,0.516367,42.669,1715.24095606,1.38691,-485.657,0.0139369
-485.218115304,100,-485.218115304,1.01718,1.72608e-06,100,0.01,-485.218115304,-655.213,500.0,0.00668302,98.3198951188,1564.00078357,0.976521,0.0164598,1,0.1,98.3108587185,0.652611,39.3927,1564.00078357,1.34438,-482.314,0.013767
-484.456998683,100,-484.456998683,1.00828,9.80614e-07,100,0.01,-484.456998683,-674.812,500.0,0.00696414,99.038487292,1725.37342659,0.981653,0.00944961,1,0.1,99.1783266845,0.683637,41.2759,1725.37342659,1.17854,-482.939,0.0120056
-483.495308007,100,-483.495308007,1.01982,2.28063e-06,100,0.01,-483.495308007,-665.419,500.0,0.0064711,97.7920533089,2006.03392803,0.992071,0.022446,1,0.1,98.0565680398,0.641979,43.5438,2006.03392803,1.27804,-479.919,0.0128826
-481.901148607,100,-481.901148607,1.00839,1.0375e-06,100,0.01,-481.901148607,-670.695,500.0,0.0067394,98.9833134337,1977.39503578,0.989873,0.0101659,1,0.1,99.1683138353,0.667115,43.8746,1977.39503578,1.16289,-480.298,0.0117478
-483.736155908,100,-483.736155908,1.02263,2.67627e-06,100,0.01,-483.736155908,-658.152,500.0,0.00615228,97.418876185,2028.77455324,0.996035,0.0265509,1,0.1,97.7874226605,0.612788,45.483,2028.77455324,1.47368,-479.759,0.0147954
-479.385450677,100,-479.385450677,1.01642,1.84197e-06,100,0.01,-479.385450677,-661.312,500.0,0.00533063,98.2091059519,2266.02751062,0.980248,0.0176992,1,0.1,98.3849177517,0.522534,47.0302,2266.02751062,1.22755,-476.25,0.0125229
-477.519075742,100,-477.519075742,1.02388,2.85517e-06,100,0.01,-477.519075742,-659.622,500.0,0.00618597,97.2510953124,2162.85181339,1.01227,0.0292567,1,0.1,97.6674789121,0.626189,48.7721,2162.85181339,1.94657,-473.398,0.0192297
-469.759496389,100,-469.759496389,1.01142,1.34574e-06,100,0.01,-469.759496389,-656.127,500.0,0.00672408,98.6852222179,2052.14133459,1.01426,0.0138438,1,0.1,98.8707184615,0.681994,45.0107,2052.14133459,1.31936,-467.634,0.0130081
-474.087269899,100,-474.087269899,1.00881,1.12603e-06,100,0.01,-474.087269899,-657.642,500.0,0.00584055,98.8975439812,1784.94130172,1.00069,0.0112759,1,0.1,99.1270058381,0.58446,41.887,1784.94130172,1.20991,-472.473,0.0120907
-476.63031856,100,-476.63031856,1.01269,1.55899e-06,100,0.01,-476.63031856,-647.318,500.0,0.00663603,98.4800833602,1834.75097489,1.00578,0.0157707,1,0.1,98.7471393598,0.66744,44.2728,1834.75097489,1.48363,-474.504,0.014751
-473.455734083,100,-473.455734083,1.01576,2.53316e-06,100,0.01,-473.455734083,-645.191,500.0,0.00478987,97.5534796704,1699.69011788,1.01891,0.0262988,1,0.1,98.448469283,0.488045,40.1471,1699.69011788,1.65137,-470.647,0.0162072
-469.508724341,100,-469.508724341,1.01105,1.79604e-06,100,0.01,-469.508724341,-659.912,500.0,0.00565328,98.2530214456,1991.82986509,0.995608,0.0178029,1,0.1,98.9074630223,0.562845,43.9727,1991.82986509,1.30708,-467.304,0.0131284
-475.003766847,100,-475.003766847,1.01515,2.00762e-06,100,0.01,-475.003766847,-646.346,500.0,0.00629399,98.0511739059,1828.11215442,0.991364,0.019731,1,0.1,98.5078226898,0.623963,43.0218,1828.11215442,1.44246,-472.436,0.0145503
-466.958508798,100,-466.958508798,1.00932,8.85527e-07,100,0.01,-466.958508798,-634.125,500.0,0.00731449,99.1309551272,1917.76917157,0.996984,0.00880194,1,0.1,99.0767678276,0.729243,43.7265,1917.76917157,1.16243,-465.449,0.0116595
-471.473619393,100,-471.473619393,1.00567,5.57142e-07,100,0.01,-471.473619393,-652.202,500.0,0.00782925,99.4514624535,1737.26573722,0.995006,0.00551591,1,0.1,99.4362015659,0.779015,41.1263,1737.26573722,1.15376,-470.451,0.0115956
-470.601506622,100,-470.601506622,1.03517,1.02868e-05,100,0.01,-470.601506622,-647.1,500.0,0.00518467,90.7573545502,2131.41171217,0.985731,0.0999532,1,0.1,96.6027278504,0.51107,53.9175,2131.41171217,3.61065,-465.504,0.0366291
-469.379700993,100,-469.379700993,1.01259,1.19565e-06,100,0.01,-469.379700993,-647.583,500.0,0.0056467,98.8301748573,1686.19140203,0.997286,0.0118917,1,0.1,98.7566022798,0.563138,39.3362,1686.19140203,1.27575,-467.083,0.0127922
-471.518583019,100,-471.518583019,1.01339,1.68681e-06,100,0.01,-471.518583019,-644.56,500.0,0.00600463,98.3575105978,1885.24860634,0.993578,0.0166522,1,0.1,98.678384248,0.596607,43.4385,1885.24860634,1.33898,-469.259,0.0134763
-465.579532861,100,-465.579532861,1.00843,9.52143e-07,100,0.01,-465.579532861,-636.647,500.0,0.00674107,99.0661890112,1344.23767778,0.994009,0.00940769,1,0.1,99.1637770622,0.670068,36.6915,1344.23767778,1.15301,-464.125,0.0115996
-464.394118323,100,-464.394118323,1.01252,1.32135e-06,100,0.01,-464.394118323,-652.416,500.0,0.00703186,98.7087228689,2002.60883388,0.994408,0.0130662,1,0.1,98.7630669384,0.699254,43.396,2002.60883388,1.22131,-462.027,0.0122818
-467.249906309,100,-467.249906309,1.01435,1.62741e-06,100,0.01,-467.249906309,-629.467,500.0,0.00618117,98.4144250981,1446.47541012,0.992333,0.0160255,1,0.1,98.5848204013,0.613379,37.3988,1446.47541012,1.32164,-464.838,0.0133185
-464.636500656,100,-464.636500656,1.02244,3.5438e-06,100,0.01,-464.636500656,-650.254,500.0,0.00490474,96.610544561,2087.91595056,0.997589,0.0352674,1,0.1,97.8054595929,0.489292,47.1326,2087.91595056,1.63832,-460.699,0.0164228
-458.772632755,100,-458.772632755,1.01355,1.58444e-06,100,0.01,-458.772632755,-627.466,500.0,0.00634389,98.4556153233,1573.08218862,0.992852,0.0156187,1,0.1,98.6630641812,0.629855,39.1647,1573.08218862,1.2034,-456.539,0.0121206
-458.975322437,100,-458.975322437,1.01687,2.61515e-06,100,0.01,-458.975322437,-634.392,500.0,0.00664233,97.4763534402,1856.29838769,0.992902,0.0257816,1,0.1,98.3406510997,0.659518,44.94,1856.29838769,1.77325,-456.228,0.0178593
-459.410743609,100,-459.410743609,1.01093,1.28416e-06,100,0.01,-459.410743609,-622.869,500.0,0.00727504,98.7446562427,1677.95069908,0.999067,0.0128176,1,0.1,98.91923125,0.726825,40.9773,1677.95069908,1.50175,-457.608,0.0150315
-458.68653456,100,-458.68653456,1.00659,7.31256e-07,100,0.01,-458.68653456,-622.968,500.0,0.0077135,99.2812564216,1649.93725,0.98676,0.00712021,1,0.1,99.3449605568,0.761137,40.7284,1649.93725,1.27892,-457.609,0.0129608
-462.216770942,100,-462.216770942,1.01495,2.01296e-06,100,0.01,-462.216770942,-638.333,500.0,0.00472882,98.0460978898,1711.84858558,0.989229,0.0196983,1,0.1,98.5274456215,0.467788,40.9734,1711.84858558,1.20892,-459.683,0.0122208
-457.40523889,100,-457.40523889,1.01287,1.4696e-06,100,0.01,-457.40523889,-638.606,500.0,0.00629452,98.5659585654,1777.92700558,1.00053,0.0147117,1,0.1,98.7298108757,0.629787,39.4818,1777.92700558,1.18032,-455.01,0.011797
-455.765554565,100,-455.765554565,1.00707,7.28164e-07,100,0.01,-455.765554565,-623.809,500.0,0.0082383,99.2842880659,1512.13185284,0.998443,0.00725898,1,0.1,99.2977337065,0.822547,38.7962,1512.13185284,1.20412,-454.576,0.01206
-456.85319753,100,-456.85319753,1.01032,1.5435e-06,100,0.01,-456.85319753,-623.564,500.0,0.00623563,98.4949379244,1285.35273417,1.0026,0.0155153,1,0.1,98.9787801006,0.625183,36.472,1285.35273417,1.45059,-455.145,0.0144683
-457.546771685,100,-457.546771685,1.00707,8.03203e-07,100,0.01,-457.546771685,-620.351,500.0,0.00769224,99.2110969115,1179.41770676,0.998799,0.00801274,1,0.1,99.2980040512,0.7683,33.5569,1179.41770676,1.17798,-456.359,0.011794
-457.037777221,100,-457.037777221,1.00545,5.91539e-07,100,0.01,-457.037777221,-637.615,500.0,0.00695989,99.4177851509,1331.87929324,0.983445,0.00572115,1,0.1,99.4576937067,0.684466,35.5341,1331.87929324,1.14297,-456.028,0.0116221
-457.241000154,100,-457.241000154,1.01254,1.58947e-06,100,0.01,-457.241000154,-619.854,500.0,0.00591718,98.4507980322,1443.22348246,0.991627,0.0156297,1,0.1,98.7616832443,0.586764,38.181,1443.22348246,1.38031,-455.233,0.0139197
-458.976373805,100,-458.976373805,1.00745,9.81785e-07,100,0.01,-458.976373805,-631.606,500.0,0.00606694,99.0373673975,1657.34872299,0.993284,0.00968643,1,0.1,99.2600291747,0.60262,38.8817,1657.34872299,1.16679,-457.581,0.0117468
-453.471503168,100,-453.471503168,1.00655,9.01494e-07,100,0.01,-453.471503168,-624.02,500.0,0.00703809,99.1154351784,1789.98880907,0.994186,0.00891042,1,0.1,99.3496668865,0.699717,41.9771,1789.98880907,1.19249,-452.34,0.0119946
-446.475238855,100,-446.475238855,1.00918,6.52758e-07,100,0.01,-446.475238855,-621.478,500.0,0.00705585,99.3579219466,1821.48441518,1.00548,0.00659934,1,0.1,99.0901565294,0.709453,41.7085,1821.48441518,1.19242,-444.905,0.0118592
-451.116641927,100,-451.116641927,1.0108,1.16823e-06,100,0.01,-451.116641927,-618.712,500.0,0.00737901,98.856694604,1546.69672979,0.997627,0.0116269,1,0.1,98.9315973205,0.73615,38.532,1546.69672979,1.26082,-449.259,0.0126382
-455.51332985,100,-455.51332985,1.01575,2.68526e-06,100,0.01,-455.51332985,-638.828,500.0,0.00333819,97.4104551354,2064.94731809,0.986118,0.0261122,1,0.1,98.449451373,0.329185,41.6349,2064.94731809,1.18316,-452.301,0.0119981
-444.969087467,100,-444.969087467,1.00676,6.58685e-07,100,0.01,-444.969087467,-606.492,500.0,0.0073562,99.3521139359,1718.06249656,0.998124,0.00656215,1,0.1,99.3286212889,0.73424,41.456,1718.06249656,1.17359,-443.859,0.011758
-453.652381103,100,-453.652381103,1.01166,1.67043e-06,100,0.01,-453.652381103,-618.17,500.0,0.0059583,98.3731593452,1466.1057812,0.967602,0.0156395,1,0.1,98.8472894144,0.576526,38.0563,1466.1057812,1.21225,-451.681,0.0125284
-444.170203315,100,-444.170203315,1.00519,5.86227e-07,100,0.01,-444.170203315,-615.057,500.0,0.00753512,99.422942323,1329.64944283,0.994076,0.00579301,1,0.1,99.4838080135,0.749048,35.5466,1329.64944283,1.14618,-443.306,0.0115301
-445.664745774,100,-445.664745774,1.00797,9.51568e-07,100,0.01,-445.664745774,-601.938,500.0,0.00795044,99.0667431204,1343.50805088,1.00193,0.00955237,1,0.1,99.2090109503,0.796575,36.4593,1343.50805088,1.35557,-444.391,0.0135297
-447.496321559,100,-447.496321559,1.01281,1.56652e-06,100,0.01,-447.496321559,-611.758,500.0,0.0071826,98.4728054076,1433.79926463,1.00219,0.015734,1,0.1,98.7354585263,0.719835,36.0886,1433.79926463,1.30196,-445.361,0.0129911
-452.122975893,100,-452.122975893,1.00863,8.91455e-07,100,0.01,-452.122975893,-618.42,500.0,0.00775856,99.1251626329,1669.64377759,1.01176,0.00912539,1,0.1,99.1447787062,0.784977,39.9702,1669.64377759,1.23138,-450.731,0.0121707
-451.930130662,100,-451.930130662,1.01373,2.23826e-06,100,0.01,-451.930130662,-631.197,500.0,0.00643074,97.8321667632,1569.99780494,1.01372,0.0230009,1,0.1,98.6457535893,0.651895,37.8204,1569.99780494,1.60829,-449.413,0.0158653
-442.915322256,100,-442.915322256,1.00752,1.0504e-06,100,0.01,-442.915322256,-606.89,500.0,0.00696559,98.9707748688,1354.89889461,0.996966,0.0104403,1,0.1,99.2536637069,0.694446,36.7678,1354.89889461,1.28142,-441.677,0.0128532
-446.846625887,100,-446.846625887,1.00276,1.94888e-07,100,0.01,-446.846625887,-619.054,500.0,0.00895725,99.8074276901,1504.51798554,1.00311,0.00196102,1,0.1,99.7247662796,0.898512,38.2331,1504.51798554,1.11726,-446.373,0.0111379
-441.875006546,100,-441.875006546,1.00672,8.36674e-07,100,0.01,-441.875006546,-612.828,500.0,0.00782881,99.1784775229,1559.60812299,1.01541,0.00862663,1,0.1,99.332690899,0.794947,39.6376,1559.60812299,1.34599,-440.71,0.0132556
-446.34540717,100,-446.34540717,1.00724,7.91637e-07,100,0.01,-446.34540717,-618.671,500.0,0.00640441,99.2223659758,1881.81474779,0.996095,0.00785467,1,0.1,99.2808929615,0.637939,43.3892,1881.81474779,1.20295,-445.106,0.0120767
-446.081134559,100,-446.081134559,1.01135,1.12076e-06,100,0.01,-446.081134559,-621.598,500.0,0.00585712,98.9026275024,2158.86146153,0.995466,0.0111062,1,0.1,98.877267998,0.583057,44.7027,2158.86146153,1.16666,-444.009,0.0117198
-453.977678616,100,-453.977678616,1.0051,5.19022e-07,100,0.01,-453.977678616,-642.276,500.0,0.00838719,99.4888215859,1804.68459928,0.99078,0.00509495,1,0.1,99.4924804294,0.830986,42.1908,1804.68459928,1.23671,-453.038,0.0124822
-448.358093381,100,-448.358093381,1.01001,1.29221e-06,100,0.01,-448.358093381,-615.402,500.0,0.00718134,98.7368983846,1686.63060937,1.01132,0.0132163,1,0.1,99.0091540241,0.726264,40.6842,1686.63060937,1.46102,-446.719,0.0144467
-447.603685438,100,-447.603685438,1.00851,9.45549e-07,100,0.01,-447.603685438,-621.356,500.0,0.00701615,99.0725603514,1509.66031053,1.00682,0.00958484,1,0.1,99.1560291669,0.706398,37.9805,1509.66031053,1.24103,-446.08,0.0123263
-448.282452551,100,-448.282452551,1.0076,6.01865e-07,100,0.01,-448.282452551,-630.56,500.0,0.00747665,99.4076692208,1537.1482188,0.982931,0.00581494,1,0.1,99.2459135014,0.734903,38.3657,1537.1482188,1.15142,-446.876,0.0117142
-441.790649622,100,-441.790649622,1.00651,8.18299e-07,100,0.01,-441.790649622,-602.455,500.0,0.00749114,99.1963756127,1113.21070313,1.01427,0.00841819,1,0.1,99.3531969264,0.759803,33.256,1113.21070313,1.19501,-440.735,0.011782
-438.307869469,100,-438.307869469,1.0045,5.71398e-07,100,0.01,-438.307869469,-594.197,500.0,0.00849605,99.437492671,1083.09452792,0.995104,0.00565817,1,0.1,99.5518474086,0.845446,33.0163,1083.09452792,1.25255,-437.616,0.0125871
-442.588366095,100,-442.588366095,1.00748,9.42655e-07,100,0.01,-442.588366095,-598.322,500.0,0.00697112,99.0753803154,1273.4898125,1.00318,0.00948664,1,0.1,99.2579033465,0.69933,35.4062,1273.4898125,1.17252,-441.415,0.011688
-446.107394551,100,-446.107394551,1.00974,8.64712e-07,100,0.01,-446.107394551,-615.565,500.0,0.00712575,99.1511883571,1659.20435477,1.00636,0.00875748,1,0.1,99.0354308166,0.717108,39.0848,1659.20435477,1.26226,-444.469,0.0125428
-448.942882888,100,-448.942882888,1.02294,3.59446e-06,100,0.01,-448.942882888,-604.397,500.0,0.00427048,96.5637409218,1570.06605185,0.961755,0.0332478,1,0.1,97.7577252489,0.410715,39.4584,1570.06605185,1.20729,-445.284,0.012553
-441.268484633,100,-441.268484633,1.00834,1.11757e-06,100,0.01,-441.268484633,-599.187,500.0,0.00666932,98.9056917614,1509.81134368,0.998706,0.0111468,1,0.1,99.1730268918,0.666069,39.7532,1509.81134368,1.51954,-439.998,0.0152151
-437.013940082,100,-437.013940082,1.01512,1.70622e-06,100,0.01,-437.013940082,-592.459,500.0,0.00686934,98.3389017109,1594.92008458,1.01901,0.017717,1,0.1,98.5109808061,0.69999,39.6818,1594.92008458,1.38401,-434.625,0.013582
-437.371984561,100,-437.371984561,1.00757,7.0616e-07,100,0.01,-437.371984561,-611.091,500.0,0.00716758,99.305746137,2003.37187083,0.997766,0.00703009,1,0.1,99.2488725279,0.715157,44.1944,2003.37187083,1.14993,-436.065,0.011525
-439.717093307,100,-439.717093307,1.00871,1.19904e-06,100,0.01,-439.717093307,-597.438,500.0,0.00698664,98.8268604633,1219.66108877,0.985561,0.0116466,1,0.1,99.1363191041,0.688576,34.5255,1219.66108877,1.20115,-438.36,0.0121874
-444.029238368,100,-444.029238368,1.0065,8.65907e-07,100,0.01,-444.029238368,-618.557,500.0,0.00635795,99.1500861426,1325.4055592,0.999834,0.0086562,1,0.1,99.354091243,0.63569,36.2709,1325.4055592,1.12169,-442.86,0.0112188
-437.580229058,100,-437.580229058,1.01207,1.84675e-06,100,0.01,-437.580229058,-596.566,500.0,0.00706734,98.2045287459,1303.87151779,1.00485,0.0186471,1,0.1,98.8076449524,0.710163,38.663,1303.87151779,1.77082,-435.79,0.0176227
-439.015903001,100,-439.015903001,1.00818,1.06665e-06,100,0.01,-439.015903001,-602.199,500.0,0.00719415,98.9550677334,1386.14399181,1.00598,0.0107944,1,0.1,99.188916241,0.723714,37.3442,1386.14399181,1.33974,-437.691,0.0133178
-444.12647191,100,-444.12647191,1.00493,5.52039e-07,100,0.01,-444.12647191,-613.727,500.0,0.00831482,99.4564670395,1676.86966162,1.00354,0.00555955,1,0.1,99.5096881461,0.834426,40.2646,1676.86966162,1.24461,-443.299,0.0124021
-434.610244881,100,-434.610244881,1.01908,4.29834e-06,100,0.01,-434.610244881,-594.86,500.0,0.00575663,95.918349087,1486.82281877,1.01568,0.0443416,1,0.1,98.1275123028,0.584688,38.7938,1486.82281877,2.44895,-431.647,0.0241115
-440.430969133,100,-440.430969133,1.01103,1.21616e-06,100,0.01,-440.430969133,-603.685,500.0,0.00567229,98.8103219417,1536.13129007,1.00483,0.0122795,1,0.1,98.9092123339,0.56997,39.6445,1536.13129007,1.17381,-438.624,0.0116817
-435.68488791,100,-435.68488791,1.00534,4.63223e-07,100,0.01,-435.68488791,-595.134,500.0,0.00831051,99.5434758107,1164.39284382,0.99948,0.00462741,1,0.1,99.4688029961,0.830619,34.1674,1164.39284382,1.15934,-434.821,0.0115994
-438.925858008,100,-438.925858008,1.01003,1.1394e-06,100,0.01,-438.925858008,-604.231,500.0,0.00737837,98.8845424696,1569.61339542,1.00182,0.0114355,1,0.1,99.0071207256,0.739179,39.5853,1569.61339542,1.2077,-437.313,0.0120551
-437.943950294,100,-437.943950294,1.00936,8.39211e-07,100,0.01,-437.943950294,-615.298,500.0,0.00729503,99.1760115184,1774.57151156,1.00478,0.00847256,1,0.1,99.0728361689,0.732991,41.4752,1774.57151156,1.27266,-436.301,0.012666
-436.050830135,100,-436.050830135,1.01075,1.25837e-06,100,0.01,-436.050830135,-595.921,500.0,0.00461688,98.7695790667,1358.99220342,1.00163,0.0126247,1,0.1,98.9361362106,0.462439,36.3558,1358.99220342,1.22436,-434.289,0.0122237
-439.621793933,100,-439.621793933,1.01458,1.833e-06,100,0.01,-439.621793933,-617.253,500.0,0.00599188,98.2176778458,1884.80816078,0.976164,0.0174666,1,0.1,98.5630205379,0.584906,43.4571,1884.80816078,1.17367,-437.088,0.0120233
-432.908712925,100,-432.908712925,1.00659,7.45876e-07,100,0.01,-432.908712925,-604.248,500.0,0.00666221,99.2670013426,1662.37557543,1.00329,0.00750787,1,0.1,99.3452899854,0.66841,39.7835,1662.37557543,1.29731,-431.775,0.0129306
-429.722469143,100,-429.722469143,1.01071,1.09613e-06,100,0.01,-429.722469143,-598.33,500.0,0.00667343,98.9264702752,1657.36306638,1.00654,0.0111052,1,0.1,98.9401737225,0.67171,40.9584,1657.36306638,1.30019,-427.905,0.0129174
-433.37372867,100,-433.37372867,1.00771,8.21208e-07,100,0.01,-433.37372867,-596.694,500.0,0.00710789,99.193532882,1443.20125253,0.99639,0.00815289,1,0.1,99.2351356825,0.708223,37.7622,1443.20125253,1.24945,-432.124,0.0125398
-434.252243367,100,-434.252243367,1.01366,1.48357e-06,100,0.01,-434.252243367,-601.295,500.0,0.00703007,98.5525041384,1381.72217148,0.990592,0.0145579,1,0.1,98.6522037432,0.696393,38.1042,1381.72217148,1.36825,-432.014,0.0138125
-432.544263917,100,-432.544263917,1.0088,1.3151e-06,100,0.01,-432.544263917,-594.862,500.0,0.00656779,98.7148037707,1366.69878302,0.98512,0.0127626,1,0.1,99.1274626745,0.647006,35.8591,1366.69878302,1.25071,-431.035,0.012696
-436.561339446,100,-436.561339446,1.00482,5.39268e-07,100,0.01,-436.561339446,-598.409,500.0,0.00785037,99.4689572223,1405.00282095,1.00118,0.00540546,1,0.1,99.5206083367,0.785966,36.8629,1405.00282095,1.14022,-435.771,0.0113887
-433.923021855,100,-433.923021855,1.0181,2.59391e-06,100,0.01,-433.923021855,-594.888,500.0,0.00534593,97.4963527979,1543.11380013,0.983256,0.0250777,1,0.1,98.222107318,0.525642,37.8658,1543.11380013,1.47573,-430.891,0.0150086
-428.953237143,100,-428.953237143,1.01262,1.68576e-06,100,0.01,-428.953237143,-583.447,500.0,0.00466154,98.3584580209,1467.09769627,1.00647,0.0170765,1,0.1,98.7536725333,0.46917,38.5785,1467.09769627,1.75315,-427.046,0.0174188
-427.08164742,100,-427.08164742,1.01352,1.81623e-06,100,0.01,-427.08164742,-586.315,500.0,0.00659162,98.2336858197,1437.04826006,1.00722,0.0184253,1,0.1,98.6662786796,0.663918,38.1408,1437.04826006,1.35491,-424.991,0.0134521
-430.243596697,100,-430.243596697,1.00523,5.33467e-07,100,0.01,-430.243596697,-592.64,500.0,0.00769977,99.4746393304,1528.90679222,1.0005,0.00533998,1,0.1,99.4792541257,0.77036,39.4993,1528.90679222,1.24118,-429.422,0.0124056
-430.112770458,100,-430.112770458,1.00473,4.59323e-07,100,0.01,-430.112770458,-610.714,500.0,0.00898991,99.5473335922,1844.31836267,1.01205,0.0047046,1,0.1,99.5296768676,0.909824,42.1324,1844.31836267,1.39773,-429.296,0.0138109
-431.028332249,100,-431.028332249,1.00806,8.18043e-07,100,0.01,-431.028332249,-590.265,500.0,0.0074644,99.1966738074,1298.46717175,0.995273,0.00810328,1,0.1,99.2007398126,0.742912,35.1391,1298.46717175,1.17532,-429.73,0.011809
-421.124590501,100,-421.124590501,1.01162,1.64111e-06,100,0.01,-421.124590501,-570.425,500.0,0.00679191,98.4012762725,990.395931824,0.993319,0.0161926,1,0.1,98.8512963806,0.674654,32.0951,990.395931824,1.33729,-419.391,0.0134629
-430.222631322,100,-430.222631322,1.008,8.19073e-07,100,0.01,-430.222631322,-591.853,500.0,0.00723298,99.1956244968,1818.53161738,1.00683,0.00830293,1,0.1,99.206769981,0.728236,42.2759,1818.53161738,1.19025,-428.939,0.0118218
-427.228396855,100,-427.228396855,1.00728,7.63575e-07,100,0.01,-427.228396855,-585.082,500.0,0.00825616,99.249755711,1491.29082941,0.991518,0.00750677,1,0.1,99.2768275944,0.818613,39.0286,1491.29082941,1.36326,-426.092,0.0137493
-427.769475272,100,-427.769475272,1.00801,1.09716e-06,100,0.01,-427.769475272,-606.633,500.0,0.00601061,98.9254774353,1687.65288343,1.00312,0.0110401,1,0.1,99.2057375267,0.602936,41.7284,1687.65288343,1.29526,-426.353,0.0129123
-427.088789074,100,-427.088789074,1.02371,3.23143e-06,100,0.01,-427.088789074,-582.598,500.0,0.00707191,96.900068867,1565.53717022,1.03111,0.0343563,1,0.1,97.6842772085,0.729194,40.144,1565.53717022,2.07387,-423.398,0.020113
-425.901291769,100,-425.901291769,1.01133,1.57211e-06,100,0.01,-425.901291769,-581.257,500.0,0.00816057,98.467489487,1930.42499671,1.00677,0.0159347,1,0.1,98.879995285,0.821583,44.1844,1930.42499671,1.45141,-424.166,0.0144165
-422.315503282,100,-422.315503282,1.01066,2.07081e-06,100,0.01,-422.315503282,-569.796,500.0,0.0081758,97.9910782,1029.05390333,1.00714,0.0210047,1,0.1,98.9453202775,0.823414,33.7713,1029.05390333,1.89466,-420.869,0.0188123
-425.462400301,100,-425.462400301,1.01272,1.33587e-06,100,0.01,-425.462400301,-581.454,500.0,0.00556866,98.6947305151,1327.33945662,1.0161,0.0137924,1,0.1,98.7435127754,0.565832,35.5279,1327.33945662,1.32427,-423.449,0.0130328
-434.082519736,100,-434.082519736,1.00528,5.99885e-07,100,0.01,-434.082519736,-613.002,500.0,0.00579522,99.4096200626,1762.41344635,1.00372,0.00604353,1,0.1,99.4750191483,0.581676,39.0421,1762.41344635,1.13672,-432.992,0.0113251
-425.13722725,100,-425.13722725,1.00539,6.71532e-07,100,0.01,-425.13722725,-588.754,500.0,0.00716523,99.3395708595,1718.37490226,1.01205,0.00687819,1,0.1,99.4634485277,0.725159,40.2415,1718.37490226,1.19636,-424.228,0.0118211
-424.650413944,100,-424.650413944,1.00406,3.66518e-07,100,0.01,-424.650413944,-581.878,500.0,0.00782382,99.6384672421,1502.04700786,1.00309,0.00368786,1,0.1,99.5956978442,0.784799,38.3943,1502.04700786,1.13673,-424.006,0.0113323
-421.706829703,100,-421.706829703,1.01375,1.59673e-06,100,0.01,-421.706829703,-584.297,500.0,0.00719723,98.443893163,1410.33194699,0.983531,0.0154458,1,0.1,98.6434683954,0.70787,36.842,1410.33194699,1.2853,-419.437,0.0130682
-421.197873617,100,-421.197873617,1.00877,8.63422e-07,100,0.01,-421.197873617,-578.641,500.0,0.0063934,99.1524518313,1526.21736664,1.00533,0.00872644,1,0.1,99.1303794984,0.642745,38.4206,1526.21736664,1.26384,-419.832,0.0125714
-424.498262293,100,-424.498262293,1.00879,1.7105e-06,100,0.01,-424.498262293,-592.587,500.0,0.00817681,98.3347760811,1258.84279969,1.01633,0.0176681,1,0.1,99.1285989268,0.83103,35.5599,1258.84279969,1.62778,-423.095,0.0160164
-425.8955712,100,-425.8955712,1.00944,1.2034e-06,100,0.01,-425.8955712,-590.817,500.0,0.00538841,98.8226694332,1226.33482206,0.996672,0.011954,1,0.1,99.0648567974,0.537048,34.2693,1226.33482206,1.30674,-424.306,0.0131111
-427.000148428,100,-427.000148428,1.00907,9.98297e-07,100,0.01,-427.000148428,-588.229,500.0,0.00793051,99.0214117179,1592.2689799,1.00309,0.0100448,1,0.1,99.1014765499,0.795502,40.1278,1592.2689799,1.22998,-425.533,0.0122619
