VarJ,VarVanillaIw,MaxVanillaIw,AvgNormIw,eRenyi2,MinVanillaIw,MinNormIw,AvgVanillaIw,VarNormIw,VarRet,ESSClassic,VarDiscRet,ESSRenyi,BatchSize,AvgDiscRet,J,VanillaAvgRet,AvgRet,EpsThisIter,AvgEpLen,MaxNormIw,IterType,Bound
1289.142,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,1678673.9769441476,100.0,1678673.9769441476,500.0,500,4507.1181206589235,4507.118,4507.1181206589235,4507.1181206589235,100,450.88,0.01,2,4086.3076
1116.005,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,803032.6008340721,200.00000010221265,803032.6008340721,500.0,500,4768.05886103776,4637.589,4768.05886103776,4768.05886103776,100,476.91,0.005,2,4340.031
1106.5045,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,1192207.5952365973,299.999969473632,1192207.5952365973,500.0,500,4690.0800243902895,4655.0854,4690.0800243902895,4690.0800243902895,100,469.11,0.0033333334,2,4412.1304
1166.0266,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,1761081.9367093462,400.0,1761081.9367093462,500.0,500,4484.033344188991,4612.3228,4484.033344188991,4484.033344188991,100,448.56,0.0025,2,4401.9175
138.66252,0.7327001,3.6752448,0.002,1.7204202,0.012583677,2.5371104e-05,0.99196917,2.9784467e-06,956767.1299706688,286.8415904408642,956767.1299706688,290.62666666019953,500,4728.981613057596,4966.6953,4728.981613057596,4728.981613057596,100,473.0,0.007409998,1,4719.8535
242.93901,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,59615.512244574435,100.0,59615.512244574435,500.0,500,4975.470052861175,4975.47,4975.470052861175,4975.470052861175,100,497.57,0.01,2,4554.6597
172.21709,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.03715623220930794,200.00000010221265,0.03715623220930794,500.0,500,4999.8855795663,4987.6777,4999.8855795663,4999.8855795663,100,500.0,0.005,2,4690.1196
271.70255,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,163252.7020823962,299.999969473632,163252.7020823962,500.0,500,4959.503018022618,4978.287,4959.503018022618,4959.503018022618,100,495.97,0.0033333334,2,4735.332
306.3592,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,155271.72182601332,400.0,155271.72182601332,500.0,500,4960.473840675925,4973.833,4960.473840675925,4960.473840675925,100,496.07,0.0025,2,4763.4277
98.37326,0.047268562,1.3730028,0.0019999999,1.0482126,0.27290052,0.00053913426,1.0123657,1.8448348e-07,0.009311044116442674,477.9984097041318,0.009311044116442674,477.00244909471064,500,4999.904737082904,4992.4253,4999.904737082904,4999.904737082904,100,500.0,0.002712464,1,4799.75
482.69568,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,235348.57987605385,100.0,235348.57987605385,500.0,500,4945.717625140229,4945.718,4945.717625140229,4945.717625140229,100,494.6,0.01,2,4524.907
342.3916,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.007563005856682176,200.00000010221265,0.007563005856682176,500.0,500,4999.918764338592,4972.8184,4999.918764338592,4999.918764338592,100,500.0,0.005,2,4675.2603
279.85245,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.05516616353135457,299.999969473632,0.05516616353135457,500.0,500,4999.877454635003,4981.8384,4999.877454635003,4999.877454635003,100,500.0,0.0033333334,2,4738.8833
244.0715,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,3248.947486322431,400.0,3248.947486322431,500.0,500,4994.215164486501,4984.932,4994.215164486501,4994.215164486501,100,499.44,0.0025,2,4774.527
141.30437,0.0486086,1.3320228,0.0019999999,1.0509373,0.14175195,0.00028216405,1.0047485,1.9260096e-07,252998.94429025374,477.0746245933447,252998.94429025374,475.76577822278176,500,4943.896213744973,4988.476,4943.896213744973,4943.896213744973,100,494.42,0.0026514553,1,4795.5503
139.29607,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,19599.392375855616,100.0,19599.392375855616,500.0,500,4985.903812474307,4985.904,4985.903812474307,4985.903812474307,100,498.61,0.01,2,4565.0933
99.011604,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,121.15553073454788,200.00000010221265,121.15553073454788,500.0,500,4998.807639179967,4992.3555,4998.807639179967,4998.807639179967,100,499.9,0.005,2,4694.7974
80.92113,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.0074884117690621425,299.999969473632,0.0074884117690621425,500.0,500,4999.913909404211,4994.875,4999.913909404211,4999.913909404211,100,500.0,0.0033333334,2,4751.92
70.11356,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.01577238116619187,400.0,0.01577238116619187,500.0,500,4999.9009902550215,4996.132,4999.9009902550215,4999.9009902550215,100,500.0,0.0025,2,4785.7266
33.941296,0.006987007,1.0971575,0.002,1.0059018,0.51671803,0.0010403148,0.9933878,2.832132e-08,0.018682994345453927,496.4916344613278,0.018682994345453927,497.066406766629,500,4999.907437229682,4998.2466,4999.907437229682,4999.907437229682,100,500.0,0.0022089207,1,4809.5
32.837532,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,1089.1949354743438,100.0,1089.1949354743438,500.0,500,4996.586322201798,4996.586,4996.586322201798,4996.586322201798,100,499.68,0.01,2,4575.7754
143.66154,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,40461.821178021615,200.00000010221265,40461.821178021615,500.0,500,4979.74768725682,4988.167,4979.74768725682,4979.74768725682,100,498.0,0.005,2,4690.609
117.42981,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.04805429001114571,299.999969473632,0.04805429001114571,500.0,500,4999.911563103448,4992.0815,4999.911563103448,4999.911563103448,100,500.0,0.0033333334,2,4749.1265
101.75382,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.010526443135252821,400.0,0.010526443135252821,500.0,500,4999.9202788268085,4994.0415,4999.9202788268085,4999.9202788268085,100,500.0,0.0025,2,4783.636
47.57618,0.008331077,1.1212972,0.002,1.0089102,0.51755655,0.0010299108,1.0050513,3.2990187e-08,0.007991677714092553,495.9180758201167,0.007991677714092553,495.5842555053837,500,4999.909520371317,4997.346,4999.909520371317,4999.909520371317,100,500.0,0.0022313236,1,4808.3174
0.094146766,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.008949357093117729,100.0,0.008949357093117729,500.0,500,4999.91243040406,4999.9126,4999.91243040406,4999.91243040406,100,500.0,0.01,2,4579.102
0.10646753,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.013903016008276365,200.00000010221265,0.013903016008276365,500.0,500,4999.902973039617,4999.9077,4999.902973039617,4999.902973039617,100,500.0,0.005,2,4702.3496
0.11332114,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.01600733567312815,299.999969473632,0.01600733567312815,500.0,500,4999.904242479136,4999.9067,4999.904242479136,4999.904242479136,100,500.0,0.0033333334,2,4756.9517
0.10548542,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.005879249609134704,400.0,0.005879249609134704,500.0,500,4999.921489809811,4999.91,4999.921489809811,4999.921489809811,100,500.0,0.0025,2,4789.505
137.59894,0.020031039,1.2561225,0.002,1.0179331,0.43164164,0.0008575028,1.006741,7.9054736e-08,249992.0755572061,490.32864296791894,249992.0755572061,491.1914006278456,500,4949.921472344135,4993.7593,4949.921472344135,4949.921472344135,100,495.01,0.0024954232,1,4803.887
0.11832871,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.01413798760016416,100.0,0.01413798760016416,500.0,500,4999.9014481562035,4999.9014,4999.9014481562035,4999.9014481562035,100,500.0,0.01,2,4579.091
83.9363,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,14161.364706025755,200.00000010221265,14161.364706025755,500.0,500,4987.998625802753,4993.95,4987.998625802753,4987.998625802753,100,498.82,0.005,2,4696.392
68.59157,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.006673812964925592,299.999969473632,0.006673812964925592,500.0,500,4999.924778183478,4995.942,4999.924778183478,4999.924778183478,100,500.0,0.0033333334,2,4752.987
59.426968,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.008041824381083579,400.0,0.008041824381083579,500.0,500,4999.914388448028,4996.935,4999.914388448028,4999.914388448028,100,500.0,0.0025,2,4786.53
204.55699,0.007240298,1.3607663,0.002,1.0072014,0.7699007,0.0015392705,1.0003449,2.8941233e-08,249990.29851498432,496.41545098293795,249990.29851498432,496.42502832873595,500,4949.903806922372,4988.9165,4949.903806922372,4949.903806922372,100,495.01,0.0027205944,1,4800.048
65.675446,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,4356.834022146567,100.0,4356.834022146567,500.0,500,4993.314818224599,4993.3145,4993.314818224599,4993.314818224599,100,499.35,0.01,2,4572.504
46.556408,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.01834268019635319,200.00000010221265,0.01834268019635319,500.0,500,4999.905191226124,4996.6104,4999.905191226124,4999.905191226124,100,500.0,0.005,2,4699.0522
217.68831,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,138447.4291812314,299.999969473632,138447.4291812314,500.0,500,4962.698871553097,4985.3066,4962.698871553097,4962.698871553097,100,496.29,0.0033333334,2,4742.3516
188.62971,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.015981897702096452,400.0,0.015981897702096452,500.0,500,4999.914031585107,4988.9585,4999.914031585107,4999.914031585107,100,500.0,0.0025,2,4778.553
54.902363,0.024651641,1.1881307,0.002,1.0189555,0.29904675,0.00060459704,0.98924315,1.0076268e-07,143.7652876179827,487.7381393912871,143.7652876179827,490.6985782471795,500,4998.680301106394,4996.561,4998.680301106394,4998.680301106394,100,499.89,0.0024021005,1,4806.5938
0.10328116,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.010769257653301154,100.0,0.010769257653301154,500.0,500,4999.9006255162085,4999.9004,4999.9006255162085,4999.9006255162085,100,500.0,0.01,2,4579.09
134.01315,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,36099.92146910726,200.00000010221265,36099.92146910726,500.0,500,4980.920849617636,4990.411,4980.920849617636,4980.920849617636,100,498.11,0.005,2,4692.853
109.51297,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.006874440740620169,299.999969473632,0.006874440740620169,500.0,500,4999.914790229597,4993.5786,4999.914790229597,4999.914790229597,100,500.0,0.0033333334,2,4750.6235
94.88058,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.01806365378592527,400.0,0.01806365378592527,500.0,500,4999.9037828275705,4995.1597,4999.9037828275705,4999.9037828275705,100,500.0,0.0025,2,4784.7544
24.944847,0.0094990255,1.1244096,0.0020000003,1.0084057,0.29244483,0.00058689434,0.99658424,3.825701e-08,0.006087732907263795,495.27254362503555,0.006087732907263795,495.8321905824719,500,4999.904918088024,4998.794,4999.904918088024,4999.904918088024,100,500.0,0.0022565268,1,4809.8125
0.08799959,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.007821175439795259,100.0,0.007821175439795259,500.0,500,4999.923448056018,4999.923,4999.923448056018,4999.923448056018,100,500.0,0.01,2,4579.1123
98.039894,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,19320.114581553502,200.00000010221265,19320.114581553502,500.0,500,4986.014813633319,4992.9688,4986.014813633319,4986.014813633319,100,498.62,0.005,2,4695.4106
80.115814,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.013899831743463258,299.999969473632,0.013899831743463258,500.0,500,4999.894029019586,4995.2773,4999.894029019586,4999.894029019586,100,500.0,0.0033333334,2,4752.3223
69.411255,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.005666192111283176,400.0,0.005666192111283176,500.0,500,4999.904435011065,4996.4336,4999.904435011065,4999.904435011065,100,500.0,0.0025,2,4786.0283
33.63031,0.00543034,1.1087708,0.0019999999,1.0053735,0.54368085,0.0010821143,1.0048492,2.1512218e-08,0.007132664301951092,497.33073828480445,0.007132664301951092,497.327621001688,500,4999.925053274279,4998.409,4999.925053274279,4999.925053274279,100,500.0,0.00220684,1,4809.712
0.0899896,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.00818179555648748,100.0,0.00818179555648748,500.0,500,4999.913009392095,4999.913,4999.913009392095,4999.913009392095,100,500.0,0.01,2,4579.1025
0.090859145,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.008491198785400651,200.00000010221265,0.008491198785400651,500.0,500,4999.909039144505,4999.9106,4999.909039144505,4999.909039144505,100,500.0,0.005,2,4702.3525
0.101188056,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.014353346304132831,299.999969473632,0.014353346304132831,500.0,500,4999.910427995539,4999.911,4999.910427995539,4999.910427995539,100,500.0,0.0033333334,2,4756.956
0.14093973,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.04882464289367529,400.0,0.04882464289367529,500.0,500,4999.887453358555,4999.9043,4999.887453358555,4999.887453358555,100,500.0,0.0025,2,4789.499
0.13493794,5.966224e-08,1.0004023,0.002,1.0,0.9981607,0.0019963216,0.99999994,2.3864472e-13,0.011879595839125899,500.00003090667116,0.011879595839125899,500.0,500,4999.906805630983,4999.9062,4999.906805630983,4999.906805630983,100,500.0,0.0020008048,1,4811.714
0.080563076,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.006559211979498473,100.0,0.006559211979498473,500.0,500,4999.919410176409,4999.919,4999.919410176409,4999.919410176409,100,500.0,0.01,2,4579.1084
0.08553526,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.00821884828634477,200.00000010221265,0.00821884828634477,500.0,500,4999.923494438871,4999.9214,4999.923494438871,4999.923494438871,100,500.0,0.005,2,4702.3633
0.08212541,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.00565422049315729,299.999969473632,0.00565422049315729,500.0,500,4999.919035184732,4999.9204,4999.919035184732,4999.919035184732,100,500.0,0.0033333334,2,4756.9653
0.104941115,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.023477203239726418,400.0,0.023477203239726418,500.0,500,4999.893002995624,4999.914,4999.893002995624,4999.893002995624,100,500.0,0.0025,2,4789.509
0.10118292,,1.0,0.0020000003,1.0,1.0,0.002,1.0,5.431875e-20,0.007192742253100214,500.00000664260017,0.007192742253100214,500.0,500,4999.909631794468,4999.9136,4999.909631794468,4999.909631794468,100,500.0,0.002,1,4811.721
0.08217031,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.006817156059304135,100.0,0.006817156059304135,500.0,500,4999.925113736518,4999.925,4999.925113736518,4999.925113736518,100,500.0,0.01,2,4579.1143
7.184145,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,103.73784403848587,200.00000010221265,103.73784403848587,500.0,500,4998.90839444732,4999.417,4998.90839444732,4998.90839444732,100,499.91,0.005,2,4701.859
5.8709593,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.00574343458919432,299.999969473632,0.00574343458919432,500.0,500,4999.928987912511,4999.588,4999.928987912511,4999.928987912511,100,500.0,0.0033333334,2,4756.633
5.0868006,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.004428354085359125,400.0,0.004428354085359125,500.0,500,4999.940170707523,4999.676,4999.940170707523,4999.940170707523,100,500.0,0.0025,2,4789.2705
3.8975797,0.00020645477,1.0172307,0.002,1.0001808,0.8562157,0.0017122615,1.0000993,8.256551e-10,0.007524186377218414,499.8970314735769,0.007524186377218414,499.90959610256107,500,4999.921711906636,4999.755,4999.921711906636,4999.921711906636,100,500.0,0.0020342597,1,4811.546
0.06459673,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.0042168932507625385,100.0,0.0042168932507625385,500.0,500,4999.925509450505,4999.9253,4999.925509450505,4999.925509450505,100,500.0,0.01,2,4579.1147
0.07362602,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.006644594312055916,200.00000010221265,0.006644594312055916,500.0,500,4999.911881229626,4999.919,4999.911881229626,4999.911881229626,100,500.0,0.005,2,4702.361
0.078733064,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.007831285724021584,299.999969473632,0.007831285724021584,500.0,500,4999.917242207332,4999.918,4999.917242207332,4999.917242207332,100,500.0,0.0033333334,2,4756.963
0.08423252,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.009875726946145112,400.0,0.009875726946145112,500.0,500,4999.921444849137,4999.919,4999.921444849137,4999.921444849137,100,500.0,0.0025,2,4789.5137
0.087623194,,1.0,0.0020000003,1.0,1.0,0.002,1.0,5.431875e-20,0.00999872607477508,500.00000664260017,0.00999872607477508,500.0,500,4999.9077011856125,4999.9175,4999.9077011856125,4999.9077011856125,100,500.0,0.002,1,4811.725
0.09647407,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.009398664839666105,100.0,0.009398664839666105,500.0,500,4999.917372445689,4999.917,4999.917372445689,4999.917372445689,100,500.0,0.01,2,4579.1064
0.094252594,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.008542406842999114,200.00000010221265,0.008542406842999114,500.0,500,4999.917647798069,4999.918,4999.917647798069,4999.917647798069,100,500.0,0.005,2,4702.36
0.109724656,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.018397790909980154,299.999969473632,0.018397790909980154,500.0,500,4999.903357017867,4999.9126,4999.903357017867,4999.903357017867,100,500.0,0.0033333334,2,4756.9575
0.10196551,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.005420750942210116,400.0,0.005420750942210116,500.0,500,4999.92440649065,4999.916,4999.92440649065,4999.92440649065,100,500.0,0.0025,2,4789.5107
0.10703256,1.4061564e-09,1.0000662,0.002,1.0,0.9996336,0.0019992702,0.9999985,5.623942e-15,0.015675740691187174,499.99990658631026,0.015675740691187174,500.0,500,4999.900642902277,4999.9136,4999.900642902277,4999.900642902277,100,500.0,0.0020001351,1,4811.721
0.09678793,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.009461276944607026,100.0,0.009461276944607026,500.0,500,4999.907717283748,4999.907,4999.907717283748,4999.907717283748,100,500.0,0.01,2,4579.0967
0.09357803,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.008217628691421444,200.00000010221265,0.008217628691421444,500.0,500,4999.913041089822,4999.91,4999.913041089822,4999.913041089822,100,500.0,0.005,2,4702.352
0.093734026,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.008882043995801378,299.999969473632,0.008882043995801378,500.0,500,4999.9190863428175,4999.914,4999.9190863428175,4999.9190863428175,100,500.0,0.0033333334,2,4756.959
0.08894673,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.005161022548395148,400.0,0.005161022548395148,500.0,500,4999.9286980635825,4999.9165,4999.9286980635825,4999.9286980635825,100,500.0,0.0025,2,4789.511
0.08454006,5.9188118e-08,1.0005338,0.002,1.0,0.9989752,0.0019979316,1.0000094,2.3674994e-13,0.004055341959967857,499.99993784338915,0.004055341959967857,500.0,500,4999.927697332822,4999.92,4999.927697332822,4999.927697332822,100,500.0,0.0020010488,1,4811.7275
0.0820451,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.006802803027491591,100.0,0.006802803027491591,500.0,500,4999.925169549518,4999.9253,4999.925169549518,4999.925169549518,100,500.0,0.01,2,4579.1147
0.085857354,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.007985629541501872,200.00000010221265,0.007985629541501872,500.0,500,4999.91055195349,4999.918,4999.91055195349,4999.91055195349,100,500.0,0.005,2,4702.36
0.08692212,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.007946823733050435,299.999969473632,0.007946823733050435,500.0,500,4999.908613383735,4999.915,4999.908613383735,4999.908613383735,100,500.0,0.0033333334,2,4756.96
0.08266814,,1.0,0.0024999997,1.0,1.0,0.0025,1.0,5.434597e-20,0.004562902161337881,400.0,0.004562902161337881,500.0,500,4999.929121859332,4999.9185,4999.929121859332,4999.929121859332,100,500.0,0.0025,2,4789.513
0.08145359,5.064159e-06,1.0072948,0.002,1.0000042,0.9918322,0.0019836132,1.0000257,2.025559e-11,0.0060057004066308975,499.9975295081825,0.0060057004066308975,499.99791384613695,500,4999.916270886523,4999.9185,4999.916270886523,4999.916270886523,100,500.0,0.0020145376,1,4811.726
0.09384517,,1.0,0.009999998,1.0,1.0,0.01,1.0,3.5044917e-18,0.008898406613723838,100.0,0.008898406613723838,500.0,500,4999.9162880465265,4999.9165,4999.9162880465265,4999.9162880465265,100,500.0,0.01,2,4579.106
0.09444835,,1.0,0.0049999994,1.0,1.0,0.005,1.0,2.179301e-19,0.009079460014742994,200.00000010221265,0.009079460014742994,500.0,500,4999.9065120479745,4999.911,4999.9065120479745,4999.9065120479745,100,500.0,0.005,2,4702.353
0.086816564,,1.0,0.0033333336,1.0,1.0,0.0033333334,1.0,5.4391416e-20,0.004675123913049882,299.999969473632,0.004675123913049882,500.0,500,4999.925812289129,4999.9165,4999.925812289129,4999.925812289129,100,500.0,0.0033333334,2,4756.9614
