VarDiscRet,VarNormIw,BatchSize,ESSClassic,VarVanillaIw,MinVanillaIw,VarJ,J,IterType,MinNormIw,AvgDiscRet,MaxVanillaIw,VarRet,eRenyi2,ESSRenyi,Bound,MaxNormIw,AvgRet,VanillaAvgRet,AvgVanillaIw,EpsThisIter,AvgNormIw,Delta,AvgEpLen
2574.38631706,3.26747e-06,100,96.8665555964,0.0334272,0.498524,42.4433,-72.3572,1,0.00492881,-74.1824765906,1.49363,2574.38631706,1.031,96.9927601794,-124.23,0.0147673,-74.1824765906,-74.1824765906,1.01145,100,0.01,0.4,105.94
6093.00975543,3.24327e-06,100,96.8890317802,0.0306857,0.51972,68.7031,-79.2833,1,0.0053431,-81.7994741698,1.52287,6093.00975543,1.04594,95.6080581676,-131.532,0.0156562,-81.7994741698,-81.7994741698,0.972694,100,0.01,0.4,113.53
7126.04889442,1.76526e-05,100,85.12369998,0.172067,0.187038,68.43,-81.5972,1,0.00189446,-88.6176734789,1.73689,7126.04889442,1.1636,85.9400647352,-136.707,0.0175925,-88.6176734789,-88.6176734789,0.987289,100,0.01,0.4,121.97
7172.85298561,8.15662e-06,100,92.5282755254,0.0881449,0.209983,73.3474,-83.2299,1,0.00201995,-86.688959887,1.87415,7172.85298561,1.07136,93.3393908299,-136.11,0.0180286,-86.688959887,-86.688959887,1.03955,100,0.01,0.4,119.92
1378.96381528,8.80931e-07,100,99.1354264573,0.00894055,0.664888,32.2831,-70.678,1,0.0065999,-71.1715704745,1.11017,1378.96381528,1.01017,98.9930652052,-122.009,0.0110199,-71.1715704745,-71.1715704745,1.00742,100,0.01,0.4,102.42
6042.08225045,8.7035e-06,100,92.0670827301,0.0847481,0.351776,66.8257,-78.0942,1,0.00356491,-81.7524440911,1.35848,6042.08225045,1.07255,93.2357725999,-131.003,0.0137669,-81.7524440911,-81.7524440911,0.986775,100,0.01,0.4,114.07
9316.0977701,2.42933e-05,100,80.6124162689,0.238226,0.121321,63.4978,-81.9783,1,0.00122513,-92.9736085306,1.98221,9316.0977701,1.2425,80.4831556014,-138.926,0.0200169,-92.9736085306,-92.9736085306,0.990265,100,0.01,0.4,126.76
6030.84322213,8.36179e-06,100,92.3547267842,0.0747925,0.132126,65.3067,-80.4049,1,0.00139704,-84.3161073722,1.33925,6030.84322213,1.06434,93.9549396186,-133.112,0.0141606,-84.3161073722,-84.3161073722,0.945757,100,0.01,0.4,117.79
4917.55925571,1.47815e-06,100,98.5577315558,0.014991,0.771681,65.1696,-80.5094,1,0.0076627,-81.4582759608,1.33471,4917.55925571,1.01814,98.2183351958,-132.058,0.0132535,-81.4582759608,-81.4582759608,1.00706,100,0.01,0.4,114.29
9343.30950629,1.01963e-05,100,90.8312173231,0.091355,0.232107,85.9092,-87.4555,1,0.00245212,-92.8445200716,1.49392,9343.30950629,1.08237,92.3895087576,-140.607,0.0157827,-92.8445200716,-92.8445200716,0.946554,100,0.01,0.4,126.08
8276.37867338,1.51472e-06,100,98.5225906546,0.0144923,0.808628,85.1944,-88.1397,1,0.00826697,-89.6173598537,1.45815,8276.37867338,1.02518,97.5437228861,-139.867,0.0149074,-89.6173598537,-89.6173598537,0.978143,100,0.01,0.4,122.57
8215.73190619,2.7854e-06,100,97.3164843008,0.0280277,0.481227,86.07,-88.9354,1,0.00479733,-90.4074229744,1.39721,8215.73190619,1.02627,97.4397776843,-140.691,0.0139287,-90.4074229744,-90.4074229744,1.00311,100,0.01,0.4,123.79
8197.56262297,2.28543e-05,100,81.5489257142,0.216085,0.110328,61.9104,-81.0588,1,0.00113464,-91.4560190895,1.97194,8197.56262297,1.1953,83.6609650752,-136.915,0.0202799,-91.4560190895,-91.4560190895,0.972363,100,0.01,0.4,124.86
5971.93211685,1.29841e-05,100,88.6098021089,0.137412,0.15978,53.1268,-76.8415,1,0.00155317,-84.7945849326,1.74439,5971.93211685,1.11866,89.3923635384,-130.877,0.0169566,-84.7945849326,-84.7945849326,1.02874,100,0.01,0.4,117.92
4951.00610996,1.22446e-06,100,98.8023389113,0.0123221,0.796904,67.3105,-79.5439,1,0.00794395,-80.338053537,1.61002,4951.00610996,1.01484,98.5374336406,-131.01,0.0160495,-80.338053537,-80.338053537,1.00316,100,0.01,0.4,112.51
4880.36111644,1.09083e-05,100,90.2532913301,0.11912,0.69063,56.7489,-77.4681,1,0.00660895,-80.3832057974,2.86441,4880.36111644,1.05278,94.9868083439,-129.888,0.0274108,-80.3832057974,-80.3832057974,1.04499,100,0.01,0.4,112.9
8251.7437857,2.32809e-06,100,97.7471271332,0.0235779,0.842487,87.8259,-88.8874,1,0.00837164,-89.7940356757,1.94809,8251.7437857,1.01755,98.2755576716,-140.42,0.0193578,-89.7940356757,-89.7940356757,1.00636,100,0.01,0.4,123.09
10397.9808143,2.14512e-05,100,82.4832856368,0.242875,0.442572,80.4169,-87.5362,1,0.00415928,-95.9635231416,4.81486,10397.9808143,1.16127,86.1129169766,-142.591,0.0452499,-95.9635231416,-95.9635231416,1.06406,100,0.01,0.4,129.89
7157.85110721,1.07109e-05,100,90.4127717198,0.106521,0.278258,62.8781,-79.4607,1,0.00279025,-86.2244478062,1.76017,7157.85110721,1.11467,89.7130118929,-133.4,0.0176502,-86.2244478062,-86.2244478062,0.997252,100,0.01,0.4,119.68
6038.85989861,1.70388e-05,100,85.5663769893,0.152343,0.154256,57.2438,-75.0779,1,0.00163137,-83.099308881,1.5798,6038.85989861,1.14003,87.7170704204,-129.627,0.0167074,-83.099308881,-83.099308881,0.945566,100,0.01,0.4,115.32
3777.79798829,3.75281e-06,100,96.4178088193,0.0349277,0.495507,51.4916,-75.5448,1,0.00513622,-77.0943398967,1.28854,3777.79798829,1.03463,96.6524697997,-127.51,0.0133565,-77.0943398967,-77.0943398967,0.964731,100,0.01,0.4,108.91
7040.99382909,3.99513e-06,100,96.1953004353,0.0397998,0.577224,77.3883,-88.1348,1,0.00578322,-89.8665273122,1.90046,7040.99382909,1.03902,96.2448857835,-140.211,0.0190408,-89.8665273122,-89.8665273122,0.998102,100,0.01,0.4,124.43
8283.00836555,1.08136e-05,100,90.3298457609,0.113723,0.880905,85.7165,-87.7964,1,0.00858991,-88.8250185098,3.9945,8283.00836555,1.02322,97.7308809181,-139.475,0.0389512,-88.8250185098,-88.8250185098,1.02551,100,0.01,0.4,121.72
13377.6729408,1.1987e-05,100,89.3917893396,0.130045,0.162576,101.024,-98.6064,1,0.00156086,-107.233864116,2.58008,13377.6729408,1.13503,88.1034049792,-153.036,0.0247709,-107.233864116,-107.233864116,1.04158,100,0.01,0.4,143.03
7121.1259484,2.55942e-05,100,79.7840911311,0.276073,0.217041,58.0482,-80.048,1,0.00208978,-87.4935584891,3.74226,7121.1259484,1.15647,86.469966904,-134.989,0.0360323,-87.4935584891,-87.4935584891,1.03858,100,0.01,0.4,121.47
3735.75779682,2.43185e-06,100,97.6490790266,0.0251288,0.712451,54.0983,-76.5489,1,0.0070087,-77.8557071768,1.6392,3735.75779682,1.02365,97.6899537683,-128.237,0.0161256,-77.8557071768,-77.8557071768,1.01652,100,0.01,0.4,110.14
7099.39797704,8.24343e-06,100,92.4547512381,0.082561,0.607937,72.8574,-85.0196,1,0.00607471,-88.5090517658,2.28428,7099.39797704,1.07082,93.3861919352,-137.887,0.0228253,-88.5090517658,-88.5090517658,1.00077,100,0.01,0.4,121.94
3733.16242429,5.96966e-06,100,94.4197902741,0.0586965,0.319765,49.7482,-73.9519,1,0.00322477,-76.2300462174,1.47072,3733.16242429,1.05322,94.9473515027,-126.383,0.0148319,-76.2300462174,-76.2300462174,0.991588,100,0.01,0.4,108.17
8287.9650614,9.25085e-06,100,91.6100404977,0.0916087,0.177409,83.4945,-84.459,1,0.00178278,-89.46390076,1.54668,8287.9650614,1.0853,92.1404752623,-137.682,0.0155426,-89.46390076,-89.46390076,0.995124,100,0.01,0.4,122.4
7143.26320319,2.58054e-05,100,79.6512591917,0.225249,0.00622654,57.371,-77.9954,1,6.66455e-05,-86.5695487958,1.9573,7143.26320319,1.18652,84.2803180437,-133.645,0.0209499,-86.5695487958,-86.5695487958,0.934278,100,0.01,0.4,119.63
10378.6580112,2.4435e-05,100,80.5213346185,0.249866,0.0808852,80.8809,-87.4978,1,0.000799875,-96.5278073765,2.66206,10378.6580112,1.17955,84.7780296499,-142.984,0.0263251,-96.5278073765,-96.5278073765,1.01122,100,0.01,0.4,130.3
9340.4887841,1.89616e-05,100,84.1949758782,0.185415,0.145925,74.0834,-81.9848,1,0.00147569,-92.6973409751,1.71716,9340.4887841,1.21477,82.3202177461,-138.294,0.0173651,-92.6973409751,-92.6973409751,0.988861,100,0.01,0.4,126.45
4896.56199593,1.62141e-05,100,86.1682777397,0.152325,0.0494777,43.6749,-73.9724,1,0.000510471,-80.1900944796,1.60305,4896.56199593,1.13366,88.2096866102,-128.369,0.016539,-80.1900944796,-80.1900944796,0.969257,100,0.01,0.4,112.38
9364.07662539,4.34589e-05,100,69.9182257905,0.381232,0.00704266,72.2291,-81.4608,1,7.51937e-05,-93.0353904091,2.06381,9364.07662539,1.37259,72.8550021304,-141.315,0.0220351,-93.0353904091,-93.0353904091,0.936603,100,0.01,0.4,127.03
7140.24835877,1.20923e-05,100,89.3085559608,0.113857,0.340982,69.2276,-82.6553,1,0.00351403,-86.7465856071,2.10616,7140.24835877,1.09548,91.2840497582,-136.128,0.0217052,-86.7465856071,-86.7465856071,0.970346,100,0.01,0.4,119.29
8195.00762829,2.97694e-06,100,97.1371932648,0.0291033,0.81684,85.5941,-90.3016,1,0.00826135,-91.9295685528,1.76526,8195.00762829,1.03078,97.0140279657,-142.17,0.0178535,-91.9295685528,-91.9295685528,0.988749,100,0.01,0.4,125.69
3753.25087957,4.39017e-06,100,95.8347311251,0.0429115,0.438015,44.9275,-73.9808,1,0.0044304,-76.7250983956,1.30983,3753.25087957,1.04828,95.3947399095,-126.289,0.0132486,-76.7250983956,-76.7250983956,0.988658,100,0.01,0.4,108.4
8228.55905442,2.37093e-05,100,80.9898973456,0.201773,0.0644026,64.5986,-81.9284,1,0.000698121,-90.2443355189,1.96193,8228.55905442,1.20936,82.6883964592,-138.112,0.0212673,-90.2443355189,-90.2443355189,0.922513,100,0.01,0.4,124.06
9305.2242453,2.55366e-05,100,79.8204103048,0.268818,0.0787996,70.2364,-82.1929,1,0.000768026,-93.1898538378,2.01952,9305.2242453,1.22788,81.4412463607,-138.805,0.0196834,-93.1898538378,-93.1898538378,1.026,100,0.01,0.4,126.77
9328.82930631,6.38096e-06,100,94.0582046721,0.068631,0.820629,85.7156,-89.3631,1,0.00791278,-93.0671952787,2.51112,9328.82930631,1.05863,94.4613704869,-141.929,0.0242131,-93.0671952787,-93.0671952787,1.03709,100,0.01,0.4,127.03
3789.8679256,4.14261e-06,100,96.0603732603,0.0405154,0.357398,51.8446,-73.6874,1,0.00361392,-75.6549985839,1.27231,3789.8679256,1.04139,96.0259384029,-125.823,0.0128653,-75.6549985839,-75.6549985839,0.988947,100,0.01,0.4,106.81
11245.8084514,1.33941e-05,100,88.2922714765,0.136439,0.2185,88.3873,-94.1799,1,0.00216491,-101.872755061,2.61412,11245.8084514,1.13684,87.9630254907,-148.652,0.0259008,-101.872755061,-101.872755061,1.00928,100,0.01,0.4,137.7
6049.54568905,1.72163e-05,100,85.4378695387,0.167521,0.105657,51.0795,-75.6925,1,0.00107111,-83.370075452,2.53529,6049.54568905,1.15796,86.3588446131,-130.668,0.0257017,-83.370075452,-83.370075452,0.986427,100,0.01,0.4,115.94
8234.37321211,4.67789e-06,100,95.573862723,0.0455652,0.521859,84.7178,-87.0682,1,0.00528763,-89.2087084591,2.05638,8234.37321211,1.04031,96.1251360471,-139.176,0.0208358,-89.2087084591,-89.2087084591,0.986943,100,0.01,0.4,122.9
7118.34721164,2.08387e-06,100,97.9786307341,0.0203895,0.873138,78.8802,-86.4384,1,0.00882704,-87.7775643811,1.67625,7118.34721164,1.02381,97.6745068802,-138.132,0.0169461,-87.7775643811,-87.7775643811,0.989163,100,0.01,0.4,121.18
9275.32272542,2.93095e-06,100,97.1801575336,0.0284319,0.599556,94.1556,-93.3873,1,0.00608739,-94.8058584841,1.39884,9275.32272542,1.02721,97.3514502841,-145.167,0.0142026,-94.8058584841,-94.8058584841,0.984915,100,0.01,0.4,129.35
4915.62426167,1.63228e-05,100,86.0884555083,0.159576,0.0919141,34.9576,-73.2496,1,0.000929601,-80.9069745132,1.52938,4915.62426167,1.17264,85.2779786396,-128.568,0.0154679,-80.9069745132,-80.9069745132,0.988748,100,0.01,0.4,113.01
10376.0697846,1.79237e-05,100,84.929728478,0.153871,0.0256131,83.6785,-86.7929,1,0.000276437,-96.130434669,1.63186,10376.0697846,1.18153,84.6363388255,-142.326,0.0176123,-96.130434669,-96.130434669,0.926542,100,0.01,0.4,130.04
7152.42833621,7.19006e-06,100,93.3548628452,0.0737382,0.316396,74.186,-83.7959,1,0.00312428,-88.3273341365,1.51248,7152.42833621,1.07333,93.1680390593,-136.723,0.0149352,-88.3273341365,-88.3273341365,1.0127,100,0.01,0.4,121.54
8324.07917627,9.22779e-06,100,91.6291881152,0.0835254,0.0991314,86.111,-85.49,1,0.00104196,-87.9450136922,1.93403,8324.07917627,1.06489,93.9063579221,-138.211,0.0203284,-87.9450136922,-87.9450136922,0.951394,100,0.01,0.4,120.47
6067.64563764,4.67707e-06,100,95.5745880306,0.0487556,0.73205,69.1408,-80.0405,1,0.00716993,-82.1202085696,2.01107,6067.64563764,1.03848,96.2944256135,-132.102,0.0196971,-82.1202085696,-82.1202085696,1.021,100,0.01,0.4,113.77
10361.817052,2.49925e-05,100,80.1651014041,0.263548,0.0179675,83.8366,-86.2545,1,0.00017497,-96.3420065875,2.94696,10361.817052,1.20753,82.8134062304,-142.395,0.0286979,-96.3420065875,-96.3420065875,1.02689,100,0.01,0.4,130.16
4930.75398982,2.01362e-05,100,83.378592231,0.172284,0.052257,50.4613,-75.2137,1,0.000564951,-80.2738459414,1.64724,4930.75398982,1.10673,90.3563831328,-128.96,0.0178084,-80.2738459414,-80.2738459414,0.924983,100,0.01,0.4,111.77
7226.63455134,4.42053e-05,100,69.5588183052,0.395538,0.00211895,48.3024,-71.496,1,2.24008e-05,-84.6222707218,1.86471,7226.63455134,1.35581,73.7564826792,-130.984,0.0197131,-84.6222707218,-84.6222707218,0.945926,100,0.01,0.4,116.49
7150.24002582,7.67309e-06,100,92.9399506094,0.0739028,0.250956,76.4166,-83.9986,1,0.00255713,-86.9530251041,1.97127,7150.24002582,1.06758,93.6702149636,-136.785,0.0200863,-86.9530251041,-86.9530251041,0.981399,100,0.01,0.4,120.03
8206.97850872,2.83646e-05,100,78.075628835,0.284217,0.00966317,47.259,-76.4097,1,9.65346e-05,-91.319629464,1.82789,8206.97850872,1.24092,80.5856232718,-133.321,0.0182606,-91.319629464,-91.319629464,1.00101,100,0.01,0.4,124.88
6088.8825928,1.08544e-05,100,90.2967716964,0.119801,0.825949,66.7116,-78.7653,1,0.0078619,-82.2023141395,3.33047,6088.8825928,1.05775,94.5405120911,-131.305,0.0317015,-82.2023141395,-82.2023141395,1.05057,100,0.01,0.4,113.97
2565.57796829,1.69684e-06,100,98.3479062308,0.0173894,0.852406,46.5685,-73.8071,1,0.00842023,-74.328790407,1.62402,2565.57796829,1.00993,99.0171127366,-125.145,0.0160424,-74.328790407,-74.328790407,1.01233,100,0.01,0.4,106.01
6085.42008627,1.22063e-06,100,98.806002818,0.0118275,0.70958,76.2421,-81.6631,1,0.00720854,-82.2712397826,1.32127,6085.42008627,1.01208,98.806644065,-133.06,0.0134226,-82.2712397826,-82.2712397826,0.984361,100,0.01,0.4,113.63
10244.7779777,1.86588e-05,100,84.4079649014,0.19862,0.176606,78.8682,-89.5962,1,0.00171174,-98.5349320172,2.32463,10244.7779777,1.17342,85.2207736689,-144.938,0.0225312,-98.5349320172,-98.5349320172,1.03174,100,0.01,0.4,133.48
8190.36907468,2.02793e-06,100,98.031884401,0.0197088,0.839911,84.8313,-89.6269,1,0.00851981,-91.5336452958,1.46424,8190.36907468,1.03249,96.8533598856,-141.539,0.0148528,-91.5336452958,-91.5336452958,0.985832,100,0.01,0.4,125.43
3776.68360598,1.59307e-06,100,98.4473263714,0.0159235,0.618593,55.8628,-74.4188,1,0.00618732,-75.2361998233,1.33161,3776.68360598,1.01674,98.3536455394,-125.931,0.0133191,-75.2361998233,-75.2361998233,0.999774,100,0.01,0.4,106.31
10293.3871222,2.01679e-05,100,83.3567882047,0.211809,0.138351,83.6741,-86.6529,1,0.00135002,-97.3954520275,1.74368,10293.3871222,1.18164,84.6282528519,-142.188,0.0170147,-97.3954520275,-97.3954520275,1.02481,100,0.01,0.4,132.07
4943.4916403,5.25535e-06,100,95.0545331006,0.0553912,0.831768,65.3954,-78.4934,1,0.00810182,-80.176152948,2.75129,4943.4916403,1.03307,96.7992220621,-130.42,0.0267989,-80.176152948,-80.176152948,1.02664,100,0.01,0.4,112.02
4924.47209587,4.26767e-06,100,95.9462627897,0.0461977,0.860222,65.0124,-78.8237,1,0.00826791,-79.8867192012,2.23034,4924.47209587,1.02079,97.9629778633,-130.438,0.0214367,-79.8867192012,-79.8867192012,1.04043,100,0.01,0.4,111.84
2586.50037325,1.29825e-06,100,98.7310264329,0.0132919,0.723803,45.1653,-71.3373,1,0.00715329,-72.2857308009,1.24997,2586.50037325,1.0182,98.2120796317,-122.889,0.0123534,-72.2857308009,-72.2857308009,1.01185,100,0.01,0.4,102.17
9241.58304676,2.79885e-06,100,97.3038558321,0.0269693,0.403431,89.2139,-92.2363,1,0.00410984,-95.2588909411,1.48125,9241.58304676,1.04797,95.4229753635,-144.536,0.0150898,-95.2588909411,-95.2588909411,0.981624,100,0.01,0.4,129.59
4919.89883762,3.64376e-06,100,96.5182972838,0.0360089,0.865858,63.8699,-79.1536,1,0.00870997,-80.4360283239,2.58134,4919.89883762,1.02383,97.6721299947,-130.848,0.0259666,-80.4360283239,-80.4360283239,0.9941,100,0.01,0.4,112.32
9291.14996368,2.78714e-06,100,97.314835303,0.026856,0.491011,90.7877,-91.8079,1,0.00500207,-94.075856635,1.46231,9291.14996368,1.03817,96.3236054844,-143.863,0.014897,-94.075856635,-94.075856635,0.981616,100,0.01,0.4,128.2
4915.80151662,5.09895e-06,100,95.1946211931,0.0551671,0.83977,59.1742,-77.1599,1,0.00807347,-79.4125218172,2.0714,4915.80151662,1.03763,96.3732706945,-129.202,0.0199143,-79.4125218172,-79.4125218172,1.04016,100,0.01,0.4,111.47
8242.50182563,1.21124e-05,100,89.2926661108,0.134737,0.674391,75.6158,-85.2345,1,0.00639415,-89.8331512304,2.43348,8242.50182563,1.08587,92.0921843137,-138.472,0.0230727,-89.8331512304,-89.8331512304,1.0547,100,0.01,0.4,123.42
10212.329524,9.14427e-06,100,91.6986720839,0.0887338,0.683538,86.2775,-93.7434,1,0.00693893,-99.6848284972,2.45118,10212.329524,1.10032,90.8826341486,-147.334,0.0248832,-99.6848284972,-99.6848284972,0.985077,100,0.01,0.4,134.39
6055.11553502,4.04807e-06,100,96.1468456687,0.0407642,0.843168,70.7798,-80.333,1,0.00840231,-82.3882443918,1.99849,6055.11553502,1.03678,96.4525998807,-132.353,0.0199153,-82.3882443918,-82.3882443918,1.0035,100,0.01,0.4,114.47
10410.6114234,5.33629e-06,100,94.9821321228,0.0557507,0.802794,95.7407,-93.5193,1,0.00785414,-96.2560173114,1.86673,10410.6114234,1.05225,95.0348243173,-145.92,0.0182632,-96.2560173114,-96.2560173114,1.02213,100,0.01,0.4,130.94
7198.36347929,2.47294e-06,100,97.610301393,0.0247502,0.681114,80.312,-83.6206,1,0.00680829,-85.1566873738,1.84202,7198.36347929,1.03085,97.0074536984,-135.489,0.0184124,-85.1566873738,-85.1566873738,1.00042,100,0.01,0.4,117.53
4915.42020632,4.89469e-06,100,95.3782513615,0.0459626,0.372663,59.9159,-77.9329,1,0.00384571,-81.2738229673,1.38387,4915.42020632,1.06019,94.3224539421,-130.537,0.0142809,-81.2738229673,-81.2738229673,0.969036,100,0.01,0.4,113.18
5992.2147819,3.57236e-06,100,96.5841637763,0.0349971,0.686115,69.6592,-82.4836,1,0.006932,-84.8363042462,1.55951,5992.2147819,1.0436,95.8226062362,-134.673,0.0157561,-84.8363042462,-84.8363042462,0.989781,100,0.01,0.4,117.8
7150.3664325,1.24692e-05,100,89.0119192455,0.122975,0.199515,68.917,-82.0585,1,0.00200903,-87.3098292072,1.39071,7150.3664325,1.11159,89.9612051654,-135.919,0.0140039,-87.3098292072,-87.3098292072,0.993092,100,0.01,0.4,119.74
6013.87018379,1.52147e-05,100,86.9092722327,0.152538,0.122937,55.217,-78.2656,1,0.00122779,-84.43599636,1.58307,6013.87018379,1.1399,87.727069369,-132.811,0.0158104,-84.43599636,-84.43599636,1.00128,100,0.01,0.4,117.59
1401.28722662,9.26181e-07,100,99.0914050423,0.00912973,0.708213,33.224,-67.5412,1,0.00713318,-68.0255059725,1.1303,1401.28722662,1.00995,99.0143895677,-118.874,0.0113844,-68.0255059725,-68.0255059725,0.992844,100,0.01,0.4,97.65
10338.3830081,8.78743e-06,100,91.9966951799,0.0936734,0.327892,93.63,-92.735,1,0.0031758,-96.8439737938,1.90537,10338.3830081,1.07377,93.1293857314,-145.675,0.0184545,-96.8439737938,-96.8439737938,1.03247,100,0.01,0.4,131.28
4856.73435885,3.4679e-06,100,96.6807420274,0.0356197,0.853696,63.4146,-80.2744,1,0.00842347,-81.7753536582,2.04546,4856.73435885,1.02761,97.3136059804,-132.061,0.0201827,-81.7753536582,-81.7753536582,1.01347,100,0.01,0.4,114.8
7178.34009302,4.70771e-06,100,95.5469121501,0.0476946,0.585437,78.0357,-83.7418,1,0.00581635,-85.7433246376,1.56097,7178.34009302,1.04297,95.8801607716,-135.916,0.0155083,-85.7433246376,-85.7433246376,1.00654,100,0.01,0.4,118.07
10339.5474204,1.68084e-05,100,85.7336440456,0.180147,0.0773011,81.7421,-88.3486,1,0.000746682,-97.7441322538,1.6356,10339.5474204,1.20727,82.8318296055,-144.483,0.0157989,-97.7441322538,-97.7441322538,1.03526,100,0.01,0.4,132.68
11331.3997566,1.89083e-06,100,98.1624397188,0.017597,0.827231,99.8336,-98.3015,1,0.00857499,-100.718008516,1.49926,11331.3997566,1.0419,95.9783105655,-150.45,0.0155412,-100.718008516,-100.718008516,0.964702,100,0.01,0.4,135.68
4923.16028466,7.51242e-07,100,99.2617580809,0.00748497,0.906192,66.6252,-78.6161,1,0.00907853,-79.2153017259,1.24366,4923.16028466,1.01098,98.9134809138,-129.985,0.0124594,-79.2153017259,-79.2153017259,0.998171,100,0.01,0.4,110.36
5986.59043238,1.01765e-06,100,99.0025502633,0.010201,0.891974,74.5991,-84.2983,1,0.00890902,-84.8214462747,1.60732,5986.59043238,1.00959,99.0496854975,-135.632,0.0160539,-84.8214462747,-84.8214462747,1.0012,100,0.01,0.4,118.01
7065.45762309,3.80978e-06,100,96.3654045983,0.0375417,0.765162,76.0046,-85.9063,1,0.00770807,-88.3208599783,2.06205,7065.45762309,1.04098,96.0628976278,-138.031,0.0207726,-88.3208599783,-88.3208599783,0.992676,100,0.01,0.4,122.35
10221.8322753,3.59583e-05,100,73.7469810784,0.361996,0.210226,77.8759,-87.7804,1,0.00209524,-98.4600523622,4.345,10221.8322753,1.19547,83.6494274049,-143.639,0.0433049,-98.4600523622,-98.4600523622,1.00335,100,0.01,0.4,134.17
7127.25411256,1.23351e-05,100,89.1172275191,0.12152,0.427652,60.7124,-80.5014,1,0.00430861,-86.9784556082,2.15459,7127.25411256,1.11856,89.4004518509,-134.531,0.0217076,-86.9784556082,-86.9784556082,0.992551,100,0.01,0.4,119.85
9260.15628104,1.18035e-05,100,89.5371842385,0.116518,0.578434,84.5286,-90.233,1,0.00582187,-94.4595446517,3.13313,9260.15628104,1.08285,92.3486315493,-143.397,0.0315346,-94.4595446517,-94.4595446517,0.993554,100,0.01,0.4,128.76
4923.99237171,6.46309e-06,100,93.9863090661,0.067543,0.240963,51.8007,-73.0637,1,0.00235711,-78.5509296931,1.37375,4923.99237171,1.08453,92.2060737723,-126.268,0.0134381,-78.5509296931,-78.5509296931,1.02228,100,0.01,0.4,110.08
8205.8867407,6.70633e-06,100,93.7740548922,0.0685331,0.239567,80.1844,-86.3134,1,0.00236984,-90.7112281558,1.35695,8205.8867407,1.06577,93.828683345,-139.055,0.0134232,-90.7112281558,-90.7112281558,1.0109,100,0.01,0.4,123.97
7177.07716889,6.68572e-06,100,93.7920322453,0.0701537,0.360638,74.4573,-82.6593,1,0.00352063,-86.4432717931,1.52386,7177.07716889,1.0827,92.3613109027,-135.819,0.0148763,-86.4432717931,-86.4432717931,1.02436,100,0.01,0.4,119.57
3754.65747583,2.84358e-06,100,97.2619555047,0.029036,0.870062,57.6606,-75.1317,1,0.00861022,-76.0427569851,2.16252,3754.65747583,1.0186,98.1740689207,-126.694,0.0214005,-76.0427569851,-76.0427569851,1.0105,100,0.01,0.4,107.15
2546.13521947,2.73783e-07,100,99.729673187,0.002725,0.872865,48.1708,-73.0522,1,0.00874917,-73.3644704115,1.18755,2546.13521947,1.00575,99.4286938852,-124.273,0.0119035,-73.3644704115,-73.3644704115,0.997654,100,0.01,0.4,104.22
7169.17575857,2.80693e-06,100,97.2962618364,0.0290127,0.746879,81.7746,-84.4852,1,0.00734636,-85.5682931834,1.76676,7169.17575857,1.02175,97.8708450491,-136.126,0.017378,-85.5682931834,-85.5682931834,1.01667,100,0.01,0.4,118.04
3732.77408848,1.14939e-05,100,89.783534921,0.113656,0.213552,31.8585,-71.6037,1,0.00214754,-76.548080578,1.46404,3732.77408848,1.09385,91.4204208478,-125.033,0.0147228,-76.548080578,-76.548080578,0.994404,100,0.01,0.4,108.09
11309.4122773,2.37825e-05,100,80.9423807693,0.292095,0.453641,84.1372,-92.1207,1,0.00409335,-101.113706499,3.22485,11309.4122773,1.17127,85.3771405331,-147.417,0.0290989,-101.113706499,-101.113706499,1.10824,100,0.01,0.4,136.3
3710.44601116,1.41675e-06,100,98.6168099157,0.0147889,0.876275,58.1311,-76.5381,1,0.00857667,-77.0844133103,1.50906,3710.44601116,1.01087,98.9242822996,-127.905,0.0147701,-77.0844133103,-77.0844133103,1.0217,100,0.01,0.4,109.03
6024.89186775,4.02428e-06,100,96.1686251775,0.0411075,0.355873,68.7015,-81.4227,1,0.00352111,-84.4952683593,1.5582,6024.89186775,1.04902,95.3271707746,-133.749,0.0154172,-84.4952683593,-84.4952683593,1.01069,100,0.01,0.4,117.44
10353.290686,5.4677e-06,100,94.8649190371,0.0563268,0.648267,94.0083,-93.612,1,0.00638702,-96.8982438958,1.81422,10353.290686,1.06018,94.3237372521,-146.216,0.0178745,-96.8982438958,-96.8982438958,1.01498,100,0.01,0.4,131.15
7117.05169265,2.07485e-05,100,82.9593059574,0.218184,0.0355275,51.2893,-78.4775,1,0.000346456,-87.4375782387,1.79187,7117.05169265,1.21867,82.0566274901,-134.876,0.0174739,-87.4375782387,-87.4375782387,1.02546,100,0.01,0.4,120.42
7117.11140025,1.58118e-05,100,86.4650578438,0.156958,0.219323,68.8448,-81.7839,1,0.00220132,-88.4612469715,1.81849,7117.11140025,1.14122,87.6251594672,-136.359,0.018252,-88.4612469715,-88.4612469715,0.996324,100,0.01,0.4,121.8
8213.47462852,1.52028e-05,100,86.9181341864,0.137357,0.068361,74.0784,-83.2486,1,0.000719193,-90.8337478194,1.92162,8213.47462852,1.15016,86.9446447981,-138.039,0.0202164,-90.8337478194,-90.8337478194,0.950524,100,0.01,0.4,124.51
