AvgDiscRet,VanillaAvgRet,ESSRenyi,AvgRet,VarRet,MaxNormIw,VarJ,ESSClassic,VarVanillaIw,EpsThisIter,MinVanillaIw,AvgNormIw,MaxVanillaIw,IterType,AvgVanillaIw,eRenyi2,J,VarDiscRet,BatchSize,Delta,AvgEpLen,VarNormIw,Bound,MinNormIw
4635.51241794,4635.51241794,99.8651537185,4635.51241794,8474.13559472,0.0106568,76.8691,99.8114539574,0.00187831,100,0.822147,0.01,1.05737,1,0.992197,1.00135,4637.51,8474.13559472,100,0.1,499.11,1.90797e-07,3235.02,0.00828613
4643.90169767,4643.90169767,99.9905237596,4643.90169767,644.915831137,0.0102123,24.9926,99.9878528995,0.00012292,100,0.950365,0.01,1.02169,1,1.00045,1.00009,4644.05,644.915831137,100,0.1,500.0,1.22811e-08,3242.37,0.00949942
4646.34289806,4646.34289806,99.9930744199,4646.34289806,350.918344912,0.0101779,18.5061,99.9916945135,8.3672e-05,100,0.962218,0.01,1.01809,1,1.00029,1.00007,4646.44,350.918344912,100,0.1,500.0,8.36235e-09,3244.5,0.0096194
4647.40579843,4647.40579843,99.9919778584,4647.40579843,355.246682659,0.0102811,18.5995,99.9885250939,0.000115972,100,0.968217,0.01,1.028,1,0.999888,1.00008,4647.52,355.246682659,100,0.1,500.0,1.15998e-08,3245.83,0.00968325
4641.27424976,4641.27424976,99.9629396507,4641.27424976,3530.34789959,0.0105104,55.5405,99.956262221,0.000444133,100,0.929036,0.01,1.05375,1,1.00258,1.00037,4641.87,3530.34789959,100,0.1,499.38,4.41846e-08,3240.02,0.00926641
4648.941629,4648.941629,99.9831704811,4648.941629,511.195284162,0.0103173,21.6989,99.971525419,0.000287208,100,0.936584,0.01,1.03089,1,0.999192,1.00017,4649.16,511.195284162,100,0.1,499.9,2.87673e-08,3247.46,0.00937342
4619.9627677,4619.9627677,99.4879139485,4619.9627677,37016.4257007,0.0111822,136.773,99.3850863874,0.00623063,100,0.689459,0.01,1.11651,1,0.998468,1.00515,4628.01,37016.4257007,100,0.1,497.22,6.24977e-07,3223.33,0.00690517
4639.38345364,4639.38345364,99.958151218,4639.38345364,3369.89558935,0.0105827,54.7239,99.9525179971,0.00047871,100,0.934421,0.01,1.05703,1,0.998831,1.00042,4639.98,3369.89558935,100,0.1,499.31,4.79831e-08,3238.84,0.00935515
4638.63594165,4638.63594165,99.917479956,4638.63594165,12634.3003167,0.010837,100.276,99.8686646349,0.00132351,100,0.834671,0.01,1.08185,1,0.998296,1.00083,4639.88,12634.3003167,100,0.1,498.89,1.32803e-07,3237.94,0.00836096
4652.05980002,4652.05980002,99.9955060118,4652.05980002,195.93371905,0.0102733,13.8637,99.9919888409,8.07118e-05,100,0.974072,0.01,1.02821,1,1.00086,1.00004,4652.13,195.93371905,100,0.1,500.0,8.05739e-09,3250.25,0.00973239
4629.98174953,4629.98174953,99.6289364265,4629.98174953,24236.5427367,0.0111428,102.328,99.5350027181,0.0046747,100,0.647186,0.01,1.10909,1,0.995348,1.00372,4635.94,24236.5427367,100,0.1,498.4,4.7185e-07,3231.32,0.0065021
4643.37943415,4643.37943415,99.9459082575,4643.37943415,1877.76942556,0.0104298,37.0737,99.9269022774,0.00073921,100,0.824837,0.01,1.04305,1,1.00007,1.00054,4644.17,1877.76942556,100,0.1,499.65,7.39106e-08,3242.05,0.00824778
4650.66163028,4650.66163028,99.994528593,4650.66163028,284.567511941,0.0102564,16.6945,99.9923918797,7.73387e-05,100,0.980836,0.01,1.02742,1,1.00174,1.00005,4650.74,284.567511941,100,0.1,500.0,7.70709e-09,3249.25,0.00979136
4648.65097945,4648.65097945,99.9940994883,4648.65097945,284.490442221,0.0101967,16.7275,99.9931712631,6.92191e-05,100,0.972402,0.01,1.01899,1,0.999327,1.00006,4648.72,284.490442221,100,0.1,500.0,6.93124e-09,3247.2,0.00973057
4638.76066641,4638.76066641,99.9427527276,4638.76066641,4623.56980414,0.0104674,61.3474,99.9377826402,0.000630613,100,0.897368,0.01,1.04831,1,1.0015,1.00057,4639.61,4623.56980414,100,0.1,499.35,6.28725e-08,3237.84,0.00896024
4612.28243641,4612.28243641,99.1589242297,4612.28243641,59388.2803301,0.0115599,146.005,98.6921108622,0.0129563,100,0.513033,0.01,1.1373,1,0.983828,1.00848,4626.44,59388.2803301,100,0.1,496.64,1.33858e-06,3218.84,0.00521466
4646.1103174,4646.1103174,99.9587825026,4646.1103174,1937.91798539,0.0103896,39.6644,99.9506313896,0.000498728,100,0.882733,0.01,1.03869,1,0.999731,1.00041,4646.67,1937.91798539,100,0.1,499.6,4.98995e-08,3244.93,0.0088297
4623.11558719,4623.11558719,99.6099723397,4623.11558719,38776.8954696,0.0114001,142.333,99.528889916,0.0048077,100,0.71311,0.01,1.14316,1,1.00276,1.00392,4629.31,38776.8954696,100,0.1,497.58,4.78126e-07,3225.21,0.00711146
4650.92844654,4650.92844654,99.9907740522,4650.92844654,303.150491567,0.0102455,16.9015,99.981526774,0.000186376,100,0.909381,0.01,1.02385,1,0.999315,1.00009,4651.05,303.150491567,100,0.1,500.0,1.86631e-08,3249.97,0.00910004
4652.26790781,4652.26790781,99.9943378794,4652.26790781,321.566425378,0.0102321,17.6638,99.9926724609,7.39161e-05,100,0.968354,0.01,1.02376,1,1.00053,1.00006,4652.34,321.566425378,100,0.1,500.0,7.38373e-09,3250.73,0.00967838
4649.68979425,4649.68979425,99.9968529738,4649.68979425,197.118188733,0.0102111,13.9331,99.9947208811,5.34214e-05,100,0.976993,0.01,1.02189,1,1.00076,1.00003,4649.74,197.118188733,100,0.1,500.0,5.334e-09,3247.78,0.00976248
4637.77800902,4637.77800902,99.8871409509,4637.77800902,6983.78910177,0.0107696,72.9046,99.8695110363,0.00130985,100,0.858316,0.01,1.07289,1,0.99622,1.00113,4639.38,6983.78910177,100,0.1,498.95,1.31981e-07,3237.32,0.00861573
4642.48882745,4642.48882745,99.9503382433,4642.48882745,2343.60037241,0.0104047,43.1212,99.9453110568,0.000554865,100,0.875998,0.01,1.04248,1,1.00193,1.0005,4643.22,2343.60037241,100,0.1,499.59,5.52725e-08,3241.9,0.00874307
4642.13196108,4642.13196108,99.9522913725,4642.13196108,2640.77980687,0.0104976,47.8221,99.911315687,0.000894528,100,0.858233,0.01,1.04861,1,0.998902,1.00048,4642.87,2640.77980687,100,0.1,499.57,8.96495e-08,3241.6,0.00859176
4648.77620015,4648.77620015,99.9935154352,4648.77620015,363.533219216,0.010183,18.7951,99.9911555857,8.89689e-05,100,0.968099,0.01,1.01713,1,0.998851,1.00006,4648.87,363.533219216,100,0.1,500.0,8.91736e-09,3247.45,0.00969213
4647.90152331,4647.90152331,99.9954702522,4647.90152331,331.773101798,0.0102184,18.0385,99.9929667005,7.12207e-05,100,0.981179,0.01,1.02249,1,1.00063,1.00005,4647.98,331.773101798,100,0.1,500.0,7.11309e-09,3246.5,0.00980559
4650.30478196,4650.30478196,99.9932651288,4650.30478196,306.044605174,0.0102758,17.3167,99.9920378802,8.03814e-05,100,0.976287,0.01,1.0279,1,1.00031,1.00007,4650.38,306.044605174,100,0.1,500.0,8.03311e-09,3248.95,0.00975981
4641.62593974,4641.62593974,99.907888459,4641.62593974,6158.95653063,0.0104629,64.9569,99.8723600121,0.00128237,100,0.818818,0.01,1.04273,1,0.996593,1.00092,4643.05,6158.95653063,100,0.1,499.26,1.29115e-07,3240.76,0.00821618
4647.85887055,4647.85887055,99.9935869515,4647.85887055,331.892739965,0.0103211,18.0307,99.9896817496,0.000104775,100,0.974636,0.01,1.03399,1,1.00182,1.00006,4647.96,331.892739965,100,0.1,500.0,1.04394e-08,3246.27,0.00972866
4644.48818414,4644.48818414,99.973113615,4644.48818414,1279.55046533,0.010405,33.7874,99.9654585306,0.000347814,100,0.911381,0.01,1.03852,1,0.998103,1.00027,4644.88,1279.55046533,100,0.1,499.65,3.49138e-08,3243.66,0.00913113
4630.73330139,4630.73330139,99.5280826702,4630.73330139,36119.5479167,0.0112416,106.682,99.2263092763,0.00761038,100,0.548517,0.01,1.10504,1,0.982991,1.00474,4639.26,36119.5479167,100,0.1,498.01,7.87603e-07,3234.58,0.00558008
4650.69054994,4650.69054994,99.9941114079,4650.69054994,268.926029533,0.0101996,16.2095,99.9912824508,8.82643e-05,100,0.968637,0.01,1.02023,1,1.00026,1.00006,4650.78,268.926029533,100,0.1,500.0,8.82183e-09,3249.41,0.00968384
4635.69409695,4635.69409695,99.8913278272,4635.69409695,15880.2611766,0.01065,111.074,99.8958426458,0.00105883,100,0.884511,0.01,1.0679,1,1.00272,1.00109,4637.31,15880.2611766,100,0.1,498.73,1.05308e-07,3235.0,0.00882108
4644.61394041,4644.61394041,99.9551735684,4644.61394041,1571.72536872,0.0104776,35.2666,99.9229880623,0.000772332,100,0.85773,0.01,1.04336,1,0.995798,1.00045,4645.28,1571.72536872,100,0.1,499.74,7.78865e-08,3243.74,0.0086135
4649.19656306,4649.19656306,99.9948385042,4649.19656306,267.580993661,0.0101994,16.1996,99.993795225,6.28118e-05,100,0.986194,0.01,1.0208,1,1.00085,1.00005,4649.26,267.580993661,100,0.1,500.0,6.27054e-09,3248.36,0.00985359
4638.10310756,4638.10310756,99.7436910862,4638.10310756,10156.8407731,0.0110505,59.49,99.5626697234,0.00435351,100,0.564213,0.01,1.09461,1,0.990559,1.00257,4642.67,10156.8407731,100,0.1,498.99,4.43689e-07,3238.89,0.0056959
4650.84440841,4650.84440841,99.9952080162,4650.84440841,294.848906676,0.0101775,17.0259,99.9926513349,7.39327e-05,100,0.966832,0.01,1.01695,1,0.999214,1.00005,4650.92,294.848906676,100,0.1,500.0,7.40491e-09,3249.54,0.00967593
4649.27144717,4649.27144717,99.9889624382,4649.27144717,285.235234675,0.0102849,16.5887,99.98182706,0.000182776,100,0.947572,0.01,1.02707,1,0.99862,1.00011,4649.41,285.235234675,100,0.1,500.0,1.83282e-08,3247.91,0.00948882
4632.82055662,4632.82055662,99.6004870904,4632.82055662,35772.5031515,0.0111594,125.233,99.437693475,0.00566444,100,0.658155,0.01,1.11129,1,0.99584,1.00401,4639.24,35772.5031515,100,0.1,498.04,5.71187e-07,3235.41,0.00660905
4645.15428158,4645.15428158,99.972791924,4645.15428158,807.123519719,0.010267,26.035,99.9462720473,0.000539172,100,0.825862,0.01,1.02297,1,0.996371,1.00027,4645.55,807.123519719,100,0.1,500.0,5.43107e-08,3243.82,0.0082887
4650.79679524,4650.79679524,99.9958516888,4650.79679524,275.623622164,0.0102,16.4488,99.9943290658,5.69736e-05,100,0.983221,0.01,1.02023,1,1.00023,1.00004,4650.86,275.623622164,100,0.1,500.0,5.69479e-09,3249.51,0.00982999
4631.32520282,4631.32520282,99.6955038899,4631.32520282,29485.5610095,0.0112967,129.903,99.5917091205,0.00405122,100,0.744751,0.01,1.11732,1,0.989066,1.00305,4636.02,29485.5610095,100,0.1,498.25,4.14129e-07,3232.32,0.00752984
4650.43961687,4650.43961687,99.9949457816,4650.43961687,232.584831478,0.0103161,15.1229,99.9919685152,8.11788e-05,100,0.982341,0.01,1.03184,1,1.00022,1.00005,4650.5,232.584831478,100,0.1,500.0,8.11427e-09,3249.24,0.00982123
4648.6602756,4648.6602756,99.9933843221,4648.6602756,409.078741413,0.0102235,19.9087,99.9922992071,7.82689e-05,100,0.970175,0.01,1.02294,1,1.00058,1.00007,4648.75,409.078741413,100,0.1,500.0,7.81785e-09,3247.38,0.00969615
4648.00267465,4648.00267465,99.9946001108,4648.00267465,343.632696518,0.0102309,18.3089,99.9932071819,6.86783e-05,100,0.978515,0.01,1.02321,1,1.00012,1.00005,4648.09,343.632696518,100,0.1,500.0,6.86618e-09,3247.03,0.00978398
4649.69120601,4649.69120601,99.9941114079,4649.69120601,566.107135383,0.0102329,23.4478,99.9928742294,7.17878e-05,100,0.979876,0.01,1.02216,1,0.998888,1.00006,4649.78,566.107135383,100,0.1,499.96,7.19478e-09,3247.96,0.00980967
4651.35699281,4651.35699281,99.9970556172,4651.35699281,206.148951833,0.0101551,14.2445,99.996534291,3.49177e-05,100,0.988297,0.01,1.01602,1,1.00051,1.00003,4651.4,206.148951833,100,0.1,500.0,3.48822e-09,3250.12,0.00987795
4649.47463415,4649.47463415,99.9936703874,4649.47463415,316.563201446,0.0103145,17.5914,99.9904994407,9.57132e-05,100,0.973564,0.01,1.03033,1,0.998919,1.00006,4649.57,316.563201446,100,0.1,500.0,9.59205e-09,3248.1,0.00974618
4649.77377408,4649.77377408,99.9950768987,4649.77377408,324.30792424,0.0102825,17.7974,99.9928931521,7.15139e-05,100,0.966747,0.01,1.02819,1,0.999937,1.00005,4649.85,324.30792424,100,0.1,500.0,7.15229e-09,3248.69,0.00966808
4650.27856709,4650.27856709,99.9960424082,4650.27856709,280.988191902,0.0102552,16.5701,99.9946142768,5.4732e-05,100,0.972546,0.01,1.0256,1,1.00008,1.00004,4650.34,280.988191902,100,0.1,500.0,5.47236e-09,3249.53,0.00972472
4650.90064672,4650.90064672,99.9945762715,4650.90064672,256.994746202,0.0101632,15.8469,99.9940701855,5.99202e-05,100,0.976676,0.01,1.01597,1,0.999656,1.00005,4650.97,256.994746202,100,0.1,500.0,5.99614e-09,3249.51,0.00977012
4633.04412527,4633.04412527,99.5311057842,4633.04412527,33291.4799167,0.0112153,111.241,99.2429433983,0.00770262,100,0.60273,0.01,1.12135,1,0.999835,1.00471,4641.17,33291.4799167,100,0.1,497.91,7.70515e-07,3236.3,0.00602829
4650.61054124,4650.61054124,99.9966741714,4650.61054124,288.31443463,0.0101089,16.7622,99.9962442179,3.81579e-05,100,0.981225,0.01,1.01132,1,1.00042,1.00003,4650.66,288.31443463,100,0.1,500.0,3.81257e-09,3249.25,0.0098081
4649.01507247,4649.01507247,99.991226966,4649.01507247,639.073579113,0.0102204,24.6741,99.9898767155,0.00010263,100,0.971313,0.01,1.02283,1,1.00077,1.00009,4649.14,639.073579113,100,0.1,499.86,1.02472e-08,3247.85,0.00970567
4649.58502545,4649.58502545,99.9928121965,4649.58502545,395.738981555,0.0102034,19.6632,99.9896813788,0.000103966,100,0.969204,0.01,1.01876,1,0.998457,1.00007,4649.69,395.738981555,100,0.1,500.0,1.04288e-08,3248.23,0.00970702
4645.15671298,4645.15671298,99.9789997342,4645.15671298,1011.75186745,0.0103126,30.4831,99.9726496719,0.000276282,100,0.926698,0.01,1.03109,1,0.999833,1.00021,4645.46,1011.75186745,100,0.1,499.79,2.76374e-08,3243.62,0.00926852
4646.00173522,4646.00173522,99.9957324896,4646.00173522,369.661344035,0.0102553,19.0418,99.9935480385,6.51087e-05,100,0.976212,0.01,1.02588,1,1.00034,1.00004,4646.07,369.661344035,100,0.1,500.0,6.50644e-09,3244.25,0.0097588
4653.19425966,4653.19425966,99.9957563294,4653.19425966,222.110881405,0.0101992,14.7566,99.9938893271,6.1601e-05,100,0.973361,0.01,1.01995,1,1.00003,1.00004,4653.25,222.110881405,100,0.1,500.0,6.15971e-09,3252.03,0.00973331
4649.48238163,4649.48238163,99.9969244949,4649.48238163,271.800763936,0.010299,16.3667,99.9952146607,4.82797e-05,100,0.983355,0.01,1.02949,1,0.999607,1.00003,4649.53,271.800763936,100,0.1,500.0,4.83177e-09,3247.72,0.00983742
4648.50319981,4648.50319981,99.9964476894,4648.50319981,286.32026971,0.0102808,16.7735,99.9941232892,5.93142e-05,100,0.983924,0.01,1.02767,1,0.999602,1.00004,4648.57,286.32026971,100,0.1,500.0,5.93615e-09,3246.6,0.00984315
4648.72504785,4648.72504785,99.9969006545,4648.72504785,282.397668779,0.0101069,16.6938,99.9963712789,3.65682e-05,100,0.981669,0.01,1.01146,1,1.00076,1.00003,4648.77,282.397668779,100,0.1,500.0,3.65124e-09,3247.58,0.0098092
4636.94207596,4636.94207596,99.700136846,4636.94207596,18704.3956615,0.011422,86.4638,99.4392506689,0.00563798,100,0.617659,0.01,1.13635,1,0.994877,1.00301,4642.12,18704.3956615,100,0.1,498.66,5.69619e-07,3238.31,0.0062084
4647.66660664,4647.66660664,99.9882592636,4647.66660664,390.478073446,0.0105241,19.2441,99.9817679897,0.000184335,100,0.95588,0.01,1.05349,1,1.00103,1.00012,4647.82,390.478073446,100,0.1,500.0,1.83955e-08,3246.81,0.00954894
4632.34357679,4632.34357679,99.6897695738,4632.34357679,29891.4226377,0.0111743,125.927,99.698791186,0.00310003,100,0.731867,0.01,1.12627,1,1.00791,1.00311,4637.34,29891.4226377,100,0.1,498.22,3.05156e-07,3233.5,0.00726123
4628.85376894,4628.85376894,99.4167923508,4628.85376894,36103.9847102,0.0111609,116.322,99.1584079847,0.00857151,100,0.482738,0.01,1.11598,1,0.999907,1.00587,4638.95,36103.9847102,100,0.1,497.49,8.5731e-07,3233.2,0.00482783
4648.2303946,4648.2303946,99.992311592,4648.2303946,536.019990024,0.0101606,22.7012,99.990814448,9.25551e-05,100,0.967744,0.01,1.01602,1,0.999957,1.00008,4648.34,536.019990024,100,0.1,500.0,9.25631e-09,3246.68,0.00967786
4651.36806636,4651.36806636,99.9908455647,4651.36806636,472.361304243,0.0103688,21.1782,99.9870998957,0.000130651,100,0.965852,0.01,1.03749,1,1.00059,1.00009,4651.49,472.361304243,100,0.1,499.94,1.30497e-08,3249.92,0.00965285
4651.20932695,4651.20932695,99.9968172133,4651.20932695,231.492736998,0.0101392,15.0094,99.9952551544,4.76047e-05,100,0.971633,0.01,1.0132,1,0.999295,1.00003,4651.27,231.492736998,100,0.1,500.0,4.76719e-09,3250.12,0.00972318
4651.53100423,4651.53100423,99.9947431467,4651.53100423,294.287147645,0.0102955,16.9737,99.9930929178,6.96952e-05,100,0.981313,0.01,1.03027,1,1.00069,1.00005,4651.6,294.287147645,100,0.1,500.0,6.95986e-09,3249.62,0.00980633
4651.6844982,4651.6844982,99.998021165,4651.6844982,215.232585781,0.0102356,14.5761,99.9971063653,2.9463e-05,100,0.986577,0.01,1.02414,1,1.00057,1.00002,4651.72,215.232585781,100,0.1,500.0,2.94293e-09,3250.27,0.00986012
4649.93012953,4649.93012953,99.9963404087,4649.93012953,352.925086446,0.0101783,18.64,99.9952020571,4.84752e-05,100,0.988132,0.01,1.0188,1,1.00096,1.00004,4649.98,352.925086446,100,0.1,500.0,4.83826e-09,3248.28,0.00987188
4650.41508785,4650.41508785,99.9926691661,4650.41508785,286.848049142,0.0102641,16.7301,99.9868340474,0.000132775,100,0.965813,0.01,1.0253,1,0.998923,1.00007,4650.51,286.848049142,100,0.1,500.0,1.33062e-08,3249.06,0.00966854
4649.01180129,4649.01180129,99.9923950257,4649.01180129,365.443966644,0.0102632,18.8893,99.989030752,0.000110779,100,0.963445,0.01,1.02605,1,0.999736,1.00008,4649.12,365.443966644,100,0.1,500.0,1.10838e-08,3248.14,0.00963699
4651.07604253,4651.07604253,99.9907502148,4651.07604253,322.199736764,0.0102863,17.7284,99.9877608403,0.00012361,100,0.972996,0.01,1.02808,1,0.999465,1.00009,4651.21,322.199736764,100,0.1,500.0,1.23743e-08,3249.52,0.00973517
4652.30523258,4652.30523258,99.9975443489,4652.30523258,157.862545542,0.0101737,12.4783,99.9971400639,2.88842e-05,100,0.983952,0.01,1.01773,1,1.00036,1.00002,4652.34,157.862545542,100,0.1,500.0,2.88636e-09,3251.27,0.00983599
4649.9937928,4649.9937928,99.9947908254,4649.9937928,249.14790246,0.0101922,15.5973,99.9921926666,7.92371e-05,100,0.965171,0.01,1.01934,1,1.00011,1.00005,4650.07,249.14790246,100,0.1,500.0,7.92189e-09,3248.82,0.00965061
4648.56953067,4648.56953067,99.98809241,4648.56953067,428.989638263,0.0102341,20.3974,99.9841149588,0.000160006,100,0.966801,0.01,1.02226,1,0.99888,1.00012,4648.71,428.989638263,100,0.1,500.0,1.60365e-08,3247.45,0.00967885
4649.21889642,4649.21889642,99.9972821021,4649.21889642,248.221673944,0.010125,15.6362,99.9969486542,3.08147e-05,100,0.98399,0.01,1.01261,1,1.00011,1.00003,4649.26,248.221673944,100,0.1,500.0,3.08078e-09,3247.76,0.0098388
4651.30021199,4651.30021199,99.993741904,4651.30021199,217.172465106,0.0102255,14.5444,99.9909704322,9.10413e-05,100,0.960151,0.01,1.02246,1,0.999912,1.00006,4651.38,217.172465106,100,0.1,500.0,9.10573e-09,3249.94,0.00960235
4650.14158037,4650.14158037,99.9902496309,4650.14158037,303.733622352,0.0102154,17.1361,99.9873670055,0.000128118,100,0.960258,0.01,1.02217,1,1.00061,1.0001,4650.25,303.733622352,100,0.1,500.0,1.27961e-08,3248.71,0.00959672
4648.02576842,4648.02576842,99.9961616082,4648.02576842,304.705331256,0.0102335,17.3293,99.9946346815,5.42645e-05,100,0.984844,0.01,1.02368,1,1.00033,1.00004,4648.08,304.705331256,100,0.1,500.0,5.42291e-09,3246.52,0.00984524
4652.07055417,4652.07055417,99.9937895817,4652.07055417,273.611608148,0.0101961,16.3233,99.9905715015,9.52426e-05,100,0.973277,0.01,1.0201,1,1.00049,1.00006,4652.17,273.611608148,100,0.1,500.0,9.51501e-09,3250.74,0.00972804
4652.43395953,4652.43395953,99.9962212083,4652.43395953,267.216537901,0.0101664,16.1772,99.9953259704,4.73173e-05,100,0.979641,0.01,1.01638,1,0.999746,1.00004,4652.49,267.216537901,100,0.1,500.0,4.73414e-09,3250.96,0.0097989
4650.4307586,4650.4307586,99.9956609701,4650.4307586,213.529842512,0.0101876,14.4594,99.9940425713,5.99693e-05,100,0.974902,0.01,1.01891,1,1.00014,1.00004,4650.49,213.529842512,100,0.1,500.0,5.9952e-09,3249.01,0.00974761
4650.20790468,4650.20790468,99.9931101778,4650.20790468,223.544966026,0.0102199,14.7491,99.9855183895,0.000146506,100,0.947809,0.01,1.02126,1,0.999294,1.00007,4650.3,223.544966026,100,0.1,500.0,1.46713e-08,3248.98,0.00948479
4649.65541632,4649.65541632,99.9776055907,4649.65541632,1457.30505205,0.0102035,35.3936,99.9796022504,0.000206629,100,0.916411,0.01,1.0215,1,1.00113,1.00022,4649.99,1457.30505205,100,0.1,499.72,2.06164e-08,3248.33,0.00915378
4652.48403883,4652.48403883,99.9966026507,4652.48403883,198.455045771,0.0102203,13.9758,99.9944611916,5.56476e-05,100,0.981981,0.01,1.02131,1,0.999294,1.00003,4652.53,198.455045771,100,0.1,500.0,5.57263e-09,3251.13,0.00982675
4634.881471,4634.881471,99.5984767334,4634.881471,28756.0630794,0.0110634,100.499,99.3601160943,0.00642395,100,0.585166,0.01,1.0994,1,0.993729,1.00403,4641.92,28756.0630794,100,0.1,498.23,6.50529e-07,3237.66,0.00588859
4648.08114476,4648.08114476,99.9660368913,4648.08114476,1498.95111224,0.0103662,34.9688,99.9455068404,0.000549071,100,0.888917,0.01,1.0351,1,0.998538,1.00034,4648.58,1498.95111224,100,0.1,499.66,5.50681e-08,3246.96,0.00890219
4649.84896405,4649.84896405,99.9964715295,4649.84896405,430.728106507,0.0102488,20.535,99.9947116316,5.34882e-05,100,0.981434,0.01,1.02461,1,0.999734,1.00004,4649.91,430.728106507,100,0.1,499.95,5.35167e-09,3248.95,0.00981695
4632.93304542,4632.93304542,99.5264176741,4632.93304542,37782.106863,0.0112601,109.802,99.3745657426,0.00626444,100,0.557115,0.01,1.11776,1,0.992673,1.00476,4641.43,37782.106863,100,0.1,497.94,6.35726e-07,3236.61,0.00561227
4651.38162584,4651.38162584,99.9879255571,4651.38162584,441.017393537,0.0102299,20.5464,99.9833538708,0.0001678,100,0.956066,0.01,1.02223,1,0.99926,1.00012,4651.54,441.017393537,100,0.1,500.0,1.68048e-08,3250.02,0.00956774
4650.05533702,4650.05533702,99.9952080162,4650.05533702,253.601392299,0.0101359,15.7272,99.993606921,6.482e-05,100,0.964094,0.01,1.0142,1,1.0006,1.00005,4650.12,253.601392299,100,0.1,500.0,6.47417e-09,3249.01,0.00963512
4647.68687812,4647.68687812,99.9744599738,4647.68687812,2234.0238152,0.0102449,43.8656,99.96602541,0.000342176,100,0.923553,0.01,1.02294,1,0.998484,1.00026,4648.07,2234.0238152,100,0.1,499.57,3.43215e-08,3246.24,0.00924955
4651.75034222,4651.75034222,99.9926453278,4651.75034222,255.331576154,0.0101929,15.7329,99.9879727761,0.000121143,100,0.963294,0.01,1.01827,1,0.999001,1.00007,4651.84,255.331576154,100,0.1,500.0,1.21386e-08,3250.4,0.00964257
4650.28093263,4650.28093263,99.9929433081,4650.28093263,310.514186379,0.0102096,17.4249,99.9895628419,0.000105496,100,0.967579,0.01,1.0205,1,0.999542,1.00007,4650.38,310.514186379,100,0.1,500.0,1.05593e-08,3248.7,0.00968022
4655.44996701,4655.44996701,99.9974847473,4655.44996701,159.834284086,0.010165,12.5481,99.9966803652,3.36391e-05,100,0.986738,0.01,1.01621,1,0.99972,1.00003,4655.48,159.834284086,100,0.1,500.0,3.3658e-09,3253.64,0.00987014
4650.38830555,4650.38830555,99.9919778584,4650.38830555,243.742836885,0.0102735,15.3603,99.9866461803,0.000134955,100,0.933771,0.01,1.02736,1,1.00001,1.00008,4650.49,243.742836885,100,0.1,500.0,1.34953e-08,3248.87,0.00933764
4652.45943344,4652.45943344,99.9941710055,4652.45943344,256.003319887,0.0103448,15.7625,99.9894935997,0.000105872,100,0.966517,0.01,1.03432,1,0.999852,1.00006,4652.56,256.003319887,100,0.1,500.0,1.05903e-08,3250.99,0.0096666
4653.32171178,4653.32171178,99.9967337722,4653.32171178,233.217160442,0.0101692,15.106,99.9953953353,4.64729e-05,100,0.975234,0.01,1.01682,1,0.999895,1.00003,4653.37,233.217160442,100,0.1,500.0,4.64826e-09,3251.98,0.00975336
4650.04627699,4650.04627699,99.9979496423,4650.04627699,232.70597875,0.0100948,15.1594,99.9974968762,2.55099e-05,100,0.98479,0.01,1.00918,1,0.999709,1.00002,4650.08,232.70597875,100,0.1,500.0,2.55248e-09,3248.42,0.00985077
4652.44861975,4652.44861975,99.9969125747,4652.44861975,230.735478779,0.0102047,15.0772,99.9958657499,4.18166e-05,100,0.982943,0.01,1.02065,1,1.00018,1.00003,4652.49,230.735478779,100,0.1,500.0,4.18013e-09,3250.61,0.00982764
4654.87836697,4654.87836697,99.9959828083,4654.87836697,278.026474164,0.0101265,16.478,99.9949092244,5.11599e-05,100,0.974817,0.01,1.01222,1,0.999575,1.00004,4654.94,278.026474164,100,0.1,500.0,5.12035e-09,3253.75,0.00975231
4642.86797638,4642.86797638,99.7341447817,4642.86797638,8312.73427345,0.0107027,37.7064,99.3751872428,0.00627031,100,0.379309,0.01,1.06346,1,0.993635,1.00267,4648.72,8312.73427345,100,0.1,499.22,6.3509e-07,3245.41,0.00381739
4653.41540874,4653.41540874,99.9963165686,4653.41540874,206.511650768,0.0102344,14.251,99.9955683222,4.47487e-05,100,0.975363,0.01,1.02275,1,0.999332,1.00004,4653.47,206.511650768,100,0.1,500.0,4.48086e-09,3251.65,0.00976015
4650.57463563,4650.57463563,99.9916918028,4650.57463563,335.789678247,0.0102231,17.7532,99.9870255053,0.00013059,100,0.944379,0.01,1.02125,1,0.998966,1.00008,4650.7,335.789678247,100,0.1,500.0,1.3086e-08,3249.57,0.00945357
4653.2207974,4653.2207974,99.9984979855,4653.2207974,177.810637069,0.0101084,13.2365,99.9975307765,2.46006e-05,100,0.9868,0.01,1.01037,1,0.99953,1.00002,4653.25,177.810637069,100,0.1,500.0,2.46237e-09,3251.31,0.00987264
4653.57619916,4653.57619916,99.9965907306,4653.57619916,220.722945385,0.0102207,14.7114,99.9947503526,5.32094e-05,100,0.979928,0.01,1.02191,1,0.999842,1.00003,4653.63,220.722945385,100,0.1,500.0,5.32262e-09,3251.82,0.00980083
