AvgEpLen,ESSClassic,MinNormIw,MaxVanillaIw,VarNormIw,VarVanillaIw,J,eRenyi2,Bound,AvgVanillaIw,BatchSize,AvgRet,VarDiscRet,VarJ,MaxNormIw,ESSRenyi,AvgDiscRet,AvgNormIw,VarRet,MinVanillaIw
79.71,83.34415471718539,0.00035656884,2.5036924,2.0186271e-05,0.26011574,15.521534,nan,-88.92421,1.1351552,100,786.8436284678669,53852.39771088752,280.50488,0.022055946,nan,1.523403625469655e-13,0.01,53852.39771088752,0.0404761
77.37,89.89137235262329,0.0015159576,2.0538461,1.1358965e-05,0.121109016,6.735214,nan,-61.034546,1.0325685,100,763.445875723713,35071.70119872146,211.86977,0.019890653,nan,1.8189894035458565e-14,0.01,35071.70119872146,0.156533
78.58,53.6356822690913,3.820392e-05,7.972167,8.7316235e-05,1.2778348,50.7173,nan,-76.18301,1.209734,100,775.5305765594607,54120.16803079351,421.6828,0.06590017,nan,1.9326762412674726e-14,0.01,54120.16803079351,0.004621658
78.52,1.0,3.754535e-21,11550348.0,0.0100000035,1334105100000.0,934.84283,nan,148.05927,115503.48,100,774.9441936636691,41955.69606959062,8.999054e-05,1.0,nan,1.0800249583553522e-13,0.01,41955.69606959062,4.3366186e-14
79.93,55.73789902909389,3.901411e-06,4.2654157,8.021329e-05,0.8067839,52.47024,nan,-64.85344,1.0028949,100,789.0475069891514,46129.532533637204,333.18436,0.042531032,nan,7.958078640513123e-15,0.01,46129.532533637204,0.00039127056
80.33,12.471315736562048,,19.669847,0.00070892944,14.446905,194.29216,nan,23.474625,1.4275322,100,793.038422785019,51199.985548667384,825.2967,0.13778917,nan,-1.7053025658242404e-13,0.01,51199.98554866741,
76.95,inf,,3.4057093e-36,0.010000003,,620.5536,nan,89.86334,3.4057093e-38,100,759.2402269166164,35407.68137595169,,1.0,nan,-3.524291969370097e-14,0.01,35407.681375951695,
74.94,63.28683949459624,2.0762886e-25,4.0488453,5.8596725e-05,2.0044484,30.746532,nan,-51.842457,1.8495275,100,739.1323472166646,28502.53990671225,237.78616,0.021891242,nan,-1.375610736431554e-13,0.01,28502.53990671225,3.8401528e-23
79.95,79.54848025954311,0.0041377884,2.8625503,2.5969226e-05,0.25292054,17.196743,nan,-70.61189,0.98687583,100,789.2549943605216,42047.10466030481,307.93732,0.029006185,nan,-5.1159076974727215e-14,0.01,42047.10466030482,0.40834835
77.86,6.119635078044967,2.769923e-22,21.405506,0.0015495804,8.670231,238.60753,nan,-0.036346436,0.7480115,100,768.337238614668,31655.416814020722,755.9971,0.28616545,nan,-3.069544618483633e-14,0.01,31655.41681402072,2.0719343e-20
80.24,34.096196643288934,0.000398057,15.467174,0.00019524021,2.4711616,72.4555,nan,-39.630676,1.1250348,100,792.1405147683208,47841.01127798679,628.3339,0.13748173,nan,2.1032064978498967e-13,0.010000002,47841.01127798681,0.044782795
81.21,88.74189448582345,0.0013786828,1.3680717,1.28144975e-05,0.13595685,18.615734,nan,-146.48116,1.0300297,100,801.8497676995925,71231.09004499858,329.83774,0.013281868,nan,-3.637978807091713e-14,0.009999999,71231.09004499861,0.14200841
79.29,11.279735882325395,3.3716457e-05,32.739853,0.00079449033,12.992714,144.44373,nan,-10.205704,1.2788087,100,782.6529200238441,30776.557040259184,809.3407,0.25601837,nan,-1.7621459846850485e-13,0.010000002,30776.55704025918,0.0043116896
79.18,62.86109799343605,0.001354333,6.3269973,5.967766e-05,0.54980135,36.960938,nan,-44.591217,0.95983595,100,781.5363369591813,38398.68434374179,308.22415,0.065917484,nan,4.320099833421409e-14,0.01,38398.68434374179,0.12999375
79.83,92.61060023322601,0.0059102196,2.1765528,8.059608e-06,0.07923834,6.056837,nan,-70.18171,0.99154097,100,788.0468080481462,43676.44809295928,228.97717,0.021951213,nan,-2.319211489520967e-13,0.009999998,43676.44809295928,0.5860225
78.83,84.12578623761566,0.0001060475,1.7415861,1.9060242e-05,0.18511838,12.823342,nan,-53.403023,0.985509,100,778.0499913136998,26496.7793178595,195.6534,0.017671946,nan,6.707523425575345e-14,0.01,26496.7793178595,0.010451076
76.19,51.00229324892278,,9.672743,9.7040014e-05,23.6162,43.601738,nan,-45.745537,4.93321,100,751.6264115048559,36996.1382457006,318.13373,0.019607402,nan,-7.617018127348274e-14,0.01,36996.1382457006,
79.06,98.71388845511576,0.0020098418,1.0645797,1.3160703e-06,0.014440639,0.66138196,nan,-50.964355,1.0474991,100,780.3479873031193,31794.350682036882,180.0182,0.010163062,nan,-9.43600753089413e-14,0.009999998,31794.350682036882,0.21053074
76.98,100.0,0.01,1.0,3.5044917e-18,,-9.536743e-07,nan,-96.807526,1.0,100,759.5396993669835,44657.23152545272,210.2633,0.01,nan,9.094947017729283e-14,0.009999998,44657.23152545271,1.0
78.26,99.55879016840501,0.009933091,1.6420101,4.4766952e-07,0.0043676044,0.7188947,nan,-158.48521,0.98774046,100,772.3422689459668,62728.54193983349,247.94334,0.016623901,nan,-1.3301360013429075e-13,0.01,62728.54193983349,0.9811316
78.33,100.0,0.01,1.0,3.5044917e-18,,1.1920929e-06,nan,-59.48232,1.0,100,773.0442843742937,33033.570210991595,180.84035,0.01,nan,6.593836587853729e-14,0.009999998,33033.570210991595,1.0
80.43,97.99998485997133,8.621936e-26,2.2374609,2.0614307e-06,0.09911328,2.8430424,nan,-56.30725,2.1927116,100,794.0489357467347,40533.031683445864,203.39459,0.010204082,nan,-2.7284841053187846e-14,0.010000002,40533.031683445864,1.8905418e-23
81.21,100.0,0.01,1.0,3.5044917e-18,,2.6226044e-06,nan,-89.87923,1.0,100,801.8606954440245,39937.42936531144,198.8418,0.01,nan,-8.412825991399586e-14,0.009999998,39937.429365311444,1.0
78.07,100.0,0.01,1.0,3.5044917e-18,,1.1920929e-07,nan,-68.95796,1.0,100,770.4469309041373,31108.214775397842,175.49112,0.01,nan,1.2505552149377763e-14,0.009999998,31108.214775397842,1.0
74.48,100.0,0.01,1.0,3.5044917e-18,,-2.3841858e-07,nan,-58.514072,1.0,100,734.5376285032477,19888.80454436102,140.32076,0.01,nan,3.2969182939268646e-14,0.009999998,19888.80454436102,1.0
76.68,99.7334234567125,0.004855871,1.0174346,2.699933e-07,0.0027660788,0.19097042,nan,-70.87415,1.0121753,100,756.5411041722296,31719.534623348412,178.09822,0.01005196,nan,1.0913936421275138e-13,0.009999999,31719.534623348412,0.4914993
76.93,100.0,0.01,1.0,3.5044917e-18,,-1.9073486e-06,nan,-129.6727,1.0,100,759.039273272308,53890.893235860065,230.98048,0.01,nan,1.0459189070388675e-13,0.009999998,53890.89323586007,1.0
79.43,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-77.071785,1.0,100,784.0357438583331,50270.60341734957,223.0872,0.01,nan,-5.1159076974727215e-14,0.009999998,50270.60341734957,1.0
76.52,100.0,0.01,1.0,3.5044917e-18,,-1.9073486e-06,nan,-57.63942,1.0,100,754.9397774766512,26529.783372778078,162.06322,0.01,nan,1.4665602066088468e-13,0.009999998,26529.78337277808,1.0
79.77,99.95405590210957,0.007866186,1.0056387,4.6456034e-08,0.00046779565,0.059613228,nan,-132.30217,1.0034759,100,787.4451260417351,63918.48914753495,252.09009,0.010021552,nan,-1.341504685115069e-13,0.01,63918.48914753495,0.7893529
79.25,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-75.53985,1.0,100,782.2477676718586,38087.91063444265,194.183,0.01,nan,-5.0022208597511053e-14,0.009999998,38087.910634442655,1.0
78.07,100.0,0.01,1.0,3.5044917e-18,,1.0728836e-06,nan,-90.8398,1.0,100,770.4474156683931,45420.99895099741,212.05373,0.01,nan,-1.3642420526593923e-14,0.009999998,45420.99895099741,1.0
81.0,100.0,0.01,1.0,3.5044917e-18,,-4.7683716e-07,nan,-80.798965,1.0,100,799.7473133162352,45722.0417315758,212.75531,0.01,nan,7.16227077646181e-14,0.009999998,45722.0417315758,1.0
81.05,82.85520016575153,0.009542816,5.551062,2.0901543e-05,0.21090785,15.5228405,nan,-75.04604,1.004517,100,800.2549910715717,46991.71117284566,271.4554,0.055261012,nan,-2.5011104298755527e-14,0.009999999,46991.71117284566,0.958592
81.97,100.0,0.01,1.0,3.5044917e-18,,-4.7683716e-07,nan,-53.89274,1.0,100,809.4501378374551,51554.60772165737,225.91826,0.01,nan,7.389644451905042e-14,0.009999998,51554.60772165737,1.0
83.77,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-93.61784,1.0,100,827.4450471097739,72765.94841436799,268.39948,0.01,nan,1.546140993013978e-13,0.009999998,72765.948414368,1.0
77.0,100.0,0.01,1.0,3.5044917e-18,,,nan,-49.660522,1.0,100,759.7417149275432,29766.996926325683,171.66632,0.01,nan,-5.456968210637569e-14,0.009999998,29766.99692632569,1.0
77.11,100.0,0.01,1.0,3.5044917e-18,,-4.7683716e-07,nan,-62.191475,1.0,100,760.8414304814909,29203.096064301193,170.03253,0.01,nan,1.0459189070388675e-13,0.009999998,29203.096064301193,1.0
78.73,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-140.78198,1.0,100,777.0473719288785,55323.25353007059,234.02995,0.01,nan,2.6147972675971688e-14,0.009999998,55323.25353007059,1.0
79.46,100.0,0.01,1.0,3.5044917e-18,,2.6226044e-06,nan,-103.1363,1.0,100,784.3436493787972,45724.746142669195,212.7616,0.01,nan,1.0572875908110291e-13,0.009999998,45724.7461426692,1.0
79.98,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-70.71592,1.0,100,789.5494101954106,40386.9289634861,199.95766,0.01,nan,8.640199666842818e-14,0.009999998,40386.928963486105,1.0
77.91,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-48.893837,1.0,100,768.8464297742951,26018.064280287028,160.49263,0.01,nan,-7.048583938740194e-14,0.009999998,26018.064280287028,1.0
76.8,100.0,0.01,1.0,3.5044917e-18,,-1.5497208e-06,nan,-59.927357,1.0,100,757.7467566135376,25671.231755092304,159.41933,0.01,nan,-4.888534022029489e-14,0.009999998,25671.231755092307,1.0
75.42,100.0,0.01,1.0,3.5044917e-18,,-7.1525574e-07,nan,-65.29828,1.0,100,743.9342451004507,34900.930100254176,185.88147,0.01,nan,-1.4097167877480388e-13,0.009999998,34900.93010025418,1.0
77.99,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-63.134792,1.0,100,769.641614020982,34567.05323422289,184.99022,0.01,nan,1.341504685115069e-13,0.009999998,34567.05323422288,1.0
78.45,100.0,0.01,1.0,3.5044917e-18,,-9.536743e-07,nan,-81.26219,1.0,100,774.2466055980514,47882.37043056747,217.72356,0.01,nan,-4.547473508864641e-15,0.009999998,47882.37043056747,1.0
78.05,98.60429273570013,0.009790774,1.6890272,1.4297191e-06,0.014511638,1.2445617,nan,-88.55807,1.0074718,100,770.2405068441946,39839.36695965035,204.96582,0.016765008,nan,4.206412995699793e-14,0.010000003,39839.36695965035,0.9863929
77.06,100.0,0.01,1.0,3.5044917e-18,,-5.9604645e-07,nan,-46.24354,1.0,100,760.3378724144432,25441.76744348575,158.70523,0.01,nan,-1.3073986337985842e-13,0.009999998,25441.767443485754,1.0
74.98,100.0,0.01,1.0,3.5044917e-18,,2.3841858e-06,nan,-62.241684,1.0,100,739.5452271011111,26470.749589113042,161.88281,0.01,nan,2.034994395216927e-13,0.009999998,26470.74958911305,1.0
79.17,99.97705230382996,0.008494097,1.0042452,2.3137945e-08,0.00023263982,0.017722607,nan,-78.96391,1.0027198,100,781.4462794942048,40021.546105067806,199.35289,0.010015213,nan,3.979039320256561e-14,0.01,40021.546105067806,0.8517198
79.1,100.0,0.01,1.0,3.5044917e-18,,2.3841858e-07,nan,-57.992043,1.0,100,780.7455945284855,40913.70580281549,201.25748,0.01,nan,6.139089236967266e-14,0.009999998,40913.70580281551,1.0
77.35,100.0,0.01,1.0,3.5044917e-18,,,nan,-49.364643,1.0,100,763.2426636552054,27922.32422590434,166.26215,0.01,nan,-4.888534022029489e-14,0.009999998,27922.32422590434,1.0
77.5,99.85490505532815,0.0062069367,1.0122355,1.467944e-07,0.0014926271,0.095564365,nan,-66.02479,1.0083722,100,764.7283074636617,40420.5259413221,200.79752,0.0100383125,nan,-3.865352482534945e-14,0.01,40420.5259413221,0.62589025
80.45,100.0,0.01,1.0,3.5044917e-18,,-2.2053719e-06,nan,-68.63706,1.0,100,794.2499400183799,41543.07513390039,202.79951,0.01,nan,-6.593836587853729e-14,0.009999998,41543.07513390039,1.0
76.99,100.0,0.01,1.0,3.5044917e-18,,1.9073486e-06,nan,-59.768196,1.0,100,759.64388457788,29748.920065985974,171.61418,0.01,nan,-8.526512829121202e-14,0.009999998,29748.92006598597,1.0
75.97,100.0,0.01,1.0,3.5044917e-18,,7.1525574e-07,nan,-48.001015,1.0,100,749.4469527536919,18563.487261108272,135.56494,0.01,nan,1.7053025658242404e-14,0.009999998,18563.487261108272,1.0
79.21,99.00003291075859,5.2395532e-11,1.3976885,1.0203036e-06,0.019535333,1.43614,nan,-76.20976,1.3837118,100,781.8486311293514,44511.055355447075,211.54741,0.010101008,nan,1.546140993013978e-13,0.009999998,44511.055355447075,7.2500317e-09
76.84,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-68.31066,1.0,100,758.1430545626295,30674.982597229115,174.26482,0.01,nan,-1.9554136088117957e-13,0.009999998,30674.982597229104,1.0
76.38,100.0,0.01,1.0,3.5044917e-18,,,nan,-93.10408,1.0,100,753.5425816363355,34637.907286592075,185.1797,0.01,nan,-7.503331289626658e-14,0.009999998,34637.90728659208,1.0
76.41,100.0,0.01,1.0,3.5044917e-18,,1.4305115e-06,nan,-71.196365,1.0,100,753.841855268687,29607.872166232635,171.20688,0.01,nan,1.3301360013429075e-13,0.009999998,29607.87216623264,1.0
78.53,100.0,0.01,1.0,3.5044917e-18,,3.8146973e-06,nan,-79.51167,1.0,100,775.0506153156172,31505.330822234486,176.6077,0.01,nan,1.3528733688872307e-13,0.009999998,31505.330822234486,1.0
77.72,100.0,0.01,1.0,3.5044917e-18,,4.172325e-07,nan,-88.60983,1.0,100,766.940141519691,40007.78620148,199.01685,0.01,nan,-3.865352482534945e-14,0.009999998,40007.78620148,1.0
80.48,100.0,0.01,1.0,3.5044917e-18,,,nan,-61.03843,1.0,100,794.5432262021832,38441.233780883194,195.08159,0.01,nan,-1.716671249596402e-13,0.009999998,38441.23378088319,1.0
78.56,100.0,0.01,1.0,3.5044917e-18,,-9.536743e-07,nan,-90.42865,1.0,100,775.3402410320622,44359.67062690013,209.56163,0.01,nan,-1.1027623258996755e-13,0.009999998,44359.67062690014,1.0
79.79,100.0,0.01,1.0,3.5044917e-18,,-2.3245811e-06,nan,-57.410164,1.0,100,787.6522838664791,29931.48516910463,172.13995,0.01,nan,4.888534022029489e-14,0.009999998,29931.485169104624,1.0
78.7,100.0,0.01,1.0,3.5044917e-18,,2.6226044e-06,nan,-61.696068,1.0,100,776.7403279028523,33826.382919830154,182.9976,0.01,nan,7.16227077646181e-14,0.009999998,33826.382919830154,1.0
81.8,100.0,0.01,1.0,3.5044917e-18,,2.1457672e-06,nan,-72.55026,1.0,100,807.7545403655774,41231.30192534046,202.0371,0.01,nan,1.1027623258996755e-13,0.009999998,41231.30192534045,1.0
76.96,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-58.110794,1.0,100,759.3384028661836,30531.356381153382,173.85638,0.01,nan,-1.2732925824820997e-13,0.009999998,30531.35638115338,1.0
75.75,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-42.296814,1.0,100,747.2337753505401,24387.392607226997,155.38185,0.01,nan,-2.2737367544323206e-15,0.009999998,24387.392607226997,1.0
79.27,100.0,0.01,1.0,3.5044917e-18,,-2.3841858e-06,nan,-80.57275,1.0,100,782.4458105034953,37132.24546848755,191.73138,0.01,nan,4.433786671143025e-14,0.009999998,37132.24546848755,1.0
79.03,100.0,0.01,1.0,3.5044917e-18,,2.3841858e-06,nan,-63.94142,1.0,100,780.0428435298669,37497.937721537324,192.67319,0.01,nan,1.3983481039758771e-13,0.009999998,37497.937721537324,1.0
78.69,100.0,0.01,1.0,3.5044917e-18,,1.9073486e-06,nan,-76.85306,1.0,100,776.6401546807184,37323.58469305695,192.22473,0.01,nan,2.3874235921539365e-14,0.009999998,37323.58469305695,1.0
78.09,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-103.447685,1.0,100,770.6398193424362,55179.23855075116,233.72514,0.01,nan,8.185452315956354e-14,0.009999998,55179.23855075116,1.0
76.67,100.0,0.01,1.0,3.5044917e-18,,-1.4305115e-06,nan,-69.2947,1.0,100,756.440019441597,31310.137119715026,176.05974,0.01,nan,1.6257217794191092e-13,0.009999998,31310.137119715026,1.0
77.54,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-75.295876,1.0,100,765.1438630203389,34775.13725882282,185.54617,0.01,nan,-8.981260180007667e-14,0.009999998,34775.13725882281,1.0
79.96,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-58.951267,1.0,100,789.352716199328,34028.0075285173,183.54216,0.01,nan,-1.3642420526593923e-13,0.009999998,34028.0075285173,1.0
79.44,100.0,0.01,1.0,3.5044917e-18,,-7.1525574e-07,nan,-57.70516,1.0,100,784.1484730735762,32004.245291171614,178.00056,0.01,nan,-2.1600499167107045e-13,0.009999998,32004.245291171614,1.0
79.39,100.0,0.01,1.0,3.5044917e-18,,7.301569e-07,nan,-74.57998,1.0,100,783.6445614081641,41079.873610918105,201.66576,0.01,nan,3.2969182939268646e-14,0.009999998,41079.87361091811,1.0
78.42,100.0,0.01,1.0,3.5044917e-18,,,nan,-57.721806,1.0,100,773.9520323011129,31220.972791502798,175.80888,0.01,nan,7.16227077646181e-14,0.009999998,31220.972791502798,1.0
77.28,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-67.94082,1.0,100,762.5255642711328,43860.69807618416,208.37968,0.01,nan,-1.5120349416974933e-13,0.009999998,43860.69807618417,1.0
79.38,100.0,0.01,1.0,3.5044917e-18,,-2.3841858e-07,nan,-108.252205,1.0,100,783.5509852099308,51811.276890321045,226.47992,0.01,nan,1.341504685115069e-13,0.009999998,51811.27689032105,1.0
80.87,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-72.49221,1.0,100,798.4536992245442,42512.12535661458,205.15117,0.01,nan,9.322320693172514e-14,0.009999998,42512.12535661458,1.0
77.1,100.0,0.01,1.0,3.5044917e-18,,-4.7683716e-07,nan,-70.616234,1.0,100,760.7517236514542,27965.146407842167,166.38959,0.01,nan,-1.0231815394945442e-14,0.009999998,27965.146407842167,1.0
76.73,100.0,0.01,1.0,3.5044917e-18,,-2.3841858e-07,nan,-49.88771,1.0,100,757.0417237432273,26414.07512564036,161.70941,0.01,nan,1.887201506178826e-13,0.009999998,26414.07512564036,1.0
78.33,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-62.84759,1.0,100,773.0420992145721,40350.801598746104,199.8682,0.01,nan,-5.0022208597511053e-14,0.009999998,40350.80159874611,1.0
80.21,100.0,0.01,1.0,3.5044917e-18,,-8.34465e-07,nan,-76.41567,1.0,100,791.8374804460669,48951.33237433579,220.14044,0.01,nan,-6.934897101018578e-14,0.009999998,48951.33237433579,1.0
77.44,99.00002099837052,3.6571188e-31,1.8787374,1.0203036e-06,0.03529654,0.9531722,nan,-46.892918,1.8599504,100,764.1421162426767,30656.98155771784,175.71245,0.010101008,nan,-2.7284841053187846e-14,0.009999998,30656.98155771784,6.8020596e-29
80.13,100.0,0.01,1.0,3.5044917e-18,,-1.3113022e-06,nan,-100.88989,1.0,100,791.0450656487978,48311.68796681423,218.69743,0.01,nan,-5.343281372915953e-14,0.009999998,48311.687966814236,1.0
81.92,100.0,0.01,1.0,3.5044917e-18,,-2.3841858e-06,nan,-68.24234,1.0,100,808.9481174772988,50743.36203477233,224.13373,0.01,nan,1.77351466845721e-13,0.009999998,50743.36203477233,1.0
77.77,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-44.80354,1.0,100,767.4509810846182,25448.816686591825,158.72722,0.01,nan,1.6143530956469475e-13,0.009999998,25448.816686591825,1.0
82.64,100.0,0.01,1.0,3.5044917e-18,,-1.4305115e-06,nan,-113.08282,1.0,100,816.1558365688588,55922.14057446879,235.29324,0.01,nan,-1.8644641386345028e-13,0.009999998,55922.14057446879,1.0
80.19,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-70.53926,1.0,100,791.6542946434462,47276.80094067634,216.3424,0.01,nan,2.7625901566352697e-13,0.009999998,47276.80094067633,1.0
78.41,100.0,0.01,1.0,3.5044917e-18,,-7.1525574e-07,nan,-109.91014,1.0,100,773.8497299031055,42296.70381912276,204.63072,0.01,nan,2.3874235921539365e-14,0.009999998,42296.70381912276,1.0
81.78,100.0,0.01,1.0,3.5044917e-18,,7.1525574e-07,nan,-86.87517,1.0,100,807.547657342857,53988.438923696944,231.18942,0.01,nan,3.2969182939268646e-14,0.009999998,53988.438923696944,1.0
79.0,100.0,0.01,1.0,3.5044917e-18,,,nan,-53.026028,1.0,100,779.751471469994,32814.32780782336,180.23923,0.01,nan,-7.73070496506989e-14,0.009999998,32814.32780782336,1.0
77.43,100.0,0.01,1.0,3.5044917e-18,,9.536743e-07,nan,-56.030666,1.0,100,764.0515597494331,24259.44811260617,154.97371,0.01,nan,5.1159076974727215e-14,0.009999998,24259.448112606173,1.0
81.09,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-55.475754,1.0,100,800.6407826603067,42850.66623407959,205.9664,0.01,nan,-7.503331289626658e-14,0.009999998,42850.66623407959,1.0
81.48,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-65.24694,1.0,100,804.5455472389083,46294.3230468556,214.08264,0.01,nan,-2.0463630789890885e-14,0.009999998,46294.32304685561,1.0
77.93,100.0,0.01,1.0,3.5044917e-18,,1.1920929e-06,nan,-58.977253,1.0,100,769.0352956600013,33904.108336647165,183.20772,0.01,nan,-1.4551915228366852e-13,0.009999998,33904.108336647165,1.0
77.83,100.0,0.01,1.0,3.5044917e-18,,-4.2915344e-06,nan,-93.56656,1.0,100,768.0467986924326,37332.040449220156,192.24649,0.01,nan,8.640199666842818e-14,0.009999998,37332.040449220156,1.0
79.94,100.0,0.01,1.0,3.5044917e-18,,2.1457672e-06,nan,-82.53323,1.0,100,789.1472924736765,47833.58493801547,217.61261,0.01,nan,-1.8530954548623412e-13,0.009999998,47833.58493801546,1.0
77.68,100.0,0.01,1.0,3.5044917e-18,,,nan,-76.86192,1.0,100,766.5404868351865,38309.56275427047,194.74718,0.01,nan,-8.640199666842818e-14,0.009999998,38309.56275427047,1.0
78.65,100.0,0.01,1.0,3.5044917e-18,,4.7683716e-07,nan,-56.686455,1.0,100,776.2489290524088,37679.58467160439,193.1393,0.01,nan,3.865352482534945e-14,0.009999998,37679.584671604396,1.0
79.98,100.0,0.01,1.0,3.5044917e-18,,-1.013279e-06,nan,-93.44087,1.0,100,789.5423675522418,47216.16961986874,216.20363,0.01,nan,-2.5011104298755527e-14,0.009999998,47216.16961986876,1.0
77.08,100.0,0.01,1.0,3.5044917e-18,,-1.4305115e-06,nan,-53.80031,1.0,100,760.5443638369871,29861.090407606152,171.93742,0.01,nan,-3.069544618483633e-14,0.009999998,29861.090407606145,1.0
