EpsThisIter,MinNormIw,MinVanillaIw,VanillaAvgRet,AvgNormIw,VarNormIw,VarDiscRet,ESSRenyi,VarJ,Delta,MaxNormIw,AvgVanillaIw,AvgEpLen,IterType,ESSClassic,J,MaxVanillaIw,VarVanillaIw,BatchSize,Bound,VarRet,eRenyi2,AvgDiscRet,AvgRet
100,7.019458e-09,7.9159247e-07,-1743.3246030328082,0.01,0.000106108644,4510235.975432037,42.99160525209869,266.06406,0.4,0.028823005,1.1277118,200.0,1,48.769165834645555,-112.392876,3.2504041,1.3494195,100,-1188.1189,4510235.975432037,2.3260355,-1743.3246030328082,-1743.3246030328082
100,0.0001495226,0.013282946,-268.75525930996645,0.01,3.2503438e-05,671555.3950858418,82.60309695835257,58.006752,0.4,0.017067073,0.8883571,200.0,1,75.65533853912083,-24.404593,1.5161655,0.25651002,100,-456.45923,671555.3950858418,1.2106084,-268.75525930996645,-268.75525930996645
100,0.002173307,0.22222778,-37.80332499123647,0.010000002,3.065169e-06,80681.96547561046,96.54473617276435,62.414177,0.4,0.011377175,1.0225329,200.0,1,97.05484700584329,-15.521,1.1633536,0.032048594,100,-370.60733,80681.96547561046,1.0357893,-37.80332499123647,-37.80332499123647
100,4.445588e-05,0.0045066006,-9.777638092318092,0.010000002,2.4923387e-05,78.84340252396656,79.41787170228599,8.377814,0.4,0.01583924,1.0137243,200.0,1,80.20908575199238,-8.541897,1.6056622,0.2561219,100,-13.282699,78.84340252396656,1.2591624,-9.777638092318092,-9.777638092318092
100,0.008946764,0.8860098,-9.092184976751854,0.01,2.8121965e-06,64.4081821274496,97.19625128670259,8.092706,0.4,0.01872973,0.9903131,200.0,1,97.29133653817254,-9.005079,1.8548297,0.027579773,100,-12.488783,64.4081821274496,1.0288463,-9.092184976751854,-9.092184976751854
100,0.0020824044,0.21489125,-7.5545968524592935,0.01,8.955087e-06,53.89869912956716,89.78900684586203,7.1259913,0.4,0.012956045,1.0319382,200.0,1,91.85643868868726,-7.2000585,1.3369837,0.09536239,100,-10.472206,53.89869912956716,1.1137221,-7.5545968524592935,-7.5545968524592935
100,0.009738456,0.96365017,-7.28849331624736,0.01,9.460994e-08,44.58480253272692,99.70383404056753,6.6220927,0.4,0.010979378,0.98953074,200.0,1,99.90641868875065,-7.2796416,1.0864432,0.00092639314,100,-10.247072,44.58480253272692,1.0029705,-7.28849331624736,-7.28849331624736
100,0.00038919403,0.03856853,-9.170391016573067,0.01,1.9188434e-05,68.87467130910092,84.2063757915985,8.191752,0.4,0.015391064,0.9909847,200.0,1,84.03605402643494,-8.517758,1.5252308,0.18844013,100,-12.308284,68.87467130910092,1.1875585,-9.170391016573067,-9.170391016573067
100,0.0031737343,0.30703998,-9.413488361752659,0.01,6.3237007e-06,59.97596874538211,94.21109820188667,7.39808,0.4,0.013248127,0.9674407,200.0,1,94.10839264742302,-9.143545,1.2816777,0.059186142,100,-12.741213,59.97596874538211,1.0614461,-9.413488361752659,-9.413488361752659
100,0.0072720177,0.72101176,-7.399510588272751,0.01,4.587687e-06,55.446012196237454,94.71414164360708,7.3348303,0.4,0.017859336,0.99148786,200.0,1,95.65551192805485,-7.2203045,1.7707316,0.045099173,100,-10.502546,55.446012196237454,1.0558085,-7.399510588272751,-7.399510588272751
100,0.00054752815,0.059736405,-8.063477301706381,0.009999998,1.4683046e-05,56.558617565129815,83.06874172950093,7.561002,0.4,0.013773472,1.0910199,200.0,1,87.30864962927456,-7.4455056,1.5027131,0.17477582,100,-10.70859,56.558617565129815,1.2038223,-8.063477301706381,-8.063477301706381
100,0.0013532445,0.13165888,-7.861208324332497,0.01,1.7807997e-05,50.48472173573398,84.47774523205628,7.773546,0.4,0.016295614,0.9729127,200.0,1,85.01237439155766,-7.2863507,1.5854211,0.16856325,100,-10.566256,50.48472173573398,1.1837437,-7.861208324332497,-7.861208324332497
100,0.0068865214,0.7130524,-8.40588304808109,0.01,6.920606e-06,54.9807915738997,93.80012472231283,7.422428,0.4,0.017849835,1.0354319,200.0,1,93.58792038259902,-8.215557,1.8482288,0.07419715,100,-11.26807,54.9807915738997,1.0660967,-8.40588304808109,-8.40588304808109
100,0.008624296,0.8645382,-7.490334133248533,0.01,1.7774443e-07,48.60098932554953,99.7748330397278,6.97604,0.4,0.010328993,1.002445,200.0,1,99.82435786203834,-7.483357,1.0354247,0.0017861465,100,-10.482662,48.60098932554953,1.0022568,-7.490334133248533,-7.490334133248533
100,0.00062928343,0.06563543,-8.690284108865262,0.01,2.1707454e-05,55.654746775126895,80.69602103562393,7.455143,0.4,0.016021095,1.0430186,200.0,1,82.3110331266515,-7.8624306,1.67103,0.23615272,100,-11.415754,55.654746775126895,1.2392185,-8.690284108865262,-8.690284108865262
100,0.008210523,0.78092927,-8.197145254965447,0.01,6.3177667e-06,51.388746943045966,90.76417070304241,7.030941,0.4,0.022154577,0.9511322,200.0,1,94.11357659120458,-7.8987517,2.1071932,0.05715384,100,-10.917626,51.388746943045966,1.1017563,-8.197145254965447,-8.197145254965447
100,0.0067630475,0.68048376,-8.396382499618213,0.01,7.813268e-06,45.36604328762191,91.80633157303694,6.95835,0.4,0.024659114,1.0061792,200.0,1,92.82022592592693,-8.157981,2.4811487,0.07910124,100,-11.27357,45.36604328762191,1.0892495,-8.396382499618213,-8.396382499618213
100,0.008943764,0.9056425,-8.256656162318086,0.01,6.654855e-07,60.10594004983745,99.26917949698031,7.715819,0.4,0.013145086,1.0125966,200.0,1,99.34548133372981,-8.2316675,1.3310671,0.006823567,100,-11.178566,60.10594004983745,1.007362,-8.256656162318086,-8.256656162318086
100,0.0026263047,0.2540681,-7.206382574242818,0.009999998,1.1894052e-05,51.81838840772804,90.09103711775971,7.268624,0.4,0.014679687,0.9673977,200.0,1,89.46537804402536,-6.868224,1.4201095,0.11131146,100,-9.917299,51.81838840772804,1.1099883,-7.206382574242818,-7.206382574242818
100,0.00010995987,0.011555594,-7.818249371254874,0.010000002,2.8191469e-05,48.74828617189446,76.19609571454367,7.4919925,0.4,0.01648801,1.050892,200.0,1,78.18022175378542,-6.812515,1.7327119,0.31133926,100,-10.131572,48.74828617189446,1.3124032,-7.818249371254874,-7.818249371254874
100,3.4469375e-11,3.144305e-09,-7.7963059143743125,0.010000002,0.00010984252,58.7886019060026,48.96168249751386,9.371116,0.4,0.03062959,0.91220254,200.0,1,47.905536269429064,-6.057594,2.794039,0.9140144,100,-10.151311,58.7886019060026,2.0424135,-7.7963059143743125,-7.7963059143743125
100,0.0013422512,0.1319572,-8.783674996448795,0.01,9.36701e-06,57.524565857454164,91.45075873118107,7.9095626,0.4,0.013181794,0.98310363,200.0,1,91.51360954263868,-8.480035,1.295907,0.09053145,100,-11.545082,57.524565857454164,1.0934846,-8.783674996448795,-8.783674996448795
100,0.0013484883,0.13842402,-8.915348312886678,0.01,6.579826e-06,50.827226922518584,93.51572110745892,7.261018,0.4,0.012194258,1.0265126,200.0,1,93.88434153863346,-8.744187,1.251756,0.06933347,100,-11.618284,50.827226922518584,1.0693389,-8.915348312886678,-8.915348312886678
100,0.0020456135,0.19870558,-6.812083150811962,0.01,8.56664e-06,46.61858132443481,94.22245265687384,7.034399,0.4,0.012737775,0.97137403,200.0,1,92.18206678102857,-6.6562304,1.2373145,0.08083203,100,-9.526419,46.61858132443481,1.0613182,-6.812083150811962,-6.812083150811962
100,0.004185158,0.43894655,-7.649454434903824,0.01,3.461492e-05,47.79503924764166,77.31327634857097,6.781885,0.4,0.032989733,1.0488172,200.0,1,74.47748337720616,-6.8719482,3.46002,0.3807702,100,-10.145511,47.79503924764166,1.2934389,-7.649454434903824,-7.649454434903824
100,0.009164564,0.9024992,-8.477679920239092,0.01,1.111366e-06,47.31604179148372,98.49449836318189,6.8361096,0.4,0.015444948,0.9847704,200.0,1,98.91172897510967,-8.436972,1.5209728,0.010777725,100,-11.36557,47.31604179148372,1.0152851,-8.477679920239092,-8.477679920239092
100,1.0150317e-05,0.00095243414,-8.950210999242685,0.01,3.3825618e-05,61.74915247270909,80.64498235273815,8.418802,0.4,0.016670724,0.9383294,200.0,1,74.9134561904567,-8.034837,1.5642631,0.29782173,100,-11.332497,61.74915247270909,1.2400028,-8.950210999242685,-8.950210999242685
100,0.008070023,0.8221723,-7.803436384692123,0.01,9.981765e-06,50.07330022244558,88.70048509981095,7.2028456,0.4,0.022720851,1.0187979,200.0,1,91.00676202808023,-7.325706,2.3147955,0.10360563,100,-10.346643,50.07330022244558,1.1273896,-7.803436384692123,-7.803436384692123
100,0.0021426275,0.22122997,-6.441752049181298,0.01,6.34773e-06,42.42356619274794,92.88750121388344,6.4629602,0.4,0.01233618,1.0325172,200.0,1,94.0873098171515,-6.209625,1.2737317,0.067672625,100,-9.202253,42.42356619274794,1.0765711,-6.441752049181298,-6.441752049181298
