AvgNormIw,Bound,VarRet,VarNormIw,AvgRet,MinNormIw,VarJ,VarVanillaIw,MaxNormIw,AvgEpLen,J,MinVanillaIw,VanillaAvgRet,BatchSize,VarDiscRet,AvgVanillaIw,AvgDiscRet,eRenyi2,ESSRenyi,ESSClassic,MaxVanillaIw
0.01,-10.159222,44.089016946663776,1.119734e-05,-8.37076718085219,0.001747979,6.749497,0.13492009,0.011343351,200.0,-8.131919,0.19187441,-8.37076718085219,100,44.089016946663776,1.097693,-8.37076718085219,1.0696722,93.48658166928766,90.02087654256954,1.2451516
0.009999999,-9.918086,40.409446815203445,1.2617478e-05,-8.308351573503746,0.00085693283,6.541131,0.1455908,0.011366204,200.0,-7.978512,0.09205076,-8.308351573503746,100,40.409446815203445,1.0741887,-8.308351573503746,1.0590185,94.42705740215413,88.89577459663379,1.2209449
0.01,-7.9750648,37.94969122975397,0.00042618747,-6.72770398254275,0.0039428407,10.370281,16.921385,0.07965733,200.0,-5.85877,0.7856459,-6.72770398254275,100,37.94969122975397,1.9925885,-6.72770398254275,1.2746797,78.45108310386402,19.15981971199975,15.872429
0.009999997,-7.329115,32.509797232422,9.671543e-06,-5.567349104836661,0.002634039,6.0761356,0.098500244,0.011299874,200.0,-5.490645,0.26582327,-5.567349104836661,100,32.509797232422,1.0091851,-5.567349104836661,1.0278033,97.29488105727792,91.26186715803924,1.1403663
0.01,-9.396926,52.89427275425325,1.193406e-05,-7.647224935707332,0.0011079952,7.5043964,0.12728351,0.01132869,200.0,-7.4474907,0.11442734,-7.647224935707332,100,52.89427275425325,1.0327423,-7.647224935707332,1.0384005,96.30195385349226,89.43368144562127,1.1699617
0.01,-9.593398,46.36811337580056,5.0285604e-07,-7.656188679820908,0.005061017,6.7691813,0.0053234473,0.010100795,200.0,-7.6490684,0.5207298,-7.656188679820908,100,46.36811337580056,1.0289035,-7.656188679820908,1.002758,99.72495596632517,99.50463402742233,1.0392743
0.010000003,-9.909545,53.74279024487649,0.0007016626,-8.586802113796805,0.0033412385,18.157171,39.026226,0.114320606,200.0,-7.7286997,0.7879915,-8.586802113796805,100,53.74279024487649,2.3583815,-8.586802113796805,1.2625811,79.2028323629455,12.584217539617292,26.96116
0.009999998,-9.151253,49.47148451490074,9.698628e-06,-7.350345953610717,0.0011860316,7.2306943,0.10933363,0.011089365,200.0,-7.1506114,0.12592675,-7.350345953610717,100,49.47148451490074,1.0617486,-7.350345953610717,1.0412406,96.03928486830303,91.23955616490589,1.1774118
0.009999997,-8.252571,43.19632191246854,0.000626926,-7.086347937083495,0.0049146567,11.366775,15.307558,0.13204819,200.0,-6.0252404,0.76795894,-7.086347937083495,100,43.19632191246854,1.5625892,-7.086347937083495,1.391926,71.84289710407096,13.87623389015193,20.633707
0.009999999,-8.848547,43.273411530460066,0.00011154373,-7.599970107004573,0.006119483,8.155492,1.821401,0.038457114,200.0,-6.693158,0.78197867,-7.599970107004573,100,43.273411530460066,1.2778507,-7.599970107004573,1.2949554,77.22273840447181,47.5221340841738,4.9142456
0.009999998,-9.858188,47.56757141994623,2.1160855e-05,-8.202351785740515,0.0073574455,7.2911563,0.2705672,0.017927654,200.0,-7.87551,0.8319517,-8.202351785740515,100,47.56757141994623,1.1307616,-8.202351785740515,1.1165215,89.56388389953898,82.67933579773576,2.0271902
0.010000002,-10.945691,60.75886276182857,9.315497e-06,-9.221755172662128,0.008199922,8.0774555,0.0961918,0.0151233,200.0,-8.878778,0.8332507,-9.221755172662128,100,60.75886276182857,1.0161691,-9.221755172662128,1.1137607,89.7858930769048,91.55635772373631,1.5367831
0.009999999,-8.696026,54.83119447784294,4.305082e-05,-6.996662668909249,0.0021685457,8.327306,0.43545175,0.015442196,200.0,-6.519805,0.21809609,-6.996662668909249,100,54.83119447784294,1.0057251,-6.996662668909249,1.233437,81.07427026605954,70.11623812599719,1.5530605
0.01,-9.30467,42.6175668430015,3.7309023e-06,-7.358238359379961,0.006272408,6.4969015,0.036051214,0.0109908795,200.0,-7.336879,0.616577,-7.358238359379961,100,42.6175668430015,0.9829989,-7.358238359379961,1.0104262,98.96814195354003,96.4379689356417,1.0804023
0.01,-8.838894,45.8698931020135,4.409196e-05,-7.126439210790708,0.006904529,7.71918,0.62950575,0.024101587,200.0,-6.7689905,0.8250004,-7.126439210790708,100,45.8698931020135,1.1948684,-7.126439210790708,1.1324096,88.3072718736249,69.6131350283641,2.8798227
0.009999999,-9.528023,49.42904746611457,8.1912585e-06,-7.640579735992427,0.008224152,7.262782,0.0951205,0.014566464,200.0,-7.5478444,0.8862433,-7.640579735992427,100,49.42904746611457,1.0776105,-7.640579735992427,1.039542,96.19621320801669,92.49894556103249,1.5696975
0.01,-9.036747,43.52585765594052,3.3970904e-05,-7.355434216945823,0.0019201436,7.5367236,0.3311084,0.0141623495,200.0,-6.9825544,0.18956813,-7.355434216945823,100,43.52585765594052,0.9872602,-7.355434216945823,1.146029,87.25782715048742,74.83283871916713,1.3981924
0.01,-9.684767,48.50111466243245,3.1533466e-05,-7.810780888010474,0.0073822225,7.522006,0.42464617,0.021925433,200.0,-7.668193,0.8566727,-7.810780888010474,100,48.50111466243245,1.1604537,-7.810780888010474,1.0730276,93.1942468166495,76.20897874624485,2.544345
0.009999999,-9.642807,45.76800082730918,1.6926473e-05,-7.9717904230760315,0.00154786,7.077032,0.19825232,0.011982599,200.0,-7.654338,0.16751648,-7.9717904230760315,100,45.76800082730918,1.0822457,-7.9717904230760315,1.0939074,91.41541962172364,85.64783963226456,1.2968117
0.010000002,-8.439169,46.750680398035115,0.00015711863,-7.6127803183196106,0.0053944597,7.567377,3.1601865,0.043773975,200.0,-6.1207323,0.765051,-7.6127803183196106,100,46.750680398035115,1.4182162,-7.6127803183196106,1.4170423,70.56952579840922,39.13166956336221,6.2080965
0.01,-8.642372,47.60379503301668,2.0016741e-05,-6.9731323035880255,0.0013658771,7.108649,0.23087598,0.0122951465,200.0,-6.5924335,0.14669128,-6.9731323035880255,100,47.60379503301668,1.0739713,-6.9731323035880255,1.1055866,90.44971751607366,83.46090726675043,1.3204634
0.010000002,-9.567406,51.41775724752587,0.00013994286,-8.308107206398553,0.005653475,10.319241,2.6768248,0.04187452,200.0,-7.3739862,0.78189814,-8.308107206398553,100,51.41775724752587,1.3830398,-8.308107206398553,1.2954198,77.19505218156381,41.921084652644616,5.791413
0.009999997,-8.883471,46.47436624826912,9.0938505e-07,-6.928618767132584,0.009452187,6.7262683,0.009504779,0.011643432,200.0,-6.923675,0.9663389,-6.928618767132584,100,46.47436624826912,1.0223441,-6.928618767132584,1.0025209,99.74854202054638,99.10775888156817,1.1903595
0.010000002,-8.905001,48.61470341566546,1.2831141e-06,-6.993017666801357,0.009436467,7.028389,0.013129488,0.012254138,200.0,-6.98362,0.9545543,-6.993017666801357,100,48.61470341566546,1.011559,-6.993017666801357,1.0047836,99.52391438051922,98.74563678955005,1.2395784
0.01,-8.3875,38.9203473500812,1.8722956e-05,-6.701288765232315,0.0075806207,6.648841,0.22299601,0.017661361,200.0,-6.340924,0.8273058,-6.701288765232315,100,38.9203473500812,1.091343,-6.701288765232315,1.1269238,88.73714446625218,84.36276845644265,1.9274604
0.009999999,-9.61379,56.640284627561655,5.135839e-07,-7.666990229650199,0.009049258,7.48978,0.005011088,0.01053479,200.0,-7.6614165,0.8938674,-7.666990229650199,100,56.640284627561655,0.9877798,-7.666990229650199,1.0029378,99.70708116195735,99.49413895160777,1.0406053
0.01,-8.711708,44.99341778941879,5.489237e-06,-6.80084552792497,0.0017329393,6.886597,0.048851874,0.011811258,200.0,-6.733043,0.16348124,-6.80084552792497,100,44.99341778941879,0.94337547,-6.80084552792497,1.0194782,98.08939496396341,94.84575578043254,1.1142452
0.009999998,-11.225642,54.39601294681391,2.8883544e-05,-9.673337358596488,0.0012072955,8.036179,0.32423636,0.013252094,200.0,-9.139437,0.12791432,-9.673337358596488,100,54.39601294681391,1.0595113,-9.673337358596488,1.1491985,87.01716649156613,77.76370560778477,1.4040744
0.010000002,-9.731486,47.42970363491814,7.3158294e-06,-7.782698087635831,0.008959694,6.9863124,0.07917016,0.016962053,200.0,-7.759183,0.93205625,-7.782698087635831,100,47.42970363491814,1.040277,-7.782698087635831,1.011614,98.85193705940102,93.2464565994698,1.7645234
0.01,-10.032322,48.92943305832169,1.2013368e-05,-8.226759883990907,0.0017905557,7.391356,0.13191402,0.011448725,200.0,-8.037815,0.18762942,-8.226759883990907,100,48.92943305832169,1.0478837,-8.226759883990907,1.0501,95.22902862646396,89.3709028947102,1.1996933
0.010000002,-10.238298,55.53641871568433,9.7811235e-06,-8.621165858724193,0.0006645934,7.680224,0.11740228,0.011037268,200.0,-8.229511,0.072811484,-8.621165858724193,100,55.53641871568433,1.0955794,-8.621165858724193,1.0540451,94.87260250005343,91.17155851976864,1.2092203
0.009999997,-8.961312,42.85125625220022,8.792437e-05,-7.050840367919777,0.007440354,8.796615,1.2706764,0.044006716,200.0,-6.999512,0.89445066,-7.050840367919777,100,42.85125625220022,1.2021614,-7.050840367919777,1.032775,96.82650693220846,53.46304478514682,5.2903175
0.010000002,-9.641353,45.88871786458568,4.210971e-06,-7.7507480211381115,0.0019184068,6.7631154,0.047190014,0.010515848,200.0,-7.682232,0.20308349,-7.7507480211381115,100,45.88871786458568,1.0586048,-7.7507480211381115,1.019171,98.11896143670931,95.99794207982205,1.1132128
0.01,-9.801578,46.75961250373963,1.319411e-06,-7.927324982954328,0.001999714,6.865072,0.015129998,0.010163273,200.0,-7.8920307,0.21413979,-7.927324982954328,100,46.75961250373963,1.070852,-7.927324982954328,1.0123514,98.77993019256805,98.71061192394313,1.0883361
0.009999999,-9.239876,50.295792183934005,0.0011393519,-7.924915760276406,0.0031444717,30.376892,70.89295,0.17453268,200.0,-7.0355086,0.78436875,-7.924915760276406,100,50.295792183934005,2.4944375,-7.924915760276406,1.2815444,78.03084804305414,8.143598416189938,43.536083
0.01,-9.7245245,57.23441453751015,1.2078484e-06,-7.789004481686355,0.005671752,7.627327,0.012496263,0.010276271,200.0,-7.7787714,0.5769007,-7.789004481686355,100,57.23441453751015,1.0171473,-7.789004481686355,1.0036075,99.64054558390853,98.81835417407713,1.0452482
0.010000002,-8.42532,47.103650320734396,0.00023763286,-7.035089575886279,0.008458465,9.249652,1.9220545,0.1626119,200.0,-6.22794,0.76071346,-7.035089575886279,100,47.103650320734396,0.89935166,-7.035089575886279,1.4587483,68.5519203116353,29.827909040772937,14.624529
0.009999999,-9.078627,40.7704688615414,6.328766e-06,-7.165996853156096,0.0035246217,6.5153213,0.067322694,0.010967584,200.0,-7.10428,0.36352453,-7.165996853156096,100,40.7704688615414,1.0313859,-7.165996853156096,1.0247575,97.58406214588643,94.10394252850668,1.1311812
0.009999999,-9.405455,54.15564339533551,0.00018353877,-8.914266841490294,0.005506751,10.749084,3.4724286,0.050439216,200.0,-7.0253673,0.7574399,-8.914266841490294,100,54.15564339533551,1.3754752,-8.914266841490294,1.4941791,66.92637985563044,35.49833893337868,6.937789
0.01,-9.932876,48.7397153620487,1.2227367e-05,-8.16569374840904,0.0028162738,7.2044754,0.13229874,0.0116850715,200.0,-8.017737,0.29294515,-8.16569374840904,100,48.7397153620487,1.040187,-8.16569374840904,1.0566779,94.63621454600303,89.20201579061612,1.2154659
0.010000003,-8.510663,48.321937994771616,3.393615e-06,-6.566475955004989,0.00938902,6.995681,0.034114927,0.015498829,200.0,-6.550801,0.94137174,-6.566475955004989,100,48.321937994771616,1.0026305,-6.566475955004989,1.0083507,99.17184272353336,96.74952151285461,1.5539598
