ESSClassic,Bound,VarDiscRet,AvgRet,VarVanillaIw,AvgNormIw,EpsThisIter,VanillaAvgRet,ESSRenyi,J,SamplesThisIter,BatchSize,renyi2,MinNormIw,AvgDiscRet,AvgVanillaIw,MaxVanillaIw,VarNormIw,delta,VarRet,AvgEpLen,VarJ,MaxNormIw,IterType,MinVanillaIw
11.5938472528,805.947,48250.7803186,353.287661749,2.25631e+22,4.03747e-06,1376,353.287661749,nan,130601.0,50000,100,nan,,353.287661749,1.252e+09,2.12025e+13,2.34644e-07,0.8,48250.7803186,36.3372093023,3512.49,0.0683744,1,
12.0000038456,nan,53485.1528369,347.585807609,inf,3.97393e-06,1398,347.585807609,nan,nan,50000,100,nan,,347.585807609,1.18688e+21,2.48888e+25,3.31146e-07,0.8,53485.1528369,35.765379113,nan,0.0833333,1,
9.99999876576,50.5032,102.136952425,22.0349284136,inf,3.56034e-07,15604,22.0349284136,nan,6258.32,50000,100,nan,,22.0349284136,8.42382e+18,2.36593e+24,3.56007e-08,0.8,102.136952425,3.20430658805,854.934,0.0999965,1,
11.9999817423,102.633,105.481989822,21.6237463998,inf,3.51395e-07,15810,21.6237463998,nan,10846.9,50000,100,nan,,21.6237463998,2.04371e+19,4.84019e+24,2.92047e-08,0.8,105.481989822,3.16255534472,740.501,0.0832221,1,
4.86633961065,591.422,5685.95932865,43.5271616133,4.49248e+19,5.94813e-07,9340,43.5271616133,nan,68659.1,50000,100,nan,,43.5271616133,3.22582e+07,1.59763e+12,1.52745e-08,0.8,5685.95932865,5.35331905782,11816.5,0.0294588,1,
12.000001955,476.177,16220.3743179,113.791505833,inf,1.37582e-06,4038,113.791505833,nan,79899.1,50000,100,nan,,113.791505833,2.2418e+17,1.35785e+22,1.14648e-07,0.8,16220.3743179,12.3823675087,3769.81,0.0833328,1,
12.0000008788,640.614,20449.8633612,189.145384458,1.93876e+31,2.21337e-06,2510,189.145384458,nan,109135.0,50000,100,nan,,189.145384458,2.29617e+13,8.54316e+17,1.80145e-07,0.8,20449.8633612,19.9203187251,3287.64,0.0823509,1,
11.9934972435,1240.38,24741.2643315,153.250900449,1.54147e+25,1.81435e-06,3062,153.250900449,nan,99262.7,50000,100,nan,,153.250900449,1.89011e+10,8.41208e+14,1.42039e-07,0.8,24741.2643315,16.3291966035,11505.0,0.0807493,1,
11.9953326369,701.497,17106.9416753,132.579752074,inf,1.58458e-06,3506,132.579752074,nan,110928.0,50000,100,nan,,132.579752074,1.77612e+16,9.15019e+20,1.26766e-07,0.8,17106.9416753,14.2612664005,4592.95,0.0816342,1,
11.5750311581,526.937,16240.0614104,167.210838909,inf,1.97005e-06,2820,167.210838909,nan,90300.0,50000,100,nan,,167.210838909,5.6934e+15,2.021e+20,1.19854e-07,0.8,16240.0614104,17.7304964539,4315.77,0.0699316,1,
10.0000000334,586.418,21566.2841273,203.066122719,inf,2.3681e-06,2346,203.066122719,nan,96309.1,50000,100,nan,,203.066122719,1.64655e+19,6.95304e+23,2.36804e-07,0.8,21566.2841273,21.3128729753,3236.21,0.0999999,1,
11.2123941389,419.028,459.404002473,23.541881227,3.09331e+20,3.72706e-07,14906,23.541881227,nan,28073.7,50000,100,nan,,23.541881227,4.56533e+07,8.03893e+12,2.06164e-08,0.8,459.404002473,3.35435395143,5841.36,0.0656284,1,
11.2661107479,410.461,502.106345007,23.7044016066,1.31323e+29,3.74515e-07,14834,23.7044016066,nan,43615.0,50000,100,nan,,23.7044016066,9.97886e+11,1.65632e+17,1.84978e-08,0.8,502.106345007,3.37063502764,6538.83,0.062163,1,
11.7340003227,299.237,237.343450429,22.9541718498,1.42154e+26,3.66268e-07,15168,22.9541718498,nan,22629.1,50000,100,nan,,22.9541718498,3.05168e+10,5.62372e+15,2.04776e-08,0.8,237.343450429,3.29641350211,4050.07,0.0674968,1,
9.87729953588,nan,1859.41521965,26.0935838224,2.96124e+19,4.01065e-07,13852,26.0935838224,nan,nan,50000,100,nan,,26.0935838224,1.47195e+07,2.7005e+12,2.19846e-08,0.8,1859.41521965,3.60958706324,nan,0.0735811,1,
9.99996983271,nan,672.838738363,24.7293813459,6.72269e+20,3.8591e-07,14396,24.7293813459,nan,nan,50000,100,nan,,24.7293813459,5.10761e+07,1.31987e+13,3.83777e-08,0.8,672.838738363,3.47318699639,nan,0.0997235,1,
6.60313097578,530.262,1889.08845544,28.9437132661,1.03073e+31,4.32743e-07,12838,28.9437132661,nan,59639.8,50000,100,nan,,28.9437132661,1.05081e+13,1.25411e+18,1.74806e-08,0.8,1889.08845544,3.89468764605,13785.1,0.0516466,1,
11.9999997371,486.003,8166.40105858,59.2983883542,8.31507e+31,7.70321e-07,7212,59.2983883542,nan,66220.5,50000,100,nan,,59.2983883542,2.77244e+13,2.99922e+18,6.41927e-08,0.8,8166.40105858,6.9328896284,12225.2,0.0833332,1,
11.9999964575,663.387,21829.1079783,162.13483131,inf,1.91307e-06,2904,162.13483131,nan,87674.1,50000,100,nan,,162.13483131,1.06165e+15,4.62444e+19,1.59411e-07,0.8,21829.1079783,17.217630854,9436.92,0.0833313,1,
12.0000031731,604.276,21718.0560716,210.984757481,1.95246e+26,2.45604e-06,2262,210.984757481,nan,97095.3,50000,100,nan,,210.984757481,7.58682e+10,2.57388e+15,2.04613e-07,0.8,21718.0560716,22.1043324492,4196.95,0.0833228,1,
10.0000015631,667.718,27967.7122682,197.246485122,inf,2.3033e-06,2412,197.246485122,nan,104526.0,50000,100,nan,,197.246485122,1.50047e+16,6.51442e+20,2.30325e-07,0.8,27967.7122682,20.7296849088,5611.78,0.1,1,
12.0000000488,631.212,26614.9316559,184.505010123,1.53138e+27,2.1617e-06,2570,184.505010123,nan,84161.5,50000,100,nan,,184.505010123,1.99312e+11,7.68349e+15,1.80137e-07,0.8,26614.9316559,19.4552529183,8753.77,0.0833333,1,
9.99999964212,530.44,19371.1848561,142.302781455,inf,1.69273e-06,3282,142.302781455,nan,80451.6,50000,100,nan,,142.302781455,2.06678e+18,1.22097e+23,1.69271e-07,0.8,19371.1848561,15.2346130408,6464.69,0.1,1,
7.33360754947,572.254,19143.7228725,162.718683296,1.9102e+30,1.91968e-06,2894,162.718683296,nan,86000.3,50000,100,nan,,162.718683296,8.97302e+12,2.70142e+17,8.74299e-08,0.8,19143.7228725,17.2771250864,5227.8,0.0577941,1,
11.9999987262,538.865,16434.5811387,177.626709235,inf,2.08542e-06,2664,177.626709235,nan,77206.5,50000,100,nan,,177.626709235,2.79855e+17,1.11763e+22,1.73573e-07,0.8,16434.5811387,18.7687687688,5340.5,0.0832834,1,
11.9991686925,641.471,15005.5058851,203.423931761,1.17529e+32,2.37214e-06,2342,203.423931761,nan,94598.7,50000,100,nan,,203.423931761,5.84757e+13,2.0319e+18,1.93408e-07,0.8,15005.5058851,21.3492741247,3936.58,0.0824266,1,
9.9999986569,723.758,21178.7902207,199.496755569,inf,2.3284e-06,2386,199.496755569,nan,92935.5,50000,100,nan,,199.496755569,3.78894e+21,1.62727e+26,2.32835e-07,0.8,21178.7902207,20.9555741827,6451.87,0.1,1,
10.0000007366,558.019,22778.8405339,184.498256192,3.10612e+32,2.16169e-06,2570,184.498256192,nan,85005.2,50000,100,nan,,184.498256192,8.19428e+13,3.79067e+18,2.16165e-07,0.8,22778.8405339,19.4552529183,5492.7,0.1,1,
12.0054356781,37.5864,99.390302686,22.1385309045,1.91377e+13,3.57271e-07,15550,22.1385309045,nan,6123.55,50000,100,nan,,22.1385309045,9064.6,2.11279e+09,2.97294e-08,0.8,99.390302686,3.2154340836,801.533,0.0832732,1,
12.0000080043,37.853,96.2342056179,22.2398854112,9.71113e+14,3.58238e-07,15508,22.2398854112,nan,6110.43,50000,100,nan,,22.2398854112,65096.9,1.50296e+10,2.94099e-08,0.8,96.2342056179,3.22414237813,848.923,0.0827102,1,
12.0000009203,37.7534,98.950600111,22.4412986753,1.0192e+18,3.60563e-07,15408,22.4412986753,nan,6085.5,50000,100,nan,,22.4412986753,2.36435e+06,4.8216e+11,2.37028e-08,0.8,98.950600111,3.2450674974,774.356,0.0735294,1,
12.5777586562,37.5317,97.2243099175,22.049711144,1.25404e+11,3.56126e-07,15600,22.049711144,nan,6138.66,50000,100,nan,,22.049711144,857.561,1.70514e+08,2.16266e-08,0.8,97.2243099175,3.20512820513,830.745,0.0708107,1,
12.2359380059,37.8104,100.57313399,22.4667519052,1.35214e+06,3.60844e-07,15396,22.4667519052,nan,6085.97,50000,100,nan,,22.4667519052,8.38629,463603.0,2.50334e-09,0.8,100.57313399,3.24759677838,818.286,0.0199478,1,
10.0004358769,37.72,96.1229507751,22.2023501318,4.6242e+09,3.57823e-07,15526,22.2023501318,nan,6103.74,50000,100,nan,,22.2023501318,137.205,3.59458e+07,3.1451e-08,0.8,96.1229507751,3.2204044828,859.389,0.0937447,1,
24.8913667941,37.6485,93.386601532,22.4492358191,114041.0,3.60563e-07,15408,22.4492358191,nan,5932.38,50000,100,nan,,22.4492358191,4.48242,94825.4,7.37902e-10,0.8,93.386601532,3.2450674974,836.172,0.0076277,1,
19.4077494248,37.2778,100.210583893,21.8866547309,1.59098e+07,3.54399e-07,15676,21.8866547309,nan,5979.08,50000,100,nan,,21.8866547309,15.1443,1.7327e+06,8.71263e-09,0.8,100.210583893,3.18958918091,761.113,0.0405477,1,
12.0000027855,37.7602,95.2036176369,22.1990963403,7.15465e+27,3.57869e-07,15524,22.1990963403,nan,5986.2,50000,100,nan,,22.1990963403,1.75286e+11,4.08172e+16,2.98222e-08,0.8,95.2036176369,3.22081937645,760.431,0.0833333,1,
11.9999992297,37.5335,104.037219864,22.2633211614,2.42468e+26,3.58654e-07,15490,22.2633211614,nan,5956.31,50000,100,nan,,22.2633211614,3.23041e+10,7.50585e+15,2.98876e-08,0.8,104.037219864,3.22788896062,794.139,0.0833333,1,
10.0000003966,37.5108,100.916782609,22.0968941043,1.20909e+13,3.5672e-07,15574,22.0968941043,nan,5933.2,50000,100,nan,,22.0968941043,10205.6,1.5929e+09,1.47719e-08,0.8,100.916782609,3.21047900347,836.934,0.0556774,1,
12.0000072343,37.7597,96.8845829305,22.3042385764,6.1428e+14,3.59025e-07,15474,22.3042385764,nan,5829.41,50000,100,nan,,22.3042385764,51941.1,1.19403e+10,2.93491e-08,0.8,96.8845829305,3.23122657361,717.612,0.0825334,1,
10.0007208171,37.7569,100.81285268,22.1297395907,5.1619e+12,3.57087e-07,15558,22.1297395907,nan,5868.93,50000,100,nan,,22.1297395907,4297.0,1.20232e+09,3.56473e-08,0.8,100.81285268,3.21378069161,783.094,0.0999143,1,
11.999997203,nan,99.6706947452,21.9349016157,9.80034e+15,3.54851e-07,15656,21.9349016157,nan,nan,50000,100,nan,,21.9349016157,204376.0,4.79742e+10,2.95444e-08,0.8,99.6706947452,3.19366377108,nan,0.0832961,1,
22.0000070148,37.6039,98.4380678119,22.37363123,1.59515e+13,3.59722e-07,15444,22.37363123,nan,5950.55,50000,100,nan,,22.37363123,12732.6,1.389e+09,1.27322e-08,0.8,98.4380678119,3.2375032375,736.531,0.0392422,1,
47.8018412274,37.596,99.8747808994,21.9531548087,5.09039e+06,3.55124e-07,15644,21.9531548087,nan,5739.1,50000,100,nan,,21.9531548087,14.5945,751985.0,3.01393e-09,0.8,99.8747808994,3.19611352595,690.103,0.0182979,1,
26.3421569885,37.4304,103.459778728,21.9600148393,491768.0,3.55215e-07,15640,21.9600148393,nan,5736.99,50000,100,nan,,21.9600148393,4.8864,250947.0,2.59874e-09,0.8,103.459778728,3.19693094629,679.814,0.0182425,1,
12.0000002566,37.7268,95.5645579224,22.8726740306,7.22977e+22,3.65353e-07,15206,22.8726740306,nan,5889.02,50000,100,nan,,22.8726740306,5.63003e+08,1.28415e+14,3.04459e-08,0.8,95.5645579224,3.28817572011,722.645,0.0833333,1,
11.9999959473,37.8612,100.611816074,22.4406872604,1.35633e+21,3.60469e-07,15412,22.4406872604,nan,5901.27,50000,100,nan,,22.4406872604,7.65965e+07,1.77076e+13,3.00389e-08,0.8,100.611816074,3.244225279,690.97,0.0833332,1,
12.0014876641,37.5399,100.239394919,22.177702412,1.39216e+12,3.57546e-07,15538,22.177702412,nan,5821.1,50000,100,nan,,22.177702412,2447.2,5.69625e+08,2.97176e-08,0.8,100.239394919,3.21791736388,684.942,0.0832245,1,
10.0021105093,35.6168,95.7325598854,22.1905817467,5.97058e+08,3.57777e-07,15528,22.1905817467,nan,4933.68,50000,100,nan,,22.1905817467,52.086,1.29154e+07,2.81707e-08,0.8,95.7325598854,3.21998969603,740.67,0.0887154,1,
12.000000953,37.2617,101.545875113,21.6417722087,9.3356e+15,3.51662e-07,15798,21.6417722087,nan,5593.96,50000,100,nan,,21.6417722087,220825.0,4.66168e+10,2.36755e-08,0.8,101.545875113,3.16495758957,711.737,0.0742371,1,
nan,nan,101.382156353,22.5504956732,nan,nan,15360,22.5504956732,nan,nan,50000,100,nan,nan,22.5504956732,nan,nan,nan,0.8,101.382156353,3.25520833333,nan,nan,1,nan
nan,nan,98.6977569327,22.1942103736,nan,nan,15530,22.1942103736,nan,nan,50000,100,nan,nan,22.1942103736,nan,nan,nan,0.8,98.6977569327,3.2195750161,nan,nan,1,nan
nan,nan,97.1640843818,22.0556901152,nan,nan,15594,22.0556901152,nan,nan,50000,100,nan,nan,22.0556901152,nan,nan,nan,0.8,97.1640843818,3.20636142106,nan,nan,1,nan
nan,nan,95.5601892677,21.8395590571,nan,nan,15700,21.8395590571,nan,nan,50000,100,nan,nan,21.8395590571,nan,nan,nan,0.8,95.5601892677,3.1847133758,nan,nan,1,nan
nan,nan,91.6270698182,22.002309027,nan,nan,15620,22.002309027,nan,nan,50000,100,nan,nan,22.002309027,nan,nan,nan,0.8,91.6270698182,3.20102432778,nan,nan,1,nan
nan,nan,97.1957568227,22.6271620503,nan,nan,15324,22.6271620503,nan,nan,50000,100,nan,nan,22.6271620503,nan,nan,nan,0.8,97.1957568227,3.26285565127,nan,nan,1,nan
nan,nan,99.1702682535,21.4725257643,nan,nan,15886,21.4725257643,nan,nan,50000,100,nan,nan,21.4725257643,nan,nan,nan,0.8,99.1702682535,3.14742540602,nan,nan,1,nan
nan,nan,96.8256828872,22.0761208173,nan,nan,15584,22.0761208173,nan,nan,50000,100,nan,nan,22.0761208173,nan,nan,nan,0.8,96.8256828872,3.20841889117,nan,nan,1,nan
nan,nan,95.2497533749,22.6059922738,nan,nan,15334,22.6059922738,nan,nan,50000,100,nan,nan,22.6059922738,nan,nan,nan,0.8,95.2497533749,3.26072779444,nan,nan,1,nan
nan,nan,99.2055344133,22.6276499896,nan,nan,15320,22.6276499896,nan,nan,50000,100,nan,nan,22.6276499896,nan,nan,nan,0.8,99.2055344133,3.2637075718,nan,nan,1,nan
nan,nan,93.0381871381,22.4205517487,nan,nan,15418,22.4205517487,nan,nan,50000,100,nan,nan,22.4205517487,nan,nan,nan,0.8,93.0381871381,3.24296277079,nan,nan,1,nan
nan,nan,97.0691953101,22.3740504506,nan,nan,15440,22.3740504506,nan,nan,50000,100,nan,nan,22.3740504506,nan,nan,nan,0.8,97.0691953101,3.23834196891,nan,nan,1,nan
nan,nan,103.011033757,22.2026859899,nan,nan,15526,22.2026859899,nan,nan,50000,100,nan,nan,22.2026859899,nan,nan,nan,0.8,103.011033757,3.2204044828,nan,nan,1,nan
nan,nan,101.564615444,22.4533401612,nan,nan,15406,22.4533401612,nan,nan,50000,100,nan,nan,22.4533401612,nan,nan,nan,0.8,101.564615444,3.24548877061,nan,nan,1,nan
nan,nan,99.1627297927,22.6125644937,nan,nan,15324,22.6125644937,nan,nan,50000,100,nan,nan,22.6125644937,nan,nan,nan,0.8,99.1627297927,3.26285565127,nan,nan,1,nan
nan,nan,94.8787684472,22.3984654464,nan,nan,15432,22.3984654464,nan,nan,50000,100,nan,nan,22.3984654464,nan,nan,nan,0.8,94.8787684472,3.24002073613,nan,nan,1,nan
nan,nan,102.54292052,22.0887602806,nan,nan,15578,22.0887602806,nan,nan,50000,100,nan,nan,22.0887602806,nan,nan,nan,0.8,102.54292052,3.20965464116,nan,nan,1,nan
nan,nan,100.755148644,21.9083297991,nan,nan,15666,21.9083297991,nan,nan,50000,100,nan,nan,21.9083297991,nan,nan,nan,0.8,100.755148644,3.19162517554,nan,nan,1,nan
nan,nan,97.1187755224,22.5039824801,nan,nan,15382,22.5039824801,nan,nan,50000,100,nan,nan,22.5039824801,nan,nan,nan,0.8,97.1187755224,3.25055259394,nan,nan,1,nan
nan,nan,94.850185037,22.275565328,nan,nan,15484,22.275565328,nan,nan,50000,100,nan,nan,22.275565328,nan,nan,nan,0.8,94.850185037,3.22913975717,nan,nan,1,nan
nan,nan,101.202758573,22.5271447962,nan,nan,15368,22.5271447962,nan,nan,50000,100,nan,nan,22.5271447962,nan,nan,nan,0.8,101.202758573,3.2535137949,nan,nan,1,nan
nan,nan,101.396729773,22.5617064444,nan,nan,15348,22.5617064444,nan,nan,50000,100,nan,nan,22.5617064444,nan,nan,nan,0.8,101.396729773,3.25775345322,nan,nan,1,nan
nan,nan,97.6449698335,22.4892153232,nan,nan,15386,22.4892153232,nan,nan,50000,100,nan,nan,22.4892153232,nan,nan,nan,0.8,97.6449698335,3.24970752632,nan,nan,1,nan
nan,nan,94.9867918588,22.6352767755,nan,nan,15320,22.6352767755,nan,nan,50000,100,nan,nan,22.6352767755,nan,nan,nan,0.8,94.9867918588,3.2637075718,nan,nan,1,nan
nan,nan,101.853146189,22.0708440522,nan,nan,15586,22.0708440522,nan,nan,50000,100,nan,nan,22.0708440522,nan,nan,nan,0.8,101.853146189,3.20800718594,nan,nan,1,nan
nan,nan,98.1103879179,22.7816113247,nan,nan,15248,22.7816113247,nan,nan,50000,100,nan,nan,22.7816113247,nan,nan,nan,0.8,98.1103879179,3.27911857293,nan,nan,1,nan
nan,nan,92.6058335348,21.8579060641,nan,nan,15694,21.8579060641,nan,nan,50000,100,nan,nan,21.8579060641,nan,nan,nan,0.8,92.6058335348,3.18593092902,nan,nan,1,nan
nan,nan,98.4856580498,22.521132763,nan,nan,15374,22.521132763,nan,nan,50000,100,nan,nan,22.521132763,nan,nan,nan,0.8,98.4856580498,3.25224404839,nan,nan,1,nan
nan,nan,103.99996275,22.6023785669,nan,nan,15332,22.6023785669,nan,nan,50000,100,nan,nan,22.6023785669,nan,nan,nan,0.8,103.99996275,3.26115314375,nan,nan,1,nan
nan,nan,95.0115507959,22.0661122582,nan,nan,15592,22.0661122582,nan,nan,50000,100,nan,nan,22.0661122582,nan,nan,nan,0.8,95.0115507959,3.20677270395,nan,nan,1,nan
nan,nan,95.1949549925,21.9517874015,nan,nan,15644,21.9517874015,nan,nan,50000,100,nan,nan,21.9517874015,nan,nan,nan,0.8,95.1949549925,3.19611352595,nan,nan,1,nan
nan,nan,98.2581380185,22.2898451363,nan,nan,15484,22.2898451363,nan,nan,50000,100,nan,nan,22.2898451363,nan,nan,nan,0.8,98.2581380185,3.22913975717,nan,nan,1,nan
nan,nan,94.9699264608,22.2858863112,nan,nan,15486,22.2858863112,nan,nan,50000,100,nan,nan,22.2858863112,nan,nan,nan,0.8,94.9699264608,3.22872271729,nan,nan,1,nan
nan,nan,96.6673684999,22.5259671493,nan,nan,15368,22.5259671493,nan,nan,50000,100,nan,nan,22.5259671493,nan,nan,nan,0.8,96.6673684999,3.2535137949,nan,nan,1,nan
nan,nan,97.1862763826,22.2085862802,nan,nan,15520,22.2085862802,nan,nan,50000,100,nan,nan,22.2085862802,nan,nan,nan,0.8,97.1862763826,3.22164948454,nan,nan,1,nan
nan,nan,95.8392606793,22.4384690476,nan,nan,15410,22.4384690476,nan,nan,50000,100,nan,nan,22.4384690476,nan,nan,nan,0.8,95.8392606793,3.24464633355,nan,nan,1,nan
nan,nan,103.438237107,22.5129560533,nan,nan,15374,22.5129560533,nan,nan,50000,100,nan,nan,22.5129560533,nan,nan,nan,0.8,103.438237107,3.25224404839,nan,nan,1,nan
nan,nan,99.3669972646,22.517101718,nan,nan,15372,22.517101718,nan,nan,50000,100,nan,nan,22.517101718,nan,nan,nan,0.8,99.3669972646,3.25266718709,nan,nan,1,nan
nan,nan,96.8945064062,23.0263822088,nan,nan,15132,23.0263822088,nan,nan,50000,100,nan,nan,23.0263822088,nan,nan,nan,0.8,96.8945064062,3.30425588158,nan,nan,1,nan
nan,nan,101.449805308,21.7363930274,nan,nan,15754,21.7363930274,nan,nan,50000,100,nan,nan,21.7363930274,nan,nan,nan,0.8,101.449805308,3.17379713089,nan,nan,1,nan
nan,nan,99.9838049045,22.5337920882,nan,nan,15368,22.5337920882,nan,nan,50000,100,nan,nan,22.5337920882,nan,nan,nan,0.8,99.9838049045,3.2535137949,nan,nan,1,nan
nan,nan,100.024484281,22.0969106,nan,nan,15574,22.0969106,nan,nan,50000,100,nan,nan,22.0969106,nan,nan,nan,0.8,100.024484281,3.21047900347,nan,nan,1,nan
nan,nan,99.8881624156,22.5638693896,nan,nan,15350,22.5638693896,nan,nan,50000,100,nan,nan,22.5638693896,nan,nan,nan,0.8,99.8881624156,3.25732899023,nan,nan,1,nan
nan,nan,89.4224245141,22.1983187849,nan,nan,15528,22.1983187849,nan,nan,50000,100,nan,nan,22.1983187849,nan,nan,nan,0.8,89.4224245141,3.21998969603,nan,nan,1,nan
nan,nan,98.182512125,22.7090948184,nan,nan,15282,22.7090948184,nan,nan,50000,100,nan,nan,22.7090948184,nan,nan,nan,0.8,98.182512125,3.27182305981,nan,nan,1,nan
nan,nan,97.4758930315,22.1074136939,nan,nan,15572,22.1074136939,nan,nan,50000,100,nan,nan,22.1074136939,nan,nan,nan,0.8,97.4758930315,3.21089134344,nan,nan,1,nan
nan,nan,93.8582429406,22.3024770202,nan,nan,15478,22.3024770202,nan,nan,50000,100,nan,nan,22.3024770202,nan,nan,nan,0.8,93.8582429406,3.23039152345,nan,nan,1,nan
nan,nan,97.41464409,22.1279174215,nan,nan,15562,22.1279174215,nan,nan,50000,100,nan,nan,22.1279174215,nan,nan,nan,0.8,97.41464409,3.21295463308,nan,nan,1,nan
nan,nan,99.7828435659,22.2822642215,nan,nan,15484,22.2822642215,nan,nan,50000,100,nan,nan,22.2822642215,nan,nan,nan,0.8,99.7828435659,3.22913975717,nan,nan,1,nan
nan,nan,99.8920351839,22.4451478856,nan,nan,15410,22.4451478856,nan,nan,50000,100,nan,nan,22.4451478856,nan,nan,nan,0.8,99.8920351839,3.24464633355,nan,nan,1,nan
nan,nan,99.3146687277,22.0910869304,nan,nan,15580,22.0910869304,nan,nan,50000,100,nan,nan,22.0910869304,nan,nan,nan,0.8,99.3146687277,3.20924261874,nan,nan,1,nan
nan,nan,97.0528150828,22.4558425872,nan,nan,15398,22.4558425872,nan,nan,50000,100,nan,nan,22.4558425872,nan,nan,nan,0.8,97.0528150828,3.24717495779,nan,nan,1,nan
nan,nan,96.1040617224,22.1818568329,nan,nan,15536,22.1818568329,nan,nan,50000,100,nan,nan,22.1818568329,nan,nan,nan,0.8,96.1040617224,3.21833161689,nan,nan,1,nan
nan,nan,97.0249389739,22.2050667579,nan,nan,15518,22.2050667579,nan,nan,50000,100,nan,nan,22.2050667579,nan,nan,nan,0.8,97.0249389739,3.22206469906,nan,nan,1,nan
nan,nan,97.560702183,22.178179667,nan,nan,15534,22.178179667,nan,nan,50000,100,nan,nan,22.178179667,nan,nan,nan,0.8,97.560702183,3.21874597657,nan,nan,1,nan
nan,nan,95.0659465381,22.4831368373,nan,nan,15392,22.4831368373,nan,nan,50000,100,nan,nan,22.4831368373,nan,nan,nan,0.8,95.0659465381,3.24844074844,nan,nan,1,nan
nan,nan,96.3269837584,22.2509470979,nan,nan,15496,22.2509470979,nan,nan,50000,100,nan,nan,22.2509470979,nan,nan,nan,0.8,96.3269837584,3.22663913268,nan,nan,1,nan
nan,nan,97.7051138331,22.5192946625,nan,nan,15368,22.5192946625,nan,nan,50000,100,nan,nan,22.5192946625,nan,nan,nan,0.8,97.7051138331,3.2535137949,nan,nan,1,nan
nan,nan,98.3673411165,22.5970539296,nan,nan,15338,22.5970539296,nan,nan,50000,100,nan,nan,22.5970539296,nan,nan,nan,0.8,98.3673411165,3.25987742861,nan,nan,1,nan
nan,nan,100.072314889,22.7123598252,nan,nan,15284,22.7123598252,nan,nan,50000,100,nan,nan,22.7123598252,nan,nan,nan,0.8,100.072314889,3.2713949228,nan,nan,1,nan
nan,nan,98.8878171122,22.5951230897,nan,nan,15336,22.5951230897,nan,nan,50000,100,nan,nan,22.5951230897,nan,nan,nan,0.8,98.8878171122,3.26030255608,nan,nan,1,nan
nan,nan,98.8110487361,22.2864650672,nan,nan,15482,22.2864650672,nan,nan,50000,100,nan,nan,22.2864650672,nan,nan,nan,0.8,98.8110487361,3.22955690479,nan,nan,1,nan
