VanillaAvgRet,VarRet,AvgDiscRet,Bound,BatchSize,eRenyi2,AvgEpLen,J,AvgNormIw,MinNormIw,VarJ,VarDiscRet,AvgRet,MaxNormIw,VarNormIw,AvgVanillaIw,MaxVanillaIw,VarVanillaIw,ESSRenyi,MinVanillaIw,ESSClassic
-3.227514309204103,189.419905488036,-3.227514309204103,22.331875,100,1.0000002,500.0,27.205952,0.010000002,3.7268422e-10,0.044624697,189.419905488036,-3.227514309204103,0.99984294,0.009996828,1538.7855,153854.38,236710940.0,99.99997615814777,5.7348105e-05,1.0003142422671705
-1.6863304732596,135.21627989559903,-1.6863304732596,15.937582,100,3.9027426,500.0,22.985943,0.010000002,1.3540507e-05,12.267326,135.21627989559903,-1.6863304732596,0.9471546,0.008961286,10.660081,1009.67444,10183.367,25.62300659484966,0.014434289,1.114619110941134
1.0318868380282555,192.1881866654316,1.0318868380282555,36.00994,100,7.0909114,500.0,47.127953,0.01,1.435923e-06,23.730095,192.1881866654316,1.0318868380282555,0.9395011,0.008817781,7.2900825,684.90405,4686.236,14.102559533268028,0.0010467997,1.1325537196782844
2.0970966096598223,309.35142558310605,2.0970966096598223,62.768906,100,1.0000064,500.0,68.53731,0.01,5.2681917e-18,0.021691415,309.35142558310605,2.0970966096598223,0.999977,0.009999538,7120.121,711995.75,5069376500.0,99.99935627398028,3.7510164e-12,1.0000459979945164
4.901074401370992,364.2411458881142,4.901074401370992,33.85591,100,1.0000105,500.0,39.129955,0.01,7.743252e-09,0.13064715,364.2411458881142,4.901074401370992,0.99938023,0.009987483,1144.1919,114348.27,130753630.0,99.99895096925673,0.0008859766,1.001240701750006
11.063597517433694,487.8123854953412,11.063597517433694,39.88505,100,2.4609358,500.0,47.669827,0.01,2.3162343e-05,11.4667425,487.8123854953412,11.063597517433694,0.9629252,0.009265132,24.469027,2356.184,55473.426,40.63494819225855,0.056675997,1.0784602072546012
17.26315475997494,432.17194874617667,17.26315475997494,56.335487,100,1.0000069,500.0,62.28493,0.01,9.370179e-09,0.21368779,432.17194874617667,17.26315475997494,0.999606,0.0099920435,1426.566,142600.4,203347140.0,99.99930859090111,0.001336718,1.0007884157156688
15.29003797404199,474.10305705462156,15.29003797404199,57.507263,100,1.0000045,500.0,62.79198,0.01,9.0036e-41,4.484104e-05,474.10305705462156,15.29003797404199,0.99999994,0.010000002,17860.984,1786098.2,31901470000.0,99.99954700675174,1.6081434e-34,1.0000001399699086
-0.30848301080028495,1163.7771081861943,-0.30848301080028495,54.142006,100,1.0000012,500.0,60.53899,0.01,4.6168007e-09,0.15366575,1163.7771081861943,-0.30848301080028495,0.99972117,0.009994368,2440.4172,243973.69,595228300.0,99.99988079085256,0.001126692,1.0005578992160882
5.503358458072649,887.5648871940957,5.503358458072649,46.519917,100,4.312966,500.0,58.03285,0.010000002,2.5093266e-06,22.945072,887.5648871940957,5.503358458072649,0.9404894,0.00883469,13.942662,1311.2926,17174.447,23.185901075130914,0.0034986692,1.1304106642555016
28.071063420914207,683.675604180337,28.071063420914207,52.088844,100,2.2997837,500.0,60.7296,0.01,4.1132174e-05,12.521681,683.675604180337,28.071063420914207,0.95203346,0.009054596,19.154514,1823.5739,33220.895,43.4823499749948,0.07878668,1.1032597578314982
30.614861090893978,623.4826632568305,30.614861090893978,66.213264,100,1.0000012,500.0,72.29802,0.01,5.064e-42,4.700185e-09,623.4826632568305,30.614861090893978,1.0,0.010000002,20094.88,2009488.0,40380410000.0,99.99988079085256,1.0175717e-35,1.0
43.42307777147303,678.3701365697844,43.42307777147303,59.730286,100,3.1152618,500.0,70.71523,0.009999998,4.8707872e-05,19.17579,678.3701365697844,43.42307777147303,0.8920788,0.007939904,7.8810005,703.04736,4931.488,32.10003095737105,0.038386676,1.2562015191621445
49.280115308660434,316.30659996930467,49.280115308660434,68.21011,100,1.0,500.0,75.026146,0.009999997,9.0512325e-10,0.06808482,316.30659996930467,49.280115308660434,0.9997276,0.0099945,1322.8282,132246.8,174891200.0,100.0,0.00011973226,1.0005449834595876
50.47067443498252,434.2775658371086,50.47067443498252,63.362717,100,3.5344627,500.0,75.78691,0.01,6.0679053e-05,24.044134,434.2775658371086,50.47067443498252,0.86748046,0.007506987,5.9293346,514.3582,2639.2324,28.29284356938607,0.03597864,1.3276831971277638
54.22849277575024,285.73114548701705,54.22849277575024,78.98003,100,1.0000015,500.0,86.23805,0.010000002,4.8662806e-11,0.0053829486,285.73114548701705,54.22849277575024,0.99998194,0.0099996375,8226.06,822591.06,6766561000.0,99.99984502816375,4.0030314e-05,1.0000361665356488
54.28768528123187,493.715108441354,54.28768528123187,73.81912,100,1.0000054,500.0,81.299675,0.010000002,5.4622746e-16,0.0038499562,493.715108441354,54.28768528123187,0.9999717,0.00999943,2516.3105,251623.92,633145660.0,99.9994635610747,1.3744779e-10,1.000056632937146
52.36743320351269,737.9845841103319,52.36743320351269,71.14699,100,3.3589468,500.0,85.233086,0.01,4.280973e-06,24.88315,737.9845841103319,52.36743320351269,0.8814104,0.007749812,6.6250944,583.94275,3401.5369,29.771236624853675,0.002836185,1.2866183136297904
65.20691662973346,398.53834229872325,65.20691662973346,71.2314,100,1.8740298,500.0,81.5862,0.009999998,0.000105353145,13.335223,398.53834229872325,65.20691662973346,0.9058302,0.008188462,8.273028,749.39594,5604.4307,53.36094568487353,0.087158956,1.2185347115730814
61.164361223214286,537.5316724814008,61.164361223214286,69.54136,100,3.7089076,500.0,83.857605,0.01,4.612835e-06,24.949797,537.5316724814008,61.164361223214286,0.7333147,0.005356618,2.629751,192.8435,370.44177,26.962116793172868,0.0012130607,1.850806152411197
70.5751634089471,220.0840706449788,70.5751634089471,81.62664,100,1.0000004,500.0,89.128586,0.009999999,3.4156205e-09,0.08513526,220.0840706449788,70.5751634089471,0.99946874,0.009989273,810.2518,80982.13,65580350.0,99.99996423722592,0.00027675126,1.0010634028644676
72.1391971765857,183.2603762935514,72.1391971765857,74.86788,100,2.3527215,500.0,87.03553,0.01,4.7036872e-05,18.38302,183.2603762935514,72.1391971765857,0.84960985,0.007195118,5.74066,487.73218,2371.165,42.50396913101897,0.027002271,1.3844341413411898
73.56963482841006,118.95157717528274,73.56963482841006,77.57962,100,2.039758,500.0,88.54569,0.01,0.00010213065,13.242136,118.95157717528274,73.56963482841006,0.89402974,0.007974392,8.541956,763.6763,5818.5166,49.0254243974395,0.087239556,1.2508369703509283
77.47948276401684,125.98007620346456,77.47948276401684,85.031586,100,1.0000014,500.0,92.87526,0.01,5.7168914e-10,0.08306961,125.98007620346456,77.47948276401684,0.9993719,0.009987316,573.56506,57320.48,32855950.0,99.99985694905718,3.2790093e-05,1.0012574446513662
74.14366246647246,196.27577486087552,74.14366246647246,78.99259,100,2.0110106,500.0,89.95041,0.01,0.00013308298,13.7858305,196.27577486087552,74.14366246647246,0.8929194,0.007954246,7.676658,685.46375,4687.5244,49.72624096154143,0.102163255,1.2539650249177718
79.35392649900928,82.1373079683938,79.35392649900928,76.43757,100,2.4712448,500.0,88.92531,0.01,0.00011342728,21.37404,82.1373079683938,79.35392649900928,0.6571156,0.004292594,2.945486,193.55249,372.42075,40.46543649335774,0.03340985,2.2990259914088145
80.49654838611687,83.50971013197,80.49654838611687,80.23738,100,2.4547641,500.0,92.87193,0.009999999,8.045589e-05,21.52566,83.50971013197,80.49654838611687,0.7236504,0.0052132746,3.6928275,267.2316,710.93286,40.73711150912872,0.02971097,1.9007279678405795
82.63963042414393,48.849064628724726,82.63963042414393,76.40976,100,1.1338998,500.0,84.79877,0.01,0.0018924274,6.1224217,48.849064628724726,82.63963042414393,0.024547992,2.103311e-05,1.0675622,2.6206508,0.23971204,88.19121345699534,0.2020284,82.76585114700812
