MinNormIw,EpsThisIter,VarRet,Bound,AvgEpLen,eRenyi2,MaxVanillaIw,AvgNormIw,J,MinVanillaIw,ESSClassic,VanillaAvgRet,VarNormIw,BatchSize,VarJ,AvgRet,VarDiscRet,AvgVanillaIw,Delta,IterType,MaxNormIw,ESSRenyi,AvgDiscRet,VarVanillaIw
0.0014437165,100,65.32070033345872,-9.439437,200.0,1.008424,1.0769556,0.0025,-8.4104805,0.5803071,397.37168880213807,-9.079197875356805,4.144268e-08,400,7.432741,-9.079197875356805,65.32070033345872,1.0048842,0.6,1,0.0026793026,396.6585312167451,-9.079197875356805,0.00669576
0.01,100,59.53111200147352,-9.766668,200.0,1.0,1.0,0.009999998,-7.7495613,1.0,100.0,-7.749561330866762,3.5044917e-18,400,7.6769657,-7.749561330866762,59.53111200147352,1.0,0.6,2,0.01,400.0,-7.749561330866762,
0.005,100,48.68963396120201,-9.174949,200.0,1.0,1.0,0.0049999994,-7.7486386,1.0,200.00000010221265,-7.7477155999077585,2.179301e-19,400,7.319103,-7.7477155999077585,48.68963396120201,1.0,0.6,2,0.005,400.0,-7.7477155999077585,
0.0033333334,100,68.41174807553907,-9.019697,200.0,1.0,1.0,0.0033333336,-7.85512,1.0,299.999969473632,-8.068082872668484,5.4391416e-20,400,7.63619,-8.068082872668484,68.41174807553907,1.0,0.6,2,0.0033333334,400.0,-8.068082872668484,
0.000114617666,100,52.01220627563698,-8.645594,200.0,1.4797813,3.843409,0.0025,-7.403127,0.04632604,271.87291224212424,-7.670382258468896,2.9528558e-06,400,8.999119,-7.670382258468896,52.01220627563698,1.0104473,0.6,1,0.009509178,270.3102195587718,-7.670382258468896,0.48238018
0.01,100,61.78637926491328,-10.325718,200.0,1.0,1.0,0.009999998,-8.297164,1.0,100.0,-8.29716415611975,3.5044917e-18,400,7.82103,-8.29716415611975,61.78637926491328,1.0,0.6,2,0.01,400.0,-8.29716415611975,
0.005,100,59.9786421739155,-10.230073,200.0,1.0,1.0,0.0049999994,-8.793598,1.0,200.00000010221265,-9.290032099804852,2.179301e-19,400,7.779469,-9.290032099804852,59.9786421739155,1.0,0.6,2,0.005,400.0,-9.290032099804852,
0.0033333334,100,50.76627281767061,-9.762507,200.0,1.0,1.0,0.0033333336,-8.589631,1.0,299.999969473632,-8.18170052608267,5.4391416e-20,400,7.5619335,-8.18170052608267,50.76627281767061,1.0,0.6,2,0.0033333334,400.0,-8.18170052608267,
0.0019612096,100,57.605755777214846,-9.5697,200.0,1.185073,6.1412654,0.0025,-8.463954,0.77260983,340.4509289931367,-8.674142034794388,1.0959409e-06,400,7.925984,-8.674142034794388,57.605755777214846,0.9848639,0.6,1,0.015589122,337.53194436075717,-8.674142034794388,0.17008248
0.01,100,48.53072521634888,-9.86739,200.0,1.0,1.0,0.009999998,-7.877305,1.0,100.0,-7.877305477952598,3.5044917e-18,400,6.93148,-7.877305477952598,48.53072521634888,1.0,0.6,2,0.01,400.0,-7.877305477952598,
0.005,100,53.80059580033531,-9.955909,200.0,1.0,1.0,0.0049999994,-8.532911,1.0,200.00000010221265,-9.18851867985056,2.179301e-19,400,7.147295,-9.18851867985056,53.80059580033531,1.0,0.6,2,0.005,400.0,-9.18851867985056,
0.0033333334,100,44.93361748746457,-9.223883,200.0,1.0,1.0,0.0033333336,-8.062011,1.0,299.999969473632,-7.120206554496811,5.4391416e-20,400,7.023352,-7.120206554496811,44.93361748746457,1.0,0.6,2,0.0033333334,400.0,-7.120206554496811,
0.0014210929,100,54.269893849761466,-8.921531,200.0,1.0500296,2.3062923,0.0025,-7.8904567,0.5666673,380.53555431901555,-7.575370508684349,3.2049013e-07,400,7.2242503,-7.575370508684349,54.269893849761466,0.9968865,0.6,1,0.005783738,380.94162917261895,-7.575370508684349,0.050959613
0.01,100,56.909926264370235,-10.375391,200.0,1.0,1.0,0.009999998,-8.379992,1.0,100.0,-8.379991247674193,3.5044917e-18,400,7.506052,-8.379991247674193,56.909926264370235,1.0,0.6,2,0.01,400.0,-8.379991247674193,
0.005,100,59.395138558917346,-10.3257475,200.0,1.0,1.0,0.0049999994,-8.914787,1.0,200.00000010221265,-9.449583658658,2.179301e-19,400,7.60638,-9.449583658658,59.395138558917346,1.0,0.6,2,0.005,400.0,-9.449583658658,
0.0033333334,100,48.26236539120101,-9.755567,200.0,1.0,1.0,0.0033333336,-8.585019,1.0,299.999969473632,-7.925483589168502,5.4391416e-20,400,7.3969874,-7.925483589168502,48.26236539120101,1.0,0.6,2,0.0033333334,400.0,-7.925483589168502,
,100,45.59506973431831,-8.194748,200.0,5.25839,7.4489627,0.0025,-5.870159,,86.17689216539193,-7.139892961661257,2.2817141e-05,400,13.555083,-7.139892961661257,45.59506973431831,1.1060061,0.6,1,0.016837526,76.0689115525412,-7.139892961661257,4.4657693
0.01,100,56.63106039831906,-10.324376,200.0,1.0,1.0,0.009999998,-8.285123,1.0,100.0,-8.285122893792744,3.5044917e-18,400,7.4876394,-8.285122893792744,56.63106039831906,1.0,0.6,2,0.01,400.0,-8.285122893792744,
0.005,100,63.65464106983037,-10.248024,200.0,1.0,1.0,0.0049999994,-8.806054,1.0,200.00000010221265,-9.326986090677375,2.179301e-19,400,7.733873,-9.326986090677375,63.65464106983037,1.0,0.6,2,0.005,400.0,-9.326986090677375,
0.0033333334,100,67.06369188573716,-10.529473,200.0,1.0,1.0,0.0033333336,-9.35211,1.0,299.999969473632,-10.44422125721739,5.4391416e-20,400,7.9121785,-10.44422125721739,67.06369188573716,1.0,0.6,2,0.0033333334,400.0,-10.44422125721739,
nan,100,45.59506973431831,nan,200.0,nan,inf,nan,nan,0.13424689,nan,-7.139892961661257,nan,500,nan,-7.139892961661257,59.29502638695074,inf,0.6,,nan,nan,-8.995484207902532,nan
,100,39.66321981142829,-7.858365,200.0,7.43896,10.515551,0.002,-5.385383,,73.11097417815454,-6.642677907850661,2.340248e-05,500,14.481142,-6.642677907850661,39.66321981142829,1.1083283,0.6,1,0.018975515,67.21369585715449,-6.642677907850661,7.1868544
0.01,100,60.13705149461996,-9.837451,200.0,1.0,1.0,0.009999998,-7.7926316,1.0,100.0,-7.792631813410611,3.5044917e-18,500,7.715937,-7.792631813410611,60.13705149461996,1.0,0.6,2,0.01,500.0,-7.792631813410611,
0.005,100,58.15746409585514,-9.168263,200.0,1.0,1.0,0.0049999994,-7.7223577,1.0,200.00000010221265,-7.652084411702853,2.179301e-19,500,7.652498,-7.652084411702853,58.15746409585514,1.0,0.6,2,0.005,500.0,-7.652084411702853,
0.0033333334,100,39.80074505211984,-8.595532,200.0,1.0,1.0,0.0033333336,-7.414955,1.0,299.999969473632,-6.800148204081479,5.4391416e-20,500,7.236278,-6.800148204081479,39.80074505211984,1.0,0.6,2,0.0033333334,500.0,-6.800148204081479,
0.0025,100,41.517317691187486,-8.32642,200.0,1.0,1.0,0.0024999997,-7.3040104,1.0,400.0,-6.971177585953718,5.434597e-20,500,7.04168,-6.971177585953718,41.517317691187486,1.0,0.6,2,0.0025,500.0,-6.971177585953718,
0.0015273242,100,64.61545817441466,-8.465421,200.0,1.2643062,6.447539,0.0019999999,-7.437177,0.76820284,407.3235532487053,-9.008903832855273,9.119258e-07,500,7.651729,-9.008903832855273,64.61545817441466,1.005946,0.6,1,0.012818856,395.4738218416788,-9.008903832855273,0.23070069
0.01,100,55.029704617061746,-10.746832,200.0,1.0,1.0,0.009999998,-8.758817,1.0,100.0,-8.758816565804363,3.5044917e-18,500,7.3810163,-8.758816565804363,55.029704617061746,1.0,0.6,2,0.01,500.0,-8.758816565804363,
0.005,100,50.972815928361,-9.474836,200.0,1.0,1.0,0.0049999994,-8.045992,1.0,200.00000010221265,-7.333167622692835,2.179301e-19,500,7.2786922,-7.333167622692835,50.972815928361,1.0,0.6,2,0.005,500.0,-7.333167622692835,
0.0033333334,100,44.16954786313516,-8.881781,200.0,1.0,1.0,0.0033333336,-7.7151337,1.0,299.999969473632,-7.053416536036317,5.4391416e-20,500,7.079157,-7.053416536036317,44.16954786313516,1.0,0.6,2,0.0033333334,500.0,-7.053416536036317,
0.0025,100,54.215299272342236,-8.704772,200.0,1.0,1.0,0.0024999997,-7.6944265,1.0,400.0,-7.632305249161745,5.434597e-20,500,7.1418076,-7.632305249161745,54.215299272342236,1.0,0.6,2,0.0025,500.0,-7.632305249161745,
0.0016896718,100,61.86902233103005,-8.768624,200.0,1.10349,3.8988087,0.002,-7.815233,0.8383516,465.15705095705306,-8.919761886676811,3.0022306e-07,500,7.383065,-8.919761886676811,61.86902233103005,0.9923248,0.6,1,0.007857928,453.107868910724,-8.919761886676811,0.07390807
0.01,100,70.45429962190826,-11.221844,200.0,1.0,1.0,0.009999998,-9.185822,1.0,100.0,-9.185820729674111,3.5044917e-18,500,8.351632,-9.185820729674111,70.45429962190826,1.0,0.6,2,0.01,500.0,-9.185820729674111,
0.005,100,60.092982829502056,-10.416415,200.0,1.0,1.0,0.0049999994,-8.97673,1.0,200.00000010221265,-8.767641279375045,2.179301e-19,500,8.041432,-8.767641279375045,60.092982829502056,1.0,0.6,2,0.005,500.0,-8.767641279375045,
0.0033333334,100,54.11503098251796,-10.001813,200.0,1.0,1.0,0.0033333336,-8.826315,1.0,299.999969473632,-8.525483967464334,5.4391416e-20,500,7.811079,-8.525483967464334,54.11503098251796,1.0,0.6,2,0.0033333334,500.0,-8.525483967464334,
0.0025,100,55.43252739854987,-9.774868,200.0,1.0,1.0,0.0024999997,-8.756857,1.0,400.0,-8.548482059067872,5.434597e-20,500,7.713218,-8.548482059067872,55.43252739854987,1.0,0.6,2,0.0025,500.0,-8.548482059067872,
8.410062e-05,100,64.74643992600568,-9.613033,200.0,1.0696683,1.264292,0.002,-8.671313,0.041709423,464.4963536817842,-8.738911906968971,3.063507e-07,500,7.9775214,-8.738911906968971,64.74643992600568,0.99189335,0.6,1,0.00254925,467.4346274189716,-8.738911906968971,0.07535099
0.01,100,60.00830716796917,-9.877024,200.0,1.0,1.0,0.009999998,-7.9008093,1.0,100.0,-7.900809798871502,3.5044917e-18,500,7.707673,-7.900809798871502,60.00830716796917,1.0,0.6,2,0.01,500.0,-7.900809798871502,
0.005,100,48.884892615145,-9.58192,200.0,1.0,1.0,0.0049999994,-8.141539,1.0,200.00000010221265,-8.382268862637547,2.179301e-19,500,7.3457527,-8.382268862637547,48.884892615145,1.0,0.6,2,0.005,500.0,-8.382268862637547,
0.0033333334,100,55.01480164591977,-9.323418,200.0,1.0,1.0,0.0033333336,-8.147351,1.0,299.999969473632,-8.158972388841946,5.4391416e-20,500,7.357197,-8.158972388841946,55.01480164591977,1.0,0.6,2,0.0033333334,500.0,-8.158972388841946,
0.0025,100,60.250924915856345,-9.198084,200.0,1.0,1.0,0.0024999997,-8.179581,1.0,400.0,-8.276271788370844,5.434597e-20,500,7.4506025,-8.276271788370844,60.250924915856345,1.0,0.6,2,0.0025,500.0,-8.276271788370844,
0.0013773552,100,57.6903444200263,-9.167785,200.0,1.2274354,4.541254,0.002,-8.156045,0.68749875,413.54357591990885,-8.878957475391276,8.379251e-07,500,7.9458084,-8.878957475391276,57.6903444200263,0.9982883,0.6,1,0.009098082,407.35342992173827,-8.878957475391276,0.20876472
0.01,100,60.13628885045896,-11.775604,200.0,1.0,1.0,0.009999998,-9.778624,1.0,100.0,-9.778623309856119,3.5044917e-18,500,7.7158875,-9.778623309856119,60.13628885045896,1.0,0.6,2,0.01,500.0,-9.778623309856119,
0.005,100,53.93476834302306,-10.7007475,200.0,1.0,1.0,0.0049999994,-9.2609005,1.0,200.00000010221265,-8.743176067506699,2.179301e-19,500,7.532145,-8.743176067506699,53.93476834302306,1.0,0.6,2,0.005,500.0,-8.743176067506699,
0.0033333334,100,57.77713800435528,-10.134935,200.0,1.0,1.0,0.0033333336,-8.959306,1.0,299.999969473632,-8.356116131060341,5.4391416e-20,500,7.5545025,-8.356116131060341,57.77713800435528,1.0,0.6,2,0.0033333334,500.0,-8.356116131060341,
0.0025,100,58.2436197542164,-9.9221115,200.0,1.0,1.0,0.0024999997,-8.902696,1.0,400.0,-8.732868049123576,5.434597e-20,500,7.564905,-8.732868049123576,58.2436197542164,1.0,0.6,2,0.0025,500.0,-8.732868049123576,
0.00049556623,100,60.1102678214559,-9.535801,200.0,1.4024247,5.1980944,0.002,-8.456019,0.24497116,363.1285337118187,-8.262819928673197,1.5107132e-06,500,8.888677,-8.262819928673197,60.1102678214559,0.9886515,0.6,1,0.010515524,356.52538240186,-8.262819928673197,0.3691548
0.01,100,52.085041302352444,-9.597022,200.0,1.0,1.0,0.009999998,-7.600891,1.0,100.0,-7.6008911948148405,3.5044917e-18,500,7.180821,-7.6008911948148405,52.085041302352444,1.0,0.6,2,0.01,500.0,-7.6008911948148405,
0.005,100,51.14991789872259,-9.067453,200.0,1.0,1.0,0.0049999994,-7.6312857,1.0,200.00000010221265,-7.661681545842238,2.179301e-19,500,7.148582,-7.661681545842238,51.14991789872259,1.0,0.6,2,0.005,500.0,-7.661681545842238,
0.0033333334,100,44.81722345179684,-8.878232,200.0,1.0,1.0,0.0033333336,-7.7056065,1.0,299.999969473632,-7.854245673380805,5.4391416e-20,500,6.9906282,-7.854245673380805,44.81722345179684,1.0,0.6,2,0.0033333334,500.0,-7.854245673380805,
0.0025,100,54.38433965583814,-8.694239,200.0,1.0,1.0,0.0024999997,-7.6787148,1.0,400.0,-7.59804140795431,5.434597e-20,500,7.079121,-7.59804140795431,54.38433965583814,1.0,0.6,2,0.0025,500.0,-7.59804140795431,
7.545806e-05,100,48.02166258646494,-8.420847,200.0,1.4711494,3.5211062,0.002,-7.319147,0.036356073,339.54025302120186,-7.524074608719686,1.8941066e-06,500,8.408488,-7.524074608719686,48.02166258646494,0.96361005,0.6,1,0.0073081558,339.8702979102976,-7.524074608719686,0.43969044
0.01,100,48.1842721576465,-10.40028,200.0,1.0,1.0,0.009999998,-8.399639,1.0,100.0,-8.39963975205125,3.5044917e-18,500,6.9066944,-8.39963975205125,48.1842721576465,1.0,0.6,2,0.01,500.0,-8.39963975205125,
0.005,100,60.660598443331075,-9.843698,200.0,1.0,1.0,0.0049999994,-8.408572,1.0,200.00000010221265,-8.417505398893507,2.179301e-19,500,7.3401833,-8.417505398893507,60.660598443331075,1.0,0.6,2,0.005,500.0,-8.417505398893507,
0.0033333334,100,57.620178635762855,-9.548159,200.0,1.0,1.0,0.0033333336,-8.376384,1.0,299.999969473632,-8.31200782767139,5.4391416e-20,500,7.4118547,-8.31200782767139,57.620178635762855,1.0,0.6,2,0.0033333334,500.0,-8.31200782767139,
0.0025,100,55.99153219749575,-9.178557,200.0,1.0,1.0,0.0024999997,-8.163771,1.0,400.0,-7.525932919183847,5.434597e-20,500,7.429348,-7.525932919183847,55.99153219749575,1.0,0.6,2,0.0025,500.0,-7.525932919183847,
0.00157076,100,61.603732880722504,-8.907145,200.0,1.2420458,9.910769,0.002,-7.8955917,0.7919607,379.50517073605266,-7.776499775051364,1.2725656e-06,500,8.482873,-7.776499775051364,61.603732880722504,1.008379,0.6,1,0.019656835,402.56165758153224,-7.776499775051364,0.32349515
0.01,100,50.395736259599225,-10.4061775,200.0,1.0,1.0,0.009999998,-8.44401,1.0,100.0,-8.444010019286365,3.5044917e-18,500,7.063411,-8.444010019286365,50.395736259599225,1.0,0.6,2,0.01,500.0,-8.444010019286365,
0.005,100,67.19485656816391,-10.149082,200.0,1.0,1.0,0.0049999994,-8.712547,1.0,200.00000010221265,-8.981084697196813,2.179301e-19,500,7.634098,-8.981084697196813,67.19485656816391,1.0,0.6,2,0.005,500.0,-8.981084697196813,
0.0033333334,100,50.881540897329614,-9.709886,200.0,1.0,1.0,0.0033333336,-8.53696,1.0,299.999969473632,-8.185783052328643,5.4391416e-20,500,7.4636145,-8.185783052328643,50.881540897329614,1.0,0.6,2,0.0033333334,500.0,-8.185783052328643,
0.0025,100,47.34009337876011,-9.286718,200.0,1.0,1.0,0.0024999997,-8.270935,1.0,400.0,-7.472862162791041,5.434597e-20,500,7.3285837,-7.472862162791041,47.34009337876011,1.0,0.6,2,0.0025,500.0,-7.472862162791041,
0.001530752,100,49.47034926313662,-9.13564,200.0,1.1665033,6.0366383,0.002,-8.154368,0.76774436,425.20960575699655,-8.416867923773275,7.049725e-07,500,7.6703568,-8.416867923773275,49.47034926313662,1.0030943,0.6,1,0.012036033,428.63144547163876,-8.416867923773275,0.17733553
