J,VanillaAvgRet,VarVanillaIw,VarNormIw,AvgNormIw,ESSClassic,VarJ,AvgVanillaIw,MaxNormIw,ESSRenyi,BatchSize,AvgEpLen,MinVanillaIw,eRenyi2,MaxVanillaIw,VarDiscRet,AvgRet,Bound,VarRet,MinNormIw,AvgDiscRet
54.537136,11.026843080790348,94446.22,0.009688879,0.01,1.0317798855647877,2.9980032,31.221628,0.98447067,73.0977446780107,100,500.0,3.3282563e-10,1.3680313,3073.6777,1178.0839113406912,11.026843080790348,47.46107,1178.0839113406912,1.0660098e-13,11.026843080790348
52.309654,6.227381819715681,571620.2,0.009945829,0.01,1.0053918794962955,1.2092577,75.81118,0.99731463,86.07239633198922,100,500.0,3.4128174e-13,1.1618127,7560.7603,876.8271465875374,6.227381819715681,46.24295,876.8271465875374,4.5017336e-17,6.227381819715681
53.751568,12.92409934524732,3.4439686e+22,0.009994821,0.01,1.000513251410684,0.18353836,18562750000.0,0.9997434,97.6170391527902,100,500.0,0.13362688,1.0244113,1855798600000.0,1032.8485015743636,12.92409934524732,48.220993,1032.8485015743636,7.198658e-14,12.92409934524732
55.753494,10.869162074142512,181071530000.0,0.009962681,0.01,1.0037084331818076,1.1942037,42632.12,0.9981507,90.88389448914938,100,500.0,3.783401e-23,1.100305,4255328.0,827.024235068952,10.869162074142512,46.65544,827.024235068952,8.874532e-30,10.869162074142512
53.462345,15.816083318073764,664551900000000.0,0.009942793,0.01,1.0056960483180393,0.31747678,2585296.2,0.99716085,96.0707307855286,100,500.0,0.05536537,1.0408998,257795630.0,880.2061357902162,15.816083318073764,47.96462,880.2061357902162,2.1415483e-10,15.816083318073764
52.892345,14.689475556299579,653715800.0,0.009975363,0.010000002,1.0024453266175752,0.7690667,2559.9421,0.9987794,81.7535867419873,100,500.0,2.2928873e-21,1.2231879,255681.75,982.0370316040389,14.689475556299579,46.060204,982.0370316040389,8.956793e-27,14.689475556299579
54.266262,18.491083417134078,59748090000.0,0.00972408,0.010000002,1.0280834803739598,2.067325,24787.787,0.9862166,78.66966742623471,100,500.0,6.945818e-06,1.271138,2444612.8,866.6747208041271,18.491083417134078,48.146862,866.6747208041271,2.802113e-12,18.491083417134078
69.34528,11.829458419880448,6161928.5,0.0098529635,0.01,1.0147716544058183,3.5666137,250.07768,0.9926939,73.864889529451,100,500.0,0.009062676,1.3538232,24825.059,1059.1568193543014,11.829458419880448,59.906837,1059.1568193543014,3.6239445e-07,11.829458419880448
53.329845,23.05903855656111,320.45898,0.008354409,0.010000002,1.194619707489062,9.189605,1.9585218,0.91455853,40.0520237506374,100,500.0,5.2583164e-34,2.4967527,179.11829,826.1414901278677,23.05903855656111,42.604958,826.1414901278677,2.6848392e-36,23.05903855656111
50.04391,25.323498396006954,52079.254,0.008510178,0.010000002,1.1730101539161888,4.223262,24.737915,0.9223361,63.57058619987757,100,500.0,6.571806e-17,1.5730546,2281.6672,863.6704895689143,25.323498396006954,43.226837,863.6704895689143,2.6565721e-20,25.323498396006954
58.174526,31.443101083420366,1905.4238,0.008713727,0.01,1.1459233503436037,8.575475,4.676208,0.9340469,40.64430016149948,100,500.0,7.6684377e-38,2.4603696,436.7798,725.0807455612372,31.443101083420366,50.376217,725.0807455612372,1.63988e-40,31.443101083420366
52.848064,38.78275872789925,32559675000000.0,0.009633932,0.010000003,1.0376038662247096,3.2673395,581350.8,0.9815872,80.66569569696821,100,500.0,0.2844668,1.2396843,57064652.0,603.0455059731723,38.78275872789925,46.458267,603.0455059731723,4.8932036e-09,38.78275872789925
52.299183,39.51700904744497,302639.28,0.006520002,0.01,1.5255994678886124,7.087597,68.130066,0.8059807,58.28450992970861,100,500.0,0.097216316,1.7157217,5491.1514,586.2868910106952,39.51700904744497,44.815643,586.2868910106952,1.4269224e-05,39.51700904744497
51.454105,46.10713898377995,344404.5,0.008975669,0.01,1.1128532387033008,1.0446757,61.94425,0.9478817,87.61384770813126,100,500.0,0.3968744,1.1413721,5871.582,271.0067533541629,46.10713898377995,45.996704,271.0067533541629,6.4069616e-05,46.10713898377995
51.839775,48.00636189213959,0.40547788,5.2309242e-05,0.01,65.88216472297223,3.572982,0.8804291,0.033189207,73.76944200117734,100,500.0,0.0041015423,1.3555748,2.9220743,212.3187240441118,48.00636189213959,45.264362,212.3187240441118,4.658572e-05,48.00636189213959
51.383347,51.16528990046124,0.052549906,4.701637e-06,0.01,95.55239292997068,2.396691,1.0572104,0.019895164,98.58896833205856,100,500.0,0.62747425,1.0143123,2.1033375,4.34393657064366,51.16528990046124,46.508457,4.34393657064366,0.005935188,51.16528990046124
51.22911,51.2291138268547,,3.5044917e-18,0.009999998,100.0,2.3394275,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.528203325187931,51.2291138268547,46.237457,5.528203325187931,0.01,51.2291138268547
50.8099,50.80988606689908,4.1955037e-11,4.1996427e-15,0.01,99.99999618529877,2.0156431,0.9999989,0.010000198,100.0,100,500.0,0.9999797,1.0,1.0000187,4.103854022631006,50.80988606689908,46.17086,4.103854022631006,0.009999807,50.80988606689908
50.943855,50.943853716501906,,3.5044917e-18,0.009999998,100.0,5.4890594,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,30.43411706020551,50.943853716501906,45.593678,30.43411706020551,0.01,50.943853716501906
51.20839,51.20829248054578,1.0327875e-09,1.0326935e-13,0.010000002,99.9999961853366,6.632688,1.0000088,0.010001164,100.0,100,500.0,0.99984854,1.0,1.0001253,44.44885249267361,51.20829248054578,45.927967,44.44885249267361,0.009998397,51.20829248054578
51.063507,51.06350955194108,,3.5044917e-18,0.009999998,100.0,5.9616327,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,35.90006929899146,51.06350955194108,46.12569,35.90006929899146,0.01,51.06350955194108
50.78605,50.786051884641246,,3.5044917e-18,0.009999998,100.0,5.896051,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,35.11456160299017,50.786051884641246,45.92201,35.11456160299017,0.01,50.786051884641246
51.017513,51.01751441227034,,3.5044917e-18,0.009999998,100.0,5.0913396,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,26.18357021969682,51.01751441227034,46.06228,26.18357021969682,0.01,51.01751441227034
50.936638,50.936636934438596,,3.5044917e-18,0.009999998,100.0,5.4721074,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,30.246424873728632,50.936636934438596,46.195774,30.246424873728632,0.01,50.936636934438596
51.63526,51.63526139852439,,3.5044917e-18,0.009999998,100.0,2.7246294,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,7.498589687158886,51.63526139852439,46.004463,7.498589687158886,0.01,51.63526139852439
50.438,50.43800067131561,,3.5044917e-18,0.009999998,100.0,6.595696,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,43.94264436418159,50.43800067131561,45.516876,43.94264436418159,0.01,50.43800067131561
51.237057,51.23705753476241,,3.5044917e-18,0.009999998,100.0,2.2209778,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,4.982568505025785,51.23705753476241,46.36338,4.982568505025785,0.01,51.23705753476241
51.546883,51.54688321809109,,3.5044917e-18,0.009999998,100.0,5.9589944,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,35.86830439943849,51.54688321809109,46.36064,35.86830439943849,0.01,51.54688321809109
51.51749,51.51749171103874,,3.5044917e-18,0.009999998,100.0,2.2940202,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.315686151029566,51.51749171103874,46.676453,5.315686151029566,0.01,51.51749171103874
50.726585,50.726524634326644,2.0161205e-10,2.0153448e-14,0.01,99.99999237060707,6.460485,1.0000001,0.010000238,99.9992370663676,100,500.0,0.9999173,1.0000076,1.000024,42.16466889444675,50.726524634326644,45.479115,42.16466889444675,0.009999172,50.726524634326644
51.54724,51.547240923127745,,3.5044917e-18,0.009999998,100.0,2.4008136,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.82212650082384,51.547240923127745,46.686024,5.82212650082384,0.01,51.547240923127745
51.682663,51.682665676332434,,3.5044917e-18,0.009999998,100.0,2.458886,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.1071919335330245,51.682665676332434,46.773018,6.1071919335330245,0.01,51.682665676332434
51.499115,51.499116612393735,,3.5044917e-18,0.009999998,100.0,2.4647248,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.136232653436883,51.499116612393735,46.38994,6.136232653436883,0.01,51.499116612393735
51.0509,51.05090178817912,,3.5044917e-18,0.009999998,100.0,2.5844834,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.747025759330892,51.05090178817912,46.26078,6.747025759330892,0.01,51.05090178817912
50.90771,50.90771308563856,,3.5044917e-18,0.009999998,100.0,5.770087,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,33.63020456615156,50.90771308563856,45.924755,33.63020456615156,0.01,50.90771308563856
50.930782,50.93078014578984,1.9626052e-13,1.9791618e-17,0.01,99.99998474121152,5.155339,0.99999994,0.010000006,100.0,100,500.0,0.99999803,1.0,1.0000006,26.846057399255255,50.93078014578984,46.129757,26.846057399255255,0.009999981,50.93078014578984
51.218697,51.21869182266827,9.825873e-12,9.821251e-16,0.01,99.99997711183082,2.466737,1.0000005,0.010000127,100.0,100,500.0,0.999993,1.0,1.0000132,6.146256412647838,51.21869182266827,46.106045,6.146256412647838,0.009999925,51.21869182266827
49.84928,49.849281231201175,,3.5044917e-18,0.009999998,100.0,9.183517,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,85.18887906979101,49.849281231201175,44.869827,85.18887906979101,0.01,49.849281231201175
50.71245,50.71244863027983,,3.5044917e-18,0.009999998,100.0,5.429566,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,29.777970544695318,50.71244863027983,46.007896,29.777970544695318,0.01,50.71244863027983
50.644897,50.64490052079509,,3.5044917e-18,0.009999998,100.0,7.719749,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,60.196485656140204,50.64490052079509,45.589508,60.196485656140204,0.01,50.64490052079509
50.032185,50.03216006238702,1.256602e-11,1.2578059e-15,0.010000002,99.99998474121735,9.225513,1.0000004,0.010000066,99.9992370663676,100,500.0,0.9999853,1.0000076,1.0000069,85.97179679322745,50.03216006238702,45.159157,85.97179679322745,0.00999985,50.03216006238702
51.29448,51.294478382763806,,3.5044917e-18,0.009999998,100.0,2.259728,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.15795038482666,51.294478382763806,46.56765,5.15795038482666,0.01,51.294478382763806
51.20579,51.205790839705514,,3.5044917e-18,0.009999998,100.0,7.1600437,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,51.78405946201822,51.205790839705514,45.810932,51.78405946201822,0.01,51.205790839705514
51.33657,51.33657264773508,,3.5044917e-18,0.009999998,100.0,5.639252,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,32.122389662256275,51.33657264773508,46.04241,32.122389662256275,0.01,51.33657264773508
51.47684,51.47684165222638,,3.5044917e-18,0.009999998,100.0,2.0900614,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,4.412482659355508,51.47684165222638,46.673264,4.412482659355508,0.01,51.47684165222638
50.82659,50.82659407655132,,3.5044917e-18,0.009999998,100.0,5.6459646,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,32.19890766863964,50.82659407655132,45.765125,32.19890766863964,0.01,50.82659407655132
50.682922,50.68292207236751,,3.5044917e-18,0.009999998,100.0,8.027869,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,65.09766490291977,50.68292207236751,45.43511,65.09766490291977,0.01,50.68292207236751
50.911266,50.91126580510745,,3.5044917e-18,0.009999998,100.0,5.734523,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,33.216919656797664,50.91126580510745,45.647995,33.216919656797664,0.01,50.91126580510745
51.53858,51.53856396372942,9.7118306e-11,9.711954e-15,0.01,100.00000381469475,2.393335,1.0000007,0.010000307,100.0,100,500.0,0.9999742,1.0,1.0000314,5.78588518245309,51.53856396372942,46.508232,5.78588518245309,0.009999735,51.53856396372942
50.71681,50.71681051009926,,3.5044917e-18,0.009999998,100.0,5.792254,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,33.88909455925931,50.71681051009926,45.469604,33.88909455925931,0.01,50.71681051009926
50.417183,50.41717889300381,1.201822e-13,1.21781095e-17,0.01,100.0,8.669735,1.0,0.010000008,100.0,100,500.0,0.99999857,1.0,1.0000008,75.92360182364078,50.41717889300381,45.5563,75.92360182364078,0.009999986,50.41717889300381
51.521217,51.52121836440727,,3.5044917e-18,0.009999998,100.0,3.06893,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,9.513465341425105,51.52121836440727,45.95273,9.513465341425105,0.01,51.52121836440727
50.948803,50.94880335532616,,3.5044917e-18,0.009999998,100.0,6.563006,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,43.50812441518288,50.94880335532616,46.10591,43.50812441518288,0.01,50.94880335532616
50.667282,50.66728181934059,,3.5044917e-18,0.009999998,100.0,6.439153,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,41.88150828266886,50.66728181934059,45.768234,41.88150828266886,0.01,50.66728181934059
51.234436,51.23443465835122,,3.5044917e-18,0.009999998,100.0,2.3232732,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.452120237825355,51.23443465835122,46.323223,5.452120237825355,0.01,51.23443465835122
51.007294,51.007290136742675,,3.5044917e-18,0.009999998,100.0,5.159675,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,26.89115870369364,51.007290136742675,45.895695,26.89115870369364,0.01,51.007290136742675
51.598373,51.59837291640939,,3.5044917e-18,0.009999998,100.0,3.168375,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,10.139999981447868,51.59837291640939,46.203354,10.139999981447868,0.01,51.59837291640939
51.577484,51.577485963182916,,3.5044917e-18,0.009999998,100.0,2.5225055,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.427308375196426,51.577485963182916,46.63673,6.427308375196426,0.01,51.577485963182916
50.807247,50.807249200950366,,3.5044917e-18,0.009999998,100.0,5.642848,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,32.16336770647084,50.807249200950366,45.74625,32.16336770647084,0.01,50.807249200950366
50.68739,50.687389948430734,,3.5044917e-18,0.009999998,100.0,8.243998,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,68.65000121739529,50.687389948430734,45.539692,68.65000121739529,0.01,50.687389948430734
51.55407,51.55403769716791,2.4468008e-10,2.4462413e-14,0.01,99.9999923705867,3.0244036,0.9999975,0.010000527,100.0,100,500.0,0.9999639,1.0,1.0000502,9.239043886988878,51.55403769716791,45.934505,9.239043886988878,0.009999664,51.55403769716791
50.916977,50.91697626340166,,3.5044917e-18,0.009999998,100.0,6.724604,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,45.67707285371251,50.91697626340166,45.576584,45.67707285371251,0.01,50.91697626340166
50.996014,50.996017194242,,3.5044917e-18,0.009999998,100.0,5.3863716,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,29.306062995906657,50.996017194242,46.224907,29.306062995906657,0.01,50.996017194242
50.188393,50.18839269286431,,3.5044917e-18,0.009999998,100.0,10.258101,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,106.29157295573482,50.18839269286431,44.51715,106.29157295573482,0.01,50.18839269286431
51.04281,51.04281120581819,,3.5044917e-18,0.009999998,100.0,4.1461663,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,17.364337982648998,51.04281120581819,46.17037,17.364337982648998,0.01,51.04281120581819
50.56674,50.56674021942473,1.1081596e-13,1.12581804e-17,0.01,100.0,6.148113,1.0,0.010000008,100.0,100,500.0,0.99999857,1.0,1.0000008,38.181121118541085,50.56674021942473,45.59398,38.181121118541085,0.009999986,50.56674021942473
50.90044,50.900437032742154,,3.5044917e-18,0.009999998,100.0,6.1127205,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,37.74278381585317,50.900437032742154,45.456306,37.74278381585317,0.01,50.900437032742154
51.22562,51.22561931409804,,3.5044917e-18,0.009999998,100.0,2.6747806,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,7.2267189629477855,51.22561931409804,46.21715,7.2267189629477855,0.01,51.22561931409804
50.535477,50.53547641835147,,3.5044917e-18,0.009999998,100.0,5.418766,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,29.659627870000744,50.53547641835147,45.761772,29.659627870000744,0.01,50.53547641835147
51.384655,51.38465633191829,,3.5044917e-18,0.009999998,100.0,1.9530338,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,3.8528694543059085,51.38465633191829,46.538937,3.8528694543059085,0.01,51.38465633191829
50.403706,50.4037048141566,3.441467e-14,4.950095e-18,0.009999999,100.0,8.436893,1.0,0.010000004,100.0,100,500.0,0.9999993,1.0,1.0000005,71.90018809818814,50.4037048141566,45.457554,71.90018809818814,0.009999993,50.4037048141566
51.252472,51.25246947949287,,3.5044917e-18,0.009999998,100.0,5.3266296,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,28.65957730680578,51.25246947949287,45.62332,28.65957730680578,0.01,51.25246947949287
49.32592,49.325916633228516,1.7225278e-13,1.7575027e-17,0.01,100.0,9.941352,1.0,0.01000002,100.0,100,500.0,0.99999905,1.0,1.000002,99.82893354613158,49.325916633228516,44.273468,99.82893354613158,0.00999999,49.325916633228516
50.95512,50.95510702371414,1.1551139e-10,1.1551568e-14,0.009999999,100.00001525881875,2.5201392,0.99999815,0.010000312,100.0,100,500.0,0.9999562,1.0,1.0000293,6.415221011568872,50.95510702371414,45.861217,6.415221011568872,0.00999958,50.95510702371414
50.653103,50.65310430356987,,3.5044917e-18,0.009999998,100.0,5.7592254,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,33.50371968961093,50.65310430356987,45.624672,33.50371968961093,0.01,50.65310430356987
51.791824,51.791827063572185,,3.5044917e-18,0.009999998,100.0,2.4161136,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.8965705154000245,51.791827063572185,46.591103,5.8965705154000245,0.01,51.791827063572185
50.79196,50.79196317606725,,3.5044917e-18,0.009999998,100.0,5.056122,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,25.822595280427777,50.79196317606725,45.912533,25.822595280427777,0.01,50.79196317606725
51.698498,51.69849844497081,,3.5044917e-18,0.009999998,100.0,2.5824358,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.736337811511626,51.69849844497081,46.617626,6.736337811511626,0.01,51.69849844497081
51.132553,51.13255435751951,,3.5044917e-18,0.009999998,100.0,6.5221443,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,42.96804620060414,51.13255435751951,45.732796,42.96804620060414,0.01,51.13255435751951
51.772972,51.772973799118965,,3.5044917e-18,0.009999998,100.0,2.4706302,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.165670391653923,51.772973799118965,46.376057,6.165670391653923,0.01,51.772973799118965
51.3424,51.34239896609162,,3.5044917e-18,0.009999998,100.0,2.3600812,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,5.626246835234719,51.34239896609162,46.58533,5.626246835234719,0.01,51.34239896609162
50.249596,50.24959470656585,,3.5044917e-18,0.009999998,100.0,8.046346,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,65.39764271211067,50.24959470656585,45.427692,65.39764271211067,0.01,50.24959470656585
51.038723,51.03872574533038,,3.5044917e-18,0.009999998,100.0,6.2120514,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,38.97938069378473,51.03872574533038,45.624252,38.97938069378473,0.01,51.03872574533038
50.90618,50.90618387883997,,3.5044917e-18,0.009999998,100.0,5.457768,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,30.08811386437951,50.90618387883997,46.04803,30.08811386437951,0.01,50.90618387883997
51.654842,51.65484260114665,,3.5044917e-18,0.009999998,100.0,2.851325,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,8.212175378423021,51.65484260114665,46.402283,8.212175378423021,0.01,51.65484260114665
51.495377,51.49537626976201,,3.5044917e-18,0.009999998,100.0,6.0976877,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,37.557372530138174,51.49537626976201,46.326263,37.557372530138174,0.01,51.49537626976201
51.388126,51.38812573453421,,3.5044917e-18,0.009999998,100.0,2.535625,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.494338023965767,51.38812573453421,46.339497,6.494338023965767,0.01,51.38812573453421
49.96305,49.96305082219247,9.330359e-15,1.9187093e-18,0.009999999,100.0,7.3486614,1.0,0.010000009,100.0,100,500.0,0.9999999,1.0,1.000001,54.548309649478114,49.96305082219247,45.22653,54.548309649478114,0.009999999,49.96305082219247
51.613197,51.613197808566284,,3.5044917e-18,0.009999998,100.0,2.4985888,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.306006358668151,51.613197808566284,46.612274,6.306006358668151,0.01,51.613197808566284
51.457817,51.45781976764112,,3.5044917e-18,0.009999998,100.0,2.4474814,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.050672548880109,51.45781976764112,46.551426,6.050672548880109,0.01,51.45781976764112
49.60187,49.60186963451971,,3.5044917e-18,0.009999998,100.0,9.777601,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,96.56715546963704,49.60186963451971,43.987392,96.56715546963704,0.01,49.60186963451971
50.966248,50.96625148580051,,3.5044917e-18,0.009999998,100.0,6.406844,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,41.462279511830815,50.96625148580051,45.92249,41.462279511830815,0.01,50.96625148580051
51.59778,51.59777575718813,,3.5044917e-18,0.009999998,100.0,2.535213,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,6.492227861352475,51.59777575718813,46.405037,6.492227861352475,0.01,51.59777575718813
51.387978,51.387981049042665,,3.5044917e-18,0.009999998,100.0,2.663712,1.0,0.01,100.0,100,500.0,1.0,1.0,1.0,7.167031874634196,51.387981049042665,46.022873,7.167031874634196,0.01,51.387981049042665
