ESSClassic,MinVanillaIw,AvgVanillaIw,AvgEpLen,J,AvgNormIw,VanillaAvgRet,VarRet,AvgRet,VarVanillaIw,eRenyi2,MaxNormIw,AvgDiscRet,VarJ,Bound,VarDiscRet,MaxVanillaIw,BatchSize,MinNormIw,VarNormIw,ESSRenyi
2.978165974717598,,1.3339767,11.8,280.83044,0.01,107.93890164360731,10227.808512365953,107.93890164360731,58.55742,29.90329,0.40937722,2.7000623958883807e-15,420.53174,109.65021,10227.808512365953,54.60997,100,,0.003290678,3.344113663941478
1.244525433288084,6.974206e-23,0.8686892,57.2,4049.6812,0.01,561.9276075677292,469731.1190154462,561.9276075677292,60.485455,28.938002,0.8957934,-2.955857780762017e-14,3633.3938,2040.379,469731.1190154462,77.816605,100,8.0284253e-25,0.008015348,3.4556636380527697
9.937826096529683,2.3426536e-22,1.2681155,195.36,2884.278,0.01,1944.886247941633,3055955.209944386,1944.886247941633,14.720871,10.109859,0.15331809,-1.0913936421275138e-13,701.5807,2066.7236,3055955.209944386,19.442505,100,1.8473503e-24,0.00091541046,9.89133432871526
37.05596975939194,2.2347253e-09,0.98465645,398.48,932.4884,0.01,3980.748929445858,2484060.5731796897,3980.748929445858,1.66353,2.4527867,0.047519676,-8.185452315956354e-14,304.22626,427.54315,2484060.5731796897,4.6790557,100,2.2695483e-11,0.0001715778,40.7699538858561
82.94548405085494,0.06397327,0.98062783,485.1,113.12967,0.010000002,4850.0130510247245,492025.2658003978,4850.0130510247245,0.19971882,1.1959338,0.018333033,1.4097167877480388e-13,174.89752,-295.55276,492025.2658003977,1.7977883,100,0.00065237057,2.0768757e-05,83.61666709860829
83.95069316361874,0.08008811,1.0230781,490.56,73.55642,0.009999999,4904.628611895368,186709.41219544323,4904.628611895368,0.20212254,1.1810055,0.017296556,1.77351466845721e-13,105.592186,-205.0462,186709.41219544323,1.7695729,100,0.0007828152,1.9310663e-05,84.67361233359227
73.13329926656716,0.06488034,1.0074551,500.0,0.080320515,0.009999999,4999.725068270473,0.12603698695589025,4999.725068270473,0.37663054,1.3330058,0.024510782,-4.547473508864641e-13,0.18766868,-0.1363312,0.12603698695589025,2.4693513,100,0.0006440023,3.7107708e-05,75.01842906805301
89.45461953784377,0.12121841,0.9894129,495.46,36.86536,0.010000002,4954.092443336384,89148.79506583132,4954.092443336384,0.11656803,1.0972606,0.015072157,2.0008883439004421e-13,54.507275,-167.17198,89148.79506583132,1.4912586,100,0.001225155,1.1907602e-05,91.13605328878116
93.07830230389209,0.20152271,0.96105826,497.83,17.259544,0.009999998,4977.9478190854325,47586.665709556444,4977.9478190854325,0.069379255,1.0494391,0.013799617,-4.547473508864641e-15,45.893887,-168.9375,47586.665709556444,1.3262236,100,0.0020968833,7.5115604e-06,95.28900020026506
95.22827063322552,0.34419286,0.9949122,499.68,2.1593919,0.01,4996.449180888305,1088.69279699357,4996.449180888305,0.050100822,1.0522952,0.01408738,-8.185452315956354e-14,11.438047,-26.041258,1088.6927969935703,1.4015706,100,0.0034595302,5.0614544e-06,95.0303671839563
21.81389707693089,1.2838507e-05,1.3770545,500.0,0.08879358,0.01,4999.808291635207,0.03454351987014674,4999.808291635207,6.8653607,3.4628325,0.12001867,-1.4551915228366852e-13,0.19950078,0.008680902,0.034543519870146755,16.527224,100,9.323166e-08,0.00036204385,28.878093704756456
91.00795699244685,0.14890292,0.9551241,499.96,0.4956391,0.01,4999.236975027608,27.06065186846532,4999.236975027608,0.091046505,1.0678586,0.014440723,-3.2741809263825415e-13,1.3067548,-3.8261936,27.06065186846532,1.3792682,100,0.0015589905,9.980302e-06,93.6453592029424
95.6524468323967,0.27438942,1.038706,495.01,36.784637,0.01,4949.827997974544,249982.65110165204,4949.827997974544,0.049533356,1.0570139,0.012955861,-5.275069270282983e-13,132.41833,-391.51443,249982.651101652,1.3457329,100,0.002641647,4.5910556e-06,94.6061380136745
5.083926721424634,0.029371094,1.6992784,500.0,0.08736217,0.009999999,4999.830236931631,0.029287176906186464,4999.830236931631,54.454575,3.1138487,0.4344341,-8.731149137020111e-13,0.30873674,-0.008474395,0.029287176906186468,73.82245,100,0.0001728445,0.001885842,32.11459838835297
20.82151513954476,0.004151103,1.4021248,500.0,0.052459996,0.010000002,4999.828768455759,0.026974255400834552,4999.828768455759,7.551496,1.8094953,0.17220703,1.546140993013978e-13,0.24702619,-0.044010345,0.026974255400834545,24.145575,100,2.9605804e-05,0.0003841136,55.26402768218794
14.364287843020556,4.6322637e-17,0.84315157,500.0,0.113035664,0.01,4999.8520747897455,0.02536631066172162,4999.8520747897455,4.281016,6.136586,0.12831052,-2.7284841053187846e-14,0.1044131,0.019197881,0.02536631066172162,10.8185215,100,5.493987e-19,0.0006021928,16.29570528559553
17.403629178478823,2.647399e-11,1.166955,500.0,0.0919332,0.010000002,4999.858508101411,0.017163304919186887,4999.858508101411,6.5282106,5.8632236,0.104884505,-1.0004441719502211e-13,0.10479164,0.025485054,0.017163304919186887,12.23955,100,2.2686386e-13,0.00047938668,17.055464302377565
14.97933592013897,5.1377416e-08,1.0020607,500.0,0.06875874,0.01,4999.857236270837,0.01506283986503306,4999.857236270837,5.7568483,5.5168633,0.16262458,-2.0008883439004421e-13,0.1533245,-0.004212752,0.015062839865033066,16.29597,100,5.127176e-10,0.00057331944,18.126241983263007
