VanillaAvgRet,ESSRenyi,VarDiscRet,EpsThisIter,AvgNormIw,VarRet,VarVanillaIw,IterType,J,MaxVanillaIw,VarNormIw,AvgDiscRet,VarJ,MinVanillaIw,AvgVanillaIw,AvgRet,ESSClassic,Bound,BatchSize,eRenyi2,AvgEpLen,MinNormIw,Delta,MaxNormIw
3.25650207439,400.0,246.335910757,100,0.00333333,246.335910757,,2,2.64032,1.0,5.43914e-20,3.25650207439,14.0241,1.0,1.0,3.25650207439,299.999969474,-0.38641,400,1.0,500.0,0.00333333,0.4,0.00333333
-2.56319410037,187.745200333,68.676016863,100,0.0025,51.7204381988,486.706,,-0.604177,129.199,5.61845e-05,-5.45299771595,10.84,0.000703709,7.35809,-2.56319410037,40.1322089128,-4.88182,500,2.66318,500.0,2.39093e-07,0.4,0.0438967
-4.54870537809,172.286394321,41.2602706965,100,0.002,41.2602706965,68395.2,1,17.6138,1866.93,0.000188506,-4.54870537809,2.07967,0.00370694,38.0961,-4.54870537809,10.4097233163,13.9879,500,2.90214,500.0,1.9461e-07,0.4,0.0980116
-2.17280624256,500.0,72.0464402179,100,0.01,72.0464402179,,2,-2.17281,1.0,3.50449e-18,-2.17280624256,8.44547,1.0,1.0,-2.17280624256,100.0,-3.98699,500,1.0,500.0,0.01,0.4,0.01
-3.33389210576,500.0,133.801107204,100,0.005,133.801107204,,2,-2.75335,1.0,2.1793e-19,-3.33389210576,10.111,1.0,1.0,-3.33389210576,200.000000102,-4.64761,500,1.0,500.0,0.005,0.4,0.005
0.196909645618,500.0,28.8886718811,100,0.00333333,28.8886718811,,2,-1.76993,1.0,5.43914e-20,0.196909645618,8.92311,1.0,1.0,0.196909645618,299.999969474,-3.31659,500,1.0,500.0,0.00333333,0.4,0.00333333
0.404609472915,500.0,56.5865333471,100,0.0025,56.5865333471,,2,-1.22629,1.0,5.4346e-20,0.404609472915,8.6376,1.0,1.0,0.404609472915,400.0,-2.56574,500,1.0,500.0,0.0025,0.4,0.0025
-1.9432989101,154.638387713,97.5591135879,100,0.002,97.5591135879,24439.2,1,14.0414,1021.09,0.000154234,-1.9432989101,2.16886,0.0198208,25.1758,-1.9432989101,12.6641768585,11.8871,500,3.23335,500.0,1.57459e-06,0.4,0.0811173
-1.70277231669,500.0,49.9178265358,100,0.01,49.9178265358,,2,-1.70277,1.0,3.50449e-18,-1.70277231669,7.02984,1.0,1.0,-1.70277231669,100.0,-3.27186,500,1.0,500.0,0.01,0.4,0.01
4.7664435895,500.0,223.491859969,100,0.005,223.491859969,,2,1.53184,1.0,2.1793e-19,4.7664435895,12.0748,1.0,1.0,4.7664435895,200.000000102,-1.16659,500,1.0,500.0,0.005,0.4,0.005
-1.42630654347,500.0,74.8883229158,100,0.00333333,74.8883229158,,2,0.545789,1.0,5.43914e-20,-1.42630654347,11.1292,1.0,1.0,-1.42630654347,299.999969474,-1.65747,500,1.0,500.0,0.00333333,0.4,0.00333333
-2.02003335478,500.0,33.5833222887,100,0.0025,33.5833222887,,2,-0.0956673,1.0,5.4346e-20,-2.02003335478,10.1213,1.0,1.0,-2.02003335478,400.0,-2.00374,500,1.0,500.0,0.0025,0.4,0.0025
-5.50751006905,79.8782069423,29.7056975956,100,0.002,29.7056975956,5524.17,1,29.3062,530.656,0.000185623,-5.50751006905,4.88201,0.00307856,10.9106,-5.50751006905,10.5679359499,25.0364,500,6.25953,500.0,5.64326e-07,0.4,0.0972737
6.3718092617,500.0,163.003564687,100,0.01,163.003564687,,2,6.37181,1.0,3.50449e-18,6.3718092617,12.7033,1.0,1.0,6.3718092617,100.0,3.21813,500,1.0,500.0,0.01,0.4,0.01
7.02008227629,500.0,160.287626542,100,0.005,160.287626542,,2,6.69595,1.0,2.1793e-19,7.02008227629,12.6544,1.0,1.0,7.02008227629,200.000000102,4.44234,500,1.0,500.0,0.005,0.4,0.005
1.69604431894,500.0,152.864018266,100,0.00333333,152.864018266,,2,5.02931,1.0,5.43914e-20,1.69604431894,12.7576,1.0,1.0,1.69604431894,299.999969474,3.03237,500,1.0,500.0,0.00333333,0.4,0.00333333
0.345642048087,500.0,159.298054144,100,0.0025,159.298054144,,2,3.85839,1.0,5.4346e-20,0.345642048087,12.8688,1.0,1.0,0.345642048087,400.0,2.12899,500,1.0,500.0,0.0025,0.4,0.0025
-3.55234124747,162.127954137,66.4329355807,100,0.002,66.4329355807,24224.6,1,27.5888,1111.39,0.000183177,-3.55234124747,4.55217,0.0090776,22.9997,-3.55234124747,10.7060198314,24.8724,500,3.08398,500.0,7.89367e-07,0.4,0.0966442
9.00029867929,500.0,369.933969514,100,0.01,369.933969514,,2,9.0003,1.0,3.50449e-18,9.00029867929,19.1373,1.0,1.0,9.00029867929,100.0,4.74592,500,1.0,500.0,0.01,0.4,0.01
-4.15762216825,500.0,48.9172628956,100,0.005,48.9172628956,,2,2.42134,1.0,2.1793e-19,-4.15762216825,15.8308,1.0,1.0,-4.15762216825,200.000000102,-0.586961,500,1.0,500.0,0.005,0.4,0.005
3.24595637615,500.0,186.505310688,100,0.00333333,186.505310688,,2,2.69621,1.0,5.43914e-20,3.24595637615,15.1253,1.0,1.0,3.24595637615,299.999969474,0.239945,500,1.0,500.0,0.00333333,0.4,0.00333333
2.70591904305,500.0,190.55215426,100,0.0025,190.55215426,,2,2.69864,1.0,5.4346e-20,2.70591904305,14.7899,1.0,1.0,2.70591904305,400.0,0.571449,500,1.0,500.0,0.0025,0.4,0.0025
14.2233151002,111.985475517,469.08255923,100,0.002,469.08255923,7634.79,1,48.2253,570.891,0.000150344,14.2233151002,8.65663,0.012118,14.2523,14.2233151002,12.9833400816,42.486,500,4.46486,500.0,1.7005e-06,0.4,0.0801121
0.321835226116,500.0,315.639569787,100,0.01,315.639569787,,2,0.321835,1.0,3.50449e-18,0.321835226116,17.6772,1.0,1.0,0.321835226116,100.0,-4.58214,500,1.0,500.0,0.01,0.4,0.01
6.55265025995,500.0,380.379416288,100,0.005,380.379416288,,2,3.43724,1.0,2.1793e-19,6.55265025995,18.8211,1.0,1.0,6.55265025995,200.000000102,-0.0303895,500,1.0,500.0,0.005,0.4,0.005
11.6340786141,500.0,327.075772888,100,0.00333333,327.075772888,,2,6.16952,1.0,5.43914e-20,11.6340786141,18.9479,1.0,1.0,11.6340786141,299.999969474,2.4831,500,1.0,500.0,0.00333333,0.4,0.00333333
1.35608390852,500.0,158.368730957,100,0.0025,158.368730957,,2,4.96616,1.0,5.4346e-20,1.35608390852,17.6864,1.0,1.0,1.35608390852,400.0,1.77362,500,1.0,500.0,0.0025,0.4,0.0025
4.70098069682,78.6111875591,342.340222619,100,0.002,342.340222619,13621.8,1,51.2297,833.253,0.000186489,4.70098069682,6.40794,0.000486263,17.0931,4.70098069682,10.5199206174,44.0281,500,6.36042,500.0,5.68958e-08,0.4,0.0974958
30.2125656224,500.0,464.983060577,100,0.01,464.983060577,,2,30.2126,1.0,3.50449e-18,30.2125656224,21.4554,1.0,1.0,30.2125656224,100.0,21.7638,500,1.0,500.0,0.01,0.4,0.01
18.5522822397,500.0,543.293383576,100,0.005,543.293383576,,2,24.3824,1.0,2.1793e-19,18.5522822397,23.0887,1.0,1.0,18.5522822397,200.000000102,18.1596,500,1.0,500.0,0.005,0.4,0.005
15.8624908556,500.0,123.968668879,100,0.00333333,123.968668879,,2,21.5424,1.0,5.43914e-20,15.8624908556,20.3084,1.0,1.0,15.8624908556,299.999969474,16.4615,500,1.0,500.0,0.00333333,0.4,0.00333333
16.2480927257,500.0,524.992828735,100,0.0025,524.992828735,,2,20.2189,1.0,5.4346e-20,16.2480927257,21.0835,1.0,1.0,16.2480927257,400.0,15.8187,500,1.0,500.0,0.0025,0.4,0.0025
27.8045936605,112.75563619,414.511232667,100,0.002,414.511232667,4756.27,1,69.601,492.458,0.000156411,27.8045936605,14.5518,0.00887673,11.0288,27.8045936605,12.4923352487,61.3133,500,4.43437,500.0,1.60973e-06,0.4,0.0893037
25.552124449,500.0,624.69013814,100,0.01,624.69013814,,2,25.5521,1.0,3.50449e-18,25.552124449,24.8685,1.0,1.0,25.552124449,100.0,16.5364,500,1.0,500.0,0.01,0.4,0.01
15.5520548844,500.0,266.223725518,100,0.005,266.223725518,,2,20.5521,1.0,2.1793e-19,15.5520548844,21.5871,1.0,1.0,15.5520548844,200.000000102,14.177,500,1.0,500.0,0.005,0.4,0.005
9.9183223676,500.0,326.707589609,100,0.00333333,326.707589609,,2,17.0075,1.0,5.43914e-20,9.9183223676,21.0621,1.0,1.0,9.9183223676,299.999969474,11.8023,500,1.0,500.0,0.00333333,0.4,0.00333333
38.196116552,500.0,584.917656481,100,0.0025,584.917656481,,2,22.3047,1.0,5.4346e-20,38.196116552,23.6992,1.0,1.0,38.196116552,400.0,17.7968,500,1.0,500.0,0.0025,0.4,0.0025
23.2673433621,133.916486613,237.426749267,100,0.002,237.426749267,1853.68,1,65.4064,281.53,0.000133526,23.2673433621,7.16582,0.00195252,7.45187,23.2673433621,14.5710652408,57.6156,500,3.73367,500.0,5.24035e-07,0.4,0.0755595
38.8633450288,500.0,474.518092879,100,0.01,474.518092879,,2,38.8633,1.0,3.50449e-18,38.8633450288,21.6742,1.0,1.0,38.8633450288,100.0,29.2025,500,1.0,500.0,0.01,0.4,0.01
33.2785031894,500.0,650.14371027,100,0.005,650.14371027,,2,36.0709,1.0,2.1793e-19,33.2785031894,23.7593,1.0,1.0,33.2785031894,200.000000102,29.2397,500,1.0,500.0,0.005,0.4,0.005
47.1668680652,500.0,697.815181674,100,0.00333333,697.815181674,,2,39.7696,1.0,5.43914e-20,47.1668680652,25.1789,1.0,1.0,47.1668680652,299.999969474,33.8392,500,1.0,500.0,0.00333333,0.4,0.00333333
39.0058511662,500.0,497.479054843,100,0.0025,497.479054843,,2,39.5786,1.0,5.4346e-20,39.0058511662,24.4687,1.0,1.0,39.0058511662,400.0,34.4428,500,1.0,500.0,0.0025,0.4,0.0025
33.4778859301,135.151218548,384.47243278,100,0.002,384.47243278,11892.0,1,73.9805,712.741,0.000145697,33.4778859301,8.14301,0.0183511,18.0689,33.4778859301,13.3863652239,65.145,500,3.69956,500.0,2.03124e-06,0.4,0.0788916
37.0563526108,500.0,467.076827135,100,0.01,467.076827135,,2,37.0564,1.0,3.50449e-18,37.0563526108,21.5036,1.0,1.0,37.0563526108,100.0,28.3128,500,1.0,500.0,0.01,0.4,0.01
31.0006400503,500.0,730.594729665,100,0.005,730.594729665,,2,34.0285,1.0,2.1793e-19,31.0006400503,24.536,1.0,1.0,31.0006400503,200.000000102,26.7889,500,1.0,500.0,0.005,0.4,0.005
42.8545465799,500.0,436.918150502,100,0.00333333,436.918150502,,2,36.9705,1.0,5.43914e-20,42.8545465799,23.7242,1.0,1.0,42.8545465799,299.999969474,31.0594,500,1.0,500.0,0.00333333,0.4,0.00333333
33.6968736945,500.0,388.882040414,100,0.0025,388.882040414,,2,36.1521,1.0,5.4346e-20,33.6968736945,22.812,1.0,1.0,33.6968736945,400.0,31.0329,500,1.0,500.0,0.0025,0.4,0.0025
37.16857607,155.785801061,308.868245532,100,0.002,308.868245532,4226.86,1,81.9418,424.871,0.000147729,37.16857607,10.3795,0.015362,10.6981,37.16857607,13.2071456749,73.739,500,3.20954,500.0,2.87191e-06,0.4,0.0794294
52.8373656658,500.0,498.756715698,100,0.01,498.756715698,,2,52.8374,1.0,3.50449e-18,52.8373656658,22.2209,1.0,1.0,52.8373656658,100.0,42.5116,500,1.0,500.0,0.01,0.4,0.01
46.8901402636,500.0,158.400372649,100,0.005,158.400372649,,2,49.8638,1.0,2.1793e-19,46.8901402636,18.2794,1.0,1.0,46.8901402636,200.000000102,42.5623,500,1.0,500.0,0.005,0.4,0.005
28.5921637846,500.0,494.319118376,100,0.00333333,494.319118376,,2,42.7732,1.0,5.43914e-20,28.5921637846,22.0552,1.0,1.0,28.5921637846,299.999969474,36.8116,500,1.0,500.0,0.00333333,0.4,0.00333333
51.5621884327,500.0,220.104525849,100,0.0025,220.104525849,,2,44.9705,1.0,5.4346e-20,51.5621884327,20.8275,1.0,1.0,51.5621884327,400.0,39.7074,500,1.0,500.0,0.0025,0.4,0.0025
38.0350089895,135.537135388,605.815994718,100,0.002,605.815994718,1281.07,1,84.0681,255.646,0.000157407,38.0350089895,12.113,0.000172441,5.70564,38.0350089895,12.4152405722,75.0266,500,3.68903,500.0,6.04458e-08,0.4,0.0896115
37.3957377026,500.0,489.055301787,100,0.01,489.055301787,,2,37.3957,1.0,3.50449e-18,37.3957377026,22.0037,1.0,1.0,37.3957377026,100.0,28.0249,500,1.0,500.0,0.01,0.4,0.01
39.5195606866,500.0,567.862720036,100,0.005,567.862720036,,2,38.4576,1.0,2.1793e-19,39.5195606866,22.8976,1.0,1.0,39.5195606866,200.000000102,31.8315,500,1.0,500.0,0.005,0.4,0.005
53.1714370981,500.0,344.773374005,100,0.00333333,344.773374005,,2,43.3622,1.0,5.43914e-20,53.1714370981,22.6146,1.0,1.0,53.1714370981,299.999969474,37.5313,500,1.0,500.0,0.00333333,0.4,0.00333333
43.510850753,500.0,153.567347507,100,0.0025,153.567347507,,2,43.3994,1.0,5.4346e-20,43.510850753,20.5323,1.0,1.0,43.510850753,400.0,38.3497,500,1.0,500.0,0.0025,0.4,0.0025
58.6337010995,165.165621862,497.528865149,100,0.002,497.528865149,2918.81,1,83.3994,353.145,0.000143317,58.6337010995,7.21634,0.00260498,9.02577,58.6337010995,13.6026391941,74.9482,500,3.02726,500.0,5.7723e-07,0.4,0.0782525
61.3793077486,500.0,241.242744657,100,0.01,241.242744657,,2,61.3793,1.0,3.50449e-18,61.3793077486,15.4541,1.0,1.0,61.3793077486,100.0,51.8135,500,1.0,500.0,0.01,0.4,0.01
49.6736143282,500.0,357.530557645,100,0.005,357.530557645,,2,55.5265,1.0,2.1793e-19,49.6736143282,18.1837,1.0,1.0,49.6736143282,200.000000102,48.7624,500,1.0,500.0,0.005,0.4,0.005
57.2235350559,500.0,567.846424344,100,0.00333333,567.846424344,,2,56.0922,1.0,5.43914e-20,57.2235350559,20.2104,1.0,1.0,57.2235350559,299.999969474,49.9034,500,1.0,500.0,0.00333333,0.4,0.00333333
60.6800282788,500.0,298.031121,100,0.0025,298.031121,,2,57.2391,1.0,5.4346e-20,60.6800282788,19.5973,1.0,1.0,60.6800282788,400.0,51.8795,500,1.0,500.0,0.0025,0.4,0.0025
53.1880995084,163.443916652,197.2511985,100,0.002,197.2511985,11195.2,1,85.8438,755.898,0.000174537,53.1880995084,8.81144,0.0159148,16.0178,53.1880995084,11.2240690187,77.4593,500,3.05915,500.0,1.98714e-06,0.4,0.0943825
63.672672457,500.0,284.109590469,100,0.01,284.109590469,,2,63.6727,1.0,3.50449e-18,63.672672457,16.7711,1.0,1.0,63.672672457,100.0,53.0029,500,1.0,500.0,0.01,0.4,0.01
55.6507259447,500.0,310.649180473,100,0.005,310.649180473,,2,59.6617,1.0,2.1793e-19,55.6507259447,17.6208,1.0,1.0,55.6507259447,200.000000102,52.0335,500,1.0,500.0,0.005,0.4,0.005
51.1994189928,500.0,114.822680812,100,0.00333333,114.822680812,,2,56.8409,1.0,5.43914e-20,51.1994189928,16.1493,1.0,1.0,51.1994189928,299.999969474,50.6125,500,1.0,500.0,0.00333333,0.4,0.00333333
58.3089670824,500.0,532.707180173,100,0.0025,532.707180173,,2,57.208,1.0,5.4346e-20,58.3089670824,18.1066,1.0,1.0,58.3089670824,400.0,51.814,500,1.0,500.0,0.0025,0.4,0.0025
58.1768230527,115.578882023,323.66678356,100,0.002,323.66678356,940.529,1,86.0112,200.682,0.000122307,58.1768230527,10.055,0.0128305,5.54614,58.1768230527,15.8651753427,75.9766,500,4.32605,500.0,4.62682e-06,0.4,0.0723682
59.1628263458,500.0,312.833454552,100,0.01,312.833454552,,2,59.1628,1.0,3.50449e-18,59.1628263458,17.5984,1.0,1.0,59.1628263458,100.0,49.0761,500,1.0,500.0,0.01,0.4,0.01
66.6294868597,500.0,203.365897214,100,0.005,203.365897214,,2,62.8962,1.0,2.1793e-19,66.6294868597,16.4151,1.0,1.0,66.6294868597,200.000000102,55.1029,500,1.0,500.0,0.005,0.4,0.005
61.5222661887,500.0,92.0490500145,100,0.00333333,92.0490500145,,2,62.4382,1.0,5.43914e-20,61.5222661887,14.5063,1.0,1.0,61.5222661887,299.999969474,56.075,500,1.0,500.0,0.00333333,0.4,0.00333333
66.5069980127,500.0,753.89139889,100,0.0025,753.89139889,,2,63.4554,1.0,5.4346e-20,66.5069980127,18.6418,1.0,1.0,66.5069980127,400.0,57.7121,500,1.0,500.0,0.0025,0.4,0.0025
66.7095071415,132.419718235,209.195636063,100,0.002,209.195636063,4066.4,1,92.5263,455.584,0.000174061,66.7095071415,8.56712,0.00625029,9.66683,66.7095071415,11.2541205813,82.5443,500,3.77587,500.0,1.29314e-06,0.4,0.0942572
65.1425467343,500.0,163.002286955,100,0.01,163.002286955,,2,65.1426,1.0,3.50449e-18,65.1425467343,12.7032,1.0,1.0,65.1425467343,100.0,53.7464,500,1.0,500.0,0.01,0.4,0.01
76.8406479503,500.0,90.7100904568,100,0.005,90.7100904568,,2,70.9916,1.0,2.1793e-19,76.8406479503,12.6412,1.0,1.0,76.8406479503,200.000000102,62.9333,500,1.0,500.0,0.005,0.4,0.005
67.1640732306,500.0,218.460804504,100,0.00333333,218.460804504,,2,69.7158,1.0,5.43914e-20,67.1640732306,13.4863,1.0,1.0,67.1640732306,299.999969474,63.1362,500,1.0,500.0,0.00333333,0.4,0.00333333
72.3074676123,500.0,328.897580699,100,0.0025,328.897580699,,2,70.3637,1.0,5.4346e-20,72.3074676123,14.8011,1.0,1.0,72.3074676123,400.0,64.6656,500,1.0,500.0,0.0025,0.4,0.0025
58.641034316,201.634670419,319.093975372,100,0.002,319.093975372,4245.83,1,89.3792,465.711,0.000167377,58.641034316,7.78228,0.0217016,10.0731,58.641034316,11.6930386025,81.3536,500,2.47973,500.0,4.30882e-06,0.4,0.0924661
74.0389142906,500.0,303.856991495,100,0.01,303.856991495,,2,74.0389,1.0,3.50449e-18,74.0389142906,17.3441,1.0,1.0,74.0389142906,100.0,62.691,500,1.0,500.0,0.01,0.4,0.01
67.2645926948,500.0,248.494795732,100,0.005,248.494795732,,2,70.6518,1.0,2.1793e-19,67.2645926948,16.8786,1.0,1.0,67.2645926948,200.000000102,62.3781,500,1.0,500.0,0.005,0.4,0.005
57.8657713819,500.0,92.5102750393,100,0.00333333,92.5102750393,,2,66.3898,1.0,5.43914e-20,57.8657713819,16.0244,1.0,1.0,57.8657713819,299.999969474,59.6344,500,1.0,500.0,0.00333333,0.4,0.00333333
69.296429632,500.0,207.967544363,100,0.0025,207.967544363,,2,67.1164,1.0,5.4346e-20,69.296429632,15.673,1.0,1.0,69.296429632,400.0,61.2661,500,1.0,500.0,0.0025,0.4,0.0025
63.8344907875,141.735410455,143.746726728,100,0.002,143.746726728,1400.0,1,94.2405,244.642,0.000140682,63.8344907875,7.9413,0.0030235,6.30922,63.8344907875,13.850369557,84.4124,500,3.5277,500.0,9.58438e-07,0.4,0.0775505
68.5798157055,500.0,276.347517478,100,0.01,276.347517478,,2,68.5798,1.0,3.50449e-18,68.5798157055,16.5404,1.0,1.0,68.5798157055,100.0,57.7242,500,1.0,500.0,0.01,0.4,0.01
68.8186266789,500.0,119.735645452,100,0.005,119.735645452,,2,68.6992,1.0,2.1793e-19,68.8186266789,14.0027,1.0,1.0,68.8186266789,200.000000102,60.9212,500,1.0,500.0,0.005,0.4,0.005
81.250617657,500.0,247.014129919,100,0.00333333,247.014129919,,2,72.883,1.0,5.43914e-20,81.250617657,15.7239,1.0,1.0,81.250617657,299.999969474,66.2881,500,1.0,500.0,0.00333333,0.4,0.00333333
62.9171939265,500.0,300.573948607,100,0.0025,300.573948607,,2,70.3916,1.0,5.4346e-20,62.9171939265,16.6866,1.0,1.0,62.9171939265,400.0,64.6802,500,1.0,500.0,0.0025,0.4,0.0025
64.9379849959,148.911822472,639.753512128,100,0.002,639.753512128,3214.1,1,96.9001,370.73,0.000139809,64.9379849959,9.2764,0.000233592,9.58942,64.9379849959,13.9344685438,87.0227,500,3.35769,500.0,4.87187e-08,0.4,0.0773205
67.2308429564,500.0,526.622061577,100,0.01,526.622061577,,2,67.2308,1.0,3.50449e-18,67.2308429564,22.8332,1.0,1.0,67.2308429564,100.0,55.8358,500,1.0,500.0,0.01,0.4,0.01
59.2047003281,500.0,475.627964201,100,0.005,475.627964201,,2,63.2178,1.0,2.1793e-19,59.2047003281,22.6322,1.0,1.0,59.2047003281,200.000000102,55.1603,500,1.0,500.0,0.005,0.4,0.005
79.0911615161,500.0,98.7553041692,100,0.00333333,98.7553041692,,2,68.5089,1.0,5.43914e-20,79.0911615161,20.7379,1.0,1.0,79.0911615161,299.999969474,61.704,500,1.0,500.0,0.00333333,0.4,0.00333333
77.3178287474,500.0,139.064838736,100,0.0025,139.064838736,,2,70.7111,1.0,5.4346e-20,77.3178287474,19.2747,1.0,1.0,77.3178287474,400.0,64.8179,500,1.0,500.0,0.0025,0.4,0.0025
72.313244509,196.0490519,390.329851596,100,0.002,390.329851596,8139.17,1,92.2203,589.877,0.000141365,72.313244509,5.07127,0.00477841,15.1757,72.313244509,13.7853144686,83.8025,500,2.55038,500.0,6.29744e-07,0.4,0.0777395
75.6861042032,500.0,283.898366197,100,0.01,283.898366197,,2,75.6861,1.0,3.50449e-18,75.6861042032,16.7648,1.0,1.0,75.6861042032,100.0,64.1202,500,1.0,500.0,0.01,0.4,0.01
75.8631422989,500.0,121.605930461,100,0.005,121.605930461,,2,75.7746,1.0,2.1793e-19,75.8631422989,14.168,1.0,1.0,75.8631422989,200.000000102,67.5963,500,1.0,500.0,0.005,0.4,0.005
74.7715429719,500.0,374.930102137,100,0.00333333,374.930102137,,2,75.4403,1.0,5.43914e-20,74.7715429719,16.0553,1.0,1.0,74.7715429719,299.999969474,68.7627,500,1.0,500.0,0.00333333,0.4,0.00333333
74.1585639684,500.0,100.000552103,100,0.0025,100.000552103,,2,75.1198,1.0,5.4346e-20,74.1585639684,14.7779,1.0,1.0,74.1585639684,400.0,69.3369,500,1.0,500.0,0.0025,0.4,0.0025
78.7806383168,187.3668503,246.608654996,100,0.002,246.608654996,3833.03,1,93.3714,442.558,0.000164533,78.7806383168,7.0333,0.0286251,9.65327,78.7806383168,11.8903182277,84.9218,500,2.66856,500.0,5.93066e-06,0.4,0.0916909
76.9283465415,500.0,270.415278467,100,0.01,270.415278467,,2,76.9283,1.0,3.50449e-18,76.9283465415,16.3619,1.0,1.0,76.9283465415,100.0,65.1603,500,1.0,500.0,0.01,0.4,0.01
77.1323746026,500.0,36.4877215147,100,0.005,36.4877215147,,2,77.0304,1.0,2.1793e-19,77.1323746026,12.3259,1.0,1.0,77.1323746026,200.000000102,68.7091,500,1.0,500.0,0.005,0.4,0.005
74.2122926358,500.0,72.3029637765,100,0.00333333,72.3029637765,,2,76.091,1.0,5.43914e-20,74.2122926358,11.2654,1.0,1.0,74.2122926358,299.999969474,69.2967,500,1.0,500.0,0.00333333,0.4,0.00333333
77.0670498427,500.0,226.722391805,100,0.0025,226.722391805,,2,76.335,1.0,5.4346e-20,77.0670498427,12.3075,1.0,1.0,77.0670498427,400.0,70.451,500,1.0,500.0,0.0025,0.4,0.0025
77.548728159,153.453275291,128.199828813,100,0.002,128.199828813,523.202,1,94.3024,163.644,0.000143757,77.548728159,11.0832,0.00106981,3.81549,77.548728159,13.5621523581,84.8026,500,3.25832,500.0,5.60774e-07,0.4,0.085779
79.2632980694,500.0,64.1791913663,100,0.01,64.1791913663,,2,79.2633,1.0,3.50449e-18,79.2632980694,7.97103,1.0,1.0,79.2632980694,100.0,68.4811,500,1.0,500.0,0.01,0.4,0.01
73.9379278379,500.0,193.468793472,100,0.005,193.468793472,,2,76.6006,1.0,2.1793e-19,73.9379278379,11.6028,1.0,1.0,73.9379278379,200.000000102,68.8256,500,1.0,500.0,0.005,0.4,0.005
83.2377356992,500.0,130.897132839,100,0.00333333,130.897132839,,2,78.813,1.0,5.43914e-20,83.2377356992,11.9472,1.0,1.0,83.2377356992,299.999969474,72.1411,500,1.0,500.0,0.00333333,0.4,0.00333333
80.754836685,500.0,139.6637843,100,0.0025,139.6637843,,2,79.2985,1.0,5.4346e-20,80.754836685,11.93,1.0,1.0,80.754836685,400.0,73.5173,500,1.0,500.0,0.0025,0.4,0.0025
