AvgNormIw,VarDiscRet,AvgDiscRet,J,VarRet,AvgRet,VarJ,MaxNormIw,Bound,MinNormIw,EpsThisIter,VanillaAvgRet,Delta,VarVanillaIw,ESSClassic,ESSRenyi,BatchSize,IterType,VarNormIw,AvgEpLen,AvgVanillaIw,MinVanillaIw,MaxVanillaIw,eRenyi2
0.01,1167.00610758,-462.453811722,-460.412,1167.00610758,-462.453811722,33.6559,0.0122274,-570.739,0.00495823,100,-462.453811722,0.2,0.0209005,98.0424032819,98.1728740203,100,1,2.01687e-06,500.0,1.01798,0.504738,1.24473,1.01861
0.01,1700.69689886,-459.080289142,-457.74,1700.69689886,-459.080289142,39.758,0.0122501,-575.631,0.00624652,100,-459.080289142,0.2,0.0113389,98.8801788818,98.8903347009,100,1,1.14397e-06,500.0,0.995581,0.621892,1.21959,1.01122
0.01,1328.8780732,-459.71671431,-456.854,1328.8780732,-459.71671431,36.7431,0.0166166,-568.942,0.00501498,100,-459.71671431,0.2,0.0389102,96.3419346263,97.3044627125,100,1,3.83531e-06,500.0,1.00724,0.505127,1.67369,1.0277
0.01,1755.06218683,-463.237925332,-462.073,1755.06218683,-463.237925332,42.1436,0.012725,-577.737,0.00534347,100,-463.237925332,0.2,0.015051,98.5078902474,99.0280653623,100,1,1.52997e-06,500.0,0.99184,0.529986,1.26211,1.00981
0.01,1508.13467256,-461.171412341,-458.119,1508.13467256,-461.171412341,37.0905,0.0155386,-576.271,0.00382833,100,-461.171412341,0.2,0.0298383,97.1946698783,97.4372877135,100,1,2.91546e-06,500.0,1.01166,0.387296,1.57198,1.0263
0.01,1720.96167613,-455.622803949,-450.286,1720.96167613,-455.622803949,38.411,0.0153542,-577.646,0.00326089,100,-455.622803949,0.2,0.0626023,93.8993880827,95.9063597383,100,1,6.56257e-06,500.0,0.976693,0.318489,1.49963,1.04268
0.01,1297.30310517,-458.82035046,-457.895,1297.30310517,-458.82035046,36.2448,0.0124029,-564.976,0.00784936,100,-458.82035046,0.2,0.00888446,99.1328954006,99.0968522373,100,1,8.83522e-07,500.0,1.00278,0.787121,1.24374,1.00911
0.01,1588.16138439,-454.185859234,-452.198,1588.16138439,-454.185859234,39.6249,0.015405,-570.312,0.0059561,100,-454.185859234,0.2,0.0180884,98.2341194483,98.3335384731,100,1,1.81576e-06,500.0,0.998093,0.594474,1.53756,1.01695
0.01,1621.64314951,-456.816258721,-454.436,1621.64314951,-456.816258721,40.521,0.0128965,-565.13,0.00573634,100,-456.816258721,0.2,0.0240925,97.6708242082,97.8460042579,100,1,2.40883e-06,500.0,1.00009,0.573683,1.28976,1.02201
0.01,3052.10821335,-453.74595116,-450.587,3052.10821335,-453.74595116,53.5472,0.0136999,-592.43,0.00540403,100,-453.74595116,0.2,0.0283509,97.0841953183,97.9272974037,100,1,3.0337e-06,500.0,0.966712,0.522414,1.32439,1.02117
0.01,1364.56273199,-453.617891082,-451.252,1364.56273199,-453.617891082,35.2789,0.0152521,-566.234,0.00719148,100,-453.617891082,0.2,0.0283566,97.4240236956,97.9573381637,100,1,2.6708e-06,500.0,1.0304,0.741011,1.57157,1.02085
0.01,1170.32286274,-446.511366729,-445.357,1170.32286274,-446.511366729,33.5895,0.0129739,-551.689,0.00679138,100,-446.511366729,0.2,0.0132064,98.6868056825,98.890579516,100,1,1.3441e-06,500.0,0.991233,0.673184,1.28602,1.01122
0.01,1370.45669493,-452.147725868,-449.821,1370.45669493,-452.147725868,36.6564,0.0161266,-561.31,0.00686033,100,-452.147725868,0.2,0.0226047,97.8511290972,98.0272568006,100,1,2.21825e-06,500.0,1.00947,0.692531,1.62794,1.02012
0.01,2037.16672786,-447.252700682,-443.306,2037.16672786,-447.252700682,45.8692,0.0215586,-557.517,0.00526935,100,-447.252700682,0.2,0.0482106,95.5650517722,96.3808112682,100,1,4.68767e-06,500.0,1.01413,0.534379,2.18632,1.03755
0.01,1578.29829141,-458.4964677,-456.778,1578.29829141,-458.4964677,39.7356,0.0120565,-572.307,0.00691699,100,-458.4964677,0.2,0.0143465,98.6260749477,98.4839640562,100,1,1.40711e-06,500.0,1.00974,0.698436,1.2174,1.01539
0.01,1976.06574677,-449.474431221,-445.13,1976.06574677,-449.474431221,43.3438,0.023436,-560.255,0.00371722,100,-449.474431221,0.2,0.055654,94.5109923334,96.2659925322,100,1,5.86646e-06,500.0,0.974003,0.362058,2.28268,1.03879
0.01,1563.76579712,-447.050638993,-445.714,1563.76579712,-447.050638993,39.813,0.0126632,-560.547,0.00734454,100,-447.050638993,0.2,0.0117221,98.8100762205,98.8375878448,100,1,1.21643e-06,500.0,0.981658,0.720983,1.24309,1.01176
0.01,1299.41933494,-441.525031823,-437.621,1299.41933494,-441.525031823,40.6876,0.0239269,-544.219,0.00568172,100,-441.525031823,0.2,0.0661418,93.9143015108,95.901743735,100,1,6.54551e-06,500.0,1.00523,0.571145,2.40521,1.04273
0.01,1731.71359186,-441.27585315,-439.09,1731.71359186,-441.27585315,41.9877,0.014197,-552.099,0.00677613,100,-441.27585315,0.2,0.0227502,97.7238273381,98.0266954976,100,1,2.35273e-06,500.0,0.983346,0.666327,1.39606,1.02013
0.01,1976.13166637,-441.947724164,-438.562,1976.13166637,-441.947724164,44.4984,0.0205,-554.346,0.00603377,100,-441.947724164,0.2,0.0418595,96.1103114076,97.1417633102,100,1,4.088e-06,500.0,1.01191,0.610563,2.07441,1.02942
0.01,1808.20561414,-449.949796659,-447.309,1808.20561414,-449.949796659,40.5716,0.0124053,-559.862,0.00249541,100,-449.949796659,0.2,0.0291112,97.111376915,98.1637868348,100,1,3.00458e-06,500.0,0.984324,0.24563,1.22108,1.01871
0.01,1404.43845359,-439.822439644,-437.374,1404.43845359,-439.822439644,35.9868,0.013073,-549.101,0.00555508,100,-439.822439644,0.2,0.0228332,97.6770424631,97.7929744081,100,1,2.4022e-06,500.0,0.974943,0.541589,1.27454,1.02257
0.01,1457.74800102,-447.389392196,-444.629,1457.74800102,-447.389392196,37.1565,0.0123891,-555.329,0.00412332,100,-447.389392196,0.2,0.0264227,97.4988836521,97.3798160946,100,1,2.59118e-06,500.0,1.00981,0.416377,1.25106,1.02691
0.01,1858.81030484,-437.742860367,-435.296,1858.81030484,-437.742860367,41.4278,0.0160796,-546.418,0.00654259,100,-437.742860367,0.2,0.0319816,97.0360847349,97.8920199047,100,1,3.08531e-06,500.0,1.01812,0.666116,1.6371,1.02153
0.01,1145.87135284,-440.651003522,-439.07,1145.87135284,-440.651003522,33.8478,0.012708,-544.787,0.00429017,100,-440.651003522,0.2,0.0185155,98.170275813,98.6069080958,100,1,1.88264e-06,500.0,0.991711,0.42546,1.26026,1.01413
0.01,1599.80283439,-439.207470155,-435.132,1599.80283439,-439.207470155,36.1101,0.0158189,-565.162,0.00344968,100,-439.207470155,0.2,0.0392511,96.2014247265,97.1400872067,100,1,3.98846e-06,500.0,0.992026,0.342217,1.56927,1.02944
0.01,1625.58128263,-437.660384493,-436.084,1625.58128263,-437.660384493,39.7828,0.0144556,-546.027,0.00617988,100,-437.660384493,0.2,0.0172193,98.3466237867,98.534239106,100,1,1.69813e-06,500.0,1.00698,0.622303,1.45565,1.01488
0.01,1244.59665829,-434.372254378,-432.287,1244.59665829,-434.372254378,35.3996,0.0144013,-537.068,0.00559198,100,-434.372254378,0.2,0.0237117,97.7954309401,98.0811947734,100,1,2.27699e-06,500.0,1.02047,0.570645,1.46961,1.01956
0.01,1687.01274641,-440.025414651,-438.573,1687.01274641,-440.025414651,40.8594,0.012482,-551.521,0.00415192,100,-440.025414651,0.2,0.0183641,98.186557464,98.7262785174,100,1,1.8656e-06,500.0,0.992147,0.411932,1.2384,1.0129
0.01,1511.57198861,-433.889735606,-431.118,1511.57198861,-433.889735606,38.5845,0.0147056,-539.625,0.00521906,100,-433.889735606,0.2,0.0307717,97.0190422002,97.5302611978,100,1,3.10358e-06,500.0,0.995736,0.519681,1.46429,1.02532
0.01,1708.01004985,-439.78747851,-438.281,1708.01004985,-439.78747851,40.5402,0.0127061,-544.22,0.00638365,100,-439.78747851,0.2,0.0150484,98.541573239,98.5578557771,100,1,1.49497e-06,500.0,1.00329,0.640467,1.27479,1.01463
0.01,1405.83744851,-439.153494013,-437.607,1405.83744851,-439.153494013,37.8876,0.0122075,-550.307,0.00533196,100,-439.153494013,0.2,0.0141461,98.6182449614,98.6000234611,100,1,1.41526e-06,500.0,0.99977,0.533074,1.22047,1.0142
0.01,1590.83390418,-435.77837898,-433.042,1590.83390418,-435.77837898,38.6534,0.0132806,-560.017,0.00406704,100,-435.77837898,0.2,0.0240368,97.7669805748,97.8557290213,100,1,2.30711e-06,500.0,1.02071,0.415129,1.35557,1.02191
0.01,1501.07326142,-428.062592023,-425.968,1501.07326142,-428.062592023,39.5141,0.0145875,-531.182,0.00627238,100,-428.062592023,0.2,0.0218435,97.900850415,97.991850024,100,1,2.16584e-06,500.0,1.00427,0.629914,1.46497,1.02049
0.01,2072.56835283,-429.274509048,-426.959,2072.56835283,-429.274509048,43.0665,0.0124275,-551.111,0.00658434,100,-429.274509048,0.2,0.0193655,98.095768919,98.0743604175,100,1,1.96082e-06,500.0,0.993792,0.654346,1.23503,1.01963
0.01,1018.16959167,-435.690975755,-434.533,1018.16959167,-435.690975755,32.2569,0.0140996,-540.249,0.00732642,100,-435.690975755,0.2,0.0107522,98.9676499449,98.8829208756,100,1,1.05368e-06,500.0,1.01017,0.740094,1.4243,1.0113
0.01,1624.98647344,-432.202481457,-430.908,1624.98647344,-432.202481457,39.5268,0.0132927,-539.501,0.00682684,100,-432.202481457,0.2,0.0120687,98.8469782057,98.8555716126,100,1,1.17829e-06,500.0,1.01205,0.690913,1.34529,1.01158
0.01,1084.02242298,-429.830712204,-428.212,1084.02242298,-429.830712204,33.4322,0.0129855,-529.686,0.00603611,100,-429.830712204,0.2,0.0193723,98.1116106081,98.4258057794,100,1,1.94419e-06,500.0,0.998209,0.60253,1.29623,1.01599
0.01,1393.14553516,-428.927400893,-426.034,1393.14553516,-428.927400893,39.8146,0.0201568,-532.593,0.00571942,100,-428.927400893,0.2,0.0416561,95.9975759253,97.1621286508,100,1,4.21145e-06,500.0,0.994543,0.568821,2.00468,1.02921
0.01,1821.85779266,-427.180660423,-424.265,1821.85779266,-427.180660423,43.4649,0.0238477,-534.288,0.00617189,100,-427.180660423,0.2,0.0655837,94.3182431901,96.978889545,100,1,6.0849e-06,500.0,1.03818,0.640751,2.47581,1.03115
0.01,1494.41083547,-436.700892977,-435.679,1494.41083547,-436.700892977,38.6271,0.0137282,-551.368,0.0080539,100,-436.700892977,0.2,0.0111479,98.9086961112,99.0624819541,100,1,1.11446e-06,500.0,1.00015,0.805511,1.37303,1.00946
0.01,1469.72576171,-423.281842489,-418.873,1469.72576171,-423.281842489,39.4027,0.0200384,-524.622,0.00458339,100,-423.281842489,0.2,0.0571555,94.4977051751,95.771166885,100,1,5.8815e-06,500.0,0.985791,0.451827,1.97537,1.04416
0.01,1213.00551534,-425.981362564,-424.212,1213.00551534,-425.981362564,34.0319,0.0157188,-528.19,0.00580907,100,-425.981362564,0.2,0.024188,97.6360647632,98.2501312952,100,1,2.44565e-06,500.0,0.994496,0.57771,1.56323,1.01781
0.01,1504.98976842,-428.137228429,-425.752,1504.98976842,-428.137228429,38.6486,0.015251,-538.208,0.00560036,100,-428.137228429,0.2,0.0264402,97.3329958785,97.912689641,100,1,2.76775e-06,500.0,0.977393,0.547375,1.49062,1.02132
0.01,1219.07781687,-429.613613371,-425.776,1219.07781687,-429.613613371,32.0469,0.0135335,-535.016,0.00361878,100,-429.613613371,0.2,0.0481439,95.3108036533,96.8872547632,100,1,4.9696e-06,500.0,0.98426,0.356182,1.33205,1.03213
0.01,1002.58450779,-422.537617901,-421.129,1002.58450779,-422.537617901,32.7486,0.0166076,-527.878,0.0080094,100,-422.537617901,0.2,0.0209658,98.0106976599,98.6253993728,100,1,2.05017e-06,500.0,1.01126,0.809955,1.67945,1.01394
0.01,1380.78576229,-427.702256075,-425.594,1380.78576229,-427.702256075,34.9099,0.0132996,-537.579,0.00561514,100,-427.702256075,0.2,0.0249394,97.5910621096,98.1691516321,100,1,2.49333e-06,500.0,1.00012,0.561583,1.33012,1.01865
0.01,1184.89355705,-424.829577062,-423.527,1184.89355705,-424.829577062,34.2262,0.0139898,-527.095,0.00685168,100,-424.829577062,0.2,0.0164393,98.3495162514,98.7541491866,100,1,1.69512e-06,500.0,0.984784,0.674742,1.3777,1.01262
0.01,1494.58801513,-425.985047216,-423.964,1494.58801513,-425.985047216,38.51,0.0156278,-533.384,0.00618472,100,-425.985047216,0.2,0.0239342,97.7212573161,98.1633273505,100,1,2.35541e-06,500.0,1.00804,0.623443,1.57534,1.01871
0.01,1582.75370994,-421.066142656,-415.34,1582.75370994,-421.066142656,48.292,0.0472122,-528.78,0.00585868,100,-421.066142656,0.2,0.249212,82.1126574691,93.8813241634,100,1,2.20039e-05,500.0,1.06423,0.623497,5.02445,1.06517
0.01,1264.16613853,-425.603494671,-422.81,1264.16613853,-425.603494671,35.2428,0.0130623,-525.89,0.00303366,100,-425.603494671,0.2,0.0402934,95.9011212415,97.3961310949,100,1,4.31723e-06,500.0,0.966082,0.293076,1.26193,1.02673
0.01,1824.88880781,-415.889380761,-413.488,1824.88880781,-415.889380761,41.3047,0.0127068,-521.682,0.00593599,100,-415.889380761,0.2,0.0248267,97.7125234194,97.6784875697,100,1,2.36466e-06,500.0,1.02465,0.608232,1.30201,1.02377
0.01,1360.73729964,-422.217805314,-419.131,1360.73729964,-422.217805314,37.1307,0.0144876,-528.727,0.00139686,100,-422.217805314,0.2,0.0373227,96.4144032563,97.802620216,100,1,3.75649e-06,500.0,0.996771,0.139235,1.44408,1.02247
0.01,1269.24188044,-415.973662297,-414.334,1269.24188044,-415.973662297,35.4371,0.0140565,-518.389,0.00601874,100,-415.973662297,0.2,0.0200491,98.0674474944,98.4162214031,100,1,1.99055e-06,500.0,1.0036,0.60404,1.41071,1.01609
0.01,1543.11868645,-418.284273434,-417.009,1543.11868645,-418.284273434,39.156,0.0120724,-519.933,0.00682697,100,-418.284273434,0.2,0.0150388,98.5430540328,98.7857348099,100,1,1.49342e-06,500.0,1.0035,0.685085,1.21147,1.01229
0.01,1577.87433606,-419.026109702,-416.811,1577.87433606,-419.026109702,38.5105,0.0143835,-522.372,0.00621663,100,-419.026109702,0.2,0.0229587,97.689851575,97.7968051395,100,1,2.38869e-06,500.0,0.980379,0.609466,1.41013,1.02253
0.01,1557.9390169,-421.404948073,-419.82,1557.9390169,-421.404948073,38.8812,0.0120111,-524.649,0.00634924,100,-421.404948073,0.2,0.0125649,98.7624837814,98.5305934229,100,1,1.26567e-06,500.0,0.996367,0.632617,1.19674,1.01491
0.01,1494.43362649,-419.947950218,-417.729,1494.43362649,-419.947950218,37.3838,0.0140029,-528.21,0.00610129,100,-419.947950218,0.2,0.0260664,97.5280303906,98.0574506279,100,1,2.56022e-06,500.0,1.00903,0.615635,1.41293,1.01981
0.01,1234.71620396,-415.897715896,-414.14,1234.71620396,-415.897715896,35.853,0.016732,-520.951,0.00704846,100,-415.897715896,0.2,0.0195821,98.1521547657,98.3468308132,100,1,1.90161e-06,500.0,1.01477,0.715259,1.69792,1.01681
0.01,1271.76308349,-417.653351457,-416.479,1271.76308349,-417.653351457,35.476,0.0155039,-520.062,0.00827272,100,-417.653351457,0.2,0.0147016,98.5786652204,98.8687491087,100,1,1.4564e-06,500.0,1.00471,0.831171,1.5577,1.01144
0.01,1276.24722167,-416.425508452,-413.014,1276.24722167,-416.425508452,38.5125,0.0174099,-517.426,0.00564581,100,-416.425508452,0.2,0.0410659,96.0957252252,96.6311487307,100,1,4.10397e-06,500.0,1.00032,0.564761,1.74155,1.03486
0.01,1341.15413881,-421.858411282,-418.866,1341.15413881,-421.858411282,37.9018,0.0179972,-523.698,0.00663591,100,-421.858411282,0.2,0.0324082,96.8936951166,97.0525041676,100,1,3.2383e-06,500.0,1.00039,0.663848,1.80041,1.03037
0.01,1395.53235803,-412.084682733,-410.756,1395.53235803,-412.084682733,37.3278,0.0139406,-515.619,0.00796797,100,-412.084682733,0.2,0.0124291,98.7577794483,98.7034985548,100,1,1.27054e-06,500.0,0.989065,0.788085,1.37881,1.01314
0.01,1106.54700353,-413.497880381,-411.64,1106.54700353,-413.497880381,32.3363,0.0132405,-509.798,0.00556296,100,-413.497880381,0.2,0.0198731,98.0360409438,98.2092280949,100,1,2.02355e-06,500.0,0.991004,0.551292,1.31214,1.01823
0.01,1405.05659524,-417.484308748,-414.684,1405.05659524,-417.484308748,39.5411,0.0202569,-521.573,0.00545942,100,-417.484308748,0.2,0.0439011,95.601673039,97.2721138581,100,1,4.64713e-06,500.0,0.971953,0.53063,1.96888,1.02804
0.01,1246.26208938,-412.927763415,-410.484,1246.26208938,-412.927763415,35.9834,0.0151055,-513.236,0.00652524,100,-412.927763415,0.2,0.0248401,97.6558828834,97.5442559865,100,1,2.42463e-06,500.0,1.01217,0.660466,1.52894,1.02518
0.01,1410.36906188,-415.286214072,-413.516,1410.36906188,-415.286214072,36.535,0.0125162,-526.037,0.00562808,100,-415.286214072,0.2,0.0180119,98.2530111328,98.4076778703,100,1,1.79604e-06,500.0,1.00143,0.563614,1.25341,1.01618
0.01,1339.17585368,-414.869379763,-412.151,1339.17585368,-414.869379763,37.2211,0.0161214,-521.386,0.00496818,100,-414.869379763,0.2,0.0329043,96.9463438603,97.4349789452,100,1,3.18166e-06,500.0,1.01695,0.505238,1.63947,1.02633
0.01,1395.6853605,-414.352478177,-411.353,1395.6853605,-414.352478177,38.8434,0.0232706,-529.765,0.00578054,100,-414.352478177,0.2,0.050916,95.2890266859,97.2896678045,100,1,4.99382e-06,500.0,1.00974,0.583686,2.34974,1.02786
0.01,1213.74505082,-408.004748047,-405.734,1213.74505082,-408.004748047,34.1835,0.013228,-517.009,0.00463999,100,-408.004748047,0.2,0.0294339,96.9561479333,97.9122096477,100,1,3.17113e-06,500.0,0.963423,0.447028,1.27442,1.02132
0.01,1713.59597268,-408.717541408,-406.345,1713.59597268,-408.717541408,39.9242,0.0147945,-509.318,0.00639179,100,-408.717541408,0.2,0.0258186,97.520753863,97.7918001667,100,1,2.56792e-06,500.0,1.00271,0.640911,1.48346,1.02258
0.01,1796.03697475,-413.104192825,-410.193,1796.03697475,-413.104192825,41.2985,0.0153495,-519.022,0.00608098,100,-413.104192825,0.2,0.0304266,97.1347550676,97.3005463074,100,1,2.97951e-06,500.0,1.01054,0.614508,1.55113,1.02774
0.01,1754.7405193,-411.457641294,-409.365,1754.7405193,-411.457641294,43.3548,0.0137979,-514.791,0.0070148,100,-411.457641294,0.2,0.0182695,98.2209843436,98.0520980319,100,1,1.8295e-06,500.0,0.999303,0.700991,1.37883,1.01987
0.01,1504.05409004,-404.8604243,-402.558,1504.05409004,-404.8604243,36.2287,0.0144691,-514.641,0.00604303,100,-404.8604243,0.2,0.025113,97.5313237584,97.9928688137,100,1,2.55674e-06,500.0,0.991073,0.598908,1.434,1.02048
0.01,1169.48622971,-405.958623806,-403.758,1169.48622971,-405.958623806,36.2979,0.0172956,-500.032,0.00512046,100,-405.958623806,0.2,0.0376838,96.4002454988,97.6597925194,100,1,3.77187e-06,500.0,0.999537,0.511809,1.72876,1.02396
0.01,1663.21225839,-412.081008859,-409.008,1663.21225839,-412.081008859,41.7848,0.0164975,-515.636,0.00466722,100,-412.081008859,0.2,0.0455079,95.6071006911,97.0786625039,100,1,4.6412e-06,500.0,0.990212,0.462154,1.6336,1.03009
0.01,1267.69162218,-405.652607398,-403.904,1267.69162218,-405.652607398,36.3471,0.0141162,-503.688,0.0058434,100,-405.652607398,0.2,0.0214615,97.9268778217,98.2523292536,100,1,2.1384e-06,500.0,1.00181,0.585398,1.41418,1.01779
0.01,1696.45497785,-408.938839923,-404.257,1696.45497785,-408.938839923,42.1023,0.0258621,-514.779,0.00418033,100,-408.938839923,0.2,0.07447,93.0519485437,95.8638895428,100,1,7.54226e-06,500.0,0.993665,0.415385,2.56982,1.04315
0.01,1378.04716075,-399.094865081,-397.53,1378.04716075,-399.094865081,35.928,0.0140629,-511.742,0.00727646,100,-399.094865081,0.2,0.0139848,98.6314314148,98.6512872131,100,1,1.40158e-06,500.0,0.998894,0.726841,1.40473,1.01367
0.01,1568.5958809,-407.862259474,-404.061,1568.5958809,-407.862259474,39.923,0.0174665,-512.516,0.00358873,100,-407.862259474,0.2,0.0418633,95.8429376668,96.5618395884,100,1,4.38114e-06,500.0,0.977514,0.350804,1.70737,1.03561
0.01,1481.25988549,-406.833817136,-403.556,1481.25988549,-406.833817136,40.5137,0.0182815,-506.542,0.00618715,100,-406.833817136,0.2,0.0419257,96.026886887,96.7120850793,100,1,4.17931e-06,500.0,1.00158,0.619695,1.83104,1.034
0.01,1659.01834799,-401.585013765,-398.227,1659.01834799,-401.585013765,39.2577,0.0130315,-502.522,0.00511545,100,-401.585013765,0.2,0.0404358,96.2651308228,96.9385560646,100,1,3.91898e-06,500.0,1.01577,0.519614,1.3237,1.03158
0.01,1291.84159159,-399.455359001,-396.515,1291.84159159,-399.455359001,36.5095,0.0145807,-495.984,0.00493752,100,-399.455359001,0.2,0.0419611,95.9244486789,97.1226883946,100,1,4.29159e-06,500.0,0.988813,0.488228,1.44176,1.02963
0.01,1698.04512836,-406.475182671,-403.025,1698.04512836,-406.475182671,41.6653,0.0271885,-506.857,0.00389032,100,-406.475182671,0.2,0.0676119,93.6859278459,96.5688427349,100,1,6.80772e-06,500.0,0.996577,0.3877,2.70954,1.03553
0.01,1190.81968882,-395.737863008,-392.069,1190.81968882,-395.737863008,34.8697,0.0168292,-492.813,0.00479804,100,-395.737863008,0.2,0.0499775,95.0594551906,96.2245830025,100,1,5.24982e-06,500.0,0.975698,0.468143,1.64202,1.03924
0.01,1250.46707522,-395.241922852,-392.794,1250.46707522,-395.241922852,34.8326,0.0146651,-489.987,0.00574733,100,-395.241922852,0.2,0.0306144,97.1433938799,97.6098831571,100,1,2.97031e-06,500.0,1.01522,0.583482,1.48884,1.02449
0.01,1823.3043832,-394.687127386,-392.285,1823.3043832,-394.687127386,41.8115,0.013653,-503.116,0.00586966,100,-394.687127386,0.2,0.0194404,98.0591829496,97.939611086,100,1,1.99922e-06,500.0,0.986103,0.578809,1.34632,1.02104
0.01,1109.83620325,-395.046194799,-392.572,1109.83620325,-395.046194799,32.0146,0.0152777,-493.983,0.00329482,100,-395.046194799,0.2,0.0297739,97.1912743061,97.8152105154,100,1,2.91907e-06,500.0,1.00994,0.332757,1.54296,1.02234
0.01,1243.2513823,-396.999501341,-395.751,1243.2513823,-396.999501341,35.7975,0.0128656,-494.647,0.00543197,100,-396.999501341,0.2,0.0198293,98.0396650124,98.7720793407,100,1,2.0197e-06,500.0,0.990854,0.53823,1.2748,1.01243
0.01,1374.85508725,-395.818330145,-393.475,1374.85508725,-395.818330145,36.5866,0.0151293,-494.565,0.00645016,100,-395.818330145,0.2,0.0240243,97.6034591004,97.7095936109,100,1,2.48019e-06,500.0,0.984199,0.634824,1.48902,1.02344
0.01,1486.46612792,-394.857906883,-390.68,1486.46612792,-394.857906883,41.3846,0.017676,-486.882,0.00443037,100,-394.857906883,0.2,0.0552046,95.0966896686,95.7063720444,100,1,5.20823e-06,500.0,1.02954,0.456124,1.81982,1.04486
0.01,1074.60255453,-398.316142401,-396.771,1074.60255453,-398.316142401,32.255,0.0135727,-492.111,0.00628817,100,-398.316142401,0.2,0.0182453,98.2085490327,98.4275034479,100,1,1.84259e-06,500.0,0.995089,0.625729,1.3506,1.01598
0.01,1400.44832409,-387.363736622,-384.995,1400.44832409,-387.363736622,36.4186,0.0167295,-486.019,0.00552617,100,-387.363736622,0.2,0.029568,97.24459916,97.7759107781,100,1,2.86211e-06,500.0,1.01641,0.561684,1.7004,1.02275
0.01,1760.97679331,-398.373385114,-395.16,1760.97679331,-398.373385114,43.3111,0.0217626,-514.053,0.00643801,100,-398.373385114,0.2,0.0427178,95.9058549173,97.1140644037,100,1,4.31206e-06,500.0,0.995318,0.640787,2.16607,1.02972
0.01,1749.07834642,-390.833322011,-388.085,1749.07834642,-390.833322011,40.9564,0.012928,-489.671,0.00510639,100,-390.833322011,0.2,0.0296639,97.0297138158,97.2199406964,100,1,3.09212e-06,500.0,0.979459,0.50015,1.26625,1.0286
0.01,1475.46477437,-391.935641076,-388.267,1475.46477437,-391.935641076,39.236,0.0186841,-494.031,0.00583911,100,-391.935641076,0.2,0.0433062,95.9600151791,96.533848266,100,1,4.25257e-06,500.0,1.00914,0.589245,1.88548,1.03591
0.01,1728.91431055,-395.057875038,-392.724,1728.91431055,-395.057875038,41.7418,0.0157157,-496.773,0.00663863,100,-395.057875038,0.2,0.0285946,97.1320642777,97.7082051356,100,1,2.98243e-06,500.0,0.979167,0.650032,1.53883,1.02346
0.01,1307.85487901,-387.625311177,-384.947,1307.85487901,-387.625311177,33.6702,0.0149171,-488.84,0.00555765,100,-387.625311177,0.2,0.0297712,97.1959904102,97.5247392379,100,1,2.91405e-06,500.0,1.01076,0.561747,1.50777,1.02538
0.01,1009.50241539,-390.520063819,-389.732,1009.50241539,-390.520063819,32.2761,0.0123177,-480.892,0.00772401,100,-390.520063819,0.2,0.00744355,99.2714802665,99.1156214299,100,1,7.41248e-07,500.0,1.00209,0.774018,1.23435,1.00892
0.01,1211.70873808,-391.210800108,-390.416,1211.70873808,-391.210800108,34.4758,0.0116749,-486.232,0.00700571,100,-391.210800108,0.2,0.00634972,99.3670134782,99.2089170857,100,1,6.43423e-07,500.0,0.993411,0.695955,1.1598,1.00797
0.01,1400.34728084,-390.077790467,-388.362,1400.34728084,-390.077790467,36.0045,0.0132572,-495.941,0.00650478,100,-390.077790467,0.2,0.0165651,98.382678475,98.4380141277,100,1,1.66053e-06,500.0,0.998788,0.649689,1.32411,1.01587
0.01,1204.3124215,-390.524255317,-388.776,1204.3124215,-390.524255317,35.041,0.0152981,-484.521,0.00585453,100,-390.524255317,0.2,0.0260194,97.4956747898,98.0861950062,100,1,2.59463e-06,500.0,1.00141,0.586277,1.53196,1.01951
0.01,1098.26323187,-381.06903301,-379.369,1098.26323187,-381.06903301,33.5119,0.0135481,-475.111,0.00584964,100,-381.06903301,0.2,0.0238042,97.641667498,98.1109628481,100,1,2.4397e-06,500.0,0.987777,0.577814,1.33825,1.01925
0.01,1328.31205085,-386.55438706,-385.321,1328.31205085,-386.55438706,36.5928,0.0126431,-488.014,0.0066042,100,-386.55438706,0.2,0.0148244,98.5105371021,98.695845639,100,1,1.52724e-06,500.0,0.985225,0.650662,1.24562,1.01321
0.01,1458.40899351,-390.231957282,-388.221,1458.40899351,-390.231957282,37.257,0.0131439,-493.665,0.00652936,100,-390.231957282,0.2,0.0186878,98.1964650445,98.0625974651,100,1,1.8552e-06,500.0,1.00365,0.655322,1.3192,1.01976
0.01,1954.72612715,-388.571699849,-385.763,1954.72612715,-388.571699849,40.7368,0.0160329,-507.496,0.0065085,100,-388.571699849,0.2,0.0357221,96.7414538777,97.6995792631,100,1,3.40231e-06,500.0,1.02466,0.666902,1.64284,1.02355
0.01,1499.99397707,-385.058300068,-383.128,1499.99397707,-385.058300068,38.6932,0.014151,-483.492,0.00658706,100,-385.058300068,0.2,0.0241187,97.6778912713,98.0019129316,100,1,2.40132e-06,500.0,1.0022,0.660152,1.4182,1.02039
0.01,1209.57654108,-384.616651151,-383.03,1209.57654108,-384.616651151,34.567,0.0146744,-479.765,0.00661657,100,-384.616651151,0.2,0.0186759,98.1813605486,98.3866947856,100,1,1.87105e-06,500.0,0.999075,0.661045,1.46608,1.0164
