AvgDiscRet,VarRet,BatchSize,MinVanillaIw,MaxVanillaIw,ESSRenyi,AvgRet,ESSClassic,MinNormIw,J,AvgNormIw,VarVanillaIw,eRenyi2,Bound,AvgEpLen,AvgVanillaIw,VarNormIw,MaxNormIw,VarDiscRet,VarJ
1.5187850976872141e-15,50.69379442157133,100,1.0,1.0,nan,-7.875674211844876,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.59880984,200.0,1.0,3.5044917e-18,0.01,50.69379442157135,7.084268
-1.509903313490213e-16,44.81475773446487,100,1.0,1.0,nan,-8.233555867672429,100.0,0.01,-1.8626451e-08,0.009999998,,nan,-0.5630177,200.0,1.0,3.5044917e-18,0.01,44.81475773446487,6.6608267
-1.7763568394002505e-15,43.31878578008973,100,1.0,1.0,nan,-6.743663426367367,100.0,0.01,7.450581e-09,0.009999998,,nan,-0.5535408,200.0,1.0,3.5044917e-18,0.01,43.31878578008974,6.5487094
2.3980817331903383e-16,44.31010720927696,100,1.0,1.0,nan,-7.822995436893433,100.0,0.01,-4.4703484e-08,0.009999998,,nan,-0.5598388,200.0,1.0,3.5044917e-18,0.01,44.31010720927696,6.623217
-9.414691248821328e-16,52.90535145231271,100,1.0,1.0,nan,-7.858130973326381,100.0,0.01,-4.4703484e-08,0.009999998,,nan,-0.6117322,200.0,1.0,3.5044917e-18,0.01,52.90535145231269,7.237147
2.9309887850104134e-16,52.59069711970394,100,1.0,1.0,nan,-7.678394620872647,100.0,0.01,1.0803342e-07,0.009999998,,nan,-0.60991025,200.0,1.0,3.5044917e-18,0.01,52.59069711970394,7.215593
-8.704148513061227e-16,48.40248202433144,100,1.0,1.0,nan,-8.259863603271565,100.0,0.01,-2.9802322e-08,0.009999998,,nan,-0.5851207,200.0,1.0,3.5044917e-18,0.01,48.40248202433144,6.922316
-1.0391687510491465e-15,50.61588132266564,100,1.0,1.0,nan,-7.547423180146296,100.0,0.01,,0.009999998,,nan,-0.5983495,200.0,1.0,3.5044917e-18,0.01,50.615881322665636,7.0788217
5.506706202140776e-16,49.00897276042791,100,1.0,1.0,nan,-7.394608454758319,100.0,0.01,7.4505806e-08,0.009999998,,nan,-0.58877486,200.0,1.0,3.5044917e-18,0.01,49.0089727604279,6.9655495
1.1102230246251565e-16,33.1775446344923,100,1.0,1.0,nan,-6.452599906937133,100.0,0.01,-2.7939677e-08,0.009999998,,nan,-0.4844329,200.0,1.0,3.5044917e-18,0.01,33.1775446344923,5.731123
2.3980817331903383e-16,48.50206227575823,100,1.0,1.0,nan,-7.463468889299637,100.0,0.01,,0.009999998,,nan,-0.58572215,200.0,1.0,3.5044917e-18,0.01,48.50206227575823,6.929433
-9.947598300641404e-16,50.77461530255733,100,1.0,1.0,nan,-7.507091345899885,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.5992869,200.0,1.0,3.5044917e-18,0.01,50.77461530255733,7.0899124
9.769962616701378e-16,56.70299755661748,100,1.0,1.0,nan,-8.247857877520945,100.0,0.01,1.3411045e-07,0.009999998,,nan,-0.6333074,200.0,1.0,3.5044917e-18,0.01,56.70299755661748,7.4923935
-2.220446049250313e-16,43.1088175367688,100,1.0,1.0,nan,-7.585669889966597,100.0,0.01,4.0978193e-08,0.009999998,,nan,-0.55219764,200.0,1.0,3.5044917e-18,0.01,43.1088175367688,6.5328193
1.1013412404281553e-15,48.00930066650047,100,1.0,1.0,nan,-8.03965023027695,100.0,0.01,,0.009999998,,nan,-0.5827391,200.0,1.0,3.5044917e-18,0.01,48.00930066650047,6.894143
-3.1974423109204507e-16,69.14985125016617,100,1.0,1.0,nan,-9.128402838664723,100.0,0.01,,0.009999998,,nan,-0.69937,200.0,1.0,3.5044917e-18,0.01,69.14985125016617,8.273956
-8.437694987151189e-16,38.85480696110914,100,1.0,1.0,nan,-6.522026054688703,100.0,0.01,1.0430813e-07,0.009999998,,nan,-0.5242445,200.0,1.0,3.5044917e-18,0.01,38.85480696110914,6.202117
1.687538997430238e-16,49.93060820853984,100,1.0,1.0,nan,-7.884977523617966,100.0,0.01,-1.1920929e-07,0.009999998,,nan,-0.5942852,200.0,1.0,3.5044917e-18,0.01,49.93060820853984,7.03074
-1.803002191991254e-15,56.14558142314136,100,1.0,1.0,nan,-9.183389341770646,100.0,0.01,-4.4703484e-08,0.009999998,,nan,-0.63018674,200.0,1.0,3.5044917e-18,0.01,56.14558142314136,7.4554763
-3.552713678800501e-16,59.83614382802896,100,1.0,1.0,nan,-8.118778935954543,100.0,0.01,3.7252903e-08,0.009999998,,nan,-0.6505689,200.0,1.0,3.5044917e-18,0.01,59.83614382802896,7.6966085
-1.0746958878371515e-15,41.94576298213779,100,1.0,1.0,nan,-7.872871032446641,100.0,0.01,-7.4505806e-08,0.009999998,,nan,-0.5446977,200.0,1.0,3.5044917e-18,0.01,41.94576298213779,6.4440904
-1.1102230246251565e-15,49.46543928571311,100,1.0,1.0,nan,-7.423998952540858,100.0,0.01,-1.4342368e-07,0.009999998,,nan,-0.5915105,200.0,1.0,3.5044917e-18,0.01,49.46543928571311,6.997913
-5.151434834260726e-16,55.38970638219883,100,1.0,1.0,nan,-8.132355145659963,100.0,0.01,2.9802322e-08,0.009999998,,nan,-0.6259305,200.0,1.0,3.5044917e-18,0.01,55.38970638219883,7.4051204
-1.3278267374516873e-15,43.13456004373401,100,1.0,1.0,nan,-6.859354161172914,100.0,0.01,4.8428774e-08,0.009999998,,nan,-0.5523626,200.0,1.0,3.5044917e-18,0.01,43.13456004373401,6.5347695
2.1316282072803005e-16,51.73229061738885,100,1.0,1.0,nan,-8.375871915662557,100.0,0.01,8.940697e-08,0.009999998,,nan,-0.6049122,200.0,1.0,3.5044917e-18,0.01,51.73229061738885,7.1564636
-1.4210854715202005e-15,46.5892905926512,100,1.0,1.0,nan,-7.309623017624352,100.0,0.01,-3.7252903e-08,0.009999998,,nan,-0.57405645,200.0,1.0,3.5044917e-18,0.01,46.5892905926512,6.7914205
8.704148513061227e-16,46.56132354815912,100,1.0,1.0,nan,-7.552579214417103,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.57388407,200.0,1.0,3.5044917e-18,0.01,46.56132354815912,6.789382
7.638334409421077e-16,53.23300180498117,100,1.0,1.0,nan,-7.744681695215196,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.6136235,200.0,1.0,3.5044917e-18,0.01,53.23300180498117,7.2595224
2.6645352591003756e-17,53.08572723427335,100,1.0,1.0,nan,-7.759629887887132,100.0,0.01,2.9802322e-08,0.009999998,,nan,-0.61277413,200.0,1.0,3.5044917e-18,0.01,53.08572723427335,7.249474
1.3322676295501878e-15,54.39226658833914,100,1.0,1.0,nan,-7.861363202399628,100.0,0.01,-2.0861626e-07,0.009999998,,nan,-0.62026894,200.0,1.0,3.5044917e-18,0.01,54.392266588339155,7.338143
-1.2789769243681803e-15,51.97709393641718,100,1.0,1.0,nan,-7.6103059772614605,100.0,0.01,1.2665987e-07,0.009999998,,nan,-0.6063418,200.0,1.0,3.5044917e-18,0.01,51.97709393641718,7.173376
-2.042810365310288e-16,49.64896313435635,100,1.0,1.0,nan,-7.509973845579859,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.5926068,200.0,1.0,3.5044917e-18,0.01,49.64896313435635,7.010883
-4.085620730620576e-16,48.59206893569749,100,1.0,1.0,nan,-7.727544983087346,100.0,0.01,2.2351742e-08,0.009999998,,nan,-0.58626527,200.0,1.0,3.5044917e-18,0.01,48.592068935697505,6.9358597
1.2789769243681803e-15,61.37310468539303,100,1.0,1.0,nan,-8.879135771340778,100.0,0.01,-2.2351742e-08,0.009999998,,nan,-0.65887123,200.0,1.0,3.5044917e-18,0.01,61.37310468539304,7.79483
-4.618527782440651e-16,47.125817751179966,100,1.0,1.0,nan,-7.317750876016091,100.0,0.01,-7.450581e-09,0.009999998,,nan,-0.5773525,200.0,1.0,3.5044917e-18,0.01,47.125817751179966,6.8304143
4.529709940470639e-16,48.341217189046155,100,1.0,1.0,nan,-7.24168097637961,100.0,0.01,7.450581e-09,0.009999998,,nan,-0.5847501,200.0,1.0,3.5044917e-18,0.01,48.341217189046155,6.9179335
3.019806626980426e-16,49.02151833489922,100,1.0,1.0,nan,-8.30513387918628,100.0,0.01,5.5879354e-08,0.009999998,,nan,-0.58885026,200.0,1.0,3.5044917e-18,0.01,49.02151833489922,6.966441
-7.904787935331115e-16,44.670336316517975,100,1.0,1.0,nan,-8.10364696032744,100.0,0.01,-5.9604645e-08,0.009999998,,nan,-0.56210977,200.0,1.0,3.5044917e-18,0.01,44.670336316517975,6.6500854
9.237055564881303e-16,46.364861031288235,100,1.0,1.0,nan,-7.278147623387926,100.0,0.01,8.940697e-08,0.009999998,,nan,-0.57267207,200.0,1.0,3.5044917e-18,0.01,46.364861031288235,6.775043
-9.769962616701378e-17,46.75893709400901,100,1.0,1.0,nan,-7.399723053954347,100.0,0.01,-1.0430813e-07,0.009999998,,nan,-0.57510054,200.0,1.0,3.5044917e-18,0.01,46.75893709400901,6.8037744
-8.615330671091215e-16,48.798953229380274,100,1.0,1.0,nan,-8.243152896262771,100.0,0.01,-5.9604645e-08,0.009999998,,nan,-0.5875121,200.0,1.0,3.5044917e-18,0.01,48.79895322938028,6.9506087
-1.4654943925052066e-15,48.642635981823084,100,1.0,1.0,nan,-7.880384730759407,100.0,0.01,-2.2351742e-08,0.009999998,,nan,-0.58657044,200.0,1.0,3.5044917e-18,0.01,48.64263598182308,6.939468
6.572520305780927e-16,53.09844925854154,100,1.0,1.0,nan,-8.459962987239464,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.6128476,200.0,1.0,3.5044917e-18,0.01,53.09844925854154,7.250342
1.971756091734278e-15,54.72118877675259,100,1.0,1.0,nan,-9.460189961892056,100.0,0.01,-3.7252903e-08,0.009999998,,nan,-0.62214166,200.0,1.0,3.5044917e-18,0.01,54.7211887767526,7.360297
-5.329070518200751e-17,52.353643938343815,100,1.0,1.0,nan,-8.244455621108273,100.0,0.01,2.9802322e-08,0.009999998,,nan,-0.60853416,200.0,1.0,3.5044917e-18,0.01,52.353643938343815,7.199313
9.769962616701378e-16,47.875807499382276,100,1.0,1.0,nan,-7.787298802977045,100.0,0.01,,0.009999998,,nan,-0.5819283,200.0,1.0,3.5044917e-18,0.01,47.875807499382276,6.884551
-4.263256414560601e-16,47.54246984531296,100,1.0,1.0,nan,-7.032289219601519,100.0,0.01,2.6077032e-08,0.009999998,,nan,-0.5798991,200.0,1.0,3.5044917e-18,0.01,47.54246984531296,6.8605423
-1.9451107391432742e-15,32.205694378535185,100,1.0,1.0,nan,-6.683924972165025,100.0,0.01,7.450581e-09,0.009999998,,nan,-0.47728515,200.0,1.0,3.5044917e-18,0.01,32.205694378535185,5.6465597
-1.2878587085651815e-15,41.71787357403919,100,1.0,1.0,nan,-6.675569609222415,100.0,0.01,7.4505806e-08,0.009999998,,nan,-0.54321605,200.0,1.0,3.5044917e-18,0.01,41.71787357403919,6.4265614
2.6822988274943782e-15,50.151988248989284,100,1.0,1.0,nan,-7.616589418499451,100.0,0.01,5.9604645e-08,0.009999998,,nan,-0.59560114,200.0,1.0,3.5044917e-18,0.01,50.15198824898929,7.0463085
-1.7763568394002506e-16,48.16836341212029,100,1.0,1.0,nan,-7.759273619703166,100.0,0.01,2.9802322e-08,0.009999998,,nan,-0.5837037,200.0,1.0,3.5044917e-18,0.01,48.16836341212029,6.905554
8.171241461241152e-16,58.401195497037605,100,1.0,1.0,nan,-7.226454124191961,100.0,0.01,-7.450581e-09,0.009999998,,nan,-0.6427209,200.0,1.0,3.5044917e-18,0.01,58.4011954970376,7.603761
4.263256414560601e-16,56.47182016656072,100,1.0,1.0,nan,-9.164529200596943,100.0,0.01,-7.450581e-09,0.009999998,,nan,-0.63201505,200.0,1.0,3.5044917e-18,0.01,56.47182016656072,7.4771047
-7.815970093361102e-16,49.412687347884955,100,1.0,1.0,nan,-9.079561337042106,100.0,0.01,,0.009999998,,nan,-0.59119505,200.0,1.0,3.5044917e-18,0.01,49.412687347884955,6.99418
8.881784197001253e-17,53.7199718503817,100,1.0,1.0,nan,-7.358290605934675,100.0,0.01,-8.940697e-08,0.009999998,,nan,-0.6164239,200.0,1.0,3.5044917e-18,0.01,53.7199718503817,7.2926517
7.904787935331115e-16,49.78497640140072,100,1.0,1.0,nan,-8.080060538997968,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.5934179,200.0,1.0,3.5044917e-18,0.01,49.784976401400705,7.020479
1.3145040611561853e-15,46.33308618074224,100,1.0,1.0,nan,-8.092123268690084,100.0,0.01,-8.195639e-08,0.009999998,,nan,-0.5724759,200.0,1.0,3.5044917e-18,0.01,46.33308618074224,6.7727213
1.580957587066223e-15,62.81431509900875,100,1.0,1.0,nan,-8.907386504843416,100.0,0.01,2.6077032e-08,0.009999998,,nan,-0.66656244,200.0,1.0,3.5044917e-18,0.01,62.814315099008745,7.8858213
1.4210854715202004e-16,52.67872015288356,100,1.0,1.0,nan,-7.912127513613869,100.0,0.01,7.4505806e-08,0.009999998,,nan,-0.6104205,200.0,1.0,3.5044917e-18,0.01,52.67872015288356,7.2216296
-1.6253665080512292e-15,48.228981358446525,100,1.0,1.0,nan,-8.584511211177011,100.0,0.01,6.146729e-08,0.009999998,,nan,-0.58407086,200.0,1.0,3.5044917e-18,0.01,48.22898135844652,6.9098983
1.3500311979441904e-15,49.85618420252427,100,1.0,1.0,nan,-7.4268458932535575,100.0,0.01,7.450581e-09,0.009999998,,nan,-0.59384215,200.0,1.0,3.5044917e-18,0.01,49.85618420252427,7.025498
-1.2434497875801752e-15,49.823636794128646,100,1.0,1.0,nan,-7.447248075459759,100.0,0.01,5.9604645e-08,0.009999998,,nan,-0.5936483,200.0,1.0,3.5044917e-18,0.01,49.82363679412864,7.0232043
-4.263256414560601e-16,41.84914089391959,100,1.0,1.0,nan,-6.944024440079611,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.54407,200.0,1.0,3.5044917e-18,0.01,41.84914089391959,6.436664
1.1546319456101628e-15,52.00610595862844,100,1.0,1.0,nan,-8.515262276506947,100.0,0.01,-1.1175871e-08,0.009999998,,nan,-0.60651106,200.0,1.0,3.5044917e-18,0.01,52.00610595862844,7.1753774
-9.414691248821328e-16,44.520814986768244,100,1.0,1.0,nan,-6.875109018850935,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.5611682,200.0,1.0,3.5044917e-18,0.01,44.520814986768244,6.638946
-1.3766765505351941e-15,45.88273501114819,100,1.0,1.0,nan,-7.7321385295144145,100.0,0.01,-2.9802322e-08,0.009999998,,nan,-0.56968683,200.0,1.0,3.5044917e-18,0.01,45.88273501114819,6.739726
6.483702463810914e-16,51.212007400153354,100,1.0,1.0,nan,-7.557637528471942,100.0,0.01,-7.4505806e-08,0.009999998,,nan,-0.60186267,200.0,1.0,3.5044917e-18,0.01,51.212007400153354,7.120385
-1.0480505352461477e-15,50.99044334117578,100,1.0,1.0,nan,-8.285297458369431,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.60055935,200.0,1.0,3.5044917e-18,0.01,50.99044334117578,7.1049657
-6.128431095930864e-16,46.63438388288357,100,1.0,1.0,nan,-8.003858764644667,100.0,0.01,7.4505806e-08,0.009999998,,nan,-0.5743341,200.0,1.0,3.5044917e-18,0.01,46.63438388288357,6.794707
-5.329070518200751e-16,48.54829816192555,100,1.0,1.0,nan,-7.177262297157243,100.0,0.01,,0.009999998,,nan,-0.5860012,200.0,1.0,3.5044917e-18,0.01,48.54829816192555,6.932735
1.1191048088221578e-15,55.19040770933189,100,1.0,1.0,nan,-8.569091363232504,100.0,0.01,1.4901161e-07,0.009999998,,nan,-0.6248032,200.0,1.0,3.5044917e-18,0.01,55.1904077093319,7.391786
-2.149391775674303e-15,49.421646909045975,100,1.0,1.0,nan,-8.19065205784816,100.0,0.01,-7.4505806e-08,0.009999998,,nan,-0.5912486,200.0,1.0,3.5044917e-18,0.01,49.421646909045975,6.9948144
4.618527782440651e-16,54.62680127308127,100,1.0,1.0,nan,-8.504386767939257,100.0,0.01,2.9802322e-08,0.009999998,,nan,-0.62160486,200.0,1.0,3.5044917e-18,0.01,54.62680127308127,7.353946
3.8191672047105384e-16,43.42951319809978,100,1.0,1.0,nan,-7.612501744851605,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.55424774,200.0,1.0,3.5044917e-18,0.01,43.42951319809978,6.5570736
4.263256414560601e-16,50.93024258273826,100,1.0,1.0,nan,-7.888577754090203,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.60020465,200.0,1.0,3.5044917e-18,0.01,50.93024258273826,7.1007705
-1.2967404927621828e-15,49.18674664980256,100,1.0,1.0,nan,-7.529427935828178,100.0,0.01,1.0058284e-07,0.009999998,,nan,-0.5898418,200.0,1.0,3.5044917e-18,0.01,49.186746649802544,6.9781713
8.171241461241152e-16,47.35486967106884,100,1.0,1.0,nan,-7.936077265838154,100.0,0.01,,0.009999998,,nan,-0.5787538,200.0,1.0,3.5044917e-18,0.01,47.35486967106884,6.8469934
-1.3677947663381929e-15,60.91927698265619,100,1.0,1.0,nan,-9.088301218772672,100.0,0.01,-5.9604645e-08,0.009999998,,nan,-0.65643066,200.0,1.0,3.5044917e-18,0.01,60.91927698265621,7.7659564
-6.750155989720952e-16,53.627853967108585,100,1.0,1.0,nan,-8.63910550941597,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.615895,200.0,1.0,3.5044917e-18,0.01,53.627853967108585,7.2863965
-1.021405182655144e-15,47.516790998678424,100,1.0,1.0,nan,-7.574425743309019,100.0,0.01,-8.940697e-08,0.009999998,,nan,-0.5797424,200.0,1.0,3.5044917e-18,0.01,47.516790998678424,6.8586893
-1.8118839761882555e-15,55.00262253867784,100,1.0,1.0,nan,-7.549456327145753,100.0,0.01,5.9604645e-08,0.009999998,,nan,-0.6237395,200.0,1.0,3.5044917e-18,0.01,55.00262253867784,7.3792005
-9.059419880941278e-16,51.27910147918503,100,1.0,1.0,nan,-9.092246740924969,100.0,0.01,-1.4901161e-08,0.009999998,,nan,-0.60225666,200.0,1.0,3.5044917e-18,0.01,51.27910147918502,7.1250477
-1.9539925233402757e-15,46.60571787925588,100,1.0,1.0,nan,-8.497202270744223,100.0,0.01,-5.9604645e-08,0.009999998,,nan,-0.57415766,200.0,1.0,3.5044917e-18,0.01,46.60571787925588,6.7926183
-7.283063041541026e-16,53.26404660690787,100,1.0,1.0,nan,-7.73972598021583,100.0,0.01,1.4901161e-08,0.009999998,,nan,-0.61380243,200.0,1.0,3.5044917e-18,0.01,53.26404660690787,7.2616396
-7.904787935331115e-16,52.222411832005314,100,1.0,1.0,nan,-7.660241965863724,100.0,0.01,,0.009999998,,nan,-0.6077711,200.0,1.0,3.5044917e-18,0.01,52.222411832005314,7.1902843
1.4210854715202004e-16,53.76716543068399,100,1.0,1.0,nan,-7.167972694147657,100.0,0.01,5.2154064e-08,0.009999998,,nan,-0.6166945,200.0,1.0,3.5044917e-18,0.01,53.76716543068399,7.295854
