InitialReturnMean,Bound,TimestepsSoFar,StdIW,MeanIWNorm,InitialReturnStd,InitialBound,InitialReturnMax,StdIWNorm,Weights,TimeElapsed,EpRewMean,Iteration,ReturnStepMax,EmpiricalD2,MeanIW,InitialReturnMin,MaxIW,EpLenMean,MeanEntropy,EpThisIter,MaxIWNorm,EpisodesSoFar,ReturnStepMaxmin,ESSClassic,J_sample_variance,MinIW,ReturnMeanIW,EntropyCoefficient,ESSRenyi,MinIWNorm
3.3569337e-05,0.26014018,862862,1.2012553,0.009802163,66.525345,-14.4374485,142.78162,0.012012552,[-0.431  1.199 -2.197 -2.21  -1.114],1527.5145840644836,2035.1289505777002,73,10.0,2.4458344,0.98021626,-138.26093,8.497945,204.53,0.30459622,100,0.084979445,7300,9.900669,39.970417,9463.901,0.09741539,24.562548,10.0,40.88584,0.00097415387
-1.8310546e-06,8.3219795,884069,5.2418814,0.018842967,63.91371,-13.369254,132.88025,0.052418817,[-0.407  1.197 -2.192 -2.199 -1.114],1562.0359449386597,2110.5111903090637,74,10.0,5.273747,1.8842965,-134.02966,47.08584,212.07,0.28490376,100,0.47085837,7400,9.904026,11.443167,28860.566,0.012601319,43.16989,10.0,18.961851,0.00012601318
-4.699707e-05,-100.68766,906850,0.07909317,0.009927115,103.92199,-101.30324,123.041504,0.0007909317,[-0.397  1.234 -2.189 -2.165 -1.134],1598.155438899994,2267.90191375103,75,10.0,1.0056303,0.99271154,-850.39935,1.166628,227.81,0.28259107,100,0.01166628,7500,9.9106045,99.36923,10680.427,0.78800225,0.931447,10.0,99.440125,0.007880023
7.263184e-05,2.2618542,928768,3.1744845,0.012937052,51.910606,-14.21097,106.07471,0.031744845,[-0.398  1.24  -2.192 -2.167 -1.136],1629.734275817871,2181.499387021474,76,10.0,4.4615955,1.2937053,-139.10614,23.771538,219.18,0.3222952,100,0.23771538,7600,9.906122,14.2427845,73171.42,0.0625031,35.02519,10.0,22.413506,0.00062503095
2.1972657e-05,-99.870995,950727,0.19597936,0.009764856,123.24767,-101.97934,134.28491,0.0019597935,[-0.385  1.246 -2.191 -2.135 -1.097],1662.4946148395538,2185.648258694788,77,10.0,1.0324363,0.97648567,-858.97327,1.5932777,219.59,0.3151791,100,0.015932776,7700,9.906744,96.12797,14594.154,0.6607482,3.8720903,10.0,96.858284,0.0066074817
-6.225586e-05,1.8622539,976165,1.7994351,0.011427772,63.310608,-16.06853,96.70178,0.017994354,[-0.388  1.253 -2.195 -2.135 -1.104],1698.6267681121826,2533.5417761363024,78,10.0,2.7469676,1.1427772,-156.93274,14.820634,254.38,0.3468373,100,0.14820634,7800,9.919481,28.740461,26741.594,0.08262039,30.249493,10.0,36.403778,0.0008262039
-3.8452148e-05,-101.73848,1000390,0.2626365,0.010665833,105.934944,-104.71632,109.99237,0.002626365,[-0.398  1.296 -2.195 -2.135 -1.072],1733.2610294818878,2412.29611697648,79,10.0,1.0556058,1.0665833,-883.324,1.7108548,242.25,0.34850198,100,0.017108547,7900,9.91588,94.28317,12163.753,0.49748453,5.928303,10.0,94.73234,0.0049748453
0.00011352539,-77.26501,1023501,0.59906316,0.011488722,128.82114,-84.60368,125.66345,0.0059906314,[-0.394  1.299 -2.202 -2.131 -1.07 ],1768.3424084186554,2300.7661552282334,80,10.0,1.1938072,1.148872,-719.2422,3.665524,231.11,0.33633053,100,0.03665524,8000,9.910675,78.62281,15193.158,0.37824962,15.618842,10.0,83.76562,0.003782496
3.90625e-05,-101.854065,1048282,0.20514137,0.010163081,101.60824,-103.20088,103.39508,0.0020514135,[-0.386  1.288 -2.209 -2.14  -1.083],1806.261218547821,2467.999343233,81,10.0,1.0301946,1.0163081,-870.0932,1.8378156,247.81,0.33596715,100,0.018378155,8100,9.91861,96.08517,9854.807,0.6580565,2.9473505,10.0,97.06904,0.0065805647
-4.0283205e-05,-103.09703,1071911,0.10272472,0.009942737,109.06827,-104.38206,113.65216,0.0010272472,[-0.388  1.295 -2.208 -2.135 -1.083],1842.017259836197,2352.6109675732723,82,10.0,1.0092344,0.99427384,-879.7072,1.3591628,236.29,0.33274066,100,0.013591628,8200,9.913031,98.94386,11591.305,0.75423086,1.813572,10.0,99.08501,0.0075423084
-6.1035157e-06,-67.65081,1097315,0.28699017,0.01046786,84.99899,-70.34383,94.29285,0.0028699015,[-0.386  1.295 -2.22  -2.136 -1.086],1880.454000711441,2529.9531413573513,83,10.0,1.0841322,1.0467861,-601.523,2.146787,254.04,0.33298528,100,0.021467868,8300,9.917875,93.00896,8033.532,0.5786737,5.727048,10.0,92.23968,0.005786737
7.6904296e-05,-86.50547,1123121,0.07423612,0.010037483,90.106766,-87.85845,91.849304,0.00074236107,[-0.379  1.293 -2.22  -2.137 -1.086],1920.6171758174896,2570.2758613490373,84,10.0,1.0049654,1.0037484,-744.5499,1.2931685,258.06,0.33216214,100,0.012931685,8400,9.920116,99.45601,7519.284,0.84607387,1.587398,10.0,99.50591,0.008460739
1.6479493e-05,-84.44217,1149448,0.1715472,0.010079563,90.52447,-85.8535,91.58276,0.001715472,[-0.376  1.282 -2.227 -2.126 -1.087],1959.5152575969696,2622.6776599112777,85,10.0,1.0308034,1.0079563,-728.11194,1.5404531,263.27,0.331674,100,0.015404531,8500,9.924002,97.185,8950.617,0.6459601,2.7792585,10.0,97.0117,0.0064596008
-5.4626464e-05,-102.69595,1172774,0.14229317,0.009824641,112.808945,-104.068085,114.628296,0.0014229317,[-0.374  1.287 -2.234 -2.125 -1.087],1990.4310774803162,2322.2198426017144,86,10.0,1.0211358,0.9824641,-876.79297,1.3426243,233.26,0.3260746,100,0.013426242,8600,9.911121,97.945435,11973.872,0.6799873,2.55697,10.0,97.93017,0.006799873
-1.6479493e-05,-11.574475,1197228,0.39399153,0.009480298,51.219116,-13.311346,92.481384,0.003939915,[-0.372  1.284 -2.235 -2.128 -1.093],2025.5643858909607,2434.9855346903487,87,10.0,1.1595086,0.94802976,-135.31042,2.2947469,244.54,0.3093201,100,0.022947468,8700,9.914951,85.27222,2801.731,0.25580657,3.1772146,10.0,86.24343,0.0025580656
6.713867e-05,-102.96505,1220767,0.10390133,0.0098749725,137.83585,-103.89947,114.08246,0.0010390133,[-0.37   1.283 -2.252 -2.132 -1.11 ],2061.4613020420074,2343.531417882967,88,10.0,1.0141203,0.9874973,-873.592,1.2817628,235.39,0.306634,100,0.012817628,8800,9.912022,98.90507,19087.06,0.7103516,1.7140849,10.0,98.60763,0.007103516
-1.8310548e-05,-70.28857,1246664,0.07075448,0.010050132,78.72436,-71.27424,90.07001,0.0007075448,[-0.368  1.283 -2.253 -2.131 -1.112],2103.226936817169,2579.418671757934,89,10.0,1.0050302,1.0050132,-606.9881,1.1760317,258.97,0.30468085,100,0.011760317,8900,9.920734,99.50681,5413.5327,0.809318,1.1919178,10.0,99.499504,0.00809318
7.93457e-06,-105.05211,1272146,0.1179064,0.009999814,135.61034,-105.970116,103.107666,0.0011790639,[-0.368  1.286 -2.262 -2.136 -1.114],2140.6490383148193,2537.905011543576,90,10.0,1.0143083,0.9999814,-890.11945,1.3235924,254.82,0.30502865,100,0.013235924,9000,9.9193325,98.628815,18844.188,0.6902961,1.6916895,10.0,98.58935,0.006902961
6.1035155e-07,-104.281586,1297054,0.14099756,0.010163207,102.3795,-105.23072,94.58307,0.0014099756,[-0.366  1.286 -2.261 -2.133 -1.114],2179.42005109787,2480.4276897766913,91,10.0,1.0176675,1.0163208,-884.11066,1.4661381,249.08,0.30136046,100,0.014661381,9100,9.916843,98.111664,10714.453,0.6922219,1.9381483,10.0,98.263916,0.0069222185
-7.6904296e-05,-104.91005,1323167,0.2331248,0.010324107,126.06439,-106.77599,96.89172,0.0023312478,[-0.366  1.29  -2.264 -2.131 -1.118],2217.140378713608,2600.985096949127,92,10.0,1.038288,1.0324106,-896.4277,2.1922853,261.13,0.30545104,100,0.021922853,9200,9.921129,95.14852,16516.203,0.70137686,3.9070256,10.0,96.31239,0.0070137684
2.3193359e-05,-107.05303,1349379,0.10885247,0.009948301,101.99526,-107.609535,89.73859,0.0010885246,[-0.364  1.294 -2.264 -2.125 -1.113],2255.099214076996,2610.974775377748,93,10.0,1.0102334,0.99483,-903.5683,1.3528533,262.12,0.30544654,100,0.013528532,9300,9.9221115,98.81691,10448.13,0.7677195,1.1213629,10.0,98.98702,0.007677195
-0.00010437012,-106.948616,1375544,0.08363896,0.010108555,102.18757,-107.63438,89.5694,0.00083638966,[-0.363  1.295 -2.264 -2.124 -1.113],2291.9396090507507,2606.2162413525684,94,10.0,1.0069879,1.0108554,-903.7697,1.3437244,261.65,0.30459815,100,0.013437243,9400,9.921532,99.32006,10577.758,0.8223789,1.0802007,10.0,99.30605,0.008223789
7.080078e-05,-102.0795,1400371,0.12945484,0.010023527,176.30347,-103.88088,119.567566,0.0012945484,[-0.363  1.302 -2.264 -2.128 -1.114],2331.7082431316376,2472.319078948851,95,10.0,1.0146158,1.0023528,-873.05475,1.4138983,248.27,0.300545,100,0.014138984,9500,9.916502,98.35938,30451.13,0.64733624,2.6205585,10.0,98.55948,0.0064733624
-1.586914e-05,-9.18886,1426162,1.0289769,0.009439732,45.099846,-13.685281,83.15961,0.01028977,[-0.363  1.308 -2.27  -2.132 -1.118],2369.67139339447,2568.82649214889,96,10.0,1.4951233,0.94397324,-136.27911,9.818998,257.91,0.30478445,100,0.09818998,9600,9.920469,45.699528,2385.9675,0.21894448,8.171907,10.0,66.88412,0.0021894446
-4.8217775e-05,-106.41428,1453140,0.07205419,0.010099763,114.85738,-107.09333,82.91315,0.000720542,[-0.352  1.317 -2.282 -2.14  -1.114],2410.4249448776245,2687.4167066549035,97,10.0,1.0044746,1.0099761,-899.2985,1.2086312,269.78,0.30382526,100,0.012086311,9700,9.923187,99.49359,12962.999,0.87852967,0.9347305,10.0,99.55453,0.008785296
-4.333496e-05,-104.03384,1480218,0.2040015,0.010186163,126.11749,-106.59924,88.12311,0.002040015,[-0.353  1.322 -2.288 -2.14  -1.115],2446.9828732013702,2697.4717392350403,98,10.0,1.0389515,1.0186164,-895.18604,1.6111683,270.78,0.30428854,100,0.016111683,9800,9.923872,96.14375,16091.848,0.6077721,4.6755977,10.0,96.250885,0.006077721
2.9296874e-05,-107.46017,1507702,0.05871983,0.0100591825,100.386696,-107.63725,79.61279,0.0005871983,[-0.35   1.325 -2.294 -2.136 -1.115],2488.0682752132416,2738.0709463730004,99,10.0,1.0031221,1.0059183,-903.69977,1.1228704,274.84,0.30312583,100,0.011228704,9900,9.924997,99.66039,10196.225,0.89122695,0.36138964,10.0,99.68876,0.008912269
0.00013061524,-112.08622,1536703,0.07332789,0.009910723,105.75851,-112.54023,74.45862,0.0007332788,[-0.349  1.325 -2.294 -2.138 -1.116],2529.8988864421844,2890.0754083276684,100,10.0,1.0057666,0.99107224,-918.8882,1.1463499,290.01,0.30331382,100,0.011463499,10000,9.931059,99.45554,11345.677,0.7827637,0.77815855,,99.42664,0.007827637
-6.652832e-05,-111.34294,1564507,0.13193063,0.010156819,102.40013,-112.2217,77.08008,0.0013193063,[-0.349  1.33  -2.301 -2.142 -1.116],2568.870017528534,2770.0730079804825,101,10.0,1.0158583,1.0156819,-916.28577,1.3836502,278.04,0.30114943,100,0.013836501,10100,9.925877,98.34076,10459.822,0.72495556,1.7650087,,98.43893,0.0072495556
-9.338379e-05,-109.57203,1592761,0.097700976,0.00995577,118.114334,-110.534,80.84125,0.0009770098,[-0.348  1.334 -2.301 -2.142 -1.118],2612.176847219467,2815.276240909946,102,10.0,1.0110328,0.9955771,-902.5055,1.2241147,282.54,0.29825088,100,0.0122411465,10200,9.928505,99.046135,13694.353,0.7575619,1.5699464,,98.90876,0.007575619
7.141113e-05,-109.652855,1620024,0.11409402,0.010026169,124.82404,-111.013535,86.92078,0.0011409402,[-0.346  1.335 -2.307 -2.142 -1.121],2653.8676578998566,2716.2105429507974,103,10.0,1.0102663,1.002617,-906.42224,1.2714592,272.63,0.2971191,100,0.012714592,10300,9.92614,98.72161,14925.695,0.6736689,1.9291371,,98.9838,0.0067366892
-2.9907227e-05,-110.04113,1648551,0.102757014,0.010035515,104.33914,-111.090126,76.28436,0.0010275701,[-0.345  1.335 -2.324 -2.137 -1.122],2696.2160720825195,2842.6555916503235,104,10.0,1.0086305,1.0035515,-907.0468,1.2715586,285.27,0.29627097,100,0.012715586,10400,9.92976,98.96244,11069.436,0.74336314,1.5273209,,99.14433,0.0074336315
8.4838866e-05,-91.22449,1677778,0.2071675,0.010342959,88.11344,-92.90757,69.409,0.002071675,[-0.345  1.341 -2.33  -2.143 -1.123],2736.40935087204,2912.455534403503,105,10.0,1.0400964,1.0342959,-758.58777,1.8924818,292.27,0.2905252,100,0.018924817,10500,9.930086,96.142815,7007.375,0.6072056,3.5274897,,96.144936,0.006072056
-8.056641e-05,-110.53844,1705705,0.09040683,0.010110187,100.166275,-111.15647,75.70361,0.0009040683,[-0.342  1.34  -2.33  -2.139 -1.128],2777.0321934223175,2782.393755014662,106,10.0,1.0077227,1.0110188,-907.58813,1.1977441,279.27,0.288302,100,0.011977441,10600,9.926369,99.20672,10104.279,0.71779287,1.046346,,99.23364,0.0071779285
-6.8359375e-05,-109.642685,1734531,0.10645553,0.009802304,119.82935,-110.90809,77.80835,0.0010645554,[-0.344  1.351 -2.33  -2.15  -1.131],2819.297538757324,2872.5468247542344,107,10.0,1.0120258,0.9802304,-905.5602,1.241807,288.26,0.28628325,100,0.01241807,10700,9.930428,98.8343,12908.092,0.7816808,1.9302251,,98.81171,0.007816808
2.5634765e-05,-73.8341,1763619,0.1816044,0.010023036,82.98436,-75.67933,72.062744,0.001816044,[-0.343  1.352 -2.353 -2.152 -1.133],2864.4316790103912,2898.776089991075,108,10.0,1.0370872,1.0023036,-617.9193,1.570503,290.88,0.28551546,100,0.01570503,10800,9.931286,96.821465,5605.8584,0.6889206,3.2358499,,96.423904,0.006889206
-1.5258789e-05,-110.91217,1793326,0.14029647,0.010081903,101.044914,-112.10163,68.0777,0.0014029647,[-0.339  1.349 -2.359 -2.158 -1.133],2913.8992989063263,2960.6844090827562,109,10.0,1.0187832,1.0081904,-915.30585,1.4418617,297.07,0.285523,100,0.014418617,10900,9.932777,98.100334,10479.494,0.71375704,2.2373621,,98.15631,0.00713757
-5.126953e-05,-7.0971813,1823073,2.2648613,0.011489373,39.834766,-13.692347,59.441162,0.022648612,[-0.337  1.352 -2.361 -2.159 -1.133],2953.778499364853,2964.779712259023,110,10.0,2.698959,1.1489372,-111.79712,17.368155,297.47,0.2950184,100,0.17368154,11000,9.933519,20.467096,16470.166,0.08537329,15.397219,,37.05132,0.00085373287
-7.5683594e-05,-111.222984,1852649,0.12253962,0.009978144,101.055824,-112.241135,66.91565,0.0012253962,[-0.337  1.383 -2.365 -2.132 -1.124],3000.3888828754425,2947.3361094489455,111,10.0,1.0138636,0.9978145,-916.4444,1.4987067,295.76,0.29440653,100,0.014987066,11100,9.930801,98.51424,10405.464,0.699375,1.7934251,,98.6326,0.0069937496
-5.432129e-05,-110.76789,1882300,0.114677645,0.009945307,125.878265,-111.422966,73.570435,0.0011467764,[-0.339  1.395 -2.367 -2.14  -1.125],3044.1862897872925,2955.0190053596802,112,10.0,1.0127689,0.99453074,-909.7642,1.3504634,296.51,0.29515806,100,0.013504634,11200,9.9321995,98.68785,16390.277,0.78347284,1.364132,,98.73921,0.007834728
-8.300781e-05,-111.87206,1912914,0.053547934,0.010064576,112.80552,-112.32117,66.24298,0.0005354793,[-0.337  1.396 -2.367 -2.14  -1.124],3083.52646112442,3051.3331584110715,113,10.0,1.0027882,1.0064577,-917.0978,1.1401172,306.14,0.29357746,100,0.011401172,11300,9.934454,99.71773,12265.988,0.87795866,0.6054902,,99.721954,0.008779586
-2.6245118e-05,-90.865204,1942821,0.102656566,0.010085326,93.893616,-92.37417,65.44824,0.0010265657,[-0.336  1.393 -2.372 -2.135 -1.125],3130.0727877616882,2980.64537219283,114,10.0,1.0129619,1.0085324,-754.2317,1.2668734,299.07,0.28930014,100,0.0126687335,11400,9.932974,98.97453,7470.7837,0.7812201,2.1056788,,98.7204,0.0078122006
0.00012329101,-11.330149,1974800,0.37709436,0.010691631,39.8305,-13.767538,48.372437,0.0037709435,[-0.336  1.397 -2.381 -2.139 -1.13 ],3185.785070180893,3187.7256145803717,115,10.0,1.0942916,1.0691631,-112.412476,2.1677701,319.79,0.29189754,100,0.0216777,11500,9.936602,88.93651,1548.1108,0.5169954,3.0719795,,91.38332,0.0051699537
8.178711e-05,-113.44956,2005454,0.109247066,0.010015648,99.42867,-114.26333,60.380554,0.0010924707,[-0.334  1.411 -2.392 -2.148 -1.127],3232.4529552459717,3055.4854109500425,116,10.0,1.0123799,1.0015647,-932.95685,1.3246696,306.54,0.29052046,100,0.0132466955,11600,9.935507,98.82422,10031.423,0.7454569,1.5189681,,98.77715,0.0074545685
2.2583008e-05,-99.69631,2034862,0.36502668,0.010375679,217.6343,-107.303246,107.22284,0.0036502664,[-0.332  1.412 -2.392 -2.151 -1.128],3288.5936896800995,2930.8361071574636,117,10.0,1.104413,1.037568,-876.12744,2.4212863,294.08,0.2800209,100,0.024212863,11700,9.932438,88.98615,37513.715,0.4319761,13.0698185,,90.54584,0.004319761
3.967285e-05,-91.18259,2064751,0.100314826,0.009939004,84.39265,-92.721924,62.60376,0.0010031482,[-0.33   1.403 -2.399 -2.153 -1.139],3338.499347925186,2978.9701206841996,118,10.0,1.0114546,0.99390036,-757.0716,1.2843115,298.89,0.27730823,100,0.012843115,11800,9.933771,98.99159,6164.7397,0.7572491,2.0689037,,98.867516,0.007572491
1.7700195e-05,-110.80349,2095334,0.06540416,0.010063454,162.90083,-111.01517,76.96576,0.0006540416,[-0.33   1.411 -2.406 -2.159 -1.142],3389.4178099632263,3048.4364058382407,119,10.0,1.0030303,1.0063453,-906.4352,1.2240679,305.83,0.27896637,100,0.012240679,11900,9.935707,99.57937,27033.19,0.82893175,0.3797717,,99.69788,0.008289318
7.995605e-05,-94.05793,2125563,0.040715642,0.010022154,82.922035,-94.4509,56.77948,0.00040715645,[-0.33   1.412 -2.41  -2.158 -1.14 ],3442.8818378448486,3012.548034601036,120,10.0,1.001687,1.0022154,-771.18896,1.1019483,302.29,0.27893248,100,0.011019482,12000,9.931717,99.83521,6778.454,0.8992519,0.472686,,99.83158,0.008992518
4.1503907e-05,-110.241425,2155385,0.08607342,0.009972471,170.96486,-111.11498,86.10248,0.0008607341,[-0.331  1.414 -2.417 -2.158 -1.14 ],3484.275913000107,2972.469463948381,121,10.0,1.0063634,0.997247,-907.2503,1.2171327,298.22,0.27609575,100,0.012171326,12100,9.934969,99.26054,29004.13,0.76795506,1.2265656,,99.36768,0.0076795504
5.5541994e-05,-21.495827,2187214,0.275097,0.010101685,36.526768,-22.23171,47.134766,0.00275097,[-0.329  1.411 -2.423 -2.156 -1.143],3532.387699365616,3172.6560067510027,122,10.0,1.0677296,1.0101686,-181.5216,1.8493248,318.29,0.2676932,100,0.018493248,12200,9.935881,93.09577,1443.0896,0.53765094,1.4764796,,93.65667,0.0053765094
1.8310546e-06,-12.023651,2218817,0.27082524,0.009681967,33.074974,-12.662077,47.493164,0.0027082523,[-0.331  1.415 -2.429 -2.151 -1.151],3583.514214038849,3150.3485725102596,123,10.0,1.0719995,0.9681968,-103.38544,1.9497982,316.03,0.26553878,100,0.019497981,12300,9.937252,92.74339,1078.543,0.48614696,1.0863371,,93.28362,0.0048614694
-5.5541994e-05,-109.001015,2248470,0.16360113,0.010275867,164.83243,-111.40246,83.72589,0.0016360112,[-0.326  1.413 -2.44  -2.157 -1.153],3635.1538619995117,2955.278244681184,124,10.0,1.0261874,1.0275867,-909.5968,1.4459674,296.53,0.25939938,100,0.014459674,12400,9.932608,97.527916,24890.258,0.6827418,3.8506331,,97.44809,0.006827418
-2.8686523e-05,-112.77139,2280793,0.079224065,0.0101148095,126.56102,-113.46431,56.93396,0.0007922406,[-0.327  1.419 -2.449 -2.159 -1.16 ],3693.7948315143585,3222.234023483535,125,10.0,1.0075642,1.011481,-926.43195,1.2359638,323.23,0.25869825,100,0.012359638,12500,9.937973,99.390274,15264.466,0.8219914,1.1212159,,99.24926,0.008219914
3.7231446e-05,-113.85031,2313063,0.06712622,0.010069102,98.57149,-114.128075,51.48456,0.00067126215,[-0.325  1.415 -2.454 -2.159 -1.16 ],3751.566138982773,3217.053855175365,126,10.0,1.0039905,1.0069103,-931.8521,1.2073408,322.7,0.25735384,100,0.012073408,12600,9.938599,99.55755,9723.307,0.86003894,0.50528675,,99.60253,0.00860039
3.967285e-05,-112.56858,2345086,0.089407764,0.010157798,126.73115,-112.98195,60.886414,0.00089407765,[-0.324  1.415 -2.454 -2.162 -1.162],3803.5309507846832,3192.4774070055214,127,10.0,1.0062107,1.0157799,-922.494,1.2968125,320.23,0.25659195,100,0.012968125,12700,9.938911,99.231224,16576.105,0.78962976,0.7637082,,99.38277,0.007896298
7.263184e-05,-76.23398,2379033,0.09064751,0.010056537,71.94222,-77.42404,43.986633,0.00090647506,[-0.324  1.416 -2.457 -2.158 -1.162],3869.0091423988342,3385.1470621369954,128,10.0,1.0092547,1.0056537,-632.1653,1.1701032,339.47,0.25695568,100,0.011701032,12800,9.944,99.19406,4329.665,0.72306967,1.5475845,,99.083015,0.0072306967
-1.2207031e-06,-2.1722202,2414016,1.3734428,0.011591272,32.764553,-9.553004,36.772034,0.013734428,[-0.325  1.426 -2.469 -2.166 -1.162],3940.634240627289,3489.2161516537158,129,10.0,2.6505232,1.1591272,-77.99994,7.2009673,349.83,0.23392078,100,0.072009675,12900,9.948347,41.5978,3164.7417,0.036430832,13.380477,,37.7284,0.0003643083
4.8828124e-06,-114.72804,2448710,0.05376101,0.010000484,98.91902,-115.10237,43.580566,0.00053761,[-0.315  1.447 -2.466 -2.168 -1.185],4008.316715478897,3459.625474485386,130,10.0,1.0033034,1.0000484,-939.80695,1.164097,346.94,0.23269878,100,0.01164097,13000,9.943945,99.71183,9733.392,0.896124,0.5642947,,99.670746,0.00896124
6.225586e-05,-107.72581,2481652,0.17430307,0.009958636,182.97813,-111.27716,74.77051,0.0017430305,[-0.315  1.449 -2.47  -2.17  -1.186],4073.685688495636,3284.582532132319,131,10.0,1.0371463,0.99586374,-908.5747,1.4186532,329.42,0.22908287,100,0.014186532,13100,9.941881,97.027626,27031.352,0.55466014,5.5993423,,96.41841,0.0055466015
2.3193359e-05,82.132286,2518134,66.377556,0.07711597,28.456676,-10.710963,29.8396,0.6637755,[-0.314  1.445 -2.478 -2.176 -1.19 ],4148.301746606827,3638.935578181038,132,10.0,139.67656,7.7115974,-87.454834,666.66797,364.82,0.2156519,100,6.6666794,13200,9.949541,1.3317528,3873405.5,7.286562e-05,208.7199,,0.71593976,7.2865623e-07
-6.958008e-05,-99.9985,2555386,0.083777845,0.009955856,85.67132,-100.52133,32.790527,0.0008377784,[-0.276  1.461 -2.481 -2.178 -1.203],4225.138674497604,3716.088814655666,133,10.0,1.0080105,0.9955856,-820.7526,1.179719,372.52,0.21386994,100,0.01179719,13300,9.9514065,99.29685,6458.4736,0.8063304,0.9245759,,99.205315,0.008063303
5.065918e-05,-116.56916,2593629,0.043158483,0.010024336,127.228,-116.96246,38.378845,0.00043158492,[-0.275  1.459 -2.491 -2.177 -1.205],4297.861212730408,3815.9916326649186,134,10.0,1.0016037,1.0024337,-954.99493,1.113004,382.43,0.21292804,100,0.01113004,13400,9.956881,99.81498,15922.737,0.9049497,0.48709732,,99.83988,0.009049497
3.967285e-05,-116.863304,2632446,0.051799983,0.010015225,137.69426,-117.007935,37.995117,0.0005179998,[-0.275  1.46  -2.499 -2.178 -1.206],4369.691925287247,3872.768631159648,135,10.0,1.0023161,1.0015225,-955.3661,1.1381707,388.17,0.21386704,100,0.011381707,13500,9.954315,99.73321,19210.691,0.88093877,0.2800879,,99.76892,0.008809388
3.8452148e-05,-115.66218,2668840,0.07651537,0.010062098,128.1074,-116.21542,44.476074,0.0007651537,[-0.274  1.461 -2.499 -2.178 -1.205],4445.171387195587,3630.713193691616,136,10.0,1.005393,1.0062097,-948.89526,1.2310641,363.94,0.21253604,100,0.012310641,13600,9.952583,99.42508,15526.856,0.8683428,0.86624444,,99.46359,0.008683428
2.4414063e-05,-116.565994,2706318,0.045445148,0.010005201,137.52373,-116.66791,40.786804,0.00045445142,[-0.272  1.455 -2.503 -2.174 -1.206],4517.121639251709,3738.52304937389,137,10.0,1.0015734,1.0005201,-952.5896,1.124234,374.78,0.21248671,100,0.011242339,13700,9.950829,99.7941,19127.889,0.889401,0.19367737,,99.8429,0.00889401
6.530762e-05,-113.14988,2743258,0.09360393,0.01008134,149.69556,-114.44467,48.96228,0.00093603926,[-0.272  1.456 -2.503 -2.172 -1.206],4588.443739891052,3684.798353590606,138,10.0,1.0087887,1.0081339,-934.4374,1.3001902,369.4,0.20991626,100,0.013001902,13800,9.950504,99.14526,20269.041,0.79953367,1.7966709,,99.128784,0.007995336
7.3242186e-06,-6.467186,2781112,0.8908887,0.010429343,19.711926,-8.719071,22.612366,0.008908886,[-0.272  1.456 -2.514 -2.175 -1.209],4661.336659908295,3776.4992584723705,139,10.0,1.6034817,1.0429343,-71.19098,4.9764047,378.54,0.21240008,100,0.049764045,13900,9.953306,57.81413,569.6198,0.17404343,4.5736666,,62.364292,0.0017404343
6.286621e-05,-67.214615,2821054,0.069734946,0.010028706,58.369507,-67.59243,22.896484,0.0006973494,[-0.26   1.447 -2.517 -2.187 -1.207],4742.53248333931,3985.9795837254387,140,10.0,1.0054139,1.0028706,-551.8904,1.1832082,399.42,0.21080649,100,0.011832082,14000,9.95919,99.518814,3202.7227,0.8496634,0.56059897,,99.461525,0.008496634
4.6386718e-05,-115.43809,2859605,0.078272335,0.009960639,135.72673,-115.67572,38.905212,0.00078272336,[-0.259  1.447 -2.521 -2.188 -1.208],4821.174308300018,3846.4134285756577,141,10.0,1.0042859,0.9960638,-944.48865,1.2134063,385.51,0.2107408,100,0.012134063,14100,9.955278,99.38628,18580.416,0.8433527,0.4853009,,99.573235,0.008433526
-2.380371e-05,-116.550385,2897427,0.04253121,0.0100461515,97.426994,-116.64938,30.955994,0.00042531214,[-0.259  1.449 -2.522 -2.187 -1.208],4898.977828979492,3773.0881373518137,142,10.0,1.0016388,1.0046152,-952.438,1.116113,378.22,0.21077095,100,0.011161129,14200,9.952137,99.82108,9648.24,0.89932704,0.19452178,,99.83639,0.00899327
-7.446289e-05,-117.71156,2934828,0.029371127,0.0100288745,98.35924,-117.77768,31.7193,0.00029371126,[-0.259  1.453 -2.524 -2.19  -1.208],4976.0270800590515,3730.9918810677373,143,10.0,1.0009445,1.0028876,-961.6501,1.0864677,374.01,0.21147288,100,0.010864677,14300,9.951618,99.91431,9787.257,0.9260662,0.12164953,,99.90564,0.009260662
-2.0751953e-05,-4.079077,2973938,0.69699496,0.009643157,18.143848,-6.5783453,19.423645,0.0069699488,[-0.259  1.453 -2.524 -2.19  -1.207],5055.307684183121,3902.6914751708955,144,10.0,1.504778,0.9643157,-53.711792,5.0574384,391.1,0.20641862,100,0.05057438,14400,9.957855,65.684845,348.98022,0.15300164,3.9905136,,66.45499,0.0015300163
1.0375977e-05,-5.354257,3015169,0.84487563,0.010806081,16.370935,-7.660984,14.583679,0.008448756,[-0.252  1.465 -2.521 -2.18  -1.213],5137.213319540024,4114.963368387792,145,10.0,1.355589,1.0806082,-62.551758,6.5835786,412.31,0.20727524,100,0.06583578,14500,9.96089,62.061966,284.71988,0.21261391,3.5654216,,73.76867,0.0021261391
