ReturnStepMax,ReturnStepMaxmin,Bound,MinIW,Iteration,EpRewMean,MeanD2w0t,EmpiricalD2,InitialReturnMin,MaxD2w0t,EpThisIter,StdD2w0t,J_sample_variance,Weights,MeanEntropy,InitialReturnMean,EpisodesSoFar,InitialBound,StdIW,InitialReturnStd,EpLenMean,MinD2w0t,ReturnMeanIW,MaxIW,TimeElapsed,TimestepsSoFar,MeanIW,InitialReturnMax
9.998533,9.9970665,-141.5248,0.9075136,82,4896.264524868562,0.98037195,1.0019114,-973.3982,1.0020319,100,0.14211264,19481.596,[-0.055  0.989 -2.52  -2.449 -1.153],0.26693925,-9.765625e-06,8200,-141.53757,0.030661734,139.05711,489.71,,-19.861155,1.1389039,3022.1104171276093,1983914,1.0009892,19.975403
9.998561,9.997122,-131.48026,0.60562456,83,4947.264182647135,0.99963665,1.020438,-983.3374,1.0238286,100,0.10254805,9390.892,[-0.055  0.988 -2.52  -2.449 -1.152],0.26254272,3.0517579e-06,8300,-131.60143,0.10011755,98.82924,494.81,,-9.707444,1.4987314,3095.140300512314,2033395,1.0019655,10.042847
9.998356,9.996712,-140.95242,0.40420866,84,4893.477499619819,1.0106028,1.0628886,-973.45935,1.0713714,100,0.149559,17589.803,[-0.055  0.987 -2.52  -2.449 -1.156],0.25720444,4.699707e-05,8400,-141.45657,0.18191573,138.35558,489.44,,-18.886475,1.7969002,3168.438717365265,2082339,1.0114683,19.918884
9.997818,9.995636,-121.69967,1.0,85,4982.190039619901,0.99668,1.0,-4.345459,1.0,100,0.057526916,0.42824432,[-0.054  0.975 -2.52  -2.43  -1.162],0.25720444,4.272461e-06,8500,-121.69967,,0.65112597,498.34,,-0.05643963,1.0,3237.027494907379,2132173,1.0,0.22283936
9.998747,9.997494,-131.72557,0.42645478,86,4934.761562423875,0.99487185,1.0276843,-983.1225,1.0889912,100,0.11434942,9810.281,[-0.054  0.975 -2.52  -2.43  -1.162],0.256355,-1.0986329e-05,8600,-131.83708,0.086283535,98.83242,493.55,,-10.034295,1.4300663,3310.378795862198,2181528,0.99613315,10.262634
9.998766,9.997532,-121.692505,1.0,87,4996.360753924641,0.99942,1.0,-1.7407227,1.0,100,0.02407531,0.040181458,[-0.051  0.972 -2.521 -2.427 -1.163],0.256355,2.0141602e-05,8700,-121.692505,,0.19944634,499.71,,-0.03774589,1.0,3385.5644285678864,2231499,1.0,0.11328125
9.998541,9.997082,-131.39969,0.52726364,88,4937.762420670195,1.0126128,1.0502135,-983.22314,1.0641178,100,0.11384346,8655.679,[-0.051  0.972 -2.521 -2.427 -1.163],0.2517993,-0.00012451172,8800,-131.71358,0.1636984,98.82365,493.86,,-9.429655,1.7507688,3459.0672647953033,2280885,0.9974929,10.168396
9.998361,9.996721,-126.84359,0.28377363,89,4945.168543718756,1.0758932,1.1982129,-725.7337,1.6108257,100,0.13074249,1663.3418,[-0.049  0.96  -2.522 -2.41  -1.167],0.24308312,0.000107421874,8900,-129.03688,0.27511495,72.94148,494.61,,-4.1058383,2.6814446,3534.3014204502106,2330346,0.95539564,7.495056
9.997588,9.995176,-140.78723,0.31573522,90,4870.203273641853,1.009935,1.0849334,-973.24945,1.1674249,100,0.16603604,17379.916,[-0.055  0.977 -2.543 -2.421 -1.176],0.23771246,3.540039e-05,9000,-141.58086,0.1774964,138.331,487.15,,-18.762295,1.8443347,3609.412516593933,2379061,0.9882505,20.136414
9.998825,9.99765,-121.67999,1.0,91,4998.389583697994,0.99982,1.0,-0.40545654,1.0,100,0.0134152025,0.007790004,[-0.052  0.983 -2.566 -2.435 -1.181],0.23771246,2.8076172e-05,9100,-121.67999,,0.08781392,499.91,,-0.024506547,1.0,3686.32075881958,2429052,1.0,0.09320068
9.998018,9.996037,-131.72177,0.49674276,92,4918.402374436883,0.99326116,1.0273029,-983.0734,1.0834126,100,0.12750086,9746.755,[-0.052  0.983 -2.566 -2.435 -1.181],0.2348631,6.1035155e-07,9200,-131.8049,0.095968306,98.811485,491.95,,-10.004143,1.302034,3759.133367061615,2478247,0.98992634,10.308105
9.998597,9.997194,-131.66812,0.6481067,93,4937.5883810406485,0.9905411,1.009019,-983.24695,1.0409257,100,0.11072039,9840.837,[-0.05   0.983 -2.567 -2.435 -1.184],0.23600361,5.432129e-05,9300,-131.69588,0.053732943,98.82298,493.84,,-9.996894,1.2093923,3832.6214759349823,2527631,0.99850655,10.132568
0.019481659,0.018701553,-0.3006935,1.0,94,4999.485942979068,1.0,1.0,-0.23168945,1.0,100,,0.00531473,[-0.047  0.983 -2.566 -2.435 -1.183],0.23600361,-9.1552734e-05,9400,-0.3006935,,0.072541006,500.0,1.0,-0.0636606,1.0,3905.272040605545,2577631,1.0,0.09100342
9.999025,9.998051,-121.72798,1.0,95,4996.788930295807,0.99948,1.0,-2.1605835,1.0,100,0.022797516,0.054417375,[-0.047  0.983 -2.566 -2.435 -1.183],0.23600361,1.2207031e-06,9500,-121.72798,,0.23210809,499.74,,-0.07006263,1.0,3980.2722079753876,2627605,1.0,0.11743164
9.999014,9.998028,-131.63919,1.0,96,4949.490436709317,0.99002,1.0,-983.35016,1.0,100,0.09939981,9866.117,[-0.047  0.983 -2.566 -2.435 -1.183],0.23600361,1.2207031e-05,9600,-131.63919,,98.830444,495.01,,-9.981401,1.0,4050.562248945236,2677106,1.0,10.030273
9.998806,9.997612,-131.5172,0.78721726,97,4949.389053553983,0.9953905,1.0111082,-983.35803,1.0209867,100,0.09999415,9550.088,[-0.047  0.983 -2.566 -2.435 -1.183],0.23404884,7.5683594e-05,9700,-131.60805,0.06637267,98.83123,495.01,,-9.791815,1.3776319,4124.79137635231,2726607,0.9973711,10.027588
9.998761,9.997522,-121.778656,1.0,98,4988.958886877845,0.99794,1.0,-8.589355,1.0,100,0.04533714,0.785811,[-0.048  0.978 -2.566 -2.427 -1.185],0.23404884,1.4038086e-05,9800,-121.778656,,0.8820243,498.97,,-0.12394812,1.0,4201.375202417374,2776504,1.0,0.1920166
9.99904,9.998079,-121.726555,1.0,99,4995.9965263670565,0.99932,1.0,-2.7296753,1.0,100,0.026068037,0.07967925,[-0.048  0.978 -2.566 -2.427 -1.185],0.23404884,-0.00014404296,9900,-121.726555,,0.28086376,499.66,,-0.0684582,1.0,4275.029570817947,2826470,1.0,0.11090088
9.999028,9.998056,-131.63248,0.99994487,100,4949.500255203291,0.99002,1.0,-983.35846,1.0,100,0.09939897,9866.269,[-0.048  0.978 -2.566 -2.427 -1.185],0.23404884,8.544922e-06,10000,-131.63248,1.1111401e-05,98.83127,495.01,,-9.974518,1.0000463,4344.833048582077,2875971,1.0000005,10.031006
9.99884,9.997681,-121.803474,0.27677828,101,4982.796239215398,1.005327,1.0302722,-23.902954,1.1665659,100,0.059772078,0.56334245,[-0.048  0.978 -2.566 -2.427 -1.185],0.23368332,-6.530762e-05,10100,-121.93239,0.09968876,2.4055982,498.35,,-0.106116846,1.6407402,4417.207124233246,2925806,0.99435234,0.34033203
9.9991045,9.998209,-130.8939,0.46586284,102,4949.629433287591,1.0092225,1.0380665,-973.4874,1.0493509,100,0.10183027,7993.8857,[-0.044  0.978 -2.566 -2.427 -1.185],0.23059951,-6.408691e-05,10200,-131.5296,0.12416856,97.83918,495.02,,-8.977251,1.4500365,4490.711540222168,2975308,1.0166372,9.911926
9.999088,9.998177,-121.708206,1.0,103,4998.617688957021,0.99984,1.0,-0.8041992,1.0,100,0.01264732,0.011160516,[-0.046  0.983 -2.6   -2.438 -1.188],0.23059951,6.1035155e-07,10300,-121.708206,,0.10512144,499.92,,-0.049521018,1.0,4561.480600595474,3025300,1.0,0.10253906
9.998876,9.997751,-131.62547,0.99998146,104,4948.318546025344,0.9898,1.0,-983.34845,1.0,100,0.10047899,9866.08,[-0.046  0.983 -2.6   -2.438 -1.188],0.2305996,-3.6621093e-06,10400,-131.62549,1.491838e-05,98.8303,494.9,,-9.969379,1.0000709,4634.835989952087,3074790,1.0000011,10.0372925
0.01458168,0.013833046,-0.24656817,1.0,105,4999.498564242065,1.0,1.0,-0.14898682,1.0,100,,0.004419958,[-0.046  0.983 -2.6   -2.438 -1.188],0.2305996,-7.019043e-05,10500,-0.24656817,,0.06614625,500.0,1.0,-0.06915318,1.0,4706.2654004096985,3124790,1.0,0.09136963
9.998601,9.997202,-131.70831,0.72011495,106,4936.588139276376,0.98958045,1.0060723,-983.2152,1.0255351,100,0.11146081,9861.243,[-0.046  0.983 -2.6   -2.438 -1.188],0.22945885,1.953125e-05,10600,-131.72806,0.049582183,98.824005,493.74,,-10.039014,1.1889534,4778.836956501007,3174164,0.9978497,10.1727295
9.999057,9.998114,-121.71189,1.0,107,4997.402319014067,0.9996,1.0,-1.5151367,1.0,100,0.019996457,0.027803034,[-0.044  0.983 -2.6   -2.438 -1.189],0.22945885,7.019043e-05,10700,-121.71189,,0.16591264,499.8,,-0.053591065,1.0,4850.789273262024,3224144,1.0,0.1038208
9.999087,9.998175,-121.771614,0.50275654,108,4990.117460644446,1.0015289,1.0112802,-10.1970825,1.0666633,100,0.043628052,0.272187,[-0.044  0.983 -2.6   -2.438 -1.189],0.22928143,3.0517578e-05,10800,-121.804146,0.06439582,1.0273709,499.07,,-0.094665885,1.2019786,4922.707795858383,3274051,0.99829596,0.19696045
0.018760681,0.017990112,-0.29317752,1.0,109,4999.48956765625,1.0,1.0,-0.22583008,1.0,100,,0.0053711925,[-0.041  0.984 -2.6   -2.438 -1.19 ],0.22928143,3.2958986e-05,10900,-0.29317752,,0.07292813,500.0,1.0,-0.06491672,1.0,4996.83881020546,3324051,1.0,0.09692383
0.018945694,0.018192291,-0.29271328,1.0,110,4999.494975224544,1.0,1.0,-0.34002686,1.0,100,,0.0055625103,[-0.041  0.984 -2.6   -2.438 -1.19 ],0.22928143,-1.7089844e-05,11000,-0.29271328,,0.074213736,500.0,1.0,-0.06220144,1.0,5069.432435750961,3374051,1.0,0.08929443
0.01588726,0.015191078,-0.24343932,1.0,111,4999.523776804929,1.0,1.0,-0.24328613,1.0,100,,0.0036518327,[-0.041  0.984 -2.6   -2.438 -1.19 ],0.22928143,-7.5683594e-05,11100,-0.24343932,,0.060123287,500.0,1.0,-0.05013936,1.0,5143.984281301498,3424051,1.0,0.07019043
9.998829,9.997658,-126.757904,0.32027954,112,4948.198851929867,1.0333034,1.1094534,-763.58765,1.5580504,100,0.11423193,1975.8345,[-0.041  0.984 -2.6   -2.438 -1.19 ],0.22867267,4.272461e-06,11200,-129.41524,0.2173183,76.744095,494.89,,-4.5755234,4.4479237,5210.491827011108,3473540,0.9875697,7.8322754
9.99867,9.997339,-140.9488,0.42547232,113,4897.925126656001,1.0081419,1.0578104,-973.5147,1.089353,100,0.14595462,17741.494,[-0.048  0.986 -2.653 -2.435 -1.19 ],0.22501945,-3.6621095e-05,11300,-141.43628,0.16681674,138.36244,489.87,,-18.932034,1.8900568,5247.887849807739,3522527,0.9916161,19.867615
9.998275,9.99655,-141.57594,0.41701937,114,4878.535343313982,0.9870045,1.0322591,-973.1908,1.1288,100,0.15567619,19240.37,[-0.049  0.974 -2.642 -2.416 -1.194],0.2227445,-1.4648437e-05,11400,-141.71614,0.10313615,139.03632,487.95,,-19.833086,1.3677973,5286.153946399689,3571322,0.9886063,20.189575
0.017504692,0.016832352,-0.27763218,1.0,115,4999.531593842539,1.0,1.0,-0.2611084,1.0,100,,0.0060205176,[-0.046  0.968 -2.645 -2.409 -1.196],0.2227445,4.5776367e-05,11500,-0.27763218,,0.07720789,500.0,1.0,-0.06465299,1.0,5344.775320291519,3621322,1.0,0.091918945
0.01723671,0.016544342,-0.2721852,1.0,116,4999.527561825807,1.0,1.0,-0.17755127,1.0,100,,0.004461589,[-0.046  0.968 -2.645 -2.409 -1.196],0.2227445,-3.6621093e-06,11600,-0.2721852,,0.066456795,500.0,1.0,-0.06246656,1.0,5410.9936780929565,3671322,1.0,0.08557129
0.018770218,0.01808834,-0.2898769,1.0,117,4999.53493776827,1.0,1.0,-0.1829834,1.0,100,,0.0040346566,[-0.046  0.968 -2.645 -2.409 -1.196],0.2227445,-0.00012023926,11700,-0.2898769,,0.06320614,500.0,1.0,-0.061500076,1.0,5451.595859289169,3721322,1.0,0.08807373
9.999063,9.998125,-121.7177,1.0,118,4998.801381689045,0.99988,1.0,-0.44140625,1.0,100,0.010953384,0.006522497,[-0.046  0.968 -2.645 -2.409 -1.196],0.2227445,-2.746582e-05,11800,-121.7177,,0.08035983,499.94,,-0.05932873,1.0,5510.5287363529205,3771316,1.0,0.10284424
9.998465,9.996929,-151.1194,0.6041907,119,4847.335570794456,0.9889978,1.0384951,-963.4827,1.0665789,100,0.17538644,27843.025,[-0.046  0.968 -2.645 -2.409 -1.196],0.22106084,-4.0283205e-05,11900,-151.4454,0.13867514,169.44118,484.82,,-29.197832,2.3681817,5581.718966007233,3819798,0.9942273,29.900085
9.999089,9.9981785,-121.82184,0.38500518,120,4985.920038258078,1.0042914,1.0242546,-19.063965,1.1375015,100,0.053844485,0.7822932,[-0.046  0.955 -2.645 -2.39  -1.198],0.22103539,5.7373047e-05,12000,-121.8924,0.0888051,1.9173374,498.65,,-0.1299807,1.4939661,5655.757850408554,3869663,1.0012426,0.28552246
9.999104,9.998207,-121.76785,1.0,121,4992.424547465854,0.9986,1.0,-6.8636475,1.0,100,0.03739023,0.48459312,[-0.043  0.955 -2.645 -2.391 -1.198],0.22103539,-8.300781e-05,12100,-121.76785,,0.69263726,499.3,,-0.10897521,1.0,5694.436498165131,3919593,1.0,0.15332031
9.999079,9.9981575,-121.74518,1.0,122,4994.513205714268,0.99902,1.0,-4.314026,1.0,100,0.03128959,0.19470431,[-0.043  0.955 -2.645 -2.391 -1.198],0.22103539,-5.4931643e-06,12200,-121.74518,,0.43905094,499.51,,-0.086606644,1.0,5734.665956735611,3969544,1.0,0.13256836
9.999089,9.9981785,-130.9174,0.3201447,123,4949.624512407273,1.0372542,1.0981228,-973.4832,1.132005,100,0.10784968,7505.0596,[-0.043  0.955 -2.645 -2.391 -1.198],0.2134146,-6.164551e-05,12300,-131.53235,0.21585195,97.83876,495.02,,-8.701772,1.78841,5772.284849405289,4019046,0.975321,9.921814
9.998988,9.997976,-131.61555,0.99993265,124,4948.469325264457,0.98982,1.0,-983.37085,1.0,100,0.10038001,9866.522,[-0.045  0.958 -2.655 -2.403 -1.206],0.21341462,5.1879884e-05,12400,-131.61557,1.7949624e-05,98.83254,494.91,,-9.95809,1.0000567,5818.90988779068,4068537,0.9999994,10.017822
9.998689,9.997377,-141.37067,0.70329565,125,4894.63586754658,0.98420304,1.0101684,-973.4904,1.0176976,100,0.14389922,19007.102,[-0.045  0.958 -2.655 -2.403 -1.206],0.21113719,-8.850098e-05,12500,-141.46274,0.071816735,138.35973,489.54,,-19.642076,1.3407283,5885.66194486618,4117491,0.9964607,19.8974
9.999121,9.998241,-121.716896,1.0,126,4997.035212912041,0.99952,1.0,-1.9353638,1.0,100,0.021903729,0.0426321,[-0.045  0.954 -2.658 -2.401 -1.208],0.21113719,-6.1035157e-06,12600,-121.716896,,0.20544226,499.76,,-0.057817798,1.0,5923.607465744019,4167467,1.0,0.099975586
9.99894,9.997881,-131.62166,0.9997394,127,4948.245576939424,0.98978,1.0,-983.3596,1.0,100,0.10057318,9866.271,[-0.045  0.954 -2.658 -2.401 -1.208],0.21114317,-0.00013305664,12700,-131.62167,5.0786715e-05,98.83141,494.89,,-9.964767,1.0001813,5961.474434375763,4216956,0.99999815,10.029236
0.018115997,0.017451286,-0.28222433,1.0,128,4999.539137625891,1.0,1.0,-0.26031494,1.0,100,,0.005722078,[-0.045  0.954 -2.658 -2.401 -1.208],0.21114317,-1.5258789e-05,12800,-0.28222433,,0.0752694,500.0,1.0,-0.061807387,1.0,5999.199193954468,4266956,1.0,0.08538818
9.999085,9.998171,-131.6195,0.8773083,129,4949.521097360109,0.99090904,1.0021377,-983.3508,1.0054977,100,0.09949264,9792.589,[-0.045  0.954 -2.658 -2.401 -1.208],0.2108534,-3.7841797e-05,12900,-131.64653,0.026707258,98.83049,495.01,,-9.950467,1.1613809,6039.637348651886,4316457,0.99525326,10.02533
0.017721176,0.01701355,-0.28145385,1.0,130,4999.519972364325,1.0,1.0,-0.2565918,1.0,100,,0.0050179646,[-0.046  0.952 -2.658 -2.398 -1.208],0.2108534,0.00010986328,13000,-0.28145385,,0.0704868,500.0,1.0,-0.0658407,1.0,6077.044240236282,4366457,1.0,0.08892822
9.998891,9.997782,-131.51279,0.9260633,131,4948.828689664026,0.9904835,1.0012352,-973.47546,1.001988,100,0.10004994,9640.006,[-0.046  0.952 -2.658 -2.398 -1.208],0.21191412,-4.4555665e-05,13100,-131.52042,0.023389498,97.83801,494.95,,-9.849568,1.0918105,6113.311211824417,4415952,0.998073,9.929749
9.999157,9.998314,-131.35887,0.6732008,132,4949.652986923788,0.9992767,1.0184673,-973.492,1.0240904,100,0.10037272,9101.338,[-0.046  0.951 -2.658 -2.398 -1.207],0.21158405,9.399414e-05,13200,-131.5334,0.091190465,97.83966,495.02,,-9.580688,1.3363514,6150.0829820632935,4465454,0.984772,9.911255
9.998723,9.997446,-121.69001,1.0,133,4994.734293098299,0.9991,1.0,-2.1691895,1.0,100,0.029988227,0.07205315,[-0.047  0.944 -2.65  -2.385 -1.207],0.21158405,5.7983398e-05,13300,-121.69001,,0.26707938,499.55,,-0.03576955,1.0,6210.765815496445,4515409,1.0,0.115600586
9.998771,9.997541,-140.86491,0.51644504,134,4892.0741525512785,1.0071967,1.0583416,-963.5863,1.0798876,100,0.15004516,17486.576,[-0.047  0.944 -2.65  -2.385 -1.207],0.2106165,-3.8452148e-05,13400,-141.39647,0.1620216,137.65732,489.28,,-18.843699,1.8558788,6280.498046875,4564337,0.99464315,19.821716
9.9991455,9.998291,-121.71644,1.0,135,4997.545061684911,0.99962,1.0,-1.5015259,1.0,100,0.019490005,0.026699787,[-0.045  0.93  -2.645 -2.362 -1.208],0.2106165,-3.6621093e-06,13500,-121.71644,,0.16258723,499.81,,-0.057056364,1.0,6353.075680971146,4614318,1.0,0.09899902
0.0156030655,0.015005112,-0.24288239,1.0,136,4999.572715670015,1.0,1.0,-0.19970703,1.0,100,,0.0029357506,[-0.045  0.93  -2.645 -2.362 -1.208],0.2106165,-5.9204103e-05,13600,-0.24288239,,0.05391001,500.0,1.0,-0.05304024,1.0,6425.628994464874,4664318,1.0,0.070739746
9.998983,9.997967,-130.91231,0.63306785,137,4947.467076049104,1.0001136,1.0204358,-973.4797,1.0339382,100,0.1026273,8200.425,[-0.045  0.93  -2.645 -2.362 -1.208],0.2089461,-6.8969726e-05,13700,-131.52426,0.09810074,97.83853,494.81,,-9.086508,1.4192541,6497.396213054657,4713799,1.0184258,9.920715
0.019434929,0.018832207,-0.30056003,1.0,138,4999.563284688971,1.0,1.0,-0.20172119,1.0,100,,0.003991641,[-0.044  0.932 -2.686 -2.367 -1.21 ],0.2089461,6.591797e-05,13800,-0.30056003,,0.06287083,500.0,1.0,-0.064095676,1.0,6538.605923175812,4763799,1.0,0.09124756
9.99912,9.9982395,-131.43558,0.7165634,139,4949.639291669761,0.9964727,1.0140768,-973.4848,1.0318437,100,0.100042224,9327.65,[-0.044  0.932 -2.686 -2.367 -1.21 ],0.20972855,-1.953125e-05,13900,-131.5365,0.07465874,97.838936,495.02,,-9.701459,1.3052742,6574.470256328583,4813301,0.9880819,9.921875
9.99894,9.997881,-121.75745,1.0,140,4991.343051656508,0.9984,1.0,-7.0705566,1.0,100,0.03996921,0.520077,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,1.7089844e-05,14000,-121.75745,,0.717548,499.2,,-0.100557804,1.0,6611.319926977158,4863221,1.0,0.15765381
0.019836426,0.019195557,-0.30805036,1.0,141,4999.550048506171,1.0,1.0,-0.31280518,1.0,100,,0.0053912876,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,2.4414063e-05,14100,-0.30805036,,0.07306697,500.0,1.0,-0.06670101,1.0,6647.547311544418,4913221,1.0,0.09173584
0.016745567,0.016117096,-0.2722005,1.0,142,4999.55590656935,1.0,1.0,-0.23590088,1.0,100,,0.00479381,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,-1.2817382e-05,14200,-0.2722005,,0.06889218,500.0,1.0,-0.06845754,1.0,6701.369686126709,4963221,1.0,0.086120605
0.01928711,0.018642426,-0.2947327,1.0,143,4999.549475413009,1.0,1.0,-0.22503662,1.0,100,,0.0044403584,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,-6.347656e-05,14300,-0.2947327,,0.06630073,500.0,1.0,-0.06006686,1.0,6773.033793210983,5013221,1.0,0.08026123
0.017674446,0.01704216,-0.2758352,1.0,144,4999.554087258881,1.0,1.0,-0.14733887,1.0,100,,0.0031218603,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,1.6479493e-05,14400,-0.2758352,,0.05558271,500.0,1.0,-0.06079061,1.0,6846.410313844681,5063221,1.0,0.08300781
0.017093658,0.016448021,-0.26467764,1.0,145,4999.548509906126,1.0,1.0,-0.26934814,1.0,100,,0.0041702962,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,3.234863e-05,14500,-0.26467764,,0.06425419,500.0,1.0,-0.0566995,1.0,6915.66482925415,5113221,1.0,0.078063965
9.999218,9.998436,-121.73436,1.0,146,4994.975920334615,0.9991,1.0,-3.9195557,1.0,100,0.029987719,0.15979002,[-0.045  0.934 -2.696 -2.374 -1.209],0.20972855,2.9907227e-05,14600,-121.73436,,0.39773613,499.55,,-0.07409791,1.0,6990.415685176849,5163176,1.0,0.110961914
9.99896,9.997919,-140.90517,0.65091586,147,4899.763358365802,0.9887451,1.0181348,-973.64124,1.046068,100,0.14108938,18084.943,[-0.045  0.934 -2.696 -2.374 -1.209],0.20743419,2.4414063e-05,14700,-141.34203,0.08257485,137.68004,490.04,,-19.120338,1.3517184,7062.533451318741,5212180,0.99104583,19.747925
9.998556,9.997112,-139.58888,0.34927115,148,4895.369363777135,1.0751671,1.1973376,-963.62225,1.2427422,100,0.1668371,13892.854,[-0.047  0.93  -2.721 -2.369 -1.212],0.20353042,2.0751953e-05,14800,-141.33665,0.32107666,137.66043,489.62,,-16.768969,3.2159975,7136.686339378357,5261142,1.0204053,19.777832
9.997721,9.995441,-131.44109,0.35799223,149,4920.451005577754,1.004894,1.0626462,-973.2233,1.2143263,100,0.12935406,9201.382,[-0.046  0.909 -2.704 -2.331 -1.215],0.2010529,0.00010864258,14900,-131.641,0.1469309,97.818886,492.17,,-9.6404085,1.9521357,7189.507768392563,5310359,0.9864959,10.185303
9.998743,9.997486,-140.06558,0.3273166,150,4898.660367644239,1.0663476,1.1760323,-973.5271,1.2124019,100,0.16121115,14852.844,[-0.041  0.9   -2.714 -2.322 -1.218],0.19641194,2.380371e-05,15000,-141.43202,0.25206205,138.36433,489.94,,-17.304777,2.2738256,7258.454106330872,5359353,0.95293313,19.855652
9.998757,9.997515,-131.48991,0.6300675,151,4937.663686373249,0.9959597,1.018758,-973.38184,1.0389332,100,0.111379534,9336.256,[-0.042  0.881 -2.687 -2.287 -1.223],0.19295168,-2.6245118e-05,15100,-131.59914,0.08082172,97.83237,493.84,,-9.743565,1.3469493,7332.011032581329,5408737,0.9822115,10.032654
9.999204,9.998407,-121.713005,1.0,152,4997.973236567271,0.9997,1.0,-1.1332397,1.0,100,0.01731828,0.016912648,[-0.04   0.877 -2.689 -2.282 -1.226],0.19295168,7.202148e-05,15200,-121.713005,,0.12939794,499.85,,-0.052915864,1.0,7402.209457397461,5458722,1.0,0.08911133
9.998997,9.997993,-121.742546,1.0,153,4992.2706190088575,0.99858,1.0,-4.6085815,1.0,100,0.037655342,0.24320042,[-0.04   0.877 -2.689 -2.282 -1.226],0.19295168,-6.164551e-05,15300,-121.742546,,0.4906848,499.29,,-0.08497959,1.0,7475.246652364731,5508651,1.0,0.14337158
9.999211,9.998423,-121.71346,1.0,154,4997.273093182335,0.99956,1.0,-1.7278442,1.0,100,0.02097232,0.03408114,[-0.04   0.877 -2.689 -2.282 -1.226],0.19295168,-2.3193359e-05,15400,-121.71346,,0.18367685,499.78,,-0.05328514,1.0,7542.231126308441,5558629,1.0,0.09503174
9.998984,9.997969,-121.717804,1.0,155,4994.76358724556,0.99908,1.0,-3.6703491,1.0,100,0.030317614,0.1419042,[-0.04   0.877 -2.689 -2.282 -1.226],0.19295168,6.286621e-05,15500,-121.717804,,0.3748134,499.54,,-0.060379192,1.0,7615.614296913147,5608583,1.0,0.12133789
9.99921,9.998421,-121.74628,1.0,156,4993.776032094875,0.99886,1.0,-5.2071533,1.0,100,0.033746436,0.27968594,[-0.04   0.877 -2.689 -2.282 -1.226],0.19295168,8.3618164e-05,15600,-121.74628,,0.5262032,499.43,,-0.086107336,1.0,7658.0805723667145,5658526,1.0,0.12322998
9.999166,9.998331,-121.76827,0.46616638,157,4990.157307275173,1.0016232,1.011629,-10.2248535,1.0634176,100,0.043735232,0.26195565,[-0.04   0.877 -2.689 -2.282 -1.226],0.19292049,-2.2583008e-05,15700,-121.80351,0.058639154,1.0297825,499.07,,-0.09188381,1.1916165,7729.214262247086,5708433,0.9999969,0.18408203
9.998737,9.997475,-141.2222,0.58315575,158,4895.562422945209,0.9947314,1.0301687,-973.40845,1.0427537,100,0.14504124,18452.574,[-0.037  0.877 -2.689 -2.282 -1.226],0.19079512,4.1503907e-05,15800,-141.55002,0.12228509,139.05873,489.63,,-19.346317,1.5046439,7783.45205450058,5757396,0.9885725,19.978516
9.999155,9.99831,-121.79452,1.0,159,4990.65169566464,0.99824,1.0,-9.389282,1.0,100,0.04191522,0.90402687,[-0.036  0.865 -2.689 -2.266 -1.228],0.19079512,1.2207031e-06,15900,-121.79452,,0.946037,499.12,,-0.1350189,1.0,7820.6664316654205,5807308,1.0,0.18292236
9.999196,9.998392,-131.62695,0.9522232,160,4949.575232116347,0.9901961,1.0003818,-983.3793,1.0004722,100,0.099419005,9855.241,[-0.036  0.865 -2.689 -2.266 -1.228],0.191394,-6.1035155e-07,16000,-131.63039,0.01372878,98.83336,495.01,,-9.964702,1.0568606,7857.260300397873,5856809,0.99893665,10.015198
0.0196352,0.019015312,-0.30383903,1.0,161,4999.558607291562,1.0,1.0,-0.21057129,1.0,100,,0.0039188885,[-0.036  0.865 -2.689 -2.266 -1.228],0.191394,2.6855469e-05,16100,-0.30383903,,0.06228043,500.0,1.0,-0.06493798,1.0,7893.615059137344,5906809,1.0,0.08087158
9.999204,9.998407,-131.51529,0.8704114,162,4949.679222302396,0.991335,1.0026046,-973.50104,1.0030348,100,0.09943453,9610.101,[-0.036  0.865 -2.689 -2.266 -1.228],0.19294438,-3.3569337e-05,16200,-131.52959,0.035497725,97.840546,495.02,,-9.839338,1.1737682,7941.167003393173,5956311,0.9955182,9.90741
9.999172,9.998344,-121.7175,1.0,163,4997.657429027121,0.99964,1.0,-1.309082,1.0,100,0.018970257,0.022675697,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,-5.3710937e-05,16300,-121.7175,,0.14982833,499.82,,-0.05779085,1.0,8006.473286867142,6006293,1.0,0.104003906
0.017334938,0.01664257,-0.274955,1.0,164,4999.526215603067,1.0,1.0,-0.1862793,1.0,100,,0.0037861888,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,1.2207031e-05,16400,-0.274955,,0.061228324,500.0,1.0,-0.0640412,1.0,8042.607256650925,6056293,1.0,0.085998535
0.017416954,0.016748428,-0.28263015,1.0,165,4999.540128659061,1.0,1.0,-0.20397949,1.0,100,,0.004869573,[-0.036  0.865 -2.69  -2.266 -1.226],0.19294438,-2.4414063e-05,16500,-0.28263015,,0.06943605,500.0,1.0,-0.07071847,1.0,8110.612743139267,6106293,1.0,0.08947754
