EpLenMean,Bound,InitialReturnMean,MinIW,EpisodesSoFar,EpRewMean,MaxD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,InitialBound,ReturnStepMaxmin,Iteration,MeanEntropy,TimeElapsed,MeanIW,ReturnStepMax,TimestepsSoFar,ReturnMeanIW,MinD2w0t,EmpiricalD2,MeanD2w0t,StdD2w0t,Weights,MaxIW,StdIW,InitialReturnMin,EpThisIter
5.84,-703.72156,-5.340576e-07,0.01463123,8100,48.3716078045692,148.70898,430023.88,20.60386,92.70788,-828.62506,6.5656223,81,-1.8847657,246.20818090438843,0.78348476,8.28281,43293,-604.143,,7.832748,0.02715893,0.8363211,[-0.68  -0.354 -0.569  1.522 -3.3  ],6.7278643,0.8359226,-37.240852,100
5.79,-629.2025,-3.8146972e-08,0.0049509653,8200,47.87395356058963,133.55025,190250.39,17.913404,48.800747,-819.54663,6.5367928,82,-1.8854665,248.32670307159424,0.68560374,8.268386,43872,-527.11176,,13.231198,0.038866233,1.2655685,[-0.681 -0.36  -0.572  1.503 -3.304],3.8808172,0.55377984,-36.822945,100
5.96,-724.6495,-2.708435e-06,0.013715118,8300,49.57301998547456,20.267563,415473.16,18.602448,82.78183,-829.67017,6.635252,83,-1.8905562,250.83946919441223,0.8422955,8.317621,44468,-653.3852,,3.1778402,0.01752852,0.22472176,[-0.681 -0.369 -0.575  1.487 -3.304],5.205373,0.8189638,-28.54773,100
5.8,-637.7643,-5.8364867e-06,0.0006828736,8400,47.968862117130335,305.20364,335601.84,18.206657,75.56801,-824.7145,6.540992,84,-1.897444,255.0548894405365,0.6682987,8.270494,45048,-514.2691,,20.609262,0.053619005,2.1167912,[-0.682 -0.362 -0.574  1.498 -3.309],3.9656544,0.7308243,-36.90783,100
5.98,-777.8478,3.7765503e-06,0.026907602,8500,49.77264634912589,30.456469,648149.75,17.669476,55.956646,-825.25037,6.646386,85,-1.8964803,260.16232991218567,0.91539204,8.323185,45646,-710.73773,,4.3546624,0.0200601,0.31415147,[-0.681 -0.381 -0.549  1.537 -3.316],6.470666,1.018012,-38.6426,100
5.8,-629.5254,-1.2207031e-06,0.0057700276,8600,47.97314820372747,291.3186,282408.8,16.96462,48.633785,-819.73175,6.542471,86,-1.8974771,264.0640461444855,0.6902552,8.271232,46226,-531.2416,,12.992771,0.03824517,1.5160171,[-0.686 -0.374 -0.54   1.55  -3.315],6.0435705,0.6732209,-36.935333,100
5.94,-748.178,2.5177003e-06,0.015468861,8700,49.373424701213516,9.978264,275269.5,17.16644,82.89856,-829.24243,6.624049,87,-1.900722,268.28970432281494,0.86417913,8.312024,46820,-670.774,,2.2286499,0.015398054,0.16950636,[-0.687 -0.383 -0.542  1.534 -3.316],5.795829,0.66229355,-38.270878,100
5.77,-692.19684,1.3160706e-06,0.003889127,8800,47.67332666189912,63.601284,489945.34,16.922712,57.997204,-820.8508,6.5245504,88,-1.909842,272.84584188461304,0.7643821,8.262275,47397,-585.8144,,11.04173,0.033954345,0.7823115,[-0.678 -0.395 -0.534  1.527 -3.32 ],5.5282316,0.90213853,-36.649868,100
5.76,-783.71844,-2.5939942e-06,0.03000819,8900,47.57325920378373,12.354863,326873.25,19.24025,67.0352,-822.3453,6.5184956,89,-1.8984168,277.6913480758667,0.9293327,8.259247,47973,-720.3432,,2.2028732,0.016025644,0.18109837,[-0.682 -0.383 -0.553  1.497 -3.329],9.714693,0.7238751,-36.508007,100
6.19,-762.95667,-2.6130676e-06,0.018722849,9000,51.87326843492723,13.870762,529392.94,20.295921,89.30328,-835.56714,6.7603464,90,-1.9483231,280.87188935279846,0.8623392,8.380173,48592,-673.4728,,2.984835,0.01837079,0.19681236,[-0.733 -0.39  -0.585  1.519 -3.317],6.0821986,0.90710384,-40.593708,100
5.7,-624.0736,2.822876e-06,0.0056581744,9100,46.96902535410655,329.94797,379573.28,16.445377,40.50977,-815.5552,6.480381,91,-1.951176,283.56600046157837,0.62373024,8.240181,49162,-477.80484,,25.915699,0.066000916,2.3167744,[-0.779 -0.357 -0.613  1.483 -3.367],10.755297,0.7829216,-35.98165,100
6.06,-746.7104,-4.8828124e-06,0.052999485,9200,50.57305636893679,4.4262137,195756.34,18.055403,64.21297,-828.513,6.6907806,92,-2.0666533,286.11440896987915,0.8706568,8.345388,49768,-678.57,,1.5797974,0.015751664,0.14973113,[-0.755 -0.391 -0.561  1.528 -3.37 ],4.0123253,0.56153816,-39.4014,100
5.67,-800.24536,-2.4032593e-06,0.15653245,9300,46.67343470966313,2.018496,36979.46,15.645017,49.82104,-816.8065,6.463292,93,-2.068286,288.5816867351532,0.9732564,8.231646,50335,-751.4979,,1.0747769,0.01179723,0.11054641,[-0.775 -0.458 -0.564  1.574 -3.486],2.1398103,0.24615958,-35.71152,100
5.84,-600.66907,-3.1280517e-06,0.00074424816,9400,48.37545700026001,684.75385,382652.7,18.766695,75.16068,-825.70416,6.5669394,94,-2.0939937,291.080988407135,0.59946084,8.283469,50919,-459.4306,,34.9451,0.08366676,4.190138,[-0.784 -0.442 -0.579  1.565 -3.487],7.5512495,0.7859635,-27.39962,100
5.81,-704.5233,3.8146972e-08,0.001308984,9500,48.07419116697621,213.16312,466301.53,16.19201,48.580956,-819.95245,6.548789,95,-2.0832994,293.6199309825897,0.7600928,8.274387,51500,-586.02594,,20.192974,0.05302764,1.8408512,[-0.792 -0.406 -0.601  1.519 -3.513],5.783777,0.8672359,-37.046486,100
5.85,-695.9378,2.9754638e-06,0.008061652,9600,48.473236617364364,191.52005,491475.5,18.5539,66.23404,-824.2873,6.5720587,96,-2.0741415,296.0785834789276,0.78183794,8.286023,52085,-605.06744,,13.095489,0.03893721,1.3471684,[-0.797 -0.398 -0.612  1.493 -3.502],6.258592,0.88312906,-27.49585,100
5.9,-683.4318,1.9073486e-06,0.030358804,9700,48.97348093613001,103.68974,158922.81,16.148746,47.70108,-821.83624,6.6011953,97,-1.9863081,298.68448209762573,0.7595747,8.3005905,52675,-588.6262,,7.5779905,0.04718324,0.91527677,[-0.804 -0.408 -0.614  1.519 -3.493],4.203239,0.5050516,-37.905884,100
5.77,-703.3335,-2.7465821e-06,0.009914659,9800,47.67013862270842,67.78733,324512.78,16.611483,48.905384,-819.01965,6.5234556,98,-1.9865898,301.75401997566223,0.7905172,8.261723,53252,-609.8826,,8.895733,0.03022836,0.73873544,[-0.868 -0.457 -0.722  1.572 -3.405],5.7142906,0.730877,-26.768446,100
6.18,-770.33496,-1.0681152e-06,0.058127545,9900,51.77010692049251,10.418262,218036.64,18.130545,54.11422,-829.0061,6.7540827,99,-1.9577423,305.32505917549133,0.9025276,8.37704,53870,-704.23145,,2.3406174,0.018181132,0.19966936,[-0.862 -0.468 -0.713  1.56  -3.406],4.3245773,0.5931772,-40.541985,100
6.05,-736.54297,5.722046e-06,0.009900326,10000,50.47575876748049,36.494663,631654.3,18.118334,107.74628,-835.6409,6.686204,100,-1.9599775,308.23678255081177,0.8426024,8.3431015,54475,-654.89056,,5.536612,0.022972886,0.4271354,[-0.857 -0.47  -0.647  1.548 -3.377],7.014057,1.0010185,-29.419992,100
5.62,-672.2439,-1.7929077e-06,0.014659059,10100,46.17381466226616,60.54439,386968.12,17.60813,59.426273,-817.43976,6.4319754,101,-1.9638469,310.39039039611816,0.75589955,8.2159815,55037,-580.765,,6.4293523,0.023990996,0.54512835,[-0.859 -0.461 -0.651  1.561 -3.379],6.2342296,0.7957653,-35.198208,100
5.85,-737.5535,-3.0517579e-06,0.0148285385,10200,48.47321931009614,40.42926,580627.94,16.72345,57.243896,-822.57465,6.5720406,102,-1.9635603,312.7204406261444,0.8455098,8.28602,55622,-653.2908,,6.7625346,0.025335386,0.48537087,[-0.858 -0.465 -0.652  1.545 -3.383],6.4243793,0.96514416,-37.417015,100
5.77,-639.8916,-1.2207031e-06,0.0013660376,10300,47.674816993510774,342.88257,317951.12,15.341895,39.794666,-817.1968,6.5250683,103,-1.9717416,314.6474928855896,0.6269647,8.262533,56199,-479.984,,23.570078,0.06338828,2.260073,[-0.858 -0.47  -0.653  1.53  -3.382],3.9320724,0.71667534,-36.676857,100
6.0,-681.6815,-1.6784668e-06,0.00020148566,10400,49.97206228269692,18.223143,818316.1,17.694813,46.792774,-823.8523,6.657363,104,-2.1503868,317.59854316711426,0.7875678,8.328677,56799,-610.8825,,3.778135,0.022273418,0.26290154,[-0.902 -0.428 -0.745  1.485 -3.391],7.9661818,1.1452785,-38.83393,100
5.89,-680.9562,2.9373168e-06,0.00056851236,10500,48.874641492752126,242.83751,457076.53,18.117386,65.775536,-825.1439,6.5958176,105,-2.1533158,320.4780523777008,0.7104924,8.297902,57388,-547.9129,,25.278955,0.06355598,2.1981285,[-0.962 -0.478 -0.76   1.539 -3.569],16.868135,0.8563394,-37.774956,100
5.73,-691.20197,2.8991699e-06,0.010859359,10600,47.271080312077444,45.187225,391707.5,17.555904,67.27879,-821.60254,6.499511,106,-2.153558,322.99915766716003,0.78580314,8.249752,57961,-604.09753,,7.4939594,0.026504118,0.58118755,[-0.948 -0.487 -0.74   1.564 -3.572],5.9665413,0.8015518,-36.25172,100
5.9,-598.9266,-5.340576e-06,0.0018770816,10700,48.973171763772825,311.7016,230725.8,15.7640705,47.62954,-821.8249,6.6010942,107,-2.1540701,324.99254870414734,0.6231817,8.300538,58551,-480.18353,,15.850559,0.044471055,1.7730725,[-0.95  -0.492 -0.745  1.552 -3.573],4.595252,0.60382557,-37.91009,100
5.68,-679.8865,9.155273e-07,0.01249547,10800,46.7730377462315,76.89916,243348.48,15.498447,40.670277,-815.1528,6.4693985,108,-2.1540174,328.2325735092163,0.7482344,8.23469,59119,-575.6381,,9.882534,0.03148917,0.78896147,[-0.948 -0.488 -0.742  1.567 -3.573],4.5232406,0.6240614,-35.810184,100
5.86,-723.5571,3.3950805e-06,0.0006653642,10900,48.57543846555004,109.946945,605085.06,16.472183,57.14637,-822.8192,6.5786514,109,-2.1533346,331.3138573169708,0.8223141,8.289324,59705,-633.55524,,9.372838,0.030910982,0.81906813,[-0.95  -0.484 -0.741  1.582 -3.573],8.1259775,1.003735,-27.633629,100
5.54,-735.4558,1.2969971e-06,0.006540677,11000,45.373469004031406,58.52727,360611.47,15.854204,86.78546,-820.187,6.3803196,110,-2.1533062,333.63278365135193,0.83671445,8.190157,60259,-640.888,,7.2604384,0.025726397,0.5657994,[-0.948 -0.481 -0.738  1.596 -3.572],5.8718977,0.77299386,-24.577927,100
5.53,-794.80035,4.386902e-07,0.002329816,11100,45.2745756327145,37.482994,503165.97,13.184091,32.838856,-809.58765,6.3741865,111,-2.15918,335.5066547393799,0.9331329,8.187084,60812,-718.04816,,5.3079414,0.021634433,0.40663913,[-0.95  -0.472 -0.737  1.605 -3.572],5.7162437,0.90410644,-24.52723,100
5.65,-722.32904,-2.670288e-06,0.008537138,11200,46.47345929669355,78.0744,1215427.0,15.005087,50.088722,-816.3326,6.4507885,112,-2.165054,337.422003030777,0.827474,8.22539,61377,-635.7361,,11.120703,0.034520216,0.80299103,[-0.954 -0.461 -0.743  1.612 -3.578],8.919931,1.4073886,-35.53025,100
6.04,-695.5506,6.8664554e-07,0.0065338006,11300,50.3724394990642,159.11873,478366.38,17.324259,46.37195,-824.629,6.679617,113,-2.1491723,340.567645072937,0.7565286,8.3398075,61981,-586.96387,,19.524817,0.05315416,1.6539518,[-0.951 -0.421 -0.761  1.569 -3.584],5.574524,0.8657224,-39.224167,100
5.78,-730.14215,-2.8991699e-06,0.00073694525,11400,47.77077884800767,57.08696,321908.25,17.421354,57.93418,-821.03564,6.5296946,114,-2.1494293,342.65341877937317,0.8405156,8.264841,62559,-649.5584,,6.9002075,0.025555234,0.5488641,[-0.952 -0.449 -0.769  1.607 -3.568],4.1762066,0.71724135,-26.850178,100
5.66,-759.3019,-1.3732911e-06,0.005957919,11500,46.571170839575295,136.85193,640026.7,17.855757,76.89332,-821.5827,6.456257,115,-2.1511402,344.67288732528687,0.8578642,8.228123,63125,-659.96545,,10.692648,0.03304091,1.0873035,[-0.95  -0.46  -0.764  1.599 -3.568],8.441223,1.0303813,-25.69187,100
5.95,-739.29456,9.918213e-07,0.002246536,11600,49.473200252488226,416.32233,611388.3,17.063274,47.242954,-822.86633,6.629651,116,-2.1512973,346.9998140335083,0.81404275,8.314824,63720,-630.6979,,19.937769,0.053258672,2.4012787,[-0.952 -0.461 -0.769  1.583 -3.57 ],6.3376703,0.988221,-38.367844,100
5.88,-749.41766,-3.2806397e-06,0.036075942,11700,48.773406364905185,16.168869,399706.94,18.836866,83.57948,-828.03107,6.589595,117,-2.1552732,349.12622356414795,0.8793666,8.294797,64308,-681.9457,,2.5372775,0.016167784,0.20094295,[-0.953 -0.464 -0.769  1.567 -3.57 ],6.6275935,0.8053047,-37.663555,100
5.74,-625.2754,1.9836425e-06,0.013746243,11800,47.37347837208804,30.106255,466072.44,15.015865,40.063305,-816.5066,6.50644,118,-2.156542,351.327538728714,0.71927655,8.253219,64882,-553.28217,,5.106671,0.021302894,0.37299472,[-0.968 -0.449 -0.774  1.568 -3.574],5.0619903,0.8683523,-36.392696,100
5.72,-705.38605,3.528595e-06,0.0026729745,11900,47.17195644898874,106.87077,613920.44,13.332971,40.225563,-816.00806,6.4936943,119,-2.160383,353.476744890213,0.77139,8.246845,65454,-593.62726,,13.714064,0.039841045,1.1226324,[-0.966 -0.446 -0.77   1.581 -3.576],9.499717,1.0013931,-26.34037,100
5.84,-750.68054,-1.2588501e-06,0.0076073552,12000,48.375215310082666,64.42944,757576.56,15.91143,48.285652,-820.6069,6.56686,120,-2.1620388,356.9190354347229,0.85859054,8.283428,66038,-664.7013,,8.907497,0.0297554,0.7100967,[-0.967 -0.447 -0.761  1.597 -3.579],5.5395203,1.1015972,-27.446804,100
5.82,-619.9161,2.5558472e-06,0.0037857748,12100,48.17174796321547,77.59999,240137.98,18.838669,57.53976,-821.94794,6.553872,121,-2.16279,360.02410888671875,0.6674975,8.276933,66620,-512.93427,,10.522512,0.033022013,0.8628473,[-0.966 -0.449 -0.765  1.582 -3.581],5.318282,0.62798864,-37.08933,100
5.81,-707.81384,-1.14440915e-07,0.011820268,12200,48.07177305185064,57.14603,879048.5,13.651126,30.13898,-815.9753,6.547961,122,-2.1621826,362.33974742889404,0.8055089,8.273972,67201,-624.0425,,6.8894215,0.02554546,0.52441823,[-0.964 -0.445 -0.761  1.597 -3.582],10.679436,1.1766905,-37.084667,100
5.59,-727.9533,-5.0354006e-06,0.06511101,12300,45.87518371902561,14.177739,247807.45,14.181364,50.61166,-814.9304,6.413327,123,-2.220704,364.43934774398804,0.8461493,8.206652,67760,-650.73303,,1.820349,0.014177178,0.15490581,[-0.965 -0.441 -0.759  1.609 -3.581],4.0456314,0.6316739,-34.968292,100
5.73,-639.99994,2.670288e-07,0.0057303114,12400,47.27036390262259,76.31426,361665.06,14.645332,49.31536,-818.10297,6.499261,124,-2.214101,366.72479367256165,0.7110846,8.249628,68333,-549.11206,,6.643378,0.032428566,0.635557,[-0.978 -0.486 -0.736  1.646 -3.64 ],5.2344413,0.75667673,-26.419643,100
5.86,-713.1409,1.964569e-06,0.001723713,12500,48.568643081214695,106.077736,333017.9,16.177677,38.96268,-819.0351,6.576329,125,-2.2170818,369.3351368904114,0.79775625,8.288164,68919,-618.05536,,9.9875145,0.032739896,0.8531584,[-0.93  -0.518 -0.665  1.669 -3.633],3.9513302,0.7255156,-27.637444,100
5.57,-728.9757,4.959106e-07,0.0023387843,12600,45.672564367518746,89.254196,1208070.0,14.406163,41.6552,-812.5373,6.3994904,126,-2.224842,371.5591595172882,0.8259559,8.199742,69476,-633.03906,,12.204901,0.03650336,0.90601516,[-0.929 -0.531 -0.661  1.664 -3.636],9.41415,1.4102949,-24.881838,100
5.72,-761.4019,-5.722046e-06,0.023093123,12700,47.17551279648276,26.630909,388465.34,14.094284,58.33773,-819.7266,6.4949408,127,-2.2233992,374.03131461143494,0.8812079,8.247467,70048,-681.22656,,3.46219,0.017790742,0.254219,[-0.93  -0.499 -0.693  1.626 -3.644],6.2211766,0.7852961,-26.332819,100
5.97,-758.2009,6.8664554e-07,0.00029424136,12800,49.674492426105324,113.34836,1101758.0,16.500603,37.919903,-821.38306,6.6413765,128,-2.2382958,376.1249761581421,0.8644154,8.320685,70645,-672.6045,,10.533539,0.033505294,0.80481654,[-0.927 -0.485 -0.691  1.627 -3.642],8.264333,1.3195142,-28.686085,100
5.94,-755.43915,-3.5476685e-06,0.027778955,12900,49.37510913594039,15.681579,721560.5,16.159443,47.318882,-822.68054,6.6246176,129,-2.2384992,378.4114713668823,0.89705646,8.312308,71239,-696.2076,,2.641542,0.016204823,0.19373384,[-0.937 -0.513 -0.661  1.662 -3.657],9.753912,1.0769435,-28.399002,100
5.52,-740.0791,4.959106e-07,0.0044592144,13000,45.17524839607901,10.307385,187454.69,13.363457,42.171024,-811.3454,6.3678427,130,-2.248048,380.501601934433,0.88513047,8.183921,71791,-680.7176,,2.0943274,0.014714316,0.17040862,[-0.936 -0.522 -0.658  1.657 -3.657],3.7337677,0.5513797,-24.424318,100
5.8,-763.84076,-1.4877319e-06,0.004117493,13100,47.973641307567256,82.814255,758223.2,17.912586,84.250595,-826.2993,6.542639,131,-2.248752,383.08131074905396,0.8618942,8.2713175,72371,-667.446,,9.540784,0.030824818,0.7367399,[-0.952 -0.505 -0.678  1.655 -3.667],5.28209,1.1022632,-36.91482,100
5.45,-687.0581,1.9454956e-06,0.0021904649,13200,44.47421790138111,154.91931,346965.16,15.326201,69.99075,-814.84875,6.320818,132,-2.2487934,386.33959126472473,0.77862483,8.160407,72916,-595.36053,,10.5713005,0.032420937,1.1443602,[-0.953 -0.513 -0.66   1.676 -3.668],4.3790755,0.7546123,-23.726538,100
5.49,-683.6267,-2.4032593e-06,0.008263197,13300,44.87243116541402,164.97406,378862.34,15.074642,51.574444,-812.43207,6.346982,133,-2.2470846,389.32281255722046,0.7658104,8.173485,73465,-585.0544,,13.4040365,0.038462054,1.2027805,[-0.953 -0.517 -0.661  1.664 -3.668],7.61637,0.79247016,-24.108393,100
5.67,-668.0521,-2.5177003e-06,0.0009581308,13400,46.672706213736134,153.18045,216104.16,16.361794,67.86212,-820.2364,6.4630365,134,-2.2473013,391.3428726196289,0.7407387,8.231518,74032,-568.3999,,12.0490055,0.0364444,1.1384492,[-0.951 -0.513 -0.665  1.645 -3.666],8.796674,0.59426945,-35.699986,100
5.64,-773.3002,7.8201293e-07,0.06905457,13500,46.374371569951315,2.3765368,59687.97,15.845066,59.24412,-817.89105,6.444846,135,-2.249933,393.44459533691406,0.93682,8.222407,74596,-722.98804,,1.1527294,0.012126117,0.11440957,[-0.951 -0.506 -0.665  1.654 -3.666],2.012123,0.3097681,-35.419075,100
5.49,-702.96906,8.010864e-07,0.00071374106,13600,44.874368397059435,76.9649,819225.94,15.127517,51.58734,-812.4688,6.347682,136,-2.259069,395.70531940460205,0.7825047,8.173838,75145,-598.1583,,13.527052,0.03917207,0.96278083,[-0.942 -0.524 -0.641  1.665 -3.669],9.3743725,1.1534576,-24.108166,100
5.56,-757.2491,-2.269745e-06,0.009112252,13700,45.57578178495314,60.015453,764954.0,13.50191,41.788246,-812.3392,6.394188,137,-2.2604594,397.9055652618408,0.8798977,8.1970825,75701,-676.4875,,7.6657143,0.026261508,0.59906334,[-0.944 -0.556 -0.634  1.704 -3.678],6.680506,1.1148012,-24.807997,100
5.54,-784.8049,1.335144e-07,0.07965575,13800,45.373899641733594,7.8609934,396233.25,15.029691,41.939438,-811.8399,6.380475,138,-2.2463217,400.09765672683716,0.94693804,8.190236,76255,-728.35944,,2.2457957,0.014285653,0.15641734,[-0.937 -0.556 -0.623  1.718 -3.679],5.063291,0.80448776,-34.47648,100
5.59,-758.1574,-4.8446655e-06,0.0010057882,13900,45.874724182620156,254.88185,1384805.6,15.323574,50.661766,-814.9405,6.413146,139,-2.2663722,402.22348833084106,0.85556203,8.20657,76814,-658.52185,,14.685271,0.041334365,1.5149741,[-0.943 -0.549 -0.625  1.702 -3.665],10.686213,1.497263,-34.95226,100
5.43,-662.6867,5.5503847e-06,0.010085319,14000,44.27409281118742,42.7209,693125.2,14.702979,33.83088,-807.0794,6.3072176,140,-2.2675924,404.2485182285309,0.7728032,8.153608,77357,-590.9438,,5.530766,0.021583144,0.41845965,[-0.934 -0.533 -0.635  1.674 -3.685],10.0410595,1.0599736,-33.42209,100
5.65,-695.38666,1.1825562e-06,0.0010041546,14100,46.47593642713412,99.866196,693344.5,17.379753,76.969055,-821.4235,6.451667,141,-2.3777144,406.30133295059204,0.73822397,8.225829,77922,-568.9124,,9.030808,0.040822282,0.83430254,[-0.934 -0.528 -0.632  1.684 -3.687],7.5634856,1.0627898,-25.608143,100
5.68,-687.51715,1.7166137e-06,0.007509655,14200,46.77314751054366,39.466537,807863.5,15.306803,67.78277,-820.4581,6.469432,142,-2.378637,408.43295645713806,0.7750882,8.234709,78490,-596.5186,,6.743243,0.025163071,0.4868432,[-0.952 -0.441 -0.522  1.604 -3.797],9.965313,1.144967,-25.929596,100
5.57,-761.29755,2.0980835e-06,0.0188243,14300,45.67235827496204,20.365894,417314.88,15.45781,59.90519,-816.17505,6.399411,143,-2.3788557,410.60558915138245,0.9020222,8.199705,79047,-693.2007,,3.437428,0.017212026,0.24734887,[-0.95  -0.445 -0.518  1.595 -3.797],5.2673526,0.8275054,-34.753036,100
5.51,-775.9893,-4.348755e-06,0.022551987,14400,45.07292192420527,17.721693,319196.47,16.638325,60.466595,-814.7221,6.3604155,144,-2.3759596,412.56979393959045,0.9257807,8.180203,79598,-712.151,,2.7442324,0.015657578,0.20733532,[-0.95  -0.436 -0.515  1.599 -3.798],3.675818,0.71816176,-34.16058,100
5.85,-726.4408,-2.632141e-06,0.00549257,14500,48.47138019019226,26.934492,392669.78,15.6535635,39.04541,-818.8618,6.571413,145,-2.3749335,414.5276310443878,0.84564006,8.285706,80183,-654.8888,,4.9796124,0.021063901,0.35457096,[-0.951 -0.423 -0.514  1.599 -3.795],4.9796057,0.78782403,-37.433258,100
5.81,-826.3212,2.2888183e-07,0.86706483,14600,48.07677240705286,1.003042,745.7791,18.132181,92.922745,-828.0127,6.549672,146,-2.3796306,417.01811504364014,0.9977823,8.274831,80764,-773.33765,,1.0006968,0.011625542,0.107217655,[-0.953 -0.422 -0.52   1.587 -3.794],1.0583391,0.02692934,-27.118484,100
5.81,-807.841,-3.0517577e-07,0.28620884,14700,48.07219911111942,1.3227062,73881.89,15.293465,48.514225,-819.90326,6.548107,147,-2.3798668,420.29304933547974,0.9828003,8.274044,81345,-761.8721,,1.0975275,0.0118930815,0.10981114,[-0.955 -0.423 -0.522  1.587 -3.798],2.4114113,0.34099078,-27.175552,100
6.04,-737.76416,3.0517577e-07,0.00022603791,14800,50.37099049067988,20.784527,413926.8,17.416834,64.35556,-828.083,6.679145,148,-2.3827965,422.3609516620636,0.8466583,8.339569,81949,-656.64966,,4.077014,0.01985452,0.28699496,[-0.953 -0.423 -0.518  1.59  -3.799],6.936236,0.8288221,-29.332102,100
5.87,-790.2661,-4.15802e-06,0.037837908,14900,48.67328073908539,4.3250546,277352.4,15.317376,65.98387,-824.65173,6.583761,149,-2.3830273,424.3725688457489,0.94084245,8.291871,82536,-731.26605,,1.6692697,0.013789122,0.13420469,[-0.956 -0.419 -0.52   1.599 -3.802],4.952876,0.65964407,-27.74908,100
5.65,-718.24677,-5.340576e-07,0.0019059768,15000,46.47252433421467,210.04584,455224.5,16.893656,50.10756,-816.34796,6.4504642,150,-2.3752189,426.48249220848083,0.78676033,8.2252245,83101,-607.48114,,16.874907,0.047853116,1.5733662,[-0.955 -0.425 -0.512  1.596 -3.802],7.8466034,0.85517246,-35.50099,100
5.8,-756.6066,2.3841858e-06,0.04960537,15100,47.97318596658175,26.388914,171123.81,12.000047,39.470837,-817.77325,6.5424824,151,-2.3691535,428.4242596626282,0.8862292,8.271239,83681,-684.89514,,2.1564033,0.016882481,0.23856835,[-0.975 -0.453 -0.531  1.632 -3.794],5.3666067,0.5311927,-27.124567,100
5.89,-706.67346,-1.1825562e-06,0.006504074,15200,48.87123035756399,287.46863,455587.28,17.171625,65.819786,-825.06744,6.594659,152,-2.3699012,430.6952049732208,0.7737578,8.297322,84270,-598.28326,,13.740155,0.04050118,1.5555866,[-0.989 -0.409 -0.55   1.602 -3.788],4.798319,0.8554858,-27.904732,100
5.65,-760.12634,5.41687e-06,0.023321137,15300,46.47451958248202,27.36844,492972.44,17.391228,59.1775,-818.15515,6.4511633,153,-2.3688715,433.2658314704895,0.8890663,8.225581,84835,-686.5335,,3.870009,0.018588189,0.3043562,[-0.983 -0.409 -0.543  1.588 -3.789],6.54951,0.8906816,-35.491318,100
5.75,-621.9625,-3.8146972e-08,0.0031556233,15400,47.47339137787036,147.11475,342514.62,16.107683,76.013336,-823.6497,6.5124874,154,-2.3689368,435.19158482551575,0.6669077,8.256243,85410,-513.26935,,15.979187,0.04458343,1.3650144,[-0.987 -0.402 -0.549  1.594 -3.788],4.394557,0.73798627,-26.584354,100
5.7,-699.96313,-2.3269654e-06,0.0052098134,15500,46.97335810421097,176.91403,512110.22,17.913254,58.695133,-819.29974,6.481882,155,-2.366971,437.5715181827545,0.77564985,8.24094,85980,-597.54895,,15.226485,0.042434078,1.3351868,[-0.986 -0.405 -0.547  1.611 -3.788],4.071511,0.90729284,-35.957855,100
5.75,-648.4289,4.9591063e-06,0.0028172822,15600,47.47242783166503,129.5976,280641.5,16.09876,49.138584,-818.60815,6.5121517,156,-2.371094,439.72328877449036,0.6934906,8.256074,86555,-532.98883,,15.453228,0.04391949,1.2120525,[-0.981 -0.414 -0.536  1.631 -3.786],6.4441776,0.6796067,-36.472668,100
5.67,-793.6742,-3.852844e-06,0.09055728,15700,46.67341661307611,1.8843975,41942.99,17.685719,94.190056,-824.78143,6.46329,157,-2.3720157,441.8116383552551,0.95306975,8.231644,87122,-736.1401,,1.0617843,0.011624988,0.108742245,[-0.985 -0.413 -0.537  1.644 -3.79 ],1.8400798,0.257602,-35.673145,100
5.45,-804.15955,-4.4631956e-06,0.4450402,15800,44.47638161950305,1.1733043,47838.516,16.109814,51.986263,-811.5012,6.3216248,158,-2.3750641,443.91221809387207,0.9895533,8.160805,87667,-758.7868,,1.0753065,0.011128369,0.10605324,[-0.982 -0.421 -0.529  1.651 -3.791],1.7606438,0.2815886,-23.712063,100
5.59,-647.3566,-6.752014e-06,0.0014948859,15900,45.87303993294833,421.54105,562030.1,15.229669,59.69488,-816.66766,6.4125566,159,-2.3838396,445.7933232784271,0.7027956,8.206268,88226,-537.5093,,17.52963,0.04709158,2.1407597,[-0.991 -0.416 -0.532  1.646 -3.794],5.9712815,0.95119464,-34.951294,100
6.03,-791.6862,,0.042700216,16000,50.271518640556934,7.6314826,266837.06,17.192745,82.12098,-831.01154,6.673826,160,-2.386782,448.1150164604187,0.9286078,8.336903,88829,-724.3595,,2.2218845,0.015862128,0.16930006,[-0.993 -0.401 -0.539  1.621 -3.803],5.655359,0.6452406,-29.242334,100
5.7,-657.56036,3.3569336e-06,0.0016717877,16100,46.9712063162611,62.82312,271049.47,17.522346,58.633408,-819.25476,6.4811487,161,-2.3884203,450.6323049068451,0.7288675,8.240563,89399,-560.97723,,9.808834,0.031609084,0.7893582,[-0.999 -0.385 -0.547  1.618 -3.806],3.3692987,0.65947706,-35.964203,100
5.79,-767.68524,-3.013611e-06,0.50247824,16200,47.873797123610395,1.3471141,39400.902,14.661521,39.600494,-817.605,6.5367203,162,-2.3983874,454.771790266037,0.93511,8.268359,89978,-723.2914,,1.0670578,0.011979333,0.1107851,[-0.997 -0.39  -0.545  1.608 -3.807],1.8439733,0.25370312,-36.8768,100
