MeanEntropy,Iteration,EpisodesSoFar,EpLenMean,StdIW,ReturnMeanIW,EntropyCoefficient,InitialReturnMean,MinD2w0t,InitialReturnMax,ReturnStepMaxmin,Bound,ReturnStepMax,MaxD2w0t,Weights,J_sample_variance,EpThisIter,StdD2w0t,EmpiricalD2,InitialReturnStd,MaxIW,EpRewMean,MeanD2w0t,MinIW,InitialBound,TimeElapsed,TimestepsSoFar,MeanIW,InitialReturnMin
0.9759528,11,220,58.35,0.31728172,-296.574,10.0,1.5258789e-06,,302.6557,9.649434,-646.3406,9.999997,5.859359,[-0.298  0.464 -1.374 -1.588 -0.382],57809.684,20,0.69884425,3.1370578,217.82483,4.3789787,573.2721231144815,0.22378288,0.045569174,-825.38214,31.92641854286194,5534,0.5189805,-380.87683
0.9113324,12,240,61.35,0.50223184,-350.31686,10.0,-1.8310548e-05,,299.1903,9.6661005,-662.2236,9.999997,3.3084495,[-0.33   0.412 -1.385 -1.635 -0.443],102496.83,20,0.4899785,1.9019575,146.84624,2.5106864,603.257565731903,0.1748421,0.038604777,-794.7096,35.82198929786682,6761,0.64823157,-415.3715
0.94544524,13,260,61.3,0.43424854,-428.66953,10.0,-3.8146973e-05,,259.76035,9.665332,-737.23145,9.999999,7.2696915,[-0.387  0.459 -1.387 -1.67  -0.508],121809.48,20,0.611539,3.9494534,214.79317,3.079352,602.7423959870148,0.19537121,0.05408461,-807.118,39.777066230773926,7987,0.75335705,-399.05756
0.9516496,14,280,60.5,0.4183471,-294.2972,10.0,-6.1035157e-06,,228.6553,9.661254,-615.0847,9.999997,18.159706,[-0.439  0.425 -1.396 -1.641 -0.473],96689.195,20,0.7805919,5.649788,188.49171,3.0667276,594.7528271064991,0.2078094,0.042036775,-799.8518,43.32364010810852,9197,0.54377294,-423.12363
0.92875206,15,300,68.7,0.39065516,-232.97697,10.0,-1.0681152e-05,,426.4193,9.701781,-571.34845,9.999999,13.558086,[-0.337  0.418 -1.411 -1.724 -0.467],55590.81,20,0.8327009,6.46145,201.28941,4.497072,676.7560040594041,0.24529395,0.053606573,-788.3507,47.19090390205383,10571,0.49399093,-421.33893
0.91510653,16,320,83.25,0.49847865,-295.9559,10.0,1.5258789e-06,,424.6076,9.752016,-615.9532,9.999996,10.772638,[-0.27   0.469 -1.434 -1.769 -0.49 ],61246.99,20,0.77360266,3.1018,210.64934,3.7061763,822.1773980939827,0.2762847,0.011298399,-735.3399,51.27252674102783,12236,0.6949778,-478.39728
0.9157303,17,340,83.0,0.39256248,-321.50668,10.0,,,416.15036,9.751462,-646.222,9.999997,18.272207,[-0.355  0.554 -1.424 -1.782 -0.504],71001.31,20,0.95335096,5.8869658,212.28868,3.6682293,819.6854487186913,0.28693023,0.03759791,-737.5234,55.63102865219116,13896,0.6735327,-495.80258
0.8977042,18,360,62.15,0.38915667,-334.25534,10.0,1.6784668e-05,,345.85968,9.670921,-674.83435,9.999998,13.560133,[-0.411  0.497 -1.457 -1.75  -0.503],99140.95,20,0.81140363,5.614585,232.28046,4.477109,611.2737455706621,0.23064609,0.0073301867,-818.62396,59.65487241744995,15139,0.57011116,-413.90546
0.9246144,19,380,62.7,0.56118023,-307.06393,10.0,1.5258789e-06,,137.25046,9.673051,-617.5286,9.999999,6.7795024,[-0.457  0.429 -1.482 -1.768 -0.521],77308.57,20,0.6052914,4.1269035,65.3127,3.4916255,616.7501303620913,0.20151861,0.114122875,-760.13727,63.48201012611389,16393,0.6470389,-81.490326
0.88219064,20,400,59.3,0.46329397,-302.90942,10.0,4.577637e-06,,322.7229,9.655364,-640.3855,9.999997,9.768984,[-0.387  0.443 -1.438 -1.682 -0.494],100672.36,20,0.70236796,4.644602,167.77795,2.8762105,582.7814255817796,0.20299165,0.013321658,-810.8276,67.59385371208191,17579,0.5455887,-390.00162
0.8248292,21,420,74.65,0.71042037,-328.63416,10.0,-4.577637e-06,,298.3196,9.724824,-656.625,9.999999,7.5344296,[-0.466  0.425 -1.449 -1.683 -0.537],112250.57,20,0.6271386,3.2460213,128.798,5.152999,736.2289087449178,0.23851028,0.066942275,-736.6262,71.48614120483398,19072,0.7521898,-144.06729
0.85016435,22,440,65.45,0.4514994,-404.14404,10.0,7.6293945e-06,,285.80725,9.687627,-684.1578,9.999999,1.7864605,[-0.395  0.411 -1.507 -1.736 -0.594],57583.45,20,0.40052235,1.367698,110.24725,2.4878664,644.2775011836485,0.15427355,0.33460262,-769.391,75.87892818450928,20381,0.8199094,-315.85413
0.78308105,23,460,69.25,0.37339044,-348.86392,10.0,-1.8310548e-05,,418.20197,9.704894,-678.94604,9.999999,5.3642516,[-0.431  0.468 -1.5   -1.85  -0.569],70024.79,20,0.61486095,1.9002794,194.42482,2.3979447,682.2818443280355,0.22121052,0.1356282,-786.1624,80.38509154319763,21766,0.67321944,-444.2086
0.74621665,24,480,76.6,0.50891286,-390.98312,10.0,-3.0517579e-06,,393.92877,9.732484,-682.91846,9.999997,2.5679667,[-0.45   0.492 -1.496 -1.883 -0.636],70317.06,20,0.46370175,1.7654978,174.75398,2.5338445,755.7538933341203,0.19226208,0.08056741,-748.71814,84.41772651672363,23298,0.83476776,-484.17667
0.78294384,25,500,76.3,0.5886623,-384.54565,10.0,1.5258789e-05,,290.4532,9.730919,-678.1603,10.0,2.7282941,[-0.512  0.523 -1.526 -1.889 -0.673],106377.27,20,0.47088253,1.9028685,118.26216,2.9967203,752.7344852264802,0.19494706,0.24669161,-726.63605,89.32294130325317,24824,0.8476465,-162.45792
0.8007804,26,520,74.55,0.36223626,-454.025,10.0,-5.1879884e-05,,289.4883,9.725214,-724.9242,10.0,1.4373655,[-0.492  0.544 -1.522 -1.866 -0.636],90830.25,20,0.39643693,1.2308744,188.96124,2.2164013,735.2573183132766,0.16538654,0.2923012,-746.75806,93.26050567626953,26315,0.8924472,-481.09854
0.8075106,27,540,78.1,0.3696933,-249.48955,10.0,-2.8991699e-05,,216.81366,9.737434,-578.7345,10.0,5.603355,[-0.503  0.542 -1.506 -1.809 -0.618],26524.229,20,0.6646928,2.250486,105.60114,4.1101613,770.7469153678932,0.25851744,0.14536577,-710.4238,97.4012360572815,27877,0.59918576,-142.84424
0.7904506,28,560,75.35,0.47302598,-298.44016,10.0,3.6621095e-05,,199.70282,9.727304,-609.4113,10.0,3.2156568,[-0.525  0.586 -1.492 -1.704 -0.611],67059.445,20,0.5676915,2.103684,141.32176,2.2683492,743.226151284599,0.22801763,0.054866225,-723.1772,101.23502588272095,29384,0.6294155,-499.6012
0.8074217,29,580,78.2,0.48942414,-231.66629,10.0,-4.272461e-05,,259.133,9.737148,-559.0333,10.0,11.05868,[-0.517  0.554 -1.526 -1.54  -0.629],45397.2,20,0.7618791,6.0027018,121.09866,4.957122,771.7223553773501,0.25498578,0.04244165,-716.8513,106.15341091156006,30948,0.58901495,-164.22491
0.7620198,30,600,75.05,0.6205378,-316.17712,10.0,-4.425049e-05,,227.42133,9.725291,-631.79755,9.999997,5.857708,[-0.461  0.592 -1.533 -1.53  -0.612],146440.69,20,0.627683,3.627121,141.06499,2.7977319,740.1914538592778,0.23431301,0.02163544,-727.50336,109.8236734867096,32449,0.6499655,-439.22766
0.7101399,31,620,71.55,0.47918174,-199.50601,10.0,-2.2888184e-05,,218.45428,9.713383,-542.5208,10.0,14.879992,[-0.516  0.573 -1.567 -1.537 -0.657],47879.234,20,0.8480552,5.942883,133.06412,4.4996243,705.2463382776601,0.2608499,0.0074529303,-741.7016,113.68518209457397,33880,0.47403213,-359.61908
0.6443898,32,640,74.45,0.4887823,-241.20581,10.0,-4.577637e-06,,179.70294,9.724887,-600.25995,9.999999,13.976126,[-0.433  0.568 -1.62  -1.591 -0.709],83126.32,20,1.0376997,7.80886,174.53757,4.203267,734.2589127285881,0.32775697,0.046047486,-732.07983,118.35312128067017,35369,0.5315082,-498.9317
0.6499826,33,660,96.05,0.31802028,-211.15396,10.0,-4.7302245e-05,,237.2804,9.785791,-537.11566,10.0,14.963667,[-0.37   0.578 -1.63  -1.592 -0.775],38824.414,20,1.0538083,8.296872,194.81847,4.528525,950.2124967589705,0.35322374,0.04711225,-666.3447,123.53972911834717,37290,0.55855095,-567.75696
0.6590387,34,680,93.2,0.4853927,-205.2174,10.0,-3.6621095e-05,,275.59045,9.779431,-534.81305,9.999999,9.9123745,[-0.406  0.515 -1.685 -1.558 -0.769],47503.117,20,0.77724105,5.2500887,97.735664,3.3707297,921.7214708772083,0.31623822,0.045240566,-658.2001,128.4642198085785,39154,0.5554654,-145.94635
0.6064456,35,700,88.15,0.4746602,-292.3661,10.0,-7.6293945e-06,,330.69843,9.767289,-618.63696,9.999999,9.912079,[-0.401  0.427 -1.658 -1.549 -0.76 ],67850.99,20,0.7476661,3.1366825,213.71263,3.1887724,871.2433713249844,0.29816133,0.006465287,-712.62164,133.2924313545227,40917,0.66981184,-493.0729
0.60428935,36,720,80.3,0.6687824,-227.24942,10.0,2.4414063e-05,,172.39612,9.744556,-560.4621,9.999998,10.18641,[-0.477  0.474 -1.668 -1.566 -0.812],62087.08,20,0.74262255,5.1885157,90.31723,7.1954474,792.7438741937436,0.27075416,0.07599372,-695.9861,137.8260474205017,42523,0.62119687,-145.05243
0.6271522,37,740,86.45,0.71049416,-282.10587,10.0,,,183.72583,9.7618885,-603.71027,10.0,17.855402,[-0.442  0.51  -1.679 -1.499 -0.815],126630.11,20,0.8776018,7.3609343,97.933815,4.123414,854.2076397771104,0.2939894,0.022635056,-675.5865,142.15251326560974,44252,0.72385,-156.8711
0.59682167,38,760,107.25,0.4059552,-112.970764,10.0,3.8146973e-05,,268.81714,9.808002,-454.74094,10.0,13.251718,[-0.356  0.489 -1.67  -1.475 -0.792],21459.496,20,1.1292382,10.061208,132.03175,3.6487513,1062.2039865183092,0.42454356,0.01692016,-625.70746,147.44700360298157,46397,0.38970098,-148.41058
0.55322725,39,780,71.2,0.41555956,-203.9546,10.0,1.5258789e-05,,298.07166,9.713736,-549.9881,10.0,10.822844,[-0.377  0.418 -1.631 -1.384 -0.822],70840.23,20,0.8221308,6.34403,182.03072,6.6891212,701.8089060634921,0.26354545,0.018672911,-760.7508,150.82352256774902,47821,0.4480581,-468.13333
0.5728811,40,800,94.65,0.46666574,-241.13509,10.0,3.0517579e-06,,332.987,9.78335,-569.5981,10.0,14.514398,[-0.33   0.445 -1.633 -1.374 -0.866],71591.65,20,0.84488046,4.9839506,134.21819,3.6661232,936.247102117836,0.32327813,0.008790132,-668.4194,155.15259957313538,49714,0.6088596,-235.75366
0.5798127,41,820,89.6,0.57833034,-215.84172,10.0,2.746582e-05,,215.5539,9.7710285,-533.2747,10.0,9.413778,[-0.385  0.449 -1.633 -1.438 -0.846],83232.82,20,0.8280608,7.1899705,160.12619,3.4554775,885.7420118443355,0.29451165,0.017478755,-677.1305,160.66923332214355,51506,0.5605858,-555.0988
0.56665033,42,840,64.75,0.38453403,-238.56226,10.0,3.5095214e-05,,187.11133,9.684784,-555.64136,9.999996,10.631086,[-0.42   0.406 -1.621 -1.409 -0.839],76888.54,20,0.6988343,5.813431,163.29277,3.1646574,637.2947446923386,0.20770688,0.03813519,-772.79755,164.23224401474,52801,0.4798623,-453.93896
0.54302984,43,860,78.45,0.7121673,-279.74545,10.0,-1.8310548e-05,,393.19244,9.739409,-634.17004,9.999999,19.865662,[-0.336  0.398 -1.617 -1.383 -0.852],98609.33,20,1.075237,9.726057,197.0656,4.8469877,774.2782501530058,0.3169453,0.016017426,-748.3575,167.65313267707825,54370,0.6744324,-497.08795
0.5342828,44,880,104.7,0.37441444,-235.74736,10.0,-1.8310548e-05,,282.8487,9.8029785,-563.1827,10.0,5.5322313,[-0.285  0.428 -1.595 -1.386 -0.876],57448.527,20,0.7921117,2.788884,192.2308,2.992395,1036.6859102529631,0.3639727,0.0583865,-644.699,172.10369396209717,56464,0.60070723,-594.0649
0.5247191,45,900,80.7,0.47669706,-213.2606,10.0,5.7983398e-05,,172.55774,9.746266,-544.9125,9.999999,16.736244,[-0.274  0.363 -1.641 -1.411 -0.885],48314.375,20,0.9103494,6.405481,97.27595,3.2338467,796.7618008228726,0.28613755,0.024319775,-696.9388,176.4614441394806,58078,0.53621465,-176.09271
0.5439061,46,920,104.8,1.275259,-165.1569,10.0,2.746582e-05,,233.8634,9.804209,-493.0811,9.999998,15.900852,[-0.199  0.328 -1.658 -1.449 -0.894],28257.898,20,0.94488466,6.255506,136.96596,36.040794,1037.740283781638,0.36380503,0.08132594,-625.81213,182.08696389198303,60174,0.73320466,-291.33533
0.5665936,47,940,105.6,0.44292396,-253.6928,10.0,-1.5258789e-06,,252.61627,9.805549,-548.0176,9.999999,2.6589205,[-0.157  0.338 -1.663 -1.484 -0.875],25059.04,20,0.54566,1.7692854,149.77348,2.449394,1045.7329347092796,0.27535644,0.15808514,-631.0586,187.00283861160278,62286,0.808135,-307.0168
0.5485883,48,960,102.25,0.50145316,-211.92456,10.0,4.577637e-06,,261.62006,9.800372,-528.6037,9.999999,8.125958,[-0.18   0.406 -1.69  -1.558 -0.852],47417.867,20,0.7601084,3.7226834,171.724,4.0499034,1012.2938687464664,0.3295836,0.083559185,-642.0881,192.01191687583923,64331,0.66605324,-566.3159
0.5587981,49,980,124.5,0.32102346,-193.09334,10.0,-6.1035157e-06,,224.62946,9.834714,-506.4545,9.999999,4.344908,[-0.131  0.372 -1.714 -1.603 -0.87 ],52277.965,20,0.79171425,2.6520174,180.82808,2.5399494,1234.7107237233736,0.41226587,0.18408886,-579.50165,198.25521206855774,66821,0.6187919,-641.355
0.58508176,50,1000,128.35,0.4134818,-224.38113,10.0,-2.746582e-05,,224.11969,9.838999,-521.4475,9.999998,3.8477807,[-0.161  0.416 -1.711 -1.563 -0.86 ],50608.855,20,0.6790142,1.9200141,196.87839,2.622151,1273.1677253344474,0.37179136,0.10062517,-578.1635,204.0707709789276,69388,0.7436868,-662.4968
0.57570523,51,1020,142.55,0.5536553,-137.74156,10.0,-5.1879884e-05,,189.18561,9.855489,-438.57828,9.999999,12.811571,[-0.189  0.481 -1.713 -1.627 -0.834],42667.324,20,1.015163,6.2494874,149.25774,4.84611,1415.1995432155286,0.47232148,0.016971173,-531.33984,209.88460159301758,72239,0.66132224,-325.32397
0.5756237,52,1040,191.4,0.41132957,-93.865746,10.0,-4.8828126e-05,,207.87665,9.890547,-400.18234,10.0,27.362751,[-0.144  0.491 -1.725 -1.614 -0.843],15825.076,20,1.7186453,10.920291,167.24481,5.71988,1903.5252411853867,0.75584906,0.025098134,-468.97952,217.52711176872253,76067,0.5634735,-540.30273
0.54425037,53,1060,133.85,0.69347554,-133.11894,10.0,4.8828126e-05,,237.43005,9.84556,-438.99146,10.0,6.4977837,[-0.187  0.469 -1.722 -1.596 -0.843],63134.96,20,0.8201433,4.2150855,139.55734,4.381253,1328.1641151788597,0.42729303,0.032272283,-557.44867,223.01423335075378,78744,0.6377866,-230.47797
0.5015808,54,1080,171.7,0.45792544,-164.52959,10.0,3.6621095e-05,,203.48737,9.878185,-461.53973,10.0,4.0384293,[-0.156  0.49  -1.749 -1.613 -0.875],46147.555,20,0.81407285,2.3312964,197.47801,2.3042328,1706.5421734024403,0.5429614,0.055552613,-495.11807,230.20457816123962,82178,0.73976994,-729.0955
0.4648702,55,1100,156.7,0.4602012,-136.79546,10.0,-2.4414063e-05,,161.43628,9.867615,-437.61496,10.0,3.4091668,[-0.168  0.48  -1.762 -1.614 -0.917],21500.693,20,0.7514481,2.4524767,130.87074,2.5052156,1556.6275655621055,0.4791252,0.058607023,-490.35294,236.04031348228455,85312,0.655895,-459.4818
0.44289395,56,1120,151.75,0.59286094,-71.38667,10.0,2.746582e-05,,238.59589,9.863874,-385.47488,10.0,15.133063,[-0.181  0.469 -1.772 -1.649 -0.954],5888.4326,20,1.1886028,6.969705,114.75741,7.8891907,1507.1712687802828,0.56178844,0.025848202,-513.08746,242.89955806732178,88347,0.55112493,-221.25629
0.42669672,57,1140,154.95,0.7099659,-173.79294,10.0,-3.0517579e-06,,252.69635,9.866726,-466.8023,10.0,5.7297134,[-0.135  0.451 -1.777 -1.656 -0.976],38038.64,20,0.747025,3.0803437,164.29544,4.6700315,1539.1743110975317,0.4493874,0.041038223,-524.99365,249.90809297561646,91446,0.8855738,-491.9533
0.4208378,58,1160,189.3,0.66574776,-149.69882,10.0,3.3569337e-05,,198.74432,9.890224,-441.8217,10.0,4.429031,[-0.108  0.449 -1.815 -1.694 -0.992],43984.51,20,0.7776454,2.8648896,231.73566,3.6587334,1882.609476006803,0.5610225,0.06776327,-483.36536,257.59525632858276,95232,0.9277827,-752.47687
0.41668877,59,1180,245.8,0.7103981,-50.196205,10.0,-6.1035157e-06,,114.83679,9.918594,-343.55164,10.0,23.725967,[-0.096  0.485 -1.856 -1.7   -0.998],4678.0835,20,1.5412403,8.043976,82.667015,6.31553,2447.9938033653752,0.91798294,0.066586904,-378.74896,265.82046031951904,100148,0.8340931,-149.35199
0.41674995,60,1200,319.8,0.5376511,-21.792654,10.0,-2.4414063e-05,,61.8573,9.942692,-303.40012,10.0,22.118673,[-0.063  0.482 -1.859 -1.702 -1.002],499.32758,20,1.7149193,7.421894,63.297497,3.671222,3188.835235100297,1.1857972,0.063259624,-327.0504,274.5282607078552,106544,0.8581451,-176.60632
0.39707014,61,1220,383.4,1.0264761,-34.684265,10.0,-1.8310548e-05,,76.15082,9.963623,-315.77853,10.0,2.9275696,[-0.037  0.479 -1.868 -1.696 -1.002],9270.733,20,0.7275237,2.0425134,172.69234,9.794456,3827.024426497513,1.1682233,0.15895429,-342.3378,287.9532573223114,114212,1.084408,-664.5054
0.3923341,62,1240,372.55,0.39817512,-30.251389,10.0,5.1879884e-05,,45.55426,9.958088,-301.07434,10.0,1.5851383,[-0.034  0.472 -1.892 -1.728 -1.022],6211.201,20,0.48966196,1.3237107,89.65125,3.3525658,3717.6906824482226,0.8234089,0.050859287,-311.63278,298.5619616508484,121663,0.93861854,-369.3523
0.37460282,63,1260,352.55,0.46640676,-116.14784,10.0,-4.5776367e-05,,136.28723,9.958721,-389.9749,10.0,1.4979185,[-0.028  0.488 -1.919 -1.743 -1.027],83060.48,20,0.55025476,1.3218666,292.92636,3.1366591,3518.2213139896835,0.8354419,0.20824355,-402.482,309.63626742362976,128714,1.0324084,-857.03577
0.37383834,64,1280,454.7,0.3778612,-0.9580385,10.0,6.713867e-05,,11.064453,9.983084,-271.3268,10.0,3.4905534,[-0.029  0.493 -1.979 -1.74  -1.044],12.552534,20,0.47484544,1.9219615,26.983103,2.2907102,4543.149089094335,1.1075217,0.09221269,-278.629,321.74304270744324,137808,0.9584209,-108.67743
0.37469274,65,1300,468.85,0.21670647,-6.441635,10.0,3.0517579e-06,,9.635925,9.987307,-275.53018,10.0,1.1093209,[-0.015  0.49  -1.992 -1.74  -1.045],455.2043,20,0.25013146,1.0672513,31.552433,1.9665924,4685.519551478997,0.96681,0.65362054,-277.43082,335.2111210823059,147185,1.0544217,-133.57416
0.36605823,66,1320,449.55,0.20603965,-9.839122,10.0,-9.155274e-06,,14.9140625,9.982811,-279.43777,10.0,1.1607467,[-0.019  0.5   -2.011 -1.754 -1.044],659.82965,20,0.31785566,1.1116911,34.335808,1.728979,4491.63209087422,0.94367874,0.47701296,-282.48755,346.22524642944336,156176,1.0221226,-107.37286
0.35702458,67,1340,424.0,0.4236609,-96.09139,10.0,7.324219e-05,,126.18817,9.984347,-369.55872,9.999999,5.351101,[-0.015  0.495 -2.039 -1.748 -1.053],73992.73,20,0.7166643,2.2533169,309.39194,2.582107,4236.677648121595,1.1886953,0.10893418,-393.8846,357.72771310806274,164656,0.94241154,-867.1686
0.34902284,68,1360,411.85,0.42234462,-34.377686,10.0,-2.1362304e-05,,102.167175,9.983585,-317.34702,10.0,47.058167,[-2.616e-04  4.955e-01 -2.113e+00 -1.771e+00 -1.062e+00],8289.935,20,2.8798156,6.2872763,234.72583,5.349857,4115.117243963758,1.8105844,0.06656778,-369.95898,369.90619015693665,172893,0.70901936,-623.70374
0.34976014,69,1380,491.25,0.1111772,-0.8511017,10.0,6.713867e-05,,1.4806519,9.992933,-269.59964,10.0,1.147046,[-0.026  0.487 -2.177 -1.745 -1.07 ],20.499325,20,0.13567156,1.070348,5.847636,1.4759555,4910.757242017626,1.000649,0.51649964,-269.77914,382.8478021621704,182718,1.0194625,-25.470947
0.34823385,70,1400,481.8,0.22893201,-0.48048234,10.0,2.746582e-05,,2.7718506,9.9885025,-269.5452,10.0,1.3311003,[-0.021  0.486 -2.177 -1.746 -1.069],5.6065707,20,0.2048923,1.1512684,7.8273067,1.9859332,4815.222540519092,1.0070966,0.28593472,-270.82794,397.03791069984436,192354,0.99292636,-32.49884
0.34867227,71,1420,486.65,0.16694851,-0.20263942,10.0,-5.493164e-05,,1.461792,9.988953,-269.04218,10.0,1.3220812,[-0.014  0.486 -2.178 -1.747 -1.071],1.975296,20,0.1740364,1.1150115,3.065933,1.3236202,4863.804612310441,1.005297,0.31214902,-269.55447,411.4139223098755,202087,0.9570654,-7.7545166
0.348846,72,1440,500.0,0.003150542,-0.038607754,10.0,-6.1035157e-06,1.0,0.11230469,0.0137758255,-268.61203,10.0,1.0000005,[-0.008  0.486 -2.178 -1.748 -1.07 ],0.008269427,20,1.8962147e-07,1.0000002,0.088587746,1.0112422,4999.10849660817,1.0,0.992494,-268.61368,422.93876814842224,212087,1.0011028,-0.23712158
0.3425206,73,1460,473.4,0.3652017,-6.3196845,10.0,-9.155274e-06,,18.332214,9.992365,-278.15466,10.0,6.224901,[-0.008  0.486 -2.178 -1.748 -1.07 ],755.799,20,0.5565598,1.9297727,75.144394,3.31368,4732.186189375857,1.2252246,0.1818732,-286.61575,434.6846270561218,221555,0.86481565,-327.01514
0.3360989,74,1480,472.65,0.42495608,-10.9496155,10.0,9.155274e-06,,26.472107,9.990725,-283.77884,10.0,13.596624,[-0.023  0.493 -2.206 -1.747 -1.076],1923.906,20,1.0157877,2.61459,111.869316,3.9616432,4724.302011592352,1.325523,0.12460322,-294.72443,447.0549097061157,231008,0.90278596,-487.4541
0.33746108,75,1500,455.65,0.6677029,-2.1750083,10.0,3.967285e-05,,8.379639,9.981722,-272.56784,10.0,3.0783844,[-0.04   0.492 -2.242 -1.745 -1.083],27.136507,20,0.4285277,1.8244966,16.071714,7.443523,4552.329417381545,1.0814745,0.2199168,-276.24365,459.95383858680725,240121,1.1237799,-46.867126
0.3387755,76,1520,465.85,0.25773656,-2.4451735,10.0,-4.8828126e-05,,5.793213,9.986807,-272.30954,10.0,2.076138,[-0.027  0.49  -2.243 -1.745 -1.081],41.149,20,0.3264859,1.4075981,11.838376,2.0144594,4655.420166562445,1.0360414,0.34407842,-273.88556,474.6186990737915,249438,0.9852717,-33.502625
0.33923155,77,1540,463.35,0.20423037,-50.34239,10.0,-7.019043e-05,,52.906494,9.992508,-319.55945,10.0,1.7909789,[-0.019  0.489 -2.244 -1.747 -1.08 ],49102.137,20,0.28814235,1.1462537,216.18834,2.210317,4631.757185220729,0.9712823,0.28542653,-321.29913,486.2367618083954,258705,1.0239482,-940.43243
0.33923155,78,1560,500.0,,-0.053663578,10.0,-4.8828126e-05,1.0,0.13879395,0.013654709,-268.72324,10.0,1.0,[-0.01   0.485 -2.248 -1.741 -1.08 ],0.0068782913,20,,1.0,0.08083111,1.0,4999.247676389356,1.0,1.0,-268.72324,501.0869915485382,268705,1.0,-0.14624023
0.33975434,79,1580,497.75,0.023766048,-0.12339387,10.0,3.0517578e-05,,0.32781982,9.994784,-268.80142,9.999999,1.0088004,[-0.01   0.485 -2.248 -1.741 -1.08 ],0.57405543,20,0.06699842,1.0023396,0.8392139,1.0767543,4976.195082718176,0.9963648,0.8648289,-268.81583,515.0412781238556,278660,1.0047892,-3.638977
