InitialReturnMax,StdIW,EpLenMean,EpisodesSoFar,ReturnMeanIW,MinD2w0t,TimestepsSoFar,InitialBound,MaxD2w0t,Bound,InitialReturnMean,Iteration,ReturnStepMax,ReturnStepMaxmin,InitialReturnStd,EmpiricalD2,MaxIW,TimeElapsed,EpThisIter,InitialReturnMin,MeanD2w0t,StdD2w0t,J_sample_variance,Weights,EpRewMean,MeanIW,MeanEntropy,MinIW
267.76697,0.84188575,157.1,1100,-198.15724,,59948,-384.4344,19.30304,-340.69623,-2.6245118e-05,11,9.933159,9.866318,209.91455,4.0209384,14.990963,130.6626262664795,100,-723.2112,0.6528639,1.3188401,65545.46,[-0.146  0.618 -2.264 -1.857 -0.547],1560.4971970456265,0.8209544,0.8657204,0.01926116
234.8396,0.90483534,185.93,1200,-139.4807,,78541,-350.45068,52.03662,-290.50488,-0.000100708006,12,9.943718,9.887436,235.19463,9.257484,13.465959,155.12710189819336,100,-758.3727,1.2409455,2.8535004,47762.832,[-0.1    0.541 -2.351 -1.869 -0.553],1848.8334795702456,0.79259783,0.8118239,0.004635598
149.19165,1.7308472,267.9,1300,-92.07819,,105331,-266.89227,53.02172,-230.10904,-2.6855469e-05,13,9.96335,9.926701,215.25269,7.192021,35.136227,191.8278293609619,100,-844.12024,1.6600015,2.8920674,28036.086,[-0.059  0.533 -2.427 -1.891 -0.607],2669.1748888786224,1.1128668,0.7690033,0.003909951
137.69507,1.376036,319.23,1400,-67.77635,,137254,-256.69632,10.558706,-204.42162,-6.652832e-05,14,9.974987,9.949974,239.34912,5.2049956,24.603529,241.03174304962158,100,-845.6343,1.8237616,2.013098,25422.844,[-0.029  0.509 -2.509 -1.906 -0.65 ],3184.29175523929,0.9610085,0.72683346,0.013061341
118.066956,1.2873623,380.03,1500,-75.53001,,175257,-238.1672,5.7952433,-207.93918,5.859375e-05,15,9.985022,9.970043,256.79633,3.8371747,25.504353,299.1433479785919,100,-875.2618,1.7583103,1.3665632,39092.23,[-0.02   0.53  -2.569 -1.966 -0.692],3794.564378454373,0.89588994,0.68829876,0.004683483
49.66626,0.6411853,422.98,1600,-29.856945,,217555,-170.18526,3.3298178,-157.08978,-1.4648437e-05,16,9.989003,9.978006,153.10657,2.339039,8.938606,355.7806236743927,100,-943.6878,1.3503884,0.71198356,14972.133,[-0.02   0.514 -2.66  -1.973 -0.731],4225.087459865351,0.92679703,0.66621006,0.06134023
54.36139,0.36256838,441.12,1700,-43.261326,,261667,-175.1981,1.394291,-166.24655,-2.8076172e-05,17,9.991688,9.983376,190.32132,1.2308161,2.9466195,390.5540437698364,100,-938.9743,0.98810804,0.36818096,30691.635,[-0.01   0.497 -2.7   -1.994 -0.753],4407.462746624173,0.9678381,0.65332025,0.12477228
25.069458,0.2667088,468.7,1800,-21.196974,,308537,-146.16241,1.2938054,-143.55591,4.8828124e-06,18,9.994011,9.988022,128.59615,1.1669971,2.960861,428.43418312072754,100,-968.26904,1.0095744,0.26629668,13672.583,[-0.01   0.491 -2.788 -1.99  -0.766],4684.106497254837,1.0030832,0.6523553,0.30005896
31.138367,0.45733744,457.5,1900,-22.491428,,354287,-152.2421,4.0382285,-145.67458,4.5776367e-05,19,9.994128,9.988256,141.58981,1.6103457,3.4914231,464.5070049762726,100,-962.2024,1.112192,0.41908368,18466.348,[-0.005  0.481 -2.828 -2.001 -0.767],4572.23327148023,1.0575228,0.6426374,0.06714724
17.320435,0.24727798,482.1,2000,-14.518961,,402497,-138.67056,1.1491768,-136.90353,-4.486084e-05,20,9.996403,9.9928055,111.22647,1.130886,2.5423326,503.18386602401733,100,-976.02765,1.027202,0.20163706,10597.927,[ 0.011  0.482 -2.835 -1.995 -0.776],4819.178434768222,0.9705073,0.6320927,0.35466146
39.593018,0.5246738,470.79,2100,-27.448225,,449576,-160.92621,2.3583355,-152.81601,-4.4555665e-05,21,9.996268,9.992537,174.19127,1.7569115,5.382139,541.3179316520691,100,-953.757,1.2781665,0.40393597,18439.133,[ 0.013  0.477 -2.857 -1.984 -0.787],4706.0545408545695,0.9846046,0.6193232,0.11358833
22.819214,0.2996575,482.52,2200,-16.09096,,497828,-144.27454,1.4652761,-139.2526,3.601074e-05,22,9.997289,9.994577,130.1831,1.2859361,2.7995987,579.066739320755,100,-950.6573,1.0978624,0.22689827,9800.885,[ 0.006  0.453 -2.891 -1.988 -0.8  ],4823.79274731306,0.95393986,0.60711205,0.20142254
22.651001,0.26720178,477.52,2300,-20.17998,,545580,-143.98462,2.1596715,-142.41486,-1.2207031e-06,23,9.996254,9.992508,138.22554,1.24941,1.9847031,617.7664802074432,100,-970.69696,1.047061,0.26508802,18729.844,[ 4.614e-04  4.389e-01 -2.946e+00 -1.973e+00 -8.119e-01],4773.3170061439405,1.0179281,0.6018027,0.17035425
10.516724,0.095787615,491.22,2400,-10.159544,,594702,-131.9988,1.097239,-131.87111,-3.8452148e-05,24,9.99758,9.995159,98.81676,1.0243287,1.5297868,655.9178330898285,100,-982.8306,0.99238765,0.13325125,9864.261,[ 0.011  0.436 -2.959 -1.971 -0.817],4910.909787025759,1.0116405,0.6021045,0.4455903
11.583984,0.12513404,489.88,2500,-10.926925,,643690,-133.08185,1.0719616,-132.79843,7.3242186e-06,25,9.997805,9.995609,98.41575,1.0395467,1.6467073,715.0881054401398,100,-971.793,0.9988156,0.14409225,9567.16,[ 0.016  0.436 -2.959 -1.971 -0.817],4897.623747150225,0.9978414,0.5981448,0.61318964
30.443726,0.10074211,480.03,2600,-29.856676,,691693,-151.84499,1.0590682,-151.6106,-8.056641e-05,26,9.99685,9.9937,168.78337,1.0257629,1.4437741,785.60231590271,100,-962.90314,0.9718432,0.19841658,28307.225,[ 0.013  0.431 -2.959 -1.973 -0.821],4798.69952422998,1.0113254,0.5959483,0.60069054
20.341919,0.087715246,487.46,2700,-20.034286,,740439,-141.84225,1.0920558,-141.74539,-8.178711e-05,27,9.997819,9.995638,138.35335,1.0208571,1.426745,858.2754185199738,100,-973.0139,0.9839328,0.15817893,19241.127,[ 0.016  0.428 -2.958 -1.964 -0.823],4873.431763974137,1.008334,0.5940604,0.58515084
23.69519,0.22013211,483.35,2800,-22.653383,,788774,-145.20183,1.4943092,-144.66893,2.1972657e-05,28,9.997823,9.9956455,141.06046,1.1176795,2.8332462,927.6391296386719,100,-969.65466,1.0183539,0.19908498,19725.354,[ 0.019  0.427 -2.958 -1.964 -0.825],4832.345536016068,1.0066383,0.5935693,0.52515286
11.872253,0.04925389,488.08,2900,-11.522426,,837582,-133.3764,1.0106374,-133.1906,-9.765625e-06,29,9.997793,9.995586,99.19914,1.0044228,1.1930295,966.100536108017,100,-981.4768,0.97828186,0.1528889,9917.775,[ 0.01   0.432 -2.971 -1.973 -0.825],4879.624637422971,1.0047904,0.59449905,0.79974616
20.749878,0.3432992,486.35,3000,-17.94456,,886217,-142.25597,1.5079194,-140.72218,-6.286621e-05,30,9.99785,9.995701,137.18967,1.2393506,3.3985004,1037.0445482730865,100,-972.6037,1.0810165,0.19621402,15088.43,[ 0.011  0.431 -2.986 -1.968 -0.824],4862.35341670968,1.0109553,0.58149135,0.3061698
9.915588,0.065611035,495.02,3100,-9.716492,,935719,-131.50383,1.0097404,-131.41571,6.225586e-05,31,9.998479,9.996958,97.835,1.0080218,1.2609723,1097.4073605537415,100,-973.4457,0.99402463,0.09972912,9404.435,[ 0.018  0.43  -3.002 -1.967 -0.837],4949.344630142866,0.99764687,0.58013314,0.78579503
24.094482,0.23216993,483.61,3200,-22.435616,,984080,-145.606,1.3818108,-144.65762,7.873535e-05,32,9.997897,9.995794,142.73874,1.1113884,2.8057592,1135.7174515724182,100,-969.2587,1.0193793,0.1934222,19413.096,[ 0.018  0.43  -3.01  -1.972 -0.839],4834.981646877365,1.0016339,0.575945,0.43770158
12.361206,0.27846006,487.3,3300,-8.129583,,1032810,-133.8574,1.9935836,-130.91211,-6.469726e-05,33,9.997732,9.995464,94.5585,1.2769752,2.0243232,1188.2107491493225,100,-913.143,1.0907799,0.20797527,5888.05,[ 0.01   0.42  -3.024 -1.961 -0.843],4871.788554248752,0.9719655,0.56659716,0.12014181
9.937195,0.06787285,495.02,3400,-9.605527,,1082312,-131.51123,1.0118345,-131.31427,3.6621093e-06,34,9.998523,9.9970455,97.8347,1.0087068,1.2495186,1261.9950261116028,100,-973.44275,0.9944544,0.09977745,9179.203,[ 0.02   0.431 -3.039 -1.968 -0.852],4949.362660183055,0.9980134,0.56584734,0.722275
49.649536,0.35688016,475.06,3500,-46.49833,,1129818,-171.14168,1.2580935,-169.42769,8.056641e-05,35,9.997706,9.995413,216.04404,1.2167976,3.6537375,1332.8861694335938,100,-943.7018,1.055719,0.2503303,41907.94,[ 0.02   0.432 -3.058 -1.974 -0.853],4749.41120854704,1.0309409,0.556095,0.31367007
21.538086,0.18931155,486.83,3600,-20.155344,,1178501,-143.06331,1.4258198,-142.16655,-5.9814454e-05,36,9.998159,9.996319,139.71318,1.0935782,1.728415,1405.8173015117645,100,-971.8308,1.0142506,0.1719675,19120.322,[ 0.019  0.418 -3.043 -1.944 -0.863],4867.298987984404,0.98208565,0.5506061,0.14775607
0.11846924,,499.76,3700,-0.047482014,,1228477,-121.699844,1.0,-121.699844,-3.540039e-05,37,9.998569,9.997137,0.19520874,1.0,1.0,1479.4579091072083,100,-1.7885742,0.99952,0.021903709,0.038491048,[ 0.026  0.416 -3.044 -1.941 -0.868],4996.770954895086,1.0,0.5506061,1.0
19.761047,0.13154644,490.04,3800,-18.709389,,1277481,-141.31764,1.0516819,-140.58702,9.9487304e-05,38,9.998379,9.9967575,137.65988,1.0363721,1.5603229,1550.3120458126068,100,-963.6201,0.99826187,0.14273092,17328.43,[ 0.026  0.416 -3.044 -1.941 -0.868],4899.499062188214,1.0081153,0.54900056,0.5102599
29.890686,0.082878634,485.03,3900,-29.593397,,1325984,-151.4308,1.0166429,-151.3211,1.2207031e-05,39,9.998177,9.996353,169.43799,1.0125947,1.3531064,1624.6000201702118,100,-963.46515,0.97638565,0.17157571,28632.416,[ 0.026  0.418 -3.08  -1.952 -0.87 ],4849.311948489408,0.9989264,0.5471148,0.7328702
0.08807373,,500.0,4000,-0.046595957,1.0,1375984,-0.2772006,1.0,-0.2772006,-5.0048828e-05,40,0.018953323,0.01782608,0.06297864,1.0,1.0,1701.146850824356,100,-0.19818115,1.0,,0.0040071323,[ 0.025  0.413 -3.08  -1.944 -0.872],4999.318821637697,1.0,0.5471148,1.0
0.68133545,0.040838107,496.57,4100,-0.57373273,,1425641,-122.26307,1.0137494,-122.24288,6.0424805e-05,41,9.998505,9.997009,4.3018794,1.0041742,1.1299208,1775.704241514206,100,-31.319763,0.9950455,0.08271797,16.733185,[ 0.025  0.413 -3.08  -1.944 -0.872],4964.84334747965,0.9964123,0.5459671,0.77787006
24.61621,0.3176536,485.72,4200,-21.262892,,1474213,-146.1499,1.4918644,-144.06525,-1.8920899e-05,42,9.998182,9.996365,143.95233,1.2409977,3.4945757,1848.4293537139893,100,-948.8852,1.0829582,0.20331736,16701.754,[ 0.026  0.414 -3.081 -1.944 -0.873],4856.211777872761,0.9719416,0.536434,0.28808007
19.744812,0.15244535,490.04,4300,-19.025885,,1523217,-141.30058,1.051367,-140.93777,3.7841797e-05,43,9.998288,9.996576,137.66106,1.0433005,1.7659521,1923.4055919647217,100,-963.6276,1.0016658,0.14337045,17942.791,[ 0.017  0.414 -3.108 -1.932 -0.882],4899.450750573227,1.0282048,0.5364338,0.62194484
0.30255127,0.019873139,498.52,4400,-0.23719755,,1573069,-121.90091,1.0008829,-121.896034,6.408691e-05,44,9.99867,9.997339,2.2643793,1.0008637,1.0626698,1999.4178304672241,100,-22.524841,0.99746734,0.054349508,4.7394304,[ 0.017  0.408 -3.097 -1.915 -0.882],4984.425242474102,1.0000513,0.5354748,0.9190079
20.279053,0.16368455,487.88,4500,-19.560236,,1621857,-141.813,1.1607423,-141.41034,5.432129e-05,45,9.998267,9.996534,137.68358,1.0487938,1.8222308,2069.570782661438,100,-963.11206,0.99721164,0.15832363,18539.418,[ 0.017  0.408 -3.097 -1.915 -0.883],4877.848277220647,1.0161984,0.5319836,0.43177512
2.6992188,0.3265745,496.32,4600,-0.748569,,1671489,-124.29198,1.7565408,-122.89181,-3.479004e-05,46,9.998714,9.997429,26.05545,1.1768795,4.6841397,2145.372296333313,100,-259.248,1.067078,0.13378346,53.618904,[ 0.021  0.406 -3.103 -1.921 -0.887],4962.446262880764,1.0220854,0.52856356,0.2720252
10.842285,0.17554569,490.19,4700,-9.943641,,1720508,-132.3439,1.1968478,-131.89442,-1.8920899e-05,47,9.997914,9.995829,98.873146,1.0673304,1.6991122,2220.636143684387,100,-982.5228,1.0112902,0.14522514,9051.113,[ 0.012  0.413 -3.112 -1.923 -0.89 ],4900.765185873024,0.9907505,0.522461,0.3378386
10.286316,0.0886781,492.97,4800,-9.865642,,1769805,-131.85857,1.109598,-131.58177,2.1362304e-05,48,9.99856,9.99712,96.9154,1.0213461,1.3433118,2295.0474162101746,100,-963.2203,0.99483216,0.11934621,9221.824,[ 0.016  0.411 -3.113 -1.919 -0.896],4928.8747366529415,1.0043664,0.5219008,0.540333
10.24353,0.08819908,493.28,4900,-9.985724,,1819133,-131.80977,1.0410732,-131.71205,2.0141602e-05,49,9.998514,9.997028,97.85486,1.0177848,1.4190608,2370.677295446396,100,-973.14374,0.9946217,0.116276436,9493.609,[ 0.019  0.41  -3.126 -1.922 -0.897],4931.954777024664,1.0056354,0.5195902,0.62363863
4.302307,0.21684407,493.54,5000,-2.32417,,1868487,-125.86983,1.179749,-124.52498,-6.1035157e-06,50,9.998523,9.9970455,35.091244,1.0985888,2.1259615,2442.6111800670624,100,-340.89227,1.0345806,0.122690216,390.32544,[ 0.022  0.408 -3.126 -1.917 -0.899],4934.559744375331,1.0031728,0.5136729,0.26553988
9.839172,0.13384147,494.72,5100,-9.2578,,1917959,-131.41713,1.0453614,-131.1418,-6.1035157e-06,51,9.998541,9.997082,96.85156,1.0390571,1.5459275,2515.4782330989838,100,-963.6575,1.0088254,0.104839265,8515.184,[ 0.026  0.396 -3.141 -1.912 -0.905],4946.3665945458315,0.985353,0.50928205,0.5553764
0.23132324,,498.91,5200,-0.16124779,,1967850,-121.81572,1.0,-121.81572,0.00011352539,52,9.998742,9.997484,1.3176445,1.0,1.0,2588.814474105835,100,-13.091919,0.99782,0.046639588,1.7537332,[ 0.027  0.391 -3.143 -1.9   -0.91 ],4988.354751048203,1.0,0.50928205,1.0
0.08483887,,500.0,5300,-0.04812673,1.0,2017850,-0.27796558,1.0,-0.27796558,-8.4838866e-05,53,0.01889038,0.017917633,0.064430736,1.0,1.0,2661.0860657691956,100,-0.22467041,1.0,,0.0041939756,[ 0.027  0.391 -3.143 -1.9   -0.91 ],4999.3913023661935,1.0,0.50928205,1.0
10.223022,0.20208657,493.31,5400,-8.919329,,2067181,-131.79669,1.0854925,-131.00372,-8.3618164e-05,54,9.998584,9.997168,97.85369,1.0742333,1.9108531,2731.8279411792755,100,-973.16174,1.0230937,0.12109261,7616.235,[ 0.027  0.391 -3.143 -1.9   -0.91 ],4932.286726250204,1.0119295,0.5027602,0.40093404
0.084228516,,500.0,5500,-0.04464468,1.0,2117181,-0.24114715,1.0,-0.24114715,-8.544922e-06,55,0.016150475,0.01512146,0.059526667,1.0,1.0,2795.804348230362,100,-0.23931885,1.0,,0.0035786887,[ 0.028  0.392 -3.163 -1.911 -0.916],4999.368659191632,1.0,0.5027602,1.0
9.815796,0.087691545,495.03,5600,-9.154784,,2166684,-131.411,1.0240844,-130.91978,5.3100586e-05,56,9.998769,9.997538,96.85423,1.0145779,1.3668039,2830.9770922660828,100,-963.68726,0.99755096,0.100060225,8344.994,[ 0.028  0.392 -3.163 -1.911 -0.916],4949.572740048303,1.00094,0.5015258,0.6694497
14.738037,0.26799998,489.45,5700,-12.111686,,2215629,-136.29727,1.2516046,-134.5394,-4.3945314e-05,57,9.998402,9.996803,107.76088,1.1371132,2.3315394,2867.772694826126,100,-968.6426,1.0451291,0.1591671,9233.924,[ 0.028  0.394 -3.204 -1.914 -0.917],4893.6032777131595,0.99437696,0.49334708,0.40437865
10.012756,,495.01,5800,-9.954993,,2265130,-131.61058,1.0,-131.61058,1.2207031e-05,58,9.998834,9.997667,98.83128,1.0,1.0,2904.496672153473,100,-983.35864,0.99002,0.09939854,9866.285,[ 0.023  0.387 -3.217 -1.896 -0.926],4949.403907746597,1.0,0.49334708,1.0
19.832458,0.20764977,490.03,5900,-18.19518,,2314133,-141.4169,1.1164111,-140.47891,7.202148e-05,59,9.998653,9.997307,138.36499,1.1064073,2.0091417,2939.8207535743713,100,-973.53217,1.0325538,0.15052618,16437.041,[ 0.023  0.387 -3.217 -1.896 -0.926],4899.522753276368,1.0003295,0.485596,0.43133903
0.07672119,,500.0,6000,-0.04881703,1.0,2364133,-0.2662635,1.0,-0.2662635,7.202148e-05,60,0.017871857,0.016961098,0.057603326,1.0,1.0,2976.764281272888,100,-0.1696167,1.0,,0.003351732,[ 0.023  0.38  -3.201 -1.879 -0.933],4999.424335534833,1.0,0.485596,1.0
10.038757,0.012683783,494.54,6100,-9.9468565,,2413587,-131.60385,1.000465,-131.59993,1.4648437e-05,61,9.998462,9.996923,98.82813,1.000349,1.0431316,3012.849369764328,100,-983.3239,0.98923767,0.103944734,9856.369,[ 0.023  0.38  -3.201 -1.879 -0.933],4944.521667183662,0.9998841,0.4850417,0.94616264
7.265442,0.26293856,495.33,6200,-3.7572079,,2463120,-128.8698,1.3863367,-126.53432,7.93457e-05,62,9.998852,9.997704,71.48868,1.1659219,3.1527328,3048.510372400284,100,-711.3031,1.0739985,0.122175515,1392.5985,[ 0.023  0.38  -3.201 -1.879 -0.934],4952.609378629146,0.97277284,0.48046863,0.35336637
20.278137,0.13105647,487.02,6300,-19.644894,,2511822,-141.77682,1.066627,-141.51392,2.1972657e-05,63,9.997869,9.995737,139.0277,1.0415868,1.531173,3084.857843399048,100,-973.0848,0.99397665,0.16276146,18721.527,[ 0.016  0.363 -3.222 -1.866 -0.938],4869.045301501539,0.98291945,0.4748575,0.5570889
1.9386597,0.15510896,496.1,6400,-1.1061417,,2561432,-123.52345,1.248866,-123.01797,-3.4179688e-05,64,9.998698,9.997396,17.947327,1.0745097,1.5119934,3120.8161742687225,100,-178.4925,1.0256808,0.09983389,115.27272,[ 0.018  0.36  -3.222 -1.865 -0.944],4960.231073711166,0.9931811,0.47389805,0.27455518
0.07543945,,500.0,6500,-0.050535448,1.0,2611432,-0.27786797,1.0,-0.27786797,4.272461e-05,65,0.018684387,0.017767906,0.05449561,1.0,1.0,3157.747981071472,100,-0.23352051,1.0,,0.0029991574,[ 0.025  0.362 -3.229 -1.866 -0.945],4999.417648507541,1.0,0.47389805,1.0
10.007202,0.058425367,495.01,6600,-9.856134,,2660933,-131.61678,1.0083666,-131.55743,9.399414e-05,66,9.998912,9.997824,98.831535,1.0068202,1.2232448,3193.355970144272,100,-983.3611,0.9934683,0.099766165,9661.578,[ 0.025  0.362 -3.229 -1.866 -0.945],4949.440180128302,1.004716,0.4718562,0.7304975
0.07702637,,500.0,6700,-0.04724305,1.0,2710933,-0.27132663,1.0,-0.27132663,9.155274e-06,67,0.018417358,0.017520905,0.054800637,1.0,1.0,3230.3958592414856,100,-0.19116211,1.0,,0.003033181,[ 0.024  0.359 -3.229 -1.863 -0.947],4999.429734264705,1.0,0.4718562,1.0
10.046326,0.09602362,494.57,6800,-9.737524,,2760390,-131.63159,1.0260403,-131.50784,-3.112793e-05,68,9.998685,9.99737,98.82817,1.0191963,1.4180572,3265.8978068828583,100,-983.3211,0.9987411,0.104805216,9401.632,[ 0.024  0.359 -3.229 -1.863 -0.947],4944.929149942448,1.0116642,0.4686689,0.72792107
11.446899,0.16983294,491.9,6900,-10.43435,,2809580,-133.03769,1.2098639,-132.4201,4.760742e-05,69,9.998711,9.997421,99.72879,1.0740492,1.5496144,3302.234488248825,100,-981.9178,1.0184982,0.13405308,9593.805,[ 0.025  0.354 -3.23  -1.855 -0.95 ],4918.2457749675,0.9956206,0.4640304,0.3471551
0.06341553,,500.0,7000,-0.0460339,1.0,2859580,-0.25187704,1.0,-0.25187704,4.6386718e-05,70,0.016918182,0.016064644,0.052093882,1.0,1.0,3338.6294157505035,100,-0.13745117,1.0,,0.0027420183,[ 0.031  0.354 -3.232 -1.86  -0.955],4999.445682819085,1.0,0.4640304,1.0
29.578857,0.10709777,485.06,7100,-29.00449,,2908086,-151.14055,1.0408038,-150.83586,-1.8310548e-05,71,9.998495,9.99699,167.74007,1.0248439,1.3768723,3373.9012019634247,100,-953.8113,0.98297,0.17268568,27503.115,[ 0.031  0.354 -3.232 -1.86  -0.955],4849.754166651401,0.99213165,0.46215847,0.62714076
9.997314,,495.01,7200,-9.954092,,2957587,-131.6109,1.0,-131.6109,-8.911133e-05,72,9.998935,9.9978695,98.832375,1.0,1.0,3411.001622200012,100,-983.3697,0.99002,0.099399604,9866.5,[ 0.031  0.349 -3.246 -1.863 -0.957],4949.452798944341,1.0,0.46215847,1.0
0.066223145,,500.0,7300,-0.040635895,1.0,3007587,-0.27125216,1.0,-0.27125216,5.432129e-05,73,0.018954277,0.018091202,0.045899503,1.0,1.0,3446.9348397254944,100,-0.20471191,1.0,,0.0021280085,[ 0.031  0.349 -3.246 -1.863 -0.957],4999.442369538181,1.0,0.46215847,1.0
0.06555176,,500.0,7400,-0.042593937,1.0,3057587,-0.24653414,1.0,-0.24653414,5.432129e-05,74,0.01676178,0.01591301,0.04415092,1.0,1.0,3483.0080649852753,100,-0.1539917,1.0,,0.0019686222,[ 0.031  0.349 -3.246 -1.863 -0.957],4999.454520756691,1.0,0.46215847,1.0
10.00354,3.6172094e-07,495.01,7500,-9.962506,,3107088,-131.61975,1.0,-131.61975,1.7089844e-05,75,9.99897,9.99794,98.83189,1.0,1.0000015,3518.627091884613,100,-983.3647,0.99002,0.09940021,9866.402,[ 0.031  0.349 -3.246 -1.863 -0.957],4949.46437277118,1.0,0.46215847,0.99999875
0.072021484,,500.0,7600,-0.046084728,1.0,3157088,-0.26380968,1.0,-0.26380968,-2.4414062e-06,76,0.017894745,0.017001152,0.05961109,1.0,1.0,3554.757678747177,100,-0.21960449,1.0,,0.0035900313,[ 0.031  0.349 -3.246 -1.863 -0.957],4999.4304793661,1.0,0.46215847,1.0
9.928101,0.03464411,495.02,7700,-9.833896,,3206590,-131.52368,1.0028497,-131.50655,3.4179688e-05,77,9.998884,9.997768,97.83758,1.0027015,1.1412102,3590.2903468608856,100,-973.4714,0.99138945,0.09944034,9602.782,[ 0.031  0.349 -3.246 -1.863 -0.957],4949.527663413046,0.99775374,0.46360683,0.8787575
10.010559,0.023193462,495.01,7800,-9.942268,,3256091,-131.61272,1.0018954,-131.60631,-3.4179688e-05,78,9.998963,9.997927,98.83252,1.0011121,1.1004304,3626.203027486801,100,-983.37103,0.99057454,0.09945676,9840.647,[ 0.031  0.348 -3.245 -1.861 -0.955],4949.465595413606,0.99836826,0.46271157,0.9076382
10.001526,0.13059293,495.01,7900,-9.513787,,3305592,-131.61006,1.0378405,-131.38171,2.8686523e-05,79,9.998914,9.997828,98.83222,1.0345302,1.6393797,3661.7294187545776,100,-983.3681,1.0072507,0.101624824,9014.257,[ 0.03   0.348 -3.245 -1.861 -0.956],4949.442211051743,0.9969952,0.45727956,0.59378946
19.646118,0.26860866,490.05,8000,-17.96028,,3354597,-141.23265,1.1336426,-140.34471,9.70459e-05,80,9.998725,9.99745,136.97377,1.1243664,2.5403605,3697.3096408843994,100,-963.74365,1.0412335,0.15273248,16052.803,[ 0.03   0.344 -3.245 -1.855 -0.962],4899.756853023383,1.0098158,0.4467091,0.2877542
0.06488037,,500.0,8100,-0.045963738,1.0,3404597,-0.2706391,1.0,-0.2706391,-2.8686523e-05,81,0.018465996,0.017613411,0.052779432,1.0,1.0,3733.8851013183594,100,-0.20074463,1.0,,0.002813018,[ 0.029  0.341 -3.247 -1.848 -0.972],4999.449528797095,1.0,0.4467091,1.0
