ReturnStepMax,MinIW,ReturnStepMaxmin,MinIWNorm,TimestepsSoFar,StdIWNorm,MaxIW,ESSRenyi,ESSClassic,ReturnMeanIW,EpRewMean,MeanEntropy,EpLenMean,EntropyCoefficient,InitialReturnMax,InitialBound,Iteration,EmpiricalD2,EpThisIter,InitialReturnMean,MaxIWNorm,MeanIWNorm,MeanIW,Bound,InitialReturnMin,J_sample_variance,TimeElapsed,Weights,StdIW,EpisodesSoFar,InitialReturnStd
10.0,0.83796585,9.939316,0.04189829,274754,0.006767152,1.3163465,19.465506,19.65906,6.613844,3143.4321875425785,0.49334708,315.3,10.0,81.771484,-203.97922,73,1.0274585,20,-2.1362304e-05,0.06581733,0.051386576,1.0277314,-200.27293,-763.053,26904.152,570.9606139659882,[-0.409  1.846 -2.638 -2.675 -0.92 ],0.13534304,1460,178.02701
10.0,0.47776693,9.9405575,0.023888348,281200,0.019055791,1.9216158,18.03718,17.782013,29.641665,3213.41953834194,0.49041268,322.3,10.0,92.65985,-210.64803,74,1.1088208,20,-4.5776367e-05,0.096080795,0.053955764,1.0791152,-192.46268,-787.19214,19309.75,583.3746366500854,[-0.407  1.842 -2.641 -2.674 -0.926],0.38111582,1480,195.0785
10.0,0.57180023,9.940714,0.028590012,288397,0.0136078,1.7711846,18.489504,18.54966,2.4190192,3587.829585153715,0.49712983,359.85,10.0,23.88501,-10.540644,75,1.0816948,20,-6.1035157e-06,0.08855923,0.04866553,0.9733106,-8.672939,-56.3963,250.12726,596.7764868736267,[-0.4    1.838 -2.657 -2.685 -0.929],0.272156,1500,20.045744
10.0,0.84669167,9.944866,0.042334583,295044,0.0060610413,1.3361642,19.83849,19.723139,1.99337,3314.3360865011614,0.49694863,332.35,10.0,82.99017,-241.59683,76,1.0081413,20,1.8310548e-05,0.066808216,0.051156837,1.0231367,-240.60693,-900.33954,45827.36,609.3625872135162,[-0.399  1.853 -2.668 -2.697 -0.922],0.12122081,1520,208.73224
10.0,0.004508036,9.942703,0.00022540182,302150,0.43252826,39.42704,1.8814613,2.1126323,54.578506,3542.8186003710043,0.51392204,355.3,10.0,28.565918,-5.701558,77,10.630035,20,-1.5258789e-05,1.971352,0.148646,2.97292,24.92619,-38.965088,41380.61,622.7399995326996,[-0.397  1.854 -2.664 -2.694 -0.922],8.650565,1540,20.171906
10.0,0.23702891,9.9418125,0.011851446,309151,0.06692463,6.535024,10.967313,6.593132,15.374673,3490.3136219840517,0.51615125,350.05,10.0,34.786194,-17.097958,78,1.8236008,20,2.746582e-05,0.3267512,0.04693192,0.9386383,-9.493106,-81.19879,2865.245,636.0956280231476,[-0.416  1.888 -2.649 -2.647 -0.905],1.3384928,1560,31.471247
10.0,0.3659228,9.931574,0.018296141,315362,0.025143221,2.5499415,17.533085,16.318281,21.905338,3094.8736550780204,0.51190066,310.55,10.0,82.21753,-146.24075,79,1.1407006,20,1.8310548e-05,0.12749708,0.052933753,1.058675,-134.67873,-552.84296,13173.462,647.8777706623077,[-0.402  1.883 -2.638 -2.679 -0.903],0.5028644,1580,139.3428
10.0,0.83744437,9.939123,0.04187222,321680,0.0059449812,1.2483864,19.665281,19.738472,4.856325,3149.383756240665,0.5095629,315.9,10.0,126.90332,-229.4182,80,1.0170208,20,7.93457e-05,0.06241932,0.051647723,1.0329545,-226.57289,-856.409,84932.24,659.1479411125183,[-0.398  1.879 -2.648 -2.696 -0.907],0.11889963,1600,286.42987
10.0,0.6258291,9.939236,0.031291455,328399,0.016367754,2.0532796,17.587498,18.125462,3.7341669,3349.2914977869236,0.5085875,335.95,10.0,40.533813,-19.79209,81,1.1371714,20,-5.493164e-05,0.10266399,0.050896317,1.0179265,-17.719723,-90.87689,1108.2712,670.3740181922913,[-0.398  1.88  -2.651 -2.705 -0.909],0.32735506,1620,37.024353
10.0,0.7035269,9.9406395,0.035176348,334905,0.015033928,1.8632286,18.95091,18.569897,8.697838,3243.343789886445,0.50177616,325.3,10.0,67.52844,-140.3107,82,1.0553583,20,-2.4414063e-05,0.09316143,0.054174323,1.0834863,-135.65118,-530.9131,15595.342,681.1627197265625,[-0.392  1.867 -2.656 -2.712 -0.91 ],0.30067858,1640,125.26783
9.999999,0.8301571,9.939847,0.041507855,341287,0.0043318495,1.173051,19.797428,19.857332,2.63136,3181.400646097408,0.50077444,319.1,10.0,86.128235,-240.68762,83,1.0102322,20,5.493164e-05,0.05865255,0.051105887,1.0221179,-239.32016,-897.18933,46057.656,692.0530745983124,[-0.389  1.869 -2.665 -2.719 -0.917],0.08663698,1660,208.02391
9.999999,0.8812008,9.93514,0.04406004,347168,0.0052277856,1.3253729,19.720032,19.804552,5.9459095,2930.9619783162025,0.5053039,294.05,10.0,133.69482,-227.68504,84,1.0141971,20,-1.5258789e-05,0.066268645,0.052624375,1.0524875,-223.33981,-849.6739,65270.74,701.7211008071899,[-0.386  1.869 -2.665 -2.717 -0.918],0.10455572,1680,248.92758
9.999999,0.59529567,9.937772,0.029764785,353653,0.01986594,1.8761699,18.536793,17.767185,17.623125,3232.4094472199695,0.5049252,324.25,10.0,118.216675,-234.60678,85,1.0789353,20,4.8828126e-05,0.093808495,0.05603919,1.1207838,-226.26668,-875.1141,71268.1,712.3920929431915,[-0.385  1.865 -2.677 -2.713 -0.914],0.3973188,1700,271.6606
10.0,0.0026096995,9.945513,0.00013048497,360708,1.0007969,92.29761,0.6187959,1.2347982,125.05091,3517.886849687557,0.49237686,352.75,10.0,30.626099,-9.091068,86,32.320835,20,2.4414063e-05,4.6148806,0.25672454,5.1344905,49.58481,-51.63324,329760.25,724.3288471698761,[-0.388  1.859 -2.683 -2.722 -0.914],20.015938,1720,21.924686
10.0,0.79899776,9.937168,0.03994989,366742,0.005194077,1.2159022,19.858446,19.792187,4.289171,3007.5200007882195,0.49194297,301.7,10.0,130.05548,-231.49507,87,1.0071281,20,3.6621095e-05,0.06079511,0.050688945,1.0137789,-228.05139,-863.27966,71897.52,734.5869727134705,[-0.387  1.827 -2.69  -2.806 -0.927],0.103881545,1740,267.19482
10.0,0.19480518,9.936672,0.009740259,373028,0.05995399,5.7231426,10.613121,8.901701,13.54836,3133.0466476650677,0.51287854,314.3,10.0,44.100037,-15.440823,88,1.8844599,20,-4.272461e-05,0.28615713,0.05369408,1.0738814,-9.272459,-74.34497,3594.8442,745.030570268631,[-0.387  1.829 -2.701 -2.812 -0.927],1.1990799,1760,26.819298
10.0,0.1999107,9.952854,0.009995535,380259,0.025617957,2.6746888,16.280313,15.998367,9.904038,3606.9744049948995,0.50319856,361.55,10.0,33.276978,-23.397022,89,1.2284776,20,4.5776367e-05,0.13373445,0.05122284,1.0244567,-16.681091,-104.16168,629.7304,757.1287868022919,[-0.374  1.819 -2.719 -2.828 -0.906],0.5123591,1780,35.271744
10.0,0.046213407,9.943638,0.0023106704,387006,0.19775482,18.418589,2.4731202,2.03968,35.833797,3363.9914493967653,0.53375256,337.35,10.0,37.102295,-5.915875,90,8.08695,20,2.1362304e-05,0.92092943,0.06664247,1.3328493,10.038213,-39.976013,23681.748,768.2706468105316,[-0.367  1.83  -2.725 -2.838 -0.916],3.9550962,1800,25.147429
10.0,0.6894088,9.950861,0.03447044,394409,0.00946566,1.3226434,18.67415,19.211964,2.4357185,3692.403545482458,0.53855103,370.15,10.0,28.175049,-21.164742,91,1.0709991,20,1.5258789e-05,0.06613217,0.046737354,0.9347471,-19.60574,-96.772644,663.4702,780.6699028015137,[-0.34   1.828 -2.736 -2.858 -0.885],0.1893132,1820,30.121641
9.999999,0.86968243,9.950517,0.04348412,401355,0.0032939303,1.1632338,19.942652,19.915026,0.89497185,3464.4038473818,0.5374324,347.3,10.0,74.94324,-243.3861,92,1.0028757,20,-4.8828126e-05,0.058161687,0.050427925,1.0085585,-242.85968,-908.38525,46099.977,792.3187885284424,[-0.338  1.832 -2.741 -2.848 -0.88 ],0.06587861,1840,209.41307
10.0,0.41310632,9.951563,0.020655317,408916,0.029771585,3.1627445,15.979875,15.734237,6.6101623,3771.3420322537577,0.5321435,378.05,10.0,26.032959,-19.57446,93,1.2515743,20,-9.155274e-06,0.15813723,0.057177685,1.1435535,-15.979537,-91.10004,664.8536,804.6816427707672,[-0.337  1.831 -2.739 -2.844 -0.882],0.5954317,1860,29.11642
10.0,2.3300157e-07,9.94636,1.1650079e-08,416060,755.9127,69367.31,6.1933492e-06,1.0000052,68211.67,3562.4186120519757,0.44074053,357.2,10.0,28.902588,-5.274125,94,3229270.5,20,-6.713867e-05,3468.3657,173.41873,3468.3745,49175.797,-38.68927,93056700000.0,816.4869697093964,[-0.326  1.822 -2.742 -2.851 -0.887],15118.253,1880,20.994396
10.0,0.18685654,9.968838,0.009342827,424572,0.04903277,4.34859,12.586932,11.120146,6.0820856,4249.364629756434,0.46145162,425.6,10.0,12.891846,-5.878741,95,1.5889496,20,,0.2174295,0.054870486,1.0974096,-2.2694483,-37.559692,259.59314,830.8313539028168,[-0.357  1.938 -2.761 -2.773 -0.978],0.9806553,1900,16.394777
10.0,0.9342114,9.966766,0.04671057,432663,0.0025284637,1.1404538,19.9435,19.952559,1.5020332,4038.7741591192184,0.46160883,404.55,10.0,62.78009,-250.23016,96,1.002833,20,5.493164e-05,0.05702269,0.0518497,1.0369941,-249.08734,-930.5614,48521.113,843.9466617107391,[-0.35   1.938 -2.762 -2.773 -0.957],0.05056928,1920,214.33669
10.0,0.81811816,9.960039,0.040905908,440832,0.004773408,1.2419126,19.772709,19.816904,2.40691,4076.3362445823323,0.46078017,408.45,10.0,31.835571,-100.30602,97,1.0114952,20,2.4414063e-05,0.06209563,0.049660407,0.9932081,-98.50874,-383.12146,6526.327,857.4335165023804,[-0.35   1.934 -2.755 -2.77  -0.957],0.095468156,1940,89.00808
9.999999,0.7298472,9.955274,0.03649236,448581,0.008427813,1.4889547,19.596128,19.46423,4.7874393,3865.832783815649,0.45842865,387.45,10.0,56.830505,-211.21527,98,1.0206097,20,-7.6293945e-05,0.074447736,0.05079776,1.0159552,-208.66396,-788.07416,30112.307,870.1488993167877,[-0.349  1.931 -2.767 -2.772 -0.958],0.16855624,1960,181.43587
10.0,0.9044291,9.964235,0.045221455,456554,0.0023055053,1.0943496,19.951286,19.958256,0.6331358,3979.367016051234,0.45745337,398.65,10.0,63.153564,-247.42758,99,1.0024416,20,6.713867e-05,0.05471748,0.05041296,1.008259,-247.11171,-920.2174,47675.207,883.2247655391693,[-0.349  1.935 -2.771 -2.769 -0.961],0.046110105,1980,211.96501
9.999999,0.8852509,9.959521,0.044262547,464508,0.0052941334,1.2524248,19.788776,19.802053,2.9894962,3968.947427353259,0.45440114,397.7,,62.233826,-254.99529,100,1.0106739,20,-3.0517578e-05,0.06262124,0.052950513,1.0590103,-253.363,-931.11096,48467.43,895.81920170784,[-0.348  1.935 -2.771 -2.769 -0.961],0.10588266,2000,214.12964
9.999999,0.9483506,9.952947,0.047417533,471858,0.0021443204,1.0994257,19.951258,19.964401,0.9266443,3666.351525024346,0.45502236,367.5,,71.73181,-252.38058,101,1.0024431,20,1.2207031e-05,0.054971285,0.050781608,1.0156322,-251.76204,-921.5636,47829.113,908.04669880867,[-0.349  1.935 -2.781 -2.767 -0.965],0.0428864,2020,212.96873
10.0,0.086802,9.951483,0.0043401,479336,0.08854301,7.834666,7.999074,5.9395137,9.953117,3729.926704802515,0.43634018,373.9,,21.98883,-10.175673,102,2.5002894,20,-3.0517578e-05,0.3917333,0.05754791,1.1509582,-6.136915,-37.15619,1615.0824,920.2604358196259,[-0.348  1.932 -2.778 -2.762 -0.964],1.7708602,2040,15.46058
10.0,0.45587942,9.955021,0.022793971,487483,0.024975592,2.178271,16.259478,16.7717,1.8917525,4064.3345501953345,0.4254151,407.35,,12.664795,-5.4984255,103,1.2300518,20,-2.1362304e-05,0.108913556,0.056926906,1.1385381,-4.206401,-20.077332,115.38491,933.5456695556641,[-0.344  1.954 -2.777 -2.737 -0.983],0.49951184,2060,8.808106
10.0,0.86422443,9.95138,0.04321122,494975,0.005934462,1.2986853,19.614792,19.753271,5.281315,3736.8895999617553,0.42224306,374.6,,59.68463,-212.71082,104,1.0196387,20,3.3569337e-05,0.06493427,0.05309978,1.0619955,-209.50804,-776.71014,30732.506,945.8517572879791,[-0.343  1.978 -2.781 -2.771 -0.994],0.11868924,2080,178.94958
10.0,0.07461417,9.960533,0.0037307085,503258,0.15117052,13.46002,5.3237348,5.8976254,11.923677,4133.322802130428,0.42364508,414.15,,12.782532,-5.7898803,105,3.756761,20,3.0517579e-06,0.673001,0.097759634,1.9551928,0.70151424,-21.141663,1713.275,959.4215059280396,[-0.343  1.978 -2.786 -2.765 -0.997],3.0234108,2100,11.789643
10.0,0.4311613,9.963905,0.021558067,511737,0.018612754,1.7463822,17.405758,17.85171,1.5501626,4231.844371959536,0.4350641,423.95,,11.358276,-7.621365,106,1.1490451,20,1.5258789e-05,0.08731911,0.053654276,1.0730855,-6.619464,-27.829346,145.95363,973.063066482544,[-0.316  1.937 -2.765 -2.762 -0.995],0.37225506,2120,12.701783
10.0,0.34428447,9.963003,0.017214224,520045,0.020681303,1.935947,15.167814,16.026268,2.5589855,4146.311368298549,0.44388092,415.4,,13.117798,-6.915891,107,1.3185816,20,9.155274e-06,0.09679735,0.041533142,0.83066285,-5.3825083,-25.253296,128.39246,986.6833367347717,[-0.32   1.952 -2.78  -2.771 -0.984],0.41362607,2140,12.657629
9.999999,0.33179694,9.969548,0.016589848,528895,0.032405585,2.7168865,15.667245,15.2026615,3.1809063,4418.2577539240665,0.44934213,442.5,,8.333008,-8.992913,108,1.2765486,20,-3.0517579e-06,0.13584433,0.057687223,1.1537443,-6.979684,-32.837463,88.76415,1000.9157137870789,[-0.314  1.96  -2.779 -2.763 -0.975],0.6481117,2160,11.519714
10.0,0.6426382,9.9699745,0.03213191,537088,0.0135801695,1.4833984,18.918032,18.752197,17.208395,4090.3463753637225,0.44278353,409.65,,83.41901,-208.54033,109,1.0571924,20,3.0517578e-05,0.07416993,0.052645117,1.0529023,-197.21251,-761.4817,42792.387,1013.8889021873474,[-0.303  1.958 -2.779 -2.768 -0.97 ],0.27160338,2180,231.61496
10.0,0.9573915,9.9737,0.047869574,545675,0.0017950333,1.1123327,19.970694,19.975035,0.61571026,4287.84901320602,0.4439978,429.35,,56.210144,-256.6498,110,1.0014675,20,1.5258789e-05,0.055616636,0.050776828,1.0155365,-256.22232,-937.1525,49218.098,1027.8690841197968,[-0.307  1.961 -2.793 -2.771 -0.976],0.035900667,2200,215.22542
10.0,0.9313118,9.960861,0.04656559,554088,0.0023609058,1.1346525,19.952335,19.95726,1.1480618,4198.264093491329,0.44533926,420.65,,56.86145,-256.46844,111,1.002389,20,8.239746e-05,0.056732625,0.0510162,1.020324,-255.62663,-936.4906,48452.6,1041.3795673847198,[-0.307  1.962 -2.796 -2.773 -0.975],0.04721812,2220,215.03825
10.0,0.033700965,9.969194,0.0016850483,562783,0.20700406,18.354525,5.378498,4.0233727,10.063148,4340.797223279978,0.4060043,434.75,,9.363586,-6.936472,112,3.7185102,20,-4.5776367e-05,0.9177262,0.10387989,2.0775979,-3.312667,-25.328247,1570.1289,1055.5918972492218,[-0.307  1.959 -2.795 -2.769 -0.974],4.140081,2240,10.679847
10.0,0.9073156,9.962561,0.04536578,570896,0.0031580594,1.1512125,19.90283,19.924168,1.5805893,4048.902847598392,0.40454727,405.65,,52.190002,-219.44409,113,1.0048822,20,-5.493164e-05,0.057560623,0.051190753,1.0238149,-218.39847,-801.29626,34497.055,1068.790236234665,[-0.31   1.971 -2.802 -2.769 -1.013],0.06316119,2260,184.08006
10.0,0.03038751,9.964365,0.0015193755,579433,0.6396244,59.428677,1.4153026,1.7095811,33.063736,4260.887531223418,0.44025207,426.85,,10.427429,-6.7138243,114,14.131253,20,3.967285e-05,2.9714339,0.19555013,3.9110024,7.8252754,-24.515564,18932.564,1082.5161755084991,[-0.309  1.97  -2.807 -2.771 -1.014],12.792489,2280,10.972075
10.0,0.40133113,9.959686,0.020066557,588036,0.036211334,3.5843606,16.491125,13.089004,2.6734228,4292.824031706596,0.441317,430.15,,9.914612,-12.958504,115,1.2127736,20,-2.1362304e-05,0.17921804,0.049834203,0.9966841,-11.597236,-47.317688,112.97399,1096.4012486934662,[-0.291  1.927 -2.815 -2.787 -0.979],0.72422665,2300,13.075365
10.0,0.4749192,9.963154,0.02374596,596417,0.014507048,1.6918466,17.853682,18.172457,2.0988698,4182.773737336789,0.44009745,419.05,,13.686096,-12.680373,116,1.1202171,20,3.6621095e-05,0.084592335,0.045745857,0.9149172,-11.322115,-46.302307,202.89072,1110.146900177002,[-0.289  1.914 -2.827 -2.799 -0.978],0.29014093,2320,16.797295
10.0,0.2856819,9.977543,0.014284096,605708,0.048853025,3.7552507,14.591539,11.4928055,1.5830333,4640.27775797957,0.44424024,464.55,,4.6921387,-4.9909196,117,1.3706573,20,-2.1362304e-05,0.18776254,0.056782085,1.1356417,-4.260064,-18.224182,59.618107,1125.3835244178772,[-0.283  1.911 -2.832 -2.784 -0.979],0.97706044,2340,7.551618
10.0,0.6938886,9.960182,0.03469443,613846,0.009502112,1.5555881,19.451578,19.351389,7.672971,4060.895381282836,0.44119522,406.9,,44.544067,-174.87148,118,1.0281942,20,5.493164e-05,0.077779405,0.051901884,1.0380377,-169.64659,-638.5405,15502.836,1138.7170450687408,[-0.275  1.884 -2.838 -2.786 -0.975],0.19004224,2360,147.02962
10.0,0.8091631,9.968534,0.040458154,622292,0.004794055,1.1891162,19.833757,19.825005,2.4983234,4216.352217404177,0.43819946,422.3,,49.9964,-220.04967,119,1.0083818,20,-1.2207031e-05,0.059455812,0.051026266,1.0205253,-218.47162,-803.5077,33347.395,1152.366204738617,[-0.276  1.882 -2.848 -2.79  -0.978],0.0958811,2380,184.58427
10.0,0.9321183,9.968559,0.046605915,630684,0.0031867723,1.1702539,19.896894,19.92242,2.083084,4189.397893820514,0.43701845,419.6,,49.969666,-217.71594,120,1.005182,20,-3.6621095e-05,0.058512695,0.05106893,1.0213785,-216.19621,-794.9861,33888.78,1165.9865446090698,[-0.277  1.884 -2.853 -2.792 -0.981],0.06373544,2400,182.61137
10.0,0.7675745,9.960737,0.038378727,638942,0.006290589,1.3034043,19.715515,19.70026,3.7750282,4120.889743036447,0.43487006,412.9,,47.734375,-179.7425,121,1.0144295,20,-3.3569337e-05,0.06517022,0.05099851,1.01997,-177.2596,-656.32666,21441.207,1179.2281835079193,[-0.276  1.886 -2.859 -2.793 -0.982],0.12581179,2420,153.13422
10.0,0.0014257549,9.970106,7.1287745e-05,647874,23.05051,2116.1353,0.007185036,1.0159619,832.4793,4459.3198682819975,0.5134937,446.6,,7.9762573,-6.9175467,122,2783.563,20,5.7983398e-05,105.80676,5.3324275,106.648544,467.51007,-25.259521,13970826.0,1193.662537574768,[-0.275  1.882 -2.867 -2.793 -0.984],461.01022,2440,11.409174
10.0,0.9512952,9.960459,0.04756476,655740,0.0014197368,1.076819,19.984653,19.984146,0.3901205,3925.2206973080647,0.51436174,393.3,,63.30011,-251.96826,123,1.000768,20,-6.1035156e-05,0.053840946,0.050406747,1.0081348,-251.67479,-920.05774,47258.785,1206.491352558136,[-0.276  1.881 -2.872 -2.842 -0.905],0.028394744,2460,211.72319
10.0,0.8995066,9.965618,0.044975333,664100,0.0029888758,1.1514847,19.92066,19.93177,1.0552273,4172.809318792746,0.5124939,418.0,,58.784546,-253.20029,124,1.0039828,20,-3.3569337e-05,0.05757424,0.051084496,1.0216899,-252.64874,-924.5566,47181.664,1219.9119992256165,[-0.276  1.879 -2.871 -2.84  -0.905],0.05977752,2480,212.6199
9.999999,0.7198993,9.962987,0.035994966,672507,0.028511705,2.6912088,17.818533,16.272373,1.7465073,4195.716536104308,0.5079404,420.35,,12.469971,-14.673076,125,1.1224269,20,-1.8310548e-05,0.13456045,0.05957064,1.1914127,-13.798812,-53.57843,206.48431,1233.2833812236786,[-0.277  1.879 -2.87  -2.84  -0.906],0.57023406,2500,15.307203
10.0,0.39317238,9.974699,0.01965862,681646,0.029741226,3.0112767,15.771199,14.594191,1.5902197,4563.715750402114,0.5198791,456.95,,5.6123657,-4.964478,126,1.2681344,20,-7.324219e-05,0.15056384,0.048867323,0.9773464,-4.000269,-18.127441,56.328003,1248.0433082580566,[-0.269  1.875 -2.881 -2.833 -0.911],0.5948245,2520,7.9615993
10.0,0.4577253,9.970348,0.022886265,690765,0.032383863,2.7198212,15.628026,14.793889,1.5009003,4552.7340348939,0.5350166,455.95,,5.371643,-5.454869,127,1.2797521,20,-9.1552734e-05,0.13599107,0.054590024,1.0918003,-4.669878,-19.91803,41.66683,1262.7282965183258,[-0.267  1.902 -2.896 -2.853 -0.899],0.6476772,2540,7.0806355
9.999999,0.79354,9.970391,0.039677,699095,0.005792248,1.2501941,19.758799,19.756605,3.3936596,4158.828006360067,0.53188246,416.5,,57.29962,-253.60896,128,1.0122073,20,4.5776367e-05,0.06250971,0.052184958,1.0436991,-251.75858,-926.04913,44764.277,1275.885099887848,[-0.271  1.901 -2.894 -2.855 -0.884],0.11584496,2560,212.65755
10.0,0.84382963,9.9646225,0.042191483,707222,0.0062159654,1.30034,19.701193,19.71556,3.6735706,4056.3078932475937,0.5283215,406.35,,105.51514,-243.13797,129,1.015167,20,3.3569337e-05,0.06501701,0.05175073,1.0350145,-241.30133,-887.81445,92482.984,1289.1784405708313,[-0.271  1.899 -2.894 -2.849 -0.887],0.1243193,2580,296.09802
10.0,0.9887696,9.967873,0.04943848,715654,0.0004897799,1.0300505,19.995115,19.998087,0.06491184,4209.222993644542,0.52828175,421.6,,56.940186,-253.70581,130,1.0002443,20,-3.3569337e-05,0.051502526,0.05009387,1.0018774,-253.67184,-926.40247,47713.957,1302.9401285648346,[-0.271  1.9   -2.893 -2.846 -0.891],0.009795603,2600,212.84085
10.0,0.8383102,9.966051,0.04191551,724165,0.0039815092,1.158809,19.877825,19.881477,1.6023293,4248.270478665711,0.5289311,425.55,,56.07544,-253.93117,131,1.0061463,20,4.8828126e-05,0.05794045,0.051566504,1.0313301,-253.10806,-927.22565,48084.56,1316.4357995986938,[-0.272  1.9   -2.893 -2.845 -0.891],0.079630174,2620,212.9924
10.0,0.9304762,9.966528,0.04652381,732126,0.001993936,1.1048925,19.972605,19.96881,1.0165024,3973.833878849275,0.5280341,398.05,,107.19385,-239.94934,132,1.0013716,20,2.1362304e-05,0.055244625,0.05045224,1.0090449,-239.09735,-876.17114,90296.78,1329.3802373409271,[-0.27   1.899 -2.904 -2.844 -0.89 ],0.039878715,2640,292.56943
10.0,0.64552164,9.980232,0.032276083,740636,0.016717345,2.0019586,18.685194,18.32458,15.272093,4250.7889772383705,0.5214799,425.5,,86.854004,-209.96072,133,1.0703661,20,-1.5258789e-05,0.10009793,0.05528698,1.1057394,-201.95012,-766.6681,56397.066,1343.1645493507385,[-0.269  1.897 -2.909 -2.84  -0.891],0.3343469,2660,248.7122
10.0,0.56871116,9.970919,0.028435558,749285,0.013432395,1.60352,17.942892,18.691044,1.2909274,4318.208167476134,0.52881336,432.45,,10.992981,-9.740952,134,1.1146475,20,-2.1362304e-05,0.080176,0.05075837,1.0151674,-8.993242,-35.568848,232.70673,1357.0161426067352,[-0.274  1.895 -2.917 -2.84  -0.897],0.26864788,2680,14.589104
10.0,0.80372256,9.973057,0.04018613,757780,0.0068686088,1.4149876,19.532797,19.643349,8.163809,4241.771602404826,0.52788836,424.75,,50.04303,-210.76547,135,1.0239189,20,0.000115966795,0.07074938,0.05097446,1.0194892,-205.10751,-769.60706,22043.152,1370.9771089553833,[-0.267  1.896 -2.927 -2.843 -0.89 ],0.13737218,2700,177.30907
10.0,0.00047937184,9.974533,2.3968592e-05,766940,34.661137,3181.525,0.006493787,1.0097959,891.89905,4574.162527077915,0.48010874,458.0,,5.7268677,-7.0839195,136,3079.867,20,-1.5258789e-05,159.07625,7.9927225,159.85446,498.7668,-25.86676,15780035.0,1385.6159946918488,[-0.269  1.907 -2.934 -2.846 -0.891],693.22266,2720,8.683177
10.0,0.77422017,9.985722,0.038711008,776332,0.008345329,1.4776382,19.58977,19.450617,6.0553446,4692.641290944699,0.4805496,469.6,,36.97992,-188.6511,137,1.020941,20,-5.7983398e-05,0.07388192,0.049655885,0.9931177,-184.56071,-688.85614,18254.648,1401.0406830310822,[-0.228  1.952 -2.87  -2.816 -0.939],0.16690657,2740,158.03975
10.0,0.7991622,9.9808235,0.039958112,785423,0.005084116,1.1322613,19.868092,19.7925,3.7473826,4541.136481065959,0.48026115,454.55,,33.9281,-156.31296,138,1.0066392,20,-1.8310548e-05,0.056613065,0.049653847,0.993077,-153.0836,-570.7742,14237.384,1415.9211575984955,[-0.228  1.937 -2.887 -2.805 -0.938],0.10168231,2760,131.34073
10.0,1.0,9.986662,0.05,795266,,1.0,20.0,20.0,-5.9604645e-08,4918.21093201409,0.48026115,492.15,,0.74108887,-0.9835372,139,1.0,20,,0.05,0.05,1.0,-0.9835372,-3.5913696,1.7006058,1431.6572754383087,[-0.229  1.934 -2.908 -2.803 -0.939],,2780,1.2710528
10.0,0.9110419,9.98134,0.045552097,804431,0.004265691,1.2237686,19.790035,19.863377,3.6924248,4578.219399650609,0.48012856,458.25,,44.156128,-219.27797,140,1.0106096,20,4.5776367e-05,0.06118843,0.05143497,1.0286994,-216.74576,-800.69006,31482.309,1445.7366969585419,[-0.229  1.934 -2.908 -2.803 -0.939],0.08531383,2800,183.72733
10.0,0.36043036,9.984539,0.018021518,814137,0.01930443,2.0691125,17.069695,17.354439,0.5767379,4849.241083064275,0.4827819,485.3,,1.5797119,-2.592544,141,1.1716671,20,-5.493164e-05,0.103455625,0.04944282,0.98885643,-2.2294645,-9.466431,4.856523,1461.2690873146057,[-0.23   1.928 -2.914 -2.802 -0.939],0.38608858,2820,3.133124
10.0,0.7943624,9.9857025,0.03971812,823367,0.012108637,1.6285996,19.459324,19.066257,6.5285244,4611.696016378062,0.4858459,461.5,,44.138123,-219.30464,142,1.027785,20,-4.272461e-05,0.08142998,0.0547159,1.0943182,-215.80188,-800.7871,31809.664,1475.674516916275,[-0.221  1.925 -2.915 -2.806 -0.936],0.24217275,2840,183.78975
10.0,0.4093658,9.986326,0.02046829,832998,0.0132656535,1.6519978,18.104591,18.521286,0.84478915,4812.2026662740045,0.48316044,481.55,,2.2268677,-5.0474286,143,1.1046921,20,0.000100708006,0.08259989,0.0469486,0.938972,-4.460383,-18.43097,7.440701,1491.0865585803986,[-0.222  1.922 -2.922 -2.809 -0.933],0.2653131,2860,4.9633136
10.0,0.9999937,9.990566,0.049999684,842926,2.1717995e-07,1.000012,20.0,20.0,1.694262e-05,4961.652370032221,0.48316044,496.4,,0.40008545,-0.99859893,144,1.0,20,1.5258789e-05,0.050000604,0.05000005,1.0000008,-0.99859726,-3.6464233,0.87394387,1506.890383720398,[-0.214  1.922 -2.922 -2.811 -0.936],4.3341633e-06,2880,0.9111834
10.0,0.6832093,9.980469,0.034160465,851722,0.014565848,1.9523057,19.184,18.690771,10.353455,4393.698218033516,0.48223844,439.8,,99.98163,-244.6369,145,1.0425354,20,-4.8828126e-05,0.09761529,0.055035263,1.1007054,-239.43207,-893.2874,94441.04,1520.5248308181763,[-0.214  1.922 -2.922 -2.811 -0.936],0.29131696,2900,296.1199
10.0,0.53457403,9.990692,0.026728703,861598,0.012788275,1.4545536,17.188675,18.511328,0.18088987,4935.696571835408,0.47290698,493.8,,0.64868164,-0.9882705,146,1.1635568,20,-3.0517579e-06,0.07272768,0.04509531,0.90190613,-0.88513744,-3.6086426,0.6858636,1536.4623708724976,[-0.209  1.911 -2.92  -2.809 -0.937],0.25576553,2920,1.2752588
