InitialReturnMax,EpThisIter,EpRewMean,MeanIW,InitialBound,Weights,MinIW,EpisodesSoFar,MinD2w0t,ReturnMeanIW,Bound,InitialReturnStd,J_sample_variance,InitialReturnMin,InitialReturnMean,EmpiricalD2,TimeElapsed,MeanEntropy,MeanD2w0t,TimestepsSoFar,ReturnStepMax,MaxIW,EntropyCoefficient,EpLenMean,StdIW,MaxD2w0t,ReturnStepMaxmin,StdD2w0t,Iteration
229.13074,20,352.3740033761674,0.569933,-911.86884,[-0.882  0.378 -1.14  -0.644 -1.111],0.0734568,220,,-323.1013,-683.91205,99.93733,84772.29,-204.17268,-3.5095214e-05,8.529385,30.511730670928955,0.27671403,0.12941083,3382,10.0,8.55204,10.0,36.25,0.5392385,58.984367,9.441322,0.90991783,11
309.60666,20,482.3377482046359,0.58430624,-865.4117,[-0.755  0.416 -1.207 -0.765 -1.142],0.08735245,240,,-303.6629,-646.9807,156.24513,26663.969,-323.15585,-6.1035157e-06,4.8171124,34.42968511581421,0.31962022,0.16509058,4367,9.999998,3.6248226,10.0,49.25,0.40242395,19.537073,9.587324,0.63606006,12
303.0929,20,512.3116530139607,0.6363264,-842.14276,[-0.719  0.457 -1.268 -0.869 -1.099],0.09174153,260,,-346.79974,-699.07996,129.0367,80007.516,-358.51428,-9.155274e-06,2.1849344,38.1971218585968,0.23516594,0.17020144,5412,9.999998,5.4750347,10.0,52.25,0.50369006,5.253045,9.610018,0.540566,13
248.00546,20,516.3111310987758,0.538075,-830.2244,[-0.704  0.445 -1.264 -0.898 -1.184],0.0031073028,280,,-290.97345,-654.4223,90.94583,125088.445,-100.37015,-4.119873e-05,6.4107337,41.79337668418884,0.1964143,0.19609472,6465,9.999999,3.392492,10.0,52.65,0.5721734,15.375022,9.61296,0.70625496,14
126.833405,20,437.82808730938984,0.69842786,-854.3576,[-0.747  0.433 -1.182 -0.779 -1.223],0.18872878,300,,-449.65836,-730.0822,110.20605,95566.17,-327.53543,-1.8310548e-05,1.9344727,44.90612602233887,0.21058784,0.12985605,7361,9.999994,1.9154346,10.0,44.8,0.35206228,5.1613965,9.545902,0.44350842,15
263.00177,20,397.3203987015933,0.64848924,-895.08905,[-0.586  0.298 -1.127 -0.693 -1.208],0.080078654,320,,-416.75504,-731.25616,111.031235,125006.46,-319.67572,1.5258789e-05,2.4396966,48.49616265296936,0.2003031,0.11641698,8176,10.0,2.6439395,10.0,40.75,0.47807628,4.351795,9.500389,0.41644624,16
168.9473,20,375.848336480709,0.6412459,-888.3843,[-0.604  0.282 -1.092 -0.578 -1.219],0.18060413,340,,-414.93985,-718.8668,70.60762,73003.32,-96.33362,-1.373291e-05,2.819645,52.15520262718201,0.27425277,0.11651504,8948,10.0,3.275564,10.0,38.6,0.3854783,5.9385333,9.474007,0.43078235,17
205.15707,20,402.29360793321285,0.5510286,-883.20825,[-0.521  0.255 -1.14  -0.596 -1.145],0.0066128713,360,,-341.99,-689.9569,107.89963,85454.73,-256.29575,-6.1035157e-06,7.374897,56.04571318626404,0.19328612,0.16129644,9773,9.999998,3.358721,10.0,41.25,0.4323919,54.209156,9.505148,0.985451,18
139.14969,20,311.32993003781104,0.6672651,-917.87823,[-0.549  0.205 -1.122 -0.514 -1.226],0.11262133,380,,-478.64938,-753.4594,105.31827,211490.55,-251.81828,1.2969971e-05,3.1379344,59.06405329704285,0.24228212,0.09618389,10416,9.999996,2.5420952,10.0,32.15,0.5646831,7.140727,9.36734,0.40391505,19
261.2541,20,269.34342431552255,0.61966497,-961.6565,[-0.625  0.209 -1.117 -0.434 -1.177],0.028562497,400,,-432.3777,-757.8789,111.837685,206900.39,-189.25964,1.5258789e-05,4.653309,61.724042654037476,0.18833925,0.089900635,10975,9.999987,3.0540538,10.0,27.95,0.6591408,14.480818,9.273249,0.49780175,20
122.664185,20,386.82279820822487,0.42826444,-874.3695,[-0.543  0.263 -1.137 -0.527 -1.231],0.000664389,420,,-242.5004,-606.3809,65.682724,71645.15,-179.10928,-3.8146973e-06,9.356317,65.02854514122009,0.08476246,0.18205713,11769,9.999996,3.1894836,10.0,39.7,0.44652718,28.686722,9.487299,0.86287636,21
205.80377,20,520.314826880442,0.51568514,-826.8266,[-0.485  0.287 -1.223 -0.616 -1.334],0.013025932,440,,-292.05704,-651.36,105.14509,33019.54,-144.61899,-4.577637e-06,3.615097,68.87922501564026,0.054970678,0.20296809,12830,9.999999,2.9579973,10.0,53.05,0.28464535,10.783466,9.616019,0.7135239,22
130.8323,20,457.808327179976,0.4106898,-843.25653,[-0.441  0.201 -1.184 -0.604 -1.364],0.07667178,460,,-228.51012,-568.7112,75.55496,39325.62,-96.70563,-1.6784668e-05,3.237638,72.23541164398193,0.056347944,0.18532985,13766,9.999998,3.0386598,10.0,46.8,0.35131326,6.791636,9.564459,0.6595437,23
131.52457,20,404.831423810574,0.5480711,-867.6534,[-0.507  0.272 -1.174 -0.524 -1.363],0.047869917,480,,-333.9449,-641.13214,53.869476,49856.26,-86.82211,-1.5258789e-06,3.3521333,75.57160496711731,0.06855755,0.1195821,14596,9.999999,2.2061558,10.0,41.5,0.33054268,11.09038,9.509948,0.48788276,24
233.94476,20,370.31830314157065,0.71856153,-904.10706,[-0.527  0.229 -1.167 -0.507 -1.35 ],0.2310799,500,,-460.99338,-771.8962,91.41269,54668.75,-255.64755,-2.2888184e-05,1.8329779,78.63260197639465,0.094400175,0.1041438,15357,9.999997,2.670144,10.0,38.05,0.33760208,3.6604457,9.464826,0.3859748,25
320.15585,20,375.35053588547447,0.6418049,-920.05743,[-0.554  0.275 -1.228 -0.491 -1.325],0.052748233,520,,-369.91623,-710.3349,143.14091,85223.4,-288.70367,3.0517579e-06,7.6157427,81.5642077922821,0.08967798,0.12656374,16128,9.999999,4.5569773,10.0,38.55,0.5546,49.67736,9.473439,0.81538934,26
290.9972,20,510.32142899693554,0.761634,-840.861,[-0.472  0.287 -1.27  -0.568 -1.329],0.13735576,540,,-420.71542,-737.59155,101.89338,101536.08,-161.01134,-7.6293946e-07,2.0558038,85.04671549797058,0.10411678,0.15077914,17169,10.0,3.1034243,10.0,52.05,0.5130175,4.2662725,9.608892,0.47367275,27
263.2992,20,538.2973689820371,0.47413662,-822.9114,[-0.527  0.363 -1.331 -0.587 -1.315],0.06434617,560,,-231.76004,-598.53613,94.99094,25638.475,-112.36981,3.2043456e-05,6.5682054,88.98977589607239,0.03853726,0.19306047,18266,9.999999,2.410264,10.0,54.85,0.3316898,34.186825,9.627982,0.8367793,28
216.98608,20,537.7735881953702,0.5318021,-821.7704,[-0.449  0.354 -1.308 -0.593 -1.38 ],0.100753315,580,,-294.38104,-629.94354,122.40156,52646.336,-366.22,1.5258789e-05,3.6559224,92.8981614112854,0.059814434,0.18128043,19362,10.0,2.639185,10.0,54.8,0.29919964,11.36291,9.626772,0.59982896,29
167.86603,20,498.2816365712182,0.6391673,-832.8851,[-0.504  0.384 -1.332 -0.549 -1.359],0.041646514,600,,-363.41797,-684.3958,110.70374,82651.48,-244.52164,1.8310548e-05,4.8826766,96.55152773857117,0.0070008957,0.15867035,20379,9.999999,7.5796022,10.0,50.85,0.4398976,21.944948,9.5981,0.6740163,30
377.93085,20,456.8108946203167,0.5649226,-885.5362,[-0.552  0.371 -1.34  -0.532 -1.412],0.030169146,620,,-328.84042,-695.0094,145.71184,49633.918,-299.44165,-6.1035157e-06,2.1451774,99.89246129989624,-0.076049805,0.15571898,21313,9.999997,3.3022318,10.0,46.7,0.38046563,6.205014,9.563638,0.54533374,31
247.39087,20,457.2978632147344,0.6734208,-867.42914,[-0.564  0.371 -1.39  -0.562 -1.495],0.049555995,640,,-420.62613,-726.0247,129.10625,93009.17,-335.87802,-9.9182125e-06,2.216695,103.35443902015686,-0.10638982,0.12734285,22248,9.999998,1.6995126,10.0,46.75,0.4299927,5.3381166,9.563551,0.4222812,32
271.038,20,471.2715839411365,0.7837889,-868.1696,[-0.632  0.394 -1.48  -0.546 -1.525],0.022923322,660,,-463.94052,-776.22363,150.79562,67729.95,-319.5014,-1.0681152e-05,2.874757,107.39380621910095,-0.120666616,0.1276416,23211,9.999997,3.8644772,10.0,48.15,0.42098787,14.763149,9.575147,0.47882965,33
136.77542,20,386.328001773682,0.3600059,-882.4364,[-0.631  0.35  -1.469 -0.525 -1.54 ],0.015853101,680,,-213.1453,-533.2705,93.18699,59162.77,-296.06512,1.2207031e-05,7.0776687,110.9015142917633,-0.15758805,0.13887715,24004,9.999999,2.3528516,10.0,39.65,0.3427566,26.604319,9.486911,0.6945419,34
179.02719,20,537.7895821365447,0.54714435,-813.73596,[-0.572  0.358 -1.49  -0.594 -1.577],0.094330385,700,,-286.62152,-611.62946,78.6833,93460.664,-122.67105,-1.373291e-05,5.9451165,115.16942405700684,-0.112837106,0.17864907,25100,9.999999,3.035728,10.0,54.8,0.514696,24.693241,9.627358,0.7172229,35
294.4195,20,540.2698759561202,0.5883692,-830.3719,[-0.545  0.384 -1.495 -0.609 -1.532],0.019283868,720,,-311.40298,-659.59143,114.2453,87799.99,-168.42102,-6.1035157e-06,8.468353,118.81185173988342,-0.10926815,0.18158935,26201,9.999999,4.847229,10.0,55.05,0.48784974,40.427273,9.628335,0.92375594,36
231.77655,20,675.2118184112308,0.74290675,-765.6335,[-0.485  0.383 -1.496 -0.631 -1.528],0.08811282,740,,-358.8779,-668.779,130.7131,130227.42,-178.37354,-3.3569337e-05,3.8749022,122.80934071540833,-0.13290994,0.19653574,27572,9.999998,3.326139,10.0,68.55,0.63472235,11.262163,9.699837,0.60026544,37
174.72195,20,713.1998600601836,0.52023184,-735.1647,[-0.474  0.411 -1.538 -0.633 -1.552],0.03835315,760,,-237.56892,-564.9259,87.84028,58459.72,-221.64859,-2.1362304e-05,3.5151463,126.98279905319214,-0.10944314,0.22539675,29019,10.0,2.1010687,10.0,72.35,0.42093447,6.4712453,9.715269,0.6068461,38
248.03046,20,533.278893323211,0.7904267,-831.10175,[-0.492  0.408 -1.528 -0.577 -1.528],0.06354256,780,,-438.98566,-748.6505,131.75752,78957.66,-251.82439,7.6293945e-06,4.2802467,130.1947522163391,-0.09133152,0.15193833,30106,9.999997,2.4481695,10.0,54.35,0.4720427,14.416846,9.623881,0.56081796,39
238.02829,20,589.7848811970659,0.63843745,-801.1915,[-0.456  0.415 -1.532 -0.595 -1.51 ],0.031954605,800,,-333.0842,-649.34436,120.66954,37558.992,-285.53287,-2.5939942e-05,2.4454346,133.73723006248474,-0.086715735,0.1550516,31306,10.0,1.7732372,10.0,60.0,0.296589,18.105072,9.659496,0.54067004,40
311.78217,20,650.2657224574705,0.7237659,-782.2914,[-0.481  0.394 -1.543 -0.603 -1.506],0.020605665,820,,-377.273,-690.26086,125.139656,80879.195,-179.91974,-6.1035157e-06,3.0570147,137.4146933555603,-0.05372151,0.1784927,32627,9.999999,2.369422,10.0,66.05,0.47689113,11.201271,9.690108,0.52449936,41
372.96625,20,641.2371268938866,0.9412918,-798.7766,[-0.527  0.399 -1.578 -0.608 -1.473],0.2709193,840,,-482.20898,-760.9673,162.73624,42190.91,-427.67853,-1.0681152e-05,1.132087,141.20475673675537,-0.07764639,0.13969392,33930,9.999998,1.9505817,10.0,65.15,0.37039363,1.3560297,9.684952,0.36156943,42
125.46765,20,664.8037900661133,0.50630605,-752.1073,[-0.536  0.4   -1.595 -0.622 -1.497],0.0053682723,860,,-246.8806,-588.74207,102.65548,37002.316,-202.89136,-1.373291e-05,6.222171,144.99849462509155,-0.055419713,0.25033447,35280,9.999999,3.7686772,10.0,67.5,0.3410455,16.694399,9.697892,0.8214699,43
214.06525,20,462.80283999319397,0.7271323,-863.4857,[-0.565  0.398 -1.57  -0.544 -1.474],0.07697228,880,,-435.6502,-746.51953,151.51416,71762.91,-345.77557,-9.155274e-06,3.792698,148.0782310962677,-0.044114262,0.13972485,36226,10.0,3.0229867,10.0,47.3,0.4314622,23.481419,9.5688305,0.6295254,44
136.29352,20,527.275080782052,0.49589556,-811.256,[-0.592  0.368 -1.575 -0.544 -1.463],0.029777205,900,,-261.16504,-602.36115,73.0458,60702.184,-169.43419,-6.866455e-06,6.3145895,151.3478660583496,-0.07982876,0.20234963,37301,10.0,5.416802,10.0,53.75,0.438202,46.511963,9.619537,0.98364776,45
145.05457,20,485.8109810410234,0.6404863,-834.927,[-0.554  0.29  -1.539 -0.507 -1.499],0.018454494,920,,-354.0438,-703.92847,93.334206,179129.77,-197.55971,-4.577637e-06,11.299398,155.17721033096313,-0.11601267,0.19170052,38293,10.0,3.7735598,10.0,49.6,0.6907061,73.47513,9.589151,1.2525514,46
247.68323,20,490.79024096553496,0.50348455,-848.8309,[-0.503  0.313 -1.525 -0.564 -1.535],0.08656984,940,,-273.30264,-621.6583,106.53701,23622.027,-103.917725,-2.1362304e-05,6.569683,159.35464882850647,-0.08752427,0.16932526,39295,9.999999,1.956931,10.0,50.1,0.2764703,33.265274,9.592425,0.78099495,47
238.89847,20,583.7506671943208,0.4131954,-801.64087,[-0.433  0.298 -1.544 -0.596 -1.506],0.021235138,960,,-176.24113,-521.1769,102.20693,34456.8,-173.11795,5.0354003e-05,9.033495,163.28285789489746,-0.12196193,0.2093314,40483,10.0,6.5466037,10.0,59.4,0.4010942,34.767586,9.654905,0.94644505,48
249.86044,20,707.739348974085,0.637887,-749.0985,[-0.385  0.305 -1.548 -0.63  -1.541],0.10749516,980,,-306.33347,-628.0142,111.85715,40615.43,-198.58087,3.0517579e-06,2.334058,167.14206981658936,-0.08760016,0.20490932,41919,10.0,1.6741025,10.0,71.8,0.31533074,4.7601275,9.714188,0.5423098,49
225.1695,20,758.2515181211986,0.6954005,-724.90063,[-0.456  0.36  -1.567 -0.667 -1.507],0.007584786,1000,,-280.39426,-620.6478,109.946976,57634.31,-182.21106,4.272461e-05,3.1007226,172.24783849716187,-0.12163667,0.25909376,43456,9.999999,6.724123,10.0,76.85,0.64108485,7.26095,9.733289,0.67801493,50
250.60895,20,809.7446563405725,0.7231404,-714.07275,[-0.464  0.397 -1.565 -0.634 -1.541],0.027382718,1020,,-311.35336,-633.99756,156.06723,60407.152,-494.94357,-3.0517579e-06,5.1687784,177.0353491306305,-0.1461284,0.25049576,45096,10.0,2.6271818,10.0,82.0,0.44003555,15.634339,9.749872,0.76179785,51
190.74011,20,645.2717356781989,0.5613027,-774.2128,[-0.493  0.378 -1.59  -0.644 -1.565],0.027253518,1040,,-285.53345,-627.77386,141.46628,158433.55,-441.13867,-1.0681152e-05,4.875046,180.56592869758606,-0.21243581,0.22272822,46407,10.0,4.220134,10.0,65.55,0.6712339,11.821954,9.687923,0.69447917,52
201.72363,20,786.7004165033132,0.8575233,-708.1268,[-0.452  0.373 -1.63  -0.642 -1.631],0.24341984,1060,,-382.33453,-660.31354,84.31042,42279.504,-136.8696,-3.6621095e-05,1.2173303,185.5507354736328,-0.24236743,0.17541656,48001,9.999999,2.156894,10.0,79.7,0.393793,1.3713777,9.741544,0.40381947,53
253.46494,20,631.2649376907156,0.8965442,-793.3296,[-0.462  0.388 -1.629 -0.67  -1.661],0.23625472,1080,,-437.1384,-722.7574,167.48067,41532.75,-417.24695,-1.6784668e-05,1.3564918,189.7095115184784,-0.2200019,0.15142423,49284,9.999999,2.2165082,10.0,64.15,0.4072951,1.7806866,9.680905,0.3984302,54
205.96472,20,891.7524470157243,0.58728284,-673.49567,[-0.463  0.39  -1.649 -0.71  -1.639],0.07442802,1100,,-224.85637,-561.2682,104.13004,37084.645,-135.40656,7.324219e-05,6.234887,193.7426414489746,-0.18896173,0.30945757,51088,10.0,1.8919673,10.0,90.2,0.38378257,13.136729,9.772783,0.84325135,55
114.60251,20,686.7756984494215,0.7451199,-739.31287,[-0.463  0.354 -1.647 -0.714 -1.608],0.12439722,1120,,-345.34366,-647.8849,80.96647,61220.47,-217.66837,-3.0517579e-06,2.1777103,197.80642747879028,-0.16057886,0.2065081,52482,9.999999,2.028953,10.0,69.7,0.46257353,3.342377,9.70662,0.5369085,56
303.50418,20,698.7702836776701,0.8220787,-767.38055,[-0.435  0.311 -1.648 -0.738 -1.58 ],0.04357119,1140,,-416.83087,-723.4502,159.3817,89801.44,-469.35406,-2.746582e-05,2.0739338,202.15328311920166,-0.19907823,0.18698353,53900,10.0,3.568159,10.0,70.9,0.47058967,3.2032638,9.711433,0.47595996,57
258.9296,20,735.2803512905645,0.5401421,-743.22754,[-0.468  0.326 -1.642 -0.713 -1.618],0.028610356,1160,,-194.04271,-530.544,128.16533,41186.555,-172.41238,-9.155274e-06,9.448765,206.07753229141235,-0.1948052,0.24952114,55391,10.0,4.7960763,10.0,74.55,0.5224411,47.06623,9.725834,1.0698572,58
252.36682,20,744.765643683163,0.4891961,-730.168,[-0.441  0.351 -1.645 -0.713 -1.614],0.0011140129,1180,,-209.1949,-585.3178,88.32924,51042.887,-140.75415,-1.8310548e-05,8.998573,209.31036949157715,-0.23423491,0.29696405,56901,10.0,2.7273774,10.0,75.5,0.45298144,20.928028,9.728895,0.95969933,59
158.94342,20,703.26061270411,0.6975747,-738.35614,[-0.465  0.342 -1.615 -0.645 -1.653],0.020704914,1200,,-280.97894,-618.5582,81.93679,86777.82,-162.16095,4.119873e-05,6.1850333,213.91703581809998,-0.25661927,0.22506186,58328,10.0,6.417977,10.0,71.35,0.70931935,23.133556,9.71298,0.7582296,60
298.67755,20,750.2645454334852,0.55412346,-737.51965,[-0.421  0.337 -1.618 -0.68  -1.676],0.064315915,1220,,-224.36821,-567.2217,114.40586,34086.855,-188.48505,-3.3569337e-05,5.8114724,218.13467001914978,-0.21274981,0.25212857,59849,10.0,2.2586794,10.0,76.05,0.40552068,10.927495,9.730822,0.7359671,61
215.24054,20,728.2444929217413,0.6749841,-738.0141,[-0.403  0.352 -1.622 -0.685 -1.632],0.01609552,1240,,-315.1386,-649.87006,114.136116,101705.97,-223.5008,-1.0681152e-05,7.373201,222.6537160873413,-0.22123833,0.24066111,61326,10.0,4.2675037,10.0,73.85,0.54297394,13.536776,9.722261,0.8136357,62
141.65833,20,781.7630189443204,0.5274415,-707.07367,[-0.425  0.332 -1.642 -0.685 -1.64 ],0.012547601,1260,,-210.54308,-572.1972,98.20004,49473.68,-223.33481,4.7302245e-05,5.0670633,227.47586607933044,-0.3050639,0.3286385,62910,10.0,4.8652916,10.0,79.2,0.50854665,8.50897,9.741495,0.87198365,63
252.52057,20,730.7548954483169,0.523628,-740.0105,[-0.446  0.327 -1.636 -0.697 -1.724],0.0033550407,1280,,-243.60559,-579.905,103.512375,96687.28,-150.16577,-4.577637e-06,8.641407,232.2101092338562,-0.310547,0.24028917,64392,10.0,3.9055166,10.0,74.1,0.5030028,23.09834,9.723478,0.8871621,64
262.57196,20,666.2733291523783,0.6668997,-767.46185,[-0.47   0.31  -1.636 -0.68  -1.729],0.025922816,1300,,-322.93945,-679.8983,98.50309,93539.94,-153.13739,-2.1362304e-05,3.9130783,236.69428849220276,-0.32342714,0.24494715,65745,10.0,5.1957994,10.0,67.65,0.563286,6.9671288,9.69766,0.692231,65
209.43414,20,561.2508614161454,0.40440503,-808.4678,[-0.509  0.334 -1.635 -0.61  -1.742],0.018867517,1320,,-183.19286,-538.40594,85.17709,24480.84,-142.27533,-1.373291e-05,6.8221693,240.45706844329834,-0.34671026,0.20059992,66888,10.0,3.6153574,10.0,57.15,0.36150473,18.192898,9.641325,0.74867684,66
165.18982,20,672.7928906658951,0.5670619,-754.42065,[-0.455  0.319 -1.637 -0.648 -1.766],0.06722225,1340,,-251.08202,-604.42004,90.85444,68622.61,-179.71332,3.5095214e-05,11.22319,245.4837520122528,-0.35324055,0.26379672,68254,9.999999,6.1501346,10.0,68.3,0.52518904,50.9836,9.701114,1.275061,67
259.3897,20,718.2387420289576,0.73117805,-747.1291,[-0.433  0.345 -1.632 -0.638 -1.772],0.064023525,1360,,-306.14142,-634.20715,105.19004,85796.4,-169.65976,2.2888184e-05,2.006279,250.20555186271667,-0.40722802,0.2167938,69711,10.0,3.7637799,10.0,72.85,0.69372725,3.2966251,9.71829,0.5484478,68
179.38037,20,850.7443289447132,0.44497925,-686.09033,[-0.454  0.374 -1.645 -0.635 -1.826],0.0017059764,1380,,-161.39584,-491.64532,97.7982,51273.625,-150.18677,-1.9836425e-05,7.4642706,255.13736939430237,-0.43566856,0.27915815,71433,10.0,2.8610132,10.0,86.1,0.45436758,15.132436,9.761774,0.81978655,69
88.07739,20,679.7406653622145,0.64258605,-740.2673,[-0.488  0.379 -1.654 -0.614 -1.855],0.0021218436,1400,,-290.63947,-635.9864,69.30937,106816.43,-201.17334,-1.8310548e-05,10.572282,259.0831127166748,-0.45581582,0.2826161,72813,10.0,4.209758,10.0,69.0,0.6410685,29.333334,9.702629,1.2279881,70
200.83902,20,668.7572250717313,0.6434622,-763.5256,[-0.497  0.351 -1.648 -0.62  -1.875],0.02621447,1420,,-309.79236,-644.0017,108.48649,84527.98,-210.28433,2.4414063e-05,3.5324311,263.0800793170929,-0.4969467,0.21779001,74171,9.999999,2.2814286,10.0,67.9,0.5241931,6.4690256,9.698298,0.6105172,71
194.6886,20,708.2730175502434,0.6231472,-744.17535,[-0.472  0.304 -1.633 -0.608 -1.916],0.040091902,1440,,-251.42015,-605.3944,93.36685,70257.64,-168.9339,-1.2207031e-05,11.596247,267.6009075641632,-0.4919627,0.26112837,75608,10.0,5.76761,10.0,71.85,0.6322805,46.781845,9.715326,1.1993674,72
214.92801,20,734.2328488819658,0.6468904,-735.46,[-0.449  0.324 -1.639 -0.606 -1.911],0.003271775,1460,,-303.4588,-644.35724,93.4956,127361.805,-154.16983,,5.95848,270.4220325946808,-0.531,0.24516988,77097,10.0,3.5383,10.0,74.45,0.60585374,12.352268,9.724188,0.7346687,73
176.93823,20,757.7678538226739,0.554593,-722.1522,[-0.461  0.306 -1.634 -0.616 -1.95 ],0.04627824,1480,,-231.75908,-554.3757,94.07963,78163.61,-192.68393,-5.493164e-05,4.16199,273.49594259262085,-0.58020145,0.22824937,78633,10.0,3.0998406,10.0,76.8,0.5357844,7.1445704,9.73354,0.6065705,74
212.82343,20,743.2778893743609,0.6601217,-734.4372,[-0.436  0.308 -1.625 -0.636 -1.999],0.03656043,1500,,-283.93527,-626.2045,103.34234,345281.78,-169.35199,7.6293945e-06,7.6498327,279.1806881427765,-0.6166828,0.25693232,80140,10.0,6.956008,10.0,75.35,1.0822651,20.42149,9.728676,0.8331808,75
190.69867,20,758.243374509906,0.45190865,-723.2397,[-0.409  0.317 -1.568 -0.661 -2.036],0.052596405,1520,,-170.79251,-529.2497,88.11014,42103.27,-148.15619,-1.9836425e-05,11.376482,283.6153573989868,-0.6279344,0.28521416,81677,10.0,3.1136131,10.0,76.85,0.4260881,22.63524,9.733074,1.0199827,76
314.31555,20,858.2524665533396,0.7241676,-701.10016,[-0.379  0.311 -1.591 -0.691 -2.047],0.07509227,1540,,-304.1517,-638.252,113.43283,59988.95,-168.22528,-3.0517578e-05,3.6214535,288.57339572906494,-0.57865787,0.2695974,83414,10.0,2.825605,10.0,86.85,0.4645676,5.9550877,9.764019,0.6432976,77
380.3688,20,724.2449384151535,0.52313614,-757.2305,[-0.388  0.304 -1.596 -0.685 -1.998],0.011779564,1560,,-232.81567,-583.6615,98.992836,72366.3,-134.73193,-9.155274e-06,8.079065,293.57661414146423,-0.556131,0.2566469,84883,9.999999,2.1119812,10.0,73.45,0.5101061,14.082169,9.720763,0.8243557,78
119.862305,20,672.2549702586592,0.62301844,-747.92737,[-0.415  0.309 -1.593 -0.658 -1.975],0.007179077,1580,,-293.1189,-634.5911,63.184578,99074.77,-143.04285,1.5258789e-05,7.3028364,297.3584587574005,-0.6031701,0.2356357,86248,10.0,3.8726099,10.0,68.25,0.5674648,15.6685505,9.699781,0.7899703,79
