StdD2w0t,ReturnStepMaxmin,Bound,InitialReturnMax,TimeElapsed,MinD2w0t,StdIW,EmpiricalD2,ReturnMeanIW,EpLenMean,EpRewMean,MinIW,J_sample_variance,TimestepsSoFar,EpisodesSoFar,InitialReturnMean,InitialReturnMin,InitialBound,MaxD2w0t,MeanD2w0t,ReturnStepMax,Iteration,EpThisIter,Weights,MeanIW,MaxIW,InitialReturnStd,MeanEntropy
0.1861036,4.939871,-629.537,38.719276,91.68069911003113,,1.1453938,2.7087576,-547.83,3.96,29.580883056095562,1.4401934e-06,681615.1,11572,2000,1.2207031e-06,-29.189306,-759.936,7.590545,0.015004402,9.9999695,20,100,[-1.781  1.225 -1.433  1.297 -0.128],0.76995885,7.460784,14.0953455,0.9039517
1.1378714,5.328375,-420.67944,35.47996,95.28384780883789,,0.74469995,16.781963,-195.73975,4.29,32.87932170346309,2.864117e-10,287333.0,12001,2100,2.4414062e-06,-22.436083,-776.008,103.60098,0.059759345,9.99998,21,100,[-1.911  1.353 -1.524  1.46  -0.515],0.2808566,21.650803,13.10597,0.19725369
0.1448786,5.7622223,-773.1439,40.50635,101.62151741981506,,0.7881034,2.0068285,-695.9018,4.73,37.277651087905326,0.01820097,353132.88,12474,2200,-3.0899048e-06,-26.703253,-795.89825,10.365362,0.012540443,9.999996,22,100,[-1.881  1.27  -1.491  1.259 -1.222],0.93360454,3.842997,12.8306875,0.09619304
0.12383148,6.0611687,-769.26886,55.482285,105.63383746147156,,0.7080998,1.6088614,-703.9211,5.09,40.87566849106259,0.031324312,294289.16,12983,2300,2.4414062e-06,-40.112564,-812.02826,2.9032373,0.0121633895,9.999998,23,100,[-1.876  1.066 -1.555  1.315 -1.323],0.9298547,4.036558,16.079586,0.0020103264
1.2513353,5.8331394,-478.13,39.77249,109.73430347442627,,0.93914366,17.916555,-294.72858,4.81,38.07864767821888,4.5318646e-07,501377.22,13464,2400,3.1280517e-06,-27.477589,-798.6436,113.212616,0.051721673,9.999978,24,100,[-1.887  1.078 -1.543  1.382 -1.417],0.4032333,6.174412,12.775803,-0.3615788
0.59172016,5.934211,-619.0974,38.594982,115.40621256828308,,0.66353583,8.639012,-489.6317,4.93,39.27770762138328,0.007843773,251732.08,13957,2500,9.536743e-08,-28.629154,-802.5094,48.40236,0.027750278,9.999949,25,100,[-1.909  1.042 -1.596  1.251 -1.781],0.6568484,5.728258,13.210049,-0.37985805
0.09954016,5.9746695,-801.8684,38.087635,119.53110098838806,,0.099545985,1.0082906,-752.0833,4.98,39.776922912616094,0.7752052,5964.697,14455,2600,-4.4250487e-06,-29.121864,-804.0324,1.022461,0.00998402,9.999999,26,100,[-1.908  1.017 -1.599  1.18  -1.799],0.99702156,1.4423196,12.666342,-0.38135266
0.3993148,5.9664555,-704.34955,28.906464,122.92807722091675,,0.97364,6.2056475,-607.1825,4.97,39.67662867746164,0.13871448,546265.75,14952,2700,2.8038025e-06,-29.02311,-801.1129,32.77584,0.023463057,9.999994,27,100,[-1.93   1.018 -1.609  1.175 -1.8  ],0.80834484,8.681715,12.801508,-0.2456075
0.14780676,6.0852327,-771.9452,45.971355,127.30325698852539,,0.70600957,2.0829117,-700.24036,5.12,41.17816847128012,0.25008154,298066.72,15464,2800,1.9073486e-06,-30.46297,-810.61334,4.54665,0.013977019,9.9999895,28,100,[-1.932  1.015 -1.575  1.241 -1.665],0.9227608,5.1824455,13.458005,-0.13258252
0.179961,5.9828005,-718.24506,47.262703,130.94592547416687,,1.0172864,2.8909125,-644.695,4.99,39.87698816225969,0.015820283,589082.5,15963,2900,1.7166138e-07,-29.20444,-806.78046,7.408455,0.0153072085,9.99996,29,100,[-1.967  1.047 -1.593  1.267 -1.552],0.85657763,7.879412,13.549094,-0.24389654
0.10308219,5.926342,-784.5366,38.66207,135.60738110542297,,0.40262723,1.1315825,-732.6786,4.92,39.178786582980905,0.27902597,94782.04,16455,3000,-2.155304e-06,-18.690384,-802.1811,1.3067979,0.01025968,9.999994,30,100,[-1.961  0.949 -1.581  1.421 -1.663],0.97410154,2.777967,10.328283,-0.28671032
0.18416582,5.925206,-689.3889,47.930187,139.20081043243408,,1.3246417,2.8843994,-608.0891,4.92,39.175983660343235,0.021194275,1010728.9,16947,3100,1.5640259e-06,-28.513725,-804.61426,8.711967,0.014764544,9.999991,31,100,[-1.985  0.937 -1.607  1.406 -1.706],0.81081843,13.004047,14.627853,-0.3465505
0.11445525,5.9334793,-757.4119,38.57061,143.4786820411682,,0.57087743,1.3386979,-701.6086,4.93,39.27600337308106,0.12657873,191447.61,17440,3200,2.002716e-06,-28.64146,-802.4685,1.6080632,0.011354485,9.999991,32,100,[-1.96   0.958 -1.577  1.462 -1.765],0.93273383,2.8347807,12.60874,-0.48755005
1.9854624,5.982869,-670.28265,65.34132,148.22582173347473,,1.0248169,22.911638,-503.24332,4.99,39.87725459280333,1.551989e-05,619965.44,17939,3300,1.964569e-06,-29.216202,-811.19037,257.9333,0.05920339,9.999999,33,100,[-1.926  0.937 -1.527  1.501 -1.906],0.67155886,5.4645553,12.409299,-0.62506026
0.3713766,5.9009924,-752.58374,48.22107,152.036719083786,,0.62610745,5.3602448,-656.7296,4.89,38.8779175099086,0.19447097,227058.84,18428,3400,-7.05719e-07,-28.26444,-803.6603,22.441418,0.02497831,9.999996,34,100,[-1.874  1.118 -1.571  1.272 -2.044],0.87490875,3.942995,11.767991,-0.44873083
0.12558758,5.699153,-708.13605,41.20089,155.23293375968933,,0.6358021,1.7555509,-645.1223,4.66,36.578959817882925,0.1349593,228809.22,18894,3500,6.8664554e-07,-36.007492,-793.4424,3.4951308,0.011738366,9.999971,35,100,[-1.624  1.112 -1.535  1.229 -1.868],0.86858016,5.7386217,12.990201,-0.3552245
0.25383234,5.8756857,-744.3622,29.958752,159.3695125579834,,0.81830287,3.940101,-667.79517,4.86,38.57790664101149,0.07384658,392544.12,19380,3600,-7.6293944e-08,-27.982098,-797.6463,17.89119,0.017422743,9.999996,36,100,[-1.769  1.109 -1.679  1.206 -1.774],0.890812,5.6763535,11.267826,-0.26097685
0.10032803,5.982748,-797.93774,38.00602,163.57026863098145,,0.1505911,1.0261024,-747.83136,4.99,39.87691404082835,0.5763722,13786.134,19879,3700,2.0217894e-06,-29.208239,-804.3466,1.0534132,0.010072418,9.999983,37,100,[-1.777  1.074 -1.685  1.166 -1.68 ],0.9908731,1.4790981,13.435717,-0.28466812
0.16685861,6.137203,-712.19446,72.44833,167.59416604042053,,0.8093669,2.1066413,-615.6746,5.19,41.87603322281079,0.0024713525,388545.66,20398,3800,3.452301e-06,-31.093662,-819.0058,7.4463205,0.016105881,9.999998,38,100,[-1.763  1.07  -1.667  1.179 -1.704],0.810605,4.004643,15.946369,-0.5686169
0.11982395,6.2104797,-727.7013,35.137142,171.46213507652283,,0.52485037,1.3130928,-672.0289,5.29,42.87670100642173,0.10748947,166831.44,20927,3900,-2.3460389e-06,-32.109116,-812.7556,1.5138057,0.012336186,9.999992,39,100,[-1.63   1.097 -1.59   1.183 -1.988],0.881015,2.2247686,12.605753,-0.73090553
1.2513785,6.015154,-716.3759,46.8526,175.73955011367798,,1.1135086,17.338629,-570.2066,5.03,40.278024269316,6.5522014e-05,717043.94,21430,4000,-2.7656556e-06,-19.728859,-807.97943,102.855354,0.046942122,9.999966,40,100,[-1.628  1.107 -1.575  1.161 -2.15 ],0.76134914,8.649436,11.942255,-0.85252804
0.23670636,5.7622185,-529.2814,49.765903,178.99390149116516,,0.6933091,3.0432796,-432.73355,4.73,37.27760636649381,2.4884963e-05,272214.3,21903,4100,-2.2888183e-07,-26.68668,-798.3443,8.514931,0.02078079,9.999981,41,100,[-1.59   1.165 -1.587  1.041 -2.271],0.58374655,4.9340115,13.971802,-1.2250992
0.12660615,6.217656,-751.20044,62.4014,183.66154551506042,,0.40915006,1.4628665,-670.9409,5.3,42.97676750804651,0.19549909,101761.664,22433,4200,-3.6811828e-06,-32.163376,-819.911,9.521705,0.012237207,9.999991,42,100,[-1.779  0.993 -1.848  1.196 -2.644],0.8799308,2.58412,15.553052,-1.2793028
0.34389582,6.144903,-702.62933,36.000004,188.09829950332642,,1.0955931,5.277544,-608.6078,5.2,41.976688935742494,0.042452037,718671.75,22953,4300,-1.1825562e-06,-21.368227,-810.35815,22.752365,0.021316148,9.999977,43,100,[-1.829  0.939 -1.943  1.227 -2.698],0.801032,9.588613,12.120371,-1.29883
0.35493723,6.1521893,-652.0182,26.574173,192.11613965034485,,0.8909348,5.5884385,-561.8114,5.21,42.07644586520532,0.003325181,481622.72,23474,4400,1.9836425e-06,-31.35904,-808.0034,25.400827,0.021610694,9.999998,44,100,[-1.86   0.944 -1.972  1.258 -2.718],0.7414369,5.1501055,11.153445,-1.3075006
0.18684956,6.173524,-741.73236,44.753006,195.57587003707886,,0.7983053,3.0037642,-659.91345,5.24,42.37462520902382,0.038630594,379760.5,23998,4500,-2.4414062e-06,-21.74868,-813.8314,9.15689,0.015594492,9.999999,45,100,[-1.861  0.93  -1.972  1.237 -2.726],0.868672,5.7865534,12.327706,-1.3139564
0.25059202,6.3545685,-701.31604,60.5378,199.58476495742798,,0.8459539,4.1243534,-600.264,5.5,44.975060860964135,0.0244235,445017.97,24548,4600,-7.6293944e-08,-34.082073,-824.7904,14.65107,0.018919153,10.0,46,100,[-1.862  0.938 -1.985  1.206 -2.733],0.78236514,4.362443,15.497247,-1.3193116
0.2848634,6.1741323,-742.0546,44.856247,203.46704363822937,,1.1366396,4.580256,-657.8078,5.24,42.37619987992734,0.035008486,785694.94,25072,4700,1.3542175e-06,-21.741148,-813.8577,18.705276,0.01929844,9.9999895,47,100,[-1.864  0.947 -1.982  1.227 -2.738],0.86451596,9.147957,12.179508,-1.2774454
0.44050822,6.1066046,-687.40393,36.46822,207.68028807640076,,0.7655653,6.2879596,-580.3737,5.15,41.4745001520827,0.010846499,351102.94,25587,4800,-1.5830993e-06,-20.884348,-808.93475,41.207695,0.023116734,9.999997,48,100,[-1.87   0.947 -1.988  1.199 -2.696],0.7675103,5.2592835,11.616904,-1.2851543
0.8370796,6.062442,-676.4386,46.279682,211.06235313415527,,1.0346582,12.259283,-528.4909,5.09,40.878904935419605,0.0057071764,634805.5,26096,4900,-1.3160706e-06,-20.294218,-809.76685,60.952305,0.035385545,9.999995,49,100,[-1.874  0.96  -1.994  1.223 -2.704],0.7021907,6.4400063,13.179286,-1.308617
0.83681417,5.9906044,-677.3284,56.30388,214.95618081092834,,0.9142068,12.549014,-557.7176,5.0,39.97649645704125,0.005626258,498119.34,26596,5000,1.1253356e-06,-29.305859,-809.34845,59.071903,0.036073957,9.999995,50,100,[-1.868  0.941 -1.969  1.276 -2.728],0.73983127,5.1325235,13.337529,-1.2991937
0.24812181,6.1955347,-749.41797,26.01841,219.59894275665283,,0.99202037,4.023752,-673.16113,5.27,42.67521602338894,0.024427671,600655.2,27123,5100,-2.269745e-06,-31.924557,-809.5898,15.117103,0.01815721,9.999995,51,100,[-1.847  0.845 -1.926  1.377 -2.718],0.8833886,6.6808796,11.991236,-1.3022768
0.615171,6.195693,-724.07733,35.321507,223.40530514717102,,1.1374816,9.046757,-613.3479,5.27,42.675573923195216,0.007307732,770608.0,27650,5200,2.2888185e-06,-22.030815,-812.2026,53.4584,0.029414127,9.99997,52,100,[-1.847  0.861 -1.922  1.394 -2.721],0.8075745,6.926147,11.700973,-1.3046818
0.4750051,5.9831066,-632.35156,37.968693,226.61514329910278,,0.6487997,7.226475,-500.81824,4.99,39.87781938618824,0.007978947,250048.55,28149,5300,-2.708435e-06,-29.224276,-804.3482,41.67782,0.024682134,9.999987,53,100,[-1.85   0.873 -1.923  1.42  -2.724],0.6677233,6.5581126,12.282543,-1.3041991
1.2392421,6.1156015,-631.43445,27.048378,230.3042507171631,,0.63936514,15.247323,-509.5363,5.16,41.57823152757731,0.0112790745,245649.9,28665,5400,3.8146972e-08,-20.997784,-806.66425,111.5419,0.042231172,9.999991,54,100,[-1.851  0.877 -1.919  1.45  -2.723],0.67554486,5.615144,11.02348,-1.3052965
0.47240826,5.9014006,-730.3963,57.28652,234.4068214893341,,0.76839155,6.6508846,-614.0841,4.89,38.87892102579703,0.009462023,347081.5,29154,5500,9.536743e-07,-28.255737,-805.96735,48.184536,0.023270555,10.0,55,100,[-1.85   0.874 -1.914  1.415 -2.724],0.8183211,4.3228025,12.56177,-1.2827396
0.3444085,6.202772,-680.204,53.637657,238.56995010375977,,1.4023675,5.2397485,-592.10254,5.28,42.77530534013077,0.013613902,1194282.8,29682,5600,1.2969971e-06,-31.969193,-817.22235,36.061665,0.02160627,9.999994,56,100,[-1.865  0.874 -1.932  1.45  -2.702],0.7772233,13.203331,15.529673,-1.3061585
0.48537526,6.092202,-692.86804,45.885548,242.36626386642456,,0.78248787,6.9530745,-571.8655,5.13,41.27649277447317,0.011026793,352621.9,30195,5700,1.9073487e-07,-20.679615,-810.8606,38.486137,0.024377314,9.999999,57,100,[-1.941  0.829 -1.941  1.517 -2.725],0.7594426,10.811573,13.098382,-1.3114256
0.35766336,5.983158,-733.6846,28.686874,245.76495814323425,,1.0849171,5.2774816,-648.678,4.99,39.87797063557154,0.020272182,696401.94,30694,5800,4.005432e-07,-19.35765,-801.72003,31.495054,0.02057644,9.999995,58,100,[-1.941  0.82  -1.946  1.491 -2.73 ],0.8607486,7.4463983,10.49138,-1.3057578
0.29955184,6.23763,-692.4982,43.9253,249.78228735923767,,0.70483696,4.5064626,-584.24084,5.33,43.27326011905123,0.024291785,301194.94,31227,5900,-5.4931643e-06,-22.599052,-816.16455,23.869522,0.019358268,9.999991,59,100,[-1.936  0.805 -1.934  1.472 -2.725],0.7676325,5.013759,13.370256,-1.305666
0.36157146,5.9833364,-698.65204,47.249516,253.49482226371765,,0.8865157,5.3089137,-594.73016,4.99,39.878418914879674,0.022650668,467390.8,31726,6000,1.7166137e-06,-29.217285,-806.7971,42.107635,0.02041078,9.999999,60,100,[-1.936  0.796 -1.935  1.449 -2.725],0.79038095,6.577197,12.75773,-1.3061447
0.8856545,6.100008,-653.4391,45.798546,256.82430934906006,,0.88668185,12.944745,-539.1728,5.14,41.37701567204388,0.0125130955,465254.53,32240,6100,-1.4495849e-06,-30.666935,-811.1441,82.904816,0.03714147,9.999996,61,100,[-1.934  0.805 -1.932  1.474 -2.725],0.7149561,4.588625,12.609001,-1.3002928
0.1062295,6.1446095,-804.1126,89.997086,260.7457001209259,,0.38314074,1.1331336,-737.42975,5.2,41.97595849739946,0.348757,89558.92,32760,6200,-1.5830993e-06,-31.183369,-823.02203,1.7478557,0.010858451,9.999989,62,100,[-1.936  0.82  -1.956  1.428 -2.719],0.968911,3.69002,16.20994,-1.3081976
0.29444197,5.982791,-746.74274,56.40173,264.85403656959534,,1.0093238,4.8325725,-659.36536,4.99,39.87702233773202,0.0156215355,601789.06,33259,6300,-4.196167e-07,-29.20963,-809.05524,19.44725,0.019032165,9.999984,63,100,[-1.933  0.804 -1.944  1.43  -2.727],0.8744411,6.9208655,13.316501,-1.2856442
0.84522516,6.0544004,-629.572,37.14071,268.2740812301636,,1.00883,12.355553,-515.80853,5.08,40.77817379833815,9.660494e-05,604887.0,33767,6400,1.335144e-06,-40.091957,-807.00507,75.1251,0.038810097,9.999999,64,100,[-1.931  0.777 -1.879  1.475 -2.705],0.6835759,5.5821576,10.962331,-1.4580013
0.6939146,6.2733974,-668.5186,43.455692,272.96867871284485,,0.78247535,9.474417,-536.9661,5.38,43.77530352799381,0.008117407,370061.9,34305,6500,1.4877319e-06,-23.093819,-817.44415,81.131516,0.030521965,9.99995,65,100,[-1.978  0.863 -1.756  1.37  -2.877],0.7074508,6.8225503,12.53712,-1.4512805
0.34980863,6.2523775,-692.4718,43.805126,277.08221888542175,,1.1277729,5.278993,-598.0448,5.35,43.47509019022332,0.02084469,791327.8,34840,6600,-1.1062622e-06,-22.762407,-816.7195,26.534386,0.021131506,9.999991,66,100,[-1.973  0.857 -1.758  1.346 -2.87 ],0.783678,10.632774,14.5182085,-1.4498367
0.8814691,6.307888,-736.07446,43.021587,281.29991245269775,,1.1810766,11.933126,-606.809,5.43,44.275888473560926,0.0016097047,826444.75,35383,6700,1.5449524e-06,-23.534504,-818.7094,75.31459,0.035880774,9.99999,67,100,[-1.973  0.865 -1.758  1.366 -2.869],0.79761976,9.078992,14.672469,-1.4502797
0.47357467,6.166769,-739.2879,44.95599,285.8517208099365,,0.8551214,6.9460354,-628.7838,5.23,42.2760816498696,0.01255179,438617.22,35906,6800,-1.14440915e-07,-21.643333,-813.6,38.7713,0.024447713,9.999994,68,100,[-1.962  0.865 -1.755  1.334 -2.869],0.828487,5.6546574,13.013919,-1.4442475
0.49934685,6.2317657,-775.9445,44.096035,289.24678087234497,,0.903856,7.023194,-666.3351,5.32,43.17649062513923,0.0035926704,488070.72,36438,6900,4.615784e-06,-32.384827,-815.9713,44.171444,0.025193984,9.999996,69,100,[-1.966  0.854 -1.762  1.313 -2.863],0.8740342,5.856844,13.731288,-1.4436936
0.10782817,6.252137,-777.6541,52.84515,292.77176570892334,,0.29583272,1.0918868,-719.1907,5.35,43.474460508332804,0.2720966,52888.34,36973,7000,-5.0735475e-06,-32.668255,-818.9721,1.5537738,0.011202186,9.999997,70,100,[-1.956  0.841 -1.755  1.294 -2.863],0.9403938,1.8070095,13.612824,-1.4828519
0.14284575,6.1658707,-743.4931,44.922745,297.31319403648376,,0.43615147,1.4607787,-669.906,5.23,42.27370814206801,0.007513849,113720.52,37496,7100,2.0599366e-06,-31.52618,-813.55334,9.111981,0.013043122,9.999985,71,100,[-1.976  0.795 -1.772  1.333 -2.902],0.8799016,2.3400266,12.756772,-1.5097872
0.105989106,6.166527,-796.76636,53.99539,301.95398712158203,,0.2308328,1.0624323,-737.06555,5.23,42.2754551591212,0.10862252,32729.766,38019,7200,-1.2779236e-06,-31.518944,-815.8722,1.8104806,0.010863284,9.999996,72,100,[-2.044  0.858 -1.816  1.289 -2.929],0.96720564,1.577913,13.480337,-1.5270278
0.85683,6.354045,-664.642,51.521374,305.50197982788086,,1.1869433,12.768033,-539.9844,5.5,44.97360660492254,0.00311661,850054.9,38569,7300,-4.386902e-07,-44.079273,-822.6091,88.87193,0.03800097,9.999995,73,100,[-2.069  0.874 -1.856  1.279 -2.946],0.70924234,9.105797,14.701421,-1.539165
0.37888625,6.123109,-704.5304,36.28451,309.4290146827698,,0.54280317,4.5355644,-610.5844,5.17,41.67819384179204,0.026975458,176340.62,39086,7400,-1.4877319e-06,-30.957462,-809.5707,26.093378,0.02375663,9.999984,74,100,[-2.072  0.804 -1.786  1.356 -2.958],0.80388796,3.062378,12.688758,-1.4961743
0.15345465,6.1292124,-705.78217,54.59782,313.3033103942871,,0.7757667,2.3489861,-637.77167,5.18,41.7746530612281,0.045790277,356337.4,39604,7500,9.918213e-07,-31.013775,-814.5239,5.698057,0.014001071,9.999997,75,100,[-1.967  0.782 -1.703  1.348 -2.915],0.8411202,4.5898805,14.967743,-1.5337625
0.20330703,6.1883125,-780.3124,53.799427,318.4823031425476,,1.0091437,3.0584202,-704.98016,5.26,42.57524159190264,0.021759946,608488.8,40130,7600,-4.348755e-06,-21.91981,-816.6632,9.316153,0.01658864,9.99999,76,100,[-1.981  0.753 -1.691  1.388 -2.953],0.9249683,8.642254,13.308688,-1.5452341
0.60862875,6.188368,-710.37006,62.856323,322.2816140651703,,1.034181,8.833145,-592.9537,5.26,42.5753873672781,0.004721427,648931.56,40656,7700,-8.010864e-07,-31.804203,-818.81604,52.312225,0.028728487,9.99999,77,100,[-1.997  0.749 -1.746  1.413 -2.964],0.7808728,7.7245536,13.857461,-1.5533775
0.9515297,6.0383253,-721.1738,37.32858,325.747118473053,,1.8531995,14.013174,-602.2299,5.06,40.576886914606945,0.012561878,2031392.0,41162,7800,2.0980835e-06,-29.916832,-806.39636,76.72877,0.038993623,9.99997,78,100,[-2.002  0.755 -1.752  1.383 -2.972],0.800071,16.848963,10.722606,-1.5435501
0.94985175,6.196458,-655.0026,62.72285,329.28078174591064,,1.0510435,13.678339,-535.93005,5.27,42.67766179921585,0.011596718,664711.25,41689,7900,-3.1280517e-06,-22.004093,-819.1141,100.38584,0.038886555,9.999999,79,100,[-2.023  0.752 -1.779  1.359 -2.962],0.70769256,8.032221,13.437746,-1.5166869
0.10486611,6.2939243,-809.04266,70.35676,334.025634765625,,0.1391693,1.0232685,-749.3926,5.41,44.075032365177975,0.6232328,11701.841,42230,8000,-6.3705443e-06,-23.353092,-824.6466,1.0817045,0.010966069,9.999987,80,100,[-2.033  0.802 -1.814  1.296 -2.936],0.9784106,1.3535635,14.295895,-1.5292122
0.26215947,6.21809,-725.70233,35.03271,337.57670283317566,,0.94208777,4.6146064,-638.19336,5.3,42.97792666712554,0.021775374,540764.9,42760,8100,3.8146973e-06,-32.211563,-813.03485,16.478355,0.019317808,9.999996,81,100,[-2.017  0.78  -1.804  1.312 -2.948],0.83696,5.3753324,12.475842,-1.5091286
