InitialReturnStd,InitialReturnMax,MeanIWNorm,StdIWNorm,J_sample_variance,MinIWNorm,InitialReturnMin,MinIW,ReturnStepMaxmin,Weights,MeanIW,InitialBound,Bound,Iteration,ReturnStepMax,TimestepsSoFar,ESSClassic,EmpiricalD2,EntropyCoefficient,InitialReturnMean,MaxIWNorm,EpThisIter,ReturnMeanIW,MaxIW,EpRewMean,EpLenMean,StdIW,TimeElapsed,ESSRenyi,MeanEntropy,EpisodesSoFar
61.56936,114.53577,0.011026415,0.009856465,4633.106,0.0032357818,-144.89429,0.32357818,9.908054,[-0.485  1.37  -2.254 -2.075 -1.046],1.1026416,-14.020252,-8.396181,61,10.0,829537,55.58491,1.2688309,10.0,1.8310546e-06,0.092401706,100,7.794362,9.2401705,2255.969169496207,226.64,0.9856465,1439.4475378990173,78.812706,0.37988117,6100
109.489624,138.75787,0.010116295,0.002192901,10173.035,0.0047362195,-689.15594,0.47362196,9.903494,[-0.491  1.403 -2.253 -2.08  -1.039],1.0116295,-80.60519,-77.32911,62,10.0,850892,95.512,1.0502427,10.0,1.8310548e-05,0.015743501,100,5.446339,1.5743501,2125.1862659027865,213.55,0.2192901,1469.180822610855,95.21609,0.37229306,6200
105.19353,115.07019,0.010079396,0.0010712796,10991.887,0.0067188228,-869.6482,0.6718823,9.907732,[-0.491  1.404 -2.263 -2.092 -1.047],1.0079396,-102.78676,-102.14378,63,10.0,873458,98.883,1.0107309,10.0,3.3569337e-05,0.014535736,100,1.256953,1.4535737,2246.1770732893465,225.66,0.107127964,1501.8669245243073,98.93831,0.36789274,6300
88.55109,137.31512,0.00988609,0.0024658206,8166.978,0.005333034,-573.52136,0.5333034,9.901323,[-0.493  1.41  -2.264 -2.096 -1.051],0.988609,-66.562904,-62.588116,64,10.0,894508,94.14317,1.0516096,10.0,-9.033203e-05,0.018891592,100,5.745736,1.8891592,2094.6029864038833,210.5,0.24658208,1533.6872885227203,95.09232,0.369765,6400
94.06173,135.2381,0.009807197,0.0017980612,8893.53,0.005591458,-726.9335,0.5591458,9.903017,[-0.497  1.42  -2.287 -2.09  -1.049],0.98071975,-85.33316,-82.89646,65,10.0,915644,96.74791,1.032162,10.0,-2.4414062e-06,0.014111148,100,3.8698177,1.4111148,2103.340314030397,211.36,0.17980613,1568.5288236141205,96.88402,0.36848965,6500
144.65045,130.69861,0.010663726,0.0030990366,20543.54,0.005480418,-832.06036,0.5480418,9.904243,[-0.496  1.428 -2.297 -2.095 -1.05 ],1.0663728,-98.2213,-93.44674,66,10.0,937324,92.21206,1.0848572,10.0,-2.6245118e-05,0.024658477,100,9.103811,2.4658477,2157.6081757361203,216.8,0.30990368,1604.4787352085114,92.17803,0.35913262,6600
104.4057,127.42529,0.010100617,0.0018406729,11308.034,0.0071495124,-865.8808,0.7149513,9.906765,[-0.491  1.431 -2.306 -2.092 -1.06 ],1.0100619,-102.457016,-100.89739,67,10.0,959438,96.785835,1.025602,10.0,-2.8686523e-05,0.0174248,100,2.8987818,1.74248,2201.079385393453,221.14,0.18406731,1637.3891627788544,97.50371,0.36010784,6700
179.65253,130.23816,0.01005578,0.0023989535,29504.87,0.0042021824,-838.3303,0.42021823,9.905642,[-0.491  1.439 -2.31  -2.092 -1.059],1.005578,-99.07301,-95.3772,68,10.0,981444,94.61517,1.0531524,10.0,-1.2207031e-05,0.017143229,100,6.4613376,1.7143229,2190.2061215594495,220.06,0.23989534,1672.0211176872253,94.95302,0.35289115,6800
164.31549,138.49268,0.010111872,0.0019552247,25419.977,0.005551553,-854.85736,0.5551553,9.913244,[-0.485  1.427 -2.322 -2.091 -1.066],1.0111873,-101.16931,-96.23221,69,10.0,1004716,96.39598,1.0474184,10.0,1.2207031e-06,0.015424117,100,7.458605,1.5424118,2317.0914590686925,232.72,0.19552246,1707.497632741928,95.47283,0.3460976,6900
161.85645,137.97662,0.009967051,0.0028523218,26406.938,0.004347192,-855.3186,0.43471923,9.909586,[-0.483  1.432 -2.334 -2.089 -1.073],0.9967052,-101.293785,-98.013405,70,10.0,1027513,92.43029,1.0628936,10.0,-5.2490235e-05,0.021342324,100,6.5722027,2.1342325,2269.3826131208302,227.97,0.2852322,1740.1619999408722,94.082794,0.34130684,7000
85.30151,111.95282,0.009960518,0.0020912183,6397.531,0.00606392,-599.30286,0.606392,9.913912,[-0.48   1.434 -2.335 -2.081 -1.078],0.99605185,-69.98621,-67.173225,71,10.0,1051420,95.778175,1.036894,10.0,2.9907227e-05,0.015915874,100,4.158722,1.5915874,2380.3945857786184,239.07,0.20912181,1778.8938343524933,96.44188,0.34090972,7100
119.80722,125.818665,0.009999018,0.00049062725,13907.689,0.008814926,-857.4081,0.8814926,9.909151,[-0.475  1.434 -2.358 -2.085 -1.078],0.99990183,-101.60145,-100.55096,72,10.0,1074101,99.75981,1.0032842,10.0,7.324219e-05,0.011062244,100,1.232347,1.1062244,2257.782688967639,226.81,0.04906272,1812.1262049674988,99.67265,0.33996105,7200
91.951004,112.53833,0.009483524,0.0024708626,6069.509,0.0048004105,-598.64453,0.48004106,9.913965,[-0.477  1.44  -2.365 -2.089 -1.079],0.9483523,-69.91906,-65.51773,73,10.0,1098050,93.643234,1.0677059,10.0,1.7700195e-05,0.01698384,100,6.9440107,1.698384,2384.5844053349933,239.49,0.24708629,1847.7726900577545,93.65875,0.3298354,7300
133.87402,117.329895,0.010115747,0.0010057063,18305.195,0.0074148844,-871.79333,0.74148846,9.91029,[-0.477  1.444 -2.376 -2.1   -1.089],1.0115747,-103.474075,-102.121956,74,10.0,1121136,99.02126,1.0102341,10.0,1.2207031e-05,0.013386418,100,1.8846232,1.3386419,2298.2308403992974,230.86,0.10057062,1884.5041213035583,98.98695,0.3310834,7400
52.881348,95.88727,0.0113324,0.028088426,68510.62,0.0002739169,-143.77197,0.02739169,9.911358,[-0.476  1.445 -2.386 -2.098 -1.088],1.13324,-14.29753,2.4686122,75,10.0,1144564,13.998874,4.8535423,10.0,3.4179688e-05,0.24932739,100,37.957096,24.93274,2332.4019917194078,234.28,2.8088427,1920.481686592102,20.603508,0.33041492,7500
87.30037,94.83429,0.010283655,0.0013303963,6553.0605,0.0069756852,-758.70166,0.69756854,9.918938,[-0.436  1.414 -2.368 -2.088 -1.089],1.0283656,-89.61755,-88.764725,76,10.0,1169695,98.3539,1.0135729,10.0,-0.00010131836,0.013506781,100,1.4953147,1.3506782,2502.897186336974,251.31,0.13303964,1957.086731672287,98.66088,0.32900456,7600
101.28495,97.36987,0.0100664385,0.0010257707,10326.408,0.007843699,-895.96735,0.78436995,9.91753,[-0.434  1.413 -2.372 -2.093 -1.09 ],1.0066438,-106.443085,-105.824486,77,10.0,1194630,98.972305,1.0106843,10.0,1.7700195e-05,0.012741413,100,1.230608,1.2741413,2483.2023240951726,249.35,0.102577075,1992.6622550487518,98.94287,0.32627052,7700
59.74551,95.47333,0.01053242,0.004948592,4681.4707,0.003490852,-387.48257,0.3490852,9.915039,[-0.433  1.415 -2.372 -2.092 -1.093],1.0532421,-44.193977,-41.511524,78,10.0,1219076,81.91666,1.1415184,10.0,4.7302245e-05,0.032376587,100,5.9600034,3.2376587,2434.199859818066,244.46,0.49485922,2022.595402956009,87.60262,0.32321274,7800
157.87383,118.81818,0.00981566,0.0014700682,21859.945,0.0068085096,-864.46545,0.680851,9.917131,[-0.432  1.426 -2.383 -2.081 -1.096],0.98156595,-102.64282,-99.6951,79,10.0,1243967,97.80617,1.0180881,10.0,2.2583008e-05,0.014682751,100,3.9168537,1.4682752,2478.7716954695634,248.91,0.14700681,2055.640815258026,98.22333,0.3216257,7900
122.443146,102.117615,0.010118445,0.0011003595,13780.193,0.0071405387,-871.36865,0.71405387,9.917692,[-0.428  1.42  -2.396 -2.081 -1.097],1.0118446,-103.50418,-102.45813,80,10.0,1269001,98.83123,1.0145082,10.0,-1.2207031e-06,0.013664076,100,1.8696728,1.3664076,2493.0809822844494,250.34,0.11003595,2092.8882250785828,98.56992,0.31639987,8000
47.06228,77.150635,0.037386987,0.30016243,3296173.5,2.6570538e-05,-124.02014,0.002657054,9.922045,[-0.429  1.424 -2.402 -2.085 -1.103],3.7386987,-12.025305,77.75536,81,10.0,1295757,1.527715,55.323208,10.0,,3.0136883,100,187.54674,301.36884,2665.1521036963222,267.56,30.016243,2131.6709876060486,1.8075597,0.31860194,8100
172.9201,120.931274,0.009977563,0.00077205437,28409.201,0.0078736665,-872.3278,0.7873666,9.917942,[-0.456  1.465 -2.409 -2.014 -1.1  ],0.99775636,-103.651886,-102.62462,82,10.0,1320757,99.40482,1.0074391,10.0,1.2207031e-06,0.012374933,100,1.4568453,1.2374933,2489.7281308573683,250.0,0.077205434,2173.0940930843353,99.26158,0.3153095,8200
121.18439,90.32544,0.010134715,0.0005570212,14711.008,0.00906967,-893.023,0.906967,9.92383,[-0.455  1.464 -2.419 -2.015 -1.104],1.0134714,-106.21948,-105.6157,83,10.0,1347708,99.69882,1.00299,10.0,-4.1503907e-05,0.011508791,100,0.76221013,1.1508791,2684.817247024344,269.51,0.05570212,2211.2847764492035,99.70189,0.31580234,8300
52.18697,92.80737,0.011539143,0.015433804,9954.565,7.068329e-05,-126.584595,0.0070683286,9.919546,[-0.454  1.464 -2.429 -2.014 -1.103],1.1539143,-12.345436,4.308469,84,10.0,1372938,35.85575,2.5310488,10.0,-7.5683594e-05,0.12013208,100,26.104898,12.013208,2512.8360502436703,252.3,1.5433805,2247.5211148262024,39.509315,0.28683212,8400
170.78194,120.050354,0.00993288,0.0012981596,28438.482,0.0074200383,-873.3134,0.74200386,9.917534,[-0.434  1.452 -2.428 -2.017 -1.132],0.99328804,-104.090256,-102.35847,85,10.0,1397944,98.3206,1.0185741,10.0,3.4179688e-05,0.013957499,100,2.7422266,1.3957499,2490.2741901466934,250.06,0.12981597,2285.8155496120453,98.17646,0.28466782,8500
102.65737,85.45697,0.010008869,0.00050584826,10599.716,0.008892768,-907.88635,0.8892768,9.922516,[-0.431  1.449 -2.436 -2.02  -1.134],1.0008868,-108.346245,-108.01597,86,10.0,1424582,99.74522,1.0028721,10.0,-4.272461e-06,0.011634575,100,0.50455374,1.1634575,2653.4604679365357,266.38,0.050584823,2324.6985704898834,99.71361,0.28319636,8600
110.093544,95.44818,0.010397122,0.0025262781,11339.457,0.00530568,-749.2516,0.530568,9.920013,[-0.431  1.452 -2.437 -2.021 -1.136],1.0397123,-88.93223,-85.61333,87,10.0,1450344,94.42527,1.0586641,10.0,1.2207031e-05,0.019213123,100,6.06524,1.9213123,2565.877802241405,257.62,0.25262782,2365.3996455669403,94.45867,0.27389154,8700
193.47653,115.77417,0.009979537,0.0008573522,36316.418,0.0076121762,-877.56036,0.76121765,9.921427,[-0.43   1.454 -2.446 -2.025 -1.145],0.9979537,-104.73981,-103.52745,88,10.0,1476582,99.26734,1.0077085,10.0,3.173828e-05,0.011624758,100,1.6544544,1.1624758,2613.474757297745,262.38,0.08573523,2404.736349582672,99.23504,0.2710308,8800
126.64679,94.88135,0.010087802,0.0009621178,15518.82,0.007571129,-898.49365,0.7571129,9.921099,[-0.43   1.457 -2.459 -2.029 -1.148],1.0087804,-107.33226,-106.64022,89,10.0,1502459,99.098595,1.009023,10.0,-1.0375977e-05,0.012582013,100,1.2181325,1.2582014,2577.4753854764385,258.77,0.096211776,2443.220773935318,99.105774,0.26795313,8900
101.406006,85.20825,0.010203612,0.0016733923,10584.71,0.0069766003,-908.14404,0.69766,9.923719,[-0.428  1.451 -2.462 -2.026 -1.151],1.0203612,-108.54496,-107.13249,90,10.0,1529262,97.38083,1.0223392,10.0,-1.0986329e-05,0.016275376,100,2.6630163,1.6275377,2670.056840610328,268.03,0.16733922,2483.847858428955,97.81489,0.26644382,9000
46.243534,75.71039,0.011012527,0.012380574,6536.0244,0.0008005002,-106.361694,0.08005002,9.927156,[-0.428  1.459 -2.449 -2.041 -1.153],1.1012527,-10.362138,-2.4718804,91,10.0,1556747,44.171856,2.4952295,10.0,1.8310548e-05,0.08020934,100,15.332232,8.020934,2738.465495827279,274.85,1.2380573,2523.2041940689087,40.076473,0.27730814,9100
100.386925,76.971924,0.010013542,0.00037415107,10238.942,0.009286464,-906.3713,0.92864645,9.927139,[-0.411  1.47  -2.456 -2.046 -1.142],1.0013542,-108.23437,-107.892494,92,10.0,1584655,99.860565,1.001787,10.0,-8.4228515e-05,0.010939628,100,0.44876993,1.0939628,2780.610615579877,279.08,0.037415106,2563.886920452118,99.821625,0.27652362,9200
163.61855,93.46777,0.010133885,0.0012006222,27235.947,0.0075752377,-899.8493,0.7575238,9.927238,[-0.412  1.475 -2.457 -2.05  -1.142],1.0133886,-107.443344,-106.779205,93,10.0,1612553,98.6158,1.0132911,10.0,1.0986329e-05,0.013247941,100,1.3553753,1.324794,2779.6286440701892,278.98,0.12006222,2606.885378599167,98.688324,0.28039774,9300
134.96051,84.31885,0.0102811,0.002826958,11348.181,0.0050271493,-777.78613,0.50271493,9.925625,[-0.41   1.475 -2.456 -2.05  -1.139],1.0281101,-92.45508,-87.414635,94,10.0,1640380,92.9708,1.0723372,10.0,-8.972168e-05,0.020915493,100,8.480444,2.0915494,2772.329417369401,278.27,0.28269583,2644.4984035491943,93.25425,0.27491102,9400
75.60873,71.82544,0.0099614635,0.0009201503,5328.9717,0.0074000903,-639.39166,0.74000907,9.926193,[-0.409  1.47  -2.467 -2.059 -1.144],0.9961464,-75.56005,-74.64257,95,10.0,1668389,99.153984,1.0067055,10.0,9.765625e-06,0.012738935,100,1.1944256,1.2738935,2790.5404970290147,280.09,0.092015035,2685.054610490799,99.333916,0.27342835,9500
165.80627,98.04266,0.009922612,0.0016241192,23067.05,0.005871449,-885.2583,0.5871449,9.92417,[-0.409  1.477 -2.473 -2.067 -1.146],0.9922612,-105.6873,-103.76094,96,10.0,1695605,97.39084,1.024187,10.0,-2.4414063e-05,0.013893975,100,3.248784,1.3893975,2711.258338279106,272.16,0.16241193,2726.067487478256,97.63842,0.27151895,9600
85.871765,76.00226,0.010035923,0.00089545513,7253.2344,0.0077538653,-751.9909,0.7753866,9.927359,[-0.408  1.472 -2.481 -2.072 -1.147],1.0035923,-89.384575,-88.90614,97,10.0,1723441,99.210175,1.0080884,10.0,-5.859375e-05,0.012986665,100,0.8702625,1.2986665,2773.4670636912783,278.36,0.089545526,2766.1766102313995,99.197655,0.2695017,9700
159.64035,92.96069,0.010037371,0.001148171,25597.148,0.006675753,-889.3131,0.6675753,9.923597,[-0.408  1.477 -2.487 -2.074 -1.149],1.0037371,-106.22316,-105.622604,98,10.0,1750643,98.708405,1.0090265,10.0,4.272461e-06,0.012975617,100,1.1138196,1.2975618,2709.786737739081,272.02,0.11481711,2809.2889716625214,99.10542,0.26722127,9800
77.92581,73.01416,0.009970888,0.0008582967,5601.77,0.008389624,-652.7468,0.83896244,9.926453,[-0.408  1.479 -2.491 -2.072 -1.152],0.9970888,-77.27269,-76.62528,99,10.0,1778710,99.264465,1.0068396,10.0,-6.164551e-05,0.011907086,100,0.9317156,1.1907086,2796.352251635505,280.67,0.085829675,2850.5180921554565,99.32069,0.26607573,9900
87.4241,66.40265,0.009852707,0.001102937,6428.951,0.0070708403,-774.27893,0.70708406,9.926331,[-0.408  1.482 -2.496 -2.079 -1.153],0.98527074,-94.82938,-94.05766,100,10.0,1807001,98.76241,1.0113622,,4.333496e-05,0.012819855,100,1.3089707,1.2819855,2818.6534932697687,282.91,0.11029371,2891.2220435142517,98.87655,0.2635873,10000
102.18537,70.52063,0.010007032,0.0011454871,10663.259,0.008005387,-921.9574,0.8005387,9.9279,[-0.406  1.481 -2.502 -2.08  -1.155],1.0007033,-112.91623,-112.0642,101,10.0,1835888,98.706635,1.0107808,,3.173828e-05,0.01393044,100,1.4590933,1.393044,2878.258920059628,288.87,0.114548706,2931.446440935135,98.93342,0.26627243,10100
108.75184,74.81061,0.010068769,0.0008181694,11426.622,0.008225528,-908.5319,0.8225528,9.929426,[-0.406  1.486 -2.502 -2.082 -1.153],1.0068768,-111.27194,-110.49055,102,10.0,1864546,99.34404,1.0065055,,4.272461e-05,0.012145008,100,1.1427819,1.2145008,2855.6598810397395,286.58,0.08181694,2971.842111349106,99.35365,0.26684335,10200
98.94996,67.115845,0.010249645,0.0013547185,9437.953,0.007316514,-906.35284,0.7316514,9.933985,[-0.406  1.488 -2.524 -2.085 -1.152],1.0249646,-111.00506,-109.82759,103,10.0,1894323,98.283035,1.0192313,,4.699707e-05,0.014031526,100,2.2398148,1.4031526,2967.8392733246455,297.77,0.13547185,3014.886556148529,98.11315,0.26315498,10300
87.681694,69.67261,0.009958949,0.000684995,7168.991,0.008420335,-792.51843,0.8420335,9.929371,[-0.405  1.493 -2.526 -2.087 -1.156],0.99589485,-97.06324,-96.57102,104,10.0,1922868,99.52914,1.00494,,5.0048828e-05,0.011809859,100,0.7317191,1.1809859,2844.3908455330993,285.45,0.068499506,3054.020763874054,99.50842,0.26168114,10400
40.232174,60.421814,0.036663666,0.2903406,2330580.2,6.097622e-05,-114.17041,0.006097622,9.92985,[-0.405  1.496 -2.534 -2.091 -1.157],3.6663666,-13.982959,79.50323,105,10.0,1952321,1.5695877,37.32816,,3.6621093e-06,2.919885,100,164.93462,291.9885,2934.9386522908217,294.53,29.03406,3094.5805294513702,2.6789427,0.28580117,10500
138.29141,76.743286,0.010201006,0.001338535,18802.852,0.0077035567,-916.57526,0.7703557,9.930189,[-0.393  1.532 -2.514 -2.046 -1.133],1.0201007,-112.25705,-111.174736,106,10.0,1981521,98.30739,1.0155362,,4.0893556e-05,0.014223122,100,1.9510164,1.4223123,2909.7807864207966,292.0,0.1338535,3141.880877494812,98.470146,0.28198466,10600
104.60852,66.03876,0.010190842,0.001110392,10895.406,0.0054615107,-927.28326,0.5461511,9.931103,[-0.391  1.531 -2.519 -2.046 -1.137],1.0190842,-113.56847,-112.71554,107,10.0,2011486,98.82669,1.0101941,,8.4228515e-05,0.013612187,100,1.4303985,1.3612187,2986.1505316977996,299.65,0.11103921,3199.6557841300964,98.99088,0.27908632,10700
170.82848,98.00409,0.009848951,0.001551613,25405.701,0.0067915497,-885.3474,0.679155,9.929205,[-0.391  1.534 -2.525 -2.047 -1.14 ],0.98489517,-108.43254,-105.25136,108,10.0,2039754,97.57819,1.0226989,,-7.141113e-05,0.014022581,100,4.4048643,1.4022582,2816.771341331443,282.68,0.1551613,3242.3689019680023,97.780495,0.27401194,10800
164.97124,79.953735,0.010189201,0.0013636976,26669.49,0.0069050286,-913.3468,0.6905029,9.932659,[-0.392  1.537 -2.536 -2.053 -1.145],1.0189202,-111.86175,-111.00876,109,10.0,2070081,98.24028,1.0145061,,-6.347656e-05,0.014365065,100,1.6613461,1.4365065,3022.459952871461,303.27,0.13636975,3296.523985862732,98.57013,0.27200726,10900
95.73498,63.1261,0.010043911,0.000722676,8168.9766,0.00815781,-677.5847,0.81578106,9.933048,[-0.39   1.536 -2.539 -2.057 -1.147],1.0043911,-82.986885,-82.29695,110,10.0,2100589,99.48496,1.0066128,,-3.967285e-05,0.011726878,100,0.96382785,1.1726878,3040.557169269666,305.08,0.0722676,3345.818686246872,99.34306,0.2724959,11000
203.30852,91.53906,0.010325517,0.001338468,41141.293,0.007091302,-901.76117,0.7091302,9.934624,[-0.389  1.533 -2.546 -2.058 -1.146],1.0325518,-110.44267,-109.06044,111,10.0,2131112,98.34744,1.0179824,,6.8969726e-05,0.014224717,100,2.3708806,1.4224718,3042.2893652895523,305.23,0.13384682,3394.771144628525,98.23353,0.26745838,11100
95.82509,65.079285,0.009906408,0.00063281826,7752.696,0.0078265965,-590.67786,0.78265965,9.932034,[-0.388  1.534 -2.552 -2.061 -1.151],0.9906409,-72.343,-71.53109,112,10.0,2161122,99.59359,1.0042099,,-3.0517578e-05,0.011306997,100,0.9639887,1.1306998,2990.7707890371616,300.1,0.06328183,3444.147258043289,99.58078,0.26575413,11200
146.23131,79.759766,0.01000271,0.00059046416,20614.627,0.0083633,-913.56024,0.83633006,9.929575,[-0.388  1.532 -2.562 -2.061 -1.153],1.000271,-111.887825,-111.197716,113,10.0,2190556,99.652756,1.0040009,,1.2207031e-06,0.011481904,100,0.9137149,1.1481905,2933.008255196313,294.34,0.059046414,3484.2339403629303,99.6015,0.2670875,11300
148.67381,92.21979,0.009983491,0.0018739052,18838.877,0.0056151436,-890.98816,0.5615144,9.924,[-0.388  1.531 -2.568 -2.062 -1.152],0.99834913,-109.12338,-106.37797,114,10.0,2217713,96.59677,1.0324036,,-6.0424805e-05,0.015323775,100,4.4992523,1.5323775,2705.3594923762475,271.57,0.18739052,3529.848913669586,96.86134,0.26680878,11400
126.70704,74.15729,0.009926192,0.001399837,15379.806,0.00735085,-909.1548,0.735085,9.930582,[-0.385  1.526 -2.577 -2.068 -1.152],0.9926193,-111.34825,-110.16562,115,10.0,2247059,98.04999,1.0185783,,1.8920899e-05,0.013865264,100,2.2122169,1.3865265,2924.386098534704,293.46,0.13998368,3574.4613511562347,98.176056,0.26452816,11500
178.92203,88.31799,0.010151698,0.0012618866,31951.766,0.0068362984,-905.02783,0.6836299,9.930418,[-0.383  1.525 -2.58  -2.071 -1.154],1.0151699,-110.842865,-109.38816,116,10.0,2276181,98.478386,1.0149488,,-4.0283205e-05,0.013395503,100,2.2800784,1.3395504,2902.0400353061914,291.22,0.12618867,3617.7058560848236,98.52713,0.26087326,11600
153.30359,83.870605,0.0100741135,0.0009473984,22658.2,0.007629044,-909.46875,0.7629044,9.930628,[-0.382  1.528 -2.587 -2.07  -1.158],1.0074114,-111.38679,-109.790726,117,10.0,2305072,99.123344,1.0098261,,-6.164551e-05,0.012640468,100,2.1419103,1.2640468,2879.0513930818684,288.91,0.09473985,3670.336881160736,99.026955,0.25720945,11700
86.836754,53.932556,0.010080564,0.00060566363,6921.976,0.007912413,-790.98785,0.79124135,9.938377,[-0.381  1.526 -2.601 -2.068 -1.162],1.0080565,-96.8759,-96.08338,118,10.0,2337065,99.64031,1.0033187,,-7.080078e-05,0.011696217,100,0.9530701,1.1696217,3189.403981855139,319.93,0.06056637,3720.1155569553375,99.66923,0.25679898,11800
58.99303,55.979492,0.00998844,0.0006032805,3255.8657,0.008383835,-463.208,0.8383835,9.936258,[-0.382  1.53  -2.608 -2.07  -1.162],0.99884397,-56.731117,-56.36053,119,10.0,2367963,99.63654,1.0046268,,4.8217775e-05,0.011612664,100,0.5017191,1.1612664,3079.920053732748,308.98,0.06032805,3774.1163563728333,99.53946,0.2557744,11900
36.723087,43.32782,0.01040295,0.004265851,1405.1346,0.004109004,-176.17694,0.4109004,9.939777,[-0.382  1.531 -2.612 -2.074 -1.163],1.040295,-21.577177,-19.316391,120,10.0,2400695,85.605385,1.1338066,,3.6621093e-06,0.020657586,100,3.6590664,2.0657587,3263.3059241982014,327.32,0.4265851,3826.903495788574,88.19846,0.25219774,12000
52.29264,50.331238,0.010228973,0.0022558582,2210.4868,0.006172809,-395.24536,0.6172809,9.9356365,[-0.382  1.548 -2.624 -2.073 -1.167],1.0228972,-48.407433,-46.577515,121,10.0,2432235,95.36196,1.0432888,,4.1503907e-05,0.01992384,100,2.8666072,1.992384,3143.813785154953,315.4,0.22558582,3893.5827741622925,95.85073,0.25174868,12100
136.0043,69.473816,0.0101702735,0.0020823122,13761.21,0.0044320263,-801.4844,0.44320264,9.937407,[-0.379  1.546 -2.635 -2.079 -1.167],1.0170275,-98.16143,-95.59668,122,10.0,2463379,95.97663,1.0432255,,-3.6621095e-05,0.015455625,100,4.663807,1.5455625,3104.619177099464,311.44,0.20823123,3954.9293909072876,95.85655,0.24828097,12200
127.9386,63.290955,0.010084515,0.0008018787,15969.064,0.0084609175,-930.0622,0.84609175,9.934647,[-0.378  1.54  -2.639 -2.083 -1.171],1.0084516,-113.908905,-113.17117,123,10.0,2494474,99.3717,1.0056549,,-9.765625e-06,0.012699698,100,1.0593423,1.2699698,3099.3054688485627,310.95,0.080187865,4018.8856773376465,99.43768,0.24976398,12300
31.96319,46.7099,0.011904711,0.03952604,35292.598,4.47311e-05,-92.08905,0.00447311,9.936981,[-0.377  1.541 -2.648 -2.087 -1.169],1.190471,-11.278502,-3.862255,124,10.0,2526018,8.316878,5.962233,,5.7373047e-05,0.33783534,100,23.677374,33.783535,3144.424753327996,315.44,3.9526043,4084.803126335144,16.77224,0.19885239,12400
119.357,59.56488,0.009944397,0.00093082344,12364.276,0.008168558,-820.2418,0.8168558,9.937384,[-0.376  1.559 -2.649 -2.08  -1.22 ],0.9944396,-100.458786,-99.29776,125,10.0,2557910,99.131454,1.007985,,-8.728027e-05,0.012086174,100,1.5612297,1.2086174,3179.1747791784264,318.92,0.09308234,4154.083045005798,99.207825,0.19678986,12500
182.25659,83.98175,0.010162647,0.0023095529,26811.596,0.004435191,-909.346,0.4435191,9.93264,[-0.375  1.558 -2.657 -2.082 -1.222],1.0162647,-111.37171,-107.99077,126,10.0,2588147,95.08896,1.0433575,,-2.4414063e-05,0.017786337,100,5.76969,1.7786337,3013.481839961181,302.37,0.23095529,4217.163863420486,95.84443,0.190133,12600
32.449142,42.204956,0.009813743,0.0031602622,1013.82623,0.004547515,-102.524414,0.4547515,9.939917,[-0.376  1.56  -2.668 -2.091 -1.229],0.98137426,-12.556593,-11.358096,127,10.0,2621072,90.60438,1.1066245,,3.173828e-05,0.018669989,100,1.8509979,1.8669989,3282.5654403520684,329.25,0.3160262,4286.185741424561,90.36489,0.19189146,12700
135.29286,61.208008,0.010078639,0.0010688049,17898.658,0.00787988,-922.1602,0.78798807,9.940315,[-0.372  1.567 -2.676 -2.09  -1.227],1.0078639,-112.94113,-112.4063,128,10.0,2653164,98.88791,1.0102462,,-2.9907227e-05,0.013169969,100,1.1119335,1.3169969,3199.581508247396,320.92,0.106880486,4351.246965169907,98.98578,0.18957773,12800
84.21673,48.858826,0.01005828,0.0008963015,6404.0513,0.007692357,-796.0853,0.76923573,9.941227,[-0.371  1.569 -2.677 -2.088 -1.229],1.0058281,-97.50015,-96.52811,129,10.0,2685487,99.21219,1.0081459,,-9.765625e-06,0.012246415,100,1.3683447,1.2246416,3222.7596410989977,323.23,0.08963015,4414.886933326721,99.191986,0.1879781,12900
112.00096,51.1084,0.009990467,0.00067997637,11727.766,0.008568594,-922.38965,0.85685945,9.940676,[-0.371  1.573 -2.687 -2.093 -1.231],0.9990467,-112.96922,-112.32341,130,10.0,2718782,99.538895,1.0042887,,-2.1362304e-05,0.012179119,100,0.8877685,1.2179118,3319.5791442056257,332.95,0.06799764,4477.257338285446,99.57297,0.18567988,13000
99.28101,53.08905,0.00990193,0.00089818257,9998.533,0.00799685,-940.2648,0.799685,9.939455,[-0.371  1.575 -2.691 -2.095 -1.233],0.990193,-115.15837,-114.66934,131,10.0,2751119,99.18394,1.0072936,,7.5683594e-05,0.012305238,100,0.908292,1.2305238,3223.868341230798,323.37,0.089818254,4543.514881372452,99.275925,0.18543513,13100
99.45217,49.064453,0.009970601,0.00036690023,9942.937,0.009124933,-944.2687,0.9124933,9.938854,[-0.371  1.579 -2.692 -2.097 -1.233],0.99706006,-115.64882,-115.44581,132,10.0,2783813,99.86475,1.0012062,,3.6621093e-06,0.010982541,100,0.2727337,1.0982542,3259.36250396313,326.94,0.036690027,4609.519510507584,99.87953,0.1853019,13200
27.071054,34.843384,0.009429544,0.008887138,748.56195,0.0015288139,-67.25391,0.15288138,9.942116,[-0.371  1.583 -2.689 -2.101 -1.234],0.94295466,-8.236858,-5.0418005,133,10.0,2818103,52.95869,1.7060609,,2.9907227e-05,0.051398735,100,5.716915,5.1398735,3419.0276535747917,342.9,0.88871384,4682.746002912521,58.614555,0.18505861,13300
