MeanEntropy,ESSClassic,InitialReturnStd,InitialBound,MeanIWNorm,TimeElapsed,InitialReturnMax,MaxIWNorm,ReturnMeanIW,MeanIW,StdIWNorm,MinIW,EpThisIter,InitialReturnMean,Iteration,EpLenMean,MaxIW,InitialReturnMin,J_sample_variance,ReturnStepMaxmin,StdIW,Weights,MinIWNorm,EpisodesSoFar,ReturnStepMax,EpRewMean,ESSRenyi,EmpiricalD2,TimestepsSoFar,Bound
0.73347336,4.5210867,121.10296,-59.58125,0.08712272,30.098319053649902,217.55981,0.74234664,147.96788,1.7424545,0.16120565,0.11661631,20,-3.6621095e-05,11,57.0,14.846932,-171.14575,537511.9,9.641156,3.224113,[-1.055  0.554 -1.74  -1.434 -0.707],0.0058308155,220,9.999993,559.7727423618869,6.1318183,3.2616754,5444,40.36357
0.7304238,19.497204,119.983604,-89.29261,0.052665412,33.81004023551941,226.62128,0.066193454,6.397908,1.0533082,0.008457404,0.76078045,20,-1.0681152e-05,12,57.65,1.3238691,-326.05048,15976.362,9.645463,0.16914807,[-1.043  0.636 -1.784 -1.49  -0.685],0.038039025,240,9.999999,566.2804894098099,19.245237,1.0392182,6597,-84.6288
0.68548214,11.397414,86.95571,-61.598656,0.048529048,36.6235146522522,224.92654,0.17746054,36.15388,0.97058094,0.042161215,0.15441842,20,1.8310548e-05,13,52.0,3.5492105,-104.578705,17245.87,9.607551,0.8432242,[-1.077  0.65  -1.82  -1.53  -0.689],0.007720921,260,9.999999,509.7963501788863,12.377217,1.6158721,7637,-42.14847
0.64207137,7.3378906,78.97577,-51.271664,0.0681944,39.7567720413208,187.21771,0.4160273,63.5347,1.3638879,0.089581035,0.08200398,20,2.1362304e-05,14,55.5,8.320546,-112.45395,129806.54,9.631787,1.7916207,[-1.066  0.686 -1.856 -1.59  -0.733],0.0041001993,280,9.999999,544.7821111423306,7.771779,2.5734134,8747,-18.71463
0.59800255,15.325145,113.77619,-84.001976,0.052957825,43.36457300186157,306.73184,0.12786578,42.761524,1.0591567,0.02924907,0.44742984,20,1.5258789e-06,15,64.35,2.5573153,-138.27017,40216.83,9.682031,0.5849814,[-1.073  0.699 -1.888 -1.438 -0.777],0.022371491,300,9.999999,633.2693020280628,13.559428,1.4749885,10034,-59.258114
0.6318557,7.896025,89.19372,-69.29309,0.050363295,46.50870132446289,253.02252,0.31714,71.158775,1.0072658,0.062355377,0.2685439,20,-1.2207031e-05,16,57.05,6.3428,-98.15344,133178.88,9.641833,1.2471075,[-1.053  0.705 -1.907 -1.479 -0.821],0.013427195,320,9.999997,560.2831844031732,10.104604,1.9792957,11175,-26.32788
0.64044166,17.174034,83.715904,-59.007805,0.04725038,49.9021155834198,215.46594,0.10271511,14.462975,0.9450075,0.019166937,0.43883246,20,-2.2888184e-05,17,58.65,2.0543022,-150.52252,11936.774,9.65165,0.3833387,[-1.028  0.728 -1.914 -1.404 -0.787],0.021941623,340,9.999997,576.2845861958888,17.159054,1.1655654,12348,-49.242622
0.6629073,2.0691187,91.56292,-45.968857,0.116012275,53.396328926086426,167.85452,1.5983366,171.33534,2.3202453,0.3415168,0.03800574,20,1.5258789e-06,18,67.1,31.96673,-159.54471,729904.0,9.694537,6.830335,[-1.053  0.76  -1.952 -1.372 -0.778],0.001900287,360,9.999995,660.7515627723196,2.2039423,9.074648,13690,32.858047
0.5244739,1.5814981,110.42581,-57.478584,0.23552552,57.523085594177246,192.09409,3.7038999,446.238,4.71051,0.8037681,4.169061e-05,20,7.6293945e-06,19,72.4,74.077995,-209.88214,4497290.0,9.717254,16.075361,[-0.958  0.777 -1.956 -1.42  -0.756],2.0845307e-06,380,9.999997,713.7644346200689,0.61718076,32.40542,15138,119.03677
0.48410538,15.169734,119.89827,-82.82037,0.052862763,62.162426710128784,302.41736,0.12720044,40.99724,1.0572551,0.029829523,0.4468259,20,3.5095214e-05,20,83.85,2.5440087,-187.55597,47885.324,9.755251,0.59659046,[-1.029  0.837 -1.978 -1.342 -0.894],0.022341294,400,10.0,828.2389046894892,15.06952,1.3271823,16815,-54.41468
0.5066951,12.965482,102.49536,-89.71813,0.05531466,66.34011244773865,327.6043,0.21025681,56.958633,1.1062931,0.04074394,0.40040103,20,6.1035157e-06,21,79.05,4.2051363,-176.3068,103204.16,9.740957,0.8148788,[-1.076  0.876 -1.983 -1.38  -0.935],0.02002005,420,9.999998,780.2613496405212,15.581613,1.2835642,18396,-44.687073
0.5012255,16.54317,111.92255,-69.12668,0.04917821,70.32917284965515,196.75702,0.091892645,23.973375,0.9835642,0.022480313,0.42313033,20,-1.9836425e-05,22,75.15,1.8378528,-252.41486,12509.526,9.727234,0.4496063,[-1.114  0.931 -2.026 -1.442 -0.912],0.021156518,440,10.0,741.2508107313477,15.712479,1.2728736,19899,-54.016495
0.5152205,18.737278,139.685,-136.58455,0.051953048,73.8838484287262,163.42456,0.08503135,8.953335,1.039061,0.0134868855,0.72262007,20,-5.493164e-05,23,75.0,1.7006271,-498.736,22150.992,9.726332,0.26973772,[-1.096  0.928 -2.045 -1.487 -0.918],0.036131006,460,9.999998,739.7373863230771,18.914839,1.0573709,21399,-131.49449
0.5110287,16.839,80.91894,-40.375713,0.055137683,77.78587603569031,133.05237,0.11953624,7.381197,1.1027536,0.02388926,0.48105296,20,-9.155274e-06,24,80.4,2.390725,-147.43121,5857.407,9.744092,0.4777852,[-1.093  0.934 -2.049 -1.48  -0.904],0.024052648,480,9.999997,793.7123938078528,17.272875,1.1578848,23007,-36.0651
0.489788,5.319221,87.92812,-48.957523,0.06689145,81.29758095741272,178.76776,0.5058302,59.99692,1.337829,0.111127414,0.108857356,20,4.7302245e-05,25,79.55,10.116604,-123.59659,89820.67,9.741624,2.222548,[-1.091  0.953 -2.065 -1.467 -0.908],0.005442868,500,9.999999,785.2231143928037,6.533694,3.0610557,24598,-25.658619
0.54538834,1.5512271,68.93751,-46.958015,0.22628155,84.85333156585693,171.46643,3.6021981,393.52875,4.525631,0.78036034,0.014007094,20,6.1035157e-06,26,81.7,72.04396,-80.42981,2924129.8,9.748629,15.607204,[-1.05   0.979 -2.053 -1.501 -0.929],0.00070035475,520,10.0,806.7313761070293,0.6846029,29.214014,26232,139.72072
0.56980264,8.9103985,65.44054,-39.95301,0.07172738,89.46770858764648,145.88794,0.36336362,38.76159,1.4345475,0.08001921,0.18577638,20,5.0354003e-05,27,79.25,7.2672725,-97.565125,32793.02,9.741571,1.6003844,[-1.077  0.95  -2.101 -1.649 -0.874],0.0092888195,540,9.999998,782.259536570969,8.983543,2.226293,27817,-20.85144
0.53771526,9.908818,103.13487,-74.175255,0.06019775,92.64591956138611,270.84973,0.19466878,56.930313,1.2039549,0.060749166,0.110568285,20,-1.5258789e-06,28,78.8,3.8933756,-225.34613,56491.684,9.739973,1.2149832,[-1.045  0.954 -2.127 -1.714 -0.849],0.005528414,560,9.999998,777.7547905560875,11.520524,1.7360321,29393,-40.80194
0.56394714,14.660347,79.09612,-50.076042,0.04542236,97.45513820648193,182.85205,0.14252946,19.808046,0.90844715,0.027412841,0.40499118,20,5.645752e-05,29,87.45,2.850589,-124.98633,16804.047,9.764451,0.5482568,[-1.028  0.975 -2.157 -1.751 -0.881],0.020249559,580,9.999997,864.2005192987424,14.370207,1.3917685,31142,-39.26835
0.63370854,5.2158403,94.38365,-61.36,0.09945152,101.43284273147583,224.05518,0.7177642,161.38791,1.9890302,0.16743553,0.118376404,20,3.5095214e-05,30,84.1,14.355284,-129.87958,259511.31,9.755599,3.3487105,[-1.045  1.008 -2.159 -1.729 -0.855],0.0059188204,600,9.999997,830.7228921000891,3.7498558,5.3335385,32824,19.680237
0.62892234,19.622978,145.04216,-140.68985,0.050218843,105.65083193778992,206.21112,0.06731725,3.3996828,1.0043769,0.0069609587,0.7238859,20,-3.6621095e-05,31,80.9,1.346345,-513.72656,20177.062,9.7462015,0.13921918,[-1.14   1.06  -2.214 -1.792 -0.785],0.036194295,620,9.999999,798.7337697579053,19.680513,1.0162337,34442,-138.42747
0.6430676,16.816298,100.81184,-88.00845,0.054903843,109.31873965263367,321.3614,0.11677678,20.793661,1.0980767,0.02388932,0.49705285,20,-6.1035157e-06,32,81.3,2.3355355,-186.79266,34547.617,9.746847,0.4777864,[-1.139  1.066 -2.229 -1.797 -0.79 ],0.024852643,640,9.999996,802.7092024724747,17.084097,1.1706793,36068,-74.42966
0.65393186,16.880861,88.6723,-68.60679,0.049844403,113.59204912185669,250.51654,0.107441,15.490894,0.99688804,0.021425761,0.39830533,20,-4.577637e-06,33,82.2,2.14882,-164.4227,13163.958,9.74981,0.4285152,[-1.132  1.072 -2.214 -1.759 -0.776],0.019915266,660,9.999999,811.7171991155085,16.518196,1.210786,37712,-60.001072
0.6432532,6.9371743,125.387886,-126.5166,0.061748624,117.19533514976501,209.3884,0.4206135,81.661476,1.2349724,0.08473338,0.14906342,20,-9.155274e-06,34,68.85,8.41227,-461.97327,170579.83,9.701998,1.6946675,[-1.155  1.069 -2.225 -1.74  -0.765],0.007453171,680,10.0,678.2412054682286,10.302613,1.941255,39089,-94.61274
0.6185466,16.841984,113.695045,-77.11379,0.049329378,121.67129683494568,202.57996,0.10314577,8.059517,0.9865875,0.021360748,0.51558703,20,3.0517579e-06,35,90.7,2.0629153,-281.57974,12108.717,9.773262,0.42721492,[-1.179  1.139 -2.216 -1.709 -0.776],0.025779352,700,9.999998,896.7172935767372,17.854908,1.1201402,40903,-73.55515
0.5232556,3.9690099,76.12559,-52.59981,0.1339176,125.46775960922241,192.06744,1.0871758,103.56653,2.678352,0.2691391,0.07945186,20,2.5939942e-05,36,89.65,21.743517,-118.30496,77376.44,9.7706375,5.382782,[-1.192  1.148 -2.245 -1.709 -0.8  ],0.003972593,720,10.0,886.2188455773024,3.997668,5.002917,42696,-14.084579
0.49078876,13.586226,73.433876,-46.081936,0.04964405,129.45181131362915,156.00635,0.14904359,23.583118,0.992881,0.034109447,0.1590499,20,-4.119873e-05,37,89.2,2.9808717,-168.26727,5966.3965,9.769318,0.6821889,[-1.219  1.179 -2.27  -1.677 -0.896],0.0079524955,740,9.999998,881.7113753851914,14.227023,1.4057754,44480,-31.054062
0.50882703,15.469053,90.665474,-66.43332,0.059613764,133.77860283851624,242.5802,0.11416602,36.02619,1.1922752,0.032263327,0.36598134,20,1.0681152e-05,38,89.3,2.2833204,-163.3227,26637.127,9.770428,0.64526653,[-1.209  1.195 -2.284 -1.685 -0.928],0.018299067,760,10.0,882.7495778723658,14.7780485,1.3533586,46266,-41.258316
0.5037784,18.373787,80.04819,-54.139076,0.04664326,137.79069447517395,174.72198,0.07938682,5.2951493,0.93286526,0.013876451,0.47623134,20,1.8310548e-05,39,89.3,1.5877364,-197.68802,4480.2686,9.770369,0.27752903,[-1.217  1.204 -2.355 -1.744 -0.91 ],0.023811568,780,10.0,882.7468738677198,18.579819,1.0764368,48052,-50.874954
0.44512802,1.4419143,79.87526,-47.35834,0.15433502,141.3578164577484,172.92828,2.5659437,275.2237,3.0867004,0.5536832,0.0032197149,20,2.2888184e-05,40,89.25,51.318874,-121.377075,1374996.9,9.770019,11.073665,[-1.201  1.197 -2.356 -1.757 -0.915],0.00016098574,800,9.999999,882.2370017135348,1.2745429,15.691899,49837,87.62302
0.43582374,17.82673,70.09121,-42.671772,0.060057938,146.21091294288635,139.7124,0.10127518,10.395123,1.2011588,0.020969676,0.28900865,20,-9.155274e-06,41,93.15,2.0255036,-155.81525,6066.373,9.779411,0.4193935,[-1.234  1.276 -2.374 -1.656 -0.974],0.014450433,820,10.0,921.2260971386237,17.482866,1.1439772,51700,-35.245262
0.4245844,18.469313,158.95271,-156.25203,0.05322776,149.9949882030487,253.89563,0.08490193,13.772305,1.0645552,0.0153234415,0.45014474,20,1.373291e-05,42,93.5,1.6980386,-570.55176,32556.115,9.780694,0.3064688,[-1.256  1.304 -2.434 -1.71  -0.983],0.022507237,840,9.999999,924.7472530133479,18.590242,1.0758332,53570,-148.29602
0.4510238,10.3478365,89.000984,-57.971016,0.050722472,153.61608910560608,193.81165,0.21453808,32.182938,1.0144495,0.048987813,0.10947861,20,-1.2207031e-05,43,103.4,4.2907615,-211.68018,38372.07,9.800743,0.9797562,[-1.254  1.313 -2.439 -1.73  -0.994],0.0054739304,860,10.0,1023.6983809099023,10.836236,1.8456593,55638,-46.573593
0.46120358,17.785164,80.71374,-51.951958,0.059023928,158.58840584754944,189.70154,0.09737112,11.749072,1.1804786,0.020829067,0.5579635,20,-4.8828126e-05,44,113.6,1.9474223,-94.99109,13801.569,9.818596,0.41658133,[-1.228  1.309 -2.454 -1.765 -0.968],0.027898176,880,9.999998,1125.6960000811664,17.082258,1.1708055,57910,-44.464844
0.47993895,16.86667,68.05916,-52.323288,0.050127376,162.38180994987488,191.05756,0.11645185,7.725938,1.0025476,0.021605458,0.5367828,20,-1.9836425e-05,45,90.7,2.329037,-97.494995,13350.566,9.772831,0.43210918,[-1.203  1.297 -2.463 -1.744 -0.958],0.02683914,900,10.0,896.6977232550464,17.000488,1.1764368,59724,-49.025803
0.43482128,13.74534,79.09927,-71.60583,0.048588116,166.61432766914368,261.4676,0.15742257,32.522923,0.9717623,0.032775864,0.3545956,20,2.1362304e-05,46,96.65,3.1484513,-90.873474,37212.594,9.787406,0.6555173,[-1.215  1.3   -2.448 -1.727 -0.939],0.01772978,920,9.999999,956.2263520560958,13.428833,1.4893327,61657,-54.863583
0.30822757,1.9483877,79.308975,-50.43479,0.17893176,170.93917679786682,184.16174,2.457726,506.5273,3.5786355,0.5446378,0.00084766647,20,-1.9836425e-05,47,100.15,49.15452,-116.42383,4121549.5,9.79475,10.8927555,[-1.199  1.292 -2.455 -1.714 -0.984],4.2383323e-05,940,10.0,991.2220532030688,1.0460933,19.118753,63660,286.00128
0.24792244,1.5883291,74.46954,-35.331215,0.14831764,176.0011579990387,129.01147,2.3363533,304.97537,2.9663527,0.5049741,0.0013187511,20,3.3569337e-05,48,101.05,46.727066,-116.08154,1818941.5,9.796711,10.099482,[-1.238  1.341 -2.467 -1.71  -1.111],6.593756e-05,960,9.999998,1000.2288181510561,0.9651573,20.722012,65681,144.14247
0.2045126,9.007833,57.2214,-36.374264,0.0694222,181.57016134262085,132.82007,0.34675407,51.228962,1.388444,0.07668844,0.16260467,20,9.155274e-06,49,106.95,6.9350815,-111.358215,45905.586,9.808116,1.5337685,[-1.221  1.396 -2.445 -1.68  -1.171],0.008130234,980,9.999999,1059.2387592441605,7.8044467,2.5626416,67820,-6.999897
0.16337952,6.375209,133.51012,-140.81592,0.09863523,185.68961358070374,194.23071,0.6983924,117.6288,1.9727046,0.14419487,0.09921413,20,-4.8828126e-05,50,101.5,13.967848,-514.1868,432279.25,9.797015,2.8838973,[-1.233  1.422 -2.444 -1.634 -1.214],0.0049607065,1000,9.999999,1004.6983716807761,8.86154,2.2569442,69850,-93.9207
0.16828825,19.644382,70.62316,-48.306194,0.048417836,191.1977231502533,176.38928,0.065125,2.481602,0.9683567,0.006514455,0.7786698,20,,51,112.35,1.3025,-103.14148,5640.662,9.816764,0.1302891,[-1.246  1.442 -2.407 -1.6   -1.256],0.03893349,1020,9.999999,1113.2062990566185,19.612055,1.019781,72097,-46.300026
0.14974968,14.894088,56.56806,-28.785456,0.056249846,195.66763353347778,105.1095,0.1664664,7.260488,1.1249969,0.032934494,0.46068782,20,-3.3569337e-05,52,111.85,3.329328,-92.2439,4498.972,9.8154125,0.6586899,[-1.249  1.449 -2.391 -1.599 -1.251],0.023034392,1040,10.0,1108.1767444942047,16.404312,1.2191917,74334,-24.523514
0.14694746,10.492816,106.66583,-59.282948,0.053888727,201.2409861087799,216.47052,0.26652408,45.398834,1.0777745,0.05129533,0.3639419,20,-5.1879884e-05,53,121.8,5.3304815,-191.3227,76403.734,9.830739,1.0259066,[-1.274  1.473 -2.415 -1.599 -1.269],0.018197095,1060,9.999999,1207.6919119668692,10.629854,1.8814933,76770,-35.918053
0.1370548,19.319422,181.29315,-143.15483,0.04612375,205.37163496017456,252.87305,0.06783781,10.518594,0.922475,0.008656997,0.65960264,20,4.5776367e-05,54,106.7,1.3567562,-522.72766,25138.889,9.806873,0.17313993,[-1.283  1.504 -2.426 -1.581 -1.272],0.032980133,1080,10.0,1056.6967950637152,19.279018,1.0373973,78904,-135.2885
0.1380722,18.334959,145.3559,-116.68788,0.05095902,209.49418330192566,165.18756,0.08153375,20.528053,1.0191804,0.015356531,0.45569262,20,-7.6293945e-05,55,106.75,1.630675,-426.08362,12019.806,9.806799,0.30713063,[-1.286  1.51  -2.44  -1.593 -1.282],0.022784632,1100,10.0,1057.1878360901444,17.79894,1.1236624,81039,-103.16446
0.14259449,3.805337,123.33424,-87.77319,0.09246386,214.40717816352844,262.91937,0.85671806,219.5807,1.8492769,0.19074862,0.038490206,20,-4.8828126e-05,56,121.3,17.134361,-320.5022,1025484.2,9.829693,3.8149724,[-1.284  1.504 -2.45  -1.61  -1.281],0.0019245103,1120,10.0,1202.6706698628625,4.044503,4.944983,83465,24.396774
0.15032831,19.493122,174.62503,-186.45491,0.05257044,219.5171287059784,164.74603,0.0790085,3.4083252,1.0514089,0.008477244,0.828459,20,4.5776367e-05,57,124.5,1.5801699,-680.8372,35207.5,9.834435,0.16954486,[-1.246  1.496 -2.426 -1.657 -1.276],0.041422952,1140,9.999999,1234.6932771149427,19.686535,1.0159228,85955,-184.5252
0.17192085,17.108221,139.12497,-144.0742,0.05142783,223.25862526893616,262.81805,0.11468693,20.436913,1.0285566,0.021143565,0.5673677,20,-3.0517579e-06,58,106.3,2.2937386,-526.0846,31629.938,9.8063135,0.42287135,[-1.243  1.493 -2.42  -1.654 -1.269],0.028368384,1160,9.999999,1052.7053832144732,17.612928,1.1355295,88081,-133.09033
0.13801117,9.336893,137.7424,-121.19836,0.065556586,228.18903803825378,183.28235,0.25414518,77.343925,1.3111318,0.07005789,0.14616919,20,2.746582e-05,59,109.1,5.0829034,-442.55392,34635.973,9.811286,1.4011577,[-1.243  1.491 -2.423 -1.663 -1.247],0.0073084594,1180,9.999997,1080.7053977761475,11.362285,1.7602093,90263,-83.45347
0.15296909,18.118587,53.79096,-36.749996,0.047151655,232.8901047706604,80.60339,0.07596083,6.255906,0.9430331,0.0151941655,0.5762736,20,3.0517579e-06,60,107.8,1.5192165,-134.19202,2904.2024,9.809452,0.30388328,[-1.25   1.473 -2.43  -1.666 -1.281],0.02881368,1200,10.0,1067.7292634454875,18.047655,1.1081772,92419,-32.430813
0.14065585,7.64635,102.869774,-55.61384,0.057863794,237.43552350997925,203.07306,0.2752214,55.052803,1.1572759,0.07354912,0.051292326,20,9.155274e-06,61,134.05,5.504428,-178.36774,57659.574,9.845696,1.4709823,[-1.254  1.486 -2.433 -1.671 -1.266],0.0025646163,1220,9.999999,1330.1578346054082,9.525926,2.0995336,95100,-25.530373
0.10437976,10.564099,166.64244,-134.11073,0.05533328,242.657958984375,252.83618,0.26081845,45.72497,1.1066655,0.052295204,0.16716178,20,1.9836425e-05,62,105.5,5.2163687,-489.70322,45286.965,9.80516,1.045904,[-1.266  1.502 -2.424 -1.631 -1.278],0.008358089,1240,9.999999,1044.7220270285914,14.2898445,1.3995954,97210,-112.93407
0.13882308,15.641341,65.412285,-30.333036,0.051072665,248.30587220191956,93.333496,0.10197629,14.908061,1.0214531,0.026960494,0.35999537,20,-9.155274e-06,63,118.15,2.0395257,-110.76056,7366.459,9.825629,0.5392099,[-1.267  1.513 -2.443 -1.631 -1.315],0.017999768,1260,9.999999,1171.1986391781877,14.250962,1.403414,99573,-21.026196
0.12020227,17.43388,94.083015,-92.05241,0.051445328,253.10671997070312,139.14362,0.095811725,12.7825575,1.0289066,0.019737296,0.4983961,20,2.4414063e-05,64,99.4,1.9162345,-336.12793,4905.7266,9.792253,0.39474592,[-1.279  1.524 -2.45  -1.631 -1.28 ],0.024919806,1280,9.999999,983.6747329008924,17.952913,1.1140254,101561,-84.37639
0.11758259,17.424473,55.03085,-33.492214,0.047242433,257.9493479728699,122.29639,0.08200368,8.652227,0.94484866,0.018162927,0.42727387,20,3.0517578e-05,65,116.45,1.6400737,-98.6499,4209.1104,9.822186,0.3632585,[-1.27   1.503 -2.456 -1.619 -1.299],0.021363694,1300,9.999999,1154.1466847441611,16.246906,1.2310035,103890,-28.50762
0.10727764,19.450357,84.95447,-42.513363,0.056237865,263.3035612106323,155.237,0.07744972,2.184132,1.1247573,0.009453781,0.8228429,20,3.967285e-05,66,133.05,1.5489943,-112.60187,10162.597,9.845232,0.1890756,[-1.285  1.503 -2.467 -1.624 -1.301],0.041142147,1320,10.0,1320.2038819284705,19.100098,1.0471151,106551,-41.31926
0.09718511,18.947596,150.36655,-119.75925,0.04603538,267.9661102294922,209.03125,0.06961737,15.433497,0.9207075,0.010849406,0.50563246,20,1.5258789e-06,67,116.15,1.3923473,-437.29892,10017.868,9.822743,0.21698813,[-1.28   1.498 -2.481 -1.627 -1.312],0.025281623,1340,9.999999,1151.2055643689182,18.978775,1.0538088,108874,-107.505585
0.09543607,9.6036215,100.442856,-58.680176,0.064847045,273.67590284347534,197.05121,0.2561842,55.763817,1.2969409,0.067470476,0.30613965,20,-3.0517578e-05,68,136.1,5.1236835,-214.26959,61446.02,9.848417,1.3494095,[-1.283  1.502 -2.499 -1.641 -1.322],0.015306982,1360,10.0,1350.6843225403702,10.285958,1.9443983,111596,-26.060768
0.023181388,2.2245028,166.14778,-153.08018,0.34669787,278.75413036346436,247.11316,4.000567,1269.9822,6.9339576,0.980044,0.00096712844,20,-2.1362304e-05,69,113.2,80.01134,-558.9697,20284960.0,9.818232,19.60088,[-1.295  1.519 -2.505 -1.605 -1.324],4.835642e-05,1380,10.0,1121.7117821657844,0.6516436,30.691626,113860,421.91772
0.12395194,1.2744324,72.497795,-47.147568,0.37460113,284.7054555416107,160.51917,6.6296625,1036.6273,7.4920225,1.4359132,0.010390157,20,-4.119873e-05,70,116.35,132.59325,-172.15842,22719394.0,9.824072,28.718267,[-1.262  1.501 -2.515 -1.682 -1.396],0.00051950786,1400,10.0,1153.2654418779275,0.21754989,91.93294,116187,584.569
0.108179286,19.048485,185.16762,-171.83437,0.05718285,289.93737292289734,230.11517,0.07805552,16.857363,1.143657,0.012780372,0.621684,20,3.0517578e-05,71,107.85,1.5611104,-627.4505,36724.77,9.809769,0.25560743,[-1.222  1.479 -2.547 -1.692 -1.295],0.0310842,1420,10.0,1068.2417077728132,18.450941,1.0839555,118344,-162.0449
0.119964585,18.521666,58.92288,-32.330307,0.053299982,294.7989459037781,118.05353,0.09078585,2.7076697,1.0659996,0.015058205,0.64769995,20,-1.5258789e-05,72,116.65,1.815717,-107.3385,3440.7148,9.823726,0.3011641,[-1.22   1.47  -2.55  -1.689 -1.311],0.032385,1440,9.999999,1156.2186252733432,18.83774,1.0616984,120677,-30.605059
0.10141003,15.434952,85.58658,-54.041645,0.056915093,299.1215317249298,159.43353,0.16755731,20.474035,1.1383017,0.030952621,0.25413346,20,2.746582e-05,73,126.05,3.3511462,-197.33228,10605.531,9.836954,0.6190524,[-1.224  1.479 -2.553 -1.687 -1.299],0.012706674,1460,10.0,1250.224034961379,15.316157,1.3058106,123198,-41.280495
0.0962224,15.847031,64.04448,-35.6227,0.053732365,304.01197576522827,130.07562,0.13349715,11.99313,1.0746473,0.027506888,0.23239942,20,-2.1362304e-05,74,121.25,2.6699429,-115.5426,8179.538,9.831204,0.55013776,[-1.25   1.499 -2.578 -1.683 -1.318],0.011619971,1480,9.999999,1202.2664541982072,15.173271,1.3181074,125623,-28.904858
