MaxIWNorm,StdIW,J_sample_variance,MeanIW,EpLenMean,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMax,MinIW,ReturnStepMaxmin,MaxIW,StdIWNorm,ESSRenyi,InitialBound,EpThisIter,MeanEntropy,MinIWNorm,EpRewMean,ReturnMeanIW,MeanIWNorm,Iteration,EpisodesSoFar,InitialReturnStd,InitialReturnMin,Weights,EmpiricalD2,InitialReturnMax,ESSClassic,EntropyCoefficient
0.108183704,0.4093993,7176.8267,1.1443222,178.65,166693,370.06716775894165,-32.028797,2.1362304e-05,10.0,0.48709285,9.886908,2.163674,0.020469965,16.63245,-38.206474,20,-0.24180302,0.024354642,1776.3970299438056,9.7664795,0.057216108,71,1420,53.101025,-71.68341,[-0.478  1.2   -2.569 -2.486 -1.649],1.2024686,131.12268,17.730556,10.0
0.20989445,1.0235814,29658.701,1.2776592,178.25,170258,377.06017565727234,-31.01232,1.5258789e-05,10.0,0.29555258,9.88661,4.197889,0.051179074,11.319043,-51.773205,20,-0.2107352,0.01477763,1772.3934745878087,36.700943,0.06388296,72,1440,66.90713,-107.23071,[-0.47   1.189 -2.568 -2.499 -1.661],1.7669338,180.21967,12.181587,10.0
0.23620856,0.9433829,28841.264,0.86943483,181.35,173885,384.2298996448517,-22.03962,-3.0517578e-05,10.0,0.2396099,9.888536,4.724171,0.047169145,10.569461,-43.50201,20,-0.24090652,0.011980495,1803.3919996123066,37.31142,0.043471742,73,1460,77.43192,-117.84924,[-0.47   1.176 -2.56  -2.509 -1.63 ],1.8922441,151.1518,9.185518,10.0
0.22945717,1.5790592,9301.647,1.1421247,178.4,177453,391.28015422821045,-3.1007698,-1.8310548e-05,10.0,0.04585902,9.886908,4.5891433,0.07895296,7.808013,-30.273651,20,-0.25434577,0.002292951,1773.9114938217238,44.038803,0.057106238,74,1480,55.689774,-101.74701,[-0.482  1.204 -2.567 -2.49  -1.66 ],2.5614712,85.95599,6.8693585,10.0
0.12289908,0.47856092,2176.6802,1.0239472,175.5,180963,398.1631178855896,-23.494303,-1.2207031e-05,10.0,0.5313028,9.884972,2.4579816,0.023928046,17.01202,-26.878962,20,-0.2453918,0.02656514,1744.9055590119237,5.3458385,0.05119737,75,1500,45.571957,-88.86066,[-0.471  1.211 -2.569 -2.481 -1.673],1.1756394,78.1084,16.41452,10.0
0.16638215,0.8373515,8266.865,1.0795333,178.55,184534,405.3744351863861,-25.42607,3.967285e-05,10.0,0.29259232,9.8867,3.327643,0.04186758,11.900401,-40.17545,20,-0.22274797,0.014629616,1775.3840375794437,25.703106,0.053976674,76,1520,61.169647,-93.850464,[-0.462  1.195 -2.567 -2.491 -1.664],1.6806157,137.73969,12.487126,10.0
0.072821684,0.25581598,2144.1243,0.98090696,166.35,187861,412.00346279144287,-19.514435,-3.6621095e-05,10.0,0.53637654,9.878405,1.4564337,0.0127908,18.530159,-22.763887,20,-0.23048593,0.026818827,1653.3858084379583,4.1257415,0.049045347,77,1540,48.714317,-71.961975,[-0.463  1.216 -2.565 -2.491 -1.642],1.0793215,74.98822,18.726345,10.0
85.119774,370.9428,2264669700.0,85.50008,200.95,191880,419.887939453125,8591.928,9.155274e-06,10.0,7.990193e-07,9.899456,1702.3955,18.547142,0.0055919867,-36.54146,20,-0.32286647,3.9950965e-08,1999.3962275238894,10642.65,4.275004,78,1560,61.071194,-100.90149,[-0.467  1.235 -2.575 -2.498 -1.649],3576.5464,125.014404,1.0089463,10.0
0.083803415,0.40391225,5198.7217,1.0007945,191.05,195701,427.7218642234802,-29.993828,3.6621095e-05,10.0,0.37310386,9.894356,1.6760683,0.02019561,15.754091,-39.967827,20,-0.31341317,0.018655194,1900.4070704359322,14.535316,0.050039727,79,1580,68.889114,-115.31079,[-0.408  1.122 -2.555 -2.531 -1.742],1.2695115,134.15259,17.198587,10.0
0.07879482,0.29109153,7682.6763,1.0380957,235.4,200409,437.0075969696045,-40.95569,-7.324219e-05,10.0,0.66611737,9.914209,1.5758964,0.014554576,18.550182,-44.336437,20,-0.3071009,0.03330587,2343.899577205354,4.897377,0.051904786,80,1600,80.887436,-150.44928,[-0.402  1.123 -2.554 -2.527 -1.732],1.0781565,121.63495,18.542053,10.0
0.19264744,0.9672317,13087.501,1.2457321,202.85,204466,444.89386916160583,-23.042204,2.1362304e-05,10.0,0.32274032,9.900385,3.852949,0.048361585,10.64143,-40.452267,20,-0.30941567,0.016137017,2018.3947127014137,31.299038,0.062286604,81,1620,72.8824,-94.03168,[-0.403  1.125 -2.553 -2.511 -1.726],1.8794466,136.49713,12.477745,10.0
0.08342641,0.23692136,43682.24,1.08339,201.6,208498,452.7246503829956,-221.14824,-1.5258789e-05,10.0,0.6566841,9.899944,1.6685282,0.011846068,19.105621,-225.99855,20,-0.31836182,0.032834206,2005.9128031842945,10.097416,0.0541695,82,1640,199.56949,-813.93164,[-0.416  1.132 -2.553 -2.503 -1.728],1.0468123,169.4812,19.087189,10.0
0.11413946,0.4617771,4718.338,1.0751958,207.0,212638,460.62364172935486,-34.98886,-3.0517578e-05,10.0,0.33537138,9.902542,2.2827892,0.023088854,17.418694,-38.837833,20,-0.32797185,0.01676857,2059.9116289858966,6.4956436,0.053759795,83,1660,54.442753,-130.19067,[-0.419  1.143 -2.549 -2.505 -1.737],1.1481917,96.22583,16.885405,10.0
0.13943635,0.7428591,8543.123,1.2675645,185.35,216345,467.97381067276,-18.108908,2.4414063e-05,10.0,0.20747319,9.89098,2.7887268,0.037142962,12.764036,-33.205505,20,-0.35867268,0.010373659,1843.3954834183883,22.937746,0.06337823,84,1680,65.27042,-93.75806,[-0.424  1.161 -2.549 -2.499 -1.747],1.5669025,109.27362,14.886964,10.0
8.91741,38.830193,9944114.0,9.094546,204.9,220443,475.88798666000366,309.45013,-3.967285e-05,10.0,0.0026406066,9.901545,178.34819,1.9415097,0.1440539,-37.370007,20,-0.34344652,0.00013203033,2038.9108164208312,710.9494,0.45472735,85,1700,65.023506,-123.35895,[-0.43   1.174 -2.546 -2.486 -1.778],138.83691,100.40021,1.0400636,10.0
0.114486516,0.4618901,6789.3174,1.1281936,202.9,224501,483.9722020626068,-35.26129,-9.155274e-06,10.0,0.2763763,9.900467,2.2897303,0.023094507,17.172268,-40.234398,20,-0.3597701,0.013818815,2018.9003364597447,8.05082,0.056409687,86,1720,47.568985,-72.50128,[-0.416  1.208 -2.549 -2.455 -1.762],1.1646686,134.37433,17.128948,10.0
0.15797202,0.6528214,7551.0864,1.0228024,206.95,228640,492.05210304260254,-32.085697,1.8310548e-05,10.0,0.33458173,9.902393,3.1594403,0.032641076,15.0236635,-39.090584,20,-0.34881577,0.016729087,2059.398451204157,12.353845,0.05114012,87,1740,56.127895,-105.37738,[-0.419  1.211 -2.553 -2.467 -1.779],1.3312333,129.60175,14.210749,10.0
0.111030005,0.58168304,6101.313,0.93636286,203.75,232715,499.7638909816742,-24.900682,-4.5776367e-05,10.0,0.16892906,9.900921,2.2206001,0.02908415,14.636874,-39.504192,20,-0.36587474,0.008446453,2027.4044517037569,20.858456,0.04681814,88,1760,67.949615,-120.505554,[-0.417  1.201 -2.564 -2.494 -1.768],1.3664119,131.51178,14.430967,10.0
0.07064926,0.2684415,4433.315,0.83042765,230.35,237322,508.68671798706055,-30.728056,,10.0,0.4393301,9.912222,1.4129851,0.013422077,18.219147,-32.33148,20,-0.37691474,0.021966506,2293.3875424003995,3.0824814,0.04152138,89,1780,72.29949,-95.1488,[-0.424  1.223 -2.568 -2.481 -1.785],1.0977463,104.698,18.10782,10.0
0.21659222,1.0850605,14557.73,1.0813471,217.1,241664,516.9016208648682,-19.116835,3.967285e-05,10.0,0.19374448,9.906916,4.3318443,0.054253023,12.189812,-39.617504,20,-0.39862686,0.009687224,2160.892974563598,30.78778,0.054067355,90,1800,74.06194,-109.45343,[-0.427  1.226 -2.573 -2.477 -1.796],1.6407144,130.89984,9.965718,10.0
0.26630154,1.1390538,34538.97,0.9952547,203.75,245739,524.766595363617,-19.465143,6.1035157e-06,10.0,0.14697954,9.900782,5.3260307,0.05695269,13.929232,-44.27715,20,-0.42178482,0.007348977,2027.3901889572303,33.031704,0.049762733,91,1820,60.703674,-100.20294,[-0.424  1.238 -2.573 -2.47  -1.818],1.4358294,147.12152,8.658589,10.0
0.1747521,0.8407095,7849.26,1.1139319,210.95,249958,532.9125237464905,-18.383041,,10.0,0.14412154,9.904436,3.495042,0.042035475,10.15743,-32.630875,20,-0.4326392,0.007206077,2099.4179953382113,25.812828,0.055696595,92,1840,59.944263,-93.37958,[-0.423  1.23  -2.575 -2.491 -1.841],1.969002,103.749695,12.74205,10.0
0.12701368,0.6826913,5062.2656,1.1119578,204.25,254043,541.0513787269592,-26.269947,-3.3569337e-05,10.0,0.16127953,9.901159,2.5402737,0.034134567,15.49341,-32.595833,20,-0.44978902,0.008063977,2032.4035065149933,10.34666,0.05559789,93,1860,62.011444,-92.69275,[-0.409  1.187 -2.571 -2.508 -1.852],1.2908714,103.22528,14.52496,10.0
0.089884415,0.42370456,5555.452,1.0826594,225.1,258545,549.7072672843933,-25.384207,3.0517578e-05,10.0,0.4438521,9.910433,1.7976882,0.021185229,16.276785,-39.643856,20,-0.4403633,0.022192605,2240.9163246310186,17.978312,0.054132976,94,1880,67.27724,-128.33502,[-0.41   1.182 -2.572 -2.523 -1.869],1.2287439,92.30084,17.34366,10.0
1.9485025,8.885838,606396.56,3.5260367,183.1,262207,556.7901341915131,21.265217,-6.1035157e-06,10.0,0.015318314,9.889729,38.97005,0.4442919,1.0619947,-28.339207,20,-0.46139872,0.00076591567,1820.9037934649343,129.75098,0.17630182,95,1900,46.64848,-79.788635,[-0.412  1.194 -2.57  -2.509 -1.859],18.832485,87.40033,2.7208211,10.0
0.2248296,1.1040225,9703.436,1.0719409,214.7,266501,565.1669046878815,-24.771921,-1.5258789e-05,10.0,0.18145786,9.90601,4.496592,0.055201124,12.338506,-35.229202,20,-0.48525044,0.009072893,2136.9074734512865,19.058695,0.053597044,96,1920,64.39561,-111.79089,[-0.391  1.188 -2.589 -2.521 -1.88 ],1.6209419,105.986694,9.705192,10.0
0.2812983,1.2191802,9395.828,1.1428843,251.45,271530,574.5876603126526,-17.024406,1.5258789e-05,10.0,0.14995109,9.923912,5.625966,0.06095901,8.568641,-33.51818,20,-0.4996585,0.007497554,2504.929179307638,31.766869,0.057144213,97,1940,50.71127,-104.6723,[-0.389  1.199 -2.591 -2.517 -1.904],2.3340924,95.267456,9.354662,10.0
0.07738868,0.32973588,2680.81,0.889328,216.95,275869,582.9657325744629,-28.218395,6.408691e-05,10.0,0.38473934,9.9069805,1.5477736,0.016486794,17.2522,-35.91936,20,-0.5022782,0.019236967,2159.406762609079,10.09886,0.0444664,98,1960,55.976665,-105.254456,[-0.386  1.218 -2.589 -2.51  -1.919],1.1592726,112.914246,17.582876,10.0
0.080072045,0.2188078,4402.834,0.9813159,227.6,280421,591.5326001644135,-35.14856,6.1035157e-06,10.0,0.5942597,9.915651,1.6014409,0.01094039,18.159838,-37.300346,20,-0.49131358,0.029712984,2266.3979374918245,3.6380565,0.0490658,99,1980,55.953987,-90.56952,[-0.385  1.227 -2.589 -2.502 -1.921],1.1013315,117.86102,19.05275,10.0
0.110567644,0.4324151,1853.9167,0.8864649,212.05,284662,599.8392086029053,-28.28647,1.5258789e-05,10.0,0.36441025,9.904743,2.2113528,0.021620754,16.190102,-36.409714,20,-0.5019123,0.018220512,2110.3975118497756,12.181147,0.044323247,100,2000,55.965023,-132.94952,[-0.383  1.224 -2.586 -2.506 -1.91 ],1.2353227,83.48663,16.155792,
0.09349545,0.31725404,1554.518,1.0014601,212.3,288908,608.0396502017975,-19.417686,-7.019043e-05,10.0,0.61838794,9.905008,1.869909,0.0158627,17.423965,-22.020966,20,-0.49352515,0.030919397,2112.91407471461,4.174948,0.050073005,101,2020,37.446674,-66.39087,[-0.384  1.235 -2.584 -2.493 -1.921],1.1478443,80.408936,18.175924,
0.073059075,0.23654117,3164.206,0.93828726,219.45,293297,616.3575682640076,-23.24905,9.155274e-06,10.0,0.48420075,9.907885,1.4611814,0.01182706,17.893036,-26.336575,20,-0.4923501,0.024210038,2184.3901913954396,4.594999,0.04691436,102,2040,57.7285,-89.17566,[-0.388  1.241 -2.583 -2.482 -1.912],1.1177533,96.1676,18.804878,
0.086956605,0.24083896,3986.5596,0.988237,238.5,298067,625.3761427402496,-26.480635,-4.272461e-05,10.0,0.6378281,9.915403,1.739132,0.012041949,18.848545,-28.89174,20,-0.4925121,0.031891406,2374.9083952686806,3.2804737,0.049411856,103,2060,60.263416,-105.49756,[-0.384  1.226 -2.609 -2.485 -1.911],1.0610899,95.43646,18.878744,
0.17878588,0.88569355,6532.741,1.2198225,232.9,302725,634.0466375350952,-21.56619,,10.0,0.50801384,9.913347,3.5757174,0.04428468,15.04842,-28.335182,20,-0.46980765,0.025400693,2318.905590441815,11.099779,0.060991127,104,2080,58.793507,-103.465454,[-0.385  1.232 -2.611 -2.475 -1.911],1.3290431,81.52576,13.09588,
0.11072307,0.39766905,5393.168,1.0497377,219.5,307115,642.3989500999451,-26.9647,-3.0517579e-06,10.0,0.48102626,9.908058,2.2144613,0.019883454,18.145185,-31.825748,20,-0.45723656,0.024051314,2184.9068205138055,6.4480987,0.05248689,105,2100,50.548557,-71.05267,[-0.391  1.248 -2.61  -2.486 -1.889],1.1022208,116.21118,17.490007,
0.10419672,0.39849678,4275.4243,1.1238159,211.3,311341,650.5140144824982,-31.93179,9.155274e-06,10.0,0.5989884,9.904327,2.0839343,0.01992484,18.451923,-34.464878,20,-0.44946283,0.029949421,2102.889775384188,3.9497457,0.056190796,106,2120,52.914036,-66.112,[-0.395  1.256 -2.61  -2.494 -1.876],1.0838978,125.84796,17.766161,
1.4068035,6.044215,368588.22,2.086481,213.05,315602,658.0313358306885,62.20289,-1.5258789e-05,10.0,0.026134443,9.905186,28.136068,0.30221078,3.8921573,-26.261816,20,-0.5137558,0.0013067222,2120.397496646546,121.73404,0.10432406,107,2140,45.584656,-74.83002,[-0.401  1.278 -2.58  -2.526 -1.868],5.1385384,95.89453,2.1295357,
0.20594934,0.9205552,3732.1875,1.1592324,216.55,319933,665.5147614479065,-20.35004,-3.6621095e-05,10.0,0.2572038,9.906847,4.1189866,0.04602776,11.630474,-29.17051,20,-0.5172179,0.012860189,2155.411612055012,17.902454,0.05796162,108,2160,46.65562,-106.5155,[-0.402  1.276 -2.583 -2.528 -1.933],1.7196203,89.31439,12.265372,
0.0887776,0.33744913,3123.9324,1.0291792,223.55,324404,673.2783646583557,-30.105518,9.460449e-05,10.0,0.5269393,9.909739,1.775552,0.016872458,17.307245,-33.606583,20,-0.5169617,0.026346965,2225.4074727168054,6.0210423,0.051458955,109,2180,54.1094,-122.71423,[-0.392  1.268 -2.583 -2.535 -1.936],1.1555854,86.37756,18.058588,
0.7299615,3.153544,25907.35,1.5074011,223.8,328880,680.886109828949,-3.9541397,5.7983398e-05,10.0,0.04928484,9.909946,14.59923,0.1576772,3.9391873,-20.655725,20,-0.5316582,0.002464242,2227.9199798314085,42.588753,0.07537006,110,2200,41.81382,-62.51581,[-0.389  1.273 -2.585 -2.535 -1.936],5.0771894,75.424255,3.7197995,
0.09108943,0.33921453,2025.9907,1.0010744,239.8,333676,689.1273770332336,-18.46177,-4.272461e-05,10.0,0.50245494,9.915972,1.8217885,0.016960725,17.668447,-19.58318,20,-0.5413864,0.025122747,2387.921353985951,2.3734512,0.050053727,111,2220,38.77116,-62.533264,[-0.377  1.276 -2.58  -2.556 -1.951],1.1319613,71.50751,17.940123,
0.16200975,0.6036562,8154.501,1.2077388,236.55,338407,696.9175372123718,-16.301952,2.746582e-05,10.0,0.57104445,9.914665,3.2401948,0.030182812,16.961523,-27.34047,20,-0.55472744,0.028552223,2355.403707999879,13.386595,0.060386945,112,2240,54.028126,-99.833374,[-0.374  1.271 -2.578 -2.561 -1.96 ],1.1791394,95.489075,16.00226,
35.663994,155.31436,57855764.0,36.306694,266.5,343737,705.9480352401733,856.9866,-7.019043e-05,10.0,1.1363489e-05,9.928131,713.27985,7.765719,0.022471888,-28.713083,20,-0.65100074,5.6817447e-07,2655.4175798699353,1713.5784,1.8153347,113,2260,52.46523,-104.84509,[-0.371  1.266 -2.579 -2.573 -1.974],890.00085,85.037964,1.0362722,
0.06213173,0.16382681,1895.3281,0.9329332,251.9,348775,714.7130727767944,-19.298134,9.460449e-05,10.0,0.6737707,9.919971,1.2426345,0.008191341,19.071207,-21.750631,20,-0.65437317,0.033688538,2508.9155599790784,2.975943,0.046646662,114,2280,46.601795,-76.41174,[-0.363  1.279 -2.581 -2.548 -2.07 ],1.0487013,79.422424,19.40171,
0.11244785,0.66974,4265.5244,1.059715,237.6,353527,722.669864654541,-9.321228,-3.0517579e-06,10.0,0.25406295,9.914993,2.248957,0.033487,14.360858,-22.116442,20,-0.66863567,0.012703148,2365.897170575457,16.77874,0.05298575,115,2300,49.003742,-72.638,[-0.357  1.257 -2.558 -2.525 -2.073],1.3926744,80.75781,14.291592,
0.19229074,0.8279461,6837.9604,1.4571384,218.55,357898,730.1934254169464,-9.394472,-9.155274e-06,10.0,0.41489738,9.907661,3.8458147,0.041397307,11.915011,-20.136469,20,-0.6735843,0.02074487,2175.4066637233086,16.694134,0.07285692,116,2320,38.076866,-50.47223,[-0.352  1.253 -2.559 -2.53  -2.088],1.6785549,73.527954,15.118856,
3.4335804,14.846795,1212025.9,4.4183526,254.4,362986,738.5678358078003,126.21414,4.5776367e-05,10.0,0.010737912,9.920757,68.67161,0.7423397,0.669842,-26.309042,20,-0.685547,0.0005368956,2533.9155521262023,269.973,0.22091763,117,2340,44.018616,-96.0672,[-0.36   1.262 -2.559 -2.521 -2.093],29.857788,71.810974,1.6271648,
0.18062577,0.9212319,6079.371,1.0260383,244.5,367876,747.1261751651764,-10.434351,-3.967285e-05,10.0,0.16971584,9.917418,3.6125152,0.046061598,10.172183,-25.569765,20,-0.6836584,0.008485792,2434.8991447952826,25.419348,0.051301915,118,2360,47.23904,-74.74481,[-0.345  1.265 -2.559 -2.527 -2.104],1.9661462,93.36743,11.073334,
0.08101805,0.29614893,2301.0166,0.9644307,267.0,373216,755.7885675430298,-22.81204,-9.155274e-06,10.0,0.45046765,9.924402,1.620361,0.014807447,18.358435,-26.933641,20,-0.6882361,0.022523383,2659.9015294147302,5.2999825,0.04822154,119,2380,45.356194,-98.34772,[-0.339  1.266 -2.56  -2.532 -2.103],1.0894175,64.7785,18.276644,
0.09829983,0.37935898,1006.2645,0.99863416,286.9,378954,765.5472087860107,-15.809934,-9.460449e-05,10.0,0.51419765,9.933344,1.9659966,0.018967949,18.327448,-20.775223,20,-0.6915241,0.025709882,2859.4315735873392,5.8924665,0.049931705,120,2400,37.8632,-75.86005,[-0.336  1.258 -2.558 -2.54  -2.107],1.0912594,61.42682,17.477825,
0.40409413,1.7870474,16619.695,1.0870408,254.15,384037,773.994134426117,-11.413752,3.6621095e-05,10.0,0.059367947,9.9207535,8.081882,0.08935238,5.7421136,-19.109562,20,-0.70033103,0.0029683975,2531.424098252188,24.2503,0.054352045,121,2420,36.29473,-54.30194,[-0.337  1.269 -2.559 -2.541 -2.11 ],3.483038,69.77838,5.401622,
0.11688429,0.5937514,2340.2512,1.0274909,282.2,389681,783.1905272006989,-9.76995,6.1035157e-06,10.0,0.30092314,9.932196,2.3376858,0.02968757,15.018369,-19.93828,20,-0.70539665,0.015046157,2812.4257159616127,13.238713,0.051374543,122,2440,47.37148,-71.887085,[-0.346  1.269 -2.559 -2.537 -2.119],1.3317026,72.80432,14.993308,
0.053238153,0.041121334,43186.254,1.0002322,300.75,395696,793.1719152927399,-239.23047,4.8828126e-05,10.0,0.9385883,9.93634,1.0647631,0.0020560666,19.957146,-240.11798,20,-0.7057318,0.046929415,2997.9194085599493,1.1452379,0.050011612,123,2460,207.45822,-876.78705,[-0.344  1.277 -2.559 -2.532 -2.124],1.0021473,106.653564,19.966255,
0.30136672,1.3020626,10680.979,1.1527607,272.45,401145,801.9499425888062,-19.95591,6.1035157e-06,10.0,0.08019516,9.926004,6.027334,0.06510313,9.739282,-26.84141,20,-0.71336555,0.004009758,2714.413583497961,18.508308,0.05763805,124,2480,44.54109,-98.01099,[-0.345  1.28  -2.558 -2.531 -2.125],2.0535395,76.326965,8.788088,
0.06581916,0.23024489,2200.373,0.9188908,273.45,406614,810.9621262550354,-20.270773,3.0517578e-05,10.0,0.47135657,9.926149,1.3163831,0.011512245,18.328533,-23.483725,20,-0.7166737,0.02356783,2724.3961127243283,4.2604218,0.045944538,125,2500,47.396057,-85.75055,[-0.342  1.291 -2.557 -2.523 -2.132],1.0911947,76.25012,18.818491,
0.4236757,1.9686352,23955.984,1.3536928,269.1,411996,819.9829413890839,3.1833496,-6.1035157e-06,10.0,0.107314706,9.928797,8.473514,0.098431766,8.851191,-21.678423,20,-0.6945181,0.0053657354,2681.4132405152186,35.77015,0.067684636,126,2520,41.165695,-65.531555,[-0.348  1.313 -2.556 -2.54  -2.136],2.259583,79.15839,6.4207487,
0.07172079,0.25784066,1885.7511,0.9231798,282.35,417643,829.4204835891724,-19.691563,6.1035157e-06,10.0,0.49024642,9.928585,1.4344157,0.012892035,17.379467,-21.262304,20,-0.6902296,0.02451232,2813.4113498417755,3.1174886,0.04615899,127,2540,41.30697,-77.63898,[-0.341  1.306 -2.556 -2.542 -2.113],1.1507833,67.15607,18.552767,
9.580666,41.587902,5402985.5,10.591344,248.8,422619,837.586535692215,264.21176,1.2207031e-05,10.0,0.003957112,9.918949,191.61331,2.079395,0.14158483,-21.347677,20,-0.66950864,0.0001978556,2477.911780854053,517.9334,0.52956724,128,2560,38.643024,-77.950745,[-0.337  1.294 -2.564 -2.549 -2.109],141.25807,76.321106,1.2181649,
0.12427757,0.51609445,3868.5732,0.93729275,250.55,427630,846.3440434932709,-16.41885,-3.6621095e-05,10.0,0.28894317,9.919512,2.4855514,0.02580472,14.233501,-25.377153,20,-0.6746836,0.014447159,2495.4113366408233,13.662782,0.046864633,129,2580,50.349274,-92.66412,[-0.339  1.246 -2.557 -2.558 -2.088],1.4051356,88.331665,15.347018,
0.5197777,2.1481833,40092.11,1.4784248,246.35,432557,854.4298276901245,-1.2465248,1.2207031e-05,10.0,0.10004478,9.91815,10.395554,0.10740918,6.8667393,-22.925007,20,-0.6487379,0.0050022393,2453.4138117606744,37.87803,0.07392124,130,2600,42.541378,-74.26758,[-0.336  1.251 -2.557 -2.554 -2.094],2.9125905,83.71033,6.428239,
0.18653372,0.7776137,8692.278,1.0420543,236.7,437291,862.4751586914062,-16.672972,-2.746582e-05,10.0,0.28795567,9.914705,3.7306743,0.038880683,12.530032,-27.986214,20,-0.6460608,0.014397784,2356.901890871673,18.684614,0.052102715,131,2620,42.499634,-65.03186,[-0.341  1.245 -2.555 -2.565 -2.068],1.5961651,102.1911,12.846358,
0.064523056,0.17766087,1597.5082,0.98339653,278.9,442869,871.7935767173767,-18.46585,-1.5258789e-05,10.0,0.57241845,9.931318,1.2904611,0.008883044,19.258297,-19.608477,20,-0.654048,0.028620923,2779.4162334078856,1.5166378,0.04916983,132,2640,38.44356,-58.657104,[-0.337  1.252 -2.554 -2.554 -2.065],1.0385134,71.599976,19.367863,
0.4325293,1.8117235,27292.287,1.1756506,251.35,447896,880.3078963756561,-12.6044655,-4.8828126e-05,10.0,0.15732723,9.919777,8.650586,0.09058618,6.9579635,-22.543274,20,-0.6130422,0.007866362,2503.412994899906,25.615475,0.05878253,133,2660,42.13273,-60.2218,[-0.337  1.249 -2.558 -2.55  -2.073],2.8744042,82.31622,5.926275,
0.32732466,1.637556,29114.316,1.2461096,240.1,452698,888.1582672595978,13.348408,6.1035157e-06,10.0,0.16281094,9.915838,6.546493,0.08187779,10.789849,-27.757866,20,-0.6276818,0.008140547,2390.892738932106,51.13985,0.06230548,134,2680,51.667095,-101.35742,[-0.336  1.243 -2.55  -2.562 -2.032],1.8535941,96.66931,7.3342023,
0.07890196,0.2341725,1687.1403,0.9286335,268.45,458067,897.1470596790314,-19.095388,3.0517578e-05,10.0,0.5810475,9.928568,1.5780392,0.011708625,18.382343,-21.045233,20,-0.6232303,0.029052375,2674.9060574330083,2.8563519,0.046431676,135,2700,43.032883,-63.414307,[-0.341  1.266 -2.55  -2.544 -2.047],1.0880005,76.846436,18.804255,
0.06961325,0.28377995,1948.917,0.97503614,250.35,463074,905.6204538345337,-17.004223,-1.8310548e-05,10.0,0.44505966,9.9193535,1.392265,0.014188997,17.957064,-21.61562,20,-0.6291926,0.022252982,2493.4007817182314,5.807843,0.04875181,136,2720,43.82694,-66.76483,[-0.338  1.262 -2.549 -2.549 -2.042],1.1137679,78.929016,18.43815,
0.057339247,0.065872915,1825.4957,1.0081207,252.05,468115,913.870096206665,-25.0286,-3.6621095e-05,10.0,0.8622528,9.923813,1.1467849,0.0032936463,19.89877,-25.334478,20,-0.63154566,0.04311264,2510.8941570572415,0.37020075,0.05040603,137,2740,41.96449,-52.193848,[-0.34   1.277 -2.546 -2.551 -2.048],1.0050873,92.5083,19.914972,
0.06575762,0.13456704,2325.4512,0.98765945,271.1,473537,922.4919316768646,-21.701042,3.0517578e-05,10.0,0.744798,9.932873,1.3151523,0.0067283516,19.522566,-22.334541,20,-0.62787336,0.0372399,2701.8947530813566,0.90498066,0.049382977,138,2760,46.76025,-69.39984,[-0.34   1.279 -2.546 -2.551 -2.05 ],1.0244555,81.55432,19.63549,
0.08419334,0.2972984,2595.5737,1.0331619,283.0,479197,931.7678396701813,-26.220116,-3.0517578e-05,10.0,0.51898885,9.928741,1.6838667,0.014864921,18.556952,-29.494728,20,-0.6293986,0.025949443,2819.9108853754637,4.3999166,0.051658105,139,2780,50.511177,-107.6994,[-0.34   1.276 -2.544 -2.555 -2.047],1.0777632,69.366394,18.470568,
0.12971497,0.4891754,1298.5348,0.87925136,242.3,484043,939.7964389324188,-19.736092,-4.272461e-05,10.0,0.39758787,9.916676,2.5942993,0.02445877,16.008533,-22.198887,20,-0.6338051,0.019879393,2412.900652687098,5.076356,0.04396257,140,2800,37.765934,-81.058716,[-0.342  1.285 -2.544 -2.549 -2.048],1.2493337,67.572754,15.272652,
1.0682057,4.5547547,75796.33,1.9291265,274.0,489523,948.7989740371704,-4.604828,2.4414063e-05,10.0,0.0862879,9.929995,21.364113,0.22773774,2.7760499,-23.069813,20,-0.6128987,0.004314395,2730.4031998292367,57.317307,0.09645634,141,2820,47.087692,-84.239136,[-0.338  1.285 -2.543 -2.55  -2.053],7.2044816,76.435,3.042041,
1.554813,7.3169217,248473.61,2.87913,289.45,495312,958.1187536716461,60.105774,-4.272461e-05,10.0,0.026203185,9.933783,31.09626,0.36584607,1.3818598,-22.000313,20,-0.606648,0.0013101593,2884.909835247016,143.80298,0.14395651,142,2840,49.945873,-80.33362,[-0.348  1.281 -2.544 -2.55  -2.032],14.4732485,70.59723,2.6814904,
0.1683806,0.8178911,3548.958,1.1001318,243.4,500180,966.41064453125,-13.931269,1.8310548e-05,10.0,0.20643032,9.921061,3.3676121,0.040894557,12.980629,-26.634361,20,-0.5862386,0.010321516,2424.3888616587133,19.129255,0.055006586,143,2860,44.60745,-70.27234,[-0.333  1.255 -2.55  -2.606 -2.026],1.5407574,97.255005,12.880661,
0.2809708,1.2965975,11154.128,1.1369917,245.65,505093,974.5869505405426,-11.022402,1.8310548e-05,10.0,0.10415624,9.917742,5.619416,0.06482987,8.206858,-25.738262,20,-0.59556526,0.005207812,2446.3926590177425,29.15724,0.056849588,144,2880,49.024902,-79.92908,[-0.336  1.273 -2.555 -2.599 -2.005],2.4369862,93.98291,8.693928,
