MeanEntropy,MeanIW,ReturnMeanIW,MaxIW,EpLenMean,InitialReturnMax,EpThisIter,InitialReturnMean,EpRewMean,EpisodesSoFar,Weights,EmpiricalD2,ESSClassic,StdIW,InitialReturnStd,InitialReturnMin,ESSRenyi,MeanIWNorm,InitialBound,TimestepsSoFar,Iteration,ReturnStepMaxmin,Bound,ReturnStepMax,J_sample_variance,StdIWNorm,MinIW,MinIWNorm,TimeElapsed,MaxIWNorm
0.64170784,0.9719121,2.9457746,1.1536254,435.05,35.121155,20,6.408691e-05,4346.582557594044,1500,[-0.028  0.601 -2.5   -2.579 -0.776],1.0150439,19.758497,0.10745123,98.873955,-401.65338,19.703583,0.0485956,-109.99725,401287,75,9.9820175,-107.87584,10.0,8125.8843,0.0053725615,0.81993204,0.040996604,668.8416907787323,0.05768127
0.6388967,1.0020086,3.072688,1.3102425,447.7,27.91626,20,6.1035157e-06,4473.044964810977,1520,[-0.027  0.602 -2.509 -2.572 -0.777],1.0175397,19.680754,0.1276184,98.53195,-427.03625,19.655252,0.050100435,-116.94869,410241,76,9.982349,-114.89718,10.0,8178.607,0.00638092,0.73126674,0.036563337,682.1655881404877,0.06551213
0.63228196,1.057359,2.180772,1.8789817,439.1,12.459351,20,8.544922e-05,4386.139958671587,1540,[-0.026  0.599 -2.514 -2.563 -0.78 ],1.115476,17.927578,0.35950124,21.049253,-56.063232,17.929565,0.052867956,-15.353463,419023,77,9.977886,-14.035047,10.0,441.77667,0.017975062,0.52518374,0.026259188,694.3212034702301,0.09394909
0.63102394,1.0111678,3.169567,1.9815993,470.7,5.2662964,20,8.850098e-05,4703.476072666951,1560,[-0.023  0.607 -2.528 -2.558 -0.787],1.1769629,17.35759,0.3945289,12.050369,-38.264038,16.99289,0.05055839,-10.4789505,428437,78,9.985052,-8.198924,10.0,36.303967,0.019726444,0.25158584,0.012579292,708.2795910835266,0.09907997
0.6307987,1.0545787,5.848378,1.2405502,421.7,81.065186,20,2.8991699e-05,4213.213355173863,1580,[-0.014  0.613 -2.536 -2.566 -0.788],1.0154657,19.704723,0.12909517,235.6035,-912.26886,19.695396,0.052728932,-249.8351,436871,79,9.982065,-245.91127,10.0,57553.895,0.006454758,0.798484,0.0399242,720.4732344150543,0.06202751
0.6318957,0.9973664,1.0115004,1.0612618,449.05,41.18048,20,-6.1035157e-06,4487.0689491412395,1600,[-0.015  0.606 -2.543 -2.558 -0.788],1.0018294,19.980907,0.030829484,151.52562,-655.7855,19.96348,0.049868323,-179.59427,445852,80,9.984741,-178.74695,10.0,22845.062,0.001541474,0.93885463,0.046942733,734.6142392158508,0.05306309
0.62958264,1.021399,4.3195724,1.248456,456.35,36.67578,20,-9.155274e-06,4560.111246927275,1620,[-0.016  0.607 -2.549 -2.56  -0.787],1.0183728,19.78164,0.107313916,143.9011,-625.88464,19.639174,0.051069953,-171.4056,454979,81,9.985165,-168.65344,10.0,17875.447,0.005365696,0.8299223,0.041496117,748.0839056968689,0.0624228
0.6267861,1.0057867,1.2527392,1.3807329,487.2,2.6620483,20,-1.5258789e-05,4869.497339336989,1640,[-0.016  0.608 -2.554 -2.553 -0.789],1.0743674,18.73724,0.26110417,10.234717,-44.515198,18.615606,0.050289325,-12.191005,464723,82,9.989745,-11.383428,9.999999,32.10941,0.013055208,0.50592995,0.025296498,761.1833398342133,0.06903665
0.62571716,0.99080217,0.8939972,1.0895048,444.55,60.1709,20,-1.5258789e-05,4442.48925687332,1660,[-0.009  0.607 -2.554 -2.553 -0.792],1.0024201,19.946804,0.051166505,212.28539,-913.2812,19.951715,0.049540114,-250.11238,473614,83,9.986471,-249.52081,10.0,45368.938,0.0025583252,0.87254775,0.04362739,773.0958907604218,0.054475244
0.6182415,1.046138,1.6428347,2.2085402,488.2,3.34375,20,3.0517578e-05,4880.487742287034,1680,[-0.009  0.606 -2.558 -2.554 -0.793],1.0767555,17.468126,0.39827812,14.109268,-61.499817,18.574318,0.052306913,-16.842388,483378,84,9.99383,-15.83401,10.0,69.18496,0.019913906,0.4973607,0.024868036,788.3085670471191,0.110427015
0.61256516,0.95163554,5.169344,1.2548604,442.5,33.739075,20,-2.4414063e-05,4422.052583259434,1700,[-0.01   0.615 -2.564 -2.559 -0.801],1.0352278,19.390522,0.16871548,84.331604,-281.1867,19.31942,0.04758178,-77.00618,492228,85,9.986706,-73.18144,10.0,4799.9136,0.008435774,0.69385964,0.034692984,802.0831184387207,0.06274302
0.61248904,1.0110308,1.048572,1.2340244,489.75,2.388977,20,-6.1035156e-05,4895.9448168777235,1720,[-0.012  0.613 -2.578 -2.556 -0.806],1.0626497,19.456253,0.16901837,9.980221,-43.500854,18.820877,0.05055154,-11.913261,502023,86,9.993668,-11.23214,10.0,34.799995,0.008450918,0.5513086,0.027565429,816.6316428184509,0.06170122
0.6118011,1.0793909,0.25637418,1.4911189,496.8,0.40374756,20,7.93457e-05,4966.503593424103,1740,[-0.006  0.616 -2.58  -2.557 -0.806],1.093597,18.848904,0.2667423,1.3066591,-5.685852,18.28827,0.053969543,-1.5570554,511959,87,9.993996,-1.3720024,10.0,0.12805891,0.013337114,0.21451552,0.010725777,828.6272807121277,0.07455595
0.613664,1.019747,4.3951797,1.1678796,457.65,51.280945,20,3.0517578e-05,4574.4745933273525,1760,[ 0.004  0.616 -2.58  -2.558 -0.807],1.0079437,19.858797,0.08598743,168.69841,-681.9704,19.842377,0.05098735,-186.76526,521112,88,9.991161,-183.11047,10.0,26588.545,0.004299371,0.8471377,0.042356886,838.9545314311981,0.05839398
0.60677105,1.1700613,6.3369,1.9703711,470.55,16.337585,20,-9.155274e-06,4703.510134879521,1780,[ 0.004  0.614 -2.6   -2.554 -0.805],1.0827874,18.195454,0.36847752,59.884247,-256.25323,18.470846,0.058503073,-70.17785,530523,89,9.9915695,-66.6881,10.0,2728.7976,0.018423878,0.55860406,0.027930204,853.9359245300293,0.09851856
0.60677105,1.0,4.2723957e-05,1.0,500.0,0.12438965,20,4.272461e-05,4998.990736522678,1800,[ 0.003  0.606 -2.61  -2.555 -0.812],1.0,20.0,,0.087107465,-0.18701172,20.0,0.05,-0.051172543,540523,90,0.015805244,-0.051172543,10.0,0.007987064,,1.0,0.05,867.3409843444824,0.05
0.6048388,1.0913113,4.5853977,1.4898884,456.1,52.43036,20,6.1035157e-06,4558.012993309343,1820,[ 0.003  0.606 -2.61  -2.555 -0.812],1.0166533,19.679714,0.1392218,213.77878,-930.9362,19.67239,0.054565568,-254.94739,549645,91,9.986931,-252.47606,10.0,48220.598,0.00696109,0.8969616,0.04484808,879.5470867156982,0.07449442
0.6036416,1.0017892,2.923142,1.222903,476.7,35.707947,20,-4.8828126e-05,4765.595567672362,1840,[ 1.060e-03  6.017e-01 -2.606e+00 -2.553e+00 -8.141e-01],1.0111908,19.852255,0.086421326,154.9969,-675.6157,19.778662,0.05008946,-185.02504,559179,92,9.994129,-183.13425,10.0,21603.553,0.0043210667,0.806523,0.040326152,892.9803454875946,0.061145153
0.6033493,1.022448,1.1340637,1.2312508,473.4,49.930725,20,5.1879884e-05,4732.019620535738,1860,[-1.097e-03  5.989e-01 -2.614e+00 -2.547e+00 -8.153e-01],1.0039473,19.890333,0.07591975,216.42967,-943.3918,19.921366,0.051122397,-258.35843,568647,93,9.991655,-257.73383,10.0,49344.414,0.0037959872,0.8843601,0.044218004,906.2495698928833,0.06156254
0.6033493,1.0,-1.8311664e-05,1.0,500.0,0.13781738,20,-1.8310548e-05,4999.014038066105,1880,[-2.260e-03  6.003e-01 -2.609e+00 -2.546e+00 -8.156e-01],1.0,20.0,,0.08865946,-0.16607666,20.0,0.05,-0.04550028,578647,94,0.013858795,-0.04550028,10.0,0.008274211,,1.0,0.05,920.7376441955566,0.05
0.6033493,1.0,9.154435e-06,1.0,500.0,0.12902832,20,9.155274e-06,4999.050141238794,1900,[-2.260e-03  6.003e-01 -2.609e+00 -2.546e+00 -8.156e-01],1.0,20.0,,0.09993877,-0.2626953,20.0,0.05,-0.07193292,588647,95,0.01689434,-0.07193292,9.999999,0.01051343,,1.0,0.05,934.9511079788208,0.05
0.5991664,0.98901844,5.2756233,1.3958508,444.65,59.59027,20,2.4414063e-05,4444.025056044882,1920,[-2.260e-03  6.003e-01 -2.609e+00 -2.546e+00 -8.156e-01],1.0202538,19.61293,0.13894047,173.41183,-623.45917,19.602966,0.04945092,-170.7413,597540,96,9.988886,-167.18613,10.0,26793.11,0.0069470233,0.75762904,0.037881453,945.6453466415405,0.06979254
0.59684193,0.97414273,0.50520223,1.4007928,488.1,1.9333496,20,2.1362304e-05,4878.884488287446,1940,[-0.003  0.602 -2.62  -2.545 -0.82 ],1.0569657,19.289042,0.18702105,6.3165736,-26.68097,18.92209,0.048707135,-7.3068633,607302,97,9.991354,-7.0069203,10.0,19.522154,0.009351052,0.6445638,0.03222819,959.6402173042297,0.070039645
0.59116936,1.06282,5.3200703,1.5601318,464.9,28.237549,20,-3.0517578e-05,4647.102093312996,1960,[-4.252e-04  5.959e-01 -2.625e+00 -2.550e+00 -8.221e-01],1.0354148,19.253443,0.20928492,101.47136,-431.31097,19.31593,0.053140998,-118.11941,616600,98,9.99185,-114.872696,10.0,8931.591,0.010464246,0.7746363,0.038731817,976.1690518856049,0.07800659
0.59116936,1.0,-7.3242e-05,1.0,500.0,0.09942627,20,-7.324219e-05,4999.137519752812,1980,[-1.153e-04  5.919e-01 -2.636e+00 -2.547e+00 -8.278e-01],1.0,20.0,,0.07372069,-0.12683105,20.0,0.05,-0.034807358,626600,99,0.014211655,-0.034807358,10.0,0.0057207793,,1.0,0.05,990.7883579730988,0.05
0.59116936,1.0,3.0517112e-05,1.0,500.0,0.13861084,20,3.0517578e-05,4999.015897345997,2000,[-1.153e-04  5.919e-01 -2.636e+00 -2.547e+00 -8.278e-01],1.0,20.0,,0.07935449,-0.19311523,20.0,0.05,-0.05285627,636600,100,0.013113022,-0.05285627,10.0,0.0066285627,,1.0,0.05,1005.4715113639832,0.05
0.59116936,1.0000005,-4.2663887e-05,1.0000043,498.15,0.26379395,20,-4.272461e-05,4980.006577787785,2020,[-1.153e-04  5.919e-01 -2.636e+00 -2.547e+00 -8.278e-01],1.0,20.000002,1.6082213e-06,0.6496548,-2.8009033,20.0,0.050000023,-0.7671017,646563,101,9.994026,-0.76710165,10.0,0.44426492,8.055591e-08,0.9999972,0.04999986,1018.2047441005707,0.050000217
0.5890453,1.011741,2.5221324,1.3733033,482.75,5.942444,20,,4825.4414448903035,2040,[-1.154e-04  5.919e-01 -2.636e+00 -2.547e+00 -8.278e-01],1.057998,19.258427,0.19853483,24.192759,-105.32977,18.90363,0.05058705,-28.845747,656218,102,9.991493,-27.148321,10.0,219.83525,0.009926741,0.5705284,0.02852642,1031.4849741458893,0.06866517
0.58675224,1.0958539,5.9329834,1.5119679,459.1,56.218872,20,-7.019043e-05,4588.554323749872,2060,[-1.609e-03  5.822e-01 -2.643e+00 -2.546e+00 -8.299e-01],1.0241127,19.435696,0.18672757,216.76743,-937.1141,19.5291,0.054792702,-256.63934,665400,103,9.98937,-253.78198,10.0,50609.312,0.009336378,0.8308217,0.041541085,1045.8320181369781,0.0755984
0.5826577,1.0128218,0.17015606,1.5433831,497.1,0.41131592,20,-3.967285e-05,4969.563225000393,2080,[-3.248e-04  5.899e-01 -2.642e+00 -2.551e+00 -8.322e-01],1.0869831,18.77167,0.25908348,1.2227086,-5.314148,18.39955,0.05064109,-1.4553791,675342,104,9.994247,-1.3471587,10.0,0.31552503,0.012954175,0.40758997,0.020379499,1059.679369688034,0.07716916
0.5826577,0.9999914,2.1675602e-05,1.000006,498.5,0.27746582,20,1.8310548e-05,4983.520213023587,2100,[ 0.007  0.591 -2.643 -2.553 -0.836],1.0,20.000002,1.1093023e-05,0.50165397,-2.1487427,20.0,0.049999565,-0.58843917,685312,105,9.994085,-0.58843577,10.0,0.26488295,5.546468e-07,0.9999618,0.04999809,1072.4012079238892,0.0500003
0.5794881,0.89251745,0.4190191,1.2840523,491.95,1.1644897,20,5.1879884e-05,4917.5850426850875,2120,[ 0.007  0.591 -2.643 -2.553 -0.836],1.0492629,19.092527,0.19458185,4.0453343,-17.490662,19.061,0.044625875,-4.7899632,695151,106,9.992231,-4.487562,10.0,4.384863,0.009729092,0.47486427,0.023743214,1084.578122138977,0.064202614
0.5794881,1.0,3.0528754e-06,1.0,500.0,0.12512207,20,3.0517579e-06,4998.971355144966,2140,[ 0.012  0.59  -2.644 -2.557 -0.839],1.0,20.0,,0.1079832,-0.28710938,20.0,0.05,-0.07862509,705151,107,0.015408516,-0.07862509,9.999999,0.012274075,,1.0,0.05,1098.5538823604584,0.05
0.575334,0.9955285,0.26529884,1.506213,495.0,0.6699219,20,2.1362304e-05,4948.678408786452,2160,[ 0.012  0.59  -2.644 -2.557 -0.839],1.0722542,18.860876,0.24465738,2.50215,-10.901733,18.652294,0.049776427,-2.9855416,715051,108,9.994688,-2.8262424,10.0,2.1829352,0.012232869,0.54740775,0.027370388,1109.4533751010895,0.07531065
0.5740922,1.0501906,2.2796383,1.3608782,467.55,50.436096,20,7.019043e-05,4673.605759906927,2180,[ 0.006  0.597 -2.663 -2.566 -0.844],1.0084951,19.71404,0.12648258,214.08453,-932.9016,19.83153,0.052509528,-255.48557,724402,109,9.991922,-254.28888,10.0,48138.035,0.0063241287,0.86135286,0.043067645,1122.023525238037,0.06804391
0.5719601,0.96874964,3.6735601,1.3208567,477.35,15.331055,20,5.1879884e-05,4771.570470008666,2200,[ 0.004  0.593 -2.662 -2.562 -0.845],1.0275152,19.460438,0.16130808,64.43893,-280.79755,19.464434,0.048437476,-76.89952,733949,110,9.991941,-74.27679,10.0,2322.0957,0.008065404,0.6767183,0.033835914,1135.9555320739746,0.06604283
0.56836355,1.0086292,0.82545066,1.4974439,490.8,1.3101196,20,3.967285e-05,4906.0968404931045,2220,[ 2.259e-03  6.004e-01 -2.673e+00 -2.565e+00 -8.470e-01],1.110055,17.835136,0.35140562,4.4001803,-18.811829,18.017126,0.050431468,-5.151792,743765,111,9.9922695,-4.602474,10.0,3.2288222,0.017570281,0.21177492,0.010588746,1148.9615905284882,0.074872196
0.56836355,1.0,6.103539e-06,1.0,500.0,0.11541748,20,6.1035157e-06,4999.023431391317,2240,[ 0.01   0.599 -2.673 -2.565 -0.851],1.0,20.0,,0.10234912,-0.23492432,20.0,0.05,-0.06433057,753765,112,0.0133981705,-0.06433057,9.999999,0.011026676,,1.0,0.05,1163.0194239616394,0.05
0.56836355,1.0,6.1048195e-06,1.0,500.0,0.13452148,20,6.1035157e-06,4999.0026001432,2260,[ 0.01   0.599 -2.673 -2.565 -0.851],1.0,20.0,,0.110711336,-0.28894043,20.0,0.05,-0.0791235,763765,113,0.012836456,-0.0791235,10.0,0.012902104,,1.0,0.05,1178.3110222816467,0.05
0.5701116,1.0330651,1.7564907,1.1459148,475.15,48.788635,20,-0.000100708006,4750.072939100197,2280,[ 0.01   0.599 -2.673 -2.565 -0.851],1.0058665,19.94112,0.056136142,212.1379,-924.6877,19.883354,0.051653255,-253.23627,773268,114,9.994015,-252.22139,10.0,47269.766,0.0028068072,0.9019798,0.04509899,1192.1368246078491,0.05729574
0.5701116,1.0,3.0500814e-06,1.0,499.2,0.20172119,20,3.0517579e-06,4990.53452759038,2300,[ 0.009  0.601 -2.68  -2.568 -0.849],1.0,20.0,,0.3127072,-1.2940063,20.0,0.05,-0.3543752,783252,115,9.994146,-0.3543752,10.0,0.10293241,,1.0,0.05,1208.4529383182526,0.05
0.5701116,1.0,1.8309802e-05,1.0,500.0,0.13372803,20,1.8310548e-05,4999.056248809968,2320,[ 0.009  0.601 -2.68  -2.568 -0.849],1.0,20.0,,0.102281794,-0.31933594,20.0,0.05,-0.08743544,793252,116,0.01564312,-0.08743544,10.0,0.011012175,,1.0,0.05,1219.9333498477936,0.05
0.5651259,1.11794,18.435658,1.5800052,455.35,59.48877,20,-7.019043e-05,4551.706019868279,2340,[ 0.009  0.601 -2.68  -2.568 -0.849],1.0783212,18.941587,0.26426414,181.49571,-644.67114,18.54735,0.05589699,-176.55054,802359,117,9.9921465,-164.89832,9.999999,25055.363,0.013213207,0.7592608,0.03796304,1234.1166429519653,0.07900026
0.5616885,1.0006664,7.9354115,1.3875134,466.4,37.65332,20,-3.0517579e-06,4662.128161349405,2360,[ 0.005  0.591 -2.691 -2.557 -0.854],1.0343955,19.175808,0.20745589,153.24336,-666.51434,19.334965,0.05003332,-182.53247,811687,118,9.9920025,-177.70967,10.0,15899.665,0.010372793,0.70318294,0.03515915,1247.7530043125153,0.06937567
0.5616885,1.0,2.746447e-05,1.0,500.0,0.10681152,20,2.746582e-05,4999.056680508028,2380,[ 0.003  0.586 -2.699 -2.56  -0.857],1.0,20.0,,0.10151843,-0.30767822,20.0,0.05,-0.084233694,821687,119,0.013175011,-0.084233694,10.0,0.010848413,,1.0,0.05,1264.864592075348,0.05
0.5616885,1.0,3.9670616e-05,1.0,500.0,0.13415527,20,3.967285e-05,4999.125942050008,2400,[ 0.003  0.586 -2.699 -2.56  -0.857],1.0,20.0,,0.13353346,-0.3027954,20.0,0.05,-0.08288427,831687,120,0.014704704,-0.08288427,10.0,0.018769672,,1.0,0.05,1277.2267801761627,0.05
0.5591002,1.0018686,3.6865692,1.3432677,461.85,41.598083,20,9.155274e-06,4616.685177992475,2420,[ 0.003  0.586 -2.699 -2.56  -0.857],1.0152497,19.61225,0.14087136,154.45973,-662.55756,19.699587,0.050093435,-181.44885,840924,121,9.9921665,-179.1406,10.0,21877.785,0.0070435675,0.7811366,0.03905683,1289.6684169769287,0.067163385
0.55637854,0.96043223,1.3087664,1.3999003,489.05,2.12323,20,1.5258789e-05,4888.697706656176,2440,[ 0.004  0.588 -2.708 -2.556 -0.86 ],1.0624774,18.17782,0.30408242,8.316992,-36.18933,18.82393,0.048021615,-9.910842,850705,122,9.992657,-8.9070015,10.0,9.160179,0.015204121,0.24421132,0.012210566,1302.045200586319,0.069995016
0.55637854,1.0,-3.3569522e-05,1.0,500.0,0.12554932,20,-3.3569337e-05,4999.057148156074,2460,[ 0.01   0.59  -2.708 -2.56  -0.863],1.0,20.0,,0.09010268,-0.19677734,20.0,0.05,-0.053923264,860705,123,0.013829231,-0.053923264,10.0,0.0085457815,,1.0,0.05,1316.031168460846,0.05
0.55637854,1.0,-6.103888e-06,1.0,499.7,0.1486206,20,-6.1035157e-06,4995.583826386366,2480,[ 0.01   0.59  -2.708 -2.56  -0.863],1.0,20.0,,0.14686842,-0.53149414,20.0,0.05,-0.14556178,870699,124,9.994352,-0.14556178,10.0,0.022705615,,1.0,0.05,1328.1263313293457,0.05
0.55637854,1.0,-4.2726286e-05,1.0,500.0,0.08728027,20,-4.272461e-05,4998.72555180794,2500,[ 0.01   0.59  -2.708 -2.56  -0.863],1.0,20.0,,0.07806154,-0.18597412,20.0,0.05,-0.050973836,880699,125,9.994925,-0.050973836,10.0,0.0064143213,,1.0,0.05,1341.3150746822357,0.05
0.55637854,1.0,1.2207311e-05,1.0,500.0,0.08709717,20,1.2207031e-05,4999.169919557585,2520,[ 0.01   0.59  -2.708 -2.56  -0.863],1.0,20.0,,0.07524622,-0.19769287,20.0,0.05,-0.05412822,890699,126,0.015759468,-0.05412822,10.0,0.005959994,,1.0,0.05,1354.3644392490387,0.05
0.5572562,1.0428698,3.3530023,1.4290568,485.9,5.442932,20,-3.967285e-05,4857.532293223658,2540,[ 0.01   0.59  -2.708 -2.56  -0.863],1.084243,18.850975,0.25747073,23.194954,-101.10376,18.446049,0.052143496,-27.688446,900417,127,9.993975,-25.478102,10.0,113.235954,0.012873537,0.4114784,0.02057392,1365.5497846603394,0.07145284
0.5572562,1.0,-6.103434e-05,1.0,500.0,0.10797119,20,-6.1035156e-05,4999.120220804167,2560,[ 0.018  0.587 -2.711 -2.553 -0.862],1.0,20.0,,0.07090589,-0.13647461,20.0,0.05,-0.037436146,910417,128,0.0124053955,-0.037436146,10.0,0.0052922573,,1.0,0.05,1381.7938024997711,0.05
0.55696404,0.98712504,3.9712458,1.275743,480.7,15.855225,20,6.1035156e-05,4805.642767588343,2580,[ 0.018  0.587 -2.711 -2.553 -0.862],1.0251513,19.50503,0.15724967,68.6271,-299.13818,19.509315,0.049356252,-81.92231,920031,129,9.994378,-78.97495,9.999999,2782.9202,0.007862484,0.72661847,0.036330923,1393.938747882843,0.063787155
0.55696404,1.0,-6.1034225e-06,1.0,500.0,0.09301758,20,-6.1035157e-06,4999.089222886509,2600,[ 0.018  0.594 -2.736 -2.552 -0.862],1.0,20.0,,0.06825397,-0.20202637,20.0,0.05,-0.055333305,930031,130,0.013092041,-0.055333305,10.0,0.0049037947,,1.0,0.05,1408.3199498653412,0.05
0.55481076,1.0332139,2.089651,1.2905341,471.85,50.06482,20,7.324219e-05,4716.707459706084,2620,[ 0.018  0.594 -2.736 -2.552 -0.862],1.0080533,19.847664,0.09051871,216.40948,-943.28973,19.840221,0.051660687,-258.33047,939468,131,9.992426,-257.279,10.0,48741.7,0.0045259353,0.9025109,0.045125544,1419.3642141819,0.06452671
0.5533049,1.02625,1.2463703,1.1968217,475.05,49.780518,20,7.93457e-05,4749.119199391576,2640,[ 0.017  0.59  -2.737 -2.549 -0.864],1.0048848,19.871424,0.082550235,216.46149,-943.53357,19.902779,0.0513125,-258.39722,948969,132,9.994205,-257.78128,10.0,49584.164,0.0041275118,0.8509608,0.04254804,1431.9884495735168,0.059841085
0.5533049,1.0,-1.8310267e-05,1.0,500.0,0.09490967,20,-1.8310548e-05,4999.211656035605,2660,[ 0.017  0.593 -2.737 -2.554 -0.866],1.0,20.0,,0.062701404,-0.11956787,20.0,0.05,-0.03276332,958969,133,0.013084412,-0.03276332,10.0,0.0041383854,,1.0,0.05,1445.387919664383,0.05
0.5533049,1.0,-2.136291e-05,1.0,500.0,0.11859131,20,-2.1362304e-05,4999.146263141295,2680,[ 0.017  0.593 -2.737 -2.554 -0.866],1.0,20.0,,0.12269796,-0.3739624,20.0,0.05,-0.10243519,968969,134,0.016899109,-0.10243519,10.0,0.015847147,,1.0,0.05,1458.5650916099548,0.05
0.5496202,1.0457146,0.23128064,1.799603,492.75,1.2393188,20,-1.8310548e-05,4926.127373762361,2700,[ 0.017  0.593 -2.737 -2.554 -0.866],1.0445693,18.762407,0.2685705,4.774289,-20.804138,19.146648,0.05228573,-5.6974664,978824,135,9.994453,-5.5917487,10.0,17.591589,0.013428525,0.7482182,0.03741091,1471.1794874668121,0.08998015
0.54473335,1.0782919,15.707108,2.1178606,453.9,40.822693,20,3.5095214e-05,4536.651017955583,2720,[ 0.012  0.595 -2.738 -2.552 -0.869],1.0869135,17.848598,0.37436482,123.86123,-457.8054,18.400728,0.053914588,-125.37514,987902,136,9.989666,-115.00296,10.0,8600.839,0.018718243,0.6025461,0.030127306,1481.5145478248596,0.10589303
0.54473335,1.0,3.6620535e-05,1.0,500.0,0.095947266,20,3.6621095e-05,4999.21041335098,2740,[ 0.014  0.583 -2.756 -2.549 -0.874],1.0,20.0,,0.07703058,-0.26184082,20.0,0.05,-0.07167145,997902,137,0.0153102875,-0.07167145,10.0,0.00624601,,1.0,0.05,1494.8101029396057,0.05
0.54473335,1.0,-3.356859e-05,1.0,500.0,0.10644531,20,-3.3569337e-05,4999.172626362528,2760,[ 0.014  0.583 -2.756 -2.549 -0.874],1.0,20.0,,0.10467308,-0.26239014,20.0,0.05,-0.07189207,1007902,138,0.017068863,-0.07189207,10.0,0.011533109,,1.0,0.05,1508.1810615062714,0.05
0.54512674,1.0032524,2.907792,1.1562263,476.75,35.340576,20,6.1035156e-05,4766.124430082166,2780,[ 0.014  0.583 -2.756 -2.549 -0.874],1.0098685,19.857935,0.08485604,153.42879,-668.78046,19.804558,0.050162625,-183.15302,1017437,139,9.994251,-181.14679,10.0,21209.26,0.0042428025,0.86694604,0.043347303,1519.4833018779755,0.057811316
0.54512674,1.0,-2.4415553e-05,1.0,500.0,0.12249756,20,-2.4414063e-05,4999.13102468977,2800,[ 0.013  0.578 -2.764 -2.546 -0.874],1.0,20.0,,0.11107032,-0.2531128,20.0,0.05,-0.06934221,1027437,140,0.013278961,-0.06934221,10.0,0.012985912,,1.0,0.05,1534.006763935089,0.05
0.54512674,1.0,4.5777066e-05,1.0,500.0,0.119262695,20,4.5776367e-05,4999.202248469539,2820,[ 0.013  0.578 -2.764 -2.546 -0.874],1.0,20.0,,0.08248871,-0.20483398,20.0,0.05,-0.056050323,1037437,141,0.014932632,-0.056050323,10.0,0.0071625123,,1.0,0.05,1550.4178376197815,0.05
0.54268545,1.0022118,5.666089,1.2824051,478.8,23.319275,20,-6.1035156e-05,4786.697826281259,2840,[ 0.013  0.578 -2.764 -2.546 -0.874],1.0299137,19.391273,0.17756857,101.13302,-440.8285,19.419104,0.05011059,-120.72592,1047013,142,9.994585,-116.852135,10.0,6415.9463,0.0088784285,0.75751793,0.0378759,1561.2358803749084,0.064120255
0.54268545,1.0,-1.2206961e-05,1.0,500.0,0.103027344,20,-1.2207031e-05,4999.212515333847,2860,[ 0.01   0.581 -2.776 -2.54  -0.876],1.0,20.0,,0.06397854,-0.1671753,20.0,0.05,-0.04579505,1057013,143,0.013158798,-0.04579505,10.0,0.004308687,,1.0,0.05,1574.4186644554138,0.05
0.54268545,1.0,-4.5778695e-05,1.0,500.0,0.13061523,20,-4.5776367e-05,4999.114736632402,2880,[ 0.01   0.581 -2.776 -2.54  -0.876],1.0,20.0,,0.10557294,-0.22113037,20.0,0.05,-0.06060483,1067013,144,0.0140028,-0.06060483,10.0,0.011732259,,1.0,0.05,1590.9147238731384,0.05
0.54268545,1.0,-3.356859e-05,1.0,500.0,0.0914917,20,-3.3569337e-05,4999.1808445422475,2900,[ 0.01   0.581 -2.776 -2.54  -0.876],1.0,20.0,,0.070673004,-0.17626953,20.0,0.05,-0.048306968,1077013,145,0.017032623,-0.048306968,10.0,0.005257551,,1.0,0.05,1603.4763939380646,0.05
0.538775,0.93607044,2.3779082,1.492417,485.15,6.3604736,20,-1.8310548e-05,4850.201005708257,2920,[ 0.01   0.581 -2.776 -2.54  -0.876],1.0447001,18.98463,0.21648106,27.177849,-118.464905,19.144249,0.04680352,-32.44297,1086716,146,9.994669,-30.782217,10.0,258.64594,0.010824054,0.55492777,0.027746389,1615.128980398178,0.07462085
0.5416696,1.0672405,3.154417,1.470659,465.75,51.568848,20,1.5258789e-05,4655.711432581871,2940,[ 0.008  0.573 -2.783 -2.539 -0.88 ],1.0121113,19.723557,0.12634933,216.20152,-941.7672,19.760672,0.053362023,-257.91357,1096031,147,9.99234,-256.3163,10.0,49814.285,0.0063174674,0.8671635,0.043358173,1629.2284235954285,0.073532954
0.53755516,1.046772,8.93487,1.4748347,450.35,96.983765,20,-2.4414063e-05,4501.713003222912,2960,[ 0.01   0.575 -2.782 -2.542 -0.877],1.029052,19.289307,0.20092514,290.60495,-886.3792,19.435364,0.052338608,-242.74496,1105038,148,9.992088,-237.31093,10.0,83326.32,0.010046257,0.6118037,0.030590186,1642.1775350570679,0.073741734
0.53755516,1.0,5.798461e-05,1.0,500.0,0.115112305,20,5.7983398e-05,4999.1453818481095,2980,[ 0.013  0.578 -2.796 -2.549 -0.881],1.0,20.0,,0.09993439,-0.33343506,20.0,0.05,-0.09125697,1115038,149,0.0131082535,-0.09125697,10.0,0.0105125075,,1.0,0.05,1657.7038595676422,0.05
0.53755516,1.0,-5.4931268e-05,1.0,500.0,0.09362793,20,-5.493164e-05,4999.248864082592,3000,[ 0.013  0.578 -2.796 -2.549 -0.881],1.0,20.0,,0.07114504,-0.13128662,20.0,0.05,-0.036009252,1125038,150,0.013497353,-0.036009252,10.0,0.0053280178,,1.0,0.05,1670.6079907417297,0.05
