J_sample_variance,Iteration,MaxIW,TimeElapsed,InitialReturnMax,EpRewMean,StdIW,EntropyCoefficient,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnStd,InitialReturnMean,EpThisIter,MeanIWNorm,TimestepsSoFar,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyi,EmpiricalD2,ReturnStepMaxmin,StdIWNorm,Weights,EpLenMean,ESSClassic,MaxIWNorm,InitialBound,ReturnStepMax,Bound,EpisodesSoFar
19399.555,11,4.507277,23.85976219177246,185.73169,472.3343548441268,0.9279954,10.0,0.30226743,0.015113371,39.761948,90.20483,-3.5095214e-05,20,0.0587722,5639,-0.22149727,-110.98901,1.175444,12.070039,1.6569955,9.578628,0.04639977,[-0.705  0.243 -1.528 -0.709 -1.7  ],48.25,12.320683,0.22536385,-53.671143,9.999999,-27.928299,220
16432.129,12,2.0013742,26.713154792785645,208.21869,450.82850091528746,0.46008462,10.0,0.49849716,0.024924858,13.9645405,90.87396,-1.9073486e-05,20,0.058317386,6561,-0.1983498,-135.45966,1.1663477,15.8938875,1.2583454,9.5587225,0.02300423,[-0.756  0.261 -1.538 -0.721 -1.64 ],46.1,17.306973,0.10006871,-59.23803,9.999999,-51.985123,240
49015.363,13,6.898383,29.17301344871521,153.00696,389.352311090934,1.8052387,10.0,0.2040948,0.01020474,55.37153,56.856537,1.7547607e-05,20,0.07010416,7360,-0.15092954,-68.599655,1.402083,7.4853983,2.6718686,9.49198,0.09026194,[-0.747  0.274 -1.562 -0.721 -1.617],39.95,7.5251317,0.34491917,-43.88616,10.0,-14.631267,260
59314.402,14,3.83948,31.84994626045227,266.83902,456.8367529725782,0.7740169,10.0,0.45066345,0.022533173,46.321167,97.66041,1.8310548e-05,20,0.05545894,8294,-0.1440582,-121.99921,1.1091788,13.288019,1.5051153,9.564744,0.038700845,[-0.789  0.338 -1.562 -0.69  -1.57 ],46.7,13.450215,0.191974,-74.58616,9.999999,-44.772415,280
15909.98,15,3.5970032,34.74177670478821,244.16751,484.8289036170828,0.74274904,10.0,0.18011738,0.00900587,25.508278,89.122536,6.1035157e-06,20,0.043232523,9284,-0.15954107,-125.69852,0.86465055,14.056359,1.4228436,9.5890465,0.037137453,[-0.809  0.378 -1.596 -0.679 -1.563],49.5,11.5080805,0.17985016,-68.3086,10.0,-55.849323,300
57842.598,16,5.585288,37.57067894935608,168.1383,485.3245413499678,1.2454466,10.0,0.06391402,0.0031957012,65.50878,83.812935,2.746582e-05,20,0.051362764,10275,-0.16244504,-127.0108,1.0272553,7.485225,2.6719303,9.589289,0.06227233,[-0.785  0.384 -1.606 -0.715 -1.578],49.55,8.097433,0.27926442,-47.641956,10.0,-11.383583,320
529480.75,17,10.080238,40.96111059188843,320.95746,621.7870839048257,2.0957174,10.0,0.11832107,0.0059160534,152.99672,107.37338,1.8310548e-05,20,0.056119524,11539,-0.11863584,-175.8386,1.1223906,6.301406,3.173895,9.676807,0.104785874,[-0.778  0.421 -1.654 -0.759 -1.581],63.2,4.4579163,0.5040119,-89.522255,10.0,-4.783374,340
16209.362,18,1.9387407,44.2001953125,198.16025,554.3058588536835,0.39973795,10.0,0.50225484,0.025112743,25.466606,104.92542,1.8310548e-05,20,0.047746915,12668,-0.11566151,-127.537415,0.95493823,14.913402,1.3410757,9.63883,0.019986898,[-0.739  0.387 -1.671 -0.817 -1.538],56.45,17.017996,0.09693704,-55.45476,10.0,-38.535458,360
2119712.0,19,27.699318,47.09015345573425,235.01852,535.3007799180283,5.934065,10.0,0.058665812,0.0029332906,331.83234,100.77438,-7.6293945e-06,20,0.09370765,13759,-0.1368867,-109.568695,1.8741531,3.250007,6.153833,9.626062,0.29670322,[-0.736  0.408 -1.68  -0.792 -1.535],54.55,1.814021,1.3849659,-65.5191,9.999998,170.79999,380
597841.5,20,28.961317,50.578818798065186,213.87347,590.7968516841072,6.206825,10.0,0.028535515,0.0014267758,178.16356,103.6826,-1.6784668e-05,20,0.10414873,14961,-0.21649441,-177.79413,2.0829747,2.7598526,7.2467637,9.660461,0.31034124,[-0.683  0.426 -1.639 -0.771 -1.556],60.1,2.0244672,1.4480659,-59.94055,9.999998,18.324787,400
20528.443,21,1.5261676,54.04030418395996,200.06723,649.7942700129292,0.1979488,10.0,0.63684726,0.031842362,6.636401,131.62425,-2.746582e-05,20,0.048932403,16281,-0.20344616,-445.594,0.97864807,19.097872,1.0472372,9.690737,0.009897441,[-0.636  0.43  -1.66  -0.791 -1.635],66.0,19.213919,0.076308385,-124.19592,10.0,-120.27794,420
22360.541,22,1.9467657,57.53742790222168,237.11313,711.761586797229,0.41772562,10.0,0.5003084,0.02501542,26.431963,109.0805,3.0517579e-06,20,0.0495544,17725,-0.21501526,-159.75272,0.99108803,17.145742,1.1664703,9.716386,0.02088628,[-0.647  0.442 -1.657 -0.789 -1.622],72.2,16.983019,0.09733828,-66.970566,9.999999,-45.851303,440
379192.16,23,13.470065,61.24391579627991,199.49701,713.2738262794227,3.0044963,10.0,0.049170922,0.002458546,137.47263,100.7984,1.8310548e-05,20,0.09887652,19172,-0.22659217,-204.65659,1.9775302,5.290208,3.7805698,9.717317,0.15022482,[-0.695  0.484 -1.689 -0.808 -1.634],72.35,6.0453544,0.6735033,-58.19765,9.999999,26.22966,460
13034142.0,24,86.02923,65.11466002464294,190.65808,741.7945296178565,18.671282,10.0,0.0018298782,9.149391e-05,807.772,91.307625,-2.2888184e-05,20,0.2357878,20676,-0.29674438,-114.91644,4.7157555,0.69680506,28.702433,9.728581,0.93356407,[-0.597  0.434 -1.725 -0.738 -1.646],75.2,1.1993014,4.3014617,-54.479813,9.999997,525.0705,480
27042.64,25,3.660984,68.96121168136597,185.11505,696.7274834871489,0.6851016,10.0,0.43117857,0.02155893,21.76489,79.76285,9.155274e-06,20,0.050432257,22090,-0.2677002,-214.67517,1.0086452,14.679335,1.3624595,9.709406,0.03425508,[-0.569  0.467 -1.73  -0.736 -1.716],70.7,13.685946,0.1830492,-61.758656,10.0,-49.535828,500
20821.027,26,3.1323013,72.62056398391724,160.90442,743.2445521620317,0.75994676,10.0,0.29905683,0.014952841,26.162954,89.76327,2.8991699e-05,20,0.056269903,23597,-0.24392386,-214.37274,1.125398,15.154148,1.3197707,9.727791,0.037997343,[-0.562  0.469 -1.736 -0.715 -1.687],75.35,13.736369,0.15661506,-61.38537,10.0,-43.721237,520
7180.7046,27,1.4285469,76.69534158706665,176.02026,814.7101386535616,0.21433765,10.0,0.5295394,0.02647697,7.6268864,83.08921,2.2888184e-05,20,0.047750123,25247,-0.22998025,-108.749756,0.9550024,18.194437,1.0992371,9.750549,0.010716882,[-0.582  0.495 -1.769 -0.755 -1.663],82.5,19.040874,0.071427345,-50.644352,10.0,-45.213352,540
8179.405,28,1.5686216,80.5962655544281,220.46124,825.7252380084728,0.21314418,10.0,0.64159703,0.032079853,7.7999077,90.87639,-9.155274e-06,20,0.044158828,26919,-0.2107736,-170.75162,0.8831765,18.382175,1.0880105,9.754197,0.010657209,[-0.598  0.51  -1.773 -0.754 -1.649],83.6,18.899235,0.078431085,-62.67561,9.999999,-57.28446,560
14717.233,29,3.4221702,84.97131514549255,176.56073,929.734848981024,0.66514575,10.0,0.26994,0.013497,18.283976,93.10523,9.155274e-06,20,0.056423247,28799,-0.19150922,-126.161255,1.1284649,16.027042,1.247891,9.781595,0.03325729,[-0.598  0.515 -1.77  -0.752 -1.63 ],94.0,14.843157,0.17110851,-50.460876,10.0,-37.64595,580
10533.69,30,2.9207962,88.82064986228943,189.2221,785.2415070870522,0.68257314,10.0,0.37840062,0.018920032,28.624474,85.489784,,20,0.054957103,30390,-0.20404054,-124.382416,1.0991421,14.216437,1.4068222,9.742086,0.03412866,[-0.595  0.514 -1.787 -0.774 -1.61 ],79.55,14.433686,0.14603981,-53.735706,10.0,-34.88012,600
47279.16,31,3.5476618,93.04782152175903,252.37036,919.716723296306,0.75848883,10.0,0.23731127,0.011865564,34.22237,94.54471,,20,0.054601323,32250,-0.23855919,-183.1568,1.0920265,14.564712,1.373182,9.778856,0.03792444,[-0.582  0.519 -1.792 -0.783 -1.623],93.0,13.4913845,0.1773831,-71.15488,10.0,-49.153526,620
18349.734,32,2.3280268,97.22173190116882,210.62347,863.2127498368651,0.45728883,10.0,0.5947125,0.029735625,13.84284,94.087234,3.0517578e-05,20,0.06146928,33997,-0.22307298,-98.798096,1.2293856,16.772717,1.1924127,9.7644615,0.02286444,[-0.577  0.524 -1.787 -0.778 -1.658],87.35,17.569162,0.11640134,-60.067177,10.0,-51.374855,640
6603744.5,33,74.034424,101.53320360183716,279.35803,921.2201552693784,16.030476,10.0,0.0317517,0.001587585,564.7789,144.19948,1.2207031e-05,20,0.20972009,35860,-0.26061785,-431.14926,4.194402,1.216006,16.447287,9.779287,0.8015238,[-0.564  0.521 -1.795 -0.767 -1.642],93.15,1.2814995,3.7017212,-120.30581,10.0,83.316185,660
7669.9077,34,3.0958793,105.9348657131195,132.35919,858.2347142208206,0.65358424,10.0,0.42642078,0.02132104,19.44983,74.23901,-3.5095214e-05,20,0.053704906,37597,-0.29074094,-113.02911,1.074098,13.174507,1.5180833,9.763611,0.032679208,[-0.524  0.52  -1.817 -0.785 -1.68 ],86.85,14.595694,0.15479396,-38.85427,10.0,-28.119003,680
16353.733,35,3.6486738,109.97004413604736,174.46948,902.7322707913083,0.81412035,10.0,0.19646704,0.009823352,24.127697,81.00321,-1.5258789e-05,20,0.061063997,39423,-0.3013512,-108.46292,1.2212799,11.527103,1.7350413,9.77508,0.04070602,[-0.512  0.509 -1.798 -0.81  -1.71 ],91.3,13.846848,0.1824337,-50.687862,10.0,-41.82267,700
51976.31,36,5.2083426,114.50391888618469,223.14648,1019.6892183392116,1.1043041,10.0,0.17401686,0.008700843,47.319923,91.93683,3.0517579e-06,20,0.04806257,41483,-0.3474421,-185.45349,0.9612514,12.70281,1.5744548,9.799795,0.055215202,[-0.512  0.524 -1.824 -0.784 -1.72 ],103.0,8.621486,0.26041713,-64.124695,10.0,-32.835148,720
14389.01,37,3.3308578,118.77513527870178,130.40265,910.7048680228567,0.6385339,10.0,0.5578039,0.027890196,23.194181,91.132645,-1.9836425e-05,20,0.052443493,43325,-0.34938738,-294.13385,1.0488697,15.168266,1.3185422,9.776436,0.03192669,[-0.516  0.533 -1.827 -0.787 -1.766],92.1,14.591973,0.16654289,-84.02631,10.0,-72.79562,740
9675.985,38,1.2533989,123.38816952705383,270.79993,996.7297907758799,0.14820246,10.0,0.69068456,0.034534227,4.1382365,100.8498,3.0517578e-05,20,0.049775403,45339,-0.3545527,-151.46747,0.995508,19.380028,1.0319903,9.796026,0.007410124,[-0.51   0.54  -1.836 -0.789 -1.768],100.7,19.566357,0.06266995,-77.65546,10.0,-74.74579,760
23941.777,39,1.9090855,128.0503590106964,273.63007,1050.1959145115777,0.3823918,10.0,0.60734755,0.030367378,19.465576,130.83353,-1.9836425e-05,20,0.057196736,47460,-0.34529915,-373.48288,1.1439347,17.427614,1.147604,9.805677,0.01911959,[-0.51   0.542 -1.837 -0.798 -1.773],106.05,17.989796,0.095454276,-105.82805,10.0,-93.55885,780
22723.943,40,2.222326,132.43462324142456,233.43298,971.7327579048115,0.47102132,10.0,0.41292614,0.020646308,27.024496,107.64566,-9.918213e-05,20,0.051314585,49424,-0.3649833,-290.24225,1.0262917,16.746576,1.194274,9.790892,0.023551065,[-0.503  0.54  -1.84  -0.81  -1.764],98.2,16.520199,0.111116305,-82.93921,10.0,-63.49002,800
7641.9854,41,1.4112097,137.43658113479614,166.47772,1095.7211157014463,0.20739923,10.0,0.6214677,0.031073386,6.47398,84.35811,6.1035157e-06,20,0.05070175,51636,-0.38106644,-131.36707,1.014035,18.664806,1.0715353,9.814129,0.010369962,[-0.499  0.543 -1.855 -0.806 -1.784],110.6,19.196959,0.070560485,-49.241634,10.0,-44.531033,820
3125.053,42,2.9997675,141.9188117980957,129.97656,993.7285552242971,0.59327734,10.0,0.24932986,0.012466493,6.638304,68.720116,-1.8310548e-05,20,0.045882728,53644,-0.3865112,-110.20892,0.91765463,16.385193,1.2206143,9.795393,0.029663868,[-0.503  0.551 -1.848 -0.813 -1.8  ],100.4,14.104555,0.14998838,-39.406235,10.0,-36.553272,840
13803.836,43,1.6798327,146.24896264076233,204.72766,948.733400876445,0.40697503,10.0,0.39716226,0.019858113,28.780678,119.31214,-6.1035157e-06,20,0.046831608,55562,-0.3857341,-321.9582,0.93663216,16.140713,1.2391027,9.785889,0.020348754,[-0.506  0.553 -1.85  -0.788 -1.805],95.9,16.823717,0.08399164,-92.037,10.0,-73.225174,860
19013.457,44,2.1438322,150.98334884643555,220.59009,1056.2174957162233,0.46663618,10.0,0.28180012,0.014090006,9.077303,95.72401,-1.2207031e-05,20,0.047703825,57695,-0.39645988,-153.76099,0.95407647,17.459183,1.145529,9.807179,0.02333181,[-0.501  0.547 -1.862 -0.809 -1.805],106.65,16.139238,0.107191615,-64.26844,9.999999,-59.544914,880
12043.191,45,2.4939296,155.7584671974182,197.2597,1104.713192579631,0.51034343,10.0,0.39691913,0.019845957,21.278349,98.051765,4.119873e-05,20,0.05016312,59925,-0.37249547,-164.6962,1.0032623,16.121769,1.2405586,9.815485,0.02551717,[-0.494  0.538 -1.864 -0.819 -1.815],111.5,15.88866,0.124696486,-57.986355,10.0,-42.61628,900
15333.901,46,1.7229155,160.61596202850342,229.10126,1034.1950829376185,0.38615844,10.0,0.28472173,0.014236087,33.11309,114.594505,-1.6784668e-05,20,0.042010885,62014,-0.368925,-241.55762,0.84021777,16.218313,1.2331738,9.802683,0.019307923,[-0.496  0.545 -1.87  -0.814 -1.791],104.45,16.512201,0.08614578,-69.87825,10.0,-44.03829,920
15361.954,47,3.0470002,165.44719099998474,158.17981,1052.7161661635746,0.766113,10.0,0.17834394,0.008917197,25.84346,80.43099,1.6784668e-05,20,0.04894039,64140,-0.33154532,-138.48245,0.9788078,13.578027,1.4729681,9.806515,0.03830565,[-0.509  0.565 -1.875 -0.812 -1.788],106.3,12.402183,0.15235001,-47.00856,10.0,-30.046879,940
3654.5366,48,1.443275,169.6663646697998,107.66217,970.7064705253285,0.19816716,10.0,0.6369488,0.031847443,2.0758271,56.35708,-1.8310548e-05,20,0.05132417,66102,-0.34085312,-123.69672,1.0264833,19.267727,1.0380051,9.790142,0.009908359,[-0.505  0.561 -1.874 -0.821 -1.75 ],98.1,19.281382,0.07216375,-37.191216,10.0,-35.84617,960
464967.6,49,15.534943,174.7296221256256,198.6861,1126.2262060684002,3.3944151,10.0,0.015793797,0.00078968983,132.34665,102.685295,2.4414063e-05,20,0.065676734,68375,-0.33236706,-123.607605,1.3135346,3.0433917,6.5716157,9.819208,0.16972075,[-0.505  0.559 -1.882 -0.827 -1.76 ],113.65,2.604843,0.77674717,-57.82094,10.0,-10.464158,980
3344424.0,50,58.28414,179.91699767112732,188.0617,1167.2329266658132,12.605484,10.0,0.020755738,0.001037787,378.06982,93.710625,-9.155274e-06,20,0.18536046,70730,-0.3827803,-125.83209,3.7072098,1.1907933,16.795527,9.825615,0.63027424,[-0.477  0.558 -1.882 -0.834 -1.751],117.75,1.592131,2.9142072,-54.8265,10.0,163.17137,1000
14627.567,51,1.9558042,185.02557635307312,176.74213,1117.2130107033913,0.5550275,10.0,0.31186453,0.015593226,29.147614,95.82469,-1.5258789e-06,20,0.058674373,72985,-0.3888629,-206.83786,1.1734874,14.214702,1.406994,9.81753,0.027751373,[-0.508  0.599 -1.904 -0.792 -1.802],112.75,16.343836,0.09779021,-60.472687,10.0,-41.931347,1020
9831.07,52,1.9224191,190.20263838768005,241.53864,1159.2118322879846,0.35022783,10.0,0.6367376,0.03183688,13.871961,97.45291,-2.4414063e-05,20,0.052388407,75324,-0.3934322,-173.82892,1.047768,17.8824,1.1184181,9.82406,0.017511394,[-0.503  0.59  -1.915 -0.816 -1.808],116.95,17.989975,0.09612095,-70.03673,10.0,-60.017456,1040
17949.75,53,2.4985347,194.72289991378784,217.70264,1035.2062813527004,0.45855215,10.0,0.29700652,0.014850326,14.57496,82.38506,-2.746582e-05,20,0.047749057,77415,-0.41305605,-172.08295,0.95498115,16.480568,1.2135504,9.803089,0.022927606,[-0.51   0.603 -1.921 -0.812 -1.812],104.55,16.252739,0.12492674,-63.554676,10.0,-55.2341,1060
15135230.0,54,132.92763,199.83974385261536,168.82074,1191.7334543111467,28.902365,10.0,0.009714217,0.00048571086,875.3342,78.19249,-6.1035157e-06,20,0.3481936,79819,-0.38704687,-90.71838,6.9638734,0.30692965,65.161514,9.829178,1.4451182,[-0.508  0.597 -1.96  -0.822 -1.832],120.2,1.09738,6.6463814,-50.364037,10.0,498.25482,1080
9561.477,55,1.4244927,205.2855143547058,195.23853,1211.662331840158,0.3155192,10.0,0.23258977,0.011629488,21.542316,129.69145,-4.5776367e-05,20,0.045623712,82263,-0.38891602,-443.46106,0.9124743,17.932457,1.1152961,9.830811,0.01577596,[-0.45   0.567 -1.925 -0.78  -1.806],122.2,17.864054,0.07122464,-125.31733,10.0,-110.6039,1100
329087.6,56,13.758435,211.1285684108734,184.03418,1314.1970215953047,3.0807722,10.0,0.025251253,0.0012625627,114.4285,82.25859,7.93457e-05,20,0.07923027,84912,-0.42383415,-123.65338,1.5846055,4.4755793,4.468695,9.844429,0.15403861,[-0.447  0.565 -1.93  -0.793 -1.808],132.45,4.1842136,0.68792176,-54.288918,10.0,3.6484842,1120
12347.139,57,2.971673,216.11984300613403,191.78851,1151.6916455270307,0.76709723,10.0,0.24476781,0.012238391,33.756073,130.94246,-4.8828126e-05,20,0.050192766,87236,-0.4404677,-426.7747,1.0038553,15.295748,1.3075529,9.822578,0.038354862,[-0.427  0.56  -1.942 -0.749 -1.843],116.2,12.626845,0.14858365,-121.115456,10.0,-104.29552,1140
12150.943,58,1.9449441,221.1838982105255,189.2362,1164.686693459254,0.4448152,10.0,0.4129042,0.02064521,24.732367,97.90395,1.373291e-05,20,0.05206399,89586,-0.45945063,-226.78989,1.0412799,15.6232605,1.2801425,9.824457,0.02224076,[-0.42   0.554 -1.953 -0.761 -1.859],117.5,16.913553,0.097247206,-66.51363,10.0,-50.134323,1160
16355.884,59,1.5460341,225.95701622962952,219.43658,1082.267328677399,0.28155074,10.0,0.5751691,0.028758455,13.714475,132.30232,-7.6293945e-06,20,0.0536484,91771,-0.47318575,-495.21744,1.0729681,19.098103,1.0472244,9.812675,0.014077537,[-0.415  0.549 -1.959 -0.774 -1.878],109.25,18.711603,0.0773017,-140.2154,10.0,-129.80363,1180
13283.751,60,1.7768193,230.67454862594604,140.26147,1080.7622698441164,0.35838428,10.0,0.48781264,0.024390632,17.705923,141.92943,-1.8310548e-05,20,0.050290167,93953,-0.4853515,-520.24133,1.0058033,18.496933,1.0812603,9.812326,0.017919214,[-0.416  0.553 -1.963 -0.777 -1.892],109.1,17.746836,0.08884097,-147.20584,10.0,-135.29724,1200
8893473.0,61,80.37303,235.7970268726349,165.80914,1155.7353011106277,17.495426,10.0,0.005659194,0.00028295972,671.53296,80.27525,5.1879884e-05,20,0.2812032,96285,-0.5622545,-109.48541,5.6240644,1.1344078,17.630344,9.823936,0.87477124,[-0.414  0.551 -1.966 -0.786 -1.904],116.6,1.8731554,4.0186515,-50.26217,10.0,475.24603,1220
32446.928,62,2.3407583,241.40262842178345,243.65845,1209.1629784627098,0.44862908,10.0,0.50063914,0.025031958,43.142532,160.61768,-3.0517579e-06,20,0.05018437,98724,-0.55102,-534.4946,1.0036874,16.460915,1.2149993,9.830476,0.022431454,[-0.427  0.579 -1.959 -0.754 -1.981],121.95,16.66956,0.117037915,-151.99994,9.999999,-123.71508,1240
23664.693,63,1.193529,246.76873397827148,230.99396,1274.7138579571642,0.09483452,10.0,0.7813674,0.03906837,5.6341667,158.75316,-1.5258789e-05,20,0.051011663,101294,-0.5516403,-547.02905,1.0202334,19.849579,1.007578,9.839909,0.0047417255,[-0.424  0.574 -1.961 -0.765 -1.97 ],128.5,19.828672,0.05967645,-155.32031,10.0,-150.25887,1260
5603.7534,64,1.4595015,252.28434801101685,141.2248,1352.2244381494843,0.3113316,10.0,0.45898265,0.022949133,8.965866,76.69668,2.1362304e-05,20,0.048382826,104019,-0.5543867,-112.372375,0.96765643,17.405567,1.1490576,9.849171,0.01556658,[-0.424  0.575 -1.972 -0.768 -1.971],136.25,18.123901,0.07297508,-44.192383,10.0,-38.036396,1280
1431004.4,65,25.900028,257.8454887866974,205.85492,1307.2195470887837,5.5514803,10.0,0.00717753,0.0003588765,251.25336,69.04792,-1.2207031e-05,20,0.09645815,106654,-0.61523914,-77.4129,1.9291632,2.3593833,8.476791,9.843943,0.277574,[-0.431  0.577 -1.968 -0.766 -1.973],131.75,2.1549535,1.2950014,-61.91957,10.0,80.96355,1300
9467.717,66,2.352894,263.90543031692505,192.30157,1411.734945845046,0.51290333,10.0,0.42764172,0.021382086,21.853977,86.059715,7.019043e-05,20,0.05650531,109498,-0.61405945,-175.69043,1.1301063,15.150229,1.320112,9.855629,0.025645165,[-0.417  0.583 -1.961 -0.774 -2.034],142.2,16.583977,0.117644705,-58.816277,10.0,-44.795464,1320
17869.588,67,5.2947645,270.53021144866943,182.50873,1586.1872140354244,1.0487708,10.0,0.39522138,0.019761069,24.256674,92.0713,1.2207031e-05,20,0.068458,112691,-0.61730963,-145.27667,1.36916,12.971191,1.5418785,9.870811,0.052438542,[-0.409  0.58  -1.963 -0.783 -2.033],159.65,12.604384,0.26473823,-56.122658,10.0,-43.980362,1340
11084.52,68,1.8137817,276.3154673576355,192.2851,1364.1592934656826,0.38257578,10.0,0.5131629,0.025658146,17.466549,87.41154,-1.5258789e-05,20,0.04733814,115440,-0.6060168,-132.56427,0.94676274,16.301563,1.2268761,9.849539,0.01912879,[-0.398  0.576 -1.957 -0.79  -2.036],137.45,17.192656,0.090689085,-58.832554,10.0,-46.921555,1360
12175.965,69,1.6905481,281.7475571632385,146.49982,1292.73959239086,0.33267024,10.0,0.44081676,0.022040838,17.192652,146.35364,3.0517578e-05,20,0.052464724,118046,-0.61295575,-574.0907,1.0492945,18.803492,1.0636322,9.842518,0.016633512,[-0.392  0.574 -1.964 -0.794 -2.025],130.3,18.173298,0.0845274,-163.28136,10.0,-151.08316,1380
11344.886,70,2.2691214,287.5008633136749,156.10846,1367.2570843613034,0.41194233,10.0,0.42953742,0.02147687,14.593424,78.29625,,20,0.04571805,120801,-0.5956007,-126.09125,0.914361,16.247873,1.2309303,9.851288,0.020597115,[-0.394  0.573 -1.97  -0.799 -2.032],137.75,16.625483,0.11345607,-48.881622,10.0,-38.794846,1400
7836.6274,71,1.5119649,293.32032227516174,214.30347,1416.7739591672912,0.25779712,10.0,0.4781036,0.02390518,5.2439413,74.16055,-4.272461e-05,20,0.05076315,123655,-0.6082607,-122.32977,1.015263,18.581953,1.0763131,9.856688,0.012889856,[-0.396  0.579 -1.974 -0.82  -2.015],142.7,18.788588,0.07559825,-64.64547,10.0,-61.72631,1420
4401.0156,72,1.8080426,298.55088090896606,89.56683,1238.77904743695,0.29634333,10.0,0.51898474,0.025949238,6.0962424,58.44934,9.155274e-06,20,0.049017787,126153,-0.59094137,-90.99719,0.9803556,17.847134,1.1206281,9.836342,0.014817167,[-0.403  0.586 -1.985 -0.833 -2.027],124.9,18.325523,0.090402134,-31.003206,10.0,-26.194057,1440
