IterType,eRenyi2,AvgRet,MinNormIw,ESSClassic,BatchSize,AvgEpLen,EpsThisIter,ESSRenyi,J,VarVanillaIw,Delta,AvgVanillaIw,MinVanillaIw,VarRet,Bound,VanillaAvgRet,MaxNormIw,AvgDiscRet,VarDiscRet,MaxVanillaIw,VarNormIw,VarJ,AvgNormIw
1,1.0151685,-8.430912689515377,0.005827661,98.91444882890173,100,200.0,100,98.50580993021131,-8.321693,0.011461106,0.1,1.0168006,0.59255695,59.596544021893514,-16.230618,-8.430912689515377,0.010810097,-8.430912689515377,59.596544021893514,1.0991713,1.108549e-06,7.5463767,0.01
1,1.0209677,-8.023934453722765,0.004971458,98.00826026827521,100,200.0,100,97.94628943809667,-7.8734074,0.02091068,0.1,1.0092918,0.5017652,51.625822378805715,-14.692859,-8.023934453722765,0.011199807,-8.023934453722765,51.625822378805715,1.1303873,2.0527439e-06,7.0851417,0.01
1,1.0274836,-9.512284867561586,0.0036416664,97.46355035444158,100,200.0,100,97.3251560448429,-9.3248,0.0268903,0.1,1.0114018,0.3683188,60.16311714690996,-16.8094,-9.512284867561586,0.0112655675,-9.512284867561586,60.16311714690996,1.1394016,2.6287425e-06,7.636486,0.010000002
1,1.035579,-8.795938411283752,0.0051678936,96.96364283909367,100,200.0,100,96.56434059554745,-8.586201,0.03259492,0.1,1.0151281,0.5246074,56.98181137358382,-15.998676,-8.795938411283752,0.011514178,-8.795938411283752,56.98181137358382,1.1688366,3.1630652e-06,7.602123,0.01
1,1.0202788,-8.660890766309748,0.004542426,97.68376005891983,100,200.0,100,98.01242452287545,-8.516193,0.023655491,0.1,0.9938066,0.4514293,52.16112108579048,-15.886817,-8.660890766309748,0.012054465,-8.660890766309748,52.16112108579048,1.1979806,2.3951252e-06,7.0752745,0.01
1,1.0076548,-7.801791366227206,0.0064401506,99.18269243607838,100,200.0,100,99.24033645099074,-7.748878,0.008247879,0.1,0.9954234,0.6410676,46.73691931650199,-15.251729,-7.801791366227206,0.010882036,-7.801791366227206,46.73691931650199,1.0832232,8.323896e-07,6.7831497,0.009999998
1,1.0130072,-7.853851777780385,0.0067224423,98.58582615150856,100,200.0,100,98.71598499362182,-7.7513943,0.014353613,0.1,0.9953054,0.6690883,50.557349334126734,-15.507561,-7.853851777780385,0.012479453,-7.853851777780385,50.557349334126734,1.2420868,1.4489339e-06,7.1181893,0.010000002
1,1.1051685,-8.23022738960226,0.00055909593,93.45770086212347,100,200.0,100,90.48394290691498,-7.433274,0.07732337,0.1,1.0457207,0.058465816,53.00035553439237,-15.209041,-8.23022738960226,0.0126216905,-8.23022738960226,53.00035553439237,1.3198763,7.0709766e-06,6.6243963,0.01
1,1.006891,-7.731367110559572,0.0075560426,99.6666992978717,100,200.0,100,99.31561488698044,-7.687574,0.0034655412,0.1,1.0128688,0.765328,52.47720776025757,-14.770193,-7.731367110559572,0.010505491,-7.731367110559572,52.47720776025757,1.0640684,3.3780398e-07,7.1954885,0.009999999
1,1.0045259,-6.9074244413051815,0.0070655053,99.51005597343362,100,200.0,100,99.5494491592906,-6.876731,0.004992446,0.1,1.0019101,0.7079001,43.16788512842015,-13.891396,-6.9074244413051815,0.010635052,-6.9074244413051815,43.16788512842015,1.0655366,4.9734285e-07,6.4816327,0.01
1,1.0356027,-8.861380948683435,0.0045012077,95.96943154922627,100,200.0,100,96.56212858707545,-8.6045,0.044009175,0.1,1.0185297,0.45846134,59.19085232617903,-15.719108,-8.861380948683435,0.014456973,-8.861380948683435,59.19085232617903,1.4724857,4.242246e-06,7.865175,0.010000002
1,1.0494629,-9.115318750845438,0.008538306,88.54683529243887,100,200.0,100,95.28683541028357,-8.84496,0.13657562,0.1,1.0224165,0.87297046,49.23634508416757,-15.922001,-9.115318750845438,0.03934883,-9.115318750845438,49.23634508416757,4.023089,1.3065244e-05,7.2436047,0.01
1,1.005761,-8.118834715217615,0.0075914045,99.47498358535204,100,200.0,100,99.42719719898281,-8.071169,0.0053345915,0.1,1.0003169,0.759381,57.200367532524865,-15.755638,-8.118834715217615,0.010593832,-8.118834715217615,57.200367532524865,1.0597188,5.3312124e-07,7.5678844,0.01
1,1.0016437,-7.103682896968778,0.0097087,99.87991444315189,100,200.0,100,99.83590394930208,-7.0905766,0.0012168611,0.1,1.0009811,0.9718225,44.21766774242907,-14.400349,-7.103682896968778,0.011096196,-7.103682896968778,44.21766774242907,1.1107082,1.214477e-07,6.632939,0.01
1,1.0016718,-7.896930287147573,0.009759898,99.90068990891064,100,200.0,100,99.83309991440777,-7.885979,0.0009957997,0.1,0.99585646,0.97194576,50.85356212507029,-14.764182,-7.896930287147573,0.011408367,-7.896930287147573,50.85356212507029,1.1361096,1.0041035e-07,7.117353,0.01
1,1.0123513,-6.609690068733962,0.008247599,98.84304824245075,100,200.0,100,98.77994182438557,-6.521642,0.011636865,0.1,0.99208593,0.8182327,36.03519500551417,-13.749351,-6.609690068733962,0.014130837,-6.609690068733962,36.03519500551417,1.4019005,1.1823265e-06,6.034715,0.01
1,1.0083843,-7.935757694564209,0.007021644,99.34823431801107,100,200.0,100,99.16853658158864,-7.886078,0.006596682,0.1,0.9977215,0.7005645,55.88475430079724,-14.767407,-7.935757694564209,0.010737485,-7.935757694564209,55.88475430079724,1.0713019,6.6268444e-07,7.448244,0.01
1,1.0001644,-7.505336871716441,0.009611241,99.98702457847617,100,200.0,100,99.98356374092117,-7.50431,0.00013112438,0.1,1.0003645,0.9614744,50.50734449110663,-14.287962,-7.505336871716441,0.010111894,-7.505336871716441,50.50734449110663,1.011558,1.3102882e-08,7.074774,0.01
1,1.0250087,-8.64989966482983,0.008336906,96.82665345002594,100,200.0,100,97.5601495906911,-8.508461,0.03388713,0.1,1.0117565,0.843492,45.949899766340145,-15.053652,-8.64989966482983,0.021452583,-8.64989966482983,45.949899766340145,2.170479,3.3104175e-06,6.926954,0.010000002
1,1.0165374,-9.187071784566818,0.009283396,99.13786987719561,100,200.0,100,98.37316094338512,-9.053754,0.008635639,0.1,0.9915149,0.92046255,52.68067082006332,-16.082325,-9.187071784566818,0.01394514,-9.187071784566818,52.68067082006332,1.3826814,8.7840755e-07,7.191769,0.01
1,1.0611113,-6.687262782177118,0.0038729883,97.0081723345622,100,200.0,100,94.24081816851054,-6.3348575,0.034022912,0.1,1.0450512,0.4047471,46.29112051537535,-13.525624,-6.687262782177118,0.01173372,-6.687262782177118,46.29112051537535,1.2262338,3.1152747e-06,6.5527706,0.01
1,1.0325859,-7.548713367621001,0.0032169572,96.85346189451641,100,200.0,100,96.84424699357812,-7.2563214,0.032868337,0.1,1.0007936,0.32195103,51.87995662210841,-14.834602,-7.548713367621001,0.0115319835,-7.548713367621001,51.87995662210841,1.1541135,3.2816233e-06,6.9989376,0.009999998
1,1.0310954,-6.9627544317339,0.0060287053,96.96920486912589,100,200.0,100,96.9842377352099,-6.7478323,0.03169953,0.1,1.0020366,0.6040983,46.7031513656058,-13.831751,-6.9627544317339,0.014904904,-6.9627544317339,46.7031513656058,1.493526,3.157081e-06,6.506722,0.010000002
1,1.0268655,-9.54665931715882,0.008309594,97.62899404452331,100,200.0,100,97.38373888375769,-9.35923,0.024325775,0.1,0.995805,0.82747364,50.57886295976437,-16.387896,-9.54665931715882,0.015452566,-9.54665931715882,50.57886295976437,1.5387743,2.453116e-06,7.209224,0.010000002
1,1.0104616,-8.486155371263493,0.006306103,99.32134245623615,100,200.0,100,98.96467424837483,-8.414145,0.007020741,0.1,1.0085468,0.63600004,47.12401308375101,-15.294882,-8.486155371263493,0.0109497495,-8.486155371263493,47.12401308375101,1.1043335,6.9022514e-07,6.8826404,0.01
1,1.0324453,-7.403318283482109,0.0035580436,96.9601318493514,100,200.0,100,96.857430492107,-7.1829867,0.031761765,0.1,1.0014749,0.35632914,51.39455120891687,-14.39547,-7.403318283482109,0.011527976,-7.403318283482109,51.39455120891687,1.1544979,3.1668276e-06,7.0355787,0.010000002
1,1.0280582,-8.321622056495826,0.0051311953,97.40475482352876,100,200.0,100,97.27076034641559,-8.128596,0.025533473,0.1,0.974035,0.49979642,50.189644612956016,-15.311466,-8.321622056495826,0.011713779,-8.321622056495826,50.189644612956016,1.1409631,2.6912915e-06,7.0099173,0.010000002
1,1.0343016,-8.307357337845906,0.008715449,97.2739357468694,100,200.0,100,96.68359428981147,-8.066714,0.027689522,0.1,0.9890207,0.8619759,53.02445059062814,-15.02326,-8.307357337845906,0.01671165,-8.307357337845906,53.02445059062814,1.6528168,2.830771e-06,7.316481,0.01
1,1.0184562,-7.3255343094272,0.0047971183,97.71090247590207,100,200.0,100,98.18782385997193,-7.187308,0.023234822,0.1,0.9908956,0.47534436,50.316173129702605,-14.310532,-7.3255343094272,0.011286787,-7.3255343094272,50.316173129702605,1.1184027,2.3663754e-06,6.968601,0.010000002
1,1.010595,-7.883697062974684,0.009409646,98.87125018300038,100,200.0,100,98.95161123847461,-7.8124595,0.011347634,0.1,0.9919855,0.93342316,48.05033703733124,-14.621933,-7.883697062974684,0.018085917,-7.883697062974684,48.05033703733124,1.7940968,1.1531735e-06,6.8537345,0.009999999
1,1.0108263,-7.678129547593113,0.0052374606,99.24343391346716,100,200.0,100,98.92896052162021,-7.6098433,0.007893332,0.1,1.0124496,0.5302665,45.959703863001934,-14.581672,-7.678129547593113,0.01068797,-7.678129547593113,45.959703863001934,1.0821031,7.700404e-07,6.8164473,0.01
1,1.0106744,-7.788055399432323,0.006362291,98.63121472077675,100,200.0,100,98.94383810809691,-7.7178836,0.013517638,0.1,0.98198855,0.6247697,41.987754752936404,-14.551134,-7.788055399432323,0.011231736,-7.788055399432323,41.987754752936404,1.1029437,1.4018065e-06,6.4838395,0.010000002
1,1.0164665,-7.891981363602733,0.00917018,98.99142257769024,100,200.0,100,98.38002547046415,-7.77764,0.010005291,0.1,0.9860199,0.904198,50.851996053924466,-14.7729225,-7.891981363602733,0.0145972045,-7.891981363602733,50.851996053924466,1.4393134,1.0291017e-06,7.0585036,0.010000003
1,1.0199207,-7.870059461178912,0.009052216,98.27567329102331,100,200.0,100,98.0468376985442,-7.715723,0.017882124,0.1,1.0044788,0.9092759,51.31612455027594,-14.689994,-7.870059461178912,0.014932242,-7.870059461178912,51.31612455027594,1.499912,1.7723014e-06,7.267011,0.01
1,1.0517076,-7.135856740391011,0.0030195757,94.964378816785,100,200.0,100,95.08346006619769,-6.810713,0.05075468,0.1,0.97344047,0.2939377,43.12143907573616,-13.902439,-7.135856740391011,0.01237933,-7.135856740391011,43.12143907573616,1.205054,5.3562067e-06,6.4457293,0.01
1,1.0056287,-8.222937892398313,0.007901477,99.44449982333798,100,200.0,100,99.4402799963252,-8.184823,0.005651653,0.1,1.0008236,0.7907985,48.50372892023976,-15.127068,-8.222937892398313,0.011042313,-8.222937892398313,48.50372892023976,1.1051408,5.642354e-07,6.9296756,0.010000002
1,1.0043193,-7.218544295771283,0.009091205,99.59106903359476,100,200.0,100,99.56992660158215,-7.188211,0.004180986,0.1,1.0040296,0.91278386,46.19874578961268,-14.202557,-7.218544295771283,0.011845689,-7.218544295771283,46.19874578961268,1.1893423,4.1474937e-07,6.737753,0.010000002
1,1.0355625,-8.270873375192537,0.007646318,96.14598474825368,100,200.0,100,96.5658746106794,-8.033619,0.038927574,0.1,0.980518,0.74973524,43.80558917839994,-15.035919,-8.270873375192537,0.01725545,-8.270873375192537,43.80558917839994,1.6919279,4.048985e-06,6.6158915,0.01
1,1.0288742,-7.326830292534108,0.008842798,94.44635236199596,100,200.0,100,97.19361608894263,-7.1656346,0.058127113,0.1,0.9892624,0.87478477,50.69425312351073,-14.26549,-7.326830292534108,0.030850643,-7.326830292534108,50.69425312351073,3.051938,5.9395807e-06,7.029409,0.01
1,1.0340216,-7.97684682005683,0.0065865926,97.08264925205678,100,200.0,100,96.70977710173459,-7.748192,0.031216871,0.1,1.014117,0.6679576,47.82772235474408,-14.683015,-7.97684682005683,0.017649917,-7.97684682005683,47.82772235474408,1.7899082,3.035381e-06,6.8967605,0.01
1,1.0305681,-6.378055074628627,0.002719205,97.05925563260301,100,200.0,100,97.03385713320668,-6.1809134,0.030536331,0.1,0.9988878,0.27161807,44.22646683502829,-13.175887,-6.378055074628627,0.011495966,-6.378055074628627,44.22646683502829,1.148318,3.0604374e-06,6.530135,0.01
1,1.0567942,-7.642565558342516,0.0022649667,94.43929459951154,100,200.0,100,94.62580620126357,-7.228015,0.061095685,0.1,1.0135245,0.22955991,50.34330672792601,-14.227398,-7.642565558342516,0.011995488,-7.642565558342516,50.34330672792601,1.215772,5.947604e-06,6.943812,0.010000002
1,1.0561386,-7.887906046835311,0.007882768,93.30178397945706,100,200.0,100,94.68453924151532,-7.487619,0.07446163,0.1,1.0133257,0.79878116,48.82688799016275,-14.57971,-7.887906046835311,0.0219734,-7.887906046835311,48.82688799016275,2.226621,7.2516104e-06,6.8040705,0.009999999
1,1.0020728,-8.426977671425224,0.0075193834,99.74159634714015,100,200.0,100,99.79314765317518,-8.41337,0.0025938677,0.1,0.9955278,0.7485755,47.58286731822726,-15.5078745,-8.426977671425224,0.010447237,-8.426977671425224,47.58286731822726,1.0400515,2.6172245e-07,6.916229,0.009999998
1,1.004602,-8.192800171431971,0.009222954,99.49685861814184,100,200.0,100,99.54191255660828,-8.15756,0.005156009,0.1,1.0046806,0.9266123,51.92433923471088,-15.07172,-8.192800171431971,0.012726772,-8.192800171431971,51.92433923471088,1.2786341,5.1080804e-07,7.1524215,0.01
1,1.0304198,-7.787304490227089,0.003332377,97.0958957196974,100,200.0,100,97.04782208911186,-7.5503454,0.030690335,0.1,1.0078893,0.33586672,48.46433205839502,-14.641279,-7.787304490227089,0.011452475,-7.787304490227089,48.46433205839502,1.1542827,3.0211756e-06,6.707868,0.01
1,1.0289482,-7.041323640055319,0.003749565,96.86896338234085,100,200.0,100,97.18662337224494,-6.8621244,0.032628745,0.1,0.99969095,0.37484062,44.62056703389225,-13.915516,-7.041323640055319,0.011818179,-7.041323640055319,44.62056703389225,1.1814526,3.264892e-06,6.5697284,0.01
1,1.0219619,-8.002832208707787,0.0043744356,97.4552855618337,100,200.0,100,97.85100336667973,-7.8544455,0.026349291,0.1,0.99950266,0.437226,49.70072121961711,-14.791164,-8.002832208707787,0.011240704,-8.002832208707787,49.70072121961711,1.1235113,2.6375526e-06,7.105996,0.01
1,1.0210003,-8.458843608212653,0.006959559,98.59341487267264,100,200.0,100,97.94316742385757,-8.310233,0.01492347,0.1,1.017641,0.7082332,54.94892594958112,-15.349234,-8.458843608212653,0.012026898,-8.458843608212653,54.94892594958112,1.2239063,1.4410552e-06,7.327444,0.010000002
1,1.0138874,-7.004514215167182,0.008399376,98.79287821146154,100,200.0,100,98.63028129932333,-6.910796,0.012033771,0.1,0.98743093,0.8293804,40.78986070831477,-13.67532,-7.004514215167182,0.0133582195,-7.004514215167182,40.78986070831477,1.319032,1.2342081e-06,6.3500814,0.01
1,1.020217,-6.2830802166394095,0.004701203,97.91503961416682,100,200.0,100,98.0183683484845,-6.1460967,0.021107178,0.1,0.9906264,0.4657136,52.37587625787314,-13.154135,-6.2830802166394095,0.0113011645,-6.2830802166394095,52.37587625787314,1.1195232,2.1508513e-06,7.098442,0.010000002
1,1.003636,-7.76060916855664,0.009546707,99.79158519331615,100,200.0,100,99.63771700782114,-7.7346144,0.0020601791,0.1,0.9882084,0.9434137,45.0364983561306,-14.711856,-7.76060916855664,0.012014438,-7.76060916855664,45.0364983561306,1.1872768,2.1096375e-07,6.681439,0.01
1,1.0182161,-7.906828197696235,0.0048452737,98.67041395926081,100,200.0,100,98.21097579136762,-7.7794747,0.013988646,0.1,1.0137688,0.49119872,53.65594097332484,-14.768848,-7.906828197696235,0.011376598,-7.906828197696235,53.65594097332484,1.153324,1.3611244e-06,7.3325496,0.01
1,1.0217612,-7.353647349184643,0.004525376,97.65965177435369,100,200.0,100,97.87022844298446,-7.216394,0.023712892,0.1,0.9897511,0.4478996,40.397686977677395,-14.291588,-7.353647349184643,0.011333604,-7.353647349184643,40.397686977677395,1.1217448,2.4206524e-06,6.383747,0.01
1,1.0045122,-6.99839760251532,0.008543282,99.6915036312741,100,200.0,100,99.55080775922603,-6.9675336,0.0031721008,0.1,1.0073643,0.86061966,46.96955297258026,-13.975817,-6.99839760251532,0.011289841,-6.99839760251532,46.96955297258026,1.1372982,3.1258915e-07,6.809791,0.01
1,1.006463,-7.75002527950464,0.0069307517,99.1568536657016,100,200.0,100,99.3578451949253,-7.7012415,0.008516418,0.1,0.9957771,0.69014835,48.72015721767459,-14.695848,-7.75002527950464,0.010717152,-7.75002527950464,48.72015721767459,1.0671893,8.5888036e-07,6.9866586,0.010000002
1,1.0233645,-8.015585524641686,0.009029709,97.938141111797,100,200.0,100,97.71688944533726,-7.8428164,0.021508763,0.1,1.0057057,0.908123,44.72628650531106,-14.811188,-8.015585524641686,0.01653018,-8.015585524641686,44.72628650531106,1.6624496,2.1265403e-06,6.658564,0.01
1,1.0027761,-7.441907414714459,0.008399551,99.82740984056387,100,200.0,100,99.72315397147088,-7.4233713,0.0017564149,0.1,1.0028669,0.8423631,44.49801102380924,-14.429895,-7.441907414714459,0.01036418,-7.441907414714459,44.49801102380924,1.0393894,1.7463871e-07,6.5961566,0.010000002
1,1.0354971,-7.196964320724923,0.005870388,96.29458319606971,100,200.0,100,96.57197780571168,-6.968204,0.036907535,0.1,0.974442,0.57203525,45.091594073781955,-13.89607,-7.196964320724923,0.017699532,-7.196964320724923,45.091594073781955,1.7247167,3.8868975e-06,6.4485407,0.009999999
1,1.0170275,-7.131483970639188,0.009356235,98.64732485554994,100,200.0,100,98.32575841489924,-7.0202923,0.0132797025,0.1,0.9791614,0.9161264,47.26151610310758,-13.920532,-7.131483970639188,0.01820842,-7.131483970639188,47.26151610310758,1.7828981,1.3850959e-06,6.8250327,0.01
1,1.0100888,-7.66321595983054,0.009360644,99.27510893963502,100,200.0,100,99.00119659081963,-7.588524,0.007326659,0.1,0.99667007,0.93294734,62.270975757322304,-14.586564,-7.66321595983054,0.013524278,-7.66321595983054,62.270975757322304,1.3479244,7.375698e-07,7.7701044,0.01
1,1.0007379,-6.3033064035714,0.009115226,99.9534562637402,100,200.0,100,99.92626386007144,-6.2980304,0.00047552548,0.1,1.0054548,0.9164947,40.54613849679288,-13.176344,-6.3033064035714,0.01020457,-6.3033064035714,40.54613849679288,1.0260234,4.703798e-08,6.314007,0.01
1,1.0245571,-7.9066983439786815,0.0067255446,97.8350771838369,100,200.0,100,97.60314839257357,-7.741046,0.022029255,0.1,0.9927548,0.6676817,55.679291076868985,-14.602829,-7.9066983439786815,0.01381847,-7.9066983439786815,55.679291076868985,1.3718352,2.2351967e-06,7.5148706,0.01
1,1.0052973,-7.340079950322292,0.007666702,99.57415667762587,100,200.0,100,99.473061035486,-7.306263,0.0044233417,0.1,1.0118933,0.77578837,54.723477080842365,-14.253759,-7.340079950322292,0.010536884,-7.340079950322292,54.723477080842365,1.0662202,4.3199742e-07,7.367372,0.009999999
1,1.1543919,-7.071542349190462,0.006986243,47.422586084653155,100,200.0,100,86.62569558603437,-6.3391953,1.4847559,0.1,1.1514316,0.8044181,42.47780548833327,-13.438587,-7.071542349190462,0.109276116,-7.071542349190462,42.47780548833327,12.582397,0.00011198988,8.962048,0.01
1,1.0510287,-9.118598357470079,0.0015072103,95.70788050377595,100,200.0,100,95.14487786088803,-8.817963,0.04658018,0.1,1.0140437,0.15283771,56.991584977448625,-15.850959,-9.118598357470079,0.011853062,-9.118598357470079,56.991584977448625,1.2019522,4.5298925e-06,7.5961576,0.01
1,1.0077397,-7.423539820516721,0.009564157,99.59587305113916,100,200.0,100,99.23197791976443,-7.3676744,0.0039864723,0.1,0.98620725,0.9432241,45.00050425964551,-14.323007,-7.423539820516721,0.013667827,-7.423539820516721,45.00050425964551,1.347931,4.098758e-07,6.606811,0.009999998
1,1.0194241,-8.10852357910406,0.008882903,98.62387798877124,100,200.0,100,98.09460251002479,-7.972092,0.01371934,0.1,0.9866134,0.8763991,49.01433660886476,-15.043095,-8.10852357910406,0.01579438,-8.10852357910406,49.01433660886476,1.5582947,1.4094162e-06,6.860873,0.010000002
1,1.0014415,-6.1754496124586185,0.009734938,99.86388404069031,100,200.0,100,99.85605961407978,-6.1661158,0.001374582,0.1,0.9992035,0.9727184,45.55041993926121,-13.123611,-6.1754496124586185,0.012162268,-6.1754496124586185,45.55041993926121,1.2152581,1.3767745e-07,6.6887307,0.010000002
1,1.0023718,-8.332555808679917,0.009269982,99.80056736778083,100,200.0,100,99.76338240428976,-8.316739,0.001993217,0.1,0.993747,0.92120165,48.357300382220494,-15.323387,-8.332555808679917,0.011651921,-8.332555808679917,48.357300382220494,1.1579062,2.0183796e-07,6.911219,0.010000002
1,1.0289208,-7.233980519877334,0.0087462915,97.33957916502234,100,200.0,100,97.1892131499941,-7.0173707,0.029199723,0.1,1.0284344,0.8994987,51.247158760075195,-13.924204,-7.233980519877334,0.016652506,-7.233980519877334,51.247158760075195,1.712601,2.76074e-06,7.2338667,0.01
1,1.026839,-8.061609266047572,0.008666299,93.70200726734285,100,200.0,100,97.38624873022783,-7.8678646,0.07232173,0.1,1.0321088,0.8944564,50.86958368977146,-14.914762,-8.061609266047572,0.025085272,-8.061609266047572,50.86958368977146,2.589073,6.789189e-06,6.943328,0.01
1,1.0126653,-7.896714427517077,0.0058618863,98.68227620889223,100,200.0,100,98.74931311340092,-7.8110495,0.013459366,0.1,0.99894464,0.58557,50.174387691998504,-14.814835,-7.896714427517077,0.010956543,-7.896714427517077,50.174387691998504,1.0944979,1.3487822e-06,6.9881697,0.010000002
1,1.0200162,-8.11209074463137,0.005603025,98.37186652343692,100,200.0,100,98.03765925290153,-7.980159,0.01669234,0.1,0.99923426,0.55987346,52.95810482500816,-15.065887,-8.11209074463137,0.011354174,-8.11209074463137,52.95810482500816,1.134548,1.6717934e-06,7.1919,0.01
1,1.0197492,-6.493489993432613,0.0047055944,97.54118171203487,100,200.0,100,98.06333113404337,-6.355404,0.02490815,0.1,0.9890454,0.46540466,39.82908782021784,-13.446664,-6.493489993432613,0.011275027,-6.493489993432613,39.82908782021784,1.1151514,2.5462964e-06,6.293406,0.009999998
1,1.0143347,-8.694661391904653,0.009224259,98.18867340029848,100,200.0,100,98.58679004557135,-8.594887,0.018763462,0.1,1.0034736,0.92563015,52.912513193094036,-15.537924,-8.694661391904653,0.019899283,-8.694661391904653,52.912513193094036,1.9968406,1.8633781e-06,7.0928607,0.01
1,1.0103843,-8.459995190164175,0.0093977535,99.43538916794348,100,200.0,100,98.97224046387575,-8.3855095,0.005681893,0.1,0.99531037,0.9353681,51.48536341615751,-15.094549,-8.459995190164175,0.014537698,-8.459995190164175,51.48536341615751,1.4469521,5.735562e-07,7.1213765,0.01
1,1.0462515,-7.42636081629268,0.0068634013,95.10345738317979,100,200.0,100,95.57931015152347,-7.1176353,0.049880125,0.1,0.979342,0.6721617,52.33077047218369,-14.251873,-7.42636081629268,0.01894202,-7.42636081629268,52.33077047218369,1.8550715,5.2006644e-06,7.0824237,0.01
1,1.013836,-7.256121815135613,0.009011044,98.8624707591381,100,200.0,100,98.6352796868263,-7.1518087,0.011462101,0.1,0.99309134,0.894879,48.419377122944624,-14.143795,-7.256121815135613,0.014203751,-7.256121815135613,48.419377122944624,1.4105623,1.1622133e-06,6.977608,0.010000002
1,1.0071626,-7.664739470693878,0.0069491053,99.34588896062228,100,200.0,100,99.28883666252717,-7.6111174,0.0067048036,0.1,1.0040559,0.697729,52.66468205731911,-14.593424,-7.664739470693878,0.011121596,-7.664739470693878,52.66468205731911,1.1166704,6.650744e-07,7.261248,0.01
1,1.0153408,-8.85008334064455,0.006953982,99.02291103932914,100,200.0,100,98.48909794845689,-8.753017,0.010457409,0.1,1.0243016,0.7122975,54.936151078948875,-15.677682,-8.85008334064455,0.010736442,-8.85008334064455,54.936151078948875,1.0997355,9.967088e-07,7.4487233,0.01
1,1.018314,-7.0613465016264225,0.0077137253,98.08960697699999,100,200.0,100,98.20153667007834,-6.9329205,0.019859739,0.1,1.004742,0.7750304,47.156121128213954,-13.9305725,-7.0613465016264225,0.014260585,-7.0613465016264225,47.156121128213954,1.4328209,1.967272e-06,6.821206,0.01
1,1.0062374,-7.879278543350358,0.009085868,99.44021940446419,100,200.0,100,99.38012761862406,-7.8359675,0.0057000606,0.1,1.0012208,0.909696,43.69771374852138,-14.593939,-7.879278543350358,0.012866706,-7.879278543350358,43.69771374852138,1.2882414,5.6861694e-07,6.5741816,0.01
