EpsThisIter,VarVanillaIw,MinVanillaIw,AvgRet,MinNormIw,Delta,VarNormIw,VanillaAvgRet,Bound,AvgDiscRet,VarRet,J,ESSRenyi,AvgVanillaIw,IterType,eRenyi2,VarJ,MaxNormIw,VarDiscRet,BatchSize,MaxVanillaIw,AvgEpLen,ESSClassic,AvgNormIw
100,,1.0,245.28753515559504,0.01,0.4,3.5044917e-18,245.28753515559504,174.9464,245.28753515559504,11019.672360173183,245.28754,400.0,1.0,2,1.0,104.44843,0.01,11019.672360173183,400,1.0,26.57,100.0,0.009999998
100,,1.0,238.7705988469826,0.005,0.4,2.179301e-19,238.7705988469826,191.31131,238.7705988469826,10113.47438524652,242.02905,400.0,1.0,2,1.0,102.330475,0.005,10113.47438524652,400,1.0,25.88,200.00000010221265,0.0049999994
100,,1.0,228.38732369445222,0.0033333334,0.4,5.4391416e-20,228.38732369445222,188.90369,228.38732369445222,10097.828063872066,237.48183,400.0,1.0,2,1.0,101.75782,0.0033333334,10097.828063872066,400,1.0,24.77,299.999969473632,0.0033333336
100,209.2668,2.5749904e-09,231.6798373655256,4.202206e-12,0.4,0.00055731874,231.6798373655256,282.03296,231.6798373655256,11953.156449732242,446.54126,26.165991280756145,1.5319278,1,15.287019,1208.627,0.4657676,11953.156449732242,400,285.40894,25.13,4.4470089554034145,0.0025000006
100,,1.0,356.4990773630214,0.01,0.4,3.5044917e-18,356.4990773630214,248.42041,356.4990773630214,20136.958550068048,356.49908,400.0,1.0,2,1.0,141.19345,0.01,20136.958550068048,400,1.0,38.5,100.0,0.009999998
100,,1.0,334.9493690148179,0.005,0.4,2.179301e-19,334.9493690148179,266.0982,334.9493690148179,17194.025633019275,345.7242,400.0,1.0,2,1.0,136.36324,0.005,17194.025633019275,400,1.0,36.18,200.00000010221265,0.0049999994
100,,1.0,339.5528269941843,0.0033333334,0.4,5.4391416e-20,339.5528269941843,278.65274,339.5528269941843,14960.765996416181,343.66708,400.0,1.0,2,1.0,131.68956,0.0033333334,14960.765996416181,400,1.0,36.67,299.999969473632,0.0033333336
100,152.66795,4.573388e-11,337.8106959050872,6.6933275e-14,0.4,0.00032700624,337.8106959050872,401.93918,337.8106959050872,15060.615120158622,614.1432,28.15999896875004,1.7081892,1,14.204546,2197.5374,0.33825675,15060.615120158622,400,231.1226,36.48,7.520184233623367,0.0025
100,,1.0,383.9480357031308,0.01,0.4,3.5044917e-18,383.9480357031308,282.4494,383.9480357031308,18470.86926470959,383.94803,400.0,1.0,2,1.0,135.22633,0.01,18470.86926470959,400,1.0,41.44,100.0,0.009999998
100,,1.0,401.3724350764631,0.005,0.4,2.179301e-19,401.3724350764631,312.44635,401.3724350764631,22557.766215919728,392.66022,400.0,1.0,2,1.0,142.77632,0.005,22557.766215919728,400,1.0,43.31,200.00000010221265,0.0049999994
100,,1.0,398.5883919194881,0.0033333334,0.4,5.4391416e-20,398.5883919194881,329.14197,398.5883919194881,20781.459909571204,394.6363,400.0,1.0,2,1.0,143.02357,0.0033333334,20781.459909571204,400,1.0,43.02,299.999969473632,0.0033333336
100,1.195217e+18,0.0043267077,337.8106959050872,1.9601362e-13,0.4,0.0024530364,337.8106959050872,713.8025,404.3537544465806,15060.615120158622,800.0989,346.5015013563716,55183764.0,,1.4429952,80.45026,0.99058247,24795.624833356185,500,21865628000.0,36.48,1.019096323960973,0.0025000004
100,182.57439,3.0183067e-08,354.7002022058337,3.7040246e-11,0.4,0.00027495445,354.7002022058337,361.34235,354.7002022058337,12095.477046847722,492.41245,73.81292465313079,1.6297444,1,6.7738814,1076.166,0.36536077,12095.477046847722,500,297.72232,38.29,7.183789827916489,0.002
100,,1.0,402.3798174018425,0.01,0.4,3.5044917e-18,402.3798174018425,284.33224,402.3798174018425,20898.16741618789,402.3798,500.0,1.0,2,1.0,143.83736,0.01,20898.16741618789,500,1.0,43.42,100.0,0.009999998
100,,1.0,390.51830663588,0.005,0.4,2.179301e-19,390.51830663588,277.7796,390.51830663588,24937.824728935015,396.44904,500.0,1.0,2,1.0,150.7448,0.005,24937.824728935015,500,1.0,42.11,200.00000010221265,0.0049999994
100,,1.0,391.943276178952,0.0033333334,0.4,5.4391416e-20,391.943276178952,298.05396,391.943276178952,12692.924610169659,394.9471,500.0,1.0,2,1.0,139.07732,0.0033333334,12692.924610169659,500,1.0,42.3,299.999969473632,0.0033333336
100,,1.0,391.62302094114204,0.0025,0.4,5.434597e-20,391.62302094114204,310.20413,391.62302094114204,16475.27856774524,394.1161,500.0,1.0,2,1.0,136.3326,0.0025,16475.27856774524,500,1.0,42.25,400.0,0.0024999997
100,53.22459,6.5203545e-05,415.0378490277428,1.0371509e-07,0.4,0.00013466467,415.0378490277428,382.3164,415.0378490277428,23349.504150679124,580.5526,71.67072270088477,1.2573589,1,6.9763494,1559.4913,0.2482513,23349.504150679124,500,156.0705,44.78,14.451351589193072,0.002
100,,1.0,434.0876892817434,0.01,0.4,3.5044917e-18,434.0876892817434,315.867,434.0876892817434,24657.343194086618,434.08768,500.0,1.0,2,1.0,156.23946,0.01,24657.343194086618,500,1.0,46.83,100.0,0.009999998
100,,1.0,453.2344728586997,0.005,0.4,2.179301e-19,453.2344728586997,358.82495,453.2344728586997,23551.680399659042,443.66107,500.0,1.0,2,1.0,154.77441,0.005,23551.680399659042,500,1.0,48.89,200.00000010221265,0.0049999994
100,,1.0,424.6933796807378,0.0033333334,0.4,5.4391416e-20,424.6933796807378,368.0701,424.6933796807378,20241.219332054567,437.3385,500.0,1.0,2,1.0,150.76349,0.0033333334,20241.219332054567,500,1.0,45.83,299.999969473632,0.0033333336
100,,1.0,445.39445454457143,0.0025,0.4,5.434597e-20,445.39445454457143,379.3643,445.39445454457143,21598.000788443598,439.3525,500.0,1.0,2,1.0,149.68265,0.0025,21598.000788443598,500,1.0,48.06,400.0,0.0024999997
100,83.56095,1.6656882e-08,454.48240549396934,2.3854911e-11,0.4,0.00017138448,454.48240549396934,479.96417,454.48240549396934,18911.069489097332,691.2256,32.25160741925749,1.396516,1,15.503103,1564.221,0.2177016,18911.069489097332,500,152.01189,49.0,11.425846539503532,0.002
100,,1.0,495.61704010868436,0.01,0.4,3.5044917e-18,495.61704010868436,376.4376,495.61704010868436,25500.36648922845,495.61707,500.0,1.0,2,1.0,158.8879,0.01,25500.36648922845,500,1.0,53.44,100.0,0.009999998
100,,1.0,507.1439903066142,0.005,0.4,2.179301e-19,507.1439903066142,399.3808,507.1439903066142,31120.854814986793,501.3805,500.0,1.0,2,1.0,167.51335,0.005,31120.854814986793,500,1.0,54.72,200.00000010221265,0.0049999994
100,,1.0,509.76093447262247,0.0033333334,0.4,5.4391416e-20,509.76093447262247,420.8916,509.76093447262247,30951.209835337377,504.174,500.0,1.0,2,1.0,170.10777,0.0033333334,30951.209835337377,500,1.0,54.98,299.999969473632,0.0033333336
100,,1.0,482.50345210233246,0.0025,0.4,5.434597e-20,482.50345210233246,426.63165,482.50345210233246,27284.406260748583,498.75635,500.0,1.0,2,1.0,168.94801,0.0025,27284.406260748583,500,1.0,52.05,400.0,0.0024999997
100,17.2713,5.563823e-08,529.2254095037806,1.0051378e-10,0.4,5.636761e-05,529.2254095037806,500.84756,529.2254095037806,33833.38344693008,669.8395,83.52231027073924,1.1070766,1,5.9864244,1422.5831,0.13358577,33833.38344693008,500,73.94484,57.13,33.19233520345022,0.0020000003
100,,1.0,518.1035926036266,0.01,0.4,3.5044917e-18,518.1035926036266,374.78906,518.1035926036266,33597.08913425522,518.1036,500.0,1.0,2,1.0,182.37631,0.01,33597.08913425522,500,1.0,55.91,100.0,0.009999998
100,,1.0,551.7610700086054,0.005,0.4,2.179301e-19,551.7610700086054,433.59363,551.7610700086054,37183.99269627925,534.9323,500.0,1.0,2,1.0,187.93573,0.005,37183.99269627925,500,1.0,59.53,200.00000010221265,0.0049999994
100,,1.0,540.9858855597812,0.0033333334,0.4,5.4391416e-20,540.9858855597812,425.50058,540.9858855597812,59395.961245360006,536.9502,500.0,1.0,2,1.0,207.7387,0.0033333334,59395.961245360006,500,1.0,58.36,299.999969473632,0.0033333336
100,,1.0,547.5112498609312,0.0025,0.4,5.434597e-20,547.5112498609312,427.79376,547.5112498609312,44936.93106131098,539.59045,500.0,1.0,2,1.0,208.58891,0.0025,44936.93106131098,500,1.0,59.09,400.0,0.0024999997
100,405.5463,0.00930136,560.1153942660768,9.764307e-06,0.4,0.0004469206,560.1153942660768,630.21716,560.1153942660768,37986.88110427925,867.09814,89.0958493095211,1.9051757,1,5.6119337,3216.0662,0.4719503,37986.88110427925,500,449.5741,60.46,4.444180316598028,0.002
100,,1.0,565.6173784010032,0.01,0.4,3.5044917e-18,565.6173784010032,406.39087,565.6173784010032,42390.92060204459,565.6174,500.0,1.0,2,1.0,204.85852,0.01,42390.92060204459,500,1.0,61.05,100.0,0.009999998
100,,1.0,577.2638204110841,0.005,0.4,2.179301e-19,577.2638204110841,458.8504,577.2638204110841,29989.525037029158,571.44055,500.0,1.0,2,1.0,189.37325,0.005,29989.525037029158,500,1.0,62.26,200.00000010221265,0.0049999994
100,,1.0,623.8281286819372,0.0033333334,0.4,5.4391416e-20,623.8281286819372,458.41907,623.8281286819372,77429.6578063089,588.9032,500.0,1.0,2,1.0,223.76286,0.0033333334,77429.6578063089,500,1.0,67.33,299.999969473632,0.0033333336
100,,1.0,575.5348307335044,0.0025,0.4,5.434597e-20,575.5348307335044,472.55847,575.5348307335044,40085.77048780222,585.56104,500.0,1.0,2,1.0,217.96123,0.0025,40085.77048780222,500,1.0,62.1,400.0,0.0024999997
100,3421.0066,3.360464e-13,601.6164463067889,1.977267e-16,0.4,0.0011843665,601.6164463067889,1114.1632,601.6164463067889,65725.38295103432,1574.8456,24.067636610490425,3.3990998,1,20.774786,4737.5684,0.76875925,65725.38295103432,500,1306.5447,64.9,1.6863438004531193,0.0020000003
100,,1.0,629.5434801354429,0.01,0.4,3.5044917e-18,629.5434801354429,423.43857,629.5434801354429,81815.84795281845,629.54346,500.0,1.0,2,1.0,284.60092,0.01,81815.84795281845,500,1.0,68.02,100.0,0.009999998
100,,1.0,662.188872525657,0.005,0.4,2.179301e-19,662.188872525657,500.128,662.188872525657,58936.266057703186,645.86615,500.0,1.0,2,1.0,264.4593,0.005,58936.266057703186,500,1.0,71.49,200.00000010221265,0.0049999994
100,,1.0,647.208213438467,0.0033333334,0.4,5.4391416e-20,647.208213438467,527.3188,647.208213438467,68268.49997965526,646.3135,500.0,1.0,2,1.0,262.97305,0.0033333334,68268.49997965526,500,1.0,69.91,299.999969473632,0.0033333336
100,,1.0,620.0768779657005,0.0025,0.4,5.434597e-20,620.0768779657005,536.7019,620.0768779657005,61759.6412588551,639.75433,500.0,1.0,2,1.0,259.38522,0.0025,61759.6412588551,500,1.0,66.9,400.0,0.0024999997
100,1604.8086,6.88619e-07,656.3366563094012,5.2470034e-10,0.4,0.00093172543,656.3366563094012,819.7523,656.3366563094012,68902.8695374527,1135.4982,42.60899126369718,2.6248088,1,11.734612,2754.0068,0.68184114,68902.8695374527,500,894.8513,70.83,2.141644453989137,0.002
100,,1.0,802.4516067255012,0.01,0.4,3.5044917e-18,802.4516067255012,614.57275,802.4516067255012,91932.98249403547,802.45166,500.0,1.0,2,1.0,301.6847,0.01,91932.98249403547,500,1.0,86.69,100.0,0.009999998
100,,1.0,755.7754706188767,0.005,0.4,2.179301e-19,755.7754706188767,646.26306,755.7754706188767,76721.52709619494,779.1135,500.0,1.0,2,1.0,289.87695,0.005,76721.52709619494,500,1.0,81.75,200.00000010221265,0.0049999994
100,,1.0,841.3155431339973,0.0033333334,0.4,5.4391416e-20,841.3155431339973,652.60223,841.3155431339973,118534.93638647272,799.8476,500.0,1.0,2,1.0,309.83127,0.0033333334,118534.93638647272,500,1.0,90.86,299.999969473632,0.0033333336
100,,1.0,764.7466226299714,0.0025,0.4,5.434597e-20,764.7466226299714,663.55414,764.7466226299714,121086.47901818028,791.0724,500.0,1.0,2,1.0,319.68185,0.0025,121086.47901818028,500,1.0,82.67,400.0,0.0024999997
100,63.38744,2.044444e-06,745.4460231717401,2.5209217e-09,0.4,9.637656e-05,745.4460231717401,860.0954,745.4460231717401,82058.6813104445,1126.0446,91.9617568553025,1.6219815,1,5.4370427,2105.4094,0.16848016,82058.6813104445,500,136.63585,80.56,19.963308146155438,0.002
100,,1.0,887.7325883373771,0.01,0.4,3.5044917e-18,887.7325883373771,636.04706,887.7325883373771,99671.08641190549,887.7326,500.0,1.0,2,1.0,314.1248,0.01,99671.08641190549,500,1.0,95.88,100.0,0.009999998
100,,1.0,940.1935841116866,0.005,0.4,2.179301e-19,940.1935841116866,735.99457,940.1935841116866,97359.07868279962,913.96313,500.0,1.0,2,1.0,313.39746,0.005,97359.07868279962,500,1.0,101.54,200.00000010221265,0.0049999994
100,,1.0,884.7073978163539,0.0033333334,0.4,5.4391416e-20,884.7073978163539,747.6146,884.7073978163539,129420.07061879133,904.2112,500.0,1.0,2,1.0,329.20734,0.0033333334,129420.07061879133,500,1.0,95.5,299.999969473632,0.0033333336
100,,1.0,935.7029312329657,0.0025,0.4,5.434597e-20,935.7029312329657,776.4675,935.7029312329657,109521.17290045,912.0841,500.0,1.0,2,1.0,329.50803,0.0025,109521.17290045,500,1.0,101.14,400.0,0.0024999997
100,377.758,1.2018088e-20,872.6781024264137,1.3005244e-23,0.4,0.00044236414,872.6781024264137,1007.59296,872.6781024264137,83058.22223050435,1583.6033,22.173039774683264,1.848191,1,22.549908,4934.3765,0.45766312,83058.22223050435,500,422.92444,94.36,4.489544527105244,0.002
100,,1.0,1044.732118994478,0.01,0.4,3.5044917e-18,1044.732118994478,777.1805,1044.732118994478,129520.0649939323,1044.7322,500.0,1.0,2,1.0,358.085,0.01,129520.0649939323,500,1.0,113.04,100.0,0.009999998
100,,1.0,1053.8706440990456,0.005,0.4,2.179301e-19,1053.8706440990456,853.30316,1053.8706440990456,126414.88432408226,1049.3013,500.0,1.0,2,1.0,355.96164,0.005,126414.88432408226,500,1.0,114.24,200.00000010221265,0.0049999994
100,,1.0,1019.0309878946101,0.0033333334,0.4,5.4391416e-20,1019.0309878946101,871.6677,1019.0309878946101,164157.79534104155,1039.2112,500.0,1.0,2,1.0,372.62332,0.0033333334,164157.79534104155,500,1.0,110.21,299.999969473632,0.0033333336
100,,1.0,1004.2252819268992,0.0025,0.4,5.434597e-20,1004.2252819268992,885.3678,1004.2252819268992,132579.80602617134,1030.4647,500.0,1.0,2,1.0,370.377,0.0025,132579.80602617134,500,1.0,108.82,400.0,0.0024999997
100,6.385436,0.00042359543,1028.3840211418583,7.814212e-07,0.4,2.1729935e-05,1028.3840211418583,983.0105,1028.3840211418583,143437.79617033698,1239.8052,127.70391305266531,1.0841668,1,3.9153068,1808.2389,0.08424644,143437.79617033698,500,45.668594,111.46,77.86199187465147,0.0019999999
100,,1.0,1122.8116199627818,0.01,0.4,3.5044917e-18,1122.8116199627818,898.22516,1122.8116199627818,93666.46938257206,1122.8116,500.0,1.0,2,1.0,304.5157,0.01,93666.46938257206,500,1.0,121.61,100.0,0.009999998
100,,1.0,1098.9193900868934,0.005,0.4,2.179301e-19,1098.9193900868934,925.8227,1098.9193900868934,124061.98112686526,1110.8655,500.0,1.0,2,1.0,328.5092,0.005,124061.98112686526,500,1.0,119.18,200.00000010221265,0.0049999994
100,,1.0,1077.42129837418,0.0033333334,0.4,5.4391416e-20,1077.42129837418,948.6306,1077.42129837418,106255.78745003758,1099.7174,500.0,1.0,2,1.0,327.50345,0.0033333334,106255.78745003758,500,1.0,117.03,299.999969473632,0.0033333336
100,,1.0,1078.529712148792,0.0025,0.4,5.434597e-20,1078.529712148792,963.57544,1078.529712148792,100286.26608318034,1094.4204,500.0,1.0,2,1.0,324.57495,0.0025,100286.26608318034,500,1.0,116.78,400.0,0.0024999997
100,2.621287,8.2741695e-05,1098.9453408048012,1.4889474e-07,0.4,8.488373e-06,1098.9453408048012,1029.1747,1098.9453408048012,95188.87076464474,1204.2008,223.5468244421195,1.1114118,1,2.2366679,581.257,0.043028288,95188.87076464474,500,23.911074,119.08,160.36696134710897,0.0019999999
100,,1.0,1203.3419236139036,0.01,0.4,3.5044917e-18,1203.3419236139036,977.8672,1203.3419236139036,70935.70160437899,1203.3419,500.0,1.0,2,1.0,265.00253,0.01,70935.70160437899,500,1.0,130.29,100.0,0.009999998
100,,1.0,1139.7459915030754,0.005,0.4,2.179301e-19,1139.7459915030754,955.49536,1139.7459915030754,122595.88317268291,1171.5438,500.0,1.0,2,1.0,311.14185,0.005,122595.88317268291,500,1.0,123.51,200.00000010221265,0.0049999994
100,,1.0,1199.581661102137,0.0033333334,0.4,5.4391416e-20,1199.581661102137,1004.48706,1199.581661102137,102756.53622416766,1180.8899,500.0,1.0,2,1.0,314.04434,0.0033333334,102756.53622416766,500,1.0,130.08,299.999969473632,0.0033333336
100,,1.0,1158.9030908492605,0.0025,0.4,5.434597e-20,1158.9030908492605,1022.62384,1158.9030908492605,77443.85951593163,1175.3932,500.0,1.0,2,1.0,305.32916,0.0025,77443.85951593163,500,1.0,125.48,400.0,0.0024999997
100,1.8034289,0.037924565,1135.1680142898979,7.184706e-05,0.4,6.4725555e-06,1135.1680142898979,1066.3314,1135.1680142898979,100229.76581753217,1244.3464,294.59086373765024,1.0557027,1,1.6972692,530.2513,0.037369136,100229.76581753217,500,19.725348,123.38,191.21169358260232,0.002
100,,1.0,1243.5130248189212,0.01,0.4,3.5044917e-18,1243.5130248189212,949.3871,1243.5130248189212,134006.09515117464,1243.513,500.0,1.0,2,1.0,364.23352,0.01,134006.09515117464,500,1.0,134.82,100.0,0.009999998
100,,1.0,1232.0161346955363,0.005,0.4,2.179301e-19,1232.0161346955363,1029.7863,1232.0161346955363,109997.89583949505,1237.7646,500.0,1.0,2,1.0,347.58453,0.005,109997.89583949505,500,1.0,133.61,200.00000010221265,0.0049999994
100,,1.0,1156.4203334958092,0.0033333334,0.4,5.4391416e-20,1156.4203334958092,1040.836,1156.4203334958092,124970.3609084369,1210.6497,500.0,1.0,2,1.0,351.07547,0.0033333334,124970.3609084369,500,1.0,125.21,299.999969473632,0.0033333336
100,,1.0,1191.3378813028564,0.0025,0.4,5.434597e-20,1191.3378813028564,1058.7589,1191.3378813028564,135195.94891999173,1205.8219,500.0,1.0,2,1.0,354.92456,0.0025,135195.94891999173,500,1.0,129.19,400.0,0.0024999997
100,220.91371,0.025221938,1216.9285562365728,2.9359882e-05,0.4,0.00029934655,1216.9285562365728,1150.9587,1216.9285562365728,106278.65069449267,1381.0176,166.84470366128764,1.7181226,1,2.9967988,1395.8865,0.38644597,106278.65069449267,500,331.98077,131.9,6.606157389553951,0.0019999999
100,,1.0,1272.2307097915507,0.01,0.4,3.5044917e-18,1272.2307097915507,983.4497,1272.2307097915507,104783.26999208413,1272.2307,500.0,1.0,2,1.0,322.07986,0.01,104783.26999208413,500,1.0,137.87,100.0,0.009999998
100,,1.0,1332.1665015017547,0.005,0.4,2.179301e-19,1332.1665015017547,1084.942,1332.1665015017547,129614.10460385076,1302.1986,500.0,1.0,2,1.0,341.94263,0.005,129614.10460385076,500,1.0,144.54,200.00000010221265,0.0049999994
100,,1.0,1306.621127202228,0.0033333334,0.4,5.4391416e-20,1306.621127202228,1126.2836,1306.621127202228,138016.4643865653,1303.6729,500.0,1.0,2,1.0,351.42514,0.0033333334,138016.4643865653,500,1.0,141.75,299.999969473632,0.0033333336
100,,1.0,1248.2890824737833,0.0025,0.4,5.434597e-20,1248.2890824737833,1136.2031,1248.2890824737833,107079.19685959403,1289.8268,500.0,1.0,2,1.0,345.9797,0.0025,107079.19685959403,500,1.0,135.39,400.0,0.0024999997
100,17.057499,0.0005624289,1203.5115998563595,8.8975213e-07,0.4,4.268921e-05,1203.5115998563595,1234.344,1203.5115998563595,98721.88819535387,1488.3798,146.2803879490437,1.2642373,1,3.4180932,2347.6538,0.13621993,98721.88819535387,500,86.10716,130.68,42.91492661816832,0.0019999999
100,,1.0,1275.7889638993056,0.01,0.4,3.5044917e-18,1275.7889638993056,1012.81494,1275.7889638993056,115686.53993818208,1275.789,500.0,1.0,2,1.0,338.42233,0.01,115686.53993818208,500,1.0,138.53,100.0,0.009999998
100,,1.0,1295.5586349714392,0.005,0.4,2.179301e-19,1295.5586349714392,1094.6798,1295.5586349714392,128734.06890108826,1285.6738,500.0,1.0,2,1.0,347.974,0.005,128734.06890108826,500,1.0,140.47,200.00000010221265,0.0049999994
100,,1.0,1312.7535728036578,0.0033333334,0.4,5.4391416e-20,1312.7535728036578,1118.2539,1312.7535728036578,163327.0542783348,1294.7004,500.0,1.0,2,1.0,367.13052,0.0033333334,163327.0542783348,500,1.0,142.39,299.999969473632,0.0033333336
100,,1.0,1235.0332179284096,0.0025,0.4,5.434597e-20,1235.0332179284096,1126.9762,1235.0332179284096,140554.75828487572,1279.7834,500.0,1.0,2,1.0,369.51785,0.0025,140554.75828487572,500,1.0,134.07,400.0,0.0024999997
100,2.2943254,0.0014208818,1251.7205846625375,2.7791614e-06,0.4,8.777415e-06,1251.7205846625375,1193.8143,1251.7205846625375,98568.55863654621,1414.2139,192.27654422768882,1.0225257,1,2.6004212,598.58746,0.028628118,98568.55863654621,500,14.636493,135.95,156.7415463904251,0.002
100,,1.0,1336.8560083431505,0.01,0.4,3.5044917e-18,1336.8560083431505,1046.2137,1336.8560083431505,102910.38878316215,1336.856,500.0,1.0,2,1.0,319.18848,0.01,102910.38878316215,500,1.0,144.84,100.0,0.009999998
100,,1.0,1345.760469642375,0.005,0.4,2.179301e-19,1345.760469642375,1135.7932,1345.760469642375,138836.92985698095,1341.3082,500.0,1.0,2,1.0,345.95483,0.005,138836.92985698095,500,1.0,146.0,200.00000010221265,0.0049999994
100,,1.0,1305.3032523111895,0.0033333334,0.4,5.4391416e-20,1305.3032523111895,1155.2716,1305.3032523111895,137313.59956179716,1329.3065,500.0,1.0,2,1.0,354.10648,0.0033333334,137313.59956179716,500,1.0,141.8,299.999969473632,0.0033333336
100,,1.0,1336.559130354423,0.0025,0.4,5.434597e-20,1336.559130354423,1174.8497,1336.559130354423,91246.80467460559,1331.1196,500.0,1.0,2,1.0,341.5216,0.0025,91246.80467460559,500,1.0,144.95,400.0,0.0024999997
100,445.59244,0.00029894768,1357.3482725575723,3.3458082e-07,0.4,0.0005581481,1357.3482725575723,1518.5886,1357.3482725575723,160626.87093285398,1877.562,75.8029999329859,1.7869983,1,6.596045,4876.434,0.52780974,160626.87093285398,500,471.59756,147.36,3.564860120281677,0.002
100,,1.0,1325.18823485993,0.01,0.4,3.5044917e-18,1325.18823485993,1078.9886,1325.18823485993,111121.8083101874,1325.1882,500.0,1.0,2,1.0,331.67844,0.01,111121.8083101874,500,1.0,143.79,100.0,0.009999998
100,,1.0,1373.6120264504261,0.005,0.4,2.179301e-19,1373.6120264504261,1127.5989,1373.6120264504261,149764.68915190664,1349.4001,500.0,1.0,2,1.0,360.1736,0.005,149764.68915190664,500,1.0,149.03,200.00000010221265,0.0049999994
100,,1.0,1315.1556718163897,0.0033333334,0.4,5.4391416e-20,1315.1556718163897,1156.8855,1315.1556718163897,107358.22390021045,1337.9855,500.0,1.0,2,1.0,349.53137,0.0033333334,107358.22390021045,500,1.0,142.78,299.999969473632,0.0033333336
100,,1.0,1362.7584199113135,0.0025,0.4,5.434597e-20,1362.7584199113135,1187.3413,1362.7584199113135,141711.83068528233,1344.1785,500.0,1.0,2,1.0,356.11496,0.0025,141711.83068528233,500,1.0,147.85,400.0,0.0024999997
100,1584.1318,0.00069654797,1321.2703316781688,4.976164e-07,0.4,0.00080849737,1321.2703316781688,1448.5527,1321.2703316781688,107479.8340672277,1855.4395,59.43071260903059,2.7995381,1,8.413158,3938.0825,0.6358763,107479.8340672277,500,890.07996,143.49,2.4664548857553332,0.0019999999
100,,1.0,1311.4773161486487,0.01,0.4,3.5044917e-18,1311.4773161486487,1041.7931,1311.4773161486487,121232.68283624113,1311.4773,500.0,1.0,2,1.0,346.43954,0.01,121232.68283624113,500,1.0,142.43,100.0,0.009999998
100,,1.0,1354.3556710925589,0.005,0.4,2.179301e-19,1354.3556710925589,1142.221,1354.3556710925589,102895.67623327603,1332.9165,500.0,1.0,2,1.0,333.77115,0.005,102895.67623327603,500,1.0,147.18,200.00000010221265,0.0049999994
100,,1.0,1440.18581918302,0.0033333334,0.4,5.4391416e-20,1440.18581918302,1185.0552,1440.18581918302,135243.10808532426,1368.6729,500.0,1.0,2,1.0,348.5055,0.0033333334,135243.10808532426,500,1.0,156.32,299.999969473632,0.0033333336
