VarNormIw,IterType,VarVanillaIw,VarDiscRet,MinNormIw,AvgNormIw,VarRet,MaxNormIw,AvgVanillaIw,MinVanillaIw,ESSRenyi,eRenyi2,MaxVanillaIw,AvgRet,ESSClassic,EpsThisIter,VarJ,J,BatchSize,VanillaAvgRet,Delta,AvgEpLen,Bound,AvgDiscRet
3.5044917e-18,2,,198.05804748406183,0.01,0.009999998,198.05804748406183,0.01,1.0,1.0,200.0,1.0,1.0,4998.260779820891,100.0,100,14.002783,4998.2607,200,4998.260779820891,0.5,499.87,4498.2607,4998.260779820891
1.120041e-07,1,0.0044794516,10505.156266208556,0.0033020005,0.0049999994,10505.156266208556,0.005470894,0.9999205,0.6603476,199.28568340199814,1.0035844,1.0940918,4985.226153837051,199.11243231677605,100,62.59314,4993.125,200,4985.226153837051,0.5,498.59,4638.9385,4985.226153837051
3.5044917e-18,2,,43264.94551346628,0.01,0.009999998,43264.94551346628,0.01,1.0,1.0,200.0,1.0,1.0,4978.882571962761,100.0,100,206.95966,4978.883,200,4978.882571962761,0.5,497.93,4478.883,4978.882571962761
1.7469365e-06,1,0.066050336,208443.86732310368,0.00027371277,0.005,208443.86732310368,0.0065917,0.9722299,0.053222347,189.58210210701571,1.0549519,1.2817296,4923.909471842701,186.99837579996216,100,79.14452,4989.885,200,4923.909471842701,0.5,492.48,4626.747,4923.909471842701
3.5044917e-18,2,,0.12837381349166666,0.01,0.009999998,0.12837381349166666,0.01,1.0,1.0,200.0,1.0,1.0,4999.6459868277125,100.0,100,0.35650665,4999.6455,200,4999.6459868277125,0.5,500.0,4499.6455,4999.6459868277125
2.179301e-19,1,,0.15190423300276928,0.005,0.0049999994,0.15190423300276928,0.005,1.0,1.0,200.0,1.0,1.0,4999.6282074589,200.00000010221265,100,0.37258765,4999.637,200,4999.6282074589,0.5,500.0,4646.084,4999.6282074589
3.5044917e-18,2,,38892.4707450445,0.01,0.009999998,38892.4707450445,0.01,1.0,1.0,200.0,1.0,1.0,4979.948234322579,100.0,100,196.22319,4979.9478,200,4979.948234322579,0.5,498.04,4479.9478,4979.948234322579
4.9206693e-07,1,0.019010382,0.20331743107657005,0.0018814835,0.005,0.20331743107657005,0.0058570695,0.9827733,0.36981434,197.65533392152818,1.0118624,1.1512343,4999.599191643149,196.15839278696163,100,52.510784,4995.9346,200,4999.599191643149,0.5,500.0,4640.2905,4999.599191643149
3.5044917e-18,2,,0.08792091012618579,0.01,0.009999998,0.08792091012618579,0.01,1.0,1.0,200.0,1.0,1.0,4999.696999552116,100.0,100,0.2950268,4999.6973,200,4999.696999552116,0.5,500.0,4499.6973,4999.696999552116
1.2105563e-11,1,4.84261e-07,0.2401467221457163,0.004987597,0.005,0.2401467221457163,0.0050066356,1.0000404,0.99755967,199.99952316397867,1.0000024,1.0013676,4999.655143063833,199.99990556709122,100,0.40298134,4999.677,200,4999.655143063833,0.5,500.0,4646.123,4999.655143063833
3.5044917e-18,2,,2400.1548277965794,0.01,0.009999998,2400.1548277965794,0.01,1.0,1.0,200.0,1.0,1.0,4994.69243418148,100.0,100,48.74582,4994.692,200,4994.69243418148,0.5,499.52,4494.692,4994.69243418148
3.4706513e-08,1,0.0013884674,0.1569484092344191,0.003911565,0.005,0.1569484092344191,0.0052334256,1.0000745,0.7823713,199.725219159803,1.0013758,1.0467632,4999.652811020155,199.72412921786236,100,27.066555,4997.706,200,4999.652811020155,0.5,500.0,4643.9097,4999.652811020155
3.5044917e-18,2,,0.11883031398274348,0.01,0.009999998,0.11883031398274348,0.01,1.0,1.0,200.0,1.0,1.0,4999.637082523042,100.0,100,0.3429545,4999.637,200,4999.637082523042,0.5,500.0,4499.637,4999.637082523042
2.5853209e-14,1,1.0341529e-09,0.09228043144487537,0.0049994616,0.005,0.09228043144487537,0.0050005084,0.9999981,0.99989045,200.0,1.0,1.0000998,4999.699372290245,199.99999243427064,100,0.32473958,4999.669,200,4999.699372290245,0.5,500.0,4646.1157,4999.699372290245
3.5044917e-18,2,,178119.28642741067,0.01,0.009999998,178119.28642741067,0.01,1.0,1.0,200.0,1.0,1.0,4957.453077544053,100.0,100,419.92633,4957.453,200,4957.453077544053,0.5,495.79,4457.453,4957.453077544053
7.351275e-07,1,0.029154401,0.1282891588661424,0.001500201,0.005,0.1282891588661424,0.0060805664,0.995728,0.29875842,194.87448488496432,1.0263016,1.2109181,4999.641627471946,194.31473799294358,100,89.6379,4993.331,200,4999.641627471946,0.5,500.0,4635.158,4999.641627471946
3.5044917e-18,2,,0.06847359972402733,0.01,0.009999998,0.06847359972402733,0.01,1.0,1.0,200.0,1.0,1.0,4999.729437932849,100.0,100,0.2603606,4999.7295,200,4999.729437932849,0.5,500.0,4499.7295,4999.729437932849
4.1517427e-07,1,0.016145285,28566.743523797508,0.0014766606,0.005,28566.743523797508,0.0056345686,0.98600173,0.291198,197.96125073746313,1.0102987,1.1111389,4982.762825875905,196.74890493072834,100,35.33532,4997.202,200,4982.762825875905,0.5,498.32,4641.833,4982.762825875905
3.5044917e-18,2,,0.14046889623114317,0.01,0.009999998,0.14046889623114317,0.01,1.0,1.0,200.0,1.0,1.0,4999.675883279005,100.0,100,0.37292364,4999.676,200,4999.675883279005,0.5,500.0,4499.676,4999.675883279005
2.179301e-19,1,,0.08572609722920552,0.005,0.0049999994,0.08572609722920552,0.005,1.0,1.0,200.0,1.0,1.0,4999.704776098438,200.00000010221265,100,0.33493313,4999.6904,200,4999.704776098438,0.5,500.0,4646.137,4999.704776098438
3.5044917e-18,2,,0.22375080462685684,0.01,0.009999998,0.22375080462685684,0.01,1.0,1.0,200.0,1.0,1.0,4999.645857362629,100.0,100,0.47067213,4999.646,200,4999.645857362629,0.5,500.0,4499.646,4999.645857362629
3.4806335e-12,1,1.3921843e-07,0.09456114860909934,0.0049927724,0.005,0.09456114860909934,0.005003862,0.999981,0.9985355,199.99997615814493,1.0000001,1.0007534,4999.696280012657,199.99995393964562,100,0.39748788,4999.6714,200,4999.696280012657,0.5,500.0,4646.118,4999.696280012657
3.5044917e-18,2,,0.08658515585339886,0.01,0.009999998,0.08658515585339886,0.01,1.0,1.0,200.0,1.0,1.0,4999.696278600652,100.0,100,0.29277727,4999.6963,200,4999.696278600652,0.5,500.0,4499.6963,4999.696278600652
2.4623269e-08,1,0.0009852459,900.1783651833739,0.003855821,0.0049999994,900.1783651833739,0.0051920903,1.0001599,0.7712875,199.82896185563524,1.0008559,1.0385841,4996.742871587189,199.80421883195837,100,16.338802,4998.5625,200,4996.742871587189,0.5,499.71,4644.858,4996.742871587189
3.5044917e-18,2,,249967.00122007154,0.01,0.009999998,249967.00122007154,0.01,1.0,1.0,200.0,1.0,1.0,4949.671876956207,100.0,100,497.46088,4949.6714,200,4949.671876956207,0.5,495.01,4449.6714,4949.671876956207
3.2177627e-07,1,0.013300523,0.1065878827938765,0.0034939249,0.005,0.1065878827938765,0.00696804,1.0165467,0.7103476,197.142510332017,1.0144945,1.4166677,4999.726483364782,197.47104882844738,100,273.97784,4980.301,200,4999.726483364782,0.5,500.0,4624.1943,4999.726483364782
3.5044917e-18,2,,0.13195640958458962,0.01,0.009999998,0.13195640958458962,0.01,1.0,1.0,200.0,1.0,1.0,4999.667667697863,100.0,100,0.36144367,4999.668,200,4999.667667697863,0.5,500.0,4499.668,4999.667667697863
2.6452363e-11,1,1.0580154e-06,0.10394779757751768,0.0049838014,0.005,0.10394779757751768,0.0050150394,0.99996126,0.9967216,199.9998331071339,1.0000008,1.002969,4999.681063091056,199.99979141299167,100,0.34160018,4999.675,200,4999.681063091056,0.5,500.0,4646.121,4999.681063091056
3.5044917e-18,2,,47610.09603224089,0.01,0.009999998,47610.09603224089,0.01,1.0,1.0,200.0,1.0,1.0,4977.862406655518,100.0,100,217.10367,4977.8623,200,4977.862406655518,0.5,497.83,4477.8623,4977.862406655518
3.9162327e-07,1,0.015624537,122.19691345593246,0.0012633287,0.005,122.19691345593246,0.005799191,0.9987099,0.25233978,197.45404430154048,1.0128939,1.158342,4998.535189407843,196.93052132215024,100,70.89631,4994.084,200,4998.535189407843,0.5,499.9,4638.259,4998.535189407843
3.5044917e-18,2,,0.07680608219542262,0.01,0.009999998,0.07680608219542262,0.01,1.0,1.0,200.0,1.0,1.0,4999.752252177773,100.0,100,0.27573153,4999.7524,200,4999.752252177773,0.5,500.0,4499.7524,4999.752252177773
5.5959118e-12,1,2.238271e-07,0.16039712547148274,0.00499266,0.005000001,0.16039712547148274,0.0050041853,0.9999739,0.99850595,199.99997615814493,1.0000001,1.000811,4999.629690828532,199.99994807262217,100,0.34792942,4999.6914,200,4999.629690828532,0.5,500.0,4646.138,4999.629690828532
3.5044917e-18,2,,0.13854847250017688,0.01,0.009999998,0.13854847250017688,0.01,1.0,1.0,200.0,1.0,1.0,4999.645553062904,100.0,100,0.37035683,4999.6455,200,4999.645553062904,0.5,500.0,4499.6455,4999.645553062904
7.6677366e-11,1,3.0662068e-06,0.13278444302652295,0.004969201,0.005,0.13278444302652295,0.005015447,0.9998548,0.9936959,199.99938011361564,1.0000031,1.0029438,4999.6288668515845,199.99937964630624,100,0.36602905,4999.6377,200,4999.6288668515845,0.5,500.0,4646.084,4999.6288668515845
3.5044917e-18,2,,0.13605039253400314,0.01,0.009999998,0.13605039253400314,0.01,1.0,1.0,200.0,1.0,1.0,4999.626163045312,100.0,100,0.36700442,4999.626,200,4999.626163045312,0.5,500.0,4499.626,4999.626163045312
2.179301e-19,1,,0.18777901031318114,0.005,0.0049999994,0.18777901031318114,0.005,1.0,1.0,200.0,1.0,1.0,4999.58858301743,200.00000010221265,100,0.40081397,4999.6074,200,4999.58858301743,0.5,500.0,4646.054,4999.58858301743
3.5044917e-18,2,,0.11488606319647297,0.01,0.009999998,0.11488606319647297,0.01,1.0,1.0,200.0,1.0,1.0,4999.672143941518,100.0,100,0.33723405,4999.672,200,4999.672143941518,0.5,500.0,4499.672,4999.672143941518
4.37792e-11,1,1.7509022e-06,0.17481887449800063,0.0049701957,0.005,0.17481887449800063,0.0050093704,0.9999275,0.9939671,199.99945163877157,1.0000027,1.0018015,4999.623239981721,199.99965474841318,100,0.37883377,4999.6484,200,4999.623239981721,0.5,500.0,4646.0947,4999.623239981721
3.5044917e-18,2,,0.10602623744008702,0.01,0.009999998,0.10602623744008702,0.01,1.0,1.0,200.0,1.0,1.0,4999.666233195803,100.0,100,0.32399073,4999.666,200,4999.666233195803,0.5,500.0,4499.666,4999.666233195803
6.3773097e-12,1,2.5509124e-07,0.12093782503374194,0.004989021,0.005,0.12093782503374194,0.0050056335,0.9999945,0.99779874,199.99997615814493,1.0000001,1.0011212,4999.641822541954,199.99993378090105,100,0.33523858,4999.6543,200,4999.641822541954,0.5,500.0,4646.101,4999.641822541954
3.5044917e-18,2,,0.09264584686098898,0.01,0.009999998,0.09264584686098898,0.01,1.0,1.0,200.0,1.0,1.0,4999.693210283835,100.0,100,0.30285192,4999.6934,200,4999.693210283835,0.5,500.0,4499.6934,4999.693210283835
1.0074165e-12,1,4.0295806e-08,0.11703553741023155,0.0049960874,0.005,0.11703553741023155,0.0050017363,0.9999875,0.99920493,200.0,1.0,1.0003347,4999.669677030455,199.99995843176717,100,0.32235485,4999.6816,200,4999.669677030455,0.5,500.0,4646.1284,4999.669677030455
3.5044917e-18,2,,0.14028560264287468,0.01,0.009999998,0.14028560264287468,0.01,1.0,1.0,200.0,1.0,1.0,4999.66096926482,100.0,100,0.37265968,4999.6606,200,4999.66096926482,0.5,500.0,4499.6606,4999.66096926482
8.038473e-11,1,3.2148123e-06,0.10238932956795938,0.004952063,0.005,0.10238932956795938,0.0050130654,0.99990964,0.9903231,199.99966621454632,1.0000017,1.0025225,4999.710473224637,199.99933801926454,100,0.34680125,4999.6865,200,4999.710473224637,0.5,500.0,4646.133,4999.710473224637
3.5044917e-18,2,,249965.32663020122,0.01,0.009999998,249965.32663020122,0.01,1.0,1.0,200.0,1.0,1.0,4949.655790100308,100.0,100,497.45923,4949.656,200,4949.655790100308,0.5,495.01,4449.656,4949.655790100308
4.179019e-07,1,0.017188983,0.08925641741271506,0.0022932198,0.005,0.08925641741271506,0.0067502037,1.0140467,0.46508637,196.37364799531622,1.0184666,1.3690042,4999.683410641284,196.727923925979,100,256.90997,4981.4893,200,4999.683410641284,0.5,500.0,4624.6865,4999.683410641284
3.5044917e-18,2,,77916.96068958228,0.01,0.009999998,77916.96068958228,0.01,1.0,1.0,200.0,1.0,1.0,4971.171959646336,100.0,100,277.7369,4971.172,200,4971.171959646336,0.5,497.17,4471.172,4971.171959646336
6.399084e-07,1,0.025241232,7919.382076038843,0.0021058249,0.005,7919.382076038843,0.0061014122,0.9930392,0.41823334,195.69874236277906,1.021979,1.2117883,4990.738231750142,195.03283722556864,100,88.93841,4991.3965,200,4990.738231750142,0.5,499.12,4633.979,4990.738231750142
3.5044917e-18,2,,0.07928809537920009,0.01,0.009999998,0.07928809537920009,0.01,1.0,1.0,200.0,1.0,1.0,4999.755395834398,100.0,100,0.28016979,4999.7554,200,4999.755395834398,0.5,500.0,4499.7554,4999.755395834398
2.179301e-19,1,,0.09942609576014007,0.005,0.0049999994,0.09942609576014007,0.005,1.0,1.0,200.0,1.0,1.0,4999.6845030201075,200.00000010221265,100,0.29953623,4999.72,200,4999.6845030201075,0.5,500.0,4646.167,4999.6845030201075
3.5044917e-18,2,,0.15958122196240543,0.01,0.009999998,0.15958122196240543,0.01,1.0,1.0,200.0,1.0,1.0,4999.702098103373,100.0,100,0.3974665,4999.702,200,4999.702098103373,0.5,500.0,4499.702,4999.702098103373
2.179301e-19,1,,0.09827820865913311,0.005,0.0049999994,0.09827820865913311,0.005,1.0,1.0,200.0,1.0,1.0,4999.685603671011,200.00000010221265,100,0.35736746,4999.694,200,4999.685603671011,0.5,500.0,4646.1406,4999.685603671011
3.5044917e-18,2,,0.105806714132102,0.01,0.009999998,0.105806714132102,0.01,1.0,1.0,200.0,1.0,1.0,4999.652803602201,100.0,100,0.32366696,4999.653,200,4999.652803602201,0.5,500.0,4499.653,4999.652803602201
2.179301e-19,1,,0.12009288387697535,0.005,0.0049999994,0.12009288387697535,0.005,1.0,1.0,200.0,1.0,1.0,4999.6572724117705,200.00000010221265,100,0.33441332,4999.6553,200,4999.6572724117705,0.5,500.0,4646.102,4999.6572724117705
3.5044917e-18,2,,0.09142351952310192,0.01,0.009999998,0.09142351952310192,0.01,1.0,1.0,200.0,1.0,1.0,4999.710332406973,100.0,100,0.30084518,4999.711,200,4999.710332406973,0.5,500.0,4499.711,4999.710332406973
2.179301e-19,1,,0.09775928032659352,0.005,0.0049999994,0.09775928032659352,0.005,1.0,1.0,200.0,1.0,1.0,4999.68015910047,200.00000010221265,100,0.3063823,4999.6953,200,4999.68015910047,0.5,500.0,4646.142,4999.68015910047
3.5044917e-18,2,,0.12379141811934652,0.01,0.009999998,0.12379141811934652,0.01,1.0,1.0,200.0,1.0,1.0,4999.663261167965,100.0,100,0.35007757,4999.6636,200,4999.663261167965,0.5,500.0,4499.6636,4999.663261167965
1.8344894e-12,1,7.338018e-08,0.10155411467434239,0.004995254,0.005,0.10155411467434239,0.005002351,0.9999998,0.9990506,199.99997615814493,1.0000001,1.00047,4999.674876381565,199.9999930150216,100,0.33396924,4999.6694,200,4999.674876381565,0.5,500.0,4646.116,4999.674876381565
3.5044917e-18,2,,10404.293297041237,0.01,0.009999998,10404.293297041237,0.01,1.0,1.0,200.0,1.0,1.0,4989.509293356024,100.0,100,101.49014,4989.5093,200,4989.509293356024,0.5,498.99,4489.5093,4989.509293356024
1.3556475e-07,1,0.0055103963,0.09907754933157532,0.0017880661,0.005,0.09907754933157532,0.00543262,1.0080638,0.36049694,198.84272817670782,1.00582,1.0952855,4999.700319624014,198.92670891137323,100,25.813543,4997.882,200,4999.700319624014,0.5,500.0,4643.3013,4999.700319624014
3.5044917e-18,2,,0.11448777411719965,0.01,0.009999998,0.11448777411719965,0.01,1.0,1.0,200.0,1.0,1.0,4999.659276572748,100.0,100,0.3366714,4999.659,200,4999.659276572748,0.5,500.0,4499.659,4999.659276572748
3.3443884e-12,1,1.3376872e-07,0.08216057535142397,0.004991122,0.005,0.08216057535142397,0.005002478,0.9999795,0.99820393,199.99997615814493,1.0000001,1.000475,4999.689098104654,199.99996398982609,100,0.31227913,4999.675,200,4999.689098104654,0.5,500.0,4646.1216,4999.689098104654
3.5044917e-18,2,,0.09475975233719189,0.01,0.009999998,0.09475975233719189,0.01,1.0,1.0,200.0,1.0,1.0,4999.666639124824,100.0,100,0.3062692,4999.6665,200,4999.666639124824,0.5,500.0,4499.6665,4999.666639124824
8.871487e-12,1,3.5486374e-07,0.1029570403359989,0.004988413,0.0049999994,0.1029570403359989,0.0050068973,1.0000056,0.99768823,199.99992847445185,1.0000004,1.0013851,4999.7041441806805,199.99996561463348,100,0.31324244,4999.686,200,4999.7041441806805,0.5,500.0,4646.133,4999.7041441806805
3.5044917e-18,2,,9.316976212622302,0.01,0.009999998,9.316976212622302,0.01,1.0,1.0,200.0,1.0,1.0,4999.388496373771,100.0,100,3.037095,4999.3887,200,4999.388496373771,0.5,499.98,4499.3887,4999.388496373771
1.7332782e-10,1,6.9339258e-06,0.07671078276325577,0.0049313838,0.005,0.07671078276325577,0.005018058,1.0000591,0.9863351,199.99914169679866,1.0000043,1.0036709,4999.7108356134095,199.99861945776794,100,2.1343384,4999.552,200,4999.7108356134095,0.5,500.0,4645.9976,4999.7108356134095
3.5044917e-18,2,,0.06301725532242809,0.01,0.009999998,0.06301725532242809,0.01,1.0,1.0,200.0,1.0,1.0,4999.744657430574,100.0,100,0.24979366,4999.7446,200,4999.744657430574,0.5,500.0,4499.7446,4999.744657430574
2.179301e-19,1,,0.10027087441364632,0.005,0.0049999994,0.10027087441364632,0.005,1.0,1.0,200.0,1.0,1.0,4999.705471162785,200.00000010221265,100,0.2849783,4999.7256,200,4999.705471162785,0.5,500.0,4646.1724,4999.705471162785
3.5044917e-18,2,,0.14120677389256045,0.01,0.009999998,0.14120677389256045,0.01,1.0,1.0,200.0,1.0,1.0,4999.6806545436,100.0,100,0.37387407,4999.6807,200,4999.6806545436,0.5,500.0,4499.6807,4999.6806545436
1.1139305e-11,1,4.455258e-07,0.07596404377213277,0.0049902964,0.005,0.07596404377213277,0.005005298,0.9999495,0.9980089,199.99995231629555,1.0000002,1.0010091,4999.730453389637,199.99989307750647,100,0.32860708,4999.706,200,4999.730453389637,0.5,500.0,4646.153,4999.730453389637
3.5044917e-18,2,,250237.39659970521,0.01,0.009999998,250237.39659970521,0.01,1.0,1.0,200.0,1.0,1.0,4947.545103150204,100.0,100,497.72986,4947.545,200,4947.545103150204,0.5,494.8,4447.545,4947.545103150204
5.157514e-07,1,0.021010408,249974.9082967091,0.0039412607,0.0049999994,249974.9082967091,0.007866045,1.0091763,0.7954854,195.43202595413854,1.0233737,1.5876453,4949.750754069607,195.97721615630695,100,402.81012,4958.267,200,4949.750754069607,0.5,495.01,4600.6055,4949.750754069607
3.5044917e-18,2,,0.12181335370219533,0.01,0.009999998,0.12181335370219533,0.01,1.0,1.0,200.0,1.0,1.0,4999.6695957554075,100.0,100,0.3472942,4999.669,200,4999.6695957554075,0.5,500.0,4499.669,4999.6695957554075
2.179301e-19,1,,0.22813697448944373,0.005,0.0049999994,0.22813697448944373,0.005,1.0,1.0,200.0,1.0,1.0,4999.6779382012655,200.00000010221265,100,0.4162389,4999.674,200,4999.6779382012655,0.5,500.0,4646.1206,4999.6779382012655
3.5044917e-18,2,,0.07526679693386752,0.01,0.009999998,0.07526679693386752,0.01,1.0,1.0,200.0,1.0,1.0,4999.689099025652,100.0,100,0.27300507,4999.689,200,4999.689099025652,0.5,500.0,4499.689,4999.689099025652
1.099175e-11,1,4.3967376e-07,0.08957285119366647,0.004984881,0.005,0.08957285119366647,0.005006859,1.0000015,0.99697775,199.99992847445185,1.0000004,1.0013734,4999.6771327466695,199.99988570006008,100,0.28563747,4999.6836,200,4999.6771327466695,0.5,500.0,4646.1304,4999.6771327466695
3.5044917e-18,2,,0.07575128876480348,0.01,0.009999998,0.07575128876480348,0.01,1.0,1.0,200.0,1.0,1.0,4999.740896949122,100.0,100,0.27384332,4999.7407,200,4999.740896949122,0.5,500.0,4499.7407,4999.740896949122
3.671963e-12,1,1.4689321e-07,0.10038223068650218,0.0049952213,0.005,0.10038223068650218,0.0050062337,1.0000459,0.99909014,199.99997615814493,1.0000001,1.0012927,4999.7010088281495,199.99994845620014,100,0.29587424,4999.7217,200,4999.7010088281495,0.5,500.0,4646.1685,4999.7010088281495
3.5044917e-18,2,,2704.4513916313153,0.01,0.009999998,2704.4513916313153,0.01,1.0,1.0,200.0,1.0,1.0,4994.476863460695,100.0,100,51.74364,4994.4766,200,4994.476863460695,0.5,499.49,4494.4766,4994.476863460695
4.7817256e-08,1,0.0019035074,0.12823576673688575,0.0036551487,0.005,0.12823576673688575,0.005287375,0.99759674,0.7292729,199.62804480311004,1.0018632,1.0549335,4999.656347513285,199.62007206832737,100,26.851768,4997.7646,200,4999.656347513285,0.5,500.0,4643.882,4999.656347513285
3.5044917e-18,2,,0.15702768834780942,0.01,0.009999998,0.15702768834780942,0.01,1.0,1.0,200.0,1.0,1.0,4999.65460379945,100.0,100,0.3942688,4999.6543,200,4999.65460379945,0.5,500.0,4499.6543,4999.65460379945
2.179301e-19,1,,0.20431988707425638,0.005,0.0049999994,0.20431988707425638,0.005,1.0,1.0,200.0,1.0,1.0,4999.642823697749,200.00000010221265,100,0.4229708,4999.649,200,4999.642823697749,0.5,500.0,4646.0957,4999.642823697749
3.5044917e-18,2,,38510.129951075665,0.01,0.009999998,38510.129951075665,0.01,1.0,1.0,200.0,1.0,1.0,4980.045867999914,100.0,100,195.25632,4980.0454,200,4980.045867999914,0.5,498.05,4480.0454,4980.045867999914
3.1744466e-07,1,0.012530936,0.09909882112062934,0.0021286374,0.005000001,0.09909882112062934,0.005699109,0.9934082,0.42292118,197.67063408840806,1.0117841,1.1323082,4999.684018270512,197.5046571237766,100,59.100094,4995.504,200,4999.684018270512,0.5,500.0,4639.8735,4999.684018270512
3.5044917e-18,2,,64606.749943112496,0.01,0.009999998,64606.749943112496,0.01,1.0,1.0,200.0,1.0,1.0,4974.279920181517,100.0,100,252.90448,4974.28,200,4974.279920181517,0.5,497.47,4474.28,4974.279920181517
