IterType,Bound,ESSClassic,VarJ,VanillaAvgRet,Delta,MinNormIw,J,AvgRet,VarVanillaIw,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,eRenyi2,VarNormIw,AvgDiscRet,VarDiscRet,AvgEpLen,EpsThisIter,BatchSize,MinVanillaIw,AvgVanillaIw,AvgNormIw
1,-588.197,98.2026046196,40.3856,-472.785795638,0.2,0.00575816,-470.777,-472.785795638,0.0179991,1.26766,1575.48853931,0.0128475,98.3026444987,1.01727,1.84877e-06,-472.785795638,1575.48853931,500.0,100,100,0.568155,0.986695,0.01
1,-573.74,97.1898135059,35.674,-467.430811614,0.2,0.00603859,-464.714,-467.430811614,0.0285361,1.54691,1227.1288926,0.0156497,97.4813676849,1.02584,2.92065e-06,-467.430811614,1227.1288926,500.0,100,100,0.596888,0.988456,0.01
1,-579.687,98.03891153,35.8847,-470.892361266,0.2,0.00628917,-469.144,-470.892361266,0.0202366,1.63856,1129.25019035,0.016373,98.3421267816,1.01686,2.02053e-06,-470.892361266,1129.25019035,500.0,100,100,0.629405,1.00078,0.01
1,-574.441,97.0509011437,49.5112,-462.568081746,0.2,0.00668753,-459.657,-462.568081746,0.030378,1.47151,2148.28099635,0.0147915,97.3492472575,1.02723,3.06941e-06,-462.568081746,2148.28099635,500.0,100,100,0.6653,0.994837,0.01
1,-580.449,95.4328110976,43.3849,-467.808456277,0.2,0.00548576,-463.572,-467.808456277,0.0493755,1.67822,1814.62767246,0.0166055,96.1818636488,1.0397,4.83413e-06,-467.808456277,1814.62767246,500.0,100,100,0.554414,1.01064,0.01
1,-582.976,97.3154876823,43.012,-467.015484816,0.2,0.00498621,-465.171,-467.015484816,0.0256049,1.27946,1778.70582039,0.0133471,98.3963772864,1.0163,2.78641e-06,-467.015484816,1778.70582039,500.0,100,100,0.47798,0.958605,0.01
1,-572.989,98.0701266431,41.7429,-462.25875064,0.2,0.00578506,-459.976,-462.25875064,0.0201114,1.51479,1645.84625646,0.0150595,98.0439499124,1.01995,1.98773e-06,-462.25875064,1645.84625646,500.0,100,100,0.581902,1.00587,0.01
1,-565.54,96.1271916837,38.5421,-459.231323531,0.2,0.00700018,-456.433,-459.231323531,0.0410932,1.84245,1401.56307668,0.0183351,97.3382110306,1.02735,4.06954e-06,-459.231323531,1401.56307668,500.0,100,100,0.703431,1.00488,0.01
1,-571.644,96.4381141554,47.5267,-460.701422006,0.2,0.00573608,-456.713,-460.701422006,0.0401525,1.93014,2084.1579412,0.0186051,96.464412352,1.03665,3.73078e-06,-460.701422006,2084.1579412,500.0,100,100,0.595075,1.03742,0.01
1,-567.837,98.1195332738,40.8286,-456.78557219,0.2,0.00735523,-454.715,-456.78557219,0.0197675,1.61128,1611.63154121,0.0159453,98.1308871487,1.01905,1.93588e-06,-456.78557219,1611.63154121,500.0,100,100,0.743247,1.0105,0.01
1,-575.206,94.7171637817,47.2608,-460.601780223,0.2,0.00550376,-456.114,-460.601780223,0.0551827,1.65158,1896.6761572,0.0166878,95.9568248463,1.04214,5.63379e-06,-460.601780223,1896.6761572,500.0,100,100,0.544704,0.989695,0.01
1,-587.67,94.9705889899,37.7063,-457.32109877,0.2,0.00502855,-452.754,-457.32109877,0.0542068,1.79672,1654.08941457,0.0178485,96.5731562892,1.03548,5.34926e-06,-457.32109877,1654.08941457,500.0,100,100,0.506201,1.00665,0.01
1,-568.031,96.6910463845,41.622,-458.674514714,0.2,0.0055129,-455.747,-458.674514714,0.0328624,1.35817,1673.32474692,0.0139295,97.3421417641,1.0273,3.45674e-06,-458.674514714,1673.32474692,500.0,100,100,0.537522,0.975026,0.01
1,-561.915,98.3735989407,42.9489,-449.564988957,0.2,0.00733531,-447.214,-449.564988957,0.0172876,1.36813,1782.28287762,0.0134467,97.9196272133,1.02125,1.66999e-06,-449.564988957,1782.28287762,500.0,100,100,0.746326,1.01744,0.01
1,-565.731,97.0176810829,39.4913,-455.819856459,0.2,0.00496149,-452.754,-455.819856459,0.0299053,1.30592,1653.84407302,0.0133069,97.2900627283,1.02785,3.10507e-06,-455.819856459,1653.84407302,500.0,100,100,0.486912,0.981382,0.01
1,-553.439,98.8840419026,41.2609,-446.760466299,0.2,0.00721016,-445.472,-446.760466299,0.0114183,1.23754,1714.58741001,0.0123652,98.7750101794,1.0124,1.13994e-06,-446.760466299,1714.58741001,500.0,100,100,0.721612,1.00083,0.01
1,-570.584,98.592500731,36.0674,-451.714781779,0.2,0.0064739,-450.08,-451.714781779,0.0144625,1.23981,1428.43744765,0.01238,98.6968907321,1.0132,1.44203e-06,-451.714781779,1428.43744765,500.0,100,100,0.648335,1.00146,0.01
1,-556.202,95.4961677504,41.4999,-446.679182181,0.2,0.00655463,-442.793,-446.679182181,0.0487992,1.92682,1564.88602722,0.0190378,96.4725774033,1.03656,4.7639e-06,-446.679182181,1564.88602722,500.0,100,100,0.663397,1.0121,0.01
1,-571.458,97.6367033409,45.988,-454.545030254,0.2,0.00621506,-452.052,-454.545030254,0.0238591,1.44443,2027.24813629,0.0146218,97.9210559953,1.02123,2.44492e-06,-454.545030254,2027.24813629,500.0,100,100,0.61396,0.987859,0.01
1,-551.676,98.5466634678,40.4568,-447.432560066,0.2,0.00706629,-445.95,-447.432560066,0.0147573,1.41299,1539.60851956,0.0141965,98.5669581631,1.01454,1.48967e-06,-447.432560066,1539.60851956,500.0,100,100,0.703316,0.995311,0.01
1,-547.857,97.9631156846,38.5633,-441.631737886,0.2,0.00607824,-439.759,-441.631737886,0.020774,1.40111,1465.04324818,0.0140878,98.2748553632,1.01755,2.10022e-06,-441.631737886,1465.04324818,500.0,100,100,0.604513,0.994552,0.01
1,-554.952,96.6128220106,36.4445,-445.027794808,0.2,0.00420224,-442.719,-445.027794808,0.0325743,1.31443,1346.25390633,0.0137052,98.0043631446,1.02036,3.54135e-06,-445.027794808,1346.25390633,500.0,100,100,0.403027,0.959076,0.01
1,-559.229,96.0737663167,42.5166,-442.348780779,0.2,0.00536907,-438.96,-442.348780779,0.0398092,1.46631,1693.57447878,0.0149315,97.1516748763,1.02932,4.12795e-06,-442.348780779,1693.57447878,500.0,100,100,0.527259,0.982029,0.01
1,-565.104,99.3220525804,39.8566,-447.11923744,0.2,0.00736564,-446.008,-447.11923744,0.0068392,1.23836,1600.29878525,0.0124336,99.0965829868,1.00912,6.89456e-07,-447.11923744,1600.29878525,500.0,100,100,0.733601,0.995977,0.01
1,-568.363,98.6151486272,37.5838,-451.259757881,0.2,0.00607924,-449.374,-451.259757881,0.0145069,1.38713,1462.39851617,0.0137162,98.3854600864,1.01641,1.41845e-06,-451.259757881,1462.39851617,500.0,100,100,0.614795,1.0113,0.01
1,-559.645,95.3367818603,36.877,-449.511323386,0.2,0.0034999,-445.933,-449.511323386,0.0455213,1.27545,1436.75190247,0.0132877,97.1584825149,1.02925,4.94072e-06,-449.511323386,1436.75190247,500.0,100,100,0.335945,0.95987,0.01
1,-547.703,95.6953471187,41.8921,-441.670650367,0.2,0.00546733,-438.893,-441.670650367,0.0455935,2.08321,1538.17129266,0.0207963,97.2849289685,1.02791,4.54371e-06,-441.670650367,1538.17129266,500.0,100,100,0.547673,1.00172,0.01
1,-546.04,94.6318657102,43.0395,-442.146091722,0.2,0.00443996,-437.192,-442.146091722,0.0567054,1.59945,1805.40294813,0.0160781,95.5764243222,1.04628,5.72995e-06,-442.146091722,1805.40294813,500.0,100,100,0.441688,0.994803,0.01
1,-544.222,98.1233407668,38.9213,-438.722122645,0.2,0.0072634,-437.235,-438.722122645,0.0204736,1.76571,1553.92063585,0.0171519,98.5916218004,1.01428,1.93188e-06,-438.722122645,1553.92063585,500.0,100,100,0.747734,1.02945,0.01
1,-542.843,98.4108481609,35.1382,-439.334734368,0.2,0.00629158,-437.915,-439.334734368,0.0161945,1.33978,1239.86048921,0.0134462,98.6439323856,1.01375,1.63116e-06,-439.334734368,1239.86048921,500.0,100,100,0.626895,0.996403,0.01
1,-541.478,98.4550777123,33.8264,-438.576815224,0.2,0.00651213,-437.18,-438.576815224,0.01594,1.30284,1184.59340236,0.0129916,98.699108725,1.01318,1.58499e-06,-438.576815224,1184.59340236,500.0,100,100,0.653061,1.00284,0.01
1,-546.702,96.6224478337,42.9218,-438.300963867,0.2,0.00542145,-435.409,-438.300963867,0.0351803,1.47068,1826.89962281,0.0147337,97.3935415858,1.02676,3.53091e-06,-438.300963867,1826.89962281,500.0,100,100,0.541155,0.998174,0.01
1,-542.115,96.9176133627,36.7005,-438.780944753,0.2,0.00563273,-435.841,-438.780944753,0.0323034,1.43969,1344.30348091,0.0143572,97.1712339319,1.02911,3.21254e-06,-438.780944753,1344.30348091,500.0,100,100,0.564831,1.00277,0.01
1,-539.035,98.0872864125,38.7383,-424.279773776,0.2,0.00563387,-422.075,-424.279773776,0.0199513,1.42996,1487.85963127,0.0142082,98.1618800031,1.01873,1.9697e-06,-424.279773776,1487.85963127,500.0,100,100,0.567011,1.00643,0.01
1,-556.818,98.7050840862,38.4628,-429.030995115,0.2,0.00657134,-427.46,-429.030995115,0.013009,1.25593,1766.19788178,0.0126757,98.8512497861,1.01162,1.32515e-06,-429.030995115,1766.19788178,500.0,100,100,0.651095,0.99081,0.01
1,-538.732,97.4702846501,36.8541,-434.287486148,0.2,0.00677251,-431.803,-434.287486148,0.0260205,1.5743,1311.93982421,0.0158019,97.5553503336,1.02506,2.62156e-06,-434.287486148,1311.93982421,500.0,100,100,0.674727,0.996273,0.01
1,-533.151,98.7071693878,34.5874,-429.279565033,0.2,0.005701,-427.576,-429.279565033,0.0136409,1.30331,1235.99932362,0.0128353,98.4069736723,1.01619,1.32299e-06,-429.279565033,1235.99932362,500.0,100,100,0.578888,1.01541,0.01
1,-545.011,97.1097088398,46.8504,-428.021339989,0.2,0.00641794,-425.26,-428.021339989,0.0316397,1.5682,2062.15755015,0.0152865,97.6394453392,1.02418,3.00637e-06,-428.021339989,2062.15755015,500.0,100,100,0.658402,1.02588,0.01
1,-537.661,96.3453956397,39.5664,-427.601935387,0.2,0.00440582,-423.996,-427.601935387,0.0377062,1.29472,1732.27696555,0.0130515,96.7737387938,1.03334,3.83159e-06,-427.601935387,1732.27696555,500.0,100,100,0.437062,0.992011,0.01
1,-537.69,96.7511980192,39.3535,-430.633492001,0.2,0.0058554,-427.501,-430.633492001,0.0347207,1.70019,1607.39762069,0.0168044,97.1117709273,1.02974,3.39185e-06,-430.633492001,1607.39762069,500.0,100,100,0.592424,1.01176,0.01
1,-543.341,97.4752076875,38.405,-428.482134866,0.2,0.00412601,-425.779,-428.482134866,0.0273397,1.32518,1624.11086296,0.0129636,97.792928806,1.02257,2.61636e-06,-428.482134866,1624.11086296,500.0,100,100,0.421773,1.02223,0.01
1,-518.935,99.1508266693,36.0925,-420.077414276,0.2,0.00794575,-418.907,-420.077414276,0.00909874,1.24149,1315.87464642,0.0121055,98.7809421709,1.01234,8.651e-07,-420.077414276,1315.87464642,500.0,100,100,0.814878,1.02555,0.01
1,-525.934,99.4927692923,33.3409,-420.732527761,0.2,0.00815106,-420.081,-420.732527761,0.0050296,1.20044,1129.39732539,0.0121472,99.4035743826,1.006,5.14992e-07,-420.732527761,1129.39732539,500.0,100,100,0.805528,0.988249,0.01
1,-531.141,98.7088624706,37.45,-423.62760724,0.2,0.0062384,-421.977,-423.62760724,0.0128549,1.34874,1403.85525514,0.0136736,98.4977134523,1.01525,1.32124e-06,-423.62760724,1403.85525514,500.0,100,100,0.615341,0.986377,0.01
1,-537.982,98.783599622,36.7532,-430.762802668,0.2,0.0072563,-429.513,-430.762802668,0.0124188,1.47879,1379.38765561,0.0147995,98.88181356,1.01131,1.24383e-06,-430.762802668,1379.38765561,500.0,100,100,0.72506,0.999214,0.01
1,-559.123,96.846539924,38.8434,-430.301387634,0.2,0.0040749,-426.836,-430.301387634,0.031743,1.38629,1918.71030928,0.0141112,97.5814853366,1.02478,3.28906e-06,-430.301387634,1918.71030928,500.0,100,100,0.400319,0.9824,0.01
1,-536.802,97.3245697046,40.7445,-429.198485698,0.2,0.00625509,-426.582,-429.198485698,0.0284799,1.42248,1697.45405272,0.0140457,97.6117118117,1.02447,2.77673e-06,-429.198485698,1697.45405272,500.0,100,100,0.633485,1.01275,0.01
1,-532.754,98.2556982281,41.5912,-427.902628904,0.2,0.00725505,-426.214,-427.902628904,0.0188194,1.37825,1755.66177427,0.0134536,98.4781023607,1.01545,1.7932e-06,-427.902628904,1755.66177427,500.0,100,100,0.743239,1.02444,0.01
1,-530.798,97.832805656,34.4603,-426.542265201,0.2,0.00649734,-424.313,-426.542265201,0.0206889,1.47123,1225.29638099,0.0153002,97.9016395585,1.02143,2.23756e-06,-426.542265201,1225.29638099,500.0,100,100,0.624766,0.961572,0.01
1,-529.112,98.0123719989,37.2758,-423.747262935,0.2,0.00545603,-421.633,-423.747262935,0.0201869,1.29838,1376.2377661,0.013079,98.0379686107,1.02001,2.04841e-06,-423.747262935,1376.2377661,500.0,100,100,0.541631,0.992719,0.01
1,-549.219,98.4321462336,44.7034,-426.548026099,0.2,0.00572343,-424.976,-426.548026099,0.0154587,1.21509,2054.6696088,0.0123963,98.7591252563,1.01256,1.60893e-06,-426.548026099,2054.6696088,500.0,100,100,0.561014,0.980206,0.01
1,-534.51,99.0881493409,38.2227,-423.50280152,0.2,0.00750119,-422.179,-423.50280152,0.00949321,1.25512,1518.12857031,0.0124196,98.8429217254,1.01171,9.29516e-07,-423.50280152,1518.12857031,500.0,100,100,0.758068,1.0106,0.01
1,-529.728,96.879729866,36.1743,-424.5939067,0.2,0.00541786,-421.534,-424.5939067,0.0302227,1.28411,1325.40224889,0.0133229,97.1741605899,1.02908,3.25332e-06,-424.5939067,1325.40224889,500.0,100,100,0.522193,0.963836,0.01
1,-527.776,97.8432538512,41.9091,-420.32871028,0.2,0.00524019,-418.044,-420.32871028,0.0217653,1.38867,1795.47693445,0.0140455,97.9880268899,1.02053,2.22658e-06,-420.32871028,1795.47693445,500.0,100,100,0.518096,0.988697,0.01
1,-519.717,98.8723481751,35.3281,-416.610590129,0.2,0.00592857,-415.361,-416.610590129,0.0115116,1.3592,1296.87566446,0.013597,98.7614855768,1.01254,1.15201e-06,-416.610590129,1296.87566446,500.0,100,100,0.592638,0.999631,0.01
1,-529.622,98.3428025727,39.8917,-416.87158348,0.2,0.00586391,-414.675,-416.87158348,0.0176178,1.29445,1735.8815928,0.0127235,98.0833393062,1.01954,1.70214e-06,-416.87158348,1735.8815928,500.0,100,100,0.596577,1.01737,0.01
1,-519.108,94.4757103096,42.02,-413.385595269,0.2,0.00164267,-408.098,-413.385595269,0.0532912,1.37944,1961.18368637,0.0145223,95.4786487859,1.04735,5.90641e-06,-413.385595269,1961.18368637,500.0,100,100,0.156033,0.949874,0.01
1,-518.773,97.1538827381,36.6168,-418.784384165,0.2,0.00584891,-416.303,-418.784384165,0.0288553,1.57434,1399.23457052,0.0159427,97.5215420028,1.02541,2.95905e-06,-418.784384165,1399.23457052,500.0,100,100,0.577579,0.987499,0.01
1,-522.815,98.4265075839,40.1727,-419.184623423,0.2,0.00737124,-417.839,-419.184623423,0.0160224,1.67157,1617.95843264,0.0167812,98.6986093776,1.01319,1.61482e-06,-419.184623423,1617.95843264,500.0,100,100,0.734247,0.996097,0.01
1,-529.537,95.7699860984,49.431,-420.661586464,0.2,0.0054576,-417.401,-420.661586464,0.0451128,2.17056,2032.40398242,0.0215854,96.8721389684,1.03229,4.46146e-06,-420.661586464,2032.40398242,500.0,100,100,0.548799,1.00557,0.01
1,-524.921,99.2029960432,40.3148,-416.441014112,0.2,0.00776747,-415.481,-416.441014112,0.00824745,1.21896,1659.43387837,0.0120915,99.1425992246,1.00865,8.11518e-07,-416.441014112,1659.43387837,500.0,100,100,0.783051,1.00812,0.01
1,-530.593,96.3904817506,39.0521,-425.37469988,0.2,0.00488891,-421.756,-425.37469988,0.0340853,1.41281,1594.2676769,0.0148831,96.6934460128,1.0342,3.78253e-06,-425.37469988,1594.2676769,500.0,100,100,0.464092,0.949276,0.01
1,-527.425,98.0763364254,42.9437,-422.686635819,0.2,0.00489714,-421.221,-422.686635819,0.0195697,1.31779,1998.79670657,0.0132592,98.6810309232,1.01337,1.98121e-06,-422.686635819,1998.79670657,500.0,100,100,0.486708,0.993863,0.01
1,-523.365,97.6172394349,38.9417,-413.534024273,0.2,0.00691732,-411.354,-413.534024273,0.0254489,1.55049,1599.95730194,0.0152614,98.0088058993,1.02032,2.46559e-06,-413.534024273,1599.95730194,500.0,100,100,0.702768,1.01595,0.01
1,-520.004,94.9899491564,38.4602,-417.646524319,0.2,0.00388559,-413.185,-417.646524319,0.0568862,1.58111,1543.66531131,0.0153011,95.769986026,1.04417,5.32757e-06,-417.646524319,1543.66531131,500.0,100,100,0.401509,1.03333,0.01
1,-522.155,96.884998246,35.369,-413.918487422,0.2,0.00597517,-410.816,-413.918487422,0.0308506,1.55792,1412.85699368,0.0159845,97.2714709354,1.02805,3.24766e-06,-413.918487422,1412.85699368,500.0,100,100,0.582367,0.974646,0.01
1,-507.751,97.8351491801,37.4853,-404.493853442,0.2,0.00568136,-402.407,-404.493853442,0.0229013,1.40218,1490.1416086,0.0138523,98.0814241307,1.01956,2.23509e-06,-404.493853442,1490.1416086,500.0,100,100,0.575088,1.01224,0.01
1,-515.173,97.1122620056,35.7101,-409.76841364,0.2,0.00591694,-407.789,-409.76841364,0.030175,1.68198,1408.37610568,0.0167812,98.1464442862,1.01889,3.00367e-06,-409.76841364,1408.37610568,500.0,100,100,0.593055,1.0023,0.01
1,-511.529,98.5997138173,35.0658,-409.978414814,0.2,0.00634114,-408.643,-409.978414814,0.014198,1.3796,1171.50117032,0.0138674,98.7219796065,1.01295,1.43453e-06,-409.978414814,1171.50117032,500.0,100,100,0.63085,0.994853,0.01
1,-525.797,99.1643674216,35.3048,-413.941507174,0.2,0.0069988,-412.952,-413.941507174,0.00881741,1.28786,1255.2362466,0.0126534,99.1313283817,1.00876,8.5118e-07,-413.941507174,1255.2362466,500.0,100,100,0.712333,1.01779,0.01
1,-505.442,98.7551496809,31.3014,-409.370976466,0.2,0.00693251,-408.141,-409.370976466,0.01305,1.45187,987.314945649,0.014341,98.7289626219,1.01287,1.27327e-06,-409.370976466,987.314945649,500.0,100,100,0.701838,1.01239,0.01
1,-508.961,98.5132387979,37.3407,-407.522184245,0.2,0.00681607,-405.992,-407.522184245,0.0157356,1.41139,1399.11822825,0.0138918,98.555192547,1.01466,1.52443e-06,-407.522184245,1399.11822825,500.0,100,100,0.692503,1.01599,0.01
1,-507.238,79.8729988713,51.1222,-408.882983754,0.2,0.00588964,-402.237,-408.882983754,0.278252,5.46547,1526.30252248,0.0522734,92.4913554746,1.08118,2.54533e-05,-408.882983754,1526.30252248,500.0,100,100,0.615794,1.04556,0.01
1,-504.788,93.2257008914,38.8975,-408.396885083,0.2,0.00375251,-402.818,-408.396885083,0.0729164,1.63221,1464.80303328,0.0163761,94.475498517,1.05848,7.33997e-06,-408.396885083,1464.80303328,500.0,100,100,0.374013,0.996702,0.01
1,-514.716,97.4352053891,41.8734,-407.447572598,0.2,0.00573885,-405.625,-407.447572598,0.0272391,1.71829,1732.09999832,0.0169767,98.1663830018,1.01868,2.6589e-06,-407.447572598,1732.09999832,500.0,100,100,0.580858,1.01215,0.01
1,-527.903,97.8301367491,36.0954,-419.203465853,0.2,0.00552425,-417.483,-419.203465853,0.0216585,1.40383,1340.11569002,0.0142778,98.4730505322,1.01551,2.24039e-06,-419.203465853,1340.11569002,500.0,100,100,0.543158,0.983225,0.01
1,-504.494,98.0261700535,33.8524,-403.806165646,0.2,0.00544993,-401.791,-403.806165646,0.0205333,1.35819,1156.13197514,0.0135176,98.0018785837,1.02039,2.03392e-06,-403.806165646,1156.13197514,500.0,100,100,0.547587,1.00476,0.01
1,-514.903,98.5520275267,35.7397,-404.010312827,0.2,0.00644858,-402.438,-404.010312827,0.0149145,1.25629,1342.7608028,0.012532,98.5993860435,1.01421,1.48411e-06,-404.010312827,1342.7608028,500.0,100,100,0.646449,1.00247,0.01
1,-504.295,38.9158669545,36.2426,-407.299032103,0.2,5.86506e-05,-403.038,-407.299032103,1.12577,7.35722,1413.29890753,0.0873115,99.9998927118,1.0,0.00015855,-407.299032103,1413.29890753,500.0,100,100,0.00494214,0.84264,0.01
1,-518.089,95.0454789592,47.1341,-410.249849941,0.2,0.00405217,-405.632,-410.249849941,0.052661,1.52553,2193.46411746,0.0152544,95.8754377114,1.04302,5.26548e-06,-410.249849941,2193.46411746,500.0,100,100,0.405241,1.00006,0.01
1,-515.1,97.5058043188,42.9789,-402.317204022,0.2,0.00479674,-399.568,-402.317204022,0.0258058,1.32918,1927.14723778,0.0133001,97.6416842505,1.02415,2.58383e-06,-402.317204022,1927.14723778,500.0,100,100,0.479373,0.999372,0.01
1,-508.27,96.7229658673,40.2385,-401.841952708,0.2,0.00442312,-399.02,-401.841952708,0.0337754,1.37906,1658.95737383,0.0138816,97.2100715221,1.0287,3.42227e-06,-401.841952708,1658.95737383,500.0,100,100,0.439412,0.993443,0.01
1,-510.893,98.7533613249,40.614,-404.859086027,0.2,0.00734688,-403.603,-404.859086027,0.013309,1.50969,1645.54797568,0.0147772,98.8026174436,1.01212,1.27513e-06,-404.859086027,1645.54797568,500.0,100,100,0.750582,1.02163,0.01
1,-501.914,99.314896268,36.8219,-403.806838212,0.2,0.0075229,-403.017,-403.806838212,0.00699548,1.22261,1366.33820284,0.0122019,99.1973848224,1.00809,6.96782e-07,-403.806838212,1366.33820284,500.0,100,100,0.753782,1.00198,0.01
1,-497.684,93.1576790317,38.4422,-403.155432771,0.2,0.00483258,-398.113,-403.155432771,0.0790694,1.8287,1343.89556735,0.0177139,94.6246534178,1.05681,7.41908e-06,-403.155432771,1343.89556735,500.0,100,100,0.498894,1.03236,0.01
1,-503.748,96.2567122096,40.1726,-405.485219556,0.2,0.00463835,-401.968,-405.485219556,0.0371648,1.46221,1554.7700807,0.0150327,96.4335839988,1.03698,3.92812e-06,-405.485219556,1554.7700807,500.0,100,100,0.451167,0.972688,0.01
1,-509.457,96.8282880483,45.2717,-402.988942579,0.2,0.0072618,-400.612,-402.988942579,0.0315149,2.20171,1812.20343786,0.0225596,97.4577658439,1.02609,3.30872e-06,-402.988942579,1812.20343786,500.0,100,100,0.708715,0.97595,0.01
1,-500.948,97.9830174124,38.1534,-401.096364251,0.2,0.00534384,-399.718,-401.096364251,0.0202101,1.34487,1470.73670936,0.0136413,98.6228832241,1.01396,2.07932e-06,-401.096364251,1470.73670936,500.0,100,100,0.526838,0.985879,0.01
1,-509.699,99.4841495805,35.3058,-403.131649749,0.2,0.00810683,-402.533,-403.131649749,0.00513121,1.15597,1295.63677677,0.0116792,99.4586370744,1.00544,5.23789e-07,-403.131649749,1295.63677677,500.0,100,100,0.802385,0.989764,0.01
1,-503.305,98.5528236567,35.6599,-401.892670703,0.2,0.00754917,-400.421,-401.892670703,0.0153871,1.37532,1342.71178366,0.0135032,98.5521010647,1.01469,1.48328e-06,-401.892670703,1342.71178366,500.0,100,100,0.768893,1.01851,0.01
1,-501.844,97.467815145,36.41,-397.063848225,0.2,0.00530526,-395.142,-397.063848225,0.0258914,1.58612,1386.01524708,0.0159682,98.1196729956,1.01916,2.6242e-06,-397.063848225,1386.01524708,500.0,100,100,0.526971,0.993299,0.01
1,-500.46,98.4009742344,38.4595,-397.722568316,0.2,0.0060549,-395.805,-397.722568316,0.0162511,1.3069,1532.03667793,0.0131343,98.2509483258,1.0178,1.64139e-06,-397.722568316,1532.03667793,500.0,100,100,0.60248,0.995029,0.01
1,-497.884,99.009294024,35.6561,-398.454723169,0.2,0.00722758,-397.38,-398.454723169,0.0101807,1.29431,1305.52461636,0.0128963,98.9538523677,1.01057,1.01072e-06,-398.454723169,1305.52461636,500.0,100,100,0.725384,1.00363,0.01
1,-500.092,98.903161205,33.8116,-397.29878686,0.2,0.00597416,-396.013,-397.29878686,0.0110547,1.24829,1274.65565871,0.0125661,98.8932958789,1.01119,1.12025e-06,-397.29878686,1274.65565871,500.0,100,100,0.593464,0.993385,0.01
1,-496.617,95.1846272082,37.0099,-401.900747949,0.2,0.00608289,-399.713,-401.900747949,0.052826,2.52204,1350.30910062,0.0248051,97.5743345524,1.02486,5.11006e-06,-401.900747949,1350.30910062,500.0,100,100,0.618473,1.01674,0.01
1,-500.828,98.2714409728,40.6077,-399.908951675,0.2,0.00576971,-398.005,-399.908951675,0.0173516,1.33125,1648.0714827,0.0134711,98.1303016996,1.01905,1.77675e-06,-399.908951675,1648.0714827,500.0,100,100,0.570179,0.988227,0.01
1,-500.807,98.5486355737,36.5588,-402.742081451,0.2,0.0059862,-401.34,-402.742081451,0.0147342,1.25112,1462.72483462,0.0125714,98.6672303041,1.01351,1.48764e-06,-402.742081451,1462.72483462,500.0,100,100,0.595753,0.99521,0.01
1,-502.78,95.415758939,37.8475,-393.020366469,0.2,0.00714469,-390.058,-393.020366469,0.0484836,2.2566,1508.31153743,0.0225769,97.3309151657,1.02742,4.85306e-06,-393.020366469,1508.31153743,500.0,100,100,0.714124,0.999516,0.01
1,-493.786,96.5241754246,33.5934,-396.668031613,0.2,0.00727726,-395.099,-396.668031613,0.0380047,2.14419,1172.13853477,0.0209767,98.4145356697,1.01611,3.63736e-06,-396.668031613,1172.13853477,500.0,100,100,0.743864,1.02218,0.01
1,-492.085,98.6682739209,35.7131,-393.58186114,0.2,0.00612161,-392.303,-393.58186114,0.0139465,1.24304,1387.76854678,0.01229,98.861851166,1.01151,1.36331e-06,-393.58186114,1387.76854678,500.0,100,100,0.619157,1.01143,0.01
1,-512.44,93.3377772822,44.4347,-403.321693325,0.2,0.00568842,-399.222,-403.321693325,0.0739744,2.78239,1837.27132851,0.0274689,96.1440965809,1.04011,7.2099e-06,-403.321693325,1837.27132851,500.0,100,100,0.576193,1.01292,0.01
1,-494.726,97.8786754363,38.0698,-396.272884196,0.2,0.00580764,-394.503,-396.272884196,0.0213129,1.20247,1430.32369468,0.0121869,98.3610955422,1.01666,2.18917e-06,-396.272884196,1430.32369468,500.0,100,100,0.573035,0.98669,0.01
1,-496.687,98.7001079234,37.5522,-393.103814695,0.2,0.00657353,-392.171,-393.103814695,0.0130587,1.32316,1388.57776699,0.0133548,99.086212104,1.00922,1.3303e-06,-393.103814695,1388.57776699,500.0,100,100,0.651289,0.990775,0.01
1,-475.394,98.3532456679,33.884,-383.877171795,0.2,0.00559145,-382.369,-383.877171795,0.0172073,1.31611,1203.54068088,0.0130478,98.442634917,1.01582,1.69123e-06,-383.877171795,1203.54068088,500.0,100,100,0.564,1.00868,0.01
1,-499.436,99.180158781,36.519,-396.172150759,0.2,0.00787999,-395.042,-396.172150759,0.00853491,1.21376,1429.78012519,0.012005,98.912641164,1.01099,8.34949e-07,-396.172150759,1429.78012519,500.0,100,100,0.796701,1.01104,0.01
1,-492.41,96.6521772061,34.476,-395.793863982,0.2,0.00474534,-392.733,-395.793863982,0.032665,1.29232,1368.22850418,0.0133748,96.9815018997,1.03112,3.49879e-06,-395.793863982,1368.22850418,500.0,100,100,0.45851,0.966233,0.01
1,-503.022,98.3709524488,38.1631,-396.895399752,0.2,0.00651033,-395.364,-396.895399752,0.0162971,1.38181,1544.61334077,0.0139994,98.6014953476,1.01418,1.67276e-06,-396.895399752,1544.61334077,500.0,100,100,0.6426,0.987046,0.01
1,-493.374,98.5885282092,34.727,-396.974091318,0.2,0.00709435,-395.795,-396.974091318,0.0147289,1.28649,1245.47893125,0.0127475,98.831369593,1.01182,1.44612e-06,-396.974091318,1245.47893125,500.0,100,100,0.71597,1.00921,0.01
