AvgEpLen,ESSRenyi,VarVanillaIw,AvgNormIw,VarDiscRet,MinNormIw,Bound,AvgRet,MaxNormIw,MaxVanillaIw,AvgVanillaIw,VarJ,J,VarNormIw,ESSClassic,MinVanillaIw,AvgDiscRet,eRenyi2,BatchSize,VarRet
200.0,99.99997615814777,3.8817447e-07,0.01,0.0002072957466196561,0.009972749,1927.0856,1999.9715944099426,0.0100115435,1.0011771,1.0000228,0.014317433,866.00726,3.8815402e-11,99.99993133704567,0.9972976,866.007216555521,1.0000002,100,0.001449352844167813
199.56,97.11874163239354,0.029845929,0.01,58.949237070083846,0.001999911,1924.8612,1995.4608312609046,0.012298788,1.220048,0.99200666,1.9544995,865.81036,3.0328847e-06,97.084972330871,0.1983925,865.2380071277429,1.0296674,100,2029.5535276492385
199.77,98.72604613425158,0.01355659,0.01,9.471937324581091,0.004506071,1925.2572,1997.4482175254636,0.011673533,1.1568192,0.9909761,1.7117685,865.8055,1.380461e-06,98.65177336820126,0.4465409,865.6338782899223,1.0129039,100,426.2697601948186
199.92,99.39802671063183,0.008297672,0.01,1.6431806868598937,0.006456605,1926.2778,1999.060838213358,0.01105661,1.1051414,0.99953,0.826675,865.92395,8.305476e-07,99.1844766854634,0.6453571,865.8778699582301,1.0060562,100,81.96250726251479
200.0,99.9997019776643,3.1859297e-06,0.01,0.0007856314773383678,0.009896448,1927.0723,1999.958178510666,0.010023281,1.0023323,1.0000042,0.027730022,866.004,3.1859057e-10,99.9996948261978,0.98964894,866.0039457264169,1.000003,100,0.010668537900252769
200.0,99.99998807907247,1.8660371e-07,0.009999999,0.00014443134806301614,0.009982937,1927.0905,1999.9762750339507,0.010007467,1.0007415,0.99999475,0.011947125,866.0089,1.8660793e-11,99.99999618528277,0.99828845,866.0088889770642,1.0000001,100,0.001032638002576516
200.0,99.99934435320623,7.913411e-06,0.01,0.0004195952599935887,0.009914379,1927.079,1999.9650328350067,0.0100427605,1.0039564,0.9996818,0.020274028,866.0061,7.918447e-10,99.99920247925161,0.99112236,866.0060330172091,1.0000066,100,0.004931036519794471
200.0,99.99989271175451,8.2785516e-07,0.009999999,0.0001346563886955246,0.00996734,1927.0891,1999.9751440429689,0.010018707,1.0018742,1.0000035,0.011538617,866.0081,8.2784696e-11,99.99993896508589,0.99673754,866.0080653604391,1.0000011,100,0.0009209499353304214
200.0,99.99992847447743,6.794121e-07,0.01,0.00032428300293853854,0.009966275,1927.0814,1999.9673523902893,0.010009442,1.0008844,0.99994016,0.01789175,866.006,6.794933e-11,99.99993896122069,0.9965679,866.0059438101227,1.0000007,100,0.002904400669125828
200.0,99.99988079085256,1.1748016e-06,0.010000002,0.0003501341273252086,0.009969418,1927.0823,1999.968175201416,0.010021039,1.0021371,1.000033,0.018599471,866.00604,1.1747273e-10,99.99985504645008,0.99697477,866.00598082871,1.0000012,100,0.002802641441867125
200.0,99.99989271175451,1.1601649e-06,0.01,0.0003561940346015163,0.009963629,1927.0759,1999.9618716621399,0.010020707,1.0017962,0.9997261,0.018746626,866.00464,1.1608e-10,99.99988552782689,0.99609,866.0045927601224,1.0000011,100,0.004461802482135571
200.0,100.0,2.3861173e-07,0.01,0.00017102226070684915,0.009979369,1927.0869,1999.9729155921937,0.010008093,1.0008166,1.0000073,0.013004776,866.0077,2.3861019e-11,99.99998092665464,0.9979441,866.0076251134377,1.0,100,0.0012554407935764322
200.0,99.99984502816375,2.2380232e-06,0.010000003,0.0006400712782627616,0.0099242255,1927.0814,1999.9672809791564,0.010013248,1.0011532,0.9998287,0.025030743,866.00714,2.2387954e-10,99.99975200266196,0.9922525,866.007041226728,1.0000015,100,0.009133492699758347
199.98,99.91421911644022,0.00092927116,0.010000002,0.18233901888856646,0.008541048,1926.7958,1999.6676054687052,0.010333585,1.0360547,1.0026093,0.36350924,865.97235,9.244406e-08,99.90853905199027,0.8563334,865.9658824094795,1.0008585,100,9.392823257506958
200.0,99.99990463265931,1.1963851e-06,0.009999999,0.0006548740096024125,0.009960239,1927.0713,1999.9572195243836,0.010012862,1.00104,0.999754,0.025402304,866.0036,1.1969706e-10,99.999881715395,0.9957789,866.0035481444773,1.000001,100,0.009238096777129005
199.31,95.69505014785,0.056044444,0.01,187.4949747229578,0.000949373,1924.8018,1992.9669643733464,0.0129914405,1.2741581,0.98076737,1.3056933,865.87787,5.8264036e-06,94.54642218920904,0.0931114,864.6376919064245,1.0449861,100,4905.562125490106
200.0,100.0,1.1142079e-08,0.01,0.00017857146468146232,0.009997003,1927.091,1999.9768747234345,0.010002469,1.0002576,1.0000107,0.013293228,866.00916,1.1140754e-12,99.99999618534387,0.99971104,866.0091503998352,1.0,100,0.001345502733681103
200.0,99.99986886995345,1.0571028e-06,0.01,0.0001633771676148336,0.009957242,1927.0897,1999.9756560993194,0.010026708,1.0027417,1.0000707,0.012715209,866.00836,1.0569546e-10,99.99989701053727,0.9957946,866.0083478398005,1.0000013,100,0.001011119663302305
200.0,99.99978542373924,2.744936e-06,0.01,0.0006671473285501333,0.009924924,1927.07,1999.9559510326385,0.010016213,1.0016733,1.000052,0.02557973,866.00323,2.7446695e-10,99.99974824353616,0.992544,866.0031970466615,1.0000021,100,0.010507003407464978
200.0,100.0,1.06933484e-07,0.01,0.0005136029731141205,0.009985144,1927.0802,1999.9660765075685,0.0100044375,1.0003917,0.99994797,0.022529101,866.0065,1.06945555e-11,99.99998855531369,0.99846244,866.0065068488684,1.0,100,0.007658374128120774
200.0,100.0,,0.009999998,9.285157410239523e-05,0.01,1927.095,1999.9810118484497,0.01,1.0,1.0,0.009589363,866.0102,3.5044917e-18,100.0,1.0,866.0102112328241,1.0,100,0.0004093296274912045
200.0,99.99992847447743,3.312519e-07,0.010000002,0.00018457285651620598,0.009977254,1927.0845,1999.9703957080842,0.010011203,1.0011921,1.0000718,0.013507662,866.0062,3.3120673e-11,99.9999580413556,0.9977971,866.0061872643154,1.0000007,100,0.0017410492332716114
200.0,99.99992847447743,8.343045e-07,0.010000002,0.0006365826832131915,0.009938255,1927.0787,1999.9647019863128,0.010010162,1.000947,0.99993086,0.025017563,866.0063,8.344259e-11,99.99990844099972,0.99375683,866.0061995719923,1.0000007,100,0.009073026279641757
199.9,99.52678373227575,0.008191075,0.01,1.466607982249649,0.0057781953,1926.1093,1998.7612653695978,0.01095135,1.0890083,0.9944055,0.8077706,865.89575,8.283499e-07,99.18660144061967,0.5745869,865.8384490344474,1.0047547,100,74.74943689835101
200.0,100.0,,0.009999998,0.00013839839808724605,0.01,1927.0902,1999.9762912368774,0.01,1.0,1.0,0.011707178,866.00916,3.5044917e-18,100.0,1.0,866.0091607127725,1.0,100,0.001310263518027219
200.0,99.99991655356695,1.384872e-06,0.01,0.00016714952934379274,0.009943689,1927.0898,1999.975876121521,0.010020752,1.0021529,1.0000775,0.012835391,866.00903,1.3846528e-10,99.99986268168405,0.99444604,866.0090363802925,1.0000008,100,0.001518184863789521
200.0,99.99991655356695,1.3982449e-06,0.01,0.00015781652406558771,0.009959685,1927.09,1999.9759304618835,0.010022605,1.0022709,1.0000105,0.012476604,866.0083,1.3982125e-10,99.99987793107516,0.99597883,866.0082913981936,1.0000008,100,0.0012275666799699807
200.0,99.99989271175451,9.952064e-07,0.010000002,0.00031792872965240277,0.009966119,1927.0863,1999.9721056747437,0.010011901,1.0012934,1.0001032,0.01770816,866.00757,9.9499686e-11,99.99989319958667,0.9967148,866.0074708699732,1.0000011,100,0.002851732026375072
200.0,99.99974966111864,3.6155425e-06,0.009999999,0.00010014194626321472,0.009915741,1927.0925,1999.9784929466248,0.010024999,1.002319,0.9998195,0.009939587,866.01,3.6168582e-10,99.999660431512,0.9913951,866.0099166320869,1.0000025,100,0.000684024949007679
200.0,99.99988079085256,2.1137428e-06,0.01,0.0001834391799591121,0.009953748,1927.0884,1999.9741944503785,0.010027078,1.002612,0.99990445,0.013452636,866.0079,2.1141452e-10,99.99977872678976,0.9952797,866.0077858794589,1.0000012,100,0.0015886144070460394
200.0,99.99994039539075,2.2689045e-07,0.009999999,6.616938337609747e-05,0.009982515,1927.0972,1999.9832084941863,0.010012701,1.0012271,0.99995714,0.008093884,866.01135,2.2691368e-11,99.99998855541847,0.9982087,866.0113654037043,1.0000006,100,0.00029524271717179155
200.0,100.0,6.092707e-08,0.010000002,8.474685565604057e-05,0.009994343,1927.0956,1999.981641254425,0.010005201,1.0005496,1.0000293,0.009158129,866.0104,6.0922495e-12,99.99998092707663,0.9994636,866.0103661269261,1.0,100,0.0004124683033153291
200.0,99.99992847447743,5.7953787e-07,0.010000002,0.00013304186137618,0.009973394,1927.0891,1999.9749791240693,0.010011226,1.0010223,0.9998999,0.011464134,866.0084,5.7965768e-11,99.99993132861074,0.9972396,866.0083457898744,1.0000007,100,0.0010745906982301125
200.0,99.9997019776643,2.9013281e-06,0.010000002,0.0002413281696504303,0.00995693,1927.0828,1999.968668870926,0.010030493,1.002867,0.99981827,0.015425049,866.0062,2.9023714e-10,99.99970240019394,0.995512,866.0061449574113,1.000003,100,0.0022290316672417543
200.0,99.99947548187718,7.82977e-06,0.01,0.00029666508279535856,0.009830675,1927.0826,1999.9685873603821,0.0100321425,1.0028822,0.999669,0.017033586,866.0075,7.835e-10,99.99922918049428,0.9827422,866.0074293655134,1.0000052,100,0.004883513776388862
199.59,97.73717781867083,0.020943146,0.010000002,44.24684553401871,0.0031464535,1924.7731,1995.6658761065173,0.011952839,1.2136443,1.0153607,2.1157851,865.77,2.0314267e-06,98.028512605837,0.31947854,865.3025444232528,1.0231521,100,1610.1902887264482
200.0,99.99989271175451,1.4808994e-06,0.01,0.0001010426879112549,0.009955216,1927.0956,1999.9814709854127,0.010018009,1.0017259,0.99992514,0.009990377,866.0107,1.4811179e-10,99.999851215837,0.9954471,866.0106459379659,1.0000011,100,0.0005319131331473018
200.0,100.0,,0.009999998,9.429501490699811e-05,0.01,1927.0955,1999.9815656757355,0.01,1.0,1.0,0.009661898,866.0105,3.5044917e-18,100.0,1.0,866.0105212101756,1.0,100,0.00045551134621139974
200.0,99.99998807907247,1.4943357e-07,0.01,0.00013662541244142775,0.009988386,1927.0908,1999.9768873023986,0.010006248,1.0006483,1.0000234,0.011626673,866.0088,1.4942637e-11,99.9999923707846,0.99886197,866.0087763037889,1.0000001,100,0.0009260477207241979
200.0,100.0,1.26716815e-08,0.010000002,0.00013308338476200046,0.00999592,1927.0916,1999.9774675369263,0.010002165,1.0002179,1.0000014,0.011477102,866.00916,1.2672293e-12,99.99996948247077,0.9995933,866.0090948209684,1.0,100,0.0008771531214035643
200.0,99.99986886995345,2.9146431e-06,0.01,0.0002706429308441214,0.009903334,1927.0879,1999.97363322258,0.010020062,1.0018237,0.9998178,0.01626805,866.008,2.9157082e-10,99.99970621543316,0.99015296,866.0079308494928,1.0000013,100,0.002709674445144941
200.0,99.99990463265931,7.5688246e-07,0.01,0.00019701751750661814,0.009972604,1927.0884,1999.9742113685609,0.010013415,1.0014213,1.0000798,0.013971298,866.0081,7.5676396e-11,99.99990464023934,0.9973399,866.008057268384,1.000001,100,0.0016882378648487512
200.0,99.99998807907247,1.5808989e-07,0.01,0.00014820676879894124,0.009981405,1927.0911,1999.9770131874084,0.010006988,1.0007309,1.0000321,0.012100895,866.00854,1.5808032e-11,99.99998092712757,0.9981725,866.0085422945149,1.0000001,100,0.0009067848594092693
200.0,99.99992847447743,8.7023807e-07,0.01,0.000135740076710114,0.009960302,1927.0935,1999.9794057750703,0.01001422,1.0014769,1.0000548,0.011580569,866.0096,8.701389e-11,99.99991226682656,0.99608475,866.0096113966375,1.0000007,100,0.0007135152277376877
199.96,99.59818109953979,0.0045331577,0.01,0.4850995789011554,0.00653332,1926.6208,1999.4793071754602,0.01067655,1.065916,0.9983712,0.45440823,865.96545,4.5479615e-07,99.5517861705623,0.6522679,865.9412696795748,1.0040344,100,25.25530294070738
200.0,100.0,3.0621628e-08,0.01,0.00018315950360915117,0.009995299,1927.0901,1999.9761672210693,0.010004623,1.0004641,1.0000018,0.013464512,866.00854,3.0620027e-12,99.99998855592926,0.9995317,866.0085738099124,1.0,100,0.001147038749895544
200.0,99.99986886995345,2.3302814e-06,0.01,0.00014642363919794112,0.009936059,1927.0912,1999.9772095394135,0.010019907,1.0020812,1.0000904,0.012019646,866.0092,2.3298552e-10,99.99975588187368,0.9936957,866.0091765495334,1.0000013,100,0.0011097696791998119
200.0,100.0,1.3301298e-09,0.01,0.0005083491346188257,0.009998716,1927.0763,1999.9622342014313,0.010000529,1.0000496,0.9999967,0.022434546,866.0042,1.3299117e-13,99.99999237058087,0.9998684,866.0041636592813,1.0,100,0.006484498585674704
200.0,99.99994039539075,1.8086746e-07,0.01,0.00010114587833478032,0.009989626,1927.0952,1999.9812070274354,0.010008341,1.0008504,1.0000163,0.010006157,866.0099,1.8086184e-11,99.9999847414618,0.99897885,866.0099038204128,1.0000006,100,0.00044271135749434997
200.0,99.99989271175451,9.418812e-07,0.010000002,0.0001807276676538259,0.009965419,1927.091,1999.9768660449981,0.010021652,1.0022432,1.0000777,0.01335365,866.00903,9.4173995e-11,99.99988938247087,0.9966194,866.0089200834398,1.0000011,100,0.0014930989595085512
200.0,99.99963045256806,3.0749725e-06,0.01,0.00013594541061794413,0.009933578,1927.0913,1999.977328233719,0.010031601,1.003038,0.9998783,0.011576446,866.0088,3.0757177e-10,99.99971386349944,0.9932369,866.0087756917196,1.0000037,100,0.0008665549294119508
200.0,100.0,,0.009999998,8.734786932054e-05,0.01,1927.0966,1999.9826445770263,0.01,1.0,1.0,0.00930458,866.0109,3.5044917e-18,100.0,1.0,866.0109376374437,1.0,100,0.00037050648043408395
200.0,99.99986886995345,1.2690764e-06,0.01,0.00013111973801136897,0.009938121,1927.0925,1999.9784774303437,0.01002094,1.0019928,0.9998991,0.011381581,866.0091,1.2693324e-10,99.99987791747664,0.99371177,866.0091513713617,1.0000013,100,0.0007453799820185931
200.0,100.0,,0.009999998,0.00012392610541079444,0.01,1927.0927,1999.978699092865,0.01,1.0,1.0,0.011074356,866.00885,3.5044917e-18,100.0,1.0,866.0089347536574,1.0,100,0.0006686192996685441
200.0,99.99995231630692,4.0577675e-08,0.01,0.00014219150366487525,0.009988319,1927.0929,1999.9789427185058,0.01000336,1.0003357,0.9999997,0.011858919,866.0094,4.0577077e-12,99.99999618530168,0.99883157,866.009361404922,1.0000005,100,0.0008856368067283645
200.0,99.99998807907247,1.9538635e-07,0.01,0.0001099523607378543,0.009984886,1927.0902,1999.9762356758117,0.010009792,1.0010014,1.0000222,0.010435023,866.00793,1.9538012e-11,99.99995803927487,0.99851084,866.0078896305181,1.0000001,100,0.0004918775045984828
200.0,99.99991655356695,4.5801616e-07,0.009999999,0.0001568671599323848,0.009972753,1927.0878,1999.9736582756043,0.010010635,1.00103,0.9999665,0.012450713,866.00726,4.5804676e-11,99.99997711105371,0.9972419,866.007252569907,1.0000008,100,0.0012472099361555667
200.0,99.99991655356695,8.057192e-07,0.01,0.00015334920944931417,0.00997813,1927.0911,1999.9770681667328,0.010024664,1.0024166,0.99995035,0.012313559,866.0089,8.0580057e-11,99.99992751719132,0.9977635,866.0088836235092,1.0000008,100,0.0008349471356076618
200.0,99.99998807907247,1.9364744e-07,0.01,0.0001164180254474387,0.009976915,1927.0933,1999.9792550754546,0.010007953,1.0008239,1.0000285,0.010731155,866.0093,1.9363827e-11,99.99998474164806,0.99771994,866.0092269721017,1.0000001,100,0.0005924957646488973
200.0,100.0,1.2051373e-08,0.01,0.0001352613049654803,0.009995083,1927.0923,1999.978293914795,0.010001469,1.0001429,0.99999595,0.011570232,866.00977,1.2050271e-12,100.00001144413905,0.99950427,866.00972425738,1.0,100,0.0010804270537622446
200.0,99.99998807907247,1.6410897e-07,0.009999998,0.00015750672964272189,0.009984929,1927.0902,1999.9760599708557,0.010007388,1.0007148,0.99997604,0.012481552,866.0083,1.6411612e-11,100.00001525915636,0.998469,866.0082151350466,1.0000001,100,0.0009295768960671716
200.0,99.99988079085256,1.6743002e-06,0.010000002,0.000187178011382008,0.009957987,1927.0894,1999.9752127075196,0.010018855,1.0020267,1.0001408,0.013592406,866.0086,1.6738275e-10,99.99980547811948,0.9959389,866.0085569674718,1.0000012,100,0.0014465467445074637
200.0,99.99995231630692,2.5431127e-08,0.009999998,0.00020582295331481908,0.009994626,1927.0846,1999.9705836105347,0.0100034475,1.0003414,0.99999666,0.014270848,866.00616,2.5429765e-12,100.00001525884203,0.9994592,866.0061251077313,1.0000005,100,0.0015236349254039603
200.0,99.99988079085256,1.092086e-06,0.01,0.0001562133397301895,0.009963805,1927.095,1999.9807135772705,0.010016205,1.0016276,1.0000072,0.012416696,866.0112,1.09207116e-10,99.99987411600227,0.9963876,866.0110934915812,1.0000012,100,0.0011694725075960949
200.0,100.0,,0.009999998,6.524148540373294e-05,0.01,1927.0988,1999.9847687721253,0.01,1.0,1.0,0.008036486,866.0117,3.5044917e-18,100.0,1.0,866.0117681589388,1.0,100,0.00027638118581767274
200.0,99.99994039539075,1.3087622e-06,0.01,6.103385589353932e-05,0.009922988,1927.1001,1999.986069793701,0.010015378,1.0015212,0.99998343,0.007774487,866.0126,1.3088139e-10,99.99987411302493,0.99228233,866.0124937133934,1.0000006,100,0.00026103076883465305
200.0,99.99986886995345,8.1995574e-07,0.01,9.605890812931034e-05,0.009980468,1927.0933,1999.9792669010162,0.010022269,1.0022812,1.0000542,0.0097476365,866.0092,8.1987264e-11,99.99990082332471,0.99810094,866.0091064193396,1.0000013,100,0.0004254464934479303
200.0,99.99994039539075,6.6071726e-07,0.01,0.00016175263878475183,0.0099772895,1927.0916,1999.9775189876557,0.010016706,1.0017228,1.0000521,0.012643047,866.00903,6.606446e-11,99.99993133906241,0.9977809,866.0089791914212,1.0000006,100,0.0010715626183033658
200.0,99.99991655356695,1.1809344e-06,0.01,0.0001617858683065031,0.009959496,1927.0916,1999.9774493026734,0.010015702,1.0017494,1.0001789,0.012637022,866.00854,1.1805106e-10,99.99986650961205,0.9961277,866.0085497682998,1.0000008,100,0.0010710712853412559
200.0,99.99994039539075,1.9522454e-07,0.010000002,0.000184627718448232,0.009980788,1927.0891,1999.9750778961181,0.010005505,1.0005251,0.99997467,0.013516419,866.00793,1.9523584e-11,99.99996948165584,0.99805355,866.0079285990524,1.0000006,100,0.0012053613378594315
200.0,99.99991655356695,1.0497575e-06,0.01,0.00019573471725937825,0.00993893,1927.0892,1999.9751516914368,0.010013792,1.001241,0.99986196,0.013871136,866.0083,1.0500528e-10,99.99988172816629,0.9937559,866.008238494428,1.0000008,100,0.0020163362290788263
200.0,99.99995231630692,9.548808e-07,0.010000002,0.0002428756944572026,0.009969163,1927.0851,1999.9710854911805,0.010015649,1.0016068,1.0000418,0.015484432,866.00684,9.5480526e-11,99.9998893785045,0.9969581,866.006837530362,1.0000005,100,0.0021488281080430647
200.0,99.99965429425544,5.2610467e-06,0.010000002,0.00010799052026909986,0.00988961,1927.0947,1999.9806234550476,0.010034982,1.0036912,1.0001923,0.010316491,866.01013,5.259014e-10,99.99946223328737,0.9891512,866.0100333488953,1.0000035,100,0.0006306911228812445
200.0,99.99988079085256,1.0756746e-06,0.010000002,0.00010010118869764122,0.009964062,1927.0967,1999.982594499588,0.010023726,1.0024191,1.0000464,0.009950188,866.0111,1.0755826e-10,99.99987412094819,0.99645245,866.010975159246,1.0000012,100,0.00042344235188080125
200.0,100.0,,0.009999998,0.00018818476933243566,0.01,1927.0874,1999.9735013771058,0.01,1.0,1.0,0.013649571,866.0072,3.5044917e-18,100.0,1.0,866.0072271785549,1.0,100,0.0013312809621169837
200.0,99.99990463265931,2.293728e-06,0.01,9.416385006822764e-05,0.009931465,1927.0963,1999.9822505569457,0.010031618,1.0032289,1.0000669,0.0096472455,866.0107,2.2934186e-10,99.99976350501287,0.99321294,866.0105879990965,1.000001,100,0.0004366237448766236
200.0,99.99985694905718,1.2465746e-06,0.01,0.00013116292463250144,0.0099458285,1927.09,1999.975958366394,0.010017151,1.0017453,1.0000302,0.011389397,866.0078,1.2465089e-10,99.9999008209413,0.99461293,866.0077964866927,1.0000014,100,0.0006947501858917118
200.0,100.0,,0.009999998,0.00013131195354437763,0.01,1927.0902,1999.9762947750091,0.01,1.0,1.0,0.01140123,866.0088,3.5044917e-18,100.0,1.0,866.008789566475,1.0,100,0.0009140401860396664
200.0,99.99991655356695,6.392589e-07,0.01,0.00010991114117138338,0.009962655,1927.0951,1999.981012582779,0.010011747,1.0011883,1.0000136,0.010417305,866.01086,6.392393e-11,99.99993133641705,0.996279,866.0108518859832,1.0000008,100,0.0010133027116596782
200.0,100.0,,0.009999998,0.00016224567089601394,0.01,1927.0905,1999.9765838336943,0.01,1.0,1.0,0.012670454,866.00824,3.5044917e-18,100.0,1.0,866.008286654894,1.0,100,0.0011283414155496582
200.0,100.0,,0.009999998,7.92896556951179e-05,0.01,1927.097,1999.9832104873658,0.01,1.0,1.0,0.008862868,866.0111,3.5044917e-18,100.0,1.0,866.0110920452952,1.0,100,0.00030843443007721696
200.0,99.99986886995345,1.3447411e-06,0.009999999,0.0001333531885578328,0.009973404,1927.0945,1999.980492620468,0.010025658,1.0025942,1.0000284,0.011478658,866.0105,1.3446703e-10,99.99987793326368,0.9973687,866.0104605203179,1.0000013,100,0.0007632249842913321
200.0,100.0,3.9270017e-08,0.01,0.00015565618686645837,0.009989867,1927.0916,1999.9775270080565,0.010002491,1.0002291,0.99998003,0.012409673,866.00977,3.9272726e-12,100.00000762954747,0.99896675,866.0097606812541,1.0,100,0.0015089007676049896
200.0,99.99964237341032,3.4520076e-06,0.01,8.078256772527654e-05,0.0099471565,1927.0944,1999.980317773819,0.010062243,1.0061731,0.9999492,0.008934653,866.00977,3.4523653e-10,99.99966047555606,0.99466515,866.0096818206479,1.0000036,100,0.0003471758961871393
200.0,99.99994039539075,9.99942e-07,0.01,9.778980486312322e-05,0.009953544,1927.0955,1999.9813485622406,0.010014095,1.0014747,1.0000651,0.009834244,866.0109,9.9980746e-11,99.99989319551283,0.9954191,866.0109132038476,1.0000006,100,0.000585783613892871
200.0,99.99997615814777,5.407947e-07,0.009999999,0.00016049589745550176,0.00997,1927.0905,1999.976472492218,0.010012198,1.0012264,1.0000067,0.012597594,866.00903,5.407852e-11,99.99997329730174,0.9970066,866.0090079666727,1.0000002,100,0.00119207044871519
200.0,99.99992847447743,3.5481534e-07,0.01,9.650379042341482e-05,0.009975,1927.0942,1999.980109462738,0.010014348,1.0013814,0.9999468,0.0097674625,866.01013,3.5484882e-11,99.99995422121066,0.9974469,866.0102093951177,1.0000007,100,0.0005176968208748308
200.0,99.99992847447743,1.244506e-06,0.01,0.00016642558283793256,0.009956447,1927.088,1999.973938369751,0.010016705,1.0016042,0.9999338,0.012820465,866.00745,1.2446827e-10,99.99987792171486,0.9955788,866.0074223557795,1.0000007,100,0.001195428961669089
200.0,99.9997377402508,3.0349076e-06,0.01,0.0001277662917761499,0.009930883,1927.093,1999.9790580749511,0.010023426,1.0024211,1.0000783,0.011229296,866.00964,3.0344283e-10,99.99968722006554,0.9931661,866.0095989344891,1.0000026,100,0.0007379921230540737
200.0,99.99969005680782,4.139256e-06,0.01,0.00016280347836609315,0.009946755,1927.0924,1999.9783152389527,0.010050634,1.0051132,1.0000496,0.012666515,866.0097,4.1388407e-10,99.99958040542944,0.99472487,866.0096038760888,1.0000031,100,0.0013087894943042428
