BatchSize,MaxVanillaIw,ESSRenyi,VarNormIw,VarJ,VanillaAvgRet,AvgRet,MinVanillaIw,J,AvgEpLen,AvgNormIw,MaxNormIw,ESSClassic,VarRet,VarVanillaIw,Bound,eRenyi2,MinNormIw,VarDiscRet,AvgVanillaIw,AvgDiscRet
100,1.0004469,100.0,6.7433238e-12,0.05702246,4999.934854438383,4999.934854438383,0.9990382,4999.9355,500.0,0.010000002,0.010004605,99.9999923705023,0.00328573564864291,6.7434506e-08,4579.125,1.0,0.009990518,0.00328573564864291,0.9999864,4999.934854438383
100,1.0,100.0,3.5044917e-18,0.06283138,4999.943693881933,4999.943693881933,1.0,4999.944,500.0,0.009999998,0.01,100.0,0.0039875993520194055,,4579.1333,1.0,0.01,0.0039875993520194055,1.0,4999.943693881933
100,1.0036699,99.99985694905718,1.9612573e-10,0.066413194,4999.9336714627825,4999.9336714627825,0.9970868,4999.9346,500.0,0.01,0.010036917,99.99981307601733,0.004463209899303615,1.9611655e-06,4579.1235,1.0000014,0.009971086,0.004463209899303615,0.9999782,4999.9336714627825
100,1.0012386,99.99994039539075,8.649963e-11,0.06319781,4999.9416035311915,4999.9416035311915,0.9971431,4999.9424,500.0,0.01,0.010011799,99.99990845269957,0.004041091980978865,8.650985e-07,4579.132,1.0000006,0.009970846,0.004041091980978865,1.0000587,4999.9416035311915
100,1.0004995,100.0,9.604499e-12,0.0682626,4999.949133685459,4999.949133685459,0.9987635,4999.9497,500.0,0.01,0.010004685,99.999996185421,0.004710264610179145,9.60506e-08,4579.139,1.0,0.009987325,0.004710264610179145,1.000031,4999.949133685459
100,1.0,100.0,3.5044917e-18,0.061719038,4999.946015334401,4999.946015334401,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.0038454933013944348,,4579.1353,1.0,0.01,0.0038454933013944348,1.0,4999.946015334401
100,1.0,100.0,3.5044917e-18,0.052099835,4999.945890107349,4999.945890107349,1.0,4999.946,500.0,0.009999998,0.01,100.0,0.002742567085541525,,4579.1353,1.0,0.01,0.002742567085541525,1.0,4999.945890107349
100,1.0,100.0,3.5044917e-18,0.05983432,4999.94162555633,4999.94162555633,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.0036142799743351835,,4579.1313,1.0,0.01,0.0036142799743351835,1.0,4999.94162555633
100,1.0,100.0,3.5044917e-18,0.056600347,4999.935841843023,4999.935841843023,1.0,4999.936,500.0,0.009999998,0.01,100.0,0.003238106619745459,,4579.1255,1.0,0.01,0.003238106619745459,1.0,4999.935841843023
100,1.0,100.0,3.5044917e-18,0.052212887,4999.944980420221,4999.944980420221,1.0,4999.945,500.0,0.009999998,0.01,100.0,0.0027540185317922287,,4579.1343,1.0,0.01,0.0027540185317922287,1.0,4999.944980420221
100,1.0,100.0,3.5044917e-18,0.052551087,4999.947997213971,4999.947997213971,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.002789839847598933,,4579.137,1.0,0.01,0.002789839847598933,1.0,4999.947997213971
100,1.0,100.0,3.5044917e-18,0.056578755,4999.950163160486,4999.950163160486,1.0,4999.9497,500.0,0.009999998,0.01,100.0,0.0032313294951852624,,4579.139,1.0,0.01,0.0032313294951852624,1.0,4999.950163160486
100,1.0,100.0,3.5044917e-18,0.061905608,4999.942410455991,4999.942410455991,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0038725771894358575,,4579.1323,1.0,0.01,0.0038725771894358575,1.0,4999.942410455991
100,1.0009265,99.99979734461846,3.9682542e-11,0.057272512,4999.938351954344,4999.938351954344,0.9972678,4999.939,500.0,0.010000002,0.010010675,99.99994658673702,0.0033178924359684512,3.9671167e-07,4579.128,1.000002,0.009974083,0.0033178924359684512,0.99985915,4999.938351954344
100,1.0006561,100.0,2.760522e-12,0.061528187,4999.936771526538,4999.936771526538,0.9997309,4999.937,500.0,0.010000002,0.010006557,100.0,0.003825427053380721,2.7607022e-08,4579.1265,1.0,0.009997305,0.003825427053380721,1.0000004,4999.936771526538
100,1.0029321,99.99988079085256,2.0973354e-10,0.059769128,4999.946598971086,4999.946598971086,0.99449176,4999.9473,500.0,0.010000002,0.010026209,99.99975974907049,0.0036165406364083975,2.0986313e-06,4579.136,1.0000012,0.009941832,0.0036165406364083975,1.0003104,4999.946598971086
100,1.0005867,99.99998807907247,1.0406043e-11,0.0612907,4999.944172786059,4999.944172786059,0.9989471,4999.9443,500.0,0.01,0.010006011,99.9999771114903,0.0037989871947080285,1.0405632e-07,4579.134,1.0000001,0.009989615,0.0037989871947080285,0.9999856,4999.944172786059
100,1.0016524,99.99998807907247,1.6705535e-11,0.05794856,4999.942657637709,4999.942657637709,0.9988229,4999.943,500.0,0.010000002,0.010016861,99.99995040728163,0.003395087924366304,1.6704546e-07,4579.1323,1.0000001,0.009988566,0.003395087924366304,0.99996626,4999.942657637709
100,1.0,100.0,3.5044917e-18,0.063616745,4999.94465125921,4999.94465125921,1.0,4999.945,500.0,0.009999998,0.01,100.0,0.004087815821771386,,4579.1343,1.0,0.01,0.004087815821771386,1.0,4999.94465125921
100,1.0,100.0,3.5044917e-18,0.050822668,4999.950562122953,4999.950562122953,1.0,4999.9507,500.0,0.009999998,0.01,100.0,0.002607420765973754,,4579.14,1.0,0.01,0.002607420765973754,1.0,4999.950562122953
100,1.0,100.0,3.5044917e-18,0.052073747,4999.949425981777,4999.949425981777,1.0,4999.949,500.0,0.009999998,0.01,100.0,0.0027391032707730304,,4579.1387,1.0,0.01,0.0027391032707730304,1.0,4999.949425981777
100,1.0016148,99.99995231630692,1.5915642e-10,0.05987915,4999.944427279424,4999.944427279424,0.9925318,4999.9453,500.0,0.01,0.01001473,99.99983980560334,0.00363610136725238,1.5920151e-06,4579.135,1.0000005,0.009923912,0.00363610136725238,1.0001416,4999.944427279424
100,1.0001148,100.0,3.1978646e-13,0.053498946,4999.943339469213,4999.943339469213,0.999827,4999.944,500.0,0.01,0.010001084,100.00000381467292,0.002886467443896111,3.1973613e-09,4579.1333,1.0,0.009998206,0.002886467443896111,1.0000064,4999.943339469213
100,1.0022821,99.99994039539075,9.088264e-11,0.06905378,4999.932612705674,4999.932612705674,0.99666226,4999.933,500.0,0.01,0.010023029,99.99990844543554,0.0048264076228948976,9.0878785e-07,4579.1226,1.0000006,0.009966829,0.0048264076228948976,0.9999793,4999.932612705674
100,1.0018857,99.99995231630692,6.536334e-11,0.052734453,4999.954080626635,4999.954080626635,0.99780667,4999.955,500.0,0.009999999,0.010018345,99.9999465969854,0.0028134860050793653,6.5370006e-07,4579.1445,1.0000005,0.009977558,0.0028134860050793653,1.000051,4999.954080626635
100,1.0007149,99.99998807907247,3.82457e-11,0.07903377,4999.929394459593,4999.929394459593,0.9969585,4999.93,500.0,0.010000002,0.0100080045,99.99996566479692,0.006318559931540857,3.823939e-07,4579.1196,1.0000001,0.009970438,0.006318559931540857,0.99991447,4999.929394459593
100,1.002322,99.99997615814777,5.0148923e-11,0.050037403,4999.948236760884,4999.948236760884,0.99840385,4999.9487,500.0,0.009999998,0.010023246,99.99997711176097,0.002524629028161694,5.0148714e-07,4579.138,1.0000002,0.009984064,0.002524629028161694,0.9999974,4999.948236760884
100,1.0017948,99.99995231630692,1.5291707e-10,0.05441255,4999.951179750501,4999.951179750501,0.99450743,4999.952,500.0,0.01,0.010019055,99.99983976520566,0.0029897456502684036,1.5288372e-06,4579.1416,1.0000005,0.009946173,0.0029897456502684036,0.99988955,4999.951179750501
100,1.0007699,99.99998807907247,1.4547148e-11,0.04809196,4999.948715365314,4999.948715365314,0.9988598,4999.949,500.0,0.01,0.010007853,100.00000762951255,0.0023386115807255553,1.4546677e-07,4579.1387,1.0000001,0.009988752,0.0023386115807255553,0.99998456,4999.948715365314
100,1.0033363,99.99998807907247,5.051829e-11,0.053907916,4999.9445929200665,4999.9445929200665,0.998925,4999.9453,500.0,0.01,0.010034075,99.9999427755053,0.002931377727050461,5.0511596e-07,4579.135,1.0000001,0.009989958,0.002931377727050461,0.9999291,4999.9445929200665
100,1.0,100.0,3.5044917e-18,0.05284593,4999.94229205979,4999.94229205979,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.0028201486128071065,,4579.132,1.0,0.01,0.0028201486128071065,1.0,4999.94229205979
100,1.0014302,99.99997615814777,4.8754122e-11,0.05210103,4999.9430963899495,4999.9430963899495,0.99730927,4999.9434,500.0,0.01,0.010014772,99.99994659174965,0.002744584821663839,4.8749985e-07,4579.133,1.0000002,0.009973561,0.002744584821663839,0.99995303,4999.9430963899495
100,1.0004512,100.0,9.333441e-12,0.07187764,4999.932975129177,4999.932975129177,0.99864703,4999.9336,500.0,0.01,0.01000456,99.99999237056923,0.0052192912598253115,9.333069e-08,4579.123,1.0,0.009986518,0.0052192912598253115,0.9999952,4999.932975129177
100,1.0,100.0,3.5044917e-18,0.053444587,4999.943419999374,4999.943419999374,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0028844992721177784,,4579.1323,1.0,0.01,0.0028844992721177784,1.0,4999.943419999374
100,1.0019053,99.99992847447743,2.644273e-10,0.07754367,4999.936473812532,4999.936473812532,0.9904996,4999.937,500.0,0.01,0.010022017,99.99975578760481,0.006109629106325299,2.642712e-06,4579.1265,1.0000007,0.009907926,0.006109629106325299,0.9997043,4999.936473812532
100,1.0,100.0,3.5044917e-18,0.048170622,4999.951262200319,4999.951262200319,1.0,4999.9517,500.0,0.009999998,0.01,100.0,0.0023421006075356253,,4579.141,1.0,0.01,0.0023421006075356253,1.0,4999.951262200319
100,1.0,100.0,3.5044917e-18,0.059273623,4999.935352280404,4999.935352280404,1.0,4999.935,500.0,0.009999998,0.01,100.0,0.003549043776610285,,4579.1245,1.0,0.01,0.003549043776610285,1.0,4999.935352280404
100,1.0,100.0,3.5044917e-18,0.049277738,4999.954046528948,4999.954046528948,1.0,4999.954,500.0,0.009999998,0.01,100.0,0.002454783631896198,,4579.1436,1.0,0.01,0.002454783631896198,1.0,4999.954046528948
100,1.0,100.0,3.5044917e-18,0.059395514,4999.935858715279,4999.935858715279,1.0,4999.936,500.0,0.009999998,0.01,100.0,0.0035627767580182165,,4579.1255,1.0,0.01,0.0035627767580182165,1.0,4999.935858715279
100,1.0,100.0,3.5044917e-18,0.0564113,4999.938461512077,4999.938461512077,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.0032149474998602514,,4579.128,1.0,0.01,0.0032149474998602514,1.0,4999.938461512077
100,1.0015204,99.99977350286287,3.4114173e-11,0.052383266,4999.939470251544,4999.939470251544,0.9982395,4999.94,500.0,0.01,0.010015009,99.99996185378039,0.0027724429446432716,3.4116087e-07,4579.129,1.0000023,0.009982201,0.0027724429446432716,1.0000194,4999.939470251544
100,1.0031865,99.99991655356695,9.933259e-11,0.05917865,4999.945667590839,4999.945667590839,0.9974232,4999.9463,500.0,0.01,0.010032024,99.99989700161889,0.0035404636171064933,9.93295e-07,4579.1357,1.0000008,0.00997439,0.0035404636171064933,0.99998415,4999.945667590839
100,1.0025214,99.99992847447743,1.2865704e-10,0.06813724,4999.932244836872,4999.932244836872,0.99638987,4999.9326,500.0,0.01,0.0100263,99.99986647126326,0.0046952100680429576,1.286292e-06,4579.122,1.0000007,0.009964978,0.0046952100680429576,0.99989164,4999.932244836872
100,1.0,100.0,3.5044917e-18,0.05120627,4999.939080571402,4999.939080571402,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.0026499697275389317,,4579.1284,1.0,0.01,0.0026499697275389317,1.0,4999.939080571402
100,1.0,100.0,3.5044917e-18,0.06157225,4999.9394854729235,4999.9394854729235,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.0038287468318773353,,4579.129,1.0,0.01,0.0038287468318773353,1.0,4999.9394854729235
100,1.0,100.0,3.5044917e-18,0.058177494,4999.941991953502,4999.941991953502,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.0034199694036519865,,4579.1313,1.0,0.01,0.0034199694036519865,1.0,4999.941991953502
100,1.0,100.0,3.5044917e-18,0.058437068,4999.946394609517,4999.946394609517,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0034453973252025756,,4579.1357,1.0,0.01,0.0034453973252025756,1.0,4999.946394609517
100,1.0000254,100.0,9.7256946e-14,0.09526519,4999.922394678473,4999.922394678473,0.9998554,4999.923,500.0,0.01,0.010000308,100.00000381471804,0.009166366375670996,9.725154e-10,4579.1123,1.0,0.009998608,0.009166366375670996,0.9999946,4999.922394678473
100,1.0006332,99.99998807907247,1.5238115e-11,0.05880171,4999.944685327171,4999.944685327171,0.9982375,4999.946,500.0,0.009999998,0.01000686,100.00000381489849,0.003491171134773154,1.5236779e-07,4579.1353,1.0000001,0.009982902,0.003491171134773154,0.9999473,4999.944685327171
100,1.0,100.0,3.5044917e-18,0.053411115,4999.9464896194995,4999.9464896194995,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0028798848462945107,,4579.1357,1.0,0.01,0.0028798848462945107,1.0,4999.9464896194995
100,1.0,100.0,3.5044917e-18,0.05671918,4999.939781424357,4999.939781424357,1.0,4999.9395,500.0,0.009999998,0.01,100.0,0.003249090483484228,,4579.129,1.0,0.01,0.003249090483484228,1.0,4999.939781424357
100,1.0,100.0,3.5044917e-18,0.05312309,4999.942801939585,4999.942801939585,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.002851005505631101,,4579.1323,1.0,0.01,0.002851005505631101,1.0,4999.942801939585
100,1.0,100.0,3.5044917e-18,0.05337401,4999.941992265718,4999.941992265718,1.0,4999.942,500.0,0.009999998,0.01,100.0,0.0028763761565548966,,4579.1313,1.0,0.01,0.0028763761565548966,1.0,4999.941992265718
100,1.0030526,99.99997615814777,4.7671384e-11,0.06020908,4999.944536464234,4999.944536464234,0.9987698,4999.945,500.0,0.010000002,0.010030586,99.99993896450381,0.003658558968696483,4.7670918e-07,4579.1343,1.0000002,0.0099877585,0.003658558968696483,0.999994,4999.944536464234
100,1.0020554,99.99990463265931,1.7261419e-10,0.057549484,4999.9382492219665,4999.9382492219665,0.9969323,4999.9385,500.0,0.01,0.010020407,99.99982071209588,0.0033487551543410674,1.7261888e-06,4579.128,1.000001,0.009969178,0.0033487551543410674,1.0000147,4999.9382492219665
100,1.0001705,100.0,6.639466e-13,0.040778954,4999.9545156994745,4999.9545156994745,0.9997572,4999.955,500.0,0.01,0.010001768,100.0000152588886,0.0016786616238548392,6.6397368e-09,4579.1445,1.0,0.009997636,0.0016786616238548392,0.99999356,4999.9545156994745
100,1.0002886,100.0,7.799738e-12,0.06450372,4999.946848365675,4999.946848365675,0.9986823,4999.9473,500.0,0.010000002,0.010003341,99.99996566617224,0.004205927081852237,7.798823e-08,4579.1367,1.0,0.009987277,0.004205927081852237,0.9999545,4999.946848365675
100,1.003855,99.99991655356695,1.5957781e-10,0.05884241,4999.947942501132,4999.947942501132,0.9949176,4999.948,500.0,0.010000002,0.010037879,99.99980927814161,0.003505737625695732,1.595998e-06,4579.1377,1.0000008,0.009948512,0.003505737625695732,1.0000668,4999.947942501132
100,1.0033839,99.99991655356695,9.3248846e-11,0.059215736,4999.948004536468,4999.948004536468,0.99744874,4999.9487,500.0,0.01,0.010031354,99.99991609749783,0.003549603370227487,9.329539e-07,4579.138,1.0000008,0.009972017,0.003549603370227487,1.0002477,4999.948004536468
100,1.0002382,100.0,1.9981853e-12,0.06317627,4999.943835200965,4999.943835200965,0.99950683,4999.9443,500.0,0.01,0.010002497,100.00000381474132,0.004028557268433646,1.9982702e-08,4579.134,1.0,0.009995184,0.004028557268433646,0.9999885,4999.943835200965
100,1.0,100.0,3.5044917e-18,0.060708877,4999.947638091109,4999.947638091109,1.0,4999.9478,500.0,0.009999998,0.01,100.0,0.003725447564377396,,4579.137,1.0,0.01,0.003725447564377396,1.0,4999.947638091109
100,1.0,100.0,3.5044917e-18,0.05953114,4999.946471453359,4999.946471453359,1.0,4999.947,500.0,0.009999998,0.01,100.0,0.003576250148860461,,4579.136,1.0,0.01,0.003576250148860461,1.0,4999.946471453359
100,1.0012724,99.99996423722592,5.113213e-11,0.050446764,4999.944824168334,4999.944824168334,0.99747807,4999.9453,500.0,0.010000002,0.01001284,99.99994659364441,0.0025711782256107774,5.1131104e-07,4579.135,1.0000004,0.009974896,0.0025711782256107774,0.9999885,4999.944824168334
100,1.0,100.0,3.5044917e-18,0.050517008,4999.952490815536,4999.952490815536,1.0,4999.9526,500.0,0.009999998,0.01,100.0,0.002577843171949197,,4579.142,1.0,0.01,0.002577843171949197,1.0,4999.952490815536
100,1.0,100.0,3.5044917e-18,0.060482297,4999.938272056442,4999.938272056442,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.003697744177294698,,4579.128,1.0,0.01,0.003697744177294698,1.0,4999.938272056442
100,1.0012456,99.99996423722592,8.851725e-11,0.0649295,4999.945423134221,4999.945423134221,0.9955567,4999.946,500.0,0.01,0.010012333,99.99991989238954,0.004274788986102102,8.8519005e-07,4579.1353,1.0000004,0.009955444,0.004274788986102102,1.0000123,4999.945423134221
100,1.000294,100.0,2.210893e-12,0.0605513,4999.947543722821,4999.947543722821,0.9994406,4999.948,500.0,0.010000002,0.010002917,99.99998092656006,0.003703643345945868,2.210825e-08,4579.1377,1.0,0.009994383,0.003703643345945868,1.0000023,4999.947543722821
100,1.0,100.0,3.5044917e-18,0.06010514,4999.943644049481,4999.943644049481,1.0,4999.9434,500.0,0.009999998,0.01,100.0,0.003647860967831353,,4579.133,1.0,0.01,0.003647860967831353,1.0,4999.943644049481
100,1.0022846,99.99986886995345,1.1423283e-10,0.04578637,4999.950277053049,4999.950277053049,0.9971815,4999.9507,500.0,0.01,0.010021643,99.99987031599244,0.002120511273826963,1.1426025e-06,4579.1396,1.0000013,0.0099706175,0.002120511273826963,1.00012,4999.950277053049
100,1.0009109,100.0,9.3213e-12,0.059500393,4999.941935938627,4999.941935938627,0.9986662,4999.9424,500.0,0.01,0.010008709,99.99998474182267,0.0035760052242261513,9.32202e-08,4579.132,1.0,0.009986263,0.0035760052242261513,1.0000399,4999.941935938627
100,1.0025612,99.99997615814777,4.627962e-11,0.05404984,4999.950781914274,4999.950781914274,0.9988903,4999.9517,500.0,0.010000002,0.0100250915,99.99993896804267,0.0029484924444715265,4.628495e-07,4579.141,1.0000002,0.009988383,0.0029484924444715265,1.000052,4999.950781914274
100,1.0,100.0,3.5044917e-18,0.061751634,4999.939741641319,4999.939741641319,1.0,4999.94,500.0,0.009999998,0.01,100.0,0.003850608878678982,,4579.1294,1.0,0.01,0.003850608878678982,1.0,4999.939741641319
100,1.0012366,99.99998807907247,7.505032e-11,0.039599467,4999.959342586433,4999.959342586433,0.993772,4999.96,500.0,0.01,0.010012804,99.99991607304399,0.001583095611241051,7.504408e-07,4579.1494,1.0000001,0.009938154,0.001583095611241051,0.9999563,4999.959342586433
100,1.002864,99.99992847447743,1.14240735e-10,0.05917175,4999.937906758305,4999.937906758305,0.99625146,4999.9385,500.0,0.01,0.010028546,99.99989318956445,0.003545223304490589,1.1424288e-06,4579.128,1.0000007,0.009962421,0.003545223304490589,1.0000094,4999.937906758305
100,1.0007411,100.0,5.8516894e-12,0.047640666,4999.943234088403,4999.943234088403,0.9990033,4999.944,500.0,0.01,0.010007581,100.00000762952419,0.00229370554867683,5.851474e-08,4579.1333,1.0,0.009990202,0.00229370554867683,0.9999831,4999.943234088403
100,1.0014524,99.99994039539075,1.2134607e-10,0.07288778,4999.951895003263,4999.951895003263,0.9951248,4999.952,500.0,0.01,0.010015223,99.99990081102817,0.005394269486111843,1.2132978e-06,4579.1416,1.0000006,0.009951943,0.005394269486111843,0.99993026,4999.951895003263
100,1.0,100.0,3.5044917e-18,0.048268102,4999.94637648361,4999.94637648361,1.0,4999.9463,500.0,0.009999998,0.01,100.0,0.0023517850406518204,,4579.1357,1.0,0.01,0.0023517850406518204,1.0,4999.94637648361
100,1.000316,100.0,2.1369167e-12,0.06457197,4999.93843340009,4999.93843340009,0.9991905,4999.939,500.0,0.01,0.010003026,99.99999618535406,0.004211675006329386,2.1369253e-08,4579.1284,1.0,0.009991771,0.004211675006329386,1.0000135,4999.93843340009
100,1.0020831,99.99992847447743,5.899062e-11,0.061222542,4999.933703478456,4999.933703478456,0.99826807,4999.934,500.0,0.010000002,0.010019408,99.9999389735364,0.0037876963605230113,5.900797e-07,4579.1235,1.0000007,0.009981263,0.0037876963605230113,1.000142,4999.933703478456
100,1.001603,99.99996423722592,3.2992397e-11,0.0592432,4999.949745718693,4999.949745718693,0.99901617,4999.95,500.0,0.010000002,0.010016066,99.99995040877617,0.0035420741006275645,3.299235e-07,4579.1396,1.0000004,0.009990198,0.0035420741006275645,0.9999964,4999.949745718693
100,1.0023807,99.99989271175451,1.8099804e-10,0.05323261,4999.943581685779,4999.943581685779,0.9944209,4999.9443,500.0,0.010000002,0.010023369,99.99979783018962,0.0028673714281819843,1.8101364e-06,4579.134,1.0000011,0.009943774,0.0028673714281819843,1.0000437,4999.943581685779
100,1.0023254,99.99967813595418,2.5556782e-10,0.06686,4999.93882360771,4999.93882360771,0.9951719,4999.94,500.0,0.010000002,0.010025145,99.99971765977266,0.004525164269246864,2.5547233e-06,4579.129,1.0000032,0.009953596,0.004525164269246864,0.9998115,4999.93882360771
100,1.0009167,99.99998807907247,1.9439181e-11,0.060921464,4999.936617608401,4999.936617608401,0.9988732,4999.937,500.0,0.010000002,0.010009413,99.99996566689262,0.003751733385774836,1.9438374e-07,4579.1265,1.0000001,0.009988977,0.003751733385774836,0.9999755,4999.936617608401
100,1.003572,99.99967813595418,1.8299802e-10,0.063170455,4999.93588921418,4999.93588921418,0.9960261,4999.9365,500.0,0.01,0.010034625,99.99980928621648,0.00403913001870193,1.83038e-06,4579.1255,1.0000032,0.009959174,0.00403913001870193,1.0001091,4999.93588921418
100,1.0029354,99.99998807907247,2.0661082e-11,0.0536508,4999.947532908348,4999.947532908348,0.99908143,4999.948,500.0,0.01,0.010029137,99.99998855615627,0.0029075684746406646,2.0662398e-07,4579.1377,1.0000001,0.009990599,0.0029075684746406646,1.0000216,4999.947532908348
100,1.0,100.0,3.5044917e-18,0.06520403,4999.939238338139,4999.939238338139,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.004295366153631145,,4579.1284,1.0,0.01,0.004295366153631145,1.0,4999.939238338139
100,1.000935,100.0,2.1093122e-11,0.053175937,4999.943703890732,4999.943703890732,0.99744636,4999.9443,500.0,0.01,0.010009471,99.99997711154268,0.0028564616149804336,2.1092971e-07,4579.134,1.0,0.009974585,0.0028564616149804336,0.99998784,4999.943703890732
100,1.0,100.0,3.5044917e-18,0.051580902,4999.954438307524,4999.954438307524,1.0,4999.9546,500.0,0.009999998,0.01,100.0,0.0026868259500813273,,4579.144,1.0,0.01,0.0026868259500813273,1.0,4999.954438307524
100,1.0,100.0,3.5044917e-18,0.06426626,4999.928076731079,4999.928076731079,1.0,4999.928,500.0,0.009999998,0.01,100.0,0.004172785473594358,,4579.1177,1.0,0.01,0.004172785473594358,1.0,4999.928076731079
100,1.0,100.0,3.5044917e-18,0.057924893,4999.95428144475,4999.95428144475,1.0,4999.9546,500.0,0.009999998,0.01,100.0,0.003390174818473344,,4579.144,1.0,0.01,0.003390174818473344,1.0,4999.95428144475
100,1.0,100.0,3.5044917e-18,0.060939223,4999.938681165662,4999.938681165662,1.0,4999.939,500.0,0.009999998,0.01,100.0,0.003752177249358729,,4579.1284,1.0,0.01,0.003752177249358729,1.0,4999.938681165662
100,1.0,100.0,3.5044917e-18,0.051475983,4999.942817200696,4999.942817200696,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0026769651686546526,,4579.1323,1.0,0.01,0.0026769651686546526,1.0,4999.942817200696
100,1.0,100.0,3.5044917e-18,0.059991647,4999.941059003641,4999.941059003641,1.0,4999.9414,500.0,0.009999998,0.01,100.0,0.0036369725704634994,,4579.131,1.0,0.01,0.0036369725704634994,1.0,4999.941059003641
100,1.0087113,99.99947548187718,5.8796457e-10,0.051098935,4999.95091866298,4999.95091866298,0.99408805,4999.952,500.0,0.01,0.010084756,99.99941267650429,0.0026399756281015123,5.8824194e-06,4579.1406,1.0000052,0.009938558,0.0026399756281015123,1.0002338,4999.95091866298
100,1.0,100.0,3.5044917e-18,0.05108738,4999.944938704726,4999.944938704726,1.0,4999.9453,500.0,0.009999998,0.01,100.0,0.002638491767727279,,4579.135,1.0,0.01,0.002638491767727279,1.0,4999.944938704726
100,1.001268,99.99997615814777,2.960384e-11,0.048740953,4999.9445533216085,4999.9445533216085,0.99864286,4999.945,500.0,0.01,0.010013101,99.99996185143748,0.0024030269846885975,2.9601506e-07,4579.1343,1.0000002,0.009986848,0.0024030269846885975,0.99995804,4999.9445533216085
100,1.0,100.0,3.5044917e-18,0.05237808,4999.942110670695,4999.942110670695,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.0027728457424535152,,4579.132,1.0,0.01,0.0027728457424535152,1.0,4999.942110670695
100,1.0,100.0,3.5044917e-18,0.058869064,4999.940709548667,4999.940709548667,1.0,4999.941,500.0,0.009999998,0.01,100.0,0.003501255301284175,,4579.1304,1.0,0.01,0.003501255301284175,1.0,4999.940709548667
100,1.0,100.0,3.5044917e-18,0.06558862,4999.939885127956,4999.939885127956,1.0,4999.9404,500.0,0.009999998,0.01,100.0,0.004345159801172417,,4579.13,1.0,0.01,0.004345159801172417,1.0,4999.939885127956
100,1.0,100.0,3.5044917e-18,0.05511486,4999.942227655378,4999.942227655378,1.0,4999.9424,500.0,0.009999998,0.01,100.0,0.003068795820977172,,4579.132,1.0,0.01,0.003068795820977172,1.0,4999.942227655378
100,1.0,100.0,3.5044917e-18,0.0658388,4999.942375707484,4999.942375707484,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.004381200894006985,,4579.1323,1.0,0.01,0.004381200894006985,1.0,4999.942375707484
100,1.0009274,99.99997615814777,1.9313417e-11,0.053605307,4999.942311665993,4999.942311665993,0.99888456,4999.943,500.0,0.01,0.010009436,99.99998474096704,0.0029035793172983004,1.9312658e-07,4579.1323,1.0000002,0.009989006,0.0029035793172983004,0.9999839,4999.942311665993
100,1.0,100.0,3.5044917e-18,0.057877786,4999.938369808643,4999.938369808643,1.0,4999.9385,500.0,0.009999998,0.01,100.0,0.003381807779862585,,4579.128,1.0,0.01,0.003381807779862585,1.0,4999.938369808643
100,1.0009702,99.99997615814777,3.5105516e-11,0.05164046,4999.946940356642,4999.946940356642,0.9978959,4999.9473,500.0,0.01,0.010009286,99.99996185462435,0.0026936688844136263,3.5108312e-07,4579.1367,1.0000002,0.009978544,0.0026936688844136263,1.0000416,4999.946940356642
100,1.00388,99.99991655356695,1.569004e-10,0.06187287,4999.944232200023,4999.944232200023,0.9970471,4999.9453,500.0,0.01,0.010038131,99.99985123689228,0.0038706871259396787,1.5692073e-06,4579.135,1.0000008,0.009969806,0.0038706871259396787,1.0000666,4999.944232200023
100,1.0,100.0,3.5044917e-18,0.054578073,4999.942697520945,4999.942697520945,1.0,4999.943,500.0,0.009999998,0.01,100.0,0.0030094997515047565,,4579.1323,1.0,0.01,0.0030094997515047565,1.0,4999.942697520945
100,1.0025015,99.99990463265931,9.6907336e-11,0.0626846,4999.935998907289,4999.935998907289,0.99698496,4999.9365,500.0,0.01,0.010025184,99.9999084457848,0.003970912326571722,9.690406e-07,4579.126,1.000001,0.009970018,0.003970912326571722,0.99998313,4999.935998907289
100,1.0004075,100.0,9.401571e-12,0.056415286,4999.94640608799,4999.94640608799,0.9983804,4999.9473,500.0,0.010000002,0.01000401,99.99996185328564,0.003217704438874517,9.40187e-08,4579.1367,1.0,0.00998374,0.003217704438874517,1.0000064,4999.94640608799
