AvgEpLen,AvgDiscRet,VanillaAvgRet,renyi2,AvgRet,Bound,MinNormIw,MaxNormIw,IterType,VarJ,SamplesThisIter,AvgVanillaIw,ESSClassic,MinVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,ESSRenyi,J,BatchSize,VarRet,EpsThisIter,delta,MaxVanillaIw
328.947368421,3285.51286045,3285.51286045,nan,3285.51286045,4715.32,,0.000764764,1,15576.9,50000,3.78658,3.98161531758,,4012631.87863,45.976,4.28357e-09,3.65497e-05,nan,806998.0,100,4012631.87863,152,0.8,79.2301
297.619047619,2971.66087443,2971.66087443,nan,2971.66087443,4724.0,,0.00193154,1,18869.1,50000,3.54497,3.64960670483,,4913706.28183,54.2901,4.72425e-09,3.30688e-05,nan,783659.0,100,4913706.28183,168,0.8,207.061
416.666666667,4163.47846845,4163.47846845,nan,4163.47846845,4718.99,,0.00059646,1,11208.4,50000,2.00716,2.54692431946,,2463043.13997,5.16631,2.74858e-09,4.62963e-05,nan,852762.0,100,2463043.13997,120,0.8,25.8593
284.090909091,2836.05503038,2836.05503038,nan,2836.05503038,4714.24,,0.0833302,1,18300.7,50000,135719.0,12.0000022069,,4540763.72048,4.86071e+13,2.62936e-06,3.15657e-05,nan,770878.0,100,4540763.72048,176,0.8,3.58284e+08
263.157894737,2625.20509176,2625.20509176,nan,2625.20509176,4663.53,,0.000766852,1,20016.6,50000,9.71715,3.83248847638,,3600281.76438,772.14,6.99143e-09,2.92398e-05,nan,740254.0,100,3600281.76438,190,0.8,254.845
304.87804878,3044.36975667,3044.36975667,nan,3044.36975667,4714.96,,0.0710347,1,18397.4,50000,172.516,11.7746883221,,4414225.56206,5.41898e+07,2.08942e-06,3.38753e-05,nan,781827.0,100,4414225.56206,164,0.8,361757.0
403.225806452,4028.64316176,4028.64316176,nan,4028.64316176,4725.96,,0.000528244,1,12581.8,50000,1.62342,2.96890673311,,3159173.63988,3.20202,2.43878e-09,4.48029e-05,nan,847272.0,100,3159173.63988,124,0.8,19.1408
297.619047619,2970.09534838,2970.09534838,nan,2970.09534838,4615.5,,0.0015168,1,17499.6,50000,3.28949,5.73357028321,,2905976.46689,80.5007,8.1354e-09,3.30688e-05,nan,742123.0,100,2905976.46689,168,0.8,150.883
280.898876404,2802.88978489,2802.88978489,nan,2802.88978489,4663.41,,0.0436143,1,18660.6,50000,122.812,12.0001406205,,3478401.58639,1.76726e+07,1.14139e-06,3.1211e-05,nan,748812.0,100,3478401.58639,178,0.8,171618.0
347.222222222,3466.85666471,3466.85666471,nan,3466.85666471,4645.17,,0.0603977,1,14929.7,50000,8.7789,12.0025244313,,3509359.23481,87434.0,1.68862e-06,3.85802e-05,nan,797013.0,100,3509359.23481,144,0.8,13743.4
403.225806452,4029.64291533,4029.64291533,nan,4029.64291533,4732.21,,0.00082583,1,11389.3,50000,1.78392,4.49492148794,,2733747.22262,4.6301,2.92047e-09,4.48029e-05,nan,850793.0,100,2733747.22262,124,0.8,32.8821
284.090909091,2834.69073479,2834.69073479,nan,2834.69073479,4657.05,,0.00327546,1,17186.3,50000,9.6133,7.54351047072,,3716564.06124,1046.36,1.12814e-08,3.15657e-05,nan,751618.0,100,3716564.06124,176,0.8,997.54
287.356321839,2866.97410193,2866.97410193,nan,2866.97410193,4628.33,,0.000676894,1,17093.1,50000,12.4333,2.07135141051,,2971082.83855,1352.65,8.92011e-09,3.19285e-05,nan,748162.0,100,2971082.83855,174,0.8,263.59
316.455696203,3159.57475967,3159.57475967,nan,3159.57475967,4715.18,,0.00144445,1,15867.4,50000,3.94086,7.44391030913,,4124455.23493,61.4663,4.89324e-09,3.51617e-05,nan,796910.0,100,4124455.23493,158,0.8,161.891
320.512820513,3198.80600178,3198.80600178,nan,3198.80600178,4637.53,,0.0951429,1,15199.9,50000,41301.0,10.0000001061,,3302170.48534,4.34084e+12,3.22744e-06,3.56125e-05,nan,782162.0,100,3302170.48534,156,0.8,1.1034e+08
277.777777778,2771.38768157,2771.38768157,nan,2771.38768157,nan,,0.00167368,1,nan,50000,1.94322,9.10903035806,,3741485.29368,21.4678,5.41567e-09,3.08642e-05,nan,nan,100,3741485.29368,180,0.8,105.376
257.731958763,2570.24123574,2570.24123574,nan,2570.24123574,4619.94,,0.0147836,1,18933.5,50000,12.9045,9.12477784529,,3524552.00728,14699.5,7.23895e-08,2.86369e-05,nan,734034.0,100,3524552.00728,194,0.8,6661.86
367.647058824,3672.25939359,3672.25939359,nan,3672.25939359,4711.65,,0.000559523,1,14297.9,50000,2.56745,2.99414600841,,3546277.41345,15.6219,3.95463e-09,4.08497e-05,nan,822755.0,100,3546277.41345,136,0.8,35.1667
347.222222222,3467.79199721,3467.79199721,nan,3467.79199721,4694.7,,0.0832786,1,14296.3,50000,6958.94,11.9999980439,,3546822.7203,1.0442e+11,3.20943e-06,3.85802e-05,nan,814208.0,100,3546822.7203,144,0.8,1.50214e+07
454.545454545,4542.85551256,4542.85551256,nan,4542.85551256,4719.16,4.99097e-38,0.000285376,1,6712.38,50000,1.61734,3.07829447717,1.59828e-33,1010786.36955,2.3169,2.25929e-09,5.05051e-05,nan,875100.0,100,1010786.36955,110,0.8,9.13872
416.666666667,4164.32976614,4164.32976614,nan,4164.32976614,4735.05,2.29141e-37,0.000320411,1,12225.0,50000,1.55531,2.79266947114,7.69791e-33,3261737.26496,2.18904,1.93961e-09,4.62963e-05,nan,857532.0,100,3261737.26496,120,0.8,10.7641
403.225806452,4029.61396134,4029.61396134,nan,4029.61396134,4731.94,2.23979e-32,0.00042462,1,12831.7,50000,1.59947,2.76136832495,7.9961e-28,3012131.15443,2.62012,2.0558e-09,4.48029e-05,nan,842984.0,100,3012131.15443,124,0.8,15.159
409.836065574,4094.87642725,4094.87642725,nan,4094.87642725,4680.88,,0.0450989,1,10024.2,50000,3.56018,12.012954723,,1980499.33569,6813.54,1.11472e-06,4.55373e-05,nan,846886.0,100,1980499.33569,122,0.8,3525.9
446.428571429,4462.42487025,4462.42487025,nan,4462.42487025,4732.36,8.51887e-15,0.000326813,1,7443.92,50000,1.35596,2.38752313979,2.32874e-10,1176403.93338,1.25334,1.67723e-09,4.96032e-05,nan,872061.0,100,1176403.93338,112,0.8,8.93384
409.836065574,4095.84807313,4095.84807313,nan,4095.84807313,4715.61,,0.00186804,1,9170.02,50000,2.3538,4.74461771941,,1598802.30718,16.2502,6.08213e-09,4.55373e-05,nan,853276.0,100,1598802.30718,122,0.8,96.5579
301.204819277,3006.94626268,3006.94626268,nan,3006.94626268,4702.04,,0.0222748,1,18004.3,50000,5.87458,12.0019857914,,4587271.37945,6198.05,2.01159e-07,3.34672e-05,nan,776874.0,100,4587271.37945,166,0.8,3909.96
378.787878788,3784.84293814,3784.84293814,nan,3784.84293814,nan,,0.00248435,1,nan,50000,1.90855,8.38213657341,,2634556.74483,18.7246,9.1057e-09,4.20875e-05,nan,nan,100,2634556.74483,132,0.8,112.658
373.134328358,3728.25362545,3728.25362545,nan,3728.25362545,4730.0,,0.0833241,1,13484.6,50000,18146.1,11.9999966494,,3700568.10808,6.61405e+11,3.45261e-06,4.14594e-05,nan,836921.0,100,3700568.10808,134,0.8,3.64696e+07
301.204819277,3007.5187719,3007.5187719,nan,3007.5187719,4714.62,,0.0735157,1,18321.8,50000,40.7727,12.0005274627,,4406307.12595,3.22011e+06,2.16955e-06,3.34672e-05,nan,773613.0,100,4406307.12595,166,0.8,89563.4
297.619047619,2970.2109113,2970.2109113,nan,2970.2109113,4664.03,,0.00160685,1,16685.6,50000,6.77483,3.72572640187,,3680722.7725,311.994,7.43337e-09,3.30688e-05,nan,785538.0,100,3680722.7725,168,0.8,329.196
247.524752475,2469.2237971,2469.2237971,nan,2469.2237971,4694.13,,0.00818385,1,19304.2,50000,9.39389,9.6339274907,,4414662.38698,2644.65,2.26688e-08,2.75028e-05,nan,745987.0,100,4414662.38698,202,0.8,2795.29
378.787878788,3784.68097474,3784.68097474,nan,3784.68097474,4714.94,,0.000947923,1,13362.9,50000,2.77189,4.00793866321,,3451225.35165,20.529,4.73283e-09,4.20875e-05,nan,833302.0,100,3451225.35165,132,0.8,62.4304
403.225806452,4029.52921713,4029.52921713,nan,4029.52921713,4721.4,,0.0146192,1,11615.7,50000,1.62848,10.1070773652,,2723846.97732,128.432,9.72121e-08,4.48029e-05,nan,847571.0,100,2723846.97732,124,0.8,531.374
342.465753425,3420.84802123,3420.84802123,nan,3420.84802123,4715.01,,0.083333,1,14474.1,50000,819924.0,11.999999936,,3597143.44908,1.47166e+15,3.16963e-06,3.80518e-05,nan,817165.0,100,3597143.44908,146,0.8,1.79563e+09
347.222222222,3468.54603347,3468.54603347,nan,3468.54603347,4714.93,,0.0043022,1,16330.9,50000,3.49454,20.0543117519,,3530336.57051,142.046,1.73133e-08,3.85802e-05,nan,797759.0,100,3530336.57051,144,0.8,389.687
446.428571429,4460.30884649,4460.30884649,nan,4460.30884649,4686.0,,0.000280802,1,6469.5,50000,1.91515,2.61874009371,,796145.133145,5.88935,3.95076e-09,4.96032e-05,nan,866786.0,100,796145.133145,112,0.8,10.8416
409.836065574,4095.81738026,4095.81738026,nan,4095.81738026,4729.92,1.16688e-28,0.00109897,1,10698.2,50000,1.83557,6.45965201871,4.7036e-24,2533314.71789,6.14052,3.77918e-09,4.55373e-05,nan,855760.0,100,2533314.71789,122,0.8,44.2983
373.134328358,3727.09140204,3727.09140204,nan,3727.09140204,4664.93,,0.000643442,1,13032.4,50000,1.76806,2.67191475491,,2380512.14677,7.16752,3.94113e-09,4.14594e-05,nan,808008.0,100,2380512.14677,134,0.8,27.44
342.465753425,3420.06475034,3420.06475034,nan,3420.06475034,4709.02,,0.00122231,1,16225.2,50000,2.9745,5.48297596029,,3873757.59178,27.1124,4.43699e-09,3.80518e-05,nan,808470.0,100,3873757.59178,146,0.8,95.5476
373.134328358,3727.22713218,3727.22713218,nan,3727.22713218,4690.35,,0.054725,1,11858.8,50000,19660.7,12.0000034761,,2864467.13473,4.26173e+11,1.8951e-06,4.14594e-05,nan,834545.0,100,2864467.13473,134,0.8,2.59515e+07
301.204819277,3006.87666194,3006.87666194,nan,3006.87666194,4695.0,,0.00178255,1,16682.1,50000,6.29798,4.11458685477,,3483056.50486,228.583,6.45477e-09,3.34672e-05,nan,790242.0,100,3483056.50486,166,0.8,335.446
403.225806452,4028.61481034,4028.61481034,nan,4028.61481034,4711.68,,0.000620868,1,10862.7,50000,2.04342,2.86943047796,,2469396.54006,7.27012,3.49492e-09,4.48029e-05,nan,849910.0,100,2469396.54006,124,0.8,28.3173
304.87804878,3043.56612578,3043.56612578,nan,3043.56612578,4690.33,,0.000421488,1,16375.3,50000,5.89367,3.67088678673,,3776437.56798,165.008,5.4513e-09,3.38753e-05,nan,778223.0,100,3776437.56798,164,0.8,73.331
446.428571429,4462.38505645,4462.38505645,nan,4462.38505645,4746.71,1.31382e-13,0.0002479,1,10512.2,50000,1.10094,2.12358250006,2.916e-09,2400336.00359,0.428909,8.70682e-10,4.96032e-05,nan,872388.0,100,2400336.00359,112,0.8,5.50211
378.787878788,3784.73608216,3784.73608216,nan,3784.73608216,4715.38,,0.0832848,1,12661.4,50000,4467.21,12.0000022435,,2964723.62507,3.94485e+10,3.50158e-06,4.20875e-05,nan,835882.0,100,2964723.62507,132,0.8,8.83993e+06
352.112676056,3517.51817835,3517.51817835,nan,3517.51817835,4732.22,,0.080622,1,16255.2,50000,4489.48,11.9999989683,,4150948.14923,4.02169e+10,3.05418e-06,3.91236e-05,nan,812065.0,100,4150948.14923,142,0.8,9.25147e+06
316.455696203,3158.74375845,3158.74375845,nan,3158.74375845,4672.82,,0.0423595,1,16180.0,50000,20.1578,12.0011839373,,3738083.40759,302238.0,9.1961e-07,3.51617e-05,nan,788124.0,100,3738083.40759,158,0.8,24284.2
373.134328358,3727.23180649,3727.23180649,nan,3727.23180649,4698.16,,0.00926609,1,12566.3,50000,3.0654,11.9468425636,,2954898.66809,377.305,6.90184e-08,4.14594e-05,nan,833593.0,100,2954898.66809,134,0.8,685.11
352.112676056,3516.6142751,3516.6142751,nan,3516.6142751,4690.83,,0.00161798,1,15279.4,50000,3.61034,3.36580386818,,3499860.09862,57.1103,6.7065e-09,3.91236e-05,nan,806907.0,100,3499860.09862,142,0.8,149.308
347.222222222,3468.56760934,3468.56760934,nan,3468.56760934,4728.49,,0.0832529,1,15913.6,50000,4.97659e+06,12.0000022969,,4467822.23238,5.33696e+16,3.20746e-06,3.85802e-05,nan,813288.0,100,4467822.23238,144,0.8,1.07391e+10
454.545454545,4542.76513398,4542.76513398,nan,4542.76513398,4727.56,1.50889e-13,0.000225852,1,7384.89,50000,1.3397,2.51352846339,4.0025e-09,1445832.92162,1.0517,1.49467e-09,5.05051e-05,nan,878051.0,100,1445832.92162,110,0.8,5.99097
373.134328358,3728.20429005,3728.20429005,nan,3728.20429005,4715.82,,0.0044283,1,14611.6,50000,2.48542,11.0479327815,,3817042.43437,56.1556,1.56257e-08,4.14594e-05,nan,823957.0,100,3817042.43437,134,0.8,265.469
342.465753425,3420.81528742,3420.81528742,nan,3420.81528742,4730.74,,0.083333,1,16665.6,50000,679687.0,12.0000031614,,4238562.90838,1.01129e+15,3.16963e-06,3.80517e-05,nan,805253.0,100,4238562.90838,146,0.8,1.48851e+09
446.428571429,4462.41947908,4462.41947908,nan,4462.41947908,4746.66,3.12733e-20,0.000984424,1,10964.6,50000,1.12433,9.21068512247,7.08855e-16,2400375.72854,0.898667,1.74917e-09,4.96032e-05,nan,870162.0,100,2400375.72854,112,0.8,22.3134
454.545454545,4543.74444975,4543.74444975,nan,4543.74444975,4748.05,9.08877e-11,0.000269904,1,10150.0,50000,1.12233,1.84990538766,2.01973e-06,2083510.60631,0.430612,8.71989e-10,5.05051e-05,nan,874740.0,100,2083510.60631,110,0.8,5.99787
409.836065574,4095.75591906,4095.75591906,nan,4095.75591906,4730.97,,0.000452501,1,11081.7,50000,1.73185,2.26904334394,,2635092.76984,3.65097,2.52419e-09,4.55373e-05,nan,855642.0,100,2635092.76984,122,0.8,17.2093
301.204819277,3007.55815696,3007.55815696,nan,3007.55815696,4664.47,,0.0897401,1,20373.9,50000,20.8227,10.0020183636,,4844598.52448,1.04296e+06,2.69423e-06,3.34672e-05,nan,759097.0,100,4844598.52448,166,0.8,55834.6
378.787878788,3784.73579525,3784.73579525,nan,3784.73579525,4727.88,,0.00262273,1,13824.6,50000,2.38363,9.12289342596,,3686137.87964,26.4838,8.25677e-09,4.20875e-05,nan,836477.0,100,3686137.87964,132,0.8,148.538
342.465753425,3420.07664721,3420.07664721,nan,3420.07664721,4690.64,,0.00047932,1,15022.8,50000,4.12785,4.63411184764,,3386518.67354,68.4107,5.81333e-09,3.80518e-05,nan,797803.0,100,3386518.67354,146,0.8,51.9967
403.225806452,4028.63194006,4028.63194006,nan,4028.63194006,4727.25,,0.00054388,1,12458.9,50000,1.65539,4.09013295862,,3000732.68462,3.6661,2.68542e-09,4.48029e-05,nan,845924.0,100,3000732.68462,124,0.8,20.0955
416.666666667,4164.27910503,4164.27910503,nan,4164.27910503,4735.07,,0.000445853,1,11044.7,50000,1.76056,3.30161634209,,2608074.0061,3.43709,2.37674e-09,4.62963e-05,nan,856565.0,100,2608074.0061,120,0.8,16.9549
446.428571429,4462.34961102,4462.34961102,nan,4462.34961102,4732.12,3.27166e-13,0.000378713,1,7998.54,50000,1.36995,2.69447326853,9.03571e-09,1574886.2772,1.37017,1.79633e-09,4.96032e-05,nan,874100.0,100,1574886.2772,112,0.8,10.4593
347.222222222,3468.55965416,3468.55965416,nan,3468.55965416,4715.19,,0.0999974,1,14365.2,50000,122981.0,9.99999823587,,3811432.72247,3.91865e+13,3.85649e-06,3.85802e-05,nan,820876.0,100,3811432.72247,144,0.8,3.18758e+08
378.787878788,3783.97245199,3783.97245199,nan,3783.97245199,4695.17,,0.0782311,1,10077.2,50000,64.2564,12.0000900006,,1836850.41068,7.20106e+06,3.08938e-06,4.20875e-05,nan,838200.0,100,1836850.41068,132,0.8,119438.0
373.134328358,3728.09944073,3728.09944073,nan,3728.09944073,4713.48,,0.000355473,1,13902.5,50000,2.28788,3.21843982791,,3281724.59451,10.5103,3.45139e-09,4.14594e-05,nan,824791.0,100,3281724.59451,134,0.8,19.6163
373.134328358,3727.30374967,3727.30374967,nan,3727.30374967,4690.73,,0.000529047,1,11815.6,50000,3.48295,3.94407384756,,2339549.54305,40.9161,5.79756e-09,4.14594e-05,nan,829664.0,100,2339549.54305,134,0.8,44.4446
347.222222222,3467.71176489,3467.71176489,nan,3467.71176489,4689.81,,0.00321739,1,14748.5,50000,4.47749,7.55962172021,,3285238.17105,136.004,1.00975e-08,3.85802e-05,nan,801857.0,100,3285238.17105,144,0.8,373.4
280.898876404,2803.46493803,2803.46493803,nan,2803.46493803,4694.73,,0.000524002,1,19655.9,50000,6.76259,4.25861417107,,4292923.97698,244.291,5.20351e-09,3.1211e-05,nan,755482.0,100,4292923.97698,178,0.8,113.537
373.134328358,3727.24314682,3727.24314682,nan,3727.24314682,4690.15,,0.0960443,1,13418.0,50000,79.4365,9.99999694895,,3194971.36792,1.40341e+07,3.82287e-06,4.14594e-05,nan,827321.0,100,3194971.36792,134,0.8,184022.0
342.465753425,3420.04315514,3420.04315514,nan,3420.04315514,4710.26,,0.0191977,1,15883.5,50000,8.34362,7.53375413838,,4093690.43596,19664.6,4.09001e-07,3.80517e-05,nan,806800.0,100,4093690.43596,146,0.8,4209.5
316.455696203,3160.31002268,3160.31002268,nan,3160.31002268,4715.23,,0.0806372,1,16513.0,50000,7236.19,11.9870532563,,3687496.70707,1.16276e+11,2.74543e-06,3.51617e-05,nan,785557.0,100,3687496.70707,158,0.8,1.65949e+07
409.836065574,4095.77106435,4095.77106435,nan,4095.77106435,nan,,0.00100985,1,nan,50000,2.30726,4.37516452415,,2039206.30127,10.432,4.06359e-09,4.55373e-05,nan,nan,100,2039206.30127,122,0.8,51.1665
378.787878788,3784.69306763,3784.69306763,nan,3784.69306763,4715.21,,0.000851944,1,11415.6,50000,2.75408,6.45155257987,,2369166.3015,18.1089,4.2291e-09,4.20875e-05,nan,838613.0,100,2369166.3015,132,0.8,55.7485
328.947368421,3285.43809645,3285.43809645,nan,3285.43809645,4714.71,,0.0376474,1,15497.2,50000,6.97085,12.0389725612,,3991794.17044,22630.9,6.22155e-07,3.65497e-05,nan,810788.0,100,3991794.17044,152,0.8,7180.21
373.134328358,3728.0690951,3728.0690951,nan,3728.0690951,4706.03,,0.0833037,1,14270.4,50000,4996.26,11.9999989571,,3239620.75414,5.01163e+10,3.45091e-06,4.14594e-05,nan,820204.0,100,3239620.75414,134,0.8,1.00389e+07
280.898876404,2803.39485058,2803.39485058,nan,2803.39485058,4690.39,,0.0833332,1,18273.9,50000,4.57029e+06,11.9999997839,,4422354.46357,5.57505e+16,2.60002e-06,3.1211e-05,nan,767196.0,100,4422354.46357,178,0.8,1.22027e+10
301.204819277,3006.92578205,3006.92578205,nan,3006.92578205,4694.66,,0.000911712,1,17934.9,50000,5.31263,3.76429106364,,4505400.31353,138.402,5.49241e-09,3.34672e-05,nan,780817.0,100,4505400.31353,166,0.8,144.727
324.675324675,3241.85623438,3241.85623438,nan,3241.85623438,4690.28,,0.0331296,1,16318.4,50000,8.1018,9.95995181156,,3055558.40353,20206.8,4.00633e-07,3.6075e-05,nan,776177.0,100,3055558.40353,154,0.8,7440.32
409.836065574,4095.79346396,4095.79346396,nan,4095.79346396,4715.45,,0.1,1,9228.35,50000,1.33462e+07,9.99999885681,,1596870.58858,3.90992e+17,4.55187e-06,4.55373e-05,nan,852521.0,100,1596870.58858,122,0.8,2.93082e+10
168.918918919,1682.26680202,1682.26680202,nan,1682.26680202,4716.01,,0.00103556,1,26721.1,50000,12.2554,27.193431967,,4707048.36449,1845.04,4.32736e-09,1.87688e-05,nan,660754.0,100,4707048.36449,296,0.8,676.188
178.571428571,1778.49524765,1778.49524765,nan,1778.49524765,4688.97,,0.0996775,1,25369.4,50000,5579.11,9.99999584156,,3959099.87292,1.55839e+11,1.971e-06,1.98413e-05,nan,666982.0,100,3959099.87292,280,0.8,2.8028e+07
347.222222222,3468.52284777,3468.52284777,nan,3468.52284777,4715.35,,0.000622049,1,14304.6,50000,3.24184,3.96777211077,,3807222.43888,29.753,4.21384e-09,3.85803e-05,nan,819329.0,100,3807222.43888,144,0.8,52.2698
301.204819277,3007.43719058,3007.43719058,nan,3007.43719058,4715.29,,0.0998003,1,18630.3,50000,2238.07,10.0000029914,,4635923.62702,1.49025e+10,3.33236e-06,3.34672e-05,nan,782656.0,100,4635923.62702,166,0.8,6.67399e+06
454.545454545,4543.66346335,4543.66346335,nan,4543.66346335,4748.07,3.71402e-10,0.000508995,1,9876.03,50000,1.14612,1.75570642604,8.42831e-06,2083435.92465,0.457621,8.88614e-10,5.05051e-05,nan,876651.0,100,2083435.92465,110,0.8,11.5508
320.512820513,3199.55398438,3199.55398438,nan,3199.55398438,4664.15,,0.000743414,1,14868.0,50000,5.42487,2.94877239463,,3385528.31521,160.218,6.9046e-09,3.56125e-05,nan,794060.0,100,3385528.31521,156,0.8,113.245
367.647058824,3673.12855529,3673.12855529,nan,3673.12855529,4731.56,,0.011406,1,13271.8,50000,2.46412,12.1519793452,,3750741.50231,247.577,6.80402e-08,4.08497e-05,nan,836798.0,100,3750741.50231,136,0.8,688.03
373.134328358,3726.40826194,3726.40826194,nan,3726.40826194,4647.61,,0.0800476,1,11781.9,50000,384691.0,12.0000037201,,2509328.16886,2.74878e+14,3.19273e-06,4.14594e-05,nan,822424.0,100,2509328.16886,134,0.8,7.42741e+08
308.641975309,3080.62636519,3080.62636519,nan,3080.62636519,4666.69,,0.0825767,1,16093.4,50000,1215.71,11.9999989174,,3579738.53722,3.52519e+09,2.80511e-06,3.42936e-05,nan,785569.0,100,3579738.53722,162,0.8,2.92734e+06
409.836065574,4094.89259318,4094.89259318,nan,4094.89259318,4701.89,1.54994e-24,0.0833318,1,10279.4,50000,110041.0,11.9999983129,3.74542e-15,2143451.74528,2.21476e+13,3.79274e-06,4.55373e-05,nan,850224.0,100,2143451.74528,122,0.8,2.01371e+08
378.787878788,3784.69305976,3784.69305976,nan,3784.69305976,4724.01,,0.00300712,1,13534.4,50000,2.21211,10.1756945692,,3390566.81608,21.4222,7.75461e-09,4.20875e-05,nan,832127.0,100,3390566.81608,132,0.8,158.053
301.204819277,3006.89077676,3006.89077676,nan,3006.89077676,4694.98,,0.00148566,1,17006.5,50000,5.54638,4.55089603723,,3866642.1242,165.405,6.02236e-09,3.34672e-05,nan,776357.0,100,3866642.1242,166,0.8,246.212
342.465753425,3420.83576645,3420.83576645,nan,3420.83576645,4730.72,,0.0833231,1,16098.5,50000,23415.1,11.9999999206,,4393583.51541,1.1999e+12,3.16887e-06,3.80517e-05,nan,811910.0,100,4393583.51541,146,0.8,5.12727e+07
446.428571429,4462.38076603,4462.38076603,nan,4462.38076603,4732.36,4.07213e-28,0.000236892,1,6647.59,50000,1.40973,2.80913711249,1.15731e-23,1227336.47208,1.44777,1.79244e-09,4.96032e-05,nan,876977.0,100,1227336.47208,112,0.8,6.73251
454.545454545,4543.6125026,4543.6125026,nan,4543.6125026,4735.04,2.72301e-17,0.000232456,1,7285.19,50000,1.41794,2.43677809794,7.64488e-13,974818.441528,1.19153,1.51169e-09,5.05051e-05,nan,873051.0,100,974818.441528,110,0.8,6.52624
352.112676056,3515.90029598,3515.90029598,nan,3515.90029598,4664.05,,0.000594865,1,12813.2,50000,5.91854,3.14539852586,,2470944.41426,171.015,7.47279e-09,3.91236e-05,nan,807736.0,100,2470944.41426,142,0.8,89.99
454.545454545,4542.75475528,4542.75475528,nan,4542.75475528,4719.22,2.90925e-30,0.000194028,1,5396.45,50000,1.69266,2.34268615925,9.75024e-26,575251.102725,2.904,2.58541e-09,5.05051e-05,nan,875423.0,100,575251.102725,110,0.8,6.50278
284.090909091,2835.40106193,2835.40106193,nan,2835.40106193,4689.83,,0.0849686,1,18263.2,50000,42.5068,10.0001602366,,4733454.42162,4.13122e+06,2.27819e-06,3.15657e-05,nan,777119.0,100,4733454.42162,176,0.8,114420.0
373.134328358,3728.09371642,3728.09371642,nan,3728.09371642,4706.78,,0.00213706,1,11884.7,50000,2.01988,5.52642777091,,2512353.14915,17.4781,7.3636e-09,4.14594e-05,nan,834635.0,100,2512353.14915,134,0.8,104.116
357.142857143,3567.94703689,3567.94703689,nan,3567.94703689,4734.95,,0.00147133,1,16684.5,50000,2.59574,9.40100938143,,4556850.97428,18.9291,4.42392e-09,3.96825e-05,nan,817553.0,100,4556850.97428,140,0.8,96.2437
403.225806452,4029.49832389,4029.49832389,nan,4029.49832389,4731.94,7.37517e-20,0.00047443,1,12188.3,50000,1.75264,2.75470033908,2.88509e-15,2954116.66478,3.73442,2.44033e-09,4.48029e-05,nan,846984.0,100,2954116.66478,124,0.8,18.5592
446.428571429,4462.31925791,4462.31925791,nan,4462.31925791,4732.24,1.80114e-22,0.000286868,1,7277.98,50000,1.31797,2.9930000763,4.78569e-18,1073079.87125,1.25749,1.78119e-09,4.96032e-05,nan,871326.0,100,1073079.87125,112,0.8,7.62219
378.787878788,3784.72838451,3784.72838451,nan,3784.72838451,4732.2,,0.000595173,1,13967.1,50000,2.10406,3.2160808593,,3736121.11894,7.23189,2.89364e-09,4.20875e-05,nan,834978.0,100,3736121.11894,132,0.8,29.7541
347.222222222,3468.46041636,3468.46041636,nan,3468.46041636,4715.16,,0.000867515,1,15348.3,50000,3.0759,4.05510402315,,3856918.75397,27.958,4.39838e-09,3.85802e-05,nan,813666.0,100,3856918.75397,144,0.8,69.1645
454.545454545,4543.62614452,4543.62614452,nan,4543.62614452,4735.11,2.78293e-18,0.000368127,1,9044.87,50000,1.25209,1.99988637188,6.89925e-14,1817300.02418,0.81528,1.3265e-09,5.05051e-05,nan,876153.0,100,1817300.02418,110,0.8,9.12636
446.428571429,4462.2615785,4462.2615785,nan,4462.2615785,4732.21,8.13837e-18,0.000274079,1,7309.01,50000,1.37353,2.77649207494,2.25355e-13,1220239.42567,1.38387,1.80484e-09,4.96032e-05,nan,873643.0,100,1220239.42567,112,0.8,7.58937
373.134328358,3728.08853867,3728.08853867,nan,3728.08853867,4734.69,,0.0823806,1,15495.3,50000,143.873,12.0003490286,,4657201.58085,4.06411e+07,3.37482e-06,4.14594e-05,nan,831542.0,100,4657201.58085,134,0.8,285879.0
403.225806452,4028.51551985,4028.51551985,nan,4028.51551985,4712.04,,0.0683048,1,10338.0,50000,5.73346,10.006167116,,2656761.57875,34209.1,2.08891e-06,4.48029e-05,nan,856747.0,100,2656761.57875,124,0.8,8741.03
320.512820513,3200.81635162,3200.81635162,nan,3200.81635162,4681.95,,0.00185214,1,17555.9,50000,2.13149,13.0052382111,,4086253.9313,20.5371,5.73294e-09,3.56125e-05,nan,773346.0,100,4086253.9313,156,0.8,110.855
403.225806452,4028.65427582,4028.65427582,nan,4028.65427582,4711.71,1.73415e-29,0.0954485,1,10583.0,50000,44.8167,10.0015261161,1.73469e-23,2437040.75282,4.08244e+06,4.07992e-06,4.48029e-05,nan,850749.0,100,2437040.75282,124,0.8,95478.1
373.134328358,3728.12536248,3728.12536248,nan,3728.12536248,4731.07,,0.0173944,1,13992.1,50000,4.32671,31.9852235533,,3821453.86166,4201.5,3.85774e-07,4.14594e-05,nan,835086.0,100,3821453.86166,134,0.8,1815.29
373.134328358,3728.08055283,3728.08055283,nan,3728.08055283,4730.68,,0.00195853,1,13209.2,50000,2.2264,4.22459799782,,3558391.00892,13.8687,4.80923e-09,4.14594e-05,nan,838800.0,100,3558391.00892,134,0.8,105.174
