MinNormIw,MinVanillaIw,VarJ,AvgVanillaIw,VarNormIw,VarVanillaIw,AvgEpLen,VanillaAvgRet,ESSClassic,BatchSize,VarDiscRet,AvgRet,VarRet,AvgDiscRet,AvgNormIw,ESSRenyi,MaxNormIw,J,MaxVanillaIw,eRenyi2,Bound
1.1372156e-14,9.948952e-13,212.38652,0.87485194,0.00016432526,1.2576895,200.0,-2314.3654119311004,38.068846192672055,100,5635865.156847778,-2314.3654119311004,5635865.156847778,-2314.3654119311004,0.01,38.00130521488887,0.042107757,-75.291885,3.6838052,2.6314886,-861.6485
0.00013650529,0.01316864,57.358913,0.9646982,1.574546e-05,0.14653395,200.0,-130.93621624188293,86.5141680026619,100,358717.0171200698,-130.93621624188293,358717.0171200698,-130.93621624188293,0.01,88.96082348760328,0.014075143,-18.686335,1.3578265,1.1240903,-326.40295
0.0008635436,0.084628,28.009607,0.9800085,3.8091082e-06,0.036583308,200.0,-40.05101675039317,96.36603877962595,100,95536.09416905766,-40.05101675039317,95536.09416905766,-40.05101675039317,0.009999999,96.86872709884062,0.011769642,-11.823778,1.1534349,1.0323249,-276.82315
0.0010054993,0.0954899,8.691079,0.94967645,3.0970143e-05,0.27931517,200.0,-11.381292149680146,76.53425188359958,100,80.01630031843798,-11.381292149680146,80.01630031843798,-11.381292149680146,0.010000002,75.0632035938244,0.03275532,-10.69488,3.1106954,1.3322107,-13.564114
0.0016421031,0.16017649,8.9724455,0.975435,1.0683574e-05,0.10165138,200.0,-9.939000377857687,90.43494540100562,100,96.81407809843222,-9.939000377857687,96.81407809843222,-9.939000377857687,0.01,92.2395622522987,0.013087686,-9.4115505,1.2766187,1.0841335,-13.467068
0.0089682825,0.86117923,6.640027,0.96024996,3.979883e-06,0.036697704,200.0,-7.785335372120184,96.20928522013818,100,47.864222964401336,-7.785335372120184,47.864222964401336,-7.785335372120184,0.01,93.73630317764044,0.023866989,-7.6031365,2.2918274,1.0668225,-9.668281
0.00021707837,0.041106466,7.382378,0.9468117,3.6068316e-06,0.1293341,200.0,-9.086479456666092,174.8936858037554,200,64.47569521521346,-9.086479456666092,64.47569521521346,-9.086479456666092,0.005,181.0860598341568,0.006961253,-8.571938,1.3181992,1.1044472,-11.894186
0.001522481,0.31029946,7.6700892,1.0190586,1.8048274e-06,0.07497111,200.0,-8.535896819491883,186.59635982351125,200,57.314636500607634,-8.535896819491883,57.314636500607634,-8.535896819491883,0.005,184.88304922958858,0.00763423,-8.399853,1.5559454,1.0817649,-9.962408
,,11.693568,0.8871074,9.411372e-05,2.9625478,200.0,-7.368999833710291,42.143180340806275,200,52.142489230151945,-7.368999833710291,52.142489230151945,-7.368999833710291,0.005,47.2120831660375,0.03346952,-4.56168,5.938212,4.2362037,-7.9409604
0.0010572254,0.21061987,6.937948,0.99609727,9.44769e-07,0.037496362,200.0,-7.223971268437742,192.75218706108586,200,48.484937038878634,-7.223971268437742,48.484937038878634,-7.223971268437742,0.005,193.06489714078447,0.0058641694,-7.1458664,1.1682566,1.0359211,-8.601626
