BatchSize,MinVanillaIw,MaxVanillaIw,VarVanillaIw,AvgRet,Bound,AvgEpLen,J,ESSRenyi,AvgVanillaIw,VarNormIw,MinNormIw,MaxNormIw,IterType,AvgNormIw,VarRet,Delta,AvgDiscRet,VanillaAvgRet,VarJ,VarDiscRet,EpsThisIter,ESSClassic,eRenyi2
100,0.48812723,1.1381893,0.0072475406,4968.42105278837,3477.8616,496.87,4983.5254,99.24909563627867,1.0070615,7.146258e-07,0.0048470446,0.011302083,1,0.01,85687.71603248859,0.1,4968.42105278837,4968.42105278837,143.24023,85687.71603248859,100,99.29747176131347,1.0075659
100,0.9989023,1.0003167,6.2465496e-08,4999.939429112417,3499.94,500.0,4999.94,100.0,0.99998975,6.246551e-12,0.009989126,0.01000327,1,0.01,0.01157632437073553,0.1,4999.939429112417,4999.939429112417,0.10699464,0.01157632437073553,100,100.0000152589468,1.0
100,0.44034997,1.1984375,0.030925363,4905.413797048633,3436.2673,490.58,4957.288,97.25505108766349,0.9994815,3.0957453e-06,0.004405784,0.011990592,1,0.01,330845.7500351482,0.1,4905.413797048633,4905.413797048633,260.93674,330845.7500351482,100,97.02634877099575,1.0282242
100,1.0,1.0,,4999.91125409463,3499.9116,500.0,4999.9116,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.07755470337519778,0.1,4999.91125409463,4999.91125409463,0.2770801,0.07755470337519778,100,100.0,1.0
100,0.41487494,1.2026972,0.027823413,4933.728639032916,3455.9292,493.4,4969.5835,98.2039738820713,0.9815066,2.8881777e-06,0.0042269197,0.0122535825,1,0.010000002,239676.64844291736,0.1,4933.728639032916,4933.728639032916,227.63461,239676.64844291736,100,97.22017815255093,1.0182887
100,0.99968433,1.0001097,4.085701e-09,4999.934986722357,3499.9363,500.0,4999.936,100.0,1.0000033,4.0850724e-13,0.00999681,0.010001063,1,0.01,0.009130753980942107,0.1,4999.934986722357,4999.934986722357,0.09503403,0.009130753980942107,100,99.9999847412639,1.0
100,0.51030314,1.1154034,0.0094565675,4970.744444719983,3479.5486,497.09,4985.021,99.27431334326162,0.99844116,9.4861196e-07,0.0051109986,0.011171449,1,0.01,85264.40838246724,0.1,4970.744444719983,4970.744444719983,149.23196,85264.40838246724,100,99.0696118101432,1.0073099
100,1.0,1.0,,4999.915477109458,3499.9158,500.0,4999.9155,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.028819379865237096,0.1,4999.915477109458,4999.915477109458,0.16890965,0.028819379865237096,100,100.0,1.0
100,0.9985631,1.0003303,6.716558e-08,4999.919820127338,3499.9204,500.0,4999.9204,100.0,0.9999728,6.71669e-12,0.009985902,0.010003575,1,0.01,0.041025839079666414,0.1,4999.919820127338,4999.919820127338,0.20129186,0.041025839079666414,100,99.99998474079824,1.0
100,0.99953747,1.0002065,1.4444152e-08,4999.936087871557,3499.9368,500.0,4999.9365,100.0,0.99999285,1.4444777e-12,0.009995447,0.010002136,1,0.010000002,0.0045440811238915595,0.1,4999.936087871557,4999.936087871557,0.06706783,0.0045440811238915595,100,99.9999771116562,1.0
100,0.24178948,1.2565297,0.029527346,4905.339938403771,3433.187,490.56,4947.687,98.09433867831552,0.9723217,3.1232335e-06,0.002486723,0.012922983,1,0.010000002,444444.27924446523,0.1,4905.339938403771,4905.339938403771,425.12762,444444.27924446523,100,97.0007368316151,1.0194268
100,1.0,1.0,,4999.943329368752,3499.9434,500.0,4999.9434,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.004409048394289169,0.1,4999.943329368752,4999.943329368752,0.06607629,0.004409048394289169,100,100.0,1.0
100,1.0,1.0,,4999.944963050768,3499.9453,500.0,4999.9453,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003318607969041719,0.1,4999.944963050768,4999.944963050768,0.057302542,0.003318607969041719,100,100.0,1.0
100,0.9995509,1.0002726,1.6939353e-08,4999.950792145694,3499.952,500.0,4999.9517,100.0,0.9999967,1.6938721e-12,0.009995542,0.010002759,1,0.01,0.0022809380001795193,0.1,4999.950792145694,4999.950792145694,0.047533125,0.0022809380001795193,100,99.99999237058087,1.0
100,0.90000916,1.0288959,0.0005013706,4994.154097051741,3494.444,499.43,4994.734,99.96135536724854,0.99995226,5.014185e-08,0.009000521,0.01028945,1,0.01,3365.0054096655535,0.1,4994.154097051741,4994.154097051741,52.001663,3365.0054096655535,100,99.95037163860135,1.0003866
100,0.999585,1.0004574,2.793975e-08,4999.9330311728,3499.9336,500.0,4999.9336,100.0,0.99999124,2.793941e-12,0.009995937,0.010004662,1,0.01,0.005152148801879427,0.1,4999.9330311728,4999.9330311728,0.07141762,0.005152148801879427,100,99.99998092634905,1.0
100,0.61927,1.2579718,0.012872678,4942.432886856952,3453.523,494.27,4962.234,98.84854738046768,1.0011152,1.2844016e-06,0.0061858017,0.012565704,1,0.01,254861.5900639558,0.1,4942.432886856952,4942.432886856952,315.88025,254861.5900639558,100,98.74439604001496,1.0116487
100,0.8844747,1.028981,0.00061352894,4994.4310907536665,3494.7686,499.46,4995.071,99.95967584335162,1.0002712,6.1319646e-08,0.008842349,0.01028702,1,0.010000002,3046.931968889932,0.1,4994.4310907536665,4994.4310907536665,48.621193,3046.931968889932,100,99.93931792691286,1.0004034
100,1.0,1.0,,4999.948642473044,3499.9487,500.0,4999.9487,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0032122195690249713,0.1,4999.948642473044,4999.948642473044,0.056398492,0.0032122195690249713,100,100.0,1.0
100,1.0,1.0,,4999.942519940996,3499.9424,500.0,4999.9424,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003333490218973449,0.1,4999.942519940996,4999.942519940996,0.05744068,0.003333490218973449,100,100.0,1.0
100,1.0,1.0,,4999.937733144568,3499.9382,500.0,4999.938,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.004061938251744551,0.1,4999.937733144568,4999.937733144568,0.06341352,0.004061938251744551,100,100.0,1.0
100,0.99930984,1.0002034,2.0413161e-08,4999.943871494622,3499.9443,500.0,4999.9443,100.0,0.9999942,2.0413285e-12,0.009993156,0.0100020915,1,0.009999999,0.0038408552657760824,0.1,4999.943871494622,4999.943871494622,0.061668646,0.0038408552657760824,100,100.00002288832023,1.0
100,0.80135363,1.140127,0.0049884026,4949.943912051611,3453.8599,495.01,4957.527,99.51286360845357,0.99659973,5.0225003e-07,0.008040877,0.011440169,1,0.01,249994.33837456076,0.1,4949.943912051611,4949.943912051611,422.70084,249994.33837456076,100,99.50522851677297,1.0048952
100,0.7648004,1.2070651,0.007304535,4949.942772637104,3455.841,495.01,4961.2393,99.28410084156943,1.0091513,7.172655e-07,0.007578649,0.01196119,1,0.01,249994.22319023145,0.1,4949.942772637104,4949.942772637104,385.98398,249994.22319023145,100,99.29490935243037,1.0072106
100,1.0,1.0,,4999.934753729012,3499.935,500.0,4999.935,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0030456816772399045,0.1,4999.934753729012,4999.934753729012,0.05489239,0.0030456816772399045,100,100.0,1.0
100,1.0,1.0,,4999.943975451073,3499.9443,500.0,4999.9443,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0028143075985715953,0.1,4999.943975451073,4999.943975451073,0.052809373,0.0028143075985715953,100,100.0,1.0
100,1.0,1.0,,4999.940895612153,3499.9412,500.0,4999.941,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0039044179342038825,0.1,4999.940895612153,4999.940895612153,0.062177032,0.0039044179342038825,100,100.0,1.0
100,1.0,1.0,,4999.936380707883,3499.9365,500.0,4999.9365,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0050022154134500285,0.1,4999.936380707883,4999.936380707883,0.07036021,0.0050022154134500285,100,100.0,1.0
100,0.7027415,1.0587535,0.0029195263,4985.543658665254,3487.9229,498.57,4989.822,99.74730848638485,0.9997555,2.9209548e-07,0.007029134,0.010590125,1,0.009999999,20736.140071940074,0.1,4985.543658665254,4985.543658665254,101.01578,20736.140071940074,100,99.71168633512245,1.0025333
100,1.0,1.0,,4999.944432345825,3499.9448,500.0,4999.945,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0038042024480741134,0.1,4999.944432345825,4999.944432345825,0.061350375,0.0038042024480741134,100,100.0,1.0
100,0.44645798,1.1639296,0.012574982,4947.105512666416,3462.5562,494.75,4971.878,98.76854395717608,1.0062155,1.242011e-06,0.004437002,0.011567399,1,0.010000003,128861.40936763803,0.1,4947.105512666416,4947.105512666416,177.96191,128861.40936763803,100,98.78530861675242,1.0124681
100,0.9979322,1.0012054,3.1563928e-07,4999.946941347701,3499.947,500.0,4999.9473,99.99998807907247,1.0000066,3.156327e-11,0.009979256,0.010011989,1,0.010000002,0.004335865866842826,0.1,4999.946941347701,4999.946941347701,0.06545781,0.004335865866842826,100,99.99997711197051,1.0000001
100,0.99388343,1.0013858,1.3249252e-06,4999.945141098924,3499.9453,500.0,4999.946,99.99992847447743,0.9998888,1.3252206e-10,0.00993994,0.010014972,1,0.01,0.003664864716152013,0.1,4999.945141098924,4999.945141098924,0.06014691,0.003664864716152013,100,99.99987791621909,1.0000007
100,1.0,1.0,,4999.940736485598,3499.941,500.0,4999.941,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.004878928808130022,0.1,4999.940736485598,4999.940736485598,0.06950097,0.004878928808130022,100,100.0,1.0
100,0.46677405,1.1377733,0.0127790235,4957.246458247717,3471.5344,495.74,4979.922,98.89098754379806,0.9952349,1.2901687e-06,0.0046900893,0.011432208,1,0.01,182354.15322680428,0.1,4957.246458247717,4957.246458247717,200.35545,182354.15322680428,100,98.73884914774814,1.0112145
100,0.9022268,1.1087333,0.002166741,4949.947877163753,3451.789,495.01,4953.549,99.76576724221285,0.9905178,2.208424e-07,0.009108637,0.011193472,1,0.01,249994.7386816851,0.1,4949.947877163753,4949.947877163753,462.0092,249994.7386816851,100,99.78185884556723,1.0023478
100,0.9990628,1.0003219,4.2257458e-08,4999.9379837542665,3499.9385,500.0,4999.9385,100.0,0.99998593,4.2258705e-12,0.009990768,0.010003359,1,0.010000002,0.0043016603427457984,0.1,4999.9379837542665,4999.9379837542665,0.065241754,0.0043016603427457984,100,99.99999618524929,1.0
100,1.0,1.0,,4999.947313591095,3499.9473,500.0,4999.9473,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0021814774161265445,0.1,4999.947313591095,4999.947313591095,0.046466008,0.0021814774161265445,100,100.0,1.0
100,1.0,1.0,,4999.956629002141,3499.957,500.0,4999.957,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0025406610585471364,0.1,4999.956629002141,4999.956629002141,0.05016676,0.0025406610585471364,100,100.0,1.0
100,1.0,1.0,,4999.954125177265,3499.954,500.0,4999.954,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003286233686082919,0.1,4999.954125177265,4999.954125177265,0.057040613,0.003286233686082919,100,100.0,1.0
100,0.9990313,1.00032,3.8626983e-08,4999.936623042656,3499.937,500.0,4999.937,100.0,0.9999913,3.8626203e-12,0.0099904,0.010003286,1,0.009999998,0.0071073673133663605,0.1,4999.936623042656,4999.936623042656,0.08384599,0.0071073673133663605,100,100.00001525892353,1.0
100,1.0,1.0,,4999.955184772869,3499.955,500.0,4999.955,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0028602291373087084,0.1,4999.955184772869,4999.955184772869,0.053218916,0.0028602291373087084,100,100.0,1.0
100,1.0,1.0,,4999.951341447251,3499.9514,500.0,4999.951,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003010562143863647,0.1,4999.951341447251,4999.951341447251,0.054599494,0.003010562143863647,100,100.0,1.0
100,0.97631407,1.0045749,1.5278009e-05,4999.253522755516,3499.2622,499.94,4999.2705,99.99887944523479,0.9998695,1.5281999e-09,0.009764414,0.0100470595,1,0.01,48.96525605354724,0.1,4999.253522755516,4999.253522755516,6.8000402,48.96525605354724,100,99.99847393946425,1.0000112
100,0.9993628,1.0022203,2.396677e-07,4999.920961919666,3499.9216,500.0,4999.9214,99.99998807907247,1.0000641,2.3963848e-11,0.009992988,0.010021561,1,0.010000002,0.031850264156695555,0.1,4999.920961919666,4999.920961919666,0.17793433,0.031850264156695555,100,99.99996185548282,1.0000001
100,0.6244603,1.0756652,0.004454159,4975.238336775729,3480.5786,497.54,4984.4688,99.48332429058932,0.99692374,4.4816892e-07,0.006263872,0.010789844,1,0.01,61011.41104476492,0.1,4975.238336775729,4975.238336775729,154.52867,61011.41104476492,100,99.55827195568426,1.0051936
100,1.0,1.0,,4999.938994271911,3499.939,500.0,4999.939,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.006279600868082558,0.1,4999.938994271911,4999.938994271911,0.07882528,0.006279600868082558,100,100.0,1.0
100,1.0,1.0,,4999.942372296393,3499.9429,500.0,4999.943,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003133946986022471,0.1,4999.942372296393,4999.942372296393,0.055691786,0.003133946986022471,100,100.0,1.0
100,0.99975234,1.0004597,1.1670159e-08,4999.943828391966,3499.9443,500.0,4999.9443,100.0,1.0000072,1.1670547e-12,0.009997453,0.010004526,1,0.010000002,0.003009496365920207,0.1,4999.943828391966,4999.943828391966,0.05458265,0.003009496365920207,100,99.9999694826454,1.0
100,0.9996255,1.0005192,2.7609186e-08,4999.937081332824,3499.938,500.0,4999.938,100.0,0.9999821,2.7608653e-12,0.009996434,0.01000537,1,0.009999999,0.0036618870369649267,0.1,4999.937081332824,4999.937081332824,0.060220093,0.0036618870369649267,100,100.00001525906323,1.0
100,0.9996587,1.0000674,3.685186e-09,4999.935370456144,3499.9363,500.0,4999.936,100.0,1.0000042,3.6850826e-13,0.0099965455,0.010000632,1,0.01,0.0104058545863779,0.1,4999.935370456144,4999.935370456144,0.101469986,0.0104058545863779,100,100.00000381468166,1.0
100,0.9986062,1.0005978,8.805828e-08,4999.9418781636405,3499.9426,500.0,4999.9424,100.0,1.0000157,8.805522e-12,0.009985904,0.010005821,1,0.009999999,0.004595081825288376,0.1,4999.9418781636405,4999.9418781636405,0.06738417,0.004595081825288376,100,99.99999237072639,1.0
100,0.99869615,1.0006002,8.6427576e-08,4999.945307467282,3499.9458,500.0,4999.946,100.0,0.99996275,8.6434375e-12,0.009987334,0.010006375,1,0.010000002,0.002764564029524003,0.1,4999.945307467282,4999.945307467282,0.052314214,0.002764564029524003,100,99.99997329613026,1.0
100,0.9990419,1.0014707,1.4905312e-07,4999.947204678561,3499.9482,500.0,4999.948,99.99998807907247,1.000008,1.4904866e-11,0.00999034,0.010014627,1,0.010000002,0.003713633039337519,0.1,4999.947204678561,4999.947204678561,0.06066403,0.003713633039337519,100,99.99996566800586,1.0000001
100,1.0,1.0,,4999.937972686037,3499.938,500.0,4999.938,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003888599277765076,0.1,4999.937972686037,4999.937972686037,0.06204865,0.003888599277765076,100,100.0,1.0
100,1.0,1.0,,4999.949420126095,3499.9497,500.0,4999.9497,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003865401747665612,0.1,4999.949420126095,4999.949420126095,0.061855923,0.003865401747665612,100,100.0,1.0
100,0.9991591,1.0005144,1.034515e-07,4999.943423738494,3499.9443,500.0,4999.9443,99.99998807907247,0.9999896,1.0345392e-11,0.009991694,0.010005248,1,0.010000002,0.0025779274609663565,0.1,4999.943423738494,4999.943423738494,0.05052399,0.0025779274609663565,100,99.99998474105436,1.0000001
100,0.9994367,1.0009131,6.234737e-08,4999.946134920976,3499.9468,500.0,4999.947,99.99998807907247,1.0000029,6.2347393e-12,0.009994337,0.0100091025,1,0.010000002,0.0032454203275376057,0.1,4999.946134920976,4999.946134920976,0.056654185,0.0032454203275376057,100,99.99998855594237,1.0000001
100,0.99971133,1.0012519,5.4571252e-08,4999.926389614393,3499.9268,500.0,4999.927,100.0,1.0000288,5.456905e-12,0.009996825,0.010012231,1,0.009999999,0.004757027560177678,0.1,4999.926389614393,4999.926389614393,0.06865989,0.004757027560177678,100,100.00000762917495,1.0
100,1.0,1.0,,4999.949838485573,3499.9497,500.0,4999.9497,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.002446160759297161,0.1,4999.949838485573,4999.949838485573,0.049196,0.002446160759297161,100,100.0,1.0
100,1.0,1.0,,4999.93655466231,3499.936,500.0,4999.936,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.004140201120065094,0.1,4999.93655466231,4999.93655466231,0.06400111,0.004140201120065094,100,100.0,1.0
100,1.0,1.0,,4999.944728839662,3499.9448,500.0,4999.945,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003753683547226058,0.1,4999.944728839662,4999.944728839662,0.06095348,0.003753683547226058,100,100.0,1.0
100,1.0,1.0,,4999.949292153105,3499.95,500.0,4999.9497,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0027713119121964974,0.1,4999.949292153105,4999.949292153105,0.052363515,0.0027713119121964974,100,100.0,1.0
100,1.0,1.0,,4999.943285062547,3499.9434,500.0,4999.9434,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003446042493443384,0.1,4999.943285062547,4999.943285062547,0.058398437,0.003446042493443384,100,100.0,1.0
100,1.0,1.0,,4999.947040655546,3499.9463,500.0,4999.9463,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.002867178157901595,0.1,4999.947040655546,4999.947040655546,0.053276207,0.002867178157901595,100,100.0,1.0
100,1.0,1.0,,4999.945615664563,3499.9458,500.0,4999.946,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.004609125743254622,0.1,4999.945615664563,4999.945615664563,0.06758483,0.004609125743254622,100,100.0,1.0
100,0.9997003,1.000136,1.0451118e-08,4999.946038820531,3499.947,500.0,4999.947,100.0,0.9999811,1.045101e-12,0.009997192,0.0100015495,1,0.010000002,0.0035466120404640416,0.1,4999.946038820531,4999.946038820531,0.05925116,0.0035466120404640416,100,99.99999237046154,1.0
100,0.99825394,1.0040158,1.200495e-06,4999.952852460501,3499.9531,500.0,4999.9536,99.99994039539075,1.0001136,1.2002277e-10,0.009981406,0.010039018,1,0.01,0.002325868931384261,0.1,4999.952852460501,4999.952852460501,0.047985673,0.002325868931384261,100,99.99988938643696,1.0000006
100,1.0,1.0,,4999.946568668712,3499.947,500.0,4999.947,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0034473383848278695,0.1,4999.946568668712,4999.946568668712,0.058409438,0.0034473383848278695,100,100.0,1.0
100,0.9995539,1.0013667,1.2929517e-07,4999.941018044285,3499.9414,500.0,4999.9414,99.99998807907247,1.0000328,1.292908e-11,0.009995211,0.010013339,1,0.010000002,0.004065111018816228,0.1,4999.941018044285,4999.941018044285,0.063468136,0.004065111018816228,100,99.99998092714212,1.0000001
100,0.6575673,1.0983416,0.005954712,4983.049288544792,3486.2092,498.32,4988.704,99.6681770267483,0.98823553,6.097331e-07,0.0066539533,0.011114168,1,0.01,28560.43191039017,0.1,4983.049288544792,4983.049288544792,112.267815,28560.43191039017,100,99.39999231023519,1.0033293
100,0.99894905,1.0005697,6.522611e-08,4999.957718379924,3499.958,500.0,4999.958,100.0,0.9999897,6.522832e-12,0.009989593,0.0100058,1,0.01,0.00222040990793566,0.1,4999.957718379924,4999.957718379924,0.04686928,0.00222040990793566,100,100.0,1.0
100,0.9973415,1.0041829,1.2672274e-06,4999.94825731067,3499.948,500.0,4999.9487,99.99990463265931,1.0001075,1.2669557e-10,0.009972343,0.01004075,1,0.010000002,0.0039184326940331525,0.1,4999.94825731067,4999.94825731067,0.062231965,0.0039184326940331525,100,99.99985124296373,1.000001
100,0.9998201,1.000085,1.8766229e-09,4999.9481708624735,3499.949,500.0,4999.9487,100.0,0.9999923,1.8770525e-13,0.009998278,0.010000927,1,0.010000002,0.0027709435523570174,0.1,4999.9481708624735,4999.9481708624735,0.052390195,0.0027709435523570174,100,99.9999847410951,1.0
100,1.0,1.0,,4999.948513147789,3499.9487,500.0,4999.9487,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.003965805830039756,0.1,4999.948513147789,4999.948513147789,0.062653676,0.003965805830039756,100,100.0,1.0
100,0.9996433,1.001466,6.2793205e-08,4999.95252058974,3499.9531,500.0,4999.953,100.0,1.0000105,6.278906e-12,0.009996328,0.0100145545,1,0.010000002,0.002795612835693275,0.1,4999.95252058974,4999.95252058974,0.052608877,0.002795612835693275,100,99.99998855602968,1.0
100,0.99928856,1.0003914,3.4552855e-08,4999.942578591035,3499.9429,500.0,4999.943,100.0,0.9999902,3.4553172e-12,0.009992983,0.010004011,1,0.01,0.005261038642620626,0.1,4999.942578591035,4999.942578591035,0.07214872,0.005261038642620626,100,99.9999923705314,1.0
100,1.0,1.0,,4999.948408683283,3499.9487,500.0,4999.9487,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0030101529719613576,0.1,4999.948408683283,4999.948408683283,0.05458436,0.0030101529719613576,100,100.0,1.0
100,1.0,1.0,,4999.934875899199,3499.935,500.0,4999.935,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.005880546228530301,0.1,4999.934875899199,4999.934875899199,0.076323576,0.005880546228530301,100,100.0,1.0
100,1.0,1.0,,4999.9394621265255,3499.9395,500.0,4999.9395,100.0,1.0,3.5044917e-18,0.01,0.01,1,0.009999998,0.0038188730622632314,0.1,4999.9394621265255,4999.9394621265255,0.06149997,0.0038188730622632314,100,100.0,1.0
