VarianceInit,StdIW,J_sample_variance,MinIW,Bound,OptimizationReturnMean,MeanIW,InitialReturnStd,ESSRenyi,InitialReturnMin,StdIWNorm,EpLenMean,ReturnMeanIW,ReturnStepMaxmin,MinIWNorm,OptimizationReturnMin,MeanEntropy,MaxIW,TimestepsSoFar,InitialReturnMean,EmpiricalD2,ESSClassic,LearnableVariance,OptimizationReturnMax,EpRewMean,TimeElapsed,InitialBound,ReturnStepMax,EpThisIter,InitialReturnMax,MaxIWNorm,Weights,MeanIWNorm,EpisodesSoFar,Iteration
-1,0.39570227,76018.72,0.38458985,114.56683,157.70006,1.0767325,104.24576,90.426125,194.25151,0.0039570224,38.01,386.91452,9.359699,0.0038458984,,0.8289233,3.4961188,68416,351.95157,1.1058751,88.101204,True,669.024,351.95156972198026,309.605171918869,92.96893,9.359699,100,863.2755,0.034961186,[-0.082  0.119 -0.069  0.017 -0.039  0.131  0.038 -0.349  0.     0.  0.    -0.575],0.010767325,2400,24
-1,0.5197825,109427.234,0.3804003,129.73004,185.91309,1.1411687,140.84227,80.656525,192.54587,0.005197825,40.88,449.97238,9.359803,0.003804003,,0.8359805,3.3073738,72504,378.45895,1.2398252,82.818184,True,766.1421,378.4589333692136,323.702271938324,90.85254,9.359803,100,958.6879,0.03307374,[-0.094  0.115 -0.073  0.015 -0.043  0.111  0.024 -0.342  0.     0.  0.    -0.59 ],0.011411687,2500,25
-1,0.5208315,98301.08,0.2687777,150.29694,170.5395,1.0843567,124.990166,87.2842,193.85202,0.0052083144,39.33,411.66757,9.35985,0.002687777,,0.800501,4.8141117,76437,364.39157,1.1456827,81.25448,True,620.1085,364.391531409551,336.71751403808594,120.203384,9.35985,100,813.9606,0.048141114,[-0.094  0.113 -0.079  0.022 -0.034  0.119  0.019 -0.371  0.     0.  0.    -0.583],0.010843566,2600,26
-1,0.31580308,67218.26,0.40626705,33.61023,176.04582,1.0654821,137.30757,94.84449,202.44986,0.0031580308,40.85,398.61252,9.359965,0.0040626703,,0.8074753,2.517555,80522,378.4957,1.0543575,91.92447,True,982.44666,378.49568094519833,354.6363432407379,23.026703,9.359965,100,1184.8965,0.02517555,[-0.062  0.099 -0.073  0.025 -0.029  0.116  0.02  -0.368  0.     0.  0.    -0.618],0.010654821,2700,27
-1,0.075371265,60830.34,0.7512786,161.99492,146.67342,1.0028702,105.972115,99.38035,220.67337,0.00075371267,39.67,369.26938,9.359947,0.0075127855,,0.80478597,1.1341678,84489,367.3468,1.0062351,99.438354,True,468.09756,367.34679111246,372.1369080543518,160.7155,9.359947,100,688.77094,0.011341678,[-0.046  0.104 -0.072  0.02  -0.033  0.126  0.033 -0.364  0.     0.  0.    -0.611],0.010028702,2800,28
-1,0.8236364,139506.66,0.28331083,163.97964,195.24985,1.1517326,130.11421,76.22013,184.69357,0.008236364,41.03,448.36426,9.359922,0.0028331082,,0.78259283,5.8189335,88592,379.94345,1.3119893,66.16345,True,642.9049,379.94341231334124,388.11245822906494,131.66388,9.359922,100,827.5985,0.058189332,[-0.042  0.1   -0.075  0.017 -0.035  0.123  0.029 -0.369  0.     0.  0.    -0.614],0.011517327,2900,29
-1,1.4553562,522993.84,0.06287589,233.07834,166.67734,1.2629243,128.51605,50.7607,211.45932,0.014553562,40.87,556.85706,9.359985,0.00062875886,,0.7608245,9.533737,92679,378.13663,1.9700279,42.956127,True,557.4778,378.13666028708116,401.019921541214,147.45554,9.359985,100,768.93713,0.09533737,[-0.046  0.1   -0.085  0.018 -0.031  0.111 -0.001 -0.367  0.     0.  0.    -0.636],0.012629244,3000,30
-1,1.3413383,178228.33,0.34481484,205.18765,134.48021,1.2727607,109.27814,71.632324,239.60112,0.013413383,40.39,470.87924,9.359859,0.0034481483,,0.7932333,12.940952,96718,374.08136,1.3960178,47.378433,True,509.96698,374.0813422295234,414.4540967941284,149.2109,9.359859,100,749.5681,0.12940952,[-0.033  0.108 -0.089  0.022 -0.023  0.131  0.025 -0.4    0.     0.  0.    -0.658],0.012727606,3100,31
-1,0.5220161,141715.16,0.12406312,167.06613,211.409,1.1147159,140.54813,83.64504,193.26135,0.0052201613,43.68,479.12585,9.35988,0.0012406312,,0.77966315,4.4043303,101086,404.67038,1.1955281,82.014244,True,758.0805,404.6703702560497,429.4331359863281,119.26785,9.35988,100,951.34186,0.044043303,[ 0.001  0.101 -0.08   0.036 -0.012  0.145  0.048 -0.397  0.     0.  0.    -0.626],0.011147158,3200,32
-1,0.5361501,124517.7,0.27342966,224.43295,187.01453,1.090478,130.88922,81.14512,231.24352,0.0053615007,45.13,481.35254,9.359947,0.0027342965,,0.7532362,3.7751822,105599,418.258,1.23236,80.5325,True,540.20544,418.2580359192047,444.18340134620667,186.82335,9.359947,100,771.449,0.03775182,[-0.005  0.097 -0.088  0.026 -0.02   0.131  0.028 -0.421  0.     0.  0.    -0.639],0.010904781,3300,33
-1,0.66376615,128050.65,0.067456916,231.10068,217.16628,1.1435796,136.15977,74.63697,202.43929,0.0066376613,45.29,496.20477,9.359942,0.00067456916,,0.75134313,5.2480226,110128,419.6056,1.3398186,74.80008,True,560.996,419.6055572459549,458.7280843257904,190.575,9.359942,100,763.43524,0.052480225,[-0.005  0.092 -0.094  0.025 -0.017  0.138  0.016 -0.45   0.     0.  0.    -0.666],0.011435797,3400,34
-1,0.8967838,144201.92,0.038694344,208.97342,186.09262,1.21372,123.03904,72.398926,222.04256,0.008967838,44.07,490.8556,9.359921,0.00038694343,,0.74434423,5.625248,114535,408.13516,1.381236,64.685905,True,577.44635,408.1351689308692,472.7922649383545,168.28851,9.359921,100,799.4889,0.05625248,[ 0.01   0.09  -0.1    0.018 -0.027  0.16   0.018 -0.471  0.     0.  0.    -0.668],0.012137199,3500,35
-1,0.28734973,79173.27,0.5714937,208.82718,214.11963,1.0460637,133.16624,92.319664,212.0452,0.002873497,46.01,448.55157,9.359908,0.0057149366,,0.75290966,2.177047,119136,426.1648,1.0831928,92.98364,True,555.7372,426.16481453872314,487.9686598777771,195.83011,9.359908,100,767.78235,0.02177047,[ 2.316e-03  8.127e-02 -1.019e-01  2.663e-02 -1.785e-02  1.384e-01  5.507e-04 -4.478e-01  0.000e+00  0.000e+00  0.000e+00 -6.746e-01],0.010460637,3600,36
-1,0.22437683,90784.41,0.5913692,126.62668,177.00908,1.0483241,138.74825,94.95311,240.29718,0.0022437682,45.03,441.04797,9.359897,0.005913692,,0.7490488,1.7927549,123639,417.30627,1.0531514,95.61963,True,780.98395,417.30625668455366,501.3160195350647,110.921936,9.359897,100,1021.2811,0.017927548,[ 0.004  0.083 -0.105  0.033 -0.013  0.142 -0.005 -0.446  0.     0.  0.    -0.666],0.01048324,3700,37
-1,0.29323444,65622.41,0.59846616,184.59041,208.22289,1.0354869,123.922806,93.957504,193.14021,0.0029323443,43.34,417.07056,9.3599415,0.0059846616,,0.7661547,2.4013455,127973,401.36313,1.0643109,92.57597,True,558.0162,401.36310565163257,519.420378446579,176.0162,9.3599415,100,751.1564,0.024013454,[ 0.008  0.082 -0.109  0.035 -0.01   0.142 -0.017 -0.453  0.     0.  0.    -0.67 ],0.010354868,3800,38
-1,1.0279664,161737.27,0.09275782,240.76707,174.15254,1.1474681,117.34832,80.250725,220.69467,0.010279665,42.63,474.54282,9.359742,0.0009275782,,0.7366316,10.026455,132236,394.84723,1.2460947,55.476707,True,477.38132,394.84720432733394,537.9318437576294,185.42441,9.359742,100,698.076,0.10026455,[-0.001  0.093 -0.116  0.033 -0.008  0.141 -0.018 -0.461  0.     0.  0.    -0.653],0.011474681,3900,39
-1,0.2639673,86092.06,0.5076431,164.67935,230.94566,1.0406544,154.95639,95.37631,230.27756,0.002639673,49.78,473.8668,9.359875,0.0050764307,,0.74906296,2.0923991,137214,461.2232,1.0484784,93.95487,True,776.2389,461.22320171917255,559.1398766040802,159.26825,9.359875,100,1006.5165,0.02092399,[ 0.01   0.079 -0.117  0.026 -0.012  0.146 -0.035 -0.483  0.     0.  0.    -0.682],0.010406543,4000,40
-1,0.5996386,144020.28,0.19033377,231.30487,214.398,1.1370498,129.28473,78.40434,202.57106,0.0059963856,45.02,489.82434,9.359737,0.0019033377,,0.7151767,4.4944,141716,416.96902,1.2754395,78.24038,True,560.4598,416.96904822122787,577.2621867656708,188.05981,9.359737,100,763.0308,0.044944,[ 0.012  0.083 -0.122  0.027 -0.016  0.141 -0.03  -0.475  0.     0.  0.    -0.67 ],0.011370498,4100,41
-1,0.6571909,204552.36,0.090148926,290.2024,210.73059,1.1546602,137.86472,77.98512,229.79495,0.006571909,47.58,543.2505,9.359928,0.0009014892,,0.70380217,5.2848806,146474,440.52554,1.2822958,75.53169,True,515.0874,440.5255510964258,595.7273840904236,217.06085,9.359928,100,744.8823,0.052848805,[ 0.003  0.081 -0.131  0.014 -0.03   0.137 -0.044 -0.482  0.     0.  0.    -0.704],0.011546601,4200,42
-1,2669.6543,1590189900000.0,0.016902583,165765.14,226.53041,269.20178,145.52507,0.016992874,220.21918,26.696543,48.24,185408.36,9.359948,0.00016902582,,0.79284185,26831.924,151298,446.74957,5884.8193,1.0065889,True,633.32294,446.74959540213126,614.2100987434387,190.68698,9.359948,100,853.5421,268.31924,[-0.018  0.087 -0.143  0.01  -0.036  0.143 -0.06  -0.511  0.     0.  0.    -0.715],2.6920178,4300,43
-1,0.58957624,131660.61,0.1341154,178.55072,198.68214,1.0902973,137.3653,83.32474,230.25708,0.0058957622,46.34,486.93286,9.359907,0.001341154,,0.80316174,4.753978,155932,428.93927,1.2001238,77.374916,True,708.07153,428.93922403344584,637.806086063385,147.44067,9.359907,100,938.3286,0.047539778,[-0.081  0.105 -0.164  0.022 -0.027  0.122 -0.111 -0.495  0.     0.  0.    -0.626],0.010902974,4400,44
-1,0.46141446,107741.78,0.20999905,140.5961,201.9372,1.0690387,137.90553,85.8108,211.38783,0.004614144,44.67,462.1533,9.35994,0.0020999906,,0.7865957,3.1678278,160399,413.32504,1.1653545,84.29624,True,781.5178,413.32502401025033,661.6031262874603,115.45334,9.35994,100,992.90564,0.031678278,[-0.098  0.115 -0.173  0.031 -0.017  0.132 -0.116 -0.508  0.     0.  0.    -0.616],0.010690387,4500,45
-1,0.3865639,133520.05,0.23029435,195.04086,202.8355,1.0727344,162.90959,86.554085,239.30756,0.003865639,47.79,500.06693,9.359881,0.0023029435,,0.78293467,2.5285776,165178,442.14304,1.155347,88.50696,True,706.62354,442.1430312826934,687.1042137145996,158.36374,9.359881,100,945.9311,0.025285775,[-0.097  0.114 -0.172  0.029 -0.02   0.141 -0.109 -0.526  0.     0.  0.    -0.632],0.010727343,4600,46
-1,0.2339711,108962.93,0.486708,117.2413,259.29498,1.0362775,166.60654,95.14414,202.33533,0.002339711,49.82,494.43738,9.359915,0.0048670797,,0.7680407,1.8489006,170160,461.63034,1.0510368,95.149605,True,1024.0782,461.6303205210734,706.0119009017944,93.70627,9.359915,100,1226.4136,0.018489005,[-0.098  0.112 -0.178  0.028 -0.019  0.144 -0.116 -0.552  0.     0.  0.    -0.636],0.010362774,4700,47
-1,0.2521691,85264.41,0.45788765,157.67706,261.22412,1.0590441,164.56837,94.19419,211.41985,0.0025216914,51.01,502.00842,9.359741,0.0045788763,,0.7468198,1.7778603,175261,472.64398,1.0616366,94.63456,True,902.5345,472.6439687497798,724.4679093360901,138.45767,9.359741,100,1113.9543,0.017778603,[-0.094  0.112 -0.183  0.024 -0.024  0.139 -0.126 -0.562  0.     0.  0.    -0.651],0.010590442,4800,48
-1,0.42979378,139840.19,0.29100204,180.94308,255.31827,1.1336105,170.10155,85.986435,220.0845,0.0042979377,51.34,557.56415,9.359871,0.0029100203,,0.7246481,3.0052147,180395,475.40277,1.1629741,87.4321,True,944.0371,475.4027566363735,744.3716106414795,126.16632,9.359871,100,1164.1216,0.030052146,[-0.076  0.105 -0.182  0.021 -0.024  0.135 -0.129 -0.562  0.     0.  0.    -0.672],0.011336106,4900,49
-1,2440.872,138261820000.0,5.4950684e-05,54193.3,243.87743,246.51369,155.9953,0.0047494452,231.3652,24.40872,51.32,94009.93,9.359884,5.495068e-07,,0.7758784,24532.867,185527,475.24258,21055.09,1.0096824,True,683.3053,475.24260924335647,773.0781927108765,200.8414,9.359884,100,914.67053,245.32866,[-0.074  0.094 -0.181  0.014 -0.031  0.124 -0.149 -0.572  0.     0.  0.    -0.694],2.4651365,5000,50
-1,3.318211,6596561.0,0.0870881,314.46317,208.04352,1.3563293,164.06265,40.281574,247.72737,0.033182107,49.23,807.7157,9.359943,0.00087088096,,0.7453002,31.89723,190450,455.77087,2.4825246,14.3160095,True,795.7939,455.7708854524372,801.3501467704773,142.71451,9.359943,100,1043.5212,0.3189723,[-0.08   0.099 -0.173  0.057  0.012  0.117 -0.098 -0.572  0.     0.  0.    -0.643],0.013563293,5100,51
-1,0.31254435,125507.31,0.48586988,119.84662,224.84552,1.0612141,176.7709,90.530426,230.16832,0.0031254431,49.16,500.725,9.359952,0.0048586987,,0.74566686,2.4630225,195366,455.01382,1.104601,92.01838,True,977.819,455.01383329710427,826.2822027206421,92.617645,9.359952,100,1207.9873,0.024630224,[-0.058  0.109 -0.18   0.049  0.006  0.115 -0.102 -0.531  0.     0.  0.    -0.674],0.010612142,5200,52
-1,0.3154639,126138.766,0.6158359,120.55994,285.511,1.0388058,187.9674,92.81147,202.00381,0.003154639,52.64,527.10895,9.359919,0.006158359,,0.7344975,2.754587,200630,487.51483,1.077453,91.55655,True,1103.5431,487.5148128426836,845.6492345333099,95.85074,9.359919,100,1305.5469,0.02754587,[-0.059  0.111 -0.185  0.048  0.008  0.13  -0.094 -0.544  0.     0.  0.    -0.673],0.010388058,5300,53
-1,1.0830789,358191.4,0.004286931,309.13263,261.2698,1.213347,148.3622,57.550457,221.02145,0.010830787,52.06,649.5534,9.359877,4.286931e-05,,0.69751656,5.797327,205836,482.2912,1.7376057,55.65445,True,639.81213,482.2912573447301,866.5170016288757,224.0412,9.359877,100,860.8336,0.05797327,[-0.077  0.114 -0.187  0.046  0.006  0.126 -0.095 -0.548  0.     0.  0.    -0.684],0.01213347,5400,54
-1,0.5421023,209523.36,0.31788254,185.26892,261.84207,1.0930868,201.19524,83.24828,258.38123,0.0054210224,56.15,601.6373,9.359894,0.0031788254,,0.692588,3.4324841,211451,520.2233,1.201226,80.25981,True,1007.9408,520.2232803628281,888.6138627529144,140.32669,9.359894,100,1266.322,0.03432484,[-0.074  0.113 -0.19   0.03  -0.006  0.134 -0.102 -0.582  0.     0.  0.    -0.721],0.01093087,5500,55
-1,0.94870543,332171.12,0.26458696,229.30292,279.0904,1.1556001,199.39993,73.7741,249.55989,0.009487054,57.04,643.9762,9.35997,0.0026458695,,0.70923555,7.741643,217155,528.65027,1.3554893,59.737827,True,937.67535,528.6502736261878,911.421956539154,172.4797,9.35997,100,1187.2352,0.07741643,[-0.088  0.12  -0.198  0.031 -0.006  0.14  -0.101 -0.606  0.     0.  0.    -0.726],0.011556002,5600,56
-1,0.5852937,191440.12,0.3154752,251.33365,237.85744,1.088622,159.91357,85.31434,259.49454,0.005852937,53.74,562.4151,9.359897,0.0031547518,,0.73003983,3.621394,222529,497.352,1.172136,77.57568,True,698.2814,497.35197601418474,933.5681781768799,210.01923,9.359897,100,957.7759,0.03621394,[-0.107  0.135 -0.209  0.024 -0.016  0.149 -0.112 -0.61   0.     0.  0.    -0.71 ],0.010886219,5700,57
-1,0.23121782,97487.51,0.5360781,213.29758,300.1105,1.0442275,161.5169,94.12399,221.0035,0.0023121783,56.24,552.89703,9.359998,0.0053607807,,0.73841,1.9161372,228153,521.114,1.0624284,95.32627,True,877.2331,521.1139919683633,954.0801603794098,191.64307,9.359998,100,1098.2366,0.019161372,[-0.104  0.117 -0.206  0.026 -0.015  0.141 -0.123 -0.631  0.     0.  0.    -0.689],0.010442275,5800,58
-1,0.48721263,173945.64,0.48765516,205.34619,315.81653,1.0683111,183.61232,89.2573,211.25458,0.004872126,56.88,575.5503,9.359883,0.0048765517,,0.75021917,3.5954788,233841,527.0711,1.1203566,82.78218,True,954.5932,527.07110922989,974.2831554412842,177.3168,9.359883,100,1165.8478,0.03595479,[-0.115  0.116 -0.208  0.022 -0.02   0.148 -0.126 -0.643  0.     0.  0.    -0.681],0.010683111,5900,59
-1,0.22664048,113039.94,0.49639648,151.75662,310.11417,1.0380138,207.14784,95.32807,211.29694,0.002266405,56.33,548.03467,9.359936,0.0049639647,,0.74810624,1.852215,239474,521.4111,1.049009,95.44966,True,1078.4045,521.4110907368762,995.530782699585,134.50067,9.359936,100,1289.7014,0.01852215,[-0.129  0.118 -0.212  0.029 -0.011  0.152 -0.131 -0.656  0.     0.  0.    -0.669],0.010380138,6000,60
-1,39.404587,238392130.0,0.004153071,1380.6942,341.905,4.874474,185.51982,5.5317874,220.47966,0.3940459,60.69,2886.5808,9.359896,4.1530708e-05,,0.7585709,396.7945,245543,562.38464,18.07734,1.5071844,True,960.123,562.384650170857,1018.5981209278107,208.20386,9.359896,100,1180.6027,3.9679449,[-0.134  0.129 -0.221  0.032 -0.008  0.148 -0.141 -0.656  0.     0.  0.    -0.671],0.04874474,6100,61
