InitialReturnStd,StdIWNorm,MinIWNorm,TimeElapsed,OptimizationReturnMin,OptimizationReturnMean,EpisodesSoFar,ESSClassic,Weights,StdIW,EpThisIter,VarianceInit,OptimizationReturnMax,InitialReturnMax,EpRewMean,ReturnMeanIW,EmpiricalD2,J_sample_variance,MeanIW,ESSRenyi,LearnableVariance,MinIW,Bound,MeanEntropy,MaxIWNorm,TimestepsSoFar,InitialReturnMin,ReturnStepMax,Iteration,ReturnStepMaxmin,InitialBound,EpLenMean,InitialReturnMean,MeanIWNorm,MaxIW
106.07913,0.0019012303,0.004102328,113.35081052780151,,146.23927,2200,96.61016,[ 0.019  0.033  0.005 -0.014 -0.013  0.166  0.065 -0.44   0.     0.  0.    -0.436],0.19012304,100,-1,454.51135,675.53674,367.2646512103038,376.7826,1.0370284,65571.875,1.01498,96.429375,True,0.41023278,170.40358,0.9708097,0.0148573695,61375,221.02538,9.359794,22,9.359794,164.60367,39.68,367.26465,0.010149801,1.485737
107.002045,0.082549125,0.00071706815,119.32286357879639,,150.2773,2300,5.418145,[ 2.239e-02  2.923e-02  3.853e-04 -4.547e-03 -7.893e-03  1.627e-01  5.856e-02 -4.462e-01  0.000e+00  0.000e+00  0.000e+00 -4.481e-01],8.254912,100,-1,487.743,707.87823,370.4125267928381,845.79285,3.2012916,6604204.5,1.9757586,31.237392,True,0.07170682,465.8289,0.9741375,0.82539785,65372,220.13522,9.359907,23,9.359907,158.04904,39.97,370.41254,0.019757587,82.53979
98.89201,0.0030501725,0.006350358,127.01212811470032,,132.44728,2400,92.188614,[-0.034  0.049 -0.009 -0.023 -0.025  0.126  0.052 -0.436  0.     0.  0.    -0.445],0.30501726,100,-1,456.11365,668.2273,344.56091254122725,358.10645,1.0631738,62182.79,1.0478487,94.058,True,0.6350358,151.40306,0.9827719,0.02536153,69093,212.11363,9.359558,24,9.359558,144.09271,37.21,344.5609,0.010478484,2.536153
108.06328,0.0044738473,0.0027369775,133.519038438797,,138.86322,2500,86.226166,[-0.041  0.049 -0.007 -0.013 -0.018  0.12   0.052 -0.423  0.     0.  0.    -0.436],0.44738474,100,-1,585.8165,798.1008,351.1474801679191,402.45853,1.1898636,89911.8,1.1193689,84.04325,True,0.27369776,141.28595,0.9819537,0.026202785,72885,212.28427,9.359824,25,9.359824,111.717255,37.92,351.14746,0.011193689,2.6202786
126.73509,0.0014577737,0.007489721,139.87294006347656,,176.90501,2600,98.0138,[-0.059  0.063 -0.014 -0.035 -0.04   0.124  0.046 -0.437  0.     0.  0.    -0.437],0.14577736,100,-1,745.30585,928.3556,359.9547591794087,367.43713,1.0207713,54742.062,1.024056,97.96514,True,0.7489721,86.05286,0.992718,0.015579779,76770,183.04974,9.359863,26,9.359863,81.44809,38.85,359.95477,0.0102405595,1.5579779
122.163536,0.003299963,0.0047818576,145.81518840789795,,150.0042,2700,91.385704,[-0.072  0.065 -0.016 -0.032 -0.038  0.119  0.043 -0.433  0.     0.  0.    -0.426],0.3299963,100,-1,709.89154,912.2578,352.37046016823706,377.13638,1.0817819,67106.16,1.0748266,92.44008,True,0.47818577,92.48801,0.9773394,0.025071664,80572,202.36627,9.359906,27,9.359906,78.693115,38.02,352.37048,0.010748266,2.5071664
100.659386,0.009213538,0.0007913699,152.9064426422119,,132.48418,2800,62.07008,[-0.054  0.059 -0.009 -0.036 -0.041  0.122  0.061 -0.415  0.     0.  0.    -0.442],0.9213539,100,-1,513.0718,724.4649,343.8772963973224,432.63797,1.5265676,149758.9,1.1786277,65.50643,True,0.07913699,164.10562,0.9295258,0.05400212,84286,211.39314,9.359611,28,9.359611,126.53783,37.14,343.87732,0.011786277,5.4002123
141.23969,0.0018945665,0.005038369,159.41286706924438,,177.97823,2900,96.72268,[-0.043  0.052 -0.013 -0.025 -0.028  0.134  0.047 -0.436  0.     0.  0.    -0.489],0.18945664,100,-1,631.98834,843.3779,389.3678121472518,405.00235,1.0408927,73723.74,1.0292373,96.07138,True,0.5038369,146.86761,0.92893463,0.01825109,88489,211.38959,9.359864,29,9.359864,136.35443,42.03,389.36777,0.010292373,1.8251089
103.29483,0.0015190328,0.005553916,165.27703428268433,,142.08737,3000,97.85732,[-0.054  0.05  -0.019 -0.029 -0.03   0.133  0.034 -0.449  0.     0.  0.    -0.49 ],0.15190329,100,-1,575.5065,786.98267,353.56356657384293,365.5605,1.0298009,63004.484,1.0265632,97.10615,True,0.5553916,125.9736,0.92340064,0.016379688,92307,211.4762,9.35986,30,9.35986,117.46875,38.18,353.56357,0.010265632,1.6379688
127.062,0.002954434,0.0046224887,172.7882843017578,,156.28905,3100,92.7024,[-0.064  0.057 -0.025 -0.032 -0.035  0.125  0.029 -0.447  0.     0.  0.    -0.496],0.2954434,100,-1,676.3564,879.203,359.13566957111215,382.08597,1.0809456,70879.78,1.0530046,92.51159,True,0.4622489,107.857635,0.8933548,0.019174887,96183,202.84662,9.359833,31,9.359833,95.374756,38.76,359.13565,0.010530047,1.9174887
132.48155,0.0069296747,0.0032020118,179.08394527435303,,184.17899,3200,69.482735,[-0.061  0.066 -0.03  -0.039 -0.04   0.12   0.021 -0.453  0.     0.  0.    -0.526],0.69296753,100,-1,706.8435,899.7648,377.100282950755,429.7342,1.1833334,299265.4,1.0456315,84.507034,True,0.3202012,136.1019,0.8855547,0.07128419,100253,192.9213,9.359953,32,9.359953,107.17087,40.7,377.10028,0.010456315,7.1284194
133.04153,0.005280713,0.004731881,187.43071389198303,,161.35619,3300,80.02104,[-0.075  0.072 -0.034 -0.022 -0.025  0.106  0.023 -0.442  0.     0.  0.    -0.533],0.52807134,100,-1,594.77765,806.7178,373.2963305350224,421.58755,1.1282994,150339.62,1.0568382,88.62896,True,0.4731881,164.51538,0.90055186,0.05004989,104282,211.94014,9.359855,33,9.359855,131.281,40.29,373.29633,0.010568383,5.004989
163.5358,0.007917578,0.0009217201,195.53586983680725,,206.88882,3400,66.33087,[-0.11   0.094 -0.042 -0.019 -0.019  0.116  0.014 -0.447  0.     0.  0.    -0.518],0.7917579,100,-1,906.09784,1108.8665,409.6574513326406,529.5815,1.3430792,448587.3,1.1113076,74.45577,True,0.09217201,144.05759,0.9235674,0.053896632,108703,202.76862,9.359951,34,9.359951,76.99753,44.21,409.65747,0.0111130765,5.389663
101.48566,0.002777533,0.004536141,204.15581226348877,,155.72247,3500,93.29386,[-0.118  0.088 -0.046 -0.014 -0.012  0.102  0.004 -0.474  0.     0.  0.    -0.495],0.2777533,100,-1,507.1394,719.30206,367.88515942666214,391.40717,1.0822021,71270.734,1.0359763,92.40418,True,0.45361412,166.92247,0.9170522,0.022077704,112675,212.16267,9.359629,35,9.359629,152.09453,39.72,367.88516,0.010359763,2.2077703
129.63887,0.0049301046,0.0010318388,211.88004159927368,,181.92726,3600,82.77963,[-0.114  0.075 -0.046 -0.01  -0.005  0.101 -0.006 -0.499  0.     0.  0.    -0.502],0.49301043,100,-1,627.66956,847.59735,401.85502163186504,455.65182,1.1785184,119943.484,1.0809286,84.8523,True,0.10318388,179.60736,0.90088415,0.033682216,117013,219.92776,9.359897,36,9.359897,147.57579,43.38,401.855,0.010809286,3.3682218
152.5791,0.004262105,0.0013587397,219.76332116127014,,217.13957,3700,86.65687,[-0.13   0.079 -0.05  -0.01  -0.006  0.111 -0.023 -0.515  0.     0.  0.    -0.518],0.42621052,100,-1,629.53516,832.92584,420.53027615771765,478.57175,1.1612917,135276.28,1.0861679,86.11101,True,0.13587397,209.29538,0.88677424,0.03171948,121553,203.39072,9.359711,37,9.359711,170.65254,45.4,420.5303,0.010861679,3.171948
150.9918,0.09191814,0.00028140165,226.84439826011658,,212.94817,3800,4.1660414,[-0.161  0.078 -0.053 -0.005 -0.003  0.099 -0.044 -0.525  0.     0.  0.    -0.532],9.191815,100,-1,640.1061,853.0385,425.88060840850295,960.10754,4.763907,9787140.0,1.9164755,20.991175,True,0.028140165,401.5454,0.8266984,0.9241664,126154,212.93246,9.359859,38,9.359859,169.96904,46.01,425.8806,0.019164756,92.41664
180.01064,0.009264692,0.0003667441,236.62232613563538,,191.8317,3900,58.797424,[-0.117  0.072 -0.048  0.018  0.021  0.103 -0.013 -0.555  0.     0.  0.    -0.592],0.9264691,100,-1,951.9705,1201.3538,441.2149310449633,553.55634,1.398775,378307.44,1.1067461,71.49113,True,0.03667441,127.30466,0.8110367,0.06580817,130914,249.38324,9.359919,39,9.359919,80.80881,47.6,441.21494,0.011067461,6.5808167
196.72696,0.0039921026,0.0021172506,246.89989829063416,,241.29727,4000,87.96164,[-0.126  0.075 -0.051  0.014  0.017  0.134  0.011 -0.578  0.     0.  0.    -0.608],0.39921033,100,-1,790.6584,1011.1518,461.7906771803222,527.79584,1.1289666,194420.7,1.0791074,88.576584,True,0.21172506,205.4826,0.7921194,0.033888314,135897,220.49342,9.359976,40,9.359976,158.44516,49.83,461.7907,0.0107910745,3.3888316
173.01903,0.007776131,0.0014953465,255.8360776901245,,210.21364,4100,67.57597,[-0.146  0.074 -0.052  0.017  0.017  0.134 -0.004 -0.586  0.     0.  0.    -0.627],0.7776131,100,-1,734.83374,974.866,450.2459763778139,541.59735,1.3496593,303178.8,1.1226029,74.09277,True,0.14953466,201.83264,0.819965,0.060013387,140754,240.03232,9.359997,41,9.359997,157.7862,48.57,450.24594,0.011226029,6.001339
161.06874,0.0009102233,0.008054718,262.97700023651123,,212.15016,4200,99.201584,[-0.141  0.072 -0.051  0.01   0.011  0.157  0.018 -0.595  0.     0.  0.    -0.599],0.091022335,100,-1,870.0653,1099.4978,441.5826320321178,448.18637,1.0120091,83086.59,1.0145947,98.81334,True,0.8054719,116.362335,0.8191527,0.012445266,145518,229.4325,9.359732,42,9.359732,111.73328,47.64,441.58264,0.0101459455,1.2445266
188.85162,0.0022425745,0.006043698,269.9036421775818,,209.14258,4300,95.64754,[-0.129  0.068 -0.06   0.009  0.016  0.152  0.015 -0.59   0.     0.  0.    -0.6  ],0.22425744,100,-1,913.0282,1170.0851,466.19947618753326,499.2064,1.0507053,136513.02,1.0512749,95.174164,True,0.6043698,139.39148,0.8182361,0.018125381,150552,257.0569,9.359804,43,9.359804,115.17395,50.34,466.19946,0.010512751,1.8125381
171.1844,0.046954684,0.00014767946,278.55178713798523,,220.9943,4400,8.852515,[-0.127  0.073 -0.071  0.007  0.013  0.14  -0.005 -0.601  0.     0.  0.    -0.601],4.6954684,100,-1,747.6987,979.37415,452.6697366525396,932.232,2.0318305,12799219.0,1.4633218,49.2167,True,0.014767946,513.4253,0.7729077,0.47711986,155439,231.67545,9.359777,44,9.359777,158.85748,48.87,452.66974,0.01463322,47.711987
194.9638,0.011438605,0.0016105347,286.1448407173157,,226.19379,4500,48.491764,[-0.175  0.094 -0.074  0.003  0.008  0.146 -0.004 -0.592  0.     0.  0.    -0.646],1.1438606,100,-1,864.82806,1114.3322,475.6978693000099,551.3012,1.2957089,377425.25,1.1098615,77.177826,True,0.16105348,170.77054,0.7631886,0.11760284,160571,249.50409,9.359949,45,9.359949,141.39822,51.32,475.69788,0.011098614,11.760284
177.79652,0.0056689074,0.0039930576,293.1461355686188,,236.5991,4600,80.18943,[-0.185  0.109 -0.083  0.003  0.007  0.128 -0.009 -0.602  0.     0.  0.    -0.656],0.5668908,100,-1,876.4038,1107.1859,467.3811763471473,545.07153,1.1906108,172520.77,1.1405373,83.99051,True,0.3993058,182.63937,0.7933111,0.033816796,165611,230.78207,9.359754,46,9.359754,135.2254,50.4,467.38123,0.011405373,3.3816798
202.67229,0.005125198,0.0051159333,302.2409269809723,,232.6642,4700,83.15246,[-0.193  0.112 -0.086 -0.002  0.003  0.128 -0.002 -0.606  0.     0.  0.    -0.626],0.5125198,100,-1,941.3693,1191.4854,482.78023139889933,582.2549,1.1824454,213747.61,1.1386229,84.5705,True,0.51159334,193.56747,0.8200927,0.035894353,170822,250.11601,9.359902,47,9.359902,125.334625,52.11,482.78024,0.011386228,3.5894353
214.51227,0.0028840061,0.0034717827,310.0399429798126,,282.92206,4800,92.865425,[-0.203  0.116 -0.096  0.001  0.006  0.12  -0.025 -0.632  0.     0.  0.    -0.599],0.2884006,100,-1,1126.2047,1375.7432,532.4605064919473,568.5256,1.0626756,149629.25,1.0404929,94.1021,True,0.34717828,143.06537,0.8106886,0.02137213,176566,249.53842,9.359804,48,9.359804,119.73758,57.44,532.4605,0.01040493,2.137213
197.65657,0.0033969525,0.003921898,319.914347410202,,263.95728,4900,91.256714,[-0.221  0.125 -0.096  0.001  0.005  0.138 -0.008 -0.624  0.     0.  0.    -0.608],0.33969525,100,-1,883.928,1095.224,475.25333487173157,528.12415,1.0918013,124635.06,1.0974498,91.59176,True,0.3921898,184.80658,0.80432,0.023739593,181700,211.29605,9.359919,49,9.359919,146.68616,51.34,475.25333,0.010974497,2.3739593
175.23448,0.0041538216,0.0038725017,331.05047821998596,,280.95804,5000,87.498146,[-0.239  0.139 -0.097  0.007  0.011  0.152 -0.004 -0.62   0.     0.  0.    -0.615],0.41538218,100,-1,808.65704,1028.9613,501.262253877454,553.0484,1.1027131,126306.414,1.0989047,90.68542,True,0.38725019,228.89429,0.80344343,0.029268581,187109,220.30426,9.359932,50,9.359932,192.57382,54.09,501.26227,0.010989048,2.9268582
205.28429,0.008160301,0.0030985922,341.1499307155609,,237.04466,5100,65.56901,[-0.263  0.148 -0.099  0.012  0.017  0.156  0.002 -0.62   0.     0.  0.    -0.615],0.8160301,100,-1,1053.1007,1311.88,495.82398636342646,614.9317,1.3128582,507783.9,1.1261097,76.169685,True,0.30985922,163.98596,0.84476393,0.06220224,192461,258.77933,9.359876,51,9.359876,102.26001,53.52,495.82397,0.011261097,6.2202244
212.9751,0.0054695574,0.0013043572,351.8678276538849,,273.9684,5200,79.67104,[-0.252  0.142 -0.105  0.01   0.013  0.152 -0.014 -0.633  0.     0.  0.    -0.574],0.5469557,100,-1,834.69604,1074.1536,513.4259245103017,572.1281,1.1605141,220404.08,1.0827916,86.16871,True,0.13043572,224.98157,0.8516178,0.050991707,198004,239.45752,9.359706,52,9.359706,191.17984,55.43,513.42596,0.010827915,5.0991707
210.10188,0.013852156,0.0032527836,361.52625155448914,,249.9882,5300,41.23194,[-0.282  0.149 -0.107  0.012  0.013  0.156 -0.013 -0.631  0.     0.  0.    -0.567],1.3852155,100,-1,924.4701,1181.4895,507.00761574564257,636.1585,1.4223223,718344.75,1.160282,70.307556,True,0.32527837,213.4411,0.84723485,0.1304058,203479,257.0194,9.359543,53,9.359543,152.56076,54.75,507.00763,0.011602822,13.040581
207.14497,0.0037784278,0.0034079987,372.0337071418762,,268.4626,5400,88.17668,[-0.274  0.13  -0.101  0.014  0.015  0.165 -0.028 -0.631  0.     0.  0.    -0.572],0.37784275,100,-1,953.13965,1174.4165,489.7394648226944,532.72626,1.1020455,173573.61,1.0318542,90.74035,True,0.34079987,162.8613,0.8229784,0.028554747,208767,221.27686,9.359934,54,9.359934,137.41455,52.88,489.73944,0.01031854,2.8554747
208.50177,0.004041665,0.0023409873,382.03890085220337,,282.51816,5500,87.42359,[-0.264  0.129 -0.104  0.01   0.01   0.161 -0.023 -0.632  0.     0.  0.    -0.596],0.40416652,100,-1,893.71466,1124.6195,513.4230227563809,559.94885,1.1254922,172124.67,1.065606,88.85001,True,0.23409873,202.01886,0.8416081,0.026890384,214309,230.90485,9.359912,55,9.359912,176.0372,55.42,513.42303,0.01065606,2.6890385
226.26741,0.0050991224,0.0017723168,392.76877880096436,,265.26004,5600,82.071686,[-0.251  0.128 -0.109  0.011  0.012  0.153 -0.023 -0.642  0.     0.  0.    -0.577],0.5099123,100,-1,803.79346,1061.063,522.5295775798112,614.97894,1.1991992,261083.6,1.0909944,83.388985,True,0.17723168,266.39444,0.8203308,0.03773339,219956,257.26953,9.35983,56,9.35983,204.21066,56.47,522.52954,0.010909944,3.7733393
209.75574,0.25024423,5.30448e-05,402.4162471294403,,270.6977,5700,1.8744383,[-0.24   0.119 -0.114  0.003  0.002  0.145 -0.038 -0.664  0.     0.  0.    -0.599],25.024426,100,-1,897.994,1127.4482,500.1519002030169,3326.07,8.358473,512696060.0,3.4586654,11.963908,True,0.0053044804,2348.1997,0.7765098,2.522422,225354,229.4542,9.3599,57,9.3599,161.91745,53.98,500.1519,0.034586653,252.24222
268.98752,0.007347566,0.00066452083,411.7273542881012,,325.43286,5800,70.70736,[-0.193  0.104 -0.118  0.004  0.004  0.127 -0.044 -0.721  0.     0.  0.    -0.642],0.7347566,100,-1,1196.3113,1446.1704,575.2919252497084,711.54504,1.2937793,497779.03,1.1415542,77.29294,True,0.066452086,218.0636,0.76450187,0.05257806,231564,249.85907,9.359966,58,9.359966,141.44083,62.1,575.29193,0.011415542,5.2578063
222.10684,0.0022197436,0.0035356241,423.28044080734253,,303.05136,5900,95.52712,[-0.223  0.117 -0.123  0.008  0.01   0.15  -0.041 -0.739  0.     0.  0.    -0.654],0.22197437,100,-1,1027.1133,1266.7065,542.6446149525967,566.54486,1.0479577,147783.16,1.025825,95.423706,True,0.3535624,177.52734,0.7551665,0.020450303,237422,239.59325,9.359834,59,9.359834,162.6326,58.58,542.6446,0.01025825,2.0450304
254.43501,0.003059786,0.0052548354,435.6395757198334,,387.2992,6000,92.10565,[-0.23   0.117 -0.125  0.007  0.008  0.147 -0.044 -0.747  0.     0.  0.    -0.664],0.3059786,100,-1,1419.5253,1658.4512,626.225063731477,690.5423,1.0870546,229856.05,1.0451434,91.9917,True,0.52548355,171.80249,0.7475372,0.021383535,244184,238.92589,9.359801,60,9.359801,128.68979,67.62,626.2251,0.010451432,2.1383536
224.80772,0.013817303,0.00079654367,446.9537169933319,,352.85034,6100,42.710346,[-0.222  0.114 -0.127  0.001  0.002  0.143 -0.052 -0.748  0.     0.  0.    -0.671],1.3817302,100,-1,978.462,1217.7737,592.162047768781,793.1085,1.5508647,1869953.0,1.1930311,64.480156,True,0.079654366,338.14688,0.71902025,0.13397536,250574,239.31169,9.359844,61,9.359844,226.82996,63.9,592.16205,0.011930311,13.397536
