DivergenceHarmonic,MinBehavPdf,TimestepsSoFar,StdIW,Penalization,InitialBound,EmpiricalD2Arithmetic,EpThisIter,Bound,Inner Iteration,ESSRenyiArithmetic,WReturnMean,Weights,ReturnStepMax,MaxIW,MeanEntropy,VarianceInitializer,MinTargetPdf,Epsilon,EpRewMean,EpLenMean,EmpiricalD2Harmonic,EpisodesSoFar,StdWReturnMean,MeanIW,InitialReturnMax,ESSRenyiHarmonic,LearnableVariance,TimeElapsed,InitialReturnMean,MinIW,MeanD2-0,Iteration,OptimizationReturnMean,InitialReturnMin,ReturnStepMaxmin,OptimizationReturnMax,ReturnMeanIW,OptimizationReturnMin,InitialReturnStd
3.8197674e+30,-31.63051,35466,47516652.0,True,-136286.8,1.0,100,-9.2187975e+18,1,100.0,131569.89,[-0.014  0.067 -0.02  -0.03  -0.027 -0.025  0.211 -0.269  0.     0.  0.   ],9.359961,429047870.0,0.4189424,-1.0,-31.63051,2.0,352.01965774474405,37.97,1.0,1100,,6951477.0,685.07275,100.0,,129.62761211395264,352.01968,0.121708915,1.0,11,112.571365,239.44829,9.359961,445.62445,502823200000.0,,87.475975
2.6292796e+22,-40.283592,39755,67.71282,True,-174299.27,1.0,100,-1064136730000000.0,1,100.0,167736.61,[ 0.01   0.076 -0.035 -0.007 -0.     0.02   0.239 -0.372  0.     0.  0.   ],9.35997,681.97046,0.4189424,-1.0,-40.283592,2.0,397.5063795869802,42.89,1.0,1200,,9.561864,808.0688,100.0,,146.42870378494263,397.5064,0.21491846,1.0,12,138.63339,258.873,9.35997,549.1958,4991128.0,,98.616905
1.731826e+33,-43.007393,44096,19079222.0,True,-180088.36,1.0,100,-2.8736905e+20,1,100.0,173182.95,[-0.006  0.077 -0.034 -0.012 -0.005 -0.003  0.243 -0.365  0.     0.  0.   ],9.359951,190241460.0,0.4189424,-1.0,-43.007393,2.0,402.6119924649877,43.41,1.0,1300,,2499264.0,828.9011,100.0,,164.65796375274658,402.61194,0.028688744,1.0,13,134.26793,268.34406,9.359951,560.55707,287143030000.0,,105.2926
1.438319e+34,-48.69373,48560,655104.06,True,-209513.28,1.0,100,-1.869135e+21,1,100.0,193928.02,[-0.173  0.124 -0.046 -0.013 -0.025  0.061  0.076 -0.354  0.     0.  0.   ],9.359894,6435239.0,0.4189424,-1.0,-48.69373,2.0,413.99615360785805,44.64,1.0,1400,,79295.01,1245.2751,100.0,,181.6142418384552,413.9962,0.07387668,1.0,14,163.72435,250.2718,9.359894,995.00336,27101900000.0,,150.11728
3362439000000000.0,-44.166256,53196,15.544799,True,-215390.31,1.0,100,-493891350000.0,1,100.0,206872.98,[-0.163  0.126 -0.052 -0.008 -0.023  0.103  0.068 -0.397  0.     0.  0.   ],9.359961,91.68652,0.4189424,-1.0,-44.166256,2.0,429.78041093140814,46.36,1.0,1500,,7.3645935,920.57684,100.0,,199.70525312423706,429.78043,0.12838043,1.0,15,218.4195,211.3609,9.359961,709.21594,1924946.4,,148.86836
7.8155884e+17,-69.63532,58389,595.6614,True,-301363.25,1.0,100,-21958303000000.0,1,100.0,276525.16,[-0.195  0.13  -0.059  0.021  0.006  0.09   0.055 -0.425  0.     0.  0.   ],9.359969,4343.925,0.4189424,-1.0,-69.63532,2.0,481.64998271507596,51.93,1.0,1600,,144.42924,1572.0536,100.0,,220.58744931221008,481.65,0.013263712,1.0,16,242.46408,239.18591,9.359969,1332.8677,41342732.0,,211.0413
7.868504e+19,-56.843822,63730,6050.6016,True,-296558.78,1.0,100,-114320190000000.0,1,100.0,283671.03,[-0.186  0.124 -0.065 -0.007 -0.024  0.104  0.013 -0.436  0.     0.  0.   ],9.359837,60779.91,0.4189424,-1.0,-56.843822,2.0,495.2198806614058,53.41,1.0,1700,,712.002,1132.3917,100.0,,237.87742590904236,495.21988,0.08276984,1.0,17,235.90753,259.31232,9.359837,873.0794,292234530.0,,196.0314
2.603105e+23,-70.519745,68779,7307.772,True,-265732.44,1.0,100,-6249686000000000.0,1,100.0,253483.08,[-0.187  0.123 -0.072  0.022  0.007  0.124 -0.027 -0.443  0.     0.  0.   ],9.359862,73457.34,0.4189424,-1.0,-70.519745,2.0,467.5064434297523,50.49,1.0,1800,,747.5396,1103.9895,100.0,,255.39221739768982,467.50647,0.098219275,1.0,18,228.15103,239.35541,9.359862,864.6341,579415100.0,,186.87111
3.2894833e+27,-57.777668,74441,460.21384,True,-332559.94,1.0,100,-7.646536e+17,1,100.0,319227.72,[-0.179  0.13  -0.07   0.011 -0.006  0.148  0.008 -0.484  0.     0.  0.   ],9.359768,4628.319,0.4189424,-1.0,-57.777668,2.0,524.9886129042608,56.62,1.0,1900,,51.28252,1151.7527,100.0,,281.4241738319397,524.9886,0.13299082,1.0,19,266.03024,258.95837,9.359768,892.7943,47934796.0,,208.84126
6.0406433e+34,-52.686813,79946,13749107.0,True,-300883.97,1.0,100,-2.9411444e+21,1,100.0,288917.22,[-0.141  0.123 -0.079  0.001 -0.016  0.17  -0.011 -0.521  0.     0.  0.   ],9.3599,138201660.0,0.4189424,-1.0,-52.686813,2.0,510.12268132421974,55.05,1.0,2000,,1424265.5,1091.1794,100.0,,304.3752291202545,510.12265,0.07966155,1.0,20,232.17197,277.9507,9.3599,813.22876,526599550000.0,,169.38742
1.1725886e+20,-36.889656,84134,5.947123,True,-176459.38,1.0,100,-91911360000000.0,1,100.0,167971.53,[-0.148  0.135 -0.081  0.081  0.065  0.166  0.035 -0.541  0.     0.  0.   ],9.3599415,56.911003,0.4189424,-1.0,-36.889656,2.0,388.19690087413693,41.88,1.0,2100,,2.893753,918.98193,100.0,,319.5881841182709,388.1969,0.011906671,1.0,21,158.52081,229.67609,9.3599415,689.30585,363790.72,,131.43326
8.3677507e+27,-45.698433,88980,32829.703,True,-227887.17,1.0,100,-6.76577e+17,1,100.0,220490.88,[-0.179  0.137 -0.081  0.052  0.036  0.131  0.04  -0.541  0.     0.  0.   ],9.35995,325864.44,0.4189424,-1.0,-45.698433,2.0,449.12414642863644,48.46,1.0,2200,,5540.0337,857.85767,100.0,,339.760258436203,449.12415,0.022234663,1.0,22,199.29486,249.82927,9.35995,608.0284,2048026400.0,,137.03423
3010580200.0,-46.93736,93846,8.668781,True,-233663.98,1.0,100,-477188640.0,1,100.0,224978.17,[-0.211  0.138 -0.082 -0.03  -0.047  0.122  0.013 -0.533  0.     0.  0.   ],9.359911,72.84945,0.4189424,-1.0,-46.93736,2.0,451.15215991741684,48.66,1.0,2300,,3.0549827,929.63696,100.0,,362.2540717124939,451.1522,0.23916285,1.0,23,211.91362,239.23856,9.359911,690.39844,610320.3,,146.42368
140488050.0,-45.97827,99084,7.288458,True,-270701.3,1.0,100,-106180240.0,1,100.0,261802.56,[-0.198  0.138 -0.083 -0.015 -0.032  0.138  0.011 -0.542  0.     0.  0.   ],9.359881,59.885696,0.4189424,-1.0,-45.97827,2.0,485.7584049451481,52.38,1.0,2400,,2.9906833,940.96277,100.0,,384.41566252708435,485.75842,0.3004435,1.0,24,218.72726,267.03116,9.359881,673.93164,705865.7,,160.75241
8.216433e+34,-62.44037,105085,3781782.2,True,-368203.6,1.0,100,-4.1594844e+21,1,100.0,353692.53,[-0.188  0.137 -0.083 -0.001 -0.017  0.158  0.008 -0.549  0.     0.  0.   ],9.35993,37969490.0,0.4189424,-1.0,-62.44037,2.0,556.0732272410157,60.01,1.0,2500,,414247.7,1201.5939,100.0,,411.84450697898865,556.07324,0.03578198,1.0,25,297.48813,258.5851,9.35993,943.0088,183063220000.0,,210.89127
201358670000.0,-52.333492,110809,37.127018,True,-335791.7,1.0,100,-7145085000.0,1,100.0,319880.94,[-0.186  0.131 -0.081  0.017  0.001  0.12   0.044 -0.57   0.     0.  0.   ],9.359965,337.44662,0.4189424,-1.0,-52.333492,2.0,530.99951146703,57.24,1.0,2600,,11.746229,1258.2113,100.0,,432.89639472961426,530.99945,0.04680257,1.0,26,263.81894,267.18057,9.359965,991.03076,5471337.5,,194.73178
1.2513821e+22,-50.073578,116307,78.22874,True,-308882.9,1.0,100,-1803748300000000.0,1,100.0,292758.56,[-0.208  0.145 -0.085 -0.013 -0.029  0.116  0.071 -0.594  0.     0.  0.   ],9.359976,774.86957,0.4189424,-1.0,-50.073578,2.0,510.0372233879149,54.98,1.0,2700,,12.529269,1266.6285,100.0,,453.1510453224182,510.0372,0.137863,1.0,27,243.55092,266.4863,9.359976,1000.1422,14150536.0,,180.61176
1.0834756e+21,-59.68981,122020,11514.85,True,-329152.94,1.0,100,-433896900000000.0,1,100.0,315971.06,[-0.192  0.146 -0.086 -0.012 -0.027  0.142  0.066 -0.592  0.     0.  0.   ],9.35983,112452.62,0.4189424,-1.0,-59.68981,2.0,529.5093605467669,57.13,1.0,2800,,1563.4095,1145.2407,100.0,,471.64683842658997,529.50934,0.107662894,1.0,28,244.66977,284.8396,9.35983,860.4011,987998600.0,,188.65549
8.148667e+35,-50.291172,127740,108942.68,True,-325663.66,1.0,100,-1.1534228e+22,1,100.0,312886.12,[-0.182  0.146 -0.087  0.026  0.011  0.152  0.074 -0.621  0.     0.  0.   ],9.359929,910791.06,0.4189424,-1.0,-50.291172,2.0,530.3122768485249,57.2,1.0,2900,,23555.033,1127.5386,100.0,,489.9001932144165,530.3123,0.09090904,1.0,29,252.78381,277.52847,9.359929,850.01013,16803864000.0,,177.91856
1.3854629e+35,-60.766033,132380,1320.0544,True,-228259.16,1.0,100,-6.4715454e+21,1,100.0,210872.69,[-0.217  0.152 -0.089 -0.054 -0.067  0.171  0.092 -0.659  0.     0.  0.   ],9.359825,9448.977,0.4189424,-1.0,-60.766033,2.0,430.45280921661174,46.4,1.0,3000,,609.8812,1315.2675,100.0,,505.07921624183655,430.45276,0.9945352,1.0,30,181.82448,248.62833,9.359825,1066.6392,110587780.0,,159.94711
2.530206e+24,-78.88785,137803,2702.6997,True,-307996.9,1.0,100,-3.3767082e+16,1,100.0,286768.53,[-0.23   0.161 -0.089  0.033  0.02   0.168  0.101 -0.649  0.     0.  0.   ],9.359605,27158.414,0.4189424,-1.0,-78.88785,2.0,502.59686659943947,54.23,1.0,3100,,291.3339,1453.3379,100.0,,523.4693512916565,502.59686,0.025683386,1.0,31,216.72217,285.8747,9.359605,1167.4631,155916530.0,,184.8376
2.2156076e+32,-44.300518,143582,871.9843,True,-325530.94,1.0,100,-1.4887315e+20,1,100.0,315529.3,[-2.451e-01  1.571e-01 -8.939e-02 -4.947e-03 -1.792e-02  1.422e-01  9.454e-02 -6.456e-01 -4.059e-04  0.000e+00  0.000e+00],9.359961,8746.729,0.4189424,-1.0,-44.300518,2.0,536.3467136343239,57.79,1.0,3200,,111.022255,997.5709,100.0,,544.3663704395294,536.3467,0.14536425,1.0,32,260.20468,276.14203,9.359961,721.4289,41086580.0,,166.91765
6041645000000.0,-49.9084,148659,3741.9902,True,-254504.95,1.0,100,-24396706000.0,1,100.0,244685.45,[-2.673e-01  1.611e-01 -8.974e-02  3.021e-02  1.752e-02  1.158e-01  1.081e-01 -6.508e-01 -4.059e-04  0.000e+00  0.000e+00],9.359942,37610.62,0.4189424,-1.0,-49.9084,2.0,470.738427941903,50.77,1.0,3300,,378.3065,988.4464,100.0,,562.4412124156952,470.73843,0.31296408,1.0,33,201.97147,268.76697,9.359942,719.67944,260656030.0,,151.9565
8.143184e+24,-59.25229,154356,102.09684,True,-320111.8,1.0,100,-3.2885706e+16,1,100.0,308587.6,[-2.584e-01  1.636e-01 -9.122e-02  1.923e-02  7.581e-03  1.356e-01  1.110e-01 -6.673e-01 -4.059e-04  0.000e+00  0.000e+00],9.359955,1025.9325,0.4189424,-1.0,-59.25229,2.0,528.2339270841854,56.97,1.0,3400,,13.917791,1070.8135,100.0,,582.9827566146851,528.2339,0.093024425,1.0,34,250.76035,277.47357,9.359955,793.3399,11931281.0,,171.92017
393193900.0,-43.305473,159790,18.079678,True,-279817.34,1.0,100,-163811790.0,1,100.0,271672.4,[-2.776e-01  1.628e-01 -9.035e-02  1.303e-02  7.177e-04  1.133e-01  1.120e-01 -6.623e-01 -4.059e-04  0.000e+00  0.000e+00],9.359852,113.30416,0.4189424,-1.0,-43.305473,2.0,504.27073825063576,54.34,1.0,3500,,8.221403,900.22736,100.0,,607.3372137546539,504.27075,0.06348992,1.0,35,209.42183,294.8489,9.359852,605.3784,2305232.2,,131.84619
6.8244934e+17,-40.692413,164915,5242.993,True,-250727.25,1.0,100,-6750568000000.0,1,100.0,242556.06,[-2.708e-01  1.611e-01 -9.191e-02 -2.671e-02 -4.002e-02  1.192e-01  1.148e-01 -6.862e-01 -4.059e-04  0.000e+00  0.000e+00],9.359972,50513.797,0.4189424,-1.0,-40.692413,2.0,475.72041481977766,51.25,1.0,3600,,735.0707,901.6767,100.0,,623.7175841331482,475.72043,0.08771165,1.0,36,190.34157,285.37885,9.359972,616.29785,326405470.0,,127.46044
131829460.0,-55.421158,170228,2.0972488,True,-294388.16,1.0,100,-239809300.0,1,100.0,273548.4,[-2.531e-01  1.604e-01 -9.406e-02 -2.101e-02 -3.507e-02  1.612e-01  8.200e-02 -6.599e-01 -4.059e-04  0.000e+00  0.000e+00],9.359878,15.368191,0.4189424,-1.0,-55.421158,2.0,492.60852213733136,53.13,1.0,3700,,1.7420715,1439.974,100.0,,638.3858633041382,492.6085,0.018383818,1.0,37,205.69745,286.91107,9.359878,1153.063,533961.44,,175.74193
68291896.0,-57.163082,176053,18.25569,True,-336391.12,1.0,100,-98146690.0,1,100.0,324854.06,[-2.672e-01  1.592e-01 -9.351e-02 -6.816e-03 -2.045e-02  1.434e-01  7.986e-02 -6.535e-01 -4.059e-04  0.000e+00  0.000e+00],9.359842,181.85626,0.4189424,-1.0,-57.163082,2.0,539.7315595044429,58.25,1.0,3800,,3.7739391,1071.411,100.0,,654.8118252754211,539.7315,0.2063971,1.0,38,281.4474,258.28418,9.359842,813.12683,2805804.8,,183.14995
2284659000000000.0,-42.680214,181496,225.79657,True,-292553.9,1.0,100,-533667940000.0,1,100.0,281389.12,[-2.797e-01  1.549e-01 -9.433e-02  7.898e-03 -5.174e-03  1.290e-01  6.964e-02 -6.596e-01 -4.059e-04  0.000e+00  0.000e+00],9.359924,2271.412,0.4189424,-1.0,-42.680214,2.0,504.89667547333846,54.43,1.0,3900,,26.196358,1053.983,100.0,,670.8828489780426,504.89667,0.25237802,1.0,39,247.8358,257.06088,9.359924,796.9221,13189971.0,,162.6914
9.4842304e+20,-59.968105,187705,166.36906,True,-388489.0,1.0,100,-505012800000000.0,1,100.0,372090.56,[-2.622e-01  1.542e-01 -9.603e-02  1.110e-02 -1.857e-03  1.512e-01  6.694e-02 -6.716e-01 -4.059e-04  0.000e+00  0.000e+00],9.359867,1457.8772,0.4189424,-1.0,-59.968105,2.0,575.480210796967,62.09,1.0,4000,,31.951729,1277.3486,100.0,,688.6912150382996,575.48016,0.02887176,1.0,40,263.67218,311.80804,9.359867,965.5406,23202416.0,,202.2699
1.3346354e+22,-49.333557,193684,9615.278,True,-355442.56,1.0,100,-1623454300000000.0,1,100.0,341389.88,[-2.435e-01  1.548e-01 -9.679e-02  1.966e-02  6.987e-03  1.722e-01  6.788e-02 -6.773e-01 -4.059e-04  0.000e+00  0.000e+00],9.359976,92241.3,0.4189424,-1.0,-49.333557,2.0,554.1605248272571,59.79,1.0,4100,,1461.7349,1182.4645,100.0,,705.0701460838318,554.1605,0.103268005,1.0,41,260.1635,293.997,9.359976,888.46747,551636100.0,,185.19182
104657860.0,-59.66087,199862,0.81173754,True,-401115.44,1.0,100,-208591220.0,1,100.0,380781.44,[-2.257e-01  1.428e-01 -9.683e-02 -3.956e-03 -1.755e-02  1.952e-01  2.903e-02 -6.618e-01 -4.059e-04  0.000e+00  0.000e+00],9.359928,6.159156,0.4189424,-1.0,-59.66087,2.0,572.1397146894843,61.78,1.0,4200,,1.2169244,1422.3933,100.0,,723.4129247665405,572.1397,0.42145097,1.0,42,314.1132,258.02652,9.359928,1164.3668,569955.8,,231.16568
178890750000.0,-60.385723,205827,93.30689,True,-370362.1,1.0,100,-8233438000.0,1,100.0,350934.5,[-0.213  0.141 -0.098 -0.002 -0.016  0.2    0.028 -0.666 -0.004  0.  0.   ],9.359968,746.0608,0.4189424,-1.0,-60.385723,2.0,553.0811553631721,59.65,1.0,4300,,27.82448,1390.3291,100.0,,742.6661376953125,553.0812,0.047059473,1.0,43,286.8574,266.22375,9.359968,1124.1053,16471062.0,,212.21628
294131200000000.0,-62.38275,212032,320.2831,True,-414338.3,1.0,100,-381315680000.0,1,100.0,392108.1,[-0.226  0.137 -0.101  0.036  0.023  0.197  0.002 -0.655 -0.004  0.  0.   ],9.359905,2880.5059,0.4189424,-1.0,-62.38275,2.0,574.9462950255129,62.05,1.0,4400,,47.62741,1487.2366,100.0,,759.1007349491119,574.9463,0.079713225,1.0,44,344.94702,229.99927,9.359905,1257.2373,62867670.0,,248.08232
36895220000.0,-65.290726,218308,34.175705,True,-411129.3,1.0,100,-3946193200.0,1,100.0,390609.78,[-2.170e-01  1.339e-01 -1.022e-01  1.788e-02  4.758e-03  2.060e-01 -8.164e-03 -6.581e-01 -4.081e-04  0.000e+00  0.000e+00],9.359812,315.30728,0.4189424,-1.0,-65.290726,2.0,581.81260027819,62.76,1.0,4500,,7.7326336,1428.8668,100.0,,778.9907886981964,581.8126,0.13091551,1.0,45,296.42923,285.38336,9.359812,1143.4834,4789338.5,,228.26279
1.2761092e+34,-65.53774,224519,184728.28,True,-394647.5,1.0,100,-1.64872e+21,1,100.0,380052.5,[-2.247e-01  1.319e-01 -1.026e-01  2.161e-02  8.602e-03  1.802e-01  3.866e-03 -6.668e-01 -4.081e-04  0.000e+00  0.000e+00],9.3597975,1856628.5,0.4189424,-1.0,-65.53774,2.0,575.6416720179406,62.11,1.0,4600,,18608.232,1205.0645,100.0,,799.8731212615967,575.64166,0.15680793,1.0,46,290.1201,285.52155,9.3597975,919.5429,19526570000.0,,220.65623
964276540.0,-59.236496,230740,133.50377,True,-387591.3,1.0,100,-424281340.0,1,100.0,374418.62,[-1.846e-01  1.309e-01 -1.040e-01  5.032e-03 -9.116e-03  1.900e-01  3.169e-02 -6.958e-01 -4.081e-04  0.000e+00  0.000e+00],9.359945,1332.9839,0.4189424,-1.0,-59.236496,2.0,576.8083718359072,62.21,1.0,4700,,19.461906,1144.841,100.0,,820.0728199481964,576.80835,0.0989428,1.0,47,308.418,268.39035,9.359945,876.45056,15234093.0,,204.23209
778195900000.0,-59.80935,236412,810.2905,True,-335320.5,1.0,100,-12488482000.0,1,100.0,321231.66,[-1.531e-01  1.160e-01 -1.060e-01 -2.285e-02 -3.893e-02  1.990e-01  1.850e-02 -7.235e-01 -4.081e-04  0.000e+00  0.000e+00],9.359945,8115.7056,0.4189424,-1.0,-59.80935,2.0,526.0403158768293,56.72,1.0,4800,,106.61963,1183.9836,100.0,,840.8842706680298,526.0403,0.033402003,1.0,48,287.11566,238.92465,9.359945,945.05896,59994736.0,,210.98163
3.8419072e+18,-70.130936,242594,27.611292,True,-395283.84,1.0,100,-35961518000000.0,1,100.0,376936.8,[-1.410e-01  1.114e-01 -1.079e-01  1.869e-02  2.415e-03  2.088e-01  4.979e-03 -7.280e-01 -4.081e-04  0.000e+00  0.000e+00],9.359879,177.59476,0.4189424,-1.0,-70.130936,2.0,573.4935754833932,61.82,1.0,4900,,12.079953,1351.1111,100.0,,862.848210811615,573.4936,0.046352156,1.0,49,343.66138,229.8322,9.359879,1121.2789,8853564.0,,219.18474
2628488700.0,-61.87359,248990,43.032063,True,-419598.28,1.0,100,-985678400.0,1,100.0,400457.75,[-1.567e-01  1.021e-01 -1.138e-01  1.890e-02  3.888e-03  2.182e-01 -5.359e-02 -7.237e-01 -4.081e-04  0.000e+00  0.000e+00],9.35992,432.96783,0.4189424,-1.0,-61.87359,2.0,593.1508452859212,63.96,1.0,5000,,7.1101704,1380.0195,100.0,,890.3610632419586,593.1509,0.13836034,1.0,50,316.4669,276.68396,9.35992,1103.3356,4369122.5,,220.52171
3.4598475e+28,-58.135685,255245,1383950.4,True,-398620.94,1.0,100,-3.0540205e+18,1,100.0,382202.0,[-1.511e-01  9.825e-02 -1.137e-01  8.176e-03 -7.541e-03  2.342e-01 -7.277e-02 -7.160e-01 -4.081e-04  0.000e+00  0.000e+00],9.359993,13910765.0,0.4189424,-1.0,-58.135685,2.0,580.3536566386275,62.55,1.0,5100,,141067.5,1278.1462,100.0,,918.3426265716553,580.3537,0.06887193,1.0,51,303.60757,276.7461,9.359993,1001.40015,119024560000.0,,213.05307
8904993000.0,-48.50866,260587,4.808545,True,-280371.62,1.0,100,-994006800.0,1,100.0,269849.56,[-1.451e-01  8.606e-02 -1.140e-01  2.658e-02  1.178e-02  2.539e-01 -1.206e-01 -6.978e-01 -4.081e-04  0.000e+00  0.000e+00],9.359926,33.318954,0.4189424,-1.0,-48.50866,2.0,495.05751103396096,53.42,1.0,5200,,2.8361099,1023.1964,100.0,,937.8735501766205,495.0575,0.004572046,1.0,52,265.25095,229.80656,9.359926,793.38983,1080082.5,,157.37737
482179680.0,-49.19905,266037,371.87656,True,-292581.4,1.0,100,-257936670.0,1,100.0,281487.7,[-1.447e-01  8.649e-02 -1.152e-01  1.787e-02  2.946e-03  2.725e-01 -1.406e-01 -6.891e-01 -4.081e-04  0.000e+00  0.000e+00],9.359757,3662.531,0.4189424,-1.0,-49.19905,2.0,505.18113598363357,54.5,1.0,5300,,47.967884,1050.6228,100.0,,958.5879445075989,505.18118,0.19515955,1.0,53,265.74048,239.44066,9.359757,811.1821,14334871.0,,162.11014
7.676284e+30,-60.77073,271849,1148908.2,True,-341835.75,1.0,100,-3.9895093e+19,1,100.0,327436.3,[-1.523e-01  8.465e-02 -1.163e-01  2.414e-02  9.276e-03  2.510e-01 -1.290e-01 -7.045e-01 -4.081e-04  0.000e+00  0.000e+00],9.359906,11476519.0,0.4189424,-1.0,-60.77073,2.0,538.6519710923018,58.12,1.0,5400,,138145.86,1196.9631,100.0,,986.5961940288544,538.652,0.06924495,1.0,54,281.48914,257.16284,9.359906,939.8003,91849820000.0,,193.10716
