MeanIWNorm,OptimizationReturnMin,InitialReturnMin,InitialBound,Iteration,OptimizationReturnMax,EpLenMean,EpThisIter,ReturnMeanIW,ReturnStepMax,EmpiricalD2,Bound,MeanEntropy,ESSRenyi,InitialReturnStd,LearnableVariance,StdIW,MaxIWNorm,ESSClassic,EpRewMean,MinIWNorm,StdIWNorm,TimeElapsed,Weights,ReturnStepMaxmin,VarianceInit,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnMax,EpisodesSoFar,MaxIW,TimestepsSoFar,MinIW,InitialReturnMean
0.011383754,,90.85065,91.98041,11,251.30905,21.18,100,237.52356,9.359929,1.4570106,113.62067,0.4189424,68.63368,50.710983,,1.7117256,0.17342323,30.66561,194.62830764568906,0.0032693993,0.017117256,135.18321299552917,[-0.035  0.08   0.02   0.011  0.013  0.     0.08   0.017  0.     0.  0.   ],9.359929,-1.0,1.1383755,171989.25,103.777664,342.1597,1100,17.342323,23313,0.32693994,194.62833
0.010952154,,99.84814,80.98841,12,271.50073,20.95,100,219.6883,9.359781,1.1886849,98.22732,0.4189424,84.12658,58.018578,,0.47418872,0.043074463,84.213524,192.39308740076035,0.0022893234,0.0047418866,145.57882285118103,[-0.011  0.075  0.032  0.024  0.034  0.033  0.067  0.003  0.     0.  0.   ],9.359781,-1.0,1.0952154,27502.043,92.54495,371.34888,1200,4.3074465,25408,0.22893235,192.39308
0.010161227,,99.67107,82.63548,13,252.30623,20.5,100,196.76967,9.359718,1.0597014,88.07014,0.4189424,94.3662,49.510834,,0.23731412,0.01684062,94.82761,188.2286679289075,0.0058460725,0.002373141,154.19263768196106,[-0.015  0.071  0.039  0.027  0.037 -0.004  0.075  0.009  0.     0.  0.   ],9.359718,-1.0,1.0161227,14871.301,88.55761,351.9773,1300,1.6840621,27458,0.58460724,188.22867
0.01135118,,90.693665,87.1487,14,232.24628,20.06,100,204.5087,9.359531,1.2567017,95.901375,0.4189424,79.57338,50.005264,,0.90188235,0.07304857,61.301785,184.03068380742496,0.005114509,0.0090188235,162.4186155796051,[-0.009  0.07   0.044  0.022  0.033  0.003  0.073  0.002  0.     0.  0.   ],9.359531,-1.0,1.135118,17312.943,93.33702,322.93994,1400,7.304857,29464,0.5114509,184.0307
0.010283147,,90.92149,81.17246,15,295.5838,21.45,100,208.94273,9.359642,1.0868437,88.06112,0.4189424,92.009544,54.81852,,0.28280982,0.016541667,92.968124,197.12402668101186,0.0037903797,0.002828098,171.25398468971252,[-0.004  0.076  0.051  0.003  0.015  0.017  0.074  0.008  0.     0.  0.   ],9.359642,-1.0,1.0283147,14895.142,106.20252,386.50528,1500,1.6541668,31609,0.37903798,197.12402
0.01045324,,90.47957,41.381042,16,476.80084,23.01,100,227.03241,9.359343,1.0515974,52.512985,0.4189424,95.09343,73.13653,,0.21420121,0.01882528,95.970215,211.56516093632177,0.0039878283,0.0021420121,179.8477144241333,[-0.008  0.075  0.054  0.004  0.016  0.005  0.071  0.     0.     0.  0.   ],9.359343,-1.0,1.045324,18847.006,121.085594,567.2804,1600,1.882528,33910,0.39878285,211.56516
0.010263017,,100.0966,82.335396,17,297.44104,21.93,100,212.0972,9.359863,1.0604434,89.28452,0.4189424,94.30018,55.802048,,0.21164249,0.0154499095,95.92087,201.59668554032217,0.0056702355,0.0021164247,188.4322066307068,[-0.003  0.085  0.06   0.012  0.018  0.013  0.091  0.006  0.     0.  0.   ],9.359863,-1.0,1.0263019,15938.626,101.50009,397.53763,1700,1.544991,36103,0.5670236,201.59668
0.0101366285,,109.15059,50.431274,18,409.49982,22.41,100,209.97684,9.359596,1.015038,53.21617,0.4189424,98.51848,64.24727,,0.093653806,0.012840344,99.153625,206.02638351767249,0.006327857,0.000936538,197.15173482894897,[-0.004  0.083  0.06   0.004  0.011  0.001  0.097  0.008  0.     0.  0.   ],9.359596,-1.0,1.0136628,17384.512,96.87579,518.6504,1800,1.2840344,38344,0.6327857,206.02638
0.01004259,,118.537025,92.28762,19,270.56088,22.73,100,212.67612,9.359977,1.0203303,94.76615,0.4189424,98.00748,52.363953,,0.14198124,0.013216041,98.04036,209.01698280063565,0.0058028144,0.0014198124,205.69185590744019,[-0.005  0.085  0.06   0.007  0.014 -0.005  0.104  0.01   0.     0.  0.   ],9.359977,-1.0,1.004259,17810.617,90.47997,389.0979,1900,1.3216041,40617,0.58028144,209.01697
0.0100718485,,117.91462,96.29096,20,281.9431,23.49,100,221.892,9.359971,1.0435044,99.35313,0.4189424,95.83094,56.25632,,0.20497206,0.014446167,96.02307,216.24828914525378,0.0038847106,0.0020497206,216.63458561897278,[-0.013  0.099  0.067  0.01   0.018 -0.004  0.116  0.015  0.     0.  0.   ],9.359971,-1.0,1.0071849,18780.451,98.33367,399.85773,2000,1.4446168,42966,0.38847107,216.2483
0.010090203,,126.87642,100.05875,21,254.30681,23.32,100,217.97566,9.359904,1.020599,102.4489,0.4189424,97.981674,54.260777,,0.14159733,0.012456803,98.06873,214.41371035125644,0.0035785853,0.0014159734,229.008887052536,[-0.013  0.103  0.071  0.015  0.018 -0.007  0.127  0.015  0.     0.  0.   ],9.359904,-1.0,1.0090203,20291.785,87.53729,381.18323,2100,1.2456803,45298,0.35785854,214.41371
0.01131503,,136.19286,97.55894,22,290.09076,24.49,100,248.28108,9.359864,1.2058052,107.85155,0.4189424,82.93214,63.07635,,0.7984787,0.06386807,66.75639,225.444005120898,0.004995571,0.007984787,240.12080454826355,[-0.013  0.115  0.071  0.018  0.024 -0.016  0.124  0.012  0.     0.  0.   ],9.359864,-1.0,1.1315031,30777.365,89.25115,426.28363,2200,6.386807,47747,0.4995571,225.44403
0.01137148,,127.21622,87.27327,23,308.43115,23.69,100,257.24945,9.359998,1.3511343,105.33273,0.4189424,74.01189,55.071655,,0.658021,0.039497986,74.91499,217.96747150327673,0.001109944,0.0065802094,250.32519435882568,[-0.005  0.116  0.075  0.008  0.009  0.006  0.111  0.011  0.     0.  0.   ],9.359998,-1.0,1.137148,35493.02,90.75125,435.64737,2300,3.9497988,50116,0.1109944,217.96748
0.010281857,,127.632324,29.794708,24,550.4568,25.31,100,247.64973,9.359868,1.0652568,37.690414,0.4189424,93.87408,77.39912,,0.25591838,0.017173488,94.16617,233.2214459582416,0.005168981,0.0025591836,259.8818562030792,[-0.004  0.113  0.073 -0.001 -0.003  0.004  0.103 -0.005  0.     0.  0.   ],9.359868,-1.0,1.0281858,28863.963,105.589134,678.0891,2400,1.7173488,52647,0.5168981,233.22145
0.010909823,,136.15236,70.56763,25,373.5719,24.29,100,266.90128,9.359714,1.3082756,91.99469,0.4189424,76.43649,63.177685,,0.701937,0.061989248,70.72324,223.48487906447252,0.002000567,0.0070193703,270.8001718521118,[ 4.066e-04  1.171e-01  7.164e-02  3.667e-05 -1.451e-03  1.722e-03  1.039e-01 -1.055e-02  0.000e+00  0.000e+00  0.000e+00],9.359714,-1.0,1.0909826,82136.41,87.33251,509.72424,2500,6.198925,55076,0.2000567,223.48486
0.01029786,,118.09008,97.384,26,343.878,25.62,100,249.2505,9.359966,1.1025709,103.725876,0.4189424,90.69711,62.647602,,0.35050973,0.02140397,89.61756,235.97441034873785,0.0025325879,0.0035050975,281.7127938270569,[ 0.013  0.122  0.083 -0.009 -0.012 -0.006  0.145  0.     0.     0.  0.   ],9.359966,-1.0,1.0297861,26270.316,117.88432,461.96808,2600,2.140397,57638,0.2532588,235.97441
0.01021013,,136.35416,112.975006,27,263.23526,25.3,100,236.25882,9.359918,1.0189785,115.24981,0.4189424,98.1375,58.829094,,0.13466817,0.013806671,98.290085,232.85183627628496,0.0060916543,0.0013466817,295.76774978637695,[ 0.005  0.124  0.086 -0.007 -0.01  -0.023  0.159  0.004  0.     0.  0.   ],9.359918,-1.0,1.021013,23047.102,96.49769,399.58942,2700,1.3806671,60168,0.60916543,232.85184
0.13817914,,154.76476,107.0036,28,298.71204,26.37,100,4510.0464,9.359599,305.2657,2133.1223,0.4189424,0.3275835,56.440582,,125.94286,12.654375,1.1894364,243.04663085679468,1.3458612e-05,1.2594286,306.8544523715973,[ 0.001  0.121  0.087 -0.004 -0.01  -0.035  0.154  0.003  0.     0.  0.   ],9.359599,-1.0,13.817914,519617900.0,88.281876,453.4768,2800,1265.4375,62805,0.0013458612,243.04662
0.010598586,,154.01062,131.32547,29,263.16046,27.81,100,278.16772,9.359667,1.1699512,142.79869,0.4189424,85.47365,55.672222,,0.3863229,0.01923408,88.271904,256.4767901251523,0.0007204026,0.0038632287,320.92091274261475,[-0.     0.118  0.071  0.005 -0.014 -0.008  0.108 -0.062  0.     0.  0.   ],9.359667,-1.0,1.0598584,34570.85,102.46617,417.17108,2900,1.923408,65586,0.07204026,256.4768
0.010124027,,155.20477,68.84531,30,513.2409,29.18,100,273.3671,9.3595705,1.0153583,71.29933,0.4189424,98.4874,73.070045,,0.11193512,0.012108121,98.79232,269.3789956613909,0.0069999928,0.0011193511,332.8522126674652,[-0.004  0.124  0.071  0.    -0.022 -0.013  0.122 -0.069  0.     0.  0.   ],9.3595705,-1.0,1.0124027,31085.902,114.17422,668.4457,3000,1.2108121,68504,0.6999993,269.379
0.010635479,,172.7782,97.98227,31,429.21484,30.15,100,307.41888,9.35969,1.1585577,113.02995,0.4189424,86.31422,81.54017,,0.41361982,0.02361176,86.86228,278.5801668082061,0.0018234822,0.004136198,344.7190351486206,[-0.009  0.126  0.07  -0.004 -0.026 -0.016  0.121 -0.072  0.     0.  0.   ],9.35969,-1.0,1.0635478,47318.86,105.80197,601.99304,3100,2.361176,71519,0.18234822,278.58017
0.0106876325,,172.45956,102.49155,32,434.6743,30.82,100,312.47604,9.359904,1.1040924,121.09082,0.4189424,90.572136,80.39711,,0.31702793,0.031150114,91.91263,284.6316455915718,0.0045863795,0.003170279,356.85014367103577,[-0.01   0.13   0.069 -0.002 -0.024 -0.024  0.137 -0.079  0.     0.  0.   ],9.359904,-1.0,1.0687633,58987.145,112.17208,607.13385,3200,3.1150115,74601,0.45863798,284.63165
0.01032136,,172.91397,92.92351,33,441.61777,30.0,100,290.40448,9.359904,1.0495735,101.53056,0.4189424,95.276794,76.17473,,0.2334858,0.020900156,95.13176,277.28303610437763,0.006158448,0.002334858,368.5066599845886,[-0.005  0.139  0.07  -0.005 -0.033 -0.017  0.155 -0.079  0.     0.  0.   ],9.359904,-1.0,1.032136,42892.805,104.369064,614.53174,3300,2.0900156,77601,0.6158448,277.28305
0.010514302,,172.55042,86.40596,34,450.26318,29.59,100,297.6985,9.359302,1.0991101,101.81404,0.4189424,90.9827,78.82674,,0.42161235,0.044890717,86.148056,273.2500394764541,0.0049601453,0.0042161224,380.87436747550964,[-0.006  0.15   0.075 -0.005 -0.023 -0.001  0.163 -0.071  0.     0.  0.   ],9.359302,-1.0,1.0514302,72834.98,100.699615,622.8136,3400,4.489072,80560,0.49601454,273.25003
0.010042894,,173.60149,69.80934,35,517.053,29.99,100,281.83594,9.359739,1.010577,73.54672,0.4189424,98.95338,77.05756,,0.099764995,0.016352538,99.022804,277.0056581307268,0.0071859215,0.0009976499,392.9744999408722,[ 0.005  0.154  0.079 -0.008 -0.032  0.012  0.187 -0.067  0.     0.  0.   ],9.359739,-1.0,1.0042893,40859.23,103.40416,690.6545,3500,1.6352539,83559,0.71859217,277.00565
0.010358866,,163.563,109.7126,36,393.7417,29.99,100,290.46548,9.359772,1.0554315,118.70273,0.4189424,94.74798,74.33716,,0.24805088,0.024776394,94.57696,276.90400879386164,0.0038755143,0.0024805088,405.4621524810791,[ 0.014  0.156  0.079 -0.008 -0.032  0.017  0.195 -0.064  0.     0.  0.   ],9.359772,-1.0,1.0358866,41155.84,113.341,557.3047,3600,2.4776394,86558,0.38755143,276.904
0.010164975,,172.9078,133.30196,37,318.33426,30.36,100,292.81772,9.359572,1.0964596,138.50095,0.4189424,91.20263,59.71726,,0.322089,0.018722424,90.875946,280.67456177202064,0.0030428395,0.0032208897,417.901171207428,[ 0.026  0.15   0.082 -0.011 -0.031  0.034  0.206 -0.058  0.     0.  0.   ],9.359572,-1.0,1.0164976,38814.96,107.766754,491.24207,3700,1.8722425,89594,0.30428395,280.67456
0.010608798,,175.01743,108.50426,38,428.84048,31.32,100,319.55133,9.359832,1.1783844,122.89882,0.4189424,84.86195,69.29691,,0.435325,0.027546458,85.58848,289.66162642434176,0.002117552,0.0043532494,431.75504183769226,[ 0.029  0.156  0.086 -0.004 -0.023  0.029  0.216 -0.061  0.     0.  0.   ],9.359832,-1.0,1.0608798,55155.863,114.644196,603.8579,3800,2.7546458,92726,0.21175522,289.66162
0.011054286,,144.62769,130.43884,39,412.29108,32.17,100,339.0223,9.359481,1.2463415,152.49963,0.4189424,80.23483,71.47328,,0.5016486,0.026957659,82.92295,297.5144642856279,0.0010637629,0.0050164857,449.09917974472046,[ 0.024  0.161  0.086 -0.005 -0.023  0.014  0.232 -0.066  0.     0.  0.   ],9.359481,-1.0,1.1054287,44811.133,152.88678,556.91876,3900,2.695766,95943,0.1063763,297.51447
0.014170596,,202.827,142.12508,40,326.33212,32.54,100,417.87433,9.359699,2.228441,180.89629,0.4189424,44.87442,66.44978,,3.2134356,0.2949577,16.28037,300.87280947018326,0.00014216863,0.032134354,464.70951628685,[ 0.026  0.164  0.087  0.001 -0.019  0.008  0.254 -0.075  0.     0.  0.   ],9.359699,-1.0,1.4170594,171050.27,98.04581,529.1591,4000,29.49577,99197,0.014216864,300.8728
0.010449398,,193.4787,137.0473,41,327.78864,31.75,100,310.53537,9.35998,1.0792217,148.07887,0.4189424,92.65936,65.826294,,0.27455205,0.022181647,93.54235,293.4274942977242,0.003563907,0.0027455203,479.8871111869812,[ 0.037  0.149  0.094  0.017 -0.001 -0.018  0.242 -0.069  0.     0.  0.   ],9.35998,-1.0,1.0449398,49182.38,99.94879,521.26733,4100,2.2181647,102372,0.3563907,293.4275
0.011332746,,210.28482,144.95378,42,305.60934,32.42,100,347.66635,9.359894,1.3331993,168.96437,0.4189424,75.007545,61.162064,,0.6327456,0.034571674,76.2348,299.7220131327165,0.0015103057,0.006327456,497.7684895992279,[ 0.023  0.153  0.09   0.016 -0.009 -0.036  0.234 -0.078  0.     0.  0.   ],9.359894,-1.0,1.1332744,69873.016,89.437195,515.89417,4200,3.4571676,105614,0.15103057,299.72202
0.010994076,,172.50888,151.41713,43,358.3279,33.58,100,340.5315,9.359989,1.2702237,161.04887,0.4189424,78.72629,73.71381,,0.860137,0.06547983,62.03113,310.66816256739725,0.0035052793,0.008601368,513.2977447509766,[ 0.015  0.153  0.083  0.016 -0.017 -0.05   0.222 -0.099  0.     0.  0.   ],9.359989,-1.0,1.0994074,58921.39,138.15929,530.8368,4300,6.547983,108972,0.35052794,310.66818
0.010335966,,192.39578,95.906235,44,460.10837,31.55,100,308.06647,9.359939,1.0674484,105.821396,0.4189424,93.68134,69.49871,,0.27805096,0.020212019,93.25156,291.6575085562054,0.0037293427,0.0027805094,527.8874263763428,[ 0.014  0.155  0.086  0.034 -0.009 -0.042  0.221 -0.088  0.     0.  0.   ],9.359939,-1.0,1.0335965,49872.645,99.26174,652.50415,4400,2.0212018,112127,0.37293428,291.6575
0.011289991,,202.7563,139.40675,45,346.497,32.87,100,352.9701,9.359988,1.334818,162.59726,0.4189424,74.91658,64.23595,,0.661843,0.036997445,74.42386,304.18275849413936,0.0018374949,0.0066184294,545.4351944923401,[ 0.018  0.161  0.089  0.025 -0.014 -0.037  0.234 -0.086  0.     0.  0.   ],9.359988,-1.0,1.1289992,69459.4,101.42647,549.2533,4500,3.6997447,115414,0.1837495,304.18274
0.010430991,,210.76265,142.48984,46,310.30878,32.31,100,310.66776,9.359966,1.0542561,150.16165,0.4189424,94.853615,66.51315,,0.24314915,0.01899601,94.846344,298.8112509427159,0.006593047,0.0024314914,563.4711775779724,[ 0.011  0.157  0.086  0.024 -0.014 -0.056  0.239 -0.107  0.     0.  0.   ],9.359966,-1.0,1.043099,54087.676,88.04861,521.0714,4600,1.899601,118645,0.65930474,298.81125
0.010135024,,201.80246,140.18082,47,341.9014,32.81,100,316.27118,9.359777,1.0484083,149.25871,0.4189424,95.38269,70.055374,,0.28538117,0.03158796,92.65378,303.29199106762553,0.0040228046,0.0028538113,580.8161118030548,[ 0.003  0.167  0.087  0.036 -0.015 -0.045  0.241 -0.101  0.     0.  0.   ],9.359777,-1.0,1.0135024,57449.695,101.48954,543.70386,4700,3.158796,121926,0.40228048,303.292
0.0129496865,,203.64548,153.6397,48,334.01962,34.05,100,457.5395,9.359908,2.1351266,221.84746,0.4189424,46.835632,70.10607,,1.804461,0.11403258,33.994232,314.93921236346296,0.0008218218,0.01804461,598.2496173381805,[ 0.007  0.17   0.09   0.035 -0.017 -0.036  0.262 -0.098  0.     0.  0.   ],9.359908,-1.0,1.2949686,337690.1,111.29373,537.6651,4800,11.403258,125331,0.082182184,314.9392
0.010586855,,201.39252,145.18633,49,328.54022,32.87,100,325.42233,9.3599615,1.0979692,158.83688,0.4189424,91.07724,65.37445,,0.37770337,0.03202764,88.70895,304.1661459060295,0.006208912,0.0037770336,615.8217597007751,[ 0.018  0.175  0.085  0.03  -0.022 -0.015  0.254 -0.106  0.     0.  0.   ],9.3599615,-1.0,1.0586858,59284.758,102.77362,529.93274,4900,3.202764,128618,0.6208912,304.16614
0.010595489,,193.12308,126.98407,50,417.9877,33.55,100,326.98544,9.359868,1.0837336,136.13092,0.4189424,92.273605,70.84996,,0.3412831,0.025426557,90.60024,310.3172877165209,0.0024916003,0.0034128309,632.570431470871,[ 0.02   0.185  0.085  0.026 -0.026  0.006  0.262 -0.095  0.     0.  0.   ],9.359868,-1.0,1.059549,48813.414,117.19422,611.1108,5000,2.5426557,131973,0.24916004,310.31726
0.010568137,,201.02478,79.04495,51,563.59106,33.33,100,322.0472,9.359851,1.0514617,86.83423,0.4189424,95.1057,77.60859,,0.27296948,0.023945987,93.74564,308.4297076063215,0.006241152,0.0027296946,649.2576229572296,[ 0.023  0.178  0.085  0.027 -0.022 -0.007  0.258 -0.094  0.     0.  0.   ],9.359851,-1.0,1.0568137,51982.41,107.40492,764.61584,5100,2.3945987,135306,0.6241152,308.42972
0.010273733,,219.61658,123.56003,52,431.02808,34.44,100,331.2854,9.3598385,1.0227306,133.88605,0.4189424,97.77746,80.98119,,0.16760534,0.01793921,97.40753,318.75344021577286,0.0065795192,0.0016760533,664.7368113994598,[ 0.014  0.178  0.081  0.025 -0.021 -0.004  0.242 -0.095  0.     0.  0.   ],9.3598385,-1.0,1.0273733,62312.754,99.13686,650.64465,5200,1.7939211,138750,0.65795195,318.75345
0.012819031,,173.16513,125.62393,53,420.08432,32.83,100,421.3191,9.359831,1.90394,175.74348,0.4189424,52.522663,74.88747,,3.0882862,0.3163776,14.697317,303.5987568408933,0.0010529798,0.03088286,680.803507566452,[-0.01   0.191  0.075  0.022 -0.02  -0.009  0.233 -0.097  0.     0.  0.   ],9.359831,-1.0,1.281903,624035.25,130.43364,593.24945,5300,31.637762,142033,0.10529798,303.59875
0.012259022,,209.99014,129.42226,54,409.90732,34.08,100,402.03693,9.359938,1.6124672,165.8877,0.4189424,62.016766,72.41632,,1.1771476,0.10876085,52.028038,315.3914417381672,0.0015411946,0.011771475,697.3513355255127,[ 0.023  0.176  0.071  0.004 -0.018  0.007  0.225 -0.106  0.     0.  0.   ],9.359938,-1.0,1.2259024,144328.4,105.4013,619.89746,5400,10.876085,145441,0.15411946,315.39142
0.010493865,,219.75407,60.1156,55,660.3914,35.03,100,346.94116,9.359956,1.0690001,73.93994,0.4189424,93.54536,94.24547,,0.25638226,0.019295564,94.36721,324.15924338853085,0.0054980726,0.0025638225,715.1160037517548,[ 0.022  0.183  0.073 -0.002 -0.023 -0.007  0.264 -0.115  0.     0.  0.   ],9.359956,-1.0,1.0493867,70971.09,104.40516,880.1455,5500,1.9295564,148944,0.54980725,324.15927
0.01865906,,221.00105,117.92479,56,508.12402,36.38,100,585.529,9.359955,3.436399,180.04373,0.4189424,29.10023,94.21648,,6.789501,0.6563215,7.022346,336.66230595599774,0.0005635545,0.06789502,734.1779937744141,[ 0.013  0.19   0.071 -0.006 -0.028 -0.008  0.273 -0.123  0.     0.  0.   ],9.359955,-1.0,1.8659061,552099.56,115.66125,729.12506,5600,65.63216,152582,0.056355454,336.6623
0.0111258,,192.64087,120.35141,57,430.068,33.22,100,336.95535,9.359845,1.1713649,134.76875,0.4189424,85.37049,68.755424,,0.41043317,0.021700503,88.02129,307.1640535863645,0.0017920177,0.0041043316,750.2693889141083,[ 0.023  0.189  0.077  0.022 -0.005 -0.008  0.276 -0.099  0.     0.  0.   ],9.359845,-1.0,1.1125801,54708.293,114.523186,622.70886,5700,2.1700504,155904,0.17920178,307.16406
0.016077494,,221.68967,115.86835,58,476.9802,35.18,100,666.41705,9.35995,3.948735,249.9101,0.4189424,25.324566,81.54987,,3.954994,0.35824528,14.181606,325.46931157930595,8.9400586e-05,0.039549947,768.3088667392731,[ 0.015  0.194  0.076  0.032  0.009 -0.016  0.282 -0.108  0.     0.  0.   ],9.35995,-1.0,1.6077495,3115642.2,103.77964,698.66986,5800,35.824528,159422,0.008940059,325.4693
0.021370672,,231.58684,147.43814,59,392.68207,36.15,100,792.6493,9.359832,7.3743467,284.0746,0.4189424,13.560523,74.342896,,10.518435,1.0609939,3.9643016,334.7188299857249,6.764267e-05,0.10518435,787.6739840507507,[ 0.014  0.201  0.079  0.039  0.014 -0.04   0.337 -0.137  0.     0.  0.   ],9.359832,-1.0,2.1370668,3339228.8,103.13199,624.2689,5900,106.09939,163037,0.006764267,334.71884
0.01318603,,239.15315,148.64417,60,441.5594,38.09,100,512.52844,9.359809,2.238959,206.96033,0.4189424,44.663612,90.979256,,2.0552695,0.15180522,29.159119,352.85791131601195,0.00030918888,0.020552697,807.8134226799011,[ 0.022  0.203  0.08   0.019 -0.008 -0.03   0.336 -0.162  0.     0.  0.   ],9.359809,-1.0,1.3186029,352203.6,113.704765,680.7125,6000,15.180522,166846,0.030918889,352.85794
0.01029846,,239.98361,144.15678,61,524.7063,40.3,100,384.54742,9.3599415,1.0497605,149.50204,0.4189424,95.25983,102.63388,,0.27918702,0.02590397,93.15387,373.5637555209563,0.005852846,0.00279187,825.5985205173492,[ 0.01   0.216  0.082  0.023 -0.001 -0.041  0.385 -0.184  0.     0.  0.   ],9.3599415,-1.0,1.0298461,74846.55,133.58014,764.68994,6100,2.5903971,170876,0.5852846,373.56375
0.011821305,,238.73154,137.0221,62,522.2378,39.43,100,452.08182,9.359897,1.4230194,179.7529,0.4189424,70.27311,93.36862,,0.82794744,0.05497917,67.08975,365.31286410249345,0.00290167,0.0082794735,841.3815023899078,[ 0.012  0.219  0.083  0.019 -0.006 -0.039  0.386 -0.176  0.     0.  0.   ],9.359897,-1.0,1.1821305,130109.94,126.58132,760.9693,6200,5.497917,174819,0.290167,365.3128
