LearnableVariance,InitialReturnMean,MeanIWNorm,InitialBound,MeanIW,TimeElapsed,ESSClassic,OptimizationReturnMean,EpLenMean,MinIWNorm,ESSRenyi,OptimizationReturnMax,Iteration,EpRewMean,InitialReturnStd,StdIW,OptimizationReturnMin,VarianceInit,MaxIWNorm,MaxIW,StdIWNorm,EmpiricalD2,ReturnMeanIW,EpisodesSoFar,MeanEntropy,MinIW,TimestepsSoFar,Weights,EpThisIter,InitialReturnMin,ReturnStepMaxmin,Bound,ReturnStepMax,InitialReturnMax,J_sample_variance
,520.20526,0.010801695,150.10284,1.0801696,901.1438784599304,91.2857,244.26584,56.16,0.005430541,92.98918,957.7351,125,520.2052560392038,177.81958,0.33373913,,-1.0,0.027877616,2.7877617,0.0033373912,1.0753939,576.4651,12500,0.4189424,0.5430541,473396,[-0.065  0.214 -0.092  0.037 -0.033  0.057  0.012 -0.479  0.     0.  0.   ],100,275.93942,9.359865,192.66452,9.359865,1233.6746,191604.56
,510.74512,0.046143312,189.36877,4.6143312,910.8221838474274,1.6609356,261.9794,55.12,0.0001151773,3.4795997,822.4887,126,510.74510524844993,199.73166,35.505486,,-1.0,3.571394,357.1394,0.3550548,28.738937,3655.114,12600,0.4189424,0.011517731,478908,[-0.056  0.216 -0.092  0.033 -0.037  0.053  0.015 -0.466  0.013  0.  0.   ],100,248.7657,9.359902,1932.257,9.359902,1071.2544,494087780.0
,492.25027,0.028080754,190.88617,2.8080757,920.9067347049713,3.5030146,243.7908,53.15,6.3159604e-07,6.8973303,756.0875,127,492.25025663129895,166.94048,14.738209,,-1.0,1.4678162,146.78163,0.14738208,14.4983635,1927.139,12700,0.4189424,6.3159605e-05,484223,[-0.04   0.198 -0.089  0.021 -0.054  0.054 -0.021 -0.452  0.013  0.  0.   ],100,248.45946,9.359853,779.64355,9.359853,1004.547,68672696.0
,525.79065,0.0109801665,52.785004,1.0980165,931.2715730667114,78.010864,305.33188,56.68,0.0030751617,88.04573,1356.2268,128,525.7906783560561,232.97026,0.5829554,,-1.0,0.05174017,5.174017,0.0058295545,1.1357734,587.67773,12800,0.4189424,0.3075162,489891,[-0.027  0.195 -0.095  0.024 -0.047  0.046 -0.008 -0.504  0.013  0.  0.   ],100,220.4588,9.359945,83.58298,9.359945,1576.6855,167231.25
,512.4561,0.010506201,218.55478,1.0506201,940.8882448673248,89.03437,245.56912,55.25,0.0042449203,91.36816,712.784,129,512.456071190369,158.19585,0.36870843,,-1.0,0.025941558,2.5941558,0.0036870844,1.0944732,539.84265,12900,0.4189424,0.42449206,495416,[-0.029  0.195 -0.092  0.027 -0.045  0.061  0.003 -0.505  0.013  0.  0.   ],100,266.88696,9.359875,232.37173,9.359875,979.67096,123733.79
,497.25253,0.010733477,185.82999,1.0733476,950.0683972835541,88.091995,220.9511,53.64,0.005316101,91.22705,761.77374,130,497.25253030916514,176.01472,0.39463127,,-1.0,0.033794835,3.3794835,0.0039463127,1.0961661,532.23444,13000,0.4189424,0.53161013,500780,[-0.039  0.207 -0.095  0.029 -0.038  0.068  0.008 -0.493  0.013  0.  0.   ],100,276.30145,9.359925,206.18143,9.359925,1038.0752,130771.79
,491.33136,0.012558387,37.98764,1.2558385,959.1623907089233,14.122564,214.80714,53.05,0.0009187144,60.91486,1234.6215,131,491.3313370386079,204.55469,3.0968242,,-1.0,0.3187237,31.872372,0.03096824,1.6416355,749.174,13100,0.4189424,0.09187144,506085,[-0.038  0.206 -0.095  0.035 -0.034  0.063  0.011 -0.483  0.013  0.  0.   ],100,276.5242,9.359954,168.32141,9.359954,1511.1456,5154572.5
,495.05774,0.010730821,137.79895,1.0730821,968.7325477600098,90.42717,263.34808,53.42,0.004273312,89.39583,959.15295,132,495.0577138446866,175.56786,0.34914345,,-1.0,0.024614071,2.4614072,0.0034914345,1.1186204,550.3573,13200,0.4189424,0.4273312,511427,[-0.032  0.208 -0.098  0.038 -0.03   0.042 -0.001 -0.479  0.013  0.  0.   ],100,231.70963,9.35997,172.50308,9.35997,1190.8625,135970.02
,498.6935,0.011758945,184.40262,1.1758945,978.1108105182648,40.458046,239.90619,53.8,0.0025557189,66.16549,788.84894,133,498.6934938263029,178.22075,1.4265189,,-1.0,0.13708934,13.708934,0.014265191,1.5113618,630.96796,13300,0.4189424,0.2555719,516807,[-0.033  0.211 -0.099  0.036 -0.032  0.051  0.006 -0.492  0.013  0.  0.   ],100,258.7873,9.359968,244.58673,9.359968,1047.6362,1052456.4
,507.00296,0.010625298,133.18582,1.0625297,987.7378933429718,84.75559,211.30293,54.66,0.0025352344,83.851234,950.35724,134,507.002959875603,191.27626,0.4506215,,-1.0,0.037656385,3.7656386,0.004506215,1.1925883,585.7655,13400,0.4189424,0.25352344,522273,[-0.031  0.207 -0.101  0.032 -0.037  0.035 -0.015 -0.476  0.013  0.  0.   ],100,295.7,9.359985,177.53586,9.359985,1246.0573,289447.72
,515.912,0.011268857,192.0899,1.1268858,997.5448861122131,69.6835,230.33882,55.67,0.0005096958,79.10692,793.8338,135,515.9120147745957,166.7144,0.74328333,,-1.0,0.06510375,6.510375,0.007432833,1.264112,620.2342,13500,0.4189424,0.050969582,527840,[-0.022  0.214 -0.106  0.03  -0.04   0.037 -0.016 -0.498  0.013  0.  0.   ],100,285.57318,9.359967,256.1522,9.359967,1079.407,373343.9
,580.81995,0.013938707,220.96802,1.3938707,1008.237368106842,52.355644,332.17255,62.69,0.00024104594,53.745644,950.8591,136,580.8199286212114,230.10558,1.3296779,,-1.0,0.08452545,8.452545,0.01329678,1.860616,921.225,13600,0.4189424,0.024104595,534109,[-0.035  0.216 -0.107  0.027 -0.042  0.05  -0.023 -0.507  0.013  0.  0.   ],100,248.6474,9.359932,430.37112,9.359932,1199.5065,1036945.75
,564.3342,0.010492546,180.27927,1.0492545,1019.1091794967651,93.80939,287.60858,60.89,0.004457985,93.761536,1003.4575,137,564.3341765399373,197.25499,0.2695406,,-1.0,0.024536816,2.4536817,0.002695406,1.0665355,596.7563,13700,0.4189424,0.44579852,540198,[-0.039  0.216 -0.115  0.034 -0.035  0.058 -0.032 -0.552  0.013  0.  0.   ],100,276.7256,9.359982,200.13046,9.359982,1280.1831,147530.95
,563.602,0.010746288,218.25494,1.0746288,1029.299625635147,87.19337,297.02905,60.81,0.0038992201,86.63923,884.5839,138,563.602000599931,221.96445,0.4118457,,-1.0,0.034362268,3.4362268,0.004118457,1.1542115,630.5762,13800,0.4189424,0.38992202,546279,[-0.044  0.218 -0.118  0.035 -0.034  0.063 -0.037 -0.551  0.013  0.  0.   ],100,266.57294,9.359828,259.5552,9.359828,1151.1569,228258.42
,594.54376,0.010975019,201.65509,1.0975019,1040.1649856567383,70.48942,335.4114,64.15,0.003438765,83.17283,1050.4968,139,594.5437916547824,252.58176,0.7101208,,-1.0,0.06751041,6.7510414,0.0071012075,1.2023157,717.0376,13900,0.4189424,0.3438765,552694,[-0.055  0.21  -0.117  0.041 -0.028  0.07  -0.04  -0.554  0.013  0.  0.   ],100,259.1324,9.359948,286.23447,9.359948,1309.6292,579075.25
,617.6256,0.011264045,263.01788,1.1264045,1051.5441448688507,77.590385,332.1768,66.71,0.0021631957,81.9744,896.57666,140,617.6255414461608,248.31451,0.60535157,,-1.0,0.043590892,4.3590894,0.0060535157,1.219893,725.2626,14000,0.4189424,0.21631958,559365,[-0.06   0.206 -0.119  0.04  -0.029  0.065 -0.059 -0.563  0.017  0.  0.   ],100,285.44873,9.359971,333.60284,9.359971,1182.0254,380072.5
,582.3792,0.010865357,176.81458,1.0865358,1062.0950720310211,85.53117,324.48148,62.87,0.0030846973,87.86713,1093.9845,141,582.3792176820773,240.42805,0.44688788,,-1.0,0.032189146,3.2189147,0.0044688787,1.138082,667.0555,14100,0.4189424,0.30846974,565652,[-0.06   0.207 -0.119  0.041 -0.028  0.058 -0.055 -0.558  0.022  0.  0.   ],100,257.89774,9.359963,234.39532,9.359963,1351.8822,272588.53
,586.3974,0.010460906,68.803345,1.0460905,1072.873681306839,96.079735,291.2663,63.27,0.0054448578,96.19529,1430.1824,142,586.3973712389259,249.66997,0.2113055,,-1.0,0.015493288,1.5493288,0.0021130552,1.039552,627.41815,14200,0.4189424,0.5444858,571979,[-0.05   0.211 -0.123  0.034 -0.033  0.048 -0.059 -0.552  0.022  0.  0.   ],100,295.13104,9.3597355,99.68744,9.3597355,1725.3135,180555.61
,562.28735,0.010088449,195.76675,1.008845,1083.1709179878235,95.96584,277.04068,60.65,0.0062233494,96.49348,936.48834,143,562.2873251217735,222.93228,0.20684385,,-1.0,0.018091949,1.8091949,0.0020684386,1.0363395,579.844,14300,0.4189424,0.62233496,578044,[-0.044  0.2   -0.123  0.037 -0.033  0.043 -0.068 -0.563  0.022  0.  0.   ],100,285.24664,9.359967,206.72336,9.359967,1221.735,161896.47
,608.45013,0.010279376,155.18466,1.0279377,1094.0170495510101,94.45538,339.53116,65.7,0.006209618,95.25113,1241.9661,144,608.450168253302,259.81268,0.24905194,,-1.0,0.026364924,2.6364925,0.0024905193,1.0498563,637.8909,14400,0.4189424,0.6209618,584614,[-0.046  0.207 -0.128  0.037 -0.033  0.044 -0.076 -0.569  0.022  0.  0.   ],100,268.919,9.359935,173.4638,9.359935,1510.885,185635.52
,577.7146,0.010115947,216.66147,1.0115944,1104.472104549408,98.165535,347.04224,62.42,0.006714581,97.88058,972.83813,145,577.7146025603028,231.54956,0.13828696,,-1.0,0.013551446,1.3551446,0.0013828697,1.0216532,593.26746,14500,0.4189424,0.6714581,590856,[-0.053  0.215 -0.131  0.04  -0.032  0.048 -0.078 -0.567  0.022  0.  0.   ],100,230.67236,9.35972,228.3263,9.35972,1203.5105,122750.125
,610.8812,0.010160008,181.17441,1.0160009,1115.5149521827698,98.155014,344.0809,66.01,0.008289537,98.71206,1165.5557,146,610.8812150147273,253.96773,0.13929467,,-1.0,0.021322217,2.1322217,0.0013929468,1.0130475,628.90283,14600,0.4189424,0.82895374,597457,[-0.054  0.209 -0.132  0.039 -0.033  0.046 -0.085 -0.573  0.022  0.  0.   ],100,266.80032,9.359821,196.40182,9.359821,1432.356,160638.89
,582.9941,0.024543943,215.49579,2.454394,1126.1218540668488,3.1862907,315.09433,63.0,0.00029261113,15.937933,957.0946,147,582.9940840965525,237.57841,13.529135,,-1.0,1.362245,136.2245,0.13529134,6.274339,1776.4651,14700,0.4189424,0.029261114,603757,[-0.053  0.212 -0.133  0.038 -0.033  0.043 -0.088 -0.572  0.031  0.  0.   ],100,267.89978,9.359943,855.9321,9.359943,1224.9944,50488324.0
,624.63275,0.010833744,180.53946,1.0833744,1138.3363680839539,94.68381,385.0382,67.39,0.006117374,94.25047,1240.7164,148,624.6327511937372,264.4623,0.25670886,,-1.0,0.018527294,1.8527294,0.0025670885,1.0610026,659.7921,14800,0.4189424,0.61173743,610496,[-0.074  0.212 -0.135  0.03  -0.042  0.057 -0.108 -0.582  0.028  0.  0.   ],100,239.59456,9.359979,202.35388,9.359979,1480.311,148705.81
,624.3172,0.011985011,151.39053,1.1985011,1149.4762921333313,45.605774,394.50485,67.33,0.0008308989,62.86582,1346.61,149,624.3172022809587,246.06213,1.3088953,,-1.0,0.097848155,9.784816,0.013088954,1.5906894,809.8741,14900,0.4189424,0.08308989,617229,[-0.073  0.216 -0.138  0.026 -0.047  0.058 -0.102 -0.58   0.028  0.  0.   ],100,229.81238,9.359923,213.40692,9.359923,1576.4224,802413.3
,642.27936,0.011307194,143.98251,1.1307193,1161.0125586986542,36.1039,354.70563,69.33,0.0018235953,73.381096,1373.4156,150,642.2793283091313,266.9759,1.5042325,,-1.0,0.15565503,15.565503,0.015042327,1.3627487,804.8483,15000,0.4189424,0.18235953,624162,[-0.069  0.208 -0.139  0.03  -0.042  0.061 -0.118 -0.583  0.028  0.  0.   ],100,287.5737,9.359924,223.1524,9.359924,1660.9894,1749175.8
,641.65186,0.026546588,102.83447,2.6546588,1172.9546482563019,2.6008315,328.9312,69.31,0.0005379359,27.0635,1483.3376,151,641.6519210523999,267.834,16.24539,,-1.0,1.635097,163.5097,0.16245392,3.6950138,2263.6733,15100,0.4189424,0.053793587,631093,[-0.09   0.195 -0.134  0.035 -0.04   0.069 -0.12  -0.601  0.028  0.  0.   ],100,312.7207,9.359919,1227.9358,9.359919,1796.0583,99099440.0
,713.64044,0.010637509,199.40161,1.0637509,1186.286224603653,89.46624,418.00937,77.15,0.0025343876,90.4329,1418.4985,152,713.6404231522907,289.39655,0.36500746,,-1.0,0.028912036,2.8912036,0.0036500744,1.1057923,782.6247,15200,0.4189424,0.25343877,638808,[-0.111  0.197 -0.14   0.041 -0.029  0.081 -0.14  -0.643  0.028  0.  0.   ],100,295.63104,9.359929,241.86823,9.359929,1714.1296,355560.16
,663.4332,0.012122034,256.2469,1.2122034,1198.3148040771484,45.397114,433.05023,71.73,0.0016081756,67.91674,1126.9048,153,663.4332012770286,263.44287,1.3294412,,-1.0,0.10426266,10.426266,0.013294411,1.472391,801.92883,15300,0.4189424,0.16081756,645981,[-0.103  0.197 -0.142  0.04  -0.031  0.078 -0.137 -0.647  0.038  0.  0.   ],100,230.38297,9.359951,307.8403,9.359951,1357.2877,545227.0
,766.3507,0.01037549,271.7642,1.0375491,1211.9782500267029,95.97267,489.92834,82.74,0.0069311503,95.58134,1372.1995,154,766.3508049289032,285.09705,0.21254158,,-1.0,0.023369797,2.3369796,0.0021254155,1.0462294,825.52966,15400,0.4189424,0.69311506,654255,[-0.11   0.196 -0.142  0.042 -0.029  0.083 -0.149 -0.647  0.04   0.  0.   ],100,276.42242,9.359922,319.64005,9.359922,1648.6218,263071.0
,737.7149,0.010113325,215.73212,1.0113325,1225.1593487262726,88.45719,441.3132,79.62,0.0034391386,92.8702,1443.541,155,737.7148534980245,268.17868,0.36532813,,-1.0,0.030813852,3.0813854,0.0036532814,1.0767716,766.28577,15500,0.4189424,0.34391388,662217,[-0.108  0.195 -0.145  0.04  -0.032  0.08  -0.158 -0.654  0.04   0.  0.   ],100,296.40164,9.359916,224.63672,9.359916,1739.9426,262962.8
,683.0694,0.01232653,224.21115,1.2326531,1237.1693184375763,22.981771,434.21503,73.78,0.00033362926,52.813923,1280.6733,156,683.0693326345498,271.13034,2.2565553,,-1.0,0.2275858,22.758581,0.022565553,1.8934401,1017.27795,15600,0.4189424,0.033362925,669595,[-0.104  0.192 -0.146  0.038 -0.033  0.077 -0.155 -0.658  0.04   0.  0.   ],100,248.85428,9.359991,385.8783,9.359991,1529.5276,8523216.0
,702.98553,0.010541634,291.69788,1.0541633,1249.9242537021637,85.21723,426.4549,75.94,0.0046654628,88.962944,1094.4285,157,702.9855614382161,267.38242,0.43905804,,-1.0,0.033281777,3.328178,0.0043905806,1.1240635,762.74066,15700,0.4189424,0.46654627,677189,[-0.121  0.189 -0.142  0.037 -0.036  0.101 -0.148 -0.662  0.033  0.  0.   ],100,276.5307,9.359905,326.68576,9.359905,1370.9591,273127.44
,733.78656,0.010518254,307.2547,1.0518254,1262.7451212406158,89.62914,445.90134,79.21,0.0030038285,92.030685,1133.8875,158,733.7865678852095,280.02954,0.35778835,,-1.0,0.034115333,3.4115334,0.0035778836,1.0865941,786.7026,15800,0.4189424,0.30038285,685110,[-0.124  0.189 -0.143  0.039 -0.034  0.097 -0.148 -0.665  0.033  0.  0.   ],100,287.88525,9.359901,342.08658,9.359901,1421.7727,281645.4
,732.301,0.011914717,273.5944,1.1914717,1275.775962114334,55.52525,435.91922,79.19,0.003413434,76.432816,1232.6404,159,732.3010369729215,284.1505,1.0663389,,-1.0,0.09988667,9.9886675,0.010663389,1.3083385,994.0252,15900,0.4189424,0.3413434,693029,[-0.113  0.188 -0.145  0.04  -0.032  0.093 -0.15  -0.667  0.033  0.  0.   ],100,296.38184,9.359973,469.34448,9.359973,1529.0222,1448235.6
,749.3192,0.023404457,277.5226,2.3404455,1289.3814923763275,3.4727426,415.66104,81.01,0.0005804134,20.900976,1238.9971,160,749.3191900889992,261.27066,12.339206,,-1.0,1.2470127,124.70127,0.123392045,4.7844653,2168.8572,16000,0.4189424,0.058041338,701130,[-0.106  0.182 -0.149  0.039 -0.032  0.086 -0.166 -0.696  0.031  0.  0.   ],100,333.65814,9.3599415,1136.8767,9.3599415,1572.6553,81760520.0
,718.68835,0.010388144,289.71838,1.0388147,1302.73601436615,92.05726,451.7086,77.68,0.0034207297,93.563614,1162.9204,161,718.6883944671066,275.532,0.3051372,,-1.0,0.026789907,2.6789908,0.003051372,1.0687915,756.2002,16100,0.4189424,0.34207296,708898,[-0.111  0.181 -0.149  0.034 -0.039  0.08  -0.163 -0.709  0.011  0.  0.   ],100,266.9798,9.359855,312.7208,9.359855,1429.9001,236672.98
,771.4998,0.011451644,214.72144,1.1451645,1316.2047758102417,38.429382,486.40002,83.37,0.0017769411,64.08364,1570.8281,162,771.4998769403954,342.1733,1.4495157,,-1.0,0.14795274,14.795274,0.014495157,1.5604606,1067.4297,16200,0.4189424,0.17769411,717235,[-0.119  0.182 -0.15   0.03  -0.041  0.082 -0.163 -0.709  0.009  0.  0.   ],100,285.09985,9.359868,371.91107,9.359868,1855.928,5516541.0
,789.97406,0.010593428,318.61755,1.059343,1330.351152420044,88.916725,542.1285,85.34,0.004204652,92.553925,1323.3428,163,789.9740004925593,262.0344,0.37400642,,-1.0,0.03521524,3.521524,0.0037400643,1.0804513,866.00146,16300,0.4189424,0.4204652,725769,[-0.122  0.183 -0.154  0.036 -0.035  0.073 -0.175 -0.717  0.009  0.  0.   ],100,247.84552,9.3599415,376.05118,9.3599415,1571.1882,257333.75
,771.2891,0.010131009,318.2841,1.0131009,1344.1583361625671,98.38318,459.8411,83.33,0.007175871,98.0021,1198.5691,164,771.2891572186621,267.5268,0.12987418,,-1.0,0.014302901,1.4302901,0.0012987418,1.0203863,788.5059,16400,0.4189424,0.7175871,734102,[-0.128  0.184 -0.156  0.035 -0.036  0.076 -0.182 -0.731  0.009  0.  0.   ],100,311.44806,9.359877,330.90656,9.359877,1510.0171,193513.39
,770.08685,0.01014829,227.7561,1.014829,1357.4414086341858,97.10975,502.25372,83.17,0.0053901216,97.22429,1539.9362,165,770.0869695557593,302.9392,0.175077,,-1.0,0.013927038,1.3927038,0.00175077,1.0285496,806.9166,16500,0.4189424,0.5390122,742419,[-0.132  0.185 -0.157  0.033 -0.037  0.078 -0.179 -0.731  0.009  0.  0.   ],100,267.83325,9.359855,256.89862,9.359855,1807.7694,206170.27
,850.1055,0.014079218,342.53677,1.4079218,1372.304036617279,8.996651,555.6459,91.83,0.00040642038,36.780426,1397.4362,166,850.1054833637468,292.0429,4.477822,,-1.0,0.4456119,44.56119,0.044778213,2.7188375,1563.3772,16600,0.4189424,0.040642038,751602,[-0.13   0.185 -0.159  0.035 -0.035  0.075 -0.187 -0.736  0.009  0.  0.   ],100,294.45956,9.3598795,726.45233,9.3598795,1691.8958,38841064.0
,791.63446,0.013852114,274.86426,1.3852115,1386.5894861221313,13.038877,525.24036,85.71,0.0007907198,52.49164,1456.1731,167,791.6344469287668,298.78012,3.5773263,,-1.0,0.36561006,36.56101,0.03577326,1.9050653,1196.8333,16700,0.4189424,0.07907198,760173,[-0.137  0.19  -0.162  0.04  -0.03   0.078 -0.174 -0.758  0.01   0.  0.   ],100,266.3941,9.359967,483.56592,9.359967,1722.5673,9473914.0
,770.31647,0.013503126,341.65723,1.3503125,1400.5817520618439,31.716925,492.9202,83.37,0.00027009437,39.98574,1151.4678,168,770.316401706903,294.71326,1.9812771,,-1.0,0.14512902,14.512903,0.019812772,2.5008914,1200.9006,16800,0.4189424,0.027009439,768510,[-0.128  0.191 -0.163  0.043 -0.028  0.081 -0.173 -0.755  0.003  0.  0.   ],100,277.39624,9.359833,523.0101,9.359833,1428.864,3695917.5
,782.68854,0.058475092,297.90494,5.84751,1414.6597571372986,3.0218484,515.3275,84.58,9.622203e-06,4.578863,1348.5845,169,782.6885891369664,291.2294,33.126198,,-1.0,2.687569,268.7569,0.331262,21.839483,5358.7705,16900,0.4189424,0.0009622203,776968,[-0.133  0.183 -0.161  0.046 -0.023  0.086 -0.159 -0.78   0.012  0.  0.   ],100,267.36102,9.359917,3093.2441,9.359917,1615.9454,492624960.0
,793.469,0.011095505,335.63385,1.1095506,1429.5479898452759,89.80348,488.78702,85.87,0.0035174077,86.68839,1221.4353,170,793.4690094675203,310.4188,0.373875,,-1.0,0.027197601,2.7197602,0.0037387498,1.153557,891.9424,17000,0.4189424,0.35174078,785555,[-0.099  0.187 -0.164  0.035 -0.035  0.071 -0.148 -0.787  0.022  0.  0.   ],100,304.68195,9.35989,400.21017,9.35989,1526.1172,297758.62
,795.62726,0.01055071,254.1474,1.0550711,1443.3889846801758,95.04882,499.78702,85.96,0.006563081,95.09267,1509.0923,171,795.6271942783331,303.4138,0.24080323,,-1.0,0.021648593,2.1648593,0.0024080323,1.0516058,833.7039,17100,0.4189424,0.6563081,794151,[-0.101  0.187 -0.164  0.042 -0.028  0.07  -0.151 -0.784  0.022  0.  0.   ],100,295.84015,9.359952,278.42816,9.359952,1804.9325,217760.98
,790.2495,0.010447745,354.47946,1.0447747,1457.0672450065613,85.87148,532.60114,85.47,0.0030268217,87.14757,1194.9182,172,790.249464848397,321.07693,0.42378613,,-1.0,0.025396897,2.5396898,0.0042378614,1.1474789,872.3529,17200,0.4189424,0.30268216,802698,[-0.103  0.189 -0.167  0.046 -0.023  0.069 -0.152 -0.782  0.018  0.  0.   ],100,257.64832,9.359971,405.5542,9.359971,1452.5665,333854.2
,786.5558,0.012244483,211.8316,1.2244486,1470.8239560127258,43.036743,492.02167,85.14,0.0024162738,63.688183,1621.2134,173,786.5558211665453,304.23346,1.4086993,,-1.0,0.12464878,12.464878,0.014086992,1.57015,1065.9618,17300,0.4189424,0.2416274,811212,[-0.112  0.185 -0.167  0.042 -0.027  0.075 -0.155 -0.787  0.018  0.  0.   ],100,294.53412,9.35993,345.8,9.35993,1915.7476,1947032.8
,820.6356,0.012365161,311.80347,1.2365161,1485.454619884491,29.02241,467.94394,88.78,0.0024455648,67.27267,1343.4154,174,820.6355809235714,281.22644,1.9337204,,-1.0,0.18781938,18.781939,0.019337205,1.4864879,1131.7228,17400,0.4189424,0.24455649,820090,[-0.118  0.177 -0.165  0.04  -0.03   0.078 -0.17  -0.787  0.012  0.  0.   ],100,352.69162,9.36,511.3465,9.36,1696.107,4218784.5
,832.1447,0.010338295,289.7292,1.0338295,1500.1254065036774,96.87146,547.38165,89.98,0.0058252416,97.032776,1523.2887,175,832.1446756795247,341.2437,0.185789,,-1.0,0.019184392,1.9184393,0.0018578899,1.0305796,857.9576,17500,0.4189424,0.5825242,829088,[-0.115  0.179 -0.167  0.034 -0.035  0.08  -0.164 -0.791  0.002  0.  0.   ],100,284.76306,9.359899,307.3111,9.359899,1808.0518,235932.9
,854.1983,0.01209345,328.15784,1.2093452,1514.7957050800323,59.07685,542.6998,92.4,0.0015704139,66.89129,1441.9698,176,854.1983285618028,327.3167,1.0065286,,-1.0,0.06807481,6.807481,0.010065286,1.4949629,1084.8066,17600,0.4189424,0.1570414,838328,[-0.115  0.182 -0.168  0.033 -0.036  0.079 -0.16  -0.789  0.001  0.  0.   ],100,311.49854,9.36,441.62384,9.36,1753.4684,849285.9
,823.8523,0.014874902,283.511,1.48749,1529.285757780075,14.357377,538.2665,89.04,0.00085223,47.712894,1515.552,177,823.8522112290474,316.4418,3.6329672,,-1.0,0.35760605,35.760605,0.03632967,2.0958695,1451.7389,17700,0.4189424,0.085223004,847232,[-0.121  0.18  -0.17   0.037 -0.032  0.079 -0.159 -0.809  0.004  0.  0.   ],100,285.5857,9.35995,669.4804,9.35995,1801.1377,18653548.0
,825.25995,0.010001285,372.13187,1.0001285,1544.1999571323395,99.369064,540.242,89.44,0.008684956,99.32866,1225.4088,178,825.2598899403528,280.36633,0.07969291,,-1.0,0.012350139,1.235014,0.00079692906,1.0067588,832.7934,17800,0.4189424,0.8684956,856176,[-0.117  0.182 -0.171  0.04  -0.028  0.086 -0.155 -0.807 -0.003  0.  0.   ],100,285.01785,9.359806,378.13672,9.359806,1510.4266,174863.45
,806.24915,0.012002181,239.59662,1.2002181,1558.0333740711212,52.877087,521.0068,87.25,0.0012361995,75.21933,1603.5996,179,806.2491864371816,302.46005,1.1330328,,-1.0,0.09823918,9.823918,0.011330328,1.3294455,1084.8865,17900,0.4189424,0.12361996,864901,[-0.117  0.184 -0.172  0.039 -0.03   0.087 -0.156 -0.81  -0.001  0.  0.   ],100,285.2424,9.359955,431.52704,9.359955,1888.842,1595902.8
,834.33673,0.0138250105,327.17258,1.3825009,1573.0032885074615,31.88311,528.9409,90.12,0.00155565,50.907238,1385.1514,180,834.3366860316621,307.41193,2.0207493,,-1.0,0.18264174,18.264175,0.020207493,1.9643571,1212.2765,18000,0.4189424,0.15556501,873913,[-0.116  0.185 -0.176  0.037 -0.031  0.09  -0.166 -0.837  0.002  0.  0.   ],100,305.39575,9.359855,501.45795,9.359855,1690.5471,2206185.0
,885.72235,0.012606688,382.58902,1.260669,1588.4772963523865,43.631367,619.0331,95.79,0.0021009997,60.46222,1410.4216,181,885.7222742493379,328.2739,1.4329151,,-1.0,0.113196656,11.319666,0.01432915,1.6539254,1187.6848,18100,0.4189424,0.21009997,883492,[-0.117  0.175 -0.174  0.042 -0.026  0.093 -0.152 -0.855  0.006  0.  0.   ],100,266.68915,9.359999,540.6301,9.359999,1677.1108,2093381.4
,855.6861,0.010644973,353.11194,1.0644975,1603.9131705760956,91.45654,552.80536,92.58,0.0022590905,91.274635,1372.3665,182,855.6861382389037,269.60486,0.32535228,,-1.0,0.024097301,2.4097302,0.0032535226,1.0955946,932.64514,18200,0.4189424,0.22590905,892750,[-0.12   0.171 -0.174  0.042 -0.026  0.092 -0.171 -0.853  0.006  0.  0.   ],100,302.8808,9.359981,406.59747,9.359981,1675.2473,276540.03
,829.6805,0.010710394,352.3009,1.0710396,1618.4622490406036,81.57969,495.73056,89.64,0.0018963028,84.90874,1257.3154,183,829.6805163781484,300.65106,0.508936,,-1.0,0.037966393,3.7966394,0.0050893594,1.1777351,914.15894,18300,0.4189424,0.18963028,901714,[-0.112  0.172 -0.179  0.039 -0.028  0.082 -0.181 -0.856  0.014  0.  0.   ],100,333.94998,9.359948,396.0899,9.359948,1591.2654,382144.84
,844.6891,0.010646372,417.28412,1.0646373,1633.1403670310974,92.698364,540.87854,91.39,0.0045836284,91.46094,1120.8728,184,844.6890794745098,293.68015,0.29879665,,-1.0,0.02409975,2.409975,0.0029879664,1.0933629,903.7419,18400,0.4189424,0.45836285,910853,[-0.111  0.17  -0.18   0.033 -0.034  0.085 -0.185 -0.862  0.014  0.  0.   ],100,303.81055,9.359873,456.83014,9.359873,1424.6833,234827.25
,900.38086,0.011074158,396.92667,1.1074158,1648.6571118831635,78.38492,585.1534,97.41,0.0029293385,84.5436,1362.9534,185,900.3808768488472,291.27878,0.5815312,,-1.0,0.044348076,4.434808,0.005815312,1.1828216,1016.4737,18500,0.4189424,0.29293385,920594,[-0.11   0.165 -0.18   0.038 -0.028  0.082 -0.188 -0.865  0.015  0.  0.   ],100,315.22748,9.359903,468.9289,9.359903,1678.1808,492221.8
,843.0597,0.011168436,326.5387,1.1168437,1663.515498638153,61.18752,520.4656,91.13,0.0028951105,69.3935,1399.1427,186,843.0597124351369,297.24506,0.88950133,,-1.0,0.05286645,5.2866454,0.008895013,1.4410571,1021.2903,18600,0.4189424,0.28951105,929707,[-0.104  0.164 -0.185  0.042 -0.024  0.078 -0.198 -0.882  0.013  0.  0.   ],100,322.59415,9.359948,401.2376,9.359948,1721.7368,971515.1
