OptimizationReturnMean,WReturnMean,StdIW,EmpiricalD2Harmonic,EpLenMean,Weights,EpisodesSoFar,VarianceInitializer,Penalization,MinTargetPdf,ESSRenyiArithmetic,InitialReturnMax,InitialReturnMean,InitialReturnStd,MinBehavPdf,MaxIW,ReturnStepMax,InitialReturnMin,TimeElapsed,MeanEntropy,Iteration,OptimizationReturnMin,EpThisIter,OptimizationReturnMax,MinIW,EpRewMean,TimestepsSoFar,ReturnStepMaxmin,Inner Iteration,InitialBound,ReturnMeanIW,DivergenceHarmonic,Bound,StdWReturnMean,MeanIW,EmpiricalD2Arithmetic,MeanD2-0,LearnableVariance,Epsilon,ESSRenyiHarmonic
259.4167,345604.28,18678.795,1.0,57.91,[-0.111  0.098 -0.108  0.018  0.008  0.102  0.032 -0.578  0.     0.  0.   ],3000,-1.0,True,-77.84452,100.0,1683.9109,537.08856,239.04005,-77.84452,187592.77,9.359968,277.67188,166.0770981311798,0.4189424,30,,100,1406.239,0.11624427,537.0885687735301,132779,9.359968,1,-374102.78,1273400600.0,2.5408206e+33,-1.4365066e+21,,2106.2034,1.0,1.0,,2.0,100.0
225.8651,341090.38,8.046418,1.0,59.37,[-0.138  0.099 -0.109  0.004 -0.007  0.071  0.053 -0.614  0.     0.  0.   ],3100,-1.0,True,-57.005188,100.0,1244.8062,550.57367,194.83064,-57.005188,67.14048,9.359935,324.7086,173.8318214416504,0.4189424,31,,100,920.09753,0.051182836,550.5736958003608,138716,9.359935,1,-356663.9,1866185.2,739337340.0,-425321100.0,,3.6378644,1.0,1.0,,2.0,100.0
209.17859,256558.66,112573.37,1.0,52.47,[-0.148  0.095 -0.112  0.018  0.008  0.056  0.01  -0.579  0.     0.  0.   ],3200,-1.0,True,-40.329807,100.0,881.9442,486.60745,140.61249,-40.329807,963270.5,9.359967,277.42883,180.43270254135132,0.4189424,32,,100,604.5154,0.005170658,486.60741923190415,143963,9.359967,1,-264376.12,3677648100.0,4.6586265e+30,-1.6873049e+19,,22105.16,1.0,1.0,,2.0,100.0
275.88593,357001.94,6374.048,1.0,60.75,[-0.156  0.073 -0.12  -0.009 -0.019  0.06  -0.107 -0.577  0.     0.  0.   ],3300,-1.0,True,-58.285965,100.0,997.63293,563.1172,199.7523,-58.285965,64017.375,9.3599415,287.23126,189.03868079185486,0.4189424,33,,100,710.4017,0.060297996,563.1171799947422,150038,9.3599415,1,-367004.8,479298980.0,1.0331189e+23,-3215134700000000.0,,738.30273,1.0,1.0,,2.0,100.0
298.58417,364245.62,190816.73,1.0,62.06,[-0.208  0.086 -0.122  0.01  -0.002  0.055 -0.097 -0.593  0.     0.  0.   ],3400,-1.0,True,-50.361046,100.0,1108.2723,575.3641,182.21378,-50.361046,1807169.5,9.359977,276.77988,197.80461072921753,0.4189424,34,,100,831.49243,0.13346958,575.3640533916066,156244,9.359977,1,-376590.22,11291929000.0,8.468296e+26,-3.5923072e+17,,27436.768,1.0,1.0,,2.0,100.0
285.1175,353540.5,101.901,1.0,59.63,[-0.203  0.097 -0.129 -0.02  -0.033  0.092 -0.103 -0.614  0.     0.  0.   ],3500,-1.0,True,-64.0394,100.0,1336.289,552.6509,219.35713,-64.0394,723.7168,9.359977,267.53336,205.66274213790894,0.4189424,35,,100,1068.7556,0.02680243,552.6508459305742,162207,9.359977,1,-371487.2,10777634.0,1137435200000.0,-19150980000.0,,35.482483,1.0,1.0,,2.0,100.0
421.67102,474076.5,3418088.2,1.0,70.38,[-0.215  0.101 -0.131  0.019  0.006  0.113 -0.114 -0.624  0.     0.  0.   ],3600,-1.0,True,-63.28671,100.0,1274.8765,651.6307,222.38246,-63.28671,34354692.0,9.359927,229.95967,214.3876233100891,0.4189424,36,,100,1044.9167,0.019343914,651.6306707662133,169245,9.359927,1,-490411.53,332802300000.0,1.6093015e+23,-6553290000000000.0,,345703.44,1.0,1.0,,2.0,100.0
387.84094,463664.3,372.71396,1.0,69.65,[-0.226  0.104 -0.131  0.022  0.011  0.091 -0.096 -0.624  0.     0.  0.   ],3700,-1.0,True,-53.28872,100.0,1283.4314,645.3946,217.0947,-53.28872,2629.9836,9.35982,257.55365,222.3408601284027,0.4189424,37,,100,1025.8777,0.20278215,645.3945758429419,176210,9.35982,1,-480219.3,62719704.0,7.0110637e+25,-1.3861801e+17,,115.4219,1.0,1.0,,2.0,100.0
366.54453,443552.53,14510.187,1.0,67.33,[-0.223  0.102 -0.134 -0.013 -0.026  0.113 -0.125 -0.616  0.     0.  0.   ],3800,-1.0,True,-72.763054,100.0,1247.4368,623.5388,233.99107,-72.763054,127395.375,9.359883,256.99435,230.83214354515076,0.4189424,38,,100,990.4424,0.10467679,623.538858311184,182943,9.359883,1,-459191.97,2014573200.0,6.1068176e+34,-3.8647992e+21,,2338.548,1.0,1.0,,2.0,100.0
383.90698,459441.4,8676.769,1.0,69.41,[-0.251  0.102 -0.136  0.023  0.01   0.101 -0.145 -0.614  0.     0.  0.   ],3900,-1.0,True,-50.892326,100.0,1164.8429,643.5684,212.74658,-50.892326,75250.984,9.359789,259.66147,239.1759159564972,0.4189424,39,,100,905.1814,0.0018513369,643.5684274017447,189884,9.359789,1,-473078.4,1411463200.0,8.7612285e+23,-1.2764378e+16,,1640.6542,1.0,1.0,,2.0,100.0
438.60562,557321.8,145337.9,1.0,76.34,[-0.225  0.102 -0.141 -0.006 -0.019  0.134 -0.145 -0.636  0.     0.  0.   ],4000,-1.0,True,-74.15213,100.0,1274.4431,706.62366,240.8417,-74.15213,1460746.2,9.3598,268.0181,248.50798416137695,0.4189424,40,,100,1006.42505,0.34172088,706.6237340078181,197518,9.3598,1,-573645.75,13042684000.0,3.572628e+23,-9757033000000000.0,,14653.588,1.0,1.0,,2.0,100.0
440.9068,534128.75,932.9384,1.0,75.46,[-0.231  0.102 -0.144  0.001 -0.012  0.11  -0.138 -0.65   0.     0.  0.   ],4100,-1.0,True,-57.14189,100.0,1334.1057,698.9977,213.37987,-57.14189,7231.3213,9.359877,258.09094,258.6328945159912,0.4189424,41,,100,1076.0148,0.024642061,698.9977333353494,205064,9.359877,1,-552016.9,152736700.0,2.3157257e+18,-27221301000000.0,,197.08524,1.0,1.0,,2.0,100.0
275.97894,322533.88,21290.809,1.0,57.63,[-0.218  0.101 -0.147 -0.037 -0.05   0.118 -0.123 -0.673  0.     0.  0.   ],4200,-1.0,True,-62.842415,100.0,1126.3479,534.1284,192.97862,-62.842415,131569.77,9.359944,258.14944,266.5823390483856,0.4189424,42,,100,868.1985,0.13565677,534.1283923175175,210827,9.359944,1,-335284.4,3892972000.0,1.422822e+35,-4.809532e+21,,8419.44,1.0,1.0,,2.0,100.0
302.34473,370368.25,241.57681,1.0,60.43,[-0.209  0.092 -0.152  0.048  0.036  0.108 -0.135 -0.697  0.     0.  0.   ],4300,-1.0,True,-73.169426,100.0,1632.2886,559.5236,239.37758,-73.169426,2415.177,9.359997,257.17886,274.7261061668396,0.4189424,43,,100,1375.1097,0.14870706,559.5235885457173,216870,9.359997,1,-397146.22,43170230.0,4.612197e+21,-1818570800000000.0,,35.625843,1.0,1.0,,2.0,100.0
343.2261,504524.72,10921.031,1.0,72.16,[-1.998e-01  8.323e-02 -1.518e-01  8.590e-03 -5.063e-03  9.017e-02 -1.303e-01 -7.089e-01 -3.594e-04  0.000e+00  0.000e+00],4400,-1.0,True,-69.37483,100.0,1427.5837,667.95654,241.57553,-69.37483,103943.76,9.359823,324.73053,284.3137948513031,0.4189424,44,,100,1102.8533,0.094216526,667.956584759081,224086,9.359823,1,-525007.44,2446229000.0,1.5048996e+29,-7.945832e+18,,1518.2478,1.0,1.0,,2.0,100.0
370.68542,509877.8,18978.715,1.0,72.99,[-2.442e-01  9.249e-02 -1.548e-01 -1.619e-02 -2.987e-02  8.980e-02 -1.522e-01 -6.976e-01 -3.594e-04  0.000e+00  0.000e+00],4500,-1.0,True,-67.85446,100.0,1383.3414,675.6889,230.91644,-67.85446,181040.47,9.359929,305.00342,294.923645734787,0.4189424,45,,100,1078.338,0.1118772,675.6888533680815,231385,9.359929,1,-529110.6,2531769900.0,1.796191e+21,-815114800000000.0,,2490.8499,1.0,1.0,,2.0,100.0
445.71075,629961.1,140.21214,1.0,82.01,[-2.057e-01  9.371e-02 -1.591e-01 -5.125e-03 -1.909e-02  1.072e-01 -1.320e-01 -7.357e-01 -3.594e-04  0.000e+00  0.000e+00],4600,-1.0,True,-64.77207,100.0,1313.4921,759.34937,230.97523,-64.77207,1086.3074,9.359861,313.63867,306.5079598426819,0.4189424,46,,100,999.8534,0.09604546,759.3494067484554,239586,9.359861,1,-647300.75,17969190.0,20562684000000.0,-78645970000.0,,30.441666,1.0,1.0,,2.0,100.0
461.01767,748772.2,5.8073235,1.0,89.54,[-1.860e-01  9.268e-02 -1.605e-01  7.299e-03 -5.847e-03  1.211e-01 -1.338e-01 -7.435e-01 -3.594e-04  0.000e+00  0.000e+00],4700,-1.0,True,-69.04634,100.0,1443.9335,829.3814,246.77643,-69.04634,44.32842,9.359992,368.36383,317.36637115478516,0.4189424,47,,100,1075.5696,0.18670979,829.3814602008861,248540,9.359992,1,-769726.75,2977412.8,3612220400.0,-1262378100.0,,3.1661987,1.0,1.0,,2.0,100.0
464.844,656343.0,5874912.5,1.0,83.18,[-0.174  0.092 -0.161  0.009 -0.004  0.13  -0.137 -0.744 -0.001  0.  0.   ],4800,-1.0,True,-71.23977,100.0,1436.9795,769.0118,254.88014,-71.23977,48594844.0,9.359899,304.1678,326.76962637901306,0.4189424,48,,100,1132.8118,0.06701576,769.0117801885106,256858,9.359899,1,-677096.2,924824100000.0,8.1047256e+29,-1.8683262e+19,,827313.6,1.0,1.0,,2.0,100.0
464.75406,640815.0,18.756792,1.0,82.01,[-0.18   0.093 -0.163  0.001 -0.012  0.105 -0.125 -0.746 -0.002  0.  0.   ],4900,-1.0,True,-61.37799,100.0,1385.636,759.3055,253.51596,-61.37799,148.23662,9.359887,294.5513,338.25189876556396,0.4189424,49,,100,1091.0847,0.15966359,759.3053738586091,265059,9.359887,1,-660111.7,4921556.5,12396522000.0,-2153398500.0,,6.5036983,1.0,1.0,,2.0,100.0
384.2718,517683.5,569.753,1.0,72.52,[-0.165  0.09  -0.164 -0.015 -0.029  0.109 -0.137 -0.748 -0.002  0.  0.   ],5000,-1.0,True,-65.28076,100.0,1368.9026,671.85767,257.4701,-65.28076,5696.666,9.359669,287.58582,347.3073308467865,0.4189424,50,,100,1081.3168,0.027984537,671.8576224583977,272311,9.359669,1,-536516.94,75381060.0,3.2814463e+23,-1.0788477e+16,,70.349724,1.0,1.0,,2.0,100.0
471.1457,658105.6,186453.44,1.0,83.93,[-1.743e-01  8.890e-02 -1.643e-01 -5.957e-04 -1.426e-02  8.994e-02 -1.287e-01 -7.517e-01 -1.907e-03  0.000e+00  0.000e+00],5100,-1.0,True,-59.921314,100.0,1350.5332,776.79956,233.855,-59.921314,1874047.8,9.3599825,305.6538,362.10546684265137,0.4189424,51,,100,1044.8794,0.09551785,776.799523097495,280704,9.3599825,1,-676437.0,15201464000.0,1.940799e+21,-807590800000000.0,,18867.598,1.0,1.0,,2.0,100.0
518.5038,741221.75,53.01117,1.0,89.2,[-1.658e-01  8.697e-02 -1.648e-01 -9.278e-05 -1.401e-02  1.114e-01 -1.485e-01 -7.451e-01 -1.907e-03  0.000e+00  0.000e+00],5200,-1.0,True,-66.85133,100.0,1420.336,824.9789,246.2348,-66.85133,524.8833,9.359992,306.4751,374.8020832538605,0.4189424,52,,100,1113.861,0.038633946,824.9789022181847,289624,9.359992,1,-761497.0,10549527.0,227425580.0,-316312060.0,,9.914889,1.0,1.0,,2.0,100.0
509.80096,723784.94,123.45977,1.0,86.88,[-0.172  0.088 -0.166  0.001 -0.013  0.099 -0.143 -0.749 -0.003  0.  0.   ],5300,-1.0,True,-76.15622,100.0,1401.4551,805.06744,275.04822,-76.15622,867.67365,9.359991,295.26633,387.94313168525696,0.4189424,53,,100,1106.1887,0.050091874,805.067335071686,298312,9.359991,1,-743524.75,42765856.0,1.4076095e+21,-740596900000000.0,,42.502705,1.0,1.0,,2.0,100.0
435.01453,636572.8,244304.31,1.0,80.75,[-0.178  0.089 -0.165  0.007 -0.007  0.082 -0.122 -0.761 -0.003  0.  0.   ],5400,-1.0,True,-66.73678,100.0,1365.5615,748.54456,276.1412,-66.73678,2443137.5,9.359929,313.52997,402.7985260486603,0.4189424,54,,100,1052.0315,0.17888227,748.5445171987286,306387,9.359929,1,-655314.44,26754298000.0,8.557631e+35,-1.733731e+22,,34065.867,1.0,1.0,,2.0,100.0
468.66965,620983.4,4711495.5,1.0,79.36,[-0.198  0.098 -0.171 -0.011 -0.027  0.124 -0.152 -0.758 -0.003  0.  0.   ],5500,-1.0,True,-79.97768,100.0,1603.6992,734.98096,284.22937,-79.97768,47352310.0,9.359934,266.31128,415.76098346710205,0.4189424,55,,100,1337.388,0.035224143,734.9809825572744,314323,9.359934,1,-646831.56,881984400000.0,4.999903e+31,-1.8277173e+20,,473528.12,1.0,1.0,,2.0,100.0
496.39874,665991.6,4657.303,1.0,83.29,[-0.212  0.099 -0.172  0.002 -0.013  0.106 -0.155 -0.756  0.005  0.  0.   ],5600,-1.0,True,-72.39174,100.0,1499.5957,771.64844,265.613,-72.39174,44052.195,9.359899,275.24976,430.5002317428589,0.4189424,56,,100,1224.346,0.048347227,771.6485040269754,322652,9.359899,1,-688592.9,965242600.0,1.0829538e+20,-235200130000000.0,,729.1682,1.0,1.0,,2.0,100.0
