MaxIWNorm,ReturnStepMax,StdIWNorm,MeanIW,Bound,MaxIW,ESSRenyi,InitialReturnMean,J_sample_variance,MinIWNorm,MeanIWNorm,InitialReturnMax,EpThisIter,Weights,EpisodesSoFar,Iteration,TimeElapsed,StdIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2,EpRewMean,InitialReturnMin,ESSClassic,TimestepsSoFar,MinIW,OptimizationReturnMin,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,ReturnStepMaxmin,EpLenMean,VarianceInit,InitialBound,LearnableVariance
0.039963167,9.359837,0.0062883287,1.1464753,103.2946,3.9963167,77.59435,202.20193,26744.848,0.0037721826,0.011464752,399.21298,100,[ 0.119 -0.076  0.101 -0.033  0.025  0.178 -0.138 -0.318  0.     0.  0.    -0.178],1100,11,17.64473581314087,0.6288328,239.2545,51.05039,1.2887536,202.20192827881638,108.811386,76.87317,19159,0.37721828,,1.2675133,93.39053,290.4016,9.359837,22.01,-1,82.438034,True
0.04041591,9.359848,0.0051854104,1.0529692,100.61819,4.041591,86.96535,214.05008,17446.646,0.0045493785,0.010529691,397.6836,100,[ 0.124 -0.077  0.106 -0.032  0.028  0.177 -0.119 -0.328  0.     0.  0.    -0.151],1200,12,19.777297258377075,0.51854104,228.55214,61.18581,1.1498833,214.05008682412972,72.302895,80.48205,21488,0.45493785,,1.3007697,141.74721,325.3807,9.359848,23.29,-1,94.74501,True
0.026389694,9.359806,0.0046907635,1.0642381,69.61403,2.6389694,86.32416,217.01843,26127.17,0.002541804,0.010642382,537.5724,100,[ 0.119 -0.076  0.097 -0.026  0.025  0.168 -0.117 -0.339  0.     0.  0.    -0.118],1300,13,21.832050561904907,0.46907637,243.19096,63.411552,1.1584243,217.0184445067002,81.508095,83.73305,23849,0.2541804,,1.2483671,135.51036,456.0643,9.359806,23.61,-1,55.74672,True
0.013582819,9.3599825,0.0013932355,1.0112319,105.0927,1.358282,97.933174,222.10727,16417.473,0.0075541525,0.010112319,398.24762,100,[ 0.115 -0.082  0.09  -0.031  0.024  0.161 -0.129 -0.355  0.     0.  0.    -0.171],1400,14,23.435814142227173,0.13932356,225.82112,58.22292,1.0211045,222.10727580988012,109.04398,98.137146,26264,0.75541526,,1.2617038,113.0633,289.20364,9.3599825,24.15,-1,102.63299,True
0.039008632,9.3599205,0.006111781,1.0445307,67.81232,3.9008632,80.55733,234.62628,43780.633,0.0019043729,0.010445308,595.2433,100,[ 0.107 -0.069  0.077 -0.033  0.022  0.167 -0.129 -0.359  0.     0.  0.    -0.157],1500,15,25.577365159988403,0.6111781,266.77115,70.596954,1.241352,234.62628362639006,108.153015,74.49521,28813,0.1904373,,1.2354585,126.473274,487.09027,9.3599205,25.49,-1,56.053284,True
0.01871211,9.35955,0.002689627,1.0417783,107.62604,1.8712112,93.31543,252.83282,28144.67,0.0049210954,0.010417782,519.46094,100,[ 0.111 -0.069  0.075 -0.035  0.016  0.189 -0.123 -0.387  0.     0.  0.    -0.183],1600,16,27.744170904159546,0.2689627,268.94946,79.6816,1.0716342,252.8328464274683,126.75828,93.75104,31557,0.49210957,,1.2160636,126.07457,392.70267,9.35955,27.44,-1,96.99455,True
0.01904204,9.359948,0.0029167389,1.049157,133.78223,1.904204,93.336754,242.89217,26396.242,0.0045463974,0.01049157,396.08875,100,[ 0.107 -0.072  0.068 -0.023  0.031  0.173 -0.13  -0.392  0.     0.  0.    -0.203],1700,17,29.90469479560852,0.2916739,256.77722,54.13705,1.0713893,242.89217354577247,136.487,92.82565,34194,0.45463973,,1.2088052,106.405174,259.60175,9.359948,26.37,-1,124.06555,True
0.028742084,9.359848,0.0045998264,1.0729285,134.17825,2.8742085,84.36154,263.3995,41473.98,0.0017555949,0.010729286,491.84717,100,[ 0.111 -0.065  0.073 -0.041  0.011  0.184 -0.114 -0.389  0.     0.  0.    -0.21 ],1800,18,31.386483907699585,0.45998266,294.82767,75.744514,1.1853743,263.3995139290758,136.41557,84.473854,37050,0.17555949,,1.1697226,126.98395,355.43158,9.359848,28.56,-1,115.84537,True
0.050832495,9.359777,0.0069139907,1.1120127,146.58592,5.0832496,72.142746,269.1038,65531.125,0.0007712575,0.011120128,492.20132,100,[ 0.107 -0.059  0.067 -0.047  0.005  0.193 -0.119 -0.411  0.     0.  0.    -0.249],1900,19,34.28768968582153,0.6913991,320.4331,69.15815,1.3861407,269.1037845206846,146.56139,72.11995,39968,0.07712575,,1.166796,122.542404,345.63995,9.359777,29.18,-1,121.443405,True
2.1189513,9.359814,0.21015477,3.2490792,571.95465,211.89514,8.260096,271.0769,43807884.0,8.7073437e-07,0.03249079,574.47266,100,[ 0.101 -0.053  0.058 -0.063 -0.011  0.199 -0.12  -0.445  0.     0.  0.    -0.252],2000,20,36.881064891815186,21.015476,1171.605,74.75099,12.106398,271.07689583998416,90.37825,2.3344443,42906,8.707344e-05,,1.1343851,180.69865,484.09442,9.359814,29.38,-1,98.73509,True
0.058201294,9.359768,0.010285475,1.244017,168.20422,5.8201294,68.44444,271.84152,71410.625,0.0011317217,0.012440167,449.7805,100,[ 0.099 -0.044  0.059 -0.085 -0.04   0.274 -0.138 -0.504  0.     0.  0.    -0.285],2100,21,39.905837059020996,1.0285475,331.30377,70.40783,1.4610391,271.8415163779807,154.2056,59.396873,45855,0.11317217,,1.0872147,117.63591,295.5749,9.359768,29.49,-1,136.90738,True
0.06131036,9.359859,0.008965318,1.1780206,146.97154,6.131036,79.38263,259.34476,66707.86,0.0034448195,0.011780206,460.02875,100,[ 0.103 -0.044  0.065 -0.077 -0.031  0.277 -0.129 -0.468  0.     0.  0.    -0.332],2200,22,42.53635215759277,0.89653194,301.8687,64.13063,1.2597214,259.34475782038885,173.06757,63.32335,48669,0.34448195,,1.1411136,86.2772,286.96118,9.359859,28.14,-1,121.336136,True
0.01692098,9.359973,0.0019232195,1.0359622,126.109634,1.692098,95.247086,246.63432,14536.207,0.0055964594,0.010359621,427.11633,100,[ 0.102 -0.048  0.065 -0.072 -0.028  0.27  -0.13  -0.455  0.     0.  0.    -0.278],2300,23,45.466580390930176,0.19232196,257.40265,63.696053,1.0499009,246.63431222365878,90.71135,96.66838,51344,0.55964595,,1.1367322,155.92294,336.40497,9.359973,26.75,-1,118.49942,True
9.984825,9.35993,0.993485,11.935726,3224.6123,998.48254,0.7272806,277.47256,632830900.0,0.00011018762,0.11935728,487.3349,100,[ 0.107 -0.046  0.068 -0.079 -0.037  0.287 -0.126 -0.47   0.     0.  0.    -0.282],2400,24,48.1999237537384,99.34849,4938.9556,68.74644,137.4985,277.4725623908282,174.01924,1.4228251,54352,0.011018762,,1.189454,103.45332,313.31567,9.35993,30.08,-1,131.27208,True
0.017645542,9.359896,0.002788208,1.0488323,128.31653,1.7645543,91.94376,292.6596,50416.574,0.004473342,0.010488323,594.5369,100,[ 0.087 -0.029  0.043 -0.045 -0.007  0.334 -0.148 -0.558  0.     0.  0.    -0.229],2500,25,51.8576180934906,0.2788208,314.32767,87.19653,1.0876213,292.6596050774265,182.03702,93.399414,57523,0.44733423,,1.1651603,110.62259,412.4999,9.359896,31.71,-1,114.29854,True
0.039698776,9.3596735,0.006323554,1.0831723,147.57812,3.9698777,85.55114,291.8163,66196.79,0.0029071616,0.010831723,538.906,100,[ 0.104 -0.034  0.046 -0.034  0.008  0.338 -0.138 -0.559  0.     0.  0.    -0.254],2600,26,54.89870810508728,0.6323554,322.37006,75.63698,1.1688915,291.81631100430496,174.58276,74.58112,60683,0.29071617,,1.1722862,117.23354,364.32324,9.3596735,31.6,-1,130.14452,True
0.022472003,9.359522,0.004265763,1.1108391,181.04245,2.2472005,85.24134,299.96515,41564.83,0.0034356457,0.011108391,483.03506,100,[ 0.104 -0.043  0.057 -0.006  0.033  0.333 -0.133 -0.55   0.     0.  0.    -0.247],2700,27,58.25934290885925,0.4265763,337.9973,72.3981,1.1731397,299.9651755215621,145.0924,87.14857,63933,0.34356457,,1.1423914,154.87277,337.94266,9.359522,32.5,-1,155.05467,True
0.13314013,9.359848,0.013453121,1.1694847,119.39119,13.3140135,76.26138,300.59702,87728.72,0.0003569585,0.011694848,679.3705,100,[ 0.098 -0.042  0.05   0.013  0.051  0.333 -0.145 -0.571  0.     0.  0.    -0.277],2800,28,61.25232219696045,1.3453121,352.77762,83.453835,1.3112797,300.59699940231894,174.6336,43.042294,67187,0.03569585,,1.1386708,125.96339,504.73688,9.359848,32.54,-1,96.78586,True
0.043063592,9.359327,0.0074147237,1.1640441,173.91756,4.3063593,71.84786,304.02658,80770.234,0.00080163864,0.011640443,563.54895,100,[ 0.097 -0.043  0.047  0.013  0.045  0.348 -0.178 -0.608  0.     0.  0.    -0.28 ],2900,29,64.75764536857605,0.74147236,373.37305,79.82232,1.3918298,304.02659804165387,174.86835,71.13676,70480,0.08016387,,1.0728159,129.15825,388.6806,9.359327,32.93,-1,134.9619,True
0.06720799,9.359822,0.009968006,1.1872118,138.8456,6.7207994,70.580795,306.60306,176139.56,0.001077623,0.011872118,677.77435,100,[ 0.117 -0.061  0.054  0.004  0.04   0.365 -0.183 -0.622  0.     0.  0.    -0.346],3000,30,68.6810553073883,0.9968006,380.8722,80.305595,1.416816,306.60304750022254,174.9026,58.652637,73798,0.10776231,,1.0356435,131.70045,502.87177,9.359822,33.18,-1,103.27074,True
0.014913523,9.359725,0.0017954628,1.0018448,135.3511,1.4913523,97.76312,313.17307,40620.023,0.00578223,0.0100184465,603.2151,100,[ 0.115 -0.061  0.053  0.012  0.046  0.353 -0.184 -0.589  0.     0.  0.    -0.383],3100,31,72.92623043060303,0.1795463,318.3742,83.08603,1.0228806,313.1730760260376,173.10188,96.88814,77191,0.578223,,1.0231276,140.0712,430.11322,9.359725,33.93,-1,132.20856,True
0.01755633,9.359754,0.0024052665,1.0257872,160.62593,1.7556331,94.955444,305.40674,44926.047,0.0052759415,0.010257871,507.1103,100,[ 0.112 -0.066  0.056  0.007  0.043  0.352 -0.192 -0.598  0.     0.  0.    -0.396],3200,32,76.92967295646667,0.24052665,316.7478,78.30187,1.0531255,305.4067601462402,183.7017,94.78845,80500,0.52759415,,1.0097458,121.70505,323.40857,9.359754,33.09,-1,153.2737,True
9.951012,9.359405,0.9893997,11.411646,4107.997,995.1012,1.4423696,296.3477,943439000.0,5.7060906e-06,0.11411645,499.49652,100,[ 0.133 -0.073  0.065  0.01   0.04   0.35  -0.182 -0.596  0.     0.  0.    -0.409],3300,33,80.36035346984863,98.93998,5355.712,73.87939,69.33036,296.3476949332783,191.52365,1.3128453,83709,0.00057060906,,0.9475547,104.82404,307.97287,9.359405,32.09,-1,146.49876,True
0.03772194,9.359761,0.0066562486,1.1776768,147.72742,3.772194,73.00571,286.0086,92632.83,0.0029825259,0.011776768,620.9566,100,[ 0.153 -0.049  0.099  0.091  0.115  0.413 -0.066 -0.543  0.     0.  0.    -0.471],3400,34,84.99319195747375,0.6656249,365.7513,78.837006,1.369756,286.0086262924167,192.57101,75.78899,86804,0.29825258,,0.94446206,93.43761,428.3856,9.359761,30.95,-1,99.721664,True
0.10702911,9.359324,0.012946326,1.2195023,211.341,10.702911,63.180603,304.5222,168619.27,0.0010388091,0.012195022,547.9092,100,[ 0.159 -0.05   0.097  0.069  0.092  0.428 -0.064 -0.57   0.     0.  0.    -0.474],3500,35,89.56274271011353,1.2946327,418.135,75.52091,1.5827643,304.5221960466833,181.43622,47.01436,90101,0.10388091,,0.8998971,123.085976,366.47296,9.359324,32.97,-1,140.14941,True
0.022542305,9.35975,0.0042500044,1.0846537,179.44498,2.2542305,84.604996,321.00043,58271.45,0.00320989,0.0108465385,554.6883,100,[ 0.159 -0.063  0.097  0.049  0.068  0.407 -0.086 -0.597  0.     0.  0.    -0.519],3600,36,93.74536275863647,0.42500046,360.359,76.192505,1.1819633,321.00043158627994,193.1621,86.69034,93575,0.320989,,0.8775634,127.83834,361.52618,9.35975,34.74,-1,154.59392,True
0.0937189,9.359604,0.013763507,1.3261889,211.64,9.37189,51.318512,337.5504,151136.22,0.00057069084,0.013261888,585.464,100,[ 0.155 -0.072  0.097  0.032  0.05   0.394 -0.101 -0.602  0.     0.  0.    -0.541],3700,37,98.84866499900818,1.3763506,456.81964,80.737564,1.9486146,337.5504236712284,190.81421,48.144554,97226,0.057069086,,0.78253686,146.7362,394.64978,9.359604,36.51,-1,161.91122,True
0.40183985,9.359947,0.050468866,1.7404683,392.68973,40.183987,21.635498,357.33655,3581256.8,0.0003253904,0.017404683,612.45575,100,[ 0.138 -0.03   0.075  0.032  0.044  0.414 -0.094 -0.596  0.     0.  0.    -0.636],3800,38,103.98763084411621,5.0468864,787.70374,91.27515,4.6220336,357.33655283251187,192.8319,10.628768,101089,0.03253904,,0.7956961,164.50467,419.62384,9.359947,38.63,-1,173.59984,True
1.6687144,9.359922,0.16607891,2.8431797,564.77277,166.87144,8.102675,351.07812,33729640.0,6.087373e-05,0.028431792,742.47314,100,[ 1.500e-01 -3.845e-02  8.321e-02 -1.987e-04  1.020e-02  4.045e-01 -7.767e-02 -6.109e-01  0.000e+00  0.000e+00  0.000e+00 -6.232e-01],3900,39,108.82149171829224,16.607891,1347.2789,87.96143,12.341602,351.07815028714737,221.3563,2.8473084,104883,0.006087373,,0.78192014,129.72186,521.1168,9.359922,37.94,-1,128.3362,True
0.15028512,9.359972,0.01719085,1.3117974,207.82571,15.028513,55.24593,352.76578,154444.36,0.0010992803,0.013117973,640.63525,100,[ 0.113 -0.066  0.096 -0.041 -0.039  0.381 -0.146 -0.633  0.     0.  0.    -0.637],4000,40,113.4350357055664,1.7190849,466.39798,86.29446,1.8100882,352.76577616331014,193.0606,36.80043,108697,0.109928034,,0.8081114,159.70518,447.57465,9.359972,38.14,-1,160.57518,True
0.28472343,9.359953,0.03075694,1.4451745,248.34482,28.472343,37.469902,364.70105,1225595.8,9.6383446e-05,0.014451745,717.6476,100,[ 0.117 -0.075  0.101 -0.028 -0.03   0.387 -0.182 -0.664  0.     0.  0.    -0.611],4100,41,117.99428200721741,3.0756936,600.06006,98.25485,2.6688087,364.7010658721493,203.0082,18.084976,112639,0.009638345,,0.7621525,161.69287,514.6394,9.359953,39.42,-1,149.40681,True
0.02426932,9.359963,0.0030786656,1.0452629,182.88925,2.426932,94.114265,351.29153,50250.0,0.0056469548,0.010452628,593.62354,100,[ 0.124 -0.076  0.1   -0.005 -0.006  0.414 -0.191 -0.671  0.     0.  0.    -0.657],4200,42,123.49472689628601,0.30786657,366.46048,73.228676,1.0625381,351.2915110481855,192.07925,92.01742,116438,0.5646955,,0.7724194,159.21225,401.54428,9.359963,37.99,-1,173.20445,True
0.2834809,9.35996,0.038144205,1.6302358,261.85693,28.348091,31.092207,352.02927,3530372.0,0.00044532013,0.016302356,836.33154,100,[ 0.132 -0.086  0.105 -0.003 -0.005  0.402 -0.188 -0.665  0.     0.  0.    -0.647],4300,43,128.5230667591095,3.8144202,711.81696,102.73269,3.21624,352.0292330096173,202.15555,15.444851,120246,0.044532012,,0.7564899,149.87369,634.176,9.35996,38.08,-1,101.12979,True
0.03232794,9.359919,0.004313944,1.1194777,150.64459,3.2327938,88.0153,363.36578,69839.35,0.0043035555,0.011194777,818.825,100,[ 0.126 -0.097  0.107 -0.035 -0.04   0.378 -0.188 -0.672  0.     0.  0.    -0.662],4400,44,135.05626940727234,0.43139443,412.48297,107.03196,1.1361661,363.3658107331735,192.92905,87.0703,124175,0.43035555,,0.7524666,170.43675,625.896,9.359919,39.29,-1,117.71829,True
0.044470683,9.359989,0.006202644,1.0706006,172.31076,4.447068,80.04765,365.06,100513.66,0.0031490037,0.010706007,706.8711,100,[ 0.115 -0.095  0.102 -0.04  -0.045  0.367 -0.193 -0.68   0.     0.  0.    -0.666],4500,45,140.09824299812317,0.6202645,409.33194,101.738205,1.2492559,365.0599907951435,202.00272,74.869385,128120,0.31490037,,0.7344366,163.05728,504.86838,9.359989,39.45,-1,152.99869,True
0.049600217,9.359851,0.0047940006,1.0362631,111.49448,4.960022,90.628456,374.2642,78558.94,0.004192551,0.010362631,907.6758,100,[ 0.105 -0.095  0.093 -0.038 -0.041  0.354 -0.199 -0.694  0.     0.  0.    -0.684],4600,46,146.4784116744995,0.4794001,397.5298,97.89928,1.1034062,374.26418107423365,211.1589,82.37091,132166,0.4192551,,0.74274236,163.10529,696.51685,9.359851,40.46,-1,101.96146,True
0.015302434,9.359591,0.001807139,1.0182358,192.99309,1.5302434,96.26278,382.0762,58561.59,0.004347455,0.010182358,650.9453,100,[ 0.1   -0.092  0.094 -0.027 -0.03   0.344 -0.199 -0.689  0.     0.  0.    -0.676],4700,47,153.1901891231537,0.1807139,392.03134,97.803276,1.0388231,382.07619189869575,211.85117,96.946365,136295,0.43474555,,0.7286986,170.22504,439.09415,9.359591,41.29,-1,186.79259,True
0.08072146,9.359868,0.010084643,1.065551,173.70956,8.072146,69.76426,378.97018,175378.92,0.0019007381,0.01065551,725.2298,100,[ 0.106 -0.093  0.097 -0.03  -0.031  0.349 -0.202 -0.7    0.     0.  0.    -0.69 ],4800,48,159.77594637870789,1.0084643,434.19318,108.669426,1.4333987,378.97019087918966,192.6434,52.750393,140395,0.19007382,,0.74178076,186.3268,532.5864,9.359868,41.0,-1,161.40123,True
0.025312748,9.359857,0.003874848,1.0660855,204.07744,2.5312748,88.1814,393.0025,74989.06,0.0038970725,0.010660853,689.2178,100,[ 0.099 -0.072  0.08  -0.019 -0.013  0.352 -0.187 -0.702  0.     0.  0.    -0.677],4900,49,165.36886930465698,0.38748482,424.26318,102.08334,1.134026,393.0024867423287,212.60284,88.33088,144644,0.38970727,,0.76686656,180.39963,476.61493,9.359857,42.49,-1,186.23715,True
0.018193819,9.359874,0.0023311833,1.0539883,129.37881,1.8193818,94.07765,397.58603,75924.99,0.005933639,0.010539884,955.01636,100,[ 0.102 -0.074  0.076 -0.013 -0.011  0.363 -0.191 -0.714  0.     0.  0.    -0.652],5000,50,171.84372305870056,0.23311833,424.76407,102.454094,1.0629517,397.58604123958617,220.68362,95.3362,148938,0.59336394,,0.7517649,176.9024,734.33276,9.359874,42.94,-1,111.08115,True
0.024599642,9.359994,0.0035899766,1.0972977,227.69112,2.4599643,89.63744,388.39844,74141.22,0.0016770812,0.010972977,629.7766,100,[ 0.11  -0.077  0.077 -0.009 -0.007  0.371 -0.187 -0.725  0.     0.  0.    -0.667],5100,51,178.93244409561157,0.35899767,427.2463,97.19221,1.1156052,388.39842196659646,211.37473,90.331215,153135,0.16770813,,0.75232565,177.0237,418.4019,9.359994,41.97,-1,199.46547,True
0.3323968,9.359841,0.04746651,1.809698,240.61142,33.23968,28.691296,379.21362,366144.03,0.00053921633,0.018096978,677.4496,100,[ 1.145e-01 -6.690e-02  7.628e-02 -6.640e-04  1.327e-03  3.900e-01 -1.751e-01 -7.214e-01  0.000e+00  0.000e+00  0.000e+00 -6.666e-01],5200,52,186.26403498649597,4.7466507,620.034,97.24512,3.4853776,379.21364323718416,220.30302,12.691019,157231,0.053921636,,0.73321694,158.91061,457.14655,9.359841,40.96,-1,175.97879,True
0.030618805,9.359931,0.0049409773,1.0753628,212.23943,3.0618806,80.82774,382.0514,84405.94,0.0019250652,0.010753627,651.3333,100,[ 0.113 -0.065  0.079  0.009  0.01   0.383 -0.181 -0.675  0.     0.  0.    -0.686],5300,53,191.92563366889954,0.49409774,429.58176,86.95165,1.237199,382.05140901704794,211.04327,82.56866,161358,0.19250652,,0.7071153,171.00812,440.29004,9.359931,41.27,-1,186.65141,True
0.014738601,9.359934,0.0022701726,1.0549018,130.63477,1.4738601,95.01779,371.5746,58035.98,0.00356816,0.010549017,840.8075,100,[ 0.103 -0.061  0.072  0.018  0.019  0.395 -0.192 -0.698  0.     0.  0.    -0.712],5400,54,198.69193840026855,0.22701727,389.4056,112.531334,1.0524344,371.5745541465913,192.72098,95.57378,165373,0.35681602,,0.6969011,178.85358,648.08655,9.359934,40.15,-1,119.33229,True
0.024433805,9.359929,0.00431565,1.0725529,193.09464,2.4433806,86.577515,377.29483,78857.23,0.0035441287,0.010725528,688.67786,100,[ 0.108 -0.065  0.074  0.024  0.027  0.399 -0.197 -0.705  0.     0.  0.    -0.722],5500,55,204.9991490840912,0.43156502,415.13647,86.557076,1.1550343,377.29479402343895,221.13454,86.06571,169449,0.35441288,,0.7010497,156.16025,467.54333,9.359929,40.76,-1,170.69142,True
0.021718428,9.359877,0.0024199293,1.0430532,184.79535,2.1718428,94.61246,399.7313,68359.195,0.005022068,0.0104305325,750.6891,100,[ 0.106 -0.066  0.071  0.015  0.017  0.404 -0.203 -0.724  0.     0.  0.    -0.718],5600,56,213.93054580688477,0.24199292,416.32532,109.618996,1.0569433,399.731290619858,220.297,94.8923,173768,0.5022068,,0.6876541,179.43428,530.3921,9.359877,43.19,-1,174.52455,True
0.024696622,9.359926,0.004576674,1.0678335,162.42152,2.4696622,84.57061,371.5293,83972.164,0.0016067512,0.010678335,754.02496,100,[ 0.109 -0.071  0.072  0.021  0.02   0.401 -0.196 -0.714  0.     0.  0.    -0.731],5700,57,221.82278537750244,0.45766744,408.4001,97.97358,1.1824439,371.52931552659834,211.2207,84.48136,177784,0.16067512,,0.6612548,160.30861,542.80426,9.359926,40.16,-1,145.32185,True
0.051703878,9.359651,0.009379554,1.2259065,214.94514,5.1703877,69.649025,378.27704,95859.27,0.0030124818,0.012259063,680.1763,100,[ 0.099 -0.073  0.066  0.031  0.03   0.404 -0.206 -0.73   0.     0.  0.    -0.758],5800,58,229.43152904510498,0.93795544,459.44873,81.50194,1.4357703,378.2770550750286,202.61942,63.07572,181872,0.3012482,,0.650734,175.65765,477.55685,9.359651,40.88,-1,174.2242,True
0.07191191,9.359807,0.009323301,1.1947764,169.45517,7.1911907,75.36672,386.15567,142718.19,0.0026746741,0.011947765,866.84375,100,[ 0.086 -0.074  0.059  0.012  0.013  0.383 -0.215 -0.713  0.     0.  0.    -0.768],5900,59,236.36014413833618,0.93233,469.00717,94.041565,1.3268455,386.1556566232854,239.41428,62.153183,186045,0.2674674,,0.6425171,146.74138,627.42944,9.359807,41.73,-1,126.10254,True
0.048003662,9.359921,0.005888742,1.0914353,209.31119,4.8003664,85.183395,411.512,105442.375,0.0042964434,0.010914353,763.97314,100,[ 0.082 -0.072  0.054  0.023  0.022  0.397 -0.225 -0.738  0.     0.  0.    -0.776],6000,60,243.3897566795349,0.5888742,457.637,104.27838,1.1739377,411.5120131149265,229.55443,77.453064,190489,0.42964435,,0.65667,181.95758,534.4187,9.359921,44.44,-1,182.32007,True
