ReturnStepMax,MaxIWNorm,InitialReturnStd,Weights,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,OptimizationReturnMin,MaxIW,EpRewMean,TimestepsSoFar,Iteration,Bound,StdIWNorm,StdIW,EpisodesSoFar,InitialReturnMean,EmpiricalD2,OptimizationReturnMean,EpThisIter,OptimizationReturnMax,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,MeanIW,InitialReturnMin,MinIWNorm,VarianceInit,EpLenMean,InitialBound,LearnableVariance,MinIW,MeanIWNorm,J_sample_variance
9.359951,0.018453134,93.64576,[-0.022  0.308  0.038  0.026 -0.042 -0.019  0.598 -0.305  0.     0.  0.    -1.283],433.48425,95.38408,95.78221,646.4654624462128,,1.8453134,418.863006198855,437228,122,211.43727,0.0021579708,0.21579708,12200,418.863,1.048393,151.80704,100,455.81635,722.8723,9.359951,0.13468713,1.0283612,267.05597,0.0044839475,-1,45.19,202.00127,True,0.44839475,0.010283612,88630.516
9.359824,0.08719816,100.643005,[-0.026  0.31   0.036  0.026 -0.041 -0.027  0.591 -0.311  0.     0.  0.    -1.284],508.51248,78.85358,61.617577,655.3992080688477,,8.719816,427.2488436070871,441839,123,199.67523,0.008887176,0.88871753,12300,427.24884,1.2681733,158.94107,100,645.8457,914.15344,9.359824,0.14921361,1.1260297,268.30777,0.00443696,-1,46.11,153.00284,True,0.44369602,0.011260296,234193.95
9.359938,14.6878805,114.84329,[-0.024  0.31   0.031  0.029 -0.034 -0.035  0.572 -0.311  0.     0.  0.    -1.27 ],8151.35,0.5081198,1.0738369,662.5900373458862,,1468.7881,439.6300522641465,446581,124,4105.533,1.4609219,146.09221,12400,439.63004,196.80397,163.59535,100,685.2855,961.3202,9.359938,0.12097733,15.220908,276.0347,1.1122613e-05,-1,47.42,151.23401,True,0.0011122613,0.15220904,1506465700.0
9.359985,0.032077447,101.12136,[-0.031  0.312  0.038  0.064  0.003 -0.015  0.569 -0.28   0.     0.  0.    -1.298],423.3309,92.582756,90.857704,670.7409687042236,,3.2077446,395.44657236866146,450846,125,173.70953,0.003301648,0.3301648,12500,395.4466,1.0801147,119.34334,100,524.51514,800.6184,9.359985,0.10889149,1.0408406,276.10324,0.0039633424,-1,42.65,155.26106,True,0.39633423,0.010408406,118515.7
9.359997,0.2128721,109.00024,[-0.043  0.317  0.04   0.058  0.002 -0.011  0.582 -0.278  0.     0.  0.    -1.31 ],644.7387,52.484055,25.083727,678.897275686264,,21.28721,406.4843407200501,455231,126,278.28934,0.024510417,2.451042,12600,406.48434,1.9053406,147.51442,100,625.955,884.9249,9.359997,0.10481745,1.4182692,258.9699,0.00037624527,-1,43.85,141.0069,True,0.037624527,0.014182691,1125782.2
9.359994,0.04759188,74.04957,[-0.054  0.327  0.046  0.049 -0.01   0.003  0.599 -0.255  0.     0.  0.    -1.314],469.43265,72.14936,68.92976,685.8309752941132,,4.759188,396.16149297281294,459505,127,220.06522,0.00776076,0.77607596,12700,396.16153,1.3860136,129.81535,100,439.7027,706.0488,9.359994,0.09646606,1.1559399,266.34613,0.0015066215,-1,42.74,184.34686,True,0.15066215,0.0115594,120418.38
9.359954,0.019639017,78.89493,[-0.053  0.325  0.046  0.038 -0.019 -0.005  0.599 -0.261  0.     0.  0.    -1.322],416.71762,94.708954,93.83665,692.353390455246,,1.9639018,403.3266887811394,463856,128,193.58801,0.0026370757,0.26370758,12800,403.32672,1.0558664,154.58517,100,475.07996,723.8215,9.359954,0.10884379,1.0289657,248.74152,0.006147146,-1,43.51,186.18024,True,0.6147146,0.010289657,75191.94
9.359929,0.018972334,82.71734,[-5.248e-02  3.275e-01  4.581e-02  3.400e-02 -2.143e-02  1.838e-04  6.044e-01 -2.584e-01  0.000e+00  0.000e+00  0.000e+00 -1.310e+00],438.49387,93.499374,93.929756,700.0238032341003,,1.8972334,416.15515441759266,468343,129,212.75601,0.002643398,0.26433977,12900,416.15512,1.0695258,158.23314,100,469.66928,727.5913,9.359929,0.09741969,1.039827,257.92203,0.0048787477,-1,44.87,197.8778,True,0.4878748,0.01039827,84894.15
9.359971,0.019309139,84.899765,[-0.057  0.332  0.047  0.034 -0.023  0.003  0.619 -0.26   0.     0.  0.    -1.322],428.80267,94.04933,93.79006,707.2656080722809,,1.9309139,411.42661114831407,472779,130,186.56367,0.0026458222,0.2645822,13000,411.42664,1.0632718,133.84288,100,505.4864,783.0701,9.359971,0.09245295,1.0282414,277.58374,0.0058337734,-1,44.36,176.50562,True,0.58337736,0.010282413,97686.1
9.359981,0.019081565,77.77971,[-0.055  0.33   0.047  0.031 -0.027 -0.003  0.621 -0.265  0.     0.  0.    -1.326],426.24127,94.18789,94.01846,713.7619760036469,,1.9081565,408.438424214548,477185,131,183.93565,0.0026468616,0.26468617,13100,408.43848,1.0617076,151.34192,100,526.7658,783.8623,9.359981,0.09387715,1.0493765,257.0965,0.0069467607,-1,44.06,173.27974,True,0.6946761,0.010493764,81195.74
9.359991,0.017291842,82.97344,[-0.055  0.332  0.048  0.029 -0.032  0.001  0.626 -0.261  0.     0.  0.    -1.325],442.5575,95.06799,95.3505,720.1446852684021,,1.7291842,426.22378633801736,481783,132,230.61778,0.002274205,0.22742051,13200,426.2238,1.0518787,140.29263,100,402.89282,688.824,9.359991,0.07758812,1.0298842,285.93115,0.0035886744,-1,45.98,219.57657,True,0.35886744,0.0102988435,97985.34
9.359745,0.04734735,97.61618,[-6.086e-02  3.335e-01  4.698e-02  2.991e-02 -2.737e-02 -1.523e-04  6.238e-01 -2.631e-01  0.000e+00  0.000e+00  0.000e+00 -1.341e+00],458.44263,89.46425,82.977844,726.7436215877533,,4.734735,423.22701888046817,486347,133,225.45735,0.0049743894,0.49743897,13300,423.22702,1.117765,146.28343,100,457.62442,734.568,9.359745,0.09044668,1.0982816,276.94357,0.004175388,-1,45.64,202.85663,True,0.4175388,0.010982815,108401.44
9.359872,0.046129063,79.29867,[-0.064  0.333  0.044  0.031 -0.025 -0.002  0.606 -0.263  0.     0.  0.    -1.328],500.29318,69.273224,63.519756,737.170264005661,,4.6129065,424.43499150067305,490922,134,251.87148,0.008635294,0.8635294,13400,424.43503,1.4435592,120.07165,100,384.84576,689.2091,9.359872,0.058175478,1.1394693,304.36334,0.0012173835,-1,45.75,217.67227,True,0.12173835,0.011394692,162856.39
9.359956,0.14392473,75.18695,[-0.071  0.334  0.043  0.023 -0.022 -0.007  0.598 -0.253  0.     0.  0.    -1.361],601.02515,45.019337,37.790302,745.4519462585449,,14.392473,417.1159229943657,495420,135,294.9071,0.019029506,1.9029505,13500,417.1159,2.2212677,112.89254,100,380.42444,684.6478,9.359956,0.04068745,1.483162,304.2234,0.0004650658,-1,44.98,211.7216,True,0.04650658,0.014831619,237323.58
9.359819,0.019887574,101.7238,[-0.058  0.325  0.046  0.008 -0.032 -0.018  0.617 -0.258  0.     0.  0.    -1.378],451.2722,93.82023,93.97862,753.8619611263275,,1.9887574,428.688788651301,500046,136,168.97119,0.0026746122,0.2674612,13600,428.68878,1.0658683,160.54669,100,643.32166,911.46375,9.359819,0.03646522,1.0566422,268.1421,0.0043298686,-1,46.26,155.24966,True,0.43298686,0.010566422,95391.69
9.359906,0.028226828,83.93777,[-0.064  0.326  0.045  0.007 -0.036 -0.017  0.614 -0.264  0.     0.  0.    -1.382],455.38278,83.28197,85.18471,762.3875916004181,,2.8226829,405.51363260519474,504418,137,209.98567,0.004697752,0.46977523,13700,405.51358,1.2007401,138.40457,100,479.38037,746.48944,9.359906,0.033000946,1.1264606,267.10907,0.0032082044,-1,43.72,181.56682,True,0.32082045,0.0112646045,106555.54
9.359981,0.028470581,77.38343,[-0.063  0.327  0.046  0.003 -0.04  -0.024  0.625 -0.271  0.     0.  0.    -1.386],445.23248,86.017334,88.80855,770.2570631504059,,2.8470583,397.1462408884971,508701,138,219.0035,0.0040314374,0.4031438,13800,397.14624,1.1625564,129.6889,100,431.93353,699.39087,9.359981,0.014121663,1.1356484,267.45734,0.0036646067,-1,42.83,187.329,True,0.36646068,0.011356484,102485.625
9.359988,0.055480942,73.1622,[-0.058  0.333  0.047 -0.005 -0.044 -0.02   0.632 -0.269  0.     0.  0.    -1.405],474.84833,77.136955,71.04019,777.8430459499359,,5.5480943,414.89374491904863,513173,139,239.46654,0.0071621905,0.71621907,13900,414.89374,1.2963954,108.74909,100,382.9563,689.10095,9.359988,0.023457393,1.1217604,306.14465,0.002057048,-1,44.72,208.16347,True,0.20570481,0.011217603,150087.3
9.359912,0.013703777,95.94558,[-5.101e-02  3.247e-01  4.518e-02 -8.549e-04 -3.628e-02 -3.084e-02  6.249e-01 -2.773e-01  0.000e+00  0.000e+00  0.000e+00 -1.395e+00],433.38647,98.88805,98.89308,787.2539653778076,,1.3703778,427.41926735602055,517783,140,196.98407,0.0010664972,0.10664972,14000,427.41925,1.0112445,150.36554,100,506.56088,783.6146,9.359912,0.019097263,1.0080549,277.05374,0.007925954,-1,46.1,192.33488,True,0.7925954,0.010080547,90528.52
9.3599825,0.051127687,100.18937,[-5.498e-02  3.314e-01  4.564e-02  1.778e-04 -3.544e-02 -2.820e-02  6.258e-01 -2.767e-01  0.000e+00  0.000e+00  0.000e+00 -1.400e+00],459.485,87.21909,77.39231,793.7581815719604,,5.1127687,421.68303123816537,522333,141,168.47134,0.0056622005,0.56622005,14100,421.683,1.1465379,135.95311,100,620.2069,905.9368,9.3599825,0.025177002,1.0476258,285.72992,0.0039881915,-1,45.5,149.90198,True,0.39881915,0.010476258,194467.9
9.359935,0.04733633,94.57526,[-6.639e-02  3.384e-01  4.782e-02  1.290e-03 -2.913e-02 -2.724e-02  6.354e-01 -2.738e-01  0.000e+00  0.000e+00  0.000e+00 -1.394e+00],480.51715,79.998566,73.678894,801.1469721794128,,4.733633,425.08327010857437,526919,142,211.59149,0.0066937194,0.6693719,14200,425.08328,1.2500224,130.77966,100,507.47067,801.7743,9.359935,0.022332324,1.1199203,294.30362,0.0018086021,-1,45.86,184.55098,True,0.18086022,0.011199202,135876.42
9.359978,0.094435945,81.2598,[-0.073  0.34   0.048 -0.003 -0.029 -0.035  0.632 -0.272  0.     0.  0.    -1.397],537.2217,71.77278,51.85461,809.6235303878784,,9.443595,422.7228835311465,531478,143,254.43097,0.011195211,1.1195211,14300,422.7229,1.3932859,118.28873,100,494.1557,798.58984,9.359978,0.006117771,1.1618464,304.43414,0.0016748053,-1,45.59,183.14594,True,0.16748053,0.011618464,381975.47
9.3599825,0.020242335,72.82758,[-5.336e-02  3.374e-01  4.765e-02 -8.301e-04 -2.517e-02 -3.118e-02  6.341e-01 -2.746e-01  0.000e+00  0.000e+00  0.000e+00 -1.413e+00],453.7425,94.501,95.271324,816.6625981330872,,2.0242336,419.42830075231325,536001,144,204.16322,0.002381823,0.23818232,14400,419.4283,1.0581899,151.9485,100,541.2537,808.7335,9.3599825,-0.005264514,1.0691062,267.4798,0.005476694,-1,45.23,176.80824,True,0.5476694,0.010691063,98142.75
9.359831,0.5017538,91.190765,[-0.056  0.336  0.045 -0.002 -0.027 -0.037  0.624 -0.277  0.     0.  0.    -1.424],760.1078,48.396175,8.725285,825.4787485599518,,50.17538,416.829221642037,540497,145,410.6699,0.049152132,4.9152136,14500,416.82925,2.066279,131.47552,100,524.96204,810.31573,9.359831,-0.0023771524,1.5196968,285.3537,0.0017159384,-1,44.96,173.73451,True,0.17159384,0.015196968,4235369.5
9.359875,0.023067255,170.71075,[-0.048  0.337  0.046 -0.003 -0.027 -0.024  0.625 -0.273  0.     0.  0.    -1.421],463.85144,96.60397,95.95974,833.4236361980438,,2.3067255,433.06678655622665,545167,146,-136.83392,0.0020976588,0.20976587,14600,433.06677,1.0351541,138.1714,100,1673.0967,1967.9921,9.359875,-0.0021438599,1.0222927,294.8954,0.00696109,-1,46.7,-157.33078,True,0.696109,0.010222928,237957.5
9.359936,0.03425243,83.530136,[-0.056  0.337  0.045 -0.003 -0.026 -0.022  0.619 -0.273  0.     0.  0.    -1.421],472.05225,86.20427,81.41359,842.6739602088928,,3.4252431,426.27980717043283,549764,147,217.35114,0.005242539,0.52425396,14700,426.27975,1.1600354,132.14983,100,494.13815,788.2681,9.359936,0.016982097,1.0972164,294.12997,0.0037869527,-1,45.97,189.7994,True,0.37869528,0.010972164,127925.12
9.359976,0.021861816,98.689674,[-0.061  0.34   0.046  0.003 -0.022 -0.024  0.618 -0.269  0.     0.  0.    -1.402],453.61536,92.00247,92.706764,850.2945332527161,,2.1861815,426.2965710714972,554362,148,203.85757,0.0029743046,0.2974305,14800,426.29657,1.0869273,150.46277,100,522.70776,798.54156,9.359976,0.024859076,1.0604266,275.8338,0.005123859,-1,45.98,186.73412,True,0.5123859,0.010604266,101897.55
9.359679,0.042788938,94.4103,[-0.058  0.344  0.047  0.005 -0.022 -0.021  0.628 -0.272  0.     0.  0.    -1.394],516.836,75.46235,72.53452,860.1088509559631,,4.278894,439.96733399882004,559108,149,228.64914,0.007026579,0.702658,14900,439.96738,1.3251642,154.52513,100,549.04193,834.48413,9.359679,0.00177145,1.1418862,285.4422,0.0021359622,-1,47.46,189.62209,True,0.21359624,0.011418863,157738.77
9.359981,0.10683375,80.41665,[-0.061  0.341  0.047  0.002 -0.022 -0.029  0.636 -0.284  0.     0.  0.    -1.417],511.14362,65.283356,50.283314,867.3818821907043,,10.683375,423.2102174560088,563671,150,238.08618,0.011703732,1.1703732,15000,423.21024,1.5317839,145.85274,100,458.06006,735.41754,9.359981,0.004845682,1.1770235,277.35748,0.0012237243,-1,45.63,202.58496,True,0.12237244,0.011770234,208154.83
9.359992,0.022155313,93.05811,[-0.059  0.344  0.047  0.007 -0.016 -0.022  0.643 -0.291  0.     0.  0.    -1.414],470.91315,92.30277,91.95649,876.4374303817749,,2.2155313,445.7160703290361,568477,151,182.53036,0.0031489586,0.3148959,15100,445.7161,1.0833911,129.72134,100,607.5447,923.5394,9.359992,0.011226246,1.0647197,315.99472,0.0055201733,-1,48.06,168.65427,True,0.55201733,0.010647196,123302.234
9.359955,0.035626963,103.95111,[-0.057  0.342  0.047  0.009 -0.015 -0.021  0.648 -0.297  0.     0.  0.    -1.408],491.54764,87.70294,86.48995,883.6451225280762,,3.5626965,453.72074216567796,573371,152,234.74396,0.0041657705,0.41657704,15200,453.72073,1.1402127,157.59306,100,505.52655,801.65424,9.359955,0.0067719957,1.0540223,296.1277,0.0028482277,-1,48.94,213.22447,True,0.2848228,0.010540225,137616.1
9.359832,0.038608257,75.9019,[-0.049  0.346  0.048  0.007 -0.015 -0.018  0.656 -0.299  0.     0.  0.    -1.412],475.5084,79.90984,78.180916,890.7297375202179,,3.8608258,425.6055881019981,577960,153,247.27135,0.00586794,0.586794,15300,425.60562,1.2514102,122.392365,100,376.87466,680.0879,9.359832,0.00093948835,1.1107537,303.21323,0.002270776,-1,45.89,221.57924,True,0.22707762,0.011107538,129627.164
9.359954,0.016294543,90.81956,[-4.611e-02  3.455e-01  4.732e-02 -8.712e-05 -1.948e-02 -1.314e-02  6.477e-01 -2.916e-01  0.000e+00  0.000e+00  0.000e+00 -1.418e+00],443.1512,94.84122,96.10675,897.3012700080872,,1.6294544,420.75368679628605,582496,154,182.01831,0.0020836007,0.20836009,15400,420.75366,1.0543939,144.9244,100,571.8643,847.6936,9.359954,-0.0070510344,1.0352257,275.82928,0.0051562274,-1,45.36,166.44563,True,0.51562274,0.010352259,96328.42
9.359764,0.02698087,97.42383,[-0.046  0.344  0.046  0.002 -0.019 -0.016  0.644 -0.298  0.     0.  0.    -1.426],471.40753,93.82203,94.00927,906.0517017841339,,2.698087,439.41768408154945,587233,155,171.76828,0.002655168,0.2655168,15500,439.41766,1.0658478,133.87512,100,661.9104,967.45294,9.359764,-0.01044325,1.0518104,305.54257,0.0052155764,-1,47.37,149.18182,True,0.5215576,0.010518104,133018.27
9.359874,0.064168446,91.07479,[-5.828e-02  3.436e-01  4.370e-02  1.068e-03 -1.829e-02 -1.771e-02  6.347e-01 -3.041e-01  0.000e+00  0.000e+00  0.000e+00 -1.429e+00],555.7187,62.19303,57.257397,914.7545759677887,,6.416845,446.5859243281551,592044,156,279.18793,0.010187038,1.0187038,15600,446.58594,1.6078972,141.5623,100,421.9071,726.9307,9.359874,-0.021609355,1.1790527,305.02362,0.00070377276,-1,48.11,228.5067,True,0.070377275,0.011790526,255778.62
9.359981,0.017119912,94.39471,[-0.043  0.344  0.043  0.002 -0.018 -0.011  0.649 -0.312  0.     0.  0.    -1.441],456.16595,98.06167,98.05184,923.893292427063,,1.7119912,447.7673232427063,596873,157,227.3417,0.0014254695,0.14254694,15700,447.7673,1.0197664,134.76353,100,442.3153,755.3191,9.359981,-0.023037808,1.0112846,313.00378,0.006677375,-1,48.29,221.17159,True,0.66773754,0.010112846,113621.38
9.359924,0.027211523,97.46845,[-0.049  0.344  0.043  0.002 -0.019 -0.013  0.644 -0.316  0.     0.  0.    -1.442],457.1158,92.37085,91.87439,930.7808258533478,,2.7211523,429.0198447310819,601500,158,144.97629,0.0031818487,0.31818488,15800,429.01984,1.0825926,134.48285,100,705.45154,999.9885,9.359924,-0.02042772,1.0699127,294.537,0.005418385,-1,46.27,129.02332,True,0.5418385,0.010699126,113500.63
9.359905,0.06187142,106.9215,[-5.064e-02  3.438e-01  4.321e-02 -2.251e-04 -1.949e-02 -7.629e-03  6.414e-01 -3.100e-01  0.000e+00  0.000e+00  0.000e+00 -1.439e+00],548.8061,71.09047,66.25656,939.4407384395599,,6.1871424,437.23971927161404,606215,159,194.89667,0.008760563,0.8760563,15900,437.23972,1.4066583,131.35196,100,688.77655,994.6643,9.359905,-0.010080845,1.2275856,305.88776,0.0015751754,-1,47.15,138.84045,True,0.15751755,0.012275857,270540.56
9.359907,0.09270209,81.98691,[-5.465e-02  3.471e-01  4.482e-02  3.058e-03 -1.584e-02 -1.130e-03  6.552e-01 -3.187e-01  0.000e+00  0.000e+00  0.000e+00 -1.429e+00],548.58453,64.5285,49.066055,949.7306952476501,,9.270209,435.33938200379276,610909,160,277.5962,0.012252678,1.2252679,16000,435.3394,1.5497028,139.57935,100,429.85312,725.61316,9.359907,0.004285741,1.202591,295.76004,0.00232396,-1,46.94,217.65546,True,0.232396,0.0120259095,320344.6
9.359999,0.018503336,75.29096,[-0.054  0.349  0.047  0.004 -0.016 -0.003  0.678 -0.329  0.     0.  0.    -1.415],433.27335,94.168076,94.4506,958.0255289077759,,1.8503337,416.65948395347004,615400,161,202.54378,0.002522864,0.2522864,16100,416.6595,1.061931,131.14749,100,460.8231,746.3351,9.359999,0.00090825564,1.0408139,285.512,0.0058194976,-1,44.91,192.75894,True,0.5819498,0.010408139,97132.83
9.359882,0.033168674,86.34691,[-5.793e-02  3.534e-01  4.613e-02  6.273e-03 -2.236e-02 -6.760e-04  6.719e-01 -3.251e-01  0.000e+00  0.000e+00  0.000e+00 -1.418e+00],463.14377,88.53062,86.49218,964.8574872016907,,3.3168676,435.3584218428391,620091,162,222.25676,0.0041174577,0.41174582,16200,435.35843,1.1295527,111.93786,100,432.08713,755.5077,9.359882,0.0015137194,1.0418967,323.42056,0.0045651905,-1,46.91,208.70613,True,0.45651907,0.010418967,130129.266
9.359919,0.032063253,86.34059,[-0.061  0.353  0.044  0.011 -0.017 -0.002  0.661 -0.325  0.     0.  0.    -1.417],477.69125,86.50142,82.85047,971.6937208175659,,3.2063255,439.35830952267366,624830,163,226.00066,0.0049264017,0.49264023,16300,439.35828,1.1560504,126.20786,100,467.1419,780.29236,9.359919,-0.013104788,1.0828072,313.15045,0.0035795288,-1,47.39,205.27061,True,0.3579529,0.010828072,132452.52
9.359924,0.14679761,90.72273,[-0.055  0.354  0.044  0.018 -0.013 -0.005  0.658 -0.322  0.     0.  0.    -1.432],584.76324,56.898678,38.20655,978.4163627624512,,14.679762,438.82308708319675,629561,164,285.99704,0.015363945,1.5363946,16400,438.82306,1.7575101,141.72507,100,454.11194,751.20996,9.359924,-0.036494672,1.2080934,297.09802,0.00038797315,-1,47.31,213.46011,True,0.038797315,0.012080933,573273.9
9.359957,0.03026272,87.27441,[-0.038  0.359  0.044  0.021 -0.012  0.003  0.66  -0.322  0.     0.  0.    -1.455],483.2855,84.42417,86.2696,986.3432211875916,,3.026272,441.0010608353119,634315,165,270.87927,0.004375626,0.4375626,16500,441.00107,1.1844949,128.0867,100,337.63373,650.5481,9.359957,-0.033176973,1.0967999,312.91437,0.0015462607,-1,47.54,245.83662,True,0.15462607,0.010967997,133264.42
9.359912,0.8904318,97.42924,[-0.046  0.358  0.043  0.022 -0.011  0.011  0.65  -0.32   0.     0.  0.    -1.452],1045.7212,24.723846,5.702745,993.7113132476807,,89.04318,448.628632990317,639151,166,481.99908,0.08903637,8.903636,16600,448.62863,4.044678,132.61185,100,618.3165,934.3333,9.359912,-0.03917264,2.189575,316.01678,7.999667e-06,-1,48.36,168.32864,True,0.00079996674,0.021895751,4275550.5
9.359527,0.10429176,78.25824,[-0.041  0.354  0.043  0.026 -0.008 -0.007  0.643 -0.314  0.     0.  0.    -1.458],516.7935,62.399467,43.4971,1003.0270874500275,,10.429176,435.1407639120797,643844,167,265.52338,0.013363105,1.3363105,16700,435.14075,1.6025778,150.19975,100,376.68118,661.6222,9.359527,-0.04055214,1.172471,284.941,0.0016882586,-1,46.93,236.6541,True,0.16882586,0.011724711,178434.81
9.359944,0.020759966,106.43136,[-0.037  0.356  0.044  0.02  -0.013  0.006  0.642 -0.307  0.     0.  0.    -1.459],483.61282,93.08181,92.277954,1010.2429027557373,,2.0759966,455.6971346643605,648756,168,177.37463,0.0030305358,0.3030536,16800,455.69714,1.0743238,170.64375,100,699.79755,984.85095,9.359944,-0.048439123,1.0476166,285.0534,0.005360112,-1,49.12,160.24185,True,0.5360112,0.010476166,113751.87
9.359985,5.892895,101.721565,[-0.05   0.361  0.045  0.017 -0.017  0.013  0.643 -0.303  0.     0.  0.    -1.467],2628.994,4.105534,1.3860483,1017.2591607570648,,589.28955,449.5293561072772,653605,169,1413.4584,0.58568364,58.568367,16900,449.52933,24.357367,174.00208,100,545.45026,820.97754,9.359985,-0.05317451,6.9435754,275.52728,7.206037e-06,-1,48.49,203.23608,True,0.00072060374,0.06943575,34562148.0
9.359983,0.037735384,124.79083,[-0.065  0.347  0.037  0.021 -0.028  0.031  0.593 -0.31   0.     0.  0.    -1.472],528.104,84.70836,80.16805,1025.429788351059,,3.7735386,454.9549025705369,658507,170,60.717346,0.0056007598,0.560076,17000,454.9549,1.180521,129.72047,100,1108.6633,1433.8977,9.359983,-0.050376505,1.1260691,325.23444,0.0040728524,-1,49.02,24.785614,True,0.40728527,0.011260691,204118.67
9.359997,0.049941394,105.52407,[-0.067  0.348  0.037  0.019 -0.029  0.032  0.602 -0.32   0.     0.  0.    -1.469],500.9587,85.64317,77.33371,1034.9593904018402,,4.9941397,451.5079259532342,663373,171,203.14963,0.005853828,0.5853828,17100,451.5079,1.1676354,165.22603,100,632.3956,918.6775,9.359997,-0.044047866,1.08127,286.2819,0.005117021,-1,48.66,175.90466,True,0.5117021,0.0108127,149035.2
9.35999,0.039019916,98.99824,[-0.079  0.355  0.037  0.019 -0.028  0.036  0.614 -0.327  0.     0.  0.    -1.463],479.06738,92.488846,87.67366,1044.5257768630981,,3.9019918,448.9621527001969,668212,172,237.52452,0.003949229,0.3949229,17200,448.9622,1.0812114,163.72061,100,489.0734,774.31494,9.35999,-0.05641831,1.0532463,285.24155,0.0037579036,-1,48.39,216.6677,True,0.37579036,0.010532463,117689.805
9.359914,0.48831725,97.04027,[-0.068  0.352  0.039  0.017 -0.027  0.036  0.621 -0.32   0.     0.  0.    -1.475],864.3255,40.60874,9.656885,1051.4443299770355,,48.831726,453.87420288144125,673105,173,491.12994,0.04789937,4.789937,17300,453.8742,2.462524,150.23875,100,489.094,792.72943,9.359914,-0.069050744,1.5660325,303.63544,0.0011248165,-1,48.93,216.05542,True,0.11248165,0.015660325,5783821.0
9.359994,0.028567987,103.79792,[-0.064  0.353  0.041  0.022 -0.021  0.053  0.625 -0.315  0.     0.  0.    -1.488],511.59662,88.083496,89.338326,1059.1818714141846,,2.8567986,468.6359676692706,678157,174,258.18488,0.0037828987,0.37828985,17400,468.63593,1.1352865,183.45824,100,507.60242,792.78015,9.359994,-0.06503028,1.0950421,285.17773,0.0042753313,-1,50.52,230.80196,True,0.42753315,0.010950421,118057.82
9.359947,0.03213154,73.63694,[-0.061  0.353  0.041  0.024 -0.02   0.058  0.631 -0.318  0.     0.  0.    -1.484],465.5495,84.22753,82.71279,1066.108435869217,,3.213154,424.7753909835602,682739,175,256.66394,0.00495275,0.495275,17500,424.7754,1.1872603,129.75064,100,343.9949,639.01965,9.359947,-0.058052402,1.0833539,295.02475,0.0030998075,-1,45.82,233.06947,True,0.30998075,0.010833539,120041.14
9.359855,0.023885071,89.55579,[-0.053  0.351  0.042  0.024 -0.024  0.064  0.641 -0.323  0.     0.  0.    -1.477],468.744,90.152306,88.63531,1073.2459635734558,,2.3885071,439.9891327451705,687482,176,221.77234,0.0038492358,0.3849236,17600,439.9891,1.109234,164.03218,100,505.69656,781.6535,9.359855,-0.04222107,1.0749761,275.95694,0.004754324,-1,47.43,205.49307,True,0.47543243,0.01074976,99576.734
9.359934,1.0711213,87.99182,[-0.058  0.357  0.043  0.029 -0.021  0.066  0.648 -0.324  0.     0.  0.    -1.461],1296.8107,10.804869,4.477152,1082.1430492401123,,107.11214,450.2409630250275,692335,177,680.32245,0.13029505,13.029505,17700,450.24094,9.255087,174.27818,100,399.5184,675.4812,9.359934,-0.08216856,2.8208191,275.9628,4.1957093e-05,-1,48.53,247.59662,True,0.0041957092,0.028208189,7777084.0
9.359988,0.022221334,81.26078,[-0.055  0.358  0.046  0.015 -0.032  0.062  0.648 -0.294  0.     0.  0.    -1.501],451.1139,93.69202,93.88854,1090.7334651947021,,2.2221334,433.69232163580836,697008,178,217.57394,0.002682286,0.26822862,17800,433.69235,1.0673268,157.26909,100,477.09055,753.5138,9.359988,-0.08377471,1.0513283,276.42325,0.0060680485,-1,46.73,207.6382,True,0.60680485,0.010513281,92365.37
9.35998,0.06734006,107.99546,[-0.052  0.358  0.048  0.014 -0.034  0.066  0.659 -0.292  0.     0.  0.    -1.503],524.5948,86.8182,74.44402,1098.6943049430847,,6.734006,439.2167036118285,701745,179,208.71298,0.006569925,0.6569925,17900,439.2167,1.1518322,163.1692,100,705.0423,981.0898,9.35998,-0.0844297,1.1213185,276.0475,0.004992954,-1,47.37,144.88977,True,0.4992954,0.011213184,321950.22
9.359917,0.021474633,105.44771,[-0.065  0.362  0.049  0.017 -0.03   0.07   0.659 -0.286  0.     0.  0.    -1.503],463.7998,93.60735,93.10208,1105.7972157001495,,2.1474633,441.55243771682603,706505,180,212.84842,0.0028358537,0.28358537,18000,441.55246,1.0682921,138.35468,100,506.12793,809.3257,9.359917,-0.09404246,1.0418487,303.19775,0.0048907897,-1,47.6,198.75475,True,0.489079,0.010418487,118794.99
9.359913,0.1085934,100.8517,[-0.075  0.364  0.047  0.02  -0.028  0.072  0.652 -0.288  0.     0.  0.    -1.513],628.228,50.119457,44.398003,1112.2874553203583,,10.85934,434.80856411905427,711194,181,295.37762,0.015504751,1.5504751,18100,434.80856,1.995233,148.91457,100,499.57858,785.4726,9.359913,-0.09664078,1.3854835,285.894,0.0012604446,-1,46.89,199.16682,True,0.12604447,0.013854836,358174.2
