LearnableVariance,DivergenceHarmonic,StdWReturnMean,OptimizationReturnMax,StdIW,Inner Iteration,EpRewMean,VarianceInitializer,ESSRenyiHarmonic,Iteration,MeanIW,Bound,InitialBound,ESSRenyiArithmetic,EpLenMean,MinTargetPdf,InitialReturnMean,MaxIW,InitialReturnMax,ReturnStepMax,EmpiricalD2Harmonic,ReturnMeanIW,EpThisIter,MeanEntropy,ReturnStepMaxmin,MinIW,WReturnMean,TimestepsSoFar,InitialReturnStd,OptimizationReturnMin,MinBehavPdf,OptimizationReturnMean,EpisodesSoFar,Penalization,Weights,EmpiricalD2Arithmetic,InitialReturnMin,Epsilon,MeanD2-0,TimeElapsed
,1.3651574e+21,,598.56537,7573.8066,1,388.3672927946285,-1.0,100.0,19,797.33167,-278776830000000.0,-166509.12,100.0,41.87,-45.663403,388.36728,76126.41,866.4457,9.359778,1.0,152762320.0,100,0.4189424,9.359778,0.20712587,158964.02,69481,90.193565,,-45.663403,120.486984,1900,True,[-0.035  0.092 -0.037 -0.044 -0.036 -0.032  0.287 -0.458  0.     0.  0.   ],1.0,267.8803,2.0,1.0,64.9626739025116
,1831094200000000.0,,374.32828,2180.6987,1,387.1854395192338,-1.0,100.0,20,325.90344,-187635680000.0,-159443.77,100.0,41.75,-35.108795,387.18542,21624.508,660.39417,9.359957,1.0,73951510.0,100,0.4189424,9.359957,0.055116512,155060.58,73656,71.74963,,-35.108795,101.11956,2000,True,[-0.05   0.094 -0.032 -0.02  -0.012 -0.072  0.309 -0.438  0.     0.  0.   ],1.0,286.0659,2.0,1.0,69.73648047447205
,236575150000.0,,626.70966,92.52987,1,401.04520537602747,-1.0,100.0,21,30.152885,-3927377000.0,-178749.64,100.0,43.21,-37.0194,401.0452,713.99994,895.8921,9.359958,1.0,3834588.8,100,0.4189424,9.359958,0.058843475,170682.97,77977,99.22555,,-37.0194,131.86278,2100,True,[-0.046  0.098 -0.04  -0.025 -0.017 -0.025  0.27  -0.442  0.     0.  0.   ],1.0,269.18243,2.0,1.0,74.83113503456116
,1.0807827e+34,,813.4276,249974.75,1,420.38257887401363,-1.0,100.0,22,54116.004,-1.2022997e+21,-202688.56,100.0,45.28,-54.96657,420.38257,2320938.5,1072.7057,9.359907,1.0,9102746000.0,100,0.4189424,9.359907,0.046505537,191123.6,82505,120.00867,,-54.96657,161.10446,2200,True,[-3.910e-02  1.018e-01 -4.430e-02  1.146e-02  1.952e-02  1.695e-04  2.645e-01 -4.644e-01  0.000e+00  0.000e+00  0.000e+00],1.0,259.2781,2.0,1.0,80.99429750442505
,1490598100.0,,492.8133,21.631216,1,393.87405197288746,-1.0,100.0,23,8.453965,-220248540.0,-170551.81,100.0,42.48,-39.51725,393.87405,200.05333,750.66284,9.359827,1.0,1597014.5,100,0.4189424,9.359827,0.065543555,164888.47,86753,98.750694,,-39.51725,136.0245,2300,True,[-0.059  0.097 -0.056 -0.062 -0.047  0.024  0.198 -0.482  0.     0.  0.   ],1.0,257.84955,2.0,1.0,86.16948390007019
,4.935871e+32,,656.1282,4211.294,1,419.5610854457174,-1.0,100.0,24,751.2209,-1.9029293e+20,-196603.48,100.0,45.23,-44.533607,419.5611,40478.574,923.1647,9.359954,1.0,249311420.0,100,0.4189424,9.359954,0.045014657,188038.2,91276,109.575066,,-44.533607,152.5246,2400,True,[-0.062  0.094 -0.057 -0.02  -0.004  0.009  0.195 -0.487  0.     0.  0.   ],1.0,267.0365,2.0,1.0,91.50319910049438
,48612460.0,,611.61615,15.925626,1,454.2923753198191,-1.0,100.0,25,4.9870768,-56502068.0,-230438.69,100.0,48.95,-47.902176,454.2924,143.64024,888.13983,9.359974,1.0,1228325.0,100,0.4189424,9.359974,0.18897517,222511.02,96171,127.00182,,-47.902176,177.7687,2500,True,[-0.045  0.094 -0.063 -0.027 -0.011  0.054  0.179 -0.521  0.     0.  0.   ],1.0,276.52368,2.0,1.0,98.57718253135681
,4.813759e+23,,710.99097,4854.1714,1,461.28547175842107,-1.0,100.0,26,791.78357,-7060923000000000.0,-243306.42,100.0,49.73,-51.26332,461.28546,45568.27,1006.27905,9.359959,1.0,351062800.0,100,0.4189424,9.359959,0.026794251,233129.4,101144,142.63635,,-51.26332,165.99738,2600,True,[-0.038  0.095 -0.065 -0.019 -0.003  0.079  0.165 -0.522  0.     0.  0.   ],1.0,295.2881,2.0,1.0,105.01283955574036
,2.6133104e+28,,700.363,43826.125,1,444.61604832451013,-1.0,100.0,27,8371.175,-1.4908623e+18,-224822.72,100.0,47.93,-46.971928,444.6161,312773.47,957.9213,9.359959,1.0,1125962800.0,100,0.4189424,9.359959,0.046798106,215600.34,105937,133.85403,,-46.971928,187.0577,2700,True,[-0.05   0.061 -0.073  0.018  0.039  0.04   0.068 -0.53   0.     0.  0.   ],1.0,257.55835,2.0,1.0,111.52247023582458
,11860500000.0,,742.3324,57.102547,1,434.6713596851335,-1.0,100.0,28,23.564198,-1163144800.0,-216074.3,100.0,46.86,-47.560566,434.67133,430.30536,1029.5295,9.3598795,1.0,3001916.2,100,0.4189424,9.3598795,0.036087807,205421.56,110623,128.38373,,-47.560566,147.47424,2800,True,[-0.075  0.06  -0.084 -0.053 -0.032  0.054  0.043 -0.593  0.     0.  0.   ],1.0,287.1971,2.0,1.0,117.84700441360474
,2.802687e+17,,1140.9048,1088.5532,1,553.1491336594686,-1.0,100.0,29,120.98888,-10858106000000.0,-377214.75,100.0,59.68,-75.122314,553.1492,10941.809,1428.5331,9.359738,1.0,93861250.0,100,0.4189424,9.359738,0.12783945,356704.8,116591,225.23515,,-75.122314,265.52084,2900,True,[-0.068  0.062 -0.086 -0.011  0.01   0.068  0.032 -0.598  0.     0.  0.   ],1.0,287.6283,2.0,1.0,127.19986701011658
,1.489578e+32,,896.96423,282625.4,1,556.4329064905702,-1.0,100.0,30,28409.314,-1.8000777e+20,-369071.72,100.0,60.03,-63.832756,556.43286,2840496.5,1211.403,9.35996,1.0,40943560000.0,100,0.4189424,9.35996,0.09674338,354322.78,122594,211.43608,,-63.832756,241.99419,3000,True,[-0.071  0.065 -0.088 -0.013  0.009  0.095  0.021 -0.605  0.     0.  0.   ],1.0,314.43872,2.0,1.0,135.2051784992218
,7.177306e+35,,831.82715,13977.956,1,555.0181331338797,-1.0,100.0,31,2575.497,-1.1006648e+22,-354623.66,100.0,59.83,-57.266197,555.0182,106659.87,1136.962,9.359941,1.0,1299850200.0,100,0.4189424,9.359941,0.19988139,341631.66,128577,183.26634,,-57.266197,249.88329,3100,True,[-0.052  0.063 -0.088 -0.014  0.009  0.119  0.015 -0.602  0.     0.  0.   ],1.0,305.13486,2.0,1.0,143.96693420410156
,1.8393995e+34,,950.12366,174.4802,1,581.5308410718908,-1.0,100.0,32,31.090305,-2.0267623e+21,-401645.47,100.0,62.74,-52.44462,581.5309,1602.6681,1219.386,9.359913,1.0,31214272.0,100,0.4189424,9.359913,0.09758103,386701.5,134851,220.28027,,-52.44462,312.26852,3200,True,[-8.800e-02  6.412e-02 -9.125e-02 -1.366e-04  2.501e-02  7.474e-02  2.162e-02 -6.149e-01  0.000e+00  0.000e+00  0.000e+00],1.0,269.26233,2.0,1.0,153.20086240768433
,72356970.0,,1294.9939,8.9064245,1,578.8596446219202,-1.0,100.0,33,2.1968834,-218446940.0,-422945.88,100.0,62.5,-88.43132,578.8597,90.10715,1590.3872,9.359894,1.0,2210763.5,100,0.4189424,9.359894,0.03469604,397525.06,141101,249.89316,,-88.43132,283.4664,3300,True,[-7.499e-02  6.763e-02 -9.206e-02 -5.772e-04  2.484e-02  1.026e-01  2.157e-02 -6.190e-01  0.000e+00  0.000e+00  0.000e+00],1.0,295.39325,2.0,1.0,161.34385871887207
,1.5414233e+24,,913.4499,391.3626,1,555.2901173565601,-1.0,100.0,34,85.05344,-1.7099796e+16,-362811.16,100.0,59.87,-54.90175,555.2901,3293.483,1170.6411,9.35992,1.0,56938230.0,100,0.4189424,9.35992,0.086636215,349038.06,147088,201.71997,,-54.90175,298.0989,3400,True,[-8.871e-02  6.820e-02 -9.240e-02 -1.753e-03  2.374e-02  9.684e-02  2.271e-02 -6.232e-01  1.560e-04  0.000e+00  0.000e+00],1.0,257.19122,2.0,1.0,168.66937732696533
,2.2480477e+25,,940.23944,14452.942,1,571.0881844961491,-1.0,100.0,35,3054.085,-7.1506563e+16,-375662.75,100.0,61.59,-63.629215,571.0882,122987.4,1224.9839,9.359983,1.0,1796262700.0,100,0.4189424,9.359983,0.044470113,360581.25,153247,185.57889,,-63.629215,286.34375,3500,True,[-9.024e-02  7.525e-02 -9.476e-02 -2.006e-02  4.079e-03  1.404e-01  3.383e-02 -6.565e-01  1.560e-04  0.000e+00  0.000e+00],1.0,284.74445,2.0,1.0,175.2238974571228
,2.2231333e+24,,531.0273,5849.526,1,442.4075732919095,-1.0,100.0,36,608.5743,-9130153000000000.0,-219302.19,100.0,47.72,-44.434387,442.4076,58807.082,780.5603,9.359988,1.0,362819100.0,100,0.4189424,9.359988,0.093276,213178.73,158019,132.11465,,-44.434387,192.87456,3600,True,[-4.237e-02  3.300e-02 -9.336e-02  2.825e-02  5.547e-02  1.080e-01 -1.893e-02 -6.041e-01  1.560e-04  0.000e+00  0.000e+00],1.0,249.53302,2.0,1.0,180.91829538345337
,7.560696e+16,,1088.6918,134408.14,1,555.210270696985,-1.0,100.0,37,16618.707,-5302070500000.0,-366178.84,100.0,59.87,-59.46501,555.21027,1318869.1,1384.669,9.359929,1.0,3542852400.0,100,0.4189424,9.359929,0.08153698,346909.12,164006,196.59775,,-59.46501,259.2331,3700,True,[-2.901e-02  3.872e-02 -9.451e-02 -6.679e-03  2.014e-02  1.384e-01 -1.351e-02 -6.207e-01  1.560e-04  0.000e+00  0.000e+00],1.0,295.97717,2.0,1.0,190.31910634040833
,2.8445154e+22,,892.4319,4776.333,1,536.820662660874,-1.0,100.0,38,572.7569,-2321835700000000.0,-327089.06,100.0,57.91,-50.508476,536.8207,47877.344,1170.368,9.359896,1.0,184165440.0,100,0.4189424,9.359896,0.04074834,313322.4,169797,158.57484,,-50.508476,258.88455,3800,True,[-2.480e-02  4.181e-02 -9.686e-02 -2.448e-02  1.440e-03  1.910e-01 -2.002e-02 -6.406e-01  1.560e-04  0.000e+00  0.000e+00],1.0,277.93613,2.0,1.0,198.91179060935974
,941081170000.0,,941.07385,33.727245,1,586.4923783416159,-1.0,100.0,39,13.585524,-15368739000.0,-398767.78,100.0,63.2,-58.617947,586.49243,275.7218,1255.2505,9.359931,1.0,6420377.0,100,0.4189424,9.359931,0.14225714,382931.8,176117,197.3791,,-58.617947,272.3157,3900,True,[-2.905e-02  3.339e-02 -9.755e-02  8.136e-03  3.426e-02  1.537e-01 -1.083e-02 -6.546e-01  1.560e-04  0.000e+00  0.000e+00],1.0,314.17667,2.0,1.0,207.1331639289856
,1.23559034e+30,,979.3105,375.0389,1,576.0876078211639,-1.0,100.0,40,97.19144,-1.8173293e+19,-387102.06,100.0,62.1,-54.412247,576.08765,2573.6707,1275.431,9.359986,1.0,67324700.0,100,0.4189424,9.359986,0.20816034,370752.8,182327,197.16972,,-54.412247,279.96704,4000,True,[-5.404e-02  3.467e-02 -1.037e-01 -2.738e-02 -6.507e-04  1.325e-01 -2.310e-02 -6.674e-01  1.560e-04  0.000e+00  0.000e+00],1.0,296.12054,2.0,1.0,215.3818736076355
,63369535000.0,,1135.3403,10.949055,1,617.1047257369947,-1.0,100.0,41,5.245471,-5264837000.0,-467813.22,100.0,66.62,-78.10423,617.10474,68.578674,1441.9182,9.359996,1.0,4617012.5,100,0.4189424,9.359996,0.18866293,446917.12,188989,257.09708,,-78.10423,310.52686,4100,True,[-6.621e-02  2.891e-02 -1.053e-01 -2.591e-03  2.284e-02  8.275e-02 -2.648e-02 -6.590e-01  1.560e-04  0.000e+00  0.000e+00],1.0,306.57785,2.0,1.0,224.19564270973206
,289434200.0,,1139.5847,3.5636692,1,657.3756334862429,-1.0,100.0,42,2.1194067,-372854980.0,-500882.38,100.0,70.87,-68.59259,657.3756,28.144415,1473.8154,9.359915,1.0,1453563.4,100,0.4189424,9.359915,0.21934846,479051.56,196076,216.58447,,-68.59259,323.14496,4200,True,[-5.029e-02  2.635e-02 -1.082e-01 -1.263e-02  1.155e-02  9.180e-02 -4.562e-02 -6.647e-01  2.487e-04  0.000e+00  0.000e+00],1.0,334.23068,2.0,1.0,234.18478965759277
,2.4192003e+21,,879.3727,537.2959,1,572.7904545281561,-1.0,100.0,43,130.12067,-649788800000000.0,-378144.88,100.0,61.79,-57.60229,572.79047,5020.7744,1146.5076,9.359898,1.0,59786300.0,100,0.4189424,9.359898,0.101495706,364933.8,202255,191.95029,,-57.60229,305.65558,4300,True,[-2.337e-02  2.781e-02 -1.101e-01 -2.305e-03  2.147e-02  9.545e-02 -4.446e-02 -6.698e-01  2.487e-04  0.000e+00  0.000e+00],1.0,267.1349,2.0,1.0,242.64250469207764
,2.4359062e+18,,834.80365,321.42706,1,592.1261160345729,-1.0,100.0,44,59.399654,-19984422000000.0,-396341.25,100.0,63.86,-53.221367,592.12616,3161.9756,1128.7277,9.359984,1.0,27483482.0,100,0.4189424,9.359984,0.10510372,383536.75,208641,181.44806,,-53.221367,298.2021,4400,True,[-4.239e-02  2.930e-02 -1.149e-01 -1.794e-02  4.501e-03  1.102e-01 -9.433e-02 -6.530e-01  2.487e-04  0.000e+00  0.000e+00],1.0,293.924,2.0,1.0,252.03709149360657
,3814925800.0,,1093.7153,189.4132,1,590.260303316353,-1.0,100.0,45,45.94508,-1161152300.0,-399974.7,100.0,63.72,-56.622227,590.26025,1540.5067,1360.8013,9.359947,1.0,11636744.0,100,0.4189424,9.359947,0.03990063,381363.53,215013,181.53874,,-56.622227,323.17432,4500,True,[-6.645e-02  2.215e-02 -1.171e-01  5.398e-03  2.797e-02  1.111e-01 -1.400e-01 -6.438e-01  2.487e-04  0.000e+00  0.000e+00],1.0,267.086,2.0,1.0,261.6747498512268
,2.6507925e+32,,770.9073,45062.336,1,622.2517158524697,-1.0,100.0,46,7230.3726,-1.9253001e+20,-430265.94,100.0,67.14,-57.401566,622.2518,438799.72,1084.711,9.359952,1.0,5143912000.0,100,0.4189424,9.359952,0.01855474,418440.62,221727,176.75806,,-57.401566,308.44794,4600,True,[-8.850e-02  2.516e-02 -1.209e-01 -2.644e-02 -6.974e-03  1.310e-01 -1.603e-01 -6.626e-01  2.487e-04  0.000e+00  0.000e+00],1.0,313.80377,2.0,1.0,272.63754534721375
,3.2181535e+35,,961.31104,203146.64,1,555.0440801595046,-1.0,100.0,47,37465.504,-8.484067e+21,-354596.44,100.0,59.93,-61.0085,555.0441,1559280.5,1219.8577,9.359871,1.0,23723368000.0,100,0.4189424,9.359871,0.01191726,339640.9,227720,177.67097,,-61.0085,296.49747,4700,True,[-8.408e-02  3.044e-02 -1.254e-01  4.323e-03  2.402e-02  1.707e-01 -1.792e-01 -6.623e-01  2.487e-04  0.000e+00  0.000e+00],1.0,258.5466,2.0,1.0,282.50764441490173
,1.2168242e+30,,903.6111,32.227436,1,649.1959442552121,-1.0,100.0,48,10.973859,-1.643977e+19,-474107.56,100.0,70.09,-59.5777,649.1959,194.4613,1217.7264,9.359986,1.0,6890803.0,100,0.4189424,9.359986,0.039100982,459204.25,234729,194.2907,,-59.5777,335.0806,4800,True,[-1.082e-01  3.073e-02 -1.297e-01 -1.331e-02  7.226e-03  1.201e-01 -1.712e-01 -6.722e-01  2.487e-04  0.000e+00  0.000e+00],1.0,314.1154,2.0,1.0,293.94853258132935
,107574050.0,,1011.31244,0.55442107,1,709.9095271532924,-1.0,100.0,49,1.1314753,-181597490.0,-569643.44,100.0,76.63,-70.557556,709.90955,4.538948,1317.5782,9.359864,1.0,634831.3,100,0.4189424,9.359864,0.19966345,552195.8,242392,219.60031,,-70.557556,403.64374,4900,True,[-1.258e-01  2.862e-02 -1.303e-01 -8.269e-03  1.240e-02  9.571e-02 -1.722e-01 -6.755e-01  2.487e-04  0.000e+00  0.000e+00],1.0,306.2658,2.0,1.0,308.4570436477661
,7.2144222e+19,,1074.9341,42809.234,1,675.6420134444168,-1.0,100.0,50,4384.2627,-151841600000000.0,-533129.0,100.0,72.92,-62.89862,675.642,430315.84,1333.6672,9.3599,1.0,4431471600.0,100,0.4189424,9.3599,0.007912152,515252.66,249684,242.40565,,-62.89862,416.90887,5000,True,[-1.392e-01  2.934e-02 -1.311e-01 -9.007e-03  1.171e-02  8.998e-02 -1.776e-01 -6.744e-01  1.240e-04  0.000e+00  0.000e+00],1.0,258.73312,2.0,1.0,321.0511803627014
,169050620000.0,,1079.4492,245.13965,1,700.0140172294609,-1.0,100.0,51,67.29789,-7246887400.0,-551419.9,100.0,75.62,-69.10396,700.014,2336.1775,1319.7758,9.359989,1.0,49232540.0,100,0.4189424,9.359989,0.023690628,533914.0,257246,209.50996,,-69.10396,459.68747,5100,True,[-1.274e-01  3.177e-02 -1.339e-01 -1.232e-02  8.495e-03  1.147e-01 -1.915e-01 -6.749e-01  1.240e-04  0.000e+00  0.000e+00],1.0,240.32652,2.0,1.0,334.05595350265503
,1.0459725e+25,,828.44934,2274.7866,1,555.9811108494865,-1.0,100.0,52,267.40714,-3.9810116e+16,-354276.72,100.0,60.08,-61.74128,555.98114,22845.264,1106.6887,9.359856,1.0,143065860.0,100,0.4189424,9.359856,0.25038248,341967.38,263254,181.25232,,-61.74128,277.74173,5200,True,[-1.390e-01  3.691e-02 -1.373e-01  2.698e-02  4.908e-02  1.266e-01 -2.109e-01 -6.702e-01  1.240e-04  0.000e+00  0.000e+00],1.0,278.23938,2.0,1.0,344.5460503101349
,2.8515106e+19,,748.6425,22384.53,1,557.3384186457943,-1.0,100.0,53,3272.6748,-54415910000000.0,-352481.22,100.0,60.15,-55.38836,557.33844,175605.7,1006.9253,9.359874,1.0,1444124200.0,100,0.4189424,9.359874,0.09278768,342291.12,269269,177.9466,,-55.38836,299.05563,5300,True,[-1.183e-01  5.648e-02 -1.411e-01  2.310e-02  4.515e-02  1.566e-01 -1.658e-01 -6.810e-01  1.240e-04  0.000e+00  0.000e+00],1.0,258.28278,2.0,1.0,354.19046211242676
,1.7859582e+26,,1028.0244,35.185356,1,678.2325050650443,-1.0,100.0,54,9.530367,-2.3891438e+17,-526384.75,100.0,73.23,-65.79016,678.2325,333.14777,1333.7122,9.359898,1.0,8027807.5,100,0.4189424,9.359898,0.1049851,508507.22,276592,220.24506,,-65.79016,372.54477,5400,True,[-1.219e-01  5.602e-02 -1.428e-01 -1.346e-02  7.251e-03  1.289e-01 -1.514e-01 -6.930e-01  1.240e-04  0.000e+00  0.000e+00],1.0,305.68774,2.0,1.0,366.35657787323
