InitialReturnMean,MinIWNorm,EpisodesSoFar,StdIW,MeanEntropy,OptimizationReturnMin,J_sample_variance,OptimizationReturnMean,StdIWNorm,MaxIW,InitialReturnStd,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,ESSClassic,MeanIW,EmpiricalD2,ReturnStepMax,EpLenMean,OptimizationReturnMax,Iteration,InitialReturnMax,LearnableVariance,MinIW,ESSRenyi,VarianceInit,MeanIWNorm,InitialReturnMin,Bound,TimeElapsed,Weights,InitialBound,EpRewMean,MaxIWNorm,TimestepsSoFar
408.79034,0.0046646167,12000,0.3551287,0.4189424,,115335.234,151.47552,0.0035512866,3.5530987,103.854256,439.34433,100,9.359812,89.57383,1.0409108,1.0868154,9.359812,44.08,693.4322,120,950.747,,0.4664617,92.01195,-1.0,0.010409107,257.31482,141.99695,490.20614099502563,[ 0.055  0.121  0.087 -0.039  0.013  0.207  0.571 -0.342  0.     0.  0.   ],123.56625,408.7903451091651,0.035530984,418730
425.06152,0.003698858,12100,0.50720286,0.4189424,,141866.7,166.81285,0.0050720284,3.696413,120.200615,491.20294,100,9.359873,83.10228,1.1247966,1.2033914,9.359873,45.82,647.21606,121,905.4648,,0.3698858,83.09848,-1.0,0.0112479655,258.2487,193.21664,494.8694565296173,[ 0.032  0.122  0.082 -0.038  0.013  0.212  0.561 -0.351  0.     0.  0.   ],153.42212,425.0615320884642,0.03696413,423312
425.5607,0.004437655,12200,0.8833403,0.4189424,,245916.53,168.41463,0.008833403,8.612167,116.08839,503.7758,100,9.359981,61.419724,1.1145493,1.2531582,9.359981,45.87,524.7765,122,781.92255,,0.44376555,79.798386,-1.0,0.011145493,257.1461,241.1799,499.46666073799133,[ 0.027  0.135  0.082 -0.031  0.025  0.213  0.576 -0.347  0.     0.  0.   ],190.98398,425.5607243706854,0.08612167,427899
410.8913,0.0033019532,12300,0.7017679,0.4189424,,188668.33,123.18492,0.007017679,6.1069937,90.37716,488.25278,100,9.359947,72.91664,1.1514779,1.3236742,9.359947,44.3,466.0914,123,753.7977,,0.33019534,75.547295,-1.0,0.011514778,287.70633,228.07715,504.07555389404297,[ 0.064  0.122  0.085 -0.034  0.021  0.216  0.579 -0.354  0.     0.  0.   ],184.75189,410.8912471349987,0.061069936,432329
416.77325,0.003942053,12400,0.4511903,0.4189424,,96434.03,168.31227,0.004511903,3.4397762,114.79521,453.50375,100,9.359815,85.79414,1.1088051,1.1441448,9.359815,44.92,571.42334,124,819.88434,,0.3942053,87.40153,-1.0,0.011088052,248.46103,190.40771,508.6696226596832,[ 0.086  0.128  0.088 -0.032  0.022  0.237  0.593 -0.352  0.     0.  0.   ],170.808,416.77329654436113,0.034397762,436821
425.53543,0.00097109244,12500,3.4223526,0.4189424,,2906623.2,150.12463,0.034223523,33.792282,109.964386,758.6401,100,9.35991,16.190327,1.5041995,2.2355528,9.35991,45.87,575.2816,125,850.69244,,0.09710924,44.731667,-1.0,0.015041994,275.41083,377.05948,513.2963192462921,[ 0.088  0.119  0.083 -0.037  0.014  0.225  0.573 -0.349  0.     0.  0.   ],170.32774,425.5354589580639,0.3379228,441408
410.03058,0.0034498973,12600,0.4005547,0.4189424,,100591.08,152.75194,0.0040055467,2.4078002,88.83692,454.13315,100,9.35993,88.098625,1.0898021,1.1794597,9.35993,44.19,432.0526,126,689.3313,,0.34498975,84.784584,-1.0,0.01089802,257.2787,229.54295,518.0421419143677,[ 0.103  0.104  0.082 -0.027  0.019  0.206  0.555 -0.319  0.     0.  0.   ],203.23126,410.0306219300728,0.024078002,445827
407.656,0.003426721,12700,0.4202424,0.4189424,,102901.836,149.9861,0.004202424,2.6892395,97.28385,449.27502,100,9.359923,86.82383,1.0787597,1.1469482,9.359923,43.93,513.7488,127,771.4187,,0.3426721,87.1879,-1.0,0.010787595,257.66992,201.42824,522.4071452617645,[ 0.097  0.102  0.076 -0.029  0.017  0.208  0.543 -0.336  0.     0.  0.   ],176.23041,407.65602555346703,0.026892394,450220
406.8299,0.0030787888,12800,0.40087098,0.4189424,,107024.56,138.27446,0.0040087095,2.4557312,107.88499,442.88678,100,9.359794,88.0759,1.0894823,1.1389723,9.359794,43.87,577.3207,128,845.8761,,0.30787888,87.79845,-1.0,0.010894823,268.55545,172.06439,526.9470090866089,[ 0.101  0.095  0.07  -0.031  0.017  0.203  0.519 -0.342  0.     0.  0.   ],153.06708,406.8299078730956,0.024557311,454607
431.79434,0.0004187192,12900,0.76488197,0.4189424,,194188.39,174.10649,0.00764882,4.266031,109.12152,539.77985,100,9.359956,70.5221,1.1830655,1.4077415,9.359956,46.52,645.8906,129,903.5785,,0.04187192,71.03577,-1.0,0.011830655,257.68787,218.15573,531.5738232135773,[ 0.11   0.096  0.074 -0.029  0.019  0.199  0.537 -0.338  0.     0.  0.   ],160.72083,431.7943548049814,0.042660307,459259
391.5481,0.0016001582,13000,1.0800867,0.4189424,,212414.4,124.90126,0.010800866,9.30317,89.3803,486.5468,100,9.359747,55.1857,1.1985706,1.5323447,9.359747,42.25,383.01453,130,649.6614,,0.16001582,65.25947,-1.0,0.011985706,266.64685,245.28616,535.9684319496155,[ 0.113  0.104  0.074 -0.033  0.017  0.222  0.551 -0.359  0.     0.  0.   ],196.64969,391.5481082094251,0.0930317,463484
423.2741,0.00052344805,13100,1.496153,0.4189424,,407693.62,166.16554,0.0149615295,13.202673,90.097206,543.5424,100,9.359804,40.131237,1.2249465,1.8706229,9.359804,45.6,410.7809,131,667.88947,,0.052344806,53.45813,-1.0,0.012249465,257.10855,269.49927,540.7165055274963,[ 0.146  0.095  0.085 -0.043  0.016  0.24   0.575 -0.36   0.     0.  0.   ],222.90729,423.2741072067074,0.13202673,468044
424.46378,0.0012736749,13200,0.92347515,0.4189424,,136393.69,147.45671,0.009234752,4.7554064,98.89126,494.8052,100,9.359951,61.69448,1.1719731,1.423231,9.359951,45.76,422.48578,132,699.49286,,0.1273675,70.262665,-1.0,0.011719731,277.00708,244.4583,545.4969148635864,[ 0.132  0.094  0.085 -0.034  0.028  0.245  0.59  -0.383  0.     0.  0.   ],214.61594,424.4637892126086,0.047554065,472620
417.21796,0.005103377,13300,0.23102517,0.4189424,,87311.54,150.37465,0.0023102518,1.9807024,94.820145,427.72525,100,9.35995,95.12122,1.0201,1.0422564,9.35995,44.97,572.13873,133,838.98206,,0.5103377,95.94569,-1.0,0.010201002,266.84332,170.76782,550.1235387325287,[ 0.143  0.098  0.093 -0.042  0.027  0.266  0.627 -0.391  0.     0.  0.   ],165.52339,417.2179813438704,0.019807024,477117
427.19235,0.0006080758,13400,6.082446,0.4189424,,4689833.0,151.20245,0.060824454,61.90449,102.40787,820.769,100,9.359987,6.912702,1.6575131,2.5186334,9.359987,46.04,535.9995,134,811.9894,,0.060807586,39.70407,-1.0,0.01657513,275.98987,434.1759,554.7443511486053,[ 0.145  0.093  0.09  -0.04   0.031  0.255  0.615 -0.389  0.     0.  0.   ],183.59552,427.1923329129842,0.6190449,481721
420.99585,0.0058318703,13500,0.3222135,0.4189424,,85898.83,162.58725,0.003222135,2.3683813,93.55636,438.61218,100,9.359996,91.336655,1.0462222,1.0809736,9.359996,45.37,524.8657,135,783.27435,,0.58318704,92.50919,-1.0,0.010462222,258.40863,194.30136,559.6025128364563,[ 0.201  0.073  0.097 -0.033  0.032  0.259  0.642 -0.38   0.     0.  0.   ],186.01363,420.99588427268856,0.023683812,486258
402.5541,0.0023474214,13600,0.5008935,0.4189424,,107793.58,172.591,0.005008935,4.3562393,89.40029,440.59814,100,9.359774,81.9866,1.0686107,1.1474614,9.359774,43.41,603.3345,136,833.2976,,0.23474215,87.1489,-1.0,0.010686108,229.96312,172.81058,564.0503439903259,[ 0.194  0.071  0.091 -0.029  0.033  0.26   0.629 -0.376  0.     0.  0.   ],152.56483,402.55410588733525,0.043562394,490599
413.7768,0.0043391436,13700,0.527223,0.4189424,,164354.55,183.93205,0.0052722297,5.4572635,93.514854,460.09927,100,9.359964,80.61424,1.0751243,1.1492652,9.359964,44.6,592.8408,137,822.6856,,0.43391436,87.01212,-1.0,0.010751242,229.84476,195.51425,568.580424785614,[ 0.224  0.057  0.094 -0.041  0.03   0.247  0.62  -0.371  0.     0.  0.   ],166.97116,413.7768207956289,0.054572634,495059
410.9587,0.0013183947,13800,1.8785273,0.4189424,,278182.94,162.45892,0.018785274,16.6269,90.37319,534.65906,100,9.359941,31.909624,1.2859837,1.9663603,9.359941,44.29,506.465,138,754.9648,,0.13183947,50.855377,-1.0,0.012859837,248.49979,217.05978,573.1469976902008,[ 0.195  0.07   0.09  -0.038  0.033  0.257  0.618 -0.38   0.     0.  0.   ],184.46928,410.95872003523914,0.16626899,499488
426.9022,0.00021032232,13900,3.272687,0.4189424,,1292817.6,187.4418,0.032726873,31.543255,114.27891,718.5245,100,9.359998,19.552038,1.6134034,2.3877175,9.359998,46.02,671.6903,139,911.15076,,0.021032233,41.881,-1.0,0.016134033,239.46042,296.14484,578.0178370475769,[ 0.209  0.068  0.084 -0.041  0.033  0.262  0.618 -0.419  0.     0.  0.   ],153.557,426.9022022932917,0.31543255,504090
432.76785,0.0028529663,14000,0.4066829,0.4189424,,111165.72,165.04053,0.004066829,2.3468866,111.839874,467.96503,100,9.359905,87.48823,1.0754029,1.1302167,9.359905,46.63,684.1839,140,951.9112,,0.28529665,88.47861,-1.0,0.01075403,267.7273,164.36728,582.9418499469757,[ 0.227  0.066  0.091 -0.053  0.026  0.273  0.641 -0.389  0.     0.  0.   ],147.19446,432.7678252977702,0.023468865,508753
427.00323,0.003450513,14100,0.71427006,0.4189424,,163082.08,159.53981,0.0071427,4.9765544,95.47999,502.95206,100,9.359938,72.30741,1.1541761,1.3314776,9.359938,46.02,487.29578,141,754.7592,,0.3450513,75.10453,-1.0,0.01154176,267.46344,241.67783,587.593446969986,[ 0.231  0.05   0.089 -0.046  0.029  0.268  0.64  -0.4    0.     0.  0.   ],200.57549,427.00325304426474,0.049765542,513355
409.50656,0.0010701686,14200,0.65198404,0.4189424,,120426.17,141.59718,0.0065198396,3.1422706,85.8304,477.1483,100,9.359909,76.33328,1.1709135,1.3303976,9.359909,44.14,503.2878,142,771.1972,,0.10701686,75.1655,-1.0,0.011709133,267.9094,210.29199,592.1920087337494,[ 0.23   0.039  0.085 -0.046  0.028  0.242  0.612 -0.386  0.     0.  0.   ],178.14742,409.50656435346593,0.031422704,517769
428.78513,0.0025758194,14300,0.7290474,0.4189424,,390850.06,169.98596,0.007290473,7.35987,104.34469,505.82333,100,9.359976,68.70683,1.0802671,1.2129953,9.359976,46.22,759.0612,143,1017.86035,,0.25758195,82.44055,-1.0,0.01080267,258.79913,169.51395,596.8186058998108,[ 0.226  0.035  0.081 -0.052  0.019  0.24   0.584 -0.385  0.     0.  0.   ],123.427,428.785100750129,0.0735987,522391
399.0038,0.0021788445,14400,0.7517158,0.4189424,,131536.08,111.84208,0.007517158,4.1343746,76.75098,462.12424,100,9.359788,70.76884,1.1696384,1.3442818,9.359788,43.0,324.8114,144,611.9732,,0.21788445,74.38917,-1.0,0.011696384,287.1618,249.2619,601.345635175705,[ 0.222  0.036  0.084 -0.051  0.02   0.266  0.61  -0.393  0.     0.  0.   ],215.41193,399.003877653086,0.041343745,526691
426.35043,0.0005344272,14500,4.0313945,0.4189424,,2867883.0,169.27336,0.04031394,40.62317,100.7222,649.9688,100,9.359956,9.8523,1.3327441,2.4825318,9.359956,45.95,531.0502,145,788.1272,,0.05344272,40.28146,-1.0,0.013327441,257.07703,277.43564,606.0331737995148,[ 0.25   0.01   0.085 -0.054  0.013  0.273  0.624 -0.414  0.     0.  0.   ],189.91223,426.3503759630774,0.40623167,531286
406.6847,0.006846557,14600,0.119761474,0.4189424,,84346.46,140.08028,0.0011976147,1.3923153,100.45672,412.03943,100,9.359948,98.63131,1.0166503,1.01512,9.359948,43.83,618.96155,146,885.5659,,0.6846557,98.51052,-1.0,0.0101665035,266.6044,144.36874,610.8093826770782,[ 2.364e-01  3.788e-04  8.056e-02 -6.131e-02  7.032e-03  2.497e-01  6.173e-01 -4.373e-01  0.000e+00  0.000e+00  0.000e+00],141.0149,406.6846707897751,0.013923152,535669
407.96,0.0020394789,14700,1.0037552,0.4189424,,206038.84,140.61543,0.010037552,8.173942,90.784645,496.00488,100,9.359872,58.310253,1.1870956,1.4279356,9.359872,43.98,534.40076,147,801.7453,,0.2039479,70.031166,-1.0,0.011870956,267.34457,208.5882,615.2049927711487,[ 0.231  0.001  0.078 -0.061  0.007  0.244  0.611 -0.437  0.     0.  0.   ],167.43642,407.96000945381695,0.08173941,540067
404.8373,0.00041571187,14800,2.7131896,0.4189424,,544406.7,165.96957,0.027131895,18.9971,89.22822,599.5953,100,9.3597555,21.851435,1.4346951,2.0668705,9.3597555,43.65,472.0133,148,710.8811,,0.04157119,48.382324,-1.0,0.014346953,238.86778,292.99338,619.8069105148315,[ 0.258 -0.011  0.085 -0.064  0.007  0.256  0.609 -0.429  0.     0.  0.   ],191.57303,404.83734231638346,0.189971,544432
431.7278,0.005790922,14900,0.20813292,0.4189424,,100373.8,156.23256,0.0020813292,1.8469663,123.31619,443.01187,100,9.359943,95.99452,1.0189115,1.0383688,9.359943,46.49,648.3902,149,923.88544,,0.5790922,96.30489,-1.0,0.010189115,275.49524,160.57904,624.6764318943024,[ 0.285 -0.033  0.092 -0.043  0.025  0.233  0.606 -0.421  0.     0.  0.   ],154.56216,431.7277897077809,0.018469661,549081
421.0654,0.0053164135,15000,0.20529824,0.4189424,,84677.69,153.88535,0.0020529823,1.9325451,80.28721,430.39755,100,9.359896,96.0724,1.0153611,1.035768,9.359896,45.38,403.92963,150,671.1097,,0.53164136,96.546715,-1.0,0.010153609,267.18005,225.49565,629.2479548454285,[ 0.29  -0.038  0.088 -0.042  0.026  0.237  0.605 -0.417  0.     0.  0.   ],219.73251,421.0653902685176,0.01932545,553619
437.56696,0.0010102777,15100,3.6434295,0.4189424,,2662539.8,160.20123,0.036434293,36.228275,94.615105,714.5525,100,9.359939,12.252995,1.3614926,2.651767,9.359939,47.17,435.59442,151,712.96014,,0.10102777,37.710705,-1.0,0.013614926,277.36572,366.25192,633.896381855011,[ 0.278 -0.027  0.081 -0.039  0.029  0.24   0.603 -0.421  0.     0.  0.   ],223.67892,437.56694951469245,0.36228275,558336
456.98526,0.003895574,15200,0.34698105,0.4189424,,111447.04,180.30585,0.0034698106,2.3306112,119.35423,489.69296,100,9.359949,90.42727,1.0664434,1.1019853,9.359949,49.21,673.82935,152,950.5088,,0.38955742,90.74531,-1.0,0.010664434,276.67947,190.35257,639.0752229690552,[ 0.249  0.004  0.08  -0.032  0.03   0.264  0.643 -0.447  0.     0.  0.   ],171.8327,456.98530885750677,0.02330611,563257
429.47766,0.00032954343,15300,4.9115095,0.4189424,,2609991.2,171.84952,0.04911509,36.14569,92.77319,1013.26447,100,9.359928,16.557938,2.1878905,5.2223454,9.359928,46.29,428.4291,153,686.05725,,0.032954343,19.148485,-1.0,0.021878907,257.62814,542.92175,643.7634446620941,[ 0.259 -0.007  0.085 -0.041  0.027  0.26   0.645 -0.454  0.     0.  0.   ],223.66049,429.47764950787047,0.3614569,567886
415.69556,0.0027079443,15400,0.8236678,0.4189424,,195990.4,138.18752,0.008236678,8.035241,94.56673,467.75626,100,9.359876,62.9152,1.0728323,1.2804321,9.359876,44.79,465.122,154,742.63,,0.27079442,78.09863,-1.0,0.010728324,277.508,215.65674,648.7157764434814,[ 0.291 -0.037  0.085 -0.04   0.035  0.24   0.602 -0.421  0.     0.  0.   ],192.90654,415.6955046743882,0.08035241,572365
421.3235,0.001686597,15500,2.6173112,0.4189424,,1148526.0,154.93556,0.026173111,25.755535,97.89737,641.5506,100,9.359915,21.027697,1.3505597,2.0974696,9.359915,45.4,510.30792,155,776.6958,,0.1686597,47.676495,-1.0,0.013505597,266.38788,304.09235,653.2983732223511,[ 0.281 -0.04   0.08  -0.041  0.041  0.251  0.587 -0.423  0.     0.  0.   ],188.3147,421.3234484515636,0.25755534,576905
439.3404,0.0018214192,15600,1.3282075,0.4189424,,303954.84,162.38751,0.013282075,12.634677,110.608826,554.9307,100,9.359911,45.729336,1.2192163,1.4031322,9.359911,47.35,466.47717,156,743.43005,,0.18214193,71.26912,-1.0,0.012192165,276.95288,290.7442,658.2737369537354,[ 0.245 -0.03   0.072 -0.045  0.04   0.267  0.568 -0.448  0.     0.  0.   ],216.31136,439.34038582310313,0.12634677,581640
438.8119,0.00033516687,15700,2.9962175,0.4189424,,815042.94,152.92946,0.029962175,26.063099,98.113304,698.32635,100,9.359907,20.450832,1.5191861,3.0100708,9.359907,47.28,459.50595,157,745.38837,,0.033516686,33.22181,-1.0,0.015191861,285.88242,310.36166,663.2230749130249,[ 0.214 -0.027  0.069 -0.038  0.046  0.256  0.563 -0.452  0.     0.  0.   ],215.19539,438.81188382114874,0.260631,586368
456.34863,0.0037523906,15800,0.40891373,0.4189424,,119668.41,169.59682,0.0040891366,2.7125037,109.862274,495.8767,100,9.35999,87.39487,1.0767158,1.1360266,9.35999,49.18,597.4054,158,884.1572,,0.37523907,88.02611,-1.0,0.010767159,286.75183,213.16422,668.4087610244751,[ 0.227 -0.016  0.07  -0.048  0.036  0.281  0.594 -0.49   0.     0.  0.   ],191.1015,456.34864317306557,0.027125036,591286
448.4573,0.0048070853,15900,0.2061306,0.4189424,,111893.13,145.14275,0.0020613058,1.7770976,107.25441,462.32462,100,9.359839,96.14035,1.0287764,1.0389768,9.359839,48.34,558.5532,159,861.8678,,0.48070854,96.24854,-1.0,0.010287763,303.31454,198.77353,673.1866183280945,[ 0.228 -0.021  0.065 -0.046  0.035  0.284  0.578 -0.496  0.     0.  0.   ],189.89697,448.45728416355223,0.017770976,596120
440.8324,0.0020617016,16000,1.1572659,0.4189424,,560048.0,173.68442,0.011572659,7.953605,116.403625,573.45984,100,9.359945,49.707817,1.1505227,1.5605507,9.359945,47.51,680.078,160,947.22595,,0.20617017,64.07994,-1.0,0.011505226,267.14795,218.47177,677.857058763504,[ 0.238 -0.029  0.063 -0.041  0.037  0.279  0.576 -0.502  0.     0.  0.   ],156.66461,440.8323591875077,0.07953605,600871
445.57642,0.00074222137,16100,0.6375833,0.4189424,,136694.7,178.99326,0.006375833,4.6475325,91.29673,513.1627,100,9.359745,75.81693,1.1289228,1.330901,9.359745,48.01,435.8188,161,702.4019,,0.07422214,75.13707,-1.0,0.011289228,266.58313,270.0656,682.8022544384003,[ 0.26  -0.036  0.067 -0.045  0.032  0.27   0.593 -0.518  0.     0.  0.   ],234.85585,445.57639351356903,0.046475325,605672
432.4216,0.004184525,16200,0.36432156,0.4189424,,120069.61,126.01112,0.0036432154,2.9967656,89.78119,455.67358,100,9.359882,89.225624,1.0484169,1.0608242,9.359882,46.61,504.4656,162,810.8761,,0.4184525,94.26633,-1.0,0.01048417,306.4105,205.12183,687.4834222793579,[ 0.257 -0.037  0.058 -0.043  0.038  0.277  0.574 -0.526  0.     0.  0.   ],189.15881,432.4216292616058,0.029967656,610333
441.12918,0.0055912253,16300,0.19184645,0.4189424,,100181.414,155.69153,0.0019184643,1.8254349,97.21904,457.79202,100,9.359972,96.65977,1.0320207,1.0400505,9.359972,47.51,693.8232,163,979.26086,,0.55912256,96.14918,-1.0,0.010320205,285.43768,158.18854,692.2933359146118,[ 0.279 -0.045  0.06  -0.044  0.036  0.275  0.567 -0.532  0.     0.  0.   ],147.35095,441.1292075280114,0.018254349,615084
449.43246,0.0019807857,16400,1.1103014,0.4189424,,296584.53,153.64796,0.011103013,10.227566,105.09417,544.2436,100,9.359813,52.07573,1.1573929,1.4305233,9.359813,48.45,550.1613,164,845.9458,,0.19807857,69.90449,-1.0,0.0115739275,295.7845,240.70688,697.2280404567719,[ 0.291 -0.05   0.063 -0.046  0.036  0.279  0.577 -0.527  0.     0.  0.   ],195.64874,449.4324538775529,0.102275655,619929
433.72562,0.0073039066,16500,0.14939822,0.4189424,,94656.93,155.0434,0.0014939823,1.400219,98.997246,441.01862,100,9.359994,97.86456,1.011382,1.0242256,9.359994,46.73,597.0664,165,875.74866,,0.73039067,97.63474,-1.0,0.0101138195,278.68225,175.13074,702.0762090682983,[ 0.32  -0.062  0.068 -0.041  0.046  0.268  0.588 -0.518  0.     0.  0.   ],171.00107,433.7256534505035,0.014002189,624602
448.2483,0.00028998384,16600,18.294893,0.4189424,,72355760.0,170.49963,0.18294893,178.90378,103.048485,2008.5629,100,9.3599825,2.914213,3.16966,12.999229,9.3599825,48.31,464.85754,166,742.6062,,0.028998384,7.692764,-1.0,0.0316966,277.74866,1205.3352,706.8832778930664,[ 0.323 -0.063  0.069 -0.042  0.05   0.265  0.586 -0.525  0.     0.  0.   ],225.46645,448.2483049066089,1.7890377,629433
432.51663,0.0017589717,16700,1.2927412,0.4189424,,228766.25,184.4255,0.012927411,9.817688,94.715126,553.24927,100,9.359986,47.132854,1.22062,1.7634774,9.359986,46.61,459.78375,167,707.8749,,0.17589718,56.706142,-1.0,0.0122062,248.09113,271.24045,711.9712038040161,[ 0.26  -0.047  0.054 -0.02   0.071  0.257  0.553 -0.522  0.     0.  0.   ],220.15414,432.51663966477486,0.098176874,634094
440.13855,0.0034496733,16800,0.56055135,0.4189424,,89704.766,200.84422,0.005605513,3.5734954,113.0396,474.23294,100,9.359928,79.128746,1.0914613,1.157781,9.359928,47.45,692.5327,168,931.8271,,0.34496734,86.37212,-1.0,0.010914613,239.29434,173.4385,716.868941783905,[ 0.245 -0.032  0.051 -0.021  0.067  0.271  0.568 -0.551  0.     0.  0.   ],160.59048,440.13856135374414,0.03573495,638839
456.54803,0.0015215402,16900,1.004419,0.4189424,,176162.7,189.23048,0.01004419,5.9202166,115.52446,554.6577,100,9.359955,59.04678,1.2060603,1.4564426,9.359955,49.19,515.19196,169,782.5095,,0.15215403,68.660446,-1.0,0.012060603,267.31757,271.35056,721.7090268135071,[ 0.247 -0.036  0.052 -0.029  0.057  0.264  0.568 -0.542  0.     0.  0.   ],221.79523,456.54806299213124,0.059202164,643758
455.7434,0.0061508296,17000,0.19276531,0.4189424,,105455.62,170.51347,0.001927653,1.75323,120.66832,472.04343,100,9.359979,96.63549,1.0330878,1.0468081,9.359979,49.12,548.3548,170,833.5847,,0.615083,95.52849,-1.0,0.010330878,285.22992,216.18217,726.8231022357941,[ 0.266 -0.057  0.049 -0.022  0.057  0.253  0.534 -0.549  0.     0.  0.   ],205.66795,455.7433802193053,0.0175323,648670
434.01672,5.5532986e-05,17100,29.324663,0.4189424,,114301630.0,147.66374,0.29324663,294.67963,95.86109,2543.3674,100,9.35997,2.1791012,4.3767924,12.835459,9.35997,46.78,485.47134,171,771.8243,,0.0055532986,7.7909174,-1.0,0.043767918,286.35294,1713.812,731.4932105541229,[ 0.262 -0.057  0.045 -0.02   0.058  0.249  0.531 -0.557  0.     0.  0.   ],202.46942,434.0166727396056,2.9467962,653348
438.2595,0.0033203,17200,0.35524696,0.4189424,,114254.58,151.11116,0.0035524692,3.0742447,93.68095,466.629,100,9.359999,89.81511,1.0549386,1.0954314,9.359999,47.22,402.518,172,689.6663,,0.33203,91.28823,-1.0,0.010549384,287.14832,250.08167,736.783961057663,[ 0.346 -0.096  0.052 -0.013  0.072  0.244  0.556 -0.561  0.     0.  0.   ],231.35957,438.2594811856537,0.030742446,658070
420.03363,0.0016781018,17300,0.7707566,0.4189424,,116797.92,162.80235,0.0077075665,6.277383,93.59506,477.29254,100,9.359805,69.12548,1.153284,1.2939147,9.359805,45.28,515.5256,173,772.75684,,0.16781019,77.28485,-1.0,0.011532839,257.23126,213.58841,741.4192764759064,[ 0.323 -0.087  0.048 -0.007  0.075  0.243  0.544 -0.563  0.     0.  0.   ],188.20656,420.0336067515556,0.062773824,662598
416.66336,0.0014242128,17400,0.8442236,0.4189424,,172242.69,128.87822,0.008442236,4.88159,104.628365,517.8411,100,9.359505,66.001884,1.1762736,1.3950801,9.359505,44.89,597.93445,174,885.71967,,0.14242129,71.68047,-1.0,0.011762735,287.7852,203.99475,745.9764921665192,[ 0.317 -0.084  0.048  0.002  0.085  0.235  0.549 -0.562  0.     0.  0.   ],150.94751,416.6633952510118,0.0488159,667087
422.59277,0.0054793176,17500,0.31434733,0.4189424,,111102.55,136.64427,0.0031434735,2.740338,111.94369,444.4583,100,9.359967,91.63721,1.0405686,1.069995,9.359967,45.54,584.9435,175,870.89197,,0.5479318,93.458374,-1.0,0.010405687,285.9485,174.20166,750.7125799655914,[ 0.299 -0.089  0.044 -0.013  0.072  0.225  0.534 -0.561  0.     0.  0.   ],161.3252,422.5927565073894,0.02740338,671641
438.58954,0.005517268,17600,0.22722054,0.4189424,,106606.86,153.90285,0.0022722054,2.2362576,102.675514,457.1114,100,9.359928,95.27452,1.0202653,1.0484077,9.359928,47.24,450.8468,176,735.53345,,0.5517268,95.382744,-1.0,0.010202654,284.68665,231.17366,755.3668432235718,[ 0.311 -0.099  0.046 -0.014  0.068  0.227  0.529 -0.566  0.     0.  0.   ],217.92949,438.589502958376,0.022362575,676365
426.249,0.00056884607,17700,1.1657534,0.4189424,,203706.33,148.02457,0.011657534,8.156028,94.14604,520.2728,100,9.359942,52.19202,1.2180318,1.648252,9.359942,45.94,438.9198,177,717.14417,,0.05688461,60.670334,-1.0,0.012180317,278.22437,244.06274,759.963152885437,[ 0.288 -0.091  0.043 -0.019  0.069  0.229  0.522 -0.569  0.     0.  0.   ],211.10573,426.24895166717056,0.08156028,680959
420.93948,0.006914898,17800,0.23902115,0.4189424,,95705.56,145.07271,0.0023902114,2.1336222,91.15318,437.94885,100,9.359967,94.85654,1.0264608,1.0567653,9.359967,45.36,488.26566,178,764.13245,,0.6914898,94.62839,-1.0,0.010264608,275.8668,202.2925,764.5349519252777,[ 0.276 -0.082  0.045 -0.013  0.074  0.226  0.518 -0.538  0.     0.  0.   ],191.6998,420.93950701479434,0.021336222,685495
438.32132,0.0005937318,17900,7.8990884,0.4189424,,13146367.0,151.38834,0.078990884,79.338615,116.59873,1080.6617,100,9.359878,5.6942024,1.9409939,5.521851,9.359878,47.24,569.53033,179,856.4634,,0.05937318,18.109869,-1.0,0.01940994,286.93304,476.89056,769.3156971931458,[ 0.284 -0.083  0.047 -0.018  0.07   0.225  0.524 -0.528  0.     0.  0.   ],181.38235,438.3213750920366,0.79338616,690219
445.75375,0.0036679106,18000,0.33036485,0.4189424,,125218.75,140.61708,0.0033036484,2.8656507,115.43901,470.25385,100,9.359921,90.92972,1.0460119,1.0813271,9.359921,48.02,681.70154,180,986.83826,,0.36679107,92.47896,-1.0,0.01046012,305.1367,162.39914,774.3862638473511,[ 0.299 -0.114  0.037 -0.033  0.07   0.23   0.484 -0.546  0.     0.  0.   ],149.7023,445.753767852836,0.028656505,695021
465.1491,0.0021818778,18100,0.45750293,0.4189424,,145027.4,158.73015,0.0045750295,3.3393676,126.63364,504.5179,100,9.359842,84.28233,1.05942,1.127911,9.359842,50.16,812.1843,181,1118.6033,,0.21818778,88.65948,-1.0,0.010594201,306.41895,148.12033,779.3053715229034,[ 0.297 -0.12   0.038 -0.035  0.068  0.235  0.481 -0.537  0.     0.  0.   ],129.56815,465.14909789927077,0.033393677,700037
452.67645,0.00096451864,18200,1.1779914,0.4189424,,304284.03,137.10516,0.011779914,9.308935,107.76542,579.43414,100,9.359928,51.609016,1.2165296,1.554198,9.359928,48.79,432.81836,182,748.38965,,0.09645186,64.341866,-1.0,0.012165296,315.5713,299.5346,784.1568577289581,[ 0.31  -0.126  0.039 -0.04   0.06   0.228  0.472 -0.535  0.     0.  0.   ],228.15955,452.67645333129593,0.09308935,704916
