StdIWNorm,EmpiricalD2,J_sample_variance,OptimizationReturnMin,EpThisIter,MaxIW,Iteration,MeanIW,InitialBound,MeanIWNorm,Bound,InitialReturnMax,EpisodesSoFar,OptimizationReturnMax,LearnableVariance,MeanEntropy,ReturnMeanIW,MinIWNorm,VarianceInit,StdIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,InitialReturnMin,Weights,ESSClassic,TimeElapsed,ReturnStepMaxmin,InitialReturnMean,InitialReturnStd,EpLenMean,MinIW,TimestepsSoFar,ESSRenyi
0.014561942,2.0750108,132357.53,,100,6.66334,12,1.4021834,78.956314,0.014021834,152.72404,408.05576,1200,326.78745,True,1.0726504,329.0641,0.00062460743,-1,1.4561942,0.066633396,120.10473,201.37304331294985,9.359334,81.26832,[ 0.055  0.076  0.108 -0.034 -0.001  0.145  0.085 -0.105  0.     0.  0.    -0.259],48.111103,115.66334438323975,9.359334,201.37305,59.56617,21.89,0.062460747,22098,48.19252
0.0037792576,1.158452,17933.652,,100,1.903979,13,1.0522094,104.64273,0.010522094,117.1873,379.07513,1300,288.2657,True,1.0514574,239.58847,0.0022183068,-1,0.37792578,0.01903979,127.55584,218.36527956032785,9.35898,90.80943,[ 0.052  0.063  0.114 -0.022  0.007  0.1    0.105 -0.104  0.     0.  0.    -0.346],88.57351,126.03523588180542,9.35898,218.36528,54.40633,23.71,0.22183068,24469,86.32209
0.010265214,1.6697056,183040.02,,100,8.708952,14,1.1715393,70.77446,0.011715394,110.6423,563.6664,1400,436.53732,True,1.0018299,329.1483,0.00071704655,-1,1.0265214,0.087089516,112.745316,239.8743566188827,9.359481,127.12906,[ 0.062  0.071  0.11  -0.015  0.012  0.117  0.117 -0.117  0.     0.  0.    -0.367],56.568947,136.75563430786133,9.359481,239.87436,77.003525,26.0,0.071704656,27069,59.890797
0.0052409885,1.1735044,29864.506,,100,3.0550036,15,1.0841902,94.955765,0.010841902,107.37314,571.4087,1500,490.03336,True,0.9955025,293.0725,0.0012294885,-1,0.5240989,0.030550037,185.00302,266.37836077095557,9.359933,81.375336,[ 0.066  0.075  0.107 -0.016  0.01   0.134  0.13  -0.148  0.     0.  0.    -0.417],81.05851,148.78987765312195,9.359933,266.37836,77.21924,28.84,0.122948855,29953,85.21485
0.021564033,3.2028892,371128.12,,100,15.780105,16,1.4048833,121.41623,0.014048833,183.30685,489.47046,1600,343.98367,True,0.9879609,446.1028,3.063648e-05,-1,2.156403,0.15780105,122.770546,268.2573359718334,9.359905,145.48679,[ 0.062  0.066  0.106 -0.017  0.004  0.104  0.127 -0.147  0.     0.  0.    -0.423],29.79718,160.54393601417542,9.359905,268.25735,79.816414,29.03,0.003063648,32856,31.221811
0.0048362366,1.217891,43267.523,,100,2.4398048,17,1.0951624,121.28264,0.010951622,139.30893,509.43155,1700,355.20905,True,0.9894979,307.96863,0.0023142935,-1,0.4836237,0.024398047,119.88956,274.11206176416005,9.359874,154.2225,[ 0.09   0.064  0.111 -0.02   0.006  0.106  0.177 -0.181  0.     0.  0.    -0.431],83.68126,172.65240359306335,9.359874,274.11206,74.75545,29.66,0.23142935,35822,82.10915
0.0033759163,1.0774639,42523.344,,100,2.714329,18,1.0505489,85.06966,0.010505488,95.82349,667.23926,1800,511.141,True,0.99627787,303.6037,0.003869017,-1,0.33759162,0.02714329,129.14314,285.24142257848746,9.359851,156.09827,[ 0.096  0.067  0.118 -0.003  0.019  0.111  0.203 -0.191  0.     0.  0.    -0.429],90.6401,184.4879651069641,9.359851,285.24142,72.42761,30.85,0.3869017,38907,92.81054
0.011042127,1.3364727,77221.84,,100,8.788607,19,1.1695166,114.729034,0.011695165,130.2175,607.657,1900,453.34186,True,0.97899884,340.9637,0.0031696197,-1,1.1042126,0.087886065,142.71097,297.02610527646004,9.359847,154.31514,[ 0.123  0.058  0.124  0.007  0.035  0.121  0.208 -0.197  0.     0.  0.    -0.423],52.869736,196.46270942687988,9.359847,297.02612,79.711075,32.11,0.31696197,42118,74.82382
0.034732666,1.9868379,3006030.2,,100,35.352627,20,1.3309735,88.54846,0.013309734,247.98993,653.5438,2000,488.04514,True,0.9486073,524.3512,0.00055397255,-1,3.4732666,0.35352626,119.11293,284.61162030679685,9.359612,165.49869,[ 0.132  0.056  0.12  -0.012  0.012  0.11   0.198 -0.176  0.     0.  0.    -0.44 ],12.804345,208.35129952430725,9.359612,284.61163,85.09472,30.78,0.055397257,45196,50.331234
0.003383784,1.1284206,43572.12,,100,2.026049,21,1.0359962,118.35011,0.010359963,130.0996,557.7427,2100,393.6178,True,0.9247273,307.84183,0.0034327449,-1,0.33837843,0.020260489,121.54803,285.67291360170987,9.359741,164.12488,[ 0.122  0.054  0.101 -0.003  0.027  0.062  0.151 -0.215  0.     0.  0.    -0.47 ],90.36022,221.6434347629547,9.359741,285.6729,78.789375,30.89,0.3432745,48285,88.61944
0.01769927,1.9019928,710831.5,,100,17.26972,22,1.1282176,98.88339,0.011282175,133.41943,655.7838,2200,471.68756,True,0.907876,404.74228,4.3079493e-05,-1,1.7699269,0.1726972,111.52229,295.61856145269155,9.35992,184.09627,[ 0.117  0.059  0.092 -0.001  0.027  0.072  0.153 -0.229  0.     0.  0.    -0.494],28.892754,233.82340383529663,9.35992,295.61856,77.4646,31.95,0.0043079494,51480,52.576435
0.004249552,1.1144525,51851.27,,100,3.128445,23,1.0718716,136.93874,0.010718716,146.6713,612.42145,2300,429.55072,True,0.9137628,340.62692,0.004398579,-1,0.42495522,0.031284448,137.79446,320.66518464870245,9.359989,182.87073,[ 0.093  0.072  0.09  -0.001  0.037  0.09   0.174 -0.271  0.     0.  0.    -0.511],86.41688,247.10336565971375,9.359989,320.6652,85.683586,34.62,0.43985787,54942,89.73016
0.02329728,2.9887972,697163.56,,100,14.469346,24,1.3583804,141.77112,0.0135838045,212.78265,622.1085,2400,429.1961,True,0.8291397,535.4356,0.00020581571,-1,2.3297281,0.14469346,135.49126,328.40366803823235,9.359766,192.91241,[ 0.068  0.082  0.074 -0.006  0.035  0.092  0.156 -0.263  0.     0.  0.    -0.505],25.37111,260.0499355792999,9.359766,328.40363,94.69575,35.48,0.020581571,58490,33.458275
0.0014480649,1.0249925,58142.04,,100,1.2816553,25,1.0205282,92.403824,0.010205282,97.62956,810.62177,2500,598.9795,True,0.8322372,343.83624,0.0046128044,-1,0.14480649,0.012816553,123.948044,335.5903349116242,9.359826,211.64229,[ 0.065  0.087  0.068 -0.023  0.025  0.067  0.162 -0.295  0.     0.  0.    -0.59 ],98.02634,273.6627929210663,9.359826,335.5903,96.41126,36.2,0.46128047,62110,97.56169
0.0028070016,1.0661705,67940.52,,100,1.9432595,26,1.0491838,54.291534,0.010491839,65.802124,917.18274,2600,706.08264,True,0.84365016,349.9147,0.0047072605,-1,0.28070015,0.019432595,118.34624,329.44633532981896,9.359906,211.10008,[ 0.057  0.093  0.06  -0.02   0.03   0.063  0.153 -0.306  0.     0.  0.    -0.587],93.3203,286.19416975975037,9.359906,329.44632,103.45261,35.56,0.47072607,65666,93.79363
0.015332774,2.2046964,430043.0,,100,10.009668,27,1.3784857,123.28499,0.013784856,202.68631,732.7942,2700,540.2538,True,0.82611096,529.107,0.00038667303,-1,1.5332775,0.10009668,150.58287,343.12327245601875,9.359948,192.5404,[ 0.069  0.08   0.065 -0.024  0.03   0.073  0.158 -0.316  0.     0.  0.    -0.575],44.698902,298.7553000450134,9.359948,343.12332,97.12388,37.04,0.038667303,69370,45.35772
0.026956167,1.9851042,968722.5,,100,26.008472,28,1.3487531,140.60477,0.01348753,256.12952,772.6032,2800,550.5045,True,0.7606139,582.69434,0.00033688033,-1,2.695617,0.26008472,150.28699,372.38571626027857,9.359751,222.09872,[ 0.083  0.084  0.064 -0.038  0.019  0.076  0.194 -0.353  0.     0.  0.    -0.593],20.02243,312.68789768218994,9.359751,372.3857,105.571,40.19,0.033688035,73389,50.37519
0.0044463966,1.1736149,98065.15,,100,2.336994,29,1.0837159,119.22357,0.010837159,139.15701,916.2161,2900,704.56036,True,0.7338799,436.92773,0.0017017947,-1,0.44463962,0.023369938,182.43268,394.0884069219748,9.3597,211.65575,[ 0.115  0.074  0.07  -0.042  0.012  0.092  0.187 -0.347  0.     0.  0.    -0.658],85.59158,328.051735162735,9.3597,394.0884,133.4685,42.5,0.17017947,77639,85.206825
0.0077434815,1.2229946,134540.53,,100,7.5508084,30,1.1028422,128.04831,0.011028422,157.00443,776.46356,3000,564.7378,True,0.71173227,414.60962,0.0022496292,-1,0.7743482,0.07550808,149.2616,360.9873855367954,9.359881,211.7258,[ 0.115  0.079  0.072 -0.045  0.008  0.11   0.205 -0.358  0.     0.  0.    -0.685],66.97929,341.68049454689026,9.359881,360.98743,101.39985,38.94,0.22496293,81533,81.76651
0.17796685,12.799107,36907184.0,,100,179.06885,31,2.9011023,176.16046,0.029011019,690.9778,652.4168,3100,459.63657,True,0.78728616,1391.2006,0.00063135434,-1,17.796686,1.7906884,179.10527,371.88551624190325,9.35976,192.78024,[ 0.137  0.07   0.077 -0.046  0.008  0.117  0.208 -0.339  0.     0.  0.    -0.707],2.588558,355.8098933696747,9.35976,371.88556,100.420555,40.14,0.06313544,85547,7.8130455
0.0056370273,1.2309573,112070.27,,100,3.4834743,32,1.113502,148.73186,0.01113502,178.18852,745.11707,3200,541.6643,True,0.73801017,426.19742,0.002405668,-1,0.5637027,0.034834743,168.81418,372.26696358747614,9.359894,203.45279,[ 0.19   0.039  0.092 -0.001  0.053  0.094  0.202 -0.348  0.     0.  0.    -0.632],79.59995,371.0065107345581,9.359894,372.26697,114.14865,40.16,0.2405668,89563,81.23759
0.012459184,1.3445151,171995.64,,100,10.703797,33,1.2115544,114.98482,0.012115543,167.20407,779.4385,3300,585.8776,True,0.7541255,438.3393,0.002284403,-1,1.2459184,0.10703797,155.25551,348.81634306917016,9.359936,193.56084,[ 1.945e-01  4.063e-02  9.377e-02 -1.404e-04  5.314e-02  8.651e-02  1.938e-01 -3.399e-01  0.000e+00  0.000e+00  0.000e+00 -6.809e-01],48.601933,384.07947516441345,9.359936,348.8163,102.1742,37.63,0.2284403,93326,74.37626
0.72394276,60.554787,204391840.0,,100,728.5789,34,8.400315,164.79973,0.08400315,1948.6218,623.98303,3400,403.14,True,0.86493385,3405.3157,2.0443105e-05,-1,72.39427,7.285789,131.15164,351.9946542701446,9.359929,220.84302,[ 0.206  0.057  0.099 -0.014  0.045  0.123  0.237 -0.323  0.     0.  0.    -0.665],1.3285389,398.12545251846313,9.359929,351.99466,96.22628,37.98,0.0020443106,97124,1.6513971
0.013198257,1.9143004,230063.33,,100,7.4672203,35,1.2756902,155.19496,0.012756902,222.53043,674.7748,3500,462.31577,True,0.8094118,502.6124,0.00060951745,-1,1.3198258,0.0746722,145.16837,357.62738845538814,9.35963,212.45901,[ 0.251  0.048  0.118 -0.001  0.057  0.186  0.266 -0.319  0.     0.  0.    -0.554],48.300037,412.72827410697937,9.35963,357.62738,96.125145,38.61,0.060951747,100985,52.238403
0.0067587197,1.2455863,104257.83,,100,4.225075,36,1.0506481,171.81935,0.010506482,185.6912,594.72235,3600,363.84503,True,0.7869936,384.81464,0.0019558715,-1,0.675872,0.042250745,119.35875,350.2360578434517,9.359865,230.8773,[ 0.259  0.044  0.112 -0.006  0.047  0.183  0.275 -0.357  0.     0.  0.    -0.61 ],70.73022,425.97052550315857,9.359865,350.23605,88.28593,37.79,0.19558716,104764,80.28348
0.0036123134,1.1088408,78235.695,,100,2.8903313,37,1.0767598,143.60431,0.010767597,164.5104,725.93274,3700,494.8753,True,0.7882627,393.83585,0.0023709976,-1,0.36123136,0.028903311,130.3267,361.384126966388,9.359963,231.05743,[ 0.267  0.036  0.114 -0.025  0.031  0.162  0.262 -0.359  0.     0.  0.    -0.632],89.88386,439.84946608543396,9.359963,361.38416,92.7752,38.99,0.23709975,108663,90.18427
0.003857026,1.1234515,67676.65,,100,3.0100665,38,1.0678649,153.6847,0.010678649,172.17178,706.3804,3800,513.5437,True,0.763347,396.7859,0.0039264057,-1,0.3857026,0.030100664,172.76213,365.5987855057816,9.3597145,192.83665,[ 0.267  0.022  0.11  -0.026  0.031  0.142  0.243 -0.379  0.     0.  0.    -0.631],88.45969,456.5486333370209,9.3597145,365.5988,97.6406,39.43,0.3926406,112606,89.01141
0.016821079,1.9647485,270711.8,,100,13.382807,39,1.3008248,175.46562,0.013008245,232.44357,661.3135,3900,422.44595,True,0.73949647,510.5315,0.0012351007,-1,1.682108,0.13382806,134.99213,373.859659295196,9.359936,238.86752,[ 0.297  0.01   0.113 -0.034  0.026  0.143  0.256 -0.386  0.     0.  0.    -0.656],37.42332,472.8572132587433,9.359936,373.85962,99.11608,40.34,0.12351007,116640,50.8971
0.10485337,6.0902877,3067079.8,,100,104.99013,40,2.068333,151.04776,0.02068333,269.635,717.9382,4000,487.51776,True,0.6754482,801.1643,5.0497627e-05,-1,10.485337,1.0499012,136.0088,366.4292156830137,9.3599205,230.42041,[ 0.295  0.013  0.111 -0.033  0.025  0.139  0.234 -0.344  0.     0.  0.    -0.679],3.7453954,487.09736585617065,9.3599205,366.42923,93.120186,39.52,0.005049763,120592,16.419586
0.003038681,1.0999926,70785.61,,100,2.0329862,41,1.0682045,180.75346,0.010682046,198.48526,556.1453,4100,326.09543,True,0.69386935,373.4717,0.0036572246,-1,0.30386811,0.020329861,117.54713,347.59702672335186,9.359706,230.0499,[ 0.314 -0.016  0.123 -0.018  0.045  0.149  0.194 -0.336  0.     0.  0.    -0.743],92.51369,500.62047719955444,9.359706,347.59705,75.38133,37.5,0.36572248,124342,90.9097
0.0029471,1.0768654,71983.96,,100,1.7335277,42,1.0459887,146.30327,0.010459886,161.8582,770.3102,4200,548.0497,True,0.6693497,401.66837,0.0025423344,-1,0.29471,0.017335277,155.13582,377.3963097097382,9.359936,222.26048,[ 0.331 -0.038  0.124 -0.021  0.039  0.131  0.176 -0.348  0.     0.  0.    -0.725],92.645386,513.9728541374207,9.359936,377.3963,105.488846,40.71,0.25423345,128413,92.862114
0.0024481106,1.074725,83822.76,,100,1.7765628,43,1.0470984,175.17258,0.010470984,192.4363,688.6585,4300,440.01288,True,0.66257495,406.6138,0.0054291687,-1,0.24481106,0.017765628,133.1245,381.77011537538124,9.35995,248.64563,[ 0.35  -0.039  0.126 -0.02   0.04   0.128  0.185 -0.347  0.     0.  0.    -0.75 ],94.817085,529.2115776538849,9.35995,381.7701,96.33485,41.21,0.5429169,132534,93.04706
0.01207873,1.4661821,255253.8,,100,9.493571,44,1.2050794,181.8494,0.012050795,251.9428,632.78986,4400,392.5656,True,0.65197605,481.80878,0.0030059756,-1,1.207873,0.09493571,131.46211,371.68636645414676,9.359643,240.22426,[ 0.372 -0.039  0.129 -0.018  0.039  0.128  0.195 -0.357  0.     0.  0.    -0.756],49.884224,544.5428354740143,9.359643,371.68637,101.63491,40.09,0.30059758,136543,68.20435
0.11962579,11.245576,18398480.0,,100,119.782425,45,2.2710888,179.55605,0.022710888,488.14447,613.0652,4500,364.06967,True,0.6642226,1104.9081,0.000114593495,-1,11.96258,1.1978242,114.48009,363.475609133409,9.359932,248.99551,[ 0.396 -0.027  0.134 -0.021  0.038  0.156  0.234 -0.327  0.     0.  0.    -0.767],3.4788914,559.8488783836365,9.359932,363.47562,82.768425,39.22,0.01145935,140465,8.8923855
0.0040560905,1.1252469,78129.63,,100,2.6251945,46,1.049117,138.51126,0.010491168,158.17737,677.788,4600,457.21918,True,0.6371825,373.87186,0.0034518223,-1,0.40560904,0.026251946,121.27881,341.84767412270776,9.359964,220.56886,[ 0.394 -0.053  0.123 -0.036  0.022  0.154  0.163 -0.334  0.     0.  0.    -0.755],86.99627,575.3169260025024,9.359964,341.84766,85.59151,36.89,0.34518224,144154,88.869385
0.0011502671,1.013278,52255.53,,100,1.4513474,47,1.0117974,164.35373,0.010117974,166.87192,661.4658,4700,459.57294,True,0.6372374,366.62476,0.006438656,-1,0.11502672,0.014513473,160.9006,362.7934622271661,9.359894,201.89287,[ 0.397 -0.053  0.126 -0.043  0.015  0.163  0.164 -0.345  0.     0.  0.    -0.782],98.72403,590.3641738891602,9.359894,362.79343,95.32739,39.15,0.6438656,148069,98.6896
0.100209005,3.834333,8154697.0,,100,101.39486,48,1.8564842,149.43239,0.01856484,403.42758,760.0885,4800,520.7107,True,0.61780554,849.9367,0.0011818112,-1,10.020901,1.0139486,138.08112,377.4589281069418,9.359956,239.3778,[ 0.394 -0.059  0.122 -0.043  0.012  0.159  0.155 -0.35   0.     0.  0.    -0.782],3.3182824,605.0210294723511,9.359956,377.45895,101.94444,40.73,0.118181124,152142,26.080156
0.0033392725,1.1265014,89306.72,,100,2.055945,49,1.0858303,123.83156,0.010858303,147.68079,812.71466,4900,573.0207,True,0.62542886,406.45752,0.0038653421,-1,0.33392724,0.020559449,127.95195,367.64594558579097,9.359972,239.69398,[ 0.381 -0.078  0.122 -0.027  0.034  0.106  0.117 -0.348  0.     0.  0.    -0.801],91.3596,621.0541529655457,9.359972,367.64594,99.69976,39.67,0.3865342,156109,88.77042
0.024630994,2.1425734,716332.3,,100,24.067036,50,1.3124684,185.2315,0.013124684,257.8794,629.25146,5000,399.4319,True,0.5975643,534.2,0.0006298437,-1,2.4630992,0.24067035,144.18733,374.0069167675104,9.359907,229.8196,[ 0.387 -0.078  0.117 -0.023  0.039  0.112  0.112 -0.368  0.     0.  0.    -0.794],22.114235,635.3961503505707,9.359907,374.00687,97.09122,40.35,0.06298437,160144,46.672848
0.0036714221,1.0999479,67975.78,,100,2.7992175,51,1.0755078,148.11737,0.010755078,163.8222,661.5884,5100,448.66638,True,0.6262738,371.9812,0.0038243472,-1,0.36714223,0.027992174,133.67186,346.59388254872215,9.359914,212.92201,[ 0.416 -0.088  0.124 -0.028  0.028  0.082  0.119 -0.338  0.     0.  0.    -0.821],89.56311,649.6787843704224,9.359914,346.5939,89.21768,37.38,0.38243473,163882,90.91339
0.014067768,1.4511399,360002.8,,100,13.4913645,52,1.2165134,140.55072,0.012165133,205.57643,687.6804,5200,447.16626,True,0.68228453,454.09714,0.002526974,-1,1.4067768,0.13491364,106.34067,346.85482494362316,9.359821,240.51418,[ 0.435 -0.097  0.127 -0.026  0.032  0.084  0.122 -0.332  0.     0.  0.    -0.793],42.785095,663.7065618038177,9.359821,346.8548,85.94967,37.43,0.2526974,167625,68.91134
0.012768593,1.3979069,468857.84,,100,13.049995,53,1.1430656,128.21141,0.011430656,188.16371,718.1377,5300,486.51907,True,0.6752375,442.88666,0.0017646765,-1,1.2768593,0.13049994,112.03408,343.6527122627243,9.359984,231.61862,[ 0.428 -0.098  0.118 -0.023  0.037  0.066  0.111 -0.328  0.     0.  0.    -0.737],44.48801,678.5693764686584,9.359984,343.6527,80.41819,37.08,0.17646766,171333,71.53552
0.0027683792,1.077705,56814.652,,100,2.0345714,54,1.0418174,156.19403,0.010418174,165.90138,611.7535,5400,400.18613,True,0.6618058,356.42447,0.0038760235,-1,0.27683794,0.020345714,128.15276,339.72009712785746,9.359949,211.56735,[ 0.432 -0.089  0.119 -0.024  0.033  0.097  0.121 -0.335  0.     0.  0.    -0.744],93.40468,690.9597489833832,9.359949,339.7201,73.607506,36.68,0.38760236,175001,92.78977
0.0052430294,1.1347724,97332.68,,100,5.3005233,55,1.1192291,137.41089,0.011192291,174.10663,705.6587,5500,484.48605,True,0.6538986,399.61896,0.0026969889,-1,0.52430296,0.053005233,127.93584,349.1084769097873,9.359879,221.17264,[ 0.441 -0.074  0.121 -0.027  0.027  0.111  0.141 -0.334  0.     0.  0.    -0.757],82.004486,706.9256348609924,9.359879,349.1085,87.89701,37.67,0.2696989,178768,88.1234
0.0041351924,1.1306713,65456.66,,100,2.1587026,56,1.0538566,151.02731,0.010538566,170.99423,633.1301,5600,429.90347,True,0.6183854,372.96216,0.0032807868,-1,0.41351926,0.021587025,137.73973,340.9663812913297,9.359646,203.22665,[ 0.435 -0.086  0.117 -0.03   0.023  0.084  0.116 -0.339  0.     0.  0.    -0.765],86.657555,729.022264957428,9.359646,340.96637,78.76186,36.8,0.3280787,182448,88.44304
0.9679518,68.41978,733890560.0,,100,973.5285,57,10.515683,183.81247,0.10515684,3889.8345,577.5093,5700,336.9888,True,0.56436324,5322.9165,3.058978e-06,-1,96.79518,9.735285,116.54479,357.06527665820585,9.359977,240.52048,[ 0.418 -0.079  0.11  -0.031  0.022  0.088  0.111 -0.349  0.     0.  0.    -0.801],1.1664654,746.0342609882355,9.359977,357.06528,90.34125,38.53,0.00030589782,186301,1.4615657
0.0057427674,1.2406993,86844.72,,100,3.3193223,58,1.1657692,134.85095,0.0116576925,167.9914,752.9334,5800,531.89954,True,0.54818904,419.59164,0.003550052,-1,0.57427675,0.033193223,139.69711,360.7309800477762,9.359957,221.03387,[ 0.404 -0.063  0.096 -0.021  0.028  0.131  0.077 -0.366  0.     0.  0.    -0.855],80.47183,764.8137035369873,9.359957,360.73102,90.306465,38.93,0.3550052,190194,80.59971
0.039357457,3.100139,1716062.9,,100,39.64548,59,1.4265158,189.72935,0.014265158,289.54565,630.9796,5900,381.905,True,0.52281773,622.8394,0.000263627,-1,3.9357455,0.3964548,129.94862,379.02323709760947,9.359598,249.07462,[ 0.395 -0.056  0.093 -0.035  0.013  0.121  0.067 -0.366  0.     0.  0.    -0.871],11.611653,780.5832433700562,9.359598,379.02325,88.637665,40.89,0.0263627,194283,32.25662
0.0053818543,1.1875582,95471.89,,100,3.500369,60,1.1179732,168.2419,0.011179732,195.75003,699.07336,6000,459.1906,True,0.5542316,424.2949,0.0036506453,-1,0.5381854,0.03500369,138.08112,377.9638737471558,9.359518,239.88275,[ 0.379 -0.057  0.09  -0.023  0.026  0.088  0.059 -0.381  0.     0.  0.    -0.896],81.18595,796.6908011436462,9.359518,377.9639,89.54042,40.79,0.36506453,198362,84.2064
0.0020305924,1.0391943,64755.09,,100,1.5598643,61,1.0246068,207.77307,0.010246068,216.18253,599.9088,6100,377.51154,True,0.5409241,399.64822,0.004439196,-1,0.20305926,0.015598643,165.34845,387.7457350313061,9.359902,222.39728,[ 0.376 -0.051  0.084 -0.018  0.027  0.095  0.054 -0.394  0.     0.  0.    -0.865],96.220795,814.3959681987762,9.359902,387.74573,89.88975,41.86,0.4439196,202548,96.22839
