OptimizationReturnMean,TimeElapsed,InitialReturnMean,EmpiricalD2Harmonic,Inner Iteration,ReturnStepMaxmin,OptimizationReturnMin,Bound,StdIW,StdWReturnMean,EpisodesSoFar,InitialReturnMin,InitialReturnMax,InitialBound,InitialReturnStd,Penalization,Iteration,EpLenMean,MeanD2-0,EpThisIter,EpRewMean,WReturnMean,Weights,MinIW,LearnableVariance,MinTargetPdf,MinBehavPdf,TimestepsSoFar,ReturnMeanIW,MaxIW,ESSRenyiArithmetic,Epsilon,MeanIW,ESSRenyiHarmonic,OptimizationReturnMax,ReturnStepMax,EmpiricalD2Arithmetic,MeanEntropy,DivergenceHarmonic,VarianceInitializer
167.51105,68.79045248031616,379.04663,1.0,1,9.359986,,-9.807164e+16,264055.03,,1500,211.5356,787.0775,-165811.28,126.13012,True,15,40.91,1.0,100,379.04663899479453,159585.16,[-0.068  0.073 -0.068  0.07   0.072  0.218  0.046 -0.463  0.     0.  0.   ],0.0710869,,-38.367096,-38.367096,53058,5347569000.0,2311678.2,100.0,2.0,48280.54,100.0,575.54193,9.359986,1.0,0.4189424,2.4811446e+26,-1.0
215.21024,75.21872067451477,463.71945,1.0,1,9.359989,,-7.246305e+21,24400650.0,,1600,248.50922,881.7489,-240950.7,134.53992,True,16,50.04,1.0,100,463.7194536821993,233136.7,[-0.103  0.081 -0.08   0.003  0.003  0.251  0.001 -0.505  0.     0.  0.   ],0.09134077,,-52.336464,-52.336464,58062,1111464000000.0,245238400.0,100.0,2.0,2455042.0,100.0,633.2397,9.359989,1.0,0.4189424,8.599806e+35,-1.0
226.63931,82.47122430801392,447.17868,1.0,1,9.359948,,-143236640.0,116.768234,,1700,220.53935,845.1471,-225565.69,135.71358,True,17,48.24,1.0,100,447.1786757953437,218386.95,[-0.099  0.075 -0.077  0.016  0.017  0.292 -0.035 -0.482  0.     0.  0.   ],0.05299806,,-40.297768,-40.297768,62886,6202633.0,1054.0748,100.0,2.0,24.430515,100.0,624.6077,9.359948,1.0,0.4189424,364386780.0,-1.0
233.29074,89.78323340415955,472.83136,1.0,1,9.359883,,-6.523016e+21,1180045.5,,1800,239.54062,1191.2878,-262996.4,158.63078,True,18,50.99,1.0,100,472.83137626715643,248733.2,[-0.102  0.075 -0.078  0.009  0.01   0.277 -0.017 -0.501  0.     0.  0.   ],0.029081114,,-59.5953,-59.5953,67985,29664540000.0,11861618.0,100.0,2.0,121059.24,100.0,951.7472,9.359883,1.0,0.4189424,2.0915355e+35,-1.0
194.15862,96.61988067626953,433.24884,1.0,1,9.359908,,-52266237000000.0,29647.768,,1900,239.0902,950.059,-213361.5,128.78427,True,19,46.77,1.0,100,433.24879750639366,204289.89,[-0.145  0.083 -0.103  0.008  0.004  0.325 -0.082 -0.581  0.     0.  0.   ],0.048537005,,-55.755665,-55.755665,72662,3020676000.0,292009.4,100.0,2.0,4308.1025,100.0,710.9688,9.359908,1.0,0.4189424,3.3191369e+19,-1.0
248.38461,103.94547080993652,469.54227,1.0,1,9.359932,,-429199140.0,1130.5055,,2000,221.1576,771.3174,-242080.03,125.02343,True,20,50.68,1.0,100,469.542221048234,236100.75,[-0.183  0.08  -0.119 -0.041 -0.055  0.325 -0.154 -0.636  0.     0.  0.   ],0.02880652,,-43.07685,-43.07685,77730,49207892.0,9351.994,100.0,2.0,200.77736,100.0,550.1598,9.359932,1.0,0.4189424,4038777600.0,-1.0
227.2511,112.23776745796204,484.36218,1.0,1,9.35987,,-2.5950819e+19,28227.67,,2100,257.11108,1058.7184,-274516.4,169.24638,True,21,52.28,1.0,100,484.3621749818799,263251.06,[-0.175  0.077 -0.122 -0.006 -0.019  0.324 -0.14  -0.67   0.     0.  0.   ],0.06865422,,-58.11708,-58.11708,82958,1571856600.0,280969.5,100.0,2.0,3596.7312,100.0,801.6073,9.35987,1.0,0.4189424,5.3065896e+30,-1.0
233.49269,120.40810465812683,491.40796,1.0,1,9.359798,,-1.0971959e+21,3460919.2,,2200,257.91525,830.776,-270604.6,148.95012,True,22,53.01,1.0,100,491.4079492088606,263667.9,[-0.177  0.074 -0.12  -0.03  -0.043  0.284 -0.107 -0.675  0.     0.  0.   ],0.10761466,,-44.046257,-44.046257,88259,176369630000.0,34784330.0,100.0,2.0,356112.75,100.0,572.8607,9.359798,1.0,0.4189424,2.501888e+34,-1.0
244.24022,128.8467559814453,474.5241,1.0,1,9.359796,,-5.714607e+21,2909806.2,,2300,230.2839,1077.4164,-278176.12,203.31311,True,23,51.23,1.0,100,474.5241166275347,266509.34,[-0.183  0.062 -0.119 -0.056 -0.07   0.239 -0.096 -0.686  0.     0.  0.   ],0.09705536,,-47.518547,-47.518547,93382,139574540000.0,28825450.0,100.0,2.0,428411.12,100.0,847.13245,9.359796,1.0,0.4189424,2.3992397e+35,-1.0
304.51767,137.6125020980835,571.55396,1.0,1,9.359969,,-350514700.0,20.71087,,2400,267.0363,964.2127,-368308.16,179.69502,True,24,61.64,1.0,100,571.5539555547692,358964.22,[-0.201  0.078 -0.135  0.021  0.007  0.263 -0.135 -0.713  0.     0.  0.   ],0.18091564,,-47.6641,-47.6641,99546,2954242.0,163.18163,100.0,2.0,5.2458696,100.0,697.1764,9.359969,1.0,0.4189424,1383580900.0,-1.0
292.58997,145.8125023841858,568.073,1.0,1,9.359889,,-2121612900.0,13.415258,,2500,275.483,1416.6147,-394506.7,227.22385,True,25,61.28,1.0,100,568.0729731686226,374337.56,[-0.207  0.076 -0.141  0.023  0.008  0.301 -0.141 -0.761  0.     0.  0.   ],0.25924164,,-65.365555,-65.365555,105674,2579460.5,101.62836,100.0,2.0,4.844647,100.0,1141.1317,9.359889,1.0,0.4189424,11038341000.0,-1.0
284.69714,155.50196814537048,551.5422,1.0,1,9.359879,,-623554750.0,168.0083,,2600,266.84503,1148.5789,-355004.4,193.76994,True,26,59.5,1.0,100,551.5421912573306,341745.56,[-0.215  0.076 -0.142  0.028  0.013  0.28  -0.127 -0.775  0.     0.  0.   ],0.17797768,,-60.03167,-60.03167,111624,12160319.0,1685.2809,100.0,2.0,21.942974,100.0,881.7338,9.359879,1.0,0.4189424,2126350700.0,-1.0
347.0871,166.0840425491333,595.229,1.0,1,9.359988,,-73863230000000.0,34933.203,,2700,248.14188,1444.8721,-434822.3,244.01434,True,27,64.19,1.0,100,595.2289879858382,413840.53,[-0.214  0.074 -0.141  0.025  0.01   0.261 -0.106 -0.788  0.     0.  0.   ],0.021096295,,-70.933365,-70.933365,118043,1977112800.0,351151.94,100.0,2.0,3615.1487,100.0,1196.7302,9.359988,1.0,0.4189424,1.2392271e+19,-1.0
350.32758,175.09065079689026,627.6122,1.0,1,9.359877,,-344292960.0,80.80967,,2800,277.2846,1486.083,-475369.88,243.46875,True,28,67.69,1.0,100,627.6121989655114,453174.12,[-0.211  0.073 -0.143 -0.009 -0.025  0.236 -0.086 -0.81   0.     0.  0.   ],0.06923281,,-69.17807,-69.17807,124812,8607444.0,813.6377,100.0,2.0,10.8642025,100.0,1208.7983,9.359877,1.0,0.4189424,228732600.0,-1.0
375.85425,184.15373468399048,660.70825,1.0,1,9.359871,,-153795120.0,2.588304,,2900,284.85403,1501.4565,-531830.4,269.51352,True,29,71.35,1.0,100,660.7083054423706,509173.0,[-0.213  0.074 -0.143 -0.006 -0.022  0.217 -0.064 -0.822  0.     0.  0.   ],0.30772206,,-71.110565,-71.110565,131947,1385504.1,18.243078,100.0,2.0,1.6960213,100.0,1216.6025,9.359871,1.0,0.4189424,45248990.0,-1.0
329.76245,194.03050065040588,633.8116,1.0,1,9.359969,,-1038068740.0,2.2658997,,3000,304.04907,1436.6035,-487738.4,255.49745,True,30,68.36,1.0,100,633.8115749987081,466996.06,[-2.065e-01  7.391e-02 -1.446e-01 -3.572e-03 -2.011e-02  2.285e-01 -7.230e-02 -8.193e-01  7.359e-04  0.000e+00  0.000e+00],0.016303321,,-61.311787,-61.311787,138783,1111390.0,15.132931,100.0,2.0,1.8314053,100.0,1132.5544,9.359969,1.0,0.4189424,2499247900.0,-1.0
380.44785,203.5352725982666,666.02344,1.0,1,9.359973,,-1.9270652e+19,7585.2007,,3100,285.57556,1429.2106,-516902.34,229.75151,True,31,71.83,1.0,100,666.0234309064351,496372.94,[-2.308e-01  7.190e-02 -1.456e-01 -4.706e-03 -2.156e-02  2.112e-01 -8.045e-02 -8.233e-01  7.359e-04  0.000e+00  0.000e+00],0.0841307,,-73.18333,-73.18333,145966,1463007700.0,74375.99,100.0,2.0,1140.9954,100.0,1143.635,9.359973,1.0,0.4189424,8.811364e+29,-1.0
236.12743,210.98276376724243,540.3053,1.0,1,9.359988,,-358185470.0,1172.788,,3200,304.17786,1186.8312,-346657.16,201.42163,True,32,58.35,1.0,100,540.3052949195259,332500.47,[-2.317e-01  5.335e-02 -1.455e-01 -3.859e-02 -5.636e-02  1.775e-01 -8.640e-02 -8.284e-01  7.359e-04  0.000e+00  0.000e+00],0.0758696,,-66.95463,-66.95463,151801,114989790.0,11789.828,100.0,2.0,120.81246,100.0,882.6533,9.359988,1.0,0.4189424,295114850.0,-1.0
386.04733,221.6736400127411,690.514,1.0,1,9.359893,,-5.9288427e+18,118.580765,,3300,304.4667,1392.7472,-561916.56,256.14783,True,33,74.62,1.0,100,690.5140103882737,542421.3,[-2.254e-01  5.267e-02 -1.465e-01 -1.912e-02 -3.644e-02  1.860e-01 -9.561e-02 -8.296e-01  7.359e-04  0.000e+00  0.000e+00],0.10494547,,-75.52141,-75.52141,159263,21796108.0,1033.4111,100.0,2.0,37.56491,100.0,1088.2805,9.359893,1.0,0.4189424,9.2488105e+28,-1.0
432.5569,232.99901127815247,755.1989,1.0,1,9.359807,,-4.8817244e+18,18481.418,,3400,322.64203,1311.5466,-655458.9,260.4713,True,34,81.58,1.0,100,755.1988996078904,638170.6,[-2.335e-01  4.539e-02 -1.503e-01  1.165e-02 -4.545e-03  1.686e-01 -1.342e-01 -8.256e-01  7.359e-04  0.000e+00  0.000e+00],0.04964445,,-71.71992,-71.71992,167421,2372388400.0,184495.72,100.0,2.0,2287.9854,100.0,988.9046,9.359807,1.0,0.4189424,7.973459e+28,-1.0
485.28406,246.40286087989807,780.37286,1.0,1,9.35995,,-453525960000.0,78.89432,,3500,295.08887,1456.7261,-698202.75,260.56335,True,35,84.27,1.0,100,780.3729235237645,676875.25,[-0.243  0.045 -0.152  0.014 -0.002  0.144 -0.124 -0.837 -0.003  0.  0.   ],0.052161276,,-74.28003,-74.28003,175848,24476886.0,471.52472,100.0,2.0,24.841812,100.0,1161.6372,9.35995,1.0,0.4189424,452148500000000.0,-1.0
477.4118,262.2497353553772,811.1986,1.0,1,9.359793,,-9.918788e+20,325872.12,,3600,333.78687,1470.84,-740516.2,246.43506,True,36,87.75,1.0,100,811.1986345857372,718773.44,[-0.248  0.046 -0.153  0.006 -0.009  0.168 -0.14  -0.833 -0.003  0.  0.   ],0.19816785,,-70.136375,-70.136375,184623,74611565000.0,2534131.0,100.0,2.0,54625.766,100.0,1137.0531,9.359793,1.0,0.4189424,2.0810895e+33,-1.0
425.47275,275.9620156288147,765.88446,1.0,1,9.359879,,-208233270000000.0,75.00216,,3700,340.41168,1646.5305,-691326.1,278.38797,True,37,82.75,1.0,100,765.8844443289738,664078.8,[-0.225  0.043 -0.156  0.001 -0.014  0.18  -0.154 -0.836  0.002  0.  0.   ],0.16229922,,-79.99148,-79.99148,192898,24763232.0,558.2752,100.0,2.0,20.34864,100.0,1306.1189,9.359879,1.0,0.4189424,5.8405838e+19,-1.0
392.3248,288.0481278896332,695.7358,1.0,1,9.359969,,-2.1524617e+20,7433.7783,,3800,303.4109,1479.5293,-566011.06,244.87225,True,38,75.12,1.0,100,695.735729702741,544010.6,[-0.218  0.043 -0.157 -0.013 -0.029  0.196 -0.165 -0.827  0.002  0.  0.   ],0.24885891,,-84.74135,-84.74135,200410,1651752300.0,74726.35,100.0,2.0,765.5067,100.0,1176.1184,9.359969,1.0,0.4189424,9.5722e+31,-1.0
450.9008,302.56566643714905,783.95526,1.0,1,9.359979,,-272825540.0,17.136557,,3900,333.0544,1470.5088,-697073.7,246.48535,True,39,84.69,1.0,100,783.9551887332107,675340.7,[-0.227  0.04  -0.157 -0.008 -0.024  0.171 -0.157 -0.837  0.001  0.  0.   ],0.06866102,,-69.02709,-69.02709,208879,4392400.0,153.6814,100.0,2.0,4.8791466,100.0,1137.4543,9.359979,1.0,0.4189424,152558720.0,-1.0
550.8163,317.2169716358185,836.37354,1.0,1,9.359878,,-292218070000000.0,1401.9424,,4000,285.5572,1455.7349,-787559.7,258.34195,True,40,90.4,1.0,100,836.3735006462044,766261.2,[-2.409e-01  3.713e-02 -1.582e-01  3.417e-03 -1.215e-02  1.705e-01 -1.782e-01 -8.298e-01  6.548e-04  0.000e+00  0.000e+00],0.14543526,,-71.56154,-71.56154,217919,274128900.0,13800.857,100.0,2.0,200.37642,100.0,1170.1777,9.359878,1.0,0.4189424,1.8824325e+20,-1.0
512.8757,332.9456157684326,779.45374,1.0,1,9.3599205,,-514596740.0,44.89796,,4100,266.57812,1455.5332,-696664.0,260.42905,True,41,84.23,1.0,100,779.4537746205033,675371.44,[-0.217  0.036 -0.158  0.012 -0.003  0.181 -0.168 -0.833  0.002  0.  0.   ],0.16091707,,-63.59869,-63.59869,226342,7279160.5,451.2986,100.0,2.0,6.885363,100.0,1188.9551,9.3599205,1.0,0.4189424,567683800.0,-1.0
509.88974,345.80121421813965,815.65094,1.0,1,9.359973,,-564644200.0,13.039504,,4200,305.76126,1523.3525,-765741.94,277.7273,True,42,88.17,1.0,100,815.6509948438364,742418.94,[-0.222  0.036 -0.159  0.011 -0.004  0.167 -0.166 -0.836  0.002  0.  0.   ],0.23324685,,-74.15785,-74.15785,235159,3313333.5,126.78189,100.0,2.0,3.3197186,100.0,1217.5913,9.359973,1.0,0.4189424,579257100.0,-1.0
483.11288,361.0664918422699,786.8042,1.0,1,9.359925,,-3.8765356e+21,79784560.0,,4300,303.69128,1527.6799,-742534.1,316.2556,True,43,85.1,1.0,100,786.8041398864193,719078.4,[-0.211  0.035 -0.159  0.011 -0.005  0.175 -0.163 -0.842  0.001  0.  0.   ],0.0122748865,,-83.70324,-83.70324,243669,12807861000000.0,801930900.0,100.0,2.0,8126937.5,100.0,1223.9886,9.359925,1.0,0.4189424,2.73145e+34,-1.0
539.7897,378.4191691875458,871.7195,1.0,1,9.35994,,-3.953771e+19,167518.39,,4400,331.92975,1573.1069,-848269.1,251.99782,True,44,94.15,1.0,100,871.719464828969,823397.7,[-0.219  0.034 -0.161  0.006 -0.011  0.148 -0.157 -0.851  0.003  0.  0.   ],0.102582864,,-69.021675,-69.021675,253084,28718723000.0,1683811.8,100.0,2.0,17071.81,100.0,1241.1772,9.35994,1.0,0.4189424,2.5271163e+30,-1.0
553.3056,394.1400856971741,839.4318,1.0,1,9.359773,,-19822924000.0,11.006845,,4500,286.12613,1345.1211,-787134.56,253.5829,True,45,90.62,1.0,100,839.4316900260563,768949.8,[-2.001e-01  3.411e-02 -1.636e-01 -3.174e-03 -1.967e-02  1.664e-01 -1.671e-01 -8.559e-01  2.120e-05  0.000e+00  0.000e+00],0.09944493,,-79.1568,-79.1568,262146,5275502.5,85.06151,100.0,2.0,4.7052846,100.0,1058.995,9.359773,1.0,0.4189424,1187665000000.0,-1.0
488.74304,409.6701617240906,832.0335,1.0,1,9.359955,,-134014960000.0,35.16936,,4600,343.29044,1359.2926,-774885.9,253.05379,True,46,90.02,1.0,100,832.0334729876652,756315.94,[-1.799e-01  3.408e-02 -1.652e-01 -7.456e-04 -1.795e-02  1.591e-01 -1.489e-01 -8.689e-01 -2.427e-03  0.000e+00  0.000e+00],0.14786874,,-69.55814,-69.55814,271148,8365794.5,353.27023,100.0,2.0,6.9033756,100.0,1016.0022,9.359955,1.0,0.4189424,52075774000000.0,-1.0
416.33655,425.546186208725,729.75287,1.0,1,9.3599415,,-41016766000.0,6.743101,,4700,313.41626,1647.3945,-643059.94,288.52176,True,47,78.79,1.0,100,729.7528597003325,615784.0,[-1.645e-01  3.573e-02 -1.666e-01 -3.729e-04 -1.839e-02  1.605e-01 -1.325e-01 -8.903e-01 -7.503e-04  0.000e+00  0.000e+00],0.087983094,,-74.30528,-74.30528,279027,2383277.5,44.050953,100.0,2.0,3.290594,100.0,1333.9783,9.3599415,1.0,0.4189424,2261085800000.0,-1.0
448.3232,440.3901331424713,763.09814,1.0,1,9.359987,,-2.0197982e+19,12450.014,,4800,314.775,1504.4144,-673387.06,261.38394,True,48,82.34,1.0,100,763.0981441750453,650640.3,[-0.147  0.035 -0.167  0.01  -0.008  0.151 -0.118 -0.903 -0.002  0.  0.   ],0.09003039,,-82.25185,-82.25185,287261,2775395600.0,125062.914,100.0,2.0,1319.1211,100.0,1189.6394,9.359987,1.0,0.4189424,7.884629e+29,-1.0
545.3549,456.9669177532196,850.4139,1.0,1,9.359999,,-7.0458554e+17,389788.06,,4900,305.0589,1359.1761,-814705.8,270.06543,True,49,91.96,1.0,100,850.4138636048388,796139.06,[-0.16   0.033 -0.167  0.007 -0.011  0.123 -0.112 -0.906 -0.002  0.  0.   ],0.17811964,,-77.66409,-77.66409,296457,64214733000.0,3865621.5,100.0,2.0,46171.39,100.0,1054.1172,9.359999,1.0,0.4189424,1.4401233e+27,-1.0
528.7354,471.19307470321655,831.8558,1.0,1,9.359939,,-3588805400.0,121.107086,,5000,303.12033,1713.7073,-811268.25,299.6135,True,50,90.0,1.0,100,831.8557887615283,781752.3,[-1.469e-01  3.454e-02 -1.698e-01  1.657e-02 -6.074e-04  1.417e-01 -1.187e-01 -9.192e-01  2.080e-03  0.000e+00  0.000e+00],0.0030187347,,-95.30223,-95.30223,305457,22163380.0,1183.7906,100.0,2.0,17.075888,100.0,1410.5869,9.359939,1.0,0.4189424,14601841000.0,-1.0
542.6328,487.92519092559814,855.61945,1.0,1,9.35997,,-930756050000000.0,1916.9517,,5100,312.98663,1628.8442,-853106.56,307.1757,True,51,92.63,1.0,100,855.6194304848997,826441.5,[-0.16   0.035 -0.17   0.015 -0.002  0.134 -0.122 -0.917  0.003  0.  0.   ],0.20805319,,-79.20839,-79.20839,314720,374783740.0,18761.057,100.0,2.0,272.47888,100.0,1315.8577,9.35997,1.0,0.4189424,1.2183957e+21,-1.0
558.65393,504.31903076171875,861.617,1.0,1,9.359973,,-1371033300.0,17.167372,,5200,302.96317,1447.5891,-838597.7,274.1403,True,52,93.09,1.0,100,861.6170350114256,817536.9,[-0.18   0.034 -0.173  0.01  -0.007  0.129 -0.144 -0.914  0.001  0.  0.   ],0.12885685,,-78.711075,-78.711075,324029,3816889.0,168.47978,100.0,2.0,4.580584,100.0,1144.626,9.359973,1.0,0.4189424,4214330000.0,-1.0
553.89105,520.4429965019226,860.06476,1.0,1,9.359876,,-2018795000.0,14.780094,,5300,306.17377,1751.9287,-858391.56,296.36588,True,53,92.89,1.0,100,860.0648055362876,827544.25,[-0.172  0.034 -0.173  0.012 -0.005  0.141 -0.149 -0.913  0.001  0.  0.   ],0.09668583,,-95.20903,-95.20903,333318,6170542.0,128.1228,100.0,2.0,4.452221,100.0,1445.7549,9.359876,1.0,0.4189424,4256914700.0,-1.0
556.0705,536.7904515266418,888.9087,1.0,1,9.35992,,-197100140.0,23.67929,,5400,332.83813,1555.6196,-882870.1,261.51498,True,54,96.15,1.0,100,888.908595149591,858548.56,[-1.781e-01  3.155e-02 -1.729e-01  1.032e-02 -6.955e-03  1.273e-01 -1.482e-01 -9.154e-01  8.032e-04  0.000e+00  0.000e+00],0.17364673,,-75.83736,-75.83736,342933,6966686.5,234.23068,100.0,2.0,5.174656,100.0,1222.7815,9.35992,1.0,0.4189424,61113708.0,-1.0
571.6172,551.0717329978943,838.33545,1.0,1,9.3598,,-1.6617193e+18,210670.62,,5500,266.71832,1662.2493,-807684.75,277.68378,True,55,90.5,1.0,100,838.3355041921221,779914.7,[-0.189  0.031 -0.173  0.011 -0.006  0.118 -0.153 -0.912  0.002  0.  0.   ],0.09414036,,-78.72339,-78.72339,351983,18006921000.0,2095449.9,100.0,2.0,24763.387,100.0,1395.531,9.3598,1.0,0.4189424,3.580683e+27,-1.0
569.00793,563.8829684257507,854.5346,1.0,1,9.35989,,-473908580.0,29.407955,,5600,285.5266,1514.1521,-818676.9,255.74506,True,56,92.59,1.0,100,854.5345514101928,795634.75,[-0.168  0.029 -0.174  0.003 -0.015  0.134 -0.165 -0.91   0.002  0.  0.   ],0.022973485,,-78.89882,-78.89882,361242,9770276.0,214.75201,100.0,2.0,9.2786875,100.0,1228.6255,9.35989,1.0,0.4189424,405743900.0,-1.0
