OptimizationReturnMean,InitialReturnMax,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,OptimizationReturnMin,ESSRenyi,EpLenMean,MaxIWNorm,Bound,OptimizationReturnMax,Weights,InitialBound,ReturnMeanIW,MeanIW,EpThisIter,MeanEntropy,EmpiricalD2,EpRewMean,InitialReturnStd,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialReturnMean,MinIWNorm,TimeElapsed,Iteration,InitialReturnMin,StdIW,TimestepsSoFar,ESSClassic,MinIW,MaxIW,VarianceInit,LearnableVariance
286.68124,1526.6628,9.359821,9.359821,0.035542265,,35.95985,55.7,0.3613132,403.61102,1297.1597,[-0.196  0.199  0.018  0.022 -0.019  0.102 -0.049 -0.468  0.     0.  0.   ],58.185608,1167.3684,1.4204733,100,0.4189424,2.7808793,516.1844866761792,239.3364,0.014204733,22030158.0,12400,516.1845,0.000352061,617.9106402397156,124,229.50323,3.5542262,427905,13.772745,0.0352061,36.13132,-1.0,
299.04266,1042.6672,9.359933,9.359933,0.22177395,,4.3280287,60.06,2.2331998,822.3052,784.8111,[-0.219  0.214  0.003  0.022 -0.019  0.105 -0.079 -0.506  0.     0.  0.   ],244.09866,2325.8691,3.353704,100,0.4189424,23.105207,556.8988154762312,207.75009,0.03353704,127521970.0,12500,556.8988,6.240036e-05,626.6296947002411,125,257.85614,22.177395,433911,2.2356756,0.006240036,223.31998,-1.0,
328.79434,1127.4442,9.35994,9.35994,0.004889757,,84.67067,58.26,0.03233423,239.07773,916.3336,[-0.213  0.213  0.002  0.004 -0.037  0.087 -0.069 -0.518  0.     0.  0.   ],201.67166,606.656,1.0609407,100,0.4189424,1.1810465,539.9049470880666,208.66856,0.010609407,200985.56,12600,539.90497,0.0045195865,635.5117118358612,126,211.1106,0.4889757,439737,82.479774,0.45195866,3.2334232,-1.0,
264.90662,1089.3805,9.359959,9.359959,0.030492084,,43.751133,56.63,0.27050593,440.30115,829.49316,[-0.207  0.212  0.001  0.011 -0.029  0.087 -0.065 -0.527  0.     0.  0.   ],197.97977,934.3913,1.4183145,100,0.4189424,2.285655,524.7939299040106,199.89056,0.014183145,4199198.5,12700,524.7939,0.0007955444,642.7914848327637,127,259.88733,3.0492084,445400,17.787292,0.079554446,27.050594,-1.0,
296.74863,1209.8381,9.359926,9.359926,0.0025570665,,94.49555,58.77,0.021830892,199.90051,961.7648,[-0.171  0.208 -0.01   0.008 -0.026  0.073 -0.09  -0.556  0.     0.  0.   ],181.87054,573.27344,1.0367877,100,0.4189424,1.0582509,544.8219542000261,204.46063,0.010367878,137789.05,12800,544.822,0.005976893,650.706200838089,128,248.07333,0.25570667,451277,94.26598,0.59768933,2.1830893,-1.0,
339.77997,1264.2727,9.359983,9.359983,0.009378496,,75.398834,62.51,0.08479245,244.2182,1024.8534,[-0.163  0.207 -0.013  0.009 -0.023  0.063 -0.095 -0.555  0.     0.  0.   ],199.91742,681.01526,1.0970403,100,0.4189424,1.3262805,579.1992441085473,230.72102,0.0109704025,492192.84,12900,579.1993,0.002187197,658.4004182815552,129,239.41928,0.9378496,457528,57.77547,0.21871972,8.479245,-1.0,
275.97623,1384.0466,9.359836,9.359836,0.005914869,,83.16743,62.76,0.038449716,201.4372,1078.491,[-0.152  0.199 -0.015  0.008 -0.024  0.064 -0.102 -0.578  0.     0.  0.   ],166.31802,656.73474,1.0524359,100,0.4189424,1.2023938,581.5319700142178,213.06497,0.010524359,357864.56,13000,581.532,0.002426667,666.5714380741119,130,305.55573,0.5914868,463804,75.99576,0.24266669,3.8449717,-1.0,
369.6482,1288.8877,9.359856,9.359856,0.0012013718,,98.65885,65.68,0.013776989,227.68893,1050.1294,[-0.154  0.194 -0.016  0.009 -0.025  0.071 -0.109 -0.59   0.     0.  0.   ],221.74014,616.9745,1.0053002,100,0.4189424,1.0135938,608.4064716874399,236.24728,0.010053003,120567.1,13100,608.4065,0.0072931773,675.7200458049774,131,238.75826,0.120137185,470372,98.59197,0.7293177,1.3776989,-1.0,
314.08005,1266.1475,9.35996,9.35996,0.0015675006,,98.02544,64.68,0.018139962,224.95035,980.65247,[-0.15   0.196 -0.019  0.011 -0.022  0.068 -0.112 -0.592  0.     0.  0.   ],219.73074,608.6012,1.0069525,100,0.4189424,1.0201434,599.5750139618729,210.09402,0.010069525,143999.31,13200,599.575,0.0050632046,684.4820482730865,132,285.49496,0.15675005,476840,97.63406,0.5063205,1.8139963,-1.0,
333.0221,1280.1627,9.359946,9.359946,0.002406763,,92.05816,63.85,0.01774863,241.20053,1021.6231,[-0.144  0.194 -0.021  0.01  -0.023  0.067 -0.112 -0.596  0.     0.  0.   ],207.51285,641.4726,1.0806224,100,0.4189424,1.0862699,591.5617069187665,222.1267,0.010806224,141584.27,13300,591.5617,0.005856472,693.1809322834015,133,258.5396,0.24067628,483225,95.27399,0.5856472,1.774863,-1.0,
366.698,1379.1299,9.35996,9.35996,0.0016956964,,96.24395,69.51,0.01471072,250.46799,1101.2954,[-0.148  0.188 -0.022  0.007 -0.024  0.062 -0.126 -0.6    0.     0.  0.   ],230.79346,672.203,1.0276071,100,0.4189424,1.0390264,644.5324482115107,234.0483,0.010276071,157518.92,13400,644.5325,0.0045036804,702.4068813323975,134,277.83447,0.16956966,490176,97.349205,0.45036805,1.471072,-1.0,
336.2926,1251.4653,9.359977,9.359977,0.09644042,,24.155497,65.12,0.96779513,785.9065,984.69604,[-0.159  0.191 -0.026  0.007 -0.026  0.065 -0.13  -0.606  0.     0.  0.   ],227.62231,1549.7987,2.2020845,100,0.4189424,4.1398444,603.061892348022,216.2213,0.022020848,25985846.0,13500,603.0619,0.0006771363,711.3592562675476,135,266.7693,9.644042,496688,4.9553843,0.06771363,96.77952,-1.0,
384.24405,1246.1266,9.359859,9.359859,0.010131017,,70.417244,73.61,0.07435734,397.73627,949.2737,[-0.173  0.206 -0.028  0.021 -0.009  0.09  -0.11  -0.61   0.     0.  0.   ],307.25903,843.23236,1.1778013,100,0.4189424,1.4201066,681.0969658252299,236.34145,0.011778011,668320.75,13600,681.0969,0.0017137886,721.9738345146179,136,296.85287,1.0131018,504049,57.475178,0.17137887,7.4357343,-1.0,
346.25302,1474.4187,9.359941,9.359941,0.001839727,,96.878494,67.18,0.015762856,192.19519,1198.1606,[-0.162  0.202 -0.033  0.018 -0.012  0.082 -0.131 -0.608  0.001  0.  0.   ],180.18552,641.59033,1.0277618,100,0.4189424,1.0322208,622.5111319207892,237.78392,0.010277618,149830.62,13700,622.51117,0.005995615,731.8431258201599,137,276.25812,0.1839727,510767,96.89528,0.5995615,1.5762857,-1.0,
401.096,1410.5483,9.359969,9.359969,0.002778483,,93.35954,72.09,0.020332914,288.3042,1143.9908,[-0.163  0.202 -0.033  0.017 -0.014  0.087 -0.126 -0.608  0.001  0.  0.   ],244.48901,726.2596,1.0644246,100,0.4189424,1.0711278,667.6534841263184,231.99884,0.010644246,186031.33,13800,667.65344,0.0036880418,741.569756269455,138,266.55746,0.27784833,517976,93.6209,0.3688042,2.0332913,-1.0,
450.5214,1344.5283,9.359921,9.359921,0.004019425,,92.8949,77.39,0.04140144,360.38947,1078.0657,[-0.167  0.2   -0.035  0.02  -0.013  0.085 -0.133 -0.622  0.001  0.  0.   ],313.6256,778.8893,1.0515287,100,0.4189424,1.0764854,716.9841161893547,272.89374,0.010515286,262243.03,13900,716.98413,0.004859234,752.7582714557648,139,266.4627,0.40194246,525715,87.25152,0.4859234,4.140144,-1.0,
370.60074,1158.3853,9.359752,9.359752,0.00069532916,,99.42826,68.8,0.013317318,293.55328,892.0196,[-0.157  0.198 -0.04   0.02  -0.013  0.077 -0.142 -0.632  0.001  0.  0.   ],289.45087,642.0666,1.0063305,100,0.4189424,1.0057503,636.9664375698123,225.26758,0.010063305,128746.55,14000,636.96643,0.008608784,762.8593637943268,140,266.36566,0.06953291,532595,99.52483,0.86087835,1.3317318,-1.0,
380.00735,1087.0747,9.359955,9.359955,0.024091886,,45.65536,68.79,0.19075976,467.46777,830.0103,[-0.161  0.196 -0.039  0.019 -0.014  0.079 -0.141 -0.631  0.001  0.  0.   ],310.94937,950.1205,1.4194901,100,0.4189424,2.1903234,637.0717408563635,233.95982,0.014194901,2248143.5,14100,637.0717,0.0010023875,772.9028279781342,141,257.0644,2.4091885,539474,25.769472,0.10023875,19.075977,-1.0,
461.39648,1460.4427,9.359958,9.359958,0.0024034358,,94.71406,76.79,0.016781295,289.58228,1210.3723,[-0.174  0.196 -0.036  0.017 -0.015  0.076 -0.128 -0.623  0.001  0.  0.   ],273.3341,739.7751,1.0313034,100,0.4189424,1.0558095,711.4669495839471,243.73976,0.010313033,157155.8,14200,711.467,0.00516467,784.2035989761353,142,250.07045,0.24034359,547153,94.84864,0.516467,1.6781294,-1.0,
320.7416,1325.8132,9.359972,9.359972,0.010825179,,71.6789,65.37,0.08127652,238.59009,1040.6924,[-0.171  0.194 -0.037  0.016 -0.016  0.075 -0.132 -0.62   0.001  0.  0.   ],208.11853,708.3846,1.107656,100,0.4189424,1.3951107,605.8624392903209,202.90361,0.01107656,465465.25,14300,605.8624,0.00076951383,792.5889182090759,143,285.12082,1.0825179,553690,51.147617,0.076951385,8.127652,-1.0,
386.7534,1745.9534,9.359974,9.359974,0.0016119743,,97.925,69.72,0.016783938,135.25531,1486.8923,[-0.186  0.198 -0.039  0.016 -0.014  0.086 -0.143 -0.624  0.001  0.  0.   ],122.028564,664.56165,1.022212,100,0.4189424,1.0211897,645.8145306576384,246.215,0.010222119,168023.42,14400,645.8145,0.007802514,801.3067984580994,144,259.0611,0.16119745,560662,97.57358,0.7802514,1.6783938,-1.0,
452.09583,1468.6008,9.359941,9.359941,0.077974595,,18.433014,75.52,0.7563183,653.9352,1220.8726,[-0.187  0.197 -0.038  0.018 -0.012  0.087 -0.139 -0.616  0.001  0.  0.   ],259.24393,1680.1229,2.0191326,100,0.4189424,5.425049,699.8241334405134,243.45613,0.020191327,40158120.0,14500,699.82416,1.535083e-05,810.3223702907562,145,247.72832,7.7974596,568214,6.2840123,0.001535083,75.63183,-1.0,
415.98572,1168.2616,9.359992,9.359992,0.0064585246,,81.76515,69.7,0.047344264,352.40097,938.7443,[-0.198  0.188 -0.037  0.012 -0.016  0.088 -0.166 -0.61   0.001  0.  0.   ],295.02454,739.9951,1.0712726,100,0.4189424,1.223015,645.502985744693,228.58461,0.010712726,400157.25,14600,645.503,0.0028847302,819.2239754199982,146,229.51727,0.6458524,575184,73.34237,0.28847304,4.7344265,-1.0,
428.17484,1379.5413,9.359834,9.359834,0.003878434,,89.49902,74.15,0.027887763,299.30182,1121.2424,[-0.207  0.196 -0.041  0.016 -0.012  0.099 -0.166 -0.625  0.001  0.  0.   ],272.6112,736.7703,1.0391048,100,0.4189424,1.1173307,686.4736280519099,219.64711,0.010391048,193134.97,14700,686.4737,0.0032891557,828.7534656524658,147,258.29877,0.3878434,582599,87.77215,0.32891557,2.7887764,-1.0,
449.77292,1284.9243,9.359994,9.359994,0.0070893117,,81.54754,77.51,0.06472745,389.5859,1017.1106,[-0.207  0.198 -0.047  0.017 -0.013  0.102 -0.172 -0.637  0.001  0.  0.   ],332.10934,816.4537,1.1026633,100,0.4189424,1.2262785,717.5866529006079,233.64238,0.011026633,476248.7,14800,717.5867,0.002102897,838.8089954853058,148,267.8137,0.70893115,590350,70.75368,0.2102897,6.472745,-1.0,
444.583,1304.9855,9.359875,9.359875,0.0036957166,,90.43065,73.9,0.024726428,320.45343,1065.6267,[-0.191  0.197 -0.05   0.023 -0.008  0.096 -0.175 -0.642  0.001  0.  0.   ],292.44617,732.1423,1.0698171,100,0.4189424,1.1058198,683.9417568661453,255.05997,0.01069817,172516.67,14900,683.9417,0.005221203,848.6808307170868,149,239.35873,0.3695717,597740,89.33853,0.5221203,2.472643,-1.0,
397.15726,1165.3479,9.359972,9.359972,0.003258155,,91.03346,71.0,0.023517363,333.1515,906.022,[-0.19   0.195 -0.051  0.023 -0.008  0.094 -0.181 -0.636  0.001  0.  0.   ],306.8788,699.5691,1.0516005,100,0.4189424,1.0984972,656.4831956539642,224.50635,0.010516004,162662.6,15000,656.4832,0.0028279542,857.8245310783386,150,259.32593,0.3258155,604840,91.24142,0.28279543,2.3517363,-1.0,
435.99988,1247.05,9.359881,9.359881,0.003262038,,92.84968,75.87,0.024550239,349.76297,980.28687,[-0.195  0.193 -0.051  0.022 -0.009  0.094 -0.188 -0.635  0.001  0.  0.   ],328.64807,738.01605,1.0327605,100,0.4189424,1.0770097,702.7631118022183,206.44162,0.010327604,176981.33,15100,702.7631,0.004249514,866.892630815506,151,266.7632,0.32620382,612427,90.92849,0.42495143,2.455024,-1.0,
403.04272,1211.9277,9.359969,9.359969,0.0223931,,56.47881,71.43,0.22687724,338.66132,954.37115,[-0.186  0.202 -0.061  0.017 -0.012  0.09  -0.187 -0.636  0.001  0.  0.   ],297.021,822.44946,1.270809,100,0.4189424,1.7705755,660.5993095319255,247.56477,0.012708089,1158479.6,15200,660.59937,0.0004217684,874.6782836914062,152,257.55658,2.23931,619570,24.360271,0.042176843,22.687725,-1.0,
453.45477,1285.4563,9.359944,9.359944,0.08393975,,14.986076,76.84,0.6254448,831.7992,1026.8271,[-0.181  0.203 -0.06   0.018 -0.011  0.077 -0.184 -0.628  0.001  0.  0.   ],326.447,1827.9718,2.213906,100,0.4189424,6.6728606,712.0839732992921,246.13506,0.022139058,33002596.0,15300,712.0839,0.00027033448,883.7007727622986,153,258.6292,8.393976,627254,6.503935,0.027033448,62.544487,-1.0,
437.40997,1387.5024,9.3598995,9.3598995,0.001122243,,98.565056,75.07,0.013599942,289.948,1129.4838,[-0.196  0.22  -0.065  0.02  -0.011  0.104 -0.156 -0.654  0.001  0.  0.   ],279.1779,709.2177,1.0065293,100,0.4189424,1.0145583,695.4286373919941,267.726,0.010065295,156238.45,15400,695.4286,0.0076213526,892.3149015903473,154,258.01868,0.1122243,634761,98.7721,0.76213527,1.3599943,-1.0,
458.05078,1327.6414,9.3599415,9.3599415,0.010754238,,76.83716,74.35,0.10820402,382.4681,1097.6733,[-0.201  0.216 -0.064  0.019 -0.012  0.106 -0.156 -0.659  0.001  0.  0.   ],289.7264,836.84515,1.1682854,100,0.4189424,1.3014536,688.0187857847415,241.30829,0.011682854,588586.1,15500,688.01874,0.0021158825,899.618442773819,155,229.96799,1.0754238,642196,54.13168,0.21158825,10.820402,-1.0,
419.38235,1408.8457,9.359922,9.359922,0.045821585,,34.535927,76.24,0.4669004,594.8382,1122.4203,[-0.189  0.203 -0.056  0.014 -0.016  0.105 -0.139 -0.643  0.001  0.  0.   ],283.15405,1314.0372,1.4364357,100,0.4189424,2.8955355,705.8077370647582,249.88655,0.014364357,27369356.0,15600,705.80774,0.00054909714,908.6111133098602,156,286.42538,4.5821586,649820,8.947916,0.054909714,46.69004,-1.0,
454.05734,1537.9634,9.359855,9.359855,0.016073547,,62.2478,76.97,0.14942351,420.878,1280.0737,[-0.183  0.205 -0.057  0.021 -0.009  0.114 -0.134 -0.653  0.001  0.  0.   ],250.5581,1005.6752,1.2472748,100,0.4189424,1.6064825,711.9470344758015,275.3276,0.012472748,3844870.2,15700,711.947,0.00031090865,917.6914880275726,157,257.8897,1.607355,657517,37.583652,0.031090867,14.942351,-1.0,
453.69196,1298.3914,9.359995,9.359995,0.016371189,,61.86132,75.78,0.14240307,456.3622,1050.4482,[-0.182  0.205 -0.059  0.014 -0.016  0.115 -0.13  -0.673 -0.008  0.  0.   ],312.11774,951.604,1.2086387,100,0.4189424,1.616519,701.6351304401406,271.3933,0.012086386,2031304.2,15800,701.6351,0.0017683639,926.3010637760162,158,247.94318,1.6371186,665095,35.27699,0.17683639,14.240307,-1.0,
382.3308,1240.1528,9.359982,9.359982,0.0029203098,,91.19432,72.18,0.02237225,323.94977,954.7094,[-0.193  0.205 -0.06   0.011 -0.018  0.125 -0.122 -0.7   -0.017  0.  0.   ],295.72833,713.544,1.0817256,100,0.4189424,1.0965595,667.7742262523363,239.12671,0.010817256,177179.72,15900,667.77423,0.0043947427,934.7503111362457,159,285.44342,0.29203096,672313,93.20684,0.43947428,2.237225,-1.0,
395.32523,1366.8082,9.359976,9.359976,0.0028714933,,92.64761,73.39,0.020456225,320.2852,1082.7812,[-0.19   0.205 -0.061  0.006 -0.023  0.128 -0.125 -0.701 -0.017  0.  0.   ],269.30972,746.28723,1.0470288,100,0.4189424,1.0793586,679.3521713748617,249.96774,0.010470287,217714.9,16000,679.3522,0.0049848836,942.7459061145782,160,284.02692,0.28714934,679652,93.004745,0.49848837,2.0456226,-1.0,
465.21625,1411.2703,9.359808,9.359808,0.0025463933,,93.822754,75.09,0.025250537,298.25223,1181.6555,[-0.184  0.2   -0.064  0.01  -0.02   0.121 -0.134 -0.71  -0.017  0.  0.   ],271.45,735.34875,1.0338311,100,0.4189424,1.0658395,694.8310356238958,270.2345,0.010338311,198978.9,16100,694.831,0.0052670585,951.0429871082306,161,229.61478,0.25463933,687161,94.28031,0.52670586,2.5250537,-1.0,
445.32144,1535.5458,9.359983,9.359983,0.05883883,,25.293804,77.94,0.5733004,652.64825,1259.2758,[-0.178  0.2   -0.065  0.011 -0.018  0.119 -0.137 -0.707 -0.017  0.  0.   ],260.92773,1568.6091,1.6820345,100,0.4189424,3.9535372,721.5914407442547,278.7196,0.016820343,34788316.0,16200,721.5915,4.302173e-05,959.9883463382721,162,276.27,5.8838835,694955,7.5548487,0.004302173,57.330044,-1.0,
458.6171,1584.3457,9.359903,9.359903,0.009997514,,65.86374,81.34,0.069881506,378.037,1290.3394,[-0.17   0.199 -0.071  0.019 -0.008  0.121 -0.16  -0.709 -0.017  0.  0.   ],277.31985,963.7003,1.2408545,100,0.4189424,1.5182861,752.6234981421023,291.51596,0.012408545,823585.94,16300,752.62354,0.0016558873,969.4435863494873,163,294.0064,0.99975145,703089,60.63745,0.16558874,6.988151,-1.0,
430.3061,1568.3884,9.359959,9.359959,0.011552928,,71.08725,79.42,0.118339196,321.36316,1264.1809,[-0.17   0.197 -0.072  0.016 -0.012  0.116 -0.157 -0.724 -0.017  0.  0.   ],263.99704,879.4207,1.1186725,100,0.4189424,1.4067221,734.5135657792337,280.92145,0.011186726,1667379.1,16400,734.5136,0.0017129108,978.3272068500519,164,304.20746,1.1552927,711031,48.390003,0.17129108,11.83392,-1.0,
490.31543,1594.6843,9.359975,9.359975,0.034896355,,54.466637,78.95,0.3576213,410.74634,1355.9343,[-0.16   0.197 -0.075  0.012 -0.018  0.116 -0.154 -0.734 -0.017  0.  0.   ],250.66022,1058.9786,1.3148628,100,0.4189424,1.8359864,729.0655240315515,311.02228,0.01314863,8549572.0,16500,729.06555,0.00033203306,987.1976418495178,165,238.75006,3.4896355,718926,12.43213,0.033203308,35.76213,-1.0,
415.0116,1652.9484,9.359784,9.359784,0.00306349,,91.463326,76.81,0.020377563,256.06232,1357.1628,[-0.152  0.197 -0.076  0.013 -0.017  0.115 -0.146 -0.743 -0.026  0.  0.   ],214.91257,774.5722,1.0519508,100,0.4189424,1.0933344,710.7971323226075,271.3274,0.010519508,246583.58,16600,710.7971,0.0052793087,995.5313000679016,166,295.7855,0.30634904,726607,92.18211,0.52793086,2.0377564,-1.0,
469.75473,1706.8656,9.359919,9.359919,0.0029854465,,90.06787,80.61,0.019798117,286.54895,1431.421,[-0.156  0.197 -0.077  0.012 -0.019  0.113 -0.154 -0.743 -0.026  0.  0.   ],233.13971,826.1038,1.0766739,100,0.4189424,1.1102738,745.1993644077596,307.16272,0.010766739,259416.44,16700,745.1994,0.003931997,1004.8249459266663,167,275.44458,0.29854468,734668,92.86031,0.3931997,1.9798118,-1.0,
442.0629,1534.0344,9.3599825,9.3599825,0.036472477,,52.285378,78.64,0.37352085,564.1414,1248.7383,[-0.156  0.196 -0.078  0.009 -0.023  0.109 -0.155 -0.742 -0.026  0.  0.   ],267.14877,1200.5942,1.4155635,100,0.4189424,1.9125806,727.3590754722354,295.28845,0.014155635,12719193.0,16800,727.35913,8.3336905e-05,1013.5353293418884,168,285.2962,3.6472483,742532,13.091525,0.00833369,37.352085,-1.0,
463.44806,1512.2576,9.359878,9.359878,0.011445885,,64.37938,81.91,0.088580094,450.2301,1218.27,[-0.145  0.194 -0.078  0.007 -0.024  0.109 -0.147 -0.748 -0.023  0.  0.   ],303.75836,1015.65326,1.2339625,100,0.4189424,1.5532924,757.4355999152048,288.74753,0.0123396255,1240722.2,16900,757.43555,0.002571378,1022.8059637546539,169,293.9876,1.1445885,750723,53.752197,0.2571378,8.858009,-1.0,
448.07828,1852.9216,9.359915,9.359915,0.0030698567,,91.083595,79.3,0.021482404,223.12134,1566.9618,[-0.143  0.196 -0.081  0.008 -0.023  0.111 -0.14  -0.768 -0.029  0.  0.   ],178.16162,805.57074,1.071769,100,0.4189424,1.0978925,734.038106878659,275.62854,0.01071769,220896.55,17000,734.038,0.005349709,1031.6889598369598,170,285.95984,0.30698568,758653,92.41789,0.53497094,2.1482406,-1.0,
563.4192,1536.6708,9.359968,9.359968,0.022598268,,43.84265,87.9,0.17785473,610.83636,1288.6566,[-0.134  0.183 -0.077  0.01  -0.023  0.102 -0.146 -0.764 -0.026  0.  0.   ],350.4321,1307.0679,1.4178543,100,0.4189424,2.280884,811.4333277517385,314.53665,0.014178543,5389940.5,17100,811.43335,0.00047309464,1040.893319606781,171,248.01418,2.259827,767443,28.246094,0.047309466,17.785473,-1.0,
466.44202,1464.5266,9.359997,9.359997,0.009401669,,75.39696,81.16,0.09213236,412.674,1179.8177,[-0.126  0.186 -0.08   0.014 -0.021  0.094 -0.138 -0.782  0.001  0.  0.   ],311.7929,918.66364,1.1519363,100,0.4189424,1.3263135,751.1509133109158,284.67847,0.011519363,909477.06,17200,751.151,0.0026131608,1050.3080303668976,172,284.70886,0.9401669,775559,60.01966,0.2613161,9.213236,-1.0,
489.08075,1353.282,9.3598795,9.3598795,0.0029962175,,93.5219,80.74,0.026093947,373.64316,1095.8884,[-0.14   0.184 -0.079  0.011 -0.024  0.1   -0.142 -0.784  0.001  0.  0.   ],340.4898,793.45325,1.0485065,100,0.4189424,1.0692683,746.4743687948468,284.3861,0.010485065,239089.56,17300,746.47437,0.0038604932,1059.4889764785767,173,257.39362,0.29962173,783633,92.450584,0.38604933,2.6093948,-1.0,
465.6225,1403.4067,9.359917,9.359917,0.56839925,,0.8497774,84.18,5.633652,4205.1753,1091.0642,[-0.15   0.188 -0.08   0.011 -0.023  0.105 -0.141 -0.787  0.005  0.  0.   ],356.94302,8772.398,7.6662383,100,0.4189424,117.67788,777.9650185834466,300.10248,0.076662384,2745591600.0,17400,777.965,9.236085e-06,1068.8420255184174,174,312.34253,56.839924,792051,1.7866039,0.00092360855,563.36523,-1.0,
485.55563,1644.6249,9.359812,9.359812,0.0021349522,,95.37724,84.47,0.022264468,311.94318,1349.6326,[-0.133  0.175 -0.077  0.015 -0.022  0.088 -0.122 -0.81   0.024  0.  0.   ],287.1605,817.14594,1.0312496,100,0.4189424,1.0484681,780.5478517605646,291.14978,0.010312495,218440.14,17500,780.5478,0.004505862,1078.7121806144714,175,294.99225,0.21349524,800498,95.890175,0.4505862,2.2264469,-1.0,
424.57642,1506.9501,9.359932,9.359932,0.048328612,,36.356125,79.89,0.4594802,654.1415,1192.1293,[-0.14   0.176 -0.079  0.016 -0.021  0.092 -0.126 -0.819  0.024  0.  0.   ],287.31216,1403.9171,1.7190193,100,0.4189424,2.7505682,739.3972008404469,290.91507,0.017190192,12170430.0,17600,739.3972,0.00016726449,1087.2277302742004,176,314.8208,4.8328614,808487,11.230902,0.01672645,45.94802,-1.0,
480.9756,1761.4932,9.359989,9.359989,0.0016649235,,97.155334,84.71,0.014482056,268.59656,1457.7737,[-0.118  0.181 -0.088  0.013 -0.027  0.066 -0.138 -0.825  0.018  0.  0.   ],256.24713,804.72504,1.0055666,100,0.4189424,1.0292796,784.69509894879,306.14365,0.010055666,226714.16,17700,784.69507,0.00709947,1096.7362623214722,177,303.71948,0.16649236,816958,97.331795,0.70994705,1.4482056,-1.0,
514.87427,1584.2156,9.359929,9.359929,0.0026510612,,94.77167,87.68,0.022024702,371.60162,1288.1196,[-0.117  0.182 -0.09   0.016 -0.023  0.065 -0.139 -0.826  0.018  0.  0.   ],335.70557,859.7999,1.0284283,100,0.4189424,1.0551677,810.9702660787556,296.27194,0.010284283,268089.22,17800,810.9702,0.00440672,1106.4875497817993,178,296.09595,0.26510614,825726,93.769104,0.440672,2.2024703,-1.0,
508.54083,1641.6946,9.3599825,9.3599825,0.06633491,,33.607174,86.71,0.6726885,705.41,1347.9296,[-0.113  0.182 -0.091  0.016 -0.023  0.064 -0.143 -0.834  0.018  0.  0.   ],309.79745,1554.9769,1.6477456,100,0.4189424,2.9755552,802.3058098800498,319.21002,0.016477458,40675080.0,17900,802.3058,0.0011942453,1115.9129853248596,179,293.765,6.6334915,834397,5.811571,0.11942454,67.26885,-1.0,
489.2611,1739.0433,9.359885,9.359885,0.0040966067,,88.92091,88.69,0.029607596,339.22992,1407.4523,[-0.118  0.184 -0.089  0.006 -0.035  0.077 -0.125 -0.827  0.047  0.  0.   ],299.13916,892.4905,1.0480715,100,0.4189424,1.1245948,820.8521611522351,293.9155,0.010480716,339546.1,18000,820.8522,0.0044804234,1125.7487406730652,180,331.59106,0.40966064,843266,86.74682,0.44804233,2.9607596,-1.0,
514.10724,1754.8514,9.359947,9.359947,0.0062355446,,82.53341,84.48,0.044117272,308.21008,1487.2649,[-0.125  0.189 -0.091  0.009 -0.032  0.081 -0.131 -0.827  0.047  0.  0.   ],255.23834,887.7011,1.0756878,100,0.4189424,1.2116306,781.693724746543,321.96518,0.010756879,513636.4,18100,781.69366,0.0024868678,1134.3003811836243,181,267.5865,0.62355447,851714,74.8487,0.24868679,4.4117274,-1.0,
430.82724,1551.6316,9.359965,9.359965,0.0037858174,,89.38492,80.7,0.023090966,321.7217,1237.5072,[-0.124  0.194 -0.094  0.016 -0.023  0.082 -0.133 -0.824  0.047  0.  0.   ],279.46222,814.076,1.072584,100,0.4189424,1.118757,744.9516455081771,308.69443,0.010725842,314347.9,18200,744.95166,0.0038093352,1143.6698093414307,182,314.12442,0.3785818,859784,88.921906,0.38093352,2.3090966,-1.0,
497.16907,1328.5078,9.359905,9.359905,0.0105959615,,68.26779,82.58,0.0776831,459.36038,1062.2942,[-0.12   0.197 -0.095  0.012 -0.028  0.082 -0.126 -0.826  0.05   0.  0.   ],364.83038,941.72723,1.1861454,100,0.4189424,1.4648197,763.3826944243873,295.92914,0.011861455,837710.94,18300,763.38275,0.0024758228,1153.5030009746552,183,266.21362,1.0595962,868042,55.617245,0.24758229,7.76831,-1.0,
462.39862,1440.2319,9.359966,9.359966,0.02544204,,49.661648,80.71,0.2523763,499.91754,1155.3273,[-0.11   0.197 -0.098  0.018 -0.022  0.072 -0.124 -0.835  0.057  0.  0.   ],315.23373,1113.0342,1.27032,100,0.4189424,2.0136263,747.3032954848045,280.7408,0.012703202,8637020.0,18400,747.3033,0.0008551711,1163.0771579742432,184,284.90466,2.5442042,876113,19.955181,0.085517116,25.237629,-1.0,
504.9297,1699.4893,9.359973,9.359973,0.0033550244,,93.4083,82.46,0.027287517,295.19092,1441.7014,[-0.099  0.196 -0.099  0.012 -0.029  0.071 -0.136 -0.842  0.06   0.  0.   ],252.87073,822.7206,1.0616403,100,0.4189424,1.0705687,762.7175387949709,310.18814,0.010616403,324452.7,18500,762.7176,0.0047458843,1172.3461754322052,185,257.78784,0.33550245,884359,90.91981,0.47458845,2.7287517,-1.0,
