EpThisIter,Weights,MaxIW,OptimizationReturnMin,OptimizationReturnMax,MeanD2-0,EpRewMean,ESSRenyiHarmonic,MeanIW,EmpiricalD2Arithmetic,StdIW,MinTargetPdf,ReturnMeanIW,EpisodesSoFar,EpLenMean,OptimizationReturnMean,EmpiricalD2Harmonic,InitialReturnMean,InitialReturnMax,TimestepsSoFar,StdWReturnMean,TimeElapsed,DivergenceHarmonic,WReturnMean,VarianceInitializer,Epsilon,Penalization,MeanEntropy,MinBehavPdf,Iteration,ESSRenyiArithmetic,ReturnStepMax,InitialBound,MinIW,Inner Iteration,Bound,ReturnStepMaxmin,LearnableVariance,InitialReturnStd,InitialReturnMin
100,[-0.034  0.079 -0.053  0.013  0.007  0.104  0.155 -0.463  0.     0.  0.   ],27785.703,,790.99646,1.0,450.8522962570512,100.0,352.21402,1.0,2791.9453,-45.177277,227393970.0,1100,48.6,202.57849,1.0,450.8523,1039.2703,40546,,12.160613775253296,2.5433125e+27,227638.81,-1.0,2.0,True,0.4189424,-45.177277,11,100.0,9.359964,-238494.08,0.08169608,1,-5.474434e+17,9.359964,,156.11221,248.2738
100,[-0.055  0.083 -0.061  0.012  0.007  0.143  0.112 -0.458  0.     0.  0.   ],482.70844,,996.3232,1.0,490.51993645883243,100.0,12.752267,1.0,50.974243,-49.79663,8056545.5,1200,52.91,232.04745,1.0,490.51993,1254.7957,45837,,13.429445743560791,1504205700000.0,271001.84,-1.0,2.0,True,0.4189424,-49.79663,12,100.0,9.359919,-286826.3,0.14843841,1,-19416113000.0,9.359919,,174.33319,258.47247
100,[-0.044  0.091 -0.075 -0.017 -0.024  0.102  0.103 -0.458  0.     0.  0.   ],175125.38,,946.4387,1.0,443.10910173091304,100.0,1900.2622,1.0,17426.037,-45.24176,1085192300.0,1300,47.75,193.72484,1.0,443.1091,1195.823,50612,,14.394612312316895,2.7297092e+33,219705.84,-1.0,2.0,True,0.4189424,-45.24176,13,100.0,9.359821,-234077.84,0.048022434,1,-7.5088664e+20,9.359821,,152.84036,249.38425
100,[-0.05   0.092 -0.073 -0.023 -0.03   0.051  0.137 -0.458  0.     0.  0.   ],262039.3,,796.38666,1.0,436.6870721280178,100.0,2693.468,1.0,26067.488,-53.63476,1180373200.0,1400,47.08,167.95312,1.0,436.68704,1065.1206,55320,,15.730830430984497,8.723602e+19,209498.16,-1.0,2.0,True,0.4189424,-53.63476,14,100.0,9.359851,-220900.16,0.09229628,1,-106495860000000.0,9.359851,,137.12242,268.73395
100,[-0.057  0.093 -0.076  0.007  0.001  0.078  0.105 -0.444  0.     0.  0.   ],166.80176,,729.28394,1.0,469.95109609273806,100.0,5.002197,1.0,16.974716,-49.764816,1209977.0,1500,50.65,184.6386,1.0,469.95108,1014.59644,60385,,16.942837238311768,22744300000.0,245253.19,-1.0,2.0,True,0.4189424,-49.764816,15,100.0,9.3599825,-255599.12,0.079140276,1,-1561500200.0,9.3599825,,156.20236,285.3125
100,[-9.475e-02  1.128e-01 -8.161e-02  6.426e-03 -7.808e-05  1.222e-01  9.637e-02 -4.489e-01  0.000e+00  0.000e+00  0.000e+00],109.93593,,504.10263,1.0,430.7737348746403,100.0,3.347612,1.0,11.362014,-35.162704,708080.0,1600,46.43,200.80824,1.0,430.77374,734.0681,65028,,18.58944797515869,716744060.0,197412.6,-1.0,2.0,True,0.4189424,-35.162704,16,100.0,9.359954,-202828.31,0.22390093,1,-145697800.0,9.359954,,108.842026,229.96548
100,[-0.061  0.112 -0.079 -0.006 -0.013  0.153  0.121 -0.478  0.     0.  0.   ],109.85503,,731.9957,1.0,484.3653479977647,100.0,5.7027006,1.0,12.641364,-47.609715,1372251.9,1700,52.24,225.68707,1.0,484.36536,990.67395,70252,,20.039546728134155,94513670.0,259699.0,-1.0,2.0,True,0.4189424,-47.609715,17,100.0,9.359871,-269562.8,0.22715852,1,-97266200.0,9.359871,,158.39577,258.67825
100,[-0.076  0.105 -0.085  0.014  0.009  0.138  0.117 -0.528  0.     0.  0.   ],10762.807,,970.47144,1.0,501.52741745330036,100.0,286.17636,1.0,1329.7549,-60.125355,68200824.0,1800,54.07,225.4666,1.0,501.52744,1246.5322,75659,,21.304185390472412,2.9803314e+17,279746.28,-1.0,2.0,True,0.4189424,-60.125355,18,100.0,9.359961,-295363.03,0.044668697,1,-8525604000000.0,9.359961,,167.97775,276.06082
100,[-0.066  0.104 -0.087 -0.007 -0.014  0.171  0.081 -0.506  0.     0.  0.   ],1282.8181,,775.5464,1.0,496.92757855208083,100.0,31.87302,1.0,143.83147,-51.506233,10581291.0,1900,53.59,238.81096,1.0,496.92758,1033.663,81018,,23.101657152175903,5.3039186e+21,270099.62,-1.0,2.0,True,0.4189424,-51.506233,19,100.0,9.359768,-280838.06,0.019565739,1,-782057600000000.0,9.359768,,152.19267,258.1166
100,[-0.065  0.105 -0.085  0.016  0.01   0.146  0.124 -0.525  0.     0.  0.   ],512.0696,,636.2002,1.0,498.8995243464607,100.0,26.58422,1.0,72.311134,-49.247253,9698317.0,2000,53.78,223.28088,1.0,498.89957,911.81885,86396,,24.546303272247314,37895940000000.0,272322.4,-1.0,2.0,True,0.4189424,-49.247253,20,100.0,9.3598995,-280678.44,0.09961313,1,-51449100000.0,9.3598995,,153.04143,275.61865
100,[-0.035  0.112 -0.084 -0.014 -0.021  0.179  0.133 -0.523  0.     0.  0.   ],487.28558,,468.0783,1.0,453.5593911085824,100.0,13.000559,1.0,57.558502,-44.392952,4687141.5,2100,48.92,195.53516,1.0,453.55942,726.10254,91288,,25.90956211090088,6703917000000000.0,218114.1,-1.0,2.0,True,0.4189424,-44.392952,21,100.0,9.359943,-223412.92,0.10888111,1,-433857660000.0,9.359943,,111.34622,258.02423
100,[-0.014  0.113 -0.078 -0.006 -0.014  0.162  0.188 -0.526  0.     0.  0.   ],287791.66,,895.9633,1.0,464.1714205176827,100.0,3006.5227,1.0,28626.246,-67.016495,864736900.0,2200,50.04,216.1207,1.0,464.17145,1144.014,96292,,27.243029832839966,2.3813539e+30,237313.7,-1.0,2.0,True,0.4189424,-67.016495,22,100.0,9.359938,-250467.34,0.09813351,1,-2.0298179e+19,9.359938,,147.84648,248.05074
100,[-0.061  0.125 -0.087 -0.047 -0.052  0.136  0.128 -0.45   0.     0.  0.   ],10070334000.0,,540.1153,1.0,387.3158807255138,100.0,124740980.0,1.0,1025347260.0,-40.212166,29963164000000.0,2300,41.77,148.57849,1.0,387.31586,778.85266,100469,,28.766497373580933,1.4739013e+36,162255.58,-1.0,2.0,True,0.4189424,-40.212166,23,100.0,9.359981,-168352.27,0.19757381,1,-7.401627e+21,9.359981,,110.64349,238.73738
100,[-0.076  0.124 -0.092  0.025  0.02   0.179  0.073 -0.452  0.     0.  0.   ],26755.93,,825.6741,1.0,470.4873150434421,100.0,1434.7395,1.0,4271.083,-50.450565,431056420.0,2400,50.73,250.19113,1.0,470.4873,1045.9702,105542,,30.520759105682373,6.845851e+23,248319.2,-1.0,2.0,True,0.4189424,-50.450565,24,100.0,9.359917,-259314.89,0.10036339,1,-9097766000000000.0,9.359917,,164.19775,220.29617
100,[-0.092  0.07  -0.086 -0.036 -0.041  0.148  0.01  -0.45   0.     0.  0.   ],15630.069,,651.5242,1.0,414.595184639998,100.0,262.14096,1.0,1604.6365,-42.12423,45460330.0,2500,44.71,183.0342,1.0,414.59518,883.0852,110013,,32.253161668777466,1.6080598e+17,191968.81,-1.0,2.0,True,0.4189424,-42.12423,25,100.0,9.3598585,-199806.52,0.017189385,1,-3143004300000.0,9.3598585,,141.70267,231.561
100,[-0.1    0.069 -0.09  -0.005 -0.01   0.169 -0.027 -0.439  0.     0.  0.   ],115557304.0,,791.782,1.0,478.2070781686435,100.0,1168446.1,1.0,11496990.0,-44.98815,460431000000.0,2600,51.61,238.84308,1.0,478.20706,1031.146,115174,,33.61991000175476,5.4401297e+26,250640.3,-1.0,2.0,True,0.4189424,-44.98815,26,100.0,9.359919,-261326.52,0.02692982,1,-2.4924599e+17,9.359919,,148.18333,239.36398
100,[-0.096  0.079 -0.098  0.044  0.041  0.234 -0.014 -0.516  0.     0.  0.   ],5295.697,,1026.2437,1.0,441.8175627934964,100.0,77.12905,1.0,527.92395,-57.704384,23569820.0,2700,47.66,212.47633,1.0,441.81754,1255.5848,119940,,35.22295379638672,5.4550163e+17,223210.75,-1.0,2.0,True,0.4189424,-57.704384,27,100.0,9.359728,-239055.14,0.01773446,1,-11702359000000.0,9.359728,,167.3559,229.34125
100,[-0.132  0.086 -0.101  0.063  0.059  0.215  0.007 -0.549  0.     0.  0.   ],15769.612,,1036.1792,1.0,428.64305677599464,100.0,428.58844,1.0,2067.0093,-55.23534,311997980.0,2800,46.26,197.85605,1.0,428.64304,1266.9662,124566,,36.465226888656616,1.6452602e+29,212382.67,-1.0,2.0,True,0.4189424,-55.23534,28,100.0,9.359978,-228515.61,0.079959914,1,-6.543796e+18,9.359978,,169.25667,230.78702
100,[-0.126  0.088 -0.102  0.029  0.025  0.253 -0.004 -0.556  0.     0.  0.   ],2470.0193,,822.10736,1.0,478.40134334065044,100.0,46.233658,1.0,254.37749,-45.159184,16992654.0,2900,51.59,228.90738,1.0,478.40134,1071.6013,129725,,38.368147134780884,1.1768555e+18,250867.02,-1.0,2.0,True,0.4189424,-45.159184,29,100.0,9.359843,-262408.2,0.018511614,1,-12520194000000.0,9.359843,,148.3212,249.49396
100,[-0.129  0.087 -0.102 -0.007 -0.013  0.23   0.015 -0.572  0.     0.  0.   ],107.18587,,746.64856,1.0,497.84760508178806,100.0,8.073948,1.0,17.17738,-51.3771,2376605.8,3000,53.66,250.15456,1.0,497.84756,994.3416,135091,,40.379693031311035,4591416300.0,274653.56,-1.0,2.0,True,0.4189424,-51.3771,30,100.0,9.359928,-284590.56,0.015764873,1,-675705000.0,9.359928,,163.7111,247.69304
100,[-1.598e-01  8.289e-02 -1.073e-01  1.201e-02  6.889e-03  1.908e-01 -3.672e-04 -5.918e-01  0.000e+00  0.000e+00  0.000e+00],700.8219,,958.34576,1.0,527.0155705462151,100.0,12.851488,1.0,75.7019,-54.19686,6480475.0,3100,56.87,306.5426,1.0,527.01556,1178.8187,140778,,42.429343700408936,185925580000.0,315605.12,-1.0,2.0,True,0.4189424,-54.19686,31,100.0,9.35999,-329571.3,0.07857563,1,-6028553700.0,9.35999,,194.57579,220.47295
100,[-0.145  0.087 -0.109  0.025  0.019  0.232  0.016 -0.63   0.     0.  0.   ],388.26093,,950.2337,1.0,494.52638329175244,100.0,19.60279,1.0,54.26474,-47.02893,9570606.0,3200,53.33,217.60994,1.0,494.52637,1227.1501,146111,,44.00409483909607,21513426000000.0,277493.44,-1.0,2.0,True,0.4189424,-47.02893,32,100.0,9.359894,-292628.3,0.057451215,1,-70208840000.0,9.359894,,181.4859,276.91644
100,[-0.139  0.082 -0.111 -0.008 -0.014  0.256 -0.017 -0.625  0.     0.  0.   ],249140.84,,878.0805,1.0,531.189480073303,100.0,3514.0205,1.0,25625.064,-50.099815,3426470000.0,3300,57.29,310.4387,1.0,531.1895,1098.8313,151840,,46.064960956573486,6.1705595e+31,318690.84,-1.0,2.0,True,0.4189424,-50.099815,33,100.0,9.359912,-330826.0,0.109836005,1,-9.532498e+19,9.359912,,191.12453,220.75081
100,[-0.061  0.066 -0.092  0.005  0.004  0.291  0.028 -0.553  0.     0.  0.   ],250850.73,,681.1511,1.0,470.9185515823272,100.0,3044.979,1.0,25032.371,-40.75642,811273600.0,3400,50.77,194.354,1.0,470.91858,957.71564,156917,,48.11252808570862,6.7862695e+24,240630.67,-1.0,2.0,True,0.4189424,-40.75642,34,100.0,9.359944,-249849.1,0.029426493,1,-2.4014367e+16,9.359944,,137.35497,276.56454
100,[-0.053  0.046 -0.093  0.008  0.008  0.316 -0.025 -0.554  0.     0.  0.   ],456712100.0,,700.2377,1.0,454.73862243630015,100.0,4600904.0,1.0,45439892.0,-44.725544,1819817500000.0,3500,49.06,197.73257,1.0,454.73865,957.2437,161823,,49.902806758880615,3.9399405e+35,225002.33,-1.0,2.0,True,0.4189424,-44.725544,35,100.0,9.359961,-234211.67,0.18960664,1,-5.7805914e+21,9.359961,,134.96342,257.00604
100,[-0.059  0.038 -0.094  0.004  0.004  0.259 -0.004 -0.561  0.     0.  0.   ],21749.43,,531.866,1.0,490.9954038883453,100.0,340.04437,1.0,2428.778,-42.59021,169167630.0,3600,52.92,222.83615,1.0,490.99542,800.02527,167115,,51.77725839614868,100041700000000.0,255610.62,-1.0,2.0,True,0.4189424,-42.59021,36,100.0,9.359982,-262043.3,0.10320814,1,-64509063000.0,9.359982,,120.5577,268.15924
100,[-0.072  0.032 -0.099  0.033  0.033  0.268 -0.046 -0.55   0.     0.  0.   ],89230.93,,674.9596,1.0,473.94564261694256,100.0,961.54767,1.0,8873.955,-43.694412,183830290.0,3700,51.12,244.1829,1.0,473.94562,904.72235,172227,,53.90548396110535,349002670000000.0,247458.62,-1.0,2.0,True,0.4189424,-43.694412,37,100.0,9.359856,-255685.11,0.10632804,1,-153867390000.0,9.359856,,151.10977,229.76273
100,[-0.082  0.042 -0.11   0.011  0.013  0.261 -0.032 -0.599  0.     0.  0.   ],42103.586,,809.67505,1.0,500.338597037203,100.0,964.3181,1.0,4809.3877,-48.75234,549658300.0,3800,53.97,233.64511,1.0,500.3386,1076.3685,177624,,56.03438115119934,1.0375967e+28,275984.9,-1.0,2.0,True,0.4189424,-48.75234,38,100.0,9.359984,-287629.0,0.19048458,1,-1.1860928e+18,9.359984,,160.14435,266.69348
100,[-0.096  0.04  -0.112 -0.008 -0.007  0.212 -0.009 -0.606  0.     0.  0.   ],2455714.2,,704.1614,1.0,516.0143139338154,100.0,35303.934,1.0,254352.97,-49.167274,25116520000.0,3900,55.67,258.07742,1.0,516.0143,962.09827,183191,,58.26613473892212,2.3640104e+34,290671.44,-1.0,2.0,True,0.4189424,-49.167274,39,100.0,9.3599615,-299974.44,0.12625612,1,-1.430362e+21,9.3599615,,156.20703,257.9369
100,[-0.098  0.042 -0.111  0.001  0.003  0.266 -0.033 -0.59   0.     0.  0.   ],5875287.5,,598.14746,1.0,482.54314803717097,100.0,78357.92,1.0,586197.44,-48.673546,20261028000.0,4000,52.03,215.69882,1.0,482.54312,864.9918,188394,,60.50547671318054,1.2032799e+30,247720.34,-1.0,2.0,True,0.4189424,-48.673546,40,100.0,9.359726,-255240.17,0.040167086,1,-8.248781e+18,9.359726,,121.952675,266.84433
100,[-0.117  0.043 -0.119 -0.083 -0.079  0.282 -0.068 -0.578  0.     0.  0.   ],8434586.0,,708.45184,1.0,432.17790366765723,100.0,139939.44,1.0,901661.1,-47.286377,36970955000.0,4100,46.64,192.20625,1.0,432.17792,948.4235,193058,,62.280192613601685,6.707958e+32,216490.44,-1.0,2.0,True,0.4189424,-47.286377,41,100.0,9.359895,-225530.84,0.02868579,1,-2.3414357e+20,9.359895,,172.37376,239.97166
100,[-0.113  0.045 -0.119 -0.06  -0.056  0.257 -0.028 -0.605  0.     0.  0.   ],401.11777,,701.8379,1.0,466.1707893886035,100.0,16.390387,1.0,53.760082,-48.05343,5336070.5,4200,50.28,226.46173,1.0,466.17078,941.54694,198086,,64.92171812057495,236916060.0,243451.12,-1.0,2.0,True,0.4189424,-48.05343,42,100.0,9.359917,-252360.9,0.055289086,1,-142475900.0,9.359917,,161.66615,239.70903
100,[-0.111  0.05  -0.126 -0.024 -0.02   0.272 -0.034 -0.636  0.     0.  0.   ],224.01234,,719.5601,1.0,469.2600970874727,100.0,12.363803,1.0,32.549847,-50.839462,2718668.0,4300,50.6,230.16798,1.0,469.26007,958.6522,203146,,66.92409634590149,155753330.0,239503.11,-1.0,2.0,True,0.4189424,-50.839462,43,100.0,9.359982,-248739.56,0.011645771,1,-117990510.0,9.359982,,138.91756,239.09212
100,[-0.126  0.042 -0.131  0.007  0.011  0.256 -0.071 -0.638  0.     0.  0.   ],99.141685,,803.99927,1.0,538.1351358061182,100.0,5.073353,1.0,12.306694,-48.16008,2104890.0,4400,58.06,279.03015,1.0,538.13513,1063.1042,208952,,69.84092807769775,976658940.0,311844.1,-1.0,2.0,True,0.4189424,-48.16008,44,100.0,9.359801,-323202.97,0.019719345,1,-357086270.0,9.359801,,149.18001,259.10498
100,[-0.125  0.041 -0.132  0.002  0.007  0.272 -0.093 -0.624  0.     0.  0.   ],34.100372,,747.05054,1.0,506.15241393226904,100.0,3.1450014,1.0,4.546467,-47.13974,934032.06,4500,54.59,237.81792,1.0,506.15244,1015.3851,214411,,72.50541162490845,233101130000000.0,275222.16,-1.0,2.0,True,0.4189424,-47.13974,45,100.0,9.359775,-285584.2,0.06514597,1,-158204440000.0,9.359775,,137.956,268.3345
100,[-0.154  0.033 -0.139  0.013  0.017  0.227 -0.119 -0.624  0.     0.  0.   ],3510.5786,,1042.5337,1.0,552.31999742576,100.0,51.20923,1.0,360.0368,-67.118576,26640828.0,4600,59.57,304.15552,1.0,552.32,1290.6982,220368,,74.98181986808777,141507150000.0,335477.03,-1.0,2.0,True,0.4189424,-67.118576,46,100.0,9.359859,-352220.03,0.05224352,1,-6324907500.0,9.359859,,174.41246,248.16452
100,[-0.172  0.045 -0.153  0.009  0.013  0.266 -0.144 -0.657  0.     0.  0.   ],643319.9,,753.34216,1.0,525.5926629693282,100.0,6829.875,1.0,64023.71,-50.78692,5324691500.0,4700,56.7,304.52396,1.0,525.59265,974.4109,226038,,77.7015380859375,2.4872652e+21,301773.9,-1.0,2.0,True,0.4189424,-50.78692,47,100.0,9.3599205,-311316.53,0.15324911,1,-475918480000000.0,9.3599205,,159.7694,221.0687
100,[-0.162  0.036 -0.15  -0.024 -0.022  0.283 -0.166 -0.632  0.     0.  0.   ],43795.836,,496.30023,1.0,471.06454892534896,100.0,691.1269,1.0,4503.7363,-45.08474,194453010.0,4800,50.85,193.49478,1.0,471.06458,773.87,231123,,80.29475808143616,4.221487e+16,235781.42,-1.0,2.0,True,0.4189424,-45.08474,48,100.0,9.359963,-241800.36,0.05410317,1,-1236856700000.0,9.359963,,117.81177,277.56976
100,[-0.166  0.018 -0.147 -0.042 -0.039  0.273 -0.214 -0.61   0.     0.  0.   ],1001.78076,,623.2064,1.0,452.1990260859602,100.0,27.736118,1.0,116.05644,-44.588497,6910861.0,4900,48.83,222.53035,1.0,452.19904,852.87506,236006,,83.32094240188599,99256856.0,221227.31,-1.0,2.0,True,0.4189424,-44.588497,49,100.0,9.359808,-228537.94,0.13868745,1,-79744750.0,9.359808,,129.39612,229.66867
100,[-0.166  0.018 -0.147 -0.028 -0.025  0.258 -0.197 -0.619  0.     0.  0.   ],41356350000.0,,803.3722,1.0,460.97057640504613,100.0,414034300.0,1.0,4114859300.0,-53.917866,81061174000000.0,5000,49.77,212.61888,1.0,460.97058,1051.7239,240983,,86.097247838974,1.4261513e+33,233633.97,-1.0,2.0,True,0.4189424,-53.917866,50,100.0,9.359956,-244750.95,0.06569174,1,-4.1982545e+20,9.359956,,145.39632,248.3517
100,[-0.183  0.022 -0.152 -0.004 -0.003  0.215 -0.174 -0.628  0.     0.  0.   ],489507.16,,606.92194,1.0,528.6477300082238,100.0,16357.264,1.0,61744.242,-45.54291,6524697600.0,5100,57.08,244.42258,1.0,528.6477,891.1471,246691,,89.08653712272644,3.603299e+26,298695.78,-1.0,2.0,True,0.4189424,-45.54291,51,100.0,9.359995,-306677.25,0.022887325,1,-1.5150653e+17,9.359995,,138.66283,284.22516
100,[-0.196  0.02  -0.166 -0.085 -0.084  0.208 -0.217 -0.637  0.     0.  0.   ],391.21652,,531.3733,1.0,411.09207227018624,100.0,13.491576,1.0,48.20706,-43.319756,3817532.2,5200,44.42,171.5915,1.0,411.09207,770.87384,251133,,91.71736431121826,12225692000000.0,189675.03,-1.0,2.0,True,0.4189424,-43.319756,52,100.0,9.35963,-195647.45,0.026991324,1,-20886473000.0,9.35963,,143.79968,239.50058
100,[-0.23   0.033 -0.171 -0.083 -0.083  0.244 -0.246 -0.658  0.     0.  0.   ],72121070.0,,546.9012,1.0,420.5670989934297,100.0,769667.25,1.0,7176964.5,-41.922077,162657010000.0,5300,45.47,208.38628,1.0,420.56714,759.08203,255680,,94.62554550170898,3.659431e+33,195875.02,-1.0,2.0,True,0.4189424,-41.922077,53,100.0,9.359891,-201666.11,0.33741137,1,-3.5032133e+20,9.359891,,137.83446,212.18085
100,[-0.224  0.036 -0.167 -0.059 -0.059  0.221 -0.201 -0.667  0.     0.  0.   ],980.36804,,645.6986,1.0,474.9928874103501,100.0,20.18956,1.0,105.46281,-41.010414,9735988.0,5400,51.34,263.72955,1.0,474.9929,856.962,260814,,97.7423722743988,2.731206e+17,253489.44,-1.0,2.0,True,0.4189424,-41.010414,54,100.0,9.35997,-260870.3,0.12834494,1,-3857303500000.0,9.35997,,166.94661,211.26334
100,[-0.265  0.052 -0.167 -0.083 -0.082  0.205 -0.195 -0.644  0.     0.  0.   ],1012.85126,,542.7379,1.0,456.68783602069203,100.0,17.172897,1.0,100.88493,-45.779915,4319283.5,5500,49.28,227.27095,1.0,456.68787,772.1548,265742,,100.87386918067932,1.0272777e+18,236021.11,-1.0,2.0,True,0.4189424,-45.779915,55,100.0,9.359797,-242013.39,0.08269851,1,-6073448000000.0,9.359797,,165.7026,229.41687
100,[-0.28   0.048 -0.166 -0.046 -0.045  0.175 -0.194 -0.65   0.     0.  0.   ],887100.06,,700.95953,1.0,566.9166007957177,100.0,9107.025,1.0,88247.32,-51.65136,5207760400.0,5600,61.22,300.14212,1.0,566.91656,967.734,271864,,104.98817753791809,1.4882501e+21,353995.53,-1.0,2.0,True,0.4189424,-51.65136,56,100.0,9.359996,-363407.8,0.11259091,1,-363110330000000.0,9.359996,,180.55782,266.77448
100,[-0.288  0.044 -0.167 -0.016 -0.014  0.183 -0.233 -0.63   0.     0.  0.   ],487.83984,,982.8521,1.0,639.9250196326423,100.0,17.768686,1.0,69.491974,-65.62174,20891176.0,5700,69.1,362.71497,1.0,639.925,1260.0621,278774,,109.78154468536377,1.4844188e+27,455271.94,-1.0,2.0,True,0.4189424,-65.62174,57,100.0,9.359919,-471229.53,0.17213443,1,-6.148151e+17,9.359919,,213.93437,277.21002
