MinIW,Weights,MaxIW,ReturnMeanIW,InitialBound,EmpiricalD2Harmonic,OptimizationReturnMax,WReturnMean,Bound,EpisodesSoFar,DivergenceHarmonic,Inner Iteration,EmpiricalD2Arithmetic,MinBehavPdf,TimeElapsed,TimestepsSoFar,StdIW,VarianceInitializer,Epsilon,MinTargetPdf,InitialReturnMax,Iteration,InitialReturnMin,Penalization,OptimizationReturnMean,MeanD2-0,EpThisIter,StdWReturnMean,LearnableVariance,InitialReturnMean,MeanEntropy,InitialReturnStd,ESSRenyiHarmonic,ESSRenyiArithmetic,MeanIW,EpLenMean,EpRewMean,ReturnStepMaxmin,OptimizationReturnMin,ReturnStepMax
0.016861383,[ 0.007  0.047 -0.03   0.054  0.061 -0.041  0.125 -0.315  0.     0.  0.   ],3377641.2,3050929700.0,-135054.77,1.0,411.7898,130914.67,-1446175000000000.0,1100,1.2201686e+23,1,1.0,-30.720823,38.052390813827515,33473,336310.97,-1.0,2.0,-30.720823,641.8208,11,230.03102,True,120.141785,1.0,100,,,350.17282,0.4189424,91.06969,100.0,100.0,37256.016,37.8,350.17280394902167,9.359679,,9.359679
0.03936919,[ 0.007  0.055 -0.036 -0.027 -0.023 -0.031  0.141 -0.354  0.     0.  0.   ],198614.22,776019260.0,-153698.3,1.0,437.6369,149066.69,-491876830000000.0,1200,1.1278468e+22,1,1.0,-33.61662,43.826584815979004,37528,20038.51,-1.0,2.0,-33.61662,678.85046,12,241.21356,True,134.78403,1.0,100,,,375.99762,0.4189424,87.70691,100.0,100.0,2681.9788,40.55,375.9975895823811,9.359854,,9.359854
0.073149525,[ 0.026  0.056 -0.039 -0.048 -0.044  0.013  0.115 -0.358  0.     0.  0.   ],8508.528,63799816.0,-141942.14,1.0,473.89044,136811.38,-2.425642e+20,1300,2.2350706e+33,1,1.0,-40.340393,49.348381757736206,41386,1046.8618,-1.0,2.0,-40.340393,714.49524,13,240.60478,True,117.06411,1.0,100,,,357.66885,0.4189424,94.25677,100.0,100.0,406.9915,38.58,357.6688926580832,9.359889,,9.359889
0.060498446,[-0.008  0.058 -0.046  0.033  0.038  0.001  0.087 -0.366  0.     0.  0.   ],178519.47,470984540.0,-190864.89,1.0,769.4637,180652.42,-5500709600000.0,1400,2.9007037e+17,1,1.0,-40.42409,55.905089378356934,45765,17757.309,-1.0,2.0,-40.42409,1008.03064,14,238.56694,True,167.53123,1.0,100,,,406.09818,0.4189424,125.445946,100.0,100.0,1850.5724,43.79,406.0981724911723,9.359792,,9.359792
0.14267452,[ 0.004  0.059 -0.053  0.006  0.012  0.036  0.069 -0.394  0.     0.  0.   ],148.69707,1520028.0,-228385.03,1.0,761.28735,217374.4,-162459410.0,1500,213649970.0,1,1.0,-39.52198,63.29092288017273,50565,17.633324,-1.0,2.0,-39.52198,1046.6808,15,285.39343,True,159.83902,1.0,100,,,445.23245,0.4189424,138.35635,100.0,100.0,6.648305,48.0,445.23246098583456,9.359703,,9.359703
0.054527715,[ 0.017  0.061 -0.053  0.005  0.01   0.063  0.06  -0.39   0.     0.  0.   ],23057.225,55326628.0,-213722.72,1.0,590.91504,207109.0,-304196880000.0,1600,2114761000000000.0,1,1.0,-37.67206,68.7828414440155,55225,2549.6353,-1.0,2.0,-37.67206,811.2064,16,220.29135,True,211.88104,1.0,100,,,432.1724,0.4189424,142.60449,100.0,100.0,508.84268,46.6,432.1723870262909,9.359993,,9.359993
0.20767891,[ 0.017  0.069 -0.06  -0.017 -0.012  0.107  0.033 -0.403  0.     0.  0.   ],102.163605,2154537.0,-209648.88,1.0,589.3424,202442.58,-58747364.0,1700,61673748.0,1,1.0,-38.48521,75.72849726676941,59884,19.678673,-1.0,2.0,-38.48521,846.76794,17,257.42554,True,174.57033,1.0,100,,,431.99585,0.4189424,125.78612,100.0,100.0,12.319899,46.59,431.99587255958176,9.359937,,9.359937
0.07014837,[-0.     0.073 -0.069  0.015  0.021  0.12   0.001 -0.415  0.     0.  0.   ],21130.188,288771000.0,-241945.2,1.0,640.2883,234332.5,-1.5833871e+17,1800,4.326125e+26,1,1.0,-52.308304,83.04383826255798,64825,2757.9565,-1.0,2.0,-52.308304,870.31726,18,230.02892,True,228.18773,1.0,100,,,458.21664,0.4189424,156.10889,100.0,100.0,776.2283,49.41,458.21666708507706,9.359885,,9.359885
0.035937104,[-0.004  0.08  -0.075 -0.007 -0.001  0.162 -0.032 -0.408  0.     0.  0.   ],110378.17,463883100.0,-218246.97,1.0,813.0304,207481.72,-3565316200000000.0,1900,1.0968552e+23,1,1.0,-55.82802,89.44002509117126,69538,11157.854,-1.0,2.0,-55.82802,1034.9526,19,221.92226,True,214.82129,1.0,100,,,436.74356,0.4189424,129.37076,100.0,100.0,1839.3925,47.13,436.74354894727037,9.359751,,9.359751
0.08544872,[ 0.003  0.106 -0.098  0.05   0.06   0.204 -0.03  -0.484  0.     0.  0.   ],61377876.0,135262730000.0,-181532.45,1.0,597.2042,174949.08,-3.1200248e+19,2000,2.2460597e+31,1,1.0,-37.724983,96.11864113807678,73850,6106200.5,-1.0,2.0,-37.724983,809.3428,20,212.13855,True,187.44934,1.0,100,,,399.5879,0.4189424,123.6067,100.0,100.0,631404.2,43.12,399.58788754802873,9.359976,,9.359976
0.006979574,[-0.004  0.106 -0.099  0.05   0.06   0.172  0.007 -0.522  0.     0.  0.   ],5304236.5,6653946400.0,-190386.92,1.0,539.12744,183996.61,-7.20799e+19,2100,1.2722904e+32,1,1.0,-38.19742,102.39525365829468,78285,527650.4,-1.0,2.0,-38.19742,797.3873,21,258.25992,True,152.87862,1.0,100,,,411.13855,0.4189424,122.318054,100.0,100.0,54433.977,44.35,411.1385350508376,9.359943,,9.359943
0.09569383,[ 0.025  0.113 -0.096 -0.033 -0.022  0.194  0.033 -0.519  0.     0.  0.   ],3061.3618,12125168.0,-235848.58,1.0,631.00464,228225.45,-94628750.0,2200,117133784.0,1,1.0,-40.4514,109.61477518081665,83193,304.22958,-1.0,2.0,-40.4514,870.9128,22,239.90814,True,215.1801,1.0,100,,,455.08826,0.4189424,145.32774,100.0,100.0,39.761703,49.08,455.08824294816645,9.359984,,9.359984
0.12207835,[-0.002  0.125 -0.101 -0.069 -0.059  0.179  0.048 -0.521  0.     0.  0.   ],18974.75,71114640.0,-176764.97,1.0,700.3165,168401.12,-181212070000000.0,2300,4.694232e+20,1,1.0,-41.63422,116.88657903671265,87389,1986.9436,-1.0,2.0,-41.63422,912.24426,23,211.9277,True,177.19923,1.0,100,,,389.12695,0.4189424,130.31253,100.0,100.0,357.58243,41.96,389.12694492722966,9.359811,,9.359811
0.09856196,[ 0.002  0.132 -0.103 -0.055 -0.045  0.233  0.023 -0.514  0.     0.  0.   ],787124.25,5865367600.0,-219600.03,1.0,776.83716,209417.7,-5.874732e+18,2400,3.32877e+29,1,1.0,-51.343636,124.30930972099304,92039,79449.34,-1.0,2.0,-51.343636,1006.54193,24,229.70474,True,201.30627,1.0,100,,,431.011,0.4189424,153.7766,100.0,100.0,10134.168,46.5,431.01100764255017,9.359797,,9.359797
0.024294846,[-0.001  0.132 -0.106 -0.026 -0.017  0.196  0.05  -0.528  0.     0.  0.   ],118605.2,339638430.0,-247120.14,1.0,728.98267,237519.77,-1562348500000.0,2500,2.6472334e+16,1,1.0,-47.472466,130.7447772026062,97039,11799.747,-1.0,2.0,-47.472466,977.35535,25,248.37267,True,215.25284,1.0,100,,,463.62552,0.4189424,150.23698,100.0,100.0,1223.0902,50.0,463.6255051795241,9.3598995,,9.3598995
0.01213836,[-0.01   0.136 -0.111 -0.008  0.005  0.18   0.079 -0.571  0.     0.  0.   ],1828.0017,19049166.0,-334444.66,1.0,840.3681,321922.6,-103222050000.0,2600,67925872000000.0,1,1.0,-59.08366,138.9709243774414,102868,185.19046,-1.0,2.0,-59.08366,1116.2107,26,275.8426,True,265.21033,1.0,100,,,541.0529,0.4189424,170.83427,100.0,100.0,33.338444,58.29,541.0529245082199,9.359912,,9.359912
0.0033552037,[-0.024  0.133 -0.113  0.029  0.042  0.151  0.084 -0.581  0.     0.  0.   ],17451.242,75742150.0,-273903.75,1.0,891.07587,260155.03,-62522008000.0,2700,20629580000000.0,1,1.0,-51.20773,147.57710766792297,108087,1736.6285,-1.0,2.0,-51.20773,1169.6056,27,278.52972,True,205.77316,1.0,100,,,484.30292,0.4189424,160.01799,100.0,100.0,213.71664,52.19,484.30290095024685,9.359931,,9.359931
0.07012911,[-0.007  0.129 -0.112 -0.003  0.009  0.188  0.08  -0.592  0.     0.  0.   ],240.36594,4871192.0,-272684.5,1.0,822.86743,261151.78,-3.8473715e+19,2800,1.1129257e+31,1,1.0,-45.020267,155.69997477531433,113320,36.14604,-1.0,2.0,-45.020267,1071.2092,28,248.34183,True,236.9912,1.0,100,,,485.33304,0.4189424,160.01135,100.0,100.0,14.4011755,52.33,485.33302940258085,9.359931,,9.359931
0.18275483,[-0.019  0.12  -0.114 -0.006  0.004  0.13   0.086 -0.607  0.     0.  0.   ],4828475.5,41493176000.0,-304436.75,1.0,786.7467,293071.22,-1.7863833e+21,2900,2.470432e+34,1,1.0,-51.06215,164.23360991477966,118865,539992.94,-1.0,2.0,-51.06215,1063.4153,29,276.66858,True,237.49086,1.0,100,,,514.1594,0.4189424,169.44412,100.0,100.0,113636.21,55.45,514.1594090801744,9.359799,,9.359799
0.11967331,[-0.04   0.122 -0.121 -0.073 -0.067  0.105  0.111 -0.673  0.     0.  0.   ],663337000.0,846660800000.0,-161007.83,1.0,426.5194,156681.03,-1.4932383e+21,3000,1.191041e+35,1,1.0,-37.643,172.58233737945557,123044,65997910.0,-1.0,2.0,-37.643,656.1327,30,229.61328,True,157.86894,1.0,100,,,387.48218,0.4189424,80.861336,100.0,100.0,7115736.5,41.79,387.4822142882781,9.359895,,9.359895
0.06277443,[-0.01   0.12  -0.12   0.004  0.01   0.152  0.113 -0.698  0.     0.  0.   ],32088.322,126088584.0,-288758.25,1.0,645.1217,280559.22,-4019901200.0,3100,225541320000.0,1,1.0,-52.26827,181.87295413017273,128559,3197.597,-1.0,2.0,-52.26827,903.21216,31,258.09045,True,253.33684,1.0,100,,,511.42728,0.4189424,137.84544,100.0,100.0,398.8835,55.15,511.42728803798406,9.359946,,9.359946
0.03903362,[-0.005  0.112 -0.12  -0.031 -0.024  0.168  0.087 -0.676  0.     0.  0.   ],2118848.5,9713087000.0,-291983.06,1.0,684.91943,282681.53,-3.6310656e+20,3200,1.5239204e+33,1,1.0,-48.19333,190.5264663696289,134043,210816.06,-1.0,2.0,-48.19333,962.0226,32,277.10318,True,231.55655,1.0,100,,,508.65973,0.4189424,154.74765,100.0,100.0,21256.275,54.84,508.65972464860647,9.359917,,9.359917
0.05438168,[-0.007  0.115 -0.121 -0.024 -0.018  0.117  0.12  -0.687  0.     0.  0.   ],3755.0967,50183996.0,-286530.16,1.0,806.4243,275161.03,-8884277000.0,3300,603771200000.0,1,1.0,-49.46193,199.48021459579468,139445,623.4037,-1.0,2.0,-49.46193,1063.5837,33,257.1594,True,243.86798,1.0,100,,,501.02744,0.4189424,155.3467,100.0,100.0,146.92604,54.02,501.02739705557474,9.359867,,9.359867
0.19101357,[-0.008  0.117 -0.123  0.015  0.022  0.144  0.107 -0.686  0.     0.  0.   ],43475.906,384315000.0,-359690.8,1.0,1067.356,340805.0,-9.544903e+16,3400,2.5543082e+25,1,1.0,-67.49106,209.05178236961365,145436,4336.0845,-1.0,2.0,-67.49106,1370.8068,34,303.45087,True,252.76607,1.0,100,,,556.217,0.4189424,177.27869,100.0,100.0,585.5948,59.91,556.2169194346648,9.359878,,9.359878
0.09937478,[ 0.011  0.113 -0.123 -0.005  0.001  0.188  0.08  -0.684  0.     0.  0.   ],43578.85,457930700.0,-326905.6,1.0,728.6266,316959.9,-1.834769e+20,3500,3.4032593e+32,1,1.0,-46.856598,217.68970346450806,151269,4529.366,-1.0,2.0,-46.856598,994.777,35,266.1504,True,275.03796,1.0,100,,,541.1883,0.4189424,155.16147,100.0,100.0,610.1446,58.33,541.1883347998322,9.359918,,9.359918
0.1261045,[ 0.004  0.109 -0.123  0.001  0.007  0.14   0.117 -0.678  0.     0.  0.   ],260444.8,1895768700.0,-329345.2,1.0,858.8074,316205.66,-8.594794e+16,3600,4.2787204e+25,1,1.0,-50.393654,226.156240940094,157074,25909.904,-1.0,2.0,-50.393654,1143.3997,36,284.5923,True,254.1586,1.0,100,,,538.75085,0.4189424,161.09975,100.0,100.0,2671.0398,58.05,538.7508870186244,9.35991,,9.35991
0.14473568,[ 1.049e-03  1.068e-01 -1.268e-01 -6.464e-04  5.540e-03  1.860e-01  7.545e-02 -6.786e-01  0.000e+00  0.000e+00  0.000e+00],1915.291,8215133.0,-364034.9,1.0,865.99945,350707.06,-814717000000.0,3700,3736692700000000.0,1,1.0,-64.432,233.57629561424255,163037,192.80038,-1.0,2.0,-64.432,1151.5642,37,285.56476,True,267.4959,1.0,100,,,553.06067,0.4189424,211.73318,100.0,100.0,31.395454,59.63,553.0606859974414,9.359968,,9.359968
0.021575088,[-0.027  0.103 -0.13  -0.029 -0.024  0.15   0.069 -0.684  0.     0.  0.   ],62292.75,911363700.0,-321101.44,1.0,707.5493,311695.97,-1997670200000000.0,3800,4.511162e+22,1,1.0,-52.486202,239.77003526687622,168788,10682.306,-1.0,2.0,-52.486202,967.38306,38,259.83374,True,273.81052,1.0,100,,,533.6443,0.4189424,164.07246,100.0,100.0,2877.5593,57.51,533.6442698183862,9.359986,,9.359986
0.045816336,[-0.046  0.085 -0.143  0.03   0.036  0.151  0.026 -0.759  0.     0.  0.   ],349.605,8105230.0,-360632.44,1.0,937.8621,346273.7,-506634620.0,3900,1205454300.0,1,1.0,-56.161434,247.57891082763672,174695,39.82252,-1.0,2.0,-56.161434,1195.2714,39,257.40924,True,290.39804,1.0,100,,,547.8073,0.4189424,214.89745,100.0,100.0,15.513293,59.07,547.8072541979587,9.359947,,9.359947
0.0646247,[-0.044  0.082 -0.144 -0.013 -0.007  0.138  0.023 -0.76   0.     0.  0.   ],82231110.0,903999800000.0,-432665.3,1.0,900.8003,418743.53,-5.64943e+18,4000,1.6467266e+29,1,1.0,-63.80318,255.92210793495178,181303,8181740.0,-1.0,2.0,-63.80318,1176.9437,40,276.14343,True,336.4029,1.0,100,,,612.5464,0.4189424,208.6397,100.0,100.0,823864.4,66.08,612.546340758845,9.359812,,9.359812
0.20925267,[-0.058  0.075 -0.145 -0.015 -0.01   0.081  0.034 -0.78   0.     0.  0.   ],1724136.9,12796102000.0,-465486.66,1.0,1041.2207,447334.6,-255034490000000.0,4100,1.9738086e+20,1,1.0,-60.2368,264.6702754497528,188026,171522.4,-1.0,2.0,-60.2368,1343.9128,41,302.6922,True,320.58148,1.0,100,,,623.2737,0.4189424,242.62013,100.0,100.0,17611.457,67.23,623.2736746319989,9.3599615,,9.3599615
0.04182013,[-0.049  0.071 -0.148  0.022  0.026  0.101  0.017 -0.801  0.     0.  0.   ],1062.8771,17217338.0,-398383.75,1.0,1019.4306,380544.28,-6924459500.0,4200,149915960000.0,1,1.0,-62.805317,273.83693051338196,194261,123.64971,-1.0,2.0,-62.805317,1332.2913,42,312.86066,True,265.22452,1.0,100,,,578.0852,0.4189424,215.318,100.0,100.0,41.206753,62.35,578.0851776444836,9.359893,,9.359893
0.037375946,[-0.046  0.073 -0.151 -0.02  -0.017  0.102  0.001 -0.795  0.     0.  0.   ],5150032.5,87953924000.0,-420561.06,1.0,1066.7327,403409.9,-2.5053896e+22,4300,2.1338569e+36,1,1.0,-67.87246,283.2873156070709,200710,512414.5,-1.0,2.0,-67.87246,1306.3367,43,239.60394,True,358.0346,1.0,100,,,597.63855,0.4189424,215.0304,100.0,100.0,51573.355,64.49,597.6385620639446,9.359932,,9.359932
0.01429223,[-4.128e-02  8.210e-02 -1.540e-01  1.685e-02  2.175e-02  1.321e-01 -3.814e-04 -8.037e-01  0.000e+00  0.000e+00  0.000e+00],115139.55,1663952900.0,-413512.9,1.0,952.1903,398107.28,-1.67896e+17,4400,1.1877456e+26,1,1.0,-57.611668,291.8497347831726,207122,16396.133,-1.0,2.0,-57.611668,1238.0782,44,285.88797,True,308.8391,1.0,100,,,594.72705,0.4189424,210.72974,100.0,100.0,3181.0986,64.12,594.7270648820165,9.35972,,9.35972
0.045183513,[-0.036  0.082 -0.154 -0.006 -0.001  0.176 -0.028 -0.791  0.     0.  0.   ],88445.05,1180999800.0,-439531.8,1.0,1138.253,418571.22,-7.611415e+16,4500,1.3186385e+25,1,1.0,-63.550053,299.7081570625305,213687,9142.991,-1.0,2.0,-63.550053,1444.1426,45,305.8895,True,303.31046,1.0,100,,,609.2,0.4189424,217.82251,100.0,100.0,1311.149,65.65,609.1999546513609,9.359908,,9.359908
0.1653148,[-0.045  0.079 -0.156  0.015  0.019  0.207 -0.068 -0.773  0.     0.  0.   ],1193.3939,14703689.0,-362244.8,1.0,880.65247,349233.12,-191725220.0,4600,185091400.0,1,1.0,-54.625496,309.80319237709045,219769,128.67477,-1.0,2.0,-54.625496,1137.8245,46,257.172,True,306.50394,1.0,100,,,563.67596,0.4189424,177.48961,100.0,100.0,28.288662,60.82,563.6759287922425,9.359987,,9.359987
0.056881182,[-0.046  0.069 -0.158 -0.024 -0.02   0.195 -0.08  -0.793  0.     0.  0.   ],8081.4756,154866600.0,-377279.3,1.0,927.8433,362947.22,-3026625300000000.0,4700,4.4596463e+22,1,1.0,-64.04578,321.597359418869,225928,1098.9536,-1.0,2.0,-64.04578,1194.1614,47,266.31805,True,305.04837,1.0,100,,,571.3664,0.4189424,191.01743,100.0,100.0,214.513,61.59,571.3663999466645,9.359904,,9.359904
0.09261935,[-0.057  0.063 -0.159 -0.007 -0.003  0.139 -0.078 -0.787  0.     0.  0.   ],725.16766,16766157.0,-515464.56,1.0,996.9942,498907.34,-486780400.0,4800,805844700.0,1,1.0,-66.653206,334.7870843410492,233175,84.01215,-1.0,2.0,-66.653206,1283.5166,48,286.5224,True,385.79202,1.0,100,,,672.31445,0.4189424,216.56564,100.0,100.0,24.797523,72.47,672.3144026979473,9.359959,,9.359959
0.012846807,[-0.083  0.069 -0.167  0.029  0.034  0.137 -0.091 -0.807  0.     0.  0.   ],9344.72,200618560.0,-548619.3,1.0,1333.6664,523192.34,-50676695000.0,4900,3940807900000.0,1,1.0,-76.82359,348.06039357185364,240453,1266.3096,-1.0,2.0,-76.82359,1590.5791,49,256.91275,True,417.76462,1.0,100,,,674.67737,0.4189424,260.77353,100.0,100.0,257.84653,72.78,674.6773431743875,9.359877,,9.359877
0.09988062,[-0.07   0.074 -0.17  -0.009 -0.003  0.117 -0.073 -0.819  0.     0.  0.   ],543.1545,18176858.0,-594084.0,1.0,1195.7013,572050.2,-2.2329329e+19,5000,1.02700885e+30,1,1.0,-84.484764,362.2626347541809,248144,68.17675,-1.0,2.0,-84.484764,1480.6523,50,284.95105,True,427.9095,1.0,100,,,712.8606,0.4189424,252.74496,100.0,100.0,14.78197,76.91,712.8605550736565,9.359899,,9.359899
0.067324266,[-8.401e-02  7.082e-02 -1.712e-01  3.552e-04  6.609e-03  9.406e-02 -7.732e-02 -8.232e-01  0.000e+00  0.000e+00  0.000e+00],19708.576,333560930.0,-682635.0,1.0,1226.5852,659611.06,-11574234000000.0,5100,2.5269943e+17,1,1.0,-81.55499,374.8536288738251,256294,1959.0059,-1.0,2.0,-81.55499,1513.553,51,286.96777,True,466.54004,1.0,100,,,753.5078,0.4189424,303.04626,100.0,100.0,220.23753,81.5,753.5077770851228,9.359983,,9.359983
0.059749153,[-0.108  0.073 -0.175 -0.035 -0.03   0.103 -0.089 -0.845  0.005  0.  0.   ],3141.4646,93546220.0,-493874.5,1.0,1017.03564,477055.28,-1638900800000.0,5200,9493941000000000.0,1,1.0,-62.020027,386.34732127189636,263227,469.64444,-1.0,2.0,-62.020027,1293.633,52,276.5974,True,365.72632,1.0,100,,,642.3237,0.4189424,253.92023,100.0,100.0,155.03003,69.33,642.323748017405,9.359917,,9.359917
0.04163485,[-1.085e-01  7.162e-02 -1.775e-01 -8.716e-05  5.447e-03  1.114e-01 -1.215e-01 -8.272e-01  5.167e-03  0.000e+00  0.000e+00],135.07811,5278163.5,-691830.6,1.0,1282.849,666551.6,-4899720700.0,5300,37487770000.0,1,1.0,-67.24876,399.6061632633209,271550,17.657633,-1.0,2.0,-67.24876,1585.9446,53,303.09555,True,465.6693,1.0,100,,,768.76483,0.4189424,274.86777,100.0,100.0,5.169191,83.23,768.7648409408637,9.359928,,9.359928
0.088893965,[-1.193e-01  7.077e-02 -1.775e-01  3.927e-04  5.932e-03  1.004e-01 -1.228e-01 -8.256e-01  5.074e-03  0.000e+00  0.000e+00],5358.4272,204883740.0,-796986.06,1.0,1436.426,768099.9,-127470510000000.0,5400,1.9473358e+19,1,1.0,-91.92,416.92833638191223,280475,601.73724,-1.0,2.0,-91.92,1695.3256,54,258.89948,True,566.437,1.0,100,,,825.3364,0.4189424,294.82138,100.0,100.0,101.25041,89.25,825.3364739779391,9.359895,,9.359895
0.0166231,[-0.121  0.069 -0.18   0.005  0.01   0.079 -0.115 -0.846  0.003  0.  0.   ],55412.99,1621712300.0,-678733.4,1.0,1166.3292,656699.44,-2.467842e+21,5500,1.2544477e+34,1,1.0,-72.8143,429.29655718803406,288635,6141.5923,-1.0,2.0,-72.8143,1480.6565,55,314.32724,True,441.22745,1.0,100,,,755.5547,0.4189424,292.97864,100.0,100.0,935.90466,81.6,755.5547707950437,9.359944,,9.359944
0.03736996,[-0.1    0.071 -0.181  0.002  0.007  0.1   -0.113 -0.852  0.003  0.  0.   ],37630.14,1123859800.0,-776308.44,1.0,1165.4336,752886.7,-1.7827927e+19,5600,5.7938355e+29,1,1.0,-83.02392,444.58984208106995,297442,5365.332,-1.0,2.0,-83.02392,1526.5734,56,361.1397,True,452.95712,1.0,100,,,814.0968,0.4189424,300.22165,100.0,100.0,991.0706,88.07,814.0968259961941,9.359958,,9.359958
0.04863932,[-1.116e-01  7.216e-02 -1.825e-01 -1.311e-02 -7.702e-03  8.249e-02 -1.105e-01 -8.588e-01  7.296e-04  0.000e+00  0.000e+00],1620084.5,36224033000.0,-661031.25,1.0,1133.2041,639724.1,-1.9759717e+18,5700,8.6003467e+27,1,1.0,-78.53293,458.8896667957306,305502,162547.64,-1.0,2.0,-78.53293,1456.0294,57,322.82535,True,423.42188,1.0,100,,,746.24725,0.4189424,287.81805,100.0,100.0,18622.502,80.6,746.2472380370583,9.359888,,9.359888
