VarNormIw,VarJ,VarDiscRet,VarVanillaIw,AvgDiscRet,MaxNormIw,MinVanillaIw,ESSRenyi,ESSClassic,AvgEpLen,Delta,AvgVanillaIw,MaxVanillaIw,eRenyi2,BatchSize,AvgRet,AvgNormIw,IterType,Bound,J,EpsThisIter,MinNormIw,VanillaAvgRet,VarRet
3.5044917e-18,7.462029,56.24431613027752,,-8.018500408262893,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.018500408262893,0.009999998,2,-13.212816,-8.0185,100,0.01,-8.018500408262893,56.24431613027752
5.7913013e-07,7.355399,55.02729272918884,0.022525676,-7.958808034861066,0.0056309816,0.40195176,196.38778485343738,195.49401682832823,200.0,0.2,0.9860997,1.1105418,1.0183933,200,-7.958808034861066,0.005,1,-11.620132,-7.9135714,100,0.0020380889,-7.958808034861066,55.02729272918884
3.5044917e-18,7.018455,49.75627469633216,,-8.508882422483651,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.508882422483651,0.009999998,2,-13.070884,-8.5088825,100,0.01,-8.508882422483651,49.75627469633216
1.5161471e-07,7.1391206,53.07579171629832,0.005864474,-8.069360161905905,0.007515243,0.92773545,197.36459253976855,198.8004018005375,200.0,0.2,0.98336303,1.4780424,1.013353,200,-8.069360161905905,0.005,1,-11.486038,-8.23875,100,0.0047171563,-8.069360161905905,53.07579171629832
3.5044917e-18,7.6160827,58.59061877240624,,-9.359894105423027,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-9.359894105423027,0.009999998,2,-14.31941,-9.359894,100,0.01,-9.359894105423027,58.59061877240624
6.558728e-07,7.527577,52.6838927086887,0.026570033,-8.270906146457062,0.0057374286,0.45646244,194.94780620599292,194.9120857547314,200.0,0.2,1.0063666,1.1547914,1.0259156,200,-8.270906146457062,0.005,1,-12.265223,-8.713163,100,0.0022678734,-8.270906146457062,52.6838927086887
3.5044917e-18,7.2349725,52.87356992443829,,-9.128190576994628,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-9.128190576994628,0.009999998,2,-13.989795,-9.128191,100,0.01,-9.128190576994628,52.87356992443829
1.470083e-06,7.2533846,51.504658365087685,0.059604835,-8.082754014752512,0.0060986797,0.081198305,188.50116147444055,188.9449587137003,200.0,0.2,1.0067922,1.2280205,1.0610014,200,-8.082754014752512,0.005,1,-11.990217,-8.4492445,100,0.00040325258,-8.082754014752512,51.504658365087685
3.5044917e-18,7.474486,56.432262843246924,,-7.8009089771265065,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.8009089771265065,0.009999998,2,-12.443815,-7.800909,100,0.01,-7.8009089771265065,56.432262843246924
5.738052e-07,7.2481885,50.445853631367434,0.023310432,-7.999259354406393,0.005627877,0.21641397,194.9725459133109,195.53447893757337,200.0,0.2,1.0077734,1.134325,1.0257854,200,-7.999259354406393,0.005,1,-11.305447,-7.806662,100,0.0010737233,-7.999259354406393,50.445853631367434
3.5044917e-18,6.8959365,48.03428238926104,,-6.599761229602304,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-6.599761229602304,0.009999998,2,-11.268913,-6.599761,100,0.01,-6.599761229602304,48.03428238926104
1.2372302e-06,6.8946066,44.22080083562207,0.048016075,-7.572629682453332,0.0092085665,0.41087067,189.95038732306662,190.6138288181753,200.0,0.2,0.9850041,1.8140951,1.0529065,200,-7.572629682453332,0.005,1,-10.44833,-6.9026365,100,0.0020856292,-7.572629682453332,44.22080083562207
3.5044917e-18,6.7961316,46.653943690981265,,-7.3760862186890135,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.3760862186890135,0.009999998,2,-12.042984,-7.376086,100,0.01,-7.3760862186890135,46.653943690981265
2.589124e-07,6.955548,51.03994901240677,0.010565215,-7.991228182537201,0.008300446,0.93948275,198.71891496155195,197.96007144280586,200.0,0.2,1.0100265,1.676734,1.0064467,200,-7.991228182537201,0.005,1,-11.1064825,-7.655582,100,0.004650783,-7.991228182537201,51.03994901240677
3.5044917e-18,6.657023,44.76359220393878,,-7.567383504346968,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.567383504346968,0.009999998,2,-12.275182,-7.567383,100,0.01,-7.567383504346968,44.76359220393878
7.7040715e-07,7.1115117,57.820473136776606,0.030305684,-8.263649301501733,0.008830602,0.7195039,194.5094482005992,194.04999879292916,200.0,0.2,0.99168074,1.7514277,1.0282277,200,-8.263649301501733,0.005,1,-11.304958,-7.822138,100,0.003627699,-8.263649301501733,57.820473136776606
3.5044917e-18,6.4803457,42.419073727989904,,-7.201439448230535,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.201439448230535,0.009999998,2,-11.783249,-7.20144,100,0.01,-7.201439448230535,42.419073727989904
5.178572e-07,6.834879,50.16785068397354,0.021305962,-8.759437047489545,0.005612129,0.37771344,194.71833462432042,195.96106552920708,200.0,0.2,1.0141813,1.1383431,1.0271246,200,-8.759437047489545,0.005,1,-11.271466,-7.90492,100,0.0018621596,-8.759437047489545,50.16785068397354
3.5044917e-18,6.4421754,41.92083702909972,,-7.36566304060219,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.36566304060219,0.009999998,2,-11.875932,-7.3656626,100,0.01,-7.36566304060219,41.92083702909972
5.610828e-07,6.526912,44.28991317425582,0.021315223,-6.87273606788253,0.008882846,0.87601304,192.46358244027877,195.63135052788235,200.0,0.2,0.974544,1.7313448,1.0391576,200,-6.87273606788253,0.005,1,-10.291914,-6.9756804,100,0.0044944766,-6.87273606788253,44.28991317425582
3.5044917e-18,7.2342224,52.86260189430811,,-8.362106371185236,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.362106371185236,0.009999998,2,-13.268597,-8.362106,100,0.01,-8.362106371185236,52.86260189430811
1.5515027e-06,7.2015333,46.54936422748251,0.05935246,-7.421237430829489,0.0063099395,0.23083049,190.30570686311108,188.36828755087546,200.0,0.2,0.97794205,1.234151,1.0509406,200,-7.421237430829489,0.005,1,-11.261533,-7.7048507,100,0.0011801849,-7.421237430829489,46.54936422748251
3.5044917e-18,6.243826,39.37915410398128,,-7.31127675494129,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.31127675494129,0.009999998,2,-11.881855,-7.3112764,100,0.01,-7.31127675494129,39.37915410398128
1.1684773e-06,7.0272937,56.67660421221611,0.0482414,-8.563771327248164,0.0059908414,0.09203187,189.32947960962315,191.11221849763575,200.0,0.2,1.015944,1.2172719,1.0563595,200,-8.563771327248164,0.005000001,1,-11.175003,-7.68972,100,0.00045293767,-8.563771327248164,56.67660421221611
3.5044917e-18,7.891663,62.907415652922495,,-8.764457710296384,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.764457710296384,0.009999998,2,-13.425992,-8.764457,100,0.01,-8.764457710296384,62.907415652922495
1.3824916e-06,7.740305,52.79325917102524,0.057208385,-7.359388746768125,0.011010501,0.8541448,186.78656539032121,189.56928529121294,200.0,0.2,1.0171115,2.2397816,1.0707408,200,-7.359388746768125,0.005,1,-11.19946,-7.7886605,100,0.004198875,-7.359388746768125,52.79325917102524
3.5044917e-18,7.315961,54.06392800974716,,-8.6409820239574,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.6409820239574,0.009999998,2,-13.404366,-8.640982,100,0.01,-8.6409820239574,54.06392800974716
1.3245833e-06,7.4067025,52.477230035216905,0.05101572,-8.308937911251306,0.0060212095,0.14268905,191.80853097387222,189.984338911504,200.0,0.2,0.9812561,1.1816697,1.0427065,200,-8.308937911251306,0.0049999994,1,-11.817441,-8.37805,100,0.00072707346,-8.308937911251306,52.477230035216905
3.5044917e-18,7.185807,52.15740627264598,,-8.276310939275861,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.276310939275861,0.009999998,2,-12.925721,-8.27631,100,0.01,-8.276310939275861,52.15740627264598
2.386688e-06,7.64221,58.03606136603055,0.09471274,-8.463636060991012,0.006485979,0.09375977,183.2160450502328,182.65002811965687,200.0,0.2,0.99603915,1.2920578,1.0916075,200,-8.463636060991012,0.005,1,-11.607113,-8.116319,100,0.00047066307,-8.463636060991012,58.03606136603055
3.5044917e-18,6.880748,47.82292619893811,,-7.683757559002006,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.683757559002006,0.009999998,2,-12.201438,-7.683758,100,0.01,-7.683757559002006,47.82292619893811
2.659947e-09,6.7795787,44.977985569127895,0.000105941544,-7.8489004642638465,0.005313097,0.9898294,199.95759432788975,199.97883961196754,200.0,0.2,0.99785364,1.0603386,1.0002121,200,-7.8489004642638465,0.005,1,-11.088942,-7.765606,100,0.004959793,-7.8489004642638465,44.977985569127895
3.5044917e-18,6.9180946,48.343468811371885,,-7.339714744346688,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.339714744346688,0.009999998,2,-11.971065,-7.3397145,100,0.01,-7.339714744346688,48.343468811371885
2.801011e-06,7.244364,51.33555176888277,0.1086423,-8.654248477919959,0.0067032673,0.047311552,180.9243273280861,179.94025336625631,200.0,0.2,0.9847185,1.3201662,1.1054345,200,-8.654248477919959,0.005,1,-11.142059,-7.698884,100,0.00024022882,-8.654248477919959,51.33555176888277
3.5044917e-18,6.139426,38.07328826428796,,-7.193713465299169,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.193713465299169,0.009999998,2,-11.81328,-7.193713,100,0.01,-7.193713465299169,38.07328826428796
2.5096057e-07,6.7437563,52.38016562428929,0.010263471,-7.737067785708444,0.0060855914,0.72054815,197.71580318992787,198.02211131791404,200.0,0.2,1.0111471,1.2306857,1.0115529,200,-7.737067785708444,0.005,1,-10.798883,-7.4289064,100,0.0035630232,-7.737067785708444,52.38016562428929
3.5044917e-18,7.5891128,58.176398764644645,,-7.35777847436307,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.35777847436307,0.009999998,2,-12.066673,-7.3577785,100,0.01,-7.35777847436307,58.176398764644645
5.7634065e-07,7.333653,51.4632702292934,0.023571962,-7.382445273399879,0.00979011,0.8885622,196.6782817547458,195.51520208118404,200.0,0.2,1.0111794,1.9799118,1.0168891,200,-7.382445273399879,0.005,1,-10.683869,-7.3261776,100,0.0043936917,-7.382445273399879,51.4632702292934
3.5044917e-18,7.2632327,53.28742181302582,,-7.7881687158709925,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.7881687158709925,0.009999998,2,-12.526945,-7.7881684,100,0.01,-7.7881687158709925,53.28742181302582
1.0981367e-07,7.1736393,51.28826902902622,0.0043971785,-8.096866015480485,0.0057527036,0.81511986,199.06849436648278,199.1296914084574,200.0,0.2,1.000527,1.1511471,1.0046793,200,-8.096866015480485,0.005,1,-11.285958,-7.927306,100,0.0040734527,-8.096866015480485,51.28826902902622
3.5044917e-18,6.530933,43.083927069088624,,-8.516393496684842,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.516393496684842,0.009999998,2,-13.138548,-8.516394,100,0.01,-8.516393496684842,43.083927069088624
1.3570162e-06,6.865578,49.71671310871352,0.053228233,-7.7430541861182425,0.012155841,0.8404877,190.9562760488574,189.75164501587,200.0,0.2,0.99025834,2.4074845,1.0473602,200,-7.7430541861182425,0.005,1,-11.352722,-8.000479,100,0.00424378,-7.7430541861182425,49.71671310871352
3.5044917e-18,7.084265,50.693757864448976,,-7.246933070535916,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.246933070535916,0.009999998,2,-11.916153,-7.2469325,100,0.01,-7.246933070535916,50.693757864448976
3.652366e-06,7.2941694,52.30458694049139,0.14987776,-8.757938784532548,0.0069233845,0.047992695,174.163869512798,174.6169423661639,200.0,0.2,1.0128647,1.4024904,1.1483438,200,-8.757938784532548,0.005,1,-11.147444,-7.604403,100,0.00023691563,-8.757938784532548,52.30458694049139
3.5044917e-18,6.514431,42.866473911158565,,-7.585084476631336,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.585084476631336,0.009999998,2,-12.296812,-7.585084,100,0.01,-7.585084476631336,42.866473911158565
9.243041e-08,6.976959,55.165586886154664,0.0036993385,-7.785174902390647,0.0063788216,0.9530201,198.99456671290875,199.2669275736448,200.0,0.2,1.000287,1.2761304,1.0050526,200,-7.785174902390647,0.005,1,-11.060225,-7.66461,100,0.004763733,-7.785174902390647,55.165586886154664
3.5044917e-18,7.905438,63.12722193053798,,-8.419905699600168,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.419905699600168,0.009999998,2,-13.081154,-8.419906,100,0.01,-8.419905699600168,63.12722193053798
1.7048285e-07,7.618692,52.85424530334844,0.0068600657,-8.052549238603543,0.0053004236,0.5605894,198.66270001596197,198.65211653093957,200.0,0.2,1.0029836,1.0632476,1.0067315,200,-8.052549238603543,0.0049999994,1,-11.565559,-8.215788,100,0.002794609,-8.052549238603543,52.85424530334844
3.5044917e-18,7.0990224,50.90517291169707,,-7.527392047068678,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.527392047068678,0.009999998,2,-11.953989,-7.527392,100,0.01,-7.527392047068678,50.90517291169707
1.536758e-06,7.0266395,47.56182648736447,0.06299395,-8.358626467101304,0.01332385,0.8533211,186.66798105105727,188.47242272402386,200.0,0.2,1.0123173,2.697593,1.071421,200,-8.358626467101304,0.005,1,-11.172837,-7.679236,100,0.0042146915,-8.358626467101304,47.56182648736447
3.5044917e-18,6.771125,46.3112477029695,,-7.1338269575319115,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.1338269575319115,0.009999998,2,-11.804918,-7.1338267,100,0.01,-7.1338269575319115,46.3112477029695
1.0487386e-06,7.011285,50.166391505278824,0.04108894,-6.909478072909654,0.005897074,0.28696105,192.9743606318509,191.98650936186633,200.0,0.2,0.9896892,1.1672541,1.0364071,200,-6.909478072909654,0.005,1,-10.274877,-6.9123282,100,0.0014497534,-6.909478072909654,50.166391505278824
3.5044917e-18,6.7367883,45.84274687110654,,-7.228833680339851,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.228833680339851,0.009999998,2,-11.933775,-7.228833,100,0.01,-7.228833680339851,45.84274687110654
3.7050435e-07,7.2151575,57.46422575665545,0.015110828,-7.8161237531460355,0.006160916,0.6267635,196.95456309567217,197.09363144450364,200.0,0.2,1.0097585,1.2442074,1.0154626,200,-7.8161237531460355,0.005,1,-10.863603,-7.470295,100,0.003103532,-7.8161237531460355,57.46422575665545
3.5044917e-18,7.1303234,51.35506595784212,,-8.570543323992815,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.570543323992815,0.009999998,2,-13.325892,-8.570543,100,0.01,-8.570543323992815,51.35506595784212
1.4893872e-06,7.2192044,50.27320988708545,0.056834493,-9.0330950843582,0.006401775,0.19625461,189.31465299342818,188.8079037346011,200.0,0.2,0.9767248,1.2505544,1.0564423,200,-9.0330950843582,0.005,1,-12.097657,-8.640815,100,0.0010046567,-9.0330950843582,50.27320988708545
3.5044917e-18,6.551856,43.36042105114733,,-6.447906765501475,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-6.447906765501475,0.009999998,2,-11.121637,-6.4479065,100,0.01,-6.447906765501475,43.36042105114733
1.8798893e-06,7.32841,60.61726713537447,0.07962288,-8.50674744782817,0.016592659,0.86132824,190.22869555614164,186.07773884243588,200.0,0.2,1.0290177,3.4148276,1.0513661,200,-8.50674744782817,0.005,1,-10.7671585,-7.321455,100,0.0041851965,-8.50674744782817,60.61726713537447
3.5044917e-18,7.0281653,49.8940498404128,,-7.697093519535526,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.697093519535526,0.009999998,2,-12.381248,-7.6970935,100,0.01,-7.697093519535526,49.8940498404128
9.080063e-07,7.089619,47.24953460153159,0.038011983,-6.458388443077281,0.009280966,0.7291759,193.1989368379924,193.02437627963218,200.0,0.2,1.0230241,1.8989302,1.0352024,200,-6.458388443077281,0.005,1,-10.331962,-6.9619694,100,0.003563826,-6.458388443077281,47.24953460153159
3.5044917e-18,7.2016215,52.38722134883606,,-8.72255592698465,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.72255592698465,0.009999998,2,-13.294716,-8.722555,100,0.01,-8.72255592698465,52.38722134883606
1.0163982e-06,7.119483,49.87320772882558,0.041755714,-8.484959853936072,0.011495382,0.8410509,192.44479513903346,192.22402572491853,200.0,0.2,1.0134352,2.329965,1.0392591,200,-8.484959853936072,0.005,1,-11.935975,-8.4758625,100,0.004149505,-8.484959853936072,49.87320772882558
3.5044917e-18,7.004104,49.55300606161884,,-7.727750044616699,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.727750044616699,0.009999998,2,-12.529233,-7.7277493,100,0.01,-7.727750044616699,49.55300606161884
5.2015547e-08,7.019254,50.06172978741961,0.0020853162,-7.932656647708966,0.0051806043,0.7830645,199.52918521260045,199.58682528860356,200.0,0.2,1.0011275,1.037289,1.0023596,200,-7.932656647708966,0.0049999994,1,-11.221888,-7.8227234,100,0.003910913,-7.932656647708966,50.06172978741961
3.5044917e-18,7.510997,56.98492947604148,,-8.843332849493942,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.843332849493942,0.009999998,2,-13.619613,-8.843332,100,0.01,-8.843332849493942,56.98492947604148
1.8497518e-08,7.5475864,56.12710800591457,0.00073937036,-7.088263528437413,0.0056655677,0.98151016,199.85538456626924,199.85285011074524,200.0,0.2,0.9996415,1.1327074,1.0007236,200,-7.088263528437413,0.005,1,-11.341889,-7.963328,100,0.004909311,-7.088263528437413,56.12710800591457
3.5044917e-18,7.092915,50.81761719552141,,-8.476552765460523,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.476552765460523,0.009999998,2,-13.144646,-8.476553,100,0.01,-8.476552765460523,50.81761719552141
5.1714824e-07,6.7126265,42.994144802321344,0.020321693,-8.246719707370307,0.009053715,0.9028244,194.79536068607212,195.9665261733077,200.0,0.2,0.991157,1.7947304,1.0267185,200,-8.246719707370307,0.005,1,-11.605036,-8.260389,100,0.0045543965,-8.246719707370307,42.994144802321344
3.5044917e-18,7.3982515,55.28700096894417,,-7.700221344369364,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.700221344369364,0.009999998,2,-12.367493,-7.7002215,100,0.01,-7.700221344369364,55.28700096894417
2.7394074e-06,6.9677496,42.36724743953061,0.11330274,-7.967552741430162,0.018252706,0.845674,183.45370972588475,180.33803236412538,200.0,0.2,1.0168617,3.7120957,1.0901933,200,-7.967552741430162,0.005,1,-10.992921,-7.4876637,100,0.0041582547,-7.967552741430162,42.36724743953061
3.5044917e-18,6.9707003,49.08147605107356,,-8.32740850614034,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.32740850614034,0.009999998,2,-12.84153,-8.327409,100,0.01,-8.32740850614034,49.08147605107356
6.460654e-07,7.223645,56.567575955312826,0.02504681,-7.583183598837229,0.0057723997,0.3313908,195.12542785267098,194.98623516548113,200.0,0.2,0.9844824,1.1365652,1.0249817,200,-7.583183598837229,0.005,1,-11.23716,-7.870269,100,0.0016830711,-7.583183598837229,56.567575955312826
3.5044917e-18,6.7495704,46.01686989017346,,-7.12935185363543,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.12935185363543,0.009999998,2,-11.705822,-7.129352,100,0.01,-7.12935185363543,46.01686989017346
8.565675e-07,7.181545,55.49191854640609,0.034221403,-9.146887378407573,0.012063511,0.883752,192.45254362847697,193.40650218738614,200.0,0.2,0.9993972,2.4112477,1.0392172,200,-9.146887378407573,0.005,1,-11.436892,-8.01981,100,0.004421425,-9.146887378407573,55.49191854640609
3.5044917e-18,7.3668637,54.81886840021142,,-8.760486506987501,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.760486506987501,0.009999998,2,-13.460272,-8.760487,100,0.01,-8.760486506987501,54.81886840021142
9.663307e-07,7.399148,54.63249786623118,0.03830062,-8.356226187787364,0.011510425,0.8686498,191.1139807013475,192.5929057301759,200.0,0.2,0.9954284,2.291561,1.0464959,200,-8.356226187787364,0.005,1,-11.906205,-8.3852005,100,0.0043631955,-8.356226187787364,54.63249786623118
3.5044917e-18,6.8828125,47.851622147639624,,-7.074335794377571,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-7.074335794377571,0.009999998,2,-11.570919,-7.0743356,100,0.01,-7.074335794377571,47.851622147639624
3.2703902e-06,7.1142087,53.83527204305885,0.13062184,-7.983599847225913,0.006852465,0.07342448,177.10235480712643,176.9658607727783,200.0,0.2,0.99925905,1.3694775,1.1292905,200,-7.983599847225913,0.005,1,-10.586399,-7.0728903,100,0.00036739462,-7.983599847225913,53.83527204305885
3.5044917e-18,6.9307823,48.52095692056502,,-8.051244492714304,0.01,1.0,200.0,100.0,200.0,0.2,1.0,1.0,1.0,200,-8.051244492714304,0.009999998,2,-12.792404,-8.051245,100,0.01,-8.051244492714304,48.52095692056502
