IterType,MinNormIw,MaxVanillaIw,AvgVanillaIw,ESSRenyi,AvgNormIw,BatchSize,eRenyi2,VarNormIw,Bound,VanillaAvgRet,MaxNormIw,MinVanillaIw,VarVanillaIw,Delta,AvgDiscRet,J,VarDiscRet,AvgEpLen,ESSClassic,VarJ,VarRet,AvgRet,EpsThisIter
1,0.008638929,1.0537958,0.9962117,99.86469005737399,0.01,100,1.0013549,1.1179891e-07,4125.504,4990.9064430468825,0.010578031,0.86062014,0.0011095349,0.25,4990.9064430468825,4992.1157,7919.042105107222,499.12,99.88946220757225,76.59694,7919.042105107222,4990.9064430468825,100
1,0.0068361796,1.1119207,1.0230776,99.362882290762,0.01,100,1.006412,4.570033e-07,4117.369,4979.834282344522,0.01086839,0.6993942,0.0047833985,0.25,4979.834282344522,4986.1665,40030.89385299041,498.01,99.54958520684555,136.52827,40030.89385299041,4979.834282344522,100
1,0.008788373,1.0290954,0.99778014,99.95060024397236,0.01,100,1.0004942,5.4652602e-08,4130.311,4996.101651769343,0.010313849,0.8768864,0.00054410263,0.25,4996.101651769343,4996.5503,1367.741974274881,499.64,99.94592770586355,32.378994,1367.741974274881,4996.101651769343,100
1,0.009982695,1.0006875,1.000017,99.99998807907247,0.010000002,100,1.0000001,9.631904e-12,4133.817,4999.841852329019,0.010006703,0.99828655,9.632103e-08,0.25,4999.841852329019,4999.8423,0.032279234377763005,500.0,99.99998474147345,0.17866337,0.032279234377763005,4999.841852329019,100
1,0.0098907715,1.0058534,1.0001347,99.99885560391688,0.01,100,1.0000114,9.756203e-10,4132.908,4998.92876249188,0.01005718,0.9892103,9.758837e-06,0.25,4998.92876249188,4998.9385,81.03312196477893,499.92,99.99904646090629,8.85991,81.03312196477893,4998.92876249188,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.819,4999.844263396392,0.01,1.0,,0.25,4999.844263396392,4999.844,0.039881891287663625,500.0,100.0,0.1987202,0.039881891287663625,4999.844263396392,100
1,0.002181582,1.1860673,1.0227728,97.27896094859827,0.01,100,1.0279715,2.8244767e-06,4106.779,4944.263767596258,0.011596587,0.22312628,0.02954584,0.25,4944.263767596258,4984.8325,181662.24643333556,494.46,97.27983525779634,107.99956,181662.24643333556,4944.263767596258,100
1,0.0073700217,1.3233215,1.0221771,99.09883068783756,0.009999999,100,1.0090936,1.1392675e-06,4084.1245,4945.61564245782,0.012946108,0.7533467,0.01190359,0.25,4945.61564245782,4954.0786,251319.64228244228,494.6,98.88472709407884,422.6468,251319.64228244228,4945.61564245782,100
1,0.009684314,1.0105288,0.9995393,99.99407564930944,0.01,100,1.0000592,6.7079062e-09,4132.372,4998.375072085181,0.010109945,0.9679853,6.701728e-05,0.25,4998.375072085181,4998.423,224.82347538145999,499.86,99.99335206623556,14.452609,224.82347538145999,4998.375072085181,100
1,0.009995764,1.0013663,1.0000582,99.99998807907247,0.01,100,1.0000001,1.5067133e-11,4133.843,4999.867732385491,0.01001308,0.99963456,1.5068896e-07,0.25,4999.867732385491,4999.868,0.01570090282510587,500.0,100.00001144342751,0.12466654,0.01570090282510587,4999.867732385491,100
1,0.004362709,1.6536697,1.004266,97.3507611214719,0.01,100,1.0272133,4.3610016e-06,4005.5674,4855.70396267722,0.016466452,0.43813202,0.043982886,0.25,4855.70396267722,4883.2974,636285.3869046902,485.63,95.86129758048735,678.492,636285.3869046902,4855.70396267722,100
1,0.0054817875,1.1194873,1.0011458,98.88441287686341,0.01,100,1.0112817,1.1641849e-06,4114.89,4974.22094047009,0.0111820595,0.5488069,0.011668545,0.25,4974.22094047009,4985.787,65537.33045478817,497.45,98.86058122605189,140.27554,65537.33045478817,4974.22094047009,100
1,0.005846745,1.1284497,1.0031068,99.23147316591228,0.01,100,1.0077448,7.3940697e-07,4115.1396,4976.939553072673,0.011249546,0.586491,0.0074400855,0.25,4976.939553072673,4984.512,52508.92040623247,497.72,99.273291515844,153.16997,52508.92040623247,4976.939553072673,100
1,0.0070295166,1.4090202,1.0065109,98.85905497687682,0.01,100,1.0115411,1.2115534e-06,4089.25,4949.928787856929,0.013999056,0.7075285,0.012273813,0.25,4949.928787856929,4960.2583,248985.80466206497,495.02,98.8147792219286,394.51953,248985.80466206497,4949.928787856929,100
1,0.009966969,1.0006782,0.99999344,99.99998807907247,0.01,100,1.0000001,3.607618e-11,4133.778,4999.80282815971,0.010006848,0.9966903,3.607583e-07,0.25,4999.80282815971,4999.803,0.09807230310659151,500.0,99.99996566750818,0.31102046,0.09807230310659151,4999.80282815971,100
1,0.0077944607,1.3455528,1.0012813,99.10704971261866,0.01,100,1.00901,8.2776546e-07,4088.1235,4949.8175651195725,0.01343831,0.78044474,0.008298881,0.25,4949.8175651195725,4958.0415,249981.6191732993,495.01,99.1871776505195,416.37033,249981.6191732993,4949.8175651195725,100
1,0.0051926505,1.1190841,0.9760355,99.09767170427844,0.01,100,1.0091054,1.6742674e-06,4118.9756,4979.426194251398,0.011465609,0.5068211,0.015949827,0.25,4979.426194251398,4988.9346,32263.494564997836,497.98,98.36951020183162,93.84964,32263.494564997836,4979.426194251398,100
1,0.0028044663,1.1480529,1.0077096,98.60541286613334,0.010000002,100,1.0141431,1.4885053e-06,4119.616,4971.005869782517,0.011392697,0.28260875,0.015115451,0.25,4971.005869782517,4991.744,83006.43353484395,497.13,98.54774022162252,80.98333,83006.43353484395,4971.005869782517,100
1,0.009928426,1.0028485,0.9999706,99.99983310727316,0.010000003,100,1.0000017,2.614426e-10,4133.7915,4999.816602933272,0.0100287795,0.9928134,2.6142657e-06,0.25,4999.816602933272,4999.8174,0.05901265852171682,500.0,99.99969481595303,0.24078092,0.05901265852171682,4999.816602933272,100
1,0.0095698135,1.0120251,0.9995621,99.99400413226145,0.010000002,100,1.00006,8.6508125e-09,4132.5596,4998.558461020663,0.010124685,0.9565623,8.6432425e-05,0.25,4998.558461020663,4998.611,146.1585052107434,499.89,99.99143280310442,11.524746,146.1585052107434,4998.558461020663,100
1,0.009982862,1.0007817,1.000005,99.99998807907247,0.01,100,1.0000001,1.6072237e-11,4133.8403,4999.8646242078285,0.010007766,0.9982912,1.6072674e-07,0.25,4999.8646242078285,4999.8657,0.024339132303939675,500.0,99.99999618532205,0.15514284,0.024339132303939675,4999.8646242078285,100
1,0.009966097,1.0019699,1.0001093,99.99996423722592,0.01,100,1.0000004,6.61462e-11,4133.7656,4999.790650877478,0.010018604,0.99671865,6.6159953e-07,0.25,4999.790650877478,4999.791,0.05174632726862765,500.0,99.99991227161189,0.22605291,0.05174632726862765,4999.790650877478,100
1,0.009968893,1.0021443,1.0000979,99.99990463265931,0.01,100,1.000001,1.1151946e-10,4133.7974,4999.822484180301,0.010020463,0.99698687,1.1154111e-06,0.25,4999.822484180301,4999.823,0.03874936558895762,500.0,99.99987412743013,0.19566812,0.03874936558895762,4999.822484180301,100
1,0.009994582,1.0008216,0.99999887,100.0,0.01,100,1.0,6.5194187e-12,4133.834,4999.859122521471,0.010008227,0.99945706,6.519571e-08,0.25,4999.859122521471,4999.8594,0.02286227980642052,500.0,100.0,0.15043092,0.02286227980642052,4999.859122521471,100
1,0.0035733911,1.2028288,0.98521566,98.01864322491147,0.01,100,1.0202141,2.9783885e-06,4110.2534,4958.247920950633,0.012208786,0.3520561,0.028909726,0.25,4958.247920950633,4984.988,173084.27032577834,495.85,97.13584778616178,148.89949,173084.27032577834,4958.247920950633,100
1,0.009971252,1.0012527,0.99996096,99.99995231630692,0.01,100,1.0000005,8.163852e-11,4133.7974,4999.822386282515,0.010012917,0.9970862,8.163245e-07,0.25,4999.822386282515,4999.8228,0.06843995984511737,500.0,99.99991225859323,0.25986677,0.06843995984511737,4999.822386282515,100
1,0.009960803,1.0010048,0.9998618,99.99976158198933,0.01,100,1.0000024,8.571705e-11,4133.7925,4999.817884505361,0.010011432,0.9959426,8.569394e-07,0.25,4999.817884505361,4999.819,0.05788785162294677,500.0,99.99991224988965,0.23901325,0.05788785162294677,4999.817884505361,100
1,0.002561963,1.1540736,1.0152253,98.57805469345834,0.01,100,1.0144246,1.8324785e-06,4119.6743,4968.9447437017325,0.01136766,0.26009697,0.018887034,0.25,4968.9447437017325,4991.9233,95478.45468207635,496.92,98.21818642139304,79.36332,95478.45468207635,4968.9447437017325,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.836,4999.860904893452,0.01,1.0,,0.25,4999.860904893452,4999.8613,0.019886515686777365,500.0,100.0,0.14031845,0.019886515686777365,4999.860904893452,100
1,0.004270932,1.2238418,0.98308694,97.7460950713461,0.01,100,1.0230588,2.9342073e-06,4098.581,4949.961961258252,0.012448968,0.41986975,0.028357936,0.25,4949.961961258252,4974.534,248989.1347992953,495.02,97.17714562544455,253.27754,248989.1347992953,4949.961961258252,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8257,4999.850798049039,0.01,1.0,,0.25,4999.850798049039,4999.851,0.0221325690244325,500.0,100.0,0.14801571,0.0221325690244325,4999.850798049039,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.827,4999.85289808938,0.01,1.0,,0.25,4999.85289808938,4999.8525,0.021902700821047647,500.0,100.0,0.14727686,0.021902700821047647,4999.85289808938,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.815,4999.840190330486,0.01,1.0,,0.25,4999.840190330486,4999.8403,0.034822044418078214,500.0,100.0,0.1856773,0.034822044418078214,4999.840190330486,100
1,0.0099895755,1.0003579,0.99997324,99.99980926550052,0.010000002,100,1.0000019,7.565809e-12,4133.8047,4999.829852539594,0.010003846,0.99893075,7.565423e-08,0.25,4999.829852539594,4999.8306,0.0424220497055461,500.0,99.99998474080405,0.20485203,0.0424220497055461,4999.829852539594,100
1,0.009487972,1.0065923,0.9993624,99.99579208915145,0.01,100,1.0000421,6.599958e-09,4133.2607,4999.2729704052,0.010072345,0.9481922,6.591557e-05,0.25,4999.2729704052,4999.304,35.90662266210994,499.95,99.99346157520505,5.659945,35.90662266210994,4999.2729704052,100
1,0.009975799,1.0022957,1.0002197,99.99994039539075,0.01,100,1.0000006,7.2262606e-11,4133.8125,4999.837441782219,0.010020755,0.9977991,7.2294046e-07,0.25,4999.837441782219,4999.838,0.030267930694222595,500.0,99.99992372285845,0.1729532,0.030267930694222595,4999.837441782219,100
1,0.0034944715,1.2736071,1.0148886,97.53748491057503,0.01,100,1.0252469,2.3108894e-06,4105.498,4949.8546624787305,0.01254923,0.35464996,0.023802139,0.25,4949.8546624787305,4982.387,249985.33935988627,495.01,97.76341068068407,175.00197,249985.33935988627,4949.8546624787305,100
1,0.009998249,1.0002115,1.0000095,100.0,0.01,100,1.0,5.1962146e-13,4133.8477,4999.872938088285,0.01000202,0.9998344,5.19666e-09,0.25,4999.872938088285,4999.873,0.017895166245124876,500.0,100.0,0.13309959,0.017895166245124876,4999.872938088285,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.827,4999.85260808745,0.01,1.0,,0.25,4999.85260808745,4999.8525,0.030572882032357897,500.0,100.0,0.1739692,0.030572882032357897,4999.85260808745,100
1,0.009998174,1.0000839,1.0000036,100.0,0.01,100,1.0,1.4746544e-13,4133.821,4999.846042237222,0.0100008035,0.99982107,1.4746301e-09,0.25,4999.846042237222,4999.846,0.035365126667601866,500.0,99.99999237063327,0.18708819,0.035365126667601866,4999.846042237222,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.7905,4999.816213831211,0.01,1.0,,0.25,4999.816213831211,4999.816,0.027678143622807537,500.0,100.0,0.16556661,0.027678143622807537,4999.816213831211,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8257,4999.851433121939,0.01,1.0,,0.25,4999.851433121939,4999.851,0.022537980464199858,500.0,100.0,0.14937891,0.022537980464199858,4999.851433121939,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8584,4999.883876426041,0.01,1.0,,0.25,4999.883876426041,4999.884,0.018342814010505717,500.0,100.0,0.1347503,0.018342814010505717,4999.883876426041,100
1,0.005515306,1.3010997,1.0008756,98.7558698268766,0.01,100,1.012598,1.6485488e-06,4089.7188,4949.856987823086,0.012999614,0.5520135,0.016514372,0.25,4949.856987823086,4961.182,249985.5793677164,495.01,98.3941459118226,385.76025,249985.5793677164,4949.856987823086,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8423,4999.867380335242,0.01,1.0,,0.25,4999.867380335242,4999.8677,0.04942091793174978,500.0,100.0,0.22119732,0.04942091793174978,4999.867380335242,100
1,0.00999729,1.000099,1.0000087,100.0,0.01,100,1.0,4.2974362e-13,4133.846,4999.871000347744,0.010000902,0.9997376,4.2973842e-09,0.25,4999.871000347744,4999.8716,0.014622168593034824,500.0,99.9999847413454,0.12030639,0.014622168593034824,4999.871000347744,100
1,0.0033355393,1.1457475,0.996032,98.6653270733772,0.009999999,100,1.0135273,1.8750882e-06,4118.5337,4971.459676810045,0.011503119,0.3322304,0.018602373,0.25,4971.459676810045,4990.397,80736.79605445036,497.17,98.17750199113549,94.943146,80736.79605445036,4971.459676810045,100
1,0.00999618,1.0001779,0.99999356,100.0,0.01,100,1.0,1.2046607e-12,4133.8247,4999.849304398919,0.010001843,0.9996116,1.2046473e-08,0.25,4999.849304398919,4999.85,0.023771803461712718,500.0,100.0000152588886,0.15339436,0.023771803461712718,4999.849304398919,100
1,0.004918283,1.3353415,0.97817695,97.92021015132993,0.009999999,100,1.0212396,2.8218242e-06,4094.4756,4949.859048656532,0.013651328,0.4810951,0.027000064,0.25,4949.859048656532,4969.6494,249985.78475980335,495.01,97.28233472112774,301.79803,249985.78475980335,4949.859048656532,100
1,0.009996628,1.000568,1.00001,100.0,0.01,100,1.0,1.6009427e-12,4133.827,4999.851834543516,0.01000558,0.99967283,1.6009148e-08,0.25,4999.851834543516,4999.8525,0.017729491050706994,500.0,99.99999618534098,0.1325152,0.017729491050706994,4999.851834543516,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8315,4999.856783056805,0.01,1.0,,0.25,4999.856783056805,4999.857,0.016373778476504206,500.0,100.0,0.1273527,0.016373778476504206,4999.856783056805,100
1,0.009998665,1.0000494,1.0000018,100.0,0.01,100,1.0,1.4679222e-13,4133.847,4999.872085168339,0.010000475,0.9998684,1.4680627e-09,0.25,4999.872085168339,4999.8726,0.018465929300110585,500.0,99.99998474124062,0.13521364,0.018465929300110585,4999.872085168339,100
1,0.009996113,1.0013252,1.0000457,100.0,0.01,100,1.0,1.0614995e-11,4133.828,4999.852665496188,0.010012795,0.999657,1.0615882e-07,0.25,4999.852665496188,4999.8535,0.023574205903108214,500.0,99.99998474190998,0.15273966,0.023574205903108214,4999.852665496188,100
1,0.009966933,1.0023565,1.0000492,99.99994039539075,0.01,100,1.0000006,1.08097316e-10,4133.819,4999.843676934731,0.010023071,0.9967424,1.0810792e-06,0.25,4999.843676934731,4999.844,0.027745862375279335,500.0,99.9999008228329,0.16556069,0.027745862375279335,4999.843676934731,100
1,0.009982896,1.0014334,1.0000865,99.99997615814777,0.01,100,1.0000002,3.5972145e-11,4133.832,4999.856921779575,0.010013468,0.99837595,3.597838e-07,0.25,4999.856921779575,4999.8574,0.01916565044782326,500.0,99.99994659887979,0.13768455,0.01916565044782326,4999.856921779575,100
1,0.00995562,1.0025451,0.99998534,99.99982118638542,0.009999999,100,1.0000018,1.8859365e-10,4133.824,4999.849281829087,0.010025598,0.9955475,1.8858804e-06,0.25,4999.849281829087,4999.85,0.030683217392186837,500.0,99.99981689210047,0.17402534,0.030683217392186837,4999.849281829087,100
1,0.009981182,1.001875,1.0000985,99.99997615814777,0.01,100,1.0000002,4.8313933e-11,4133.8457,4999.8708816011795,0.010017764,0.99821657,4.8323994e-07,0.25,4999.8708816011795,4999.871,0.019037869032564478,500.0,99.99993897088278,0.13720022,0.019037869032564478,4999.8708816011795,100
1,0.0099727465,1.0008987,1.0000503,99.99998807907247,0.01,100,1.0000001,1.9845526e-11,4133.8154,4999.839919243876,0.010008484,0.9973248,1.9847286e-07,0.25,4999.839919243876,4999.841,0.04362971291273796,500.0,99.99998474197982,0.20757268,0.04362971291273796,4999.839919243876,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8213,4999.846705874306,0.01,1.0,,0.25,4999.846705874306,4999.8467,0.0244935255077347,500.0,100.0,0.15571389,0.0244935255077347,4999.846705874306,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.818,4999.843203805024,0.01,1.0,,0.25,4999.843203805024,4999.8433,0.02275627714250831,500.0,100.0,0.15011409,0.02275627714250831,4999.843203805024,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.7993,4999.825095227416,0.01,1.0,,0.25,4999.825095227416,4999.8247,0.043282284930349746,500.0,100.0,0.20699653,0.043282284930349746,4999.825095227416,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8276,4999.85336733177,0.01,1.0,,0.25,4999.85336733177,4999.853,0.023077056461690823,500.0,100.0,0.15115917,0.023077056461690823,4999.85336733177,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.854,4999.879590836458,0.01,1.0,,0.25,4999.879590836458,4999.8794,0.016844894503419677,500.0,100.0,0.12913674,0.016844894503419677,4999.879590836458,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8457,4999.871367809209,0.01,1.0,,0.25,4999.871367809209,4999.871,0.018799381422952517,500.0,100.0,0.13643616,0.018799381422952517,4999.871367809209,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.829,4999.854405661579,0.01,1.0,,0.25,4999.854405661579,4999.8545,0.021578600981356773,500.0,100.0,0.1461637,0.021578600981356773,4999.854405661579,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.822,4999.847255596701,0.01,1.0,,0.25,4999.847255596701,4999.847,0.02142509080515748,500.0,100.0,0.14565068,0.02142509080515748,4999.847255596701,100
1,0.004329865,1.2626781,0.9907349,98.14913140570305,0.01,100,1.0188577,2.3718349e-06,4093.1392,4949.85692923418,0.012744864,0.4289748,0.023280876,0.25,4949.85692923418,4967.292,249985.57678738568,495.01,97.70574769161561,325.2161,249985.57678738568,4949.85692923418,100
1,0.009983369,1.001035,0.9999027,99.99998807907247,0.01,100,1.0000001,2.393532e-11,4133.8413,4999.866131850527,0.010011324,0.99823976,2.3931113e-07,0.25,4999.866131850527,4999.8667,0.020070824262903724,500.0,99.99996184932716,0.1408893,0.020070824262903724,4999.866131850527,100
1,0.009998999,1.0000274,1.0000019,100.0,0.010000002,100,1.0,4.9528598e-14,4133.8213,4999.846255736556,0.010000255,0.9999018,4.952127e-10,0.25,4999.846255736556,4999.8467,0.028409957306021888,500.0,99.99998092655278,0.16771309,0.028409957306021888,4999.846255736556,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.7925,4999.816930327701,0.01,1.0,,0.25,4999.816930327701,4999.8174,0.03820036838773919,500.0,100.0,0.19443819,0.03820036838773919,4999.816930327701,100
1,0.009986127,1.0039442,1.0000165,99.99994039539075,0.010000002,100,1.0000006,1.0104741e-10,4133.8613,4999.88657387995,0.010039277,0.9986291,1.0104981e-06,0.25,4999.88657387995,4999.8867,0.015888405683399127,500.0,99.99988556105743,0.12534107,0.015888405683399127,4999.88657387995,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8154,4999.840914578875,0.01,1.0,,0.25,4999.840914578875,4999.841,0.02362867396969917,500.0,100.0,0.15292998,0.02362867396969917,4999.840914578875,100
1,0.0031402092,1.184505,0.9717572,97.47872833178666,0.010000002,100,1.0258648,4.286886e-06,4107.0186,4949.873511882057,0.01218931,0.3051521,0.04048158,0.25,4949.873511882057,4984.1724,249987.2524251262,495.01,95.92873966523133,157.33151,249987.2524251262,4949.873511882057,100
1,0.009995414,1.0002681,1.0000087,100.0,0.01,100,1.0,2.535536e-12,4133.8257,4999.850540899034,0.010002594,0.9995501,2.5355833e-08,0.25,4999.850540899034,4999.851,0.02772477113104842,500.0,100.0000038146642,0.16563219,0.02772477113104842,4999.850540899034,100
1,0.009980811,1.0020001,0.99996275,99.99998807907247,0.01,100,1.0000001,3.490879e-11,4133.7983,4999.823261154066,0.010020374,0.9980439,3.4906103e-07,0.25,4999.823261154066,4999.8237,0.02857555923425699,500.0,99.99995422194415,0.16810872,0.02857555923425699,4999.823261154066,100
1,0.009998863,1.0000705,1.0000007,100.0,0.010000002,100,1.0,8.703786e-14,4133.84,4999.864905362308,0.010000697,0.99988705,8.7024815e-10,0.25,4999.864905362308,4999.865,0.02005011941481419,500.0,99.99998092653095,0.14086686,0.02005011941481419,4999.864905362308,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8354,4999.861170345806,0.01,1.0,,0.25,4999.861170345806,4999.861,0.025275025853028692,500.0,100.0,0.15818456,0.025275025853028692,4999.861170345806,100
1,0.009998623,1.0000238,0.99999565,100.0,0.01,100,1.0,8.568382e-14,4133.7974,4999.822438075164,0.010000282,0.999858,8.5648605e-10,0.25,4999.822438075164,4999.8228,0.050070104579086554,500.0,100.00000762942814,0.22263199,0.050070104579086554,4999.822438075164,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8286,4999.853756476913,0.01,1.0,,0.25,4999.853756476913,4999.854,0.027634354800021976,500.0,100.0,0.1654312,0.027634354800021976,4999.853756476913,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8506,4999.876217748993,0.01,1.0,,0.25,4999.876217748993,4999.876,0.01645222846256968,500.0,100.0,0.12761007,0.01645222846256968,4999.876217748993,100
1,0.009948231,1.0010295,0.99997544,99.99996423722592,0.01,100,1.0000004,7.856524e-11,4133.8154,4999.840301843736,0.0100105405,0.99479866,7.8561294e-07,0.25,4999.840301843736,4999.841,0.028073323943884242,500.0,99.99995040773568,0.16648225,0.028073323943884242,4999.840301843736,100
1,0.0099970605,1.0004106,0.99999297,100.0,0.010000002,100,1.0,2.112641e-12,4133.827,4999.852371175047,0.010004176,0.99969906,2.112606e-08,0.25,4999.852371175047,4999.8525,0.01931834311597345,500.0,99.99998855582886,0.13829799,0.01931834311597345,4999.852371175047,100
1,0.00997098,1.0010138,1.000072,99.99996423722592,0.01,100,1.0000004,4.297667e-11,4133.829,4999.85406191717,0.010009417,0.99716973,4.2983035e-07,0.25,4999.85406191717,4999.8545,0.027216918035296307,500.0,99.99995041252157,0.16394387,0.027216918035296307,4999.85406191717,100
1,0.009998895,1.0000309,0.99999785,100.0,0.01,100,1.0,5.0837352e-14,4133.813,4999.837985187295,0.01000033,0.99988735,5.0836985e-10,0.25,4999.837985187295,4999.8384,0.027634731286839357,500.0,100.00001144411722,0.16539511,0.027634731286839357,4999.837985187295,100
1,0.009976723,1.0012388,1.0000132,99.99997615814777,0.010000002,100,1.0000002,4.034452e-11,4133.824,4999.8491855886095,0.010012255,0.9976856,4.034574e-07,0.25,4999.8491855886095,4999.8496,0.0299769117948661,500.0,99.99994659496863,0.17206708,0.0299769117948661,4999.8491855886095,100
1,0.00994897,1.0008787,0.99991286,99.99997615814777,0.01,100,1.0000002,8.422707e-11,4133.815,4999.839931950456,0.010009659,0.99481034,8.421205e-07,0.25,4999.839931950456,4999.8403,0.026872554993163038,500.0,99.99993132950148,0.16297296,0.026872554993163038,4999.839931950456,100
1,0.01,1.0,1.0,100.0,0.009999998,100,1.0,3.5044917e-18,4133.8545,4999.879623474467,0.01,1.0,,0.25,4999.879623474467,4999.88,0.017682875723778513,500.0,100.0,0.13231012,0.017682875723778513,4999.879623474467,100
1,0.009987577,1.0006895,1.0000205,100.0,0.01,100,1.0,5.6488087e-12,4133.795,4999.819523452179,0.0100066895,0.9987782,5.6488133e-08,0.25,4999.819523452179,4999.8203,0.026122932686702256,500.0,100.00000381461909,0.16078101,0.026122932686702256,4999.819523452179,100
1,0.009991671,1.0005143,1.0000054,100.0,0.01,100,1.0,4.5540936e-12,4133.8174,4999.842413987459,0.010005089,0.99917245,4.5540716e-08,0.25,4999.842413987459,4999.843,0.04100135351606633,500.0,99.99998092661826,0.20136534,0.04100135351606633,4999.842413987459,100
