InitialReturnMax,InitialReturnStd,EpisodesSoFar,EmpiricalD2,ESSRenyi,InitialReturnMean,MaxIWNorm,MeanEntropy,OptimizationReturnMax,ReturnStepMax,MaxIW,ESSClassic,J_sample_variance,VarianceInit,InitialBound,StdIWNorm,MinIW,Iteration,LearnableVariance,Weights,Bound,MeanIWNorm,OptimizationReturnMin,MeanIW,EpRewMean,ReturnStepMaxmin,InitialReturnMin,ReturnMeanIW,EpLenMean,MinIWNorm,OptimizationReturnMean,StdIW,TimeElapsed,EpThisIter,TimestepsSoFar
-401.1718,2.968526,1400,1.7993642,55.575184,-410.31976,0.065726735,1.2725867,14.569702,0.8488562,6.572674,56.83821,160089.73,-1,-424.17783,0.008344385,0.07296042,14,True,[-0.486  0.292 -0.163],-412.68967,0.009575574,,0.95755744,-410.3197752289474,0.8488562,-415.74152,-394.10043,500.0,0.0007296042,5.421738,0.8344385,134.7736372947693,100,700000
-406.07254,2.4460945,1500,6.870861,14.554216,-411.45056,0.112507306,1.2285635,9.413422,0.84895325,11.2507305,22.806377,138610.6,-1,-425.30005,0.016400484,0.0020617724,15,True,[-0.498  0.254 -0.146],-403.60373,0.008914442,,0.89144415,-411.4505447782576,0.84895325,-415.48596,-367.30087,500.0,2.0617723e-05,4.0354185,1.6400485,156.21513652801514,100,750000
-405.19318,2.143423,1600,36.78059,2.7188253,-412.3474,0.117646955,1.1746376,10.429413,0.8488235,11.764696,10.224022,56296.723,-1,-426.20154,0.016806487,0.000697969,16,True,[-0.59   0.231 -0.19 ],-316.46844,0.0056716283,,0.5671629,-412.3474605228007,0.8488235,-415.6226,-232.44757,500.0,6.9796897e-06,3.2751281,1.6806489,176.992084980011,100,800000
-399.52808,3.6570308,1700,9.401566,10.636526,-409.06763,0.076733924,1.2188721,16.328644,0.84891653,7.6733923,24.657866,101726.08,-1,-422.9295,0.013334122,0.019883718,17,True,[-0.581  0.315 -0.244],-355.5121,0.00762822,,0.76282203,-409.0676187761128,0.84891653,-415.85672,-313.0088,500.0,0.00019883718,6.7891,1.3334122,197.25064492225647,100,850000
-400.78552,3.0753813,1800,43.52332,2.2976189,-409.70242,0.056123056,1.1577718,14.209259,0.8488253,5.6123056,18.97799,32122.95,-1,-423.53558,0.008875412,9.839285e-05,18,True,[-0.642  0.304 -0.2  ],-267.4504,0.0042954837,,0.4295484,-409.7024492694438,0.8488253,-414.99478,-176.19,500.0,9.839284e-07,5.292332,0.88754123,217.44097924232483,100,900000
-406.61063,2.2374742,1900,29.858038,3.349182,-411.8036,0.017418742,1.166853,9.265961,0.84883344,1.7418743,41.827065,15138.915,-1,-425.66614,0.0034706444,0.043707088,19,True,[-0.657  0.258 -0.261],-196.45734,0.0029429188,,0.2942919,-411.8035740061104,0.84883344,-415.8766,-120.708855,500.0,0.00043707088,4.073013,0.34706444,237.02181839942932,100,950000
-394.1258,4.098101,2000,36.381824,2.7486253,-405.7694,0.10808469,1.1244065,21.065796,0.851204,10.80847,13.929954,52056.05,-1,-419.6091,0.013546667,0.0024096896,20,True,[-0.635  0.379 -0.252],-303.02704,0.0054498087,,0.5449809,-405.7694301134348,0.851204,-415.1916,-219.54953,500.0,2.4096895e-05,9.422159,1.3546667,256.4662539958954,100,1000000
-385.7554,5.4951897,2100,30.75815,3.2511709,-398.72055,0.04558618,1.1691884,27.982971,0.8523248,4.558618,29.487879,42562.24,-1,-412.5118,0.007663441,0.0034305146,21,True,[-0.576  0.45  -0.295],-275.26215,0.0049558,,0.4955799,-398.72054310038686,0.8523248,-413.73837,-198.77565,500.0,3.4305147e-05,15.01783,0.7663441,276.07376074790955,100,1050000
-389.67227,5.2434754,2200,31.931557,3.1316981,-403.54523,0.06404596,1.1891026,24.052979,0.8500833,6.404596,22.863575,55336.74,-1,-417.33606,0.010364168,0.009201723,22,True,[-0.564  0.407 -0.25 ],-303.7392,0.005642566,,0.56425667,-403.54523084282874,0.8500833,-413.72525,-225.80989,500.0,9.201723e-05,10.180017,1.0364169,294.9381031990051,100,1100000
-383.53033,6.347287,2300,26.633171,3.7547162,-398.42862,0.030296916,1.1733847,31.65744,0.85240036,3.0296917,25.999897,14422.369,-1,-412.26825,0.004833592,0.005282838,23,True,[-0.461  0.48  -0.23 ],-184.41672,0.0028650993,,0.28650993,-398.4286467330158,0.85240036,-415.18777,-112.99427,500.0,5.2828378e-05,16.75913,0.48335925,315.44879055023193,100,1150000
-281.43848,14.583109,2400,33.45027,2.9895124,-386.49414,0.044511113,1.2053231,126.55429,0.85728747,4.4511113,33.186443,39278.562,-1,-400.0939,0.0068065044,0.00571333,24,True,[-0.45   0.555 -0.246],-261.85336,0.0047970274,,0.4797027,-386.4941525800526,0.85728747,-407.99277,-183.19751,498.97,5.71333e-05,21.498613,0.6806505,334.3955681324005,100,1199897
-243.1719,23.54938,2500,20.025951,4.9935207,-377.26428,0.052909333,1.2377889,158.1214,0.86434674,5.2909336,22.444164,39405.47,-1,-390.64075,0.008699411,0.011986302,25,True,[-0.514  0.608 -0.214],-229.42163,0.0046798754,,0.46798757,-377.2643045818806,0.86434674,-401.2933,-169.56155,495.36,0.00011986302,24.029001,0.8699411,353.6969347000122,100,1249433
-177.70757,35.644794,2600,34.047596,2.937065,-362.3198,0.062554285,1.1997722,218.11299,0.86410964,6.255429,20.353502,29692.328,-1,-375.51385,0.008426207,4.9250244e-05,26,True,[-0.554  0.654 -0.181],-234.67291,0.004259595,,0.42595956,-362.31981871768835,0.86410964,-395.82056,-157.6854,488.44,4.925024e-07,33.500736,0.8426208,373.8652846813202,100,1298277
-212.21317,26.643383,2700,46.88918,2.1326883,-375.18564,0.03590821,1.1412833,199.46179,0.85290956,3.590821,27.225754,37064.33,-1,-388.90808,0.007475975,0.00042051208,27,True,[-0.544  0.603 -0.219],-264.28018,0.0045726597,,0.457266,-375.1856080561876,0.85290956,-411.67496,-170.31444,493.53,4.2051206e-06,36.48935,0.74759746,392.86852836608887,100,1347630
-277.8649,19.32128,2800,34.166298,2.9268608,-381.25073,0.08444139,1.1209282,122.02954,0.85376155,8.4441395,18.94117,53411.29,-1,-394.5806,0.011370355,0.003082785,28,True,[-0.579  0.572 -0.278],-277.47607,0.0054963883,,0.54963875,-381.2507795678079,0.85376155,-399.89444,-199.56071,497.14,3.082785e-05,18.643658,1.1370356,412.9069986343384,100,1397344
-179.21562,40.91138,2900,4.7588916,21.013296,-355.74973,0.19981174,1.0937929,215.26353,0.85769,19.981174,13.620774,251217.88,-1,-368.89902,0.021585459,0.018639462,29,True,[-0.603  0.631 -0.298],-285.97653,0.008571514,,0.8571515,-355.7497222469747,0.85769,-394.47916,-257.29147,480.94,0.00018639462,38.72944,2.1585462,432.8310534954071,100,1445438
-115.64642,59.833477,3000,6.886065,14.522082,-316.7379,0.0792586,1.0971725,271.16266,0.86247313,7.92586,30.279663,222034.02,-1,-329.63156,0.014506059,0.013748335,30,True,[-0.578  0.659 -0.325],-284.31995,0.009559721,,0.9559721,-316.7379220470786,0.86247313,-386.80908,-250.48534,439.28,0.00013748334,70.07116,1.4506058,450.26469469070435,100,1489366
-135.63782,68.26612,3100,20.881636,4.788897,-271.33737,0.038095135,1.0408325,245.66415,0.8586492,3.8095136,28.485298,72316.18,-1,-284.04736,0.009648029,0.0026194565,31,True,[-0.553  0.697 -0.322],-217.62094,0.0060890745,,0.60890746,-271.33735322102905,0.8586492,-381.30197,-159.54048,378.15,2.6194564e-05,109.96462,0.9648028,467.4596002101898,100,1527181
-132.82663,70.049095,3200,16.2501,6.1538086,-267.0487,0.057432543,1.0489645,241.84128,0.85809016,5.7432547,31.236923,46960.082,-1,-279.5376,0.0076189945,0.00433039,32,True,[-0.495  0.673 -0.378],-186.78247,0.0051351623,,0.5135162,-267.04869801774623,0.85809016,-374.6679,-136.43782,372.24,4.33039e-05,107.61921,0.7618995,486.1768572330475,100,1564405
-146.58835,65.453415,3300,17.992237,5.5579524,-296.53238,0.09573632,0.99157846,243.82959,0.8634826,9.573632,15.006117,81911.6,-1,-309.5463,0.01362755,0.00080858485,33,True,[-0.666  0.66  -0.37 ],-214.28448,0.00572609,,0.57260895,-296.5323857061565,0.8634826,-390.41794,-159.08296,413.43,8.085848e-06,93.885544,1.3627551,502.7701017856598,100,1605748
-142.54214,70.52233,3400,14.467944,6.911832,-289.40482,0.059352487,0.94234264,241.26358,0.8628166,5.935249,19.367178,64063.305,-1,-302.19833,0.010940278,0.0004478151,34,True,[-0.713  0.65  -0.427],-194.7512,0.005361737,,0.53617376,-289.4048265326023,0.8628166,-383.80573,-146.08879,402.86,4.478151e-06,94.4009,1.0940276,519.7268259525299,100,1646034
-142.81487,67.46903,3500,5.578399,17.92629,-289.46106,0.13679405,0.8966728,236.16115,0.8633238,13.679405,20.80541,214614.33,-1,-302.09357,0.016859792,0.0034899898,35,True,[-0.627  0.636 -0.477],-243.92448,0.008641569,,0.86415696,-289.4610654175282,0.8633238,-378.976,-214.08817,403.91,3.48999e-05,89.51495,1.6859792,536.8895280361176,100,1686425
-126.69229,63.60262,3600,9.947829,10.052444,-261.00153,0.055953983,0.8869625,263.9154,0.8622329,5.5953984,32.811848,171166.97,-1,-274.0218,0.012301275,0.015151044,36,True,[-0.6    0.641 -0.522],-231.98201,0.008596448,,0.85964495,-261.0015168762207,0.8622329,-390.6077,-190.9159,368.83,0.00015151044,129.60619,1.2301276,553.3685297966003,100,1723308
-114.60103,55.888554,3700,15.280637,6.54423,-214.13852,0.05358027,0.8372817,249.3513,0.86244476,5.358027,29.230398,59450.28,-1,-226.27026,0.008213436,0.0010857541,37,True,[-0.566  0.675 -0.532],-153.22902,0.005278601,,0.52786016,-214.1385204204917,0.86244476,-363.95233,-105.80547,301.29,1.0857541e-05,149.81381,0.8213436,566.1624822616577,100,1753437
-133.7973,61.25279,3800,8.028011,12.456385,-244.3548,0.06865423,0.8111197,236.38617,0.863919,6.865423,33.598186,145859.5,-1,-256.69427,0.011769582,0.003158235,38,True,[-0.574  0.645 -0.582],-204.4949,0.008371995,,0.83719945,-244.35479675680398,0.863919,-370.18347,-169.53262,342.52,3.158235e-05,125.828674,1.1769581,581.3452870845795,100,1787689
-129.61963,45.756798,3900,11.593541,8.625492,-207.30211,0.08710246,0.766943,217.38275,0.8689094,8.710246,23.821928,77033.46,-1,-218.86882,0.01069173,0.00046076125,39,True,[-0.573  0.676 -0.608],-153.5701,0.005978903,,0.59789026,-207.3020928528905,0.8689094,-347.00238,-114.18614,290.76,4.6076125e-06,139.70029,1.0691731,594.4085566997528,100,1816765
-81.47278,37.289196,4000,14.220135,7.0322824,-179.08748,0.052733373,0.82198435,206.15698,0.86664426,5.2733374,29.69677,27861.115,-1,-188.67514,0.007964747,0.011987211,40,True,[-0.471  0.69  -0.652],-132.8454,0.005176532,,0.5176532,-179.08747512355447,0.86664426,-287.62976,-96.69072,250.08,0.00011987211,108.54228,0.7964747,605.6627786159515,100,1841773
-115.745186,54.122757,4100,8.223226,12.160678,-204.03416,0.067619964,0.80627924,255.91537,0.8648236,6.7619963,34.63554,153230.25,-1,-216.42285,0.011029359,0.00663725,41,True,[-0.553  0.682 -0.597],-173.36249,0.008028609,,0.802861,-204.03415804460644,0.8648236,-371.66055,-137.83649,285.43,6.63725e-05,167.62639,1.1029359,618.5759935379028,100,1870316
-102.46945,38.7391,4200,12.080282,8.277952,-178.13263,0.1019998,0.76334095,180.7179,0.8635993,10.19998,21.004183,78895.54,-1,-187.5722,0.012973071,0.0018944052,42,True,[-0.487  0.713 -0.613],-137.38225,0.0066894996,,0.66894996,-178.1326331846416,0.8635993,-283.18735,-104.57339,249.14,1.8944052e-05,105.054726,1.2973071,630.8362195491791,100,1895230
-82.30356,29.310163,4300,17.67233,5.658563,-151.85893,0.06548815,0.7158414,154.20126,0.85985315,6.5488157,20.377234,24057.816,-1,-159.74243,0.01041946,0.0018853522,43,True,[-0.485  0.75  -0.656],-112.545654,0.0052710758,,0.52710754,-151.8589371959865,0.85985315,-236.50482,-79.40465,213.26,1.8853521e-05,84.64588,1.041946,641.6731643676758,100,1916556
-81.59981,29.60558,4400,11.465282,8.721983,-135.14548,0.051845573,0.75529015,155.52116,0.85828435,5.1845574,37.196346,29274.82,-1,-143.04953,0.00764015,0.015220922,44,True,[-0.54   0.791 -0.703],-101.44865,0.0058797603,,0.587976,-135.1454907427728,0.85828435,-237.12097,-74.68526,189.04,0.00015220922,101.97548,0.76401496,649.6353363990784,100,1935460
-80.96797,28.577084,4500,6.7881145,14.731631,-129.38681,0.06568129,0.8146561,120.563644,0.8654284,6.5681295,30.744495,25529.945,-1,-136.10455,0.011030223,0.032522876,45,True,[-0.546  0.829 -0.664],-117.97102,0.0073492136,,0.7349213,-129.3868218573928,0.8654284,-201.53162,-100.468666,180.97,0.00032522876,72.14479,1.1030223,659.7251558303833,100,1953557
-71.18949,34.937347,4600,1.2692752,78.78512,-135.18817,0.028183239,0.83147705,260.88425,0.8584655,2.8183239,81.778755,115866.07,-1,-146.2573,0.0045964443,0.2739211,46,True,[-0.505  0.843 -0.604],-141.59644,0.009737627,,0.9737627,-135.18816095769407,0.8584655,-332.07373,-129.12573,188.37,0.0027392108,196.88556,0.4596444,667.8669707775116,100,1972394
-80.19925,28.276014,4700,9.731937,10.275446,-127.98058,0.061639804,0.8261779,123.83261,0.8628054,6.1639805,31.62256,38195.082,-1,-134.78166,0.011212197,0.004092626,47,True,[-0.466  0.849 -0.587],-107.4832,0.0076248767,,0.76248765,-127.98058896571398,0.8628054,-204.03186,-86.26657,180.06,4.0926257e-05,76.05127,1.1212196,677.3817262649536,100,1990400
-71.21977,24.220675,4800,10.39029,9.624371,-117.71418,0.06611278,0.89878154,118.48357,0.8630181,6.611278,28.479305,16770.854,-1,-124.037636,0.009321564,0.021582223,48,True,[-0.338  0.883 -0.593],-89.8145,0.0058821714,,0.5882171,-117.7141893196106,0.8630181,-189.70334,-69.431526,165.02,0.00021582223,71.98914,0.9321564,685.4777147769928,100,2006902
-71.41922,29.165787,4900,13.341556,7.495378,-124.81966,0.087563075,0.8110597,151.74352,0.85977006,8.756308,26.063047,38475.26,-1,-132.2584,0.011149871,0.0015694497,49,True,[-0.308  0.869 -0.52 ],-101.53279,0.0066199033,,0.66199034,-124.8196624648571,0.85977006,-223.16273,-74.361916,174.68,1.5694497e-05,98.34308,1.1149871,693.7291171550751,100,2024370
-70.47513,26.586843,5000,14.6259985,6.83714,-122.023895,0.08547032,0.7245427,141.24582,0.8608326,8.547032,23.37752,45138.258,-1,-129.08127,0.012681373,0.00075344066,50,True,[-0.288  0.883 -0.608],-107.20563,0.0070046647,,0.7004665,-122.02389903500676,0.8608326,-211.72095,-80.21548,169.7,7.5344064e-06,89.69705,1.2681373,701.3279826641083,100,2041340
-70.47069,29.64014,5100,14.595292,6.8515244,-118.55595,0.035473667,0.67269987,168.68187,0.8659384,3.5473666,29.498392,17733.709,-1,-126.52771,0.0065058423,0.00030584357,51,True,[-0.366  0.9   -0.694],-79.78586,0.0042082663,,0.4208266,-118.55595614105464,0.8659384,-239.15256,-49.330746,165.56,3.0584356e-06,120.5966,0.6505843,709.3117952346802,100,2057896
-70.22331,27.522562,5200,1.910802,52.334045,-121.65481,0.055700805,0.63512546,127.86386,0.86352205,5.5700808,49.12092,35853.664,-1,-128.25772,0.00903643,0.054914124,52,True,[-0.384  0.855 -0.746],-116.89629,0.008878928,,0.8878928,-121.65481291487814,0.86352205,-198.08717,-107.76898,170.09,0.00054914126,76.432365,0.9036432,716.0153851509094,100,2074905
-71.47917,27.101011,5300,5.0634336,19.749445,-119.41096,0.05488391,0.6350708,144.78654,0.8641575,5.488391,37.703022,40586.26,-1,-126.6198,0.010286858,0.00895907,53,True,[-0.396  0.842 -0.784],-113.2377,0.008002717,,0.80027163,-119.41094565242528,0.8641575,-216.26572,-97.01627,166.8,8.95907e-05,96.854774,1.0286858,724.4383442401886,100,2091585
-71.75726,26.172651,5400,10.979578,9.107819,-121.67244,0.055243243,0.67238593,134.62546,0.85815555,5.5243244,34.892956,27909.398,-1,-128.55185,0.009088006,0.0184685,54,True,[-0.291  0.865 -0.784],-101.15694,0.006653092,,0.66530913,-121.67243625357747,0.85815555,-206.38272,-78.361664,169.71,0.00018468499,84.71028,0.9088006,732.8340425491333,100,2108556
-61.400764,26.669443,5500,1.7214448,58.090736,-112.38153,0.049541313,0.63577867,121.80808,0.8634367,4.9541316,55.380676,27063.457,-1,-118.488495,0.0076807938,0.06876721,55,True,[-0.233  0.898 -0.747],-106.878784,0.008557043,,0.85570437,-112.3815337908268,0.8634367,-183.20885,-98.86622,157.39,0.0006876721,70.82731,0.7680794,741.3795852661133,100,2124295
-60.117508,26.401716,5600,10.148067,9.854093,-110.59364,0.081709385,0.5619795,149.56897,0.8608164,8.1709385,21.736105,35001.85,-1,-117.5832,0.012811486,0.0015428646,56,True,[-0.184  0.898 -0.783],-97.34985,0.0067516454,,0.6751646,-110.59364661857485,0.8608164,-209.68648,-75.08392,155.32,1.5428646e-05,99.092834,1.2811486,748.1412081718445,100,2139827
-71.414764,24.251413,5700,12.0186205,8.320422,-113.148674,0.065896675,0.63463604,97.84967,0.8633427,6.589668,31.347563,19896.89,-1,-118.79082,0.010674349,0.007699374,57,True,[-0.079  0.886 -0.857],-99.71254,0.0072129895,,0.721299,-113.14867063656449,0.8633427,-169.26443,-80.152405,157.99,7.699374e-05,56.11577,1.0674349,755.3059651851654,100,2155626
-51.007294,25.640474,5800,18.941605,5.2793837,-111.82283,0.044416435,0.5941404,126.75946,0.8624204,4.4416437,27.683258,19435.77,-1,-117.748375,0.009770988,0.003718951,58,True,[-0.02   0.876 -0.784],-86.47254,0.0060454365,,0.6045437,-111.82282110273837,0.8624204,-177.76675,-60.68335,156.6,3.7189508e-05,65.94394,0.97709876,763.4700129032135,100,2171286
-61.50682,23.777811,5900,14.424176,6.932805,-103.5895,0.035877075,0.5990595,108.103745,0.86291796,3.5877075,35.4233,11146.353,-1,-109.243195,0.0073908754,0.003695798,59,True,[-0.01   0.924 -0.825],-79.94481,0.00547397,,0.5473971,-103.58950830087066,0.86291796,-169.61057,-58.47258,146.0,3.695798e-05,66.02106,0.7390875,769.8955795764923,100,2185886
-72.14122,22.793665,6000,14.084075,7.100218,-110.10274,0.039281517,0.6560664,104.41002,0.8631968,3.9281518,38.7643,12770.909,-1,-115.98778,0.007048955,0.008021528,60,True,[-0.141  0.895 -0.82 ],-83.67418,0.005608392,,0.5608392,-110.1027391718328,0.8631968,-176.55124,-61.588352,155.36,8.021528e-05,66.448494,0.7048955,776.5539586544037,100,2201422
-71.451775,26.810146,6100,13.533535,7.3890524,-115.445465,0.06890981,0.6068964,164.00156,0.8661073,6.8909807,26.871508,43895.004,-1,-123.29391,0.010565257,0.0017986511,61,True,[-0.02   0.881 -0.763],-97.431564,0.006404464,,0.6404464,-115.44546702682972,0.8661073,-235.45334,-68.55874,162.25,1.7986511e-05,120.00787,1.0565257,783.9045827388763,100,2217647
-59.913345,20.820236,6200,14.208868,7.0378585,-101.036514,0.07328847,0.54294515,104.25015,0.86212206,7.328847,22.549896,21740.148,-1,-106.50862,0.012590024,0.00023273566,62,True,[-0.023  0.925 -0.812],-85.51658,0.006793411,,0.6793411,-101.03650909066201,0.86212206,-164.1635,-64.889626,143.35,2.3273565e-06,63.12699,1.2590023,791.0721004009247,100,2231982
-61.8958,23.940527,6300,9.628763,10.38555,-101.36555,0.062436704,0.6023176,123.83661,0.85905856,6.2436705,38.0339,24933.094,-1,-107.55662,0.009058859,0.035782628,63,True,[-0.021  0.965 -0.876],-88.51281,0.0070971167,,0.7097116,-101.36554008811713,0.85905856,-185.7324,-69.301735,142.04,0.00035782627,84.366875,0.905886,796.9562966823578,100,2246186
-60.614223,20.878277,6400,25.148949,3.9763093,-102.13186,0.037513603,0.49288923,97.45143,0.8606168,3.7513604,34.34611,5664.3447,-1,-107.4007,0.0055357143,0.00043628056,64,True,[ 0.066  0.943 -0.817],-63.99649,0.0040038903,,0.40038908,-102.13186223626137,0.8606168,-158.06566,-37.573853,143.15,4.3628056e-06,55.9338,0.5535714,802.2141807079315,100,2260501
-61.500317,25.629864,6500,17.284128,5.785655,-106.11192,0.07208468,0.45248398,121.41121,0.85503495,7.208468,25.166494,25333.5,-1,-112.20898,0.011340907,0.0025834166,65,True,[ 0.078  0.926 -0.926],-89.928925,0.006576747,,0.65767473,-106.111929448843,0.85503495,-182.91153,-64.58093,148.91,2.5834166e-05,76.79961,1.1340907,810.534188747406,100,2275392
-61.521294,18.659958,6600,22.345705,4.475133,-95.851974,0.038619656,0.35229778,83.640144,0.863595,3.8619657,29.87877,6335.099,-1,-100.69068,0.0069258,1.5297677e-05,66,True,[ 0.105  0.968 -0.966],-63.584915,0.0045209187,,0.4520918,-95.85197029858827,0.863595,-145.16144,-40.711708,134.95,1.5297677e-07,49.309467,0.69258004,816.4099311828613,100,2288887
-61.333183,22.686958,6700,8.504884,11.75795,-99.35861,0.066798136,0.36380085,132.04504,0.8685096,6.6798134,30.383272,30800.969,-1,-105.804535,0.0112435715,0.004430838,67,True,[ 0.008  0.967 -1.067],-94.076515,0.007427876,,0.7427877,-99.35860986724497,0.8685096,-193.37823,-75.27813,139.8,4.4308377e-05,94.01962,1.1243571,823.1081833839417,100,2302867
-60.53971,24.748217,6800,5.7105794,17.511358,-96.96041,0.060630888,0.41992173,161.69434,0.8628261,6.063089,34.95919,38126.32,-1,-104.36821,0.009217712,0.019852389,68,True,[-0.044  0.937 -1.055],-81.49903,0.0067578848,,0.6757886,-96.96041039168834,0.8628261,-222.23404,-63.79674,136.36,0.00019852388,125.273636,0.9217712,828.7632937431335,100,2316503
-61.058323,21.756731,6900,1.4558156,68.69002,-102.03534,0.04085371,0.40535343,142.66893,0.856753,4.085371,64.36728,43983.676,-1,-108.82625,0.007069681,0.17289338,69,True,[ 0.028  0.927 -0.999],-104.5907,0.009501844,,0.9501844,-102.03534370422364,0.856753,-203.72725,-96.39698,143.39,0.0017289338,101.6919,0.7069681,835.3123695850372,100,2330842
