TimeElapsed,InitialReturnMean,StdIW,EpThisIter,OptimizationReturnMin,ESSClassic,StdIWNorm,Iteration,MaxIW,MinIWNorm,OptimizationReturnMean,VarianceInit,MeanIW,MeanEntropy,Weights,MeanIWNorm,ReturnStepMaxmin,ReturnMeanIW,ReturnStepMax,ESSRenyi,EpRewMean,InitialReturnStd,EmpiricalD2,MinIW,EpLenMean,OptimizationReturnMax,Bound,InitialReturnMax,LearnableVariance,EpisodesSoFar,InitialReturnMin,MaxIWNorm,J_sample_variance,TimestepsSoFar,InitialBound
6.826695680618286,-414.30048,1.3262191,100,,18.420345,0.013262191,1,9.527321,2.3760724e-05,1.4476559,-1,0.63019246,1.4721575,[ 0. -0.  0.],0.0063019246,0.84247696,-261.12833,0.84247696,3.911803,-414.3004501415789,0.95193505,25.56366,0.0023760723,500.0,5.5341187,-331.19647,-410.214,True,100,-415.7481,0.095273204,69342.13,50000,-428.1587
14.309107780456543,-414.60388,0.512073,100,,77.745514,0.0051207296,2,3.0914571,0.003277767,1.1438168,-1,0.9571076,1.4830735,[ 0.011 -0.033  0.053],0.009571076,0.8423604,-396.57407,0.8423604,81.44229,-414.6038973802328,0.8976525,1.2278633,0.3277767,500.0,6.1349487,-411.93027,-409.61276,True,200,-415.7477,0.030914571,159939.4,100000,-428.46216
24.629124402999878,-414.37888,1.4088839,100,,16.651352,0.014088838,3,8.085233,1.732198e-05,1.588778,-1,0.6297246,1.4210871,[-0.058  0.008  0.064],0.0062972456,0.8429196,-261.16583,0.8429196,2.733422,-414.3788735960424,1.0462536,36.58418,0.001732198,500.0,4.9049377,-345.03165,-411.0627,True,300,-415.96765,0.08085232,69313.375,150000,-428.24448
35.959566831588745,-414.74026,1.6063563,100,,18.205767,0.016063564,4,12.199703,6.6198656e-05,1.5124682,-1,0.75785315,1.4723434,[-0.017 -0.056  0.002],0.0075785313,0.8426346,-314.28625,0.8426346,5.1144786,-414.74024762287735,0.899818,19.552336,0.006619866,500.0,4.763611,-375.63916,-411.4891,True,400,-416.25272,0.12199703,100525.95,200000,-428.61533
50.59363675117493,-414.9374,0.98646915,100,,24.01034,0.009864691,5,4.8752413,9.4237046e-05,1.0611429,-1,0.55450493,1.5267341,[ 0.015 -0.085  0.053],0.0055450494,0.8422788,-229.95227,0.8422788,3.5934012,-414.93742184519766,0.7294525,27.828789,0.009423705,500.0,3.2542725,-303.10284,-412.7443,True,500,-415.99857,0.048752412,53750.895,250000,-428.80402
65.83106803894043,-414.69812,1.1544857,100,,27.64775,0.011544855,6,8.160381,0.00015991043,1.2521851,-1,0.71366173,1.5662363,[ 0.019 -0.078  0.108],0.0071366173,0.8422093,-295.77682,0.8422093,10.029348,-414.69810454785824,0.7704171,9.970737,0.015991043,500.0,3.6763916,-339.55765,-412.2739,True,600,-415.9503,0.08160381,89013.13,300000,-428.56314
84.60346794128418,-414.0794,1.2713294,100,,19.163206,0.0127132945,7,8.6171875,9.253627e-06,1.7037911,-1,0.6189957,1.5110681,[-0.076  0.042  0.147],0.0061899577,0.8428309,-256.5086,0.8428309,5.5271482,-414.0794069603086,1.0883694,18.092512,0.00092536263,500.0,5.005951,-315.46014,-410.77725,True,700,-415.7832,0.08617187,66912.45,350000,-427.93884
104.0481288433075,-414.4777,1.0641471,100,,23.7826,0.010641471,8,7.376015,3.0465004e-05,1.5524414,-1,0.5944348,1.5688355,[ 0.056 -0.015  0.092],0.0059443475,0.84282327,-246.14761,0.84282327,2.218412,-414.4776777803898,0.9627224,45.07729,0.0030465005,500.0,4.7539673,-339.25464,-411.27615,True,800,-416.03012,0.07376015,61788.277,400000,-428.34534
124.43146896362305,-414.56958,1.0399032,100,,25.077496,0.0103990305,9,4.953513,9.662222e-05,1.2859659,-1,0.6016291,1.6230438,[ 0.061 -0.041  0.15 ],0.006016291,0.8422817,-249.30142,0.8422817,3.60226,-414.569562458992,0.78569305,27.76035,0.009662222,500.0,3.7798767,-322.33688,-412.07565,True,900,-415.85553,0.04953513,63230.883,450000,-428.43143
144.1936595439911,-414.212,1.4983087,100,,13.417228,0.014983088,10,10.617117,1.4476693e-06,1.9710385,-1,0.5898166,1.55885,[ 0.054 -0.017  0.204],0.005898165,0.8463209,-244.49335,0.8463209,2.5906258,-414.2120055307448,1.0299176,38.60071,0.00014476693,500.0,5.5899963,-330.68414,-410.59305,True,1000,-416.18304,0.10617117,60873.23,500000,-428.08478
163.59134697914124,-414.26376,0.9271641,100,,20.400042,0.009271641,11,5.8407125,3.3519912e-06,1.7510083,-1,0.46937042,1.4938556,[ 0.056 -0.02   0.14 ],0.0046937037,0.84653795,-194.50037,0.84653795,2.0068605,-414.26376265227793,1.0040351,49.82907,0.00033519912,500.0,5.76947,-292.38824,-410.2453,True,1100,-416.01477,0.058407124,38516.043,550000,-428.13092
182.90788054466248,-414.87775,0.67676955,100,,64.79372,0.006767695,12,5.0559344,0.0022492928,1.171712,-1,0.9181149,1.4772509,[ 0.035 -0.086  0.075],0.009181148,0.84636897,-380.7504,0.84636897,73.84009,-414.87769703894855,0.8692856,1.3542778,0.22492927,500.0,4.9013977,-396.88943,-411.148,True,1200,-416.0494,0.050559342,147386.34,600000,-428.746
202.2470669746399,-414.7309,1.1002333,100,,25.140608,0.011002333,13,5.5876827,8.088428e-05,1.4540857,-1,0.6376018,1.5183529,[ 0.025 -0.054  0.058],0.0063760174,0.8467243,-264.0973,0.8467243,5.2249904,-414.7308853657544,0.7885495,19.138792,0.0080884285,500.0,3.6190796,-324.78802,-412.5659,True,1300,-416.18497,0.055876825,71134.98,650000,-428.60373
223.32616019248962,-413.6194,1.1212369,100,,21.515942,0.0112123685,14,6.5635724,6.689798e-05,2.0029206,-1,0.5870659,1.5724591,[-0.15   0.097  0.099],0.0058706594,0.8467984,-242.83478,0.8467984,3.717669,-413.6193613110483,1.2665839,26.898575,0.0066897976,500.0,6.237915,-314.68732,-409.38437,True,1400,-415.62228,0.065635726,60140.62,700000,-427.47342
243.47339248657227,-413.34915,1.3645253,100,,22.74528,0.013645251,15,9.006823,4.000232e-06,2.484324,-1,0.7403971,1.5354425,[-0.136  0.107  0.154],0.0074039716,0.84682214,-306.9133,0.84682214,10.514354,-413.34911382600666,1.5498717,9.510808,0.00040002321,500.0,7.4783325,-349.66043,-408.3551,True,1500,-415.83344,0.09006822,95750.85,750000,-427.2102
263.06573510169983,-414.54132,1.1270094,100,,27.519756,0.011270095,16,6.616567,7.505577e-05,1.5499008,-1,0.6944485,1.5814083,[-0.062 -0.029  0.117],0.006944486,0.8465034,-287.64017,0.8465034,4.957159,-414.5412824521959,0.8333256,20.172844,0.007505577,500.0,3.8634033,-349.9348,-412.22778,True,1600,-416.0912,0.06616567,84346.84,800000,-428.41098
282.1975083351135,-413.82913,0.8838962,100,,18.627527,0.008838961,17,5.7705727,9.26549e-06,2.0375757,-1,0.42290238,1.5441481,[-0.069  0.093  0.162],0.0042290236,0.846435,-174.48442,0.846435,2.26582,-413.8291867622733,1.0917206,44.134132,0.000926549,500.0,5.131958,-266.57608,-410.7348,True,1700,-415.86676,0.057705726,31258.787,850000,-427.6914
303.6718337535858,-410.24014,1.8774476,100,,11.539933,0.018774476,18,14.946702,3.8530916e-06,3.9209278,-1,0.67810327,1.4821095,[-0.081  0.321  0.125],0.0067810323,0.84691525,-277.12073,0.84691525,2.896871,-410.2401100437343,2.8081675,34.520004,0.00038530916,500.0,14.172424,-358.23242,-399.98862,True,1800,-414.16104,0.14946702,79836.28,900000,-424.04544
323.8570351600647,-408.42535,0.9877975,100,,15.160053,0.009877975,19,8.551031,8.7993485e-06,6.2619524,-1,0.41755927,1.4193145,[-0.094  0.357  0.063],0.004175593,0.8488164,-170.50523,0.8488164,2.771985,-408.42532798945905,3.8366184,36.07523,0.0008799349,500.0,16.379608,-253.5293,-398.30768,True,1900,-414.6873,0.085510306,30341.182,950000,-422.2482
344.48371052742004,-409.75714,1.074088,100,,19.702765,0.01074088,20,8.350868,0.00026228104,5.436397,-1,0.5320509,1.415116,[-0.102  0.332  0.   ],0.0053205085,0.8489511,-216.69885,0.8489511,3.891712,-409.75714065656064,2.9381652,25.695633,0.026228104,500.0,12.027008,-286.8539,-403.16653,True,2000,-415.19354,0.08350868,49376.684,1000000,-423.59692
363.92903566360474,-401.64383,1.4902501,100,,17.44309,0.0149024995,21,9.7146435,1.8481298e-05,11.909804,-1,0.68500566,1.377363,[-0.078  0.473 -0.004],0.006850056,0.85070807,-277.7555,0.85070807,5.701918,-401.6438396549225,5.405319,17.537958,0.0018481299,500.0,28.961731,-335.4853,-384.59192,True,2100,-413.55365,0.09714643,81163.38,1050000,-415.42896
387.35957765579224,-406.62708,0.8326433,100,,25.539389,0.008326433,22,6.558589,0.00012484369,7.6392913,-1,0.48764178,1.3908728,[-0.103  0.397 -0.042],0.004876418,0.8493143,-196.51077,0.8493143,2.6241126,-406.62706613093616,4.1297736,38.10812,0.012484369,500.0,18.988495,-281.75543,-395.27786,True,2200,-414.26636,0.06558589,41414.79,1100000,-420.4359
407.38545274734497,-399.3898,0.47818774,100,,80.08918,0.0047818776,23,3.5802941,0.002620106,15.408203,-1,0.9590489,1.4031985,[-0.117  0.515 -0.028],0.009590489,0.85255516,-383.03418,0.85255516,82.24545,-399.3898011985421,6.01676,1.2158726,0.2620106,500.0,32.805206,-398.2803,-381.9928,True,2300,-414.798,0.03580294,159950.83,1150000,-413.2164
426.05003571510315,-399.2227,1.581323,100,,14.433847,0.01581323,24,11.218561,4.6578435e-07,15.979856,-1,0.6494723,1.3432169,[-0.075  0.52  -0.016],0.0064947223,0.853228,-259.66928,0.853228,2.6643996,-399.22268768996,6.3813906,37.531906,4.6578436e-05,500.0,29.657715,-344.4582,-385.54483,True,2400,-415.20255,0.11218561,74340.18,1200000,-413.06274
445.7488434314728,-401.90414,0.87692297,100,,13.479348,0.00876923,25,8.262327,7.1228416e-05,10.875215,-1,0.34612748,1.3518518,[-0.148  0.487 -0.076],0.0034612746,0.8495948,-137.41977,0.8495948,3.5013478,-401.90411614403126,5.8150373,28.56043,0.007122842,500.0,23.740265,-210.95224,-389.03906,True,2500,-412.77933,0.08262327,20988.973,1250000,-415.66342
464.94025683403015,-389.33395,1.1637818,100,,32.800102,0.011637819,26,8.141319,0.00012822583,21.91961,-1,0.8130643,1.358155,[-0.124  0.583 -0.067],0.008130643,0.85267836,-322.32516,0.85267836,18.475138,-389.33396089687943,7.797073,5.4126797,0.012822583,500.0,53.230164,-354.2181,-358.0234,True,2600,-411.25357,0.081413195,113087.336,1300000,-403.04242
482.63983273506165,-397.28293,1.4527673,100,,17.676296,0.014527672,27,10.603838,0.0001179722,12.157214,-1,0.6731769,1.3566887,[-0.108  0.526 -0.061],0.006731769,0.8506065,-263.38632,0.8506065,2.6904907,-397.2829377385974,6.3355107,37.167942,0.01179722,500.0,30.775757,-346.5921,-378.6644,True,2700,-409.44016,0.10603838,78000.164,1350000,-410.93097
