LearnableVariance,MaxIWNorm,ReturnStepMaxmin,InitialReturnStd,ESSRenyi,StdIWNorm,MeanIW,MeanIWNorm,J_sample_variance,MaxIW,Bound,Weights,InitialBound,EpThisIter,InitialReturnMean,EmpiricalD2,TimestepsSoFar,EpLenMean,Iteration,OptimizationReturnMean,TimeElapsed,VarianceInit,MeanEntropy,StdIW,ESSClassic,OptimizationReturnMax,ReturnStepMax,EpRewMean,MinIWNorm,MinIW,OptimizationReturnMin,ReturnMeanIW,InitialReturnMax,EpisodesSoFar,InitialReturnMin
True,0.11375683,0.8625226,17.41447,6.3365316,0.016170114,0.6538228,0.006538227,17304.348,11.375683,-77.23795,[-0.51   1.189 -0.693],-94.80133,100,-90.21724,15.781504,1639222,127.66,63,47.305717,2238.0299026966095,-1,0.61817175,1.6170114,14.051768,78.4786,0.8625226,-90.21722941085696,1.1925409e-06,0.000119254095,,-59.02719,-59.04435,6300,-137.52295
True,0.06373027,0.86132216,18.336782,5.3934956,0.0107959565,0.67815703,0.00678157,11867.694,6.373027,-81.21879,[-0.574  1.184 -0.801],-95.17939,100,-90.60906,18.540852,1651968,127.46,64,46.500767,2253.400874853134,-1,0.62570983,1.0795957,28.293978,77.2184,0.86132216,-90.60906544566154,5.10177e-05,0.00510177,,-61.53937,-59.89143,6400,-137.10983
True,0.04732143,0.86257833,16.406605,6.425892,0.0066250726,0.55046505,0.0055046505,5654.8667,4.7321434,-63.370636,[-0.577  1.239 -0.793],-89.88698,100,-85.69582,15.562042,1664147,121.79,65,40.038956,2268.262059211731,-1,0.7154206,0.66250724,40.841145,66.48222,0.86257833,-85.69581532686949,0.00027953595,0.027953595,,-46.837036,-59.25255,6500,-125.73477
True,0.10663043,0.858835,16.203514,8.046063,0.013218053,0.7093078,0.0070930785,16873.193,10.663043,-73.88606,[-0.609  1.252 -0.704],-92.07738,100,-87.62664,12.428437,1676565,124.18,66,45.89491,2286.4677271842957,-1,0.7048322,1.3218055,22.357927,73.90782,0.858835,-87.6266549295187,6.220384e-05,0.006220384,,-58.195503,-59.61374,6600,-133.52156
True,0.073496446,0.86343867,15.85578,10.743298,0.011263164,0.7895113,0.007895115,17433.389,7.349645,-76.252266,[-0.601  1.309 -0.714],-85.78572,100,-81.14454,9.308129,1688127,115.62,67,58.0912,2300.805529356003,-1,0.72918695,1.1263164,32.946907,80.064606,0.86343867,-81.14453316047788,7.0842885e-05,0.0070842886,,-62.092354,-59.171127,6700,-139.23573
True,0.033623107,0.8696899,14.854918,6.0983233,0.0071248645,0.59128714,0.0059128706,6762.561,3.362311,-65.83415,[-0.638  1.36  -0.69 ],-86.0305,100,-81.80795,16.39795,1699839,117.12,68,44.868534,2319.7167961597443,-1,0.7964289,0.71248645,40.783604,68.70052,0.8696899,-81.807949411273,0.00023871324,0.023871325,,-48.735203,-57.97596,6800,-126.67648
True,0.036948737,0.86307234,17.338076,7.5864024,0.0068610497,0.5230444,0.005230444,7525.993,3.6948738,-57.795135,[-0.591  1.398 -0.623],-87.23666,100,-82.58755,13.1814785,1711534,116.95,69,56.88581,2338.2008368968964,-1,0.8189027,0.686105,36.755302,89.69273,0.86307234,-82.58755049154162,9.494315e-05,0.009494315,,-40.915924,-49.780624,6900,-139.47336
True,0.0797499,0.85220134,15.721408,6.306119,0.0095711,0.4583182,0.004583182,7673.513,7.97499,-54.19659,[-0.608  1.338 -0.6  ],-87.01527,100,-82.425804,15.8576145,1723288,117.54,70,55.25813,2351.4357991218567,-1,0.70571107,0.95710987,18.653122,88.385445,0.85220134,-82.42580224007368,3.45394e-07,3.45394e-05,,-35.9206,-49.298485,7000,-137.68393
True,0.04010702,0.86137086,16.098835,5.865225,0.006811714,0.47210366,0.0047210366,5441.2393,4.010702,-59.188015,[-0.559  1.322 -0.713],-88.66469,100,-84.119835,17.049644,1735290,120.02,71,52.22564,2365.7392721176147,-1,0.70415545,0.6811714,32.44861,86.79627,0.86137086,-84.11983358219265,2.9907813e-05,0.0029907813,,-40.42178,-49.549202,7100,-136.34547
True,0.098987445,0.86595446,17.982792,15.8094015,0.013329743,0.76406306,0.00764063,23661.646,9.898745,-77.47962,[-0.565  1.263 -0.715],-92.23399,100,-87.173515,6.3253503,1747690,124.0,72,64.640785,2386.35484623909,-1,0.71776783,1.3329743,24.730543,93.12933,0.86595446,-87.173514790833,0.00016492148,0.016492149,,-64.752396,-58.68497,7200,-151.8143
True,0.06310955,0.86106396,16.322393,11.715463,0.009795248,0.6779666,0.006779667,12730.745,6.310955,-70.861824,[-0.553  1.216 -0.701],-89.58297,100,-84.831055,8.5357275,1759731,120.41,73,57.72616,2405.436533689499,-1,0.8004514,0.9795248,32.389275,82.999214,0.86106396,-84.83106257885694,0.00013995798,0.013995798,,-56.97867,-59.558006,7300,-142.55722
True,0.03362602,0.8551791,16.390886,5.2775393,0.00672909,0.4268343,0.0042683426,7516.5166,3.3626022,-57.80666,[-0.581  1.224 -0.618],-90.45054,100,-85.15779,18.948225,1771779,120.48,74,73.62462,2424.3540773391724,-1,0.7080905,0.67290896,28.69122,109.78184,0.8551791,-85.15778785869479,7.3161523e-06,0.00073161523,,-34.767567,-49.000572,7400,-158.78241
True,0.114675604,0.8631393,15.245083,21.122149,0.01492,0.72511846,0.0072511854,15156.926,11.467561,-70.14439,[-0.758  1.224 -0.711],-93.23988,100,-88.90869,4.734367,1784403,126.24,75,41.026836,2443.6753237247467,-1,0.6589947,1.4920001,19.10695,80.00728,0.8631393,-88.90869576260448,0.00012228242,0.012228243,,-60.720337,-49.928253,7500,-129.93553
True,0.04611421,0.86097187,17.474287,5.4304338,0.008741056,0.5225842,0.005225843,8277.474,4.611421,-62.627846,[-0.826  1.259 -0.76 ],-92.18752,100,-87.5573,18.414736,1796899,124.96,76,51.349644,2459.531165599823,-1,0.59752584,0.87410563,26.331104,90.03413,0.86097187,-87.55729428127408,2.3335651e-05,0.0023335651,,-42.758415,-48.87281,7600,-138.90694
True,0.041445103,0.8682931,15.657877,8.143656,0.008326472,0.6497623,0.006497622,9553.001,4.1445103,-68.28611,[-0.737  1.299 -0.821],-85.207085,100,-80.84186,12.279497,1808496,115.97,77,50.115078,2478.330354452133,-1,0.6263673,0.83264714,37.847958,80.33345,0.8682931,-80.84185955271124,1.8165021e-05,0.0018165022,,-52.989414,-50.62349,7700,-130.95694
True,0.06997636,0.8593078,16.647358,19.403723,0.011762227,0.8398089,0.008398089,20237.969,6.997636,-83.017876,[-0.689  1.253 -0.793],-93.21445,100,-88.42358,5.1536503,1821062,125.66,78,55.30275,2494.7572581768036,-1,0.67374295,1.1762227,33.76513,85.12825,0.8593078,-88.42357011884451,0.00031032605,0.031032607,,-72.14179,-58.598064,7800,-143.72632
True,0.06434225,0.8618568,19.329931,12.712981,0.012660885,0.77836645,0.0077836635,42689.67,6.4342256,-78.10328,[-0.659  1.282 -0.745],-93.82346,100,-87.67533,7.865976,1833516,124.54,79,96.76853,2510.9523787498474,-1,0.5817888,1.2660885,27.428688,134.51329,0.8618568,-87.67532976940274,1.4642669e-05,0.0014642669,,-60.860023,-49.930573,7900,-184.44386
True,0.07850684,0.862383,17.350653,7.483525,0.01107166,0.63665444,0.006366544,9826.13,7.8506846,-68.2568,[-0.631  1.294 -0.837],-85.094604,100,-80.749374,13.362687,1844990,114.74,80,49.607864,2524.382832765579,-1,0.5750651,1.1071659,24.849339,80.06762,0.862383,-80.74936941742897,4.176909e-05,0.004176909,,-52.372765,-50.28962,8000,-130.35724
True,0.03293107,0.8631017,18.243786,6.838407,0.0073713795,0.5927788,0.0059277876,9386.262,3.2931073,-66.69572,[-0.643  1.243 -0.844],-90.1261,100,-85.46286,14.623288,1857076,120.86,81,54.434223,2538.582912683487,-1,0.5902105,0.73713803,39.271645,81.20266,0.8631017,-85.46286348000169,3.9057228e-05,0.0039057229,,-48.86331,-58.694435,8100,-139.8971
True,0.06479812,0.86089635,15.836746,5.991418,0.012465059,0.6629138,0.0066291373,11043.486,6.4798117,-70.5467,[-0.561  1.285 -0.829],-85.25659,100,-81.00459,16.69054,1868640,115.64,82,46.555416,2552.1950459480286,-1,0.52005774,1.2465059,22.04735,78.15617,0.86089635,-81.00459269747138,1.0333923e-05,0.0010333923,,-53.175556,-49.403835,8200,-127.560005
True,0.07179714,0.86342525,17.243158,16.752851,0.012391344,0.7627018,0.007627017,15636.379,7.179714,-69.67824,[-0.586  1.242 -0.899],-86.387474,100,-82.01765,5.969133,1880307,116.67,83,49.077347,2565.4102897644043,-1,0.45510814,1.2391344,27.47604,81.9088,0.86342525,-82.01763812705875,7.477271e-05,0.0074772714,,-59.001945,-49.18619,8300,-131.09499
True,0.061668616,0.86194956,21.869795,8.968384,0.010822286,0.6898218,0.006898218,24033.238,6.1668615,-76.946144,[-0.479  1.249 -0.964],-91.67575,100,-85.98768,11.150281,1892441,121.34,84,84.65455,2580.225944519043,-1,0.43653208,1.0822287,28.890894,121.40449,0.86194956,-85.9876810415089,4.8719652e-05,0.0048719654,,-57.952507,-49.23774,8400,-170.64223
True,0.032002013,0.862069,17.246153,7.357699,0.005385969,0.49490938,0.004949094,5160.903,3.2002013,-57.31803,[-0.491  1.207 -0.982],-87.45763,100,-83.016624,13.591206,1904221,117.8,85,50.21339,2594.8183069229126,-1,0.5013508,0.5385969,45.780426,83.336685,0.862069,-83.01662277162075,0.0001956419,0.01956419,,-40.945724,-49.893326,8500,-133.23001
True,0.084121,0.862903,14.380712,9.943885,0.010254534,0.6631273,0.0066312724,10434.653,8.4121,-67.585075,[-0.603  1.221 -0.918],-86.7525,100,-82.385704,10.056432,1915957,117.36,86,48.6183,2613.001477241516,-1,0.5890812,1.0254534,29.487024,72.00099,0.862903,-82.38571045964956,0.00047009706,0.047009706,,-53.737133,-59.003017,8600,-131.00401
True,0.05320956,0.8591255,16.718307,8.525145,0.007300182,0.49655667,0.0049655666,6885.8174,5.320956,-56.26625,[-0.599  1.216 -0.83 ],-86.69403,100,-82.058525,11.730006,1927658,117.01,87,57.006542,2632.182032108307,-1,0.66353595,0.73001814,31.631828,80.32968,0.8591255,-82.05852020919323,0.0002583408,0.02583408,,-40.39007,-58.73538,8700,-139.06506
True,0.08024841,0.86276186,18.570518,10.334191,0.011099649,0.6297369,0.006297369,12106.826,8.024841,-72.46284,[-0.567  1.189 -0.755],-94.162704,100,-89.26279,9.676616,1940281,126.23,88,57.734745,2650.526669740677,-1,0.68307763,1.109965,24.350414,87.439865,0.86276186,-89.26278413191437,5.662417e-05,0.005662417,,-57.220535,-59.557667,8800,-146.99753
True,0.043855682,0.86352116,19.848362,5.599537,0.0073401784,0.52205896,0.005220589,8180.064,4.385568,-67.55312,[-0.533  1.14  -0.736],-93.63854,100,-88.57744,17.85862,1952836,125.55,89,63.255917,2665.1924662590027,-1,0.6946195,0.73401785,33.592537,102.52309,0.86352116,-88.57742944017053,3.364701e-05,0.0033647013,,-46.16514,-49.31026,8900,-151.83334
True,0.049000144,0.85928845,19.91689,42.99548,0.009161486,0.9430441,0.009430441,23571.512,4.9000144,-96.23042,[-0.608  1.089 -0.724],-100.55241,100,-95.55534,2.325826,1966310,134.74,90,54.35667,2681.422556400299,-1,0.67708564,0.91614866,51.44632,90.51106,0.85928845,-95.55534781873226,0.0010029679,0.100296795,,-88.609566,-59.400955,9000,-149.91202
True,0.072246276,0.8624002,22.994465,6.669874,0.0098105455,0.5457146,0.0054571456,20837.771,7.2246275,-74.08579,[-0.538  1.062 -0.742],-103.58236,100,-97.368065,14.992786,1980123,138.13,91,89.06075,2699.8465492725372,-1,0.57611084,0.9810546,23.63016,136.32938,0.8624002,-97.36806853964924,2.0124157e-06,0.00020124158,,-50.02372,-50.099434,9100,-186.42882
True,0.045279954,0.8573984,18.864487,9.558333,0.0074732644,0.5996666,0.0059966655,12569.388,4.5279956,-73.32269,[-0.516  1.076 -0.843],-98.882706,100,-93.41177,10.462075,1993295,131.72,92,70.716225,2719.953161239624,-1,0.64343256,0.7473265,39.167988,104.256836,0.8573984,-93.41177449882031,9.9141485e-05,0.009914149,,-55.626884,-59.871166,9200,-164.128
True,0.09962591,0.86396873,23.495508,7.9901514,0.013601654,0.66731334,0.0066731316,28164.672,9.962591,-87.82954,[-0.62   1.085 -0.776],-105.5683,100,-99.4787,12.515408,2007307,140.12,93,83.20929,2739.8850753307343,-1,0.5481267,1.3601655,19.400337,122.65294,0.86396873,-99.47869962885976,1.1281032e-05,0.0011281032,,-66.286285,-60.03505,9300,-182.68799
True,0.1068215,0.85719275,17.778448,5.9276752,0.013634924,0.77319264,0.0077319257,20131.912,10.68215,-83.48142,[-0.624  1.067 -0.871],-97.46459,100,-92.87473,16.87002,2020419,131.12,94,44.82111,2760.4300076961517,-1,0.51605225,1.3634923,24.332191,78.39847,0.85719275,-92.87473783731461,5.644065e-06,0.0005644065,,-64.629425,-59.29738,9400,-137.69585
True,0.05945194,0.86514884,19.94678,7.142879,0.009273189,0.566548,0.005665479,12438.458,5.9451942,-70.37567,[-0.67   1.116 -0.903],-95.76733,100,-90.4894,13.999957,2033268,128.49,95,67.84846,2776.255440711975,-1,0.4797448,0.9273189,27.180752,99.280594,0.86514884,-90.48940045505762,1.7089008e-06,0.00017089008,,-50.627502,-59.057266,9500,-158.33786
True,0.06927161,0.8637605,20.257608,9.280501,0.010991621,0.6483359,0.0064833583,19899.484,6.927161,-75.921875,[-0.68   1.072 -0.939],-100.16756,100,-94.63915,10.77528,2046674,134.06,96,71.2129,2795.670809030533,-1,0.46974897,1.0991622,25.811497,107.096245,0.8637605,-94.63915257915855,4.638643e-05,0.004638643,,-57.774498,-58.755806,9600,-165.85205
True,0.050086003,0.86355525,20.575718,10.173935,0.009302968,0.6145574,0.0061455737,16222.051,5.0086,-72.245316,[-0.672  1.113 -0.949],-97.96907,100,-92.31104,9.829039,2059656,129.82,97,77.42982,2815.993393421173,-1,0.39410406,0.9302968,30.381369,109.1843,0.86355525,-92.31104088664055,8.503769e-06,0.0008503769,,-54.50666,-60.556557,9700,-169.74086
True,0.040659852,0.86078143,18.885946,8.686816,0.0087903915,0.5776029,0.00577603,8555.205,4.065985,-63.166718,[-0.62   1.137 -1.025],-90.82639,100,-86.39316,11.511697,2071929,122.73,98,46.604416,2832.863461256027,-1,0.32482812,0.8790392,30.155882,73.73966,0.86078143,-86.3931496104598,1.9793163e-06,0.00019793163,,-48.125183,-59.257896,9800,-132.99756
True,0.050093368,0.863498,19.985573,7.6106515,0.011029619,0.6607224,0.006607224,14835.814,5.009337,-74.2659,[-0.498  1.127 -1.094],-91.9253,100,-87.00381,13.13948,2084268,123.39,99,60.64071,2848.9151270389557,-1,0.28390613,1.1029619,26.408543,89.660736,0.863498,-87.00381882146002,1.1080687e-05,0.0011080687,,-56.426292,-57.983795,9900,-147.64453
True,0.060751397,0.8625688,24.48513,10.158163,0.010808939,0.6953075,0.006953074,23829.795,6.07514,-79.39529,[-0.557  1.096 -1.135],-97.93416,100,-92.20697,9.844299,2097272,130.04,100,79.60853,2863.412648677826,-1,0.21742105,1.080894,29.268501,112.61969,0.8625688,-92.20697305873037,4.2421314e-05,0.0042421315,,-61.425888,-59.195812,10000,-171.8155
True,0.047578186,0.8666259,22.063175,6.1700926,0.007232814,0.4179671,0.004179671,6863.261,4.7578187,-56.1644,[-0.606  1.122 -1.202],-94.005974,100,-88.79942,16.207212,2109757,124.85,101,67.397156,2881.156406879425,-1,0.1668173,0.72328144,25.03416,107.01585,0.8666259,-88.79942199513316,9.350097e-06,0.0009350097,,-35.203762,-49.180733,10100,-156.19658
True,0.055427592,0.8573058,19.83959,48.119717,0.008334197,0.8329692,0.008329692,16570.525,5.5427594,-77.61332,[-0.586  1.154 -1.252],-91.20282,100,-86.45993,2.0781503,2122040,122.83,102,55.826553,2897.038403272629,-1,0.15236059,0.83341974,49.972958,82.62471,0.8573058,-86.45993388414382,0.0005394879,0.053948794,,-70.77608,-59.661774,10200,-142.28648
True,0.07567141,0.86232334,23.518509,15.840298,0.011294762,0.78302455,0.0078302445,28277.316,7.5671415,-83.330086,[-0.518  1.153 -1.267],-95.30675,100,-89.589905,6.3130126,2134599,125.59,103,81.91566,2915.0015017986298,-1,0.16123246,1.1294762,32.46046,112.353775,0.86232334,-89.58989581689238,1.684281e-05,0.0016842812,,-68.96609,-59.15178,10300,-171.50555
True,0.054672614,0.86066866,19.973166,8.789173,0.009083461,0.5885937,0.0058859373,14153.497,5.4672613,-68.05372,[-0.498  1.18  -1.258],-89.519104,100,-84.15209,11.377634,2146464,118.65,104,76.85858,2930.341430425644,-1,0.147545,0.9083461,29.571669,111.600624,0.86066866,-84.15209049865604,3.728415e-05,0.003728415,,-49.950348,-49.410057,10400,-161.01068
True,0.054314245,0.86982554,23.265715,9.42819,0.007697891,0.51952475,0.0051952475,10492.458,5.4314246,-66.22798,[-0.487  1.147 -1.271],-91.01562,100,-85.38826,10.606489,2158544,120.8,105,83.43235,2943.4560005664825,-1,0.149851,0.76978916,31.294125,109.81003,0.86982554,-85.38825898498297,8.347714e-05,0.008347714,,-47.90103,-59.010593,10500,-168.82062
True,0.031215718,0.8639883,19.724613,73.763,0.005528641,0.9659416,0.009659416,23334.795,3.1215718,-87.74987,[-0.459  1.115 -1.269],-90.11129,100,-85.05557,1.3556932,2170589,120.45,106,66.61628,2956.8794627189636,-1,0.15821998,0.55286413,75.32427,92.94854,0.8639883,-85.05556941702962,0.0015137999,0.15137999,,-81.86327,-58.723305,10600,-151.67184
True,0.037335843,0.8611576,20.949432,9.498853,0.0082376925,0.7101316,0.0071013165,16220.056,3.7335844,-79.51308,[-0.421  1.119 -1.261],-91.35901,100,-86.09335,10.527587,2182707,121.18,107,71.876656,2970.9507415294647,-1,0.20367277,0.8237693,42.632027,98.07283,0.8611576,-86.09334750786424,0.00010415832,0.010415832,,-62.427963,-59.897175,10700,-157.97
True,0.054735143,0.8627836,18.187256,5.1711526,0.011989783,0.66032004,0.0066032,12354.2705,5.4735146,-79.03339,[-0.436  1.093 -1.215],-92.38419,100,-87.77417,19.338049,2195135,124.28,108,50.526443,2987.0275769233704,-1,0.1484587,1.1989783,23.272264,78.11675,0.8627836,-87.77416306704282,9.265874e-06,0.00092658744,,-58.7608,-60.18386,10800,-138.30061
True,0.061063588,0.86047727,24.70422,8.087316,0.01015256,0.5758741,0.005758741,18183.451,6.106359,-76.05745,[-0.462  1.061 -1.27 ],-99.89445,100,-93.85962,12.365043,2208277,131.42,109,87.18527,3006.5158727169037,-1,0.10433662,1.015256,24.342104,122.1293,0.86047727,-93.8596205277741,3.89569e-05,0.00389569,,-54.8366,-58.915585,10900,-181.04489
True,0.02875554,0.8631972,23.723806,6.189487,0.0064721387,0.5227392,0.005227391,13265.453,2.875554,-71.39509,[-0.462  1.03  -1.315],-98.183945,100,-92.11976,16.156427,2221183,129.06,110,89.8058,3025.401864051819,-1,0.076595284,0.6472139,39.479797,132.77707,0.8631972,-92.11976173892617,1.8981722e-05,0.0018981723,,-47.02006,-49.148487,11000,-181.92555
True,0.07035308,0.8597785,27.190294,11.841237,0.010885144,0.72578084,0.0072578085,31472.666,7.035309,-81.430885,[-0.587  1.034 -1.342],-98.407776,100,-92.16076,8.445064,2234162,129.79,111,95.2494,3045.3333778381348,-1,0.017497133,1.0885144,30.77537,127.99736,0.8597785,-92.1607662627101,3.930607e-05,0.003930607,,-63.276844,-59.4128,11100,-187.41016
True,0.08857254,0.8686322,29.588408,18.626047,0.013095612,0.8846228,0.008846227,53966.496,8.857254,-91.42232,[-0.589  1.012 -1.401],-102.01215,100,-95.69904,5.368826,2247589,134.27,112,93.69457,3061.589954853058,-1,-0.008723294,1.3095611,31.333534,139.71513,0.8686322,-95.69904135331511,0.00012728877,0.012728877,,-76.79436,-49.678486,11200,-189.39362
True,0.049815044,0.85699,25.999832,10.711596,0.007546724,0.5605452,0.0056054513,15502.734,4.9815044,-67.62842,[-0.572  1.033 -1.428],-97.83953,100,-91.91622,9.335677,2260441,128.52,113,85.78309,3075.656584262848,-1,0.030321617,0.7546724,35.55463,118.201996,0.85699,-91.91621951133013,9.995017e-05,0.009995017,,-49.530132,-59.497314,11300,-177.69931
True,0.052758448,0.8645524,23.222757,11.055537,0.006765557,0.54544663,0.005454467,14254.183,5.275845,-65.49549,[-0.639  1.05  -1.389],-98.02855,100,-92.125046,9.045241,2273393,129.52,114,84.98037,3090.678274154663,-1,0.110682316,0.67655575,39.393066,118.0142,0.8645524,-92.12503625154496,0.00016397839,0.01639784,,-47.740494,-59.09121,11400,-177.10541
True,0.07862677,0.8585968,24.4822,13.640049,0.010831812,0.67503965,0.006750398,22925.76,7.8626766,-75.89644,[-0.648  1.054 -1.308],-98.87417,100,-93.243675,7.3313518,2286544,131.51,115,75.67118,3110.1509194374084,-1,0.16417117,1.0831814,27.973583,109.82522,0.8585968,-93.24367224529385,0.00025419416,0.025419418,,-60.651043,-59.089638,11500,-168.91486
True,0.03548121,0.8655559,26.064941,42.23275,0.007855469,0.9474778,0.009474778,61131.965,3.5481212,-98.20576,[-0.598  1.038 -1.255],-103.48266,100,-95.83039,2.3678308,2299953,134.09,116,133.73766,3131.089940547943,-1,0.20150636,0.78554684,59.26296,170.20859,0.8655559,-95.83038667455315,0.0012860682,0.12860683,,-86.43063,-59.359444,11600,-229.56804
True,0.05846467,0.85924095,26.411476,31.592823,0.0098085515,0.8635421,0.00863542,35896.176,5.846467,-93.83511,[-0.578  1.05  -1.217],-101.28293,100,-94.945755,3.1652758,2313297,133.44,117,95.16951,3147.8873143196106,-1,0.17408761,0.9808551,43.66512,130.08292,0.85924095,-94.94575351089239,0.00023309524,0.023309525,,-82.5605,-60.032356,11700,-190.11526
True,0.07342989,0.8615174,21.87279,30.224384,0.011072371,0.87982607,0.00879826,25140.213,7.3429894,-90.6176,[-0.555  1.07  -1.245],-95.35614,100,-90.085236,3.3085868,2326024,127.27,118,68.0422,3166.2783739566803,-1,0.16811563,1.1072371,38.70338,99.20709,0.8615174,-90.08522629320622,0.00010635309,0.010635309,,-81.03006,-58.920334,11800,-158.12743
True,0.0650439,0.86499786,22.428095,14.505649,0.011218221,0.7667387,0.007667387,23757.973,6.50439,-83.509415,[-0.593  1.05  -1.251],-97.11715,100,-91.69351,6.893866,2338908,128.84,119,71.015656,3181.733440876007,-1,0.14332621,1.1218221,31.840164,103.15214,0.86499786,-91.69351244598627,0.0001622332,0.01622332,,-69.26901,-59.55703,11900,-162.70917
True,0.07618206,0.86473894,24.286322,7.130749,0.011608531,0.6886394,0.006886393,23165.588,7.618206,-84.66833,[-0.538  1.024 -1.276],-100.16362,100,-94.4466,14.023772,2352125,132.17,120,77.06387,3196.748029947281,-1,0.13140924,1.1608531,26.03047,111.50275,0.86473894,-94.44660163506866,5.0613795e-05,0.0050613796,,-63.25906,-60.00774,12000,-171.51048
True,0.03253203,0.8629197,29.918516,66.274864,0.0061348625,0.93244696,0.00932447,44788.703,3.253203,-97.5903,[-0.57   0.993 -1.288],-106.117226,100,-99.1517,1.5088677,2366009,138.84,121,109.814514,3218.8271882534027,-1,0.09270556,0.6134863,69.78981,150.31316,0.8629197,-99.15169184595347,0.0014765162,0.14765163,,-89.03411,-58.653046,12100,-208.9662
True,0.07322766,0.86524177,23.79004,10.479915,0.012591702,0.6878106,0.0068781055,35627.086,7.3227663,-80.35562,[-0.579  0.995 -1.326],-100.424965,100,-94.18415,9.542063,2379322,133.13,122,93.040215,3239.1559748649597,-1,0.03461262,1.2591703,22.980907,127.77017,0.86524177,-94.18414988443256,1.587279e-05,0.001587279,,-61.07761,-59.454197,12200,-187.22437
True,0.09831332,0.8593115,24.928482,8.976119,0.0121732075,0.65279734,0.0065279733,26820.158,9.831332,-83.294044,[-0.591  1.019 -1.384],-100.59978,100,-94.42306,11.140672,2392578,132.56,123,90.878426,3255.6285400390625,-1,-0.022839447,1.2173207,22.334444,126.25442,0.8593115,-94.42305838733911,2.1421718e-05,0.0021421718,,-62.67762,-59.047066,12300,-185.30148
True,0.09210798,0.8608458,30.330473,24.728365,0.010973393,0.73737067,0.007373707,47518.125,9.210798,-90.22578,[-0.504  1.024 -1.442],-106.07856,100,-98.30544,4.043939,2406271,136.93,124,134.88837,3276.953631401062,-1,-0.047819406,1.0973393,31.107336,173.39903,0.8608458,-98.30544086813927,0.0002139883,0.021398831,,-74.59437,-59.79479,12400,-233.19382
True,0.06195088,0.86342216,27.043745,12.817037,0.009972468,0.77672845,0.007767285,40034.43,6.1950884,-91.31946,[-0.491  1.004 -1.467],-105.24639,100,-98.4563,7.8021154,2420063,137.92,125,105.24667,3292.856646299362,-1,-0.014690732,0.99724686,37.75841,143.76352,0.86342216,-98.45629206210374,0.00028906803,0.028906804,,-72.35317,-59.939445,12500,-203.70296
True,0.066785365,0.86454165,33.844765,13.800813,0.008963885,0.708319,0.00708319,49612.883,6.678537,-87.96893,[-0.511  0.985 -1.434],-106.15771,100,-98.049385,7.24595,2433840,137.77,126,145.20021,3310.6650035381317,-1,0.043149423,0.8963885,38.43894,183.49643,0.86454165,-98.04938373059035,0.0004998929,0.049989294,,-66.14271,-59.75318,12600,-243.2496
True,0.07176039,0.8652886,27.130817,7.2099447,0.011136045,0.57689416,0.0057689417,17116.396,7.176039,-75.516304,[-0.462  0.976 -1.376],-103.08338,100,-97.64914,13.869732,2447503,136.63,127,65.37814,3332.4373178482056,-1,0.023455737,1.1136044,21.158514,102.86972,0.8652886,-97.64913988158106,3.166109e-05,0.003166109,,-55.278046,-60.157562,12700,-163.02728
True,0.040218327,0.862917,30.480972,5.9523745,0.007780991,0.5557546,0.0055575464,21126.174,4.021833,-82.59627,[-0.465  0.947 -1.395],-110.674675,100,-103.82377,16.800018,2461926,144.23,128,101.70291,3354.901137113571,-1,-0.058837563,0.7780992,33.781322,146.27078,0.862917,-103.82377677321433,1.9188326e-06,0.00019188327,,-54.515957,-59.255913,12800,-205.52669
True,0.08017486,0.8647481,24.098286,18.624472,0.011431924,0.882964,0.00882964,43318.555,8.017487,-94.752335,[-0.529  0.94  -1.478],-102.89288,100,-96.61465,5.36928,2475540,136.14,129,91.73222,3375.7451117038727,-1,-0.019464258,1.1431923,37.36497,128.49118,0.8647481,-96.61465677261353,0.00020055263,0.020055264,,-80.204605,-59.85571,12900,-188.3469
True,0.05415806,0.86393654,31.784668,12.876364,0.008991288,0.6587909,0.006587908,42128.54,5.4158063,-84.10379,[-0.56   0.956 -1.438],-109.321045,100,-101.72219,7.7661676,2489770,142.3,130,126.2437,3392.226497411728,-1,-0.031089792,0.8991288,34.93176,168.79994,0.86393654,-101.72218440324068,6.3553256e-05,0.0063553257,,-62.9274,-59.16594,13000,-227.96588
True,0.08576909,0.86189544,27.022617,6.6961346,0.009669779,0.49256057,0.004925606,18125.623,8.576909,-66.30092,[-0.472  0.961 -1.45 ],-107.55079,100,-101.49606,14.93399,2503945,141.75,131,80.14592,3413.675004005432,-1,-0.11618868,0.96697795,20.601486,122.734474,0.86189544,-101.49606242462993,3.7339214e-05,0.0037339216,,-42.902695,-58.90751,13100,-181.64198
True,0.05082051,0.8702575,29.45864,22.326723,0.008897067,0.7809381,0.00780938,68498.37,5.0820513,-96.08715,[-0.527  0.971 -1.535],-105.6603,100,-96.50066,4.4789376,2517547,136.02,132,178.28839,3433.699678182602,-1,-0.1235808,0.88970673,43.516903,215.1485,0.8702575,-96.50066999405622,0.0003008948,0.03008948,,-76.702156,-59.640568,13200,-274.78906
True,0.06512906,0.8563733,31.997602,27.704403,0.010384039,0.8691524,0.008691523,75792.77,6.512906,-100.76633,[-0.577  0.986 -1.543],-106.299774,100,-97.81585,3.6095345,2531223,136.76,133,156.70186,3454.54052734375,-1,-0.11444859,1.038404,41.196625,194.91852,0.8563733,-97.8158509543538,0.00024074478,0.024074478,,-84.64791,-59.599182,13300,-254.5177
