LearnableVariance,MaxIW,OptimizationReturnMax,InitialReturnStd,MinIW,ESSRenyi,EmpiricalD2,Iteration,InitialBound,StdIWNorm,EpLenMean,InitialReturnMin,EpisodesSoFar,InitialReturnMax,EpRewMean,ReturnStepMaxmin,OptimizationReturnMean,MeanIWNorm,InitialReturnMean,MinIWNorm,J_sample_variance,ReturnStepMax,TimeElapsed,MeanIW,OptimizationReturnMin,VarianceInit,MaxIWNorm,Bound,TimestepsSoFar,StdIW,MeanEntropy,ESSClassic,ReturnMeanIW,Weights,EpThisIter
,3.1033444,14.90744,3.6261318,0.008390682,3.937835,25.394665,20,-423.55066,0.0052895932,500.0,-416.12408,2000,-401.21664,-409.6798514893651,0.8500261,6.444236,0.004162575,-409.67984,8.3906816e-05,30333.44,0.8500261,615.3911538124084,0.4162575,,-1.0,0.031033443,-239.93835,1000000,0.5289593,0.4189424,38.243755,-170.03905,[-1.033  0.297],100
,2.3472497,20.130707,4.716063,0.0047660964,3.53844,28.261042,21,-419.7991,0.004728126,500.0,-416.06754,2100,-395.93683,-405.9301819048822,0.85023826,10.137352,0.0037407824,-405.93015,4.7660964e-05,24517.24,0.85023826,683.3548874855042,0.37407824,,-1.0,0.023472497,-225.12357,1050000,0.4728126,0.4189424,38.49789,-151.39485,[-1.003  0.344],100
,1.6922979,27.760315,6.2768364,0.49615848,95.833916,1.0434719,22,-414.42603,0.0022621802,500.0,-416.05463,2200,-388.2943,-400.55750265493987,0.8520905,15.497122,0.009912202,-400.5575,0.0049615847,171827.25,0.8520905,750.2846963405609,0.99122024,,-1.0,0.016922979,-411.8616,1100000,0.22621803,0.4189424,95.04933,-397.6949,[-0.999  0.385],100
,7.282437,27.351593,6.266542,0.005154785,7.810684,12.802976,23,-414.62808,0.01040654,500.0,-415.9295,2300,-388.5779,-400.76376861944794,0.8512707,15.165736,0.007218438,-400.7638,5.1547846e-05,91177.86,0.8512707,825.5196278095245,0.72184396,,-1.0,0.07282437,-341.78476,1150000,1.040654,0.4189424,32.484566,-292.1765,[-1.011  0.382],100
,4.5127006,24.988525,5.93087,0.03483073,45.6867,2.1888208,24,-418.33185,0.008106705,500.0,-416.4088,2400,-391.4203,-404.45158019661903,0.8513455,11.957236,0.009190351,-404.45157,0.0003483073,148008.27,0.8513455,904.9374856948853,0.91903514,,-1.0,0.045127004,-394.42007,1200000,0.81067055,0.4189424,56.24042,-373.88464,[-1.105  0.36 ],100
,9.95108,21.49414,5.0214596,0.0069340807,15.7682085,6.3418746,25,-419.26407,0.012964553,500.0,-416.25037,2500,-394.75623,-405.3891040481627,0.8494299,10.861268,0.008445158,-405.3891,6.934081e-05,124936.39,0.8494299,975.8342597484589,0.84451586,,-1.0,0.099510804,-379.77032,1250000,1.2964553,0.4189424,29.791397,-344.82877,[-1.153  0.343],100
,6.340427,15.976898,3.9266698,0.014231712,3.3147569,30.168125,26,-422.50067,0.009257435,500.0,-416.37488,2600,-400.39798,-408.62153484269976,0.8496299,7.7533436,0.0056285574,-408.62155,0.00014231712,55575.02,0.8496299,1042.074688911438,0.5628557,,-1.0,0.06340427,-305.70422,1300000,0.9257436,0.4189424,26.989647,-229.47221,[-1.219  0.317],100
,4.3743567,23.888916,5.543596,0.0013214452,5.3725367,18.613182,27,-417.5778,0.008443358,500.0,-416.3366,2700,-392.4477,-403.6998990856111,0.84961987,12.636707,0.006870478,-403.69992,1.3214452e-05,82703.11,0.84961987,1113.787345647812,0.6870477,,-1.0,0.043743566,-339.74188,1350000,0.8443359,0.4189424,39.836235,-279.86853,[-1.222  0.364],100
,12.30566,19.391754,5.066543,0.00908414,4.6170692,21.65876,28,-421.18652,0.0148678655,500.0,-416.36188,2800,-396.97012,-407.30779815256597,0.8496202,9.054078,0.0067945533,-407.30777,9.08414e-05,81242.25,0.8496202,1189.8021047115326,0.6794553,,-1.0,0.1230566,-339.90994,1400000,1.4867866,0.4189424,17.276419,-275.31976,[-1.272  0.33 ],100
,11.083883,25.980347,5.9370546,0.01752423,4.4934134,22.254795,29,-416.07074,0.013970946,500.0,-416.11496,2900,-390.1346,-402.2002471020818,0.85026914,13.914711,0.006470549,-402.2003,0.00017524228,74324.48,0.85026914,1263.9734497070312,0.6470549,,-1.0,0.11083883,-323.5495,1450000,1.3970946,0.4189424,17.661697,-258.11545,[-1.305  0.371],100
,9.17142,28.543823,7.1211066,0.0060527353,3.9234102,25.488031,30,-414.11246,0.013791651,500.0,-416.45218,3000,-387.90836,-400.2307201457024,0.8515721,16.221457,0.0060300953,-400.23077,6.0527353e-05,64985.867,0.8515721,1338.3663725852966,0.60300946,,-1.0,0.091714196,-308.98688,1500000,1.3791653,0.4189424,16.048801,-238.90399,[-1.398  0.403],100
,5.668988,33.029785,6.6107783,0.0020301307,4.1407347,24.150303,31,-409.19608,0.010095572,500.0,-416.19897,3100,-383.1692,-395.3227939660847,0.8519014,20.876183,0.006523875,-395.3228,2.0301306e-05,75055.87,0.8519014,1408.5437679290771,0.65238756,,-1.0,0.05668988,-326.71536,1550000,1.0095572,0.4189424,29.45771,-258.53787,[-1.387  0.437],100
,7.092194,44.689056,7.405861,0.0045622587,2.977764,33.582245,32,-404.52716,0.009587789,500.0,-408.95462,3200,-364.26556,-390.89532324552533,0.85363936,18.059298,0.0056058005,-390.89536,4.5622586e-05,53597.195,0.85363936,1478.4997317790985,0.5605801,,-1.0,0.07092194,-296.95465,1600000,0.95877886,0.4189424,25.476145,-217.95798,[-1.273  0.455],100
,11.181311,53.292603,8.149979,0.012494732,10.992325,9.097257,33,-397.13785,0.013612171,500.0,-412.99652,3300,-359.70392,-383.3713247346878,0.8543432,29.625195,0.0072239055,-383.37134,0.00012494731,90863.94,0.8543432,1551.7017886638641,0.7223906,,-1.0,0.111813106,-321.8733,1650000,1.3612171,0.4189424,21.974777,-280.35107,[-1.22   0.483],100
,4.232718,29.126831,6.6244764,0.1141582,56.68334,1.7641869,34,-401.88815,0.007269355,500.0,-405.40213,3400,-376.2753,-388.37477922290566,0.85323846,17.027353,0.009661526,-388.37476,0.0011415819,155066.67,0.85323846,1627.9017567634583,0.96615255,,-1.0,0.04232718,-395.60706,1700000,0.72693545,0.4189424,63.8525,-377.6582,[-1.231  0.46 ],100
,3.3973966,36.27481,6.771512,0.0032744128,3.2575421,30.69799,35,-405.59854,0.0060626613,500.0,-415.7273,3500,-379.45248,-391.7409489157796,0.8524528,23.986345,0.0038371861,-391.74094,3.2744127e-05,26021.508,0.8524528,1704.4968547821045,0.38371864,,-1.0,0.033973966,-226.47006,1750000,0.60626614,0.4189424,28.60147,-149.69109,[-1.256  0.449],100
,7.455789,71.388336,9.76087,0.000612848,4.4530473,22.456532,36,-399.162,0.010323595,500.0,-413.72958,3600,-342.34125,-385.37102159783245,0.85961366,28.358559,0.00629458,-385.371,6.1284795e-06,69222.62,0.85961366,1766.8875195980072,0.62945807,,-1.0,0.074557886,-309.77267,1800000,1.0323595,0.4189424,27.101358,-244.4195,[-1.262  0.481],100
,13.033041,36.739258,6.7458024,0.0041265464,9.512181,10.5128355,37,-402.42923,0.015246736,500.0,-406.90515,3700,-370.1659,-388.8657238650322,0.8573177,18.039425,0.0074282656,-388.8657,4.1265463e-05,92874.73,0.8573177,1843.6130259037018,0.7428265,,-1.0,0.13033041,-335.18826,1850000,1.5246737,0.4189424,19.183258,-291.21063,[-1.346  0.463],100
,6.909945,34.048462,7.174151,0.0033491186,5.9199867,16.89193,38,-407.52704,0.011629603,500.0,-415.88492,3800,-381.83646,-393.664213540107,0.8523221,22.220705,0.0069827605,-393.66418,3.3491186e-05,85652.39,0.8523221,1911.2053096294403,0.69827604,,-1.0,0.06909945,-334.92996,1900000,1.1629603,0.4189424,26.498472,-277.954,[-1.344  0.438],100
,4.719165,23.507385,5.5117154,0.004156417,4.7880387,20.885378,39,-411.42374,0.009580797,500.0,-412.4912,3900,-388.98383,-397.6740614712238,0.8511486,14.817147,0.0067416537,-397.6741,4.156417e-05,78236.195,0.8511486,1973.8998696804047,0.6741654,,-1.0,0.047191646,-333.4851,1950000,0.9580797,0.4189424,33.11672,-270.64822,[-1.344  0.409],100
,6.7492905,25.4245,5.7575936,0.00442067,3.259407,30.680428,40,-416.6194,0.010478858,500.0,-414.6949,4000,-389.2704,-402.79623281419276,0.8509753,11.898655,0.0060579856,-402.79626,4.42067e-05,63950.816,0.8509753,2038.528724193573,0.60579854,,-1.0,0.0674929,-319.69434,2000000,1.0478859,0.4189424,25.049671,-243.12796,[-1.345  0.376],100
,11.472437,28.903748,5.0473824,0.020584384,13.149068,7.605102,41,-410.70346,0.013840443,500.0,-415.93866,4100,-387.0349,-396.8388278020918,0.8522079,19.099834,0.006667239,-396.83878,0.00020584384,78753.44,0.8522079,2099.1866641044617,0.66672397,,-1.0,0.11472437,-300.7578,2050000,1.3840443,0.4189424,18.834831,-262.52286,[-1.366  0.414],100
,10.244768,30.097229,6.1360846,0.00556549,6.880057,14.534763,42,-407.26923,0.01252471,500.0,-410.5789,4200,-380.48166,-393.5832470972836,0.8524519,16.995642,0.0069404035,-393.58325,5.56549e-05,82396.125,0.8524519,2182.447799682617,0.69404036,,-1.0,0.10244768,-327.62274,2100000,1.252471,0.4189424,23.49287,-275.4457,[-1.432  0.438],100
,1.5904248,26.502625,5.4135375,0.52590847,96.09687,1.0406166,43,-411.2112,0.0021760797,500.0,-410.71585,4300,-384.21323,-397.52069087848065,0.8516834,13.195157,0.009921353,-397.5207,0.0052590845,167743.17,0.8516834,2267.5434567928314,0.9921353,,-1.0,0.015904248,-408.9611,2150000,0.21760796,0.4189424,95.41012,-394.9953,[-1.381  0.411],100
,2.4175372,31.54535,6.7277546,0.24093252,82.51053,1.2119665,44,-412.46497,0.003957239,500.0,-416.5603,4400,-385.01495,-398.5796383406222,0.8516944,17.980661,0.00969089,-398.57965,0.0024093252,164676.94,0.8516944,2338.6331222057343,0.96908915,,-1.0,0.024175372,-402.41687,2200000,0.3957239,0.4189424,85.70841,-387.13058,[-1.378  0.407],100
,3.5148215,26.70111,5.5142407,0.06013063,36.683113,2.72605,45,-412.32968,0.007171168,500.0,-415.62167,4500,-388.92056,-398.4756234535575,0.85243976,17.14605,0.008090433,-398.47562,0.00060130627,114333.42,0.85243976,2400.475526571274,0.8090433,,-1.0,0.035148215,-346.67496,2250000,0.71711683,0.4189424,56.00161,-323.80087,[-1.357  0.399],100
,8.695397,25.261963,7.0120673,0.0067446074,3.5823445,27.91468,46,-415.0534,0.011389996,500.0,-416.5152,4600,-391.25323,-401.1695617900789,0.849854,15.345636,0.0058708293,-401.16956,6.7446075e-05,61003.81,0.849854,2458.294666528702,0.58708286,,-1.0,0.086953975,-307.6872,2300000,1.1389996,0.4189424,20.99081,-234.33282,[-1.438  0.392],100
,3.641547,32.395355,7.0280995,0.30052826,76.19297,1.3124571,47,-410.3037,0.005080665,500.0,-416.44696,4700,-384.0516,-396.4221848735213,0.8530038,20.024776,0.00940938,-396.42224,0.0030052825,155272.33,0.8530038,2522.7176661491394,0.94093806,,-1.0,0.03641547,-388.87045,2350000,0.50806653,0.4189424,77.42611,-372.96738,[-1.439  0.428],100
,7.2284117,38.986145,7.2294645,0.0019244158,7.349946,13.605542,48,-409.17984,0.010786579,500.0,-413.4359,4800,-374.44977,-395.3986913414299,0.8546197,18.037222,0.007112852,-395.3987,1.9244158e-05,87660.625,0.8546197,2584.0774536132812,0.7112852,,-1.0,0.07228412,-334.5412,2400000,1.078658,0.4189424,30.305357,-283.7083,[-1.485  0.431],100
,5.199796,28.108368,5.366192,0.025658388,23.243975,4.3021903,49,-410.5083,0.011289727,500.0,-413.40836,4900,-385.3,-396.728031848371,0.8504248,16.680317,0.009116099,-396.728,0.00025658388,143756.61,0.8504248,2660.0880382061005,0.9116099,,-1.0,0.05199796,-392.19562,2450000,1.1289726,0.4189424,39.467514,-363.61295,[-1.6    0.419],100
,4.4540286,25.219635,5.6642375,0.0048681526,6.48245,15.426267,50,-413.105,0.009676955,500.0,-414.49985,5000,-389.2802,-399.2883905720711,0.8510349,15.211456,0.006325649,-399.2884,4.8681526e-05,69577.5,0.8510349,2734.0989184379578,0.63256496,,-1.0,0.044540286,-309.51056,2500000,0.9676954,0.4189424,29.937643,-255.24384,[-1.674  0.405],100
,4.0836535,23.589539,5.105148,0.0027556126,12.02513,8.315918,51,-416.13794,0.009805084,500.0,-416.01996,5100,-392.43042,-402.27061566621063,0.85302836,13.749345,0.007737913,-402.27063,2.7556125e-05,104767.14,0.85302836,2810.384625673294,0.77379143,,-1.0,0.040836535,-354.15683,2550000,0.9805083,0.4189424,38.377934,-314.16714,[-1.602  0.376],100
,3.7864883,20.850067,5.0958076,0.0010985024,7.164352,13.957996,52,-419.1388,0.008327756,500.0,-416.0929,5200,-395.24283,-405.2690406098962,0.84966743,10.8238535,0.0070391684,-405.26907,1.0985024e-05,86697.234,0.84966743,2884.264660358429,0.70391685,,-1.0,0.037864882,-339.78674,2600000,0.83277565,0.4189424,41.673088,-287.96875,[-1.582  0.345],100
,3.9750059,19.370667,4.531398,0.0009223239,20.644583,4.843886,53,-423.08975,0.0080832485,500.0,-416.5044,5300,-397.13373,-409.2062994723022,0.850899,7.298094,0.008369121,-409.20633,9.2232385e-06,122748.125,0.850899,2946.8160021305084,0.8369121,,-1.0,0.03975006,-375.3443,2650000,0.8083248,0.4189424,51.73705,-344.7884,[-1.58  0.31],100
,7.6031747,13.076691,3.4290073,0.003749224,6.752742,14.8088,54,-425.2886,0.012273705,500.0,-416.5228,5400,-403.4461,-411.4045245410502,0.8497037,5.1182694,0.0073633776,-411.40454,3.749224e-05,95110.05,0.8497037,3017.594360113144,0.73633784,,-1.0,0.076031744,-356.31842,2700000,1.2273706,0.4189424,26.466124,-302.88937,[-1.596  0.278],100
,2.6966872,12.32193,3.6178443,0.108354576,66.6288,1.5008525,55,-425.35385,0.0055008163,500.0,-416.3886,5500,-404.06668,-411.47422117456796,0.84971595,4.9143887,0.009465023,-411.47424,0.0010835457,156899.77,0.84971595,3085.622547149658,0.9465024,,-1.0,0.026966872,-407.90982,2750000,0.5500816,0.4189424,74.75172,-390.906,[-1.82   0.289],100
,5.311706,11.444458,2.7242928,0.012460971,6.1268983,16.321472,56,-426.81604,0.008143082,500.0,-416.47897,5600,-405.03452,-412.93341853901745,0.8496519,3.5455542,0.005790537,-412.9334,0.00012460971,58778.246,0.8496519,3155.253513097763,0.5790537,,-1.0,0.05311706,-294.8736,2800000,0.8143083,0.4189424,33.584015,-238.788,[-1.833  0.269],100
,11.890295,15.971008,3.616917,0.0085016815,3.8946939,25.675959,57,-423.97327,0.014621038,500.0,-416.49265,5700,-400.52164,-410.0902341102064,0.8495886,6.402414,0.006895496,-410.09024,8.5016814e-05,83752.94,0.8495886,3225.5594577789307,0.6895496,,-1.0,0.118902944,-351.1727,2850000,1.462104,0.4189424,18.195082,-280.82507,[-2.039  0.306],100
,11.060225,20.490875,4.962405,0.002479367,3.7249403,26.846067,58,-418.96906,0.013054439,500.0,-416.4532,5800,-395.9623,-405.08729395195843,0.8496673,11.365893,0.0064832526,-405.0873,2.479367e-05,73990.17,0.8496673,3302.3229331970215,0.64832526,,-1.0,0.110602245,-333.4498,2900000,1.3054439,0.4189424,19.784594,-261.5239,[-2.016  0.351],100
,6.1341653,24.693878,5.378179,0.006611096,2.3067212,43.351574,59,-416.10724,0.009458435,500.0,-416.29584,5900,-391.60196,-402.23071309909227,0.8502948,14.0651245,0.004756679,-402.23074,6.611096e-05,39992.996,0.8502948,3361.0252883434296,0.47566786,,-1.0,0.06134165,-281.4412,2950000,0.94584346,0.4189424,20.18592,-190.07547,[-1.917  0.382],100
,4.2207055,27.627136,5.914442,0.13088761,66.50966,1.503541,60,-411.80115,0.0069661154,500.0,-414.6318,6000,-387.00467,-397.98007000193,0.85234404,16.651733,0.009579308,-397.98007,0.0013088761,159503.81,0.85234404,3424.4990298748016,0.9579308,,-1.0,0.042207055,-399.25446,3000000,0.6966116,0.4189424,65.409645,-382.30722,[-1.966  0.42 ],100
,5.236364,26.053314,5.509797,0.00576849,3.0709414,32.563305,61,-412.4677,0.009108018,500.0,-416.55286,6100,-390.49954,-398.58263941928743,0.8534107,17.97022,0.005177493,-398.58264,5.7684898e-05,47472.99,0.8534107,3497.1682209968567,0.5177494,,-1.0,0.052363638,-284.7346,3050000,0.9108019,0.4189424,24.422237,-205.5003,[-2.006  0.412],100
,3.6116636,30.00644,6.2392426,0.00085478177,3.7501445,26.66564,62,-409.12994,0.007659189,500.0,-414.44843,6200,-384.442,-395.31501444905996,0.8534567,19.133415,0.004693495,-395.315,8.547818e-06,38474.625,0.8534567,3567.366463661194,0.46934947,,-1.0,0.036116634,-257.34457,3100000,0.76591897,0.4189424,27.299946,-186.00586,[-1.942  0.442],100
,5.415991,35.920715,7.3945384,0.006824485,10.732463,9.317526,63,-408.0707,0.010711087,500.0,-416.18463,6300,-380.26392,-394.1978806632757,0.8535703,21.986753,0.008006971,-394.19785,6.824485e-05,112566.39,0.8535703,3636.7555346488953,0.800697,,-1.0,0.054159906,-361.7786,3150000,1.0711088,0.4189424,35.84877,-319.43234,[-1.794  0.445],100
,9.091555,27.576263,6.117486,0.003525427,5.8470163,17.10274,64,-411.03397,0.01359932,500.0,-416.47314,6400,-388.89688,-397.1515359903872,0.85209066,19.32161,0.0076453625,-397.15155,3.525427e-05,102973.75,0.85209066,3686.7846689224243,0.76453626,,-1.0,0.090915546,-363.17783,3200000,1.3599321,0.4189424,24.015295,-305.76636,[-1.83   0.422],100
,5.9905806,24.640839,6.0842695,0.001349801,2.6611907,37.577164,65,-415.5953,0.008923639,500.0,-416.05667,6500,-391.41583,-401.726743799299,0.8512336,14.3299265,0.0050295903,-401.72675,1.3498009e-05,44474.652,0.8512336,3734.233597278595,0.5029591,,-1.0,0.059905805,-286.30072,3250000,0.8923638,0.4189424,24.108685,-201.28616,[-1.781  0.392],100
,5.519334,29.381592,5.968235,0.0063116737,6.050905,16.526453,66,-410.52966,0.010216304,500.0,-416.4236,6600,-387.04202,-396.6488840830326,0.8528266,19.77473,0.006425511,-396.6489,6.3116735e-05,72528.266,0.8528266,3797.5003368854523,0.6425511,,-1.0,0.05519334,-314.22723,3300000,1.0216305,0.4189424,28.344889,-257.79803,[-1.801  0.429],100
,3.6397872,23.76184,5.0565495,0.0039465968,3.3900921,29.497723,67,-413.4342,0.0060576415,500.0,-412.95312,6700,-389.19128,-399.6690907204151,0.85120314,13.284036,0.0042039556,-399.6691,3.9465966e-05,30528.488,0.85120314,3849.5211589336395,0.42039555,,-1.0,0.03639787,-243.03416,3350000,0.6057642,0.4189424,32.50654,-168.27339,[-1.795  0.399],100
,7.515681,26.543243,5.401815,0.0010408766,5.526422,18.09489,68,-413.4783,0.011756264,500.0,-416.30316,6800,-389.75992,-399.6015591464937,0.85222936,16.701605,0.007407224,-399.6016,1.0408766e-05,96321.13,0.85222936,3903.815454006195,0.74072236,,-1.0,0.07515681,-357.2566,3400000,1.1756263,0.4189424,28.417181,-298.22745,[-1.963  0.408],100
,5.940179,22.966522,5.127681,0.01658528,16.231281,6.160943,69,-416.6141,0.011543554,500.0,-416.34253,6900,-393.376,-402.7360457764566,0.8498845,13.606484,0.009140578,-402.73602,0.00016585279,146460.27,0.8498845,3961.6243855953217,0.9140578,,-1.0,0.059401788,-405.21106,3450000,1.1543555,0.4189424,38.537212,-370.76392,[-1.947  0.375],100
,2.2644854,20.930481,5.211839,0.28304824,81.39082,1.2286397,70,-420.46283,0.003953639,500.0,-416.4068,7000,-395.47632,-406.5826157301664,0.84989107,9.8241825,0.009571818,-406.58264,0.0028304823,160502.28,0.84989107,4024.5332033634186,0.95718175,,-1.0,0.022644853,-405.0598,3500000,0.3953639,0.4189424,85.42552,-389.6744,[-1.919  0.347],100
