StdIW,InitialReturnStd,ESSRenyiHarmonic,ReturnStepMaxmin,InitialReturnMean,MaxIW,ReturnStepMax,MinIW,EmpiricalD2Arithmetic,Iteration,DivergenceHarmonic,EmpiricalD2Harmonic,MeanD2-0,EpLenMean,MeanIW,TimeElapsed,Epsilon,InitialBound,InitialReturnMax,Penalization,Bound,Inner Iteration,EpThisIter,EpRewMean,EpisodesSoFar,MinTargetPdf,ESSRenyiArithmetic,OptimizationReturnMean,VarianceInitializer,TimestepsSoFar,InitialReturnMin,Weights,MeanEntropy,StdWReturnMean,LearnableVariance,OptimizationReturnMax,OptimizationReturnMin,ReturnMeanIW,WReturnMean,MinBehavPdf
2415.6196,37.6308,100.0,0.8633827,-142.92569,14640.361,0.8633827,0.06336169,1.0,11,15444532000.0,1.0,1.0,199.03,659.6511,292.62195324897766,2.0,-16701.516,-83.63821,True,-140454830.0,1,100,-142.92568655535578,1100,-165.62128,100.0,119.25938,-1.0,383123,-262.18506,[0.123 0.717],0.4189424,,,178.54684,,8395060.0,15638.875,-165.62128
1238.015,29.007244,100.0,0.8642106,-123.29732,11250.533,0.8642106,0.032292925,1.0,12,202611110000.0,1.0,1.0,172.84,341.80917,309.57049465179443,2.0,-17213.064,-72.7672,True,-461029730.0,1,100,-123.29731459736824,1200,-139.65454,100.0,123.924034,-1.0,400407,-247.22134,[0.149 0.774],0.4189424,,,174.45415,,4390705.0,16198.585,-139.65454
2850.2034,32.032936,100.0,0.86265594,-121.358116,28360.33,0.86265594,0.03218814,1.0,13,48377983000.0,1.0,1.0,168.59,449.96664,324.1544771194458,2.0,-10127.99,-73.21059,True,-146084600.0,1,100,-121.35812976688146,1300,-124.43846,100.0,91.9129,-1.0,417266,-213.27103,[0.168 0.833],0.4189424,,,140.06044,,2259858.8,9474.09,-124.43846
2136.9155,35.908154,100.0,0.8683118,-128.86673,20969.43,0.8683118,0.043845516,1.0,14,16582589000.0,1.0,1.0,179.57,341.42523,339.2683594226837,2.0,-18733.545,-82.84527,True,-134664780.0,1,100,-128.86672788336872,1400,-131.57803,100.0,128.1893,-1.0,435223,-257.05603,[0.168 0.771],0.4189424,,,174.21075,,4391652.0,17721.893,-131.57803
470.04828,26.619328,100.0,0.8553931,-116.22646,4437.2114,0.8553931,0.056229644,1.0,15,12134811000.0,1.0,1.0,162.17,128.10349,352.5606966018677,2.0,-9725.619,-72.75047,True,-68233900.0,1,100,-116.22646137222648,1500,-117.689095,100.0,91.69509,-1.0,451440,-207.92154,[0.137 0.825],0.4189424,,,135.17107,,1143146.9,9116.575,-117.689095
29520280.0,25.620792,100.0,0.86161673,-106.425964,229560800.0,0.86161673,0.032462385,1.0,16,5.716055e+33,1.0,1.0,148.65,7036664.5,366.24773240089417,2.0,-11092.432,-73.01859,True,-4.4345872e+19,1,100,-106.42597449183464,1600,-137.70474,100.0,99.24442,-1.0,466305,-205.6704,[0.148 0.886],0.4189424,,,132.6518,,55886148000.0,10505.879,-137.70474
359641760.0,22.53929,100.0,0.8583356,-96.795105,3560435700.0,0.8583356,0.013556826,1.0,17,7.178568e+28,1.0,1.0,135.82,46326732.0,378.2642071247101,2.0,-9099.737,-60.75743,True,-1.4142113e+17,1,100,-96.79511179476977,1700,-101.47699,100.0,89.79915,-1.0,479887,-186.59427,[0.208 0.996],0.4189424,,,125.83684,,323840000000.0,8571.907,-101.47699
9657.006,20.857695,100.0,0.8635361,-90.44175,71197.84,0.8635361,0.07047667,1.0,18,390035440000000.0,1.0,1.0,127.91,2234.0225,390.66386342048645,2.0,-4481.3335,-51.086945,True,-6624338400.0,1,100,-90.4417451749742,1800,-92.099686,100.0,60.919033,-1.0,492678,-151.36078,[0.271 1.104],0.4189424,,,100.273834,,5130664.0,4146.172,-92.099686
3121.38,19.912014,100.0,0.8666123,-81.67296,31318.104,0.8666123,0.0067424723,1.0,19,147335970.0,1.0,1.0,115.47,390.90155,401.75730538368225,2.0,-6728.1216,-59.86005,True,-6587979.0,1,100,-81.67295408084989,1900,-91.177704,100.0,77.47905,-1.0,504225,-159.15201,[0.028 1.163],0.4189424,,,99.29196,,2599003.8,6399.492,-91.177704
103.598625,20.864143,100.0,0.86264706,-87.33475,779.23883,0.86264706,0.09059056,1.0,20,965750140.0,1.0,1.0,123.84,48.68496,412.399395942688,2.0,-5716.4717,-50.54588,True,-12058798.0,1,100,-87.3347407528758,2000,-99.56908,100.0,70.007,-1.0,516609,-157.34175,[0.027 1.1  ],0.4189424,,,106.79587,,244170.3,5336.2935,-99.56908
220.85007,22.495504,100.0,0.8624904,-94.08932,1612.1354,0.8624904,0.079173185,1.0,21,103782136.0,1.0,1.0,133.18,76.42837,424.2479991912842,2.0,-5562.9683,-60.618176,True,-3906400.8,1,100,-94.0893181540072,2100,-104.94593,100.0,68.62552,-1.0,529927,-162.71484,[0.013 1.039],0.4189424,,,102.096664,,366727.8,5215.5103,-104.94593
2050.3472,21.55233,100.0,0.85911787,-98.00578,20511.197,0.85911787,0.22912145,1.0,22,1284572400.0,1.0,1.0,137.8,315.33707,435.5243375301361,2.0,-3503.8262,-60.980804,True,-10269305.0,1,100,-98.0057824525237,2200,-99.84511,100.0,52.643238,-1.0,543707,-150.64902,[-0.005  0.98 ],0.4189424,,,89.66821,,663471.4,3235.8132,-99.84511
2197.4712,19.740763,100.0,0.8628159,-96.610695,21126.158,0.8628159,0.062419824,1.0,23,280978750.0,1.0,1.0,135.94,376.74707,446.85836935043335,2.0,-4297.634,-61.948414,True,-6317822.0,1,100,-96.61068662494421,2300,-113.39135,100.0,60.073086,-1.0,557301,-156.68378,[-0.018  1.041],0.4189424,,,94.73537,,1303181.8,3998.4736,-113.39135
722514.25,20.699282,100.0,0.8680336,-91.39021,6744432.5,0.8680336,0.11101504,1.0,24,1.7754128e+21,1.0,1.0,129.25,120964.77,458.04828333854675,2.0,-4597.045,-60.269135,True,-12250952000000.0,1,100,-91.39020376130938,2400,-94.463715,100.0,62.272305,-1.0,570226,-153.6625,[-0.022  1.103],0.4189424,,,93.39337,,261950200.0,4306.301,-94.463715
1001.782,21.281029,100.0,0.8595612,-93.59539,8449.821,0.8595612,0.020311186,1.0,25,961888450.0,1.0,1.0,131.8,211.9585,469.01960730552673,2.0,-3503.1086,-51.842506,True,-9750325.0,1,100,-93.59539448931814,2500,-98.82068,100.0,52.480732,-1.0,583406,-146.07613,[-0.109  1.013],0.4189424,,,94.23362,,570109.8,3207.1094,-98.82068
34755364.0,18.36052,100.0,0.860016,-85.72876,334789700.0,0.860016,3.645979,1.0,26,1.7603591e+36,1.0,1.0,121.48,5647094.0,479.2190315723419,2.0,-6589.7007,-59.561913,True,-4.6894716e+20,1,100,-85.72875839039683,2600,-116.291504,100.0,76.805885,-1.0,595554,-162.53465,[-0.111  1.076],0.4189424,,,102.97274,,23383880000.0,6236.254,-116.291504
136694740.0,22.192715,100.0,0.8587012,-98.57869,1341568300.0,0.8587012,0.23687476,1.0,27,2.521561e+34,1.0,1.0,138.2,20623646.0,491.527325630188,2.0,-5385.142,-61.53328,True,-5.763469e+19,1,100,-98.5786976224184,2700,-109.29689,100.0,67.30285,-1.0,609374,-165.88155,[-0.165  0.963],0.4189424,,,104.34827,,54638110000.0,5022.1895,-109.29689
108.20232,21.306492,100.0,0.8702076,-93.95092,810.9295,0.8702076,0.03871361,1.0,28,364732160.0,1.0,1.0,132.3,40.43319,502.8478579521179,2.0,-3744.1072,-60.37995,True,-5115243.0,1,100,-93.950922318995,2800,-92.023895,100.0,55.031456,-1.0,622604,-148.98238,[-0.121  1.08 ],0.4189424,,,88.602425,,117694.31,3482.4275,-92.023895
120145690.0,18.277357,100.0,0.8619561,-92.02232,1171959200.0,0.8619561,0.02640905,1.0,29,4.21069e+33,1.0,1.0,130.69,18737658.0,515.175213098526,2.0,-3301.6782,-59.6446,True,-1.548714e+19,1,100,-92.02232220306992,2900,-96.757416,100.0,52.23934,-1.0,635673,-144.26166,[-0.145  1.022],0.4189424,,,84.61706,,66357625000.0,3063.01,-96.757416
12052739000.0,21.94864,100.0,0.85453796,-102.71161,121159115000.0,0.85453796,0.026402606,1.0,30,3.4425488e+34,1.0,1.0,144.08,1248462500.0,526.2057511806488,2.0,-9111.727,-70.914,True,-9.203214e+19,1,100,-102.71161769583821,3000,-110.36076,100.0,90.188484,-1.0,650081,-192.9001,[-0.185  0.904],0.4189424,,,121.9861,,7047055000000.0,8615.705,-110.36076
564476.75,26.158346,100.0,0.8625136,-98.23946,5176780.5,0.8625136,0.15347436,1.0,31,6.3373415e+24,1.0,1.0,137.29,112720.85,538.0477917194366,2.0,-19487.844,-59.869495,True,-2478407400000000.0,1,100,-98.23946280479431,3100,-117.171814,100.0,133.48811,-1.0,663810,-231.72758,[-0.231  1.02 ],0.4189424,,,171.8581,,2050526600.0,18503.336,-117.171814
5594.1636,25.376047,100.0,0.8646149,-103.21142,55716.94,0.8646149,0.04225599,1.0,32,3707537000.0,1.0,1.0,145.06,743.0264,551.5239541530609,2.0,-8029.5723,-69.393585,True,-33317664.0,1,100,-103.21141549617052,3200,-109.41507,100.0,83.239876,-1.0,678316,-186.4513,[-0.472  0.954],0.4189424,,,117.05771,,5506348.0,7572.821,-109.41507
578.4723,22.867296,100.0,0.85911477,-96.13811,4223.757,0.85911477,0.014832909,1.0,33,1065695040.0,1.0,1.0,135.19,182.93993,563.0171618461609,2.0,-6167.7007,-59.93058,True,-13682179.0,1,100,-96.13808882981539,3300,-101.083374,100.0,72.46469,-1.0,691835,-168.60278,[-0.483  1.016],0.4189424,,,108.6722,,831321.1,5774.045,-101.083374
1780565500.0,20.35437,100.0,0.8571888,-89.784645,17601188000.0,0.8571888,0.050660305,1.0,34,3.767527e+33,1.0,1.0,126.97,216444130.0,573.3408117294312,2.0,-3786.5186,-59.455963,True,-1.5211531e+19,1,100,-89.78465113878251,3400,-92.505806,100.0,55.896275,-1.0,704532,-145.68092,[-0.478  1.078],0.4189424,,,86.22496,,223874120000.0,3538.6938,-92.505806
1524231.1,18.21104,100.0,0.86154306,-84.19379,15060873.0,0.86154306,0.040239513,1.0,35,2.0478719e+22,1.0,1.0,119.54,201302.58,583.3726537227631,2.0,-4122.677,-57.579865,True,-35397875000000.0,1,100,-84.1937834303081,3500,-98.61125,100.0,59.528847,-1.0,716486,-143.72263,[-0.53   1.192],0.4189424,,,86.14276,,774574140.0,3875.3247,-98.61125
6127852500.0,17.169033,100.0,0.8625242,-88.15485,61384520000.0,0.8625242,0.0946423,1.0,36,2.6518772e+32,1.0,1.0,124.33,672305200.0,594.7394554615021,2.0,-3533.6885,-59.746857,True,-3.76224e+18,1,100,-88.15484189644457,3600,-85.01601,100.0,54.844166,-1.0,728919,-142.99901,[-0.291  1.117],0.4189424,,,83.25215,,467968660000.0,3302.6582,-85.01601
21101836.0,17.772142,100.0,0.8648962,-81.67682,212119600.0,0.8648962,0.02033103,1.0,37,1.66299e+24,1.0,1.0,116.16,2198576.0,605.2518374919891,2.0,-3386.3716,-50.011505,True,-309605870000000.0,1,100,-81.67681506082415,3700,-94.978836,100.0,53.201893,-1.0,740535,-134.87871,[-0.33   1.236],0.4189424,,,84.8672,,4187219000.0,3146.2903,-94.978836
23299016.0,16.68228,100.0,0.863008,-77.10896,225258140.0,0.863008,0.19735233,1.0,38,4.0619055e+27,1.0,1.0,110.51,3641549.0,615.3151276111603,2.0,-4567.08,-49.405,True,-1.7611009e+16,1,100,-77.10895950928331,3800,-99.05146,100.0,63.343964,-1.0,751586,-140.45293,[-0.087  1.297],0.4189424,,,91.04793,,16364725000.0,4290.757,-99.05146
135.63368,19.186073,100.0,0.8684594,-84.23297,1143.7161,0.8684594,0.044854812,1.0,39,237181600.0,1.0,1.0,119.29,52.04899,626.0464925765991,2.0,-6725.135,-49.704857,True,-6719724.5,1,100,-84.23297087535262,3900,-94.5193,100.0,77.08304,-1.0,763515,-161.31601,[-0.035  1.184],0.4189424,,,111.61115,,324813.78,6309.9,-94.5193
1138.5339,18.126625,100.0,0.863879,-88.343254,11179.088,0.863879,0.06484843,1.0,40,9593036000.0,1.0,1.0,125.19,190.52303,637.6788103580475,2.0,-6768.4805,-51.152435,True,-43855664.0,1,100,-88.3432524754107,4000,-90.129555,100.0,77.47043,-1.0,776034,-165.81367,[-0.055  1.124],0.4189424,,,114.66124,,932663.44,6330.2407,-90.129555
423.4269,20.61382,100.0,0.86194533,-84.93213,3313.2922,0.86194533,0.011310225,1.0,41,133613960.0,1.0,1.0,120.14,129.10713,648.9932568073273,2.0,-12166.376,-59.09845,True,-7743279.0,1,100,-84.93212318509818,4100,-121.07913,100.0,105.66482,-1.0,788048,-190.59694,[-0.305  1.127],0.4189424,,,131.49849,,1080640.8,11589.981,-121.07913
69163385000.0,16.414816,100.0,0.8569348,-83.30354,695034400000.0,0.8569348,0.30711693,1.0,42,3.3379305e+32,1.0,1.0,118.31,7155431000.0,658.9629919528961,2.0,-2501.298,-59.19455,True,-2.9509364e+18,1,100,-83.30354759901762,4200,-72.9459,100.0,45.500927,-1.0,799879,-128.80447,[-0.314  1.189],0.4189424,,,69.609924,,417925900000.0,2339.7805,-72.9459
57792510.0,22.634645,100.0,0.8698086,-92.80278,572039500.0,0.8698086,0.18155445,1.0,43,2.804545e+33,1.0,1.0,130.86,7113637.0,671.0374426841736,2.0,-7559.6978,-60.60466,True,-2.2759345e+19,1,100,-92.80278418168426,4300,-101.483536,100.0,81.34867,-1.0,812965,-174.15146,[-0.363  1.074],0.4189424,,,113.5468,,40571023000.0,7129.9346,-101.483536
1623.4176,21.754082,100.0,0.859059,-98.48876,11033.938,0.859059,0.021991305,1.0,44,795200260.0,1.0,1.0,138.48,408.35608,685.4841132164001,2.0,-7278.2656,-60.537468,True,-15205304.0,1,100,-98.4887511780858,4400,-108.33805,100.0,79.6494,-1.0,826813,-178.13815,[-0.296  0.969],0.4189424,,,117.600685,,2205502.5,6817.2676,-108.33805
4320479000.0,20.843971,100.0,0.86389434,-90.777756,43042697000.0,0.86389434,0.0045205043,1.0,45,8.255713e+34,1.0,1.0,127.86,495647780.0,697.594455242157,2.0,-5026.8296,-59.174385,True,-9.014269e+19,1,100,-90.77776681318879,4500,-100.14508,100.0,65.41125,-1.0,839599,-156.18901,[-0.302  1.031],0.4189424,,,97.014626,,840259670000.0,4713.1016,-100.14508
685.94135,20.52901,100.0,0.8640225,-84.1108,5397.941,0.8640225,0.011518527,1.0,46,538321540.0,1.0,1.0,119.55,194.72203,707.7908508777618,2.0,-6964.5107,-50.07479,True,-10654606.0,1,100,-84.11079667255282,4600,-89.76568,100.0,78.24839,-1.0,851554,-162.35919,[-0.261  1.149],0.4189424,,,112.2844,,903845.3,6544.2515,-89.76568
207.79842,18.90735,100.0,0.8562478,-84.82582,1700.3397,0.8562478,0.04354947,1.0,47,109893864.0,1.0,1.0,120.96,69.59484,717.1133015155792,2.0,-4671.759,-50.11276,True,-3617695.5,1,100,-84.82582252502442,4700,-97.332184,100.0,63.20351,-1.0,863650,-148.02933,[-0.262  1.212],0.4189424,,,97.916565,,267440.9,4352.171,-97.332184
291442460.0,17.725458,100.0,0.86278677,-84.9535,2839276800.0,0.86278677,0.074124806,1.0,48,2.9924882e+33,1.0,1.0,120.53,36534910.0,726.5428686141968,2.0,-4825.609,-50.611855,True,-1.7882349e+19,1,100,-84.95350490286947,4800,-82.74433,100.0,64.6879,-1.0,875703,-149.6414,[-0.282  1.153],0.4189424,,,99.02955,,146554540000.0,4498.716,-82.74433
2110.4368,17.837002,100.0,0.86133957,-90.110504,20791.01,0.86133957,0.028878039,1.0,49,1739001900.0,1.0,1.0,127.7,354.62344,736.761538028717,2.0,-3854.1648,-49.438477,True,-14250865.0,1,100,-90.11050537690521,4900,-84.988144,100.0,56.742294,-1.0,888473,-146.8528,[-0.516  1.064],0.4189424,,,97.41432,,1059967.2,3537.8464,-84.988144
1343619100.0,18.31969,100.0,0.8565187,-88.00417,13506424000.0,0.8565187,0.49653757,1.0,50,2.0737527e+33,1.0,1.0,124.58,143229680.0,748.2317836284637,2.0,-4492.289,-59.6836,True,-1.2469012e+19,1,100,-88.00417173400521,5000,-84.98856,100.0,62.31264,-1.0,900931,-150.31682,[-0.518  1.127],0.4189424,,,90.63322,,467674920000.0,4218.4766,-84.98856
827.3873,18.015491,100.0,0.85955894,-83.50104,6238.594,0.85955894,0.02840875,1.0,51,315874270.0,1.0,1.0,118.55,196.60109,757.3173637390137,2.0,-3087.817,-49.212875,True,-4566453.5,1,100,-83.50104300960898,5100,-88.584694,100.0,50.249752,-1.0,912786,-133.7508,[-0.57  1.24],0.4189424,,,84.53792,,332569.56,2849.5952,-88.584694
294.77145,17.746876,100.0,0.86260533,-80.61466,2625.453,0.86260533,0.02204506,1.0,52,1005473800.0,1.0,1.0,114.96,86.9983,767.3832879066467,2.0,-2982.2632,-49.543293,True,-7035575.5,1,100,-80.61466436266899,5200,-77.335495,100.0,49.50643,-1.0,924282,-130.1211,[-0.568  1.303],0.4189424,,,80.577805,,172875.81,2765.8381,-77.335495
2262361000.0,14.881653,100.0,0.86039805,-78.57776,22556277000.0,0.86039805,0.09535621,1.0,53,1.5464562e+32,1.0,1.0,112.06,258593400.0,776.8141796588898,2.0,-3183.487,-50.105865,True,-2.710022e+18,1,100,-78.57776309043169,5300,-93.41992,100.0,52.384167,-1.0,935488,-130.96193,[-0.584  1.363],0.4189424,,,80.856064,,236456250000.0,2965.5645,-93.41992
841.59155,14.584807,100.0,0.86854666,-77.51534,8176.363,0.86854666,0.026498461,1.0,54,725334000.0,1.0,1.0,110.6,155.4318,785.7075862884521,2.0,-1842.583,-49.45878,True,-4250482.5,1,100,-77.5153406406939,5400,-82.13638,100.0,38.499485,-1.0,946548,-116.014824,[-0.531  1.477],0.4189424,,,66.556046,,273782.78,1694.9268,-82.13638
561.3638,16.769823,100.0,0.8630311,-75.13484,4079.7744,0.8630311,0.05762549,1.0,55,130693190.0,1.0,1.0,106.79,153.27399,793.8656651973724,2.0,-3138.6707,-49.301064,True,-2552181.0,1,100,-75.13483166202903,5500,-73.24086,100.0,51.55401,-1.0,957227,-126.68884,[-0.519  1.416],0.4189424,,,77.38778,,270000.6,2939.0432,-73.24086
3311372500.0,14.040864,100.0,0.8612443,-73.96845,33270716000.0,0.8612443,0.14682214,1.0,56,2.4342335e+34,1.0,1.0,105.7,354519520.0,803.1685156822205,2.0,-1575.0922,-49.757626,True,-1.8532882e+19,1,100,-73.96845013156533,5600,-82.08832,100.0,35.48467,-1.0,967797,-109.45312,[-0.517  1.478],0.4189424,,,59.69549,,263642190000.0,1456.3075,-82.08832
52495.527,16.964409,100.0,0.8554717,-79.18086,413843.34,0.8554717,0.020892555,1.0,57,4.745949e+17,1.0,1.0,111.7,10307.002,813.1417322158813,2.0,-5904.7383,-49.298126,True,-241116970000.0,1,100,-79.18086194604635,5700,-80.46954,100.0,72.57434,-1.0,978967,-151.7552,[-0.543  1.356],0.4189424,,,102.45708,,57505156.0,5554.8257,-80.46954
12131506.0,19.287994,100.0,0.85586524,-78.77116,90564370.0,0.85586524,0.015810404,1.0,58,3.6053746e+30,1.0,1.0,112.19,2791068.2,821.5213272571564,2.0,-13824.941,-49.650253,True,-1.279222e+18,1,100,-78.7711550539732,5800,-95.59016,100.0,113.04517,-1.0,990186,-191.81633,[-0.45  1.44],0.4189424,,,142.16608,,27005518000.0,13151.238,-95.59016
219.67729,17.344843,100.0,0.86934686,-76.712204,1694.4475,0.86934686,0.036581792,1.0,59,6595443000.0,1.0,1.0,109.45,72.7154,830.0830655097961,2.0,-3450.2468,-49.90229,True,-17918078.0,1,100,-76.7122021946311,5900,-78.31326,100.0,54.13855,-1.0,1001131,-130.85075,[-0.501  1.555],0.4189424,,,80.94846,,179534.64,3231.8264,-78.31326
2029953.9,17.550606,100.0,0.8575648,-76.31558,18382990.0,0.8575648,0.0018686351,1.0,60,4.0614232e+23,1.0,1.0,108.81,392266.56,839.3616111278534,2.0,-6862.291,-49.713806,True,-235309830000000.0,1,100,-76.31559114515781,6000,-99.47243,100.0,78.64503,-1.0,1012012,-154.96062,[-0.391  1.495],0.4189424,,,105.24681,,2338512100.0,6493.064,-99.47243
4206.294,13.01838,100.0,0.85665673,-71.94944,35569.652,0.85665673,0.16277789,1.0,61,78872980000000.0,1.0,1.0,103.48,1192.8704,848.5303866863251,2.0,-1789.5304,-49.73105,True,-1099525200.0,1,100,-71.9494422326982,6100,-72.256966,100.0,38.68356,-1.0,1022360,-110.633,[-0.455  1.602],0.4189424,,,60.901955,,1517689.9,1665.8961,-72.256966
132398700.0,14.496389,100.0,0.86186945,-74.26962,1329686800.0,0.86186945,0.096550934,1.0,62,9.2737e+34,1.0,1.0,106.11,15282454.0,859.5804326534271,2.0,-2810.3413,-49.75923,True,-5.5129733e+19,1,100,-74.2696287022531,6200,-73.51737,100.0,49.184994,-1.0,1032971,-123.45462,[-0.361  1.519],0.4189424,,,73.69539,,26452025000.0,2629.3088,-73.51737
17082912.0,12.498149,100.0,0.85725,-69.92276,145026500.0,0.85725,0.21158929,1.0,63,7.3043014e+30,1.0,1.0,100.88,3526950.0,867.3830087184906,2.0,-4301.657,-49.32061,True,-6.2317934e+17,1,100,-69.922756998986,6300,-81.326965,100.0,62.568954,-1.0,1043059,-132.49171,[-0.369  1.644],0.4189424,,,83.171104,,11596780000.0,4071.0781,-81.326965
2590806000.0,15.408098,100.0,0.86063147,-73.20362,25126510000.0,0.86063147,0.32403013,1.0,64,7.5241686e+32,1.0,1.0,105.09,341506340.0,876.2155978679657,2.0,-4432.71,-49.014626,True,-6.9179573e+18,1,100,-73.20362161248923,6400,-90.56113,100.0,62.794106,-1.0,1053568,-135.99773,[-0.41   1.526],0.4189424,,,86.9831,,1202128300000.0,4180.5093,-90.56113
68661464.0,13.96837,100.0,0.8691459,-71.02121,607271940.0,0.8691459,0.037018936,1.0,65,2.5113634e+34,1.0,1.0,102.19,11350341.0,884.7785274982452,2.0,-3784.145,-49.502728,True,-3.350051e+19,1,100,-71.02121157035232,6500,-97.60077,100.0,58.11743,-1.0,1063787,-129.13864,[-0.424  1.65 ],0.4189424,,,79.63591,,29131050000.0,3572.7507,-97.60077
311.9949,14.863688,100.0,0.868983,-75.12124,2076.1438,0.868983,0.057812642,1.0,66,13376108000.0,1.0,1.0,107.52,96.139465,895.063827753067,2.0,-2967.394,-49.4666,True,-22626350.0,1,100,-75.12123518407344,6600,-83.59607,100.0,50.527313,-1.0,1074539,-125.64855,[-0.461  1.531],0.4189424,,,76.18195,,252133.34,2773.939,-83.59607
127551160.0,14.6206045,100.0,0.8626574,-75.05413,1050224900.0,0.8626574,0.0074981083,1.0,67,5.6715872e+35,1.0,1.0,107.44,23429250.0,904.908821105957,2.0,-3265.6653,-49.497036,True,-1.562356e+20,1,100,-75.05413186013699,6700,-72.320854,100.0,53.33336,-1.0,1085283,-128.3875,[-0.481  1.472],0.4189424,,,78.89046,,62983356000.0,3058.21,-72.320854
