ReturnStepMax,OptimizationReturnMean,MeanEntropy,ESSRenyiHarmonic,TimestepsSoFar,OptimizationReturnMin,EpisodesSoFar,InitialBound,InitialReturnMin,TimeElapsed,MinBehavPdf,EpThisIter,Iteration,EpRewMean,Weights,ReturnMeanIW,MaxIW,StdWReturnMean,VarianceInitializer,WReturnMean,MeanIW,Epsilon,ReturnStepMaxmin,LearnableVariance,InitialReturnMax,StdIW,Inner Iteration,Penalization,OptimizationReturnMax,InitialReturnStd,MinTargetPdf,InitialReturnMean,Bound,ESSRenyiArithmetic,EmpiricalD2Arithmetic,DivergenceHarmonic,EpLenMean,MeanD2-0,MinIW,EmpiricalD2Harmonic
0.86453044,74.60476,0.4189424,100.0,377811,,1100,-6755.2876,-187.52866,47.61982560157776,-107.68586,100,11,-112.92389679953456,[-0.099  0.893],2278575.8,32936.227,,-1.0,6226.6577,459.92688,2.0,0.86453044,,-61.59675,3295.3184,1,True,125.93191,25.705797,-107.68586,-112.923904,-44563676.0,100.0,1.0,6398439000.0,157.93,1.0,0.031658903,1.0
0.8621092,103.99651,0.4189424,100.0,392072,,1200,-12171.261,-205.97903,49.59881377220154,-121.12052,100,12,-101.98251976713539,[-0.117  0.953],906643.6,1478.2278,,-1.0,11467.358,78.97935,2.0,0.8621092,,-60.662083,197.83223,1,True,145.31696,25.535936,-121.12052,-101.98251,-29797190.0,100.0,1.0,1684569200.0,142.61,1.0,0.015323736,1.0
0.8606412,74.70721,0.4189424,100.0,406905,,1300,-6633.4395,-180.20795,51.62560272216797,-105.885124,100,13,-105.50073853492736,[-0.122  0.891],935250.6,96495.26,,-1.0,6160.218,1361.4292,2.0,0.8606412,,-61.058445,9804.2295,1,True,119.149506,24.06347,-105.885124,-105.50074,-39489050.0,100.0,1.0,6637550000.0,148.33,1.0,0.058104932,1.0
0.86648077,102.76125,0.4189424,100.0,420814,,1400,-11800.714,-201.5822,53.45074009895325,-102.10119,100,14,-98.820957672745,[-0.128  0.953],886230.4,5755.6875,,-1.0,11133.665,100.7536,2.0,0.86648077,,-60.120377,585.1168,1,True,141.46182,23.953978,-102.10119,-98.820946,-15762213.0,100.0,1.0,497343940.0,139.09,1.0,0.05692199,1.0
0.862573,83.48211,0.4189424,100.0,433873,,1500,-7814.6226,-175.93835,55.208115339279175,-89.088455,100,15,-92.45624868392945,[-0.14   1.014],20003684000.0,55912270.0,,-1.0,7368.6333,3434155.5,2.0,0.862573,,-60.267822,10257956.0,1,True,115.67053,19.984278,-89.088455,-92.45625,-3.0370013e+19,100.0,1.0,4.637047e+33,130.59,1.0,0.02669305,1.0
0.86783767,58.161636,0.4189424,100.0,446081,,1600,-3941.015,-144.29932,56.989586353302,-79.705826,100,16,-86.13768093615771,[-0.364  1.125],488200.22,5166.652,,-1.0,3699.534,159.99416,2.0,0.86783767,,-59.18508,618.51276,1,True,85.114235,17.797703,-79.705826,-86.13769,-7278766.0,100.0,1.0,790761660.0,122.08,1.0,0.01696131,1.0
0.85976243,57.29241,0.4189424,100.0,457925,,1700,-3867.4043,-141.43529,58.715670347213745,-92.552704,100,17,-84.14287460327148,[-0.361  1.187],2466164.8,69344.03,,-1.0,3591.614,1394.7605,2.0,0.85976243,,-50.475334,7451.0776,1,True,90.95995,17.583899,-92.552704,-84.14287,-208881740.0,100.0,1.0,560178600000.0,118.44,1.0,0.18322286,1.0
0.86418176,72.81122,0.4189424,100.0,469568,,1800,-5929.352,-154.43645,60.44962453842163,-91.8725,100,18,-81.62523087322712,[-0.255  1.254],1735962200.0,31721062.0,,-1.0,5566.802,339432.97,2.0,0.86418176,,-50.145638,3156559.5,1,True,104.29081,16.288916,-91.8725,-81.62523,-1.0335571e+16,100.0,1.0,8.126942e+26,116.43,1.0,0.061636157,1.0
0.8594628,63.808105,0.4189424,100.0,480582,,1900,-4591.0527,-140.18747,62.094194650650024,-91.98284,100,19,-76.37936347380281,[-0.334  1.351],338280060.0,3775239.2,,-1.0,4321.28,93573.21,2.0,0.8594628,,-50.225197,468858.0,1,True,89.96227,15.80523,-91.98284,-76.379364,-1478146100000.0,100.0,1.0,3.000798e+19,110.14,1.0,0.019863244,1.0
0.8631546,45.776752,0.4189424,100.0,491192,,2000,-2465.3157,-120.20366,63.615559577941895,-75.689285,100,20,-74.42690673962235,[-0.416  1.446],318174.66,12990.845,,-1.0,2299.9272,256.8749,2.0,0.8631546,,-49.764496,1344.5122,1,True,70.43916,14.297415,-75.689285,-74.42691,-9515553.0,100.0,1.0,3092529000.0,106.1,1.0,0.002739817,1.0
0.8582653,50.5583,0.4189424,100.0,501964,,2100,-2974.5051,-125.717926,65.25540208816528,-76.00138,100,21,-75.15962727546692,[-0.521  1.513],14234800000.0,485161470.0,,-1.0,2781.248,8856563.0,2.0,0.8582653,,-49.57508,51542116.0,1,True,76.142845,15.003551,-76.00138,-75.15963,-3.5546142e+18,100.0,1.0,3.3830704e+32,107.72,1.0,0.001959344,1.0
0.86032355,42.204784,0.4189424,100.0,513029,,2200,-2235.6394,-119.75818,66.96884179115295,-76.00243,100,22,-77.55339147120714,[-0.55   1.391],160466.64,2474.565,,-1.0,2071.8782,113.281075,2.0,0.86032355,,-49.666252,374.37476,1,True,70.09193,17.047997,-76.00243,-77.55339,-3114944.0,100.0,1.0,325485660.0,110.65,1.0,0.081072375,1.0
0.8595288,58.48308,0.4189424,100.0,524421,,2300,-3939.1685,-138.65929,68.57111930847168,-80.00551,100,23,-80.17621180549264,[-0.551  1.329],3429175300.0,136380200.0,,-1.0,3678.0183,2634018.2,2.0,0.8595288,,-50.146442,16218919.0,1,True,88.51285,16.054539,-80.00551,-80.17621,-3.2163368e+17,100.0,1.0,1.516842e+30,113.92,1.0,0.19524072,1.0
0.86124325,52.02085,0.4189424,100.0,534778,,2400,-3110.0244,-125.0603,70.00096130371094,-78.37457,100,24,-73.03945133447647,[-0.611  1.438],53240200000.0,3856451300.0,,-1.0,2917.5713,42889816.0,2.0,0.86124325,,-49.075768,383861440.0,1,True,75.984535,14.539675,-78.37457,-73.03945,-5.3372277e+17,100.0,1.0,7.6908276e+30,103.57,1.0,0.060589902,1.0
0.8605732,29.49292,0.4189424,100.0,545177,,2500,-1110.7382,-102.063835,71.51509261131287,-72.1851,100,25,-72.57091939926147,[-0.572  1.557],19109347000.0,3862399200.0,,-1.0,1017.503,40135420.0,2.0,0.8605732,,-49.1764,384307000.0,1,True,52.887436,12.151994,-72.1851,-72.570915,-5.0497228e+16,100.0,1.0,2.933373e+29,103.99,1.0,0.075951844,1.0
0.85399854,36.555065,0.4189424,100.0,555054,,2600,-1555.3151,-105.09242,72.97787523269653,-61.3833,100,26,-68.53735713735223,[-0.613  1.675],1023915970.0,29296256.0,,-1.0,1452.6622,594163.75,2.0,0.85399854,,-49.598145,3404491.8,1,True,55.494278,10.788391,-61.3833,-68.53736,-3993910200000000.0,100.0,1.0,1.5137215e+27,98.77,1.0,0.03221885,1.0
0.8630287,48.07686,0.4189424,100.0,565436,,2700,-2664.5898,-120.81917,74.73741960525513,-73.00221,100,27,-72.74230502858758,[-0.667  1.563],269242200000.0,39256056000.0,,-1.0,2495.228,435689060.0,2.0,0.8630287,,-49.53888,3911551500.0,1,True,71.28029,13.558894,-73.00221,-72.7423,-1.5504353e+19,100.0,1.0,8.38054e+33,103.82,1.0,0.015430376,1.0
0.85625005,41.298607,0.4189424,100.0,575298,,2800,-1994.5094,-110.29164,76.24743795394897,-68.41052,100,28,-68.99303256824612,[-0.659  1.687],8095021600.0,222827520.0,,-1.0,1870.4259,4910086.0,2.0,0.85625005,,-49.279045,28015952.0,1,True,61.012596,12.83942,-68.41052,-68.993034,-2.2017897e+17,100.0,1.0,3.1485902e+30,98.62,1.0,0.0030364052,1.0
0.8718927,35.597923,0.4189424,100.0,585934,,2900,-1604.1533,-110.298676,77.90283799171448,-78.59932,100,29,-74.70075458735228,[-0.71   1.573],176072500.0,28584440.0,,-1.0,1478.0492,502930.62,2.0,0.8718927,,-48.791252,3235645.0,1,True,61.507423,14.520235,-78.59932,-74.70076,-86902420000000.0,100.0,1.0,4.7489147e+23,106.36,1.0,0.06460646,1.0
0.85882807,35.680817,0.4189424,100.0,596086,,3000,-1522.875,-106.571014,79.35630416870117,-73.83698,100,30,-70.89019743323325,[-0.636  1.674],11228537000.0,667186800.0,,-1.0,1410.9539,12222688.0,2.0,0.85882807,,-48.62551,81903910.0,1,True,57.945503,11.740241,-73.83698,-70.8902,-5.7917765e+18,100.0,1.0,2.677855e+33,101.52,1.0,0.08323338,1.0
0.8631253,45.445168,0.4189424,100.0,606465,,3100,-2428.3528,-118.26546,80.87068724632263,-89.26063,100,31,-72.82029365032912,[-0.649  1.55 ],39881052000.0,51560972000.0,,-1.0,2270.5457,538888770.0,2.0,0.8631253,,-49.459618,5130288000.0,1,True,68.80584,14.327695,-89.26063,-72.8203,-2.7116057e+18,100.0,1.0,2.95253e+32,103.79,1.0,0.051795445,1.0
0.86285853,47.561188,0.4189424,100.0,616922,,3200,-2624.88,-120.30264,82.3530580997467,-73.84645,100,32,-72.74145692020655,[-0.64   1.674],1375764000000.0,254043850000.0,,-1.0,2457.8901,2627748600.0,2.0,0.86285853,,-49.523132,25275857000.0,1,True,70.77951,13.993699,-73.84645,-72.741455,-6.8778604e+19,100.0,1.0,1.6963635e+35,104.57,1.0,0.03798829,1.0
0.85252166,40.48708,0.4189424,100.0,626870,,3300,-1914.7201,-109.60418,83.8615870475769,-88.69871,100,33,-69.11710173904896,[-0.644  1.799],11413179000000.0,2175499600000.0,,-1.0,1793.3583,28494225000.0,2.0,0.85252166,,-49.264366,225932150000.0,1,True,60.339813,12.415914,-88.69871,-69.117096,-3.3239514e+19,100.0,1.0,7.5012863e+34,99.48,1.0,0.18880478,1.0
0.86541593,34.37784,0.4189424,100.0,637087,,3400,-1423.1311,-105.303696,85.45436978340149,-73.996605,100,34,-70.92586114540696,[-0.642  1.674],64836.273,5938.5737,,-1.0,1317.398,104.27204,2.0,0.86541593,,-48.98294,598.77155,1,True,56.320755,11.643129,-73.996605,-70.92586,-1115111.0,100.0,1.0,98667580.0,102.17,1.0,0.03786329,1.0
0.85600746,36.133766,0.4189424,100.0,647240,,3500,-1568.6631,-106.49268,87.08511877059937,-67.917816,100,35,-70.35891769483686,[-0.622  1.733],3307870.5,402026.75,,-1.0,1459.2179,4282.583,2.0,0.85600746,,-49.191887,39998.855,1,True,57.300797,12.392289,-67.917816,-70.35892,-23905862.0,100.0,1.0,35420086000.0,101.53,1.0,0.04870764,1.0
0.8628154,40.331093,0.4189424,100.0,657237,,3600,-1919.9873,-109.98055,88.6162178516388,-62.967667,100,36,-69.64945780307055,[-0.87   1.766],2353578800.0,53547188.0,,-1.0,1796.0359,1596181.8,2.0,0.8628154,,-49.000374,6175675.0,1,True,60.98018,13.016865,-62.967667,-69.64946,-1.9207826e+18,100.0,1.0,2.4012874e+32,99.97,1.0,0.42381448,1.0
0.86023706,58.73856,0.4189424,100.0,667712,,3700,-3882.623,-132.41843,90.34526944160461,-85.80004,100,37,-73.67986903607846,[-0.9    1.645],259871.78,1679.7227,,-1.0,3646.9397,80.94317,2.0,0.86023706,,-48.33175,240.24426,1,True,84.08668,14.025744,-85.80004,-73.67986,-3048053.8,100.0,1.0,139950980.0,104.75,1.0,0.015853766,1.0
0.86214244,77.18687,0.4189424,100.0,677981,,3800,-6519.664,-148.83296,91.7567048072815,-86.688965,100,38,-71.64610073819756,[-0.895  1.707],401264.66,4648.8804,,-1.0,6185.949,84.95675,2.0,0.86214244,,-48.775276,467.8895,1,True,100.057686,15.104251,-86.688965,-71.6461,-3522196.8,100.0,1.0,87459976.0,102.69,1.0,0.042204123,1.0
0.8624419,43.38046,0.4189424,100.0,688457,,3900,-2235.3027,-116.42188,93.45861339569092,-70.14108,100,39,-73.04142367437481,[-0.885  1.645],257066.62,8687.7705,,-1.0,2087.6738,211.97148,2.0,0.8624419,,-49.871815,950.3462,1,True,66.550064,14.346062,-70.14108,-73.04142,-5053244.0,100.0,1.0,1055453500.0,104.76,1.0,0.0037667204,1.0
0.8599484,63.208717,0.4189424,100.0,698980,,4000,-4492.8633,-136.80502,94.96744227409363,-87.430954,100,40,-73.59630695089697,[-0.773  1.701],2407307.0,22337.855,,-1.0,4235.182,817.61505,2.0,0.8599484,,-48.881958,3102.7861,1,True,87.923065,15.486783,-87.430954,-73.596306,-79942690.0,100.0,1.0,90538030000.0,105.23,1.0,0.14213564,1.0
0.86837643,32.780575,0.4189424,100.0,709231,,4100,-1340.4984,-104.25572,96.45366191864014,-69.85862,100,41,-71.47514549642801,[-0.873  1.776],114113.03,18892.34,,-1.0,1240.7137,273.74207,2.0,0.86837643,,-49.5422,1914.8896,1,True,54.713524,12.889828,-69.85862,-71.47514,-2448239.2,100.0,1.0,547157600.0,102.51,1.0,0.016173856,1.0
0.8657417,33.54426,0.4189424,100.0,719151,,4200,-1358.327,-102.80209,97.9598457813263,-67.72943,100,42,-69.25783695057035,[-0.859  1.837],50280374000.0,11516049000.0,,-1.0,1260.9323,125097280.0,2.0,0.8657417,,-48.74759,1147899400.0,1,True,54.054504,11.64968,-67.72943,-69.257835,-9.149844e+18,100.0,1.0,8.825561e+33,99.2,1.0,0.06131581,1.0
0.8665758,42.80781,0.4189424,100.0,728569,,4300,-2094.2166,-108.24877,99.62000632286072,-69.17299,100,43,-65.44096203491091,[-0.82   1.955],15403397000.0,477042460.0,,-1.0,1974.421,8950804.0,2.0,0.8665758,,-48.299553,52911636.0,1,True,59.94922,11.9127035,-69.17299,-65.440956,-2.5720706e+19,100.0,1.0,4.6097153e+34,94.18,1.0,0.043609817,1.0
0.8630847,34.74468,0.4189424,100.0,738227,,4400,-1435.5765,-101.65468,101.33470606803894,-64.00358,100,44,-66.91000346362591,[-0.82  2.08],12457257000.0,1180439300.0,,-1.0,1343.5167,16761687.0,2.0,0.8630847,,-49.101532,120382640.0,1,True,52.553146,11.6758,-64.00358,-66.91,-4150681000000000.0,100.0,1.0,2.032749e+27,96.58,1.0,0.0013608476,1.0
0.86353624,34.160717,0.4189424,100.0,747700,,4500,-1401.183,-100.14755,103.12289476394653,-69.35959,100,45,-65.98683546751738,[-0.859  2.199],951204740.0,49111804.0,,-1.0,1313.7305,1094164.5,2.0,0.86353624,,-48.926235,5219094.5,1,True,51.221317,12.1151085,-69.35959,-65.98683,-5.5240124e+18,100.0,1.0,3.9897792e+33,94.73,1.0,0.03696898,1.0
0.86358714,42.152622,0.4189424,100.0,757332,,4600,-2029.8328,-108.59801,104.76982712745667,-75.28972,100,46,-66.44538378059865,[-0.872  2.075],78297.28,640.41736,,-1.0,1913.6289,52.553402,2.0,0.86358714,,-49.554195,122.13976,1,True,59.04381,11.69552,-75.28972,-66.44538,-1329538.0,100.0,1.0,115938240.0,96.32,1.0,0.029405957,1.0
0.8585785,26.119217,0.4189424,100.0,766753,,4700,-873.0207,-91.46832,106.93814134597778,-62.115524,100,47,-65.34910752028227,[-0.867  2.137],307816600.0,51697776.0,,-1.0,812.18896,915632.0,2.0,0.8585785,,-48.748352,6024159.0,1,True,42.71997,11.400684,-62.115524,-65.349106,-19864333000000.0,100.0,1.0,1.0662357e+23,94.21,1.0,0.001022655,1.0
0.85990405,50.262188,0.4189424,100.0,776447,,4800,-2828.6006,-117.7348,109.31136560440063,-71.363396,100,48,-67.47261195033789,[-0.806  2.028],422890440000.0,10801997000.0,,-1.0,2669.3867,135173860.0,2.0,0.85990405,,-48.622643,1085062300.0,1,True,69.11216,11.962402,-71.363396,-67.47262,-8.532678e+17,100.0,1.0,2.8720692e+31,96.94,1.0,0.12632549,1.0
0.86028135,38.061474,0.4189424,100.0,786283,,4900,-1705.9691,-106.32001,110.99884510040283,-68.542564,100,49,-68.25853279709816,[-0.808  1.903],443047970000.0,61829165000.0,,-1.0,1596.9392,714972200.0,2.0,0.86028135,,-49.127808,6189941000.0,1,True,57.1922,12.176351,-68.542564,-68.25853,-2.3101082e+19,100.0,1.0,4.489107e+34,98.36,1.0,0.1461081,1.0
0.8631667,44.646305,0.4189424,100.0,796239,,5000,-2272.9893,-113.868225,112.76495742797852,-66.65636,100,50,-69.22192523658276,[-0.797  2.027],307572.6,10016.055,,-1.0,2133.29,147.75737,2.0,0.8631667,,-49.12971,1006.82623,1,True,64.73851,11.832079,-66.65636,-69.22193,-4053872.0,100.0,1.0,719112200.0,99.56,1.0,0.015214116,1.0
0.8598153,36.201656,0.4189424,100.0,805859,,5100,-1514.9567,-102.63196,114.95315194129944,-62.724403,100,51,-66.43029865980148,[-0.81   1.966],30566482000.0,2558271500.0,,-1.0,1418.9023,42594604.0,2.0,0.8598153,,-48.950783,287617300.0,1,True,53.681175,10.408755,-62.724403,-66.4303,-5.073355e+18,100.0,1.0,2.7896196e+33,96.2,1.0,0.00024375766,1.0
0.8579294,34.791656,0.4189424,100.0,815307,,5200,-1430.7012,-100.119705,117.25737810134888,-71.882034,100,52,-65.32805092185735,[-0.815  2.091],1539740700.0,451727170.0,,-1.0,1344.4177,6282482.0,2.0,0.8579294,,-49.242065,45277544.0,1,True,50.87764,11.574043,-71.882034,-65.32805,-1.7395599e+17,100.0,1.0,4.0645588e+30,94.48,1.0,0.044847973,1.0
0.85952157,41.733265,0.4189424,100.0,825110,,5300,-2031.2601,-109.40578,118.78998327255249,-78.583496,100,53,-67.67251001089811,[-0.798  1.967],106972470000.0,51590090000.0,,-1.0,1908.4465,529440480.0,2.0,0.85952157,,-48.706093,5132631600.0,1,True,60.699684,12.9143715,-78.583496,-67.67251,-4.9197138e+19,100.0,1.0,1.6046356e+35,98.03,1.0,0.009730628,1.0
0.86416346,44.409924,0.4189424,100.0,835088,,5400,-2263.5823,-113.71593,120.93028569221497,-86.12341,100,54,-69.30600078344345,[-0.771  1.845],553068160.0,9518216.0,,-1.0,2123.1313,339876.12,2.0,0.86416346,,-48.803772,1457316.0,1,True,64.912155,12.283722,-86.12341,-69.306,-3727238000000000.0,100.0,1.0,7.0422674e+26,99.78,1.0,0.10445222,1.0
0.8569411,34.85963,0.4189424,100.0,845257,,5500,-1505.9767,-105.929146,123.50421094894409,-67.81288,100,55,-71.06951333984733,[-0.836  1.738],49975374000.0,6014924000.0,,-1.0,1396.7515,68360640.0,2.0,0.8569411,,-48.685894,600491700.0,1,True,57.24325,13.47433,-67.81288,-71.06951,-1.4503404e+19,100.0,1.0,1.7631334e+34,101.69,1.0,0.041112445,1.0
0.86448026,37.21033,0.4189424,100.0,855460,,5600,-1646.5431,-107.79703,125.46142435073853,-68.966,100,56,-70.5866948570311,[-0.794  1.856],291589760.0,13369281.0,,-1.0,1530.9261,302180.7,2.0,0.86448026,,-48.90259,1685560.8,1,True,58.894436,12.0961685,-68.966,-70.5867,-1636354200000000.0,100.0,1.0,2.0030871e+26,102.03,1.0,0.0014084228,1.0
0.8614508,37.044224,0.4189424,100.0,865252,,5700,-1629.2952,-104.9664,127.85282230377197,-82.46096,100,57,-67.9221762317419,[-0.865  1.753],3354050600.0,1040566460.0,,-1.0,1524.0237,12850659.0,2.0,0.8614508,,-48.768623,104404424.0,1,True,56.197777,12.318651,-82.46096,-67.92217,-1.1830234e+19,100.0,1.0,1.2628523e+34,97.92,1.0,1.2677404,1.0
0.8563539,47.93966,0.4189424,100.0,875235,,5800,-2579.0957,-117.24795,130.04040145874023,-71.83911,100,58,-69.30828747302294,[-0.835  1.874],5019094000.0,121482420.0,,-1.0,2425.8875,1940797.2,2.0,0.8563539,,-49.451736,12912698.0,1,True,67.79621,11.299393,-71.83911,-69.30829,-2.2981887e+16,100.0,1.0,2.250049e+28,99.83,1.0,0.07738607,1.0
0.86228174,37.38304,0.4189424,100.0,884885,,5900,-1638.7501,-104.872604,131.85731983184814,-75.20411,100,59,-67.48956458002328,[-0.881  1.99 ],8018266000.0,1465755500.0,,-1.0,1536.1357,18446934.0,2.0,0.86228174,,-49.388546,149857170.0,1,True,55.48406,11.774717,-75.20411,-67.48956,-6.0804304e+19,100.0,1.0,3.5110594e+35,96.5,1.0,0.03154799,1.0
0.85893506,36.07418,0.4189424,100.0,894890,,6000,-1553.2074,-105.728745,134.00296998023987,-71.86283,100,60,-69.65456343755126,[-0.851  1.869],46378.055,966.0712,,-1.0,1445.2715,47.79844,2.0,0.85893506,,-48.824196,128.01056,1,True,56.90455,11.996876,-71.86283,-69.654564,-1211505.8,100.0,1.0,116520300.0,100.05,1.0,0.06751922,1.0
0.8693963,32.170982,0.4189424,100.0,904776,,6100,-1276.7432,-100.51307,136.4044210910797,-72.790985,100,61,-68.34208644449711,[-0.835  1.929],11667248000.0,735707840.0,,-1.0,1187.054,17371108.0,2.0,0.8693963,,-48.641068,88524920.0,1,True,51.872,12.33215,-72.790985,-68.34209,-4.2007805e+19,100.0,1.0,2.1936656e+35,98.86,1.0,0.042434327,1.0
0.8621174,47.88895,0.4189424,100.0,914881,,6200,-2617.1895,-118.2721,139.38548517227173,-70.54003,100,62,-70.38315748751164,[-0.828  1.804],131097390000.0,6127524000.0,,-1.0,2457.5435,65028130.0,2.0,0.8621174,,-49.066246,609760200.0,1,True,69.20586,12.813755,-70.54003,-70.383156,-3.552604e+17,100.0,1.0,4.951813e+30,101.05,1.0,0.0128405355,1.0
0.8575675,56.643375,0.4189424,100.0,925012,,6300,-3598.009,-127.08552,142.00141072273254,-82.80239,100,63,-70.44214391186833,[-0.851  1.927],10044964000.0,188088200.0,,-1.0,3398.0188,3588810.2,2.0,0.8575675,,-49.62723,20065322.0,1,True,77.45828,13.767602,-82.80239,-70.44215,-3.0448221e+19,100.0,1.0,2.317901e+34,101.31,1.0,1.4601847,1.0
0.86084974,52.280357,0.4189424,100.0,934715,,6400,-3094.4004,-119.86702,145.1168909072876,-76.392365,100,64,-67.5866613034904,[-0.856  2.052],38202966000.0,1174832900.0,,-1.0,2929.0115,15301859.0,2.0,0.86084974,,-49.427357,117712300.0,1,True,70.43967,13.991981,-76.392365,-67.58666,-6.1298976e+17,100.0,1.0,1.3736615e+31,97.03,1.0,0.26911554,1.0
0.8565124,29.291145,0.4189424,100.0,944355,,6500,-1054.6201,-95.92739,146.92263650894165,-67.9273,100,65,-66.63624241188168,[-0.854  2.177],2089328000.0,235072820.0,,-1.0,980.9702,5135002.0,2.0,0.8565124,,-48.921513,27948910.0,1,True,47.00588,11.090485,-67.9273,-66.63624,-2.3762168e+19,100.0,1.0,1.0408928e+35,96.4,1.0,0.009774565,1.0
0.8520687,31.250517,0.4189424,100.0,953915,,6600,-1180.8062,-96.88858,149.8014054298401,-64.79323,100,66,-65.63806243047118,[-0.861  2.302],2784773000.0,133149816.0,,-1.0,1104.6472,4393194.0,2.0,0.8520687,,-49.088463,19093288.0,1,True,47.800117,11.316028,-64.79323,-65.63807,-1.297256e+18,100.0,1.0,2.9012024e+32,95.6,1.0,0.17882565,1.0
