MinIWNorm,MeanIWNorm,ReturnStepMax,EpRewMean,TimeElapsed,LearnableVariance,MeanIW,MaxIW,EpThisIter,InitialReturnMin,ESSClassic,ESSRenyi,InitialBound,InitialReturnMean,InitialReturnStd,ReturnMeanIW,TimestepsSoFar,MinIW,MeanEntropy,OptimizationReturnMax,Iteration,VarianceInit,OptimizationReturnMin,MaxIWNorm,ReturnStepMaxmin,OptimizationReturnMean,StdIW,InitialReturnMax,EmpiricalD2,Bound,StdIWNorm,J_sample_variance,EpLenMean,Weights,EpisodesSoFar
9.1262445e-05,0.0042548245,0.84201,-416.2389395597577,55.72292351722717,,0.42548245,4.472476,100,-416.61362,30.144958,3.1177018,-430.12604,-416.23895,0.20097873,-177.03975,50000,0.009126245,0.4189424,1.0452881,1,-1.0,,0.04472476,0.84201,0.3746762,0.64769894,-415.56833,32.07491,-255.68906,0.0064769886,31739.404,500.0,[0. 0.],100
0.0002709919,0.004393048,0.8426584,-415.20867124632,127.62180233001709,,0.43930486,3.9087796,100,-416.46652,44.29422,3.8722727,-429.0909,-415.20862,1.1198962,-182.0856,100000,0.027099192,0.4189424,5.498932,2,-1.0,,0.039087795,0.8426584,1.2578524,0.4926547,-410.9676,25.824627,-252.63217,0.004926547,33815.11,500.0,[-0.024  0.171],200
0.0001247715,0.008240122,0.8432896,-412.3321125008166,198.85845470428467,,0.8240124,8.080619,100,-416.487,28.86579,10.907231,-426.215,-412.33206,3.1995878,-339.4906,150000,0.01247715,0.4189424,11.91214,3,-1.0,,0.08080619,0.8432896,4.154888,1.2935442,-404.57486,9.168229,-381.52673,0.012935442,119068.25,500.0,[-0.016  0.259],300
0.0002309299,0.0042278715,0.8436961,-411.19637161523104,267.0790665149689,,0.42278713,2.6809053,100,-416.30005,41.0913,3.7280958,-425.07303,-411.19638,3.7923336,-173.23366,200000,0.02309299,0.4189424,14.750641,4,-1.0,,0.026809053,0.8436961,5.1036787,0.50621676,-401.5494,26.823345,-245.10268,0.0050621675,31321.19,500.0,[-0.224  0.281],400
0.00043215737,0.008814621,0.84557515,-406.4693407264352,339.47938227653503,,0.8814621,7.227398,100,-416.47226,48.591766,39.674397,-420.35175,-406.46936,5.218882,-360.9003,250000,0.043215737,0.4189424,19.48056,5,-1.0,,0.07227398,0.84557515,10.002914,0.9066478,-396.9917,2.5205173,-382.94022,0.009066477,136155.92,500.0,[-0.217  0.333],500
0.00024536933,0.0054014577,0.84445965,-407.78819568797945,413.81127762794495,,0.5401458,7.8604727,100,-416.20236,21.511742,3.748051,-421.6616,-407.7882,4.347223,-218.92336,300000,0.024536934,0.4189424,18.635986,6,-1.0,,0.07860473,0.84445965,8.414168,1.0317526,-397.56638,26.680534,-290.58398,0.010317527,51265.812,500.0,[-0.204  0.309],600
5.820984e-05,0.008052484,0.851123,-402.97188298627736,488.60366654396057,,0.80524844,8.817726,100,-416.13925,33.09397,12.937256,-416.8432,-402.97186,4.8360047,-327.53033,350000,0.005820984,0.4189424,22.955017,7,-1.0,,0.08817726,0.851123,13.167367,1.1449541,-393.18423,7.7296143,-366.0956,0.01144954,113535.73,500.0,[-0.195  0.354],700
9.330033e-05,0.0044210246,0.8493711,-408.57040947958825,553.993138551712,,0.44210243,2.600702,100,-416.24088,44.92739,3.788729,-422.44507,-408.57043,4.509015,-180.5805,400000,0.009330033,0.4189424,17.213928,8,-1.0,,0.026007019,0.8493711,7.6704736,0.48948014,-399.02695,26.394075,-251.86198,0.0048948014,34229.305,500.0,[-0.186  0.322],800
0.00013116494,0.0062274663,0.8499454,-400.9344236057997,619.3691117763519,,0.6227467,8.328142,100,-416.07773,21.837923,3.3807964,-414.80368,-400.93445,5.268428,-248.1866,450000,0.013116495,0.4189424,24.798737,9,-1.0,,0.08328142,0.8499454,15.143307,1.1781588,-391.279,29.578829,-323.61652,0.011781586,68473.234,500.0,[-0.233  0.369],900
3.417554e-05,0.005883162,0.8500403,-398.002618997395,684.5254194736481,,0.5883162,4.028375,100,-416.15942,33.256763,3.3558202,-411.8746,-398.00262,7.240625,-233.43489,500000,0.003417554,0.4189424,36.8172,10,-1.0,,0.04028375,0.8500403,18.156805,0.83344024,-379.34222,29.798975,-309.15985,0.008334402,60858.09,500.0,[-0.364  0.398],1000
7.892697e-06,0.0069900793,0.85642153,-393.09771466597914,749.2744414806366,,0.6990079,4.760558,100,-416.18127,36.761726,3.931005,-406.97043,-393.09775,7.1283956,-277.59836,550000,0.0007892697,0.4189424,38.32617,11,-1.0,,0.04760558,0.85642153,23.083557,0.91679907,-377.8551,25.438787,-347.568,0.009167991,85844.664,500.0,[-0.488  0.423],1100
3.093986e-05,0.007330893,0.85003436,-396.8670442299545,809.5455873012543,,0.7330894,6.7007465,100,-416.26144,31.32021,10.367649,-410.74246,-396.86703,7.025284,-294.0907,600000,0.003093986,0.4189424,36.634827,12,-1.0,,0.06700747,0.85003436,19.394402,1.0855732,-379.62662,9.645389,-337.1835,0.010855732,94314.875,500.0,[-0.575  0.4  ],1200
5.0554416e-05,0.0046726326,0.85008276,-402.9773689238727,884.7853553295135,,0.46726322,3.48287,100,-416.2927,30.25624,4.6314406,-416.85376,-402.9774,6.4577055,-187.96953,650000,0.0050554415,0.4189424,28.14801,13,-1.0,,0.0348287,0.85008276,13.315327,0.70942545,-388.14468,21.591555,-252.4487,0.007094255,38375.547,500.0,[-0.479  0.378],1300
8.952293e-06,0.0073808045,0.85165364,-394.7397495396435,959.0352990627289,,0.73808044,8.847005,100,-416.26443,27.791813,12.147263,-408.61523,-394.73978,8.035145,-294.9981,700000,0.0008952293,0.4189424,42.783966,14,-1.0,,0.08847005,0.85165364,21.524683,1.1897027,-373.48047,8.232307,-334.80963,0.0118970275,95694.76,500.0,[-0.453  0.415],1400
4.6259283e-05,0.007814474,0.8511901,-398.3736596502364,1034.2101092338562,,0.78144747,5.3799844,100,-416.2606,33.31746,6.3979926,-412.24902,-398.37366,6.5756645,-313.74008,750000,0.0046259286,0.4189424,29.363434,15,-1.0,,0.05379984,0.8511901,17.886929,1.1055286,-386.89716,15.629902,-368.59583,0.011055284,107226.55,500.0,[-0.519  0.394],1500
6.91165e-05,0.007156051,0.8500605,-402.5461580874026,1087.8232073783875,,0.71560514,12.005386,100,-416.0488,20.517132,7.7339563,-416.41443,-402.54614,6.0869884,-287.13782,800000,0.00691165,0.4189424,26.360016,16,-1.0,,0.12005386,0.8500605,13.502639,1.408484,-389.68878,12.929993,-337.00583,0.014084839,90362.805,500.0,[-0.423  0.367],1600
0.0018097707,0.009641928,0.85205764,-399.06783009007574,1156.9136090278625,,0.96419287,3.0647573,100,-415.1006,82.512794,78.67967,-412.90454,-399.06784,6.6589766,-384.4928,850000,0.18097708,0.4189424,29.411987,17,-1.0,,0.030647572,0.85205764,16.032753,0.44387805,-385.6886,1.2709763,-400.09195,0.0044387802,161933.55,500.0,[-0.538  0.393],1700
