DivergenceHarmonic,EpLenMean,WReturnMean,TimestepsSoFar,ESSRenyiArithmetic,Weights,MaxIW,EpisodesSoFar,Epsilon,EpThisIter,EpRewMean,InitialReturnMax,OptimizationReturnMean,StdWReturnMean,OptimizationReturnMin,VarianceInitializer,MinBehavPdf,StdIW,MeanD2-0,MeanEntropy,ReturnStepMaxmin,MinTargetPdf,EmpiricalD2Harmonic,Iteration,OptimizationReturnMax,LearnableVariance,ESSRenyiHarmonic,InitialReturnMin,Inner Iteration,ReturnStepMax,ReturnMeanIW,InitialBound,TimeElapsed,Penalization,Bound,MinIW,EmpiricalD2Arithmetic,MeanIW,InitialReturnStd,InitialReturnMean
1.3701869e+31,98.57,1553.4708,972352,100.0,[-0.25   1.925],1415617000.0,5600,2.0,100,-68.19910699009895,-49.5699,37.720016,,,-1.0,-63.41181,140982200.0,1.0,0.4189424,0.85853267,-63.41181,1.0,56,56.34922,,100.0,-105.91912,1,0.85853267,9063318000.0,-1659.3103,698.9365999698639,True,-3.91782e+17,0.059762605,1.0,15580022.0,11.431156,-68.199104
4.2008186e+16,98.91,1539.1309,982243,100.0,[-0.2    2.039],118611.54,5700,2.0,100,-68.39399003773927,-49.83139,36.83442,,,-1.0,-74.92846,13387.966,1.0,0.4189424,0.8561035,-74.92846,1.0,57,55.39702,,100.0,-105.22841,1,0.8561035,1966007.5,-1641.4232,707.558164358139,True,-20968106000.0,0.05684712,1.0,3374.0159,13.503938,-68.39399
1758565000.0,97.62,1876.845,992005,100.0,[-0.104  2.12 ],4703.1777,5800,2.0,100,-67.51994023576378,-49.868973,41.62936,,,-1.0,-73.09297,745.7804,1.0,0.4189424,0.8580052,-73.09297,1.0,58,59.280327,,100.0,-109.1493,1,0.8580052,344989.4,-1993.9811,717.3678617477417,True,-5257224.5,0.013370392,1.0,196.43326,11.993394,-67.51994
1.5072166e+36,95.4,1292.9761,1001545,100.0,[-0.213  2.182],1130757100.0,5900,2.0,100,-65.72319544255734,-49.328876,34.357403,,,-1.0,-67.99692,117507016.0,1.0,0.4189424,0.8587485,-67.99692,1.0,59,50.75172,,100.0,-100.0806,1,0.8587485,11235754000.0,-1378.832,725.474237203598,True,-1.0540667e+20,0.6712837,1.0,17191508.0,10.60873,-65.723206
1429145900.0,96.06,1432.6108,1011151,100.0,[-0.233  2.059],1005.6671,6000,2.0,100,-66.21488897427916,-49.081276,36.183075,,,-1.0,-61.20025,159.34343,1.0,0.4189424,0.86860335,-61.20025,1.0,60,53.31669,,100.0,-102.397964,1,0.86860335,86770.47,-1527.3644,733.4766626358032,True,-3668917.0,0.026283022,1.0,66.867775,11.1083765,-66.21489
752291400000000.0,96.07,1429.8464,1020758,100.0,[-0.483  2.048],179993.77,6100,2.0,100,-66.49363100215793,-49.936245,35.891224,,,-1.0,-67.7383,19521.752,1.0,0.4189424,0.8618402,-67.7383,1.0,61,52.448612,,100.0,-102.38486,1,0.8618402,2675737.5,-1521.5402,740.7535090446472,True,-2517686300.0,0.006407945,1.0,3820.1494,11.902368,-66.49363
2.5534992e+30,97.37,1529.0278,1030495,100.0,[-0.728  2.001],370318400.0,6200,2.0,100,-67.65002668604255,-49.459175,37.175014,,,-1.0,-71.28723,39296504.0,1.0,0.4189424,0.8635307,-71.28723,1.0,62,55.365868,,100.0,-104.82504,1,0.8635307,7502030000.0,-1631.2056,747.9792282581329,True,-1.632792e+17,0.009348007,1.0,5781970.0,12.126257,-67.65003
6.9076595e+30,95.87,1339.1461,1040082,100.0,[-0.772  2.118],12452037.0,6300,2.0,100,-66.40092567339539,-48.92885,34.095875,,,-1.0,-63.392586,2078734.4,1.0,0.4189424,0.86865807,-63.392586,1.0,63,51.567955,,100.0,-100.4968,1,0.86865807,580221000.0,-1427.7863,755.5882997512817,True,-2.3297215e+17,0.1850068,1.0,585367.06,13.289742,-66.400925
54848972.0,95.82,1473.632,1049664,100.0,[-0.727  2.235],7396.371,6400,2.0,100,-66.13159501954914,-49.450382,36.714367,,,-1.0,-72.43011,755.43506,1.0,0.4189424,0.8601654,-72.43011,1.0,64,53.39558,,100.0,-102.84596,1,0.8601654,118454.13,-1568.6663,762.5176937580109,True,-822293.6,0.014770911,1.0,134.74844,11.211031,-66.1316
959064200000.0,93.06,1510.4463,1058970,100.0,[-0.743  2.295],11943.372,6500,2.0,100,-64.18027538657188,-48.973385,37.44185,,,-1.0,-69.13863,1318.8279,1.0,0.4189424,0.8636352,-69.13863,1.0,65,52.64874,,100.0,-101.62212,1,0.8636352,368744.12,-1602.8397,769.7583858966827,True,-90854140.0,0.031579174,1.0,323.9202,10.418942,-64.180275
4.1366277e+33,95.4,1234.3737,1068510,100.0,[-0.842  2.372],8765026000.0,6600,2.0,100,-65.88071585819125,-48.892616,33.01647,,,-1.0,-65.79116,936206660.0,1.0,0.4189424,0.863185,-65.79116,1.0,66,50.00457,,100.0,-98.89719,1,0.863185,62761750000.0,-1317.7203,777.7828767299652,True,-5.3606986e+18,0.3812957,1.0,126002650.0,12.01192,-65.880714
4.5401417e+25,92.58,1453.7883,1077768,100.0,[-0.805  2.492],23827866.0,6700,2.0,100,-64.0754634605348,-49.680645,36.344616,,,-1.0,-72.463425,2518597.2,1.0,0.4189424,0.86443055,-72.463425,1.0,67,50.739437,,100.0,-100.42008,1,0.86443055,350014600.0,-1539.6025,786.262802362442,True,-578235800000000.0,0.0012575609,1.0,407338.03,11.526368,-64.07547
2.5883262e+35,91.28,1043.3553,1086896,100.0,[-0.856  2.606],22288436.0,6800,2.0,100,-62.585117381066084,-48.82473,30.657375,,,-1.0,-65.41987,3044435.5,1.0,0.4189424,0.86756957,-65.41987,1.0,68,44.417763,,100.0,-93.24249,1,0.86756957,264575840.0,-1109.1183,794.9731893539429,True,-3.3458126e+19,0.4956973,1.0,651930.6,10.172545,-62.585117
1.36199e+26,90.98,729.1276,1095994,100.0,[-1.08   2.716],27913764.0,6900,2.0,100,-62.98487522467971,-48.170086,25.06789,,,-1.0,-64.65969,3697683.8,1.0,0.4189424,0.86181796,-64.65969,1.0,69,39.88268,,100.0,-88.052765,1,0.86181796,212177000.0,-782.1461,802.2785911560059,True,-618777500000000.0,0.0037706308,1.0,900239.7,10.036359,-62.98488
8.471217e+35,91.83,763.22766,1105177,100.0,[-1.314  2.627],14583585.0,7000,2.0,100,-63.3915511661768,-49.125095,25.53194,,,-1.0,-66.075714,1949738.8,1.0,0.4189424,0.856361,-66.075714,1.0,70,39.798397,,100.0,-88.92349,1,0.856361,181639570.0,-816.0232,809.7279176712036,True,-4.859402e+19,1.0672837,1.0,455257.4,10.552139,-63.391552
5.623072e+33,91.05,1023.96,1114282,100.0,[-1.309  2.752],42311188.0,7100,2.0,100,-63.142559100836515,-48.827286,30.066587,,,-1.0,-63.34674,4431413.0,1.0,0.4189424,0.85710895,-63.34674,1.0,71,44.38186,,100.0,-93.209145,1,0.85710895,848781000.0,-1089.6163,818.8467717170715,True,-4.9235295e+18,0.2993144,1.0,850639.4,10.952645,-63.14256
4.358592e+31,89.99,782.07587,1123281,100.0,[-1.316  2.877],94182100.0,7200,2.0,100,-61.95776680618525,-49.153404,26.381645,,,-1.0,-54.821896,10695146.0,1.0,0.4189424,0.86133105,-54.821896,1.0,72,39.186005,,100.0,-88.33941,1,0.86133105,884112800.0,-833.25885,826.0978708267212,True,-3.3791992e+17,0.013581309,1.0,1891695.4,9.278192,-61.957767
7.0247246e+31,88.37,1452.6442,1132118,100.0,[-1.295  3.   ],426100500.0,7300,2.0,100,-60.95836120694876,-39.864197,36.776722,,,-1.0,-62.255074,42638456.0,1.0,0.4189424,0.86306965,-62.255074,1.0,73,57.870888,,100.0,-97.735085,1,0.86306965,4321313300.0,-1564.2749,833.0786416530609,True,-9.356506e+17,0.5692918,1.0,5293274.0,10.005838,-60.958363
1.2835758e+19,92.99,935.2016,1141417,100.0,[-1.28   2.876],38944.8,7400,2.0,100,-63.788984522521496,-48.718727,29.030895,,,-1.0,-65.68035,5845.714,1.0,0.4189424,0.8589597,-65.68035,1.0,74,44.10115,,100.0,-92.81988,1,0.8589597,958423.6,-1000.02985,840.5931842327118,True,-232268920000.0,0.011905582,1.0,1693.105,9.612951,-63.788986
145323940.0,93.0,908.62494,1150717,100.0,[-1.191  2.789],1484.9082,7500,2.0,100,-64.18474571585655,-49.487206,28.504662,,,-1.0,-61.460373,180.16223,1.0,0.4189424,0.8585503,-61.460373,1.0,75,43.2022,,100.0,-92.68941,1,0.8585503,33184.375,-970.8373,848.6186113357544,True,-783180.6,0.12071871,1.0,60.936993,9.803532,-64.184746
1.5779982e+16,93.44,643.0304,1160061,100.0,[-1.199  2.727],397043.03,7600,2.0,100,-64.19248289689422,-48.37466,23.231054,,,-1.0,-66.92058,39526.59,1.0,0.4189424,0.85366964,-66.92058,1.0,76,39.048878,,100.0,-87.42354,1,0.85366964,2008504.8,-693.85614,855.9540622234344,True,-6386835000.0,0.025073314,1.0,5482.5737,10.166045,-64.19248
6.3689623e+34,91.54,1623.6782,1169215,100.0,[-1.116  2.634],131229300000.0,7700,2.0,100,-62.94526536107063,-39.588043,38.786007,,,-1.0,-68.894165,13056954000.0,1.0,0.4189424,0.859002,-68.894165,1.0,77,62.143227,,100.0,-101.73127,1,0.859002,598228700000.0,-1752.4016,863.7926087379456,True,-3.2486333e+19,0.007363046,1.0,1314298800.0,10.923561,-62.945263
1706858800.0,91.56,891.994,1178371,100.0,[-0.886  2.733],4665.0464,7800,2.0,100,-62.70506385281682,-48.9718,28.18698,,,-1.0,-59.65187,469.9458,1.0,0.4189424,0.8590012,-59.65187,1.0,78,41.920242,,100.0,-90.892044,1,0.8590012,81765.62,-950.569,871.1348092556,True,-2501820.0,0.042136554,1.0,88.74222,9.873605,-62.705067
1.1690994e+34,91.68,2193.0432,1187539,100.0,[-0.895  2.672],146691250.0,7900,2.0,100,-63.10308468446136,-49.48616,45.37844,,,-1.0,-61.69538,18060596.0,1.0,0.4189424,0.85969955,-61.69538,1.0,79,58.99537,,100.0,-108.48153,1,0.85969955,3841938200.0,-2309.0547,878.0848519802094,True,-1.2544124e+19,0.078204244,1.0,2828158.0,11.568921,-63.10308
1523949300000000.0,93.5,2158.1565,1196889,100.0,[-0.864  2.55 ],498140.3,8000,2.0,100,-64.28692815542222,-49.065533,45.328808,,,-1.0,-66.32015,50292.605,1.0,0.4189424,0.8590388,-66.32015,1.0,80,60.550205,,100.0,-109.61574,1,0.8590388,6696223.0,-2280.3643,885.2883770465851,True,-4777540600.0,0.091658406,1.0,7022.17,10.171312,-64.286934
4.479582e+32,95.39,1543.2954,1206428,100.0,[-0.777  2.461],158521550.0,8100,2.0,100,-65.55475160300732,-39.366703,37.298805,,,-1.0,-62.06367,22249484.0,1.0,0.4189424,0.86987394,-62.06367,1.0,81,63.48685,,100.0,-102.85355,1,0.86987394,2064765800.0,-1677.645,894.3664710521698,True,-2.8435773e+18,0.20276591,1.0,4017534.0,12.332676,-65.554756
2.6313963e+32,92.05,520.8108,1215633,100.0,[-0.738  2.342],40588576.0,8200,2.0,100,-63.48237763077021,-49.48551,20.70024,,,-1.0,-71.75458,6644741.5,1.0,0.4189424,0.8644862,-71.75458,1.0,82,34.697105,,100.0,-84.18262,1,0.8644862,236791070.0,-560.9396,901.5544219017029,True,-6.509661e+17,0.00087046914,1.0,1441970.2,9.607854,-63.482376
1053381440.0,91.94,3072.0278,1224827,100.0,[-0.769  2.463],1528.1802,8300,2.0,100,-63.118474522084,-39.333904,53.889336,,,-1.0,-80.58789,190.6058,1.0,0.4189424,0.86251295,-80.58789,1.0,83,77.673904,,100.0,-117.00781,1,0.86251295,175766.2,-3273.13,908.6346001625061,True,-6702890.0,0.15926088,1.0,64.08947,12.960203,-63.118477
6.0355937e+32,94.88,1575.388,1234315,100.0,[-0.657  2.519],115357340.0,8400,2.0,100,-65.45145281985403,-49.72,37.99635,,,-1.0,-65.92996,11673190.0,1.0,0.4189424,0.86248547,-65.92996,1.0,84,53.7278,,100.0,-103.4478,1,0.86248547,1109260300.0,-1671.6069,917.321444272995,True,-2.363942e+18,0.0025918898,1.0,1746328.0,11.474565,-65.451454
1.8193975e+33,90.16,587.5808,1243331,100.0,[-0.675  2.643],129936470.0,8500,2.0,100,-61.69848002806306,-49.63935,22.462475,,,-1.0,-62.32511,20195712.0,1.0,0.4189424,0.86037827,-62.32511,1.0,85,34.521606,,100.0,-84.16096,1,0.86037827,1344516400.0,-627.3045,925.3119947910309,True,-1.6944336e+18,0.013496917,1.0,4605933.0,9.111419,-61.698483
4.7916712e+30,88.47,672.1101,1252178,100.0,[-0.665  2.768],131975610.0,8600,2.0,100,-60.884465824663636,-49.889843,24.600039,,,-1.0,-62.28427,13901088.0,1.0,0.4189424,0.8582361,-62.28427,1.0,86,35.59466,,100.0,-85.484505,1,0.8582361,1035982340.0,-714.3413,933.2255818843842,True,-9.2446835e+16,0.06188731,1.0,2318738.0,8.182184,-60.884468
2.317403e+21,91.88,749.1484,1261366,100.0,[-0.642  2.645],215586610.0,8700,2.0,100,-63.465968664735556,-50.048267,25.56988,,,-1.0,-58.12262,21451552.0,1.0,0.4189424,0.86077505,-58.12262,1.0,87,38.987583,,100.0,-89.03585,1,0.86077505,733773600.0,-799.8146,940.4521086215973,True,-2439848100000.0,0.07144903,1.0,2266085.2,9.763682,-63.465973
1.3734662e+32,91.64,1653.7512,1270530,100.0,[-0.403  2.718],792582000.0,8800,2.0,100,-62.79439560770989,-49.496593,39.079163,,,-1.0,-73.862595,82503130.0,1.0,0.4189424,0.85547054,-73.862595,1.0,88,52.376965,,100.0,-101.87356,1,0.85547054,10584691000.0,-1745.1941,947.5795078277588,True,-1.0716881e+18,0.31040305,1.0,12044616.0,11.250344,-62.7944
2710169700000.0,90.2,832.5762,1279550,100.0,[-0.423  2.841],40104.777,8900,2.0,100,-61.93329514414072,-39.999992,27.17102,,,-1.0,-57.223988,4025.6467,1.0,0.4189424,0.85849893,-57.223988,1.0,89,49.104324,,100.0,-89.10432,1,0.85849893,250914.27,-912.94775,955.9624044895172,True,-132568170.0,0.09230895,1.0,624.9623,9.711424,-61.933296
7.7350315e+29,91.28,719.97687,1288678,100.0,[-0.175  2.874],6014740000.0,9000,2.0,100,-62.328696497678756,-40.9347,25.13925,,,-1.0,-63.535713,604448800.0,1.0,0.4189424,0.861093,-63.535713,1.0,90,46.53325,,100.0,-87.46795,1,0.861093,11470876000.0,-792.1521,963.400712966919,True,-6.347996e+16,0.033644978,1.0,72851944.0,9.38056,-62.3287
5.3625028e+26,90.56,1162.0941,1297734,100.0,[-0.149  2.752],670125200.0,9100,2.0,100,-62.195152501910925,-49.027683,32.51467,,,-1.0,-59.059822,66908780.0,1.0,0.4189424,0.8629897,-59.059822,1.0,91,45.68214,,100.0,-94.70982,1,0.8629897,3089457400.0,-1231.6534,972.1155200004578,True,-1610854300000000.0,0.031546064,1.0,7845520.0,10.241599,-62.195156
1.1731075e+30,95.07,1765.3148,1307241,100.0,[-0.198  2.637],960276350.0,9200,2.0,100,-65.49374866589903,-49.412704,40.16943,,,-1.0,-72.38458,103834810.0,1.0,0.4189424,0.8611002,-72.38458,1.0,92,56.250473,,100.0,-105.66318,1,0.8611002,8592892000.0,-1870.7816,980.2999408245087,True,-1.1423523e+17,0.43688765,1.0,15136769.0,12.31795,-65.49375
173651250.0,92.92,1310.4319,1316533,100.0,[-0.235  2.517],1493.3267,9300,2.0,100,-63.87302155971527,-39.801712,34.20252,,,-1.0,-70.38078,223.0541,1.0,0.4189424,0.86996746,-70.38078,1.0,93,58.273827,,100.0,-98.07554,1,0.86996746,84786.586,-1423.6229,987.3790967464447,True,-1576429.2,0.02738251,1.0,85.85833,11.858316,-63.873024
1.0113538e+32,95.61,713.8415,1326094,100.0,[-0.347  2.462],56548480.0,9400,2.0,100,-65.66175918772817,-49.72386,24.78472,,,-1.0,-70.42192,9270424.0,1.0,0.4189424,0.86184686,-70.42192,1.0,94,40.72262,,100.0,-90.44648,1,0.86184686,775485600.0,-769.11707,994.8154881000519,True,-5.559064e+17,0.28961232,1.0,2758649.2,9.977933,-65.66176
4.2479634e+32,91.2,822.23584,1335214,100.0,[-0.364  2.586],23835628000.0,9500,2.0,100,-62.59459023475647,-48.955437,26.898819,,,-1.0,-62.025585,2371477800.0,1.0,0.4189424,0.8610732,-62.025585,1.0,95,40.53797,,100.0,-89.49341,1,0.8610732,61903630000.0,-877.0119,1001.8509199619293,True,-1.1289982e+18,0.57268536,1.0,239814060.0,9.934254,-62.59459
1.0961318e+29,93.93,928.8232,1344607,100.0,[-0.348  2.71 ],25831772.0,9600,2.0,100,-64.58539042949677,-39.71987,28.272808,,,-1.0,-66.73195,3342227.0,1.0,0.4189424,0.865109,-66.73195,1.0,96,53.13833,,100.0,-92.8582,1,0.865109,298081400.0,-1022.9418,1008.8111293315887,True,-3.116204e+16,0.23090261,1.0,667844.9,11.378553,-64.58539
5.2284867e+29,91.35,871.33453,1353742,100.0,[-0.321  2.588],10055056000.0,9700,2.0,100,-62.95055262491107,-49.457558,27.73694,,,-1.0,-67.34996,1003969860.0,1.0,0.4189424,0.86253184,-67.34996,1.0,97,41.229935,,100.0,-90.68749,1,0.86253184,41470108000.0,-927.99664,1017.462760925293,True,-4.09725e+16,0.17659265,1.0,114079930.0,10.099343,-62.950546
1.1075514e+32,91.83,727.01135,1362925,100.0,[-0.319  2.713],1044081300.0,9800,2.0,100,-62.969189846366646,-49.333633,24.864616,,,-1.0,-66.193146,122596536.0,1.0,0.4189424,0.863302,-66.193146,1.0,98,38.500175,,100.0,-87.83381,1,0.863302,6859363300.0,-776.4186,1025.5265588760376,True,-5.1997942e+17,0.121453606,1.0,21847798.0,10.428907,-62.96919
5.4503197e+28,94.1,812.93854,1372335,100.0,[-0.307  2.588],187193470.0,9900,2.0,100,-64.3741668984294,-49.448544,26.679468,,,-1.0,-66.04218,18658016.0,1.0,0.4189424,0.863407,-66.04218,1.0,99,41.60509,,100.0,-91.053635,1,0.863407,715280800.0,-870.6366,1034.3409945964813,True,-1.3470469e+16,0.44022518,1.0,2273822.0,10.057067,-64.37417
3.8336881e+25,93.09,1383.3661,1381644,100.0,[-0.273  2.468],3768813000.0,10000,2.0,100,-64.37861923530699,-49.92287,35.559673,,,-1.0,-63.035904,374951740.0,1.0,0.4189424,0.86215514,-63.035904,1.0,100,50.015423,,100.0,-99.93829,1,0.86215514,32401893000.0,-1466.7496,1042.0254981517792,True,-516324020000000.0,0.19797215,1.0,39775516.0,10.903012,-64.37862
1.748083e+31,93.89,875.1431,1391033,100.0,[-0.219  2.58 ],182578320.0,10100,2.0,100,-64.53703964114189,-39.95529,27.380457,,,-1.0,-63.103462,18990446.0,1.0,0.4189424,0.8663472,-63.103462,1.0,101,51.962204,,100.0,-91.917496,1,0.8663472,698054500.0,-965.142,1050.9664940834045,True,-3.7630057e+17,0.02404599,1.0,2940417.5,11.200612,-64.53704
7.450553e+30,91.5,681.5666,1400183,100.0,[-0.195  2.703],2831958000000.0,10200,2.0,100,-62.68150873571634,-40.31958,24.115976,,,-1.0,-55.68511,281766000000.0,1.0,0.4189424,0.8515657,-55.68511,1.0,102,46.477905,,100.0,-86.797485,1,0.8515657,477836100000.0,-753.5711,1059.322565793991,True,-1.9654734e+17,0.3001445,1.0,28450972000.0,9.999315,-62.681515
1.094103e+16,90.76,932.9893,1409259,100.0,[-0.219  2.826],1136199.1,10300,2.0,100,-62.58287633031607,-49.173878,28.588633,,,-1.0,-73.59325,122626.11,1.0,0.4189424,0.8616636,-73.59325,1.0,103,41.99763,,100.0,-91.17151,1,0.8616636,9778976.0,-991.7803,1066.8199944496155,True,-6159529000.0,0.12814362,1.0,21050.975,10.755438,-62.582874
1.3894521e+24,92.74,981.023,1418533,100.0,[-0.309  2.739],3316268.8,10400,2.0,100,-63.77149245128035,-48.78953,29.375053,,,-1.0,-69.52728,334931.47,1.0,0.4189424,0.8591999,-69.52728,1.0,104,44.357014,,100.0,-93.146545,1,0.8591999,46041670.0,-1046.606,1074.4408793449402,True,-77308170000000.0,0.011707239,1.0,50693.64,10.868731,-63.771496
7.0031413e+25,88.99,1950.9735,1427432,100.0,[-0.369  2.849],14514210.0,10500,2.0,100,-61.37583676919341,-49.699165,42.923603,,,-1.0,-71.24887,1468548.6,1.0,0.4189424,0.85642326,-71.24887,1.0,105,54.600273,,100.0,-104.29944,1,0.85642326,237977780.0,-2050.3428,1082.029863834381,True,-831600900000000.0,0.08869987,1.0,209334.48,10.418157,-61.375835
1.5160208e+31,91.79,1296.9111,1436611,100.0,[-0.309  2.959],411242600.0,10600,2.0,100,-62.959137732088564,-50.06561,34.489628,,,-1.0,-63.251488,52113684.0,1.0,0.4189424,0.8581507,-63.251488,1.0,106,47.38316,,100.0,-97.44877,1,0.8581507,8090426400.0,-1371.7472,1091.0022537708282,True,-2.9139316e+17,0.16143107,1.0,9252562.0,10.362261,-62.959137
3.6475318e+28,88.58,701.5297,1445469,100.0,[-0.325  3.083],247743300.0,10700,2.0,100,-60.5912682582438,-39.893867,24.790667,,,-1.0,-60.279617,24799780.0,1.0,0.4189424,0.8620174,-60.279617,1.0,107,45.488068,,100.0,-85.381935,1,0.8620174,646852800.0,-770.49963,1099.4763674736023,True,-1.3172655e+16,0.003204417,1.0,2972239.2,9.324837,-60.591263
4.2535506e+27,90.53,2364.7578,1454522,100.0,[-0.365  2.964],13980103000.0,10800,2.0,100,-61.9950511521101,-40.07298,47.351856,,,-1.0,-62.007675,1391220000.0,1.0,0.4189424,0.85454303,-62.007675,1.0,108,69.273926,,100.0,-109.34691,1,0.85454303,102026680000.0,-2524.716,1107.0128989219666,True,-1.0432741e+16,0.644057,1.0,147764930.0,11.070665,-61.99505
1.02515685e+27,90.57,1136.0693,1463579,100.0,[-0.318  3.08 ],2435265.8,10900,2.0,100,-61.85160661175847,-49.70742,32.376022,,,-1.0,-64.13307,446111.22,1.0,0.4189424,0.86367404,-64.13307,1.0,109,44.52021,,100.0,-94.22763,1,0.86367404,114492500.0,-1202.1348,1114.6213028430939,True,-2115379700000000.0,0.31454638,1.0,153229.3,9.373499,-61.85161
1.3345057e+34,90.33,794.3865,1472612,100.0,[-0.363  3.196],752344960.0,11000,2.0,100,-61.64585089787841,-50.18418,26.569206,,,-1.0,-57.43994,81106296.0,1.0,0.4189424,0.8628549,-57.43994,1.0,110,38.030876,,100.0,-88.21506,1,0.8628549,4459741700.0,-842.5955,1122.9117541313171,True,-5.5694415e+18,0.3398204,1.0,11946374.0,9.405519,-61.64585
6.0399407e+28,90.31,903.0349,1481643,100.0,[-0.365  3.321],222162110.0,11100,2.0,100,-61.71832641139626,-40.433537,28.32851,,,-1.0,-68.48879,22097756.0,1.0,0.4189424,0.86290026,-68.48879,1.0,111,49.6133,,100.0,-90.04684,1,0.86290026,570166600.0,-985.0807,1131.1534044742584,True,-2.016468e+16,0.17678002,1.0,2359034.8,10.026485,-61.71833
5.4561004e+19,89.68,837.60034,1490611,100.0,[-0.331  3.441],6669774.5,11200,2.0,100,-61.28885262906552,-40.783245,27.64494,,,-1.0,-56.94355,663532.06,1.0,0.4189424,0.8686952,-56.94355,1.0,112,48.150547,,100.0,-88.93379,1,0.8686952,24513368.0,-914.87805,1138.355296611786,True,-570875000000.0,0.19214487,1.0,77707.414,8.56491,-61.288853
8.5189746e+29,88.17,1299.1226,1499428,100.0,[-0.245  3.531],1204722800.0,11300,2.0,100,-60.456184647530314,-49.480984,34.894356,,,-1.0,-61.35599,141157540.0,1.0,0.4189424,0.8663306,-61.35599,1.0,113,45.869556,,100.0,-95.35054,1,0.8663306,14035272000.0,-1369.2522,1145.8687841892242,True,-6.473238e+16,0.24769586,1.0,25870154.0,9.028095,-60.45619
1.3161991e+32,88.01,899.76056,1508229,100.0,[-0.248  3.656],2820837400.0,11400,2.0,100,-60.106075494140384,-39.679825,28.410028,,,-1.0,-63.53153,280626750.0,1.0,0.4189424,0.85870135,-63.53153,1.0,114,48.83628,,100.0,-88.516106,1,0.85870135,20279892000.0,-979.25684,1153.6354794502258,True,-9.120628e+17,0.14281936,1.0,28745520.0,9.624485,-60.106075
3.797088e+29,88.42,957.47186,1517071,100.0,[-0.218  3.778],668185200.0,11500,2.0,100,-60.43855803251267,-40.131004,29.803444,,,-1.0,-58.39036,66554020.0,1.0,0.4189424,0.8584284,-58.39036,1.0,115,50.111,,100.0,-90.242004,1,0.8584284,1421238000.0,-1041.1714,1161.6904208660126,True,-5.157868e+16,0.18465005,1.0,7335027.0,8.320244,-60.43856
7.503154e+29,90.31,825.7963,1526102,100.0,[-0.203  3.902],84560750000.0,11600,2.0,100,-61.51605374827981,-49.765087,27.150093,,,-1.0,-66.49375,8413316600.0,1.0,0.4189424,0.86124146,-66.49375,1.0,116,38.90106,,100.0,-88.666145,1,0.86124146,6375992000.0,-876.2363,1169.1238017082214,True,-4.369418e+16,0.066001445,1.0,849989400.0,9.416416,-61.516056
3.407227e+22,88.69,902.6244,1534971,100.0,[-0.149  4.014],27572144.0,11700,2.0,100,-60.81959006354213,-49.90757,28.78845,,,-1.0,-78.990845,2754496.8,1.0,0.4189424,0.86316276,-78.990845,1.0,117,39.70047,,100.0,-89.60804,1,0.86316276,179569490.0,-955.15735,1176.812460899353,True,-9697921000000.0,0.019357424,1.0,337050.38,8.593581,-60.81959
9.558545e+29,89.92,796.81757,1543963,100.0,[-0.205  4.126],1270529900.0,11800,2.0,100,-61.03680010437965,-49.460503,26.822752,,,-1.0,-61.254677,126384790.0,1.0,0.4189424,0.87134355,-61.254677,1.0,118,38.399048,,100.0,-87.85955,1,0.87134355,2713922000.0,-845.9624,1183.6328225135803,True,-4.8052455e+16,0.06721905,1.0,13405298.0,8.795318,-61.036808
1136504300000000.0,87.49,474.5934,1552712,100.0,[-0.23   4.003],40564.676,11900,2.0,100,-59.78978442072869,-40.10556,20.049633,,,-1.0,-67.09448,6530.1147,1.0,0.4189424,0.8636513,-67.09448,1.0,119,39.733856,,100.0,-79.83942,1,0.8636513,369630.75,-527.21594,1190.6993629932404,True,-1774500700.0,0.08342156,1.0,1857.729,8.520897,-59.789783
1.1546255e+25,86.68,338.12967,1561380,100.0,[-0.47   4.073],39387548.0,12000,2.0,100,-59.485681159347294,-49.752937,17.107613,,,-1.0,-61.375347,3939741.5,1.0,0.4189424,0.8596421,-61.375347,1.0,120,26.840355,,100.0,-76.59329,1,0.8596421,21477672.0,-362.1417,1197.9913845062256,True,-81597340000000.0,0.17106155,1.0,470923.2,6.7423525,-59.485683
6.120505e+18,86.62,760.367,1570042,100.0,[-0.519  4.189],264251090.0,12100,2.0,100,-59.2240118893981,-39.758675,26.004938,,,-1.0,-58.191334,26298212.0,1.0,0.4189424,0.8546225,-58.191334,1.0,121,45.470276,,100.0,-85.22895,1,0.8546225,385766340.0,-829.27905,1204.5743370056152,True,-170886990000.0,0.09903041,1.0,2739103.0,9.171164,-59.224014
2.3639976e+36,87.59,640.29535,1578801,100.0,[-0.602  4.096],10361820000.0,12200,2.0,100,-59.57642637446523,-41.216293,23.817305,,,-1.0,-62.932816,1031500900.0,1.0,0.4189424,0.8559417,-62.932816,1.0,122,42.177437,,100.0,-83.39373,1,0.8559417,1028668200.0,-699.5883,1211.7167739868164,True,-9.117224e+19,0.70508176,1.0,108552520.0,8.545843,-59.576427
1.5468159e+30,88.6,595.8195,1587661,100.0,[-0.613  3.971],9627622.0,12300,2.0,100,-60.691678599566224,-49.987244,23.283741,,,-1.0,-60.986,1476563.2,1.0,0.4189424,0.8566196,-60.986,1.0,123,33.988174,,100.0,-83.97542,1,0.8566196,85969624.0,-634.32245,1220.7665631771088,True,-4.789098e+16,0.084317364,1.0,374733.62,7.327144,-60.69168
